date,ZBH,ZBH_EPS,PE Ratio
2011-03-21,61.36,2.98,20.590604026845636
2011-03-22,60.75,2.98,20.385906040268456
2011-03-23,60.1,2.98,20.16778523489933
2011-03-24,60.0,2.98,20.13422818791946
2011-03-25,60.74,2.98,20.38255033557047
2011-03-28,60.57,2.98,20.325503355704697
2011-03-29,60.96,2.98,20.456375838926174
2011-03-30,60.95,2.98,20.45302013422819
2011-03-31,60.53,2.98,20.312080536912752
2011-04-01,61.28,2.98,20.563758389261746
2011-04-04,60.82,2.98,20.409395973154364
2011-04-05,60.38,2.98,20.261744966442954
2011-04-06,60.7,2.98,20.369127516778523
2011-04-07,60.7,2.98,20.369127516778523
2011-04-08,59.91,2.98,20.104026845637584
2011-04-11,60.42,2.98,20.2751677852349
2011-04-12,59.66,2.98,20.020134228187917
2011-04-13,59.87,2.98,20.090604026845636
2011-04-14,60.17,2.98,20.191275167785236
2011-04-15,62.0,2.98,20.80536912751678
2011-04-18,61.41,2.98,20.60738255033557
2011-04-19,63.32,2.98,21.248322147651006
2011-04-20,61.54,2.98,20.651006711409394
2011-04-21,62.24,2.98,20.885906040268456
2011-04-25,61.44,2.98,20.61744966442953
2011-04-26,62.79,2.98,21.07046979865772
2011-04-27,62.91,2.98,21.110738255033556
2011-04-28,65.76,2.98,22.067114093959734
2011-04-29,65.25,2.98,21.895973154362416
2011-05-02,65.89,2.98,22.110738255033556
2011-05-03,66.14,2.98,22.194630872483224
2011-05-04,66.17,2.98,22.20469798657718
2011-05-05,66.32,1.08,61.4074074074074
2011-05-06,67.5,1.08,62.49999999999999
2011-05-09,67.94,1.08,62.9074074074074
2011-05-10,69.69,1.08,64.52777777777777
2011-05-11,69.15,1.08,64.02777777777779
2011-05-12,69.54,1.08,64.38888888888889
2011-05-13,68.89,1.08,63.78703703703703
2011-05-16,68.88,1.08,63.77777777777777
2011-05-17,68.8,1.08,63.703703703703695
2011-05-18,68.87,1.08,63.76851851851852
2011-05-19,68.28,1.08,63.22222222222222
2011-05-20,67.7,1.08,62.68518518518518
2011-05-23,67.0,1.08,62.03703703703703
2011-05-24,66.97,1.08,62.00925925925925
2011-05-25,67.17,1.08,62.19444444444444
2011-05-26,68.03,1.08,62.99074074074074
2011-05-27,68.18,1.08,63.12962962962963
2011-05-31,67.76,1.08,62.74074074074074
2011-06-01,66.53,1.08,61.60185185185185
2011-06-02,66.33,1.08,61.416666666666664
2011-06-03,65.82,1.08,60.944444444444436
2011-06-06,65.11,1.08,60.28703703703703
2011-06-07,64.47,1.08,59.69444444444444
2011-06-08,63.43,1.08,58.731481481481474
2011-06-09,64.05,1.08,59.30555555555555
2011-06-10,62.86,1.08,58.2037037037037
2011-06-13,63.4,1.08,58.703703703703695
2011-06-14,63.79,1.08,59.06481481481481
2011-06-15,62.79,1.08,58.138888888888886
2011-06-16,62.51,1.08,57.879629629629626
2011-06-17,62.05,1.08,57.453703703703695
2011-06-20,62.24,1.08,57.629629629629626
2011-06-21,63.48,1.08,58.77777777777777
2011-06-22,62.15,1.08,57.54629629629629
2011-06-23,62.01,1.08,57.416666666666664
2011-06-24,61.5,1.08,56.94444444444444
2011-06-27,62.12,1.08,57.51851851851851
2011-06-28,62.86,1.08,58.2037037037037
2011-06-29,62.65,1.08,58.00925925925925
2011-06-30,63.2,1.08,58.51851851851852
2011-07-01,65.09,1.08,60.26851851851852
2011-07-05,64.42,1.08,59.648148148148145
2011-07-06,64.55,1.08,59.76851851851851
2011-07-07,65.73,1.08,60.861111111111114
2011-07-08,64.52,1.08,59.74074074074073
2011-07-11,62.77,1.08,58.12037037037037
2011-07-12,63.57,1.08,58.86111111111111
2011-07-13,63.91,1.08,59.17592592592592
2011-07-14,63.86,1.08,59.129629629629626
2011-07-15,63.68,1.08,58.96296296296296
2011-07-18,63.22,1.08,58.53703703703703
2011-07-19,63.51,1.08,58.80555555555555
2011-07-20,63.86,1.08,59.129629629629626
2011-07-21,64.74,1.08,59.944444444444436
2011-07-22,63.29,1.08,58.60185185185185
2011-07-25,62.24,1.08,57.629629629629626
2011-07-26,61.58,1.08,57.01851851851851
2011-07-27,60.84,1.08,56.333333333333336
2011-07-28,60.24,1.08,55.77777777777778
2011-07-29,60.02,1.08,55.574074074074076
2011-08-01,58.54,1.08,54.2037037037037
2011-08-02,57.29,1.08,53.04629629629629
2011-08-03,57.54,1.08,53.27777777777777
2011-08-04,56.5,1.08,52.31481481481481
2011-08-05,57.56,1.08,53.2962962962963
2011-08-08,53.9,2.15,25.069767441860467
2011-08-09,54.35,2.15,25.27906976744186
2011-08-10,51.48,2.15,23.94418604651163
2011-08-11,52.75,2.15,24.534883720930235
2011-08-12,53.23,2.15,24.75813953488372
2011-08-15,53.38,2.15,24.82790697674419
2011-08-16,53.05,2.15,24.674418604651162
2011-08-17,52.8,2.15,24.558139534883722
2011-08-18,50.47,2.15,23.474418604651163
2011-08-19,50.98,2.15,23.711627906976744
2011-08-22,51.06,2.15,23.748837209302327
2011-08-23,52.81,2.15,24.56279069767442
2011-08-24,53.48,2.15,24.87441860465116
2011-08-25,53.08,2.15,24.688372093023258
2011-08-26,54.18,2.15,25.2
2011-08-29,55.58,2.15,25.851162790697675
2011-08-30,55.77,2.15,25.93953488372093
2011-08-31,56.89,2.15,26.46046511627907
2011-09-01,56.4,2.15,26.232558139534884
2011-09-02,54.92,2.15,25.54418604651163
2011-09-06,54.78,2.15,25.479069767441864
2011-09-07,57.35,2.15,26.674418604651166
2011-09-08,56.9,2.15,26.46511627906977
2011-09-09,53.82,2.15,25.032558139534885
2011-09-12,53.72,2.15,24.986046511627908
2011-09-13,55.03,2.15,25.595348837209304
2011-09-14,55.86,2.15,25.98139534883721
2011-09-15,56.72,2.15,26.38139534883721
2011-09-16,56.94,2.15,26.483720930232558
2011-09-19,56.5,2.15,26.27906976744186
2011-09-20,57.29,2.15,26.64651162790698
2011-09-21,55.46,2.15,25.795348837209303
2011-09-22,53.46,2.15,24.86511627906977
2011-09-23,53.52,2.15,24.893023255813954
2011-09-26,55.45,2.15,25.790697674418606
2011-09-27,56.53,2.15,26.293023255813956
2011-09-28,54.98,2.15,25.572093023255814
2011-09-29,55.66,2.15,25.888372093023257
2011-09-30,53.48,2.15,24.87441860465116
2011-10-03,51.1,2.15,23.76744186046512
2011-10-04,51.52,2.15,23.96279069767442
2011-10-05,52.04,2.15,24.204651162790697
2011-10-06,53.05,2.15,24.674418604651162
2011-10-07,52.75,2.15,24.534883720930235
2011-10-10,53.79,2.15,25.018604651162793
2011-10-11,53.8,2.15,25.023255813953487
2011-10-12,53.8,2.15,25.023255813953487
2011-10-13,52.99,2.15,24.64651162790698
2011-10-14,52.96,2.15,24.632558139534886
2011-10-17,51.96,2.15,24.167441860465118
2011-10-18,52.56,2.15,24.44651162790698
2011-10-19,53.02,2.15,24.660465116279074
2011-10-20,53.13,2.15,24.711627906976748
2011-10-21,54.64,2.15,25.413953488372094
2011-10-24,55.0,2.15,25.581395348837212
2011-10-25,53.58,2.15,24.92093023255814
2011-10-26,54.02,2.15,25.12558139534884
2011-10-27,54.17,2.15,25.195348837209306
2011-10-28,54.3,2.15,25.25581395348837
2011-10-31,52.63,2.15,24.479069767441864
2011-11-01,50.81,2.15,23.632558139534886
2011-11-02,51.84,3.17,16.353312302839118
2011-11-03,52.69,3.17,16.621451104100945
2011-11-04,51.3,3.17,16.182965299684543
2011-11-07,52.86,3.17,16.675078864353313
2011-11-08,54.05,3.17,17.050473186119874
2011-11-09,51.67,3.17,16.299684542586753
2011-11-10,51.67,3.17,16.299684542586753
2011-11-11,52.5,3.17,16.561514195583598
2011-11-14,52.5,3.17,16.561514195583598
2011-11-15,52.21,3.17,16.470031545741325
2011-11-16,51.16,3.17,16.138801261829652
2011-11-17,50.0,3.17,15.772870662460567
2011-11-18,48.44,3.17,15.280757097791797
2011-11-21,48.14,3.17,15.186119873817034
2011-11-22,47.86,3.17,15.097791798107256
2011-11-23,47.57,3.17,15.006309148264984
2011-11-25,47.41,3.17,14.955835962145109
2011-11-28,48.43,3.17,15.277602523659306
2011-11-29,48.03,3.17,15.151419558359622
2011-11-30,50.55,3.17,15.946372239747634
2011-12-01,50.86,3.17,16.04416403785489
2011-12-02,48.92,3.17,15.432176656151421
2011-12-05,49.61,3.17,15.649842271293375
2011-12-06,49.69,3.17,15.675078864353312
2011-12-07,49.08,3.17,15.482649842271293
2011-12-08,48.08,3.17,15.167192429022082
2011-12-09,49.26,3.17,15.53943217665615
2011-12-12,48.27,3.17,15.227129337539434
2011-12-13,47.72,3.17,15.053627760252366
2011-12-14,47.47,3.17,14.974763406940063
2011-12-15,47.74,3.17,15.05993690851735
2011-12-16,47.52,3.17,14.990536277602525
2011-12-19,47.7,3.17,15.047318611987382
2011-12-20,50.7,3.17,15.993690851735018
2011-12-21,51.83,3.17,16.350157728706623
2011-12-22,53.04,3.17,16.73186119873817
2011-12-23,53.21,3.17,16.785488958990538
2011-12-27,53.28,3.17,16.807570977917983
2011-12-28,53.16,3.17,16.769716088328074
2011-12-29,53.44,3.17,16.858044164037853
2011-12-30,53.42,3.17,16.85173501577287
2012-01-03,53.94,3.17,17.01577287066246
2012-01-04,53.21,3.17,16.785488958990538
2012-01-05,53.84,3.17,16.98422712933754
2012-01-06,53.98,3.17,17.028391167192428
2012-01-09,54.38,3.17,17.154574132492115
2012-01-10,55.52,3.17,17.514195583596216
2012-01-11,55.3,3.17,17.444794952681388
2012-01-12,55.06,3.17,17.369085173501578
2012-01-13,55.04,3.17,17.36277602523659
2012-01-17,55.19,3.17,17.410094637223974
2012-01-18,55.55,3.17,17.52365930599369
2012-01-19,56.14,3.17,17.709779179810727
2012-01-20,56.05,3.17,17.681388012618296
2012-01-23,56.06,3.17,17.68454258675079
2012-01-24,56.55,3.17,17.839116719242902
2012-01-25,57.75,3.17,18.217665615141957
2012-01-26,59.61,3.17,18.80441640378549
2012-01-27,60.5,3.17,19.085173501577287
2012-01-30,60.95,3.17,19.227129337539434
2012-01-31,60.75,3.17,19.16403785488959
2012-02-01,60.85,3.17,19.19558359621451
2012-02-02,61.36,3.17,19.35646687697161
2012-02-03,62.51,3.17,19.7192429022082
2012-02-06,62.59,3.17,19.74447949526814
2012-02-07,62.36,3.17,19.67192429022082
2012-02-08,62.47,3.17,19.706624605678233
2012-02-09,61.03,3.17,19.25236593059937
2012-02-10,60.84,3.17,19.19242902208202
2012-02-13,61.25,3.17,19.321766561514195
2012-02-14,61.79,3.17,19.49211356466877
2012-02-15,61.56,3.17,19.41955835962145
2012-02-16,61.54,3.17,19.41324921135647
2012-02-17,61.53,3.17,19.410094637223974
2012-02-21,61.25,3.17,19.321766561514195
2012-02-22,61.01,3.17,19.246056782334385
2012-02-23,61.4,3.17,19.369085173501578
2012-02-24,62.21,3.17,19.62460567823344
2012-02-27,62.01,4.05,15.311111111111112
2012-02-28,61.42,4.05,15.165432098765432
2012-02-29,60.75,4.05,15.0
2012-03-01,60.37,4.05,14.906172839506173
2012-03-02,60.24,4.05,14.874074074074075
2012-03-05,60.44,4.05,14.923456790123456
2012-03-06,59.84,4.05,14.775308641975311
2012-03-07,60.33,4.05,14.896296296296297
2012-03-08,60.95,4.05,15.049382716049385
2012-03-09,61.56,4.05,15.200000000000001
2012-03-12,61.46,4.05,15.17530864197531
2012-03-13,62.99,4.05,15.553086419753088
2012-03-14,62.73,4.05,15.488888888888889
2012-03-15,63.87,4.05,15.77037037037037
2012-03-16,64.1,4.05,15.82716049382716
2012-03-19,64.32,4.05,15.881481481481481
2012-03-20,63.85,4.05,15.765432098765434
2012-03-21,63.62,4.05,15.708641975308643
2012-03-22,63.16,4.05,15.595061728395061
2012-03-23,63.49,4.05,15.676543209876545
2012-03-26,64.43,4.05,15.908641975308644
2012-03-27,64.25,4.05,15.864197530864198
2012-03-28,63.62,4.05,15.708641975308643
2012-03-29,63.29,4.05,15.62716049382716
2012-03-30,64.28,4.05,15.871604938271606
2012-04-02,65.25,4.05,16.11111111111111
2012-04-03,65.12,4.05,16.079012345679015
2012-04-04,64.57,4.05,15.943209876543209
2012-04-05,64.72,4.05,15.980246913580247
2012-04-09,64.15,4.05,15.839506172839508
2012-04-10,63.15,4.05,15.592592592592593
2012-04-11,63.19,4.05,15.602469135802469
2012-04-12,64.22,4.05,15.85679012345679
2012-04-13,63.37,4.05,15.646913580246913
2012-04-16,63.21,4.05,15.607407407407408
2012-04-17,64.65,4.05,15.962962962962965
2012-04-18,64.29,4.05,15.874074074074077
2012-04-19,63.06,4.05,15.570370370370371
2012-04-20,63.08,4.05,15.575308641975308
2012-04-23,62.13,4.05,15.340740740740742
2012-04-24,62.39,4.05,15.404938271604939
2012-04-25,63.43,4.05,15.66172839506173
2012-04-26,62.07,4.05,15.325925925925926
2012-04-27,63.02,4.05,15.560493827160496
2012-04-30,62.93,4.05,15.538271604938272
2012-05-01,64.49,4.05,15.923456790123456
2012-05-02,63.77,4.05,15.745679012345681
2012-05-03,64.02,1.18,54.25423728813559
2012-05-04,63.15,1.18,53.516949152542374
2012-05-07,63.49,1.18,53.80508474576272
2012-05-08,62.76,1.18,53.186440677966104
2012-05-09,62.08,1.18,52.610169491525426
2012-05-10,62.13,1.18,52.65254237288136
2012-05-11,61.9,1.18,52.45762711864407
2012-05-14,61.36,1.18,52.0
2012-05-15,60.81,1.18,51.53389830508475
2012-05-16,60.76,1.18,51.49152542372882
2012-05-17,59.5,1.18,50.42372881355932
2012-05-18,58.86,1.18,49.88135593220339
2012-05-21,60.17,1.18,50.99152542372882
2012-05-22,60.14,1.18,50.96610169491526
2012-05-23,60.0,1.18,50.847457627118644
2012-05-24,61.9,1.18,52.45762711864407
2012-05-25,62.04,1.18,52.57627118644068
2012-05-29,62.28,1.18,52.779661016949156
2012-05-30,61.08,1.18,51.76271186440678
2012-05-31,60.65,1.18,51.398305084745765
2012-06-01,58.93,1.18,49.940677966101696
2012-06-04,58.74,1.18,49.779661016949156
2012-06-05,59.54,1.18,50.45762711864407
2012-06-06,59.95,1.18,50.80508474576272
2012-06-07,60.17,1.18,50.99152542372882
2012-06-08,60.96,1.18,51.66101694915255
2012-06-11,60.02,1.18,50.864406779661024
2012-06-12,60.47,1.18,51.24576271186441
2012-06-13,59.96,1.18,50.8135593220339
2012-06-14,60.63,1.18,51.3813559322034
2012-06-15,63.2,1.18,53.55932203389831
2012-06-18,62.75,1.18,53.17796610169492
2012-06-19,63.3,1.18,53.64406779661017
2012-06-20,63.07,1.18,53.449152542372886
2012-06-21,61.74,1.18,52.32203389830509
2012-06-22,63.17,1.18,53.53389830508475
2012-06-25,61.87,1.18,52.43220338983051
2012-06-26,61.66,1.18,52.25423728813559
2012-06-27,62.56,1.18,53.01694915254238
2012-06-28,62.37,1.18,52.855932203389834
2012-06-29,64.36,1.18,54.54237288135594
2012-07-02,64.49,1.18,54.652542372881356
2012-07-03,64.69,1.18,54.82203389830509
2012-07-05,63.79,1.18,54.059322033898304
2012-07-06,62.72,1.18,53.152542372881356
2012-07-09,63.82,1.18,54.08474576271187
2012-07-10,63.33,1.18,53.66949152542373
2012-07-11,63.26,1.18,53.610169491525426
2012-07-12,62.81,1.18,53.22881355932204
2012-07-13,63.35,1.18,53.686440677966104
2012-07-16,62.98,1.18,53.3728813559322
2012-07-17,64.48,1.18,54.64406779661017
2012-07-18,64.69,1.18,54.82203389830509
2012-07-19,64.32,1.18,54.50847457627118
2012-07-20,62.64,1.18,53.08474576271187
2012-07-23,61.91,1.18,52.46610169491525
2012-07-24,60.84,1.18,51.55932203389831
2012-07-25,61.0,1.18,51.694915254237294
2012-07-26,58.72,1.18,49.76271186440678
2012-07-27,58.84,1.18,49.864406779661024
2012-07-30,58.7,1.18,49.74576271186441
2012-07-31,58.93,1.18,49.940677966101696
2012-08-01,59.16,1.18,50.13559322033898
2012-08-02,57.95,1.18,49.110169491525426
2012-08-03,59.02,1.18,50.01694915254238
2012-08-06,59.78,1.18,50.66101694915255
2012-08-07,61.03,2.41,25.323651452282157
2012-08-08,61.09,2.41,25.348547717842322
2012-08-09,60.9,2.41,25.269709543568464
2012-08-10,61.37,2.41,25.46473029045643
2012-08-13,61.38,2.41,25.46887966804979
2012-08-14,61.48,2.41,25.5103734439834
2012-08-15,61.85,2.41,25.663900414937757
2012-08-16,61.86,2.41,25.668049792531118
2012-08-17,61.93,2.41,25.697095435684645
2012-08-20,62.5,2.41,25.933609958506224
2012-08-21,62.12,2.41,25.775933609958503
2012-08-22,61.63,2.41,25.572614107883815
2012-08-23,61.03,2.41,25.323651452282157
2012-08-24,61.27,2.41,25.42323651452282
2012-08-27,61.06,2.41,25.33609958506224
2012-08-28,61.28,2.41,25.42738589211618
2012-08-29,62.02,2.41,25.734439834024897
2012-08-30,61.91,2.41,25.688796680497923
2012-08-31,61.78,2.41,25.63485477178423
2012-09-04,63.0,2.41,26.141078838174273
2012-09-05,62.6,2.41,25.975103734439834
2012-09-06,64.05,2.41,26.576763485477176
2012-09-07,65.22,2.41,27.06224066390041
2012-09-10,64.97,2.41,26.958506224066387
2012-09-11,65.51,2.41,27.182572614107883
2012-09-12,65.47,2.41,27.16597510373444
2012-09-13,66.63,2.41,27.647302904564313
2012-09-14,66.9,2.41,27.759336099585063
2012-09-17,66.93,2.41,27.771784232365146
2012-09-18,67.19,2.41,27.879668049792528
2012-09-19,67.14,2.41,27.858921161825723
2012-09-20,66.76,2.41,27.70124481327801
2012-09-21,67.45,2.41,27.987551867219917
2012-09-24,67.54,2.41,28.024896265560166
2012-09-25,66.85,2.41,27.738589211618255
2012-09-26,66.48,2.41,27.585062240663902
2012-09-27,67.16,2.41,27.867219917012445
2012-09-28,67.62,2.41,28.058091286307054
2012-10-01,67.87,2.41,28.16182572614108
2012-10-02,67.32,2.41,27.93360995850622
2012-10-03,67.29,2.41,27.92116182572614
2012-10-04,67.27,2.41,27.912863070539416
2012-10-05,66.88,2.41,27.751037344398338
2012-10-08,66.82,2.41,27.726141078838168
2012-10-09,63.75,2.41,26.452282157676347
2012-10-10,62.61,2.41,25.97925311203319
2012-10-11,62.9,2.41,26.099585062240664
2012-10-12,62.26,2.41,25.834024896265557
2012-10-15,63.17,2.41,26.21161825726141
2012-10-16,63.76,2.41,26.456431535269708
2012-10-17,63.9,2.41,26.51452282157676
2012-10-18,63.92,2.41,26.522821576763484
2012-10-19,62.69,2.41,26.01244813278008
2012-10-22,63.47,2.41,26.33609958506224
2012-10-23,62.14,2.41,25.784232365145225
2012-10-24,62.28,2.41,25.842323651452283
2012-10-25,63.98,2.41,26.54771784232365
2012-10-26,63.55,2.41,26.369294605809127
2012-10-31,64.21,2.41,26.64315352697095
2012-11-01,65.55,2.41,27.199170124481324
2012-11-02,65.05,2.41,26.991701244813274
2012-11-05,65.68,2.41,27.253112033195023
2012-11-06,66.01,3.43,19.244897959183675
2012-11-07,64.83,3.43,18.900874635568513
2012-11-08,64.67,3.43,18.854227405247812
2012-11-09,64.69,3.43,18.8600583090379
2012-11-12,64.7,3.43,18.862973760932945
2012-11-13,64.44,3.43,18.787172011661806
2012-11-14,64.34,3.43,18.75801749271137
2012-11-15,64.25,3.43,18.731778425655975
2012-11-16,64.44,3.43,18.787172011661806
2012-11-19,65.82,3.43,19.18950437317784
2012-11-20,66.3,3.43,19.32944606413994
2012-11-21,66.03,3.43,19.25072886297376
2012-11-23,66.84,3.43,19.486880466472304
2012-11-26,66.15,3.43,19.285714285714285
2012-11-27,66.02,3.43,19.247813411078717
2012-11-28,66.1,3.43,19.271137026239064
2012-11-29,66.36,3.43,19.346938775510203
2012-11-30,65.97,3.43,19.233236151603496
2012-12-03,65.45,3.43,19.081632653061224
2012-12-04,65.84,3.43,19.19533527696793
2012-12-05,65.63,3.43,19.13411078717201
2012-12-06,65.71,3.43,19.15743440233236
2012-12-07,65.49,3.43,19.093294460641395
2012-12-10,65.5,3.43,19.09620991253644
2012-12-11,67.06,3.43,19.551020408163264
2012-12-12,67.55,3.43,19.693877551020407
2012-12-13,67.35,3.43,19.63556851311953
2012-12-14,67.26,3.43,19.60932944606414
2012-12-17,68.12,3.43,19.8600583090379
2012-12-18,68.72,3.43,20.034985422740522
2012-12-19,68.24,3.43,19.895043731778422
2012-12-20,68.8,3.43,20.058309037900873
2012-12-21,67.64,3.43,19.7201166180758
2012-12-24,67.1,3.43,19.562682215743436
2012-12-26,66.58,3.43,19.411078717201164
2012-12-27,66.73,3.43,19.454810495626823
2012-12-28,65.54,3.43,19.10787172011662
2012-12-31,66.66,3.43,19.434402332361515
2013-01-02,67.7,3.43,19.737609329446062
2013-01-03,68.67,3.43,20.020408163265305
2013-01-04,69.02,3.43,20.122448979591834
2013-01-07,69.19,3.43,20.172011661807577
2013-01-08,69.29,3.43,20.20116618075802
2013-01-09,70.57,3.43,20.57434402332361
2013-01-10,70.71,3.43,20.615160349854225
2013-01-11,71.17,3.43,20.749271137026238
2013-01-14,71.05,3.43,20.71428571428571
2013-01-15,71.06,3.43,20.717201166180757
2013-01-16,71.91,3.43,20.965014577259474
2013-01-17,73.0,3.43,21.282798833819243
2013-01-18,73.61,3.43,21.460641399416907
2013-01-22,74.25,3.43,21.64723032069971
2013-01-23,74.11,3.43,21.606413994169095
2013-01-24,74.43,3.43,21.699708454810498
2013-01-25,75.12,3.43,21.900874635568513
2013-01-28,75.03,3.43,21.874635568513117
2013-01-29,75.42,3.43,21.988338192419825
2013-01-30,74.43,3.43,21.699708454810498
2013-01-31,74.6,3.43,21.749271137026238
2013-02-01,73.47,3.43,21.419825072886297
2013-02-04,73.46,3.43,21.41690962099125
2013-02-05,74.06,3.43,21.591836734693878
2013-02-06,75.11,3.43,21.897959183673468
2013-02-07,75.06,3.43,21.88338192419825
2013-02-08,75.85,3.43,22.113702623906704
2013-02-11,75.65,3.43,22.05539358600583
2013-02-12,75.44,3.43,21.994169096209912
2013-02-13,76.0,3.43,22.15743440233236
2013-02-14,76.34,3.43,22.25655976676385
2013-02-15,75.9,3.43,22.128279883381925
2013-02-19,76.11,3.43,22.18950437317784
2013-02-20,75.31,3.43,21.956268221574344
2013-02-21,73.87,3.43,21.536443148688047
2013-02-22,74.14,3.43,21.615160349854225
2013-02-25,73.07,3.43,21.303206997084544
2013-02-26,73.53,3.43,21.43731778425656
2013-02-27,74.45,0.89,83.65168539325843
2013-02-28,74.96,0.89,84.22471910112358
2013-03-01,74.99,0.89,84.25842696629213
2013-03-04,74.86,0.89,84.11235955056179
2013-03-05,75.83,0.89,85.20224719101124
2013-03-06,75.29,0.89,84.59550561797754
2013-03-07,74.89,0.89,84.14606741573034
2013-03-08,75.4,0.89,84.71910112359551
2013-03-11,75.74,0.89,85.10112359550561
2013-03-12,76.2,0.89,85.6179775280899
2013-03-13,76.06,0.89,85.46067415730337
2013-03-14,74.85,0.89,84.10112359550561
2013-03-15,73.97,0.89,83.11235955056179
2013-03-18,73.24,0.89,82.29213483146067
2013-03-19,73.0,0.89,82.02247191011236
2013-03-20,73.21,0.89,82.25842696629212
2013-03-21,72.38,0.89,81.32584269662921
2013-03-22,73.45,0.89,82.52808988764045
2013-03-25,72.92,0.89,81.93258426966293
2013-03-26,74.21,0.89,83.3820224719101
2013-03-27,74.22,0.89,83.39325842696628
2013-03-28,75.22,0.89,84.51685393258427
2013-04-01,75.13,0.89,84.41573033707864
2013-04-02,75.33,0.89,84.64044943820224
2013-04-03,74.46,0.89,83.6629213483146
2013-04-04,75.25,0.89,84.5505617977528
2013-04-05,74.03,0.89,83.17977528089888
2013-04-08,74.31,0.89,83.49438202247191
2013-04-09,75.37,0.89,84.68539325842697
2013-04-10,75.85,0.89,85.22471910112358
2013-04-11,76.3,0.89,85.73033707865169
2013-04-12,75.46,0.89,84.78651685393258
2013-04-15,73.69,0.89,82.79775280898876
2013-04-16,73.5,0.89,82.58426966292134
2013-04-17,73.18,0.89,82.2247191011236
2013-04-18,72.97,0.89,81.98876404494382
2013-04-19,73.93,0.89,83.06741573033709
2013-04-22,73.36,0.89,82.42696629213484
2013-04-23,74.46,0.89,83.6629213483146
2013-04-24,74.53,0.89,83.74157303370787
2013-04-25,75.49,0.89,84.82022471910112
2013-04-26,74.97,0.89,84.23595505617978
2013-04-29,76.17,0.89,85.58426966292134
2013-04-30,76.45,0.89,85.89887640449439
2013-05-01,75.3,0.89,84.6067415730337
2013-05-02,75.68,0.89,85.03370786516855
2013-05-03,77.0,0.89,86.51685393258427
2013-05-06,76.96,0.89,86.47191011235954
2013-05-07,77.3,0.89,86.85393258426966
2013-05-08,78.19,1.3,60.146153846153844
2013-05-09,78.28,1.3,60.215384615384615
2013-05-10,79.39,1.3,61.06923076923077
2013-05-13,79.97,1.3,61.51538461538461
2013-05-14,80.89,1.3,62.223076923076924
2013-05-15,80.99,1.3,62.3
2013-05-16,80.62,1.3,62.01538461538462
2013-05-17,80.34,1.3,61.8
2013-05-20,80.81,1.3,62.16153846153846
2013-05-21,81.01,1.3,62.315384615384616
2013-05-22,79.86,1.3,61.43076923076923
2013-05-23,79.95,1.3,61.5
2013-05-24,79.87,1.3,61.43846153846154
2013-05-28,80.78,1.3,62.138461538461534
2013-05-29,79.01,1.3,60.776923076923076
2013-05-30,79.94,1.3,61.49230769230769
2013-05-31,78.51,1.3,60.392307692307696
2013-06-03,78.83,1.3,60.638461538461534
2013-06-04,77.6,1.3,59.692307692307686
2013-06-05,77.17,1.3,59.36153846153846
2013-06-06,78.3,1.3,60.230769230769226
2013-06-07,78.73,1.3,60.56153846153846
2013-06-10,78.5,1.3,60.38461538461538
2013-06-11,77.39,1.3,59.53076923076923
2013-06-12,77.01,1.3,59.23846153846154
2013-06-13,78.44,1.3,60.33846153846154
2013-06-14,77.86,1.3,59.89230769230769
2013-06-17,79.65,1.3,61.269230769230774
2013-06-18,79.79,1.3,61.37692307692308
2013-06-19,77.94,1.3,59.95384615384615
2013-06-20,75.44,1.3,58.030769230769224
2013-06-21,76.38,1.3,58.75384615384615
2013-06-24,75.27,1.3,57.89999999999999
2013-06-25,74.97,1.3,57.669230769230765
2013-06-26,74.94,1.3,57.646153846153844
2013-06-27,74.96,1.3,57.661538461538456
2013-06-28,74.94,1.3,57.646153846153844
2013-07-01,75.0,1.3,57.69230769230769
2013-07-02,76.08,1.3,58.52307692307692
2013-07-03,75.42,1.3,58.01538461538461
2013-07-05,76.32,1.3,58.7076923076923
2013-07-08,77.08,1.3,59.29230769230769
2013-07-09,76.88,1.3,59.138461538461534
2013-07-10,77.2,1.3,59.38461538461539
2013-07-11,78.17,1.3,60.13076923076923
2013-07-12,78.95,1.3,60.73076923076923
2013-07-15,79.56,1.3,61.2
2013-07-16,80.13,1.3,61.638461538461534
2013-07-17,81.68,1.3,62.830769230769235
2013-07-18,82.21,1.3,63.23846153846153
2013-07-19,84.67,1.3,65.13076923076923
2013-07-22,84.52,1.3,65.0153846153846
2013-07-23,84.5,1.3,65.0
2013-07-24,84.04,1.3,64.64615384615385
2013-07-25,82.9,1.3,63.769230769230774
2013-07-26,84.48,1.3,64.98461538461538
2013-07-29,83.62,1.3,64.32307692307693
2013-07-30,82.99,1.3,63.83846153846153
2013-07-31,83.48,1.3,64.21538461538462
2013-08-01,84.47,1.3,64.97692307692307
2013-08-02,84.0,1.3,64.61538461538461
2013-08-05,83.94,1.3,64.56923076923077
2013-08-06,83.0,1.3,63.84615384615385
2013-08-07,82.59,0.9,91.76666666666667
2013-08-08,83.29,0.9,92.54444444444445
2013-08-09,82.57,0.9,91.74444444444444
2013-08-12,82.31,0.9,91.45555555555556
2013-08-13,81.85,0.9,90.94444444444444
2013-08-14,80.9,0.9,89.8888888888889
2013-08-15,79.72,0.9,88.57777777777777
2013-08-16,79.54,0.9,88.37777777777778
2013-08-19,79.63,0.9,88.47777777777777
2013-08-20,79.85,0.9,88.72222222222221
