date,BR,BR_EPS,PE Ratio
2012-06-19,20.99,0.14,149.92857142857142
2012-06-20,20.96,0.14,149.7142857142857
2012-06-21,20.7,0.14,147.85714285714283
2012-06-22,20.92,0.14,149.42857142857142
2012-06-25,20.39,0.14,145.64285714285714
2012-06-26,20.51,0.14,146.5
2012-06-27,20.92,0.14,149.42857142857142
2012-06-28,20.86,0.14,148.99999999999997
2012-06-29,21.27,0.14,151.92857142857142
2012-07-02,21.37,0.14,152.64285714285714
2012-07-03,21.51,0.14,153.64285714285714
2012-07-05,21.29,0.14,152.07142857142856
2012-07-06,20.99,0.14,149.92857142857142
2012-07-09,20.83,0.14,148.78571428571425
2012-07-10,20.95,0.14,149.6428571428571
2012-07-11,21.09,0.14,150.64285714285714
2012-07-12,21.14,0.14,151.0
2012-07-13,21.36,0.14,152.57142857142856
2012-07-16,21.57,0.14,154.07142857142856
2012-07-17,21.72,0.14,155.1428571428571
2012-07-18,21.7,0.14,154.99999999999997
2012-07-19,21.78,0.14,155.57142857142856
2012-07-20,21.42,0.14,153.0
2012-07-23,20.98,0.14,149.85714285714283
2012-07-24,20.7,0.14,147.85714285714283
2012-07-25,20.85,0.14,148.92857142857142
2012-07-26,21.08,0.14,150.57142857142856
2012-07-27,21.37,0.14,152.64285714285714
2012-07-30,21.45,0.14,153.2142857142857
2012-07-31,21.17,0.14,151.21428571428572
2012-08-01,20.79,0.14,148.49999999999997
2012-08-02,20.41,0.14,145.78571428571428
2012-08-03,20.91,0.14,149.35714285714283
2012-08-06,20.95,0.14,149.6428571428571
2012-08-07,21.17,0.14,151.21428571428572
2012-08-08,21.27,0.14,151.92857142857142
2012-08-09,22.0,0.67,32.83582089552239
2012-08-10,22.1,0.67,32.985074626865675
2012-08-13,22.19,0.67,33.11940298507463
2012-08-14,22.58,0.67,33.70149253731343
2012-08-15,22.88,0.67,34.14925373134328
2012-08-16,23.04,0.67,34.38805970149254
2012-08-17,23.18,0.67,34.59701492537313
2012-08-20,23.5,0.67,35.07462686567164
2012-08-21,23.79,0.67,35.50746268656716
2012-08-22,23.51,0.67,35.08955223880597
2012-08-23,23.46,0.67,35.014925373134325
2012-08-24,23.6,0.67,35.223880597014926
2012-08-27,23.61,0.67,35.23880597014925
2012-08-28,23.63,0.67,35.26865671641791
2012-08-29,23.96,0.67,35.76119402985074
2012-08-30,23.43,0.67,34.97014925373134
2012-08-31,23.68,0.67,35.34328358208955
2012-09-04,24.05,0.67,35.8955223880597
2012-09-05,24.02,0.67,35.850746268656714
2012-09-06,24.05,0.67,35.8955223880597
2012-09-07,23.95,0.67,35.74626865671642
2012-09-10,24.07,0.67,35.92537313432835
2012-09-11,24.05,0.67,35.8955223880597
2012-09-12,23.87,0.67,35.62686567164179
2012-09-13,23.99,0.67,35.805970149253724
2012-09-14,24.22,0.67,36.14925373134328
2012-09-17,23.94,0.67,35.73134328358209
2012-09-18,23.89,0.67,35.656716417910445
2012-09-19,23.87,0.67,35.62686567164179
2012-09-20,23.86,0.67,35.61194029850746
2012-09-21,23.72,0.67,35.40298507462686
2012-09-24,23.57,0.67,35.179104477611936
2012-09-25,23.19,0.67,34.61194029850746
2012-09-26,23.2,0.67,34.62686567164179
2012-09-27,23.44,0.67,34.985074626865675
2012-09-28,23.33,0.67,34.82089552238806
2012-10-01,23.05,0.67,34.40298507462686
2012-10-02,23.14,0.67,34.537313432835816
2012-10-03,23.14,0.67,34.537313432835816
2012-10-04,23.56,0.67,35.16417910447761
2012-10-05,23.41,0.67,34.940298507462686
2012-10-08,23.39,0.67,34.91044776119403
2012-10-09,23.09,0.67,34.46268656716418
2012-10-10,22.87,0.67,34.134328358208954
2012-10-11,22.83,0.67,34.07462686567164
2012-10-12,22.57,0.67,33.6865671641791
2012-10-15,22.79,0.67,34.014925373134325
2012-10-16,23.23,0.67,34.67164179104478
2012-10-17,23.41,0.67,34.940298507462686
2012-10-18,23.4,0.67,34.92537313432835
2012-10-19,22.93,0.67,34.223880597014926
2012-10-22,22.69,0.67,33.865671641791046
2012-10-23,22.71,0.67,33.8955223880597
2012-10-24,22.6,0.67,33.73134328358209
2012-10-25,22.75,0.67,33.95522388059701
2012-10-26,22.84,0.67,34.089552238805965
2012-10-31,22.95,0.67,34.253731343283576
2012-11-01,23.6,0.67,35.223880597014926
2012-11-02,22.99,0.67,34.31343283582089
2012-11-05,23.33,0.67,34.82089552238806
2012-11-06,23.04,0.15,153.6
2012-11-07,22.1,0.15,147.33333333333334
2012-11-08,22.31,0.15,148.73333333333332
2012-11-09,22.7,0.15,151.33333333333334
2012-11-12,22.68,0.15,151.20000000000002
2012-11-13,22.76,0.15,151.73333333333335
2012-11-14,22.64,0.15,150.93333333333334
2012-11-15,22.67,0.15,151.13333333333335
2012-11-16,22.5,0.15,150.0
2012-11-19,22.84,0.15,152.26666666666668
2012-11-20,22.99,0.15,153.26666666666665
2012-11-21,23.32,0.15,155.46666666666667
2012-11-23,23.41,0.15,156.06666666666666
2012-11-26,23.59,0.15,157.26666666666668
2012-11-27,23.39,0.15,155.93333333333334
2012-11-28,23.4,0.15,156.0
2012-11-29,23.45,0.15,156.33333333333334
2012-11-30,23.61,0.15,157.4
2012-12-03,23.45,0.15,156.33333333333334
2012-12-04,23.59,0.15,157.26666666666668
2012-12-05,23.55,0.15,157.0
2012-12-06,23.72,0.15,158.13333333333333
2012-12-07,23.63,0.15,157.53333333333333
2012-12-10,23.7,0.15,158.0
2012-12-11,23.8,0.15,158.66666666666669
2012-12-12,23.66,0.15,157.73333333333335
2012-12-13,23.41,0.15,156.06666666666666
2012-12-14,23.06,0.15,153.73333333333332
2012-12-17,23.37,0.15,155.8
2012-12-18,23.5,0.15,156.66666666666669
2012-12-19,23.25,0.15,155.0
2012-12-20,23.43,0.15,156.20000000000002
2012-12-21,23.34,0.15,155.6
2012-12-24,23.42,0.15,156.13333333333335
2012-12-26,23.08,0.15,153.86666666666667
2012-12-27,22.73,0.15,151.53333333333333
2012-12-28,22.69,0.15,151.26666666666668
2012-12-31,22.88,0.15,152.53333333333333
2013-01-02,23.59,0.15,157.26666666666668
2013-01-03,23.48,0.15,156.53333333333333
2013-01-04,23.48,0.15,156.53333333333333
2013-01-07,23.51,0.15,156.73333333333335
2013-01-08,23.62,0.15,157.46666666666667
2013-01-09,23.45,0.15,156.33333333333334
2013-01-10,23.31,0.15,155.4
2013-01-11,23.32,0.15,155.46666666666667
2013-01-14,23.13,0.15,154.2
2013-01-15,23.19,0.15,154.60000000000002
2013-01-16,22.97,0.15,153.13333333333333
2013-01-17,23.08,0.15,153.86666666666667
2013-01-18,23.18,0.15,154.53333333333333
2013-01-22,23.45,0.15,156.33333333333334
2013-01-23,23.39,0.15,155.93333333333334
2013-01-24,23.53,0.15,156.86666666666667
2013-01-25,23.47,0.15,156.46666666666667
2013-01-28,23.33,0.15,155.53333333333333
2013-01-29,23.47,0.15,156.46666666666667
2013-01-30,23.2,0.15,154.66666666666666
2013-01-31,23.57,0.15,157.13333333333335
2013-02-01,23.58,0.15,157.2
2013-02-04,23.44,0.15,156.26666666666668
2013-02-05,23.51,0.15,156.73333333333335
2013-02-06,23.56,0.15,157.06666666666666
2013-02-07,22.36,0.13,172.0
2013-02-08,21.98,0.13,169.07692307692307
2013-02-11,22.27,0.13,171.3076923076923
2013-02-12,22.32,0.13,171.69230769230768
2013-02-13,22.42,0.13,172.46153846153848
2013-02-14,22.5,0.13,173.07692307692307
2013-02-15,22.55,0.13,173.46153846153845
2013-02-19,22.78,0.13,175.23076923076923
2013-02-20,22.88,0.13,176.0
2013-02-21,22.75,0.13,175.0
2013-02-22,22.8,0.13,175.3846153846154
2013-02-25,22.43,0.13,172.53846153846152
2013-02-26,22.58,0.13,173.69230769230768
2013-02-27,22.88,0.13,176.0
2013-02-28,22.95,0.13,176.53846153846152
2013-03-01,22.91,0.13,176.23076923076923
2013-03-04,22.84,0.13,175.69230769230768
2013-03-05,23.09,0.13,177.6153846153846
2013-03-06,23.13,0.13,177.9230769230769
2013-03-07,23.24,0.13,178.76923076923075
2013-03-08,23.71,0.13,182.3846153846154
2013-03-11,23.74,0.13,182.61538461538458
2013-03-12,23.71,0.13,182.3846153846154
2013-03-13,23.78,0.13,182.92307692307693
2013-03-14,23.96,0.13,184.30769230769232
2013-03-15,24.04,0.13,184.9230769230769
2013-03-18,23.91,0.13,183.9230769230769
2013-03-19,23.88,0.13,183.69230769230768
2013-03-20,24.34,0.13,187.23076923076923
2013-03-21,24.3,0.13,186.92307692307693
2013-03-22,24.52,0.13,188.6153846153846
2013-03-25,24.67,0.13,189.76923076923077
2013-03-26,24.58,0.13,189.07692307692307
2013-03-27,24.65,0.13,189.61538461538458
2013-03-28,24.84,0.13,191.07692307692307
2013-04-01,24.43,0.13,187.9230769230769
2013-04-02,24.18,0.13,186.0
2013-04-03,23.94,0.13,184.15384615384616
2013-04-04,23.88,0.13,183.69230769230768
2013-04-05,23.42,0.13,180.15384615384616
2013-04-08,23.5,0.13,180.76923076923077
2013-04-09,23.51,0.13,180.84615384615384
2013-04-10,24.16,0.13,185.84615384615384
2013-04-11,24.9,0.13,191.53846153846152
2013-04-12,24.62,0.13,189.3846153846154
2013-04-15,23.71,0.13,182.3846153846154
2013-04-16,24.23,0.13,186.3846153846154
2013-04-17,24.33,0.13,187.15384615384613
2013-04-18,24.25,0.13,186.53846153846152
2013-04-19,24.51,0.13,188.53846153846155
2013-04-22,24.58,0.13,189.07692307692307
2013-04-23,24.51,0.13,188.53846153846155
2013-04-24,24.49,0.13,188.38461538461536
2013-04-25,24.5,0.13,188.46153846153845
2013-04-26,24.49,0.13,188.38461538461536
2013-04-29,24.52,0.13,188.6153846153846
2013-04-30,25.18,0.13,193.69230769230768
2013-05-01,25.1,0.13,193.0769230769231
2013-05-02,25.36,0.13,195.07692307692307
2013-05-03,25.32,0.13,194.76923076923077
2013-05-06,25.32,0.13,194.76923076923077
2013-05-07,26.0,0.35,74.28571428571429
2013-05-08,26.18,0.35,74.8
2013-05-09,26.0,0.35,74.28571428571429
2013-05-10,25.95,0.35,74.14285714285714
2013-05-13,26.08,0.35,74.51428571428572
2013-05-14,26.36,0.35,75.31428571428572
2013-05-15,26.46,0.35,75.60000000000001
2013-05-16,26.61,0.35,76.02857142857142
2013-05-17,27.12,0.35,77.4857142857143
2013-05-20,27.19,0.35,77.6857142857143
2013-05-21,26.95,0.35,77.0
2013-05-22,26.81,0.35,76.6
2013-05-23,27.2,0.35,77.71428571428572
2013-05-24,27.42,0.35,78.34285714285716
2013-05-28,27.97,0.35,79.91428571428571
2013-05-29,27.42,0.35,78.34285714285716
2013-05-30,26.95,0.35,77.0
2013-05-31,27.14,0.35,77.54285714285714
2013-06-03,26.78,0.35,76.51428571428572
2013-06-04,26.55,0.35,75.85714285714286
2013-06-05,26.3,0.35,75.14285714285715
2013-06-06,26.45,0.35,75.57142857142857
2013-06-07,26.85,0.35,76.71428571428572
2013-06-10,26.8,0.35,76.57142857142858
2013-06-11,26.67,0.35,76.2
2013-06-12,26.57,0.35,75.91428571428573
2013-06-13,26.72,0.35,76.34285714285714
2013-06-14,26.58,0.35,75.94285714285714
2013-06-17,26.77,0.35,76.4857142857143
2013-06-18,26.98,0.35,77.08571428571429
2013-06-19,26.54,0.35,75.82857142857144
2013-06-20,26.38,0.35,75.37142857142857
2013-06-21,26.17,0.35,74.77142857142859
2013-06-24,25.81,0.35,73.74285714285715
2013-06-25,25.92,0.35,74.05714285714286
2013-06-26,25.92,0.35,74.05714285714286
2013-06-27,26.27,0.35,75.05714285714286
2013-06-28,26.58,0.35,75.94285714285714
2013-07-01,27.09,0.35,77.4
2013-07-02,26.93,0.35,76.94285714285715
2013-07-03,27.16,0.35,77.60000000000001
2013-07-05,27.31,0.35,78.02857142857142
2013-07-08,27.74,0.35,79.25714285714285
2013-07-09,27.4,0.35,78.28571428571429
2013-07-10,27.55,0.35,78.71428571428572
2013-07-11,27.88,0.35,79.65714285714286
2013-07-12,28.15,0.35,80.42857142857143
2013-07-15,28.16,0.35,80.45714285714287
2013-07-16,28.02,0.35,80.05714285714286
2013-07-17,28.11,0.35,80.31428571428572
2013-07-18,28.4,0.35,81.14285714285714
2013-07-19,28.38,0.35,81.08571428571429
2013-07-22,28.54,0.35,81.54285714285714
2013-07-23,28.62,0.35,81.77142857142859
2013-07-24,28.54,0.35,81.54285714285714
2013-07-25,28.6,0.35,81.71428571428572
2013-07-26,28.62,0.35,81.77142857142859
2013-07-29,28.52,0.35,81.4857142857143
2013-07-30,28.52,0.35,81.4857142857143
2013-07-31,28.94,0.35,82.6857142857143
2013-08-01,29.24,0.35,83.54285714285714
2013-08-02,29.23,0.35,83.51428571428572
2013-08-05,29.31,0.35,83.74285714285715
2013-08-06,29.19,0.35,83.4
2013-08-07,28.98,0.35,82.80000000000001
2013-08-08,30.57,1.11,27.540540540540537
2013-08-09,31.24,1.11,28.14414414414414
2013-08-12,31.28,1.11,28.18018018018018
2013-08-13,31.75,1.11,28.603603603603602
2013-08-14,30.68,1.11,27.639639639639636
2013-08-15,30.53,1.11,27.504504504504503
2013-08-16,30.57,1.11,27.540540540540537
2013-08-19,30.7,1.11,27.657657657657655
2013-08-20,30.7,1.11,27.657657657657655
2013-08-21,30.69,1.11,27.64864864864865
2013-08-22,31.05,1.11,27.972972972972972
2013-08-23,30.94,1.11,27.873873873873872
2013-08-26,30.95,1.11,27.88288288288288
2013-08-27,30.17,1.11,27.18018018018018
2013-08-28,29.97,1.11,26.999999999999996
2013-08-29,30.2,1.11,27.207207207207205
2013-08-30,29.76,1.11,26.81081081081081
2013-09-03,29.6,1.11,26.666666666666664
2013-09-04,29.88,1.11,26.918918918918916
2013-09-05,30.08,1.11,27.099099099099096
2013-09-06,30.07,1.11,27.090090090090087
2013-09-09,30.29,1.11,27.288288288288285
2013-09-10,30.73,1.11,27.684684684684683
2013-09-11,30.82,1.11,27.765765765765764
2013-09-12,30.59,1.11,27.558558558558556
2013-09-13,30.66,1.11,27.62162162162162
2013-09-16,30.77,1.11,27.720720720720717
2013-09-17,31.01,1.11,27.936936936936934
2013-09-18,31.24,1.11,28.14414414414414
2013-09-19,31.25,1.11,28.153153153153152
2013-09-20,31.16,1.11,28.07207207207207
2013-09-23,31.37,1.11,28.26126126126126
2013-09-24,31.49,1.11,28.369369369369366
2013-09-25,31.4,1.11,28.288288288288285
2013-09-26,31.53,1.11,28.405405405405403
2013-09-27,31.57,1.11,28.44144144144144
2013-09-30,31.75,1.11,28.603603603603602
2013-10-01,32.32,1.11,29.117117117117115
2013-10-02,32.21,1.11,29.018018018018015
2013-10-03,31.87,1.11,28.71171171171171
2013-10-04,31.96,1.11,28.792792792792792
2013-10-07,31.67,1.11,28.53153153153153
2013-10-08,31.53,1.11,28.405405405405403
2013-10-09,31.2,1.11,28.108108108108105
2013-10-10,32.01,1.11,28.837837837837835
2013-10-11,32.3,1.11,29.099099099099092
2013-10-14,32.72,1.11,29.477477477477475
2013-10-15,32.5,1.11,29.279279279279276
2013-10-16,32.8,1.11,29.549549549549546
2013-10-17,33.04,1.11,29.765765765765764
2013-10-18,33.21,1.11,29.918918918918916
2013-10-21,33.9,1.11,30.540540540540537
2013-10-22,34.28,1.11,30.882882882882882
2013-10-23,34.26,1.11,30.86486486486486
2013-10-24,34.64,1.11,31.207207207207205
2013-10-25,34.88,1.11,31.423423423423422
2013-10-28,34.94,1.11,31.47747747747747
2013-10-29,35.36,1.11,31.855855855855854
2013-10-30,35.22,1.11,31.729729729729726
2013-10-31,35.16,1.11,31.67567567567567
2013-11-01,35.23,1.11,31.738738738738732
2013-11-04,35.1,1.11,31.62162162162162
2013-11-05,34.86,1.11,31.405405405405403
2013-11-06,34.5,1.11,31.081081081081077
2013-11-07,34.87,0.37,94.24324324324324
2013-11-08,36.1,0.37,97.56756756756758
2013-11-11,35.9,0.37,97.02702702702702
2013-11-12,36.29,0.37,98.08108108108108
2013-11-13,36.38,0.37,98.32432432432434
2013-11-14,36.35,0.37,98.24324324324324
2013-11-15,36.43,0.37,98.45945945945947
2013-11-18,36.47,0.37,98.56756756756756
2013-11-19,36.88,0.37,99.67567567567568
2013-11-20,37.09,0.37,100.24324324324326
2013-11-21,38.09,0.37,102.94594594594595
2013-11-22,37.99,0.37,102.67567567567568
2013-11-25,37.94,0.37,102.54054054054053
2013-11-26,38.43,0.37,103.86486486486487
2013-11-27,38.36,0.37,103.67567567567568
2013-11-29,38.15,0.37,103.10810810810811
2013-12-02,38.55,0.37,104.18918918918918
2013-12-03,38.88,0.37,105.0810810810811
2013-12-04,38.47,0.37,103.97297297297297
2013-12-05,37.98,0.37,102.64864864864865
2013-12-06,38.59,0.37,104.2972972972973
2013-12-09,38.53,0.37,104.13513513513514
2013-12-10,38.16,0.37,103.13513513513513
2013-12-11,37.87,0.37,102.35135135135134
2013-12-12,37.95,0.37,102.56756756756758
2013-12-13,38.58,0.37,104.27027027027027
2013-12-16,38.8,0.37,104.86486486486486
2013-12-17,38.62,0.37,104.37837837837837
2013-12-18,39.03,0.37,105.48648648648648
2013-12-19,38.96,0.37,105.2972972972973
2013-12-20,39.76,0.37,107.45945945945945
2013-12-23,39.65,0.37,107.16216216216216
2013-12-24,39.94,0.37,107.94594594594594
2013-12-26,39.75,0.37,107.43243243243244
2013-12-27,39.75,0.37,107.43243243243244
2013-12-30,39.6,0.37,107.02702702702703
2013-12-31,39.52,0.37,106.81081081081082
2014-01-02,39.29,0.37,106.1891891891892
2014-01-03,39.49,0.37,106.72972972972974
2014-01-06,39.6,0.37,107.02702702702703
2014-01-07,39.24,0.37,106.05405405405406
2014-01-08,38.44,0.37,103.89189189189189
2014-01-09,38.39,0.37,103.75675675675676
2014-01-10,38.43,0.37,103.86486486486487
2014-01-13,38.24,0.37,103.35135135135135
2014-01-14,38.48,0.37,103.99999999999999
2014-01-15,38.57,0.37,104.24324324324324
2014-01-16,38.48,0.37,103.99999999999999
2014-01-17,38.43,0.37,103.86486486486487
2014-01-21,38.28,0.37,103.45945945945947
2014-01-22,38.54,0.37,104.16216216216216
2014-01-23,38.01,0.37,102.72972972972973
2014-01-24,36.71,0.37,99.21621621621622
2014-01-27,36.26,0.37,98.0
2014-01-28,36.49,0.37,98.62162162162163
2014-01-29,36.1,0.37,97.56756756756758
2014-01-30,36.81,0.37,99.4864864864865
2014-01-31,36.29,0.37,98.08108108108108
2014-02-03,35.28,0.37,95.35135135135135
2014-02-04,35.73,0.37,96.56756756756756
2014-02-05,35.54,0.37,96.05405405405405
2014-02-06,36.12,0.23,157.04347826086953
2014-02-07,37.19,0.23,161.69565217391303
2014-02-10,36.97,0.23,160.7391304347826
2014-02-11,37.16,0.23,161.56521739130432
2014-02-12,37.27,0.23,162.04347826086956
2014-02-13,37.11,0.23,161.3478260869565
2014-02-14,37.28,0.23,162.08695652173913
2014-02-18,37.65,0.23,163.69565217391303
2014-02-19,37.25,0.23,161.95652173913044
2014-02-20,37.11,0.23,161.3478260869565
2014-02-21,37.02,0.23,160.95652173913044
2014-02-24,37.01,0.23,160.91304347826085
2014-02-25,37.06,0.23,161.1304347826087
2014-02-26,37.46,0.23,162.8695652173913
2014-02-27,37.54,0.23,163.2173913043478
2014-02-28,37.76,0.23,164.17391304347825
2014-03-03,37.89,0.23,164.7391304347826
2014-03-04,38.83,0.23,168.82608695652172
2014-03-05,38.79,0.23,168.65217391304347
2014-03-06,38.51,0.23,167.43478260869563
2014-03-07,38.77,0.23,168.56521739130434
2014-03-10,38.56,0.23,167.65217391304347
2014-03-11,38.28,0.23,166.43478260869566
2014-03-12,38.0,0.23,165.2173913043478
2014-03-13,37.27,0.23,162.04347826086956
2014-03-14,37.23,0.23,161.86956521739128
2014-03-17,37.48,0.23,162.9565217391304
2014-03-18,37.7,0.23,163.91304347826087
2014-03-19,37.15,0.23,161.52173913043478
2014-03-20,37.31,0.23,162.21739130434784
2014-03-21,36.33,0.23,157.9565217391304
2014-03-24,36.3,0.23,157.82608695652172
2014-03-25,36.52,0.23,158.7826086956522
2014-03-26,36.54,0.23,158.86956521739128
2014-03-27,36.32,0.23,157.91304347826087
2014-03-28,36.32,0.23,157.91304347826087
2014-03-31,37.14,0.23,161.47826086956522
2014-04-01,37.9,0.23,164.78260869565216
2014-04-02,37.97,0.23,165.08695652173913
2014-04-03,37.66,0.23,163.7391304347826
2014-04-04,36.56,0.23,158.95652173913044
2014-04-07,36.25,0.23,157.6086956521739
2014-04-08,36.74,0.23,159.73913043478262
2014-04-09,37.32,0.23,162.26086956521738
2014-04-10,36.59,0.23,159.08695652173913
2014-04-11,35.61,0.23,154.82608695652172
2014-04-14,35.78,0.23,155.56521739130434
2014-04-15,35.79,0.23,155.6086956521739
2014-04-16,36.49,0.23,158.65217391304347
2014-04-17,36.82,0.23,160.08695652173913
2014-04-21,36.86,0.23,160.26086956521738
2014-04-22,37.2,0.23,161.73913043478262
2014-04-23,37.2,0.23,161.73913043478262
2014-04-24,37.61,0.23,163.52173913043478
2014-04-25,37.17,0.23,161.6086956521739
2014-04-28,37.58,0.23,163.39130434782606
2014-04-29,37.55,0.23,163.26086956521738
2014-04-30,38.34,0.23,166.69565217391306
2014-05-01,38.23,0.23,166.2173913043478
2014-05-02,38.38,0.23,166.8695652173913
2014-05-05,38.6,0.23,167.82608695652175
2014-05-06,38.43,0.23,167.08695652173913
2014-05-07,38.61,0.23,167.86956521739128
2014-05-08,38.31,0.23,166.56521739130434
2014-05-09,38.5,0.43,89.53488372093024
2014-05-12,38.94,0.43,90.55813953488372
2014-05-13,39.78,0.43,92.51162790697674
2014-05-14,39.2,0.43,91.16279069767442
2014-05-15,38.49,0.43,89.51162790697676
2014-05-16,38.8,0.43,90.23255813953487
2014-05-19,39.54,0.43,91.95348837209302
2014-05-20,38.82,0.43,90.27906976744187
2014-05-21,39.54,0.43,91.95348837209302
2014-05-22,39.84,0.43,92.65116279069768
2014-05-23,40.47,0.43,94.11627906976744
2014-05-27,40.86,0.43,95.02325581395348
2014-05-28,40.82,0.43,94.93023255813954
2014-05-29,41.25,0.43,95.93023255813954
2014-05-30,41.02,0.43,95.39534883720931
2014-06-02,41.55,0.43,96.62790697674419
2014-06-03,41.23,0.43,95.88372093023256
2014-06-04,42.13,0.43,97.97674418604652
2014-06-05,41.51,0.43,96.53488372093022
2014-06-06,41.59,0.43,96.72093023255815
2014-06-09,41.25,0.43,95.93023255813954
2014-06-10,41.22,0.43,95.86046511627907
2014-06-11,41.21,0.43,95.83720930232559
2014-06-12,40.75,0.43,94.76744186046511
2014-06-13,40.76,0.43,94.7906976744186
2014-06-16,40.55,0.43,94.30232558139534
2014-06-17,40.92,0.43,95.16279069767442
2014-06-18,40.95,0.43,95.23255813953489
2014-06-19,40.87,0.43,95.04651162790697
2014-06-20,40.86,0.43,95.02325581395348
2014-06-23,40.91,0.43,95.13953488372093
2014-06-24,40.66,0.43,94.55813953488371
2014-06-25,40.79,0.43,94.86046511627907
2014-06-26,40.64,0.43,94.51162790697674
2014-06-27,40.77,0.43,94.8139534883721
2014-06-30,41.64,0.43,96.83720930232559
2014-07-01,41.69,0.43,96.95348837209302
2014-07-02,41.09,0.43,95.55813953488374
2014-07-03,41.56,0.43,96.65116279069768
2014-07-07,41.11,0.43,95.6046511627907
2014-07-08,40.84,0.43,94.97674418604652
2014-07-09,40.87,0.43,95.04651162790697
2014-07-10,40.76,0.43,94.7906976744186
2014-07-11,40.93,0.43,95.18604651162791
2014-07-14,41.16,0.43,95.72093023255813
2014-07-15,41.2,0.43,95.8139534883721
2014-07-16,40.83,0.43,94.95348837209302
2014-07-17,40.25,0.43,93.6046511627907
2014-07-18,40.83,0.43,94.95348837209302
2014-07-21,40.63,0.43,94.48837209302326
2014-07-22,40.95,0.43,95.23255813953489
2014-07-23,41.11,0.43,95.6046511627907
2014-07-24,41.12,0.43,95.62790697674419
2014-07-25,41.41,0.43,96.30232558139534
2014-07-28,41.45,0.43,96.39534883720931
2014-07-29,41.26,0.43,95.95348837209302
2014-07-30,41.29,0.43,96.02325581395348
2014-07-31,40.37,0.43,93.88372093023256
2014-08-01,40.52,0.43,94.23255813953489
2014-08-04,40.94,0.43,95.20930232558139
2014-08-05,40.71,0.43,94.67441860465117
2014-08-06,40.64,0.43,94.51162790697674
2014-08-07,39.88,1.17,34.08547008547009
2014-08-08,40.37,1.17,34.504273504273506
2014-08-11,40.67,1.17,34.76068376068376
2014-08-12,40.43,1.17,34.55555555555556
2014-08-13,40.5,1.17,34.61538461538462
2014-08-14,40.75,1.17,34.82905982905983
2014-08-15,40.82,1.17,34.88888888888889
2014-08-18,41.0,1.17,35.042735042735046
2014-08-19,41.35,1.17,35.34188034188035
2014-08-20,42.03,1.17,35.92307692307693
2014-08-21,42.23,1.17,36.09401709401709
2014-08-22,42.12,1.17,36.0
2014-08-25,42.24,1.17,36.10256410256411
2014-08-26,42.12,1.17,36.0
2014-08-27,41.95,1.17,35.85470085470086
2014-08-28,42.36,1.17,36.205128205128204
2014-08-29,42.54,1.17,36.35897435897436
2014-09-02,42.8,1.17,36.58119658119658
2014-09-03,42.85,1.17,36.623931623931625
2014-09-04,43.06,1.17,36.80341880341881
2014-09-05,43.17,1.17,36.8974358974359
2014-09-08,43.19,1.17,36.914529914529915
2014-09-09,42.9,1.17,36.666666666666664
2014-09-10,42.98,1.17,36.73504273504273
2014-09-11,42.65,1.17,36.452991452991455
2014-09-12,42.51,1.17,36.333333333333336
2014-09-15,42.4,1.17,36.23931623931624
2014-09-16,42.68,1.17,36.478632478632484
2014-09-17,42.35,1.17,36.1965811965812
2014-09-18,42.68,1.17,36.478632478632484
2014-09-19,42.39,1.17,36.23076923076923
2014-09-22,42.19,1.17,36.05982905982906
2014-09-23,41.92,1.17,35.82905982905983
2014-09-24,42.03,1.17,35.92307692307693
2014-09-25,41.3,1.17,35.2991452991453
2014-09-26,41.66,1.17,35.60683760683761
2014-09-29,41.68,1.17,35.623931623931625
2014-09-30,41.63,1.17,35.581196581196586
2014-10-01,41.17,1.17,35.188034188034194
2014-10-02,40.73,1.17,34.81196581196581
2014-10-03,41.35,1.17,35.34188034188035
2014-10-06,41.12,1.17,35.14529914529915
2014-10-07,40.44,1.17,34.56410256410256
2014-10-08,41.27,1.17,35.27350427350428
2014-10-09,40.58,1.17,34.68376068376068
2014-10-10,39.79,1.17,34.00854700854701
2014-10-13,39.18,1.17,33.48717948717949
2014-10-14,39.37,1.17,33.64957264957265
2014-10-15,39.39,1.17,33.66666666666667
2014-10-16,39.11,1.17,33.427350427350426
2014-10-17,39.69,1.17,33.92307692307692
2014-10-20,40.47,1.17,34.58974358974359
2014-10-21,41.69,1.17,35.63247863247863
2014-10-22,41.58,1.17,35.53846153846154
2014-10-23,42.26,1.17,36.11965811965812
2014-10-24,42.62,1.17,36.427350427350426
2014-10-27,42.53,1.17,36.35042735042735
2014-10-28,43.32,1.17,37.02564102564103
2014-10-29,43.42,1.17,37.111111111111114
2014-10-30,43.58,1.17,37.24786324786325
2014-10-31,43.93,1.17,37.54700854700855
2014-11-03,44.02,1.17,37.62393162393163
2014-11-04,44.37,1.17,37.92307692307692
2014-11-05,44.44,1.17,37.98290598290598
2014-11-06,44.34,0.27,164.22222222222223
2014-11-07,44.44,0.27,164.59259259259258
2014-11-10,44.9,0.27,166.29629629629628
2014-11-11,44.89,0.27,166.25925925925924
2014-11-12,45.03,0.27,166.77777777777777
2014-11-13,45.09,0.27,167.0
2014-11-14,45.07,0.27,166.92592592592592
2014-11-17,45.1,0.27,167.03703703703704
2014-11-18,45.54,0.27,168.66666666666666
2014-11-19,45.41,0.27,168.18518518518516
2014-11-20,45.32,0.27,167.85185185185185
2014-11-21,45.4,0.27,168.14814814814812
2014-11-24,45.62,0.27,168.96296296296293
