date,TDG,TDG_EPS,PE Ratio
2012-08-20,138.53,1.84,75.28804347826086
2012-08-21,136.81,1.84,74.35326086956522
2012-08-22,136.27,1.84,74.05978260869566
2012-08-23,136.58,1.84,74.22826086956522
2012-08-24,138.56,1.84,75.30434782608695
2012-08-27,139.42,1.84,75.77173913043477
2012-08-28,137.98,1.84,74.9891304347826
2012-08-29,138.76,1.84,75.41304347826086
2012-08-30,138.18,1.84,75.09782608695652
2012-08-31,138.62,1.84,75.33695652173913
2012-09-04,138.67,1.84,75.3641304347826
2012-09-05,137.03,1.84,74.47282608695652
2012-09-06,140.41,1.84,76.30978260869564
2012-09-07,143.53,1.84,78.00543478260869
2012-09-10,141.47,1.84,76.88586956521739
2012-09-11,142.2,1.84,77.28260869565216
2012-09-12,142.95,1.84,77.69021739130434
2012-09-13,143.1,1.84,77.77173913043478
2012-09-14,145.61,1.84,79.13586956521739
2012-09-17,143.77,1.84,78.13586956521739
2012-09-18,142.67,1.84,77.53804347826086
2012-09-19,143.05,1.84,77.74456521739131
2012-09-20,142.07,1.84,77.21195652173913
2012-09-21,144.51,1.84,78.53804347826086
2012-09-24,143.37,1.84,77.91847826086956
2012-09-25,144.95,1.84,78.77717391304347
2012-09-26,141.04,1.84,76.65217391304347
2012-09-27,141.09,1.84,76.67934782608695
2012-09-28,141.87,1.84,77.10326086956522
2012-10-01,141.69,1.84,77.00543478260869
2012-10-02,142.08,1.84,77.21739130434783
2012-10-03,145.31,1.84,78.97282608695652
2012-10-04,148.97,1.84,80.96195652173913
2012-10-05,150.08,1.84,81.56521739130434
2012-10-08,146.84,1.84,79.80434782608695
2012-10-09,145.98,1.84,79.33695652173913
2012-10-10,145.06,1.84,78.83695652173913
2012-10-11,145.6,1.84,79.13043478260869
2012-10-12,149.17,1.84,81.07065217391303
2012-10-15,148.7,1.84,80.81521739130434
2012-10-16,150.9,1.84,82.01086956521739
2012-10-17,149.0,1.84,80.97826086956522
2012-10-18,148.75,1.84,80.84239130434783
2012-10-19,145.7,1.84,79.18478260869564
2012-10-22,147.39,1.84,80.1032608695652
2012-10-23,131.27,1.84,71.34239130434783
2012-10-24,131.42,1.84,71.42391304347825
2012-10-25,135.11,1.84,73.42934782608697
2012-10-26,135.44,1.84,73.6086956521739
2012-10-31,133.21,1.84,72.39673913043478
2012-11-01,136.57,1.84,74.22282608695652
2012-11-02,136.88,1.84,74.39130434782608
2012-11-05,136.82,1.84,74.3586956521739
2012-11-06,140.12,1.84,76.15217391304348
2012-11-07,138.0,1.84,75.0
2012-11-08,137.15,1.84,74.53804347826087
2012-11-09,137.32,1.84,74.63043478260869
2012-11-12,135.56,1.84,73.67391304347827
2012-11-13,136.0,1.84,73.91304347826086
2012-11-14,131.39,1.84,71.40760869565216
2012-11-15,125.65,1.84,68.28804347826087
2012-11-16,128.78,1.74,74.01149425287356
2012-11-19,130.09,1.74,74.76436781609196
2012-11-20,131.08,1.74,75.33333333333334
2012-11-21,131.52,1.74,75.58620689655173
2012-11-23,132.4,1.74,76.0919540229885
2012-11-26,133.01,1.74,76.44252873563218
2012-11-27,133.52,1.74,76.73563218390805
2012-11-28,133.39,1.74,76.66091954022988
2012-11-29,134.93,1.74,77.54597701149426
2012-11-30,136.02,1.74,78.17241379310346
2012-12-03,133.18,1.74,76.54022988505747
2012-12-04,133.36,1.74,76.64367816091955
2012-12-05,134.29,1.74,77.17816091954023
2012-12-06,134.83,1.74,77.48850574712644
2012-12-07,129.72,1.74,74.55172413793103
2012-12-10,130.08,1.74,74.75862068965517
2012-12-11,130.86,1.74,75.20689655172414
2012-12-12,128.19,1.74,73.67241379310344
2012-12-13,126.18,1.74,72.51724137931035
2012-12-14,125.52,1.74,72.13793103448276
2012-12-17,128.22,1.74,73.6896551724138
2012-12-18,131.83,1.74,75.76436781609196
2012-12-19,133.89,1.74,76.94827586206895
2012-12-20,134.67,1.74,77.39655172413792
2012-12-21,135.11,1.74,77.64942528735634
2012-12-24,135.18,1.74,77.6896551724138
2012-12-26,133.22,1.74,76.5632183908046
2012-12-27,134.58,1.74,77.3448275862069
2012-12-28,133.05,1.74,76.46551724137932
2012-12-31,136.36,1.74,78.36781609195403
2013-01-02,140.0,1.74,80.45977011494253
2013-01-03,139.61,1.74,80.23563218390805
2013-01-04,140.29,1.74,80.62643678160919
2013-01-07,140.75,1.74,80.89080459770115
2013-01-08,137.5,1.74,79.02298850574712
2013-01-09,139.59,1.74,80.22413793103449
2013-01-10,136.09,1.74,78.21264367816092
2013-01-11,137.53,1.74,79.04022988505747
2013-01-14,135.75,1.74,78.01724137931035
2013-01-15,135.48,1.74,77.86206896551724
2013-01-16,134.81,1.74,77.47701149425288
2013-01-17,136.69,1.74,78.55747126436782
2013-01-18,136.22,1.74,78.28735632183908
2013-01-22,137.02,1.74,78.74712643678161
2013-01-23,137.43,1.74,78.98275862068967
2013-01-24,138.21,1.74,79.43103448275862
2013-01-25,138.41,1.74,79.54597701149424
2013-01-28,136.87,1.74,78.66091954022988
2013-01-29,137.83,1.74,79.21264367816093
2013-01-30,137.82,1.74,79.20689655172413
2013-01-31,135.44,1.74,77.83908045977012
2013-02-01,136.42,1.74,78.40229885057471
2013-02-04,137.72,1.74,79.14942528735632
2013-02-05,139.44,0.7,199.20000000000002
2013-02-06,139.74,0.7,199.62857142857146
2013-02-07,143.61,0.7,205.1571428571429
2013-02-08,143.05,0.7,204.3571428571429
2013-02-11,145.18,0.7,207.40000000000003
2013-02-12,144.91,0.7,207.01428571428573
2013-02-13,144.75,0.7,206.7857142857143
2013-02-14,143.44,0.7,204.9142857142857
2013-02-15,143.77,0.7,205.3857142857143
2013-02-19,143.05,0.7,204.3571428571429
2013-02-20,139.86,0.7,199.80000000000004
2013-02-21,141.16,0.7,201.65714285714287
2013-02-22,142.74,0.7,203.91428571428574
2013-02-25,138.83,0.7,198.32857142857145
2013-02-26,139.18,0.7,198.82857142857145
2013-02-27,142.6,0.7,203.71428571428572
2013-02-28,142.34,0.7,203.34285714285716
2013-03-01,142.68,0.7,203.82857142857145
2013-03-04,141.75,0.7,202.5
2013-03-05,142.84,0.7,204.05714285714288
2013-03-06,143.51,0.7,205.0142857142857
2013-03-07,143.72,0.7,205.31428571428572
2013-03-08,143.85,0.7,205.5
2013-03-11,147.56,0.7,210.8
2013-03-12,146.9,0.7,209.8571428571429
2013-03-13,150.59,0.7,215.12857142857143
2013-03-14,150.91,0.7,215.5857142857143
2013-03-15,151.02,0.7,215.74285714285716
2013-03-18,150.1,0.7,214.42857142857144
2013-03-19,150.44,0.7,214.9142857142857
2013-03-20,151.71,0.7,216.72857142857146
2013-03-21,149.71,0.7,213.8714285714286
2013-03-22,149.35,0.7,213.35714285714286
2013-03-25,148.28,0.7,211.82857142857145
2013-03-26,150.27,0.7,214.6714285714286
2013-03-27,150.96,0.7,215.65714285714287
2013-03-28,152.92,0.7,218.45714285714286
2013-04-01,151.09,0.7,215.84285714285716
2013-04-02,150.39,0.7,214.84285714285713
2013-04-03,149.53,0.7,213.61428571428573
2013-04-04,149.84,0.7,214.05714285714288
2013-04-05,147.88,0.7,211.25714285714287
2013-04-08,150.28,0.7,214.6857142857143
2013-04-09,151.21,0.7,216.01428571428573
2013-04-10,153.22,0.7,218.8857142857143
2013-04-11,153.01,0.7,218.5857142857143
2013-04-12,152.9,0.7,218.42857142857144
2013-04-15,148.88,0.7,212.68571428571428
2013-04-16,148.16,0.7,211.65714285714287
2013-04-17,145.49,0.7,207.84285714285716
2013-04-18,144.18,0.7,205.9714285714286
2013-04-19,145.37,0.7,207.67142857142858
2013-04-22,146.16,0.7,208.8
2013-04-23,146.88,0.7,209.82857142857142
2013-04-24,148.09,0.7,211.55714285714288
2013-04-25,147.35,0.7,210.5
2013-04-26,145.31,0.7,207.5857142857143
2013-04-29,144.87,0.7,206.95714285714288
2013-04-30,146.8,0.7,209.71428571428575
2013-05-01,147.0,0.7,210.0
2013-05-02,149.02,0.7,212.8857142857143
2013-05-03,149.5,0.7,213.57142857142858
2013-05-06,150.3,0.7,214.71428571428575
2013-05-07,150.13,0.7,214.4714285714286
2013-05-08,148.5,1.27,116.92913385826772
2013-05-09,149.87,1.27,118.00787401574803
2013-05-10,148.84,1.27,117.19685039370079
2013-05-13,148.11,1.27,116.6220472440945
2013-05-14,150.08,1.27,118.1732283464567
2013-05-15,154.69,1.27,121.80314960629921
2013-05-16,150.65,1.27,118.62204724409449
2013-05-17,149.83,1.27,117.97637795275591
2013-05-20,149.84,1.27,117.98425196850394
2013-05-21,149.42,1.27,117.65354330708661
2013-05-22,150.01,1.27,118.11811023622046
2013-05-23,147.85,1.27,116.41732283464566
2013-05-24,147.0,1.27,115.74803149606299
2013-05-28,148.26,1.27,116.74015748031495
2013-05-29,146.92,1.27,115.68503937007873
2013-05-30,146.1,1.27,115.03937007874015
2013-05-31,146.1,1.27,115.03937007874015
2013-06-03,148.88,1.27,117.2283464566929
2013-06-04,147.76,1.27,116.34645669291338
2013-06-05,147.45,1.27,116.1023622047244
2013-06-06,150.72,1.27,118.67716535433071
2013-06-07,149.86,1.27,118.00000000000001
2013-06-10,149.99,1.27,118.10236220472441
2013-06-11,147.51,1.27,116.14960629921259
2013-06-12,145.23,1.27,114.35433070866141
2013-06-13,145.68,1.27,114.70866141732284
2013-06-14,148.78,1.27,117.14960629921259
2013-06-17,152.24,1.27,119.8740157480315
2013-06-18,156.85,1.27,123.50393700787401
2013-06-19,156.84,1.27,123.49606299212599
2013-06-20,157.14,1.27,123.73228346456692
2013-06-21,162.48,1.27,127.93700787401573
2013-06-24,162.19,1.27,127.70866141732283
2013-06-25,156.81,1.27,123.4724409448819
2013-06-26,156.79,1.27,123.45669291338582
2013-06-27,158.04,1.27,124.44094488188975
2013-06-28,156.77,1.27,123.44094488188978
2013-07-01,154.96,1.27,122.01574803149607
2013-07-02,151.67,1.27,119.42519685039369
2013-07-03,153.7,1.27,121.02362204724409
2013-07-05,158.0,1.27,124.40944881889763
2013-07-08,160.11,1.27,126.0708661417323
2013-07-09,159.8,1.27,125.82677165354332
2013-07-10,160.8,1.27,126.61417322834646
2013-07-11,141.64,1.27,111.5275590551181
2013-07-12,142.36,1.27,112.09448818897638
2013-07-15,140.99,1.27,111.01574803149607
2013-07-16,139.16,1.27,109.5748031496063
2013-07-17,139.15,1.27,109.56692913385827
2013-07-18,138.75,1.27,109.25196850393701
2013-07-19,138.42,1.27,108.99212598425196
2013-07-22,140.02,1.27,110.25196850393701
2013-07-23,140.95,1.27,110.98425196850393
2013-07-24,141.81,1.27,111.66141732283465
2013-07-25,141.7,1.27,111.57480314960628
2013-07-26,142.64,1.27,112.31496062992125
2013-07-29,143.09,1.27,112.66929133858268
2013-07-30,143.92,1.27,113.32283464566927
2013-07-31,144.59,1.27,113.85039370078741
2013-08-01,148.92,1.27,117.25984251968502
2013-08-02,147.87,1.27,116.43307086614173
2013-08-05,148.12,1.27,116.62992125984252
2013-08-06,145.2,1.27,114.33070866141732
2013-08-07,143.03,0.8,178.7875
2013-08-08,140.78,0.8,175.975
2013-08-09,140.68,0.8,175.85
2013-08-12,140.37,0.8,175.4625
2013-08-13,139.62,0.8,174.525
2013-08-14,138.95,0.8,173.68749999999997
2013-08-15,137.9,0.8,172.375
2013-08-16,137.06,0.8,171.325
2013-08-19,138.2,0.8,172.74999999999997
2013-08-20,138.51,0.8,173.1375
2013-08-21,138.24,0.8,172.8
2013-08-22,139.18,0.8,173.975
2013-08-23,139.93,0.8,174.9125
2013-08-26,139.9,0.8,174.875
2013-08-27,137.67,0.8,172.08749999999998
2013-08-28,137.48,0.8,171.84999999999997
2013-08-29,137.9,0.8,172.375
2013-08-30,137.0,0.8,171.25
2013-09-03,138.73,0.8,173.41249999999997
2013-09-04,137.93,0.8,172.4125
2013-09-05,138.02,0.8,172.525
2013-09-06,138.05,0.8,172.5625
2013-09-09,139.39,0.8,174.23749999999998
2013-09-10,140.87,0.8,176.0875
2013-09-11,142.03,0.8,177.5375
2013-09-12,144.83,0.8,181.0375
2013-09-13,143.07,0.8,178.83749999999998
2013-09-16,145.25,0.8,181.5625
2013-09-17,145.0,0.8,181.25
2013-09-18,142.75,0.8,178.4375
2013-09-19,142.39,0.8,177.98749999999998
2013-09-20,139.7,0.8,174.62499999999997
2013-09-23,134.94,0.8,168.67499999999998
2013-09-24,136.52,0.8,170.65
2013-09-25,135.67,0.8,169.58749999999998
2013-09-26,137.22,0.8,171.52499999999998
2013-09-27,138.67,0.8,173.33749999999998
2013-09-30,138.7,0.8,173.37499999999997
2013-10-01,141.28,0.8,176.6
2013-10-02,142.22,0.8,177.77499999999998
2013-10-03,141.05,0.8,176.3125
2013-10-04,140.49,0.8,175.6125
2013-10-07,139.76,0.8,174.7
2013-10-08,139.68,0.8,174.6
2013-10-09,137.86,0.8,172.32500000000002
2013-10-10,140.69,0.8,175.86249999999998
2013-10-11,140.57,0.8,175.71249999999998
2013-10-14,140.5,0.8,175.625
2013-10-15,139.74,0.8,174.675
2013-10-16,140.17,0.8,175.21249999999998
2013-10-17,140.91,0.8,176.1375
2013-10-18,140.13,0.8,175.1625
2013-10-21,139.54,0.8,174.42499999999998
2013-10-22,139.46,0.8,174.325
2013-10-23,145.42,0.8,181.77499999999998
2013-10-24,146.46,0.8,183.075
2013-10-25,146.22,0.8,182.77499999999998
2013-10-28,145.2,0.8,181.49999999999997
2013-10-29,147.18,0.8,183.975
2013-10-30,147.18,0.8,183.975
2013-10-31,145.41,0.8,181.7625
2013-11-01,147.35,0.8,184.18749999999997
2013-11-04,148.72,0.8,185.89999999999998
2013-11-05,147.72,0.8,184.64999999999998
2013-11-06,148.76,0.8,185.95
2013-11-07,146.12,0.8,182.65
2013-11-08,147.27,0.8,184.0875
2013-11-11,147.23,0.8,184.03749999999997
2013-11-12,147.74,0.8,184.675
2013-11-13,149.15,0.8,186.4375
2013-11-14,145.85,0.8,182.31249999999997
2013-11-15,148.45,-0.1,-1484.4999999999998
2013-11-18,147.11,-0.1,-1471.1000000000001
2013-11-19,145.1,-0.1,-1450.9999999999998
2013-11-20,143.37,-0.1,-1433.7
2013-11-21,145.05,-0.1,-1450.5
2013-11-22,148.5,-0.1,-1485.0
2013-11-25,151.54,-0.1,-1515.3999999999999
2013-11-26,156.06,-0.1,-1560.6
2013-11-27,157.92,-0.1,-1579.1999999999998
2013-11-29,156.52,-0.1,-1565.2
2013-12-02,154.96,-0.1,-1549.6
2013-12-03,155.19,-0.1,-1551.8999999999999
2013-12-04,154.17,-0.1,-1541.6999999999998
2013-12-05,154.06,-0.1,-1540.6
2013-12-06,156.08,-0.1,-1560.8
2013-12-09,154.78,-0.1,-1547.8
2013-12-10,155.51,-0.1,-1555.1
2013-12-11,156.25,-0.1,-1562.5
2013-12-12,156.63,-0.1,-1566.3
2013-12-13,156.29,-0.1,-1562.8999999999999
2013-12-16,156.26,-0.1,-1562.6
2013-12-17,154.77,-0.1,-1547.7
2013-12-18,154.57,-0.1,-1545.6999999999998
2013-12-19,156.64,-0.1,-1566.3999999999999
2013-12-20,160.11,-0.1,-1601.1000000000001
2013-12-23,159.56,-0.1,-1595.6
2013-12-24,159.97,-0.1,-1599.6999999999998
2013-12-26,160.93,-0.1,-1609.3
2013-12-27,160.12,-0.1,-1601.2
2013-12-30,159.63,-0.1,-1596.3
2013-12-31,161.02,-0.1,-1610.2
2014-01-02,159.57,-0.1,-1595.6999999999998
2014-01-03,160.91,-0.1,-1609.1
2014-01-06,160.24,-0.1,-1602.4
2014-01-07,161.03,-0.1,-1610.3
2014-01-08,162.78,-0.1,-1627.8
2014-01-09,164.79,-0.1,-1647.8999999999999
2014-01-10,164.57,-0.1,-1645.6999999999998
2014-01-13,167.42,-0.1,-1674.1999999999998
2014-01-14,169.71,-0.1,-1697.1
2014-01-15,172.25,-0.1,-1722.5
2014-01-16,172.54,-0.1,-1725.3999999999999
2014-01-17,173.21,-0.1,-1732.1
2014-01-21,173.81,-0.1,-1738.1
2014-01-22,176.11,-0.1,-1761.1000000000001
2014-01-23,173.76,-0.1,-1737.6
2014-01-24,169.1,-0.1,-1690.9999999999998
2014-01-27,166.97,-0.1,-1669.6999999999998
2014-01-28,170.23,-0.1,-1702.2999999999997
2014-01-29,168.14,-0.1,-1681.3999999999999
2014-01-30,167.93,-0.1,-1679.3
2014-01-31,167.03,-0.1,-1670.3
2014-02-03,165.0,-0.1,-1650.0
2014-02-04,171.92,-0.1,-1719.1999999999998
2014-02-05,173.45,1.5,115.63333333333333
2014-02-06,172.22,1.5,114.81333333333333
2014-02-07,172.38,1.5,114.92
2014-02-10,173.89,1.5,115.92666666666666
2014-02-11,173.29,1.5,115.52666666666666
2014-02-12,175.06,1.5,116.70666666666666
2014-02-13,174.57,1.5,116.38
2014-02-14,175.77,1.5,117.18
2014-02-18,175.9,1.5,117.26666666666667
2014-02-19,176.58,1.5,117.72000000000001
2014-02-20,177.82,1.5,118.54666666666667
2014-02-21,178.49,1.5,118.99333333333334
2014-02-24,178.22,1.5,118.81333333333333
2014-02-25,176.37,1.5,117.58
2014-02-26,176.57,1.5,117.71333333333332
2014-02-27,177.27,1.5,118.18
2014-02-28,178.14,1.5,118.75999999999999
2014-03-03,178.98,1.5,119.32
2014-03-04,182.58,1.5,121.72000000000001
2014-03-05,181.15,1.5,120.76666666666667
2014-03-06,182.56,1.5,121.70666666666666
2014-03-07,180.63,1.5,120.42
2014-03-10,179.85,1.5,119.89999999999999
2014-03-11,179.64,1.5,119.75999999999999
2014-03-12,180.44,1.5,120.29333333333334
2014-03-13,181.11,1.5,120.74000000000001
2014-03-14,179.53,1.5,119.68666666666667
2014-03-17,181.5,1.5,121.0
2014-03-18,182.35,1.5,121.56666666666666
2014-03-19,181.3,1.5,120.86666666666667
2014-03-20,181.6,1.5,121.06666666666666
2014-03-21,183.08,1.5,122.05333333333334
2014-03-24,183.0,1.5,122.0
2014-03-25,185.21,1.5,123.47333333333334
2014-03-26,184.5,1.5,123.0
2014-03-27,184.19,1.5,122.79333333333334
2014-03-28,183.86,1.5,122.57333333333334
2014-03-31,185.2,1.5,123.46666666666665
2014-04-01,186.67,1.5,124.44666666666666
2014-04-02,185.62,1.5,123.74666666666667
2014-04-03,184.93,1.5,123.28666666666668
2014-04-04,180.69,1.5,120.46
2014-04-07,178.06,1.5,118.70666666666666
2014-04-08,176.19,1.5,117.46
2014-04-09,178.96,1.5,119.30666666666667
2014-04-10,175.08,1.5,116.72000000000001
2014-04-11,173.33,1.5,115.55333333333334
2014-04-14,173.58,1.5,115.72000000000001
2014-04-15,176.31,1.5,117.54
2014-04-16,178.02,1.5,118.68
2014-04-17,181.0,1.5,120.66666666666667
2014-04-21,181.31,1.5,120.87333333333333
2014-04-22,181.42,1.5,120.94666666666666
2014-04-23,180.95,1.5,120.63333333333333
2014-04-24,179.67,1.5,119.77999999999999
2014-04-25,175.33,1.5,116.88666666666667
2014-04-28,174.46,1.5,116.30666666666667
2014-04-29,174.73,1.5,116.48666666666666
2014-04-30,177.87,1.5,118.58
2014-05-01,178.79,1.5,119.19333333333333
2014-05-02,179.51,1.5,119.67333333333333
2014-05-05,183.22,1.5,122.14666666666666
2014-05-06,178.64,1.5,119.09333333333332
2014-05-07,178.96,1.62,110.46913580246914
2014-05-08,181.29,1.62,111.90740740740739
2014-05-09,180.0,1.62,111.1111111111111
2014-05-12,179.42,1.62,110.75308641975307
2014-05-13,183.73,1.62,113.41358024691357
2014-05-14,185.0,1.62,114.19753086419752
2014-05-15,183.6,1.62,113.33333333333333
2014-05-16,183.65,1.62,113.36419753086419
2014-05-19,186.64,1.62,115.20987654320986
2014-05-20,182.56,1.62,112.69135802469135
2014-05-21,185.08,1.62,114.24691358024691
2014-05-22,187.53,1.62,115.75925925925925
2014-05-23,186.34,1.62,115.02469135802468
2014-05-27,187.34,1.62,115.64197530864197
2014-05-28,188.03,1.62,116.0679012345679
2014-05-29,188.28,1.62,116.22222222222221
2014-05-30,188.71,1.62,116.48765432098764
2014-06-02,189.9,1.62,117.22222222222221
2014-06-03,191.04,1.62,117.92592592592591
2014-06-04,191.16,1.62,117.99999999999999
2014-06-05,190.97,1.62,117.88271604938271
2014-06-06,195.58,1.62,120.72839506172839
2014-06-09,197.0,1.62,121.60493827160494
2014-06-10,195.42,1.62,120.62962962962962
2014-06-11,195.24,1.62,120.51851851851852
2014-06-12,167.7,1.62,103.5185185185185
2014-06-13,168.8,1.62,104.19753086419753
2014-06-16,170.02,1.62,104.95061728395062
2014-06-17,169.19,1.62,104.43827160493827
2014-06-18,171.27,1.62,105.72222222222223
2014-06-19,170.58,1.62,105.29629629629629
2014-06-20,172.42,1.62,106.43209876543209
2014-06-23,170.24,1.62,105.08641975308642
2014-06-24,167.81,1.62,103.58641975308642
2014-06-25,167.72,1.62,103.53086419753086
2014-06-26,167.75,1.62,103.54938271604938
2014-06-27,167.37,1.62,103.31481481481481
2014-06-30,167.26,1.62,103.2469135802469
2014-07-01,168.37,1.62,103.9320987654321
2014-07-02,168.42,1.62,103.96296296296295
2014-07-03,168.2,1.62,103.82716049382715
2014-07-07,167.53,1.62,103.41358024691357
2014-07-08,165.33,1.62,102.05555555555556
2014-07-09,166.04,1.62,102.49382716049382
2014-07-10,165.61,1.62,102.22839506172839
2014-07-11,167.58,1.62,103.44444444444444
2014-07-14,169.73,1.62,104.7716049382716
2014-07-15,169.07,1.62,104.36419753086419
2014-07-16,168.67,1.62,104.11728395061726
2014-07-17,166.81,1.62,102.96913580246913
2014-07-18,169.53,1.62,104.64814814814814
2014-07-21,171.9,1.62,106.11111111111111
2014-07-22,173.99,1.62,107.40123456790123
2014-07-23,171.8,1.62,106.04938271604938
2014-07-24,170.71,1.62,105.37654320987654
2014-07-25,170.2,1.62,105.06172839506172
2014-07-28,171.15,1.62,105.64814814814814
2014-07-29,170.0,1.62,104.93827160493827
2014-07-30,170.85,1.62,105.46296296296295
2014-07-31,167.92,1.62,103.6543209876543
2014-08-01,169.65,1.62,104.72222222222221
2014-08-04,169.93,1.62,104.89506172839506
2014-08-05,175.11,1.62,108.0925925925926
2014-08-06,172.5,-1.6,-107.8125
2014-08-07,174.02,-1.6,-108.7625
2014-08-08,173.46,-1.6,-108.4125
2014-08-11,174.35,-1.6,-108.96874999999999
2014-08-12,173.71,-1.6,-108.56875
2014-08-13,176.74,-1.6,-110.4625
2014-08-14,177.32,-1.6,-110.82499999999999
2014-08-15,178.48,-1.6,-111.54999999999998
2014-08-18,180.17,-1.6,-112.60624999999999
2014-08-19,180.4,-1.6,-112.75
2014-08-20,183.55,-1.6,-114.71875
2014-08-21,184.92,-1.6,-115.57499999999999
2014-08-22,184.94,-1.6,-115.58749999999999
2014-08-25,188.58,-1.6,-117.8625
2014-08-26,187.91,-1.6,-117.44375
2014-08-27,188.18,-1.6,-117.6125
2014-08-28,187.97,-1.6,-117.48124999999999
2014-08-29,187.99,-1.6,-117.49375
2014-09-02,188.15,-1.6,-117.59375
2014-09-03,188.67,-1.6,-117.91874999999999
2014-09-04,187.83,-1.6,-117.39375
2014-09-05,188.57,-1.6,-117.85624999999999
2014-09-08,187.81,-1.6,-117.38125
2014-09-09,187.84,-1.6,-117.39999999999999
2014-09-10,188.17,-1.6,-117.60624999999999
2014-09-11,188.51,-1.6,-117.81875
2014-09-12,189.42,-1.6,-118.38749999999999
2014-09-15,189.99,-1.6,-118.74375
2014-09-16,190.17,-1.6,-118.85624999999999
2014-09-17,189.7,-1.6,-118.56249999999999
2014-09-18,189.99,-1.6,-118.74375
2014-09-19,188.2,-1.6,-117.62499999999999
2014-09-22,187.06,-1.6,-116.9125
2014-09-23,185.0,-1.6,-115.625
2014-09-24,184.5,-1.6,-115.3125
2014-09-25,182.62,-1.6,-114.1375
2014-09-26,185.01,-1.6,-115.63125
2014-09-29,184.89,-1.6,-115.55624999999999
2014-09-30,184.33,-1.6,-115.20625
2014-10-01,182.38,-1.6,-113.9875
2014-10-02,181.42,-1.6,-113.38749999999999
2014-10-03,185.24,-1.6,-115.775
2014-10-06,183.81,-1.6,-114.88125
2014-10-07,181.48,-1.6,-113.42499999999998
2014-10-08,183.93,-1.6,-114.95625
2014-10-09,179.48,-1.6,-112.17499999999998
2014-10-10,176.5,-1.6,-110.3125
2014-10-13,173.7,-1.6,-108.56249999999999
2014-10-14,172.63,-1.6,-107.89375
2014-10-15,171.82,-1.6,-107.38749999999999
2014-10-16,172.93,-1.6,-108.08125
2014-10-17,174.85,-1.6,-109.28124999999999
2014-10-20,174.96,-1.6,-109.35
2014-10-21,178.46,-1.6,-111.5375
2014-10-22,177.23,-1.6,-110.76874999999998
2014-10-23,181.23,-1.6,-113.26874999999998
2014-10-24,182.84,-1.6,-114.27499999999999
2014-10-27,182.65,-1.6,-114.15625
2014-10-28,184.58,-1.6,-115.3625
2014-10-29,184.32,-1.6,-115.19999999999999
2014-10-30,185.49,-1.6,-115.93125
2014-10-31,187.03,-1.6,-116.89375
2014-11-03,185.8,-1.6,-116.125
2014-11-04,185.95,-1.6,-116.21874999999999
2014-11-05,187.0,-1.6,-116.875
2014-11-06,187.76,-1.6,-117.35
2014-11-07,187.33,-1.6,-117.08125
2014-11-10,188.13,-1.6,-117.58125
2014-11-11,186.93,-1.6,-116.83125
2014-11-12,186.34,-1.6,-116.46249999999999
2014-11-13,191.79,-1.6,-119.86874999999999
2014-11-14,192.45,1.83,105.1639344262295
2014-11-17,192.33,1.83,105.09836065573771
2014-11-18,192.29,1.83,105.07650273224043
2014-11-19,191.96,1.83,104.89617486338798
2014-11-20,192.13,1.83,104.98907103825135
2014-11-21,192.77,1.83,105.33879781420765
2014-11-24,194.84,1.83,106.46994535519126
2014-11-25,193.56,1.83,105.77049180327869
2014-11-26,193.82,1.83,105.91256830601093
2014-11-28,197.79,1.83,108.08196721311475
2014-12-01,196.52,1.83,107.3879781420765
2014-12-02,194.59,1.83,106.33333333333333
2014-12-03,195.35,1.83,106.74863387978141
2014-12-04,196.12,1.83,107.16939890710383
2014-12-05,195.98,1.83,107.09289617486338
2014-12-08,193.68,1.83,105.8360655737705
2014-12-09,195.01,1.83,106.56284153005464
2014-12-10,192.63,1.83,105.26229508196721
2014-12-11,193.14,1.83,105.54098360655736
2014-12-12,192.06,1.83,104.95081967213115
2014-12-15,192.93,1.83,105.42622950819673
2014-12-16,191.25,1.83,104.50819672131148
2014-12-17,194.69,1.83,106.38797814207649
2014-12-18,196.33,1.83,107.28415300546449
2014-12-19,197.8,1.83,108.08743169398907
2014-12-22,197.66,1.83,108.01092896174863
2014-12-23,198.26,1.83,108.33879781420764
2014-12-24,200.61,1.83,109.62295081967214
2014-12-26,200.1,1.83,109.34426229508196
2014-12-29,198.55,1.83,108.49726775956285
2014-12-30,197.55,1.83,107.95081967213115
2014-12-31,196.35,1.83,107.29508196721311
2015-01-02,197.75,1.83,108.06010928961749
2015-01-05,196.45,1.83,107.34972677595627
2015-01-06,196.95,1.83,107.62295081967213
2015-01-07,199.56,1.83,109.04918032786885
2015-01-08,202.9,1.83,110.8743169398907
2015-01-09,201.32,1.83,110.01092896174863
2015-01-12,201.25,1.83,109.97267759562841
2015-01-13,204.03,1.83,111.49180327868852
2015-01-14,204.12,1.83,111.54098360655738
2015-01-15,203.74,1.83,111.33333333333333
2015-01-16,204.0,1.83,111.47540983606557
2015-01-20,203.75,1.83,111.33879781420765
2015-01-21,205.0,1.83,112.02185792349727
2015-01-22,206.04,1.83,112.59016393442622
2015-01-23,208.4,1.83,113.87978142076503
2015-01-26,208.57,1.83,113.97267759562841
2015-01-27,203.65,1.83,111.28415300546447
2015-01-28,203.0,1.83,110.92896174863388
2015-01-29,206.2,1.83,112.67759562841529
2015-01-30,205.53,1.66,123.8132530120482
2015-02-02,206.96,1.66,124.67469879518073
