date,BSX,BSX_EPS,PE Ratio
2000-11-17,7.5,0.12,62.5
2000-11-20,7.59,0.12,63.25
2000-11-21,7.19,0.12,59.91666666666667
2000-11-22,7.09,0.12,59.083333333333336
2000-11-24,7.31,0.12,60.916666666666664
2000-11-27,7.0,0.12,58.333333333333336
2000-11-28,6.81,0.12,56.75
2000-11-29,6.56,0.12,54.666666666666664
2000-11-30,6.44,0.12,53.66666666666667
2000-12-01,6.53,0.12,54.41666666666667
2000-12-04,6.5,0.12,54.16666666666667
2000-12-05,6.5,0.12,54.16666666666667
2000-12-06,6.13,0.12,51.083333333333336
2000-12-07,6.38,0.12,53.166666666666664
2000-12-08,6.41,0.12,53.41666666666667
2000-12-11,6.53,0.12,54.41666666666667
2000-12-12,6.72,0.12,56.0
2000-12-13,6.5,0.12,54.16666666666667
2000-12-14,6.59,0.12,54.916666666666664
2000-12-15,6.53,0.12,54.41666666666667
2000-12-18,6.72,0.12,56.0
2000-12-19,6.66,0.12,55.5
2000-12-20,6.72,0.12,56.0
2000-12-21,6.66,0.12,55.5
2000-12-22,6.47,0.12,53.916666666666664
2000-12-26,6.59,0.12,54.916666666666664
2000-12-27,6.53,0.12,54.41666666666667
2000-12-28,6.78,0.12,56.50000000000001
2000-12-29,6.84,0.12,57.0
2001-01-02,6.75,0.12,56.25
2001-01-03,6.75,0.12,56.25
2001-01-04,7.5,0.12,62.5
2001-01-05,7.78,0.12,64.83333333333334
2001-01-08,7.75,0.12,64.58333333333334
2001-01-09,7.88,0.12,65.66666666666667
2001-01-10,7.47,0.12,62.25
2001-01-11,7.44,0.12,62.00000000000001
2001-01-12,7.5,0.12,62.5
2001-01-16,7.5,0.12,62.5
2001-01-17,7.84,0.12,65.33333333333333
2001-01-18,7.75,0.12,64.58333333333334
2001-01-19,7.25,0.12,60.41666666666667
2001-01-22,7.78,0.12,64.83333333333334
2001-01-23,8.03,0.12,66.91666666666666
2001-01-24,8.0,0.12,66.66666666666667
2001-01-25,8.28,0.12,69.0
2001-01-26,8.63,0.12,71.91666666666667
2001-01-29,8.73,0.12,72.75
2001-01-30,8.48,0.12,70.66666666666667
2001-01-31,8.38,0.12,69.83333333333334
2001-02-01,8.8,0.12,73.33333333333334
2001-02-02,8.38,0.12,69.83333333333334
2001-02-05,8.02,0.12,66.83333333333333
2001-02-06,8.06,0.12,67.16666666666667
2001-02-07,7.96,0.12,66.33333333333333
2001-02-08,8.0,0.12,66.66666666666667
2001-02-09,7.95,0.12,66.25
2001-02-12,8.26,0.12,68.83333333333333
2001-02-13,8.13,0.12,67.75000000000001
2001-02-14,8.15,0.12,67.91666666666667
2001-02-15,8.13,0.12,67.75000000000001
2001-02-16,7.87,0.12,65.58333333333334
2001-02-20,7.93,0.12,66.08333333333333
2001-02-21,7.93,0.12,66.08333333333333
2001-02-22,8.0,0.12,66.66666666666667
2001-02-23,7.88,0.12,65.66666666666667
2001-02-26,8.0,0.12,66.66666666666667
2001-02-27,7.91,0.12,65.91666666666667
2001-02-28,8.25,0.12,68.75
2001-03-01,8.73,0.12,72.75
2001-03-02,8.78,0.12,73.16666666666666
2001-03-05,9.36,0.12,78.0
2001-03-06,9.11,0.12,75.91666666666667
2001-03-07,9.07,0.12,75.58333333333334
2001-03-08,8.89,0.12,74.08333333333334
2001-03-09,9.0,0.12,75.0
2001-03-12,8.98,0.12,74.83333333333334
2001-03-13,9.23,0.12,76.91666666666667
2001-03-14,9.0,0.12,75.0
2001-03-15,9.15,0.12,76.25
2001-03-16,9.23,0.12,76.91666666666667
2001-03-19,9.6,0.12,80.0
2001-03-20,9.29,0.12,77.41666666666666
2001-03-21,8.59,0.12,71.58333333333333
2001-03-22,8.54,0.12,71.16666666666666
2001-03-23,8.98,0.12,74.83333333333334
2001-03-26,9.42,0.12,78.5
2001-03-27,9.46,0.12,78.83333333333334
2001-03-28,9.58,0.12,79.83333333333334
2001-03-29,10.05,0.12,83.75000000000001
2001-03-30,10.09,0.12,84.08333333333333
2001-04-02,9.97,0.12,83.08333333333334
2001-04-03,9.69,0.12,80.75
2001-04-04,9.5,0.12,79.16666666666667
2001-04-05,8.9,0.12,74.16666666666667
2001-04-06,7.59,0.12,63.25
2001-04-09,7.78,0.12,64.83333333333334
2001-04-10,8.0,0.12,66.66666666666667
2001-04-11,7.98,0.12,66.5
2001-04-12,8.03,0.12,66.91666666666666
2001-04-16,7.83,0.12,65.25
2001-04-17,7.99,0.12,66.58333333333334
2001-04-18,8.1,0.12,67.5
2001-04-19,8.05,0.12,67.08333333333334
2001-04-20,7.97,0.12,66.41666666666667
2001-04-23,7.55,0.12,62.916666666666664
2001-04-24,7.5,0.12,62.5
2001-04-25,7.75,0.12,64.58333333333334
2001-04-26,7.57,0.12,63.083333333333336
2001-04-27,7.51,0.12,62.583333333333336
2001-04-30,7.94,0.12,66.16666666666667
2001-05-01,8.15,0.12,67.91666666666667
2001-05-02,7.94,0.12,66.16666666666667
2001-05-03,7.86,0.12,65.5
2001-05-04,7.8,0.12,65.0
2001-05-07,7.69,0.12,64.08333333333334
2001-05-08,7.77,0.12,64.75
2001-05-09,7.76,0.12,64.66666666666667
2001-05-10,7.65,0.12,63.75000000000001
2001-05-11,7.71,0.12,64.25
2001-05-14,7.64,0.12,63.666666666666664
2001-05-15,7.97,0.12,66.41666666666667
2001-05-16,8.03,0.12,66.91666666666666
2001-05-17,8.16,0.12,68.0
2001-05-18,8.19,0.12,68.25
2001-05-21,8.75,0.12,72.91666666666667
2001-05-22,8.58,0.12,71.5
2001-05-23,8.61,0.12,71.75
2001-05-24,8.63,0.12,71.91666666666667
2001-05-25,8.49,0.12,70.75
2001-05-29,8.4,0.12,70.0
2001-05-30,8.62,0.12,71.83333333333333
2001-05-31,8.66,0.12,72.16666666666667
2001-06-01,8.63,0.12,71.91666666666667
2001-06-04,8.78,0.12,73.16666666666666
2001-06-05,8.99,0.12,74.91666666666667
2001-06-06,8.92,0.12,74.33333333333333
2001-06-07,8.85,0.12,73.75
2001-06-08,8.77,0.12,73.08333333333333
2001-06-11,8.68,0.12,72.33333333333333
2001-06-12,8.86,0.12,73.83333333333333
2001-06-13,8.79,0.12,73.25
2001-06-14,8.68,0.12,72.33333333333333
2001-06-15,8.57,0.12,71.41666666666667
2001-06-18,8.59,0.12,71.58333333333333
2001-06-19,8.52,0.12,71.0
2001-06-20,9.2,0.12,76.66666666666666
2001-06-21,9.03,0.12,75.25
2001-06-22,8.86,0.12,73.83333333333333
2001-06-25,8.82,0.12,73.5
2001-06-26,8.91,0.12,74.25
2001-06-27,8.86,0.12,73.83333333333333
2001-06-28,8.76,0.12,73.0
2001-06-29,8.5,0.12,70.83333333333334
2001-07-02,8.78,0.12,73.16666666666666
2001-07-03,8.72,0.12,72.66666666666667
2001-07-05,8.69,0.12,72.41666666666667
2001-07-06,8.59,0.12,71.58333333333333
2001-07-09,8.76,0.12,73.0
2001-07-10,8.74,0.12,72.83333333333334
2001-07-11,8.98,0.12,74.83333333333334
2001-07-12,8.89,0.12,74.08333333333334
2001-07-13,9.0,0.12,75.0
2001-07-16,9.01,0.12,75.08333333333333
2001-07-17,8.99,0.12,74.91666666666667
2001-07-18,8.99,0.12,74.91666666666667
2001-07-19,9.01,0.12,75.08333333333333
2001-07-20,9.13,0.12,76.08333333333334
2001-07-23,9.0,0.12,75.0
2001-07-24,9.0,0.12,75.0
2001-07-25,9.24,0.12,77.0
2001-07-26,9.08,0.12,75.66666666666667
2001-07-27,9.13,0.12,76.08333333333334
2001-07-30,9.19,0.12,76.58333333333333
2001-07-31,9.01,0.12,75.08333333333333
2001-08-01,8.99,0.12,74.91666666666667
2001-08-02,9.08,0.12,75.66666666666667
2001-08-03,9.13,0.12,76.08333333333334
2001-08-06,9.19,0.12,76.58333333333333
2001-08-07,9.45,0.12,78.75
2001-08-08,9.14,0.12,76.16666666666667
2001-08-09,9.25,0.12,77.08333333333334
2001-08-10,9.23,0.12,76.91666666666667
2001-08-13,9.55,0.12,79.58333333333334
2001-08-14,9.32,0.02,466.0
2001-08-15,9.43,0.02,471.5
2001-08-16,9.37,0.02,468.49999999999994
2001-08-17,9.28,0.02,463.99999999999994
2001-08-20,9.25,0.02,462.5
2001-08-21,9.32,0.02,466.0
2001-08-22,9.36,0.02,467.99999999999994
2001-08-23,9.55,0.02,477.5
2001-08-24,9.8,0.02,490.0
2001-08-27,9.79,0.02,489.49999999999994
2001-08-28,9.74,0.02,487.0
2001-08-29,9.51,0.02,475.5
2001-08-30,9.45,0.02,472.49999999999994
2001-08-31,9.55,0.02,477.5
2001-09-04,9.83,0.02,491.5
2001-09-05,9.88,0.02,494.00000000000006
2001-09-06,9.7,0.02,484.99999999999994
2001-09-07,9.15,0.02,457.5
2001-09-10,9.45,0.02,472.49999999999994
2001-09-17,8.84,0.02,442.0
2001-09-18,9.04,0.02,451.99999999999994
2001-09-19,9.03,0.02,451.49999999999994
2001-09-20,9.05,0.02,452.5
2001-09-21,9.25,0.02,462.5
2001-09-24,10.3,0.02,515.0
2001-09-25,9.83,0.02,491.5
2001-09-26,9.95,0.02,497.49999999999994
2001-09-27,10.18,0.02,509.0
2001-09-28,10.25,0.02,512.5
2001-10-01,10.27,0.02,513.5
2001-10-02,10.5,0.02,525.0
2001-10-03,10.68,0.02,534.0
2001-10-04,10.95,0.02,547.5
2001-10-05,11.32,0.02,566.0
2001-10-08,11.05,0.02,552.5
2001-10-09,11.0,0.02,550.0
2001-10-10,10.85,0.02,542.5
2001-10-11,10.99,0.02,549.5
2001-10-12,11.08,0.02,554.0
2001-10-15,11.35,0.02,567.5
2001-10-16,11.72,0.02,586.0
2001-10-17,11.08,0.02,554.0
2001-10-18,10.92,0.02,546.0
2001-10-19,11.35,0.02,567.5
2001-10-22,11.12,0.02,556.0
2001-10-23,11.38,0.02,569.0
2001-10-24,11.56,0.02,578.0
2001-10-25,11.55,0.02,577.5
2001-10-26,11.68,0.02,584.0
2001-10-29,11.47,0.02,573.5
2001-10-30,11.38,0.02,569.0
2001-10-31,11.37,0.02,568.5
2001-11-01,11.75,0.02,587.5
2001-11-02,11.9,0.02,595.0
2001-11-05,12.14,0.02,607.0
2001-11-06,12.11,0.02,605.5
2001-11-07,11.93,0.02,596.5
2001-11-08,11.8,0.02,590.0
2001-11-09,11.62,0.02,581.0
2001-11-12,11.55,0.02,577.5
2001-11-13,11.57,0.02,578.5
2001-11-14,11.55,0.08,144.375
2001-11-15,11.8,0.08,147.5
2001-11-16,12.28,0.08,153.5
2001-11-19,12.5,0.08,156.25
2001-11-20,13.25,0.08,165.625
2001-11-21,13.33,0.08,166.625
2001-11-23,13.84,0.08,173.0
2001-11-26,13.46,0.08,168.25
2001-11-27,13.48,0.08,168.5
2001-11-28,13.4,0.08,167.5
2001-11-29,13.33,0.08,166.625
2001-11-30,13.3,0.08,166.25
2001-12-03,13.42,0.08,167.75
2001-12-04,13.4,0.08,167.5
2001-12-05,13.25,0.08,165.625
2001-12-06,13.13,0.08,164.125
2001-12-07,12.58,0.08,157.25
2001-12-10,12.79,0.08,159.875
2001-12-11,12.95,0.08,161.875
2001-12-12,12.59,0.08,157.375
2001-12-13,12.5,0.08,156.25
2001-12-14,12.43,0.08,155.375
2001-12-17,12.5,0.08,156.25
2001-12-18,12.29,0.08,153.625
2001-12-19,12.33,0.08,154.125
2001-12-20,12.23,0.08,152.875
2001-12-21,12.4,0.08,155.0
2001-12-24,12.46,0.08,155.75
2001-12-26,12.32,0.08,154.0
2001-12-27,12.2,0.08,152.5
2001-12-28,12.3,0.08,153.75
2001-12-31,12.06,0.08,150.75
2002-01-02,11.38,0.08,142.25
2002-01-03,11.11,0.08,138.875
2002-01-04,11.36,0.08,142.0
2002-01-07,11.5,0.08,143.75
2002-01-08,11.48,0.08,143.5
2002-01-09,11.38,0.08,142.25
2002-01-10,11.17,0.08,139.625
2002-01-11,11.2,0.08,140.0
2002-01-14,11.03,0.08,137.875
2002-01-15,11.34,0.08,141.75
2002-01-16,10.69,0.08,133.625
2002-01-17,10.67,0.08,133.375
2002-01-18,10.56,0.08,132.0
2002-01-22,11.0,0.08,137.5
2002-01-23,10.93,0.08,136.625
2002-01-24,11.09,0.08,138.625
2002-01-25,11.1,0.08,138.75
2002-01-28,11.02,0.08,137.75
2002-01-29,10.9,0.08,136.25
2002-01-30,11.03,0.08,137.875
2002-01-31,11.24,0.08,140.5
2002-02-01,11.08,0.08,138.5
2002-02-04,10.76,0.08,134.5
2002-02-05,10.97,0.08,137.125
2002-02-06,10.97,0.08,137.125
2002-02-07,10.87,0.08,135.875
2002-02-08,11.74,0.08,146.75
2002-02-11,11.83,0.08,147.875
2002-02-12,11.8,0.08,147.5
2002-02-13,11.85,0.08,148.125
2002-02-14,12.38,0.08,154.75
2002-02-15,12.44,0.08,155.5
2002-02-19,12.35,0.08,154.375
2002-02-20,12.29,0.08,153.625
2002-02-21,11.77,0.08,147.125
2002-02-22,11.67,0.08,145.875
2002-02-25,11.38,0.08,142.25
2002-02-26,11.13,0.08,139.125
2002-02-27,11.44,0.08,143.0
2002-02-28,11.18,0.08,139.75
2002-03-01,11.62,0.08,145.25
2002-03-04,11.53,0.08,144.125
2002-03-05,10.83,0.08,135.375
2002-03-06,11.0,0.08,137.5
2002-03-07,10.81,0.08,135.125
2002-03-08,11.2,0.08,140.0
2002-03-11,11.5,0.08,143.75
2002-03-12,11.93,0.08,149.125
2002-03-13,11.96,0.08,149.5
2002-03-14,11.72,0.08,146.5
2002-03-15,12.03,0.08,150.375
2002-03-18,12.17,0.08,152.125
2002-03-19,12.33,0.08,154.125
2002-03-20,12.34,0.08,154.25
2002-03-21,12.35,0.08,154.375
2002-03-22,12.38,0.08,154.75
2002-03-25,12.24,0.08,153.0
2002-03-26,12.2,0.08,152.5
2002-03-27,12.39,0.08,154.875
2002-03-28,12.55,0.08,156.875
2002-04-01,12.4,0.08,155.0
2002-04-02,12.46,0.08,155.75
2002-04-03,12.27,0.08,153.375
2002-04-04,12.25,0.08,153.125
2002-04-05,12.18,0.08,152.25
2002-04-08,12.23,0.08,152.875
2002-04-09,12.31,0.08,153.875
2002-04-10,12.42,0.08,155.25
2002-04-11,12.66,0.08,158.25
2002-04-12,13.0,0.08,162.5
2002-04-15,13.13,0.08,164.125
2002-04-16,13.01,0.08,162.625
2002-04-17,12.45,0.08,155.625
2002-04-18,12.57,0.08,157.125
2002-04-19,12.63,0.08,157.875
2002-04-22,12.3,0.08,153.75
2002-04-23,12.29,0.08,153.625
2002-04-24,12.2,0.08,152.5
2002-04-25,12.32,0.08,154.0
2002-04-26,12.35,0.08,154.375
2002-04-29,12.12,0.08,151.5
2002-04-30,12.46,0.08,155.75
2002-05-01,12.58,0.08,157.25
2002-05-02,12.5,0.08,156.25
2002-05-03,12.39,0.08,154.875
2002-05-06,12.14,0.08,151.75
2002-05-07,12.34,0.08,154.25
2002-05-08,12.6,0.08,157.5
2002-05-09,12.46,0.08,155.75
2002-05-10,12.45,0.08,155.625
2002-05-13,12.46,0.08,155.75
2002-05-14,12.57,0.08,157.125
2002-05-15,12.47,0.08,155.875
2002-05-16,12.66,0.08,158.25
2002-05-17,12.8,0.08,160.0
2002-05-20,13.15,0.08,164.375
2002-05-21,13.37,0.08,167.125
2002-05-22,13.08,0.08,163.5
2002-05-23,13.77,0.08,172.125
2002-05-24,13.48,0.08,168.5
2002-05-28,13.31,0.08,166.375
2002-05-29,13.57,0.08,169.625
2002-05-30,13.7,0.08,171.25
2002-05-31,13.93,0.08,174.125
2002-06-03,13.6,0.08,170.0
2002-06-04,13.28,0.08,166.0
2002-06-05,13.2,0.08,165.0
2002-06-06,13.15,0.08,164.375
2002-06-07,13.01,0.08,162.625
2002-06-10,13.18,0.08,164.75
2002-06-11,13.0,0.08,162.5
2002-06-12,12.56,0.08,157.0
2002-06-13,13.43,0.08,167.875
2002-06-14,13.63,0.08,170.375
2002-06-17,14.2,0.08,177.5
2002-06-18,14.38,0.08,179.75
2002-06-19,14.76,0.08,184.5
2002-06-20,15.83,0.08,197.875
2002-06-21,15.54,0.08,194.24999999999997
2002-06-24,15.77,0.08,197.125
2002-06-25,15.45,0.08,193.125
2002-06-26,15.84,0.08,198.0
2002-06-27,15.43,0.08,192.875
2002-06-28,14.66,0.08,183.25
2002-07-01,14.37,0.08,179.625
2002-07-02,14.0,0.08,175.0
2002-07-03,14.23,0.08,177.875
2002-07-05,14.68,0.08,183.5
2002-07-08,14.26,0.08,178.25
2002-07-09,13.94,0.08,174.25
2002-07-10,13.3,0.08,166.25
2002-07-11,13.54,0.08,169.25
2002-07-12,13.56,0.08,169.5
2002-07-15,13.3,0.08,166.25
2002-07-16,13.5,0.08,168.75
2002-07-17,13.47,0.08,168.375
2002-07-18,13.0,0.08,162.5
2002-07-19,12.35,0.08,154.375
2002-07-22,12.2,0.08,152.5
2002-07-23,11.65,0.08,145.625
2002-07-24,13.55,0.08,169.375
2002-07-25,14.14,0.08,176.75
2002-07-26,13.83,0.08,172.875
2002-07-29,14.75,0.08,184.375
2002-07-30,14.34,0.08,179.25
2002-07-31,15.0,0.08,187.5
2002-08-01,14.1,0.08,176.25
2002-08-02,13.95,0.08,174.375
2002-08-05,13.5,0.08,168.75
2002-08-06,13.53,0.08,169.125
2002-08-07,13.93,0.08,174.125
2002-08-08,14.7,0.08,183.75
2002-08-09,14.82,0.08,185.25
2002-08-12,14.51,0.08,181.375
2002-08-13,13.83,0.08,172.875
2002-08-14,13.96,0.08,174.5
2002-08-15,13.76,0.08,172.0
2002-08-16,14.18,0.08,177.25
2002-08-19,14.09,0.08,176.125
2002-08-20,14.09,0.08,176.125
2002-08-21,14.05,0.08,175.625
2002-08-22,14.38,0.08,179.75
2002-08-23,14.66,0.08,183.25
2002-08-26,14.63,0.08,182.875
2002-08-27,14.65,0.08,183.125
2002-08-28,14.47,0.08,180.875
2002-08-29,14.36,0.08,179.5
2002-08-30,14.58,0.08,182.25
2002-09-03,13.86,0.08,173.25
2002-09-04,14.07,0.08,175.875
2002-09-05,13.96,0.08,174.5
2002-09-06,14.26,0.08,178.25
2002-09-09,14.88,0.08,186.0
2002-09-10,15.08,0.08,188.5
2002-09-11,15.35,0.08,191.875
2002-09-12,15.2,0.08,190.0
2002-09-13,15.09,0.08,188.625
2002-09-16,15.35,0.08,191.875
2002-09-17,15.16,0.08,189.5
2002-09-18,14.47,0.08,180.875
2002-09-19,14.53,0.08,181.625
2002-09-20,14.65,0.08,183.125
2002-09-23,14.67,0.08,183.375
2002-09-24,14.39,0.08,179.875
2002-09-25,15.03,0.08,187.875
2002-09-26,15.0,0.08,187.5
2002-09-27,15.74,0.08,196.75
2002-09-30,15.78,0.08,197.25
2002-10-01,16.14,0.08,201.75
2002-10-02,17.8,0.08,222.5
2002-10-03,17.2,0.08,215.0
2002-10-04,17.57,0.08,219.625
2002-10-07,17.53,0.08,219.125
2002-10-08,17.6,0.08,220.0
2002-10-09,17.72,0.08,221.49999999999997
2002-10-10,18.42,0.08,230.25000000000003
2002-10-11,18.15,0.08,226.87499999999997
2002-10-14,18.04,0.08,225.49999999999997
2002-10-15,17.59,0.08,219.875
2002-10-16,17.8,0.08,222.5
2002-10-17,18.2,0.08,227.5
2002-10-18,18.05,0.08,225.625
2002-10-21,18.25,0.08,228.125
2002-10-22,18.03,0.08,225.375
2002-10-23,19.08,0.08,238.49999999999997
2002-10-24,19.38,0.08,242.24999999999997
2002-10-25,19.05,0.08,238.125
2002-10-28,18.75,0.08,234.375
2002-10-29,18.73,0.08,234.125
2002-10-30,18.97,0.08,237.12499999999997
2002-10-31,18.82,0.08,235.25
2002-11-01,19.2,0.08,240.0
2002-11-04,19.4,0.08,242.49999999999997
2002-11-05,20.06,0.08,250.74999999999997
2002-11-06,19.75,0.08,246.875
2002-11-07,19.58,0.08,244.74999999999997
2002-11-08,19.45,0.08,243.125
2002-11-11,19.5,0.08,243.75
2002-11-12,19.63,0.08,245.37499999999997
2002-11-13,19.62,0.08,245.25
2002-11-14,19.53,0.08,244.125
2002-11-15,19.88,0.08,248.49999999999997
2002-11-18,19.89,0.08,248.625
2002-11-19,20.0,0.08,250.0
2002-11-20,20.33,0.08,254.12499999999997
2002-11-21,20.55,0.08,256.875
2002-11-22,19.98,0.08,249.75
2002-11-25,20.0,0.08,250.0
2002-11-26,19.6,0.08,245.0
2002-11-27,20.95,0.08,261.875
2002-11-29,21.0,0.08,262.5
2002-12-02,21.4,0.08,267.5
2002-12-03,21.11,0.08,263.875
2002-12-04,21.59,0.08,269.875
2002-12-05,21.72,0.08,271.5
2002-12-06,21.37,0.08,267.125
2002-12-09,21.25,0.08,265.625
2002-12-10,21.2,0.08,265.0
2002-12-11,21.11,0.08,263.875
2002-12-12,21.1,0.08,263.75
2002-12-13,20.88,0.08,261.0
2002-12-16,21.57,0.08,269.625
2002-12-17,21.33,0.08,266.625
2002-12-18,21.63,0.08,270.375
2002-12-19,21.85,0.08,273.125
2002-12-20,22.09,0.08,276.125
2002-12-23,22.11,0.08,276.375
2002-12-24,21.93,0.08,274.125
2002-12-26,21.67,0.08,270.875
2002-12-27,21.04,0.08,263.0
2002-12-30,21.17,0.08,264.625
2002-12-31,21.26,0.08,265.75
2003-01-02,21.5,0.08,268.75
2003-01-03,21.9,0.08,273.75
2003-01-06,22.33,0.08,279.125
2003-01-07,22.46,0.08,280.75
2003-01-08,22.09,0.08,276.125
2003-01-09,22.41,0.08,280.125
2003-01-10,22.51,0.08,281.375
2003-01-13,22.14,0.08,276.75
2003-01-14,21.7,0.08,271.25
2003-01-15,21.87,0.08,273.375
2003-01-16,22.58,0.08,282.25
2003-01-17,22.89,0.08,286.125
2003-01-21,22.03,0.08,275.375
2003-01-22,22.5,0.08,281.25
2003-01-23,22.44,0.08,280.5
2003-01-24,21.89,0.08,273.625
2003-01-27,20.85,0.08,260.625
2003-01-28,20.5,0.08,256.25
2003-01-29,20.43,0.08,255.375
2003-01-30,19.88,0.08,248.49999999999997
2003-01-31,20.23,0.08,252.875
2003-02-03,20.51,0.08,256.375
2003-02-04,20.54,0.08,256.75
2003-02-05,20.24,0.08,252.99999999999997
2003-02-06,20.35,0.08,254.375
2003-02-07,20.26,0.08,253.25000000000003
2003-02-10,20.08,0.08,250.99999999999997
2003-02-11,19.83,0.08,247.87499999999997
2003-02-12,19.98,0.08,249.75
2003-02-13,19.99,0.08,249.87499999999997
2003-02-14,20.48,0.08,256.0
2003-02-18,20.92,0.08,261.5
2003-02-19,20.9,0.08,261.25
2003-02-20,21.2,0.08,265.0
2003-02-21,21.48,0.08,268.5
2003-02-24,21.26,0.08,265.75
2003-02-25,21.78,0.08,272.25
2003-02-26,21.7,0.08,271.25
2003-02-27,21.73,0.08,271.625
2003-02-28,22.08,0.08,276.0
2003-03-03,21.54,0.08,269.25
2003-03-04,21.36,0.08,267.0
2003-03-05,21.82,0.08,272.75
2003-03-06,21.08,0.08,263.5
2003-03-07,21.03,0.08,262.875
2003-03-10,20.78,0.08,259.75
2003-03-11,20.81,0.08,260.125
2003-03-12,20.75,0.08,259.375
2003-03-13,22.03,0.08,275.375
2003-03-14,21.78,0.08,272.25
2003-03-17,22.99,0.08,287.375
2003-03-18,22.99,0.08,287.375
2003-03-19,23.18,0.08,289.75
2003-03-20,23.41,0.08,292.625
2003-03-21,23.7,0.08,296.25
2003-03-24,22.84,0.08,285.5
2003-03-25,22.98,0.08,287.25
2003-03-26,21.63,0.08,270.375
2003-03-27,21.48,0.08,268.5
2003-03-28,20.93,0.08,261.625
2003-03-31,20.38,0.08,254.74999999999997
2003-04-01,20.86,0.08,260.75
2003-04-02,21.24,0.08,265.5
2003-04-03,21.4,0.08,267.5
2003-04-04,20.63,0.08,257.875
2003-04-07,20.98,0.08,262.25
2003-04-08,21.33,0.08,266.625
2003-04-09,21.54,0.08,269.25
2003-04-10,21.63,0.08,270.375
2003-04-11,21.45,0.08,268.125
2003-04-14,21.36,0.08,267.0
2003-04-15,21.56,0.08,269.5
2003-04-16,21.38,0.08,267.25
2003-04-17,21.09,0.08,263.625
2003-04-21,20.84,0.08,260.5
2003-04-22,21.11,0.08,263.875
2003-04-23,21.82,0.08,272.75
2003-04-24,21.83,0.08,272.875
2003-04-25,21.46,0.08,268.25
2003-04-28,21.57,0.08,269.625
2003-04-29,21.78,0.08,272.25
2003-04-30,21.53,0.08,269.125
2003-05-01,21.81,0.08,272.625
2003-05-02,22.94,0.08,286.75
2003-05-05,22.93,0.08,286.625
2003-05-06,23.25,0.08,290.625
2003-05-07,22.97,0.08,287.125
2003-05-08,23.06,0.08,288.25
2003-05-09,23.46,0.08,293.25
2003-05-12,24.0,0.08,300.0
2003-05-13,24.0,0.08,300.0
2003-05-14,23.73,0.08,296.625
2003-05-15,24.23,0.08,302.875
2003-05-16,24.35,0.08,304.375
2003-05-19,23.8,0.08,297.5
2003-05-20,24.0,0.08,300.0
2003-05-21,25.04,0.08,313.0
2003-05-22,25.39,0.08,317.375
2003-05-23,25.25,0.08,315.625
2003-05-27,25.08,0.08,313.5
2003-05-28,25.03,0.08,312.875
2003-05-29,25.58,0.08,319.75
2003-05-30,26.05,0.08,325.625
2003-06-02,25.4,0.08,317.5
2003-06-03,25.92,0.08,324.0
2003-06-04,27.6,0.08,345.0
2003-06-05,28.42,0.08,355.25
2003-06-06,28.03,0.08,350.375
2003-06-09,28.05,0.08,350.625
2003-06-10,27.5,0.08,343.75
2003-06-11,29.88,0.08,373.5
2003-06-12,30.42,0.08,380.25
2003-06-13,30.88,0.08,386.0
2003-06-16,31.64,0.08,395.5
2003-06-17,32.3,0.08,403.74999999999994
2003-06-18,31.55,0.08,394.375
2003-06-19,30.84,0.08,385.5
2003-06-20,30.0,0.08,375.0
2003-06-23,29.9,0.08,373.75
2003-06-24,29.9,0.08,373.75
2003-06-25,30.17,0.08,377.125
2003-06-26,31.5,0.08,393.75
2003-06-27,31.23,0.08,390.375
2003-06-30,30.55,0.08,381.875
2003-07-01,30.47,0.08,380.875
2003-07-02,31.01,0.08,387.625
2003-07-03,31.28,0.08,391.0
2003-07-07,31.2,0.08,390.0
2003-07-08,31.21,0.08,390.125
2003-07-09,30.69,0.08,383.625
2003-07-10,30.14,0.08,376.75
2003-07-11,30.33,0.08,379.12499999999994
2003-07-14,30.54,0.08,381.75
2003-07-15,29.91,0.08,373.875
2003-07-16,28.85,0.08,360.625
2003-07-17,28.33,0.08,354.12499999999994
2003-07-18,28.78,0.08,359.75
2003-07-21,28.92,0.08,361.5
2003-07-22,28.88,0.08,361.0
2003-07-23,29.16,0.08,364.5
2003-07-24,29.5,0.08,368.75
2003-07-25,30.4,0.08,380.0
2003-07-28,30.78,0.08,384.75
2003-07-29,31.9,0.08,398.75
2003-07-30,31.8,0.08,397.5
2003-07-31,31.62,0.08,395.25
2003-08-01,31.92,0.08,399.0
2003-08-04,32.11,0.08,401.375
2003-08-05,32.05,0.08,400.62499999999994
2003-08-06,31.6,0.08,395.0
2003-08-07,31.51,0.08,393.875
2003-08-08,32.12,0.08,401.49999999999994
2003-08-11,32.57,0.08,407.125
2003-08-12,31.75,0.08,396.875
2003-08-13,31.05,0.08,388.125
2003-08-14,31.23,0.08,390.375
2003-08-15,31.63,0.08,395.375
2003-08-18,32.08,0.08,400.99999999999994
2003-08-19,32.47,0.08,405.875
2003-08-20,32.28,0.08,403.5
2003-08-21,33.25,0.08,415.625
2003-08-22,32.81,0.08,410.125
2003-08-25,32.88,0.08,411.0
2003-08-26,32.69,0.08,408.62499999999994
2003-08-27,31.63,0.08,395.375
2003-08-28,31.34,0.08,391.75
2003-08-29,30.05,0.08,375.625
2003-09-02,30.75,0.08,384.375
2003-09-03,30.0,0.08,375.0
2003-09-04,29.34,0.08,366.75
2003-09-05,29.49,0.08,368.625
