date,GPC,GPC_EPS,PE Ratio
1989-01-20,15.78,0.29,54.41379310344828
1989-01-23,15.56,0.29,53.65517241379311
1989-01-24,15.83,0.29,54.58620689655173
1989-01-25,16.22,0.29,55.93103448275862
1989-01-26,16.39,0.29,56.51724137931035
1989-01-27,16.61,0.29,57.275862068965516
1989-01-30,16.72,0.29,57.6551724137931
1989-01-31,16.94,0.29,58.413793103448285
1989-02-01,17.17,0.29,59.20689655172415
1989-02-02,17.11,0.29,59.0
1989-02-03,16.89,0.29,58.24137931034483
1989-02-06,17.22,0.29,59.37931034482759
1989-02-07,17.0,0.29,58.62068965517242
1989-02-08,17.22,0.29,59.37931034482759
1989-02-09,16.94,0.29,58.413793103448285
1989-02-10,16.83,0.29,58.03448275862069
1989-02-13,16.94,0.29,58.413793103448285
1989-02-14,16.89,0.29,58.24137931034483
1989-02-15,16.72,0.29,57.6551724137931
1989-02-16,16.72,0.29,57.6551724137931
1989-02-17,16.67,0.29,57.482758620689665
1989-02-21,16.61,0.29,57.275862068965516
1989-02-22,16.17,0.29,55.75862068965518
1989-02-23,16.17,0.29,55.75862068965518
1989-02-24,15.83,0.29,54.58620689655173
1989-02-27,16.11,0.29,55.55172413793104
1989-02-28,16.11,0.29,55.55172413793104
1989-03-01,16.06,0.29,55.37931034482759
1989-03-02,16.22,0.29,55.93103448275862
1989-03-03,16.11,0.29,55.55172413793104
1989-03-06,16.56,0.29,57.10344827586207
1989-03-07,16.28,0.29,56.13793103448277
1989-03-08,16.56,0.29,57.10344827586207
1989-03-09,16.72,0.29,57.6551724137931
1989-03-10,16.5,0.29,56.896551724137936
1989-03-13,16.5,0.29,56.896551724137936
1989-03-14,16.39,0.29,56.51724137931035
1989-03-15,16.44,0.29,56.6896551724138
1989-03-16,16.56,0.29,57.10344827586207
1989-03-17,16.22,0.29,55.93103448275862
1989-03-20,16.0,0.29,55.17241379310345
1989-03-21,16.06,0.29,55.37931034482759
1989-03-22,16.06,0.29,55.37931034482759
1989-03-23,16.06,0.29,55.37931034482759
1989-03-27,16.11,0.29,55.55172413793104
1989-03-28,16.06,0.29,55.37931034482759
1989-03-29,16.44,0.29,56.6896551724138
1989-03-30,16.22,0.29,55.93103448275862
1989-03-31,16.39,0.29,56.51724137931035
1989-04-03,16.39,0.29,56.51724137931035
1989-04-04,16.22,0.29,55.93103448275862
1989-04-05,16.33,0.29,56.310344827586206
1989-04-06,16.17,0.29,55.75862068965518
1989-04-07,16.39,0.29,56.51724137931035
1989-04-10,16.28,0.29,56.13793103448277
1989-04-11,16.56,0.29,57.10344827586207
1989-04-12,16.61,0.29,57.275862068965516
1989-04-13,16.56,0.29,57.10344827586207
1989-04-14,16.78,0.29,57.86206896551725
1989-04-17,17.0,0.29,58.62068965517242
1989-04-18,17.44,0.29,60.13793103448277
1989-04-19,17.5,0.29,60.344827586206904
1989-04-20,17.44,0.29,60.13793103448277
1989-04-21,17.61,0.29,60.724137931034484
1989-04-24,17.61,0.29,60.724137931034484
1989-04-25,17.67,0.29,60.93103448275863
1989-04-26,17.67,0.29,60.93103448275863
1989-04-27,18.0,0.29,62.06896551724138
1989-04-28,17.94,0.29,61.86206896551725
1989-05-01,17.78,0.29,61.31034482758621
1989-05-02,17.56,0.29,60.55172413793103
1989-05-03,17.67,0.29,60.93103448275863
1989-05-04,17.67,0.29,60.93103448275863
1989-05-05,17.5,0.29,60.344827586206904
1989-05-08,17.28,0.29,59.58620689655173
1989-05-09,17.39,0.29,59.96551724137932
1989-05-10,17.44,0.29,60.13793103448277
1989-05-11,17.56,0.29,60.55172413793103
1989-05-12,18.06,0.29,62.275862068965516
1989-05-15,18.44,0.29,63.58620689655173
1989-05-16,18.44,0.29,63.58620689655173
1989-05-17,18.94,0.29,65.31034482758622
1989-05-18,18.61,0.29,64.17241379310344
1989-05-19,18.44,0.29,63.58620689655173
1989-05-22,18.67,0.29,64.3793103448276
1989-05-23,18.11,0.29,62.44827586206897
1989-05-24,18.11,0.29,62.44827586206897
1989-05-25,18.22,0.29,62.827586206896555
1989-05-26,18.83,0.29,64.93103448275862
1989-05-30,18.78,0.29,64.75862068965517
1989-05-31,18.83,0.29,64.93103448275862
1989-06-01,19.0,0.29,65.51724137931035
1989-06-02,19.17,0.29,66.10344827586208
1989-06-05,18.94,0.29,65.31034482758622
1989-06-06,19.22,0.29,66.27586206896552
1989-06-07,19.0,0.29,65.51724137931035
1989-06-08,18.78,0.29,64.75862068965517
1989-06-09,18.72,0.29,64.55172413793103
1989-06-12,18.67,0.29,64.3793103448276
1989-06-13,18.5,0.29,63.793103448275865
1989-06-14,18.39,0.29,63.413793103448285
1989-06-15,17.72,0.29,61.10344827586207
1989-06-16,17.89,0.29,61.6896551724138
1989-06-19,17.78,0.29,61.31034482758621
1989-06-20,17.44,0.29,60.13793103448277
1989-06-21,17.44,0.29,60.13793103448277
1989-06-22,17.5,0.29,60.344827586206904
1989-06-23,17.67,0.29,60.93103448275863
1989-06-26,17.83,0.29,61.48275862068965
1989-06-27,18.06,0.29,62.275862068965516
1989-06-28,17.83,0.29,61.48275862068965
1989-06-29,17.33,0.29,59.75862068965517
1989-06-30,17.33,0.29,59.75862068965517
1989-07-03,17.33,0.29,59.75862068965517
1989-07-05,17.22,0.29,59.37931034482759
1989-07-06,17.28,0.29,59.58620689655173
1989-07-07,17.39,0.29,59.96551724137932
1989-07-10,17.17,0.29,59.20689655172415
1989-07-11,17.39,0.29,59.96551724137932
1989-07-12,17.33,0.29,59.75862068965517
1989-07-13,17.33,0.29,59.75862068965517
1989-07-14,17.56,0.29,60.55172413793103
1989-07-17,17.5,0.29,60.344827586206904
1989-07-18,17.22,0.29,59.37931034482759
1989-07-19,17.17,0.29,59.20689655172415
1989-07-20,16.83,0.29,58.03448275862069
1989-07-21,17.11,0.29,59.0
1989-07-24,17.22,0.29,59.37931034482759
1989-07-25,17.39,0.29,59.96551724137932
1989-07-26,18.06,0.29,62.275862068965516
1989-07-27,18.44,0.29,63.58620689655173
1989-07-28,18.44,0.29,63.58620689655173
1989-07-31,19.06,0.29,65.72413793103448
1989-08-01,18.67,0.29,64.3793103448276
1989-08-02,18.56,0.29,64.0
1989-08-03,18.44,0.29,63.58620689655173
1989-08-04,18.28,0.29,63.0344827586207
1989-08-07,18.28,0.29,63.0344827586207
1989-08-08,18.39,0.29,63.413793103448285
1989-08-09,18.33,0.29,63.206896551724135
1989-08-10,18.56,0.29,64.0
1989-08-11,18.33,0.29,63.206896551724135
1989-08-14,18.33,0.29,63.206896551724135
1989-08-15,18.22,0.29,62.827586206896555
1989-08-16,17.94,0.29,61.86206896551725
1989-08-17,18.0,0.29,62.06896551724138
1989-08-18,18.28,0.29,63.0344827586207
1989-08-21,17.83,0.29,61.48275862068965
1989-08-22,17.78,0.29,61.31034482758621
1989-08-23,17.72,0.29,61.10344827586207
1989-08-24,17.78,0.29,61.31034482758621
1989-08-25,17.94,0.29,61.86206896551725
1989-08-28,18.39,0.29,63.413793103448285
1989-08-29,18.44,0.29,63.58620689655173
1989-08-30,18.61,0.29,64.17241379310344
1989-08-31,18.78,0.29,64.75862068965517
1989-09-01,19.0,0.29,65.51724137931035
1989-09-05,18.94,0.29,65.31034482758622
1989-09-06,18.72,0.29,64.55172413793103
1989-09-07,18.67,0.29,64.3793103448276
1989-09-08,18.56,0.29,64.0
1989-09-11,18.17,0.29,62.65517241379311
1989-09-12,18.17,0.29,62.65517241379311
1989-09-13,18.06,0.29,62.275862068965516
1989-09-14,17.94,0.29,61.86206896551725
1989-09-15,17.78,0.29,61.31034482758621
1989-09-18,17.72,0.29,61.10344827586207
1989-09-19,17.78,0.29,61.31034482758621
1989-09-20,17.78,0.29,61.31034482758621
1989-09-21,17.78,0.29,61.31034482758621
1989-09-22,17.83,0.29,61.48275862068965
1989-09-25,17.56,0.29,60.55172413793103
1989-09-26,17.67,0.29,60.93103448275863
1989-09-27,17.56,0.29,60.55172413793103
1989-09-28,17.5,0.29,60.344827586206904
1989-09-29,17.5,0.29,60.344827586206904
1989-10-02,17.56,0.29,60.55172413793103
1989-10-03,17.67,0.29,60.93103448275863
1989-10-04,17.78,0.29,61.31034482758621
1989-10-05,17.67,0.29,60.93103448275863
1989-10-06,17.67,0.29,60.93103448275863
1989-10-09,17.61,0.29,60.724137931034484
1989-10-10,17.61,0.29,60.724137931034484
1989-10-11,17.39,0.29,59.96551724137932
1989-10-12,17.28,0.29,59.58620689655173
1989-10-13,16.78,0.29,57.86206896551725
1989-10-16,16.89,0.29,58.24137931034483
1989-10-17,17.17,0.29,59.20689655172415
1989-10-18,17.28,0.29,59.58620689655173
1989-10-19,17.28,0.29,59.58620689655173
1989-10-20,17.0,0.29,58.62068965517242
1989-10-23,16.78,0.29,57.86206896551725
1989-10-24,16.61,0.29,57.275862068965516
1989-10-25,16.61,0.29,57.275862068965516
1989-10-26,16.72,0.29,57.6551724137931
1989-10-27,16.72,0.29,57.6551724137931
1989-10-30,16.78,0.29,57.86206896551725
1989-10-31,16.83,0.29,58.03448275862069
1989-11-01,16.67,0.29,57.482758620689665
1989-11-02,16.67,0.29,57.482758620689665
1989-11-03,16.72,0.29,57.6551724137931
1989-11-06,16.39,0.29,56.51724137931035
1989-11-07,16.44,0.29,56.6896551724138
1989-11-08,16.72,0.29,57.6551724137931
1989-11-09,16.67,0.29,57.482758620689665
1989-11-10,16.67,0.29,57.482758620689665
1989-11-13,16.78,0.29,57.86206896551725
1989-11-14,16.83,0.29,58.03448275862069
1989-11-15,16.72,0.29,57.6551724137931
1989-11-16,16.67,0.29,57.482758620689665
1989-11-17,16.72,0.29,57.6551724137931
1989-11-20,16.61,0.29,57.275862068965516
1989-11-21,16.72,0.29,57.6551724137931
1989-11-22,16.67,0.29,57.482758620689665
1989-11-24,16.89,0.29,58.24137931034483
1989-11-27,16.83,0.29,58.03448275862069
1989-11-28,16.72,0.29,57.6551724137931
1989-11-29,16.78,0.29,57.86206896551725
1989-11-30,16.78,0.29,57.86206896551725
1989-12-01,16.72,0.29,57.6551724137931
1989-12-04,16.78,0.29,57.86206896551725
1989-12-05,16.94,0.29,58.413793103448285
1989-12-06,17.28,0.29,59.58620689655173
1989-12-07,17.67,0.29,60.93103448275863
1989-12-08,17.72,0.29,61.10344827586207
1989-12-11,17.72,0.29,61.10344827586207
1989-12-12,17.78,0.29,61.31034482758621
1989-12-13,17.94,0.29,61.86206896551725
1989-12-14,17.83,0.29,61.48275862068965
1989-12-15,17.89,0.29,61.6896551724138
1989-12-18,17.89,0.29,61.6896551724138
1989-12-19,17.89,0.29,61.6896551724138
1989-12-20,17.89,0.29,61.6896551724138
1989-12-21,18.06,0.29,62.275862068965516
1989-12-22,18.11,0.29,62.44827586206897
1989-12-26,18.11,0.29,62.44827586206897
1989-12-27,18.83,0.29,64.93103448275862
1989-12-28,18.72,0.29,64.55172413793103
1989-12-29,18.67,0.29,64.3793103448276
1990-01-02,19.0,0.29,65.51724137931035
1990-01-03,18.67,0.29,64.3793103448276
1990-01-04,18.61,0.29,64.17241379310344
1990-01-05,18.67,0.29,64.3793103448276
1990-01-08,18.67,0.29,64.3793103448276
1990-01-09,18.17,0.29,62.65517241379311
1990-01-10,18.17,0.29,62.65517241379311
1990-01-11,18.33,0.29,63.206896551724135
1990-01-12,17.72,0.29,61.10344827586207
1990-01-15,17.67,0.29,60.93103448275863
1990-01-16,17.89,0.29,61.6896551724138
1990-01-17,17.44,0.29,60.13793103448277
1990-01-18,17.17,0.29,59.20689655172415
1990-01-19,17.11,0.29,59.0
1990-01-22,16.89,0.29,58.24137931034483
1990-01-23,17.28,0.29,59.58620689655173
1990-01-24,17.22,0.29,59.37931034482759
1990-01-25,17.0,0.29,58.62068965517242
1990-01-26,17.0,0.29,58.62068965517242
1990-01-29,16.89,0.29,58.24137931034483
1990-01-30,16.72,0.29,57.6551724137931
1990-01-31,16.94,0.29,58.413793103448285
1990-02-01,16.89,0.29,58.24137931034483
1990-02-02,17.0,0.29,58.62068965517242
1990-02-05,17.06,0.29,58.82758620689655
1990-02-06,17.11,0.29,59.0
1990-02-07,17.33,0.29,59.75862068965517
1990-02-08,17.56,0.29,60.55172413793103
1990-02-09,17.5,0.29,60.344827586206904
1990-02-12,17.17,0.29,59.20689655172415
1990-02-13,17.11,0.29,59.0
1990-02-14,17.17,0.29,59.20689655172415
1990-02-15,17.22,0.29,59.37931034482759
1990-02-16,17.06,0.29,58.82758620689655
1990-02-20,16.89,0.29,58.24137931034483
1990-02-21,16.89,0.29,58.24137931034483
1990-02-22,16.78,0.29,57.86206896551725
1990-02-23,16.72,0.29,57.6551724137931
1990-02-26,17.22,0.29,59.37931034482759
1990-02-27,17.06,0.29,58.82758620689655
1990-02-28,16.89,0.29,58.24137931034483
1990-03-01,16.94,0.29,58.413793103448285
1990-03-02,17.06,0.29,58.82758620689655
1990-03-05,16.83,0.29,58.03448275862069
1990-03-06,17.11,0.29,59.0
1990-03-07,16.83,0.29,58.03448275862069
1990-03-08,17.0,0.29,58.62068965517242
1990-03-09,17.17,0.29,59.20689655172415
1990-03-12,17.44,0.29,60.13793103448277
1990-03-13,17.39,0.29,59.96551724137932
1990-03-14,17.33,0.29,59.75862068965517
1990-03-15,17.56,0.29,60.55172413793103
1990-03-16,17.61,0.29,60.724137931034484
1990-03-19,17.67,0.29,60.93103448275863
1990-03-20,17.67,0.29,60.93103448275863
1990-03-21,17.56,0.29,60.55172413793103
1990-03-22,16.78,0.29,57.86206896551725
1990-03-23,16.89,0.29,58.24137931034483
1990-03-26,16.94,0.29,58.413793103448285
1990-03-27,17.33,0.29,59.75862068965517
1990-03-28,17.28,0.29,59.58620689655173
1990-03-29,17.17,0.29,59.20689655172415
1990-03-30,16.78,0.29,57.86206896551725
1990-04-02,16.89,0.29,58.24137931034483
1990-04-03,17.5,0.29,60.344827586206904
1990-04-04,17.17,0.29,59.20689655172415
1990-04-05,17.28,0.29,59.58620689655173
1990-04-06,17.22,0.29,59.37931034482759
1990-04-09,17.22,0.29,59.37931034482759
1990-04-10,17.44,0.29,60.13793103448277
1990-04-11,17.44,0.29,60.13793103448277
1990-04-12,17.56,0.29,60.55172413793103
1990-04-16,17.89,0.29,61.6896551724138
1990-04-17,17.94,0.29,61.86206896551725
1990-04-18,18.0,0.29,62.06896551724138
1990-04-19,17.67,0.29,60.93103448275863
1990-04-20,17.5,0.29,60.344827586206904
1990-04-23,17.78,0.29,61.31034482758621
1990-04-24,17.78,0.29,61.31034482758621
1990-04-25,17.78,0.29,61.31034482758621
1990-04-26,17.5,0.29,60.344827586206904
1990-04-27,17.33,0.29,59.75862068965517
1990-04-30,17.56,0.29,60.55172413793103
1990-05-01,17.89,0.29,61.6896551724138
1990-05-02,18.0,0.29,62.06896551724138
1990-05-03,18.11,0.29,62.44827586206897
1990-05-04,18.06,0.29,62.275862068965516
1990-05-07,17.94,0.29,61.86206896551725
1990-05-08,17.78,0.29,61.31034482758621
1990-05-09,17.67,0.29,60.93103448275863
1990-05-10,17.61,0.29,60.724137931034484
1990-05-11,17.78,0.29,61.31034482758621
1990-05-14,17.89,0.29,61.6896551724138
1990-05-15,17.94,0.29,61.86206896551725
1990-05-16,17.94,0.29,61.86206896551725
1990-05-17,17.83,0.29,61.48275862068965
1990-05-18,17.72,0.29,61.10344827586207
1990-05-21,17.83,0.29,61.48275862068965
1990-05-22,17.83,0.29,61.48275862068965
1990-05-23,18.0,0.29,62.06896551724138
1990-05-24,18.06,0.29,62.275862068965516
1990-05-25,18.0,0.29,62.06896551724138
1990-05-29,18.11,0.29,62.44827586206897
1990-05-30,18.22,0.29,62.827586206896555
1990-05-31,18.39,0.29,63.413793103448285
1990-06-01,18.22,0.29,62.827586206896555
1990-06-04,18.72,0.29,64.55172413793103
1990-06-05,18.78,0.29,64.75862068965517
1990-06-06,18.72,0.29,64.55172413793103
1990-06-07,18.56,0.29,64.0
1990-06-08,18.39,0.29,63.413793103448285
1990-06-11,18.39,0.29,63.413793103448285
1990-06-12,18.5,0.29,63.793103448275865
1990-06-13,18.44,0.29,63.58620689655173
1990-06-14,18.61,0.29,64.17241379310344
1990-06-15,18.61,0.29,64.17241379310344
1990-06-18,18.06,0.29,62.275862068965516
1990-06-19,18.06,0.29,62.275862068965516
1990-06-20,17.94,0.29,61.86206896551725
1990-06-21,18.0,0.29,62.06896551724138
1990-06-22,17.67,0.29,60.93103448275863
1990-06-25,17.67,0.29,60.93103448275863
1990-06-26,17.39,0.29,59.96551724137932
1990-06-27,17.44,0.29,60.13793103448277
1990-06-28,17.56,0.29,60.55172413793103
1990-06-29,17.67,0.29,60.93103448275863
1990-07-02,17.56,0.29,60.55172413793103
1990-07-03,16.94,0.29,58.413793103448285
1990-07-05,16.22,0.29,55.93103448275862
1990-07-06,16.56,0.29,57.10344827586207
1990-07-09,16.56,0.29,57.10344827586207
1990-07-10,16.56,0.29,57.10344827586207
1990-07-11,16.44,0.29,56.6896551724138
1990-07-12,16.56,0.29,57.10344827586207
1990-07-13,16.56,0.29,57.10344827586207
1990-07-16,16.67,0.29,57.482758620689665
1990-07-17,16.28,0.29,56.13793103448277
1990-07-18,16.33,0.29,56.310344827586206
1990-07-19,16.78,0.29,57.86206896551725
1990-07-20,16.39,0.29,56.51724137931035
1990-07-23,16.33,0.29,56.310344827586206
1990-07-24,16.33,0.29,56.310344827586206
1990-07-25,16.17,0.29,55.75862068965518
1990-07-26,16.28,0.29,56.13793103448277
1990-07-27,16.11,0.29,55.55172413793104
1990-07-30,15.94,0.29,54.96551724137931
1990-07-31,16.33,0.29,56.310344827586206
1990-08-01,16.39,0.29,56.51724137931035
1990-08-02,16.22,0.29,55.93103448275862
1990-08-03,15.94,0.29,54.96551724137931
1990-08-06,15.33,0.29,52.862068965517246
1990-08-07,15.56,0.29,53.65517241379311
1990-08-08,15.72,0.29,54.20689655172414
1990-08-09,15.56,0.29,53.65517241379311
1990-08-10,15.33,0.29,52.862068965517246
1990-08-13,15.33,0.29,52.862068965517246
1990-08-14,15.61,0.29,53.827586206896555
1990-08-15,15.83,0.29,54.58620689655173
1990-08-16,15.61,0.29,53.827586206896555
1990-08-17,15.44,0.29,53.24137931034483
1990-08-20,15.56,0.29,53.65517241379311
1990-08-21,15.33,0.29,52.862068965517246
1990-08-22,15.33,0.29,52.862068965517246
1990-08-23,15.06,0.29,51.931034482758626
1990-08-24,15.11,0.29,52.10344827586207
1990-08-27,15.61,0.29,53.827586206896555
1990-08-28,15.72,0.29,54.20689655172414
1990-08-29,16.39,0.29,56.51724137931035
1990-08-30,15.83,0.29,54.58620689655173
1990-08-31,15.94,0.29,54.96551724137931
1990-09-04,15.56,0.29,53.65517241379311
1990-09-05,15.72,0.29,54.20689655172414
1990-09-06,15.56,0.29,53.65517241379311
1990-09-07,15.61,0.29,53.827586206896555
1990-09-10,15.61,0.29,53.827586206896555
1990-09-11,15.5,0.29,53.44827586206897
1990-09-12,15.5,0.29,53.44827586206897
1990-09-13,15.33,0.29,52.862068965517246
1990-09-14,15.44,0.29,53.24137931034483
1990-09-17,15.44,0.29,53.24137931034483
1990-09-18,15.5,0.29,53.44827586206897
1990-09-19,15.44,0.29,53.24137931034483
1990-09-20,15.33,0.29,52.862068965517246
1990-09-21,15.5,0.29,53.44827586206897
1990-09-24,15.39,0.29,53.06896551724139
1990-09-25,15.78,0.29,54.41379310344828
1990-09-26,15.56,0.29,53.65517241379311
1990-09-27,15.56,0.29,53.65517241379311
1990-09-28,15.78,0.29,54.41379310344828
1990-10-01,15.89,0.29,54.793103448275865
1990-10-02,15.94,0.29,54.96551724137931
1990-10-03,16.0,0.29,55.17241379310345
1990-10-04,16.0,0.29,55.17241379310345
1990-10-05,16.06,0.29,55.37931034482759
1990-10-08,16.17,0.29,55.75862068965518
1990-10-09,16.11,0.29,55.55172413793104
1990-10-10,15.78,0.29,54.41379310344828
1990-10-11,15.44,0.29,53.24137931034483
1990-10-12,15.44,0.29,53.24137931034483
1990-10-15,15.5,0.29,53.44827586206897
1990-10-16,15.33,0.29,52.862068965517246
1990-10-17,15.5,0.29,53.44827586206897
1990-10-18,15.44,0.29,53.24137931034483
1990-10-19,15.89,0.29,54.793103448275865
1990-10-22,16.28,0.29,56.13793103448277
1990-10-23,16.0,0.29,55.17241379310345
1990-10-24,15.78,0.29,54.41379310344828
1990-10-25,15.67,0.29,54.03448275862069
1990-10-26,15.56,0.29,53.65517241379311
1990-10-29,15.39,0.29,53.06896551724139
1990-10-30,15.61,0.29,53.827586206896555
1990-10-31,15.67,0.29,54.03448275862069
1990-11-01,15.83,0.29,54.58620689655173
1990-11-02,16.0,0.29,55.17241379310345
1990-11-05,15.89,0.29,54.793103448275865
1990-11-06,15.89,0.29,54.793103448275865
1990-11-07,15.72,0.29,54.20689655172414
1990-11-08,15.94,0.29,54.96551724137931
1990-11-09,16.0,0.29,55.17241379310345
1990-11-12,15.94,0.29,54.96551724137931
1990-11-13,16.22,0.29,55.93103448275862
1990-11-14,16.28,0.29,56.13793103448277
1990-11-15,15.94,0.29,54.96551724137931
1990-11-16,16.28,0.29,56.13793103448277
1990-11-19,16.44,0.29,56.6896551724138
1990-11-20,16.33,0.29,56.310344827586206
1990-11-21,16.33,0.29,56.310344827586206
1990-11-23,16.11,0.29,55.55172413793104
1990-11-26,16.11,0.29,55.55172413793104
1990-11-27,16.17,0.29,55.75862068965518
1990-11-28,16.11,0.29,55.55172413793104
1990-11-29,16.06,0.29,55.37931034482759
1990-11-30,16.5,0.29,56.896551724137936
1990-12-03,16.39,0.29,56.51724137931035
1990-12-04,16.89,0.29,58.24137931034483
1990-12-05,16.78,0.29,57.86206896551725
1990-12-06,16.83,0.29,58.03448275862069
1990-12-07,16.72,0.29,57.6551724137931
1990-12-10,16.61,0.29,57.275862068965516
1990-12-11,16.61,0.29,57.275862068965516
1990-12-12,16.83,0.29,58.03448275862069
1990-12-13,16.83,0.29,58.03448275862069
1990-12-14,16.72,0.29,57.6551724137931
1990-12-17,16.56,0.29,57.10344827586207
1990-12-18,16.78,0.29,57.86206896551725
1990-12-19,16.83,0.29,58.03448275862069
1990-12-20,16.94,0.29,58.413793103448285
1990-12-21,17.17,0.29,59.20689655172415
1990-12-24,17.17,0.29,59.20689655172415
1990-12-26,17.28,0.29,59.58620689655173
1990-12-27,17.06,0.29,58.82758620689655
1990-12-28,17.06,0.29,58.82758620689655
1990-12-31,16.89,0.29,58.24137931034483
1991-01-02,16.83,0.29,58.03448275862069
1991-01-03,16.83,0.29,58.03448275862069
1991-01-04,16.33,0.29,56.310344827586206
1991-01-07,15.83,0.29,54.58620689655173
1991-01-08,16.11,0.29,55.55172413793104
1991-01-09,15.78,0.29,54.41379310344828
1991-01-10,15.89,0.29,54.793103448275865
1991-01-11,15.83,0.29,54.58620689655173
1991-01-14,15.94,0.29,54.96551724137931
1991-01-15,15.94,0.29,54.96551724137931
1991-01-16,16.06,0.29,55.37931034482759
1991-01-17,16.5,0.29,56.896551724137936
1991-01-18,16.78,0.29,57.86206896551725
1991-01-21,16.89,0.29,58.24137931034483
1991-01-22,16.83,0.29,58.03448275862069
1991-01-23,16.89,0.29,58.24137931034483
1991-01-24,17.0,0.29,58.62068965517242
1991-01-25,16.78,0.29,57.86206896551725
1991-01-28,16.78,0.29,57.86206896551725
1991-01-29,16.67,0.29,57.482758620689665
1991-01-30,16.83,0.29,58.03448275862069
1991-01-31,16.72,0.29,57.6551724137931
1991-02-01,17.0,0.29,58.62068965517242
1991-02-04,17.17,0.29,59.20689655172415
1991-02-05,17.0,0.29,58.62068965517242
1991-02-06,17.33,0.29,59.75862068965517
1991-02-07,17.78,0.29,61.31034482758621
1991-02-08,17.39,0.29,59.96551724137932
1991-02-11,17.61,0.29,60.724137931034484
1991-02-12,17.67,0.29,60.93103448275863
1991-02-13,17.61,0.29,60.724137931034484
1991-02-14,17.5,0.29,60.344827586206904
1991-02-15,17.78,0.29,61.31034482758621
1991-02-19,17.83,0.29,61.48275862068965
1991-02-20,17.83,0.29,61.48275862068965
1991-02-21,17.78,0.29,61.31034482758621
1991-02-22,17.89,0.29,61.6896551724138
1991-02-25,17.89,0.29,61.6896551724138
1991-02-26,17.89,0.29,61.6896551724138
1991-02-27,18.11,0.29,62.44827586206897
1991-02-28,18.22,0.29,62.827586206896555
1991-03-01,18.5,0.29,63.793103448275865
1991-03-04,18.56,0.29,64.0
1991-03-05,18.67,0.29,64.3793103448276
1991-03-06,18.5,0.29,63.793103448275865
1991-03-07,18.22,0.29,62.827586206896555
1991-03-08,17.94,0.29,61.86206896551725
1991-03-11,18.0,0.29,62.06896551724138
1991-03-12,17.78,0.29,61.31034482758621
1991-03-13,18.0,0.29,62.06896551724138
1991-03-14,17.94,0.29,61.86206896551725
1991-03-15,18.0,0.29,62.06896551724138
1991-03-18,17.94,0.29,61.86206896551725
1991-03-19,17.78,0.29,61.31034482758621
1991-03-20,17.78,0.29,61.31034482758621
1991-03-21,17.72,0.29,61.10344827586207
1991-03-22,17.78,0.29,61.31034482758621
1991-03-25,17.83,0.29,61.48275862068965
1991-03-26,17.56,0.29,60.55172413793103
1991-03-27,17.28,0.29,59.58620689655173
1991-03-28,17.33,0.29,59.75862068965517
1991-04-01,17.22,0.29,59.37931034482759
1991-04-02,17.22,0.29,59.37931034482759
1991-04-03,16.94,0.29,58.413793103448285
1991-04-04,16.78,0.29,57.86206896551725
1991-04-05,16.78,0.29,57.86206896551725
1991-04-08,17.61,0.29,60.724137931034484
1991-04-09,17.67,0.29,60.93103448275863
1991-04-10,17.39,0.29,59.96551724137932
1991-04-11,17.5,0.29,60.344827586206904
1991-04-12,17.39,0.29,59.96551724137932
1991-04-15,17.44,0.29,60.13793103448277
1991-04-16,17.72,0.29,61.10344827586207
1991-04-17,17.61,0.29,60.724137931034484
1991-04-18,17.56,0.29,60.55172413793103
1991-04-19,17.06,0.29,58.82758620689655
1991-04-22,17.22,0.29,59.37931034482759
1991-04-23,17.33,0.29,59.75862068965517
1991-04-24,17.33,0.29,59.75862068965517
1991-04-25,17.06,0.29,58.82758620689655
1991-04-26,17.22,0.29,59.37931034482759
1991-04-29,16.89,0.29,58.24137931034483
1991-04-30,17.17,0.29,59.20689655172415
1991-05-01,17.56,0.29,60.55172413793103
1991-05-02,17.83,0.29,61.48275862068965
1991-05-03,18.17,0.29,62.65517241379311
1991-05-06,18.22,0.29,62.827586206896555
1991-05-07,18.22,0.29,62.827586206896555
1991-05-08,18.39,0.29,63.413793103448285
1991-05-09,18.28,0.29,63.0344827586207
1991-05-10,18.11,0.29,62.44827586206897
1991-05-13,17.89,0.29,61.6896551724138
1991-05-14,17.67,0.29,60.93103448275863
1991-05-15,17.94,0.29,61.86206896551725
1991-05-16,18.17,0.29,62.65517241379311
1991-05-17,18.22,0.29,62.827586206896555
1991-05-20,18.22,0.29,62.827586206896555
1991-05-21,18.33,0.29,63.206896551724135
1991-05-22,18.11,0.29,62.44827586206897
1991-05-23,17.83,0.29,61.48275862068965
1991-05-24,18.0,0.29,62.06896551724138
1991-05-28,18.0,0.29,62.06896551724138
1991-05-29,17.78,0.29,61.31034482758621
1991-05-30,17.94,0.29,61.86206896551725
1991-05-31,18.67,0.29,64.3793103448276
1991-06-03,19.89,0.29,68.58620689655173
1991-06-04,19.11,0.29,65.89655172413794
1991-06-05,19.0,0.29,65.51724137931035
1991-06-06,18.94,0.29,65.31034482758622
1991-06-07,18.72,0.29,64.55172413793103
1991-06-10,18.67,0.29,64.3793103448276
1991-06-11,18.89,0.29,65.13793103448276
1991-06-12,18.33,0.29,63.206896551724135
1991-06-13,18.83,0.29,64.93103448275862
1991-06-14,19.17,0.29,66.10344827586208
1991-06-17,18.67,0.29,64.3793103448276
1991-06-18,18.61,0.29,64.17241379310344
