date,JPM,JPM_EPS,PE Ratio
2006-12-27,48.95,2.81,17.419928825622776
2006-12-28,48.92,2.81,17.409252669039144
2006-12-29,48.3,2.81,17.18861209964413
2007-01-03,48.07,2.81,17.106761565836297
2007-01-04,48.19,2.81,17.149466192170816
2007-01-05,47.79,2.81,17.00711743772242
2007-01-08,47.95,2.81,17.06405693950178
2007-01-09,47.75,2.81,16.99288256227758
2007-01-10,48.1,2.81,17.11743772241993
2007-01-11,48.31,2.81,17.19217081850534
2007-01-12,47.99,2.81,17.07829181494662
2007-01-16,48.39,2.81,17.220640569395016
2007-01-17,48.43,2.81,17.234875444839858
2007-01-18,48.15,2.81,17.135231316725978
2007-01-19,48.76,2.81,17.352313167259787
2007-01-22,49.66,2.81,17.672597864768683
2007-01-23,49.83,2.81,17.73309608540925
2007-01-24,50.36,2.81,17.92170818505338
2007-01-25,50.21,2.81,17.868327402135233
2007-01-26,49.7,2.81,17.686832740213525
2007-01-29,49.47,2.81,17.604982206405694
2007-01-30,50.18,2.81,17.8576512455516
2007-01-31,50.93,2.81,18.12455516014235
2007-02-01,51.21,2.81,18.224199288256226
2007-02-02,50.93,2.81,18.12455516014235
2007-02-05,50.96,2.81,18.135231316725978
2007-02-06,51.0,2.81,18.149466192170816
2007-02-07,51.21,2.81,18.224199288256226
2007-02-08,50.93,2.81,18.12455516014235
2007-02-09,50.42,2.81,17.943060498220643
2007-02-12,50.44,2.81,17.95017793594306
2007-02-13,50.95,2.81,18.13167259786477
2007-02-14,51.42,2.81,18.298932384341636
2007-02-15,51.21,2.81,18.224199288256226
2007-02-16,51.25,2.81,18.23843416370107
2007-02-20,51.63,2.81,18.373665480427047
2007-02-21,51.65,2.81,18.380782918149464
2007-02-22,51.64,2.81,18.377224199288257
2007-02-23,51.03,2.81,18.160142348754448
2007-02-26,50.81,2.81,18.08185053380783
2007-02-27,49.22,2.81,17.516014234875446
2007-02-28,49.39,2.81,17.576512455516013
2007-03-01,49.2,3.93,12.51908396946565
2007-03-02,48.19,3.93,12.26208651399491
2007-03-05,47.54,3.93,12.096692111959287
2007-03-06,48.52,3.93,12.346055979643767
2007-03-07,48.36,3.93,12.305343511450381
2007-03-08,48.74,3.93,12.402035623409668
2007-03-09,48.82,3.93,12.42239185750636
2007-03-12,48.84,3.93,12.427480916030534
2007-03-13,46.7,3.93,11.882951653944021
2007-03-14,47.3,3.93,12.03562340966921
2007-03-15,47.7,3.93,12.137404580152673
2007-03-16,47.03,3.93,11.966921119592875
2007-03-19,47.58,3.93,12.106870229007633
2007-03-20,47.75,3.93,12.150127226463104
2007-03-21,49.05,3.93,12.48091603053435
2007-03-22,48.47,3.93,12.333333333333332
2007-03-23,48.52,3.93,12.346055979643767
2007-03-26,48.7,3.93,12.391857506361323
2007-03-27,48.57,3.93,12.358778625954198
2007-03-28,47.99,3.93,12.211195928753181
2007-03-29,48.5,3.93,12.340966921119593
2007-03-30,48.38,3.93,12.310432569974555
2007-04-02,48.24,3.93,12.274809160305344
2007-04-03,48.56,3.93,12.356234096692113
2007-04-04,48.56,3.93,12.356234096692113
2007-04-05,48.77,3.93,12.40966921119593
2007-04-09,49.0,3.93,12.468193384223918
2007-04-10,49.24,3.93,12.529262086513995
2007-04-11,49.15,3.93,12.506361323155215
2007-04-12,49.2,3.93,12.51908396946565
2007-04-13,49.09,3.93,12.491094147582698
2007-04-16,49.97,3.93,12.715012722646309
2007-04-17,50.18,3.93,12.768447837150127
2007-04-18,52.07,3.93,13.249363867684478
2007-04-19,52.09,3.93,13.254452926208652
2007-04-20,52.54,3.93,13.368956743002544
2007-04-23,52.28,3.93,13.302798982188294
2007-04-24,52.16,3.93,13.272264631043255
2007-04-25,52.82,3.93,13.440203562340967
2007-04-26,52.94,3.93,13.470737913486005
2007-04-27,52.55,3.93,13.371501272264629
2007-04-30,52.1,3.93,13.256997455470739
2007-05-01,52.26,3.93,13.29770992366412
2007-05-02,52.55,3.93,13.371501272264629
2007-05-03,52.7,3.93,13.40966921119593
2007-05-04,52.63,3.93,13.391857506361323
2007-05-07,52.73,3.93,13.417302798982186
2007-05-08,52.45,3.93,13.346055979643767
2007-05-09,53.2,3.93,13.536895674300254
2007-05-10,52.0,1.38,37.68115942028986
2007-05-11,52.15,1.38,37.78985507246377
2007-05-14,51.83,1.38,37.55797101449276
2007-05-15,52.03,1.38,37.70289855072464
2007-05-16,52.98,1.38,38.391304347826086
2007-05-17,52.56,1.38,38.08695652173913
2007-05-18,52.54,1.38,38.072463768115945
2007-05-21,52.56,1.38,38.08695652173913
2007-05-22,52.29,1.38,37.891304347826086
2007-05-23,51.99,1.38,37.673913043478265
2007-05-24,51.59,1.38,37.3840579710145
2007-05-25,51.64,1.38,37.42028985507247
2007-05-29,51.82,1.38,37.550724637681164
2007-05-30,52.06,1.38,37.72463768115942
2007-05-31,51.83,1.38,37.55797101449276
2007-06-01,51.9,1.38,37.608695652173914
2007-06-04,51.57,1.38,37.369565217391305
2007-06-05,51.22,1.38,37.11594202898551
2007-06-06,50.56,1.38,36.637681159420296
2007-06-07,49.82,1.38,36.10144927536232
2007-06-08,50.41,1.38,36.528985507246375
2007-06-11,50.43,1.38,36.54347826086957
2007-06-12,49.35,1.38,35.7608695652174
2007-06-13,50.29,1.38,36.44202898550725
2007-06-14,50.32,1.38,36.46376811594203
2007-06-15,50.56,1.38,36.637681159420296
2007-06-18,50.43,1.38,36.54347826086957
2007-06-19,50.85,1.38,36.84782608695652
2007-06-20,49.46,1.38,35.84057971014493
2007-06-21,49.84,1.38,36.115942028985515
2007-06-22,48.72,1.38,35.30434782608696
2007-06-25,48.36,1.38,35.04347826086957
2007-06-26,48.6,1.38,35.21739130434783
2007-06-27,49.24,1.38,35.68115942028986
2007-06-28,48.96,1.38,35.47826086956522
2007-06-29,48.45,1.38,35.10869565217392
2007-07-02,49.15,1.38,35.61594202898551
2007-07-03,49.34,1.38,35.753623188405804
2007-07-05,48.79,1.38,35.35507246376812
2007-07-06,48.97,1.38,35.48550724637681
2007-07-09,48.79,1.38,35.35507246376812
2007-07-10,47.51,1.38,34.42753623188406
2007-07-11,48.13,1.38,34.876811594202906
2007-07-12,49.53,1.38,35.89130434782609
2007-07-13,50.05,1.38,36.268115942028984
2007-07-16,49.83,1.38,36.108695652173914
2007-07-17,49.92,1.38,36.173913043478265
2007-07-18,48.88,1.38,35.42028985507247
2007-07-19,48.62,1.38,35.231884057971016
2007-07-20,47.56,1.38,34.46376811594203
2007-07-23,47.15,1.38,34.16666666666667
2007-07-24,45.34,1.38,32.855072463768124
2007-07-25,45.27,1.38,32.80434782608696
2007-07-26,44.08,1.38,31.942028985507246
2007-07-27,44.23,1.38,32.05072463768116
2007-07-30,44.75,1.38,32.42753623188406
2007-07-31,44.01,1.38,31.89130434782609
2007-08-01,44.38,1.38,32.15942028985508
2007-08-02,44.59,1.38,32.311594202898554
2007-08-03,43.65,1.38,31.630434782608695
2007-08-06,45.11,1.38,32.68840579710145
2007-08-07,45.34,1.38,32.855072463768124
2007-08-08,46.51,1.38,33.70289855072464
2007-08-09,44.17,2.63,16.79467680608365
2007-08-10,44.25,2.63,16.825095057034222
2007-08-13,43.83,2.63,16.665399239543728
2007-08-14,43.3,2.63,16.4638783269962
2007-08-15,43.0,2.63,16.34980988593156
2007-08-16,45.47,2.63,17.28897338403042
2007-08-17,47.01,2.63,17.874524714828897
2007-08-20,46.49,2.63,17.67680608365019
2007-08-21,46.2,2.63,17.566539923954373
2007-08-22,46.0,2.63,17.490494296577946
2007-08-23,45.67,2.63,17.365019011406847
2007-08-24,45.95,2.63,17.471482889733842
2007-08-27,44.91,2.63,17.076045627376427
2007-08-28,43.6,2.63,16.577946768060837
2007-08-29,44.13,2.63,16.779467680608366
2007-08-30,43.97,2.63,16.718631178707223
2007-08-31,44.52,2.63,16.927756653992397
2007-09-04,45.3,2.63,17.224334600760457
2007-09-05,44.17,2.63,16.79467680608365
2007-09-06,44.21,2.63,16.809885931558938
2007-09-07,43.52,2.63,16.54752851711027
2007-09-10,43.93,2.63,16.70342205323194
2007-09-11,44.54,2.63,16.935361216730037
2007-09-12,44.47,2.63,16.90874524714829
2007-09-13,45.6,2.63,17.338403041825096
2007-09-14,45.54,2.63,17.315589353612168
2007-09-17,45.29,2.63,17.220532319391637
2007-09-18,47.82,2.63,18.182509505703422
2007-09-19,47.57,2.63,18.08745247148289
2007-09-20,46.96,2.63,17.855513307984793
2007-09-21,47.13,2.63,17.920152091254753
2007-09-24,46.34,2.63,17.619771863117872
2007-09-25,46.1,2.63,17.52851711026616
2007-09-26,46.13,2.63,17.539923954372625
2007-09-27,46.21,2.63,17.570342205323193
2007-09-28,45.82,2.63,17.422053231939163
2007-10-01,46.81,2.63,17.798479087452474
2007-10-02,47.16,2.63,17.931558935361217
2007-10-03,47.0,2.63,17.870722433460077
2007-10-04,47.25,2.63,17.96577946768061
2007-10-05,47.58,2.63,18.09125475285171
2007-10-08,47.44,2.63,18.03802281368821
2007-10-09,47.57,2.63,18.08745247148289
2007-10-10,46.91,2.63,17.836501901140682
2007-10-11,46.66,2.63,17.74144486692015
2007-10-12,46.82,2.63,17.802281368821294
2007-10-15,46.27,2.63,17.593155893536125
2007-10-16,45.11,2.63,17.152091254752854
2007-10-17,46.37,2.63,17.631178707224333
2007-10-18,45.9,2.63,17.452471482889734
2007-10-19,45.02,2.63,17.117870722433462
2007-10-22,45.37,2.63,17.250950570342205
2007-10-23,45.94,2.63,17.46768060836502
2007-10-24,46.27,2.63,17.593155893536125
2007-10-25,46.05,2.63,17.509505703422054
2007-10-26,47.32,2.63,17.99239543726236
2007-10-29,46.67,2.63,17.745247148288975
2007-10-30,46.56,2.63,17.70342205323194
2007-10-31,47.0,2.63,17.870722433460077
2007-11-01,44.32,2.63,16.85171102661597
2007-11-02,43.15,2.63,16.40684410646388
2007-11-05,42.77,2.63,16.262357414448672
2007-11-06,44.11,2.63,16.771863117870723
2007-11-07,42.24,2.63,16.060836501901143
2007-11-08,42.61,2.63,16.20152091254753
2007-11-09,42.31,3.63,11.655647382920112
2007-11-12,42.39,3.63,11.677685950413224
2007-11-13,45.05,3.63,12.410468319559229
2007-11-14,45.15,3.63,12.438016528925619
2007-11-15,43.53,3.63,11.991735537190083
2007-11-16,43.09,3.63,11.870523415977964
2007-11-19,41.37,3.63,11.396694214876034
2007-11-20,41.63,3.63,11.468319559228652
2007-11-21,40.68,3.63,11.206611570247935
2007-11-23,41.95,3.63,11.556473829201103
2007-11-26,40.46,3.63,11.146005509641874
2007-11-27,42.35,3.63,11.666666666666668
2007-11-28,43.96,3.63,12.110192837465565
2007-11-29,43.65,3.63,12.024793388429751
2007-11-30,45.62,3.63,12.567493112947657
2007-12-03,45.21,3.63,12.454545454545455
2007-12-04,44.15,3.63,12.162534435261708
2007-12-05,44.9,3.63,12.369146005509641
2007-12-06,46.21,3.63,12.730027548209367
2007-12-07,46.08,3.63,12.694214876033058
2007-12-10,47.42,3.63,13.063360881542701
2007-12-11,45.94,3.63,12.65564738292011
2007-12-12,46.15,3.63,12.713498622589531
2007-12-13,45.76,3.63,12.606060606060606
2007-12-14,45.2,3.63,12.451790633608816
2007-12-17,44.53,3.63,12.267217630853995
2007-12-18,43.9,3.63,12.09366391184573
2007-12-19,43.98,3.63,12.115702479338843
2007-12-20,43.33,3.63,11.9366391184573
2007-12-21,44.11,3.63,12.151515151515152
2007-12-24,44.83,3.63,12.349862258953168
2007-12-26,44.94,3.63,12.380165289256198
2007-12-27,43.64,3.63,12.022038567493114
2007-12-28,43.26,3.63,11.917355371900825
2007-12-31,43.65,3.63,12.024793388429751
2008-01-02,42.17,3.63,11.617079889807163
2008-01-03,41.88,3.63,11.53719008264463
2008-01-04,40.93,3.63,11.275482093663912
2008-01-07,41.34,3.63,11.388429752066116
2008-01-08,39.7,3.63,10.936639118457302
2008-01-09,40.26,3.63,11.09090909090909
2008-01-10,41.33,3.63,11.385674931129476
2008-01-11,40.86,3.63,11.256198347107437
2008-01-14,41.36,3.63,11.393939393939394
2008-01-15,39.17,3.63,10.790633608815428
2008-01-16,41.43,3.63,11.413223140495868
2008-01-17,40.04,3.63,11.030303030303031
2008-01-18,39.59,3.63,10.906336088154271
2008-01-22,40.86,3.63,11.256198347107437
2008-01-23,45.72,3.63,12.59504132231405
2008-01-24,44.96,3.63,12.385674931129477
2008-01-25,43.64,3.63,12.022038567493114
2008-01-28,45.57,3.63,12.553719008264464
2008-01-29,47.45,3.63,13.071625344352618
2008-01-30,47.35,3.63,13.044077134986226
2008-01-31,47.4,3.63,13.057851239669422
2008-02-01,48.25,3.63,13.292011019283747
2008-02-04,46.22,3.63,12.732782369146005
2008-02-05,43.89,3.63,12.090909090909092
2008-02-06,43.72,3.63,12.044077134986226
2008-02-07,45.11,3.63,12.426997245179063
2008-02-08,43.82,3.63,12.071625344352617
2008-02-11,43.35,3.63,11.942148760330578
2008-02-12,43.31,3.63,11.931129476584022
2008-02-13,44.1,3.63,12.148760330578513
2008-02-14,42.61,3.63,11.738292011019285
2008-02-15,43.25,3.63,11.914600550964188
2008-02-19,42.83,3.63,11.798898071625345
2008-02-20,43.15,3.63,11.887052341597796
2008-02-21,43.07,3.63,11.865013774104684
2008-02-22,43.93,3.63,12.101928374655648
2008-02-25,44.03,3.63,12.12947658402204
2008-02-26,43.72,3.63,12.044077134986226
2008-02-27,44.41,3.63,12.234159779614325
2008-02-28,42.44,3.63,11.69146005509642
2008-02-29,40.65,4.51,9.01330376940133
2008-03-03,39.82,4.51,8.829268292682928
2008-03-04,39.19,4.51,8.689578713968958
2008-03-05,38.74,4.51,8.58980044345898
2008-03-06,37.37,4.51,8.286031042128602
2008-03-07,37.56,4.51,8.328159645232818
2008-03-10,36.48,4.51,8.088691796008868
2008-03-11,38.84,4.51,8.611973392461199
2008-03-12,38.61,4.51,8.560975609756097
2008-03-13,38.11,4.51,8.450110864745012
2008-03-14,36.54,4.51,8.1019955654102
2008-03-17,40.31,4.51,8.937915742793793
2008-03-18,42.71,4.51,9.470066518847007
2008-03-19,42.47,4.51,9.416851441241686
2008-03-20,45.97,4.51,10.19290465631929
2008-03-24,46.55,4.51,10.321507760532151
2008-03-25,46.06,4.51,10.212860310421288
2008-03-26,44.11,4.51,9.78048780487805
2008-03-27,42.86,4.51,9.503325942350333
2008-03-28,42.71,4.51,9.470066518847007
2008-03-31,42.95,4.51,9.52328159645233
2008-04-01,47.0,4.51,10.42128603104213
2008-04-02,46.24,4.51,10.252771618625278
2008-04-03,46.28,4.51,10.261640798226164
2008-04-04,45.57,4.51,10.104212860310422
2008-04-07,45.54,4.51,10.097560975609756
2008-04-08,44.86,4.51,9.946784922394679
2008-04-09,44.3,4.51,9.822616407982261
2008-04-10,43.86,4.51,9.725055432372505
2008-04-11,42.53,4.51,9.430155210643017
2008-04-14,41.5,4.51,9.201773835920179
2008-04-15,42.12,4.51,9.339246119733925
2008-04-16,44.96,4.51,9.968957871396896
2008-04-17,45.12,4.51,10.004434589800443
2008-04-18,45.76,4.51,10.146341463414634
2008-04-21,45.23,4.51,10.028824833702883
2008-04-22,45.65,4.51,10.121951219512196
2008-04-23,45.15,4.51,10.01108647450111
2008-04-24,46.97,4.51,10.414634146341463
2008-04-25,47.79,4.51,10.596452328159646
2008-04-28,47.34,4.51,10.496674057649669
2008-04-29,47.08,4.51,10.439024390243903
2008-04-30,47.65,4.51,10.565410199556542
2008-05-01,49.25,4.51,10.920177383592018
2008-05-02,48.66,4.51,10.789356984478935
2008-05-05,48.0,4.51,10.643015521064303
2008-05-06,48.2,4.51,10.687361419068738
2008-05-07,46.57,4.51,10.325942350332594
2008-05-08,46.05,4.51,10.210643015521065
2008-05-09,46.57,4.51,10.325942350332594
2008-05-12,47.24,0.7,67.4857142857143
2008-05-13,45.48,0.7,64.97142857142858
2008-05-14,45.91,0.7,65.58571428571429
2008-05-15,47.02,0.7,67.17142857142858
2008-05-16,46.53,0.7,66.47142857142858
2008-05-19,45.99,0.7,65.7
2008-05-20,43.7,0.7,62.42857142857144
2008-05-21,42.42,0.7,60.60000000000001
2008-05-22,43.05,0.7,61.5
2008-05-23,42.32,0.7,60.45714285714286
2008-05-27,43.01,0.7,61.44285714285714
2008-05-28,42.86,0.7,61.228571428571435
2008-05-29,43.57,0.7,62.24285714285715
2008-05-30,43.0,0.7,61.42857142857143
2008-06-02,42.15,0.7,60.214285714285715
2008-06-03,41.89,0.7,59.84285714285715
2008-06-04,41.63,0.7,59.47142857142858
2008-06-05,42.1,0.7,60.142857142857146
2008-06-06,40.09,0.7,57.27142857142858
2008-06-09,37.51,0.7,53.58571428571429
2008-06-10,38.29,0.7,54.7
2008-06-11,37.13,0.7,53.04285714285715
2008-06-12,38.01,0.7,54.3
2008-06-13,39.58,0.7,56.542857142857144
2008-06-16,39.94,0.7,57.05714285714286
2008-06-17,39.04,0.7,55.77142857142857
2008-06-18,38.74,0.7,55.34285714285715
2008-06-19,38.65,0.7,55.214285714285715
2008-06-20,37.86,0.7,54.08571428571429
2008-06-23,36.87,0.7,52.67142857142857
2008-06-24,37.72,0.7,53.885714285714286
2008-06-25,37.91,0.7,54.15714285714286
2008-06-26,36.32,0.7,51.885714285714286
2008-06-27,35.05,0.7,50.07142857142857
2008-06-30,34.31,0.7,49.01428571428572
2008-07-01,34.02,0.7,48.60000000000001
2008-07-02,34.6,0.7,49.42857142857143
2008-07-03,35.31,0.7,50.44285714285715
2008-07-07,34.04,0.7,48.62857142857143
2008-07-08,35.77,0.7,51.10000000000001
2008-07-09,34.28,0.7,48.971428571428575
2008-07-10,34.51,0.7,49.3
2008-07-11,33.16,0.7,47.37142857142857
2008-07-14,31.69,0.7,45.27142857142858
2008-07-15,31.02,0.7,44.31428571428572
2008-07-16,35.94,0.7,51.34285714285714
2008-07-17,40.8,0.7,58.285714285714285
2008-07-18,40.02,0.7,57.17142857142858
2008-07-21,38.65,0.7,55.214285714285715
2008-07-22,40.86,0.7,58.371428571428574
2008-07-23,41.96,0.7,59.94285714285715
2008-07-24,39.14,0.7,55.91428571428572
2008-07-25,39.52,0.7,56.45714285714286
2008-07-28,37.66,0.7,53.8
2008-07-29,40.75,0.7,58.214285714285715
2008-07-30,41.57,0.7,59.38571428571429
2008-07-31,40.63,0.7,58.04285714285715
2008-08-01,40.76,0.7,58.22857142857143
2008-08-04,40.14,0.7,57.34285714285715
2008-08-05,41.89,0.7,59.84285714285715
2008-08-06,41.39,0.7,59.12857142857143
2008-08-07,39.81,0.7,56.87142857142858
2008-08-08,41.07,0.7,58.67142857142858
2008-08-11,41.89,1.26,33.24603174603175
2008-08-12,37.92,1.26,30.095238095238095
2008-08-13,36.91,1.26,29.29365079365079
2008-08-14,37.81,1.26,30.00793650793651
2008-08-15,38.07,1.26,30.214285714285715
2008-08-18,36.74,1.26,29.15873015873016
2008-08-19,35.58,1.26,28.238095238095237
2008-08-20,37.0,1.26,29.365079365079364
2008-08-21,36.26,1.26,28.777777777777775
2008-08-22,37.67,1.26,29.8968253968254
2008-08-25,36.13,1.26,28.674603174603178
2008-08-26,36.61,1.26,29.055555555555554
2008-08-27,37.14,1.26,29.476190476190478
2008-08-28,38.88,1.26,30.857142857142858
2008-08-29,38.49,1.26,30.547619047619047
2008-09-02,38.99,1.26,30.944444444444446
2008-09-03,39.71,1.26,31.515873015873016
2008-09-04,37.91,1.26,30.087301587301585
2008-09-05,39.6,1.26,31.42857142857143
2008-09-08,41.55,1.26,32.976190476190474
2008-09-09,39.47,1.26,31.325396825396826
2008-09-10,39.4,1.26,31.26984126984127
2008-09-11,41.65,1.26,33.05555555555556
2008-09-12,41.17,1.26,32.67460317460318
2008-09-15,37.0,1.26,29.365079365079364
2008-09-16,40.74,1.26,32.333333333333336
2008-09-17,35.77,1.26,28.388888888888893
2008-09-18,40.3,1.26,31.98412698412698
2008-09-19,47.05,1.26,37.34126984126984
2008-09-22,40.8,1.26,32.38095238095238
2008-09-23,40.56,1.26,32.19047619047619
2008-09-24,40.5,1.26,32.142857142857146
2008-09-25,43.46,1.26,34.492063492063494
2008-09-26,48.24,1.26,38.285714285714285
2008-09-29,41.0,1.26,32.53968253968254
2008-09-30,46.7,1.26,37.06349206349206
2008-10-01,49.63,1.26,39.38888888888889
2008-10-02,49.85,1.26,39.56349206349206
2008-10-03,45.9,1.26,36.42857142857143
2008-10-06,44.0,1.26,34.92063492063492
2008-10-07,39.32,1.26,31.206349206349206
2008-10-08,39.3,1.26,31.190476190476186
2008-10-09,36.68,1.26,29.11111111111111
2008-10-10,41.64,1.26,33.04761904761905
2008-10-13,41.99,1.26,33.32539682539683
2008-10-14,40.71,1.26,32.30952380952381
2008-10-15,38.49,1.26,30.547619047619047
2008-10-16,40.49,1.26,32.13492063492064
2008-10-17,39.33,1.26,31.21428571428571
2008-10-20,40.66,1.26,32.269841269841265
2008-10-21,39.74,1.26,31.53968253968254
2008-10-22,37.17,1.26,29.5
2008-10-23,37.85,1.26,30.03968253968254
2008-10-24,35.43,1.26,28.119047619047617
2008-10-27,34.0,1.26,26.984126984126984
2008-10-28,37.6,1.26,29.841269841269842
2008-10-29,35.71,1.26,28.341269841269842
2008-10-30,37.62,1.26,29.857142857142854
2008-10-31,41.25,1.26,32.73809523809524
2008-11-03,40.73,1.26,32.32539682539682
2008-11-04,42.17,1.26,33.46825396825397
2008-11-05,39.22,1.26,31.126984126984127
2008-11-06,38.26,1.26,30.365079365079364
2008-11-07,37.75,1.15,32.82608695652174
2008-11-10,36.41,1.15,31.66086956521739
2008-11-11,36.35,1.15,31.608695652173918
2008-11-12,34.57,1.15,30.060869565217395
2008-11-13,37.19,1.15,32.33913043478261
2008-11-14,34.47,1.15,29.973913043478262
2008-11-17,32.77,1.15,28.495652173913047
2008-11-18,32.14,1.15,27.947826086956525
2008-11-19,28.47,1.15,24.756521739130434
2008-11-20,23.38,1.15,20.330434782608695
2008-11-21,22.72,1.15,19.756521739130434
2008-11-24,27.58,1.15,23.982608695652175
2008-11-25,29.77,1.15,25.886956521739133
2008-11-26,30.62,1.15,26.626086956521743
2008-11-28,31.66,1.15,27.530434782608697
2008-12-01,26.12,1.15,22.71304347826087
2008-12-02,28.53,1.15,24.808695652173917
2008-12-03,30.25,1.15,26.304347826086957
2008-12-04,31.08,1.15,27.02608695652174
2008-12-05,33.35,1.15,29.000000000000004
2008-12-08,36.49,1.15,31.7304347826087
2008-12-09,33.96,1.15,29.530434782608697
2008-12-10,33.52,1.15,29.147826086956528
2008-12-11,29.94,1.15,26.034782608695654
2008-12-12,30.94,1.15,26.90434782608696
2008-12-15,28.63,1.15,24.895652173913046
2008-12-16,32.35,1.15,28.1304347826087
2008-12-17,31.86,1.15,27.70434782608696
2008-12-18,30.21,1.15,26.269565217391307
2008-12-19,30.32,1.15,26.36521739130435
2008-12-22,29.82,1.15,25.9304347826087
2008-12-23,29.11,1.15,25.31304347826087
2008-12-24,29.85,1.15,25.956521739130437
2008-12-26,29.8,1.15,25.91304347826087
2008-12-29,29.78,1.15,25.895652173913046
2008-12-30,31.01,1.15,26.96521739130435
2008-12-31,31.53,1.15,27.41739130434783
2009-01-02,31.35,1.15,27.260869565217394
2009-01-05,29.25,1.15,25.434782608695656
2009-01-06,29.88,1.15,25.982608695652175
2009-01-07,28.09,1.15,24.42608695652174
2009-01-08,27.22,1.15,23.669565217391305
2009-01-09,25.97,1.15,22.582608695652176
2009-01-12,24.91,1.15,21.660869565217393
2009-01-13,26.35,1.15,22.91304347826087
2009-01-14,25.91,1.15,22.530434782608697
2009-01-15,24.34,1.15,21.16521739130435
2009-01-16,22.82,1.15,19.843478260869567
2009-01-20,18.09,1.15,15.730434782608697
2009-01-21,22.63,1.15,19.678260869565218
2009-01-22,23.1,1.15,20.086956521739133
2009-01-23,24.28,1.15,21.113043478260874
2009-01-26,24.5,1.15,21.304347826086957
2009-01-27,25.06,1.15,21.791304347826088
2009-01-28,27.66,1.15,24.05217391304348
2009-01-29,25.43,1.15,22.11304347826087
2009-01-30,25.51,1.15,22.182608695652178
2009-02-02,25.2,1.15,21.91304347826087
2009-02-03,24.05,1.15,20.91304347826087
2009-02-04,24.04,1.15,20.90434782608696
2009-02-05,24.54,1.15,21.33913043478261
2009-02-06,27.63,1.15,24.02608695652174
2009-02-09,27.28,1.15,23.721739130434784
2009-02-10,24.62,1.15,21.408695652173915
2009-02-11,26.09,1.15,22.68695652173913
2009-02-12,26.19,1.15,22.773913043478263
2009-02-13,24.69,1.15,21.469565217391306
2009-02-17,21.65,1.15,18.82608695652174
2009-02-18,21.51,1.15,18.70434782608696
2009-02-19,20.6,1.15,17.91304347826087
2009-02-20,19.9,1.15,17.304347826086957
2009-02-23,19.51,1.15,16.96521739130435
2009-02-24,21.02,1.15,18.27826086956522
2009-02-25,21.73,1.15,18.895652173913046
2009-02-26,23.05,1.15,20.043478260869566
2009-02-27,22.85,1.15,19.869565217391308
2009-03-02,21.16,0.86,24.6046511627907
2009-03-03,21.01,0.86,24.430232558139537
2009-03-04,19.3,0.86,22.44186046511628
2009-03-05,16.6,0.86,19.30232558139535
2009-03-06,15.93,0.86,18.523255813953487
2009-03-09,15.9,0.86,18.488372093023255
2009-03-10,19.5,0.86,22.674418604651162
2009-03-11,20.4,0.86,23.72093023255814
2009-03-12,23.2,0.86,26.97674418604651
2009-03-13,23.75,0.86,27.616279069767444
2009-03-16,23.09,0.86,26.848837209302324
2009-03-17,25.14,0.86,29.232558139534884
2009-03-18,27.11,0.86,31.523255813953487
2009-03-19,24.95,0.86,29.011627906976745
2009-03-20,23.15,0.86,26.918604651162788
2009-03-23,28.86,0.86,33.55813953488372
2009-03-24,26.4,0.86,30.69767441860465
2009-03-25,28.56,0.86,33.2093023255814
2009-03-26,29.1,0.86,33.83720930232558
2009-03-27,27.4,0.86,31.86046511627907
2009-03-30,24.85,0.86,28.895348837209305
2009-03-31,26.58,0.86,30.906976744186046
2009-04-01,28.14,0.86,32.72093023255814
2009-04-02,28.16,0.86,32.74418604651163
2009-04-03,29.28,0.86,34.04651162790698
2009-04-06,28.2,0.86,32.7906976744186
2009-04-07,27.25,0.86,31.686046511627907
2009-04-08,27.43,0.86,31.8953488372093
2009-04-09,32.75,0.86,38.08139534883721
2009-04-13,33.7,0.86,39.186046511627914
2009-04-14,30.7,0.86,35.69767441860465
2009-04-15,32.56,0.86,37.86046511627907
2009-04-16,33.24,0.86,38.651162790697676
2009-04-17,33.26,0.86,38.67441860465116
2009-04-20,29.69,0.86,34.52325581395349
2009-04-21,32.53,0.86,37.82558139534884
2009-04-22,31.9,0.86,37.093023255813954
2009-04-23,33.21,0.86,38.616279069767444
2009-04-24,33.38,0.86,38.8139534883721
2009-04-27,32.78,0.86,38.116279069767444
2009-04-28,32.79,0.86,38.127906976744185
2009-04-29,34.48,0.86,40.093023255813954
2009-04-30,33.0,0.86,38.372093023255815
2009-05-01,32.49,0.86,37.77906976744186
2009-05-04,35.79,0.86,41.616279069767444
2009-05-05,34.82,0.86,40.48837209302326
2009-05-06,37.22,0.86,43.27906976744186
2009-05-07,35.24,0.4,88.1
2009-05-08,38.94,0.4,97.35
2009-05-11,35.83,0.4,89.57499999999999
2009-05-12,35.36,0.4,88.39999999999999
2009-05-13,34.05,0.4,85.12499999999999
2009-05-14,35.54,0.4,88.85
2009-05-15,34.91,0.4,87.27499999999999
2009-05-18,37.26,0.4,93.14999999999999
2009-05-19,35.81,0.4,89.525
2009-05-20,34.55,0.4,86.37499999999999
2009-05-21,34.9,0.4,87.24999999999999
2009-05-22,34.41,0.4,86.02499999999999
2009-05-26,36.54,0.4,91.35
2009-05-27,34.66,0.4,86.64999999999999
2009-05-28,36.65,0.4,91.62499999999999
2009-05-29,36.9,0.4,92.24999999999999
