date,CNP,CNP_EPS,PE Ratio
1991-05-23,15.6,0.23,67.82608695652173
1991-05-24,15.6,0.23,67.82608695652173
1991-05-28,15.54,0.23,67.56521739130434
1991-05-29,15.38,0.23,66.86956521739131
1991-05-30,15.54,0.23,67.56521739130434
1991-05-31,15.49,0.23,67.34782608695652
1991-06-03,15.49,0.23,67.34782608695652
1991-06-04,15.49,0.23,67.34782608695652
1991-06-05,15.33,0.23,66.65217391304347
1991-06-06,15.12,0.23,65.73913043478261
1991-06-07,15.12,0.23,65.73913043478261
1991-06-10,15.17,0.23,65.95652173913044
1991-06-11,15.23,0.23,66.21739130434783
1991-06-12,15.02,0.23,65.30434782608695
1991-06-13,15.12,0.23,65.73913043478261
1991-06-14,15.23,0.23,66.21739130434783
1991-06-17,15.07,0.23,65.52173913043478
1991-06-18,15.12,0.23,65.73913043478261
1991-06-19,14.96,0.23,65.04347826086956
1991-06-20,14.81,0.23,64.3913043478261
1991-06-21,14.91,0.23,64.82608695652173
1991-06-24,15.07,0.23,65.52173913043478
1991-06-25,15.12,0.23,65.73913043478261
1991-06-26,15.07,0.23,65.52173913043478
1991-06-27,15.12,0.23,65.73913043478261
1991-06-28,15.07,0.23,65.52173913043478
1991-07-01,15.17,0.23,65.95652173913044
1991-07-02,15.23,0.23,66.21739130434783
1991-07-03,15.12,0.23,65.73913043478261
1991-07-05,15.17,0.23,65.95652173913044
1991-07-08,15.28,0.23,66.43478260869564
1991-07-09,15.28,0.23,66.43478260869564
1991-07-10,15.33,0.23,66.65217391304347
1991-07-11,15.38,0.23,66.86956521739131
1991-07-12,15.44,0.23,67.13043478260869
1991-07-15,15.54,0.23,67.56521739130434
1991-07-16,15.54,0.23,67.56521739130434
1991-07-17,15.6,0.23,67.82608695652173
1991-07-18,15.75,0.23,68.47826086956522
1991-07-19,15.65,0.23,68.04347826086956
1991-07-22,15.7,0.23,68.26086956521739
1991-07-23,15.7,0.23,68.26086956521739
1991-07-24,15.91,0.23,69.17391304347827
1991-07-25,15.86,0.23,68.95652173913042
1991-07-26,15.96,0.23,69.3913043478261
1991-07-29,16.07,0.23,69.8695652173913
1991-07-30,16.18,0.23,70.34782608695652
1991-07-31,16.18,0.23,70.34782608695652
1991-08-01,16.07,0.23,69.8695652173913
1991-08-02,16.28,0.23,70.78260869565217
1991-08-05,16.33,0.23,70.99999999999999
1991-08-06,16.33,0.23,70.99999999999999
1991-08-07,16.54,0.23,71.91304347826086
1991-08-08,16.54,0.23,71.91304347826086
1991-08-09,16.49,0.23,71.69565217391303
1991-08-12,16.07,0.23,69.8695652173913
1991-08-13,16.12,0.23,70.08695652173913
1991-08-14,16.12,0.23,70.08695652173913
1991-08-15,16.12,0.23,70.08695652173913
1991-08-16,15.86,0.23,68.95652173913042
1991-08-19,15.65,0.23,68.04347826086956
1991-08-20,15.6,0.23,67.82608695652173
1991-08-21,15.91,0.23,69.17391304347827
1991-08-22,15.75,0.23,68.47826086956522
1991-08-23,15.81,0.23,68.73913043478261
1991-08-26,15.7,0.23,68.26086956521739
1991-08-27,15.75,0.23,68.47826086956522
1991-08-28,15.75,0.23,68.47826086956522
1991-08-29,15.75,0.23,68.47826086956522
1991-08-30,15.75,0.23,68.47826086956522
1991-09-03,15.81,0.23,68.73913043478261
1991-09-04,15.86,0.23,68.95652173913042
1991-09-05,15.96,0.23,69.3913043478261
1991-09-06,16.02,0.23,69.65217391304347
1991-09-09,16.18,0.23,70.34782608695652
1991-09-10,16.12,0.23,70.08695652173913
1991-09-11,16.12,0.23,70.08695652173913
1991-09-12,16.12,0.23,70.08695652173913
1991-09-13,16.12,0.23,70.08695652173913
1991-09-16,16.44,0.23,71.47826086956522
1991-09-17,16.33,0.23,70.99999999999999
1991-09-18,16.23,0.23,70.56521739130434
1991-09-19,16.23,0.23,70.56521739130434
1991-09-20,16.28,0.23,70.78260869565217
1991-09-23,16.18,0.23,70.34782608695652
1991-09-24,16.28,0.23,70.78260869565217
1991-09-25,16.33,0.23,70.99999999999999
1991-09-26,16.33,0.23,70.99999999999999
1991-09-27,16.49,0.23,71.69565217391303
1991-09-30,16.75,0.23,72.82608695652173
1991-10-01,16.86,0.23,73.30434782608695
1991-10-02,16.97,0.23,73.78260869565217
1991-10-03,17.07,0.23,74.21739130434783
1991-10-04,17.02,0.23,74.0
1991-10-07,16.91,0.23,73.52173913043478
1991-10-08,16.7,0.23,72.6086956521739
1991-10-09,16.39,0.23,71.26086956521739
1991-10-10,16.44,0.23,71.47826086956522
1991-10-11,16.49,0.23,71.69565217391303
1991-10-14,16.44,0.23,71.47826086956522
1991-10-15,16.39,0.23,71.26086956521739
1991-10-16,16.39,0.23,71.26086956521739
1991-10-17,16.54,0.23,71.91304347826086
1991-10-18,16.44,0.23,71.47826086956522
1991-10-21,16.44,0.23,71.47826086956522
1991-10-22,16.33,0.23,70.99999999999999
1991-10-23,16.33,0.23,70.99999999999999
1991-10-24,16.33,0.23,70.99999999999999
1991-10-25,16.33,0.23,70.99999999999999
1991-10-28,16.44,0.23,71.47826086956522
1991-10-29,16.49,0.23,71.69565217391303
1991-10-30,16.65,0.23,72.39130434782608
1991-10-31,16.44,0.23,71.47826086956522
1991-11-01,16.49,0.23,71.69565217391303
1991-11-04,16.39,0.23,71.26086956521739
1991-11-05,16.49,0.23,71.69565217391303
1991-11-06,16.6,0.23,72.17391304347827
1991-11-07,17.02,0.23,74.0
1991-11-08,16.65,0.23,72.39130434782608
1991-11-11,16.7,0.23,72.6086956521739
1991-11-12,16.7,0.23,72.6086956521739
1991-11-13,16.7,0.23,72.6086956521739
1991-11-14,16.75,0.23,72.82608695652173
1991-11-15,16.49,0.23,71.69565217391303
1991-11-18,16.7,0.23,72.6086956521739
1991-11-19,16.54,0.23,71.91304347826086
1991-11-20,16.6,0.23,72.17391304347827
1991-11-21,16.81,0.23,73.08695652173913
1991-11-22,16.6,0.23,72.17391304347827
1991-11-25,16.54,0.23,71.91304347826086
1991-11-26,16.97,0.23,73.78260869565217
1991-11-27,17.23,0.23,74.91304347826087
1991-11-29,17.39,0.23,75.6086956521739
1991-12-02,17.6,0.23,76.52173913043478
1991-12-03,17.49,0.23,76.04347826086955
1991-12-04,17.44,0.23,75.82608695652173
1991-12-05,17.39,0.23,75.6086956521739
1991-12-06,17.54,0.23,76.26086956521739
1991-12-09,17.76,0.23,77.21739130434783
1991-12-10,17.65,0.23,76.7391304347826
1991-12-11,17.91,0.23,77.8695652173913
1991-12-12,17.91,0.23,77.8695652173913
1991-12-13,17.86,0.23,77.65217391304347
1991-12-16,17.7,0.23,76.95652173913042
1991-12-17,17.7,0.23,76.95652173913042
1991-12-18,17.7,0.23,76.95652173913042
1991-12-19,17.6,0.23,76.52173913043478
1991-12-20,18.07,0.23,78.56521739130434
1991-12-23,18.23,0.23,79.26086956521739
1991-12-24,18.23,0.23,79.26086956521739
1991-12-26,18.23,0.23,79.26086956521739
1991-12-27,18.39,0.23,79.95652173913044
1991-12-30,18.6,0.23,80.86956521739131
1991-12-31,18.65,0.23,81.08695652173913
1992-01-02,18.55,0.23,80.65217391304348
1992-01-03,18.39,0.23,79.95652173913044
1992-01-06,18.28,0.23,79.47826086956522
1992-01-07,18.34,0.23,79.73913043478261
1992-01-08,18.23,0.23,79.26086956521739
1992-01-09,18.07,0.23,78.56521739130434
1992-01-10,17.91,0.23,77.8695652173913
1992-01-13,17.81,0.23,77.43478260869564
1992-01-14,17.91,0.23,77.8695652173913
1992-01-15,17.65,0.23,76.7391304347826
1992-01-16,17.65,0.23,76.7391304347826
1992-01-17,17.65,0.23,76.7391304347826
1992-01-20,17.54,0.23,76.26086956521739
1992-01-21,17.81,0.23,77.43478260869564
1992-01-22,18.07,0.23,78.56521739130434
1992-01-23,18.07,0.23,78.56521739130434
1992-01-24,18.12,0.23,78.78260869565217
1992-01-27,18.34,0.23,79.73913043478261
1992-01-28,18.28,0.23,79.47826086956522
1992-01-29,18.39,0.23,79.95652173913044
1992-01-30,18.18,0.23,79.04347826086956
1992-01-31,18.12,0.23,78.78260869565217
1992-02-03,18.12,0.23,78.78260869565217
1992-02-04,17.81,0.23,77.43478260869564
1992-02-05,17.91,0.23,77.8695652173913
1992-02-06,17.91,0.23,77.8695652173913
1992-02-07,17.81,0.23,77.43478260869564
1992-02-10,17.49,0.23,76.04347826086955
1992-02-11,17.54,0.23,76.26086956521739
1992-02-12,17.65,0.23,76.7391304347826
1992-02-13,17.44,0.23,75.82608695652173
