date,GL,GL_EPS,PE Ratio
2001-11-30,17.53,0.38,46.131578947368425
2001-12-03,17.42,0.38,45.8421052631579
2001-12-04,17.52,0.38,46.10526315789473
2001-12-05,17.41,0.38,45.81578947368421
2001-12-06,17.24,0.38,45.368421052631575
2001-12-07,17.38,0.38,45.73684210526316
2001-12-10,17.03,0.38,44.81578947368421
2001-12-11,17.01,0.38,44.76315789473684
2001-12-12,17.06,0.38,44.89473684210526
2001-12-13,16.98,0.38,44.68421052631579
2001-12-14,17.04,0.38,44.84210526315789
2001-12-17,17.1,0.38,45.0
2001-12-18,17.24,0.38,45.368421052631575
2001-12-19,17.27,0.38,45.44736842105263
2001-12-20,17.39,0.38,45.76315789473684
2001-12-21,17.28,0.38,45.473684210526315
2001-12-24,17.26,0.38,45.42105263157895
2001-12-26,17.23,0.38,45.3421052631579
2001-12-27,17.19,0.38,45.23684210526316
2001-12-28,17.29,0.38,45.5
2001-12-31,17.48,0.38,46.0
2002-01-02,17.24,0.38,45.368421052631575
2002-01-03,17.16,0.38,45.1578947368421
2002-01-04,17.3,0.38,45.526315789473685
2002-01-07,17.08,0.38,44.94736842105263
2002-01-08,17.01,0.38,44.76315789473684
2002-01-09,17.05,0.38,44.86842105263158
2002-01-10,17.15,0.38,45.13157894736842
2002-01-11,16.96,0.38,44.631578947368425
2002-01-14,16.82,0.38,44.26315789473684
2002-01-15,16.99,0.38,44.71052631578947
2002-01-16,16.86,0.38,44.368421052631575
2002-01-17,16.93,0.38,44.55263157894737
2002-01-18,16.86,0.38,44.368421052631575
2002-01-22,16.78,0.38,44.15789473684211
2002-01-23,16.94,0.38,44.578947368421055
2002-01-24,17.01,0.38,44.76315789473684
2002-01-25,17.09,0.38,44.973684210526315
2002-01-28,16.72,0.38,44.0
2002-01-29,16.39,0.38,43.131578947368425
2002-01-30,16.54,0.38,43.526315789473685
2002-01-31,16.88,0.38,44.421052631578945
2002-02-01,16.82,0.38,44.26315789473684
2002-02-04,16.55,0.38,43.55263157894737
2002-02-05,16.48,0.38,43.36842105263158
2002-02-06,16.44,0.38,43.26315789473684
2002-02-07,16.44,0.38,43.26315789473684
2002-02-08,16.66,0.38,43.8421052631579
2002-02-11,16.64,0.38,43.78947368421053
2002-02-12,16.64,0.38,43.78947368421053
2002-02-13,17.06,0.38,44.89473684210526
2002-02-14,17.12,0.38,45.05263157894737
2002-02-15,17.02,0.38,44.78947368421053
2002-02-19,16.98,0.38,44.68421052631579
2002-02-20,17.09,0.38,44.973684210526315
2002-02-21,16.85,0.38,44.3421052631579
2002-02-22,16.98,0.38,44.68421052631579
2002-02-25,17.52,0.38,46.10526315789473
2002-02-26,17.68,0.38,46.526315789473685
2002-02-27,17.81,0.38,46.868421052631575
2002-02-28,17.86,0.38,47.0
2002-03-01,18.06,0.38,47.52631578947368
2002-03-04,18.6,0.38,48.94736842105264
2002-03-05,18.49,0.38,48.6578947368421
2002-03-06,18.57,0.38,48.86842105263158
2002-03-07,18.27,0.38,48.07894736842105
2002-03-08,18.31,0.38,48.18421052631579
2002-03-11,18.18,0.38,47.84210526315789
2002-03-12,18.12,0.38,47.684210526315795
2002-03-13,17.96,0.38,47.26315789473684
2002-03-14,18.08,0.38,47.57894736842105
2002-03-15,18.22,0.38,47.94736842105263
2002-03-18,18.13,0.38,47.71052631578947
2002-03-19,18.07,0.38,47.55263157894737
2002-03-20,17.95,0.38,47.23684210526316
2002-03-21,17.95,0.38,47.23684210526316
2002-03-22,17.84,0.38,46.94736842105263
2002-03-25,17.66,0.38,46.473684210526315
2002-03-26,17.53,0.38,46.131578947368425
2002-03-27,17.86,0.38,47.0
2002-03-28,17.91,0.38,47.13157894736842
2002-04-01,17.67,0.38,46.50000000000001
2002-04-02,17.79,0.38,46.815789473684205
2002-04-03,17.77,0.38,46.76315789473684
2002-04-04,17.79,0.38,46.815789473684205
2002-04-05,18.03,0.38,47.44736842105264
2002-04-08,18.04,0.38,47.473684210526315
2002-04-09,18.27,0.38,48.07894736842105
2002-04-10,18.56,0.38,48.84210526315789
2002-04-11,18.28,0.38,48.10526315789474
2002-04-12,18.45,0.38,48.55263157894736
2002-04-15,18.23,0.38,47.973684210526315
2002-04-16,18.39,0.38,48.39473684210527
2002-04-17,18.51,0.38,48.71052631578948
2002-04-18,18.2,0.38,47.89473684210526
2002-04-19,18.36,0.38,48.315789473684205
2002-04-22,18.3,0.38,48.15789473684211
2002-04-23,18.03,0.38,47.44736842105264
2002-04-24,18.2,0.38,47.89473684210526
2002-04-25,18.0,0.38,47.368421052631575
2002-04-26,18.05,0.38,47.5
2002-04-29,18.06,0.38,47.52631578947368
2002-04-30,18.17,0.38,47.81578947368421
2002-05-01,18.34,0.38,48.26315789473684
2002-05-02,18.27,0.38,48.07894736842105
2002-05-03,18.27,0.38,48.07894736842105
2002-05-06,18.06,0.38,47.52631578947368
2002-05-07,17.9,0.38,47.10526315789473
2002-05-08,18.04,0.38,47.473684210526315
2002-05-09,17.91,0.38,47.13157894736842
2002-05-10,17.79,0.38,46.815789473684205
2002-05-13,18.07,0.38,47.55263157894737
2002-05-14,18.04,0.35,51.542857142857144
2002-05-15,18.01,0.35,51.45714285714286
2002-05-16,18.14,0.35,51.828571428571436
2002-05-17,18.31,0.35,52.31428571428572
2002-05-20,17.97,0.35,51.34285714285714
2002-05-21,17.96,0.35,51.31428571428572
2002-05-22,18.05,0.35,51.57142857142858
2002-05-23,18.13,0.35,51.8
2002-05-24,18.12,0.35,51.77142857142858
2002-05-28,18.04,0.35,51.542857142857144
2002-05-29,18.06,0.35,51.6
2002-05-30,17.88,0.35,51.08571428571429
2002-05-31,17.94,0.35,51.25714285714287
2002-06-03,17.86,0.35,51.02857142857143
2002-06-04,17.67,0.35,50.485714285714295
2002-06-05,18.01,0.35,51.45714285714286
2002-06-06,17.82,0.35,50.91428571428572
2002-06-07,17.91,0.35,51.17142857142858
2002-06-10,18.01,0.35,51.45714285714286
2002-06-11,17.56,0.35,50.17142857142857
2002-06-12,17.53,0.35,50.08571428571429
2002-06-13,17.24,0.35,49.25714285714285
2002-06-14,17.3,0.35,49.42857142857143
2002-06-17,17.58,0.35,50.22857142857143
2002-06-18,17.5,0.35,50.0
2002-06-19,17.34,0.35,49.542857142857144
2002-06-20,17.16,0.35,49.02857142857143
2002-06-21,17.12,0.35,48.91428571428572
2002-06-24,16.8,0.35,48.00000000000001
2002-06-25,16.73,0.35,47.800000000000004
2002-06-26,16.64,0.35,47.542857142857144
2002-06-27,16.76,0.35,47.88571428571429
2002-06-28,16.98,0.35,48.51428571428572
2002-07-01,16.66,0.35,47.6
2002-07-02,16.33,0.35,46.65714285714286
2002-07-03,16.16,0.35,46.17142857142858
2002-07-05,16.59,0.35,47.400000000000006
2002-07-08,16.49,0.35,47.114285714285714
2002-07-09,15.96,0.35,45.60000000000001
2002-07-10,15.5,0.35,44.28571428571429
2002-07-11,15.72,0.35,44.91428571428572
2002-07-12,15.67,0.35,44.77142857142857
2002-07-15,15.68,0.35,44.800000000000004
2002-07-16,15.45,0.35,44.142857142857146
2002-07-17,15.25,0.35,43.57142857142858
2002-07-18,14.76,0.35,42.17142857142857
2002-07-19,14.61,0.35,41.74285714285715
2002-07-22,13.78,0.35,39.371428571428574
2002-07-23,13.9,0.35,39.714285714285715
2002-07-24,14.41,0.35,41.17142857142858
2002-07-25,14.37,0.35,41.05714285714286
2002-07-26,14.78,0.35,42.22857142857143
2002-07-29,15.83,0.35,45.228571428571435
2002-07-30,15.77,0.35,45.05714285714286
2002-07-31,16.11,0.35,46.02857142857143
2002-08-01,15.76,0.35,45.02857142857143
2002-08-02,15.4,0.35,44.00000000000001
2002-08-05,14.99,0.35,42.82857142857143
2002-08-06,15.21,0.35,43.45714285714286
2002-08-07,15.4,0.35,44.00000000000001
2002-08-08,15.85,0.35,45.285714285714285
2002-08-09,16.14,0.35,46.11428571428572
2002-08-12,16.1,0.35,46.00000000000001
2002-08-13,15.69,0.23,68.21739130434783
2002-08-14,16.31,0.23,70.91304347826086
2002-08-15,16.32,0.23,70.95652173913044
2002-08-16,16.33,0.23,70.99999999999999
2002-08-19,16.56,0.23,71.99999999999999
2002-08-20,16.44,0.23,71.47826086956522
2002-08-21,16.54,0.23,71.91304347826086
2002-08-22,16.82,0.23,73.13043478260869
2002-08-23,16.44,0.23,71.47826086956522
2002-08-26,16.62,0.23,72.26086956521739
2002-08-27,16.57,0.23,72.04347826086956
2002-08-28,16.36,0.23,71.13043478260869
2002-08-29,16.54,0.23,71.91304347826086
2002-08-30,16.6,0.23,72.17391304347827
2002-09-03,16.1,0.23,70.0
2002-09-04,16.15,0.23,70.21739130434781
2002-09-05,16.13,0.23,70.13043478260869
2002-09-06,16.2,0.23,70.43478260869564
2002-09-09,16.4,0.23,71.30434782608695
2002-09-10,16.35,0.23,71.08695652173914
2002-09-11,16.32,0.23,70.95652173913044
2002-09-12,15.93,0.23,69.26086956521739
2002-09-13,16.12,0.23,70.08695652173913
2002-09-16,16.02,0.23,69.65217391304347
2002-09-17,15.56,0.23,67.65217391304348
2002-09-18,15.56,0.23,67.65217391304348
2002-09-19,15.29,0.23,66.4782608695652
2002-09-20,15.28,0.23,66.43478260869564
2002-09-23,15.38,0.23,66.86956521739131
2002-09-24,14.96,0.23,65.04347826086956
2002-09-25,15.42,0.23,67.04347826086956
2002-09-26,15.84,0.23,68.8695652173913
2002-09-27,15.33,0.23,66.65217391304347
2002-09-30,15.23,0.23,66.21739130434783
2002-10-01,16.08,0.23,69.91304347826086
2002-10-02,15.5,0.23,67.39130434782608
2002-10-03,15.17,0.23,65.95652173913044
2002-10-04,14.6,0.23,63.47826086956521
2002-10-07,14.37,0.23,62.47826086956521
2002-10-08,15.18,0.23,66.0
2002-10-09,14.43,0.23,62.7391304347826
2002-10-10,15.2,0.23,66.08695652173913
2002-10-11,15.44,0.23,67.13043478260869
2002-10-14,15.45,0.23,67.17391304347825
2002-10-15,16.07,0.23,69.8695652173913
2002-10-16,15.91,0.23,69.17391304347827
2002-10-17,16.28,0.23,70.78260869565217
2002-10-18,16.11,0.23,70.04347826086956
2002-10-21,15.6,0.23,67.82608695652173
2002-10-22,15.77,0.23,68.56521739130434
2002-10-23,15.89,0.23,69.08695652173913
2002-10-24,16.04,0.23,69.7391304347826
2002-10-25,16.31,0.23,70.91304347826086
2002-10-28,16.16,0.23,70.26086956521739
2002-10-29,15.89,0.23,69.08695652173913
2002-10-30,15.9,0.23,69.13043478260869
2002-10-31,15.91,0.23,69.17391304347827
2002-11-01,16.0,0.23,69.56521739130434
2002-11-04,16.3,0.23,70.8695652173913
2002-11-05,16.25,0.23,70.65217391304347
2002-11-06,16.45,0.23,71.52173913043478
2002-11-07,16.07,0.23,69.8695652173913
2002-11-08,16.02,0.23,69.65217391304347
2002-11-11,15.84,0.23,68.8695652173913
2002-11-12,15.86,0.23,68.95652173913042
2002-11-13,15.99,0.44,36.34090909090909
2002-11-14,16.35,0.44,37.159090909090914
2002-11-15,16.48,0.44,37.45454545454545
2002-11-18,16.18,0.44,36.77272727272727
2002-11-19,16.32,0.44,37.09090909090909
2002-11-20,16.6,0.44,37.727272727272734
2002-11-21,16.87,0.44,38.34090909090909
2002-11-22,16.76,0.44,38.09090909090909
2002-11-25,16.6,0.44,37.727272727272734
2002-11-26,16.23,0.44,36.88636363636364
2002-11-27,16.68,0.44,37.90909090909091
2002-11-29,16.51,0.44,37.52272727272727
2002-12-02,16.59,0.44,37.70454545454545
2002-12-03,16.71,0.44,37.97727272727273
2002-12-04,16.77,0.44,38.11363636363636
2002-12-05,16.52,0.44,37.54545454545455
2002-12-06,16.59,0.44,37.70454545454545
2002-12-09,16.25,0.44,36.93181818181818
2002-12-10,16.57,0.44,37.65909090909091
2002-12-11,16.8,0.44,38.18181818181818
2002-12-12,16.61,0.44,37.75
2002-12-13,16.63,0.44,37.79545454545454
2002-12-16,16.64,0.44,37.81818181818182
2002-12-17,16.66,0.44,37.86363636363637
2002-12-18,16.4,0.44,37.272727272727266
2002-12-19,16.24,0.44,36.90909090909091
2002-12-20,16.34,0.44,37.13636363636363
2002-12-23,16.34,0.44,37.13636363636363
2002-12-24,16.35,0.44,37.159090909090914
2002-12-26,16.47,0.44,37.43181818181818
2002-12-27,16.2,0.44,36.81818181818181
2002-12-30,16.34,0.44,37.13636363636363
2002-12-31,16.24,0.44,36.90909090909091
2003-01-02,16.63,0.44,37.79545454545454
2003-01-03,16.64,0.44,37.81818181818182
2003-01-06,16.86,0.44,38.31818181818182
2003-01-07,16.67,0.44,37.88636363636364
2003-01-08,16.62,0.44,37.77272727272727
2003-01-09,16.94,0.44,38.5
2003-01-10,16.78,0.44,38.13636363636364
2003-01-13,16.93,0.44,38.47727272727273
2003-01-14,17.11,0.44,38.88636363636363
2003-01-15,16.84,0.44,38.27272727272727
2003-01-16,16.73,0.44,38.02272727272727
2003-01-17,16.74,0.44,38.04545454545454
2003-01-21,16.56,0.44,37.63636363636363
2003-01-22,16.37,0.44,37.20454545454545
2003-01-23,16.39,0.44,37.25
2003-01-24,16.01,0.44,36.38636363636364
2003-01-27,15.87,0.44,36.06818181818181
2003-01-28,16.01,0.44,36.38636363636364
2003-01-29,16.11,0.44,36.61363636363636
2003-01-30,15.65,0.44,35.56818181818182
2003-01-31,15.96,0.44,36.27272727272727
2003-02-03,15.96,0.44,36.27272727272727
2003-02-04,15.61,0.44,35.47727272727273
2003-02-05,15.67,0.44,35.61363636363636
2003-02-06,15.42,0.44,35.04545454545455
2003-02-07,15.86,0.44,36.04545454545455
2003-02-10,15.8,0.44,35.909090909090914
2003-02-11,15.57,0.44,35.38636363636364
2003-02-12,15.34,0.44,34.86363636363636
2003-02-13,15.41,0.44,35.02272727272727
2003-02-14,15.8,0.44,35.909090909090914
2003-02-18,15.99,0.44,36.34090909090909
2003-02-19,15.97,0.44,36.29545454545455
2003-02-20,16.0,0.44,36.36363636363637
2003-02-21,16.2,0.44,36.81818181818181
2003-02-24,16.05,0.44,36.47727272727273
2003-02-25,16.03,0.44,36.43181818181819
2003-02-26,15.71,0.44,35.70454545454545
2003-02-27,16.1,0.44,36.59090909090909
2003-02-28,16.14,0.44,36.68181818181818
2003-03-03,16.16,0.44,36.72727272727273
2003-03-04,15.85,0.44,36.02272727272727
2003-03-05,15.91,0.44,36.15909090909091
2003-03-06,15.7,0.44,35.68181818181818
2003-03-07,15.84,0.44,36.0
2003-03-10,15.37,0.44,34.93181818181818
2003-03-11,14.81,0.44,33.65909090909091
2003-03-12,14.96,0.44,34.0
2003-03-13,15.42,0.44,35.04545454545455
2003-03-14,15.63,0.44,35.52272727272727
2003-03-17,16.25,0.44,36.93181818181818
2003-03-18,16.21,0.44,36.84090909090909
2003-03-19,16.35,0.44,37.159090909090914
2003-03-20,16.31,0.44,37.06818181818181
2003-03-21,16.66,0.44,37.86363636363637
2003-03-24,16.04,0.4,40.099999999999994
2003-03-25,16.28,0.4,40.7
2003-03-26,16.18,0.4,40.449999999999996
2003-03-27,16.08,0.4,40.199999999999996
2003-03-28,16.02,0.4,40.05
2003-03-31,15.91,0.4,39.775
2003-04-01,16.17,0.4,40.425000000000004
2003-04-02,16.42,0.4,41.050000000000004
2003-04-03,16.37,0.4,40.925
2003-04-04,16.58,0.4,41.449999999999996
2003-04-07,16.54,0.4,41.349999999999994
2003-04-08,16.48,0.4,41.199999999999996
2003-04-09,16.42,0.4,41.050000000000004
2003-04-10,16.52,0.4,41.3
2003-04-11,16.67,0.4,41.675000000000004
2003-04-14,17.08,0.4,42.699999999999996
2003-04-15,17.24,0.4,43.099999999999994
2003-04-16,16.87,0.4,42.175
2003-04-17,16.96,0.4,42.4
2003-04-21,16.78,0.4,41.95
2003-04-22,17.38,0.4,43.449999999999996
2003-04-23,17.38,0.4,43.449999999999996
2003-04-24,17.1,0.4,42.75
2003-04-25,16.87,0.4,42.175
2003-04-28,17.24,0.4,43.099999999999994
2003-04-29,17.16,0.4,42.9
2003-04-30,17.22,0.4,43.05
2003-05-01,17.26,0.4,43.15
2003-05-02,17.44,0.4,43.6
2003-05-05,17.19,0.4,42.975
2003-05-06,17.37,0.4,43.425
2003-05-07,17.23,0.4,43.074999999999996
2003-05-08,17.07,0.4,42.675
2003-05-09,17.3,0.4,43.25
2003-05-12,17.5,0.4,43.75
2003-05-13,17.45,0.4,43.62499999999999
2003-05-14,17.4,0.38,45.78947368421052
2003-05-15,17.33,0.38,45.60526315789473
2003-05-16,17.39,0.38,45.76315789473684
2003-05-19,17.13,0.38,45.07894736842105
2003-05-20,16.65,0.38,43.815789473684205
2003-05-21,16.72,0.38,44.0
2003-05-22,16.6,0.38,43.684210526315795
2003-05-23,16.58,0.38,43.63157894736842
2003-05-27,16.81,0.38,44.23684210526316
2003-05-28,16.91,0.38,44.5
2003-05-29,16.66,0.38,43.8421052631579
2003-05-30,17.16,0.38,45.1578947368421
2003-06-02,17.33,0.38,45.60526315789473
2003-06-03,16.95,0.38,44.60526315789473
2003-06-04,17.05,0.38,44.86842105263158
2003-06-05,17.05,0.38,44.86842105263158
2003-06-06,17.27,0.38,45.44736842105263
2003-06-09,16.94,0.38,44.578947368421055
2003-06-10,16.99,0.38,44.71052631578947
2003-06-11,17.29,0.38,45.5
2003-06-12,17.26,0.38,45.42105263157895
2003-06-13,17.08,0.38,44.94736842105263
2003-06-16,17.45,0.38,45.921052631578945
2003-06-17,17.3,0.38,45.526315789473685
2003-06-18,17.12,0.38,45.05263157894737
2003-06-19,16.85,0.38,44.3421052631579
2003-06-20,16.76,0.38,44.10526315789474
2003-06-23,16.56,0.38,43.57894736842105
2003-06-24,16.65,0.38,43.815789473684205
2003-06-25,16.42,0.38,43.21052631578948
2003-06-26,16.58,0.38,43.63157894736842
2003-06-27,16.34,0.38,43.0
2003-06-30,16.56,0.38,43.57894736842105
2003-07-01,16.61,0.38,43.71052631578947
2003-07-02,16.79,0.38,44.18421052631579
2003-07-03,16.74,0.38,44.05263157894736
2003-07-07,16.94,0.38,44.578947368421055
2003-07-08,17.13,0.38,45.07894736842105
2003-07-09,16.98,0.38,44.68421052631579
2003-07-10,16.84,0.38,44.31578947368421
2003-07-11,17.04,0.38,44.84210526315789
2003-07-14,17.17,0.38,45.184210526315795
2003-07-15,17.24,0.38,45.368421052631575
2003-07-16,17.19,0.38,45.23684210526316
2003-07-17,17.3,0.38,45.526315789473685
2003-07-18,17.4,0.38,45.78947368421052
2003-07-21,17.38,0.38,45.73684210526316
2003-07-22,17.29,0.38,45.5
2003-07-23,17.38,0.38,45.73684210526316
2003-07-24,17.62,0.38,46.36842105263158
2003-07-25,18.13,0.38,47.71052631578947
2003-07-28,18.13,0.38,47.71052631578947
2003-07-29,18.06,0.38,47.52631578947368
2003-07-30,18.07,0.38,47.55263157894737
2003-07-31,18.06,0.38,47.52631578947368
2003-08-01,17.86,0.38,47.0
2003-08-04,17.84,0.38,46.94736842105263
2003-08-05,17.82,0.38,46.89473684210526
2003-08-06,17.88,0.38,47.05263157894736
2003-08-07,17.93,0.38,47.18421052631579
2003-08-08,18.05,0.38,47.5
2003-08-11,17.94,0.38,47.21052631578948
2003-08-12,18.26,0.42,43.47619047619048
2003-08-13,18.08,0.42,43.047619047619044
2003-08-14,18.22,0.42,43.38095238095238
2003-08-15,18.19,0.42,43.30952380952382
2003-08-18,18.31,0.42,43.595238095238095
2003-08-19,18.27,0.42,43.5
2003-08-20,18.26,0.42,43.47619047619048
2003-08-21,18.07,0.42,43.023809523809526
2003-08-22,17.89,0.42,42.595238095238095
2003-08-25,17.86,0.42,42.523809523809526
2003-08-26,18.02,0.42,42.904761904761905
2003-08-27,17.84,0.42,42.476190476190474
2003-08-28,17.9,0.42,42.61904761904762
2003-08-29,17.94,0.42,42.71428571428572
2003-09-02,18.59,0.42,44.261904761904766
2003-09-03,18.51,0.42,44.07142857142858
2003-09-04,18.6,0.42,44.28571428571429
2003-09-05,18.57,0.42,44.214285714285715
2003-09-08,18.65,0.42,44.404761904761905
2003-09-09,18.69,0.42,44.50000000000001
2003-09-10,18.6,0.42,44.28571428571429
2003-09-11,18.58,0.42,44.238095238095234
2003-09-12,18.59,0.42,44.261904761904766
2003-09-15,18.63,0.42,44.357142857142854
2003-09-16,18.62,0.42,44.333333333333336
2003-09-17,18.4,0.42,43.80952380952381
2003-09-18,18.55,0.42,44.16666666666667
2003-09-19,18.52,0.42,44.095238095238095
2003-09-22,18.34,0.42,43.66666666666667
2003-09-23,18.4,0.42,43.80952380952381
2003-09-24,18.3,0.42,43.57142857142858
2003-09-25,18.15,0.42,43.214285714285715
2003-09-26,18.08,0.42,43.047619047619044
2003-09-29,18.15,0.42,43.214285714285715
2003-09-30,18.06,0.42,43.0
2003-10-01,18.47,0.42,43.976190476190474
2003-10-02,18.47,0.42,43.976190476190474
2003-10-03,18.52,0.42,44.095238095238095
2003-10-06,18.58,0.42,44.238095238095234
2003-10-07,18.64,0.42,44.38095238095239
2003-10-08,18.61,0.42,44.30952380952381
2003-10-09,18.58,0.42,44.238095238095234
2003-10-10,18.67,0.42,44.452380952380956
2003-10-13,18.88,0.42,44.95238095238095
2003-10-14,18.94,0.42,45.0952380952381
2003-10-15,19.02,0.42,45.285714285714285
2003-10-16,18.97,0.42,45.166666666666664
2003-10-17,18.96,0.42,45.142857142857146
2003-10-20,18.75,0.42,44.642857142857146
2003-10-21,18.77,0.42,44.69047619047619
2003-10-22,18.47,0.42,43.976190476190474
2003-10-23,18.94,0.42,45.0952380952381
2003-10-24,19.16,0.42,45.61904761904762
2003-10-27,19.32,0.42,46.0
2003-10-28,19.48,0.42,46.38095238095239
2003-10-29,19.51,0.42,46.452380952380956
2003-10-30,19.31,0.42,45.976190476190474
2003-10-31,19.5,0.42,46.42857142857143
2003-11-03,19.66,0.42,46.80952380952381
2003-11-04,19.48,0.42,46.38095238095239
2003-11-05,19.35,0.42,46.07142857142858
2003-11-06,19.35,0.42,46.07142857142858
2003-11-07,19.38,0.42,46.14285714285714
2003-11-10,19.41,0.42,46.214285714285715
2003-11-11,19.44,0.42,46.28571428571429
2003-11-12,19.58,0.42,46.61904761904761
2003-11-13,19.69,0.42,46.88095238095239
2003-11-14,19.61,0.42,46.69047619047619
2003-11-17,19.58,0.42,46.61904761904761
2003-11-18,19.42,0.42,46.23809523809524
2003-11-19,19.56,0.42,46.57142857142857
2003-11-20,19.44,0.42,46.28571428571429
2003-11-21,19.45,0.42,46.30952380952381
2003-11-24,19.4,0.42,46.19047619047619
2003-11-25,19.58,0.42,46.61904761904761
2003-11-26,19.63,0.42,46.73809523809524
2003-11-28,19.6,0.42,46.66666666666667
2003-12-01,19.86,0.42,47.285714285714285
2003-12-02,19.8,0.42,47.142857142857146
2003-12-03,19.84,0.42,47.23809523809524
2003-12-04,19.8,0.42,47.142857142857146
2003-12-05,19.67,0.42,46.833333333333336
2003-12-08,19.78,0.42,47.0952380952381
2003-12-09,19.66,0.42,46.80952380952381
2003-12-10,19.69,0.42,46.88095238095239
2003-12-11,19.95,0.42,47.5
2003-12-12,19.98,0.42,47.57142857142858
2003-12-15,19.68,0.42,46.85714285714286
2003-12-16,19.95,0.42,47.5
2003-12-17,19.86,0.42,47.285714285714285
2003-12-18,19.98,0.42,47.57142857142858
2003-12-19,20.0,0.42,47.61904761904762
2003-12-22,19.84,0.42,47.23809523809524
2003-12-23,19.9,0.42,47.38095238095238
2003-12-24,19.89,0.42,47.35714285714286
2003-12-26,19.82,0.42,47.19047619047619
2003-12-29,20.04,0.42,47.714285714285715
2003-12-30,20.2,0.42,48.095238095238095
2003-12-31,20.24,0.42,48.19047619047619
2004-01-02,20.25,0.42,48.214285714285715
2004-01-05,20.34,0.42,48.42857142857143
2004-01-06,20.29,0.42,48.30952380952381
2004-01-07,20.27,0.42,48.26190476190476
2004-01-08,20.27,0.42,48.26190476190476
2004-01-09,20.25,0.42,48.214285714285715
2004-01-12,20.2,0.42,48.095238095238095
2004-01-13,20.05,0.42,47.73809523809524
2004-01-14,20.18,0.42,48.04761904761905
2004-01-15,20.08,0.42,47.80952380952381
2004-01-16,20.16,0.42,48.0
2004-01-20,20.31,0.42,48.357142857142854
2004-01-21,20.68,0.42,49.23809523809524
2004-01-22,20.79,0.42,49.5
2004-01-23,20.8,0.42,49.523809523809526
2004-01-26,20.94,0.42,49.85714285714286
2004-01-27,20.9,0.42,49.76190476190476
2004-01-28,20.69,0.42,49.261904761904766
2004-01-29,20.89,0.42,49.73809523809524
2004-01-30,21.08,0.42,50.19047619047619
2004-02-02,21.28,0.42,50.66666666666667
2004-02-03,21.42,0.42,51.00000000000001
2004-02-04,21.28,0.42,50.66666666666667
2004-02-05,21.3,0.42,50.714285714285715
2004-02-06,21.56,0.42,51.333333333333336
2004-02-09,21.62,0.42,51.47619047619048
2004-02-10,22.18,0.42,52.80952380952381
2004-02-11,22.36,0.42,53.23809523809524
2004-02-12,22.29,0.42,53.07142857142857
2004-02-13,22.24,0.42,52.95238095238095
2004-02-17,22.73,0.42,54.11904761904762
2004-02-18,22.92,0.42,54.57142857142858
2004-02-19,22.71,0.42,54.07142857142858
2004-02-20,22.81,0.42,54.30952380952381
2004-02-23,22.88,0.42,54.476190476190474
2004-02-24,22.93,0.42,54.595238095238095
2004-02-25,22.96,0.42,54.66666666666667
2004-02-26,23.05,0.42,54.88095238095239
2004-02-27,23.16,0.42,55.142857142857146
2004-03-01,23.2,0.42,55.23809523809524
2004-03-02,23.29,0.42,55.45238095238095
2004-03-03,23.6,0.42,56.1904761904762
2004-03-04,23.56,0.42,56.095238095238095
2004-03-05,23.55,0.42,56.07142857142858
2004-03-08,23.67,0.42,56.35714285714286
2004-03-09,23.66,0.42,56.333333333333336
2004-03-10,23.27,0.42,55.404761904761905
2004-03-11,22.85,0.42,54.40476190476191
2004-03-12,23.2,0.42,55.23809523809524
2004-03-15,23.04,0.44,52.36363636363636
2004-03-16,23.38,0.44,53.13636363636363
2004-03-17,23.64,0.44,53.72727272727273
2004-03-18,23.67,0.44,53.79545454545455
2004-03-19,23.48,0.44,53.36363636363637
2004-03-22,23.4,0.44,53.18181818181818
2004-03-23,23.38,0.44,53.13636363636363
2004-03-24,23.1,0.44,52.5
2004-03-25,23.55,0.44,53.52272727272727
2004-03-26,23.49,0.44,53.38636363636363
2004-03-29,23.69,0.44,53.84090909090909
2004-03-30,23.85,0.44,54.20454545454546
2004-03-31,23.91,0.44,54.34090909090909
2004-04-01,24.19,0.44,54.97727272727273
2004-04-02,24.2,0.44,55.0
2004-04-05,24.4,0.44,55.45454545454545
2004-04-06,24.37,0.44,55.38636363636364
2004-04-07,24.19,0.44,54.97727272727273
2004-04-08,24.18,0.44,54.95454545454545
2004-04-12,24.22,0.44,55.04545454545454
2004-04-13,23.84,0.44,54.18181818181818
2004-04-14,23.64,0.44,53.72727272727273
2004-04-15,23.54,0.44,53.5
2004-04-16,23.7,0.44,53.86363636363636
2004-04-19,23.34,0.44,53.04545454545455
2004-04-20,22.92,0.44,52.09090909090909
2004-04-21,22.73,0.44,51.65909090909091
2004-04-22,22.77,0.44,51.75
2004-04-23,22.82,0.44,51.86363636363637
2004-04-26,22.62,0.44,51.409090909090914
2004-04-27,22.93,0.44,52.11363636363636
2004-04-28,22.6,0.44,51.36363636363637
2004-04-29,22.62,0.44,51.409090909090914
2004-04-30,23.13,0.44,52.56818181818181
2004-05-03,23.21,0.44,52.75
2004-05-04,23.13,0.44,52.56818181818181
2004-05-05,23.12,0.44,52.54545454545455
2004-05-06,23.03,0.44,52.34090909090909
2004-05-07,22.23,0.47,47.297872340425535
2004-05-10,22.13,0.47,47.08510638297872
2004-05-11,22.02,0.47,46.851063829787236
2004-05-12,22.64,0.47,48.17021276595745
2004-05-13,22.85,0.47,48.61702127659575
