date,TPR,TPR_EPS,PE Ratio
2006-01-19,32.87,0.24,136.95833333333331
2006-01-20,31.75,0.24,132.29166666666669
2006-01-23,32.07,0.24,133.625
2006-01-24,34.89,0.24,145.375
2006-01-25,35.33,0.24,147.20833333333334
2006-01-26,35.78,0.24,149.08333333333334
2006-01-27,35.91,0.24,149.625
2006-01-30,36.16,0.24,150.66666666666666
2006-01-31,35.95,0.24,149.79166666666669
2006-02-01,36.25,0.24,151.04166666666669
2006-02-02,36.5,0.24,152.08333333333334
2006-02-03,36.19,0.24,150.79166666666666
2006-02-06,36.69,0.24,152.875
2006-02-07,35.72,0.24,148.83333333333334
2006-02-08,35.9,0.24,149.58333333333334
2006-02-09,35.62,0.4,89.04999999999998
2006-02-10,35.47,0.4,88.675
2006-02-13,35.33,0.4,88.32499999999999
2006-02-14,35.65,0.4,89.12499999999999
2006-02-15,35.45,0.4,88.625
2006-02-16,36.08,0.4,90.19999999999999
2006-02-17,36.2,0.4,90.5
2006-02-21,36.09,0.4,90.22500000000001
2006-02-22,36.6,0.4,91.5
2006-02-23,36.21,0.4,90.52499999999999
2006-02-24,36.14,0.4,90.35
2006-02-27,36.28,0.4,90.7
2006-02-28,35.72,0.4,89.3
2006-03-01,35.88,0.4,89.7
2006-03-02,36.24,0.4,90.6
2006-03-03,36.12,0.4,90.29999999999998
2006-03-06,35.6,0.4,89.0
2006-03-07,35.36,0.4,88.39999999999999
2006-03-08,35.22,0.4,88.05
2006-03-09,35.33,0.4,88.32499999999999
2006-03-10,36.5,0.4,91.25
2006-03-13,36.58,0.4,91.44999999999999
2006-03-14,36.97,0.4,92.425
2006-03-15,36.67,0.4,91.675
2006-03-16,36.27,0.4,90.675
2006-03-17,35.55,0.4,88.87499999999999
2006-03-20,35.6,0.4,89.0
2006-03-21,35.27,0.4,88.175
2006-03-22,35.59,0.4,88.97500000000001
2006-03-23,35.3,0.4,88.24999999999999
2006-03-24,35.46,0.4,88.64999999999999
2006-03-27,34.97,0.4,87.425
2006-03-28,34.35,0.4,85.875
2006-03-29,34.92,0.4,87.3
2006-03-30,34.93,0.4,87.32499999999999
2006-03-31,34.58,0.4,86.44999999999999
2006-04-03,34.43,0.4,86.07499999999999
2006-04-04,34.31,0.4,85.775
2006-04-05,34.49,0.4,86.225
2006-04-06,35.25,0.4,88.125
2006-04-07,35.35,0.4,88.375
2006-04-10,34.83,0.4,87.07499999999999
2006-04-11,34.24,0.4,85.6
2006-04-12,33.67,0.4,84.175
2006-04-13,33.5,0.4,83.75
2006-04-17,33.93,0.4,84.82499999999999
2006-04-18,34.92,0.4,87.3
2006-04-19,34.59,0.4,86.47500000000001
2006-04-20,35.21,0.4,88.02499999999999
2006-04-21,35.07,0.4,87.675
2006-04-24,35.2,0.4,88.0
2006-04-25,32.86,0.4,82.14999999999999
2006-04-26,32.73,0.4,81.82499999999999
2006-04-27,32.68,0.4,81.69999999999999
2006-04-28,33.02,0.4,82.55
2006-05-01,32.42,0.4,81.05
2006-05-02,32.82,0.4,82.05
2006-05-03,33.21,0.4,83.02499999999999
2006-05-04,33.03,0.4,82.575
2006-05-05,31.86,0.26,122.53846153846153
2006-05-08,31.92,0.26,122.76923076923077
2006-05-09,31.92,0.26,122.76923076923077
2006-05-10,31.65,0.26,121.73076923076923
2006-05-11,31.27,0.26,120.26923076923076
2006-05-12,30.65,0.26,117.88461538461537
2006-05-15,30.64,0.26,117.84615384615384
2006-05-16,30.33,0.26,116.65384615384615
2006-05-17,29.95,0.26,115.19230769230768
2006-05-18,30.51,0.26,117.34615384615385
2006-05-19,30.03,0.26,115.5
2006-05-22,29.42,0.26,113.15384615384616
2006-05-23,29.47,0.26,113.34615384615384
2006-05-24,28.43,0.26,109.34615384615384
2006-05-25,29.54,0.26,113.61538461538461
2006-05-26,29.9,0.26,114.99999999999999
2006-05-30,29.0,0.26,111.53846153846153
2006-05-31,29.08,0.26,111.84615384615384
2006-06-01,30.0,0.26,115.38461538461539
2006-06-02,29.9,0.26,114.99999999999999
2006-06-05,29.67,0.26,114.11538461538461
2006-06-06,29.37,0.26,112.96153846153847
2006-06-07,29.01,0.26,111.57692307692308
2006-06-08,28.6,0.26,110.0
2006-06-09,28.67,0.26,110.26923076923077
2006-06-12,27.91,0.26,107.34615384615384
2006-06-13,27.75,0.26,106.73076923076923
2006-06-14,28.02,0.26,107.76923076923076
2006-06-15,29.67,0.26,114.11538461538461
2006-06-16,29.81,0.26,114.65384615384615
2006-06-19,29.49,0.26,113.42307692307692
2006-06-20,28.91,0.26,111.1923076923077
2006-06-21,28.95,0.26,111.34615384615384
2006-06-22,28.66,0.26,110.23076923076923
2006-06-23,28.5,0.26,109.61538461538461
2006-06-26,28.51,0.26,109.65384615384616
2006-06-27,27.82,0.26,107.0
2006-06-28,28.64,0.26,110.15384615384615
2006-06-29,29.59,0.26,113.8076923076923
2006-06-30,29.9,0.26,114.99999999999999
2006-07-03,29.49,0.26,113.42307692307692
2006-07-05,28.79,0.26,110.73076923076923
2006-07-06,29.26,0.26,112.53846153846155
2006-07-07,28.48,0.26,109.53846153846153
2006-07-10,28.32,0.26,108.92307692307692
2006-07-11,28.26,0.26,108.6923076923077
2006-07-12,27.61,0.26,106.1923076923077
2006-07-13,27.38,0.26,105.3076923076923
2006-07-14,26.43,0.26,101.65384615384615
2006-07-17,26.21,0.26,100.8076923076923
2006-07-18,25.58,0.26,98.38461538461537
2006-07-19,26.79,0.26,103.03846153846153
2006-07-20,26.57,0.26,102.1923076923077
2006-07-21,26.31,0.26,101.19230769230768
2006-07-24,27.23,0.26,104.73076923076923
2006-07-25,27.93,0.26,107.42307692307692
2006-07-26,27.31,0.26,105.03846153846153
2006-07-27,27.56,0.26,105.99999999999999
2006-07-28,28.14,0.26,108.23076923076923
2006-07-31,28.71,0.26,110.42307692307692
2006-08-01,29.5,0.26,113.46153846153845
2006-08-02,29.33,0.26,112.80769230769229
2006-08-03,30.16,0.26,116.0
2006-08-04,30.02,0.26,115.46153846153845
2006-08-07,29.84,0.26,114.76923076923076
2006-08-08,29.81,0.26,114.65384615384615
2006-08-09,29.7,0.26,114.23076923076923
2006-08-10,30.14,0.26,115.92307692307692
2006-08-11,29.99,0.26,115.34615384615384
2006-08-14,29.97,0.26,115.26923076923076
2006-08-15,30.79,0.26,118.42307692307692
2006-08-16,31.36,0.26,120.61538461538461
2006-08-17,31.18,0.26,119.92307692307692
2006-08-18,31.3,0.26,120.38461538461539
2006-08-21,30.75,0.26,118.26923076923076
2006-08-22,31.43,0.26,120.88461538461537
2006-08-23,30.56,0.26,117.53846153846153
2006-08-24,29.28,0.26,112.61538461538461
2006-08-25,29.01,0.29,100.0344827586207
2006-08-28,29.51,0.29,101.75862068965519
2006-08-29,29.94,0.29,103.24137931034484
2006-08-30,30.31,0.29,104.51724137931035
2006-08-31,30.19,0.29,104.10344827586208
2006-09-01,30.91,0.29,106.58620689655173
2006-09-05,31.0,0.29,106.89655172413794
2006-09-06,30.63,0.29,105.62068965517241
2006-09-07,30.81,0.29,106.24137931034483
2006-09-08,31.88,0.29,109.93103448275862
2006-09-11,31.42,0.29,108.3448275862069
2006-09-12,33.43,0.29,115.27586206896552
2006-09-13,33.69,0.29,116.17241379310344
2006-09-14,33.84,0.29,116.68965517241381
2006-09-15,33.86,0.29,116.75862068965517
2006-09-18,33.71,0.29,116.24137931034484
2006-09-19,34.08,0.29,117.51724137931035
2006-09-20,34.62,0.29,119.37931034482759
2006-09-21,34.0,0.29,117.24137931034484
2006-09-22,33.64,0.29,116.00000000000001
2006-09-25,34.4,0.29,118.62068965517241
2006-09-26,34.65,0.29,119.48275862068967
2006-09-27,34.4,0.29,118.62068965517241
2006-09-28,34.08,0.29,117.51724137931035
2006-09-29,34.4,0.29,118.62068965517241
2006-10-02,34.2,0.29,117.93103448275863
2006-10-03,34.58,0.29,119.24137931034483
2006-10-04,35.5,0.29,122.41379310344828
2006-10-05,36.1,0.29,124.48275862068967
2006-10-06,35.35,0.29,121.89655172413795
2006-10-09,35.44,0.29,122.20689655172414
2006-10-10,35.79,0.29,123.41379310344828
2006-10-11,35.39,0.29,122.0344827586207
2006-10-12,35.65,0.29,122.93103448275862
2006-10-13,36.49,0.29,125.82758620689657
2006-10-16,36.78,0.29,126.82758620689657
2006-10-17,36.31,0.29,125.20689655172416
2006-10-18,36.12,0.29,124.55172413793103
2006-10-19,35.36,0.29,121.93103448275863
2006-10-20,35.27,0.29,121.62068965517243
2006-10-23,36.33,0.29,125.27586206896552
2006-10-24,39.21,0.29,135.20689655172416
2006-10-25,39.95,0.29,137.7586206896552
2006-10-26,39.65,0.29,136.72413793103448
2006-10-27,39.01,0.29,134.51724137931035
2006-10-30,40.0,0.29,137.93103448275863
2006-10-31,39.64,0.29,136.6896551724138
2006-11-01,39.65,0.29,136.72413793103448
2006-11-02,39.62,0.29,136.6206896551724
2006-11-03,38.61,0.29,133.13793103448276
2006-11-06,39.35,0.29,135.6896551724138
2006-11-07,39.49,0.31,127.38709677419355
2006-11-08,38.98,0.31,125.74193548387096
2006-11-09,38.62,0.31,124.58064516129032
2006-11-10,38.74,0.31,124.96774193548387
2006-11-13,39.25,0.31,126.61290322580645
2006-11-14,40.4,0.31,130.32258064516128
2006-11-15,42.2,0.31,136.1290322580645
2006-11-16,42.34,0.31,136.58064516129033
2006-11-17,42.04,0.31,135.61290322580646
2006-11-20,41.8,0.31,134.83870967741936
2006-11-21,42.2,0.31,136.1290322580645
2006-11-22,42.66,0.31,137.61290322580643
2006-11-24,42.78,0.31,138.0
2006-11-27,42.11,0.31,135.83870967741936
2006-11-28,41.84,0.31,134.96774193548387
2006-11-29,42.91,0.31,138.41935483870967
2006-11-30,43.21,0.31,139.38709677419357
2006-12-01,42.63,0.31,137.51612903225808
2006-12-04,43.33,0.31,139.7741935483871
2006-12-05,43.65,0.31,140.80645161290323
2006-12-06,43.76,0.31,141.16129032258064
2006-12-07,43.56,0.31,140.51612903225808
2006-12-08,43.13,0.31,139.1290322580645
2006-12-11,43.0,0.31,138.70967741935485
2006-12-12,42.45,0.31,136.93548387096774
2006-12-13,42.42,0.31,136.83870967741936
2006-12-14,43.26,0.31,139.54838709677418
2006-12-15,43.03,0.31,138.80645161290323
2006-12-18,42.03,0.31,135.58064516129033
2006-12-19,43.05,0.31,138.8709677419355
2006-12-20,44.28,0.31,142.83870967741936
2006-12-21,43.86,0.31,141.48387096774192
2006-12-22,43.58,0.31,140.5806451612903
2006-12-26,43.43,0.31,140.09677419354838
2006-12-27,43.31,0.31,139.70967741935485
2006-12-28,43.64,0.31,140.7741935483871
2006-12-29,42.96,0.31,138.58064516129033
2007-01-03,43.82,0.31,141.3548387096774
2007-01-04,45.0,0.31,145.16129032258064
2007-01-05,44.0,0.31,141.93548387096774
2007-01-08,44.01,0.31,141.96774193548387
2007-01-09,44.45,0.31,143.38709677419357
2007-01-10,44.45,0.31,143.38709677419357
2007-01-11,45.62,0.31,147.16129032258064
2007-01-12,45.82,0.31,147.80645161290323
2007-01-16,46.34,0.31,149.48387096774195
2007-01-17,45.86,0.31,147.93548387096774
2007-01-18,45.05,0.31,145.32258064516128
2007-01-19,45.0,0.31,145.16129032258064
2007-01-22,43.98,0.31,141.8709677419355
2007-01-23,43.91,0.31,141.64516129032256
2007-01-24,44.8,0.31,144.51612903225805
2007-01-25,43.82,0.31,141.3548387096774
2007-01-26,43.84,0.31,141.4193548387097
2007-01-29,44.52,0.31,143.61290322580646
2007-01-30,44.82,0.31,144.58064516129033
2007-01-31,45.86,0.31,147.93548387096774
2007-02-01,46.76,0.31,150.83870967741936
2007-02-02,47.11,0.31,151.96774193548387
2007-02-05,46.56,0.31,150.19354838709677
2007-02-06,47.05,0.31,151.77419354838707
2007-02-07,47.44,0.31,153.03225806451613
2007-02-08,47.51,0.57,83.35087719298247
2007-02-09,46.86,0.57,82.21052631578948
2007-02-12,47.21,0.57,82.82456140350878
2007-02-13,48.25,0.57,84.64912280701755
2007-02-14,49.38,0.57,86.63157894736844
2007-02-15,49.29,0.57,86.47368421052632
2007-02-16,49.98,0.57,87.6842105263158
2007-02-20,50.83,0.57,89.17543859649123
2007-02-21,49.95,0.57,87.63157894736844
2007-02-22,49.73,0.57,87.24561403508773
2007-02-23,49.97,0.57,87.66666666666667
2007-02-26,48.93,0.57,85.8421052631579
2007-02-27,46.01,0.57,80.71929824561404
2007-02-28,47.19,0.57,82.78947368421053
2007-03-01,48.18,0.57,84.52631578947368
2007-03-02,47.66,0.57,83.6140350877193
2007-03-05,46.67,0.57,81.87719298245615
2007-03-06,47.83,0.57,83.91228070175438
2007-03-07,48.22,0.57,84.59649122807018
2007-03-08,49.16,0.57,86.24561403508773
2007-03-09,49.32,0.57,86.5263157894737
2007-03-12,50.0,0.57,87.71929824561404
2007-03-13,48.74,0.57,85.50877192982458
2007-03-14,48.8,0.57,85.6140350877193
2007-03-15,49.17,0.57,86.26315789473685
2007-03-16,48.77,0.57,85.56140350877195
2007-03-19,49.35,0.57,86.57894736842107
2007-03-20,50.0,0.57,87.71929824561404
2007-03-21,50.23,0.57,88.12280701754386
2007-03-22,50.79,0.57,89.10526315789474
2007-03-23,50.96,0.57,89.40350877192984
2007-03-26,50.89,0.57,89.28070175438597
2007-03-27,50.65,0.57,88.85964912280703
2007-03-28,49.86,0.57,87.47368421052633
2007-03-29,49.8,0.57,87.36842105263158
2007-03-30,50.05,0.57,87.80701754385966
2007-04-02,50.19,0.57,88.05263157894737
2007-04-03,50.97,0.57,89.42105263157896
2007-04-04,51.64,0.57,90.59649122807018
2007-04-05,51.4,0.57,90.17543859649123
2007-04-09,51.3,0.57,90.0
2007-04-10,51.44,0.57,90.24561403508773
2007-04-11,51.25,0.57,89.9122807017544
2007-04-12,52.86,0.57,92.73684210526316
2007-04-13,51.99,0.57,91.21052631578948
2007-04-16,52.97,0.57,92.92982456140352
2007-04-17,52.23,0.57,91.63157894736842
2007-04-18,52.74,0.57,92.5263157894737
2007-04-19,51.83,0.57,90.9298245614035
2007-04-20,53.79,0.57,94.36842105263159
2007-04-23,53.35,0.57,93.59649122807019
2007-04-24,50.26,0.57,88.17543859649123
2007-04-25,50.75,0.57,89.03508771929825
2007-04-26,51.28,0.57,89.96491228070177
2007-04-27,51.25,0.57,89.9122807017544
2007-04-30,48.83,0.57,85.66666666666667
2007-05-01,48.1,0.57,84.38596491228071
2007-05-02,48.6,0.57,85.26315789473685
2007-05-03,47.75,0.57,83.77192982456141
2007-05-04,49.14,0.39,126.0
2007-05-07,48.2,0.39,123.58974358974359
2007-05-08,48.55,0.39,124.48717948717947
2007-05-09,49.33,0.39,126.48717948717947
2007-05-10,48.12,0.39,123.38461538461537
2007-05-11,47.84,0.39,122.66666666666667
2007-05-14,47.36,0.39,121.43589743589743
2007-05-15,46.1,0.39,118.2051282051282
2007-05-16,47.46,0.39,121.6923076923077
2007-05-17,47.9,0.39,122.82051282051282
2007-05-18,47.96,0.39,122.97435897435898
2007-05-21,48.58,0.39,124.56410256410255
2007-05-22,49.23,0.39,126.23076923076921
2007-05-23,49.26,0.39,126.30769230769229
2007-05-24,48.61,0.39,124.64102564102564
2007-05-25,48.66,0.39,124.76923076923076
2007-05-29,49.11,0.39,125.92307692307692
2007-05-30,51.15,0.39,131.15384615384613
2007-05-31,51.36,0.39,131.69230769230768
2007-06-01,51.34,0.39,131.64102564102564
2007-06-04,51.55,0.39,132.17948717948715
2007-06-05,50.34,0.39,129.0769230769231
2007-06-06,49.12,0.39,125.94871794871794
2007-06-07,47.86,0.39,122.71794871794872
2007-06-08,49.02,0.39,125.6923076923077
2007-06-11,48.07,0.39,123.25641025641025
2007-06-12,47.48,0.39,121.74358974358974
2007-06-13,48.89,0.39,125.35897435897435
2007-06-14,48.87,0.39,125.30769230769229
2007-06-15,48.69,0.39,124.84615384615384
2007-06-18,48.63,0.39,124.6923076923077
2007-06-19,49.57,0.39,127.1025641025641
2007-06-20,48.02,0.39,123.12820512820514
2007-06-21,48.03,0.39,123.15384615384615
2007-06-22,47.12,0.39,120.8205128205128
2007-06-25,46.51,0.39,119.25641025641025
2007-06-26,46.62,0.39,119.53846153846153
2007-06-27,47.24,0.39,121.12820512820512
2007-06-28,47.34,0.39,121.38461538461539
2007-06-29,47.39,0.39,121.51282051282051
2007-07-02,47.25,0.39,121.15384615384615
2007-07-03,47.58,0.39,121.99999999999999
2007-07-05,47.9,0.39,122.82051282051282
2007-07-06,49.37,0.39,126.58974358974358
2007-07-09,49.43,0.39,126.74358974358974
2007-07-10,49.14,0.39,126.0
2007-07-11,48.72,0.39,124.92307692307692
2007-07-12,50.7,0.39,130.0
2007-07-13,49.84,0.39,127.7948717948718
2007-07-16,48.84,0.39,125.23076923076924
2007-07-17,49.12,0.39,125.94871794871794
2007-07-18,48.97,0.39,125.56410256410255
2007-07-19,49.88,0.39,127.8974358974359
2007-07-20,48.87,0.39,125.30769230769229
2007-07-23,49.05,0.39,125.76923076923076
2007-07-24,49.0,0.39,125.64102564102564
2007-07-25,48.1,0.39,123.33333333333333
2007-07-26,46.83,0.39,120.07692307692307
2007-07-27,45.56,0.39,116.82051282051282
2007-07-30,47.87,0.39,122.74358974358974
2007-07-31,45.46,0.39,116.56410256410257
2007-08-01,47.41,0.39,121.56410256410255
2007-08-02,47.96,0.39,122.97435897435898
2007-08-03,45.96,0.39,117.84615384615384
2007-08-06,46.73,0.39,119.8205128205128
2007-08-07,48.55,0.39,124.48717948717947
2007-08-08,46.28,0.39,118.66666666666667
2007-08-09,44.15,0.39,113.2051282051282
2007-08-10,44.99,0.39,115.35897435897436
2007-08-13,45.89,0.39,117.66666666666666
2007-08-14,43.93,0.39,112.64102564102564
2007-08-15,43.4,0.39,111.28205128205127
2007-08-16,43.42,0.39,111.33333333333333
2007-08-17,44.32,0.39,113.64102564102564
2007-08-20,44.53,0.39,114.17948717948718
2007-08-21,43.79,0.39,112.28205128205127
2007-08-22,43.67,0.39,111.97435897435898
2007-08-23,44.14,0.42,105.0952380952381
2007-08-24,45.0,0.42,107.14285714285715
2007-08-27,42.79,0.42,101.88095238095238
2007-08-28,41.46,0.42,98.71428571428572
2007-08-29,41.88,0.42,99.71428571428572
2007-08-30,43.03,0.42,102.45238095238096
2007-08-31,44.53,0.42,106.02380952380953
2007-09-04,44.44,0.42,105.80952380952381
2007-09-05,45.81,0.42,109.07142857142858
2007-09-06,45.95,0.42,109.40476190476191
2007-09-07,44.67,0.42,106.35714285714286
2007-09-10,43.93,0.42,104.5952380952381
2007-09-11,45.88,0.42,109.23809523809526
2007-09-12,46.0,0.42,109.52380952380953
2007-09-13,47.48,0.42,113.04761904761905
2007-09-14,47.94,0.42,114.14285714285714
2007-09-17,46.52,0.42,110.76190476190477
2007-09-18,47.83,0.42,113.88095238095238
2007-09-19,50.07,0.42,119.21428571428572
2007-09-20,48.73,0.42,116.02380952380952
2007-09-21,48.28,0.42,114.95238095238096
2007-09-24,47.67,0.42,113.50000000000001
2007-09-25,46.96,0.42,111.80952380952381
2007-09-26,46.99,0.42,111.8809523809524
2007-09-27,47.6,0.42,113.33333333333334
2007-09-28,47.27,0.42,112.54761904761907
2007-10-01,47.07,0.42,112.07142857142857
2007-10-02,47.2,0.42,112.3809523809524
2007-10-03,46.92,0.42,111.71428571428572
2007-10-04,45.96,0.42,109.42857142857143
2007-10-05,47.42,0.42,112.90476190476191
2007-10-08,46.65,0.42,111.07142857142857
2007-10-09,45.1,0.42,107.3809523809524
2007-10-10,45.31,0.42,107.8809523809524
2007-10-11,44.27,0.42,105.40476190476191
2007-10-12,43.97,0.42,104.69047619047619
2007-10-15,41.74,0.42,99.3809523809524
2007-10-16,41.8,0.42,99.52380952380952
2007-10-17,43.1,0.42,102.61904761904762
2007-10-18,42.7,0.42,101.66666666666667
2007-10-19,41.28,0.42,98.28571428571429
2007-10-22,41.47,0.42,98.73809523809524
2007-10-23,36.6,0.42,87.14285714285715
2007-10-24,36.4,0.42,86.66666666666667
2007-10-25,35.18,0.42,83.76190476190476
2007-10-26,36.16,0.42,86.09523809523809
2007-10-29,37.1,0.42,88.33333333333334
2007-10-30,35.9,0.42,85.47619047619048
2007-10-31,36.56,0.42,87.04761904761905
2007-11-01,35.14,0.42,83.66666666666667
2007-11-02,35.18,0.42,83.76190476190476
2007-11-05,33.93,0.42,80.78571428571429
2007-11-06,33.4,0.42,79.52380952380952
2007-11-07,33.07,0.42,78.73809523809524
2007-11-08,32.3,0.41,78.78048780487805
2007-11-09,32.58,0.41,79.46341463414635
2007-11-12,33.69,0.41,82.17073170731707
2007-11-13,35.94,0.41,87.65853658536585
2007-11-14,34.89,0.41,85.09756097560977
2007-11-15,34.26,0.41,83.5609756097561
2007-11-16,34.32,0.41,83.70731707317074
2007-11-19,34.42,0.41,83.95121951219514
2007-11-20,35.21,0.41,85.87804878048782
2007-11-21,34.83,0.41,84.95121951219512
2007-11-23,35.91,0.41,87.58536585365853
2007-11-26,34.77,0.41,84.8048780487805
2007-11-27,35.0,0.41,85.3658536585366
2007-11-28,37.18,0.41,90.6829268292683
2007-11-29,35.79,0.41,87.29268292682927
2007-11-30,37.14,0.41,90.58536585365854
2007-12-03,36.38,0.41,88.73170731707319
2007-12-04,35.74,0.41,87.17073170731709
2007-12-05,36.34,0.41,88.63414634146343
2007-12-06,36.67,0.41,89.43902439024392
2007-12-07,36.6,0.41,89.26829268292684
2007-12-10,37.37,0.41,91.14634146341463
2007-12-11,35.81,0.41,87.34146341463416
2007-12-12,35.05,0.41,85.48780487804878
2007-12-13,35.23,0.41,85.92682926829268
2007-12-14,34.2,0.41,83.41463414634147
2007-12-17,32.97,0.41,80.41463414634147
2007-12-18,31.13,0.41,75.92682926829268
2007-12-19,30.41,0.41,74.17073170731707
2007-12-20,31.59,0.41,77.04878048780488
2007-12-21,31.47,0.41,76.75609756097562
2007-12-24,31.58,0.41,77.02439024390245
2007-12-26,30.88,0.41,75.3170731707317
2007-12-27,30.93,0.41,75.4390243902439
2007-12-28,30.47,0.41,74.3170731707317
2007-12-31,30.58,0.41,74.58536585365853
2008-01-02,30.55,0.41,74.51219512195122
2008-01-03,29.71,0.41,72.46341463414635
2008-01-04,28.09,0.41,68.51219512195122
2008-01-07,28.29,0.41,69.0
2008-01-08,28.23,0.41,68.85365853658537
2008-01-09,27.32,0.41,66.63414634146342
2008-01-10,28.87,0.41,70.41463414634147
2008-01-11,26.85,0.41,65.48780487804879
2008-01-14,25.72,0.41,62.73170731707317
2008-01-15,24.62,0.41,60.04878048780488
2008-01-16,25.73,0.41,62.75609756097561
2008-01-17,24.93,0.41,60.80487804878049
2008-01-18,25.19,0.41,61.43902439024391
2008-01-22,27.49,0.41,67.04878048780488
2008-01-23,29.19,0.41,71.19512195121952
2008-01-24,30.94,0.41,75.46341463414635
2008-01-25,30.43,0.41,74.21951219512195
2008-01-28,30.7,0.41,74.8780487804878
2008-01-29,31.01,0.41,75.63414634146342
2008-01-30,30.7,0.41,74.8780487804878
2008-01-31,32.06,0.41,78.19512195121952
2008-02-01,32.64,0.41,79.60975609756098
2008-02-04,31.23,0.41,76.17073170731707
2008-02-05,29.85,0.41,72.8048780487805
2008-02-06,29.87,0.69,43.28985507246377
2008-02-07,30.35,0.69,43.98550724637682
2008-02-08,30.46,0.69,44.14492753623189
2008-02-11,30.68,0.69,44.46376811594203
2008-02-12,31.44,0.69,45.56521739130435
2008-02-13,32.28,0.69,46.78260869565218
2008-02-14,31.34,0.69,45.42028985507247
2008-02-15,31.06,0.69,45.01449275362319
2008-02-19,30.25,0.69,43.84057971014493
2008-02-20,29.98,0.69,43.44927536231884
2008-02-21,29.73,0.69,43.08695652173913
2008-02-22,30.03,0.69,43.52173913043479
2008-02-25,30.97,0.69,44.88405797101449
2008-02-26,32.5,0.69,47.10144927536232
2008-02-27,32.51,0.69,47.11594202898551
2008-02-28,31.41,0.69,45.52173913043479
2008-02-29,30.32,0.69,43.94202898550725
2008-03-03,30.76,0.69,44.57971014492754
2008-03-04,30.04,0.69,43.536231884057976
2008-03-05,29.9,0.69,43.333333333333336
2008-03-06,28.72,0.69,41.6231884057971
2008-03-07,28.46,0.69,41.24637681159421
2008-03-10,26.95,0.69,39.05797101449276
2008-03-11,28.32,0.69,41.04347826086957
2008-03-12,28.1,0.69,40.72463768115943
2008-03-13,28.38,0.69,41.130434782608695
2008-03-14,28.03,0.69,40.62318840579711
2008-03-17,26.93,0.69,39.02898550724638
2008-03-18,28.62,0.69,41.47826086956522
2008-03-19,27.81,0.69,40.30434782608696
2008-03-20,29.89,0.69,43.31884057971015
2008-03-24,32.62,0.69,47.27536231884058
2008-03-25,31.96,0.69,46.31884057971015
2008-03-26,31.04,0.69,44.98550724637681
2008-03-27,30.88,0.69,44.7536231884058
2008-03-28,29.2,0.69,42.31884057971015
2008-03-31,30.15,0.69,43.69565217391305
2008-04-01,32.09,0.69,46.5072463768116
2008-04-02,31.63,0.69,45.84057971014493
2008-04-03,32.23,0.69,46.710144927536234
2008-04-04,32.92,0.69,47.71014492753624
2008-04-07,32.66,0.69,47.33333333333333
2008-04-08,31.62,0.69,45.82608695652174
2008-04-09,30.78,0.69,44.60869565217392
2008-04-10,30.97,0.69,44.88405797101449
2008-04-11,31.03,0.69,44.971014492753625
2008-04-14,30.79,0.69,44.6231884057971
2008-04-15,31.26,0.69,45.30434782608696
2008-04-16,30.98,0.69,44.89855072463769
2008-04-17,32.0,0.69,46.376811594202906
2008-04-18,32.85,0.69,47.60869565217392
2008-04-21,32.5,0.69,47.10144927536232
2008-04-22,31.7,0.69,45.94202898550725
2008-04-23,33.5,0.69,48.550724637681164
2008-04-24,34.48,0.69,49.971014492753625
2008-04-25,35.8,0.69,51.88405797101449
2008-04-28,35.8,0.69,51.88405797101449
2008-04-29,36.07,0.69,52.275362318840585
2008-04-30,35.57,0.69,51.550724637681164
2008-05-01,36.04,0.69,52.231884057971016
2008-05-02,35.84,0.69,51.94202898550726
2008-05-05,35.28,0.69,51.1304347826087
2008-05-06,35.7,0.69,51.739130434782616
2008-05-07,35.11,0.46,76.32608695652173
2008-05-08,34.28,0.46,74.52173913043478
2008-05-09,34.19,0.46,74.32608695652173
2008-05-12,34.86,0.46,75.78260869565217
2008-05-13,35.24,0.46,76.60869565217392
2008-05-14,37.05,0.46,80.54347826086955
2008-05-15,37.45,0.46,81.41304347826087
2008-05-16,36.65,0.46,79.67391304347825
2008-05-19,36.44,0.46,79.21739130434781
2008-05-20,35.91,0.46,78.06521739130434
2008-05-21,34.09,0.46,74.10869565217392
2008-05-22,34.25,0.46,74.45652173913044
2008-05-23,33.7,0.46,73.26086956521739
2008-05-27,34.36,0.46,74.69565217391303
2008-05-28,35.63,0.46,77.45652173913044
2008-05-29,37.2,0.46,80.86956521739131
2008-05-30,36.3,0.46,78.91304347826086
2008-06-02,35.34,0.46,76.82608695652175
2008-06-03,36.01,0.46,78.28260869565217
2008-06-04,36.15,0.46,78.58695652173913
2008-06-05,36.86,0.46,80.13043478260869
2008-06-06,35.44,0.46,77.04347826086956
2008-06-09,34.57,0.46,75.15217391304347
2008-06-10,34.55,0.46,75.1086956521739
2008-06-11,32.97,0.46,71.67391304347825
2008-06-12,32.7,0.46,71.08695652173914
2008-06-13,33.66,0.46,73.17391304347825
2008-06-16,33.35,0.46,72.5
2008-06-17,33.37,0.46,72.54347826086956
2008-06-18,32.35,0.46,70.32608695652173
2008-06-19,32.38,0.46,70.3913043478261
2008-06-20,31.13,0.46,67.67391304347825
2008-06-23,30.05,0.46,65.32608695652173
2008-06-24,29.81,0.46,64.80434782608695
2008-06-25,30.54,0.46,66.39130434782608
2008-06-26,29.64,0.46,64.43478260869566
2008-06-27,29.29,0.46,63.67391304347826
2008-06-30,28.88,0.46,62.78260869565217
