date,FFIV,FFIV_EPS,PE Ratio
2010-07-15,78.7,0.41,191.95121951219514
2010-07-16,76.37,0.41,186.26829268292684
2010-07-19,76.25,0.41,185.97560975609758
2010-07-20,76.79,0.41,187.2926829268293
2010-07-21,73.11,0.41,178.3170731707317
2010-07-22,83.4,0.41,203.41463414634148
2010-07-23,87.21,0.41,212.70731707317074
2010-07-26,87.48,0.41,213.3658536585366
2010-07-27,86.09,0.41,209.97560975609758
2010-07-28,85.78,0.41,209.21951219512198
2010-07-29,86.53,0.41,211.0487804878049
2010-07-30,87.83,0.41,214.21951219512195
2010-08-02,88.6,0.41,216.09756097560975
2010-08-03,88.59,0.41,216.07317073170734
2010-08-04,89.82,0.41,219.0731707317073
2010-08-05,88.95,0.41,216.95121951219514
2010-08-06,88.48,0.5,176.96
2010-08-09,91.41,0.5,182.82
2010-08-10,92.23,0.5,184.46
2010-08-11,86.82,0.5,173.64
2010-08-12,82.77,0.5,165.54
2010-08-13,83.88,0.5,167.76
2010-08-16,83.89,0.5,167.78
2010-08-17,87.91,0.5,175.82
2010-08-18,88.86,0.5,177.72
2010-08-19,88.73,0.5,177.46
2010-08-20,91.04,0.5,182.08
2010-08-23,89.27,0.5,178.54
2010-08-24,86.27,0.5,172.54
2010-08-25,86.89,0.5,173.78
2010-08-26,87.66,0.5,175.32
2010-08-27,89.02,0.5,178.04
2010-08-30,89.24,0.5,178.48
2010-08-31,87.43,0.5,174.86
2010-09-01,90.74,0.5,181.48
2010-09-02,91.11,0.5,182.22
2010-09-03,93.8,0.5,187.6
2010-09-07,93.52,0.5,187.04
2010-09-08,96.36,0.5,192.72
2010-09-09,95.73,0.5,191.46
2010-09-10,94.15,0.5,188.3
2010-09-13,98.87,0.5,197.74
2010-09-14,98.66,0.5,197.32
2010-09-15,99.14,0.5,198.28
2010-09-16,100.52,0.5,201.04
2010-09-17,100.98,0.5,201.96
2010-09-20,104.64,0.5,209.28
2010-09-21,103.38,0.5,206.76
2010-09-22,100.49,0.5,200.98
2010-09-23,102.49,0.5,204.98
2010-09-24,103.07,0.5,206.14
2010-09-27,103.23,0.5,206.46
2010-09-28,104.06,0.5,208.12
2010-09-29,104.41,0.5,208.82
2010-09-30,103.81,0.5,207.62
2010-10-01,103.29,0.5,206.58
2010-10-04,105.89,0.5,211.78
2010-10-05,111.5,0.5,223.0
2010-10-06,97.54,0.5,195.08
2010-10-07,98.98,0.5,197.96
2010-10-08,94.69,0.5,189.38
2010-10-11,91.18,0.5,182.36
2010-10-12,95.61,0.5,191.22
2010-10-13,96.74,0.5,193.48
2010-10-14,95.66,0.5,191.32
2010-10-15,97.2,0.5,194.4
2010-10-18,93.17,0.5,186.34
2010-10-19,90.99,0.5,181.98
2010-10-20,91.93,0.5,183.86
2010-10-21,92.82,0.5,185.64
2010-10-22,98.45,0.5,196.9
2010-10-25,100.83,0.5,201.66
2010-10-26,102.54,0.5,205.08
2010-10-27,117.58,0.5,235.16
2010-10-28,116.78,0.5,233.56
2010-10-29,117.7,0.5,235.4
2010-11-01,116.37,0.5,232.74
2010-11-02,117.35,0.5,234.7
2010-11-03,122.92,0.5,245.84
2010-11-04,120.89,0.5,241.78
2010-11-05,123.0,0.5,246.0
2010-11-08,122.82,0.5,245.64
2010-11-09,120.42,0.5,240.84
2010-11-10,122.89,0.5,245.78
2010-11-11,123.7,0.5,247.4
2010-11-12,123.86,0.5,247.72
2010-11-15,119.55,0.5,239.1
2010-11-16,115.95,0.5,231.9
2010-11-17,115.01,0.5,230.02
2010-11-18,120.51,0.5,241.02
2010-11-19,122.69,0.5,245.38
2010-11-22,131.93,0.5,263.86
2010-11-23,129.14,0.61,211.70491803278688
2010-11-24,132.55,0.61,217.29508196721315
2010-11-26,135.04,0.61,221.37704918032787
2010-11-29,134.18,0.61,219.96721311475412
2010-11-30,131.88,0.61,216.19672131147541
2010-12-01,138.96,0.61,227.8032786885246
2010-12-02,137.15,0.61,224.8360655737705
2010-12-03,139.28,0.61,228.32786885245903
2010-12-06,139.8,0.61,229.1803278688525
2010-12-07,137.61,0.61,225.59016393442624
2010-12-08,137.17,0.61,224.86885245901638
2010-12-09,138.92,0.61,227.73770491803276
2010-12-10,143.09,0.61,234.5737704918033
2010-12-13,139.06,0.61,227.96721311475412
2010-12-14,133.65,0.61,219.0983606557377
2010-12-15,130.38,0.61,213.7377049180328
2010-12-16,134.07,0.61,219.78688524590163
2010-12-17,136.01,0.61,222.9672131147541
2010-12-20,135.6,0.61,222.29508196721312
2010-12-21,136.64,0.61,223.99999999999997
2010-12-22,136.17,0.61,223.2295081967213
2010-12-23,135.6,0.61,222.29508196721312
2010-12-27,134.9,0.61,221.14754098360658
2010-12-28,133.38,0.61,218.65573770491804
2010-12-29,133.68,0.61,219.14754098360658
2010-12-30,132.41,0.61,217.0655737704918
2010-12-31,130.16,0.61,213.37704918032787
2011-01-03,134.33,0.61,220.2131147540984
2011-01-04,132.07,0.61,216.50819672131146
2011-01-05,137.29,0.61,225.0655737704918
2011-01-06,138.07,0.61,226.34426229508196
2011-01-07,138.35,0.61,226.80327868852459
2011-01-10,142.69,0.61,233.91803278688525
2011-01-11,142.65,0.61,233.85245901639345
2011-01-12,142.61,0.61,233.78688524590166
2011-01-13,143.95,0.61,235.98360655737704
2011-01-14,144.17,0.61,236.34426229508196
2011-01-18,141.78,0.61,232.42622950819674
2011-01-19,138.78,0.61,227.5081967213115
2011-01-20,109.15,0.61,178.9344262295082
2011-01-21,109.97,0.61,180.27868852459017
2011-01-24,106.56,0.61,174.68852459016395
2011-01-25,107.53,0.61,176.27868852459017
2011-01-26,108.81,0.61,178.37704918032787
2011-01-27,110.94,0.61,181.86885245901638
2011-01-28,109.58,0.61,179.63934426229508
2011-01-31,108.38,0.61,177.67213114754097
2011-02-01,109.96,0.61,180.2622950819672
2011-02-02,113.51,0.61,186.08196721311478
2011-02-03,118.21,0.61,193.78688524590163
2011-02-04,123.64,0.61,202.68852459016395
2011-02-07,124.23,0.68,182.69117647058823
2011-02-08,123.52,0.68,181.6470588235294
2011-02-09,123.66,0.68,181.85294117647058
2011-02-10,127.0,0.68,186.76470588235293
2011-02-11,126.62,0.68,186.20588235294116
2011-02-14,128.42,0.68,188.85294117647055
2011-02-15,126.37,0.68,185.83823529411765
2011-02-16,125.68,0.68,184.8235294117647
2011-02-17,122.93,0.68,180.77941176470588
2011-02-18,120.85,0.68,177.7205882352941
2011-02-22,115.11,0.68,169.27941176470586
2011-02-23,111.99,0.68,164.6911764705882
2011-02-24,117.06,0.68,172.1470588235294
2011-02-25,120.18,0.68,176.73529411764704
2011-02-28,118.01,0.68,173.5441176470588
2011-03-01,113.38,0.68,166.73529411764704
2011-03-02,113.2,0.68,166.47058823529412
2011-03-03,114.35,0.68,168.16176470588232
2011-03-04,113.82,0.68,167.38235294117644
2011-03-07,108.7,0.68,159.85294117647058
2011-03-08,110.61,0.68,162.66176470588235
2011-03-09,108.17,0.68,159.0735294117647
2011-03-10,110.06,0.68,161.85294117647058
2011-03-11,111.0,0.68,163.23529411764704
2011-03-14,108.97,0.68,160.25
2011-03-15,110.67,0.68,162.75
2011-03-16,106.65,0.68,156.83823529411765
2011-03-17,103.36,0.68,152.0
2011-03-18,96.92,0.68,142.52941176470588
2011-03-21,95.6,0.68,140.58823529411762
2011-03-22,91.67,0.68,134.80882352941177
2011-03-23,95.67,0.68,140.69117647058823
2011-03-24,94.88,0.68,139.52941176470586
2011-03-25,95.67,0.68,140.69117647058823
2011-03-28,93.76,0.68,137.88235294117646
2011-03-29,97.4,0.68,143.23529411764704
2011-03-30,100.7,0.68,148.08823529411765
2011-03-31,102.57,0.68,150.83823529411762
2011-04-01,93.56,0.68,137.58823529411765
2011-04-04,94.15,0.68,138.4558823529412
2011-04-05,93.35,0.68,137.27941176470586
2011-04-06,94.39,0.68,138.80882352941177
2011-04-07,94.61,0.68,139.13235294117646
2011-04-08,95.18,0.68,139.97058823529412
2011-04-11,94.5,0.68,138.97058823529412
2011-04-12,93.77,0.68,137.8970588235294
2011-04-13,96.7,0.68,142.20588235294116
2011-04-14,96.17,0.68,141.42647058823528
2011-04-15,94.69,0.68,139.25
2011-04-18,93.53,0.68,137.5441176470588
2011-04-19,92.92,0.68,136.6470588235294
2011-04-20,99.74,0.68,146.67647058823528
2011-04-21,106.87,0.68,157.16176470588235
2011-04-25,105.71,0.68,155.45588235294116
2011-04-26,103.97,0.68,152.8970588235294
2011-04-27,105.38,0.68,154.9705882352941
2011-04-28,102.78,0.68,151.1470588235294
2011-04-29,101.36,0.68,149.05882352941174
2011-05-02,100.19,0.68,147.33823529411762
2011-05-03,100.55,0.68,147.8676470588235
2011-05-04,99.72,0.68,146.6470588235294
2011-05-05,100.49,0.68,147.77941176470586
2011-05-06,100.9,0.68,148.38235294117646
2011-05-09,103.37,0.68,152.01470588235293
2011-05-10,104.39,0.68,153.51470588235293
2011-05-11,103.81,0.68,152.66176470588235
2011-05-12,105.76,0.68,155.52941176470588
2011-05-13,104.64,0.68,153.88235294117646
2011-05-16,105.03,0.68,154.45588235294116
2011-05-17,103.84,0.68,152.70588235294116
2011-05-18,108.52,0.68,159.58823529411762
2011-05-19,108.18,0.68,159.08823529411765
2011-05-20,106.96,0.68,157.2941176470588
2011-05-23,104.76,0.68,154.05882352941177
2011-05-24,102.38,0.68,150.55882352941174
2011-05-25,104.29,0.68,153.36764705882354
2011-05-26,107.17,0.68,157.60294117647058
2011-05-27,112.85,0.68,165.95588235294116
2011-05-31,113.58,0.68,167.02941176470586
2011-06-01,109.4,0.68,160.88235294117646
2011-06-02,111.56,0.68,164.05882352941177
2011-06-03,109.7,0.68,161.3235294117647
2011-06-06,107.06,0.68,157.44117647058823
2011-06-07,112.01,0.68,164.72058823529412
2011-06-08,111.04,0.68,163.2941176470588
2011-06-09,108.93,0.68,160.19117647058823
2011-06-10,105.39,0.68,154.98529411764704
2011-06-13,104.29,0.68,153.36764705882354
2011-06-14,106.64,0.68,156.8235294117647
2011-06-15,103.61,0.68,152.3676470588235
2011-06-16,100.09,0.68,147.19117647058823
2011-06-17,97.2,0.68,142.94117647058823
2011-06-20,98.18,0.68,144.38235294117646
2011-06-21,103.0,0.68,151.47058823529412
2011-06-22,104.81,0.68,154.13235294117646
2011-06-23,107.62,0.68,158.26470588235293
2011-06-24,106.1,0.68,156.02941176470586
2011-06-27,109.54,0.68,161.08823529411765
2011-06-28,108.78,0.68,159.97058823529412
2011-06-29,111.15,0.68,163.45588235294116
2011-06-30,110.25,0.68,162.13235294117646
2011-07-01,113.16,0.68,166.41176470588235
2011-07-05,113.51,0.68,166.92647058823528
2011-07-06,115.82,0.68,170.3235294117647
2011-07-07,117.64,0.68,173.0
2011-07-08,116.42,0.68,171.20588235294116
2011-07-11,112.78,0.68,165.85294117647058
2011-07-12,110.4,0.68,162.35294117647058
2011-07-13,112.72,0.68,165.76470588235293
2011-07-14,110.96,0.68,163.17647058823528
2011-07-15,113.94,0.68,167.55882352941174
2011-07-18,111.82,0.68,164.4411764705882
2011-07-19,118.65,0.68,174.48529411764704
2011-07-20,111.44,0.68,163.88235294117646
2011-07-21,98.87,0.68,145.39705882352942
2011-07-22,101.2,0.68,148.8235294117647
2011-07-25,97.5,0.68,143.38235294117646
2011-07-26,99.31,0.68,146.0441176470588
2011-07-27,94.9,0.68,139.55882352941177
2011-07-28,94.27,0.68,138.63235294117646
2011-07-29,93.48,0.68,137.47058823529412
2011-08-01,93.49,0.68,137.48529411764704
2011-08-02,90.19,0.68,132.63235294117646
2011-08-03,93.36,0.68,137.2941176470588
2011-08-04,86.52,0.68,127.23529411764704
2011-08-05,82.94,0.77,107.71428571428571
2011-08-08,75.26,0.77,97.74025974025975
2011-08-09,76.52,0.77,99.37662337662337
2011-08-10,72.93,0.77,94.71428571428572
2011-08-11,76.12,0.77,98.85714285714286
2011-08-12,81.9,0.77,106.36363636363637
2011-08-15,83.65,0.77,108.63636363636364
2011-08-16,81.27,0.77,105.54545454545453
2011-08-17,78.72,0.77,102.23376623376623
2011-08-18,71.3,0.77,92.59740259740259
2011-08-19,69.32,0.77,90.02597402597401
2011-08-22,69.25,0.77,89.93506493506493
2011-08-23,73.94,0.77,96.02597402597402
2011-08-24,73.46,0.77,95.4025974025974
2011-08-25,71.72,0.77,93.14285714285714
2011-08-26,75.49,0.77,98.03896103896103
2011-08-29,78.72,0.77,102.23376623376623
2011-08-30,79.33,0.77,103.02597402597402
2011-08-31,81.57,0.77,105.93506493506493
2011-09-01,79.13,0.77,102.76623376623375
2011-09-02,76.31,0.77,99.1038961038961
2011-09-06,76.03,0.77,98.74025974025975
2011-09-07,79.92,0.77,103.79220779220779
2011-09-08,78.44,0.77,101.87012987012986
2011-09-09,74.6,0.77,96.88311688311687
2011-09-12,77.52,0.77,100.67532467532467
2011-09-13,80.3,0.77,104.28571428571428
2011-09-14,83.22,0.77,108.07792207792207
2011-09-15,84.53,0.77,109.77922077922078
2011-09-16,83.72,0.77,108.72727272727272
2011-09-19,82.89,0.77,107.64935064935065
2011-09-20,78.17,0.77,101.51948051948052
2011-09-21,76.68,0.77,99.5844155844156
2011-09-22,74.2,0.77,96.36363636363636
2011-09-23,74.38,0.77,96.59740259740259
2011-09-26,77.38,0.77,100.49350649350649
2011-09-27,77.89,0.77,101.15584415584415
2011-09-28,75.85,0.77,98.5064935064935
2011-09-29,74.75,0.77,97.07792207792208
2011-09-30,71.05,0.77,92.27272727272727
2011-10-03,70.43,0.77,91.46753246753248
2011-10-04,77.63,0.77,100.81818181818181
2011-10-05,82.57,0.77,107.23376623376622
2011-10-06,85.75,0.77,111.36363636363636
2011-10-07,85.01,0.77,110.40259740259741
2011-10-10,87.31,0.77,113.3896103896104
2011-10-11,87.06,0.77,113.06493506493507
2011-10-12,87.8,0.77,114.02597402597402
2011-10-13,87.45,0.77,113.57142857142857
2011-10-14,90.07,0.77,116.97402597402596
2011-10-17,87.04,0.77,113.03896103896105
2011-10-18,88.5,0.77,114.93506493506493
2011-10-19,86.46,0.77,112.28571428571428
2011-10-20,86.72,0.77,112.62337662337661
2011-10-21,88.92,0.77,115.48051948051948
2011-10-24,93.42,0.77,121.32467532467533
2011-10-25,88.76,0.77,115.27272727272728
2011-10-26,101.26,0.77,131.5064935064935
2011-10-27,105.72,0.77,137.2987012987013
2011-10-28,107.63,0.77,139.77922077922076
2011-10-31,103.95,0.77,135.0
2011-11-01,100.56,0.77,130.5974025974026
2011-11-02,104.63,0.77,135.88311688311688
2011-11-03,106.94,0.77,138.88311688311688
2011-11-04,109.62,0.77,142.36363636363637
2011-11-07,108.56,0.77,140.98701298701297
2011-11-08,109.61,0.77,142.35064935064935
2011-11-09,105.77,0.77,137.36363636363635
2011-11-10,106.99,0.77,138.94805194805193
2011-11-11,111.19,0.77,144.4025974025974
2011-11-14,110.62,0.77,143.66233766233768
2011-11-15,112.61,0.77,146.24675324675323
2011-11-16,110.46,0.77,143.45454545454544
2011-11-17,107.1,0.77,139.0909090909091
2011-11-18,106.19,0.77,137.9090909090909
2011-11-21,102.73,0.77,133.41558441558442
2011-11-22,103.14,0.84,122.78571428571429
2011-11-23,99.53,0.84,118.48809523809524
2011-11-25,97.62,0.84,116.21428571428572
2011-11-28,104.66,0.84,124.5952380952381
2011-11-29,103.41,0.84,123.10714285714286
2011-11-30,113.03,0.84,134.55952380952382
2011-12-01,111.07,0.84,132.22619047619048
2011-12-02,112.42,0.84,133.83333333333334
2011-12-05,115.66,0.84,137.6904761904762
2011-12-06,114.32,0.84,136.0952380952381
2011-12-07,114.51,0.84,136.32142857142858
2011-12-08,111.09,0.84,132.25
2011-12-09,114.74,0.84,136.5952380952381
2011-12-12,112.36,0.84,133.76190476190476
2011-12-13,109.94,0.84,130.88095238095238
2011-12-14,104.65,0.84,124.58333333333334
2011-12-15,105.29,0.84,125.3452380952381
2011-12-16,104.83,0.84,124.79761904761905
2011-12-19,102.48,0.84,122.00000000000001
2011-12-20,109.39,0.84,130.22619047619048
2011-12-21,102.13,0.84,121.58333333333333
2011-12-22,104.48,0.84,124.3809523809524
2011-12-23,106.39,0.84,126.65476190476191
2011-12-27,106.54,0.84,126.83333333333334
2011-12-28,105.73,0.84,125.86904761904763
2011-12-29,107.0,0.84,127.38095238095238
2011-12-30,106.12,0.84,126.33333333333334
2012-01-03,105.94,0.84,126.11904761904762
2012-01-04,104.32,0.84,124.19047619047619
2012-01-05,105.23,0.84,125.27380952380953
2012-01-06,106.72,0.84,127.04761904761905
2012-01-09,110.49,0.84,131.53571428571428
2012-01-10,109.61,0.84,130.48809523809524
2012-01-11,110.72,0.84,131.80952380952382
2012-01-12,110.81,0.84,131.91666666666669
2012-01-13,106.78,0.84,127.11904761904762
2012-01-17,106.31,0.84,126.55952380952381
2012-01-18,108.46,0.84,129.11904761904762
2012-01-19,120.0,0.84,142.85714285714286
2012-01-20,120.27,0.84,143.17857142857142
2012-01-23,121.02,0.84,144.07142857142858
2012-01-24,123.1,0.84,146.54761904761904
2012-01-25,122.48,0.84,145.80952380952382
2012-01-26,120.82,0.84,143.83333333333334
2012-01-27,120.16,0.84,143.04761904761904
2012-01-30,120.1,0.84,142.97619047619048
2012-01-31,119.74,0.84,142.54761904761904
2012-02-01,122.42,0.84,145.73809523809524
2012-02-02,120.52,0.84,143.47619047619048
2012-02-03,124.77,0.83,150.32530120481928
2012-02-06,125.0,0.83,150.60240963855424
2012-02-07,126.4,0.83,152.28915662650604
2012-02-08,125.4,0.83,151.0843373493976
2012-02-09,125.75,0.83,151.50602409638554
2012-02-10,124.01,0.83,149.40963855421688
2012-02-13,125.0,0.83,150.60240963855424
2012-02-14,125.78,0.83,151.54216867469881
2012-02-15,126.72,0.83,152.67469879518072
2012-02-16,127.45,0.83,153.5542168674699
2012-02-17,124.92,0.83,150.50602409638554
2012-02-21,125.42,0.83,151.10843373493978
2012-02-22,126.58,0.83,152.50602409638554
2012-02-23,128.7,0.83,155.06024096385542
2012-02-24,127.48,0.83,153.59036144578315
2012-02-27,128.29,0.83,154.56626506024097
2012-02-28,127.02,0.83,153.03614457831327
2012-02-29,124.96,0.83,150.55421686746988
2012-03-01,127.33,0.83,153.40963855421688
2012-03-02,127.01,0.83,153.02409638554218
2012-03-05,124.49,0.83,149.9879518072289
2012-03-06,121.26,0.83,146.0963855421687
2012-03-07,124.75,0.83,150.3012048192771
2012-03-08,124.26,0.83,149.710843373494
2012-03-09,125.61,0.83,151.33734939759037
2012-03-12,125.85,0.83,151.6265060240964
2012-03-13,132.72,0.83,159.90361445783134
2012-03-14,131.86,0.83,158.8674698795181
2012-03-15,132.31,0.83,159.40963855421688
2012-03-16,131.91,0.83,158.9277108433735
2012-03-19,132.73,0.83,159.9156626506024
2012-03-20,129.51,0.83,156.03614457831324
2012-03-21,131.36,0.83,158.2650602409639
2012-03-22,132.47,0.83,159.60240963855424
2012-03-23,132.13,0.83,159.19277108433735
2012-03-26,134.8,0.83,162.40963855421688
2012-03-27,134.11,0.83,161.57831325301208
2012-03-28,134.05,0.83,161.50602409638557
2012-03-29,134.86,0.83,162.4819277108434
2012-03-30,134.96,0.83,162.60240963855424
2012-04-02,136.66,0.83,164.65060240963857
2012-04-03,138.06,0.83,166.33734939759037
2012-04-04,136.11,0.83,163.98795180722894
2012-04-05,135.93,0.83,163.7710843373494
2012-04-09,132.88,0.83,160.0963855421687
2012-04-10,128.3,0.83,154.57831325301206
2012-04-11,122.65,0.83,147.7710843373494
2012-04-12,124.15,0.83,149.57831325301206
2012-04-13,122.12,0.83,147.13253012048193
2012-04-16,122.04,0.83,147.03614457831327
2012-04-17,123.75,0.83,149.0963855421687
2012-04-18,124.21,0.83,149.65060240963857
2012-04-19,133.98,0.83,161.42168674698794
2012-04-20,131.63,0.83,158.59036144578315
2012-04-23,130.85,0.83,157.65060240963857
2012-04-24,129.28,0.83,155.75903614457832
2012-04-25,130.72,0.83,157.49397590361446
2012-04-26,133.41,0.83,160.73493975903614
2012-04-27,136.11,0.83,163.98795180722894
2012-04-30,133.93,0.83,161.36144578313255
2012-05-01,133.68,0.83,161.06024096385545
2012-05-02,136.26,0.83,164.16867469879517
2012-05-03,136.23,0.83,164.13253012048193
2012-05-04,131.9,0.83,158.91566265060243
2012-05-07,131.61,0.87,151.27586206896552
2012-05-08,128.87,0.87,148.12643678160921
2012-05-09,129.39,0.87,148.72413793103448
2012-05-10,124.08,0.87,142.6206896551724
2012-05-11,125.91,0.87,144.72413793103448
2012-05-14,125.53,0.87,144.28735632183907
2012-05-15,123.88,0.87,142.39080459770113
2012-05-16,118.26,0.87,135.93103448275863
2012-05-17,116.47,0.87,133.8735632183908
2012-05-18,112.71,0.87,129.55172413793102
2012-05-21,117.43,0.87,134.97701149425288
2012-05-22,116.54,0.87,133.95402298850576
2012-05-23,117.84,0.87,135.44827586206898
2012-05-24,108.56,0.87,124.7816091954023
2012-05-25,109.04,0.87,125.33333333333334
2012-05-29,108.44,0.87,124.64367816091954
2012-05-30,107.54,0.87,123.60919540229885
2012-05-31,103.48,0.87,118.9425287356322
2012-06-01,97.31,0.87,111.85057471264368
2012-06-04,97.51,0.87,112.08045977011496
2012-06-05,100.89,0.87,115.96551724137932
2012-06-06,103.27,0.87,118.70114942528735
2012-06-07,101.55,0.87,116.72413793103448
2012-06-08,102.4,0.87,117.70114942528737
2012-06-11,100.12,0.87,115.08045977011494
2012-06-12,101.56,0.87,116.73563218390805
2012-06-13,101.1,0.87,116.20689655172413
2012-06-14,100.51,0.87,115.52873563218391
2012-06-15,102.16,0.87,117.42528735632183
2012-06-18,102.71,0.87,118.0574712643678
2012-06-19,100.39,0.87,115.39080459770115
2012-06-20,101.25,0.87,116.37931034482759
2012-06-21,95.49,0.87,109.75862068965516
2012-06-22,99.3,0.87,114.13793103448276
2012-06-25,95.97,0.87,110.3103448275862
2012-06-26,95.77,0.87,110.08045977011494
2012-06-27,97.8,0.87,112.41379310344827
2012-06-28,93.36,0.87,107.3103448275862
2012-06-29,99.56,0.87,114.4367816091954
2012-07-02,98.01,0.87,112.65517241379311
2012-07-03,100.64,0.87,115.67816091954023
2012-07-05,101.44,0.87,116.59770114942529
2012-07-06,94.49,0.87,108.60919540229885
2012-07-09,92.62,0.87,106.45977011494253
2012-07-10,91.36,0.87,105.01149425287356
2012-07-11,92.46,0.87,106.27586206896551
2012-07-12,93.47,0.87,107.4367816091954
2012-07-13,91.39,0.87,105.04597701149426
2012-07-16,92.11,0.87,105.8735632183908
2012-07-17,91.76,0.87,105.4712643678161
2012-07-18,98.59,0.87,113.32183908045978
2012-07-19,102.75,0.87,118.10344827586206
2012-07-20,96.1,0.87,110.45977011494253
2012-07-23,93.59,0.87,107.57471264367817
2012-07-24,89.44,0.87,102.80459770114942
2012-07-25,91.98,0.87,105.72413793103449
2012-07-26,94.55,0.87,108.67816091954023
2012-07-27,97.75,0.87,112.35632183908046
2012-07-30,95.28,0.87,109.51724137931035
2012-07-31,93.38,0.87,107.33333333333333
2012-08-01,93.91,0.87,107.94252873563218
2012-08-02,90.53,0.87,104.05747126436782
2012-08-03,92.78,0.87,106.64367816091954
2012-08-06,97.13,0.87,111.64367816091954
2012-08-07,101.62,0.91,111.67032967032968
2012-08-08,101.1,0.91,111.0989010989011
2012-08-09,103.21,0.91,113.41758241758241
2012-08-10,102.23,0.91,112.34065934065934
2012-08-13,100.72,0.91,110.68131868131867
2012-08-14,96.99,0.91,106.58241758241758
2012-08-15,99.29,0.91,109.10989010989012
2012-08-16,104.05,0.91,114.34065934065933
2012-08-17,103.56,0.91,113.8021978021978
2012-08-20,101.68,0.91,111.73626373626374
2012-08-21,102.31,0.91,112.42857142857143
2012-08-22,100.23,0.91,110.14285714285714
2012-08-23,99.02,0.91,108.8131868131868
2012-08-24,98.65,0.91,108.40659340659342
2012-08-27,100.49,0.91,110.42857142857142
2012-08-28,100.83,0.91,110.8021978021978
2012-08-29,102.09,0.91,112.18681318681318
2012-08-30,97.39,0.91,107.02197802197801
2012-08-31,97.49,0.91,107.13186813186812
2012-09-04,94.47,0.91,103.8131868131868
2012-09-05,94.49,0.91,103.83516483516483
2012-09-06,99.05,0.91,108.84615384615384
2012-09-07,100.27,0.91,110.18681318681318
2012-09-10,96.63,0.91,106.18681318681318
2012-09-11,95.31,0.91,104.73626373626374
2012-09-12,96.97,0.91,106.56043956043956
2012-09-13,100.39,0.91,110.31868131868131
2012-09-14,103.67,0.91,113.92307692307692
2012-09-17,104.46,0.91,114.79120879120877
2012-09-18,108.62,0.91,119.36263736263736
2012-09-19,110.57,0.91,121.5054945054945
2012-09-20,109.36,0.91,120.17582417582418
2012-09-21,107.88,0.91,118.54945054945054
2012-09-24,109.03,0.91,119.81318681318682
2012-09-25,107.06,0.91,117.64835164835165
2012-09-26,105.08,0.91,115.47252747252746
2012-09-27,106.5,0.91,117.03296703296702
2012-09-28,104.64,0.91,114.98901098901099
2012-10-01,104.69,0.91,115.04395604395604
2012-10-02,106.97,0.91,117.54945054945054
2012-10-03,107.0,0.91,117.58241758241758
2012-10-04,107.43,0.91,118.05494505494507
2012-10-05,103.43,0.91,113.65934065934066
2012-10-08,103.88,0.91,114.15384615384615
2012-10-09,102.08,0.91,112.17582417582418
2012-10-10,98.77,0.91,108.53846153846153
2012-10-11,98.79,0.91,108.56043956043956
2012-10-12,97.27,0.91,106.89010989010988
2012-10-15,98.31,0.91,108.03296703296704
2012-10-16,101.19,0.91,111.19780219780219
2012-10-17,97.33,0.91,106.95604395604396
2012-10-18,97.05,0.91,106.64835164835164
2012-10-19,95.84,0.91,105.31868131868131
2012-10-22,95.97,0.91,105.46153846153845
2012-10-23,95.54,0.91,104.98901098901099
2012-10-24,93.32,0.91,102.54945054945054
2012-10-25,83.0,0.91,91.20879120879121
2012-10-26,81.78,0.91,89.86813186813187
2012-10-31,82.59,0.91,90.75824175824175
2012-11-01,86.1,0.91,94.6153846153846
2012-11-02,82.59,0.91,90.75824175824175
2012-11-05,85.13,0.91,93.54945054945054
2012-11-06,87.67,0.91,96.34065934065934
2012-11-07,88.35,0.91,97.08791208791207
2012-11-08,86.76,0.91,95.34065934065934
2012-11-09,87.93,0.91,96.62637362637363
2012-11-12,86.14,0.91,94.65934065934066
2012-11-13,86.54,0.91,95.09890109890111
2012-11-14,87.5,0.91,96.15384615384615
2012-11-15,87.71,0.91,96.38461538461537
2012-11-16,86.64,0.91,95.20879120879121
2012-11-19,88.08,0.91,96.79120879120879
2012-11-20,87.48,0.91,96.13186813186813
2012-11-21,90.05,0.85,105.94117647058823
2012-11-23,92.16,0.85,108.4235294117647
2012-11-26,92.61,0.85,108.95294117647059
2012-11-27,91.83,0.85,108.03529411764706
2012-11-28,92.37,0.85,108.67058823529412
2012-11-29,93.97,0.85,110.55294117647058
2012-11-30,93.68,0.85,110.21176470588236
2012-12-03,93.94,0.85,110.51764705882353
2012-12-04,92.98,0.85,109.38823529411765
2012-12-05,92.96,0.85,109.36470588235294
2012-12-06,92.52,0.85,108.84705882352941
2012-12-07,92.37,0.85,108.67058823529412
2012-12-10,93.77,0.85,110.31764705882352
2012-12-11,94.92,0.85,111.67058823529412
2012-12-12,94.2,0.85,110.82352941176471
2012-12-13,93.73,0.85,110.27058823529413
2012-12-14,90.41,0.85,106.36470588235294
2012-12-17,92.6,0.85,108.94117647058823
2012-12-18,97.29,0.85,114.45882352941177
2012-12-19,96.44,0.85,113.45882352941176
2012-12-20,97.33,0.85,114.50588235294117
2012-12-21,97.46,0.85,114.65882352941176
2012-12-24,96.19,0.85,113.16470588235295
2012-12-26,97.35,0.85,114.52941176470588
2012-12-27,97.13,0.85,114.27058823529411
2012-12-28,96.14,0.85,113.10588235294118
2012-12-31,97.15,0.85,114.29411764705884
2013-01-02,101.11,0.85,118.95294117647059
