date,FCX,FCX_EPS,PE Ratio
2008-06-04,55.78,1.33,41.93984962406015
2008-06-05,58.53,1.33,44.00751879699248
2008-06-06,57.88,1.33,43.5187969924812
2008-06-09,59.13,1.33,44.45864661654135
2008-06-10,59.71,1.33,44.89473684210526
2008-06-11,60.04,1.33,45.14285714285714
2008-06-12,58.74,1.33,44.16541353383459
2008-06-13,61.65,1.33,46.35338345864661
2008-06-16,62.33,1.33,46.86466165413533
2008-06-17,61.15,1.33,45.97744360902255
2008-06-18,61.09,1.33,45.932330827067666
2008-06-19,60.28,1.33,45.32330827067669
2008-06-20,58.51,1.33,43.992481203007515
2008-06-23,59.28,1.33,44.57142857142857
2008-06-24,57.86,1.33,43.503759398496236
2008-06-25,58.73,1.33,44.1578947368421
2008-06-26,57.83,1.33,43.48120300751879
2008-06-27,58.15,1.33,43.721804511278194
2008-06-30,58.6,1.33,44.06015037593985
2008-07-01,57.78,1.33,43.44360902255639
2008-07-02,53.79,1.33,40.44360902255639
2008-07-03,54.32,1.33,40.84210526315789
2008-07-07,54.79,1.33,41.19548872180451
2008-07-08,52.61,1.33,39.556390977443606
2008-07-09,51.88,1.33,39.00751879699248
2008-07-10,53.1,1.33,39.92481203007519
2008-07-11,53.87,1.33,40.503759398496236
2008-07-14,54.86,1.33,41.24812030075188
2008-07-15,52.49,1.33,39.46616541353384
2008-07-16,50.72,1.33,38.13533834586466
2008-07-17,49.72,1.33,37.38345864661654
2008-07-18,51.62,1.33,38.81203007518796
2008-07-21,53.51,1.33,40.233082706766915
2008-07-22,50.26,1.33,37.78947368421052
2008-07-23,49.37,1.33,37.1203007518797
2008-07-24,47.29,1.33,35.556390977443606
2008-07-25,48.13,1.33,36.18796992481203
2008-07-28,47.79,1.33,35.932330827067666
2008-07-29,47.81,1.33,35.94736842105263
2008-07-30,50.7,1.33,38.1203007518797
2008-07-31,48.38,1.33,36.37593984962406
2008-08-01,45.65,1.33,34.32330827067669
2008-08-04,40.17,1.33,30.20300751879699
2008-08-05,39.5,1.33,29.69924812030075
2008-08-06,43.83,1.33,32.95488721804511
2008-08-07,43.63,1.33,32.80451127819549
2008-08-08,42.76,1.33,32.150375939849624
2008-08-11,41.15,1.11,37.07207207207207
2008-08-12,41.83,1.11,37.68468468468468
2008-08-13,44.25,1.11,39.86486486486486
2008-08-14,43.42,1.11,39.11711711711712
2008-08-15,42.2,1.11,38.01801801801802
2008-08-18,41.67,1.11,37.54054054054054
2008-08-19,42.35,1.11,38.15315315315315
2008-08-20,45.54,1.11,41.027027027027025
2008-08-21,46.83,1.11,42.189189189189186
2008-08-22,45.3,1.11,40.81081081081081
2008-08-25,43.9,1.11,39.549549549549546
2008-08-26,44.26,1.11,39.87387387387387
2008-08-27,45.54,1.11,41.027027027027025
2008-08-28,45.31,1.11,40.81981981981982
2008-08-29,44.66,1.11,40.23423423423423
2008-09-02,41.53,1.11,37.41441441441441
2008-09-03,40.18,1.11,36.19819819819819
2008-09-04,37.47,1.11,33.75675675675675
2008-09-05,36.96,1.11,33.2972972972973
2008-09-08,36.03,1.11,32.45945945945946
2008-09-09,32.58,1.11,29.351351351351347
2008-09-10,34.59,1.11,31.16216216216216
2008-09-11,34.13,1.11,30.74774774774775
2008-09-12,36.94,1.11,33.27927927927927
2008-09-15,32.92,1.11,29.657657657657655
2008-09-16,33.13,1.11,29.846846846846848
2008-09-17,32.71,1.11,29.468468468468465
2008-09-18,33.49,1.11,30.17117117117117
2008-09-19,36.76,1.11,33.11711711711711
2008-09-22,36.17,1.11,32.585585585585584
2008-09-23,34.76,1.11,31.31531531531531
2008-09-24,33.25,1.11,29.954954954954953
2008-09-25,34.2,1.11,30.81081081081081
2008-09-26,31.91,1.11,28.747747747747745
2008-09-29,26.61,1.11,23.972972972972972
2008-09-30,28.42,1.11,25.603603603603602
2008-10-01,26.48,1.11,23.855855855855854
2008-10-02,22.8,1.11,20.54054054054054
2008-10-03,22.43,1.11,20.207207207207205
2008-10-06,21.86,1.11,19.693693693693692
2008-10-07,19.34,1.11,17.423423423423422
2008-10-08,21.3,1.11,19.18918918918919
2008-10-09,19.21,1.11,17.306306306306304
2008-10-10,18.17,1.11,16.36936936936937
2008-10-13,22.68,1.11,20.43243243243243
2008-10-14,20.47,1.11,18.441441441441437
2008-10-15,16.56,1.11,14.918918918918916
2008-10-16,16.7,1.11,15.045045045045043
2008-10-17,16.47,1.11,14.837837837837835
2008-10-20,18.36,1.11,16.54054054054054
2008-10-21,16.37,1.11,14.747747747747747
2008-10-22,13.46,1.11,12.126126126126126
2008-10-23,13.14,1.11,11.837837837837837
2008-10-24,12.43,1.11,11.198198198198197
2008-10-27,11.88,1.11,10.702702702702702
2008-10-28,13.4,1.11,12.072072072072071
2008-10-29,14.12,1.11,12.720720720720719
2008-10-30,15.01,1.11,13.522522522522522
2008-10-31,14.53,1.11,13.090090090090088
2008-11-03,14.42,1.11,12.99099099099099
2008-11-04,16.47,1.11,14.837837837837835
2008-11-05,15.03,1.11,13.540540540540539
2008-11-06,13.44,1.11,12.108108108108107
2008-11-07,13.54,1.11,12.198198198198197
2008-11-10,13.73,0.66,20.8030303030303
2008-11-11,12.39,0.66,18.772727272727273
2008-11-12,11.15,0.66,16.893939393939394
2008-11-13,13.01,0.66,19.71212121212121
2008-11-14,12.17,0.66,18.439393939393938
2008-11-17,11.57,0.66,17.53030303030303
2008-11-18,10.84,0.66,16.424242424242422
2008-11-19,10.12,0.66,15.333333333333332
2008-11-20,8.8,0.66,13.333333333333334
2008-11-21,9.67,0.66,14.65151515151515
2008-11-24,10.96,0.66,16.606060606060606
2008-11-25,11.53,0.66,17.46969696969697
2008-11-26,12.67,0.66,19.196969696969695
2008-11-28,12.0,0.66,18.18181818181818
2008-12-01,10.46,0.66,15.84848484848485
2008-12-02,10.91,0.66,16.53030303030303
2008-12-03,9.03,0.66,13.68181818181818
2008-12-04,8.76,0.66,13.272727272727272
2008-12-05,8.4,0.66,12.727272727272727
2008-12-08,10.01,0.66,15.166666666666666
2008-12-09,9.87,0.66,14.954545454545453
2008-12-10,11.45,0.66,17.348484848484848
2008-12-11,11.42,0.66,17.3030303030303
2008-12-12,11.14,0.66,16.87878787878788
2008-12-15,11.26,0.66,17.06060606060606
2008-12-16,12.45,0.66,18.863636363636363
2008-12-17,13.01,0.66,19.71212121212121
2008-12-18,11.66,0.66,17.666666666666664
2008-12-19,11.67,0.66,17.68181818181818
2008-12-22,10.66,0.66,16.151515151515152
2008-12-23,10.87,0.66,16.46969696969697
2008-12-24,10.79,0.66,16.348484848484848
2008-12-26,11.29,0.66,17.106060606060606
2008-12-29,11.57,0.66,17.53030303030303
2008-12-30,11.87,0.66,17.984848484848484
2008-12-31,12.22,0.66,18.515151515151516
2009-01-02,13.37,0.66,20.257575757575754
2009-01-05,14.11,0.66,21.378787878787875
2009-01-06,15.41,0.66,23.348484848484848
2009-01-07,14.0,0.66,21.21212121212121
2009-01-08,14.63,0.66,22.166666666666668
2009-01-09,14.38,0.66,21.78787878787879
2009-01-12,12.72,0.66,19.272727272727273
2009-01-13,12.9,0.66,19.545454545454547
2009-01-14,11.52,0.66,17.454545454545453
2009-01-15,11.85,0.66,17.954545454545453
2009-01-16,12.2,0.66,18.484848484848484
2009-01-20,11.07,0.66,16.772727272727273
2009-01-21,11.75,0.66,17.8030303030303
2009-01-22,11.28,0.66,17.09090909090909
2009-01-23,11.41,0.66,17.28787878787879
2009-01-26,12.47,0.66,18.893939393939394
2009-01-27,12.82,0.66,19.424242424242422
2009-01-28,14.04,0.66,21.27272727272727
2009-01-29,13.34,0.66,20.21212121212121
2009-01-30,12.57,0.66,19.045454545454547
2009-02-02,12.3,0.66,18.636363636363637
2009-02-03,12.59,0.66,19.075757575757574
2009-02-04,13.64,0.66,20.666666666666668
2009-02-05,14.18,0.66,21.484848484848484
2009-02-06,14.91,0.66,22.59090909090909
2009-02-09,14.66,0.66,22.21212121212121
2009-02-10,13.65,0.66,20.68181818181818
2009-02-11,13.96,0.66,21.151515151515152
2009-02-12,14.7,0.66,22.27272727272727
2009-02-13,15.26,0.66,23.12121212121212
2009-02-17,13.56,0.66,20.545454545454547
2009-02-18,14.22,0.66,21.545454545454547
2009-02-19,14.14,0.66,21.424242424242426
2009-02-20,14.39,0.66,21.803030303030305
2009-02-23,13.17,0.66,19.954545454545453
2009-02-24,14.0,0.66,21.21212121212121
2009-02-25,14.66,0.66,22.21212121212121
2009-02-26,15.05,-3.83,-3.9295039164490864
2009-02-27,15.21,-3.83,-3.971279373368146
2009-03-02,13.25,-3.83,-3.4595300261096606
2009-03-03,14.21,-3.83,-3.710182767624021
2009-03-04,16.11,-3.83,-4.206266318537859
2009-03-05,15.83,-3.83,-4.133159268929504
2009-03-06,16.94,-3.83,-4.422976501305484
2009-03-09,16.16,-3.83,-4.219321148825065
2009-03-10,17.08,-3.83,-4.45953002610966
2009-03-11,17.78,-3.83,-4.642297650130549
2009-03-12,18.38,-3.83,-4.798955613577023
2009-03-13,18.52,-3.83,-4.835509138381201
2009-03-16,18.63,-3.83,-4.864229765013055
2009-03-17,18.47,-3.83,-4.822454308093994
2009-03-18,18.93,-3.83,-4.942558746736292
2009-03-19,20.02,-3.83,-5.227154046997389
2009-03-20,19.5,-3.83,-5.091383812010444
2009-03-23,20.93,-3.83,-5.464751958224543
2009-03-24,20.43,-3.83,-5.33420365535248
2009-03-25,20.33,-3.83,-5.308093994778067
2009-03-26,21.53,-3.83,-5.6214099216710185
2009-03-27,21.06,-3.83,-5.498694516971279
2009-03-30,19.26,-3.83,-5.028720626631854
2009-03-31,19.06,-3.83,-4.976501305483028
2009-04-01,19.86,-3.83,-5.1853785900783285
2009-04-02,20.79,-3.83,-5.4281984334203655
2009-04-03,21.33,-3.83,-5.569190600522193
2009-04-06,20.88,-3.83,-5.4516971279373365
2009-04-07,20.68,-3.83,-5.399477806788512
2009-04-08,20.31,-3.83,-5.302872062663185
2009-04-09,22.05,-3.83,-5.757180156657964
2009-04-13,22.8,-3.83,-5.953002610966058
2009-04-14,22.13,-3.83,-5.778067885117493
2009-04-15,22.4,-3.83,-5.848563968668407
2009-04-16,21.87,-3.83,-5.710182767624021
2009-04-17,21.7,-3.83,-5.66579634464752
2009-04-20,19.56,-3.83,-5.107049608355091
2009-04-21,20.37,-3.83,-5.318537859007833
2009-04-22,20.23,-3.83,-5.281984334203655
2009-04-23,19.58,-3.83,-5.1122715404699735
2009-04-24,20.47,-3.83,-5.344647519582245
2009-04-27,19.84,-3.83,-5.180156657963447
2009-04-28,19.14,-3.83,-4.997389033942559
2009-04-29,20.48,-3.83,-5.347258485639687
2009-04-30,21.33,-3.83,-5.569190600522193
2009-05-01,22.24,-3.83,-5.806788511749347
2009-05-04,24.32,-3.83,-6.349869451697128
2009-05-05,25.0,-3.83,-6.527415143603133
2009-05-06,25.92,-3.83,-6.7676240208877285
2009-05-07,24.52,-3.83,-6.402088772845953
2009-05-08,25.9,-3.83,-6.762402088772846
2009-05-11,25.49,0.07,364.1428571428571
2009-05-12,24.56,0.07,350.85714285714283
2009-05-13,23.0,0.07,328.57142857142856
2009-05-14,23.06,0.07,329.4285714285714
2009-05-15,22.58,0.07,322.5714285714285
2009-05-18,24.33,0.07,347.5714285714285
2009-05-19,24.76,0.07,353.7142857142857
2009-05-20,25.0,0.07,357.1428571428571
2009-05-21,24.33,0.07,347.5714285714285
2009-05-22,24.17,0.07,345.2857142857143
2009-05-26,25.0,0.07,357.1428571428571
2009-05-27,24.88,0.07,355.4285714285714
2009-05-28,26.1,0.07,372.85714285714283
2009-05-29,27.22,0.07,388.8571428571428
2009-06-01,29.06,0.07,415.1428571428571
2009-06-02,28.44,0.07,406.2857142857143
2009-06-03,26.83,0.07,383.2857142857142
2009-06-04,28.17,0.07,402.4285714285714
2009-06-05,28.58,0.07,408.2857142857142
2009-06-08,28.24,0.07,403.4285714285714
2009-06-09,29.48,0.07,421.1428571428571
2009-06-10,29.95,0.07,427.85714285714283
2009-06-11,30.21,0.07,431.57142857142856
2009-06-12,29.25,0.07,417.85714285714283
2009-06-15,27.57,0.07,393.85714285714283
2009-06-16,26.2,0.07,374.2857142857142
2009-06-17,25.24,0.07,360.5714285714285
2009-06-18,25.25,0.07,360.71428571428567
2009-06-19,25.47,0.07,363.85714285714283
2009-06-22,22.59,0.07,322.71428571428567
2009-06-23,23.59,0.07,336.99999999999994
2009-06-24,24.4,0.07,348.5714285714285
2009-06-25,25.38,0.07,362.5714285714285
2009-06-26,25.28,0.07,361.1428571428571
2009-06-29,25.17,0.07,359.57142857142856
2009-06-30,25.06,0.07,357.99999999999994
2009-07-01,25.29,0.07,361.2857142857142
2009-07-02,24.86,0.07,355.1428571428571
2009-07-06,22.97,0.07,328.1428571428571
2009-07-07,22.5,0.07,321.4285714285714
2009-07-08,22.55,0.07,322.1428571428571
2009-07-09,23.34,0.07,333.4285714285714
2009-07-10,23.32,0.07,333.1428571428571
2009-07-13,23.96,0.07,342.2857142857143
2009-07-14,24.09,0.07,344.1428571428571
2009-07-15,25.46,0.07,363.71428571428567
2009-07-16,26.91,0.07,384.4285714285714
2009-07-17,27.75,0.07,396.4285714285714
2009-07-20,28.5,0.07,407.1428571428571
2009-07-21,29.08,0.07,415.4285714285714
2009-07-22,29.39,0.07,419.85714285714283
2009-07-23,29.88,0.07,426.8571428571428
2009-07-24,29.91,0.07,427.2857142857142
2009-07-27,29.98,0.07,428.2857142857143
2009-07-28,29.29,0.07,418.4285714285714
2009-07-29,27.75,0.07,396.4285714285714
2009-07-30,29.21,0.07,417.2857142857143
2009-07-31,30.15,0.07,430.71428571428567
2009-08-03,32.57,0.07,465.2857142857142
2009-08-04,31.55,0.07,450.71428571428567
2009-08-05,32.23,0.07,460.42857142857133
2009-08-06,32.0,0.07,457.1428571428571
2009-08-07,31.71,0.69,45.95652173913044
2009-08-10,31.19,0.69,45.20289855072464
2009-08-11,30.94,0.69,44.84057971014493
2009-08-12,31.49,0.69,45.63768115942029
2009-08-13,33.04,0.69,47.88405797101449
2009-08-14,31.83,0.69,46.130434782608695
2009-08-17,29.68,0.69,43.014492753623195
2009-08-18,30.24,0.69,43.82608695652174
2009-08-19,31.05,0.69,45.00000000000001
2009-08-20,31.12,0.69,45.10144927536233
2009-08-21,32.53,0.69,47.14492753623189
2009-08-24,32.72,0.69,47.42028985507247
2009-08-25,32.06,0.69,46.46376811594204
2009-08-26,31.57,0.69,45.753623188405804
2009-08-27,32.13,0.69,46.56521739130436
2009-08-28,32.74,0.69,47.44927536231885
2009-08-31,31.49,0.69,45.63768115942029
2009-09-01,30.31,0.69,43.92753623188406
2009-09-02,30.9,0.69,44.78260869565217
2009-09-03,32.24,0.69,46.72463768115943
2009-09-04,33.0,0.69,47.82608695652174
2009-09-08,34.0,0.69,49.275362318840585
2009-09-09,33.84,0.69,49.04347826086958
2009-09-10,34.63,0.69,50.18840579710146
2009-09-11,35.19,0.69,51.0
2009-09-14,35.31,0.69,51.173913043478265
2009-09-15,35.66,0.69,51.68115942028985
2009-09-16,36.08,0.69,52.28985507246377
2009-09-17,35.74,0.69,51.79710144927537
2009-09-18,35.07,0.69,50.82608695652174
2009-09-21,35.04,0.69,50.78260869565218
2009-09-22,36.58,0.69,53.01449275362319
2009-09-23,35.54,0.69,51.507246376811594
2009-09-24,34.05,0.69,49.34782608695652
2009-09-25,33.35,0.69,48.333333333333336
2009-09-28,34.48,0.69,49.971014492753625
2009-09-29,34.16,0.69,49.507246376811594
2009-09-30,34.31,0.69,49.72463768115943
2009-10-01,32.7,0.69,47.39130434782609
2009-10-02,32.93,0.69,47.72463768115942
2009-10-05,33.65,0.69,48.768115942028984
2009-10-06,34.81,0.69,50.44927536231885
2009-10-07,36.39,0.69,52.739130434782616
2009-10-08,37.49,0.69,54.33333333333334
2009-10-09,37.17,0.69,53.86956521739131
2009-10-12,37.24,0.69,53.97101449275363
2009-10-13,37.42,0.69,54.23188405797102
2009-10-14,38.12,0.69,55.2463768115942
2009-10-15,37.97,0.69,55.02898550724638
2009-10-16,37.87,0.69,54.88405797101449
2009-10-19,39.5,0.69,57.24637681159421
2009-10-20,39.31,0.69,56.97101449275363
2009-10-21,39.86,0.69,57.76811594202899
2009-10-22,41.49,0.69,60.1304347826087
2009-10-23,40.67,0.69,58.94202898550726
2009-10-26,39.74,0.69,57.59420289855073
2009-10-27,38.72,0.69,56.11594202898551
2009-10-28,36.72,0.69,53.21739130434783
2009-10-29,39.08,0.69,56.63768115942029
2009-10-30,36.68,0.69,53.15942028985508
2009-11-02,37.31,0.69,54.07246376811595
2009-11-03,38.39,0.69,55.637681159420296
2009-11-04,38.85,0.69,56.30434782608696
2009-11-05,39.75,0.69,57.608695652173914
2009-11-06,39.78,1.05,37.885714285714286
2009-11-09,41.6,1.05,39.61904761904762
2009-11-10,41.29,1.05,39.32380952380952
2009-11-11,41.47,1.05,39.49523809523809
2009-11-12,40.58,1.05,38.647619047619045
2009-11-13,40.79,1.05,38.84761904761905
2009-11-16,42.24,1.05,40.22857142857143
2009-11-17,42.68,1.05,40.647619047619045
2009-11-18,42.35,1.05,40.333333333333336
2009-11-19,42.36,1.05,40.34285714285714
2009-11-20,42.29,1.05,40.27619047619047
2009-11-23,42.67,1.05,40.63809523809524
2009-11-24,42.79,1.05,40.75238095238095
2009-11-25,43.66,1.05,41.580952380952375
2009-11-27,42.07,1.05,40.06666666666666
2009-11-30,41.4,1.05,39.42857142857142
2009-12-01,41.96,1.05,39.96190476190476
2009-12-02,42.59,1.05,40.56190476190476
2009-12-03,41.9,1.05,39.904761904761905
2009-12-04,39.94,1.05,38.03809523809523
2009-12-07,39.35,1.05,37.476190476190474
2009-12-08,38.13,1.05,36.31428571428572
2009-12-09,39.19,1.05,37.32380952380952
2009-12-10,38.87,1.05,37.01904761904761
2009-12-11,38.4,1.05,36.57142857142857
2009-12-14,39.42,1.05,37.542857142857144
2009-12-15,39.04,1.05,37.18095238095238
2009-12-16,39.72,1.05,37.82857142857143
2009-12-17,37.98,1.05,36.171428571428564
2009-12-18,38.27,1.05,36.44761904761905
2009-12-21,38.98,1.05,37.12380952380952
2009-12-22,39.22,1.05,37.35238095238095
2009-12-23,40.47,1.05,38.54285714285714
2009-12-24,40.9,1.05,38.95238095238095
2009-12-28,40.9,1.05,38.95238095238095
2009-12-29,40.54,1.05,38.60952380952381
2009-12-30,40.44,1.05,38.51428571428571
2009-12-31,40.15,1.05,38.238095238095234
2010-01-04,41.73,1.05,39.74285714285714
2010-01-05,41.98,1.05,39.980952380952374
2010-01-06,43.65,1.05,41.57142857142857
2010-01-07,42.82,1.05,40.78095238095238
2010-01-08,44.05,1.05,41.95238095238095
2010-01-11,44.04,1.05,41.94285714285714
2010-01-12,42.38,1.05,40.36190476190476
2010-01-13,43.08,1.05,41.028571428571425
2010-01-14,42.54,1.05,40.51428571428571
2010-01-15,42.15,1.05,40.14285714285714
2010-01-19,42.3,1.05,40.285714285714285
2010-01-20,41.76,1.05,39.771428571428565
2010-01-21,38.14,1.05,36.32380952380952
2010-01-22,37.12,1.05,35.35238095238095
2010-01-25,37.3,1.05,35.52380952380952
2010-01-26,35.99,1.05,34.27619047619048
2010-01-27,35.63,1.05,33.93333333333334
2010-01-28,34.41,1.05,32.771428571428565
2010-01-29,33.35,1.05,31.761904761904763
2010-02-01,35.79,1.05,34.08571428571428
2010-02-02,36.26,1.05,34.53333333333333
2010-02-03,35.23,1.05,33.55238095238095
2010-02-04,33.37,1.05,31.780952380952378
2010-02-05,35.12,1.05,33.44761904761904
2010-02-08,34.6,1.05,32.95238095238095
2010-02-09,35.79,1.05,34.08571428571428
2010-02-10,35.51,1.05,33.819047619047616
2010-02-11,37.08,1.05,35.31428571428571
2010-02-12,36.84,1.05,35.08571428571429
2010-02-16,37.97,1.05,36.16190476190476
2010-02-17,37.56,1.05,35.77142857142857
2010-02-18,38.3,1.05,36.476190476190474
2010-02-19,38.58,1.05,36.74285714285714
2010-02-22,38.12,1.05,36.304761904761904
2010-02-23,36.82,1.05,35.06666666666666
2010-02-24,36.34,1.05,34.609523809523814
2010-02-25,37.04,1.05,35.27619047619047
2010-02-26,37.58,1.19,31.57983193277311
2010-03-01,38.22,1.19,32.11764705882353
2010-03-02,38.99,1.19,32.76470588235294
2010-03-03,39.62,1.19,33.294117647058826
2010-03-04,39.42,1.19,33.12605042016807
2010-03-05,40.36,1.19,33.91596638655462
2010-03-08,40.31,1.19,33.87394957983194
2010-03-09,39.88,1.19,33.51260504201681
2010-03-10,40.04,1.19,33.64705882352941
2010-03-11,40.25,1.19,33.82352941176471
2010-03-12,40.26,1.19,33.831932773109244
2010-03-15,40.33,1.19,33.890756302521005
2010-03-16,41.1,1.19,34.537815126050425
2010-03-17,40.62,1.19,34.134453781512605
2010-03-18,40.13,1.19,33.72268907563026
2010-03-19,39.26,1.19,32.99159663865546
2010-03-22,39.9,1.19,33.529411764705884
2010-03-23,40.54,1.19,34.0672268907563
2010-03-24,39.9,1.19,33.529411764705884
2010-03-25,38.96,1.19,32.73949579831933
2010-03-26,39.58,1.19,33.260504201680675
2010-03-29,41.44,1.19,34.8235294117647
2010-03-30,41.83,1.19,35.15126050420168
2010-03-31,41.77,1.19,35.10084033613446
2010-04-01,43.14,1.19,36.252100840336134
2010-04-05,43.67,1.19,36.69747899159664
2010-04-06,43.67,1.19,36.69747899159664
2010-04-07,42.97,1.19,36.109243697478995
2010-04-08,43.03,1.19,36.15966386554622
2010-04-09,42.83,1.19,35.991596638655466
2010-04-12,42.2,1.19,35.46218487394958
2010-04-13,42.38,1.19,35.61344537815126
2010-04-14,42.68,1.19,35.865546218487395
2010-04-15,42.11,1.19,35.38655462184874
2010-04-16,40.59,1.19,34.109243697478995
2010-04-19,40.4,1.19,33.94957983193277
2010-04-20,40.4,1.19,33.94957983193277
2010-04-21,39.21,1.19,32.94957983193277
2010-04-22,40.25,1.19,33.82352941176471
2010-04-23,39.78,1.19,33.42857142857143
2010-04-26,40.2,1.19,33.78151260504202
2010-04-27,38.08,1.19,32.0
2010-04-28,38.24,1.19,32.13445378151261
2010-04-29,38.86,1.19,32.65546218487395
2010-04-30,37.76,1.19,31.73109243697479
2010-05-03,36.87,1.19,30.983193277310924
2010-05-04,35.24,1.19,29.613445378151262
2010-05-05,35.22,1.19,29.596638655462186
2010-05-06,34.51,1.19,29.0
2010-05-07,33.79,1.02,33.127450980392155
2010-05-10,36.25,1.02,35.53921568627451
2010-05-11,35.12,1.02,34.431372549019606
2010-05-12,36.5,1.02,35.78431372549019
2010-05-13,35.86,1.02,35.15686274509804
2010-05-14,34.86,1.02,34.17647058823529
2010-05-17,33.99,1.02,33.32352941176471
2010-05-18,33.67,1.02,33.009803921568626
2010-05-19,33.85,1.02,33.18627450980392
2010-05-20,31.81,1.02,31.18627450980392
2010-05-21,33.51,1.02,32.85294117647059
2010-05-24,32.78,1.02,32.13725490196079
2010-05-25,33.81,1.02,33.14705882352941
2010-05-26,33.29,1.02,32.63725490196078
2010-05-27,35.54,1.02,34.84313725490196
2010-05-28,35.03,1.02,34.34313725490196
2010-06-01,33.24,1.02,32.588235294117645
2010-06-02,34.51,1.02,33.83333333333333
2010-06-03,33.08,1.02,32.431372549019606
2010-06-04,31.41,1.02,30.794117647058822
2010-06-07,29.33,1.02,28.754901960784313
2010-06-08,30.74,1.02,30.137254901960784
2010-06-09,30.38,1.02,29.784313725490193
2010-06-10,32.18,1.02,31.549019607843135
2010-06-11,32.47,1.02,31.833333333333332
2010-06-14,32.63,1.02,31.990196078431374
2010-06-15,33.53,1.02,32.872549019607845
2010-06-16,33.51,1.02,32.85294117647059
2010-06-17,32.9,1.02,32.25490196078431
2010-06-18,32.95,1.02,32.30392156862745
2010-06-21,34.04,1.02,33.37254901960784
2010-06-22,32.6,1.02,31.96078431372549
2010-06-23,32.53,1.02,31.8921568627451
2010-06-24,31.72,1.02,31.098039215686274
2010-06-25,33.29,1.02,32.63725490196078
2010-06-28,32.33,1.02,31.69607843137255
2010-06-29,30.54,1.02,29.941176470588236
2010-06-30,29.57,1.02,28.99019607843137
2010-07-01,29.09,1.02,28.519607843137255
2010-07-02,29.27,1.02,28.69607843137255
2010-07-06,29.59,1.02,29.009803921568626
2010-07-07,31.48,1.02,30.862745098039216
2010-07-08,31.58,1.02,30.960784313725487
2010-07-09,32.99,1.02,32.34313725490196
2010-07-12,31.61,1.02,30.99019607843137
2010-07-13,32.06,1.02,31.43137254901961
2010-07-14,31.83,1.02,31.205882352941174
2010-07-15,31.58,1.02,30.960784313725487
2010-07-16,30.04,1.02,29.45098039215686
2010-07-19,30.43,1.02,29.833333333333332
2010-07-20,32.16,1.02,31.529411764705877
2010-07-21,33.03,1.02,32.38235294117647
2010-07-22,34.39,1.02,33.71568627450981
2010-07-23,35.54,1.02,34.84313725490196
2010-07-26,35.62,1.02,34.92156862745098
2010-07-27,34.92,1.02,34.23529411764706
2010-07-28,35.19,1.02,34.5
2010-07-29,35.37,1.02,34.67647058823529
2010-07-30,35.77,1.02,35.068627450980394
2010-08-02,37.4,1.02,36.666666666666664
2010-08-03,37.01,1.02,36.28431372549019
2010-08-04,37.5,1.02,36.76470588235294
2010-08-05,37.04,1.02,36.31372549019608
2010-08-06,37.31,0.74,50.41891891891892
2010-08-09,37.37,0.74,50.5
2010-08-10,36.61,0.74,49.472972972972975
2010-08-11,35.02,0.74,47.32432432432433
2010-08-12,35.2,0.74,47.56756756756757
2010-08-13,35.04,0.74,47.35135135135135
2010-08-16,35.31,0.74,47.71621621621622
2010-08-17,36.42,0.74,49.21621621621622
2010-08-18,36.61,0.74,49.472972972972975
2010-08-19,36.04,0.74,48.7027027027027
2010-08-20,35.69,0.74,48.229729729729726
2010-08-23,35.18,0.74,47.54054054054054
2010-08-24,33.53,0.74,45.310810810810814
2010-08-25,33.33,0.74,45.04054054054054
2010-08-26,33.56,0.74,45.351351351351354
2010-08-27,35.6,0.74,48.10810810810811
2010-08-30,35.18,0.74,47.54054054054054
2010-08-31,35.99,0.74,48.63513513513514
2010-09-01,38.1,0.74,51.48648648648649
2010-09-02,38.48,0.74,51.99999999999999
2010-09-03,39.28,0.74,53.08108108108108
2010-09-07,38.93,0.74,52.608108108108105
2010-09-08,39.57,0.74,53.472972972972975
2010-09-09,39.08,0.74,52.81081081081081
2010-09-10,39.65,0.74,53.58108108108108
2010-09-13,40.89,0.74,55.25675675675676
2010-09-14,40.72,0.74,55.027027027027025
2010-09-15,40.7,0.74,55.00000000000001
2010-09-16,40.87,0.74,55.229729729729726
2010-09-17,40.86,0.74,55.21621621621622
2010-09-20,41.67,0.74,56.310810810810814
2010-09-21,41.49,0.74,56.06756756756757
2010-09-22,42.26,0.74,57.108108108108105
2010-09-23,42.12,0.74,56.91891891891892
2010-09-24,43.31,0.74,58.52702702702703
2010-09-27,43.28,0.74,58.48648648648649
2010-09-28,43.51,0.74,58.7972972972973
2010-09-29,43.1,0.74,58.24324324324325
2010-09-30,42.7,0.74,57.70270270270271
2010-10-01,44.56,0.74,60.21621621621622
2010-10-04,43.62,0.74,58.945945945945944
2010-10-05,45.59,0.74,61.60810810810811
2010-10-06,46.81,0.74,63.25675675675676
2010-10-07,45.7,0.74,61.75675675675676
2010-10-08,47.76,0.74,64.54054054054053
2010-10-11,47.69,0.74,64.44594594594594
2010-10-12,47.72,0.74,64.48648648648648
2010-10-13,49.54,0.74,66.94594594594595
2010-10-14,49.49,0.74,66.87837837837839
2010-10-15,49.03,0.74,66.25675675675676
2010-10-18,48.15,0.74,65.06756756756756
2010-10-19,46.36,0.74,62.648648648648646
2010-10-20,47.67,0.74,64.41891891891892
2010-10-21,48.22,0.74,65.16216216216216
2010-10-22,47.03,0.74,63.554054054054056
