date,WAB,WAB_EPS,PE Ratio
2001-07-06,7.23,0.05,144.6
2001-07-09,7.15,0.05,143.0
2001-07-10,7.25,0.05,145.0
2001-07-11,6.95,0.05,139.0
2001-07-12,7.19,0.05,143.8
2001-07-13,7.1,0.05,141.99999999999997
2001-07-16,7.01,0.05,140.2
2001-07-17,7.03,0.05,140.6
2001-07-18,6.96,0.05,139.2
2001-07-19,7.13,0.05,142.6
2001-07-20,7.14,0.05,142.79999999999998
2001-07-23,7.18,0.05,143.6
2001-07-24,7.08,0.05,141.6
2001-07-25,7.16,0.05,143.2
2001-07-26,7.35,0.05,146.99999999999997
2001-07-27,7.26,0.05,145.2
2001-07-30,7.48,0.05,149.6
2001-07-31,7.25,0.05,145.0
2001-08-01,6.95,0.05,139.0
2001-08-02,7.1,0.05,141.99999999999997
2001-08-03,7.1,0.05,141.99999999999997
2001-08-06,6.93,0.05,138.6
2001-08-07,6.74,0.05,134.79999999999998
2001-08-08,6.58,0.05,131.6
2001-08-09,6.57,0.05,131.4
2001-08-10,6.57,0.05,131.4
2001-08-13,6.59,0.05,131.79999999999998
2001-08-14,6.88,0.08,86.0
2001-08-15,6.85,0.08,85.625
2001-08-16,6.78,0.08,84.75
2001-08-17,6.84,0.08,85.5
2001-08-20,6.86,0.08,85.75
2001-08-21,7.0,0.08,87.5
2001-08-22,6.89,0.08,86.125
2001-08-23,6.75,0.08,84.375
2001-08-24,7.05,0.08,88.125
2001-08-27,6.92,0.08,86.5
2001-08-28,7.14,0.08,89.25
2001-08-29,7.0,0.08,87.5
2001-08-30,6.73,0.08,84.125
2001-08-31,6.95,0.08,86.875
2001-09-04,6.5,0.08,81.25
2001-09-05,6.68,0.08,83.5
2001-09-06,6.7,0.08,83.75
2001-09-07,6.65,0.08,83.125
2001-09-10,6.69,0.08,83.625
2001-09-17,6.45,0.08,80.625
2001-09-18,6.55,0.08,81.875
2001-09-19,6.39,0.08,79.875
2001-09-20,6.06,0.08,75.75
2001-09-21,5.79,0.08,72.375
2001-09-24,5.76,0.08,72.0
2001-09-25,6.0,0.08,75.0
2001-09-26,5.58,0.08,69.75
2001-09-27,5.54,0.08,69.25
2001-09-28,5.45,0.08,68.125
2001-10-01,5.73,0.08,71.625
2001-10-02,5.67,0.08,70.875
2001-10-03,5.96,0.08,74.5
2001-10-04,5.8,0.08,72.5
2001-10-05,5.75,0.08,71.875
2001-10-08,5.85,0.08,73.125
2001-10-09,5.54,0.08,69.25
2001-10-10,5.58,0.08,69.75
2001-10-11,5.65,0.08,70.625
2001-10-12,5.52,0.08,69.0
2001-10-15,5.52,0.08,69.0
2001-10-16,5.62,0.08,70.25
2001-10-17,5.58,0.08,69.75
2001-10-18,5.69,0.08,71.125
2001-10-19,5.7,0.08,71.25
2001-10-22,5.72,0.08,71.5
2001-10-23,5.67,0.08,70.875
2001-10-24,5.85,0.08,73.125
2001-10-25,6.0,0.08,75.0
2001-10-26,6.0,0.08,75.0
2001-10-29,6.14,0.08,76.75
2001-10-30,6.18,0.08,77.25
2001-10-31,6.1,0.08,76.25
2001-11-01,6.24,0.08,78.0
2001-11-02,6.38,0.08,79.75
2001-11-05,6.16,0.08,77.0
2001-11-06,6.21,0.08,77.625
2001-11-07,6.25,0.08,78.125
2001-11-08,6.17,0.08,77.125
2001-11-09,6.07,0.08,75.875
2001-11-12,6.13,0.08,76.625
2001-11-13,6.3,0.08,78.75
2001-11-14,6.35,0.08,79.375
2001-11-15,6.25,0.08,78.125
2001-11-16,6.18,0.08,77.25
2001-11-19,6.3,0.08,78.75
2001-11-20,6.23,0.08,77.875
2001-11-21,6.21,0.08,77.625
2001-11-23,6.4,0.08,80.0
2001-11-26,6.45,0.08,80.625
2001-11-27,6.59,0.08,82.375
2001-11-28,6.41,0.08,80.125
2001-11-29,6.35,0.08,79.375
2001-11-30,6.0,0.08,75.0
2001-12-03,6.08,0.08,76.0
2001-12-04,6.18,0.08,77.25
2001-12-05,6.23,0.08,77.875
2001-12-06,6.43,0.08,80.375
2001-12-07,6.4,0.08,80.0
2001-12-10,6.38,0.08,79.75
2001-12-11,6.48,0.08,81.0
2001-12-12,6.23,0.08,77.875
2001-12-13,6.24,0.08,78.0
2001-12-14,6.16,0.08,77.0
2001-12-17,6.23,0.08,77.875
2001-12-18,6.52,0.08,81.5
2001-12-19,6.19,0.08,77.375
2001-12-20,6.07,0.08,75.875
2001-12-21,6.0,0.08,75.0
2001-12-24,5.99,0.08,74.875
2001-12-26,5.95,0.08,74.375
2001-12-27,6.05,0.08,75.625
2001-12-28,6.1,0.08,76.25
2001-12-31,6.15,0.08,76.875
2002-01-02,6.15,0.08,76.875
2002-01-03,6.12,0.08,76.5
2002-01-04,6.13,0.08,76.625
2002-01-07,6.03,0.08,75.375
2002-01-08,6.1,0.08,76.25
2002-01-09,6.3,0.08,78.75
2002-01-10,6.13,0.08,76.625
2002-01-11,6.13,0.08,76.625
2002-01-14,6.38,0.08,79.75
2002-01-15,6.5,0.08,81.25
2002-01-16,6.4,0.08,80.0
2002-01-17,6.51,0.08,81.375
2002-01-18,6.51,0.08,81.375
2002-01-22,6.55,0.08,81.875
2002-01-23,6.55,0.08,81.875
2002-01-24,6.54,0.08,81.75
2002-01-25,6.5,0.08,81.25
2002-01-28,6.5,0.08,81.25
2002-01-29,6.43,0.08,80.375
2002-01-30,6.6,0.08,82.5
2002-01-31,6.88,0.08,86.0
2002-02-01,6.77,0.08,84.625
2002-02-04,6.71,0.08,83.875
2002-02-05,6.57,0.08,82.125
2002-02-06,6.39,0.08,79.875
2002-02-07,6.3,0.08,78.75
2002-02-08,6.54,0.08,81.75
2002-02-11,6.6,0.08,82.5
2002-02-12,6.51,0.08,81.375
2002-02-13,6.63,0.08,82.875
2002-02-14,6.53,0.08,81.625
2002-02-15,6.72,0.08,84.0
2002-02-19,6.63,0.08,82.875
2002-02-20,7.16,0.08,89.5
2002-02-21,6.73,0.08,84.125
2002-02-22,6.78,0.08,84.75
2002-02-25,6.76,0.08,84.5
2002-02-26,6.77,0.08,84.625
2002-02-27,7.02,0.08,87.74999999999999
2002-02-28,7.05,0.08,88.125
2002-03-01,7.2,0.08,90.0
2002-03-04,7.32,0.08,91.5
2002-03-05,7.46,0.08,93.25
2002-03-06,7.49,0.08,93.625
2002-03-07,7.63,0.08,95.375
2002-03-08,7.46,0.08,93.25
2002-03-11,7.51,0.08,93.875
2002-03-12,7.35,0.08,91.875
2002-03-13,7.45,0.08,93.125
2002-03-14,7.52,0.08,93.99999999999999
2002-03-15,7.4,0.08,92.5
2002-03-18,7.45,0.08,93.125
2002-03-19,7.49,0.08,93.625
2002-03-20,7.46,0.08,93.25
2002-03-21,7.42,0.08,92.75
2002-03-22,7.4,0.08,92.5
2002-03-25,7.03,0.08,87.875
2002-03-26,7.45,0.08,93.125
2002-03-27,7.47,0.08,93.375
2002-03-28,7.5,0.08,93.75
2002-04-01,7.4,0.08,92.5
2002-04-02,7.44,0.08,93.0
2002-04-03,7.33,0.08,91.625
2002-04-04,7.38,0.08,92.25
2002-04-05,7.42,0.08,92.75
2002-04-08,7.58,0.08,94.75
2002-04-09,7.5,0.08,93.75
2002-04-10,7.75,0.08,96.875
2002-04-11,7.78,0.08,97.25
2002-04-12,7.83,0.08,97.875
2002-04-15,7.63,0.08,95.375
2002-04-16,7.87,0.08,98.375
2002-04-17,7.75,0.08,96.875
2002-04-18,7.6,0.08,95.0
2002-04-19,7.6,0.08,95.0
2002-04-22,7.44,0.08,93.0
2002-04-23,7.45,0.08,93.125
2002-04-24,7.48,0.08,93.5
2002-04-25,7.48,0.08,93.5
2002-04-26,7.53,0.08,94.125
2002-04-29,7.43,0.08,92.875
2002-04-30,7.65,0.08,95.625
2002-05-01,7.4,0.08,92.5
2002-05-02,7.5,0.08,93.75
2002-05-03,7.63,0.08,95.375
2002-05-06,7.47,0.08,93.375
2002-05-07,7.5,0.08,93.75
2002-05-08,7.45,0.08,93.125
2002-05-09,7.34,0.08,91.75
2002-05-10,7.04,0.08,88.0
2002-05-13,7.09,0.08,88.625
2002-05-14,7.09,0.08,88.625
2002-05-15,7.12,0.08,89.0
2002-05-16,7.12,0.08,89.0
2002-05-17,7.08,0.08,88.5
2002-05-20,7.0,0.08,87.5
2002-05-21,6.98,0.08,87.25
2002-05-22,6.93,0.08,86.625
2002-05-23,7.25,0.08,90.625
2002-05-24,7.17,0.08,89.625
2002-05-28,7.14,0.08,89.25
2002-05-29,7.1,0.08,88.75
2002-05-30,7.07,0.08,88.375
2002-05-31,6.85,0.08,85.625
2002-06-03,6.52,0.08,81.5
2002-06-04,6.77,0.08,84.625
2002-06-05,6.73,0.08,84.125
2002-06-06,6.55,0.08,81.875
2002-06-07,6.58,0.08,82.25
2002-06-10,6.6,0.08,82.5
2002-06-11,6.55,0.08,81.875
2002-06-12,6.52,0.08,81.5
2002-06-13,6.37,0.08,79.625
2002-06-14,6.38,0.08,79.75
2002-06-17,6.57,0.08,82.125
2002-06-18,6.48,0.08,81.0
2002-06-19,6.5,0.08,81.25
2002-06-20,6.48,0.08,81.0
2002-06-21,6.5,0.08,81.25
2002-06-24,6.5,0.08,81.25
2002-06-25,6.5,0.08,81.25
2002-06-26,6.56,0.08,82.0
2002-06-27,7.21,0.08,90.125
2002-06-28,7.13,0.08,89.125
2002-07-01,6.64,0.08,83.0
2002-07-02,6.72,0.08,84.0
2002-07-03,6.63,0.08,82.875
2002-07-05,6.69,0.08,83.625
2002-07-08,6.53,0.08,81.625
2002-07-09,6.69,0.08,83.625
2002-07-10,6.71,0.08,83.875
2002-07-11,6.75,0.08,84.375
2002-07-12,6.4,0.08,80.0
2002-07-15,6.75,0.08,84.375
2002-07-16,6.43,0.08,80.375
2002-07-17,6.75,0.08,84.375
2002-07-18,6.4,0.08,80.0
2002-07-19,6.15,0.08,76.875
2002-07-22,6.23,0.08,77.875
2002-07-23,6.11,0.08,76.375
2002-07-24,6.43,0.08,80.375
2002-07-25,6.48,0.08,81.0
2002-07-26,6.38,0.08,79.75
2002-07-29,6.35,0.08,79.375
2002-07-30,6.32,0.08,79.0
2002-07-31,6.26,0.08,78.25
2002-08-01,6.26,0.08,78.25
2002-08-02,5.97,0.08,74.625
2002-08-05,6.06,0.08,75.75
2002-08-06,6.25,0.08,78.125
2002-08-07,6.32,0.08,79.0
2002-08-08,6.5,0.08,81.25
2002-08-09,6.51,0.08,81.375
2002-08-12,6.53,0.08,81.625
2002-08-13,6.23,0.08,77.875
2002-08-14,6.57,0.05,131.4
2002-08-15,6.49,0.05,129.79999999999998
2002-08-16,6.57,0.05,131.4
2002-08-19,6.52,0.05,130.39999999999998
2002-08-20,6.41,0.05,128.2
2002-08-21,6.63,0.05,132.6
2002-08-22,6.54,0.05,130.79999999999998
2002-08-23,6.38,0.05,127.6
2002-08-26,6.6,0.05,131.99999999999997
2002-08-27,6.51,0.05,130.2
2002-08-28,6.3,0.05,125.99999999999999
2002-08-29,6.78,0.05,135.6
2002-08-30,6.45,0.05,129.0
2002-09-03,6.3,0.05,125.99999999999999
2002-09-04,6.45,0.05,129.0
2002-09-05,6.38,0.05,127.6
2002-09-06,6.47,0.05,129.39999999999998
2002-09-09,6.64,0.05,132.79999999999998
2002-09-10,6.7,0.05,134.0
2002-09-11,6.71,0.05,134.2
2002-09-12,6.68,0.05,133.6
2002-09-13,6.76,0.05,135.2
2002-09-16,6.77,0.05,135.39999999999998
2002-09-17,6.75,0.05,135.0
2002-09-18,6.72,0.05,134.39999999999998
2002-09-19,6.63,0.05,132.6
2002-09-20,6.74,0.05,134.79999999999998
2002-09-23,6.66,0.05,133.2
2002-09-24,6.58,0.05,131.6
2002-09-25,6.91,0.05,138.2
2002-09-26,6.99,0.05,139.79999999999998
2002-09-27,6.95,0.05,139.0
2002-09-30,7.04,0.05,140.79999999999998
2002-10-01,6.96,0.05,139.2
2002-10-02,6.72,0.05,134.39999999999998
2002-10-03,6.8,0.05,136.0
2002-10-04,6.64,0.05,132.79999999999998
2002-10-07,6.63,0.05,132.6
2002-10-08,6.66,0.05,133.2
2002-10-09,6.6,0.05,131.99999999999997
2002-10-10,6.75,0.05,135.0
2002-10-11,6.98,0.05,139.6
2002-10-14,6.84,0.05,136.79999999999998
2002-10-15,7.12,0.05,142.4
2002-10-16,6.83,0.05,136.6
2002-10-17,6.98,0.05,139.6
2002-10-18,7.14,0.05,142.79999999999998
2002-10-21,6.89,0.05,137.79999999999998
2002-10-22,6.67,0.05,133.39999999999998
2002-10-23,6.85,0.05,136.99999999999997
2002-10-24,6.78,0.05,135.6
2002-10-25,6.99,0.05,139.79999999999998
2002-10-28,6.88,0.05,137.6
2002-10-29,7.01,0.05,140.2
2002-10-30,7.05,0.05,141.0
2002-10-31,7.12,0.05,142.4
2002-11-01,7.12,0.05,142.4
2002-11-04,7.18,0.05,143.6
2002-11-05,7.08,0.05,141.6
2002-11-06,7.35,0.05,146.99999999999997
2002-11-07,7.25,0.05,145.0
2002-11-08,7.0,0.05,140.0
2002-11-11,6.83,0.05,136.6
2002-11-12,6.91,0.05,138.2
2002-11-13,7.05,0.05,141.0
2002-11-14,7.0,0.05,140.0
2002-11-15,7.0,0.05,140.0
2002-11-18,6.93,0.05,138.6
2002-11-19,6.87,0.05,137.4
2002-11-20,7.15,0.05,143.0
2002-11-21,7.09,0.05,141.79999999999998
2002-11-22,7.11,0.05,142.2
2002-11-25,7.1,0.05,141.99999999999997
2002-11-26,7.02,0.05,140.39999999999998
2002-11-27,7.21,0.05,144.2
2002-11-29,7.16,0.05,143.2
2002-12-02,7.3,0.05,146.0
2002-12-03,7.2,0.05,144.0
2002-12-04,7.14,0.05,142.79999999999998
2002-12-05,7.11,0.05,142.2
2002-12-06,7.18,0.05,143.6
2002-12-09,6.95,0.05,139.0
2002-12-10,6.97,0.05,139.39999999999998
2002-12-11,6.88,0.05,137.6
2002-12-12,6.91,0.05,138.2
2002-12-13,6.66,0.05,133.2
2002-12-16,6.77,0.05,135.39999999999998
2002-12-17,6.8,0.05,136.0
2002-12-18,6.55,0.05,131.0
2002-12-19,6.63,0.05,132.6
2002-12-20,6.75,0.05,135.0
2002-12-23,6.68,0.05,133.6
2002-12-24,6.76,0.05,135.2
2002-12-26,6.87,0.05,137.4
2002-12-27,6.79,0.05,135.79999999999998
2002-12-30,6.95,0.05,139.0
2002-12-31,7.02,0.05,140.39999999999998
2003-01-02,7.07,0.05,141.4
2003-01-03,7.09,0.05,141.79999999999998
2003-01-06,7.08,0.05,141.6
2003-01-07,6.93,0.05,138.6
2003-01-08,6.77,0.05,135.39999999999998
2003-01-09,6.83,0.05,136.6
2003-01-10,6.75,0.05,135.0
2003-01-13,6.7,0.05,134.0
2003-01-14,6.8,0.05,136.0
2003-01-15,6.71,0.05,134.2
2003-01-16,6.58,0.05,131.6
2003-01-17,6.44,0.05,128.8
2003-01-21,6.41,0.05,128.2
2003-01-22,6.18,0.05,123.6
2003-01-23,6.08,0.05,121.6
2003-01-24,6.01,0.05,120.19999999999999
2003-01-27,5.85,0.05,116.99999999999999
2003-01-28,6.01,0.05,120.19999999999999
2003-01-29,6.04,0.05,120.8
2003-01-30,6.0,0.05,120.0
2003-01-31,6.0,0.05,120.0
2003-02-03,6.11,0.05,122.2
2003-02-04,6.06,0.05,121.19999999999999
2003-02-05,5.98,0.05,119.60000000000001
2003-02-06,5.99,0.05,119.8
2003-02-07,5.84,0.05,116.8
2003-02-10,5.83,0.05,116.6
2003-02-11,5.98,0.05,119.60000000000001
2003-02-12,5.7,0.05,114.0
2003-02-13,5.55,0.05,110.99999999999999
2003-02-14,5.57,0.05,111.4
2003-02-18,5.7,0.05,114.0
2003-02-19,5.7,0.05,114.0
2003-02-20,5.52,0.05,110.39999999999999
2003-02-21,5.45,0.05,109.0
2003-02-24,5.3,0.05,105.99999999999999
2003-02-25,5.46,0.05,109.19999999999999
2003-02-26,5.46,0.05,109.19999999999999
2003-02-27,5.48,0.05,109.60000000000001
2003-02-28,5.5,0.05,110.0
2003-03-03,5.4,0.05,108.0
2003-03-04,5.49,0.05,109.8
2003-03-05,5.48,0.05,109.60000000000001
2003-03-06,5.42,0.05,108.39999999999999
2003-03-07,5.44,0.05,108.8
2003-03-10,5.24,0.05,104.8
2003-03-11,5.28,0.05,105.6
2003-03-12,5.26,0.05,105.19999999999999
2003-03-13,5.29,0.05,105.8
2003-03-14,5.2,0.05,104.0
2003-03-17,5.39,0.05,107.79999999999998
2003-03-18,5.35,0.05,106.99999999999999
2003-03-19,5.56,0.05,111.19999999999999
2003-03-20,5.7,0.05,114.0
2003-03-21,5.75,0.05,115.0
2003-03-24,5.78,0.05,115.6
2003-03-25,5.75,0.05,115.0
2003-03-26,5.79,0.05,115.8
2003-03-27,5.75,0.05,115.0
2003-03-28,5.79,0.05,115.8
2003-03-31,5.81,0.05,116.19999999999999
2003-04-01,5.82,0.05,116.4
2003-04-02,5.8,0.05,115.99999999999999
2003-04-03,5.97,0.05,119.39999999999999
2003-04-04,6.0,0.05,120.0
2003-04-07,6.14,0.05,122.79999999999998
2003-04-08,6.03,0.05,120.6
2003-04-09,5.89,0.05,117.79999999999998
2003-04-10,5.92,0.05,118.39999999999999
2003-04-11,5.8,0.05,115.99999999999999
2003-04-14,5.75,0.05,115.0
2003-04-15,5.7,0.05,114.0
2003-04-16,5.64,0.05,112.79999999999998
2003-04-17,6.13,0.05,122.6
2003-04-21,6.0,0.05,120.0
2003-04-22,6.0,0.05,120.0
2003-04-23,6.05,0.05,120.99999999999999
2003-04-24,6.07,0.05,121.4
2003-04-25,6.01,0.05,120.19999999999999
2003-04-28,6.19,0.05,123.8
2003-04-29,6.17,0.05,123.39999999999999
2003-04-30,6.13,0.05,122.6
2003-05-01,6.13,0.05,122.6
2003-05-02,6.22,0.05,124.39999999999999
2003-05-05,6.24,0.05,124.8
2003-05-06,6.36,0.05,127.2
2003-05-07,6.31,0.05,126.19999999999999
2003-05-08,6.38,0.05,127.6
2003-05-09,6.51,0.05,130.2
2003-05-12,6.63,0.05,132.6
2003-05-13,6.52,0.05,130.39999999999998
2003-05-14,6.52,0.05,130.39999999999998
2003-05-15,6.73,0.05,134.6
2003-05-16,6.54,0.05,130.79999999999998
2003-05-19,6.62,0.05,132.4
2003-05-20,6.47,0.05,129.39999999999998
2003-05-21,6.39,0.05,127.79999999999998
2003-05-22,6.33,0.05,126.6
2003-05-23,6.47,0.05,129.39999999999998
2003-05-27,6.5,0.05,130.0
2003-05-28,6.52,0.05,130.39999999999998
2003-05-29,6.63,0.05,132.6
2003-05-30,6.86,0.05,137.2
2003-06-02,6.92,0.05,138.39999999999998
2003-06-03,6.96,0.05,139.2
2003-06-04,7.15,0.05,143.0
2003-06-05,7.27,0.05,145.39999999999998
2003-06-06,7.41,0.05,148.2
2003-06-09,7.15,0.05,143.0
2003-06-10,7.27,0.05,145.39999999999998
2003-06-11,7.23,0.05,144.6
2003-06-12,7.27,0.05,145.39999999999998
2003-06-13,7.24,0.05,144.79999999999998
2003-06-16,7.27,0.05,145.39999999999998
2003-06-17,7.24,0.05,144.79999999999998
2003-06-18,7.14,0.05,142.79999999999998
2003-06-19,7.07,0.05,141.4
2003-06-20,6.85,0.05,136.99999999999997
2003-06-23,6.73,0.05,134.6
2003-06-24,6.79,0.05,135.79999999999998
2003-06-25,6.78,0.05,135.6
2003-06-26,6.84,0.05,136.79999999999998
2003-06-27,6.86,0.05,137.2
2003-06-30,6.96,0.05,139.2
2003-07-01,6.87,0.05,137.4
2003-07-02,6.95,0.05,139.0
2003-07-03,6.96,0.05,139.2
2003-07-07,7.06,0.05,141.2
2003-07-08,7.01,0.05,140.2
2003-07-09,7.02,0.05,140.39999999999998
2003-07-10,7.02,0.05,140.39999999999998
2003-07-11,6.99,0.05,139.79999999999998
2003-07-14,6.81,0.05,136.2
2003-07-15,7.0,0.05,140.0
2003-07-16,7.0,0.05,140.0
2003-07-17,6.91,0.05,138.2
2003-07-18,6.95,0.05,139.0
2003-07-21,6.7,0.05,134.0
2003-07-22,6.93,0.05,138.6
2003-07-23,7.07,0.05,141.4
2003-07-24,7.21,0.05,144.2
2003-07-25,7.2,0.05,144.0
2003-07-28,7.23,0.05,144.6
2003-07-29,7.14,0.05,142.79999999999998
2003-07-30,7.18,0.05,143.6
2003-07-31,7.38,0.05,147.6
2003-08-01,7.28,0.05,145.6
2003-08-04,7.2,0.05,144.0
2003-08-05,7.03,0.05,140.6
2003-08-06,7.05,0.05,141.0
2003-08-07,7.05,0.05,141.0
2003-08-08,7.06,0.05,141.2
2003-08-11,7.02,0.05,140.39999999999998
2003-08-12,7.2,0.05,144.0
2003-08-13,7.46,0.05,149.2
2003-08-14,7.52,0.05,150.39999999999998
2003-08-15,7.34,0.05,146.79999999999998
2003-08-18,7.5,0.05,150.0
2003-08-19,7.65,0.05,153.0
2003-08-20,7.83,0.05,156.6
2003-08-21,7.95,0.05,159.0
2003-08-22,7.58,0.05,151.6
2003-08-25,7.53,0.05,150.6
2003-08-26,7.61,0.05,152.2
2003-08-27,7.67,0.05,153.39999999999998
2003-08-28,7.75,0.05,155.0
2003-08-29,7.83,0.05,156.6
2003-09-02,8.0,0.05,160.0
2003-09-03,8.0,0.05,160.0
2003-09-04,8.0,0.05,160.0
2003-09-05,7.98,0.05,159.6
2003-09-08,8.07,0.05,161.4
2003-09-09,8.26,0.05,165.2
2003-09-10,8.14,0.05,162.8
2003-09-11,8.2,0.05,163.99999999999997
2003-09-12,8.37,0.05,167.39999999999998
2003-09-15,8.21,0.05,164.20000000000002
2003-09-16,8.42,0.05,168.39999999999998
2003-09-17,8.21,0.05,164.20000000000002
2003-09-18,8.12,0.05,162.39999999999998
2003-09-19,8.13,0.05,162.6
2003-09-22,8.01,0.05,160.2
2003-09-23,8.11,0.05,162.2
2003-09-24,8.0,0.05,160.0
2003-09-25,7.88,0.05,157.6
2003-09-26,7.65,0.05,153.0
2003-09-29,7.97,0.05,159.39999999999998
2003-09-30,7.93,0.05,158.6
2003-10-01,8.5,0.05,170.0
2003-10-02,8.44,0.05,168.79999999999998
2003-10-03,8.74,0.05,174.79999999999998
2003-10-06,8.7,0.05,173.99999999999997
2003-10-07,8.88,0.05,177.6
2003-10-08,9.03,0.05,180.59999999999997
2003-10-09,8.83,0.05,176.6
2003-10-10,8.97,0.05,179.4
2003-10-13,8.99,0.05,179.79999999999998
2003-10-14,9.04,0.05,180.79999999999998
2003-10-15,8.71,0.05,174.20000000000002
2003-10-16,8.56,0.05,171.2
2003-10-17,8.43,0.05,168.6
2003-10-20,8.39,0.05,167.8
2003-10-21,8.33,0.05,166.6
2003-10-22,7.98,0.05,159.6
2003-10-23,7.67,0.05,153.39999999999998
2003-10-24,7.58,0.05,151.6
2003-10-27,7.79,0.05,155.79999999999998
2003-10-28,7.78,0.05,155.6
2003-10-29,7.63,0.05,152.6
2003-10-30,7.63,0.05,152.6
2003-10-31,7.65,0.05,153.0
2003-11-03,7.62,0.05,152.4
2003-11-04,7.63,0.05,152.6
2003-11-05,7.55,0.05,151.0
2003-11-06,7.49,0.05,149.79999999999998
2003-11-07,7.54,0.05,150.79999999999998
2003-11-10,7.34,0.05,146.79999999999998
2003-11-11,7.45,0.05,149.0
2003-11-12,7.48,0.05,149.6
2003-11-13,7.69,0.05,153.8
2003-11-14,7.88,0.05,157.6
2003-11-17,7.88,0.05,157.6
2003-11-18,7.68,0.05,153.6
2003-11-19,7.68,0.05,153.6
2003-11-20,7.69,0.05,153.8
2003-11-21,7.81,0.05,156.2
2003-11-24,7.92,0.05,158.39999999999998
2003-11-25,7.87,0.05,157.4
2003-11-26,7.89,0.05,157.79999999999998
2003-11-28,7.83,0.05,156.6
2003-12-01,8.12,0.05,162.39999999999998
2003-12-02,8.18,0.05,163.6
2003-12-03,8.28,0.05,165.59999999999997
2003-12-04,8.33,0.05,166.6
2003-12-05,8.26,0.05,165.2
2003-12-08,8.33,0.05,166.6
2003-12-09,8.41,0.05,168.2
2003-12-10,8.41,0.05,168.2
2003-12-11,8.48,0.05,169.6
2003-12-12,8.66,0.05,173.2
2003-12-15,8.65,0.05,173.0
2003-12-16,8.74,0.05,174.79999999999998
2003-12-17,8.5,0.05,170.0
2003-12-18,8.59,0.05,171.79999999999998
2003-12-19,8.65,0.05,173.0
2003-12-22,8.51,0.05,170.2
2003-12-23,8.68,0.05,173.6
2003-12-24,8.55,0.05,171.0
2003-12-26,8.53,0.05,170.59999999999997
2003-12-29,8.53,0.05,170.59999999999997
2003-12-30,8.7,0.05,173.99999999999997
2003-12-31,8.52,0.05,170.39999999999998
2004-01-02,8.5,0.05,170.0
2004-01-05,8.57,0.05,171.4
2004-01-06,8.52,0.05,170.39999999999998
2004-01-07,8.47,0.05,169.4
2004-01-08,8.5,0.05,170.0
2004-01-09,8.6,0.05,171.99999999999997
2004-01-12,8.39,0.05,167.8
2004-01-13,8.45,0.05,168.99999999999997
2004-01-14,8.4,0.05,168.0
2004-01-15,8.5,0.05,170.0
2004-01-16,8.49,0.05,169.79999999999998
2004-01-20,8.54,0.05,170.79999999999998
2004-01-21,8.35,0.05,166.99999999999997
2004-01-22,8.42,0.05,168.39999999999998
2004-01-23,8.48,0.05,169.6
2004-01-26,8.72,0.05,174.4
2004-01-27,8.42,0.05,168.39999999999998
2004-01-28,8.26,0.05,165.2
2004-01-29,8.13,0.05,162.6
2004-01-30,8.14,0.05,162.8
2004-02-02,8.01,0.05,160.2
2004-02-03,8.04,0.05,160.79999999999998
2004-02-04,7.93,0.05,158.6
2004-02-05,7.82,0.05,156.4
2004-02-06,8.1,0.05,161.99999999999997
2004-02-09,8.08,0.05,161.6
2004-02-10,8.12,0.05,162.39999999999998
2004-02-11,8.19,0.05,163.79999999999998
2004-02-12,8.23,0.05,164.6
2004-02-13,8.18,0.05,163.6
2004-02-17,8.22,0.05,164.4
2004-02-18,8.09,0.05,161.79999999999998
2004-02-19,7.95,0.05,159.0
2004-02-20,7.8,0.05,156.0
2004-02-23,7.7,0.05,154.0
2004-02-24,7.8,0.05,156.0
2004-02-25,7.79,0.05,155.79999999999998
2004-02-26,7.84,0.05,156.79999999999998
2004-02-27,7.93,0.05,158.6
2004-03-01,8.0,0.05,160.0
2004-03-02,8.15,0.05,163.0
2004-03-03,7.92,0.05,158.39999999999998
2004-03-04,7.8,0.05,156.0
2004-03-05,7.85,0.05,156.99999999999997
2004-03-08,7.64,0.05,152.79999999999998
2004-03-09,7.57,0.05,151.4
2004-03-10,7.37,0.05,147.4
2004-03-11,7.24,0.05,144.79999999999998
2004-03-12,7.5,0.05,150.0
2004-03-15,7.42,0.06,123.66666666666667
2004-03-16,7.38,0.06,123.0
2004-03-17,7.34,0.06,122.33333333333333
2004-03-18,7.3,0.06,121.66666666666667
2004-03-19,7.25,0.06,120.83333333333334
2004-03-22,7.01,0.06,116.83333333333333
2004-03-23,7.05,0.06,117.5
2004-03-24,6.89,0.06,114.83333333333333
2004-03-25,7.02,0.06,117.0
2004-03-26,7.04,0.06,117.33333333333334
2004-03-29,7.09,0.06,118.16666666666667
2004-03-30,7.11,0.06,118.50000000000001
2004-03-31,7.12,0.06,118.66666666666667
2004-04-01,7.22,0.06,120.33333333333333
2004-04-02,7.33,0.06,122.16666666666667
2004-04-05,7.27,0.06,121.16666666666666
2004-04-06,7.24,0.06,120.66666666666667
2004-04-07,7.18,0.06,119.66666666666667
2004-04-08,7.04,0.06,117.33333333333334
2004-04-12,7.12,0.06,118.66666666666667
2004-04-13,6.93,0.06,115.5
2004-04-14,6.97,0.06,116.16666666666667
2004-04-15,7.03,0.06,117.16666666666667
2004-04-16,7.45,0.06,124.16666666666667
2004-04-19,7.53,0.06,125.50000000000001
2004-04-20,7.35,0.06,122.5
2004-04-21,7.49,0.06,124.83333333333334
