date,WYNN,WYNN_EPS,PE Ratio
2011-08-18,136.0,0.99,137.37373737373738
2011-08-19,131.339996,0.99,132.66666262626265
2011-08-22,129.979996,0.99,131.29292525252527
2011-08-23,138.139999,0.99,139.5353525252525
2011-08-24,139.869995,0.99,141.2828232323232
2011-08-25,137.190002,0.99,138.5757595959596
2011-08-26,140.339996,0.99,141.75757171717174
2011-08-29,147.110001,0.99,148.59596060606063
2011-08-30,153.5,0.99,155.05050505050505
2011-08-31,154.720001,0.99,156.28282929292928
2011-09-01,152.820007,0.99,154.36364343434343
2011-09-02,147.899994,0.99,149.39393333333334
2011-09-06,148.889999,0.99,150.39393838383836
2011-09-07,152.649994,0.99,154.19191313131313
2011-09-08,152.470001,0.99,154.01010202020203
2011-09-09,148.429993,0.99,149.92928585858584
2011-09-12,151.720001,0.99,153.25252626262625
2011-09-13,150.690002,0.99,152.21212323232322
2011-09-14,148.649994,0.99,150.1515090909091
2011-09-15,149.610001,0.99,151.12121313131314
2011-09-16,152.119995,0.99,153.6565606060606
2011-09-19,158.309998,0.99,159.9090888888889
2011-09-20,153.210007,0.99,154.7575828282828
2011-09-21,147.210007,0.99,148.69697676767677
2011-09-22,139.020004,0.99,140.42424646464647
2011-09-23,138.669998,0.99,140.07070505050504
2011-09-26,136.779999,0.99,138.16161515151515
2011-09-27,140.020004,0.99,141.43434747474748
2011-09-28,135.490005,0.99,136.8585909090909
2011-09-29,125.540001,0.99,126.80808181818182
2011-09-30,115.080002,0.99,116.24242626262625
2011-10-03,110.669998,0.99,111.78787676767678
2011-10-04,118.75,0.99,119.94949494949495
2011-10-05,119.940002,0.99,121.15151717171717
2011-10-06,132.580002,0.99,133.91919393939395
2011-10-07,129.059998,0.99,130.36363434343434
2011-10-10,139.729996,0.99,141.1414101010101
2011-10-11,137.770004,0.99,139.1616202020202
2011-10-12,137.710007,0.99,139.10101717171716
2011-10-13,131.279999,0.99,132.6060595959596
2011-10-14,134.479996,0.99,135.8383797979798
2011-10-17,134.809998,0.99,136.17171515151517
2011-10-18,137.649994,0.99,139.04039797979797
2011-10-19,130.270004,0.99,131.58586262626264
2011-10-20,123.370003,0.99,124.61616464646464
2011-10-21,120.400002,0.99,121.61616363636364
2011-10-24,127.650002,0.99,128.93939595959597
2011-10-25,123.18,0.99,124.42424242424244
2011-10-26,128.009995,0.99,129.30302525252526
2011-10-27,136.889999,0.99,138.27272626262626
2011-10-28,138.029999,0.99,139.42424141414142
2011-10-31,132.800003,0.99,134.14141717171717
2011-11-01,128.610001,0.99,129.90909191919192
2011-11-02,132.539993,0.99,133.87878080808082
2011-11-03,133.690002,0.99,135.04040606060605
2011-11-04,131.649994,0.99,132.9797919191919
2011-11-07,128.720001,0.99,130.02020303030304
2011-11-08,129.039993,0.99,130.3434272727273
2011-11-09,123.910004,1.02,121.48039607843137
2011-11-10,119.57,1.02,117.22549019607843
2011-11-11,125.459999,1.02,122.99999901960784
2011-11-14,125.019997,1.02,122.56862450980393
2011-11-15,127.860001,1.02,125.35294215686274
2011-11-16,123.25,1.02,120.83333333333333
2011-11-17,120.779999,1.02,118.4117637254902
2011-11-18,121.760002,1.02,119.37255098039215
2011-11-21,112.07,1.02,109.87254901960783
2011-11-22,112.900002,1.02,110.68627647058824
2011-11-23,107.989998,1.02,105.87254705882353
2011-11-25,107.019997,1.02,104.9215656862745
2011-11-28,114.599998,1.02,112.35293921568628
2011-11-29,110.139999,1.02,107.98039117647059
2011-11-30,120.559998,1.02,118.19607647058822
2011-12-01,118.959999,1.02,116.62745
2011-12-02,118.410004,1.02,116.08823921568627
2011-12-05,117.629997,1.02,115.32352647058823
2011-12-06,113.669998,1.02,111.44117450980393
2011-12-07,114.050003,1.02,111.81372843137255
2011-12-08,110.18,1.02,108.01960784313727
2011-12-09,110.860001,1.02,108.68627549019607
2011-12-12,109.040001,1.02,106.90196176470589
2011-12-13,104.410004,1.02,102.36274901960785
2011-12-14,102.290001,1.02,100.28431470588235
2011-12-15,104.580002,1.02,102.52941372549019
2011-12-16,105.650002,1.02,103.57843333333334
2011-12-19,102.199997,1.02,100.19607549019608
2011-12-20,107.580002,1.02,105.47059019607842
2011-12-21,107.940002,1.02,105.82353137254903
2011-12-22,108.040001,1.02,105.92156960784314
2011-12-23,110.0,1.02,107.84313725490196
2011-12-27,113.529999,1.02,111.3039205882353
2011-12-28,109.220001,1.02,107.07843235294118
2011-12-29,110.339996,1.02,108.17646666666667
2011-12-30,110.489998,1.02,108.3235274509804
2012-01-03,113.970001,1.02,111.73529509803922
2012-01-04,112.010002,1.02,109.8137274509804
2012-01-05,110.839996,1.02,108.66666274509804
2012-01-06,106.940002,1.02,104.84313921568628
2012-01-09,106.639999,1.02,104.54901862745098
2012-01-10,107.529999,1.02,105.42156764705882
2012-01-11,111.889999,1.02,109.6960774509804
2012-01-12,109.800003,1.02,107.64706176470588
2012-01-13,107.849998,1.02,105.73529215686274
2012-01-17,111.900002,1.02,109.70588431372549
2012-01-18,116.809998,1.02,114.51960588235293
2012-01-19,117.349998,1.02,115.04901764705882
2012-01-20,115.470001,1.02,113.20588333333333
2012-01-23,117.269997,1.02,114.97058529411765
2012-01-24,118.470001,1.02,116.14705980392156
2012-01-25,120.419998,1.02,118.05882156862745
2012-01-26,119.150002,1.02,116.8137274509804
2012-01-27,119.07,1.02,116.73529411764704
2012-01-30,115.410004,1.02,113.14706274509804
2012-01-31,115.230003,1.02,112.97059117647058
2012-02-01,117.75,1.02,115.44117647058823
2012-02-02,120.779999,1.02,118.4117637254902
2012-02-03,114.980003,1.02,112.7254931372549
2012-02-06,112.830002,1.02,110.61764901960784
2012-02-07,112.669998,1.02,110.46078235294118
2012-02-08,114.639999,1.02,112.39215588235294
2012-02-09,113.589996,1.02,111.36274117647059
2012-02-10,113.199997,1.02,110.98038921568627
2012-02-13,110.559998,1.02,108.39215490196078
2012-02-14,111.160004,1.02,108.98039607843137
2012-02-15,111.410004,1.02,109.22549411764706
2012-02-16,112.669998,1.02,110.46078235294118
2012-02-17,112.690002,1.02,110.48039411764707
2012-02-21,119.400002,1.02,117.05882549019607
2012-02-22,117.739998,1.02,115.4313705882353
2012-02-23,116.339996,1.02,114.05881960784313
2012-02-24,118.099998,1.02,115.78431176470588
2012-02-27,116.519997,1.02,114.2352911764706
2012-02-28,115.089996,1.02,112.83332941176471
2012-02-29,118.540001,1.53,77.4771248366013
2012-03-01,122.059998,1.53,79.77777647058824
2012-03-02,127.269997,1.53,83.1830045751634
2012-03-05,122.75,1.53,80.22875816993464
2012-03-06,119.379997,1.53,78.02614183006536
2012-03-07,122.269997,1.53,79.91503071895426
2012-03-08,123.389999,1.53,80.64705816993464
2012-03-09,120.790001,1.53,78.94771307189542
2012-03-12,121.07,1.53,79.13071895424837
2012-03-13,125.330002,1.53,81.9150339869281
2012-03-14,126.080002,1.53,82.40523006535948
2012-03-15,128.0,1.53,83.66013071895425
2012-03-16,126.959999,1.53,82.98039150326797
2012-03-19,129.289993,1.53,84.50326339869281
2012-03-20,128.009995,1.53,83.6666633986928
2012-03-21,128.869995,1.53,84.22875490196077
2012-03-22,126.809998,1.53,82.88235163398693
2012-03-23,126.57,1.53,82.72549019607843
2012-03-26,130.0,1.53,84.9673202614379
2012-03-27,128.809998,1.53,84.1895411764706
2012-03-28,126.25,1.53,82.51633986928104
2012-03-29,124.93,1.53,81.65359477124183
2012-03-30,124.879997,1.53,81.62091307189543
2012-04-02,125.480003,1.53,82.01307385620915
2012-04-03,125.68,1.53,82.14379084967321
2012-04-04,123.760002,1.53,80.88889019607844
2012-04-05,125.940002,1.53,82.31372679738563
2012-04-09,124.220001,1.53,81.1895431372549
2012-04-10,122.099998,1.53,79.80392026143791
2012-04-11,124.279999,1.53,81.22875751633987
2012-04-12,126.279999,1.53,82.53594705882352
2012-04-13,125.480003,1.53,82.01307385620915
2012-04-16,123.370003,1.53,80.63398888888888
2012-04-17,124.769997,1.53,81.54901764705882
2012-04-18,130.279999,1.53,85.15032614379085
2012-04-19,129.550003,1.53,84.6732045751634
2012-04-20,128.990005,1.53,84.30719281045751
2012-04-23,125.25,1.53,81.86274509803921
2012-04-24,124.709999,1.53,81.50980326797385
2012-04-25,128.899994,1.53,84.24836209150327
2012-04-26,134.130005,1.53,87.66666993464052
2012-04-27,135.039993,1.53,88.26143333333334
2012-04-30,133.399994,1.53,87.1895385620915
2012-05-01,134.710007,1.53,88.04575620915031
2012-05-02,133.649994,1.53,87.35293725490196
2012-05-03,130.550003,1.53,85.32679934640522
2012-05-04,127.400002,1.53,83.26797516339869
2012-05-07,125.190002,1.53,81.82353071895425
2012-05-08,119.230003,1.53,77.9281065359477
2012-05-09,115.370003,1.53,75.40523071895424
2012-05-10,113.25,1.25,90.6
2012-05-11,112.900002,1.25,90.3200016
2012-05-14,108.089996,1.25,86.4719968
2012-05-15,106.449997,1.25,85.1599976
2012-05-16,105.059998,1.25,84.0479984
2012-05-17,101.540001,1.25,81.23200080000001
2012-05-18,101.940002,1.25,81.55200160000001
2012-05-21,104.169998,1.25,83.33599840000001
2012-05-22,103.150002,1.25,82.5200016
2012-05-23,103.660004,1.25,82.9280032
2012-05-24,103.230003,1.25,82.5840024
2012-05-25,102.040001,1.25,81.6320008
2012-05-29,104.610001,1.25,83.6880008
2012-05-30,104.550003,1.25,83.6400024
2012-05-31,103.040001,1.25,82.4320008
2012-06-01,97.379997,1.25,77.9039976
2012-06-04,98.169998,1.25,78.53599840000001
2012-06-05,100.989998,1.25,80.7919984
2012-06-06,103.910004,1.25,83.1280032
2012-06-07,102.639999,1.25,82.1119992
2012-06-08,104.209999,1.25,83.3679992
2012-06-11,99.529999,1.25,79.6239992
2012-06-12,101.470001,1.25,81.1760008
2012-06-13,100.199997,1.25,80.1599976
2012-06-14,100.489998,1.25,80.3919984
2012-06-15,99.529999,1.25,79.6239992
2012-06-18,100.330002,1.25,80.2640016
2012-06-19,104.519997,1.25,83.6159976
2012-06-20,104.889999,1.25,83.9119992
2012-06-21,102.050003,1.25,81.6400024
2012-06-22,103.32,1.25,82.65599999999999
2012-06-25,102.059998,1.25,81.64799839999999
2012-06-26,102.040001,1.25,81.6320008
2012-06-27,102.400002,1.25,81.9200016
2012-06-28,102.010002,1.25,81.6080016
2012-06-29,103.720001,1.25,82.9760008
2012-07-02,102.150002,1.25,81.7200016
2012-07-03,101.550003,1.25,81.24000240000001
2012-07-05,101.82,1.25,81.45599999999999
2012-07-06,100.690002,1.25,80.55200160000001
2012-07-09,100.010002,1.25,80.0080016
2012-07-10,100.230003,1.25,80.1840024
2012-07-11,100.639999,1.25,80.5119992
2012-07-12,96.75,1.25,77.4
2012-07-13,96.220001,1.25,76.9760008
2012-07-16,96.440002,1.25,77.1520016
2012-07-17,97.360001,1.25,77.8880008
2012-07-18,96.290001,1.25,77.0320008
2012-07-19,99.660004,1.25,79.7280032
2012-07-20,97.309998,1.25,77.8479984
2012-07-23,95.019997,1.25,76.0159976
2012-07-24,93.0,1.25,74.4
2012-07-25,92.790001,1.25,74.23200080000001
2012-07-26,93.099998,1.25,74.4799984
2012-07-27,94.610001,1.25,75.6880008
2012-07-30,94.550003,1.25,75.6400024
2012-07-31,93.75,1.25,75.0
2012-08-01,95.300003,1.25,76.24000240000001
2012-08-02,93.529999,1.25,74.8239992
2012-08-03,95.559998,1.25,76.44799839999999
2012-08-06,97.800003,1.25,78.24000240000001
2012-08-07,102.639999,1.25,82.1119992
2012-08-08,102.709999,1.25,82.1679992
2012-08-09,101.529999,1.37,74.10948832116787
2012-08-10,101.830002,1.37,74.32846861313868
2012-08-13,100.129997,1.37,73.08758905109488
2012-08-14,99.540001,1.37,72.65693503649635
2012-08-15,100.209999,1.37,73.14598467153284
2012-08-16,104.239998,1.37,76.08758978102189
2012-08-17,104.800003,1.37,76.49635255474452
2012-08-20,105.599998,1.37,77.0802905109489
2012-08-21,105.410004,1.37,76.94160875912408
2012-08-22,105.800003,1.37,77.22627956204379
2012-08-23,105.150002,1.37,76.75182627737226
2012-08-24,105.330002,1.37,76.88321313868612
2012-08-27,105.470001,1.37,76.98540218978101
2012-08-28,105.230003,1.37,76.8102211678832
2012-08-29,104.919998,1.37,76.5839401459854
2012-08-30,102.849998,1.37,75.07299124087591
2012-08-31,103.169998,1.37,75.30656788321168
2012-09-04,100.720001,1.37,73.51824890510949
2012-09-05,99.610001,1.37,72.70802992700729
2012-09-06,101.550003,1.37,74.1240897810219
2012-09-07,102.739998,1.37,74.99269927007299
2012-09-10,103.089996,1.37,75.24817226277372
2012-09-11,104.800003,1.37,76.49635255474452
2012-09-12,107.449997,1.37,78.43065474452554
2012-09-13,110.019997,1.37,80.30656715328467
2012-09-14,113.019997,1.37,82.49634817518248
2012-09-17,112.470001,1.37,82.09489124087591
2012-09-18,112.730003,1.37,82.28467372262773
2012-09-19,115.690002,1.37,84.44525693430657
2012-09-20,114.900002,1.37,83.86861459854013
2012-09-21,114.370003,1.37,83.48175401459854
2012-09-24,114.07,1.37,83.26277372262773
2012-09-25,113.93,1.37,83.16058394160584
2012-09-26,113.709999,1.37,82.99999927007299
2012-09-27,115.43,1.37,84.25547445255474
2012-09-28,115.440002,1.37,84.26277518248175
2012-10-01,115.580002,1.37,84.36496496350364
2012-10-02,114.610001,1.37,83.65693503649634
2012-10-03,114.870003,1.37,83.84671751824817
2012-10-04,114.019997,1.37,83.22627518248174
2012-10-05,113.809998,1.37,83.07299124087591
2012-10-08,112.68,1.37,82.24817518248175
2012-10-09,111.779999,1.37,81.5912401459854
2012-10-10,111.019997,1.37,81.03649416058394
2012-10-11,112.459999,1.37,82.0875905109489
2012-10-12,113.809998,1.37,83.07299124087591
2012-10-15,116.25,1.37,84.85401459854013
2012-10-16,117.800003,1.37,85.98540364963503
2012-10-17,118.949997,1.37,86.82481532846714
2012-10-18,118.300003,1.37,86.35036715328467
2012-10-19,115.620003,1.37,84.39416277372261
2012-10-22,115.459999,1.37,84.2773715328467
2012-10-23,114.379997,1.37,83.48904890510948
2012-10-24,112.290001,1.37,81.96350437956204
2012-10-25,120.43,1.37,87.9051094890511
2012-10-26,118.970001,1.37,86.83941678832116
2012-10-31,121.059998,1.37,88.36496204379561
2012-11-01,122.900002,1.37,89.7080306569343
2012-11-02,120.800003,1.37,88.17518467153285
2012-11-05,111.519997,1.37,81.40145766423358
2012-11-06,112.209999,1.37,81.90510875912408
2012-11-07,111.029999,1.37,81.04379489051095
2012-11-08,109.25,1.37,79.74452554744525
2012-11-09,108.349998,1.13,95.8849539823009
2012-11-12,107.419998,1.13,95.06194513274338
2012-11-13,106.93,1.13,94.62831858407081
2012-11-14,104.559998,1.13,92.53097168141593
2012-11-15,104.550003,1.13,92.52212654867257
2012-11-16,104.330002,1.13,92.3274353982301
2012-11-19,105.790001,1.13,93.61946991150444
2012-11-20,106.870003,1.13,94.57522389380532
2012-11-21,108.029999,1.13,95.60176902654868
2012-11-23,109.330002,1.13,96.75221415929204
2012-11-26,107.57,1.13,95.19469026548673
2012-11-27,108.260002,1.13,95.8053115044248
2012-11-28,111.690002,1.13,98.8407097345133
2012-11-29,112.029999,1.13,99.14159203539825
2012-11-30,112.400002,1.13,99.46902831858408
2012-12-03,113.400002,1.13,100.35398407079647
2012-12-04,110.120003,1.13,97.45133008849558
2012-12-05,109.940002,1.13,97.2920371681416
2012-12-06,111.449997,1.13,98.62831592920355
2012-12-07,110.260002,1.13,97.57522300884956
2012-12-10,110.040001,1.13,97.3805318584071
2012-12-11,109.800003,1.13,97.16814424778762
2012-12-12,113.459999,1.13,100.40707876106195
2012-12-13,114.220001,1.13,101.07964690265487
2012-12-14,113.75,1.13,100.6637168141593
2012-12-17,113.690002,1.13,100.61062123893807
2012-12-18,113.949997,1.13,100.84070530973452
2012-12-19,113.639999,1.13,100.56637079646019
2012-12-20,114.279999,1.13,101.13274247787612
2012-12-21,113.510002,1.13,100.45132920353983
2012-12-24,112.519997,1.13,99.57521858407081
2012-12-26,111.550003,1.13,98.7168168141593
2012-12-27,111.010002,1.13,98.23893982300886
2012-12-28,109.669998,1.13,97.05309557522125
2012-12-31,112.489998,1.13,99.54867079646019
2013-01-02,118.07,1.13,104.48672566371681
2013-01-03,119.339996,1.13,105.61061592920355
2013-01-04,120.779999,1.13,106.88495486725665
2013-01-07,121.190002,1.13,107.24778938053099
2013-01-08,121.089996,1.13,107.15928849557523
2013-01-09,121.519997,1.13,107.53982035398231
2013-01-10,122.900002,1.13,108.76106371681416
2013-01-11,122.989998,1.13,108.84070619469027
2013-01-14,122.800003,1.13,108.67256902654869
2013-01-15,123.800003,1.13,109.55752477876108
2013-01-16,122.959999,1.13,108.81415840707966
2013-01-17,123.459999,1.13,109.25663628318584
2013-01-18,124.059998,1.13,109.78760884955753
2013-01-22,124.32,1.13,110.01769911504425
2013-01-23,123.129997,1.13,108.96459911504427
2013-01-24,122.68,1.13,108.56637168141594
2013-01-25,123.93,1.13,109.67256637168143
2013-01-28,123.540001,1.13,109.32743451327435
2013-01-29,122.389999,1.13,108.3097336283186
2013-01-30,123.489998,1.13,109.28318407079647
2013-01-31,125.220001,1.13,110.81416017699115
2013-02-01,126.370003,1.13,111.83186106194691
2013-02-04,124.760002,1.13,110.40708141592921
2013-02-05,125.75,1.13,111.28318584070797
2013-02-06,123.300003,1.13,109.11504690265488
2013-02-07,122.830002,1.13,108.6991168141593
2013-02-08,126.519997,1.13,111.96459911504427
2013-02-11,124.099998,1.13,109.82300707964603
2013-02-12,122.669998,1.13,108.55752035398231
2013-02-13,122.400002,1.13,108.31858584070798
2013-02-14,123.199997,1.13,109.02654601769912
2013-02-15,122.959999,1.13,108.81415840707966
2013-02-19,120.389999,1.13,106.53982212389381
2013-02-20,116.559998,1.13,103.1504407079646
2013-02-21,115.529999,1.13,102.2389371681416
2013-02-22,117.339996,1.13,103.84070442477876
2013-02-25,115.559998,1.13,102.26548495575221
2013-02-26,115.5,1.13,102.21238938053098
2013-02-27,117.639999,1.13,104.10619380530974
2013-02-28,116.900002,1.13,103.45132920353983
2013-03-01,116.57,1.12,104.08035714285712
2013-03-04,116.550003,1.12,104.06250267857142
2013-03-05,116.0,1.12,103.57142857142856
2013-03-06,117.300003,1.12,104.73214553571428
2013-03-07,117.209999,1.12,104.65178482142856
2013-03-08,117.349998,1.12,104.77678392857142
2013-03-11,118.150002,1.12,105.4910732142857
2013-03-12,117.980003,1.12,105.33928839285713
2013-03-13,118.629997,1.12,105.91964017857143
2013-03-14,119.809998,1.12,106.97321249999999
2013-03-15,119.970001,1.12,107.11607232142856
2013-03-18,120.110001,1.12,107.24107232142856
2013-03-19,119.93,1.12,107.08035714285714
2013-03-20,122.32,1.12,109.2142857142857
2013-03-21,121.089996,1.12,108.11606785714285
2013-03-22,122.080002,1.12,109.00000178571428
2013-03-25,121.639999,1.12,108.6071419642857
2013-03-26,124.540001,1.12,111.19642946428571
2013-03-27,124.129997,1.12,110.8303544642857
2013-03-28,125.160004,1.12,111.75000357142856
2013-04-01,123.190002,1.12,109.9910732142857
2013-04-02,123.260002,1.12,110.0535732142857
2013-04-03,120.400002,1.12,107.50000178571428
2013-04-04,118.800003,1.12,106.07143124999999
2013-04-05,118.040001,1.12,105.39285803571428
2013-04-08,122.68,1.12,109.53571428571428
2013-04-09,123.529999,1.12,110.2946419642857
2013-04-10,126.360001,1.12,112.8214294642857
2013-04-11,127.160004,1.12,113.53571785714284
2013-04-12,128.539993,1.12,114.76785089285714
2013-04-15,124.129997,1.12,110.8303544642857
2013-04-16,127.040001,1.12,113.42857232142856
2013-04-17,124.330002,1.12,111.00893035714284
2013-04-18,123.940002,1.12,110.66071607142857
2013-04-19,127.559998,1.12,113.89285535714284
2013-04-22,128.399994,1.12,114.64285178571427
2013-04-23,129.369995,1.12,115.50892410714283
2013-04-24,131.5,1.12,117.41071428571428
2013-04-25,134.910004,1.12,120.45536071428569
2013-04-26,135.5,1.12,120.98214285714285
2013-04-29,135.800003,1.12,121.25000267857142
2013-04-30,137.300003,1.12,122.58928839285713
2013-05-01,136.220001,1.12,121.62500089285713
2013-05-02,136.619995,1.12,121.98213839285712
2013-05-03,138.800003,1.12,123.92857410714285
2013-05-06,138.679993,1.12,123.82142232142856
2013-05-07,138.839996,1.12,123.96428214285714
2013-05-08,138.839996,1.12,123.96428214285714
2013-05-09,139.550003,1.12,124.59821696428571
2013-05-10,139.100006,2.02,68.8613891089109
2013-05-13,140.360001,2.02,69.485149009901
2013-05-14,142.139999,2.02,70.36633613861386
2013-05-15,139.759995,2.02,69.18811633663367
2013-05-16,139.360001,2.02,68.9900995049505
2013-05-17,140.990005,2.02,69.79703217821782
2013-05-20,143.110001,2.02,70.84653514851486
2013-05-21,142.429993,2.02,70.50989752475247
2013-05-22,141.639999,2.02,70.1188113861386
2013-05-23,138.449997,2.02,68.53960247524752
2013-05-24,137.899994,2.02,68.26732376237624
2013-05-28,140.580002,2.02,69.59406039603961
2013-05-29,138.479996,2.02,68.55445346534654
2013-05-30,138.119995,2.02,68.37623514851485
2013-05-31,135.889999,2.02,67.27227673267326
2013-06-03,138.100006,2.02,68.3663396039604
2013-06-04,136.839996,2.02,67.74257227722772
2013-06-05,133.779999,2.02,66.22772227722773
2013-06-06,134.940002,2.02,66.8019811881188
2013-06-07,137.5,2.02,68.06930693069307
2013-06-10,138.960007,2.02,68.79208267326732
2013-06-11,134.779999,2.02,66.72277178217821
2013-06-12,133.889999,2.02,66.28217772277227
2013-06-13,136.520004,2.02,67.58416039603961
2013-06-14,135.139999,2.02,66.90098960396038
2013-06-17,138.389999,2.02,68.5099004950495
2013-06-18,139.300003,2.02,68.96039752475248
2013-06-19,137.860001,2.02,68.24752524752476
2013-06-20,132.169998,2.02,65.43069207920792
2013-06-21,129.690002,2.02,64.2029712871287
2013-06-24,124.120003,2.02,61.44554603960396
2013-06-25,125.599998,2.02,62.178216831683166
2013-06-26,127.230003,2.02,62.98515
2013-06-27,128.600006,2.02,63.6633693069307
2013-06-28,127.970001,2.02,63.35148564356435
2013-07-01,128.460007,2.02,63.59406287128712
2013-07-02,126.18,2.02,62.46534653465347
2013-07-03,126.139999,2.02,62.44554405940594
2013-07-05,127.080002,2.02,62.91089207920792
2013-07-08,126.980003,2.02,62.861387623762376
2013-07-09,126.589996,2.02,62.66831485148515
2013-07-10,127.269997,2.02,63.00494900990099
2013-07-11,131.630005,2.02,65.1633688118812
2013-07-12,130.779999,2.02,64.74257376237624
2013-07-15,131.990005,2.02,65.34158663366337
2013-07-16,132.470001,2.02,65.57920841584158
2013-07-17,131.509995,2.02,65.10395792079208
2013-07-18,133.100006,2.02,65.89109207920792
2013-07-19,133.089996,2.02,65.88613663366337
2013-07-22,133.380005,2.02,66.02970544554456
2013-07-23,131.520004,2.02,65.10891287128713
2013-07-24,131.130005,2.02,64.91584405940594
2013-07-25,130.160004,2.02,64.43564554455445
2013-07-26,130.979996,2.02,64.84158217821782
2013-07-29,131.270004,2.02,64.98515049504951
2013-07-30,133.070007,2.02,65.87624108910892
2013-07-31,133.130005,2.02,65.90594306930693
2013-08-01,137.440002,2.02,68.03960495049505
2013-08-02,139.850006,2.02,69.23267623762376
2013-08-05,140.899994,2.02,69.75247227722772
2013-08-06,139.179993,2.02,68.90098663366336
2013-08-07,139.009995,2.02,68.81682920792079
2013-08-08,139.449997,2.02,69.03465198019802
2013-08-09,138.130005,1.3,106.25385
2013-08-12,138.429993,1.3,106.48460999999999
2013-08-13,139.619995,1.3,107.39999615384615
2013-08-14,140.169998,1.3,107.82307538461538
2013-08-15,139.080002,1.3,106.98461692307693
2013-08-16,138.570007,1.3,106.59231307692308
2013-08-19,139.179993,1.3,107.06153307692307
2013-08-20,139.899994,1.3,107.61537999999999
2013-08-21,139.039993,1.3,106.95384076923078
2013-08-22,141.259995,1.3,108.66153461538461
2013-08-23,141.929993,1.3,109.17691769230768
2013-08-26,142.940002,1.3,109.95384769230769
2013-08-27,139.210007,1.3,107.08462076923075
2013-08-28,140.770004,1.3,108.28461846153846
2013-08-29,141.869995,1.3,109.13076538461537
2013-08-30,141.039993,1.3,108.49230230769231
2013-09-03,141.679993,1.3,108.98460999999999
2013-09-04,141.380005,1.3,108.75385
2013-09-05,142.690002,1.3,109.76154
2013-09-06,143.429993,1.3,110.33076384615384
2013-09-09,145.350006,1.3,111.80769692307693
2013-09-10,149.240005,1.3,114.80000384615384
2013-09-11,150.869995,1.3,116.05384230769229
2013-09-12,149.649994,1.3,115.11537999999999
2013-09-13,150.350006,1.3,115.65385076923077
2013-09-16,149.979996,1.3,115.36922769230769
2013-09-17,150.759995,1.3,115.96922692307692
2013-09-18,153.029999,1.3,117.71538384615384
2013-09-19,154.559998,1.3,118.89230615384615
2013-09-20,155.220001,1.3,119.40000076923076
2013-09-23,155.029999,1.3,119.25384538461539
2013-09-24,156.119995,1.3,120.09230384615384
2013-09-25,157.610001,1.3,121.23846230769232
2013-09-26,159.740005,1.3,122.87692692307692
2013-09-27,158.0,1.3,121.53846153846153
2013-09-30,158.009995,1.3,121.54615
2013-10-01,160.070007,1.3,123.13077461538461
2013-10-02,161.350006,1.3,124.11538923076924
2013-10-03,160.660004,1.3,123.58461846153844
2013-10-04,160.179993,1.3,123.21537923076923
2013-10-07,159.039993,1.3,122.33845615384615
2013-10-08,157.210007,1.3,120.9307746153846
2013-10-09,157.729996,1.3,121.33076615384616
2013-10-10,162.350006,1.3,124.88462
2013-10-11,166.610001,1.3,128.16153923076922
2013-10-14,167.149994,1.3,128.57691846153844
2013-10-15,167.199997,1.3,128.6153823076923
2013-10-16,168.580002,1.3,129.67692461538462
2013-10-17,169.460007,1.3,130.35385153846153
2013-10-18,171.919998,1.3,132.24615230769228
2013-10-21,173.130005,1.3,133.17692692307693
2013-10-22,169.990005,1.3,130.7615423076923
2013-10-23,166.460007,1.3,128.0461592307692
2013-10-24,172.850006,1.3,132.96154307692308
2013-10-25,168.179993,1.3,129.3692253846154
2013-10-28,168.399994,1.3,129.53845692307692
2013-10-29,168.800003,1.3,129.84615615384615
2013-10-30,169.550003,1.3,130.42307923076922
2013-10-31,166.25,1.3,127.88461538461539
2013-11-01,167.699997,1.3,128.9999976923077
2013-11-04,166.490005,1.3,128.0692346153846
2013-11-05,165.199997,1.3,127.07692076923077
2013-11-06,164.380005,1.3,126.4461576923077
2013-11-07,159.509995,1.3,122.69999615384616
2013-11-08,163.710007,1.3,125.9307746153846
2013-11-11,165.029999,1.3,126.94615307692308
2013-11-12,167.380005,1.8,92.98889166666667
2013-11-13,170.210007,1.8,94.56111499999999
2013-11-14,168.509995,1.8,93.6166638888889
2013-11-15,166.389999,1.8,92.43888833333332
2013-11-18,163.589996,1.8,90.88333111111112
2013-11-19,159.199997,1.8,88.44444277777778
2013-11-20,158.389999,1.8,87.99444388888888
2013-11-21,163.529999,1.8,90.84999944444445
2013-11-22,162.449997,1.8,90.24999833333332
2013-11-25,163.669998,1.8,90.92777666666666
2013-11-26,164.0,1.8,91.11111111111111
2013-11-27,165.559998,1.8,91.97777666666667
2013-11-29,165.869995,1.8,92.14999722222221
2013-12-02,164.740005,1.8,91.52222499999999
2013-12-03,163.309998,1.8,90.72777666666667
2013-12-04,167.779999,1.8,93.21111055555555
2013-12-05,171.410004,1.8,95.22778
2013-12-06,173.160004,1.8,96.20000222222221
2013-12-09,178.529999,1.8,99.18333277777778
2013-12-10,181.149994,1.8,100.63888555555555
2013-12-11,180.699997,1.8,100.38888722222222
2013-12-12,179.490005,1.8,99.71666944444443
2013-12-13,181.759995,1.8,100.977775
2013-12-16,182.820007,1.8,101.56667055555556
2013-12-17,182.479996,1.8,101.37777555555556
2013-12-18,186.669998,1.8,103.70555444444443
2013-12-19,185.110001,1.8,102.83888944444445
2013-12-20,185.350006,1.8,102.97222555555555
