date,NOW,NOW_EPS,PE Ratio
2014-11-03,66.21,-0.35,-189.17142857142858
2014-11-04,66.88,-0.35,-191.0857142857143
2014-11-05,65.55,-0.28,-234.10714285714283
2014-11-06,66.85,-0.28,-238.74999999999994
2014-11-07,67.79,-0.28,-242.10714285714286
2014-11-10,68.91,-0.28,-246.10714285714283
2014-11-11,68.15,-0.28,-243.39285714285714
2014-11-12,67.68,-0.28,-241.71428571428572
2014-11-13,66.97,-0.28,-239.1785714285714
2014-11-14,67.51,-0.28,-241.10714285714286
2014-11-17,65.32,-0.28,-233.28571428571425
2014-11-18,64.98,-0.28,-232.07142857142856
2014-11-19,63.72,-0.28,-227.57142857142856
2014-11-20,64.13,-0.28,-229.03571428571425
2014-11-21,63.98,-0.28,-228.49999999999997
2014-11-24,63.97,-0.28,-228.4642857142857
2014-11-25,62.98,-0.28,-224.9285714285714
2014-11-26,63.97,-0.28,-228.4642857142857
2014-11-28,63.96,-0.28,-228.42857142857142
2014-12-01,61.85,-0.28,-220.89285714285714
2014-12-02,61.73,-0.28,-220.4642857142857
2014-12-03,61.83,-0.28,-220.82142857142856
2014-12-04,62.5,-0.28,-223.2142857142857
2014-12-05,62.63,-0.28,-223.67857142857142
2014-12-08,61.69,-0.28,-220.32142857142856
2014-12-09,62.03,-0.28,-221.53571428571428
2014-12-10,61.26,-0.28,-218.78571428571425
2014-12-11,61.35,-0.28,-219.10714285714283
2014-12-12,61.25,-0.28,-218.74999999999997
2014-12-15,63.44,-0.28,-226.57142857142856
2014-12-16,63.58,-0.28,-227.07142857142856
2014-12-17,65.69,-0.28,-234.60714285714283
2014-12-18,68.08,-0.28,-243.1428571428571
2014-12-19,69.1,-0.28,-246.78571428571425
2014-12-22,69.71,-0.28,-248.96428571428567
2014-12-23,69.57,-0.28,-248.46428571428567
2014-12-24,69.69,-0.28,-248.8928571428571
2014-12-26,70.12,-0.28,-250.42857142857142
2014-12-29,68.86,-0.28,-245.92857142857142
2014-12-30,67.88,-0.28,-242.4285714285714
2014-12-31,67.85,-0.28,-242.32142857142853
2015-01-02,67.38,-0.28,-240.6428571428571
2015-01-05,67.15,-0.28,-239.82142857142856
2015-01-06,66.33,-0.28,-236.8928571428571
2015-01-07,67.09,-0.28,-239.60714285714283
2015-01-08,68.89,-0.28,-246.03571428571428
2015-01-09,67.11,-0.28,-239.67857142857142
2015-01-12,68.19,-0.28,-243.53571428571425
2015-01-13,67.27,-0.28,-240.24999999999997
2015-01-14,66.34,-0.28,-236.92857142857142
2015-01-15,63.63,-0.28,-227.25
2015-01-16,63.96,-0.28,-228.42857142857142
2015-01-20,64.83,-0.28,-231.53571428571425
2015-01-21,65.52,-0.28,-233.99999999999997
2015-01-22,66.14,-0.28,-236.2142857142857
2015-01-23,68.74,-0.28,-245.49999999999997
2015-01-26,68.01,-0.28,-242.89285714285714
2015-01-27,67.91,-0.28,-242.53571428571425
2015-01-28,68.91,-0.28,-246.10714285714283
2015-01-29,73.88,-0.28,-263.85714285714283
2015-01-30,72.9,-0.28,-260.35714285714283
2015-02-02,72.99,-0.28,-260.6785714285714
2015-02-03,72.65,-0.28,-259.4642857142857
2015-02-04,74.61,-0.28,-266.46428571428567
2015-02-05,74.22,-0.28,-265.07142857142856
2015-02-06,74.94,-0.28,-267.6428571428571
2015-02-09,72.88,-0.28,-260.2857142857142
2015-02-10,73.32,-0.28,-261.85714285714283
2015-02-11,73.88,-0.28,-263.85714285714283
2015-02-12,75.95,-0.28,-271.25
2015-02-13,77.55,-0.28,-276.96428571428567
2015-02-17,76.88,-0.28,-274.57142857142856
2015-02-18,77.48,-0.28,-276.7142857142857
2015-02-19,78.16,-0.28,-279.1428571428571
2015-02-20,79.06,-0.28,-282.35714285714283
2015-02-23,78.67,-0.28,-280.96428571428567
2015-02-24,78.75,-0.28,-281.25
2015-02-25,79.03,-0.28,-282.25
2015-02-26,79.53,-0.28,-284.0357142857143
2015-02-27,76.26,-0.3,-254.20000000000002
2015-03-02,76.44,-0.3,-254.8
2015-03-03,75.45,-0.3,-251.50000000000003
2015-03-04,73.6,-0.3,-245.33333333333331
2015-03-05,74.7,-0.3,-249.00000000000003
2015-03-06,74.06,-0.3,-246.86666666666667
2015-03-09,74.24,-0.3,-247.46666666666667
2015-03-10,73.59,-0.3,-245.3
2015-03-11,74.24,-0.3,-247.46666666666667
2015-03-12,76.66,-0.3,-255.53333333333333
2015-03-13,76.92,-0.3,-256.40000000000003
2015-03-16,78.65,-0.3,-262.1666666666667
2015-03-17,79.9,-0.3,-266.33333333333337
2015-03-18,80.05,-0.3,-266.8333333333333
2015-03-19,80.46,-0.3,-268.2
2015-03-20,79.38,-0.3,-264.6
2015-03-23,79.28,-0.3,-264.2666666666667
2015-03-24,79.25,-0.3,-264.1666666666667
2015-03-25,76.2,-0.3,-254.00000000000003
2015-03-26,77.03,-0.3,-256.7666666666667
2015-03-27,78.47,-0.3,-261.56666666666666
2015-03-30,79.44,-0.3,-264.8
2015-03-31,78.78,-0.3,-262.6
2015-04-01,75.65,-0.3,-252.16666666666669
2015-04-02,76.12,-0.3,-253.73333333333335
2015-04-06,78.24,-0.3,-260.8
2015-04-07,78.47,-0.3,-261.56666666666666
2015-04-08,80.84,-0.3,-269.4666666666667
2015-04-09,81.74,-0.3,-272.46666666666664
2015-04-10,82.34,-0.3,-274.4666666666667
2015-04-13,80.73,-0.3,-269.1
2015-04-14,80.2,-0.3,-267.33333333333337
2015-04-15,80.75,-0.3,-269.1666666666667
2015-04-16,82.84,-0.3,-276.1333333333334
2015-04-17,73.29,-0.3,-244.30000000000004
2015-04-20,74.64,-0.3,-248.8
2015-04-21,77.5,-0.3,-258.33333333333337
2015-04-22,77.72,-0.3,-259.06666666666666
2015-04-23,76.88,-0.3,-256.26666666666665
2015-04-24,76.09,-0.3,-253.63333333333335
2015-04-27,74.76,-0.3,-249.20000000000002
2015-04-28,74.99,-0.3,-249.96666666666667
2015-04-29,77.47,-0.3,-258.23333333333335
2015-04-30,74.86,-0.3,-249.53333333333333
2015-05-01,73.75,-0.3,-245.83333333333334
2015-05-04,73.61,-0.3,-245.36666666666667
2015-05-05,73.28,-0.3,-244.26666666666668
2015-05-06,73.3,-0.3,-244.33333333333334
2015-05-07,74.01,-0.38,-194.76315789473685
2015-05-08,73.91,-0.38,-194.5
2015-05-11,73.99,-0.38,-194.71052631578945
2015-05-12,74.26,-0.38,-195.42105263157896
2015-05-13,75.11,-0.38,-197.6578947368421
2015-05-14,76.05,-0.38,-200.1315789473684
2015-05-15,75.71,-0.38,-199.23684210526315
2015-05-18,77.26,-0.38,-203.31578947368422
2015-05-19,77.78,-0.38,-204.68421052631578
2015-05-20,77.45,-0.38,-203.81578947368422
2015-05-21,78.87,-0.38,-207.55263157894737
2015-05-22,78.76,-0.38,-207.26315789473685
2015-05-26,77.71,-0.38,-204.49999999999997
2015-05-27,78.39,-0.38,-206.28947368421052
2015-05-28,78.4,-0.38,-206.31578947368422
2015-05-29,76.61,-0.38,-201.60526315789474
2015-06-01,75.68,-0.38,-199.1578947368421
2015-06-02,75.38,-0.38,-198.36842105263156
2015-06-03,76.61,-0.38,-201.60526315789474
2015-06-04,75.46,-0.38,-198.57894736842104
2015-06-05,76.89,-0.38,-202.3421052631579
2015-06-08,74.67,-0.38,-196.5
2015-06-09,75.66,-0.38,-199.1052631578947
2015-06-10,77.7,-0.38,-204.47368421052633
2015-06-11,77.73,-0.38,-204.55263157894737
2015-06-12,77.94,-0.38,-205.10526315789474
2015-06-15,77.64,-0.38,-204.31578947368422
2015-06-16,79.4,-0.38,-208.94736842105263
2015-06-17,79.92,-0.38,-210.31578947368422
2015-06-18,80.97,-0.38,-213.07894736842104
2015-06-19,80.38,-0.38,-211.52631578947367
2015-06-22,80.32,-0.38,-211.36842105263156
2015-06-23,80.75,-0.38,-212.5
2015-06-24,77.47,-0.38,-203.86842105263156
2015-06-25,78.92,-0.38,-207.68421052631578
2015-06-26,77.02,-0.38,-202.68421052631578
2015-06-29,73.77,-0.38,-194.1315789473684
2015-06-30,74.31,-0.38,-195.55263157894737
2015-07-01,73.9,-0.38,-194.47368421052633
2015-07-02,74.53,-0.38,-196.1315789473684
2015-07-06,73.7,-0.38,-193.94736842105263
2015-07-07,75.68,-0.38,-199.1578947368421
2015-07-08,74.83,-0.38,-196.92105263157893
2015-07-09,76.18,-0.38,-200.47368421052633
2015-07-10,76.74,-0.38,-201.9473684210526
2015-07-13,76.6,-0.38,-201.57894736842104
2015-07-14,77.41,-0.38,-203.71052631578945
2015-07-15,77.58,-0.38,-204.1578947368421
2015-07-16,78.92,-0.38,-207.68421052631578
2015-07-17,78.92,-0.38,-207.68421052631578
2015-07-20,78.84,-0.38,-207.47368421052633
2015-07-21,78.57,-0.38,-206.76315789473682
2015-07-22,77.85,-0.38,-204.86842105263156
2015-07-23,78.02,-0.38,-205.3157894736842
2015-07-24,79.64,-0.38,-209.57894736842104
2015-07-27,76.34,-0.38,-200.89473684210526
2015-07-28,78.63,-0.38,-206.92105263157893
2015-07-29,77.98,-0.38,-205.21052631578948
2015-07-30,81.03,-0.38,-213.23684210526315
2015-07-31,80.5,-0.38,-211.8421052631579
2015-08-03,79.15,-0.38,-208.28947368421055
2015-08-04,77.91,-0.38,-205.02631578947367
2015-08-05,78.41,-0.38,-206.3421052631579
2015-08-06,75.99,-0.4,-189.97499999999997
2015-08-07,76.95,-0.4,-192.375
2015-08-10,76.59,-0.4,-191.475
2015-08-11,76.67,-0.4,-191.67499999999998
2015-08-12,76.85,-0.4,-192.12499999999997
2015-08-13,75.7,-0.4,-189.25
2015-08-14,76.63,-0.4,-191.575
2015-08-17,77.25,-0.4,-193.125
2015-08-18,75.89,-0.4,-189.725
2015-08-19,75.63,-0.4,-189.075
2015-08-20,70.31,-0.4,-175.775
2015-08-21,69.91,-0.4,-174.77499999999998
2015-08-24,68.0,-0.4,-170.0
2015-08-25,68.67,-0.4,-171.67499999999998
2015-08-26,71.41,-0.4,-178.52499999999998
2015-08-27,72.36,-0.4,-180.89999999999998
2015-08-28,72.54,-0.4,-181.35
2015-08-31,70.96,-0.4,-177.39999999999998
2015-09-01,68.92,-0.4,-172.29999999999998
2015-09-02,69.95,-0.4,-174.875
2015-09-03,71.22,-0.4,-178.04999999999998
2015-09-04,69.79,-0.4,-174.475
2015-09-08,73.33,-0.4,-183.325
2015-09-09,72.02,-0.4,-180.04999999999998
2015-09-10,72.66,-0.4,-181.64999999999998
2015-09-11,73.6,-0.4,-183.99999999999997
2015-09-14,73.56,-0.4,-183.9
2015-09-15,74.26,-0.4,-185.65
2015-09-16,73.94,-0.4,-184.85
2015-09-17,74.61,-0.4,-186.52499999999998
2015-09-18,74.36,-0.4,-185.89999999999998
2015-09-21,74.41,-0.4,-186.02499999999998
2015-09-22,73.06,-0.4,-182.65
2015-09-23,72.99,-0.4,-182.47499999999997
2015-09-24,72.12,-0.4,-180.3
2015-09-25,72.86,-0.4,-182.14999999999998
2015-09-28,69.03,-0.4,-172.575
2015-09-29,68.94,-0.4,-172.35
2015-09-30,69.45,-0.4,-173.625
2015-10-01,71.58,-0.4,-178.95
2015-10-02,72.23,-0.4,-180.575
2015-10-05,76.47,-0.4,-191.17499999999998
2015-10-06,74.58,-0.4,-186.45
2015-10-07,74.97,-0.4,-187.42499999999998
2015-10-08,73.02,-0.4,-182.54999999999998
2015-10-09,74.42,-0.4,-186.04999999999998
2015-10-12,74.28,-0.4,-185.7
2015-10-13,74.16,-0.4,-185.39999999999998
2015-10-14,73.9,-0.4,-184.75
2015-10-15,75.64,-0.4,-189.1
2015-10-16,76.46,-0.4,-191.14999999999998
2015-10-19,75.79,-0.4,-189.475
2015-10-20,74.73,-0.4,-186.825
2015-10-21,73.02,-0.4,-182.54999999999998
2015-10-22,77.95,-0.4,-194.875
2015-10-23,78.89,-0.4,-197.225
2015-10-26,78.8,-0.4,-196.99999999999997
2015-10-27,80.17,-0.4,-200.42499999999998
2015-10-28,82.15,-0.4,-205.375
2015-10-29,81.56,-0.4,-203.9
2015-10-30,81.65,-0.4,-204.125
2015-11-02,82.02,-0.4,-205.04999999999998
2015-11-03,82.53,-0.4,-206.325
2015-11-04,83.84,-0.26,-322.46153846153845
2015-11-05,83.91,-0.26,-322.7307692307692
2015-11-06,85.24,-0.26,-327.8461538461538
2015-11-09,84.6,-0.26,-325.38461538461536
2015-11-10,84.15,-0.26,-323.6538461538462
2015-11-11,83.9,-0.26,-322.6923076923077
2015-11-12,84.5,-0.26,-325.0
2015-11-13,82.88,-0.26,-318.7692307692307
2015-11-16,84.37,-0.26,-324.5
2015-11-17,84.91,-0.26,-326.57692307692304
2015-11-18,85.75,-0.26,-329.8076923076923
2015-11-19,85.75,-0.26,-329.8076923076923
2015-11-20,86.19,-0.26,-331.5
2015-11-23,86.46,-0.26,-332.5384615384615
2015-11-24,86.7,-0.26,-333.46153846153845
2015-11-25,86.89,-0.26,-334.1923076923077
2015-11-27,87.29,-0.26,-335.7307692307692
2015-11-30,87.01,-0.26,-334.6538461538462
2015-12-01,86.47,-0.26,-332.57692307692304
2015-12-02,87.53,-0.26,-336.65384615384613
2015-12-03,88.09,-0.26,-338.8076923076923
2015-12-04,89.99,-0.26,-346.1153846153846
2015-12-07,87.98,-0.26,-338.3846153846154
2015-12-08,87.72,-0.26,-337.38461538461536
2015-12-09,86.1,-0.26,-331.15384615384613
2015-12-10,86.94,-0.26,-334.38461538461536
2015-12-11,83.49,-0.26,-321.1153846153846
2015-12-14,83.57,-0.26,-321.4230769230769
2015-12-15,85.6,-0.26,-329.23076923076917
2015-12-16,87.39,-0.26,-336.1153846153846
2015-12-17,87.27,-0.26,-335.65384615384613
2015-12-18,85.73,-0.26,-329.7307692307692
2015-12-21,87.02,-0.26,-334.6923076923077
2015-12-22,86.48,-0.26,-332.61538461538464
2015-12-23,86.89,-0.26,-334.1923076923077
2015-12-24,86.96,-0.26,-334.46153846153845
2015-12-28,86.89,-0.26,-334.1923076923077
2015-12-29,88.12,-0.26,-338.9230769230769
2015-12-30,87.38,-0.26,-336.07692307692304
2015-12-31,86.56,-0.26,-332.9230769230769
2016-01-04,84.07,-0.26,-323.3461538461538
2016-01-05,84.0,-0.26,-323.07692307692304
2016-01-06,81.42,-0.26,-313.15384615384613
2016-01-07,79.64,-0.26,-306.3076923076923
2016-01-08,78.12,-0.26,-300.46153846153845
2016-01-11,78.53,-0.26,-302.03846153846155
2016-01-12,80.99,-0.26,-311.49999999999994
2016-01-13,76.79,-0.26,-295.34615384615387
2016-01-14,78.21,-0.26,-300.80769230769226
2016-01-15,76.34,-0.26,-293.61538461538464
2016-01-19,74.32,-0.26,-285.8461538461538
2016-01-20,74.31,-0.26,-285.8076923076923
2016-01-21,74.41,-0.26,-286.1923076923077
2016-01-22,76.67,-0.26,-294.88461538461536
2016-01-25,76.1,-0.26,-292.6923076923077
2016-01-26,77.96,-0.26,-299.8461538461538
2016-01-27,75.37,-0.26,-289.8846153846154
2016-01-28,63.57,-0.26,-244.5
2016-01-29,62.21,-0.26,-239.26923076923077
2016-02-01,61.96,-0.26,-238.3076923076923
2016-02-02,57.25,-0.26,-220.19230769230768
2016-02-03,59.3,-0.26,-228.07692307692307
2016-02-04,58.62,-0.26,-225.46153846153845
2016-02-05,52.31,-0.26,-201.1923076923077
2016-02-08,47.14,-0.26,-181.3076923076923
2016-02-09,48.52,-0.26,-186.6153846153846
2016-02-10,49.99,-0.26,-192.26923076923077
2016-02-11,49.03,-0.26,-188.57692307692307
2016-02-12,50.08,-0.26,-192.6153846153846
2016-02-16,52.04,-0.26,-200.15384615384613
2016-02-17,55.26,-0.26,-212.53846153846152
2016-02-18,54.26,-0.26,-208.69230769230768
2016-02-19,54.74,-0.26,-210.53846153846155
2016-02-22,54.69,-0.26,-210.34615384615384
2016-02-23,53.01,-0.26,-203.88461538461536
2016-02-24,52.55,-0.26,-202.11538461538458
2016-02-25,54.16,-0.23,-235.4782608695652
2016-02-26,55.51,-0.23,-241.3478260869565
2016-02-29,54.99,-0.23,-239.08695652173913
2016-03-01,57.85,-0.23,-251.52173913043478
2016-03-02,57.66,-0.23,-250.695652173913
2016-03-03,58.36,-0.23,-253.7391304347826
2016-03-04,58.5,-0.23,-254.3478260869565
2016-03-07,58.22,-0.23,-253.1304347826087
2016-03-08,60.34,-0.23,-262.3478260869565
2016-03-09,60.49,-0.23,-263.0
2016-03-10,60.72,-0.23,-264.0
2016-03-11,63.35,-0.23,-275.4347826086956
2016-03-14,62.35,-0.23,-271.0869565217391
2016-03-15,61.65,-0.23,-268.04347826086956
2016-03-16,62.37,-0.23,-271.17391304347825
2016-03-17,60.8,-0.23,-264.3478260869565
2016-03-18,60.15,-0.23,-261.52173913043475
2016-03-21,61.05,-0.23,-265.4347826086956
2016-03-22,62.32,-0.23,-270.95652173913044
2016-03-23,62.25,-0.23,-270.65217391304344
2016-03-24,61.69,-0.23,-268.2173913043478
2016-03-28,60.34,-0.23,-262.3478260869565
2016-03-29,61.14,-0.23,-265.82608695652175
2016-03-30,61.07,-0.23,-265.52173913043475
2016-03-31,61.18,-0.23,-266.0
2016-04-01,62.03,-0.23,-269.69565217391306
2016-04-04,64.28,-0.23,-279.4782608695652
2016-04-05,63.65,-0.23,-276.73913043478257
2016-04-06,63.84,-0.23,-277.5652173913044
2016-04-07,64.02,-0.23,-278.3478260869565
2016-04-08,64.5,-0.23,-280.4347826086956
2016-04-11,63.31,-0.23,-275.2608695652174
2016-04-12,61.75,-0.23,-268.4782608695652
2016-04-13,63.77,-0.23,-277.2608695652174
2016-04-14,63.0,-0.23,-273.9130434782609
2016-04-15,63.28,-0.23,-275.1304347826087
2016-04-18,64.47,-0.23,-280.30434782608694
2016-04-19,63.67,-0.23,-276.82608695652175
2016-04-20,65.11,-0.23,-283.0869565217391
2016-04-21,74.27,-0.23,-322.9130434782608
2016-04-22,73.11,-0.23,-317.8695652173913
2016-04-25,73.41,-0.23,-319.17391304347825
2016-04-26,72.66,-0.23,-315.9130434782608
2016-04-27,73.15,-0.23,-318.04347826086956
2016-04-28,71.37,-0.23,-310.30434782608694
2016-04-29,71.48,-0.23,-310.7826086956522
2016-05-02,72.02,-0.23,-313.1304347826087
2016-05-03,69.84,-0.23,-303.6521739130435
2016-05-04,67.61,-0.23,-293.95652173913044
2016-05-05,67.79,-0.23,-294.7391304347826
2016-05-06,67.28,-2.06,-32.66019417475728
2016-05-09,67.43,-2.06,-32.73300970873787
2016-05-10,68.53,-2.06,-33.26699029126213
2016-05-11,68.64,-2.06,-33.320388349514566
2016-05-12,67.47,-2.06,-32.752427184466015
2016-05-13,67.44,-2.06,-32.737864077669904
2016-05-16,70.3,-2.06,-34.12621359223301
2016-05-17,69.5,-2.06,-33.737864077669904
2016-05-18,70.03,-2.06,-33.99514563106796
2016-05-19,69.75,-2.06,-33.859223300970875
2016-05-20,70.0,-2.06,-33.980582524271846
2016-05-23,70.23,-2.06,-34.092233009708735
2016-05-24,70.98,-2.06,-34.456310679611654
2016-05-25,70.76,-2.06,-34.349514563106794
2016-05-26,70.05,-2.06,-34.00485436893204
2016-05-27,70.73,-2.06,-34.334951456310684
2016-05-31,71.63,-2.06,-34.77184466019417
2016-06-01,73.17,-2.06,-35.519417475728154
2016-06-02,74.23,-2.06,-36.03398058252427
2016-06-03,73.53,-2.06,-35.69417475728155
2016-06-06,75.06,-2.06,-36.43689320388349
2016-06-07,76.02,-2.06,-36.90291262135922
2016-06-08,77.04,-2.06,-37.398058252427184
2016-06-09,75.56,-2.06,-36.679611650485434
2016-06-10,74.03,-2.06,-35.93689320388349
2016-06-13,72.71,-2.06,-35.29611650485437
2016-06-14,72.98,-2.06,-35.42718446601942
2016-06-15,74.47,-2.06,-36.150485436893206
2016-06-16,73.68,-2.06,-35.76699029126214
2016-06-17,72.07,-2.06,-34.98543689320388
2016-06-20,72.6,-2.06,-35.24271844660194
2016-06-21,72.73,-2.06,-35.30582524271845
2016-06-22,71.92,-2.06,-34.9126213592233
2016-06-23,75.18,-2.06,-36.49514563106796
2016-06-24,70.33,-2.06,-34.140776699029125
2016-06-27,63.67,-2.06,-30.90776699029126
2016-06-28,65.13,-2.06,-31.61650485436893
2016-06-29,66.44,-2.06,-32.252427184466015
2016-06-30,66.4,-2.06,-32.23300970873787
2016-07-01,66.21,-2.06,-32.140776699029125
2016-07-05,65.27,-2.06,-31.684466019417474
2016-07-06,65.33,-2.06,-31.713592233009706
2016-07-07,65.01,-2.06,-31.558252427184467
2016-07-08,69.12,-2.06,-33.55339805825243
2016-07-11,68.85,-2.06,-33.422330097087375
2016-07-12,70.46,-2.06,-34.203883495145625
2016-07-13,70.15,-2.06,-34.05339805825243
2016-07-14,70.16,-2.06,-34.05825242718446
2016-07-15,71.02,-2.06,-34.4757281553398
2016-07-18,69.83,-2.06,-33.898058252427184
2016-07-19,69.99,-2.06,-33.9757281553398
2016-07-20,72.65,-2.06,-35.26699029126214
2016-07-21,71.05,-2.06,-34.49029126213592
2016-07-22,72.67,-2.06,-35.27669902912621
2016-07-25,73.56,-2.06,-35.70873786407767
2016-07-26,73.34,-2.06,-35.601941747572816
2016-07-27,72.98,-2.06,-35.42718446601942
2016-07-28,76.38,-2.06,-37.07766990291262
2016-07-29,74.92,-2.06,-36.36893203883495
2016-08-01,75.07,-2.06,-36.44174757281553
2016-08-02,73.23,-2.06,-35.54854368932039
2016-08-03,74.27,-0.29,-256.1034482758621
2016-08-04,74.94,-0.29,-258.4137931034483
2016-08-05,75.83,-0.29,-261.48275862068965
2016-08-08,74.94,-0.29,-258.4137931034483
2016-08-09,75.0,-0.29,-258.62068965517244
2016-08-10,74.55,-0.29,-257.0689655172414
2016-08-11,76.09,-0.29,-262.3793103448276
2016-08-12,75.77,-0.29,-261.2758620689655
2016-08-15,76.74,-0.29,-264.62068965517244
2016-08-16,74.52,-0.29,-256.9655172413793
2016-08-17,73.07,-0.29,-251.9655172413793
2016-08-18,73.07,-0.29,-251.9655172413793
2016-08-19,73.69,-0.29,-254.1034482758621
2016-08-22,71.39,-0.29,-246.17241379310346
2016-08-23,72.62,-0.29,-250.4137931034483
2016-08-24,72.77,-0.29,-250.93103448275863
2016-08-25,73.6,-0.29,-253.79310344827587
2016-08-26,73.5,-0.29,-253.44827586206898
2016-08-29,73.39,-0.29,-253.0689655172414
2016-08-30,73.44,-0.29,-253.24137931034483
2016-08-31,72.67,-0.29,-250.58620689655174
2016-09-01,74.0,-0.29,-255.17241379310346
2016-09-02,76.24,-0.29,-262.8965517241379
2016-09-06,77.72,-0.29,-268.0
2016-09-07,76.56,-0.29,-264.0
2016-09-08,75.4,-0.29,-260.00000000000006
2016-09-09,73.58,-0.29,-253.7241379310345
2016-09-12,74.53,-0.29,-257.0
2016-09-13,72.42,-0.29,-249.7241379310345
2016-09-14,72.56,-0.29,-250.20689655172416
2016-09-15,77.71,-0.29,-267.9655172413793
2016-09-16,77.29,-0.29,-266.5172413793104
2016-09-19,75.99,-0.29,-262.0344827586207
2016-09-20,75.28,-0.29,-259.58620689655174
2016-09-21,76.88,-0.29,-265.1034482758621
2016-09-22,77.92,-0.29,-268.68965517241384
2016-09-23,77.45,-0.29,-267.0689655172414
2016-09-26,76.75,-0.29,-264.65517241379314
2016-09-27,79.04,-0.29,-272.5517241379311
2016-09-28,79.77,-0.29,-275.0689655172414
2016-09-29,78.48,-0.29,-270.62068965517244
2016-09-30,79.15,-0.29,-272.93103448275866
2016-10-03,79.57,-0.29,-274.37931034482756
2016-10-04,79.28,-0.29,-273.3793103448276
2016-10-05,79.43,-0.29,-273.89655172413796
2016-10-06,78.38,-0.29,-270.2758620689655
2016-10-07,78.52,-0.29,-270.7586206896552
2016-10-10,80.03,-0.29,-275.96551724137936
2016-10-11,78.8,-0.29,-271.7241379310345
2016-10-12,75.27,-0.29,-259.55172413793105
2016-10-13,75.39,-0.29,-259.9655172413793
2016-10-14,75.62,-0.29,-260.75862068965523
2016-10-17,74.64,-0.29,-257.3793103448276
2016-10-18,76.16,-0.29,-262.62068965517244
2016-10-19,78.92,-0.29,-272.1379310344828
2016-10-20,78.85,-0.29,-271.8965517241379
2016-10-21,80.06,-0.29,-276.0689655172414
2016-10-24,81.0,-0.29,-279.3103448275862
2016-10-25,79.79,-0.29,-275.1379310344828
2016-10-26,78.9,-0.29,-272.0689655172414
2016-10-27,84.96,-0.29,-292.9655172413793
2016-10-28,86.12,-0.29,-296.96551724137936
2016-10-31,87.91,-0.29,-303.1379310344828
2016-11-01,86.89,-0.29,-299.62068965517244
2016-11-02,84.59,-0.29,-291.68965517241384
2016-11-03,83.88,-0.29,-289.2413793103448
2016-11-04,83.21,-0.21,-396.23809523809524
2016-11-07,85.09,-0.21,-405.1904761904762
2016-11-08,85.5,-0.21,-407.14285714285717
2016-11-09,84.98,-0.21,-404.6666666666667
2016-11-10,82.14,-0.21,-391.14285714285717
2016-11-11,82.63,-0.21,-393.4761904761905
2016-11-14,83.27,-0.21,-396.5238095238095
2016-11-15,85.62,-0.21,-407.7142857142858
2016-11-16,85.67,-0.21,-407.95238095238096
2016-11-17,86.83,-0.21,-413.4761904761905
2016-11-18,85.75,-0.21,-408.33333333333337
2016-11-21,86.55,-0.21,-412.14285714285717
2016-11-22,86.23,-0.21,-410.61904761904765
2016-11-23,87.05,-0.21,-414.5238095238095
2016-11-25,87.74,-0.21,-417.8095238095238
2016-11-28,84.82,-0.21,-403.90476190476187
2016-11-29,83.42,-0.21,-397.23809523809524
2016-11-30,83.15,-0.21,-395.952380952381
2016-12-01,77.09,-0.21,-367.09523809523813
2016-12-02,76.56,-0.21,-364.5714285714286
2016-12-05,79.87,-0.21,-380.33333333333337
2016-12-06,79.61,-0.21,-379.09523809523813
2016-12-07,79.98,-0.21,-380.8571428571429
2016-12-08,80.11,-0.21,-381.4761904761905
2016-12-09,79.4,-0.21,-378.09523809523813
2016-12-12,77.88,-0.21,-370.85714285714283
2016-12-13,79.39,-0.21,-378.04761904761904
2016-12-14,78.95,-0.21,-375.95238095238096
2016-12-15,79.43,-0.21,-378.2380952380953
2016-12-16,77.86,-0.21,-370.76190476190476
2016-12-19,77.5,-0.21,-369.04761904761904
2016-12-20,78.3,-0.21,-372.85714285714283
2016-12-21,77.25,-0.21,-367.8571428571429
2016-12-22,74.55,-0.21,-355.0
2016-12-23,76.02,-0.21,-362.0
2016-12-27,76.88,-0.21,-366.0952380952381
2016-12-28,75.22,-0.21,-358.1904761904762
2016-12-29,74.94,-0.21,-356.85714285714283
2016-12-30,74.34,-0.21,-354.00000000000006
2017-01-03,75.66,-0.21,-360.2857142857143
2017-01-04,78.83,-0.21,-375.3809523809524
2017-01-05,79.13,-0.21,-376.8095238095238
2017-01-06,82.1,-0.21,-390.95238095238096
2017-01-09,82.0,-0.21,-390.4761904761905
2017-01-10,81.67,-0.21,-388.9047619047619
2017-01-11,83.9,-0.21,-399.5238095238096
2017-01-12,83.46,-0.21,-397.4285714285714
2017-01-13,83.53,-0.21,-397.76190476190476
2017-01-17,81.41,-0.21,-387.6666666666667
2017-01-18,82.85,-0.21,-394.5238095238095
2017-01-19,82.7,-0.21,-393.80952380952385
2017-01-20,83.4,-0.21,-397.14285714285717
2017-01-23,83.25,-0.21,-396.42857142857144
2017-01-24,83.97,-0.21,-399.8571428571429
2017-01-25,86.36,-0.21,-411.23809523809524
2017-01-26,89.48,-0.21,-426.09523809523813
2017-01-27,90.09,-0.21,-429.00000000000006
2017-01-30,90.12,-0.21,-429.14285714285717
2017-01-31,90.62,-0.21,-431.5238095238096
2017-02-01,89.7,-0.21,-427.14285714285717
2017-02-02,88.86,-0.21,-423.14285714285717
2017-02-03,89.47,-0.21,-426.04761904761904
2017-02-06,90.5,-0.21,-430.95238095238096
