date,ESS,ESS_EPS,PE Ratio
2001-02-13,49.8,0.54,92.22222222222221
2001-02-14,50.1,0.54,92.77777777777777
2001-02-15,49.95,0.54,92.5
2001-02-16,50.0,0.54,92.59259259259258
2001-02-20,50.05,0.54,92.68518518518518
2001-02-21,49.9,0.54,92.4074074074074
2001-02-22,49.16,0.54,91.03703703703702
2001-02-23,49.9,0.54,92.4074074074074
2001-02-26,50.05,0.54,92.68518518518518
2001-02-27,49.9,0.54,92.4074074074074
2001-02-28,50.15,0.54,92.87037037037037
2001-03-01,50.85,0.54,94.16666666666666
2001-03-02,51.58,0.54,95.5185185185185
2001-03-05,51.21,0.54,94.83333333333333
2001-03-06,51.68,0.54,95.7037037037037
2001-03-07,51.57,0.54,95.5
2001-03-08,51.44,0.54,95.25925925925925
2001-03-09,51.47,0.54,95.31481481481481
2001-03-12,51.0,0.54,94.44444444444444
2001-03-13,51.16,0.54,94.74074074074073
2001-03-14,50.9,0.54,94.25925925925925
2001-03-15,51.0,0.54,94.44444444444444
2001-03-16,50.65,0.54,93.79629629629629
2001-03-19,51.04,0.54,94.5185185185185
2001-03-20,50.9,0.54,94.25925925925925
2001-03-21,49.6,0.54,91.85185185185185
2001-03-22,49.4,0.54,91.48148148148147
2001-03-23,49.85,0.54,92.31481481481481
2001-03-26,49.6,0.54,91.85185185185185
2001-03-27,48.55,0.54,89.90740740740739
2001-03-28,47.44,0.54,87.85185185185185
2001-03-29,47.85,0.54,88.61111111111111
2001-03-30,48.05,0.54,88.98148148148147
2001-04-02,47.8,0.54,88.5185185185185
2001-04-03,46.34,0.54,85.81481481481481
2001-04-04,45.45,0.54,84.16666666666667
2001-04-05,45.65,0.54,84.53703703703702
2001-04-06,44.6,0.54,82.5925925925926
2001-04-09,44.6,0.54,82.5925925925926
2001-04-10,44.17,0.54,81.79629629629629
2001-04-11,43.34,0.54,80.25925925925927
2001-04-12,43.35,0.54,80.27777777777777
2001-04-16,43.2,0.54,80.0
2001-04-17,44.13,0.54,81.72222222222223
2001-04-18,44.71,0.54,82.79629629629629
2001-04-19,45.46,0.54,84.18518518518518
2001-04-20,44.75,0.54,82.87037037037037
2001-04-23,44.75,0.54,82.87037037037037
2001-04-24,45.64,0.54,84.51851851851852
2001-04-25,48.37,0.54,89.57407407407406
2001-04-26,48.02,0.54,88.92592592592592
2001-04-27,48.18,0.54,89.22222222222221
2001-04-30,47.0,0.54,87.03703703703704
2001-05-01,46.8,0.54,86.66666666666666
2001-05-02,46.7,0.54,86.48148148148148
2001-05-03,46.8,0.54,86.66666666666666
2001-05-04,47.0,0.54,87.03703703703704
2001-05-07,46.75,0.54,86.57407407407406
2001-05-08,46.83,0.54,86.72222222222221
2001-05-09,46.77,0.54,86.61111111111111
2001-05-10,46.6,0.54,86.29629629629629
2001-05-11,46.6,0.54,86.29629629629629
2001-05-14,46.92,0.54,86.88888888888889
2001-05-15,46.99,0.54,87.01851851851852
2001-05-16,47.1,0.54,87.22222222222221
2001-05-17,47.26,0.54,87.5185185185185
2001-05-18,47.0,0.54,87.03703703703704
2001-05-21,46.9,0.54,86.85185185185185
2001-05-22,46.92,0.54,86.88888888888889
2001-05-23,46.95,0.54,86.94444444444444
2001-05-24,47.35,0.54,87.68518518518518
2001-05-25,46.9,0.54,86.85185185185185
2001-05-29,47.55,0.54,88.05555555555554
2001-05-30,47.01,0.54,87.05555555555554
2001-05-31,47.0,0.54,87.03703703703704
2001-06-01,47.11,0.54,87.24074074074073
2001-06-04,47.69,0.54,88.31481481481481
2001-06-05,47.87,0.54,88.64814814814814
2001-06-06,47.97,0.54,88.83333333333333
2001-06-07,48.05,0.54,88.98148148148147
2001-06-08,48.02,0.54,88.92592592592592
2001-06-11,48.77,0.54,90.31481481481481
2001-06-12,49.66,0.54,91.96296296296295
2001-06-13,49.44,0.54,91.55555555555554
2001-06-14,49.32,0.54,91.33333333333333
2001-06-15,49.66,0.54,91.96296296296295
2001-06-18,50.35,0.54,93.24074074074073
2001-06-19,49.85,0.54,92.31481481481481
2001-06-20,50.05,0.54,92.68518518518518
2001-06-21,50.3,0.54,93.14814814814814
2001-06-22,50.6,0.54,93.7037037037037
2001-06-25,50.36,0.54,93.25925925925925
2001-06-26,50.91,0.54,94.27777777777777
2001-06-27,50.14,0.54,92.85185185185185
2001-06-28,50.38,0.54,93.29629629629629
2001-06-29,49.55,0.54,91.75925925925925
2001-07-02,50.02,0.54,92.62962962962963
2001-07-03,49.75,0.54,92.12962962962962
2001-07-05,49.4,0.54,91.48148148148147
2001-07-06,49.3,0.54,91.29629629629629
2001-07-09,49.07,0.54,90.87037037037037
2001-07-10,49.22,0.54,91.14814814814814
2001-07-11,49.11,0.54,90.94444444444444
2001-07-12,49.3,0.54,91.29629629629629
2001-07-13,49.45,0.54,91.57407407407408
2001-07-16,49.64,0.54,91.92592592592592
2001-07-17,49.81,0.54,92.24074074074073
2001-07-18,49.91,0.54,92.42592592592591
2001-07-19,50.17,0.54,92.9074074074074
2001-07-20,50.78,0.54,94.03703703703704
2001-07-23,50.55,0.54,93.6111111111111
2001-07-24,50.65,0.54,93.79629629629629
2001-07-25,50.5,0.54,93.51851851851852
2001-07-26,50.4,0.54,93.33333333333333
2001-07-27,50.72,0.54,93.92592592592592
2001-07-30,50.73,0.54,93.94444444444443
2001-07-31,50.9,0.54,94.25925925925925
2001-08-01,51.15,0.54,94.72222222222221
2001-08-02,51.7,0.54,95.74074074074073
2001-08-03,51.36,0.54,95.1111111111111
2001-08-06,51.95,0.54,96.20370370370371
2001-08-07,52.04,0.54,96.37037037037037
2001-08-08,52.35,0.54,96.94444444444444
2001-08-09,52.79,0.54,97.75925925925925
2001-08-10,52.85,0.54,97.87037037037037
2001-08-13,52.65,0.61,86.31147540983606
2001-08-14,52.92,0.61,86.75409836065575
2001-08-15,53.37,0.61,87.49180327868852
2001-08-16,53.74,0.61,88.09836065573771
2001-08-17,53.9,0.61,88.36065573770492
2001-08-20,54.02,0.61,88.55737704918033
2001-08-21,54.12,0.61,88.72131147540983
2001-08-22,54.62,0.61,89.54098360655738
2001-08-23,54.45,0.61,89.26229508196722
2001-08-24,53.95,0.61,88.44262295081968
2001-08-27,53.43,0.61,87.59016393442623
2001-08-28,53.28,0.61,87.34426229508198
2001-08-29,52.9,0.61,86.72131147540983
2001-08-30,52.81,0.61,86.57377049180329
2001-08-31,52.1,0.61,85.40983606557377
2001-09-04,51.9,0.61,85.08196721311475
2001-09-05,51.86,0.61,85.01639344262296
2001-09-06,51.31,0.61,84.11475409836066
2001-09-07,50.99,0.61,83.59016393442623
2001-09-10,50.88,0.61,83.40983606557377
2001-09-17,49.44,0.61,81.04918032786885
2001-09-18,49.8,0.61,81.63934426229508
2001-09-19,49.5,0.61,81.14754098360656
2001-09-20,48.54,0.61,79.57377049180327
2001-09-21,48.09,0.61,78.8360655737705
2001-09-24,47.97,0.61,78.63934426229508
2001-09-25,47.81,0.61,78.37704918032787
2001-09-26,47.65,0.61,78.11475409836065
2001-09-27,48.03,0.61,78.73770491803279
2001-09-28,49.1,0.61,80.49180327868852
2001-10-01,49.05,0.61,80.40983606557377
2001-10-02,48.49,0.61,79.49180327868854
2001-10-03,46.51,0.61,76.24590163934425
2001-10-04,47.25,0.61,77.45901639344262
2001-10-05,47.5,0.61,77.8688524590164
2001-10-08,47.85,0.61,78.44262295081968
2001-10-09,47.8,0.61,78.36065573770492
2001-10-10,48.65,0.61,79.75409836065573
2001-10-11,49.65,0.61,81.39344262295081
2001-10-12,49.35,0.61,80.90163934426229
2001-10-15,50.5,0.61,82.78688524590164
2001-10-16,50.68,0.61,83.08196721311475
2001-10-17,50.28,0.61,82.42622950819673
2001-10-18,50.4,0.61,82.62295081967213
2001-10-19,50.12,0.61,82.1639344262295
2001-10-22,49.51,0.61,81.1639344262295
2001-10-23,49.48,0.61,81.11475409836065
2001-10-24,49.0,0.61,80.32786885245902
2001-10-25,48.44,0.61,79.40983606557377
2001-10-26,47.32,0.61,77.57377049180329
2001-10-29,47.5,0.61,77.8688524590164
2001-10-30,46.6,0.61,76.39344262295083
2001-10-31,46.85,0.61,76.8032786885246
2001-11-01,47.06,0.61,77.14754098360656
2001-11-02,46.93,0.61,76.9344262295082
2001-11-05,46.6,0.61,76.39344262295083
2001-11-06,47.05,0.61,77.1311475409836
2001-11-07,46.32,0.61,75.9344262295082
2001-11-08,46.16,0.61,75.67213114754098
2001-11-09,45.74,0.61,74.98360655737706
2001-11-12,46.2,0.61,75.73770491803279
2001-11-13,46.74,0.61,76.62295081967214
2001-11-14,46.77,0.61,76.672131147541
2001-11-15,47.26,0.61,77.47540983606557
2001-11-16,47.75,0.61,78.27868852459017
2001-11-19,47.75,0.61,78.27868852459017
2001-11-20,47.52,0.61,77.9016393442623
2001-11-21,48.5,0.61,79.50819672131148
2001-11-23,48.48,0.61,79.47540983606557
2001-11-26,48.28,0.61,79.14754098360656
2001-11-27,47.98,0.61,78.65573770491802
2001-11-28,47.71,0.61,78.21311475409837
2001-11-29,47.83,0.61,78.40983606557377
2001-11-30,47.68,0.61,78.1639344262295
2001-12-03,47.97,0.61,78.63934426229508
2001-12-04,48.5,0.61,79.50819672131148
2001-12-05,48.76,0.61,79.93442622950819
2001-12-06,49.22,0.61,80.68852459016394
2001-12-07,49.29,0.61,80.80327868852459
2001-12-10,48.6,0.61,79.67213114754098
2001-12-11,49.12,0.61,80.52459016393442
2001-12-12,49.3,0.61,80.81967213114754
2001-12-13,48.95,0.61,80.24590163934427
2001-12-14,48.95,0.61,80.24590163934427
2001-12-17,49.68,0.61,81.44262295081967
2001-12-18,49.69,0.61,81.45901639344262
2001-12-19,49.6,0.61,81.31147540983606
2001-12-20,49.36,0.61,80.91803278688525
2001-12-21,49.3,0.61,80.81967213114754
2001-12-24,49.6,0.61,81.31147540983606
2001-12-26,50.01,0.61,81.98360655737704
2001-12-27,49.64,0.61,81.37704918032787
2001-12-28,49.75,0.61,81.55737704918033
2001-12-31,49.41,0.61,81.0
2002-01-02,49.3,0.61,80.81967213114754
2002-01-03,49.7,0.61,81.47540983606558
2002-01-04,49.47,0.61,81.09836065573771
2002-01-07,49.15,0.61,80.57377049180327
2002-01-08,49.3,0.61,80.81967213114754
2002-01-09,49.33,0.61,80.8688524590164
2002-01-10,49.41,0.61,81.0
2002-01-11,49.15,0.61,80.57377049180327
2002-01-14,49.5,0.61,81.14754098360656
2002-01-15,48.93,0.61,80.21311475409836
2002-01-16,48.4,0.61,79.34426229508196
2002-01-17,48.12,0.61,78.88524590163934
2002-01-18,47.31,0.61,77.55737704918033
2002-01-22,47.35,0.61,77.62295081967214
2002-01-23,47.45,0.61,77.78688524590164
2002-01-24,47.55,0.61,77.95081967213115
2002-01-25,46.95,0.61,76.9672131147541
2002-01-28,46.65,0.61,76.47540983606557
2002-01-29,46.44,0.61,76.1311475409836
2002-01-30,46.43,0.61,76.11475409836066
2002-01-31,46.34,0.61,75.9672131147541
2002-02-01,46.53,0.61,76.27868852459017
2002-02-04,46.51,0.61,76.24590163934425
2002-02-05,46.2,0.61,75.73770491803279
2002-02-06,46.3,0.61,75.90163934426229
2002-02-07,46.4,0.61,76.06557377049181
2002-02-08,46.54,0.61,76.29508196721312
2002-02-11,46.75,0.61,76.63934426229508
2002-02-12,46.77,0.61,76.672131147541
2002-02-13,47.05,0.61,77.1311475409836
2002-02-14,47.12,0.61,77.24590163934425
2002-02-15,47.3,0.61,77.54098360655738
2002-02-19,47.17,0.61,77.32786885245902
2002-02-20,47.45,0.61,77.78688524590164
2002-02-21,47.18,0.61,77.34426229508198
2002-02-22,47.59,0.61,78.01639344262296
2002-02-25,47.13,0.61,77.26229508196722
2002-02-26,47.37,0.61,77.65573770491802
2002-02-27,47.37,0.61,77.65573770491802
2002-02-28,47.4,0.61,77.70491803278688
2002-03-01,47.8,0.61,78.36065573770492
2002-03-04,48.68,0.61,79.80327868852459
2002-03-05,50.0,0.61,81.9672131147541
2002-03-06,49.83,0.61,81.68852459016394
2002-03-07,49.88,0.61,81.77049180327869
2002-03-08,49.86,0.61,81.73770491803279
2002-03-11,49.95,0.61,81.88524590163935
2002-03-12,50.3,0.61,82.45901639344262
2002-03-13,50.35,0.61,82.54098360655738
2002-03-14,51.1,0.61,83.77049180327869
2002-03-15,51.14,0.61,83.8360655737705
2002-03-18,52.24,0.61,85.63934426229508
2002-03-19,52.35,0.61,85.81967213114754
2002-03-20,52.6,0.61,86.22950819672131
2002-03-21,53.26,0.61,87.31147540983606
2002-03-22,53.97,0.61,88.47540983606558
2002-03-25,53.65,0.61,87.95081967213115
2002-03-26,52.43,0.61,85.95081967213115
2002-03-27,53.4,0.61,87.54098360655738
2002-03-28,52.18,0.61,85.54098360655738
2002-04-01,52.32,0.61,85.77049180327869
2002-04-02,52.32,0.61,85.77049180327869
2002-04-03,52.6,0.61,86.22950819672131
2002-04-04,52.37,0.61,85.85245901639344
2002-04-05,52.85,0.61,86.63934426229508
2002-04-08,53.24,0.61,87.27868852459017
2002-04-09,53.1,0.61,87.04918032786885
2002-04-10,54.02,0.61,88.55737704918033
2002-04-11,53.41,0.61,87.55737704918032
2002-04-12,55.15,0.61,90.40983606557377
2002-04-15,54.25,0.61,88.9344262295082
2002-04-16,53.5,0.61,87.70491803278689
2002-04-17,53.35,0.61,87.45901639344262
2002-04-18,53.3,0.61,87.37704918032787
2002-04-19,53.0,0.61,86.88524590163935
2002-04-22,51.83,0.61,84.9672131147541
2002-04-23,51.2,0.61,83.9344262295082
2002-04-24,51.65,0.61,84.67213114754098
2002-04-25,52.51,0.61,86.08196721311475
2002-04-26,52.15,0.61,85.49180327868852
2002-04-29,51.94,0.61,85.14754098360656
2002-04-30,52.0,0.61,85.24590163934427
2002-05-01,52.39,0.61,85.88524590163935
2002-05-02,52.75,0.61,86.47540983606558
2002-05-03,52.66,0.61,86.32786885245902
2002-05-06,52.44,0.61,85.9672131147541
2002-05-07,52.2,0.61,85.57377049180329
2002-05-08,51.93,0.61,85.1311475409836
2002-05-09,51.6,0.61,84.59016393442623
2002-05-10,50.73,0.61,83.1639344262295
2002-05-13,50.8,0.61,83.27868852459017
2002-05-14,50.88,0.61,83.40983606557377
2002-05-15,51.25,0.61,84.01639344262296
2002-05-16,50.33,0.61,82.50819672131148
2002-05-17,50.45,0.61,82.70491803278689
2002-05-20,50.2,0.61,82.29508196721312
2002-05-21,50.3,0.61,82.45901639344262
2002-05-22,50.48,0.61,82.75409836065573
2002-05-23,51.8,0.61,84.91803278688525
2002-05-24,52.0,0.61,85.24590163934427
2002-05-28,52.28,0.61,85.70491803278689
2002-05-29,52.35,0.61,85.81967213114754
2002-05-30,52.0,0.61,85.24590163934427
2002-05-31,52.15,0.61,85.49180327868852
2002-06-03,51.95,0.61,85.16393442622952
2002-06-04,52.66,0.61,86.32786885245902
2002-06-05,52.81,0.61,86.57377049180329
2002-06-06,53.4,0.61,87.54098360655738
2002-06-07,54.02,0.61,88.55737704918033
2002-06-10,53.84,0.61,88.26229508196722
2002-06-11,53.35,0.61,87.45901639344262
2002-06-12,53.51,0.61,87.72131147540983
2002-06-13,53.85,0.61,88.27868852459017
2002-06-14,53.83,0.61,88.24590163934427
2002-06-17,54.8,0.61,89.83606557377048
2002-06-18,54.78,0.61,89.8032786885246
2002-06-19,54.81,0.61,89.85245901639345
2002-06-20,55.1,0.61,90.32786885245902
2002-06-21,55.75,0.61,91.39344262295081
2002-06-24,54.84,0.61,89.9016393442623
2002-06-25,55.35,0.61,90.73770491803279
2002-06-26,54.62,0.61,89.54098360655738
2002-06-27,55.05,0.61,90.24590163934425
2002-06-28,54.7,0.61,89.672131147541
2002-07-01,54.65,0.61,89.59016393442623
2002-07-02,54.03,0.61,88.57377049180329
2002-07-03,53.2,0.61,87.21311475409837
2002-07-05,53.4,0.61,87.54098360655738
2002-07-08,52.2,0.61,85.57377049180329
2002-07-09,52.0,0.61,85.24590163934427
2002-07-10,51.25,0.61,84.01639344262296
2002-07-11,50.24,0.61,82.36065573770492
2002-07-12,49.2,0.61,80.65573770491804
2002-07-15,49.23,0.61,80.70491803278688
2002-07-16,49.77,0.61,81.59016393442624
2002-07-17,49.33,0.61,80.8688524590164
2002-07-18,48.02,0.61,78.72131147540985
2002-07-19,47.5,0.61,77.8688524590164
2002-07-22,46.98,0.61,77.01639344262294
2002-07-23,45.23,0.61,74.14754098360656
2002-07-24,45.33,0.61,74.31147540983606
2002-07-25,46.74,0.61,76.62295081967214
2002-07-26,49.01,0.61,80.34426229508196
2002-07-29,51.38,0.61,84.22950819672131
2002-07-30,52.0,0.61,85.24590163934427
2002-07-31,51.0,0.61,83.60655737704919
2002-08-01,51.0,0.61,83.60655737704919
2002-08-02,49.99,0.61,81.95081967213115
2002-08-05,49.75,0.61,81.55737704918033
2002-08-06,49.98,0.61,81.93442622950819
2002-08-07,50.7,0.61,83.11475409836066
2002-08-08,50.98,0.61,83.57377049180327
2002-08-09,50.36,0.61,82.55737704918033
2002-08-12,50.65,0.61,83.0327868852459
2002-08-13,49.77,0.7,71.10000000000001
2002-08-14,50.6,0.7,72.28571428571429
2002-08-15,50.05,0.7,71.5
2002-08-16,51.37,0.7,73.38571428571429
2002-08-19,51.3,0.7,73.28571428571429
2002-08-20,51.0,0.7,72.85714285714286
2002-08-21,51.71,0.7,73.87142857142858
2002-08-22,51.62,0.7,73.74285714285715
2002-08-23,51.6,0.7,73.71428571428572
2002-08-26,52.85,0.7,75.5
2002-08-27,52.65,0.7,75.21428571428572
2002-08-28,53.07,0.7,75.81428571428572
2002-08-29,53.18,0.7,75.97142857142858
2002-08-30,52.8,0.7,75.42857142857143
2002-09-03,51.85,0.7,74.07142857142858
2002-09-04,52.6,0.7,75.14285714285715
2002-09-05,52.38,0.7,74.82857142857144
2002-09-06,52.58,0.7,75.11428571428571
2002-09-09,52.73,0.7,75.32857142857142
2002-09-10,52.04,0.7,74.34285714285714
2002-09-11,52.0,0.7,74.28571428571429
2002-09-12,51.7,0.7,73.85714285714286
2002-09-13,51.79,0.7,73.9857142857143
2002-09-16,51.44,0.7,73.48571428571428
2002-09-17,51.42,0.7,73.45714285714287
2002-09-18,51.16,0.7,73.08571428571429
2002-09-19,50.46,0.7,72.08571428571429
2002-09-20,50.6,0.7,72.28571428571429
2002-09-23,50.72,0.7,72.45714285714286
2002-09-24,50.34,0.7,71.91428571428573
2002-09-25,49.9,0.7,71.28571428571429
2002-09-26,50.31,0.7,71.87142857142858
2002-09-27,49.95,0.7,71.35714285714286
2002-09-30,49.44,0.7,70.62857142857143
2002-10-01,49.41,0.7,70.58571428571429
2002-10-02,49.0,0.7,70.0
2002-10-03,48.69,0.7,69.55714285714286
2002-10-04,48.46,0.7,69.22857142857143
2002-10-07,47.4,0.7,67.71428571428572
2002-10-08,46.85,0.7,66.92857142857143
2002-10-09,45.25,0.7,64.64285714285715
2002-10-10,46.58,0.7,66.54285714285714
2002-10-11,46.8,0.7,66.85714285714286
2002-10-14,46.57,0.7,66.52857142857144
2002-10-15,46.88,0.7,66.97142857142858
2002-10-16,46.2,0.7,66.00000000000001
2002-10-17,47.0,0.7,67.14285714285715
2002-10-18,46.55,0.7,66.5
2002-10-21,46.72,0.7,66.74285714285715
2002-10-22,46.0,0.7,65.71428571428572
2002-10-23,45.85,0.7,65.5
2002-10-24,46.19,0.7,65.98571428571428
2002-10-25,46.85,0.7,66.92857142857143
2002-10-28,46.75,0.7,66.78571428571429
2002-10-29,47.3,0.7,67.57142857142857
2002-10-30,47.95,0.7,68.50000000000001
2002-10-31,47.46,0.7,67.80000000000001
2002-11-01,48.17,0.7,68.81428571428572
2002-11-04,48.92,0.7,69.88571428571429
2002-11-05,48.75,0.7,69.64285714285715
2002-11-06,49.34,0.7,70.4857142857143
2002-11-07,49.19,0.7,70.27142857142857
2002-11-08,48.96,0.7,69.94285714285715
2002-11-11,48.35,0.7,69.07142857142858
2002-11-12,48.85,0.7,69.78571428571429
2002-11-13,48.6,0.7,69.42857142857143
2002-11-14,50.0,0.7,71.42857142857143
2002-11-15,49.98,0.7,71.4
2002-11-18,49.32,0.7,70.45714285714286
2002-11-19,49.6,0.7,70.85714285714286
2002-11-20,49.72,0.7,71.02857142857142
2002-11-21,50.69,0.7,72.41428571428571
2002-11-22,50.8,0.7,72.57142857142857
2002-11-25,50.9,0.7,72.71428571428572
2002-11-26,50.9,0.7,72.71428571428572
2002-11-27,51.35,0.7,73.35714285714286
2002-11-29,51.0,0.7,72.85714285714286
2002-12-02,51.6,0.7,73.71428571428572
2002-12-03,51.73,0.7,73.9
2002-12-04,50.5,0.7,72.14285714285715
2002-12-05,50.44,0.7,72.05714285714286
2002-12-06,50.5,0.7,72.14285714285715
2002-12-09,50.9,0.7,72.71428571428572
2002-12-10,50.95,0.7,72.78571428571429
2002-12-11,50.8,0.7,72.57142857142857
2002-12-12,50.7,0.7,72.42857142857143
2002-12-13,50.45,0.7,72.07142857142858
2002-12-16,50.8,0.7,72.57142857142857
2002-12-17,50.4,0.7,72.0
2002-12-18,49.85,0.7,71.21428571428572
2002-12-19,50.0,0.7,71.42857142857143
2002-12-20,50.41,0.7,72.01428571428572
2002-12-23,51.29,0.7,73.27142857142857
2002-12-24,51.1,0.7,73.0
2002-12-26,50.62,0.7,72.31428571428572
2002-12-27,50.95,0.7,72.78571428571429
2002-12-30,51.1,0.7,73.0
2002-12-31,50.85,0.7,72.64285714285715
2003-01-02,51.38,0.7,73.4
2003-01-03,51.52,0.7,73.60000000000001
2003-01-06,51.75,0.7,73.92857142857143
2003-01-07,51.4,0.7,73.42857142857143
2003-01-08,51.02,0.7,72.8857142857143
2003-01-09,51.12,0.7,73.02857142857142
2003-01-10,50.68,0.7,72.4
2003-01-13,51.01,0.7,72.87142857142857
2003-01-14,51.2,0.7,73.14285714285715
2003-01-15,51.29,0.7,73.27142857142857
2003-01-16,51.01,0.7,72.87142857142857
2003-01-17,50.98,0.7,72.82857142857142
2003-01-21,49.58,0.7,70.82857142857144
2003-01-22,49.8,0.7,71.14285714285714
2003-01-23,49.66,0.7,70.94285714285714
2003-01-24,49.56,0.7,70.80000000000001
2003-01-27,49.5,0.7,70.71428571428572
2003-01-28,49.7,0.7,71.00000000000001
2003-01-29,49.88,0.7,71.25714285714287
2003-01-30,49.65,0.7,70.92857142857143
2003-01-31,50.48,0.7,72.11428571428571
2003-02-03,49.85,0.7,71.21428571428572
2003-02-04,50.45,0.7,72.07142857142858
2003-02-05,50.44,0.7,72.05714285714286
2003-02-06,50.4,0.7,72.0
2003-02-07,50.26,0.7,71.8
2003-02-10,50.43,0.7,72.04285714285714
2003-02-11,49.98,0.7,71.4
2003-02-12,49.8,0.7,71.14285714285714
2003-02-13,50.0,0.7,71.42857142857143
2003-02-14,50.4,0.7,72.0
2003-02-18,50.65,0.7,72.35714285714286
2003-02-19,50.5,0.7,72.14285714285715
2003-02-20,50.72,0.7,72.45714285714286
2003-02-21,50.73,0.7,72.47142857142858
2003-02-24,50.0,0.7,71.42857142857143
2003-02-25,50.49,0.7,72.12857142857143
2003-02-26,50.54,0.7,72.2
2003-02-27,50.89,0.7,72.7
2003-02-28,50.95,0.7,72.78571428571429
2003-03-03,50.91,0.7,72.72857142857143
2003-03-04,50.68,0.7,72.4
2003-03-05,50.95,0.7,72.78571428571429
2003-03-06,50.6,0.7,72.28571428571429
2003-03-07,50.81,0.7,72.58571428571429
2003-03-10,50.42,0.7,72.02857142857144
2003-03-11,50.8,0.7,72.57142857142857
2003-03-12,50.59,0.7,72.27142857142859
2003-03-13,51.1,0.7,73.0
2003-03-14,51.09,0.7,72.9857142857143
2003-03-17,51.7,0.7,73.85714285714286
2003-03-18,51.4,0.7,73.42857142857143
2003-03-19,52.5,0.7,75.0
2003-03-20,52.7,0.7,75.28571428571429
2003-03-21,54.9,0.7,78.42857142857143
2003-03-24,53.15,0.7,75.92857142857143
2003-03-25,53.57,0.7,76.52857142857144
2003-03-26,53.55,0.7,76.5
2003-03-27,53.0,0.7,75.71428571428572
2003-03-28,52.61,0.7,75.15714285714286
2003-03-31,52.25,0.7,74.64285714285715
2003-04-01,53.85,0.7,76.92857142857143
2003-04-02,54.73,0.7,78.18571428571428
2003-04-03,54.0,0.7,77.14285714285715
2003-04-04,53.65,0.7,76.64285714285714
2003-04-07,54.5,0.7,77.85714285714286
2003-04-08,54.1,0.7,77.28571428571429
2003-04-09,54.65,0.7,78.07142857142857
2003-04-10,54.12,0.7,77.31428571428572
2003-04-11,53.79,0.7,76.84285714285714
2003-04-14,54.49,0.7,77.84285714285716
2003-04-15,54.1,0.7,77.28571428571429
2003-04-16,55.17,0.7,78.81428571428572
2003-04-17,55.25,0.7,78.92857142857143
2003-04-21,55.34,0.7,79.05714285714286
2003-04-22,56.48,0.7,80.68571428571428
2003-04-23,56.63,0.7,80.9
2003-04-24,55.9,0.7,79.85714285714286
2003-04-25,55.36,0.7,79.08571428571429
2003-04-28,55.2,0.7,78.85714285714286
2003-04-29,55.35,0.7,79.07142857142858
2003-04-30,54.97,0.7,78.52857142857142
2003-05-01,56.48,0.7,80.68571428571428
2003-05-02,56.45,0.7,80.64285714285715
2003-05-05,56.65,0.7,80.92857142857143
2003-05-06,57.59,0.7,82.27142857142859
2003-05-07,57.17,0.7,81.67142857142858
2003-05-08,56.97,0.7,81.38571428571429
2003-05-09,57.3,0.7,81.85714285714286
2003-05-12,57.25,0.7,81.78571428571429
2003-05-13,57.57,0.7,82.24285714285715
2003-05-14,57.02,0.7,81.45714285714287
2003-05-15,57.08,0.7,81.54285714285714
2003-05-16,57.0,0.7,81.42857142857143
2003-05-19,56.57,0.7,80.81428571428572
2003-05-20,57.68,0.7,82.4
2003-05-21,58.18,0.7,83.11428571428571
2003-05-22,58.25,0.7,83.21428571428572
2003-05-23,58.2,0.7,83.14285714285715
2003-05-27,58.49,0.7,83.55714285714286
2003-05-28,57.85,0.7,82.64285714285715
2003-05-29,56.47,0.7,80.67142857142858
2003-05-30,56.99,0.7,81.41428571428573
2003-06-02,57.75,0.7,82.5
2003-06-03,58.0,0.7,82.85714285714286
2003-06-04,58.55,0.7,83.64285714285714
2003-06-05,58.5,0.7,83.57142857142858
2003-06-06,58.77,0.7,83.95714285714287
2003-06-09,58.51,0.7,83.58571428571429
2003-06-10,59.32,0.7,84.74285714285715
2003-06-11,59.37,0.7,84.81428571428572
2003-06-12,58.63,0.7,83.75714285714287
2003-06-13,57.97,0.7,82.81428571428572
2003-06-16,58.34,0.7,83.34285714285716
2003-06-17,58.18,0.7,83.11428571428571
2003-06-18,57.91,0.7,82.72857142857143
2003-06-19,57.55,0.7,82.21428571428572
2003-06-20,57.49,0.7,82.12857142857143
2003-06-23,56.62,0.7,80.88571428571429
2003-06-24,57.45,0.7,82.07142857142858
2003-06-25,57.84,0.7,82.62857142857143
2003-06-26,56.7,0.7,81.00000000000001
2003-06-27,57.25,0.7,81.78571428571429
2003-06-30,57.25,0.7,81.78571428571429
2003-07-01,58.25,0.7,83.21428571428572
2003-07-02,58.66,0.7,83.8
2003-07-03,59.0,0.7,84.28571428571429
2003-07-07,58.99,0.7,84.27142857142859
2003-07-08,59.67,0.7,85.24285714285715
2003-07-09,59.0,0.7,84.28571428571429
2003-07-10,58.61,0.7,83.72857142857143
2003-07-11,59.44,0.7,84.91428571428571
2003-07-14,59.41,0.7,84.87142857142857
2003-07-15,59.4,0.7,84.85714285714286
2003-07-16,59.37,0.7,84.81428571428572
2003-07-17,57.8,0.7,82.57142857142857
2003-07-18,58.3,0.7,83.28571428571429
2003-07-21,57.65,0.7,82.35714285714286
2003-07-22,57.73,0.7,82.47142857142858
2003-07-23,57.4,0.7,82.0
2003-07-24,58.17,0.7,83.10000000000001
2003-07-25,58.81,0.7,84.01428571428572
