date,GIS,GIS_EPS,PE Ratio
2007-12-19,29.0,2.04,14.215686274509803
2007-12-20,28.84,2.04,14.137254901960784
2007-12-21,29.03,2.04,14.230392156862745
2007-12-24,28.98,2.04,14.205882352941176
2007-12-26,29.05,2.04,14.240196078431373
2007-12-27,28.59,2.04,14.01470588235294
2007-12-28,28.75,2.04,14.093137254901961
2007-12-31,28.5,2.04,13.970588235294118
2008-01-02,28.27,2.04,13.857843137254902
2008-01-03,28.15,2.04,13.799019607843137
2008-01-04,27.85,2.04,13.651960784313726
2008-01-07,28.42,2.04,13.931372549019608
2008-01-08,28.51,2.04,13.975490196078432
2008-01-09,28.56,2.04,14.0
2008-01-10,28.67,2.04,14.053921568627452
2008-01-11,28.08,2.04,13.76470588235294
2008-01-14,28.27,2.04,13.857843137254902
2008-01-15,27.58,2.04,13.519607843137253
2008-01-16,27.29,2.04,13.377450980392156
2008-01-17,27.18,2.04,13.323529411764705
2008-01-18,27.05,2.04,13.259803921568627
2008-01-22,26.43,2.04,12.955882352941176
2008-01-23,26.56,2.04,13.019607843137255
2008-01-24,26.65,2.04,13.063725490196077
2008-01-25,26.47,2.04,12.97549019607843
2008-01-28,27.09,2.04,13.279411764705882
2008-01-29,27.35,2.04,13.40686274509804
2008-01-30,26.96,2.04,13.215686274509805
2008-01-31,27.26,2.04,13.362745098039216
2008-02-01,27.9,2.04,13.676470588235293
2008-02-04,27.78,2.04,13.617647058823529
2008-02-05,27.23,2.04,13.348039215686274
2008-02-06,27.22,2.04,13.34313725490196
2008-02-07,27.42,2.04,13.441176470588236
2008-02-08,26.92,2.04,13.19607843137255
2008-02-11,27.46,2.04,13.46078431372549
2008-02-12,27.56,2.04,13.509803921568627
2008-02-13,27.75,2.04,13.602941176470589
2008-02-14,27.41,2.04,13.436274509803921
2008-02-15,28.2,2.04,13.823529411764705
2008-02-19,28.23,2.04,13.838235294117647
2008-02-20,28.26,2.04,13.852941176470589
2008-02-21,28.08,2.04,13.76470588235294
2008-02-22,28.45,2.04,13.946078431372548
2008-02-25,28.79,2.04,14.112745098039214
2008-02-26,28.91,2.04,14.17156862745098
2008-02-27,28.67,2.04,14.053921568627452
2008-02-28,28.41,2.04,13.926470588235293
2008-02-29,28.0,2.04,13.72549019607843
2008-03-03,28.27,2.04,13.857843137254902
2008-03-04,27.96,2.04,13.705882352941178
2008-03-05,28.0,2.04,13.72549019607843
2008-03-06,27.47,2.04,13.465686274509803
2008-03-07,27.37,2.04,13.416666666666666
2008-03-10,27.98,2.04,13.715686274509803
2008-03-11,28.57,2.04,14.004901960784313
2008-03-12,28.89,2.04,14.161764705882353
2008-03-13,28.82,2.04,14.127450980392156
2008-03-14,28.6,2.04,14.019607843137255
2008-03-17,28.39,2.04,13.916666666666666
2008-03-18,29.1,2.04,14.264705882352942
2008-03-19,29.46,2.04,14.441176470588236
2008-03-20,30.06,3.32,9.05421686746988
2008-03-24,29.82,3.32,8.981927710843374
2008-03-25,29.63,3.32,8.924698795180722
2008-03-26,29.5,3.32,8.8855421686747
2008-03-27,29.85,3.32,8.990963855421688
2008-03-28,30.03,3.32,9.045180722891567
2008-03-31,29.94,3.32,9.018072289156628
2008-04-01,30.48,3.32,9.180722891566266
2008-04-02,30.03,3.32,9.045180722891567
2008-04-03,30.02,3.32,9.042168674698795
2008-04-04,30.28,3.32,9.120481927710845
2008-04-07,30.46,3.32,9.174698795180724
2008-04-08,30.04,3.32,9.048192771084338
2008-04-09,30.14,3.32,9.078313253012048
2008-04-10,29.91,3.32,9.009036144578314
2008-04-11,29.77,3.32,8.966867469879519
2008-04-14,29.91,3.32,9.009036144578314
2008-04-15,30.08,3.32,9.060240963855422
2008-04-16,30.6,3.32,9.216867469879519
2008-04-17,30.58,3.32,9.210843373493976
2008-04-18,31.2,3.32,9.397590361445783
2008-04-21,31.07,3.32,9.35843373493976
2008-04-22,30.78,3.32,9.271084337349398
2008-04-23,31.25,3.32,9.41265060240964
2008-04-24,30.81,3.32,9.28012048192771
2008-04-25,30.45,3.32,9.171686746987952
2008-04-28,30.63,3.32,9.225903614457831
2008-04-29,30.64,3.32,9.228915662650603
2008-04-30,30.2,3.32,9.096385542168674
2008-05-01,30.65,3.32,9.231927710843374
2008-05-02,30.83,3.32,9.286144578313253
2008-05-05,30.92,3.32,9.313253012048193
2008-05-06,30.89,3.32,9.30421686746988
2008-05-07,30.45,3.32,9.171686746987952
2008-05-08,30.8,3.32,9.27710843373494
2008-05-09,30.41,3.32,9.159638554216867
2008-05-12,30.64,3.32,9.228915662650603
2008-05-13,30.81,3.32,9.28012048192771
2008-05-14,30.94,3.32,9.319277108433736
2008-05-15,31.04,3.32,9.349397590361447
2008-05-16,31.09,3.32,9.364457831325302
2008-05-19,30.97,3.32,9.328313253012048
2008-05-20,30.97,3.32,9.328313253012048
2008-05-21,30.75,3.32,9.262048192771084
2008-05-22,30.88,3.32,9.301204819277109
2008-05-23,30.55,3.32,9.201807228915664
2008-05-27,31.2,3.32,9.397590361445783
2008-05-28,31.29,3.32,9.424698795180722
2008-05-29,31.57,3.32,9.509036144578314
2008-05-30,31.6,3.32,9.518072289156628
2008-06-02,31.42,3.32,9.463855421686748
2008-06-03,31.52,3.32,9.493975903614459
2008-06-04,31.86,3.32,9.596385542168674
2008-06-05,31.72,3.32,9.55421686746988
2008-06-06,30.82,3.32,9.283132530120483
2008-06-09,31.21,3.32,9.400602409638555
2008-06-10,31.38,3.32,9.451807228915662
2008-06-11,31.14,3.32,9.379518072289157
2008-06-12,30.93,3.32,9.316265060240964
2008-06-13,31.36,3.32,9.44578313253012
2008-06-16,30.76,3.32,9.265060240963857
2008-06-17,30.37,3.32,9.147590361445785
2008-06-18,31.32,3.32,9.433734939759036
2008-06-19,31.4,3.32,9.457831325301205
2008-06-20,31.51,3.32,9.490963855421688
2008-06-23,31.7,3.32,9.548192771084338
2008-06-24,31.2,3.32,9.397590361445783
2008-06-25,30.59,3.32,9.213855421686747
2008-06-26,30.43,3.32,9.16566265060241
2008-06-27,29.93,3.32,9.015060240963855
2008-06-30,30.39,3.32,9.153614457831326
2008-07-01,30.47,3.32,9.177710843373495
2008-07-02,30.29,3.32,9.123493975903614
2008-07-03,30.38,3.32,9.150602409638555
2008-07-07,30.65,3.32,9.231927710843374
2008-07-08,30.83,3.32,9.286144578313253
2008-07-09,31.33,3.32,9.436746987951807
2008-07-10,31.74,3.32,9.560240963855422
2008-07-11,31.57,3.86,8.178756476683938
2008-07-14,31.62,3.86,8.191709844559586
2008-07-15,32.01,3.86,8.292746113989637
2008-07-16,31.93,3.86,8.272020725388602
2008-07-17,32.03,3.86,8.297927461139897
2008-07-18,31.74,3.86,8.222797927461139
2008-07-21,31.7,3.86,8.212435233160623
2008-07-22,32.46,3.86,8.409326424870466
2008-07-23,32.58,3.86,8.44041450777202
2008-07-24,32.25,3.86,8.354922279792746
2008-07-25,31.99,3.86,8.287564766839377
2008-07-28,31.96,3.86,8.27979274611399
2008-07-29,32.26,3.86,8.357512953367875
2008-07-30,32.38,3.86,8.388601036269431
2008-07-31,32.2,3.86,8.3419689119171
2008-08-01,32.17,3.86,8.334196891191711
2008-08-04,32.85,3.86,8.510362694300518
2008-08-05,33.1,3.86,8.575129533678757
2008-08-06,33.35,3.86,8.639896373056995
2008-08-07,32.86,3.86,8.512953367875648
2008-08-08,33.54,3.86,8.689119170984457
2008-08-11,33.72,3.86,8.735751295336788
2008-08-12,33.53,3.86,8.686528497409327
2008-08-13,33.54,3.86,8.689119170984457
2008-08-14,33.6,3.86,8.704663212435234
2008-08-15,33.85,3.86,8.769430051813472
2008-08-18,33.18,3.86,8.595854922279793
2008-08-19,32.92,3.86,8.528497409326425
2008-08-20,33.42,3.86,8.658031088082902
2008-08-21,33.54,3.86,8.689119170984457
2008-08-22,33.72,3.86,8.735751295336788
2008-08-25,33.51,3.86,8.681347150259068
2008-08-26,33.4,3.86,8.652849740932643
2008-08-27,33.64,3.86,8.715025906735752
2008-08-28,33.73,3.86,8.738341968911916
2008-08-29,33.09,3.86,8.572538860103629
2008-09-02,33.71,3.86,8.733160621761659
2008-09-03,33.36,3.86,8.642487046632125
2008-09-04,33.47,3.86,8.67098445595855
2008-09-05,33.92,3.86,8.78756476683938
2008-09-08,34.22,3.86,8.865284974093264
2008-09-09,33.84,3.86,8.766839378238343
2008-09-10,33.84,3.86,8.766839378238343
2008-09-11,34.41,3.86,8.914507772020725
2008-09-12,34.55,3.86,8.950777202072539
2008-09-15,34.08,3.86,8.82901554404145
2008-09-16,34.28,3.86,8.880829015544043
2008-09-17,34.87,0.83,42.01204819277108
2008-09-18,34.83,0.83,41.963855421686745
2008-09-19,35.03,0.83,42.204819277108435
2008-09-22,34.08,0.83,41.06024096385542
2008-09-23,34.03,0.83,41.0
2008-09-24,34.17,0.83,41.168674698795186
2008-09-25,34.42,0.83,41.46987951807229
2008-09-26,34.81,0.83,41.939759036144586
2008-09-29,34.06,0.83,41.036144578313255
2008-09-30,34.36,0.83,41.397590361445786
2008-10-01,35.08,0.83,42.265060240963855
2008-10-02,34.75,0.83,41.867469879518076
2008-10-03,35.08,0.83,42.265060240963855
2008-10-06,34.24,0.83,41.25301204819277
2008-10-07,33.5,0.83,40.36144578313253
2008-10-08,32.63,0.83,39.3132530120482
2008-10-09,30.11,0.83,36.27710843373494
2008-10-10,29.06,0.83,35.01204819277108
2008-10-13,31.8,0.83,38.31325301204819
2008-10-14,32.21,0.83,38.807228915662655
2008-10-15,31.86,0.83,38.3855421686747
2008-10-16,32.43,0.83,39.07228915662651
2008-10-17,32.37,0.83,39.0
2008-10-20,32.73,0.83,39.433734939759034
2008-10-21,33.12,0.83,39.903614457831324
2008-10-22,32.22,0.83,38.81927710843374
2008-10-23,33.08,0.83,39.855421686746986
2008-10-24,32.12,0.83,38.69879518072289
2008-10-27,31.86,0.83,38.3855421686747
2008-10-28,33.79,0.83,40.71084337349398
2008-10-29,33.4,0.83,40.24096385542169
2008-10-30,33.79,0.83,40.71084337349398
2008-10-31,33.87,0.83,40.80722891566265
2008-11-03,33.95,0.83,40.90361445783133
2008-11-04,33.83,0.83,40.75903614457831
2008-11-05,32.88,0.83,39.6144578313253
2008-11-06,31.97,0.83,38.51807228915663
2008-11-07,32.97,0.83,39.72289156626506
2008-11-10,32.87,0.83,39.602409638554214
2008-11-11,32.83,0.83,39.55421686746988
2008-11-12,31.9,0.83,38.433734939759034
2008-11-13,33.39,0.83,40.22891566265061
2008-11-14,33.12,0.83,39.903614457831324
2008-11-17,32.76,0.83,39.46987951807229
2008-11-18,32.67,0.83,39.36144578313253
2008-11-19,31.16,0.83,37.5421686746988
2008-11-20,30.75,0.83,37.04819277108434
2008-11-21,32.35,0.83,38.975903614457835
2008-11-24,32.25,0.83,38.85542168674699
2008-11-25,31.45,0.83,37.89156626506024
2008-11-26,31.46,0.83,37.90361445783133
2008-11-28,31.58,0.83,38.04819277108434
2008-12-01,30.56,0.83,36.81927710843374
2008-12-02,31.15,0.83,37.53012048192771
2008-12-03,31.38,0.83,37.80722891566265
2008-12-04,30.85,0.83,37.168674698795186
2008-12-05,31.93,0.83,38.46987951807229
2008-12-08,32.39,0.83,39.02409638554217
2008-12-09,30.51,0.83,36.75903614457832
2008-12-10,30.48,0.83,36.72289156626506
2008-12-11,30.25,0.83,36.445783132530124
2008-12-12,30.57,0.83,36.83132530120482
2008-12-15,30.05,0.83,36.204819277108435
2008-12-16,30.63,0.83,36.903614457831324
2008-12-17,30.67,1.96,15.647959183673471
2008-12-18,30.08,1.96,15.346938775510203
2008-12-19,29.5,1.96,15.051020408163266
2008-12-22,29.18,1.96,14.887755102040817
2008-12-23,29.01,1.96,14.801020408163266
2008-12-24,29.23,1.96,14.91326530612245
2008-12-26,29.36,1.96,14.979591836734693
2008-12-29,29.35,1.96,14.974489795918368
2008-12-30,29.86,1.96,15.23469387755102
2008-12-31,30.38,1.96,15.5
2009-01-02,30.18,1.96,15.39795918367347
2009-01-05,30.4,1.96,15.510204081632653
2009-01-06,29.76,1.96,15.183673469387756
2009-01-07,29.42,1.96,15.010204081632654
2009-01-08,29.25,1.96,14.923469387755102
2009-01-09,29.07,1.96,14.831632653061225
2009-01-12,29.93,1.96,15.270408163265307
2009-01-13,29.72,1.96,15.16326530612245
2009-01-14,29.38,1.96,14.989795918367347
2009-01-15,29.53,1.96,15.066326530612246
2009-01-16,30.29,1.96,15.454081632653061
2009-01-20,29.9,1.96,15.255102040816325
2009-01-21,29.83,1.96,15.21938775510204
2009-01-22,29.95,1.96,15.28061224489796
2009-01-23,29.66,1.96,15.13265306122449
2009-01-26,29.71,1.96,15.158163265306124
2009-01-27,30.22,1.96,15.418367346938775
2009-01-28,30.16,1.96,15.387755102040817
2009-01-29,30.05,1.96,15.331632653061225
2009-01-30,29.58,1.96,15.091836734693876
2009-02-02,29.65,1.96,15.127551020408163
2009-02-03,30.25,1.96,15.433673469387756
2009-02-04,29.54,1.96,15.071428571428571
2009-02-05,29.56,1.96,15.081632653061224
2009-02-06,29.42,1.96,15.010204081632654
2009-02-09,29.4,1.96,15.0
2009-02-10,28.7,1.96,14.642857142857142
2009-02-11,28.66,1.96,14.622448979591837
2009-02-12,28.91,1.96,14.75
2009-02-13,28.42,1.96,14.500000000000002
2009-02-17,28.17,1.96,14.372448979591837
2009-02-18,27.74,1.96,14.153061224489795
2009-02-19,27.86,1.96,14.214285714285714
2009-02-20,27.52,1.96,14.040816326530612
2009-02-23,27.26,1.96,13.908163265306124
2009-02-24,27.75,1.96,14.158163265306122
2009-02-25,27.4,1.96,13.979591836734693
2009-02-26,26.42,1.96,13.479591836734695
2009-02-27,26.24,1.96,13.387755102040815
2009-03-02,26.16,1.96,13.346938775510205
2009-03-03,26.08,1.96,13.306122448979592
2009-03-04,25.68,1.96,13.10204081632653
2009-03-05,25.0,1.96,12.755102040816327
2009-03-06,25.48,1.96,13.0
2009-03-09,24.84,1.96,12.673469387755102
2009-03-10,25.09,1.96,12.801020408163266
2009-03-11,24.72,1.96,12.612244897959183
2009-03-12,26.0,1.96,13.26530612244898
2009-03-13,26.3,1.96,13.418367346938776
2009-03-16,26.7,1.96,13.622448979591837
2009-03-17,26.83,1.96,13.688775510204081
2009-03-18,23.82,2.84,8.387323943661972
2009-03-19,23.65,2.84,8.327464788732394
2009-03-20,23.61,2.84,8.313380281690142
2009-03-23,24.85,2.84,8.750000000000002
2009-03-24,24.9,2.84,8.767605633802816
2009-03-25,24.76,2.84,8.71830985915493
2009-03-26,24.6,2.84,8.661971830985916
2009-03-27,25.42,2.84,8.950704225352114
2009-03-30,25.13,2.84,8.848591549295774
2009-03-31,24.94,2.84,8.781690140845072
2009-04-01,25.4,2.84,8.943661971830986
2009-04-02,25.51,2.84,8.982394366197184
2009-04-03,25.43,2.84,8.954225352112676
2009-04-06,25.41,2.84,8.94718309859155
2009-04-07,25.41,2.84,8.94718309859155
2009-04-08,25.41,2.84,8.94718309859155
2009-04-09,25.42,2.84,8.950704225352114
2009-04-13,25.18,2.84,8.866197183098592
2009-04-14,24.75,2.84,8.714788732394366
2009-04-15,24.94,2.84,8.781690140845072
2009-04-16,25.13,2.84,8.848591549295774
2009-04-17,24.95,2.84,8.785211267605634
2009-04-20,24.97,2.84,8.79225352112676
2009-04-21,25.33,2.84,8.919014084507042
2009-04-22,24.75,2.84,8.714788732394366
2009-04-23,24.83,2.84,8.742957746478874
2009-04-24,24.37,2.84,8.580985915492958
2009-04-27,24.58,2.84,8.654929577464788
2009-04-28,25.02,2.84,8.809859154929578
2009-04-29,25.39,2.84,8.940140845070424
2009-04-30,25.34,2.84,8.922535211267606
2009-05-01,25.24,2.84,8.887323943661972
2009-05-04,26.23,2.84,9.235915492957748
2009-05-05,26.08,2.84,9.183098591549296
2009-05-06,25.93,2.84,9.130281690140846
2009-05-07,26.74,2.84,9.415492957746478
2009-05-08,26.7,2.84,9.401408450704226
2009-05-11,26.46,2.84,9.316901408450706
2009-05-12,26.83,2.84,9.44718309859155
2009-05-13,26.73,2.84,9.411971830985916
2009-05-14,26.71,2.84,9.40492957746479
2009-05-15,26.31,2.84,9.264084507042254
2009-05-18,26.34,2.84,9.274647887323944
2009-05-19,26.08,2.84,9.183098591549296
2009-05-20,26.21,2.84,9.22887323943662
2009-05-21,26.21,2.84,9.22887323943662
2009-05-22,26.33,2.84,9.27112676056338
2009-05-26,26.31,2.84,9.264084507042254
2009-05-27,25.49,2.84,8.975352112676056
2009-05-28,25.61,2.84,9.017605633802818
2009-05-29,25.59,2.84,9.01056338028169
2009-06-01,25.58,2.84,9.007042253521126
2009-06-02,26.3,2.84,9.26056338028169
2009-06-03,26.36,2.84,9.28169014084507
2009-06-04,25.99,2.84,9.151408450704226
2009-06-05,26.08,2.84,9.183098591549296
2009-06-08,27.11,2.84,9.545774647887324
2009-06-09,27.21,2.84,9.580985915492958
2009-06-10,27.26,2.84,9.598591549295776
2009-06-11,27.36,2.84,9.633802816901408
2009-06-12,27.46,2.84,9.669014084507044
2009-06-15,27.02,2.84,9.514084507042254
2009-06-16,26.81,2.84,9.440140845070422
2009-06-17,27.29,2.84,9.609154929577464
2009-06-18,27.74,2.84,9.767605633802816
2009-06-19,27.36,2.84,9.633802816901408
2009-06-22,27.64,2.84,9.732394366197184
2009-06-23,27.48,2.84,9.67605633802817
2009-06-24,27.54,2.84,9.69718309859155
2009-06-25,27.98,2.84,9.852112676056338
2009-06-26,27.64,2.84,9.732394366197184
2009-06-29,27.92,2.84,9.830985915492958
2009-06-30,28.01,2.84,9.86267605633803
2009-07-01,29.09,2.84,10.242957746478874
2009-07-02,29.25,2.84,10.299295774647888
2009-07-06,30.2,2.84,10.633802816901408
2009-07-07,29.95,2.84,10.545774647887324
2009-07-08,29.43,2.84,10.362676056338028
2009-07-09,29.34,2.84,10.330985915492958
2009-07-10,29.18,2.84,10.274647887323944
2009-07-13,29.55,3.93,7.519083969465648
2009-07-14,29.61,3.93,7.534351145038167
2009-07-15,29.87,3.93,7.600508905852418
2009-07-16,29.79,3.93,7.580152671755725
2009-07-17,29.41,3.93,7.483460559796438
2009-07-20,29.38,3.93,7.475826972010178
2009-07-21,29.26,3.93,7.44529262086514
2009-07-22,29.38,3.93,7.475826972010178
2009-07-23,29.58,3.93,7.526717557251907
2009-07-24,29.54,3.93,7.5165394402035615
2009-07-27,29.48,3.93,7.5012722646310435
2009-07-28,29.54,3.93,7.5165394402035615
2009-07-29,29.54,3.93,7.5165394402035615
2009-07-30,29.63,3.93,7.53944020356234
2009-07-31,29.46,3.93,7.4961832061068705
2009-08-03,29.13,3.93,7.412213740458014
2009-08-04,29.13,3.93,7.412213740458014
2009-08-05,29.0,3.93,7.379134860050891
2009-08-06,28.92,3.93,7.358778625954199
2009-08-07,28.76,3.93,7.318066157760814
2009-08-10,29.07,3.93,7.3969465648854955
2009-08-11,29.09,3.93,7.4020356234096685
2009-08-12,28.92,3.93,7.358778625954199
2009-08-13,28.71,3.93,7.305343511450381
2009-08-14,28.88,3.93,7.348600508905852
2009-08-17,28.75,3.93,7.315521628498727
2009-08-18,28.83,3.93,7.335877862595419
2009-08-19,29.12,3.93,7.409669211195928
2009-08-20,29.29,3.93,7.452926208651399
2009-08-21,29.81,3.93,7.585241730279898
2009-08-24,29.66,3.93,7.5470737913486
2009-08-25,29.62,3.93,7.536895674300254
2009-08-26,29.81,3.93,7.585241730279898
2009-08-27,29.64,3.93,7.541984732824427
2009-08-28,29.49,3.93,7.5038167938931295
2009-08-31,29.87,3.93,7.600508905852418
2009-09-01,29.61,3.93,7.534351145038167
2009-09-02,29.38,3.93,7.475826972010178
2009-09-03,29.31,3.93,7.458015267175572
2009-09-04,29.25,3.93,7.442748091603053
2009-09-08,30.25,3.93,7.697201017811705
2009-09-09,30.27,3.93,7.702290076335878
2009-09-10,30.45,3.93,7.748091603053434
2009-09-11,30.29,3.93,7.707379134860051
2009-09-14,30.29,3.93,7.707379134860051
2009-09-15,30.15,3.93,7.671755725190839
2009-09-16,30.12,3.93,7.66412213740458
2009-09-17,30.03,3.93,7.641221374045801
2009-09-18,30.16,3.93,7.674300254452926
2009-09-21,30.33,3.93,7.717557251908397
2009-09-22,30.49,3.93,7.75826972010178
2009-09-23,31.9,3.93,8.117048346055979
2009-09-24,31.73,1.29,24.5968992248062
2009-09-25,31.65,1.29,24.53488372093023
2009-09-28,32.26,1.29,25.007751937984494
2009-09-29,31.79,1.29,24.643410852713178
2009-09-30,32.19,1.29,24.95348837209302
2009-10-01,31.75,1.29,24.612403100775193
2009-10-02,31.95,1.29,24.767441860465116
2009-10-05,31.98,1.29,24.790697674418606
2009-10-06,32.45,1.29,25.155038759689923
2009-10-07,32.33,1.29,25.062015503875966
2009-10-08,32.35,1.29,25.07751937984496
2009-10-09,32.22,1.29,24.97674418604651
2009-10-12,32.35,1.29,25.07751937984496
2009-10-13,32.4,1.29,25.11627906976744
2009-10-14,32.41,1.29,25.124031007751935
2009-10-15,32.65,1.29,25.310077519379842
2009-10-16,33.0,1.29,25.58139534883721
2009-10-19,33.16,1.29,25.705426356589143
2009-10-20,33.17,1.29,25.713178294573645
2009-10-21,32.72,1.29,25.364341085271317
2009-10-22,32.78,1.29,25.410852713178294
2009-10-23,32.47,1.29,25.17054263565891
2009-10-26,32.51,1.29,25.201550387596896
2009-10-27,32.73,1.29,25.37209302325581
2009-10-28,32.45,1.29,25.155038759689923
2009-10-29,33.35,1.29,25.852713178294575
2009-10-30,32.96,1.29,25.550387596899224
2009-11-02,32.88,1.29,25.48837209302326
2009-11-03,32.51,1.29,25.201550387596896
2009-11-04,32.46,1.29,25.162790697674417
2009-11-05,33.13,1.29,25.68217054263566
2009-11-06,33.19,1.29,25.728682170542633
2009-11-09,33.36,1.29,25.86046511627907
2009-11-10,33.58,1.29,26.03100775193798
2009-11-11,33.47,1.29,25.945736434108525
2009-11-12,33.64,1.29,26.07751937984496
2009-11-13,33.8,1.29,26.201550387596896
2009-11-16,33.87,1.29,26.25581395348837
2009-11-17,33.79,1.29,26.1937984496124
2009-11-18,33.74,1.29,26.155038759689923
2009-11-19,33.76,1.29,26.17054263565891
2009-11-20,33.97,1.29,26.333333333333332
2009-11-23,34.17,1.29,26.488372093023255
2009-11-24,34.51,1.29,26.75193798449612
2009-11-25,34.36,1.29,26.63565891472868
2009-11-27,34.05,1.29,26.395348837209298
2009-11-30,34.0,1.29,26.356589147286822
2009-12-01,34.34,1.29,26.62015503875969
2009-12-02,34.28,1.29,26.573643410852714
2009-12-03,34.1,1.29,26.434108527131784
2009-12-04,34.47,1.29,26.72093023255814
2009-12-07,34.5,1.29,26.744186046511626
2009-12-08,34.37,1.29,26.643410852713174
2009-12-09,34.3,1.29,26.589147286821703
2009-12-10,34.37,1.29,26.643410852713174
2009-12-11,34.53,1.29,26.767441860465116
2009-12-14,34.47,1.29,26.72093023255814
2009-12-15,34.4,1.29,26.666666666666664
2009-12-16,34.15,1.29,26.472868217054263
2009-12-17,34.52,1.29,26.75968992248062
2009-12-18,34.47,3.01,11.451827242524917
2009-12-21,34.8,3.01,11.561461794019934
2009-12-22,35.45,3.01,11.777408637873757
2009-12-23,35.47,3.01,11.78405315614618
2009-12-24,35.47,3.01,11.78405315614618
2009-12-28,35.9,3.01,11.926910299003323
2009-12-29,35.97,3.01,11.950166112956811
2009-12-30,35.9,3.01,11.926910299003323
2009-12-31,35.4,3.01,11.760797342192692
2010-01-04,35.45,3.01,11.777408637873757
2010-01-05,35.12,3.01,11.667774086378737
2010-01-06,35.33,3.01,11.737541528239204
2010-01-07,35.65,3.01,11.843853820598007
2010-01-08,35.36,3.01,11.747508305647841
2010-01-11,35.4,3.01,11.760797342192692
2010-01-12,35.66,3.01,11.847176079734218
2010-01-13,35.82,3.01,11.900332225913623
2010-01-14,35.82,3.01,11.900332225913623
2010-01-15,35.67,3.01,11.850498338870434
2010-01-19,35.96,3.01,11.9468438538206
2010-01-20,35.72,3.01,11.867109634551495
2010-01-21,35.56,3.01,11.813953488372094
2010-01-22,35.48,3.01,11.787375415282392
2010-01-25,35.38,3.01,11.754152823920267
2010-01-26,35.48,3.01,11.787375415282392
2010-01-27,35.76,3.01,11.880398671096346
2010-01-28,35.97,3.01,11.950166112956811
2010-01-29,35.65,3.01,11.843853820598007
2010-02-01,35.51,3.01,11.79734219269103
2010-02-02,35.51,3.01,11.79734219269103
2010-02-03,35.27,3.01,11.717607973421929
2010-02-04,34.5,3.01,11.461794019933556
2010-02-05,34.31,3.01,11.398671096345517
2010-02-08,34.29,3.01,11.39202657807309
2010-02-09,34.72,3.01,11.534883720930234
2010-02-10,34.74,3.01,11.541528239202659
2010-02-11,34.72,3.01,11.534883720930234
2010-02-12,34.74,3.01,11.541528239202659
2010-02-16,35.31,3.01,11.730897009966778
2010-02-17,35.49,3.01,11.790697674418606
2010-02-18,36.01,3.01,11.96345514950166
2010-02-19,36.18,3.01,12.019933554817277
2010-02-22,36.15,3.01,12.009966777408637
2010-02-23,35.94,3.01,11.940199335548172
2010-02-24,35.96,3.01,11.9468438538206
2010-02-25,35.85,3.01,11.91029900332226
2010-02-26,36.01,3.01,11.96345514950166
2010-03-01,36.22,3.01,12.033222591362128
2010-03-02,36.35,3.01,12.076411960132893
2010-03-03,36.48,3.01,12.119601328903654
2010-03-04,36.19,3.01,12.023255813953488
2010-03-05,36.35,3.01,12.076411960132893
2010-03-08,36.08,3.01,11.986710963455149
2010-03-09,36.04,3.01,11.9734219269103
2010-03-10,36.13,3.01,12.003322259136214
2010-03-11,36.31,3.01,12.063122923588042
2010-03-12,36.19,3.01,12.023255813953488
2010-03-15,36.28,3.01,12.053156146179402
2010-03-16,36.63,3.01,12.169435215946846
2010-03-17,36.58,3.01,12.152823920265782
2010-03-18,36.82,3.01,12.232558139534884
2010-03-19,36.67,3.01,12.182724252491695
2010-03-22,36.49,3.01,12.12292358803987
2010-03-23,36.79,3.01,12.222591362126247
2010-03-24,36.09,0.2,180.45000000000002
2010-03-25,35.58,0.2,177.89999999999998
2010-03-26,35.24,0.2,176.2
2010-03-29,35.43,0.2,177.14999999999998
2010-03-30,35.58,0.2,177.89999999999998
2010-03-31,35.4,0.2,176.99999999999997
2010-04-01,35.69,0.2,178.45
2010-04-05,35.42,0.2,177.1
2010-04-06,35.26,0.2,176.29999999999998
2010-04-07,35.06,0.2,175.3
2010-04-08,35.08,0.2,175.39999999999998
2010-04-09,35.41,0.2,177.04999999999998
2010-04-12,35.18,0.2,175.89999999999998
2010-04-13,35.34,0.2,176.70000000000002
2010-04-14,35.44,0.2,177.2
2010-04-15,35.31,0.2,176.55
2010-04-16,35.1,0.2,175.5
2010-04-19,35.15,0.2,175.74999999999997
2010-04-20,35.24,0.2,176.2
2010-04-21,35.31,0.2,176.55
2010-04-22,35.2,0.2,176.0
2010-04-23,35.31,0.2,176.55
2010-04-26,35.31,0.2,176.55
2010-04-27,34.74,0.2,173.7
2010-04-28,35.15,0.2,175.74999999999997
2010-04-29,35.6,0.2,178.0
2010-04-30,35.58,0.2,177.89999999999998
2010-05-03,35.74,0.2,178.7
2010-05-04,35.79,0.2,178.95
2010-05-05,36.28,0.2,181.4
2010-05-06,35.46,0.2,177.29999999999998
2010-05-07,34.83,0.2,174.14999999999998
2010-05-10,35.97,0.2,179.85
2010-05-11,36.16,0.2,180.79999999999998
2010-05-12,36.76,0.2,183.79999999999998
2010-05-13,36.72,0.2,183.6
2010-05-14,36.37,0.2,181.84999999999997
2010-05-17,36.96,0.2,184.79999999999998
2010-05-18,36.86,0.2,184.29999999999998
2010-05-19,36.78,0.2,183.9
2010-05-20,35.76,0.2,178.79999999999998
2010-05-21,35.86,0.2,179.29999999999998
2010-05-24,35.79,0.2,178.95
2010-05-25,35.44,0.2,177.2
