date,CHTR,CHTR_EPS,PE Ratio
2012-05-03,62.35,-0.65,-95.92307692307692
2012-05-04,61.57,-0.65,-94.72307692307692
2012-05-07,61.82,-0.65,-95.1076923076923
2012-05-08,64.97,-0.95,-68.38947368421053
2012-05-09,67.14,-0.95,-70.67368421052632
2012-05-10,67.7,-0.95,-71.26315789473685
2012-05-11,67.49,-0.95,-71.0421052631579
2012-05-14,66.23,-0.95,-69.71578947368421
2012-05-15,65.49,-0.95,-68.93684210526315
2012-05-16,65.3,-0.95,-68.73684210526316
2012-05-17,63.34,-0.95,-66.67368421052632
2012-05-18,61.68,-0.95,-64.92631578947369
2012-05-21,63.63,-0.95,-66.97894736842106
2012-05-22,64.65,-0.95,-68.05263157894738
2012-05-23,64.61,-0.95,-68.01052631578948
2012-05-24,64.21,-0.95,-67.58947368421052
2012-05-25,64.27,-0.95,-67.65263157894736
2012-05-29,64.63,-0.95,-68.03157894736842
2012-05-30,63.19,-0.95,-66.51578947368421
2012-05-31,62.7,-0.95,-66.0
2012-06-01,61.31,-0.95,-64.53684210526316
2012-06-04,61.28,-0.95,-64.50526315789475
2012-06-05,63.51,-0.95,-66.85263157894737
2012-06-06,63.75,-0.95,-67.10526315789474
2012-06-07,63.81,-0.95,-67.16842105263159
2012-06-08,64.12,-0.95,-67.49473684210527
2012-06-11,63.39,-0.95,-66.72631578947369
2012-06-12,64.73,-0.95,-68.13684210526317
2012-06-13,64.93,-0.95,-68.34736842105264
2012-06-14,65.89,-0.95,-69.35789473684211
2012-06-15,66.89,-0.95,-70.41052631578948
2012-06-18,67.63,-0.95,-71.18947368421053
2012-06-19,68.98,-0.95,-72.61052631578949
2012-06-20,69.4,-0.95,-73.05263157894738
2012-06-21,67.44,-0.95,-70.98947368421052
2012-06-22,67.91,-0.95,-71.48421052631579
2012-06-25,66.61,-0.95,-70.11578947368422
2012-06-26,67.7,-0.95,-71.26315789473685
2012-06-27,69.65,-0.95,-73.31578947368422
2012-06-28,70.0,-0.95,-73.6842105263158
2012-06-29,70.87,-0.95,-74.60000000000001
2012-07-02,72.05,-0.95,-75.84210526315789
2012-07-03,72.21,-0.95,-76.01052631578948
2012-07-05,72.24,-0.95,-76.0421052631579
2012-07-06,72.08,-0.95,-75.87368421052632
2012-07-09,72.02,-0.95,-75.81052631578947
2012-07-10,72.1,-0.95,-75.89473684210526
2012-07-11,71.59,-0.95,-75.35789473684211
2012-07-12,72.78,-0.95,-76.61052631578949
2012-07-13,72.87,-0.95,-76.70526315789475
2012-07-16,72.53,-0.95,-76.34736842105264
2012-07-17,73.07,-0.95,-76.91578947368421
2012-07-18,72.95,-0.95,-76.78947368421053
2012-07-19,74.81,-0.95,-78.74736842105264
2012-07-20,74.37,-0.95,-78.2842105263158
2012-07-23,73.52,-0.95,-77.38947368421053
2012-07-24,72.92,-0.95,-76.7578947368421
2012-07-25,74.2,-0.95,-78.10526315789474
2012-07-26,75.8,-0.95,-79.78947368421052
2012-07-27,76.35,-0.95,-80.36842105263158
2012-07-30,77.46,-0.95,-81.53684210526316
2012-07-31,76.92,-0.95,-80.96842105263158
2012-08-01,78.34,-0.95,-82.46315789473685
2012-08-02,78.3,-0.95,-82.42105263157895
2012-08-03,79.93,-0.95,-84.13684210526317
2012-08-06,77.59,-0.95,-81.67368421052632
2012-08-07,76.68,-0.83,-92.38554216867472
2012-08-08,76.01,-0.83,-91.57831325301206
2012-08-09,75.51,-0.83,-90.97590361445785
2012-08-10,77.93,-0.83,-93.89156626506025
2012-08-13,78.91,-0.83,-95.07228915662651
2012-08-14,78.5,-0.83,-94.57831325301206
2012-08-15,79.8,-0.83,-96.144578313253
2012-08-16,78.5,-0.83,-94.57831325301206
2012-08-17,77.8,-0.83,-93.73493975903615
2012-08-20,77.88,-0.83,-93.83132530120481
2012-08-21,77.28,-0.83,-93.10843373493977
2012-08-22,77.11,-0.83,-92.90361445783132
2012-08-23,76.38,-0.83,-92.02409638554217
2012-08-24,77.73,-0.83,-93.65060240963857
2012-08-27,77.24,-0.83,-93.06024096385542
2012-08-28,76.76,-0.83,-92.48192771084338
2012-08-29,76.46,-0.83,-92.12048192771084
2012-08-30,77.0,-0.83,-92.77108433734941
2012-08-31,77.8,-0.83,-93.73493975903615
2012-09-04,77.08,-0.83,-92.86746987951807
2012-09-05,78.16,-0.83,-94.16867469879519
2012-09-06,79.28,-0.83,-95.51807228915663
2012-09-07,78.15,-0.83,-94.15662650602411
2012-09-10,77.8,-0.83,-93.73493975903615
2012-09-11,78.9,-0.83,-95.06024096385543
2012-09-12,80.2,-0.83,-96.6265060240964
2012-09-13,81.63,-0.83,-98.34939759036145
2012-09-14,82.54,-0.83,-99.44578313253014
2012-09-17,80.74,-0.83,-97.27710843373494
2012-09-18,79.89,-0.83,-96.25301204819277
2012-09-19,80.38,-0.83,-96.8433734939759
2012-09-20,80.28,-0.83,-96.72289156626506
2012-09-21,79.43,-0.83,-95.69879518072291
2012-09-24,76.37,-0.83,-92.01204819277109
2012-09-25,75.44,-0.83,-90.89156626506025
2012-09-26,74.89,-0.83,-90.2289156626506
2012-09-27,75.21,-0.83,-90.6144578313253
2012-09-28,75.06,-0.83,-90.43373493975905
2012-10-01,75.01,-0.83,-90.37349397590363
2012-10-02,75.5,-0.83,-90.96385542168674
2012-10-03,76.76,-0.83,-92.48192771084338
2012-10-04,77.38,-0.83,-93.2289156626506
2012-10-05,76.53,-0.83,-92.20481927710844
2012-10-08,76.03,-0.83,-91.60240963855422
2012-10-09,76.08,-0.83,-91.66265060240964
2012-10-10,75.98,-0.83,-91.5421686746988
2012-10-11,76.12,-0.83,-91.71084337349399
2012-10-12,76.13,-0.83,-91.72289156626506
2012-10-15,76.73,-0.83,-92.44578313253012
2012-10-16,76.65,-0.83,-92.34939759036146
2012-10-17,77.69,-0.83,-93.60240963855422
2012-10-18,78.51,-0.83,-94.59036144578315
2012-10-19,78.54,-0.83,-94.6265060240964
2012-10-22,78.17,-0.83,-94.18072289156628
2012-10-23,76.19,-0.83,-91.79518072289157
2012-10-24,76.09,-0.83,-91.67469879518073
2012-10-25,76.19,-0.83,-91.79518072289157
2012-10-26,76.57,-0.83,-92.25301204819277
2012-10-31,77.41,-0.83,-93.26506024096386
2012-11-01,77.75,-0.83,-93.67469879518073
2012-11-02,75.1,-0.83,-90.48192771084337
2012-11-05,72.94,-0.83,-87.87951807228916
2012-11-06,71.62,-0.87,-82.32183908045978
2012-11-07,69.47,-0.87,-79.85057471264368
2012-11-08,68.26,-0.87,-78.45977011494253
2012-11-09,68.72,-0.87,-78.98850574712644
2012-11-12,69.0,-0.87,-79.3103448275862
2012-11-13,68.94,-0.87,-79.24137931034483
2012-11-14,67.5,-0.87,-77.58620689655173
2012-11-15,68.54,-0.87,-78.78160919540231
2012-11-16,69.27,-0.87,-79.62068965517241
2012-11-19,68.64,-0.87,-78.89655172413794
2012-11-20,70.31,-0.87,-80.816091954023
2012-11-21,69.87,-0.87,-80.3103448275862
2012-11-23,70.0,-0.87,-80.45977011494253
2012-11-26,70.28,-0.87,-80.7816091954023
2012-11-27,70.29,-0.87,-80.79310344827587
2012-11-28,70.29,-0.87,-80.79310344827587
2012-11-29,71.31,-0.87,-81.96551724137932
2012-11-30,70.85,-0.87,-81.43678160919539
2012-12-03,70.45,-0.87,-80.97701149425288
2012-12-04,70.45,-0.87,-80.97701149425288
2012-12-05,69.74,-0.87,-80.16091954022988
2012-12-06,69.6,-0.87,-80.0
2012-12-07,70.43,-0.87,-80.95402298850576
2012-12-10,69.76,-0.87,-80.18390804597702
2012-12-11,69.59,-0.87,-79.98850574712644
2012-12-12,69.61,-0.87,-80.01149425287356
2012-12-13,69.08,-0.87,-79.40229885057471
2012-12-14,68.68,-0.87,-78.9425287356322
2012-12-17,70.78,-0.87,-81.35632183908046
2012-12-18,74.14,-0.87,-85.2183908045977
2012-12-19,74.05,-0.87,-85.11494252873563
2012-12-20,73.21,-0.87,-84.14942528735631
2012-12-21,73.43,-0.87,-84.40229885057472
2012-12-24,73.43,-0.87,-84.40229885057472
2012-12-26,73.24,-0.87,-84.183908045977
2012-12-27,73.67,-0.87,-84.67816091954023
2012-12-28,73.58,-0.87,-84.57471264367815
2012-12-31,76.24,-0.87,-87.63218390804597
2013-01-02,78.1,-0.87,-89.77011494252874
2013-01-03,77.98,-0.87,-89.63218390804599
2013-01-04,77.6,-0.87,-89.19540229885057
2013-01-07,77.4,-0.87,-88.96551724137932
2013-01-08,77.2,-0.87,-88.73563218390805
2013-01-09,78.6,-0.87,-90.34482758620689
2013-01-10,79.0,-0.87,-90.80459770114942
2013-01-11,78.39,-0.87,-90.10344827586206
2013-01-14,78.18,-0.87,-89.86206896551725
2013-01-15,78.32,-0.87,-90.02298850574712
2013-01-16,78.34,-0.87,-90.04597701149426
2013-01-17,78.95,-0.87,-90.74712643678161
2013-01-18,78.83,-0.87,-90.60919540229885
2013-01-22,78.82,-0.87,-90.59770114942528
2013-01-23,78.95,-0.87,-90.74712643678161
2013-01-24,79.22,-0.87,-91.05747126436782
2013-01-25,80.68,-0.87,-92.73563218390805
2013-01-28,82.24,-0.87,-94.5287356321839
2013-01-29,81.5,-0.87,-93.67816091954023
2013-01-30,81.63,-0.87,-93.82758620689654
2013-01-31,77.97,-0.87,-89.62068965517241
2013-02-01,78.04,-0.87,-89.70114942528737
2013-02-04,76.67,-0.87,-88.1264367816092
2013-02-05,81.53,-0.87,-93.71264367816092
2013-02-06,81.05,-0.87,-93.16091954022988
2013-02-07,80.63,-0.87,-92.67816091954022
2013-02-08,80.89,-0.87,-92.97701149425288
2013-02-11,79.31,-0.87,-91.16091954022988
2013-02-12,80.0,-0.87,-91.95402298850574
2013-02-13,80.03,-0.87,-91.98850574712644
2013-02-14,79.48,-0.87,-91.35632183908046
2013-02-15,79.54,-0.87,-91.42528735632185
2013-02-19,79.39,-0.87,-91.25287356321839
2013-02-20,77.99,-0.87,-89.64367816091954
2013-02-21,77.03,-0.87,-88.54022988505747
2013-02-22,85.02,-0.4,-212.54999999999998
2013-02-25,83.3,-0.4,-208.24999999999997
2013-02-26,86.74,-0.4,-216.84999999999997
2013-02-27,87.13,-0.4,-217.825
2013-02-28,86.39,-0.4,-215.975
2013-03-01,86.49,-0.4,-216.22499999999997
2013-03-04,86.99,-0.4,-217.47499999999997
2013-03-05,87.61,-0.4,-219.02499999999998
2013-03-06,89.98,-0.4,-224.95
2013-03-07,89.8,-0.4,-224.49999999999997
2013-03-08,89.06,-0.4,-222.65
2013-03-11,88.95,-0.4,-222.375
2013-03-12,89.5,-0.4,-223.75
2013-03-13,89.88,-0.4,-224.7
2013-03-14,90.11,-0.4,-225.27499999999998
2013-03-15,90.09,-0.4,-225.225
2013-03-18,98.04,-0.4,-245.1
2013-03-19,100.38,-0.4,-250.95
2013-03-20,105.77,-0.4,-264.42499999999995
2013-03-21,102.36,-0.4,-255.89999999999998
2013-03-22,103.28,-0.4,-258.2
2013-03-25,102.44,-0.4,-256.09999999999997
2013-03-26,102.99,-0.4,-257.47499999999997
2013-03-27,104.29,-0.4,-260.725
2013-03-28,104.18,-0.4,-260.45
2013-04-01,103.78,-0.4,-259.45
2013-04-02,103.8,-0.4,-259.5
2013-04-03,102.28,-0.4,-255.7
2013-04-04,104.55,-0.4,-261.375
2013-04-05,105.49,-0.4,-263.72499999999997
2013-04-08,104.75,-0.4,-261.875
2013-04-09,103.58,-0.4,-258.95
2013-04-10,103.67,-0.4,-259.175
2013-04-11,104.84,-0.4,-262.09999999999997
2013-04-12,105.06,-0.4,-262.65
2013-04-15,103.08,-0.4,-257.7
2013-04-16,104.91,-0.4,-262.275
2013-04-17,104.03,-0.4,-260.075
2013-04-18,102.73,-0.4,-256.825
2013-04-19,103.04,-0.4,-257.6
2013-04-22,103.85,-0.4,-259.62499999999994
2013-04-23,104.41,-0.4,-261.025
2013-04-24,103.05,-0.4,-257.625
2013-04-25,101.11,-0.4,-252.77499999999998
2013-04-26,101.64,-0.4,-254.1
2013-04-29,101.62,-0.4,-254.05
2013-04-30,100.74,-0.4,-251.84999999999997
2013-05-01,101.17,-0.4,-252.92499999999998
2013-05-02,103.13,-0.4,-257.825
2013-05-03,104.61,-0.4,-261.525
2013-05-06,105.03,-0.4,-262.575
2013-05-07,109.69,-0.42,-261.1666666666667
2013-05-08,110.04,-0.42,-262.0
2013-05-09,110.13,-0.42,-262.2142857142857
2013-05-10,110.06,-0.42,-262.04761904761904
2013-05-13,111.65,-0.42,-265.83333333333337
2013-05-14,113.78,-0.42,-270.9047619047619
2013-05-15,114.53,-0.42,-272.6904761904762
2013-05-16,113.61,-0.42,-270.5
2013-05-17,112.14,-0.42,-267.0
2013-05-20,111.41,-0.42,-265.26190476190476
2013-05-21,114.0,-0.42,-271.42857142857144
2013-05-22,112.94,-0.42,-268.9047619047619
2013-05-23,113.54,-0.42,-270.33333333333337
2013-05-24,112.85,-0.42,-268.6904761904762
2013-05-28,114.1,-0.42,-271.6666666666667
2013-05-29,112.65,-0.42,-268.2142857142857
2013-05-30,111.81,-0.42,-266.2142857142857
2013-05-31,112.0,-0.42,-266.6666666666667
2013-06-03,111.62,-0.42,-265.76190476190476
2013-06-04,114.95,-0.42,-273.6904761904762
2013-06-05,113.92,-0.42,-271.23809523809524
2013-06-06,112.63,-0.42,-268.1666666666667
2013-06-07,113.91,-0.42,-271.2142857142857
2013-06-10,112.53,-0.42,-267.92857142857144
2013-06-11,112.46,-0.42,-267.76190476190476
2013-06-12,111.39,-0.42,-265.2142857142857
2013-06-13,110.89,-0.42,-264.0238095238095
2013-06-14,116.61,-0.42,-277.64285714285717
2013-06-17,117.72,-0.42,-280.2857142857143
2013-06-18,117.95,-0.42,-280.83333333333337
2013-06-19,117.8,-0.42,-280.4761904761905
2013-06-20,114.05,-0.42,-271.54761904761904
2013-06-21,119.68,-0.42,-284.95238095238096
2013-06-24,118.44,-0.42,-282.0
2013-06-25,117.77,-0.42,-280.4047619047619
2013-06-26,119.0,-0.42,-283.33333333333337
2013-06-27,123.81,-0.42,-294.7857142857143
2013-06-28,123.85,-0.42,-294.88095238095235
2013-07-01,122.22,-0.42,-291.0
2013-07-02,125.14,-0.42,-297.95238095238096
2013-07-03,127.64,-0.42,-303.9047619047619
2013-07-05,127.38,-0.42,-303.2857142857143
2013-07-08,127.84,-0.42,-304.3809523809524
2013-07-09,125.67,-0.42,-299.2142857142857
2013-07-10,125.35,-0.42,-298.45238095238096
2013-07-11,125.2,-0.42,-298.09523809523813
2013-07-12,124.67,-0.42,-296.83333333333337
2013-07-15,124.58,-0.42,-296.61904761904765
2013-07-16,123.82,-0.42,-294.8095238095238
2013-07-17,124.15,-0.42,-295.59523809523813
2013-07-18,124.57,-0.42,-296.5952380952381
2013-07-19,128.31,-0.42,-305.5
2013-07-22,128.19,-0.42,-305.2142857142857
2013-07-23,127.77,-0.42,-304.2142857142857
2013-07-24,128.22,-0.42,-305.2857142857143
2013-07-25,127.75,-0.42,-304.1666666666667
2013-07-26,126.61,-0.42,-301.45238095238096
2013-07-29,125.69,-0.42,-299.26190476190476
2013-07-30,123.78,-0.42,-294.7142857142857
2013-07-31,125.74,-0.42,-299.3809523809524
2013-08-01,127.96,-0.42,-304.6666666666667
2013-08-02,134.0,-0.42,-319.04761904761904
2013-08-05,130.15,-0.42,-309.8809523809524
2013-08-06,127.05,-0.95,-133.73684210526315
2013-08-07,129.63,-0.95,-136.45263157894738
2013-08-08,128.06,-0.95,-134.8
2013-08-09,128.27,-0.95,-135.02105263157895
2013-08-12,126.56,-0.95,-133.22105263157894
2013-08-13,126.1,-0.95,-132.73684210526315
2013-08-14,124.46,-0.95,-131.01052631578946
2013-08-15,123.12,-0.95,-129.60000000000002
2013-08-16,122.6,-0.95,-129.05263157894737
2013-08-19,123.25,-0.95,-129.73684210526315
2013-08-20,124.89,-0.95,-131.46315789473684
2013-08-21,123.23,-0.95,-129.71578947368423
2013-08-22,123.95,-0.95,-130.47368421052633
2013-08-23,122.7,-0.95,-129.1578947368421
2013-08-26,122.17,-0.95,-128.6
2013-08-27,121.01,-0.95,-127.37894736842107
2013-08-28,120.0,-0.95,-126.31578947368422
2013-08-29,120.9,-0.95,-127.26315789473685
2013-08-30,121.42,-0.95,-127.81052631578949
2013-09-03,123.05,-0.95,-129.5263157894737
2013-09-04,124.56,-0.95,-131.11578947368423
2013-09-05,124.66,-0.95,-131.22105263157894
2013-09-06,125.02,-0.95,-131.6
2013-09-09,126.7,-0.95,-133.3684210526316
2013-09-10,127.44,-0.95,-134.14736842105265
2013-09-11,129.11,-0.95,-135.90526315789475
2013-09-12,128.28,-0.95,-135.03157894736842
2013-09-13,128.75,-0.95,-135.5263157894737
2013-09-16,129.18,-0.95,-135.97894736842107
2013-09-17,130.26,-0.95,-137.1157894736842
2013-09-18,132.39,-0.95,-139.3578947368421
2013-09-19,133.23,-0.95,-140.2421052631579
2013-09-20,133.84,-0.95,-140.8842105263158
2013-09-23,133.44,-0.95,-140.46315789473684
2013-09-24,131.15,-0.95,-138.05263157894737
2013-09-25,134.01,-0.95,-141.06315789473683
2013-09-26,135.99,-0.95,-143.14736842105265
2013-09-27,133.57,-0.95,-140.6
2013-09-30,134.76,-0.95,-141.85263157894735
2013-10-01,135.47,-0.95,-142.6
2013-10-02,133.79,-0.95,-140.83157894736843
2013-10-03,131.55,-0.95,-138.47368421052633
2013-10-04,132.64,-0.95,-139.62105263157895
2013-10-07,132.49,-0.95,-139.46315789473687
2013-10-08,131.61,-0.95,-138.5368421052632
2013-10-09,131.5,-0.95,-138.42105263157896
2013-10-10,136.09,-0.95,-143.2526315789474
2013-10-11,136.23,-0.95,-143.4
2013-10-14,137.19,-0.95,-144.41052631578947
2013-10-15,137.44,-0.95,-144.67368421052632
2013-10-16,139.01,-0.95,-146.32631578947368
2013-10-17,137.71,-0.95,-144.95789473684212
2013-10-18,137.31,-0.95,-144.53684210526316
2013-10-21,137.1,-0.95,-144.31578947368422
2013-10-22,136.71,-0.95,-143.90526315789475
2013-10-23,135.22,-0.95,-142.33684210526317
2013-10-24,137.97,-0.95,-145.23157894736843
2013-10-25,138.58,-0.95,-145.87368421052633
2013-10-28,136.54,-0.95,-143.7263157894737
2013-10-29,137.23,-0.95,-144.45263157894738
2013-10-30,135.02,-0.95,-142.1263157894737
2013-10-31,134.04,-0.95,-141.09473684210525
2013-11-01,138.07,-0.95,-145.33684210526314
2013-11-04,135.77,-0.95,-142.9157894736842
2013-11-05,131.06,-0.68,-192.73529411764704
2013-11-06,128.92,-0.68,-189.58823529411762
2013-11-07,127.47,-0.68,-187.45588235294116
2013-11-08,128.06,-0.68,-188.3235294117647
2013-11-11,127.04,-0.68,-186.8235294117647
2013-11-12,128.46,-0.68,-188.91176470588235
2013-11-13,128.76,-0.68,-189.35294117647055
2013-11-14,128.07,-0.68,-188.33823529411762
2013-11-15,128.69,-0.68,-189.24999999999997
2013-11-18,129.54,-0.68,-190.49999999999997
2013-11-19,129.07,-0.68,-189.80882352941174
2013-11-20,126.96,-0.68,-186.70588235294116
2013-11-21,126.96,-0.68,-186.70588235294116
2013-11-22,134.66,-0.68,-198.02941176470586
2013-11-25,134.29,-0.68,-197.48529411764704
2013-11-26,136.12,-0.68,-200.17647058823528
2013-11-27,134.98,-0.68,-198.49999999999997
2013-11-29,135.1,-0.68,-198.67647058823528
2013-12-02,132.72,-0.68,-195.17647058823528
2013-12-03,129.31,-0.68,-190.16176470588235
2013-12-04,129.43,-0.68,-190.33823529411765
2013-12-05,127.27,-0.68,-187.16176470588232
2013-12-06,127.75,-0.68,-187.8676470588235
2013-12-09,128.16,-0.68,-188.4705882352941
2013-12-10,131.75,-0.68,-193.75
2013-12-11,130.82,-0.68,-192.38235294117644
2013-12-12,131.99,-0.68,-194.10294117647058
2013-12-13,131.54,-0.68,-193.4411764705882
2013-12-16,131.36,-0.68,-193.1764705882353
2013-12-17,130.11,-0.68,-191.33823529411765
2013-12-18,130.34,-0.68,-191.67647058823528
2013-12-19,129.12,-0.68,-189.88235294117646
2013-12-20,130.02,-0.68,-191.2058823529412
2013-12-23,131.4,-0.68,-193.23529411764704
2013-12-24,132.27,-0.68,-194.51470588235296
2013-12-26,132.16,-0.68,-194.35294117647058
2013-12-27,133.5,-0.68,-196.3235294117647
2013-12-30,134.18,-0.68,-197.3235294117647
2013-12-31,136.76,-0.68,-201.1176470588235
2014-01-02,134.76,-0.68,-198.17647058823528
2014-01-03,133.37,-0.68,-196.13235294117646
2014-01-06,135.0,-0.68,-198.52941176470586
2014-01-07,138.08,-0.68,-203.05882352941177
2014-01-08,136.09,-0.68,-200.13235294117646
2014-01-09,136.01,-0.68,-200.0147058823529
2014-01-10,136.42,-0.68,-200.6176470588235
2014-01-13,134.22,-0.68,-197.38235294117646
2014-01-14,137.34,-0.68,-201.97058823529412
2014-01-15,136.04,-0.68,-200.05882352941174
2014-01-16,134.96,-0.68,-198.47058823529412
2014-01-17,134.29,-0.68,-197.48529411764704
2014-01-21,133.5,-0.68,-196.3235294117647
2014-01-22,135.0,-0.68,-198.52941176470586
2014-01-23,133.46,-0.68,-196.26470588235293
2014-01-24,131.42,-0.68,-193.2647058823529
2014-01-27,136.92,-0.68,-201.35294117647055
2014-01-28,136.65,-0.68,-200.95588235294116
2014-01-29,138.24,-0.68,-203.2941176470588
2014-01-30,138.77,-0.68,-204.0735294117647
2014-01-31,137.0,-0.68,-201.47058823529412
2014-02-03,136.12,-0.68,-200.17647058823528
2014-02-04,138.86,-0.68,-204.2058823529412
2014-02-05,137.35,-0.68,-201.98529411764704
2014-02-06,136.5,-0.68,-200.73529411764704
2014-02-07,137.5,-0.68,-202.20588235294116
2014-02-10,137.62,-0.68,-202.38235294117646
2014-02-11,137.9,-0.68,-202.7941176470588
2014-02-12,137.57,-0.68,-202.30882352941174
2014-02-13,128.91,-0.68,-189.5735294117647
2014-02-14,129.35,-0.68,-190.2205882352941
2014-02-18,131.5,-0.68,-193.38235294117646
2014-02-19,130.44,-0.68,-191.8235294117647
2014-02-20,131.84,-0.68,-193.88235294117646
2014-02-21,125.08,0.4,312.7
2014-02-24,123.58,0.4,308.95
2014-02-25,121.34,0.4,303.34999999999997
2014-02-26,121.25,0.4,303.125
2014-02-27,124.14,0.4,310.34999999999997
2014-02-28,126.77,0.4,316.92499999999995
2014-03-03,125.69,0.4,314.22499999999997
2014-03-04,128.22,0.4,320.54999999999995
2014-03-05,127.41,0.4,318.525
2014-03-06,126.64,0.4,316.59999999999997
2014-03-07,127.0,0.4,317.5
2014-03-10,128.54,0.4,321.34999999999997
2014-03-11,127.74,0.4,319.34999999999997
2014-03-12,127.27,0.4,318.17499999999995
2014-03-13,125.72,0.4,314.29999999999995
2014-03-14,127.0,0.4,317.5
2014-03-17,126.49,0.4,316.22499999999997
2014-03-18,125.99,0.4,314.97499999999997
2014-03-19,126.47,0.4,316.17499999999995
2014-03-20,126.7,0.4,316.75
2014-03-21,127.25,0.4,318.125
2014-03-24,125.75,0.4,314.375
2014-03-25,124.12,0.4,310.3
2014-03-26,123.11,0.4,307.775
2014-03-27,121.26,0.4,303.15
2014-03-28,122.41,0.4,306.025
2014-03-31,123.2,0.4,308.0
2014-04-01,125.64,0.4,314.09999999999997
2014-04-02,126.5,0.4,316.25
2014-04-03,124.9,0.4,312.25
2014-04-04,122.72,0.4,306.79999999999995
2014-04-07,118.94,0.4,297.34999999999997
2014-04-08,121.15,0.4,302.875
2014-04-09,124.04,0.4,310.1
2014-04-10,121.99,0.4,304.97499999999997
2014-04-11,118.46,0.4,296.15
2014-04-14,119.41,0.4,298.525
2014-04-15,118.07,0.4,295.17499999999995
2014-04-16,118.11,0.4,295.275
2014-04-17,117.83,0.4,294.575
2014-04-21,123.61,0.4,309.025
2014-04-22,126.96,0.4,317.4
2014-04-23,128.1,0.4,320.24999999999994
2014-04-24,130.49,0.4,326.225
2014-04-25,130.01,0.4,325.025
2014-04-28,140.05,0.4,350.125
2014-04-29,137.15,0.4,342.875
2014-04-30,135.53,-0.35,-387.22857142857146
2014-05-01,136.68,-0.35,-390.51428571428573
2014-05-02,137.21,-0.35,-392.02857142857147
2014-05-05,138.41,-0.35,-395.45714285714286
2014-05-06,138.42,-0.35,-395.48571428571427
2014-05-07,139.52,-0.35,-398.6285714285715
2014-05-08,137.41,-0.35,-392.6
2014-05-09,137.95,-0.35,-394.1428571428571
2014-05-12,137.07,-0.35,-391.62857142857143
2014-05-13,136.62,-0.35,-390.34285714285716
2014-05-14,136.15,-0.35,-389.00000000000006
2014-05-15,136.91,-0.35,-391.1714285714286
2014-05-16,137.46,-0.35,-392.7428571428572
2014-05-19,138.68,-0.35,-396.22857142857146
2014-05-20,138.96,-0.35,-397.02857142857147
2014-05-21,138.56,-0.35,-395.8857142857143
2014-05-22,138.17,-0.35,-394.77142857142854
2014-05-23,140.59,-0.35,-401.6857142857143
2014-05-27,142.91,-0.35,-408.31428571428575
2014-05-28,143.59,-0.35,-410.25714285714287
2014-05-29,142.71,-0.35,-407.7428571428572
2014-05-30,143.14,-0.35,-408.97142857142853
2014-06-02,147.15,-0.35,-420.42857142857144
2014-06-03,147.22,-0.35,-420.62857142857143
2014-06-04,147.48,-0.35,-421.37142857142857
2014-06-05,147.62,-0.35,-421.7714285714286
2014-06-06,148.87,-0.35,-425.34285714285716
2014-06-09,148.73,-0.35,-424.9428571428571
2014-06-10,148.89,-0.35,-425.4
2014-06-11,149.2,-0.35,-426.2857142857143
2014-06-12,147.79,-0.35,-422.25714285714287
2014-06-13,148.21,-0.35,-423.4571428571429
2014-06-16,148.5,-0.35,-424.28571428571433
2014-06-17,148.0,-0.35,-422.8571428571429
2014-06-18,148.65,-0.35,-424.7142857142858
2014-06-19,148.25,-0.35,-423.5714285714286
2014-06-20,150.51,-0.35,-430.0285714285714
2014-06-23,151.63,-0.35,-433.22857142857146
2014-06-24,151.06,-0.35,-431.6
2014-06-25,152.0,-0.35,-434.28571428571433
2014-06-26,152.0,-0.35,-434.28571428571433
2014-06-27,154.84,-0.35,-442.40000000000003
2014-06-30,158.38,-0.35,-452.51428571428573
2014-07-01,160.4,-0.35,-458.28571428571433
2014-07-02,162.0,-0.35,-462.8571428571429
2014-07-03,162.42,-0.35,-464.0571428571429
2014-07-07,160.68,-0.35,-459.08571428571435
2014-07-08,158.62,-0.35,-453.20000000000005
2014-07-09,162.15,-0.35,-463.28571428571433
2014-07-10,162.88,-0.35,-465.37142857142857
2014-07-11,162.27,-0.35,-463.6285714285715
2014-07-14,163.7,-0.35,-467.7142857142857
2014-07-15,163.14,-0.35,-466.1142857142857
2014-07-16,163.98,-0.35,-468.51428571428573
2014-07-17,163.0,-0.35,-465.7142857142857
2014-07-18,164.15,-0.35,-469.00000000000006
2014-07-21,163.0,-0.35,-465.7142857142857
2014-07-22,162.69,-0.35,-464.8285714285715
2014-07-23,163.13,-0.35,-466.0857142857143
2014-07-24,163.86,-0.35,-468.17142857142863
2014-07-25,162.35,-0.35,-463.8571428571429
2014-07-28,161.48,-0.35,-461.37142857142857
2014-07-29,162.06,-0.35,-463.02857142857147
2014-07-30,161.77,-0.35,-462.20000000000005
2014-07-31,154.52,-0.42,-367.9047619047619
2014-08-01,152.26,-0.42,-362.5238095238095
2014-08-04,157.1,-0.42,-374.04761904761904
2014-08-05,154.97,-0.42,-368.9761904761905
2014-08-06,153.76,-0.42,-366.0952380952381
2014-08-07,151.4,-0.42,-360.4761904761905
2014-08-08,152.04,-0.42,-362.0
2014-08-11,152.43,-0.42,-362.92857142857144
2014-08-12,152.71,-0.42,-363.59523809523813
2014-08-13,155.01,-0.42,-369.07142857142856
2014-08-14,156.44,-0.42,-372.4761904761905
2014-08-15,155.61,-0.42,-370.50000000000006
