date,PBCT,PBCT_EPS,PE Ratio
2009-12-17,16.63,0.23,72.30434782608695
2009-12-18,16.97,0.23,73.78260869565217
2009-12-21,17.0,0.23,73.91304347826086
2009-12-22,17.03,0.23,74.04347826086956
2009-12-23,16.84,0.23,73.21739130434783
2009-12-24,16.93,0.23,73.6086956521739
2009-12-28,16.78,0.23,72.95652173913044
2009-12-29,16.77,0.23,72.91304347826086
2009-12-30,16.79,0.23,73.0
2009-12-31,16.7,0.23,72.6086956521739
2010-01-04,16.75,0.23,72.82608695652173
2010-01-05,16.85,0.23,73.26086956521739
2010-01-06,16.84,0.23,73.21739130434783
2010-01-07,16.92,0.23,73.56521739130436
2010-01-08,17.0,0.23,73.91304347826086
2010-01-11,16.83,0.23,73.17391304347825
2010-01-12,16.54,0.23,71.91304347826086
2010-01-13,16.71,0.23,72.65217391304348
2010-01-14,16.86,0.23,73.30434782608695
2010-01-15,16.62,0.23,72.26086956521739
2010-01-19,16.65,0.23,72.39130434782608
2010-01-20,16.63,0.23,72.30434782608695
2010-01-21,16.58,0.23,72.08695652173913
2010-01-22,16.15,0.23,70.21739130434781
2010-01-25,16.27,0.23,70.73913043478261
2010-01-26,15.91,0.23,69.17391304347827
2010-01-27,15.97,0.23,69.43478260869566
2010-01-28,15.64,0.23,68.0
2010-01-29,16.17,0.23,70.30434782608697
2010-02-01,15.76,0.23,68.52173913043478
2010-02-02,15.66,0.23,68.08695652173913
2010-02-03,15.51,0.23,67.43478260869564
2010-02-04,15.19,0.23,66.04347826086956
2010-02-05,15.35,0.23,66.73913043478261
2010-02-08,15.24,0.23,66.26086956521739
2010-02-09,15.51,0.23,67.43478260869564
2010-02-10,15.5,0.23,67.39130434782608
2010-02-11,15.58,0.23,67.73913043478261
2010-02-12,15.59,0.23,67.78260869565217
2010-02-16,15.83,0.23,68.82608695652173
2010-02-17,15.83,0.23,68.82608695652173
2010-02-18,15.57,0.23,67.69565217391305
2010-02-19,15.8,0.23,68.69565217391305
2010-02-22,15.68,0.23,68.17391304347825
2010-02-23,15.5,0.23,67.39130434782608
2010-02-24,15.73,0.23,68.39130434782608
2010-02-25,15.66,0.23,68.08695652173913
2010-02-26,15.75,0.23,68.47826086956522
2010-03-01,15.71,0.0,inf
2010-03-02,15.61,0.0,inf
2010-03-03,15.44,0.0,inf
2010-03-04,15.36,0.0,inf
2010-03-05,15.6,0.0,inf
2010-03-08,15.64,0.0,inf
2010-03-09,15.61,0.0,inf
2010-03-10,15.58,0.0,inf
2010-03-11,15.73,0.0,inf
2010-03-12,15.58,0.0,inf
2010-03-15,15.54,0.0,inf
2010-03-16,15.56,0.0,inf
2010-03-17,15.61,0.0,inf
2010-03-18,15.55,0.0,inf
2010-03-19,15.79,0.0,inf
2010-03-22,15.76,0.0,inf
2010-03-23,15.71,0.0,inf
2010-03-24,15.54,0.0,inf
2010-03-25,15.67,0.0,inf
2010-03-26,15.68,0.0,inf
2010-03-29,15.75,0.0,inf
2010-03-30,15.69,0.0,inf
2010-03-31,15.62,0.0,inf
2010-04-01,15.7,0.0,inf
2010-04-05,15.61,0.0,inf
2010-04-06,15.81,0.0,inf
2010-04-07,16.17,0.0,inf
2010-04-08,16.47,0.0,inf
2010-04-09,16.56,0.0,inf
2010-04-12,16.6,0.0,inf
2010-04-13,16.65,0.0,inf
2010-04-14,16.53,0.0,inf
2010-04-15,16.65,0.0,inf
2010-04-16,16.4,0.0,inf
2010-04-19,16.0,0.0,inf
2010-04-20,16.27,0.0,inf
2010-04-21,16.17,0.0,inf
2010-04-22,16.03,0.0,inf
2010-04-23,15.91,0.0,inf
2010-04-26,16.05,0.0,inf
2010-04-27,15.65,0.0,inf
2010-04-28,15.61,0.0,inf
2010-04-29,15.57,0.0,inf
2010-04-30,15.52,0.0,inf
2010-05-03,15.47,0.0,inf
2010-05-04,15.2,0.0,inf
2010-05-05,15.0,0.0,inf
2010-05-06,14.6,0.0,inf
2010-05-07,14.39,0.0,inf
2010-05-10,14.97,0.04,374.25
2010-05-11,14.71,0.04,367.75
2010-05-12,14.83,0.04,370.75
2010-05-13,14.68,0.04,367.0
2010-05-14,14.55,0.04,363.75
2010-05-17,14.8,0.04,370.0
2010-05-18,14.66,0.04,366.5
2010-05-19,14.65,0.04,366.25
2010-05-20,14.29,0.04,357.24999999999994
2010-05-21,14.37,0.04,359.25
2010-05-24,14.2,0.04,355.0
2010-05-25,14.16,0.04,354.0
2010-05-26,14.04,0.04,350.99999999999994
2010-05-27,14.14,0.04,353.5
2010-05-28,13.97,0.04,349.25
2010-06-01,13.84,0.04,346.0
2010-06-02,13.98,0.04,349.5
2010-06-03,13.92,0.04,348.0
2010-06-04,13.94,0.04,348.5
2010-06-07,14.0,0.04,350.0
2010-06-08,14.14,0.04,353.5
2010-06-09,14.05,0.04,351.25
2010-06-10,14.24,0.04,356.0
2010-06-11,14.18,0.04,354.5
2010-06-14,14.08,0.04,352.0
2010-06-15,14.19,0.04,354.75
2010-06-16,14.58,0.04,364.5
2010-06-17,14.58,0.04,364.5
2010-06-18,14.54,0.04,363.49999999999994
2010-06-21,14.66,0.04,366.5
2010-06-22,14.2,0.04,355.0
2010-06-23,14.12,0.04,353.0
2010-06-24,13.87,0.04,346.75
2010-06-25,14.01,0.04,350.25
2010-06-28,13.78,0.04,344.5
2010-06-29,13.53,0.04,338.25
2010-06-30,13.5,0.04,337.5
2010-07-01,13.52,0.04,338.0
2010-07-02,13.36,0.04,334.0
2010-07-06,13.42,0.04,335.5
2010-07-07,13.81,0.04,345.25
2010-07-08,13.72,0.04,343.0
2010-07-09,13.88,0.04,347.0
2010-07-12,14.11,0.04,352.75
2010-07-13,14.11,0.04,352.75
2010-07-14,14.09,0.04,352.25
2010-07-15,14.15,0.04,353.75
2010-07-16,13.63,0.04,340.75
2010-07-19,13.78,0.04,344.5
2010-07-20,14.08,0.04,352.0
2010-07-21,13.63,0.04,340.75
2010-07-22,13.93,0.04,348.25
2010-07-23,14.05,0.04,351.25
2010-07-26,14.18,0.04,354.5
2010-07-27,14.2,0.04,355.0
2010-07-28,13.96,0.04,349.0
2010-07-29,13.84,0.04,346.0
2010-07-30,13.84,0.04,346.0
2010-08-02,13.9,0.04,347.5
2010-08-03,13.75,0.04,343.75
2010-08-04,13.67,0.04,341.75
2010-08-05,13.68,0.04,342.0
2010-08-06,13.57,0.04,339.25
2010-08-09,13.68,0.04,342.0
2010-08-10,13.75,0.04,343.75
2010-08-11,13.4,0.04,335.0
2010-08-12,13.25,0.04,331.25
2010-08-13,13.22,0.04,330.5
2010-08-16,13.36,0.04,334.0
2010-08-17,13.48,0.04,337.0
2010-08-18,13.43,0.04,335.75
2010-08-19,13.13,0.04,328.25
2010-08-20,13.24,0.04,331.0
2010-08-23,13.14,0.04,328.5
2010-08-24,12.84,0.04,321.0
2010-08-25,12.78,0.04,319.5
2010-08-26,12.67,0.04,316.75
2010-08-27,12.79,0.04,319.75
2010-08-30,12.63,0.04,315.75
2010-08-31,12.7,0.04,317.5
2010-09-01,12.73,0.04,318.25
2010-09-02,12.72,0.04,318.0
2010-09-03,12.88,0.04,322.0
2010-09-07,12.95,0.04,323.75
2010-09-08,13.06,0.04,326.5
2010-09-09,13.16,0.04,329.0
2010-09-10,13.1,0.04,327.5
2010-09-13,13.26,0.04,331.5
2010-09-14,13.11,0.04,327.75
2010-09-15,13.14,0.04,328.5
2010-09-16,13.03,0.04,325.75
2010-09-17,12.96,0.04,324.0
2010-09-20,13.1,0.04,327.5
2010-09-21,13.0,0.04,325.0
2010-09-22,12.85,0.04,321.25
2010-09-23,12.79,0.04,319.75
2010-09-24,13.16,0.04,329.0
2010-09-27,12.9,0.04,322.5
2010-09-28,13.05,0.04,326.25
2010-09-29,13.04,0.04,326.0
2010-09-30,13.09,0.04,327.25
2010-10-01,13.04,0.04,326.0
2010-10-04,13.11,0.04,327.75
2010-10-05,13.29,0.04,332.25
2010-10-06,13.43,0.04,335.75
2010-10-07,13.39,0.04,334.75
2010-10-08,13.32,0.04,333.0
2010-10-11,13.28,0.04,332.0
2010-10-12,13.33,0.04,333.25
2010-10-13,13.27,0.04,331.75
2010-10-14,13.19,0.04,329.75
2010-10-15,13.15,0.04,328.75
2010-10-18,13.16,0.04,329.0
2010-10-19,13.18,0.04,329.5
2010-10-20,13.19,0.04,329.75
2010-10-21,13.05,0.04,326.25
2010-10-22,12.61,0.04,315.25
2010-10-25,12.66,0.04,316.5
2010-10-26,12.57,0.04,314.25
2010-10-27,12.55,0.04,313.75
2010-10-28,12.23,0.04,305.75
2010-10-29,12.3,0.04,307.5
2010-11-01,12.41,0.04,310.25
2010-11-02,12.47,0.04,311.75
2010-11-03,12.46,0.04,311.5
2010-11-04,12.59,0.04,314.75
2010-11-05,12.69,0.04,317.25
2010-11-08,12.52,0.04,313.0
2010-11-09,12.56,0.07,179.42857142857142
2010-11-10,12.67,0.07,180.99999999999997
2010-11-11,12.61,0.07,180.1428571428571
2010-11-12,12.5,0.07,178.57142857142856
2010-11-15,12.66,0.07,180.85714285714283
2010-11-16,12.49,0.07,178.42857142857142
2010-11-17,12.54,0.07,179.1428571428571
2010-11-18,12.55,0.07,179.28571428571428
2010-11-19,12.54,0.07,179.1428571428571
2010-11-22,12.47,0.07,178.14285714285714
2010-11-23,12.29,0.07,175.57142857142856
2010-11-24,12.36,0.07,176.57142857142856
2010-11-26,12.36,0.07,176.57142857142856
2010-11-29,12.36,0.07,176.57142857142856
2010-11-30,12.39,0.07,177.0
2010-12-01,12.56,0.07,179.42857142857142
2010-12-02,12.91,0.07,184.42857142857142
2010-12-03,12.96,0.07,185.14285714285714
2010-12-06,13.03,0.07,186.1428571428571
2010-12-07,13.06,0.07,186.57142857142856
2010-12-08,13.47,0.07,192.42857142857142
2010-12-09,13.45,0.07,192.1428571428571
2010-12-10,13.6,0.07,194.28571428571425
2010-12-13,13.43,0.07,191.85714285714283
2010-12-14,13.39,0.07,191.28571428571428
2010-12-15,13.45,0.07,192.1428571428571
2010-12-16,13.49,0.07,192.7142857142857
2010-12-17,13.61,0.07,194.4285714285714
2010-12-20,13.66,0.07,195.14285714285714
2010-12-21,13.67,0.07,195.28571428571428
2010-12-22,13.95,0.07,199.28571428571425
2010-12-23,13.92,0.07,198.85714285714283
2010-12-27,14.01,0.07,200.1428571428571
2010-12-28,14.06,0.07,200.85714285714283
2010-12-29,14.04,0.07,200.57142857142853
2010-12-30,14.1,0.07,201.42857142857142
2010-12-31,14.01,0.07,200.1428571428571
2011-01-03,14.09,0.07,201.28571428571428
2011-01-04,14.05,0.07,200.7142857142857
2011-01-05,14.15,0.07,202.14285714285714
2011-01-06,14.16,0.07,202.28571428571428
2011-01-07,14.24,0.07,203.42857142857142
2011-01-10,14.03,0.07,200.4285714285714
2011-01-11,14.04,0.07,200.57142857142853
2011-01-12,14.14,0.07,202.0
2011-01-13,14.21,0.07,203.0
2011-01-14,14.42,0.07,205.99999999999997
2011-01-18,14.24,0.07,203.42857142857142
2011-01-19,13.95,0.07,199.28571428571425
2011-01-20,13.69,0.07,195.57142857142856
2011-01-21,13.2,0.07,188.57142857142856
2011-01-24,13.2,0.07,188.57142857142856
2011-01-25,13.36,0.07,190.85714285714283
2011-01-26,13.32,0.07,190.28571428571428
2011-01-27,13.33,0.07,190.42857142857142
2011-01-28,12.96,0.07,185.14285714285714
2011-01-31,12.91,0.07,184.42857142857142
2011-02-01,13.2,0.07,188.57142857142856
2011-02-02,13.18,0.07,188.28571428571428
2011-02-03,13.21,0.07,188.71428571428572
2011-02-04,13.19,0.07,188.42857142857142
2011-02-07,13.15,0.07,187.85714285714283
2011-02-08,13.36,0.07,190.85714285714283
2011-02-09,13.28,0.07,189.7142857142857
2011-02-10,13.1,0.07,187.1428571428571
2011-02-11,13.13,0.07,187.57142857142856
2011-02-14,13.31,0.07,190.14285714285714
2011-02-15,13.41,0.07,191.57142857142856
2011-02-16,13.52,0.07,193.1428571428571
2011-02-17,13.36,0.07,190.85714285714283
2011-02-18,13.39,0.07,191.28571428571428
2011-02-22,13.24,0.07,189.14285714285714
2011-02-23,13.1,0.07,187.1428571428571
2011-02-24,12.91,0.07,184.42857142857142
2011-02-25,13.11,0.07,187.28571428571425
2011-02-28,13.18,0.07,188.28571428571428
2011-03-01,12.86,0.09,142.88888888888889
2011-03-02,12.72,0.09,141.33333333333334
2011-03-03,12.8,0.09,142.22222222222223
2011-03-04,12.67,0.09,140.77777777777777
2011-03-07,12.43,0.09,138.11111111111111
2011-03-08,12.7,0.09,141.11111111111111
2011-03-09,12.69,0.09,141.0
2011-03-10,12.56,0.09,139.55555555555557
2011-03-11,12.55,0.09,139.44444444444446
2011-03-14,12.43,0.09,138.11111111111111
2011-03-15,12.3,0.09,136.66666666666669
2011-03-16,12.22,0.09,135.7777777777778
2011-03-17,12.35,0.09,137.22222222222223
2011-03-18,12.46,0.09,138.44444444444446
2011-03-21,12.36,0.09,137.33333333333334
2011-03-22,12.43,0.09,138.11111111111111
2011-03-23,12.2,0.09,135.55555555555554
2011-03-24,12.37,0.09,137.44444444444443
2011-03-25,12.64,0.09,140.44444444444446
2011-03-28,12.56,0.09,139.55555555555557
2011-03-29,12.6,0.09,140.0
2011-03-30,12.57,0.09,139.66666666666669
2011-03-31,12.58,0.09,139.77777777777777
2011-04-01,12.69,0.09,141.0
2011-04-04,12.67,0.09,140.77777777777777
2011-04-05,12.85,0.09,142.77777777777777
2011-04-06,13.1,0.09,145.55555555555554
2011-04-07,13.09,0.09,145.44444444444446
2011-04-08,12.88,0.09,143.11111111111111
2011-04-11,13.08,0.09,145.33333333333334
2011-04-12,12.85,0.09,142.77777777777777
2011-04-13,12.86,0.09,142.88888888888889
2011-04-14,12.81,0.09,142.33333333333334
2011-04-15,12.95,0.09,143.88888888888889
2011-04-18,12.82,0.09,142.44444444444446
2011-04-19,12.74,0.09,141.55555555555557
2011-04-20,12.84,0.09,142.66666666666666
2011-04-21,13.2,0.09,146.66666666666666
2011-04-25,13.3,0.09,147.7777777777778
2011-04-26,13.48,0.09,149.7777777777778
2011-04-27,13.49,0.09,149.88888888888889
2011-04-28,13.64,0.09,151.55555555555557
2011-04-29,13.7,0.09,152.22222222222223
2011-05-02,13.56,0.09,150.66666666666669
2011-05-03,13.69,0.09,152.11111111111111
2011-05-04,13.79,0.09,153.22222222222223
2011-05-05,13.5,0.09,150.0
2011-05-06,13.51,0.09,150.11111111111111
2011-05-09,13.48,0.09,149.7777777777778
2011-05-10,13.56,0.15,90.4
2011-05-11,13.43,0.15,89.53333333333333
2011-05-12,13.26,0.15,88.4
2011-05-13,13.16,0.15,87.73333333333333
2011-05-16,13.3,0.15,88.66666666666667
2011-05-17,13.4,0.15,89.33333333333334
2011-05-18,13.37,0.15,89.13333333333333
2011-05-19,13.5,0.15,90.0
2011-05-20,13.41,0.15,89.4
2011-05-23,13.31,0.15,88.73333333333333
2011-05-24,13.29,0.15,88.6
2011-05-25,13.29,0.15,88.6
2011-05-26,13.06,0.15,87.06666666666668
2011-05-27,13.21,0.15,88.06666666666668
2011-05-31,13.35,0.15,89.0
2011-06-01,12.99,0.15,86.60000000000001
2011-06-02,13.03,0.15,86.86666666666666
2011-06-03,12.83,0.15,85.53333333333333
2011-06-06,12.77,0.15,85.13333333333334
2011-06-07,12.78,0.15,85.2
2011-06-08,12.68,0.15,84.53333333333333
2011-06-09,12.69,0.15,84.6
2011-06-10,12.74,0.15,84.93333333333334
2011-06-13,12.91,0.15,86.06666666666668
2011-06-14,12.84,0.15,85.60000000000001
2011-06-15,12.77,0.15,85.13333333333334
2011-06-16,12.89,0.15,85.93333333333334
2011-06-17,13.07,0.15,87.13333333333334
2011-06-20,13.11,0.15,87.4
2011-06-21,13.11,0.15,87.4
2011-06-22,13.02,0.15,86.8
2011-06-23,12.95,0.15,86.33333333333333
2011-06-24,12.86,0.15,85.73333333333333
2011-06-27,12.86,0.15,85.73333333333333
2011-06-28,13.16,0.15,87.73333333333333
2011-06-29,13.26,0.15,88.4
2011-06-30,13.44,0.15,89.6
2011-07-01,13.58,0.15,90.53333333333333
2011-07-05,13.66,0.15,91.06666666666668
2011-07-06,13.71,0.15,91.4
2011-07-07,13.77,0.15,91.8
2011-07-08,13.66,0.15,91.06666666666668
2011-07-11,13.46,0.15,89.73333333333335
2011-07-12,13.61,0.15,90.73333333333333
2011-07-13,13.78,0.15,91.86666666666666
2011-07-14,13.55,0.15,90.33333333333334
2011-07-15,13.56,0.15,90.4
2011-07-18,13.4,0.15,89.33333333333334
2011-07-19,13.47,0.15,89.80000000000001
2011-07-20,13.5,0.15,90.0
2011-07-21,13.6,0.15,90.66666666666667
2011-07-22,13.28,0.15,88.53333333333333
2011-07-25,13.18,0.15,87.86666666666667
2011-07-26,13.12,0.15,87.46666666666667
2011-07-27,13.01,0.15,86.73333333333333
2011-07-28,12.69,0.15,84.6
2011-07-29,12.68,0.15,84.53333333333333
2011-08-01,12.49,0.15,83.26666666666667
2011-08-02,12.38,0.15,82.53333333333335
2011-08-03,12.45,0.15,83.0
2011-08-04,11.94,0.15,79.6
2011-08-05,11.79,0.15,78.6
2011-08-08,10.76,0.15,71.73333333333333
2011-08-09,11.38,0.15,75.86666666666667
2011-08-10,10.74,0.15,71.60000000000001
2011-08-11,11.26,0.15,75.06666666666666
2011-08-12,11.05,0.15,73.66666666666667
2011-08-15,11.52,0.15,76.8
2011-08-16,11.37,0.15,75.8
2011-08-17,11.25,0.15,75.0
2011-08-18,10.73,0.15,71.53333333333335
2011-08-19,10.56,0.15,70.4
2011-08-22,10.57,0.15,70.46666666666667
2011-08-23,10.89,0.15,72.60000000000001
2011-08-24,11.11,0.15,74.06666666666666
2011-08-25,10.89,0.15,72.60000000000001
2011-08-26,10.98,0.15,73.2
2011-08-29,11.45,0.15,76.33333333333333
2011-08-30,11.53,0.15,76.86666666666666
2011-08-31,11.75,0.15,78.33333333333334
2011-09-01,11.6,0.15,77.33333333333333
2011-09-02,11.4,0.15,76.0
2011-09-06,11.23,0.15,74.86666666666667
2011-09-07,11.81,0.15,78.73333333333333
2011-09-08,11.75,0.15,78.33333333333334
2011-09-09,11.65,0.15,77.66666666666667
2011-09-12,12.0,0.15,80.0
2011-09-13,12.21,0.15,81.4
2011-09-14,12.43,0.15,82.86666666666667
2011-09-15,12.42,0.15,82.8
2011-09-16,12.39,0.15,82.60000000000001
2011-09-19,12.19,0.15,81.26666666666667
2011-09-20,12.17,0.15,81.13333333333334
2011-09-21,11.58,0.15,77.2
2011-09-22,11.38,0.15,75.86666666666667
2011-09-23,11.56,0.15,77.06666666666668
2011-09-26,11.71,0.15,78.06666666666668
2011-09-27,11.79,0.15,78.6
2011-09-28,11.51,0.15,76.73333333333333
2011-09-29,11.74,0.15,78.26666666666667
2011-09-30,11.4,0.15,76.0
2011-10-03,11.14,0.15,74.26666666666668
2011-10-04,11.53,0.15,76.86666666666666
2011-10-05,11.56,0.15,77.06666666666668
2011-10-06,11.88,0.15,79.2
2011-10-07,11.6,0.15,77.33333333333333
2011-10-10,12.01,0.15,80.06666666666666
2011-10-11,12.1,0.15,80.66666666666667
2011-10-12,12.25,0.15,81.66666666666667
2011-10-13,12.19,0.15,81.26666666666667
2011-10-14,12.02,0.15,80.13333333333334
2011-10-17,11.81,0.15,78.73333333333333
2011-10-18,12.3,0.15,82.00000000000001
2011-10-19,12.16,0.15,81.06666666666668
2011-10-20,12.34,0.15,82.26666666666667
2011-10-21,12.24,0.15,81.60000000000001
2011-10-24,12.36,0.15,82.4
2011-10-25,12.13,0.15,80.86666666666667
2011-10-26,12.38,0.15,82.53333333333335
2011-10-27,12.91,0.15,86.06666666666668
2011-10-28,13.02,0.15,86.8
2011-10-31,12.75,0.15,85.0
2011-11-01,12.12,0.15,80.8
2011-11-02,12.37,0.15,82.46666666666667
2011-11-03,12.53,0.15,83.53333333333333
2011-11-04,12.4,0.15,82.66666666666667
2011-11-07,12.55,0.15,83.66666666666667
2011-11-08,12.85,0.15,85.66666666666667
2011-11-09,12.49,0.15,83.26666666666667
2011-11-10,12.64,0.15,84.26666666666668
2011-11-11,12.79,0.15,85.26666666666667
2011-11-14,12.51,0.15,83.4
2011-11-15,12.67,0.15,84.46666666666667
2011-11-16,12.52,0.15,83.46666666666667
2011-11-17,12.32,0.15,82.13333333333334
2011-11-18,12.18,0.15,81.2
2011-11-21,11.99,0.15,79.93333333333334
2011-11-22,11.97,0.15,79.80000000000001
2011-11-23,11.58,0.15,77.2
2011-11-25,11.82,0.15,78.80000000000001
2011-11-28,11.92,0.15,79.46666666666667
2011-11-29,11.79,0.15,78.6
2011-11-30,12.45,0.15,83.0
2011-12-01,12.51,0.15,83.4
2011-12-02,12.49,0.15,83.26666666666667
2011-12-05,12.64,0.15,84.26666666666668
2011-12-06,12.61,0.15,84.06666666666666
2011-12-07,12.66,0.15,84.4
2011-12-08,12.21,0.15,81.4
2011-12-09,12.5,0.15,83.33333333333334
2011-12-12,12.59,0.15,83.93333333333334
2011-12-13,12.34,0.15,82.26666666666667
2011-12-14,12.29,0.15,81.93333333333334
2011-12-15,12.32,0.15,82.13333333333334
2011-12-16,12.42,0.15,82.8
2011-12-19,12.18,0.15,81.2
2011-12-20,12.46,0.15,83.06666666666668
2011-12-21,12.48,0.15,83.2
2011-12-22,12.8,0.15,85.33333333333334
2011-12-23,12.74,0.15,84.93333333333334
2011-12-27,12.84,0.15,85.60000000000001
2011-12-28,12.71,0.15,84.73333333333335
2011-12-29,12.91,0.15,86.06666666666668
2011-12-30,12.85,0.15,85.66666666666667
2012-01-03,12.95,0.15,86.33333333333333
2012-01-04,13.16,0.15,87.73333333333333
2012-01-05,13.21,0.15,88.06666666666668
2012-01-06,13.42,0.15,89.46666666666667
2012-01-09,13.41,0.15,89.4
2012-01-10,13.44,0.15,89.6
2012-01-11,13.41,0.15,89.4
2012-01-12,13.53,0.15,90.2
2012-01-13,13.66,0.15,91.06666666666668
2012-01-17,13.57,0.15,90.46666666666667
2012-01-18,13.4,0.15,89.33333333333334
2012-01-19,13.39,0.15,89.26666666666668
2012-01-20,12.9,0.15,86.0
2012-01-23,12.9,0.15,86.0
2012-01-24,12.77,0.15,85.13333333333334
2012-01-25,12.74,0.15,84.93333333333334
2012-01-26,12.63,0.15,84.2
2012-01-27,12.72,0.15,84.80000000000001
2012-01-30,12.48,0.15,83.2
2012-01-31,12.33,0.15,82.2
2012-02-01,12.25,0.15,81.66666666666667
2012-02-02,12.28,0.15,81.86666666666666
2012-02-03,12.59,0.15,83.93333333333334
2012-02-06,12.5,0.15,83.33333333333334
2012-02-07,12.49,0.15,83.26666666666667
2012-02-08,12.54,0.15,83.6
2012-02-09,12.52,0.15,83.46666666666667
2012-02-10,12.5,0.15,83.33333333333334
2012-02-13,12.56,0.15,83.73333333333333
2012-02-14,12.58,0.15,83.86666666666667
2012-02-15,12.61,0.15,84.06666666666666
2012-02-16,12.7,0.15,84.66666666666667
2012-02-17,12.78,0.15,85.2
2012-02-21,12.76,0.15,85.06666666666666
2012-02-22,12.39,0.15,82.60000000000001
2012-02-23,12.53,0.15,83.53333333333333
2012-02-24,12.46,0.15,83.06666666666668
2012-02-27,12.6,0.15,84.0
2012-02-28,12.62,0.15,84.13333333333333
2012-02-29,12.59,0.12,104.91666666666667
2012-03-01,12.72,0.12,106.00000000000001
2012-03-02,12.72,0.12,106.00000000000001
2012-03-05,12.54,0.12,104.5
2012-03-06,12.34,0.12,102.83333333333334
2012-03-07,12.46,0.12,103.83333333333334
2012-03-08,12.45,0.12,103.75
2012-03-09,12.54,0.12,104.5
2012-03-12,12.56,0.12,104.66666666666667
2012-03-13,12.85,0.12,107.08333333333333
2012-03-14,12.96,0.12,108.00000000000001
2012-03-15,13.28,0.12,110.66666666666667
2012-03-16,13.3,0.12,110.83333333333334
2012-03-19,13.46,0.12,112.16666666666667
2012-03-20,13.41,0.12,111.75
2012-03-21,13.25,0.12,110.41666666666667
2012-03-22,13.2,0.12,110.0
2012-03-23,13.29,0.12,110.75
2012-03-26,13.39,0.12,111.58333333333334
2012-03-27,13.32,0.12,111.0
2012-03-28,13.35,0.12,111.25
2012-03-29,13.16,0.12,109.66666666666667
2012-03-30,13.23,0.12,110.25000000000001
2012-04-02,13.3,0.12,110.83333333333334
2012-04-03,13.48,0.12,112.33333333333334
2012-04-04,13.21,0.12,110.08333333333334
2012-04-05,13.11,0.12,109.25
2012-04-09,12.84,0.12,107.0
2012-04-10,12.5,0.12,104.16666666666667
2012-04-11,12.59,0.12,104.91666666666667
2012-04-12,12.74,0.12,106.16666666666667
2012-04-13,12.49,0.12,104.08333333333334
2012-04-16,12.73,0.12,106.08333333333334
2012-04-17,12.86,0.12,107.16666666666667
2012-04-18,12.79,0.12,106.58333333333333
2012-04-19,12.43,0.12,103.58333333333333
2012-04-20,12.41,0.12,103.41666666666667
2012-04-23,12.3,0.12,102.50000000000001
2012-04-24,12.4,0.12,103.33333333333334
2012-04-25,12.45,0.12,103.75
2012-04-26,12.52,0.12,104.33333333333333
2012-04-27,12.36,0.12,103.0
2012-04-30,12.33,0.12,102.75
2012-05-01,12.36,0.12,103.0
2012-05-02,12.39,0.12,103.25000000000001
2012-05-03,12.3,0.12,102.50000000000001
2012-05-04,12.19,0.12,101.58333333333333
2012-05-07,12.24,0.12,102.0
2012-05-08,12.19,0.12,101.58333333333333
2012-05-09,12.01,0.12,100.08333333333333
2012-05-10,12.07,0.17,71.0
2012-05-11,12.03,0.17,70.76470588235293
2012-05-14,11.92,0.17,70.11764705882352
2012-05-15,11.88,0.17,69.88235294117646
2012-05-16,11.81,0.17,69.47058823529412
2012-05-17,11.7,0.17,68.8235294117647
2012-05-18,11.65,0.17,68.52941176470588
2012-05-21,11.78,0.17,69.29411764705881
2012-05-22,11.9,0.17,70.0
2012-05-23,11.96,0.17,70.3529411764706
2012-05-24,11.93,0.17,70.17647058823529
2012-05-25,11.93,0.17,70.17647058823529
2012-05-29,11.95,0.17,70.29411764705881
2012-05-30,11.61,0.17,68.29411764705881
2012-05-31,11.63,0.17,68.41176470588235
2012-06-01,11.39,0.17,67.0
2012-06-04,11.36,0.17,66.8235294117647
2012-06-05,11.35,0.17,66.76470588235293
2012-06-06,11.4,0.17,67.05882352941177
2012-06-07,11.55,0.17,67.94117647058823
2012-06-08,11.71,0.17,68.88235294117646
2012-06-11,11.41,0.17,67.11764705882352
2012-06-12,11.48,0.17,67.52941176470588
2012-06-13,11.5,0.17,67.6470588235294
2012-06-14,11.6,0.17,68.23529411764706
2012-06-15,11.73,0.17,69.0
2012-06-18,11.7,0.17,68.8235294117647
2012-06-19,11.82,0.17,69.52941176470588
2012-06-20,11.76,0.17,69.17647058823529
2012-06-21,11.6,0.17,68.23529411764706
2012-06-22,11.73,0.17,69.0
2012-06-25,11.41,0.17,67.11764705882352
2012-06-26,11.34,0.17,66.70588235294117
2012-06-27,11.47,0.17,67.47058823529412
2012-06-28,11.46,0.17,67.41176470588235
2012-06-29,11.61,0.17,68.29411764705881
2012-07-02,11.82,0.17,69.52941176470588
2012-07-03,11.86,0.17,69.76470588235293
2012-07-05,11.83,0.17,69.58823529411764
2012-07-06,11.89,0.17,69.94117647058823
2012-07-09,11.75,0.17,69.11764705882352
2012-07-10,11.64,0.17,68.47058823529412
2012-07-11,11.84,0.17,69.6470588235294
2012-07-12,11.77,0.17,69.23529411764706
2012-07-13,12.05,0.17,70.88235294117646
2012-07-16,12.09,0.17,71.11764705882352
2012-07-17,12.21,0.17,71.82352941176471
2012-07-18,12.04,0.17,70.8235294117647
2012-07-19,11.98,0.17,70.47058823529412
2012-07-20,11.51,0.17,67.70588235294117
2012-07-23,11.37,0.17,66.88235294117646
2012-07-24,11.51,0.17,67.70588235294117
