date,NVR,NVR_EPS,PE Ratio
1992-03-03,1.38,0.06,23.0
1992-03-04,1.5,0.06,25.0
1992-03-05,1.38,0.06,23.0
1992-03-06,1.38,0.06,23.0
1992-03-09,1.5,0.06,25.0
1992-03-10,1.38,0.06,23.0
1992-03-11,1.38,0.06,23.0
1992-03-12,1.38,0.06,23.0
1992-03-13,1.38,0.06,23.0
1992-03-16,1.5,0.06,25.0
1992-03-17,1.5,0.06,25.0
1992-03-18,1.38,0.06,23.0
1992-03-19,1.38,0.06,23.0
1992-03-20,1.38,0.06,23.0
1992-03-23,1.38,0.06,23.0
1992-03-24,1.25,0.06,20.833333333333336
1992-03-25,1.25,0.06,20.833333333333336
1992-03-26,1.13,0.06,18.833333333333332
1992-03-27,1.13,0.06,18.833333333333332
1992-03-30,1.25,0.06,20.833333333333336
1992-03-31,1.13,0.06,18.833333333333332
1992-04-01,1.0,0.06,16.666666666666668
1992-04-02,0.88,0.06,14.666666666666668
1992-04-03,0.94,0.06,15.666666666666666
1992-04-06,0.56,0.06,9.333333333333334
1992-04-07,0.5,0.06,8.333333333333334
1992-04-08,0.69,0.06,11.5
1992-04-09,0.75,0.06,12.5
1992-04-10,0.75,0.06,12.5
1992-04-13,0.81,0.06,13.500000000000002
1992-04-14,0.75,0.06,12.5
1992-04-15,0.69,0.06,11.5
1992-04-16,0.56,0.06,9.333333333333334
1992-04-20,0.56,0.06,9.333333333333334
1992-04-21,0.56,0.06,9.333333333333334
1992-04-22,0.63,0.06,10.5
1992-04-23,0.69,0.06,11.5
1992-04-24,0.75,0.06,12.5
1992-04-27,0.81,0.06,13.500000000000002
1992-04-28,0.75,0.06,12.5
1992-04-29,0.75,0.06,12.5
1992-04-30,0.69,0.06,11.5
1992-05-01,0.75,0.06,12.5
1992-05-04,0.69,0.06,11.5
1992-05-05,0.69,0.06,11.5
1992-05-06,0.69,0.06,11.5
1992-05-07,0.63,0.06,10.5
1992-05-08,0.63,0.06,10.5
1992-05-11,0.75,0.06,12.5
1992-05-12,0.69,0.06,11.5
1992-05-13,0.69,0.06,11.5
1992-05-14,0.63,0.06,10.5
1992-05-15,0.63,0.06,10.5
1992-05-18,0.63,0.06,10.5
1992-05-19,0.69,0.06,11.5
1992-05-20,0.63,0.06,10.5
1992-05-21,0.63,0.06,10.5
1992-05-22,0.63,0.06,10.5
1992-05-26,0.56,0.06,9.333333333333334
1992-05-27,0.63,0.06,10.5
1992-05-28,0.75,0.06,12.5
1992-05-29,0.75,0.06,12.5
1992-06-01,0.75,0.06,12.5
1992-06-02,0.75,0.06,12.5
1992-06-03,0.75,0.06,12.5
1992-06-04,0.81,0.06,13.500000000000002
1992-06-05,0.81,0.06,13.500000000000002
1992-06-08,0.81,0.06,13.500000000000002
1992-06-09,0.75,0.06,12.5
1992-06-10,0.75,0.06,12.5
1992-06-11,0.63,0.06,10.5
1992-06-12,0.69,0.06,11.5
1992-06-15,0.63,0.06,10.5
1992-06-16,0.63,0.06,10.5
1992-06-17,0.63,0.06,10.5
1992-06-18,0.56,0.06,9.333333333333334
1992-06-19,0.56,0.06,9.333333333333334
1992-06-22,0.63,0.06,10.5
1992-06-23,0.56,0.06,9.333333333333334
1992-06-24,0.63,0.06,10.5
1992-06-25,0.56,0.06,9.333333333333334
1992-06-26,0.63,0.06,10.5
1992-06-29,0.56,0.06,9.333333333333334
1992-06-30,0.56,0.06,9.333333333333334
1992-07-01,0.56,0.06,9.333333333333334
1992-07-02,0.63,0.06,10.5
1992-07-06,0.63,0.06,10.5
1992-07-07,0.56,0.06,9.333333333333334
1992-07-08,0.56,0.06,9.333333333333334
1992-07-09,0.63,0.06,10.5
1992-07-10,0.56,0.06,9.333333333333334
1992-07-13,0.56,0.06,9.333333333333334
1992-07-14,0.63,0.06,10.5
1992-07-15,0.56,0.06,9.333333333333334
1992-07-16,0.56,0.06,9.333333333333334
1992-07-17,0.63,0.06,10.5
1992-07-20,0.5,0.06,8.333333333333334
1992-07-21,0.56,0.06,9.333333333333334
1992-07-22,0.63,0.06,10.5
1992-07-23,0.56,0.06,9.333333333333334
1992-07-24,0.56,0.06,9.333333333333334
1992-07-27,0.56,0.06,9.333333333333334
1992-07-28,0.56,0.06,9.333333333333334
1992-07-29,0.63,0.06,10.5
1992-07-30,0.63,0.06,10.5
1992-07-31,0.63,0.06,10.5
1992-08-03,0.63,0.06,10.5
1992-08-04,0.63,0.06,10.5
1992-08-05,0.63,0.06,10.5
1992-08-06,0.63,0.06,10.5
1992-08-07,0.63,0.06,10.5
1992-08-10,0.63,0.06,10.5
1992-08-11,0.56,0.06,9.333333333333334
1992-08-12,0.63,0.06,10.5
1992-08-13,0.56,0.06,9.333333333333334
1992-08-14,0.56,0.06,9.333333333333334
1992-08-17,0.63,0.06,10.5
1992-08-18,0.63,0.06,10.5
1992-08-19,0.63,0.06,10.5
1992-08-20,0.56,0.06,9.333333333333334
1992-08-21,0.56,0.06,9.333333333333334
1992-08-24,0.56,0.06,9.333333333333334
1992-08-25,0.5,0.06,8.333333333333334
1992-08-26,0.63,0.06,10.5
1992-08-27,0.5,0.06,8.333333333333334
1992-08-28,0.63,0.06,10.5
1992-08-31,0.56,0.06,9.333333333333334
1992-09-01,0.56,0.06,9.333333333333334
1992-09-02,0.63,0.06,10.5
1992-09-03,0.56,0.06,9.333333333333334
1992-09-04,0.63,0.06,10.5
1992-09-08,0.63,0.06,10.5
1992-09-09,0.56,0.06,9.333333333333334
1992-09-10,0.5,0.06,8.333333333333334
1992-09-11,0.63,0.06,10.5
1992-09-14,0.63,0.06,10.5
1992-09-15,0.56,0.06,9.333333333333334
1992-09-16,0.56,0.06,9.333333333333334
1992-09-17,0.5,0.06,8.333333333333334
1992-09-18,0.56,0.06,9.333333333333334
1992-09-21,0.56,0.06,9.333333333333334
1992-09-22,0.56,0.06,9.333333333333334
1992-09-23,0.56,0.06,9.333333333333334
1992-09-24,0.63,0.06,10.5
1992-09-25,0.56,0.06,9.333333333333334
1992-09-28,0.5,0.06,8.333333333333334
1992-09-29,0.56,0.06,9.333333333333334
1992-09-30,0.63,0.06,10.5
1992-10-01,0.56,0.06,9.333333333333334
1992-10-02,0.56,0.06,9.333333333333334
1992-10-05,0.56,0.06,9.333333333333334
1992-10-06,0.5,0.06,8.333333333333334
1992-10-07,0.5,0.06,8.333333333333334
1992-10-08,0.5,0.06,8.333333333333334
1992-10-09,0.5,0.06,8.333333333333334
1992-10-12,0.5,0.06,8.333333333333334
1992-10-13,0.5,0.06,8.333333333333334
1992-10-14,0.5,0.06,8.333333333333334
1992-10-15,0.5,0.06,8.333333333333334
1992-10-16,0.5,0.06,8.333333333333334
1992-10-19,0.56,0.06,9.333333333333334
1992-10-20,0.5,0.06,8.333333333333334
1992-10-21,0.56,0.06,9.333333333333334
1992-10-22,0.5,0.06,8.333333333333334
1992-10-23,0.5,0.06,8.333333333333334
1992-10-26,0.5,0.06,8.333333333333334
1992-10-27,0.44,0.06,7.333333333333334
1992-10-28,0.5,0.06,8.333333333333334
1992-10-29,0.5,0.06,8.333333333333334
1992-10-30,0.5,0.06,8.333333333333334
1992-11-02,0.5,0.06,8.333333333333334
1992-11-03,0.63,0.06,10.5
1992-11-04,0.69,0.06,11.5
1992-11-05,0.75,0.06,12.5
1992-11-06,0.63,0.06,10.5
1992-11-09,0.63,0.06,10.5
1992-11-10,0.63,0.06,10.5
1992-11-11,0.63,0.06,10.5
1992-11-12,0.63,0.06,10.5
1992-11-13,0.56,0.06,9.333333333333334
1992-11-16,0.63,0.06,10.5
1992-11-17,0.69,0.06,11.5
1992-11-18,0.56,0.06,9.333333333333334
1992-11-19,0.5,0.06,8.333333333333334
1992-11-20,0.5,0.06,8.333333333333334
1992-11-23,0.56,0.06,9.333333333333334
1992-11-24,0.5,0.06,8.333333333333334
1992-11-25,0.56,0.06,9.333333333333334
1992-11-27,0.5,0.06,8.333333333333334
1992-11-30,0.5,0.06,8.333333333333334
1992-12-01,0.5,0.06,8.333333333333334
1992-12-02,0.56,0.06,9.333333333333334
1992-12-03,0.5,0.06,8.333333333333334
1992-12-04,0.5,0.06,8.333333333333334
1992-12-07,0.56,0.06,9.333333333333334
1992-12-08,0.63,0.06,10.5
1992-12-09,0.5,0.06,8.333333333333334
1992-12-10,0.5,0.06,8.333333333333334
1992-12-11,0.5,0.06,8.333333333333334
1992-12-14,0.5,0.06,8.333333333333334
1992-12-15,0.5,0.06,8.333333333333334
1992-12-16,0.5,0.06,8.333333333333334
1992-12-17,0.56,0.06,9.333333333333334
1992-12-18,0.5,0.06,8.333333333333334
1992-12-21,0.5,0.06,8.333333333333334
1992-12-22,0.5,0.06,8.333333333333334
1992-12-23,0.5,0.06,8.333333333333334
1992-12-24,0.5,0.06,8.333333333333334
1992-12-28,0.5,0.06,8.333333333333334
1992-12-29,0.5,0.06,8.333333333333334
1992-12-30,0.56,0.06,9.333333333333334
1992-12-31,0.5,0.06,8.333333333333334
1993-01-04,0.5,0.06,8.333333333333334
1993-01-05,0.56,0.06,9.333333333333334
1993-01-06,0.56,0.06,9.333333333333334
1993-01-07,0.63,0.06,10.5
1993-01-08,0.63,0.06,10.5
1993-01-11,0.63,0.06,10.5
1993-01-12,0.56,0.06,9.333333333333334
1993-01-13,0.63,0.06,10.5
1993-01-14,0.88,0.06,14.666666666666668
1993-01-15,0.75,0.06,12.5
1993-01-18,0.75,0.06,12.5
1993-01-19,0.75,0.06,12.5
1993-01-20,0.75,0.06,12.5
1993-01-21,0.75,0.06,12.5
1993-01-22,0.75,0.06,12.5
1993-01-25,0.75,0.06,12.5
1993-01-26,0.75,0.06,12.5
1993-01-27,0.75,0.06,12.5
1993-01-28,0.75,0.06,12.5
1993-01-29,0.75,0.06,12.5
1993-02-01,0.75,0.06,12.5
1993-02-02,0.69,0.06,11.5
1993-02-03,0.75,0.06,12.5
1993-02-04,0.69,0.06,11.5
1993-02-05,0.75,0.06,12.5
1993-02-08,0.69,0.06,11.5
1993-02-09,0.75,0.06,12.5
1993-02-10,0.75,0.06,12.5
1993-02-11,0.69,0.06,11.5
1993-02-12,0.69,0.06,11.5
1993-02-16,0.63,0.06,10.5
1993-02-17,0.75,0.06,12.5
1993-02-18,0.63,0.06,10.5
1993-02-19,0.69,0.06,11.5
1993-02-22,0.69,0.06,11.5
1993-02-23,0.63,0.06,10.5
1993-02-24,0.63,0.06,10.5
1993-02-25,0.63,0.06,10.5
1993-02-26,0.63,0.06,10.5
1993-03-01,0.63,0.06,10.5
1993-03-02,0.69,0.06,11.5
1993-03-03,0.69,0.06,11.5
1993-03-04,0.69,0.06,11.5
1993-03-05,0.63,0.06,10.5
1993-03-08,0.63,0.06,10.5
1993-03-09,0.69,0.06,11.5
1993-03-10,0.63,0.06,10.5
1993-03-11,0.63,0.06,10.5
1993-03-12,0.63,0.06,10.5
1993-03-15,0.63,0.06,10.5
1993-03-16,0.63,0.06,10.5
1993-03-17,0.69,0.06,11.5
1993-03-18,0.63,0.06,10.5
1993-03-19,0.63,0.06,10.5
1993-03-22,0.63,0.06,10.5
1993-03-23,0.63,0.06,10.5
1993-03-24,0.63,0.06,10.5
1993-03-25,0.63,0.06,10.5
1993-03-26,0.63,0.06,10.5
1993-03-29,0.63,0.06,10.5
1993-03-30,0.63,0.06,10.5
1993-03-31,0.69,0.06,11.5
1993-04-01,0.63,0.06,10.5
1993-04-02,0.63,0.06,10.5
1993-04-05,0.63,0.06,10.5
1993-04-06,0.56,0.06,9.333333333333334
1993-04-07,0.56,0.06,9.333333333333334
1993-04-08,0.56,0.06,9.333333333333334
1993-04-12,0.56,0.06,9.333333333333334
1993-04-13,0.56,0.06,9.333333333333334
1993-04-14,0.56,0.06,9.333333333333334
1993-04-15,0.63,0.06,10.5
1993-04-16,0.63,0.06,10.5
1993-04-19,0.63,0.06,10.5
1993-04-20,0.56,0.06,9.333333333333334
1993-04-21,0.56,0.06,9.333333333333334
1993-04-22,0.63,0.06,10.5
1993-04-23,0.69,0.06,11.5
1993-04-26,0.63,0.06,10.5
1993-04-27,0.69,0.06,11.5
1993-04-28,0.69,0.06,11.5
1993-04-29,0.63,0.06,10.5
1993-04-30,0.63,0.06,10.5
1993-05-03,0.63,0.06,10.5
1993-05-04,0.63,0.06,10.5
1993-05-05,0.56,0.06,9.333333333333334
1993-05-06,0.69,0.06,11.5
1993-05-07,0.69,0.06,11.5
1993-05-10,0.63,0.06,10.5
1993-05-11,0.69,0.06,11.5
1993-05-12,0.69,0.06,11.5
1993-05-13,0.63,0.06,10.5
1993-05-14,0.69,0.06,11.5
1993-05-17,0.63,0.06,10.5
1993-05-18,0.63,0.06,10.5
1993-05-19,0.56,0.06,9.333333333333334
1993-05-20,0.56,0.06,9.333333333333334
1993-05-21,0.56,0.06,9.333333333333334
1993-05-24,0.5,0.06,8.333333333333334
1993-05-25,0.5,0.06,8.333333333333334
1993-05-26,0.5,0.06,8.333333333333334
1993-05-27,0.5,0.06,8.333333333333334
1993-05-28,0.56,0.06,9.333333333333334
1993-06-01,0.5,0.06,8.333333333333334
1993-06-02,0.5,0.06,8.333333333333334
1993-06-03,0.5,0.06,8.333333333333334
1993-06-04,0.44,0.06,7.333333333333334
1993-06-07,0.44,0.06,7.333333333333334
1993-06-08,0.5,0.06,8.333333333333334
1993-06-09,0.5,0.06,8.333333333333334
1993-06-10,0.44,0.06,7.333333333333334
1993-06-11,0.44,0.06,7.333333333333334
1993-06-14,0.5,0.06,8.333333333333334
1993-06-15,0.5,0.06,8.333333333333334
1993-06-16,0.5,0.06,8.333333333333334
1993-06-17,0.5,0.06,8.333333333333334
1993-06-18,0.5,0.06,8.333333333333334
1993-06-21,0.44,0.06,7.333333333333334
1993-06-22,0.38,0.06,6.333333333333334
1993-06-23,0.44,0.06,7.333333333333334
1993-06-24,0.44,0.06,7.333333333333334
1993-06-25,0.38,0.06,6.333333333333334
1993-06-28,0.38,0.06,6.333333333333334
1993-06-29,0.44,0.06,7.333333333333334
1993-06-30,0.38,0.06,6.333333333333334
1993-07-01,0.44,0.06,7.333333333333334
1993-07-02,0.44,0.06,7.333333333333334
1993-07-06,0.38,0.06,6.333333333333334
1993-07-07,0.44,0.06,7.333333333333334
1993-07-08,0.38,0.06,6.333333333333334
1993-07-09,0.44,0.06,7.333333333333334
1993-07-12,0.38,0.06,6.333333333333334
1993-07-13,0.44,0.06,7.333333333333334
1993-07-14,0.44,0.06,7.333333333333334
1993-07-15,0.38,0.06,6.333333333333334
1993-07-16,0.38,0.06,6.333333333333334
1993-07-19,0.38,0.06,6.333333333333334
1993-07-20,0.38,0.06,6.333333333333334
1993-07-21,0.44,0.06,7.333333333333334
1993-07-22,0.38,0.06,6.333333333333334
1993-07-23,0.38,0.06,6.333333333333334
1993-07-26,0.31,0.06,5.166666666666667
1993-07-27,0.38,0.06,6.333333333333334
1993-07-28,0.31,0.06,5.166666666666667
1993-07-29,0.38,0.06,6.333333333333334
1993-07-30,0.38,0.06,6.333333333333334
1993-08-02,0.38,0.06,6.333333333333334
1993-08-03,0.44,0.06,7.333333333333334
1993-08-04,0.44,0.06,7.333333333333334
1993-08-05,0.44,0.06,7.333333333333334
1993-08-06,0.44,0.06,7.333333333333334
1993-08-09,0.44,0.06,7.333333333333334
1993-08-10,0.38,0.06,6.333333333333334
1993-08-11,0.44,0.06,7.333333333333334
1993-08-12,0.44,0.06,7.333333333333334
1993-08-13,0.5,0.06,8.333333333333334
1993-08-16,0.5,0.06,8.333333333333334
1993-08-17,0.5,0.06,8.333333333333334
1993-08-18,0.44,0.06,7.333333333333334
1993-08-19,0.44,0.06,7.333333333333334
1993-08-20,0.5,0.06,8.333333333333334
1993-08-23,0.38,0.06,6.333333333333334
1993-08-24,0.44,0.06,7.333333333333334
1993-08-25,0.38,0.06,6.333333333333334
1993-08-26,0.5,0.06,8.333333333333334
1993-08-27,0.5,0.06,8.333333333333334
1993-08-30,0.5,0.06,8.333333333333334
1993-08-31,0.5,0.06,8.333333333333334
1993-09-01,0.5,0.06,8.333333333333334
1993-09-02,0.44,0.06,7.333333333333334
1993-09-03,0.44,0.06,7.333333333333334
1993-09-07,0.44,0.06,7.333333333333334
1993-09-08,0.44,0.06,7.333333333333334
1993-09-09,0.44,0.06,7.333333333333334
1993-09-10,0.44,0.06,7.333333333333334
1993-09-13,0.44,0.06,7.333333333333334
1993-09-14,0.44,0.06,7.333333333333334
1993-09-15,0.5,0.06,8.333333333333334
1993-09-16,0.5,0.06,8.333333333333334
1993-09-17,0.44,0.06,7.333333333333334
1993-09-20,0.5,0.06,8.333333333333334
1993-09-21,0.5,0.06,8.333333333333334
1993-09-22,0.44,0.06,7.333333333333334
1993-09-23,0.44,0.06,7.333333333333334
1993-09-24,0.5,0.06,8.333333333333334
1993-09-27,0.38,0.06,6.333333333333334
1993-09-28,0.38,0.06,6.333333333333334
1993-09-29,0.38,0.06,6.333333333333334
1993-09-30,0.38,0.06,6.333333333333334
1993-10-01,10.25,0.06,170.83333333333334
1993-10-04,10.0,0.06,166.66666666666669
1993-10-05,10.13,0.06,168.83333333333334
1993-10-06,10.25,0.06,170.83333333333334
1993-10-07,10.5,0.06,175.0
1993-10-08,10.5,0.06,175.0
1993-10-11,10.38,0.06,173.00000000000003
1993-10-12,10.63,0.06,177.16666666666669
1993-10-13,11.0,0.06,183.33333333333334
1993-10-14,10.88,0.06,181.33333333333334
1993-10-15,10.63,0.06,177.16666666666669
1993-10-18,10.13,0.06,168.83333333333334
1993-10-19,9.75,0.06,162.5
1993-10-20,9.88,0.06,164.66666666666669
1993-10-21,10.13,0.06,168.83333333333334
1993-10-22,10.0,0.06,166.66666666666669
1993-10-25,10.13,0.06,168.83333333333334
1993-10-26,10.13,0.06,168.83333333333334
1993-10-27,10.13,0.06,168.83333333333334
1993-10-28,10.13,0.06,168.83333333333334
1993-10-29,10.13,0.06,168.83333333333334
1993-11-01,10.25,0.06,170.83333333333334
1993-11-02,10.13,0.06,168.83333333333334
1993-11-03,10.25,0.06,170.83333333333334
1993-11-04,10.0,0.06,166.66666666666669
1993-11-05,9.88,0.06,164.66666666666669
1993-11-08,9.88,0.06,164.66666666666669
1993-11-09,9.88,0.06,164.66666666666669
1993-11-10,9.75,0.06,162.5
1993-11-11,9.75,0.06,162.5
1993-11-12,9.63,0.06,160.50000000000003
1993-11-15,9.63,0.06,160.50000000000003
1993-11-16,9.5,0.06,158.33333333333334
1993-11-17,9.38,0.06,156.33333333333334
1993-11-18,9.63,0.06,160.50000000000003
1993-11-19,9.25,0.06,154.16666666666669
1993-11-22,9.0,0.06,150.0
1993-11-23,8.88,0.06,148.00000000000003
1993-11-24,8.75,0.06,145.83333333333334
1993-11-26,8.75,0.06,145.83333333333334
1993-11-29,8.88,0.06,148.00000000000003
1993-11-30,8.88,0.06,148.00000000000003
1993-12-01,9.38,0.06,156.33333333333334
1993-12-02,9.38,0.06,156.33333333333334
1993-12-03,9.63,0.06,160.50000000000003
1993-12-06,10.0,0.06,166.66666666666669
1993-12-07,9.88,0.06,164.66666666666669
1993-12-08,9.88,0.06,164.66666666666669
1993-12-09,10.0,0.06,166.66666666666669
1993-12-10,9.88,0.06,164.66666666666669
1993-12-13,9.75,0.06,162.5
1993-12-14,9.63,0.06,160.50000000000003
1993-12-15,9.5,0.06,158.33333333333334
1993-12-16,9.38,0.06,156.33333333333334
1993-12-17,9.5,0.06,158.33333333333334
1993-12-20,9.75,0.06,162.5
1993-12-21,9.63,0.06,160.50000000000003
1993-12-22,9.5,0.06,158.33333333333334
1993-12-23,9.25,0.06,154.16666666666669
1993-12-27,9.13,0.06,152.16666666666669
1993-12-28,9.25,0.06,154.16666666666669
1993-12-29,9.25,0.06,154.16666666666669
1993-12-30,9.75,0.06,162.5
1993-12-31,9.75,0.06,162.5
1994-01-03,9.63,0.06,160.50000000000003
1994-01-04,9.75,0.06,162.5
1994-01-05,9.75,0.06,162.5
1994-01-06,10.5,0.06,175.0
1994-01-07,10.75,0.06,179.16666666666669
1994-01-10,10.88,0.06,181.33333333333334
1994-01-11,10.75,0.06,179.16666666666669
1994-01-12,10.88,0.06,181.33333333333334
1994-01-13,10.63,0.06,177.16666666666669
1994-01-14,10.5,0.06,175.0
1994-01-17,10.5,0.06,175.0
1994-01-18,10.5,0.06,175.0
1994-01-19,10.25,0.06,170.83333333333334
1994-01-20,10.0,0.06,166.66666666666669
1994-01-21,10.13,0.06,168.83333333333334
1994-01-24,10.25,0.06,170.83333333333334
1994-01-25,10.13,0.06,168.83333333333334
1994-01-26,10.25,0.06,170.83333333333334
1994-01-27,10.25,0.06,170.83333333333334
1994-01-28,10.5,0.06,175.0
1994-01-31,11.0,0.06,183.33333333333334
1994-02-01,10.38,0.06,173.00000000000003
1994-02-02,10.63,0.06,177.16666666666669
1994-02-03,10.38,0.06,173.00000000000003
1994-02-04,10.25,0.06,170.83333333333334
1994-02-07,10.25,0.06,170.83333333333334
1994-02-08,10.13,0.06,168.83333333333334
1994-02-09,10.38,0.06,173.00000000000003
1994-02-10,10.38,0.06,173.00000000000003
1994-02-11,10.13,0.06,168.83333333333334
1994-02-14,10.25,0.06,170.83333333333334
1994-02-15,10.25,0.06,170.83333333333334
1994-02-16,10.13,0.06,168.83333333333334
1994-02-17,10.13,0.06,168.83333333333334
1994-02-18,10.0,0.06,166.66666666666669
1994-02-22,9.88,0.06,164.66666666666669
1994-02-23,9.88,0.06,164.66666666666669
1994-02-24,9.63,0.06,160.50000000000003
1994-02-25,9.63,0.06,160.50000000000003
1994-02-28,9.5,0.06,158.33333333333334
1994-03-01,9.5,0.06,158.33333333333334
1994-03-02,9.38,0.06,156.33333333333334
1994-03-03,9.0,0.06,150.0
1994-03-04,9.25,0.06,154.16666666666669
1994-03-07,9.0,0.06,150.0
1994-03-08,9.0,0.06,150.0
1994-03-09,8.88,0.06,148.00000000000003
1994-03-10,8.63,0.06,143.83333333333334
1994-03-11,8.88,0.06,148.00000000000003
1994-03-14,8.75,0.06,145.83333333333334
1994-03-15,8.75,0.06,145.83333333333334
1994-03-16,8.75,0.06,145.83333333333334
1994-03-17,8.75,0.06,145.83333333333334
1994-03-18,8.88,0.06,148.00000000000003
1994-03-21,8.5,0.06,141.66666666666669
1994-03-22,8.75,0.06,145.83333333333334
1994-03-23,8.88,0.06,148.00000000000003
1994-03-24,8.5,0.06,141.66666666666669
1994-03-25,8.75,0.06,145.83333333333334
1994-03-28,8.5,0.06,141.66666666666669
1994-03-29,8.0,0.06,133.33333333333334
1994-03-30,7.75,0.06,129.16666666666669
1994-03-31,7.5,0.06,125.0
1994-04-04,7.0,0.06,116.66666666666667
1994-04-05,7.5,0.06,125.0
1994-04-06,7.63,0.06,127.16666666666667
1994-04-07,8.25,0.06,137.5
1994-04-08,8.13,0.06,135.50000000000003
1994-04-11,8.13,0.06,135.50000000000003
1994-04-12,8.0,0.06,133.33333333333334
1994-04-13,7.75,0.06,129.16666666666669
1994-04-14,7.75,0.06,129.16666666666669
1994-04-15,7.88,0.06,131.33333333333334
1994-04-18,7.63,0.06,127.16666666666667
1994-04-19,7.75,0.06,129.16666666666669
1994-04-20,7.5,0.06,125.0
1994-04-21,7.63,0.06,127.16666666666667
1994-04-22,7.38,0.06,123.0
1994-04-25,7.5,0.06,125.0
1994-04-26,7.63,0.06,127.16666666666667
1994-04-28,7.25,0.06,120.83333333333334
1994-04-29,7.5,0.06,125.0
1994-05-02,7.75,0.06,129.16666666666669
1994-05-03,7.88,0.06,131.33333333333334
1994-05-04,7.88,0.06,131.33333333333334
1994-05-05,8.0,0.06,133.33333333333334
1994-05-06,7.75,0.06,129.16666666666669
1994-05-09,7.75,0.06,129.16666666666669
1994-05-10,7.88,0.06,131.33333333333334
1994-05-11,7.75,0.06,129.16666666666669
1994-05-12,7.88,0.06,131.33333333333334
1994-05-13,7.5,0.06,125.0
1994-05-16,7.38,0.06,123.0
1994-05-17,7.13,0.06,118.83333333333334
1994-05-18,7.25,0.06,120.83333333333334
1994-05-19,7.13,0.06,118.83333333333334
1994-05-20,7.25,0.06,120.83333333333334
1994-05-23,7.13,0.06,118.83333333333334
1994-05-24,7.13,0.06,118.83333333333334
1994-05-25,7.0,0.06,116.66666666666667
1994-05-26,7.0,0.06,116.66666666666667
1994-05-27,6.88,0.06,114.66666666666667
1994-05-31,7.0,0.06,116.66666666666667
1994-06-01,6.75,0.06,112.5
1994-06-02,6.75,0.06,112.5
1994-06-03,6.88,0.06,114.66666666666667
1994-06-06,7.0,0.06,116.66666666666667
1994-06-07,6.75,0.06,112.5
1994-06-08,6.63,0.06,110.5
1994-06-09,6.38,0.06,106.33333333333333
1994-06-10,6.25,0.06,104.16666666666667
1994-06-13,5.75,0.06,95.83333333333334
1994-06-14,6.13,0.06,102.16666666666667
1994-06-15,6.25,0.06,104.16666666666667
1994-06-16,6.13,0.06,102.16666666666667
1994-06-17,6.13,0.06,102.16666666666667
1994-06-20,6.25,0.06,104.16666666666667
1994-06-21,6.25,0.06,104.16666666666667
1994-06-22,6.13,0.06,102.16666666666667
1994-06-23,6.13,0.06,102.16666666666667
1994-06-24,6.0,0.06,100.0
1994-06-27,6.0,0.06,100.0
1994-06-28,5.88,0.06,98.0
1994-06-29,5.88,0.06,98.0
1994-06-30,6.25,0.06,104.16666666666667
1994-07-01,6.13,0.06,102.16666666666667
1994-07-05,5.88,0.06,98.0
1994-07-06,6.0,0.06,100.0
1994-07-07,6.0,0.06,100.0
1994-07-08,6.13,0.06,102.16666666666667
1994-07-11,6.0,0.06,100.0
1994-07-12,6.25,0.06,104.16666666666667
1994-07-13,6.38,0.06,106.33333333333333
1994-07-14,6.25,0.06,104.16666666666667
1994-07-15,6.63,0.06,110.5
1994-07-18,6.5,0.06,108.33333333333334
1994-07-19,6.25,0.06,104.16666666666667
1994-07-20,6.25,0.06,104.16666666666667
1994-07-21,6.25,0.06,104.16666666666667
1994-07-22,6.25,0.06,104.16666666666667
1994-07-25,6.25,0.06,104.16666666666667
1994-07-26,6.13,0.06,102.16666666666667
1994-07-27,5.88,0.06,98.0
1994-07-28,6.13,0.06,102.16666666666667
1994-07-29,6.13,0.06,102.16666666666667
1994-08-01,6.13,0.06,102.16666666666667
1994-08-02,6.25,0.06,104.16666666666667
1994-08-03,6.13,0.06,102.16666666666667
1994-08-04,6.0,0.06,100.0
1994-08-05,6.0,0.06,100.0
1994-08-08,6.13,0.06,102.16666666666667
1994-08-09,6.13,0.06,102.16666666666667
1994-08-10,6.0,0.06,100.0
1994-08-11,6.0,0.06,100.0
1994-08-12,5.88,0.06,98.0
1994-08-15,6.0,0.06,100.0
1994-08-16,5.88,0.06,98.0
1994-08-17,6.13,0.06,102.16666666666667
1994-08-18,6.0,0.06,100.0
1994-08-19,6.0,0.06,100.0
1994-08-22,6.0,0.06,100.0
1994-08-23,5.75,0.06,95.83333333333334
1994-08-24,5.63,0.06,93.83333333333333
1994-08-25,5.75,0.06,95.83333333333334
1994-08-26,5.75,0.06,95.83333333333334
1994-08-29,5.75,0.06,95.83333333333334
1994-08-30,5.75,0.06,95.83333333333334
1994-08-31,5.88,0.06,98.0
1994-09-01,5.75,0.06,95.83333333333334
1994-09-02,5.88,0.06,98.0
1994-09-06,5.63,0.06,93.83333333333333
1994-09-07,5.88,0.06,98.0
1994-09-08,5.88,0.06,98.0
1994-09-09,5.88,0.06,98.0
1994-09-12,5.88,0.06,98.0
1994-09-13,5.75,0.06,95.83333333333334
1994-09-14,6.0,0.06,100.0
1994-09-15,5.88,0.06,98.0
1994-09-16,6.0,0.06,100.0
1994-09-19,6.13,0.06,102.16666666666667
1994-09-20,5.88,0.06,98.0
1994-09-21,5.75,0.06,95.83333333333334
1994-09-22,6.0,0.06,100.0
1994-09-23,5.88,0.06,98.0
1994-09-26,6.25,0.06,104.16666666666667
