date,MOS,MOS_EPS,PE Ratio
1994-08-25,20.06,0.08,250.74999999999997
1994-08-26,20.06,0.08,250.74999999999997
1994-08-29,19.81,0.08,247.62499999999997
1994-08-30,20.19,0.08,252.375
1994-08-31,20.06,0.08,250.74999999999997
1994-09-01,19.81,0.08,247.62499999999997
1994-09-02,19.75,0.08,246.875
1994-09-06,18.88,0.08,235.99999999999997
1994-09-07,18.69,0.08,233.625
1994-09-08,18.5,0.08,231.25
1994-09-09,18.56,0.08,231.99999999999997
1994-09-12,19.06,0.08,238.24999999999997
1994-09-13,19.94,0.08,249.25
1994-09-14,20.38,0.08,254.74999999999997
1994-09-15,21.0,0.08,262.5
1994-09-16,21.5,0.08,268.75
1994-09-19,21.75,0.08,271.875
1994-09-20,21.63,0.08,270.375
1994-09-21,21.63,0.08,270.375
1994-09-22,21.75,0.08,271.875
1994-09-23,21.31,0.08,266.375
1994-09-26,21.19,0.08,264.875
1994-09-27,21.19,0.08,264.875
1994-09-28,21.88,0.08,273.5
1994-09-29,21.88,0.08,273.5
1994-09-30,22.25,0.08,278.125
1994-10-03,21.69,0.08,271.125
1994-10-04,21.13,0.08,264.125
1994-10-05,20.94,0.08,261.75
1994-10-06,20.88,0.08,261.0
1994-10-07,20.38,0.08,254.74999999999997
1994-10-10,20.81,0.08,260.125
1994-10-11,21.19,0.08,264.875
1994-10-12,20.94,0.08,261.75
1994-10-13,20.81,0.08,260.125
1994-10-14,20.94,0.08,261.75
1994-10-17,22.13,0.08,276.625
1994-10-18,21.81,0.08,272.625
1994-10-19,21.81,0.08,272.625
1994-10-20,21.5,0.08,268.75
1994-10-21,21.38,0.08,267.25
1994-10-24,21.25,0.08,265.625
1994-10-25,20.94,0.08,261.75
1994-10-26,20.69,0.08,258.625
1994-10-27,21.06,0.08,263.25
1994-10-28,21.31,0.08,266.375
1994-10-31,21.25,0.08,265.625
1994-11-01,20.69,0.08,258.625
1994-11-02,20.31,0.08,253.87499999999997
1994-11-03,20.56,0.08,257.0
1994-11-04,20.38,0.08,254.74999999999997
1994-11-07,19.94,0.08,249.25
1994-11-08,19.38,0.08,242.24999999999997
1994-11-09,18.31,0.08,228.87499999999997
1994-11-10,18.5,0.08,231.25
1994-11-11,18.81,0.08,235.12499999999997
1994-11-14,18.94,0.08,236.75
1994-11-15,19.25,0.08,240.625
1994-11-16,19.31,0.08,241.37499999999997
1994-11-17,19.44,0.08,243.0
1994-11-18,19.38,0.08,242.24999999999997
1994-11-21,19.38,0.08,242.24999999999997
1994-11-22,18.94,0.08,236.75
1994-11-23,18.63,0.08,232.87499999999997
1994-11-25,18.75,0.08,234.375
1994-11-28,18.63,0.08,232.87499999999997
1994-11-29,18.75,0.08,234.375
1994-11-30,19.0,0.08,237.5
1994-12-01,19.56,0.08,244.49999999999997
1994-12-02,19.5,0.08,243.75
1994-12-05,19.5,0.08,243.75
1994-12-06,19.56,0.08,244.49999999999997
1994-12-07,19.31,0.08,241.37499999999997
1994-12-08,19.0,0.08,237.5
1994-12-09,19.13,0.08,239.12499999999997
1994-12-12,19.38,0.08,242.24999999999997
1994-12-13,19.5,0.08,243.75
1994-12-14,20.13,0.08,251.62499999999997
1994-12-15,20.0,0.08,250.0
1994-12-16,20.63,0.08,257.875
1994-12-19,20.44,0.08,255.5
1994-12-20,20.69,0.08,258.625
1994-12-21,20.81,0.08,260.125
1994-12-22,20.88,0.08,261.0
1994-12-23,21.19,0.08,264.875
1994-12-27,21.31,0.08,266.375
1994-12-28,21.5,0.08,268.75
1994-12-29,21.69,0.08,271.125
1994-12-30,21.88,0.08,273.5
1995-01-03,21.13,0.08,264.125
1995-01-04,20.81,0.08,260.125
1995-01-05,20.88,0.08,261.0
1995-01-06,21.19,0.08,264.875
1995-01-09,21.06,0.08,263.25
1995-01-10,21.44,0.08,268.0
1995-01-11,22.19,0.08,277.375
1995-01-12,22.5,0.08,281.25
1995-01-13,22.5,0.08,281.25
1995-01-16,23.13,0.08,289.125
1995-01-17,23.38,0.08,292.25
1995-01-18,23.38,0.08,292.25
1995-01-19,23.94,0.08,299.25
1995-01-20,23.56,0.08,294.5
1995-01-23,23.13,0.08,289.125
1995-01-24,23.56,0.08,294.5
1995-01-25,23.69,0.08,296.125
1995-01-26,23.5,0.08,293.75
1995-01-27,23.31,0.08,291.375
1995-01-30,22.94,0.08,286.75
1995-01-31,22.81,0.08,285.125
1995-02-01,23.25,0.08,290.625
1995-02-02,23.56,0.08,294.5
1995-02-03,23.81,0.08,297.625
1995-02-06,23.44,0.08,293.0
1995-02-07,23.63,0.08,295.375
1995-02-08,23.31,0.08,291.375
1995-02-09,23.0,0.08,287.5
1995-02-10,23.0,0.08,287.5
1995-02-13,23.44,0.08,293.0
1995-02-14,23.81,0.08,297.625
1995-02-15,23.94,0.08,299.25
1995-02-16,24.13,0.08,301.625
1995-02-17,24.38,0.08,304.75
1995-02-21,24.19,0.08,302.375
1995-02-22,24.0,0.08,300.0
1995-02-23,24.0,0.08,300.0
1995-02-24,23.56,0.08,294.5
1995-02-27,23.25,0.08,290.625
1995-02-28,23.38,0.08,292.25
1995-03-01,23.19,0.08,289.875
1995-03-02,22.81,0.08,285.125
1995-03-03,22.75,0.08,284.375
1995-03-06,23.25,0.08,290.625
1995-03-07,23.0,0.08,287.5
1995-03-08,23.19,0.08,289.875
1995-03-09,23.38,0.08,292.25
1995-03-10,24.0,0.08,300.0
1995-03-13,24.0,0.08,300.0
1995-03-14,24.13,0.08,301.625
1995-03-15,24.25,0.08,303.125
1995-03-16,25.44,0.08,318.0
1995-03-17,25.25,0.08,315.625
1995-03-20,25.63,0.08,320.375
1995-03-21,25.5,0.08,318.75
1995-03-22,26.0,0.08,325.0
1995-03-23,25.69,0.08,321.125
1995-03-24,25.88,0.08,323.5
1995-03-27,25.31,0.08,316.375
1995-03-28,25.0,0.08,312.5
1995-03-29,25.06,0.08,313.25
1995-03-30,24.81,0.08,310.125
1995-03-31,24.75,0.08,309.375
1995-04-03,24.38,0.08,304.75
1995-04-04,24.5,0.08,306.25
1995-04-05,24.25,0.08,303.125
1995-04-06,24.63,0.08,307.875
1995-04-07,24.81,0.08,310.125
1995-04-10,25.25,0.08,315.625
1995-04-11,25.13,0.08,314.125
1995-04-12,25.56,0.08,319.5
1995-04-13,25.75,0.08,321.875
1995-04-17,25.38,0.08,317.25
1995-04-18,24.63,0.08,307.875
1995-04-19,24.06,0.08,300.75
1995-04-20,24.19,0.08,302.375
1995-04-21,24.19,0.08,302.375
1995-04-24,24.44,0.08,305.5
1995-04-25,24.38,0.08,304.75
1995-04-26,24.56,0.08,307.0
1995-04-27,24.63,0.08,307.875
1995-04-28,24.56,0.08,307.0
1995-05-01,24.94,0.08,311.75
1995-05-02,24.75,0.08,309.375
1995-05-03,25.13,0.08,314.125
1995-05-04,24.75,0.08,309.375
1995-05-05,24.44,0.08,305.5
1995-05-08,22.88,0.08,286.0
1995-05-09,23.31,0.08,291.375
1995-05-10,23.31,0.08,291.375
1995-05-11,22.56,0.08,282.0
1995-05-12,23.0,0.08,287.5
1995-05-15,23.19,0.08,289.875
1995-05-16,23.44,0.08,293.0
1995-05-17,23.13,0.08,289.125
1995-05-18,23.19,0.08,289.875
1995-05-19,23.19,0.08,289.875
1995-05-22,23.25,0.08,290.625
1995-05-23,22.69,0.08,283.625
1995-05-24,22.56,0.08,282.0
1995-05-25,22.31,0.08,278.875
1995-05-26,22.44,0.08,280.5
1995-05-30,22.75,0.08,284.375
1995-05-31,22.5,0.08,281.25
1995-06-01,22.5,0.08,281.25
1995-06-02,22.69,0.08,283.625
1995-06-05,23.25,0.08,290.625
1995-06-06,23.81,0.08,297.625
1995-06-07,23.75,0.08,296.875
1995-06-08,24.13,0.08,301.625
1995-06-09,24.31,0.08,303.875
1995-06-12,24.31,0.08,303.875
1995-06-13,24.25,0.08,303.125
1995-06-14,24.31,0.08,303.875
1995-06-15,24.13,0.08,301.625
1995-06-16,24.13,0.08,301.625
1995-06-19,24.31,0.08,303.875
1995-06-20,25.69,0.08,321.125
1995-06-21,26.0,0.08,325.0
1995-06-22,26.5,0.08,331.25
1995-06-23,26.56,0.08,332.0
1995-06-26,26.38,0.08,329.75
1995-06-27,26.5,0.08,331.25
1995-06-28,26.94,0.08,336.75
1995-06-29,27.06,0.08,338.25
1995-06-30,27.06,0.08,338.25
1995-07-03,27.31,0.08,341.375
1995-07-05,27.44,0.08,343.0
1995-07-06,27.25,0.08,340.625
1995-07-07,27.63,0.08,345.375
1995-07-10,28.31,0.08,353.875
1995-07-11,28.19,0.08,352.375
1995-07-12,29.56,0.08,369.5
1995-07-13,29.38,0.08,367.25
1995-07-14,29.56,0.08,369.5
1995-07-17,30.0,0.08,375.0
1995-07-18,29.63,0.08,370.375
1995-07-19,28.81,0.08,360.125
1995-07-20,29.63,0.08,370.375
1995-07-21,29.88,0.08,373.5
1995-07-24,30.19,0.08,377.375
1995-07-25,31.06,0.08,388.25
1995-07-26,31.31,0.08,391.375
1995-07-27,30.13,0.08,376.625
1995-07-28,30.19,0.08,377.375
1995-07-31,30.13,0.08,376.625
1995-08-01,30.19,0.08,377.375
1995-08-02,30.25,0.08,378.125
1995-08-03,30.69,0.08,383.625
1995-08-04,31.38,0.08,392.25
1995-08-07,31.31,0.08,391.375
1995-08-08,31.06,0.08,388.25
1995-08-09,31.0,0.08,387.5
1995-08-10,30.56,0.08,382.0
1995-08-11,29.81,0.08,372.625
1995-08-14,30.88,0.08,386.0
1995-08-15,30.06,0.08,375.75
1995-08-16,29.88,0.08,373.5
1995-08-17,29.69,0.08,371.125
1995-08-18,29.75,0.08,371.875
1995-08-21,29.94,0.08,374.25
1995-08-22,30.63,0.08,382.875
1995-08-23,31.06,0.08,388.25
1995-08-24,30.81,0.08,385.125
1995-08-25,30.88,0.08,386.0
1995-08-28,31.25,0.08,390.625
1995-08-29,32.06,0.08,400.75
1995-08-30,31.63,0.08,395.375
1995-08-31,31.63,0.08,395.375
1995-09-01,31.63,0.08,395.375
1995-09-05,31.81,0.08,397.625
1995-09-06,31.88,0.08,398.5
1995-09-07,32.19,0.08,402.37499999999994
1995-09-08,32.56,0.08,407.0
1995-09-11,33.0,0.08,412.5
1995-09-12,32.19,0.08,402.37499999999994
1995-09-13,32.56,0.08,407.0
1995-09-14,32.38,0.08,404.75
1995-09-15,32.69,0.08,408.62499999999994
1995-09-18,32.63,0.08,407.875
1995-09-19,32.5,0.08,406.25
1995-09-20,32.5,0.08,406.25
1995-09-21,32.94,0.08,411.74999999999994
1995-09-22,33.13,0.08,414.125
1995-09-25,32.38,0.08,404.75
1995-09-26,32.25,0.08,403.125
1995-09-27,32.31,0.08,403.875
1995-09-28,32.0,0.08,400.0
1995-09-29,31.69,0.08,396.125
1995-10-02,31.25,0.08,390.625
1995-10-03,30.44,0.08,380.5
1995-10-04,31.25,0.08,390.625
1995-10-05,31.25,0.08,390.625
1995-10-06,32.31,0.08,403.875
1995-10-09,32.0,0.08,400.0
1995-10-10,32.56,0.08,407.0
1995-10-11,34.38,0.08,429.75
1995-10-12,35.06,0.08,438.25
1995-10-13,35.5,0.08,443.75
1995-10-16,35.88,0.08,448.5
1995-10-17,35.94,0.08,449.24999999999994
1995-10-18,35.88,0.08,448.5
1995-10-19,35.69,0.08,446.12499999999994
1995-10-20,35.5,0.08,443.75
1995-10-23,35.88,0.08,448.5
1995-10-24,35.81,0.08,447.625
1995-10-25,34.88,0.08,436.0
1995-10-26,34.25,0.08,428.125
1995-10-27,34.25,0.08,428.125
1995-10-30,35.13,0.08,439.125
1995-10-31,35.0,0.08,437.5
1995-11-01,35.44,0.08,442.99999999999994
1995-11-02,35.5,0.08,443.75
1995-11-03,36.0,0.08,450.0
1995-11-06,36.81,0.08,460.125
1995-11-07,36.94,0.08,461.74999999999994
1995-11-08,36.5,0.08,456.25
1995-11-09,36.5,0.08,456.25
1995-11-10,37.31,0.08,466.375
1995-11-13,36.5,0.08,456.25
1995-11-14,36.69,0.08,458.62499999999994
1995-11-15,36.44,0.08,455.49999999999994
1995-11-16,36.63,0.08,457.875
1995-11-17,36.19,0.08,452.37499999999994
1995-11-20,36.75,0.08,459.375
1995-11-21,36.5,0.08,456.25
1995-11-22,38.19,0.08,477.37499999999994
1995-11-24,38.38,0.08,479.75
1995-11-27,38.38,0.08,479.75
1995-11-28,37.38,0.08,467.25
1995-11-29,37.75,0.08,471.875
1995-11-30,38.69,0.08,483.62499999999994
1995-12-01,38.88,0.08,486.0
1995-12-04,39.75,0.08,496.875
1995-12-05,39.88,0.08,498.5
1995-12-06,39.63,0.08,495.375
1995-12-07,39.88,0.08,498.5
1995-12-08,39.5,0.08,493.75
1995-12-11,39.38,0.08,492.25
1995-12-12,39.25,0.08,490.625
1995-12-13,39.0,0.08,487.5
1995-12-14,37.88,0.08,473.5
1995-12-15,37.5,0.08,468.75
1995-12-18,35.13,0.08,439.125
1995-12-19,36.0,0.08,450.0
1995-12-20,37.88,0.08,473.5
1995-12-21,38.13,0.08,476.625
1995-12-22,38.38,0.08,479.75
1995-12-26,38.75,0.08,484.375
1995-12-27,39.38,0.08,492.25
1995-12-28,40.5,0.08,506.25
1995-12-29,40.75,0.08,509.375
1996-01-02,41.88,0.08,523.5
1996-01-03,41.63,0.08,520.375
1996-01-04,40.63,0.08,507.875
1996-01-05,40.13,0.08,501.625
1996-01-08,40.38,0.08,504.75
1996-01-09,39.63,0.08,495.375
1996-01-10,37.63,0.08,470.375
1996-01-11,38.75,0.08,484.375
1996-01-12,39.38,0.08,492.25
1996-01-15,39.63,0.08,495.375
1996-01-16,39.25,0.08,490.625
1996-01-17,38.13,0.08,476.625
1996-01-18,34.75,0.08,434.375
1996-01-19,35.63,0.08,445.375
1996-01-22,35.63,0.08,445.375
1996-01-23,35.75,0.08,446.875
1996-01-24,36.5,0.08,456.25
1996-01-25,36.13,0.08,451.625
1996-01-26,36.75,0.08,459.375
1996-01-29,37.25,0.08,465.625
1996-01-30,37.13,0.08,464.125
1996-01-31,37.63,0.08,470.375
1996-02-01,38.13,0.08,476.625
1996-02-02,38.38,0.08,479.75
1996-02-05,38.13,0.08,476.625
1996-02-06,38.13,0.08,476.625
1996-02-07,38.13,0.08,476.625
1996-02-08,38.13,0.08,476.625
1996-02-09,38.13,0.08,476.625
1996-02-12,38.0,0.08,475.0
1996-02-13,38.25,0.08,478.125
1996-02-14,39.13,0.08,489.125
1996-02-15,39.75,0.08,496.875
1996-02-16,40.13,0.08,501.625
1996-02-20,39.63,0.08,495.375
1996-02-21,40.0,0.08,500.0
1996-02-22,39.5,0.08,493.75
1996-02-23,39.5,0.08,493.75
1996-02-26,39.13,0.08,489.125
1996-02-27,39.75,0.08,496.875
1996-02-28,41.25,0.08,515.625
1996-02-29,41.25,0.08,515.625
1996-03-01,41.88,0.08,523.5
1996-03-04,43.13,0.08,539.125
1996-03-05,42.75,0.08,534.375
1996-03-06,41.63,0.08,520.375
1996-03-07,41.5,0.08,518.75
1996-03-08,39.63,0.08,495.375
1996-03-11,39.0,0.08,487.5
1996-03-12,39.25,0.08,490.625
1996-03-13,40.88,0.08,511.0
1996-03-14,39.25,0.08,490.625
1996-03-15,37.25,0.08,465.625
1996-03-18,37.5,0.08,468.75
1996-03-19,38.5,0.08,481.25
1996-03-20,39.0,0.08,487.5
1996-03-21,39.5,0.08,493.75
1996-03-22,38.5,0.08,481.25
1996-03-25,37.0,0.08,462.5
1996-03-26,37.5,0.08,468.75
1996-03-27,36.88,0.08,461.0
1996-03-28,36.38,0.08,454.75
1996-03-29,36.5,0.08,456.25
1996-04-01,32.88,0.08,411.0
1996-04-02,34.38,0.08,429.75
1996-04-03,35.0,0.08,437.5
1996-04-04,36.5,0.08,456.25
1996-04-08,36.5,0.08,456.25
1996-04-09,37.13,0.08,464.125
1996-04-10,37.63,0.08,470.375
1996-04-11,37.5,0.08,468.75
1996-04-12,38.25,0.08,478.125
1996-04-15,37.63,0.08,470.375
1996-04-16,37.75,0.08,471.875
1996-04-17,37.88,0.08,473.5
1996-04-18,37.25,0.08,465.625
1996-04-19,35.13,0.08,439.125
1996-04-22,35.88,0.08,448.5
1996-04-23,35.75,0.08,446.875
1996-04-24,35.88,0.08,448.5
1996-04-25,35.75,0.08,446.875
1996-04-26,35.88,0.08,448.5
1996-04-29,36.38,0.08,454.75
1996-04-30,36.88,0.08,461.0
1996-05-01,36.88,0.08,461.0
1996-05-02,36.88,0.08,461.0
1996-05-03,37.88,0.08,473.5
1996-05-06,37.25,0.08,465.625
1996-05-07,36.25,0.08,453.125
1996-05-08,36.5,0.08,456.25
1996-05-09,35.75,0.08,446.875
1996-05-10,35.63,0.08,445.375
1996-05-13,34.0,0.08,425.0
1996-05-14,34.25,0.08,428.125
1996-05-15,37.13,0.08,464.125
1996-05-16,38.0,0.08,475.0
1996-05-17,38.0,0.08,475.0
1996-05-20,39.5,0.08,493.75
1996-05-21,39.13,0.08,489.125
1996-05-22,38.63,0.08,482.875
1996-05-23,38.38,0.08,479.75
1996-05-24,38.13,0.08,476.625
1996-05-28,38.0,0.08,475.0
1996-05-29,37.25,0.08,465.625
1996-05-30,37.75,0.08,471.875
1996-05-31,36.63,0.08,457.875
1996-06-03,36.5,0.08,456.25
1996-06-04,37.38,0.08,467.25
1996-06-05,37.25,0.08,465.625
1996-06-06,36.63,0.08,457.875
1996-06-07,37.25,0.08,465.625
1996-06-10,36.63,0.08,457.875
1996-06-11,37.5,0.08,468.75
1996-06-12,39.38,0.08,492.25
1996-06-13,39.0,0.08,487.5
1996-06-14,38.75,0.08,484.375
1996-06-17,39.25,0.08,490.625
1996-06-18,39.0,0.08,487.5
1996-06-19,38.88,0.08,486.0
1996-06-20,38.63,0.08,482.875
1996-06-21,38.88,0.08,486.0
1996-06-24,38.13,0.08,476.625
1996-06-25,37.88,0.08,473.5
1996-06-26,37.5,0.08,468.75
1996-06-27,36.75,0.08,459.375
1996-06-28,37.63,0.08,470.375
1996-07-01,39.88,0.08,498.5
1996-07-02,38.25,0.08,478.125
1996-07-03,38.25,0.08,478.125
1996-07-05,37.88,0.08,473.5
1996-07-08,38.25,0.08,478.125
1996-07-09,38.0,0.08,475.0
1996-07-10,38.63,0.08,482.875
1996-07-11,38.0,0.08,475.0
1996-07-12,37.63,0.08,470.375
1996-07-15,35.63,0.08,445.375
1996-07-16,36.5,0.08,456.25
1996-07-17,37.75,0.08,471.875
1996-07-18,39.38,0.08,492.25
1996-07-19,40.0,0.08,500.0
1996-07-22,39.0,0.08,487.5
1996-07-23,38.75,0.08,484.375
1996-07-24,38.25,0.08,478.125
1996-07-25,39.88,0.08,498.5
1996-07-26,39.5,0.08,493.75
1996-07-29,38.88,0.08,486.0
1996-07-30,39.38,0.08,492.25
1996-07-31,39.5,0.08,493.75
1996-08-01,39.5,0.08,493.75
1996-08-02,39.38,0.08,492.25
1996-08-05,38.5,0.08,481.25
1996-08-06,38.0,0.08,475.0
1996-08-07,39.75,0.08,496.875
1996-08-08,39.88,0.08,498.5
1996-08-09,40.13,0.08,501.625
1996-08-12,40.5,0.08,506.25
1996-08-13,40.88,0.08,511.0
1996-08-14,41.13,0.08,514.125
1996-08-15,41.88,0.08,523.5
1996-08-16,42.38,0.08,529.75
1996-08-19,43.5,0.08,543.75
1996-08-20,43.5,0.08,543.75
1996-08-21,43.38,0.08,542.25
1996-08-22,44.25,0.08,553.125
1996-08-23,43.0,0.08,537.5
1996-08-26,42.5,0.08,531.25
1996-08-27,42.38,0.08,529.75
1996-08-28,41.63,0.08,520.375
1996-08-29,43.13,0.08,539.125
1996-08-30,43.0,0.08,537.5
1996-09-03,43.0,0.08,537.5
1996-09-04,43.0,0.08,537.5
1996-09-05,43.0,0.08,537.5
1996-09-06,42.0,0.08,525.0
1996-09-09,42.25,0.08,528.125
1996-09-10,42.13,0.08,526.625
1996-09-11,41.38,0.08,517.25
1996-09-12,40.13,0.08,501.625
1996-09-13,40.13,0.08,501.625
1996-09-16,40.63,0.08,507.875
1996-09-17,40.38,0.08,504.75
1996-09-18,39.88,0.08,498.5
1996-09-19,39.25,0.08,490.625
1996-09-20,38.88,0.08,486.0
1996-09-23,38.5,0.08,481.25
1996-09-24,37.75,0.08,471.875
1996-09-25,37.25,0.08,465.625
1996-09-26,38.38,0.08,479.75
1996-09-27,38.88,0.08,486.0
1996-09-30,39.13,0.08,489.125
1996-10-01,40.13,0.08,501.625
1996-10-02,39.5,0.08,493.75
1996-10-03,38.88,0.08,486.0
1996-10-04,39.63,0.08,495.375
1996-10-07,39.0,0.08,487.5
1996-10-08,38.5,0.08,481.25
1996-10-09,37.88,0.08,473.5
1996-10-10,38.38,0.08,479.75
1996-10-11,38.38,0.08,479.75
1996-10-14,38.0,0.08,475.0
1996-10-15,37.88,0.08,473.5
1996-10-16,38.25,0.08,478.125
1996-10-17,38.88,0.08,486.0
1996-10-18,39.0,0.08,487.5
1996-10-21,38.75,0.08,484.375
1996-10-22,39.0,0.08,487.5
1996-10-23,38.88,0.08,486.0
1996-10-24,40.38,0.08,504.75
1996-10-25,39.75,0.08,496.875
1996-10-28,38.0,0.08,475.0
1996-10-29,37.5,0.08,468.75
1996-10-30,38.0,0.08,475.0
1996-10-31,37.5,0.08,468.75
1996-11-01,37.88,0.08,473.5
1996-11-04,37.88,0.08,473.5
1996-11-05,37.88,0.08,473.5
1996-11-06,37.25,0.08,465.625
1996-11-07,36.25,0.08,453.125
1996-11-08,36.75,0.08,459.375
1996-11-11,37.13,0.08,464.125
1996-11-12,36.75,0.08,459.375
1996-11-13,36.63,0.08,457.875
1996-11-14,36.25,0.08,453.125
1996-11-15,35.0,0.08,437.5
1996-11-18,35.38,0.08,442.25
1996-11-19,34.88,0.08,436.0
1996-11-20,35.13,0.08,439.125
1996-11-21,34.63,0.08,432.875
1996-11-22,33.88,0.08,423.5
1996-11-25,34.88,0.08,436.0
1996-11-26,36.13,0.08,451.625
1996-11-27,35.63,0.08,445.375
1996-11-29,36.13,0.08,451.625
1996-12-02,35.38,0.08,442.25
1996-12-03,36.75,0.08,459.375
1996-12-04,37.0,0.08,462.5
1996-12-05,37.0,0.08,462.5
1996-12-06,36.38,0.08,454.75
1996-12-09,36.5,0.08,456.25
1996-12-10,38.38,0.08,479.75
1996-12-11,37.0,0.08,462.5
1996-12-12,38.88,0.08,486.0
1996-12-13,39.25,0.08,490.625
1996-12-16,38.75,0.08,484.375
1996-12-17,38.25,0.08,478.125
1996-12-18,37.75,0.08,471.875
1996-12-19,38.13,0.08,476.625
1996-12-20,37.38,0.08,467.25
1996-12-23,38.25,0.08,478.125
1996-12-24,38.0,0.08,475.0
1996-12-26,37.38,0.08,467.25
1996-12-27,37.88,0.08,473.5
1996-12-30,37.88,0.08,473.5
1996-12-31,39.13,0.08,489.125
1997-01-02,38.38,0.08,479.75
1997-01-03,39.75,0.08,496.875
1997-01-06,39.88,0.08,498.5
1997-01-07,40.0,0.08,500.0
1997-01-08,39.63,0.08,495.375
1997-01-09,39.5,0.08,493.75
1997-01-10,39.88,0.08,498.5
1997-01-13,39.75,0.08,496.875
1997-01-14,40.0,0.08,500.0
1997-01-15,39.75,0.08,496.875
1997-01-16,40.13,0.08,501.625
1997-01-17,41.38,0.08,517.25
1997-01-20,41.5,0.08,518.75
1997-01-21,41.5,0.08,518.75
1997-01-22,41.5,0.08,518.75
1997-01-23,40.38,0.08,504.75
1997-01-24,40.13,0.08,501.625
1997-01-27,39.0,0.08,487.5
1997-01-28,38.88,0.08,486.0
1997-01-29,38.63,0.08,482.875
1997-01-30,38.5,0.08,481.25
1997-01-31,38.13,0.08,476.625
1997-02-03,37.38,0.08,467.25
1997-02-04,36.63,0.08,457.875
1997-02-05,36.13,0.08,451.625
1997-02-06,35.63,0.08,445.375
1997-02-07,35.5,0.08,443.75
1997-02-10,34.63,0.08,432.875
1997-02-11,35.5,0.08,443.75
1997-02-12,37.0,0.08,462.5
1997-02-13,37.5,0.08,468.75
1997-02-14,37.13,0.08,464.125
1997-02-18,37.13,0.08,464.125
1997-02-19,37.13,0.08,464.125
1997-02-20,36.75,0.08,459.375
1997-02-21,36.63,0.08,457.875
1997-02-24,36.88,0.08,461.0
1997-02-25,36.25,0.08,453.125
1997-02-26,35.75,0.08,446.875
1997-02-27,34.88,0.08,436.0
1997-02-28,34.88,0.08,436.0
1997-03-03,35.0,0.08,437.5
1997-03-04,34.5,0.08,431.25
1997-03-05,34.13,0.08,426.625
1997-03-06,34.88,0.08,436.0
1997-03-07,35.0,0.08,437.5
1997-03-10,34.88,0.08,436.0
1997-03-11,34.38,0.08,429.75
1997-03-12,34.5,0.08,431.25
1997-03-13,34.13,0.08,426.625
1997-03-14,34.0,0.08,425.0
1997-03-17,33.63,0.08,420.375
1997-03-18,33.25,0.08,415.625
1997-03-19,33.88,0.08,423.5
1997-03-20,34.25,0.08,428.125
1997-03-21,35.38,0.08,442.25
1997-03-24,35.38,0.08,442.25
1997-03-25,35.88,0.08,448.5
1997-03-26,35.75,0.08,446.875
1997-03-27,35.63,0.08,445.375
1997-03-31,36.13,0.08,451.625
1997-04-01,36.13,0.08,451.625
1997-04-02,35.25,0.08,440.625
1997-04-03,35.38,0.08,442.25
1997-04-04,35.25,0.08,440.625
1997-04-07,35.63,0.08,445.375
1997-04-08,35.75,0.08,446.875
1997-04-09,35.5,0.08,443.75
1997-04-10,35.88,0.08,448.5
1997-04-11,35.5,0.08,443.75
1997-04-14,35.75,0.08,446.875
1997-04-15,36.38,0.08,454.75
1997-04-16,36.63,0.08,457.875
1997-04-17,37.38,0.08,467.25
1997-04-18,36.75,0.08,459.375
1997-04-21,34.75,0.08,434.375
1997-04-22,35.38,0.08,442.25
1997-04-23,34.0,0.08,425.0
1997-04-24,34.0,0.08,425.0
1997-04-25,33.25,0.08,415.625
1997-04-28,33.5,0.08,418.75
1997-04-29,35.5,0.08,443.75
1997-04-30,36.75,0.08,459.375
1997-05-01,37.0,0.08,462.5
1997-05-02,37.63,0.08,470.375
1997-05-05,37.5,0.08,468.75
1997-05-06,36.25,0.08,453.125
1997-05-07,36.25,0.08,453.125
1997-05-08,36.25,0.08,453.125
1997-05-09,36.63,0.08,457.875
1997-05-12,38.13,0.08,476.625
1997-05-13,37.0,0.08,462.5
1997-05-14,37.0,0.08,462.5
1997-05-15,36.75,0.08,459.375
1997-05-16,36.88,0.08,461.0
1997-05-19,37.5,0.08,468.75
1997-05-20,37.13,0.08,464.125
1997-05-21,36.88,0.08,461.0
1997-05-22,37.38,0.08,467.25
1997-05-23,37.88,0.08,473.5
1997-05-27,37.88,0.08,473.5
1997-05-28,37.63,0.08,470.375
1997-05-29,38.75,0.08,484.375
1997-05-30,39.13,0.08,489.125
1997-06-02,38.63,0.08,482.875
1997-06-03,39.25,0.08,490.625
1997-06-04,38.5,0.08,481.25
1997-06-05,38.75,0.08,484.375
1997-06-06,38.75,0.08,484.375
1997-06-09,38.0,0.08,475.0
1997-06-10,37.25,0.08,465.625
1997-06-11,38.88,0.08,486.0
1997-06-12,38.25,0.08,478.125
1997-06-13,38.13,0.08,476.625
1997-06-16,37.88,0.08,473.5
1997-06-17,37.38,0.08,467.25
1997-06-18,37.38,0.08,467.25
1997-06-19,38.13,0.08,476.625
1997-06-20,38.13,0.08,476.625
1997-06-23,37.13,0.08,464.125
1997-06-24,38.19,0.08,477.37499999999994
1997-06-25,36.06,0.08,450.75
1997-06-26,36.38,0.08,454.75
1997-06-27,36.06,0.08,450.75
1997-06-30,35.0,0.08,437.5
1997-07-01,33.94,0.08,424.24999999999994
1997-07-02,33.75,0.08,421.875
1997-07-03,34.31,0.08,428.875
1997-07-07,35.81,0.08,447.625
1997-07-08,36.0,0.08,450.0
1997-07-09,36.31,0.08,453.875
1997-07-10,36.13,0.08,451.625
