date,DVA,DVA_EPS,PE Ratio
2008-11-26,24.33,0.44,55.29545454545454
2008-11-28,25.13,0.44,57.11363636363636
2008-12-01,23.32,0.44,53.0
2008-12-02,23.67,0.44,53.79545454545455
2008-12-03,23.37,0.44,53.11363636363637
2008-12-04,22.8,0.44,51.81818181818182
2008-12-05,23.75,0.44,53.97727272727273
2008-12-08,24.12,0.44,54.81818181818182
2008-12-09,24.41,0.44,55.47727272727273
2008-12-10,24.09,0.44,54.75
2008-12-11,23.98,0.44,54.5
2008-12-12,23.95,0.44,54.43181818181818
2008-12-15,24.13,0.44,54.840909090909086
2008-12-16,25.4,0.44,57.72727272727273
2008-12-17,25.04,0.44,56.90909090909091
2008-12-18,25.15,0.44,57.15909090909091
2008-12-19,25.01,0.44,56.84090909090909
2008-12-22,24.65,0.44,56.022727272727266
2008-12-23,24.23,0.44,55.06818181818182
2008-12-24,24.0,0.44,54.54545454545455
2008-12-26,24.39,0.44,55.43181818181818
2008-12-29,24.32,0.44,55.27272727272727
2008-12-30,24.55,0.44,55.79545454545455
2008-12-31,24.79,0.44,56.340909090909086
2009-01-02,24.55,0.44,55.79545454545455
2009-01-05,23.75,0.44,53.97727272727273
2009-01-06,23.45,0.44,53.29545454545455
2009-01-07,23.61,0.44,53.65909090909091
2009-01-08,23.75,0.44,53.97727272727273
2009-01-09,23.64,0.44,53.72727272727273
2009-01-12,23.25,0.44,52.84090909090909
2009-01-13,23.48,0.44,53.36363636363637
2009-01-14,23.46,0.44,53.31818181818182
2009-01-15,23.4,0.44,53.18181818181818
2009-01-16,24.08,0.44,54.72727272727273
2009-01-20,23.38,0.44,53.13636363636363
2009-01-21,23.75,0.44,53.97727272727273
2009-01-22,23.84,0.44,54.18181818181818
2009-01-23,23.51,0.44,53.43181818181819
2009-01-26,23.94,0.44,54.409090909090914
2009-01-27,24.53,0.44,55.75
2009-01-28,24.05,0.44,54.659090909090914
2009-01-29,23.72,0.44,53.90909090909091
2009-01-30,23.5,0.44,53.40909090909091
2009-02-02,23.95,0.44,54.43181818181818
2009-02-03,24.26,0.44,55.13636363636364
2009-02-04,23.99,0.44,54.522727272727266
2009-02-05,24.07,0.44,54.70454545454545
2009-02-06,23.47,0.44,53.340909090909086
2009-02-09,22.97,0.44,52.20454545454545
2009-02-10,23.72,0.44,53.90909090909091
2009-02-11,26.52,0.44,60.27272727272727
2009-02-12,26.45,0.44,60.11363636363636
2009-02-13,26.3,0.44,59.77272727272727
2009-02-17,25.53,0.44,58.02272727272727
2009-02-18,25.86,0.44,58.77272727272727
2009-02-19,25.54,0.44,58.04545454545455
2009-02-20,25.45,0.44,57.840909090909086
2009-02-23,25.25,0.44,57.38636363636363
2009-02-24,25.93,0.44,58.93181818181818
2009-02-25,25.43,0.44,57.79545454545455
2009-02-26,25.03,0.44,56.88636363636364
2009-02-27,23.46,0.47,49.91489361702128
2009-03-02,23.13,0.47,49.21276595744681
2009-03-03,23.09,0.47,49.12765957446809
2009-03-04,23.75,0.47,50.53191489361702
2009-03-05,22.96,0.47,48.851063829787236
2009-03-06,22.86,0.47,48.638297872340424
2009-03-09,22.12,0.47,47.06382978723405
2009-03-10,22.01,0.47,46.82978723404256
2009-03-11,21.66,0.47,46.08510638297873
2009-03-12,22.42,0.47,47.70212765957447
2009-03-13,22.99,0.47,48.91489361702128
2009-03-16,22.92,0.47,48.765957446808514
2009-03-17,22.98,0.47,48.8936170212766
2009-03-18,23.04,0.47,49.02127659574468
2009-03-19,22.49,0.47,47.851063829787236
2009-03-20,21.17,0.47,45.04255319148937
2009-03-23,21.57,0.47,45.8936170212766
2009-03-24,21.53,0.47,45.808510638297875
2009-03-25,22.1,0.47,47.02127659574469
2009-03-26,22.27,0.47,47.38297872340426
2009-03-27,21.81,0.47,46.40425531914894
2009-03-30,21.89,0.47,46.57446808510639
2009-03-31,21.98,0.47,46.765957446808514
2009-04-01,22.18,0.47,47.19148936170213
2009-04-02,22.71,0.47,48.319148936170215
2009-04-03,22.3,0.47,47.4468085106383
2009-04-06,22.42,0.47,47.70212765957447
2009-04-07,22.63,0.47,48.148936170212764
2009-04-08,22.6,0.47,48.08510638297873
2009-04-09,22.62,0.47,48.12765957446809
2009-04-13,22.28,0.47,47.404255319148945
2009-04-14,22.23,0.47,47.297872340425535
2009-04-15,22.47,0.47,47.808510638297875
2009-04-16,22.15,0.47,47.12765957446808
2009-04-17,21.58,0.47,45.91489361702128
2009-04-20,21.78,0.47,46.340425531914896
2009-04-21,22.01,0.47,46.82978723404256
2009-04-22,21.8,0.47,46.38297872340426
2009-04-23,21.18,0.47,45.06382978723404
2009-04-24,21.86,0.47,46.51063829787234
2009-04-27,22.26,0.47,47.36170212765958
2009-04-28,22.75,0.47,48.40425531914894
2009-04-29,23.67,0.47,50.36170212765958
2009-04-30,23.18,0.47,49.319148936170215
2009-05-01,22.95,0.47,48.829787234042556
2009-05-04,23.48,0.47,49.95744680851064
2009-05-05,22.99,0.47,48.91489361702128
2009-05-06,22.8,0.47,48.51063829787235
2009-05-07,23.25,0.46,50.54347826086956
2009-05-08,23.63,0.46,51.3695652173913
2009-05-11,23.18,0.46,50.391304347826086
2009-05-12,23.21,0.46,50.45652173913044
2009-05-13,22.7,0.46,49.347826086956516
2009-05-14,22.72,0.46,49.39130434782608
2009-05-15,22.26,0.46,48.391304347826086
2009-05-18,22.54,0.46,48.99999999999999
2009-05-19,23.13,0.46,50.28260869565217
2009-05-20,22.71,0.46,49.369565217391305
2009-05-21,21.98,0.46,47.78260869565217
2009-05-22,22.41,0.46,48.71739130434782
2009-05-26,22.74,0.46,49.43478260869565
2009-05-27,22.78,0.46,49.52173913043478
2009-05-28,22.43,0.46,48.76086956521739
2009-05-29,22.56,0.46,49.04347826086956
2009-06-01,23.27,0.46,50.586956521739125
2009-06-02,23.78,0.46,51.69565217391305
2009-06-03,23.68,0.46,51.47826086956521
2009-06-04,23.56,0.46,51.21739130434782
2009-06-05,23.39,0.46,50.84782608695652
2009-06-08,23.36,0.46,50.78260869565217
2009-06-09,23.03,0.46,50.06521739130435
2009-06-10,22.99,0.46,49.97826086956521
2009-06-11,23.18,0.46,50.391304347826086
2009-06-12,23.57,0.46,51.23913043478261
2009-06-15,22.92,0.46,49.82608695652174
2009-06-16,23.12,0.46,50.26086956521739
2009-06-17,23.93,0.46,52.02173913043478
2009-06-18,24.48,0.46,53.21739130434783
2009-06-19,24.07,0.46,52.326086956521735
2009-06-22,23.83,0.46,51.80434782608695
2009-06-23,23.63,0.46,51.3695652173913
2009-06-24,23.97,0.46,52.10869565217391
2009-06-25,24.5,0.46,53.26086956521739
2009-06-26,24.78,0.46,53.869565217391305
2009-06-29,24.75,0.46,53.80434782608695
2009-06-30,24.73,0.46,53.76086956521739
2009-07-01,25.43,0.46,55.28260869565217
2009-07-02,24.5,0.46,53.26086956521739
2009-07-06,25.67,0.46,55.80434782608696
2009-07-07,25.88,0.46,56.260869565217384
2009-07-08,25.37,0.46,55.15217391304348
2009-07-09,24.96,0.46,54.26086956521739
2009-07-10,24.63,0.46,53.54347826086956
2009-07-13,24.98,0.46,54.30434782608695
2009-07-14,24.86,0.46,54.04347826086956
2009-07-15,24.57,0.46,53.41304347826087
2009-07-16,24.56,0.46,53.39130434782608
2009-07-17,24.05,0.46,52.28260869565217
2009-07-20,23.93,0.46,52.02173913043478
2009-07-21,24.25,0.46,52.71739130434782
2009-07-22,23.89,0.46,51.93478260869565
2009-07-23,24.53,0.46,53.32608695652174
2009-07-24,24.88,0.46,54.086956521739125
2009-07-27,24.73,0.46,53.76086956521739
2009-07-28,24.62,0.46,53.52173913043478
2009-07-29,25.03,0.46,54.41304347826087
2009-07-30,24.93,0.46,54.19565217391304
2009-07-31,24.85,0.46,54.02173913043478
2009-08-03,25.35,0.46,55.108695652173914
2009-08-04,25.52,0.46,55.47826086956521
2009-08-05,25.61,0.46,55.67391304347826
2009-08-06,25.26,0.46,54.91304347826087
2009-08-07,25.96,0.51,50.90196078431373
2009-08-10,26.41,0.51,51.78431372549019
2009-08-11,26.17,0.51,51.313725490196084
2009-08-12,26.09,0.51,51.15686274509804
2009-08-13,25.92,0.51,50.82352941176471
2009-08-14,25.69,0.51,50.372549019607845
2009-08-17,25.88,0.51,50.745098039215684
2009-08-18,25.55,0.51,50.09803921568628
2009-08-19,26.03,0.51,51.03921568627451
2009-08-20,25.88,0.51,50.745098039215684
2009-08-21,26.19,0.51,51.35294117647059
2009-08-24,26.0,0.51,50.98039215686274
2009-08-25,25.99,0.51,50.96078431372548
2009-08-26,26.02,0.51,51.01960784313725
2009-08-27,26.25,0.51,51.470588235294116
2009-08-28,25.86,0.51,50.705882352941174
2009-08-31,25.86,0.51,50.705882352941174
2009-09-01,25.77,0.51,50.529411764705884
2009-09-02,25.99,0.51,50.96078431372548
2009-09-03,26.39,0.51,51.745098039215684
2009-09-04,26.62,0.51,52.19607843137255
2009-09-08,26.92,0.51,52.7843137254902
2009-09-09,27.07,0.51,53.07843137254902
2009-09-10,27.2,0.51,53.33333333333333
2009-09-11,27.12,0.51,53.1764705882353
2009-09-14,27.07,0.51,53.07843137254902
2009-09-15,27.13,0.51,53.19607843137255
2009-09-16,28.07,0.51,55.03921568627451
2009-09-17,27.94,0.51,54.7843137254902
2009-09-18,27.79,0.51,54.49019607843137
2009-09-21,28.03,0.51,54.96078431372549
2009-09-22,28.12,0.51,55.13725490196079
2009-09-23,28.21,0.51,55.31372549019608
2009-09-24,28.04,0.51,54.98039215686274
2009-09-25,28.0,0.51,54.90196078431372
2009-09-28,28.24,0.51,55.37254901960784
2009-09-29,28.09,0.51,55.07843137254902
2009-09-30,28.32,0.51,55.529411764705884
2009-10-01,28.01,0.51,54.92156862745098
2009-10-02,27.86,0.51,54.627450980392155
2009-10-05,28.13,0.51,55.15686274509804
2009-10-06,28.28,0.51,55.450980392156865
2009-10-07,28.34,0.51,55.568627450980394
2009-10-08,28.22,0.51,55.33333333333333
2009-10-09,27.95,0.51,54.80392156862745
2009-10-12,28.17,0.51,55.23529411764706
2009-10-13,28.22,0.51,55.33333333333333
2009-10-14,28.31,0.51,55.509803921568626
2009-10-15,28.33,0.51,55.549019607843135
2009-10-16,28.15,0.51,55.19607843137255
2009-10-19,27.87,0.51,54.64705882352941
2009-10-20,27.66,0.51,54.23529411764706
2009-10-21,27.5,0.51,53.92156862745098
2009-10-22,27.61,0.51,54.13725490196078
2009-10-23,27.18,0.51,53.29411764705882
2009-10-26,26.76,0.51,52.47058823529412
2009-10-27,26.75,0.51,52.450980392156865
2009-10-28,26.7,0.51,52.35294117647059
2009-10-29,26.83,0.51,52.607843137254896
2009-10-30,26.51,0.51,51.98039215686275
2009-11-02,26.88,0.51,52.705882352941174
2009-11-03,27.2,0.51,53.33333333333333
2009-11-04,28.97,0.51,56.803921568627445
2009-11-05,29.15,0.53,54.99999999999999
2009-11-06,28.99,0.53,54.698113207547166
2009-11-09,29.08,0.53,54.86792452830188
2009-11-10,29.37,0.53,55.41509433962264
2009-11-11,29.28,0.53,55.24528301886792
2009-11-12,29.1,0.53,54.905660377358494
2009-11-13,29.12,0.53,54.943396226415096
2009-11-16,29.33,0.53,55.33962264150943
2009-11-17,29.41,0.53,55.490566037735846
2009-11-18,29.26,0.53,55.20754716981132
2009-11-19,29.14,0.53,54.9811320754717
2009-11-20,29.48,0.53,55.62264150943396
2009-11-23,29.99,0.53,56.58490566037735
2009-11-24,30.05,0.53,56.698113207547166
2009-11-25,29.99,0.53,56.58490566037735
2009-11-27,29.67,0.53,55.9811320754717
2009-11-30,29.62,0.53,55.886792452830186
2009-12-01,30.08,0.53,56.75471698113207
2009-12-02,30.31,0.53,57.18867924528301
2009-12-03,30.29,0.53,57.15094339622641
2009-12-04,30.07,0.53,56.73584905660377
2009-12-07,29.88,0.53,56.37735849056603
2009-12-08,29.06,0.53,54.830188679245275
2009-12-09,29.23,0.53,55.15094339622641
2009-12-10,29.66,0.53,55.96226415094339
2009-12-11,29.77,0.53,56.16981132075471
2009-12-14,30.19,0.53,56.9622641509434
2009-12-15,30.78,0.53,58.075471698113205
2009-12-16,30.39,0.53,57.33962264150943
2009-12-17,29.93,0.53,56.471698113207545
2009-12-18,29.8,0.53,56.22641509433962
2009-12-21,29.63,0.53,55.90566037735849
2009-12-22,29.73,0.53,56.094339622641506
2009-12-23,29.96,0.53,56.52830188679245
2009-12-24,29.85,0.53,56.320754716981135
2009-12-28,29.76,0.53,56.15094339622642
2009-12-29,29.81,0.53,56.245283018867916
2009-12-30,29.67,0.53,55.9811320754717
2009-12-31,29.37,0.53,55.41509433962264
2010-01-04,29.96,0.53,56.52830188679245
2010-01-05,29.71,0.53,56.056603773584904
2010-01-06,29.53,0.53,55.71698113207547
2010-01-07,29.79,0.53,56.20754716981131
2010-01-08,30.5,0.53,57.54716981132075
2010-01-11,30.9,0.53,58.30188679245283
2010-01-12,30.63,0.53,57.79245283018867
2010-01-13,31.08,0.53,58.641509433962256
2010-01-14,31.08,0.53,58.641509433962256
2010-01-15,30.83,0.53,58.16981132075471
2010-01-19,31.35,0.53,59.15094339622642
2010-01-20,31.23,0.53,58.92452830188679
2010-01-21,31.09,0.53,58.660377358490564
2010-01-22,30.37,0.53,57.30188679245283
2010-01-25,30.3,0.53,57.16981132075472
2010-01-26,30.3,0.53,57.16981132075472
2010-01-27,30.33,0.53,57.226415094339615
2010-01-28,30.05,0.53,56.698113207547166
2010-01-29,29.88,0.53,56.37735849056603
2010-02-01,30.22,0.53,57.018867924528294
2010-02-02,30.75,0.53,58.0188679245283
2010-02-03,30.52,0.53,57.58490566037735
2010-02-04,29.88,0.53,56.37735849056603
2010-02-05,30.22,0.53,57.018867924528294
2010-02-08,30.03,0.53,56.660377358490564
2010-02-09,30.6,0.53,57.735849056603776
2010-02-10,30.41,0.53,57.37735849056604
2010-02-11,30.0,0.53,56.60377358490566
2010-02-12,29.49,0.53,55.641509433962256
2010-02-16,29.75,0.53,56.13207547169811
2010-02-17,30.17,0.53,56.924528301886795
2010-02-18,30.59,0.53,57.71698113207547
2010-02-19,30.81,0.53,58.13207547169811
2010-02-22,30.8,0.53,58.11320754716981
2010-02-23,30.56,0.53,57.660377358490564
2010-02-24,30.83,0.53,58.16981132075471
2010-02-25,30.75,0.53,58.0188679245283
2010-02-26,30.81,0.53,58.13207547169811
2010-03-01,31.55,0.53,59.52830188679245
2010-03-02,31.77,0.53,59.94339622641509
2010-03-03,31.51,0.53,59.45283018867924
2010-03-04,31.76,0.53,59.924528301886795
2010-03-05,32.08,0.53,60.52830188679245
2010-03-08,31.28,0.53,59.0188679245283
2010-03-09,31.25,0.53,58.96226415094339
2010-03-10,30.45,0.53,57.45283018867924
2010-03-11,31.37,0.53,59.18867924528302
2010-03-12,31.18,0.53,58.83018867924528
2010-03-15,31.29,0.53,59.0377358490566
2010-03-16,31.33,0.53,59.11320754716981
2010-03-17,31.7,0.53,59.811320754716974
2010-03-18,31.84,0.53,60.075471698113205
2010-03-19,31.68,0.53,59.77358490566037
2010-03-22,32.1,0.53,60.56603773584906
2010-03-23,31.91,0.53,60.20754716981132
2010-03-24,31.61,0.53,59.64150943396226
2010-03-25,31.48,0.53,59.39622641509434
2010-03-26,31.31,0.53,59.075471698113205
2010-03-29,31.55,0.53,59.52830188679245
2010-03-30,31.71,0.53,59.83018867924528
2010-03-31,31.7,0.53,59.811320754716974
2010-04-01,31.82,0.53,60.0377358490566
2010-04-05,31.99,0.53,60.35849056603773
2010-04-06,31.99,0.53,60.35849056603773
2010-04-07,32.31,0.53,60.9622641509434
2010-04-08,32.26,0.53,60.86792452830188
2010-04-09,33.03,0.53,62.32075471698113
2010-04-12,32.83,0.53,61.94339622641509
2010-04-13,33.12,0.53,62.49056603773584
2010-04-14,32.61,0.53,61.52830188679245
2010-04-15,32.38,0.53,61.09433962264151
2010-04-16,32.25,0.53,60.84905660377358
2010-04-19,32.49,0.53,61.301886792452834
2010-04-20,32.81,0.53,61.905660377358494
2010-04-21,32.74,0.53,61.77358490566038
2010-04-22,32.33,0.53,60.99999999999999
2010-04-23,32.42,0.53,61.16981132075472
2010-04-26,32.43,0.53,61.18867924528301
2010-04-27,32.2,0.53,60.75471698113208
2010-04-28,31.77,0.53,59.94339622641509
2010-04-29,31.98,0.53,60.33962264150943
2010-04-30,31.22,0.53,58.90566037735849
2010-05-03,31.65,0.52,60.86538461538461
2010-05-04,31.55,0.52,60.67307692307692
2010-05-05,31.81,0.52,61.17307692307692
2010-05-06,31.29,0.52,60.17307692307692
2010-05-07,30.58,0.52,58.8076923076923
2010-05-10,32.01,0.52,61.5576923076923
2010-05-11,31.83,0.52,61.21153846153845
2010-05-12,31.85,0.52,61.25
2010-05-13,31.77,0.52,61.09615384615385
2010-05-14,31.53,0.52,60.63461538461539
2010-05-17,31.87,0.52,61.28846153846154
2010-05-18,31.73,0.52,61.01923076923077
2010-05-19,31.85,0.52,61.25
2010-05-20,30.67,0.52,58.98076923076923
2010-05-21,30.64,0.52,58.92307692307692
2010-05-24,30.22,0.52,58.11538461538461
2010-05-25,30.45,0.52,58.55769230769231
2010-05-26,30.28,0.52,58.23076923076923
2010-05-27,31.58,0.52,60.730769230769226
2010-05-28,31.72,0.52,60.99999999999999
2010-06-01,31.5,0.52,60.57692307692307
2010-06-02,32.39,0.52,62.28846153846154
2010-06-03,32.69,0.52,62.865384615384606
2010-06-04,31.48,0.52,60.53846153846154
2010-06-07,31.32,0.52,60.230769230769226
2010-06-08,31.34,0.52,60.26923076923077
2010-06-09,31.17,0.52,59.94230769230769
2010-06-10,31.93,0.52,61.40384615384615
2010-06-11,32.36,0.52,62.230769230769226
2010-06-14,32.6,0.52,62.69230769230769
2010-06-15,32.8,0.52,63.076923076923066
2010-06-16,32.9,0.52,63.26923076923077
2010-06-17,33.29,0.52,64.01923076923076
2010-06-18,33.31,0.52,64.0576923076923
2010-06-21,32.46,0.52,62.42307692307692
2010-06-22,31.81,0.52,61.17307692307692
2010-06-23,31.62,0.52,60.80769230769231
2010-06-24,31.38,0.52,60.34615384615384
2010-06-25,31.66,0.52,60.88461538461538
2010-06-28,31.87,0.52,61.28846153846154
2010-06-29,31.37,0.52,60.32692307692308
2010-06-30,31.22,0.52,60.03846153846153
2010-07-01,30.86,0.52,59.34615384615384
2010-07-02,30.55,0.52,58.75
2010-07-06,30.2,0.52,58.07692307692307
2010-07-07,30.38,0.52,58.42307692307692
2010-07-08,29.99,0.52,57.67307692307692
2010-07-09,30.07,0.52,57.82692307692307
2010-07-12,30.25,0.52,58.17307692307692
2010-07-13,30.76,0.52,59.15384615384615
2010-07-14,30.67,0.52,58.98076923076923
2010-07-15,30.62,0.52,58.88461538461539
2010-07-16,30.0,0.52,57.69230769230769
2010-07-19,29.9,0.52,57.49999999999999
2010-07-20,30.03,0.52,57.75
2010-07-21,29.2,0.52,56.15384615384615
2010-07-22,29.0,0.52,55.76923076923077
2010-07-23,28.42,0.52,54.65384615384615
2010-07-26,30.43,0.52,58.51923076923077
2010-07-27,30.26,0.52,58.19230769230769
2010-07-28,29.64,0.52,57.0
2010-07-29,29.27,0.52,56.28846153846153
2010-07-30,28.66,0.52,55.11538461538461
2010-08-02,28.95,0.52,55.67307692307692
2010-08-03,30.55,0.52,58.75
2010-08-04,30.81,0.52,59.24999999999999
2010-08-05,31.59,0.39,81.0
2010-08-06,31.81,0.39,81.56410256410255
2010-08-09,31.81,0.39,81.56410256410255
2010-08-10,31.83,0.39,81.61538461538461
2010-08-11,31.53,0.39,80.84615384615384
2010-08-12,31.9,0.39,81.79487179487178
2010-08-13,32.04,0.39,82.15384615384615
2010-08-16,32.15,0.39,82.43589743589743
2010-08-17,32.38,0.39,83.02564102564104
2010-08-18,32.31,0.39,82.84615384615385
2010-08-19,31.83,0.39,81.61538461538461
2010-08-20,31.91,0.39,81.82051282051282
2010-08-23,32.08,0.39,82.25641025641025
2010-08-24,32.1,0.39,82.3076923076923
2010-08-25,32.38,0.39,83.02564102564104
2010-08-26,32.05,0.39,82.17948717948717
2010-08-27,32.72,0.39,83.8974358974359
2010-08-30,32.62,0.39,83.64102564102564
2010-08-31,32.31,0.39,82.84615384615385
2010-09-01,31.94,0.39,81.8974358974359
2010-09-02,32.0,0.39,82.05128205128204
2010-09-03,32.15,0.39,82.43589743589743
2010-09-07,32.26,0.39,82.71794871794872
2010-09-08,32.32,0.39,82.87179487179488
2010-09-09,32.45,0.39,83.2051282051282
2010-09-10,32.52,0.39,83.38461538461539
2010-09-13,32.29,0.39,82.7948717948718
2010-09-14,31.6,0.39,81.02564102564102
2010-09-15,32.63,0.39,83.66666666666667
2010-09-16,32.36,0.39,82.97435897435896
2010-09-17,32.47,0.39,83.25641025641025
2010-09-20,32.99,0.39,84.58974358974359
2010-09-21,33.27,0.39,85.3076923076923
2010-09-22,33.04,0.39,84.71794871794872
2010-09-23,33.15,0.39,85.0
2010-09-24,33.81,0.39,86.6923076923077
2010-09-27,33.69,0.39,86.38461538461537
2010-09-28,34.24,0.39,87.7948717948718
2010-09-29,34.47,0.39,88.38461538461537
2010-09-30,34.51,0.39,88.48717948717947
2010-10-01,34.44,0.39,88.30769230769229
2010-10-04,34.12,0.39,87.48717948717947
2010-10-05,34.61,0.39,88.74358974358974
2010-10-06,34.76,0.39,89.12820512820512
2010-10-07,35.81,0.39,91.82051282051282
2010-10-08,36.07,0.39,92.48717948717949
2010-10-11,35.97,0.39,92.23076923076923
2010-10-12,35.42,0.39,90.82051282051282
2010-10-13,35.41,0.39,90.79487179487178
2010-10-14,35.82,0.39,91.84615384615384
2010-10-15,36.15,0.39,92.69230769230768
2010-10-18,36.22,0.39,92.87179487179486
2010-10-19,35.62,0.39,91.33333333333333
2010-10-20,36.13,0.39,92.64102564102565
2010-10-21,35.96,0.39,92.2051282051282
2010-10-22,35.83,0.39,91.87179487179486
2010-10-25,35.88,0.39,92.0
2010-10-26,35.65,0.39,91.41025641025641
2010-10-27,35.41,0.39,90.79487179487178
2010-10-28,35.58,0.39,91.23076923076923
2010-10-29,35.88,0.39,92.0
2010-11-01,36.33,0.39,93.15384615384615
2010-11-02,36.7,0.39,94.1025641025641
2010-11-03,36.03,0.39,92.38461538461539
2010-11-04,36.17,0.39,92.74358974358975
2010-11-05,35.88,0.67,53.55223880597015
2010-11-08,36.01,0.67,53.74626865671641
2010-11-09,36.05,0.67,53.805970149253724
2010-11-10,36.04,0.67,53.7910447761194
2010-11-11,36.81,0.67,54.940298507462686
2010-11-12,36.45,0.67,54.40298507462687
2010-11-15,36.01,0.67,53.74626865671641
2010-11-16,35.63,0.67,53.17910447761194
2010-11-17,35.68,0.67,53.253731343283576
2010-11-18,36.16,0.67,53.970149253731336
2010-11-19,36.55,0.67,54.55223880597014
2010-11-22,36.64,0.67,54.6865671641791
2010-11-23,36.17,0.67,53.98507462686567
2010-11-24,36.47,0.67,54.43283582089552
2010-11-26,36.22,0.67,54.05970149253731
2010-11-29,36.14,0.67,53.940298507462686
2010-11-30,36.35,0.67,54.25373134328358
2010-12-01,37.02,0.67,55.25373134328358
2010-12-02,37.06,0.67,55.3134328358209
2010-12-03,37.04,0.67,55.28358208955223
2010-12-06,36.7,0.67,54.776119402985074
2010-12-07,36.11,0.67,53.895522388059696
2010-12-08,35.85,0.67,53.507462686567166
2010-12-09,35.8,0.67,53.43283582089551
2010-12-10,35.66,0.67,53.22388059701492
2010-12-13,35.36,0.67,52.77611940298507
2010-12-14,35.65,0.67,53.208955223880594
2010-12-15,35.37,0.67,52.7910447761194
2010-12-16,34.86,0.67,52.02985074626865
2010-12-17,35.01,0.67,52.253731343283576
2010-12-20,34.57,0.67,51.59701492537313
2010-12-21,34.67,0.67,51.74626865671642
2010-12-22,35.03,0.67,52.28358208955224
2010-12-23,34.71,0.67,51.80597014925373
2010-12-27,34.76,0.67,51.880597014925364
2010-12-28,34.74,0.67,51.850746268656714
2010-12-29,34.52,0.67,51.52238805970149
2010-12-30,34.9,0.67,52.089552238805965
2010-12-31,34.74,0.67,51.850746268656714
2011-01-03,34.65,0.67,51.71641791044775
2011-01-04,35.16,0.67,52.4776119402985
2011-01-05,34.73,0.67,51.83582089552238
2011-01-06,34.54,0.67,51.55223880597015
2011-01-07,34.61,0.67,51.656716417910445
2011-01-10,34.7,0.67,51.791044776119406
2011-01-11,35.0,0.67,52.23880597014925
2011-01-12,34.86,0.67,52.02985074626865
2011-01-13,35.11,0.67,52.40298507462686
2011-01-14,35.61,0.67,53.14925373134328
2011-01-18,35.63,0.67,53.17910447761194
2011-01-19,35.56,0.67,53.07462686567164
2011-01-20,35.42,0.67,52.865671641791046
2011-01-21,35.35,0.67,52.76119402985074
2011-01-24,35.33,0.67,52.731343283582085
2011-01-25,36.72,0.67,54.805970149253724
2011-01-26,36.76,0.67,54.86567164179104
2011-01-27,37.65,0.67,56.19402985074626
2011-01-28,37.14,0.67,55.43283582089552
2011-01-31,36.92,0.67,55.1044776119403
2011-02-01,37.38,0.67,55.791044776119406
2011-02-02,37.31,0.67,55.6865671641791
2011-02-03,37.43,0.67,55.86567164179104
2011-02-04,38.28,0.67,57.134328358208954
2011-02-07,37.98,0.67,56.686567164179095
2011-02-08,38.38,0.67,57.28358208955224
2011-02-09,37.99,0.67,56.701492537313435
2011-02-10,38.08,0.67,56.83582089552238
2011-02-11,39.26,0.67,58.59701492537313
2011-02-14,39.28,0.67,58.62686567164179
2011-02-15,39.56,0.67,59.04477611940298
2011-02-16,40.05,0.67,59.77611940298507
2011-02-17,40.02,0.67,59.73134328358209
2011-02-18,39.83,0.67,59.447761194029844
2011-02-22,39.15,0.67,58.43283582089552
2011-02-23,38.81,0.67,57.92537313432836
2011-02-24,38.76,0.67,57.85074626865671
2011-02-25,39.29,0.56,70.16071428571428
2011-02-28,39.69,0.56,70.87499999999999
2011-03-01,39.76,0.56,70.99999999999999
2011-03-02,40.33,0.56,72.01785714285714
2011-03-03,40.4,0.56,72.14285714285714
2011-03-04,41.88,0.56,74.78571428571428
2011-03-07,41.24,0.56,73.64285714285714
2011-03-08,41.56,0.56,74.21428571428571
2011-03-09,41.16,0.56,73.49999999999999
2011-03-10,40.45,0.56,72.23214285714286
2011-03-11,40.89,0.56,73.01785714285714
2011-03-14,40.78,0.56,72.82142857142857
2011-03-15,40.26,0.56,71.89285714285714
2011-03-16,39.69,0.56,70.87499999999999
2011-03-17,40.28,0.56,71.92857142857143
2011-03-18,39.88,0.56,71.21428571428571
2011-03-21,39.86,0.56,71.17857142857142
2011-03-22,40.81,0.56,72.875
2011-03-23,41.44,0.56,73.99999999999999
2011-03-24,41.42,0.56,73.96428571428571
2011-03-25,41.59,0.56,74.26785714285714
2011-03-28,41.51,0.56,74.12499999999999
2011-03-29,41.51,0.56,74.12499999999999
2011-03-30,42.06,0.56,75.10714285714285
2011-03-31,42.76,0.56,76.35714285714285
2011-04-01,43.26,0.56,77.24999999999999
2011-04-04,43.38,0.56,77.46428571428571
2011-04-05,43.13,0.56,77.01785714285714
2011-04-06,43.47,0.56,77.62499999999999
2011-04-07,43.48,0.56,77.64285714285712
2011-04-08,43.33,0.56,77.37499999999999
2011-04-11,43.31,0.56,77.33928571428571
2011-04-12,43.22,0.56,77.17857142857142
2011-04-13,43.35,0.56,77.41071428571428
2011-04-14,43.47,0.56,77.62499999999999
2011-04-15,43.52,0.56,77.71428571428571
2011-04-18,43.06,0.56,76.89285714285714
2011-04-19,43.38,0.56,77.46428571428571
2011-04-20,43.7,0.56,78.03571428571428
2011-04-21,43.86,0.56,78.32142857142857
2011-04-25,43.99,0.56,78.55357142857143
2011-04-26,43.91,0.56,78.41071428571428
2011-04-27,43.92,0.56,78.42857142857143
2011-04-28,44.09,0.56,78.73214285714286
2011-04-29,44.04,0.56,78.64285714285714
