date,MDLZ,MDLZ_EPS,PE Ratio
2007-03-28,31.46,1.86,16.913978494623656
2007-03-29,31.52,1.86,16.946236559139784
2007-03-30,31.66,1.86,17.021505376344084
2007-04-02,30.85,1.86,16.586021505376344
2007-04-03,30.33,1.86,16.306451612903224
2007-04-04,30.72,1.86,16.516129032258064
2007-04-05,31.58,1.86,16.978494623655912
2007-04-09,31.31,1.86,16.833333333333332
2007-04-10,31.24,1.86,16.79569892473118
2007-04-11,32.02,1.86,17.21505376344086
2007-04-12,32.45,1.86,17.446236559139784
2007-04-13,32.8,1.86,17.634408602150536
2007-04-16,32.76,1.86,17.61290322580645
2007-04-17,32.9,1.86,17.688172043010752
2007-04-18,32.29,1.86,17.36021505376344
2007-04-19,32.85,1.86,17.661290322580644
2007-04-20,33.09,1.86,17.790322580645164
2007-04-23,33.21,1.86,17.85483870967742
2007-04-24,33.4,1.86,17.956989247311828
2007-04-25,33.47,1.86,17.994623655913976
2007-04-26,33.56,1.86,18.043010752688172
2007-04-27,33.56,1.86,18.043010752688172
2007-04-30,33.47,1.86,17.994623655913976
2007-05-01,33.49,1.86,18.00537634408602
2007-05-02,33.28,1.86,17.892473118279568
2007-05-03,32.83,1.86,17.6505376344086
2007-05-04,33.2,1.86,17.8494623655914
2007-05-07,33.0,1.86,17.741935483870968
2007-05-08,32.66,1.86,17.559139784946233
2007-05-09,32.78,0.43,76.23255813953489
2007-05-10,32.5,0.43,75.5813953488372
2007-05-11,32.51,0.43,75.60465116279069
2007-05-14,32.5,0.43,75.5813953488372
2007-05-15,32.6,0.43,75.81395348837209
2007-05-16,32.77,0.43,76.2093023255814
2007-05-17,32.9,0.43,76.51162790697674
2007-05-18,33.11,0.43,77.0
2007-05-21,33.19,0.43,77.18604651162791
2007-05-22,33.34,0.43,77.53488372093024
2007-05-23,33.32,0.43,77.48837209302326
2007-05-24,33.44,0.43,77.76744186046511
2007-05-25,33.51,0.43,77.93023255813954
2007-05-29,33.51,0.43,77.93023255813954
2007-05-30,33.69,0.43,78.34883720930232
2007-05-31,33.84,0.43,78.69767441860466
2007-06-01,34.42,0.43,80.04651162790698
2007-06-04,34.51,0.43,80.25581395348837
2007-06-05,34.45,0.43,80.11627906976744
2007-06-06,34.35,0.43,79.88372093023256
2007-06-07,34.62,0.43,80.51162790697674
2007-06-08,34.51,0.43,80.25581395348837
2007-06-11,34.52,0.43,80.27906976744187
2007-06-12,34.51,0.43,80.25581395348837
2007-06-13,35.25,0.43,81.97674418604652
2007-06-14,35.42,0.43,82.37209302325581
2007-06-15,35.31,0.43,82.11627906976744
2007-06-18,35.11,0.43,81.65116279069767
2007-06-19,34.65,0.43,80.5813953488372
2007-06-20,34.46,0.43,80.13953488372093
2007-06-21,36.74,0.43,85.44186046511628
2007-06-22,36.25,0.43,84.30232558139535
2007-06-25,35.61,0.43,82.81395348837209
2007-06-26,34.94,0.43,81.25581395348837
2007-06-27,35.74,0.43,83.11627906976744
2007-06-28,35.37,0.43,82.25581395348837
2007-06-29,35.25,0.43,81.97674418604652
2007-07-02,35.53,0.43,82.62790697674419
2007-07-03,34.66,0.43,80.60465116279069
2007-07-05,34.46,0.43,80.13953488372093
2007-07-06,34.24,0.43,79.62790697674419
2007-07-09,35.01,0.43,81.41860465116278
2007-07-10,34.4,0.43,80.0
2007-07-11,34.28,0.43,79.72093023255815
2007-07-12,34.8,0.43,80.93023255813954
2007-07-13,35.89,0.43,83.46511627906978
2007-07-16,35.52,0.43,82.6046511627907
2007-07-17,35.87,0.43,83.41860465116278
2007-07-18,35.7,0.43,83.0232558139535
2007-07-19,36.33,0.43,84.48837209302326
2007-07-20,35.53,0.43,82.62790697674419
2007-07-23,35.61,0.43,82.81395348837209
2007-07-24,34.84,0.43,81.0232558139535
2007-07-25,34.84,0.43,81.0232558139535
2007-07-26,33.44,0.43,77.76744186046511
2007-07-27,32.89,0.43,76.48837209302326
2007-07-30,32.98,0.43,76.69767441860465
2007-07-31,32.75,0.43,76.16279069767442
2007-08-01,32.43,0.43,75.4186046511628
2007-08-02,32.55,0.43,75.69767441860465
2007-08-03,31.96,0.88,36.31818181818182
2007-08-06,32.7,0.88,37.159090909090914
2007-08-07,32.57,0.88,37.01136363636363
2007-08-08,32.78,0.88,37.25
2007-08-09,31.45,0.88,35.73863636363636
2007-08-10,32.14,0.88,36.52272727272727
2007-08-13,32.2,0.88,36.59090909090909
2007-08-14,32.48,0.88,36.90909090909091
2007-08-15,31.75,0.88,36.07954545454545
2007-08-16,31.15,0.88,35.39772727272727
2007-08-17,31.31,0.88,35.57954545454545
2007-08-20,31.7,0.88,36.02272727272727
2007-08-21,31.64,0.88,35.95454545454545
2007-08-22,32.06,0.88,36.43181818181819
2007-08-23,32.1,0.88,36.47727272727273
2007-08-24,32.49,0.88,36.92045454545455
2007-08-27,32.41,0.88,36.82954545454545
2007-08-28,31.78,0.88,36.11363636363637
2007-08-29,31.92,0.88,36.27272727272727
2007-08-30,31.85,0.88,36.19318181818182
2007-08-31,32.06,0.88,36.43181818181819
2007-09-04,32.15,0.88,36.53409090909091
2007-09-05,32.6,0.88,37.04545454545455
2007-09-06,33.39,0.88,37.94318181818182
2007-09-07,32.89,0.88,37.375
2007-09-10,33.27,0.88,37.80681818181819
2007-09-11,33.79,0.88,38.39772727272727
2007-09-12,33.9,0.88,38.52272727272727
2007-09-13,34.03,0.88,38.67045454545455
2007-09-14,34.1,0.88,38.75
2007-09-17,33.89,0.88,38.51136363636364
2007-09-18,34.39,0.88,39.07954545454545
2007-09-19,34.38,0.88,39.06818181818182
2007-09-20,34.6,0.88,39.31818181818182
2007-09-21,34.85,0.88,39.60227272727273
2007-09-24,34.71,0.88,39.44318181818182
2007-09-25,34.42,0.88,39.11363636363637
2007-09-26,34.23,0.88,38.897727272727266
2007-09-27,34.41,0.88,39.10227272727273
2007-09-28,34.51,0.88,39.215909090909086
2007-10-01,34.7,0.88,39.43181818181819
2007-10-02,34.67,0.88,39.39772727272727
2007-10-03,34.29,0.88,38.965909090909086
2007-10-04,34.32,0.88,39.0
2007-10-05,34.3,0.88,38.97727272727273
2007-10-08,34.07,0.88,38.71590909090909
2007-10-09,34.11,0.88,38.76136363636363
2007-10-10,34.04,0.88,38.68181818181818
2007-10-11,33.53,0.88,38.10227272727273
2007-10-12,33.85,0.88,38.46590909090909
2007-10-15,33.6,0.88,38.18181818181818
2007-10-16,33.61,0.88,38.19318181818182
2007-10-17,33.73,0.88,38.32954545454545
2007-10-18,33.41,0.88,37.965909090909086
2007-10-19,32.6,0.88,37.04545454545455
2007-10-22,32.68,0.88,37.13636363636363
2007-10-23,32.94,0.88,37.43181818181818
2007-10-24,32.87,0.88,37.35227272727273
2007-10-25,32.76,0.88,37.22727272727273
2007-10-26,33.3,0.88,37.840909090909086
2007-10-29,32.98,0.88,37.47727272727273
2007-10-30,32.6,0.88,37.04545454545455
2007-10-31,33.41,0.88,37.965909090909086
2007-11-01,32.8,0.88,37.272727272727266
2007-11-02,32.82,1.26,26.047619047619047
2007-11-05,33.15,1.26,26.309523809523807
2007-11-06,33.39,1.26,26.5
2007-11-07,33.33,1.26,26.452380952380953
2007-11-08,33.11,1.26,26.27777777777778
2007-11-09,32.69,1.26,25.944444444444443
2007-11-12,32.71,1.26,25.960317460317462
2007-11-13,33.33,1.26,26.452380952380953
2007-11-14,32.98,1.26,26.17460317460317
2007-11-15,32.37,1.26,25.69047619047619
2007-11-16,32.51,1.26,25.8015873015873
2007-11-19,32.3,1.26,25.634920634920633
2007-11-20,33.05,1.26,26.230158730158728
2007-11-21,32.81,1.26,26.03968253968254
2007-11-23,33.44,1.26,26.539682539682538
2007-11-26,33.02,1.26,26.20634920634921
2007-11-27,33.2,1.26,26.34920634920635
2007-11-28,33.8,1.26,26.825396825396822
2007-11-29,34.33,1.26,27.246031746031743
2007-11-30,34.55,1.26,27.420634920634917
2007-12-03,34.42,1.26,27.31746031746032
2007-12-04,34.4,1.26,27.3015873015873
2007-12-05,34.83,1.26,27.642857142857142
2007-12-06,35.2,1.26,27.93650793650794
2007-12-07,34.68,1.26,27.523809523809522
2007-12-10,34.82,1.26,27.634920634920636
2007-12-11,34.27,1.26,27.1984126984127
2007-12-12,34.16,1.26,27.111111111111107
2007-12-13,34.16,1.26,27.111111111111107
2007-12-14,33.31,1.26,26.436507936507937
2007-12-17,32.57,1.26,25.849206349206348
2007-12-18,33.05,1.26,26.230158730158728
2007-12-19,33.03,1.26,26.214285714285715
2007-12-20,32.91,1.26,26.119047619047617
2007-12-21,33.26,1.26,26.396825396825395
2007-12-24,33.38,1.26,26.492063492063494
2007-12-26,33.52,1.26,26.603174603174605
2007-12-27,32.93,1.26,26.134920634920636
2007-12-28,32.95,1.26,26.150793650793652
2007-12-31,32.63,1.26,25.8968253968254
2008-01-02,32.05,1.26,25.436507936507933
2008-01-03,31.8,1.26,25.238095238095237
2008-01-04,31.45,1.26,24.96031746031746
2008-01-07,31.94,1.26,25.34920634920635
2008-01-08,31.6,1.26,25.07936507936508
2008-01-09,31.79,1.26,25.230158730158728
2008-01-10,32.7,1.26,25.952380952380956
2008-01-11,31.93,1.26,25.341269841269842
2008-01-14,31.8,1.26,25.238095238095237
2008-01-15,31.06,1.26,24.65079365079365
2008-01-16,31.18,1.26,24.746031746031747
2008-01-17,30.65,1.26,24.325396825396822
2008-01-18,30.15,1.26,23.928571428571427
2008-01-22,29.88,1.26,23.71428571428571
2008-01-23,30.55,1.26,24.246031746031747
2008-01-24,30.0,1.26,23.80952380952381
2008-01-25,29.78,1.26,23.634920634920636
2008-01-28,30.44,1.26,24.158730158730158
2008-01-29,30.19,1.26,23.960317460317462
2008-01-30,29.45,1.26,23.373015873015873
2008-01-31,29.27,1.26,23.23015873015873
2008-02-01,29.42,1.26,23.34920634920635
2008-02-04,29.47,1.26,23.38888888888889
2008-02-05,28.95,1.26,22.976190476190474
2008-02-06,29.26,1.26,23.222222222222225
2008-02-07,29.42,1.26,23.34920634920635
2008-02-08,28.81,1.26,22.865079365079364
2008-02-11,29.32,1.26,23.26984126984127
2008-02-12,29.24,1.26,23.206349206349206
2008-02-13,29.56,1.26,23.46031746031746
2008-02-14,29.31,1.26,23.26190476190476
2008-02-15,31.33,1.26,24.865079365079364
2008-02-19,31.18,1.26,24.746031746031747
2008-02-20,31.28,1.26,24.825396825396826
2008-02-21,30.84,1.26,24.476190476190474
2008-02-22,31.37,1.26,24.8968253968254
2008-02-25,31.53,1.64,19.225609756097562
2008-02-26,31.88,1.64,19.439024390243905
2008-02-27,32.04,1.64,19.53658536585366
2008-02-28,31.63,1.64,19.28658536585366
2008-02-29,31.17,1.64,19.00609756097561
2008-03-03,31.2,1.64,19.024390243902438
2008-03-04,31.01,1.64,18.908536585365855
2008-03-05,31.01,1.64,18.908536585365855
2008-03-06,30.78,1.64,18.76829268292683
2008-03-07,30.61,1.64,18.664634146341463
2008-03-10,30.71,1.64,18.725609756097562
2008-03-11,31.35,1.64,19.115853658536587
2008-03-12,30.95,1.64,18.871951219512194
2008-03-13,30.28,1.64,18.463414634146343
2008-03-14,29.87,1.64,18.213414634146343
2008-03-17,29.87,1.64,18.213414634146343
2008-03-18,30.56,1.64,18.634146341463413
2008-03-19,30.17,1.64,18.396341463414636
2008-03-20,31.15,1.64,18.993902439024392
2008-03-24,30.82,1.64,18.79268292682927
2008-03-25,30.66,1.64,18.695121951219512
2008-03-26,30.82,1.64,18.79268292682927
2008-03-27,30.94,1.64,18.865853658536587
2008-03-28,30.82,1.64,18.79268292682927
2008-03-31,31.01,1.64,18.908536585365855
2008-04-01,31.71,1.64,19.335365853658537
2008-04-02,31.58,1.64,19.25609756097561
2008-04-03,31.2,1.64,19.024390243902438
2008-04-04,31.54,1.64,19.23170731707317
2008-04-07,31.59,1.64,19.26219512195122
2008-04-08,31.66,1.64,19.304878048780488
2008-04-09,31.5,1.64,19.20731707317073
2008-04-10,30.98,1.64,18.890243902439025
2008-04-11,30.73,1.64,18.73780487804878
2008-04-14,30.79,1.64,18.774390243902438
2008-04-15,30.9,1.64,18.841463414634145
2008-04-16,31.2,1.64,19.024390243902438
2008-04-17,31.28,1.64,19.073170731707318
2008-04-18,31.45,1.64,19.176829268292682
2008-04-21,31.35,1.64,19.115853658536587
2008-04-22,30.92,1.64,18.853658536585368
2008-04-23,31.32,1.64,19.097560975609756
2008-04-24,31.25,1.64,19.054878048780488
2008-04-25,30.6,1.64,18.658536585365855
2008-04-28,30.37,1.64,18.51829268292683
2008-04-29,30.77,1.64,18.76219512195122
2008-04-30,31.63,1.64,19.28658536585366
2008-05-01,31.95,1.64,19.481707317073173
2008-05-02,32.04,0.4,80.1
2008-05-05,31.98,0.4,79.95
2008-05-06,31.96,0.4,79.89999999999999
2008-05-07,31.53,0.4,78.825
2008-05-08,31.79,0.4,79.475
2008-05-09,31.34,0.4,78.35
2008-05-12,31.36,0.4,78.39999999999999
2008-05-13,31.14,0.4,77.85
2008-05-14,31.71,0.4,79.27499999999999
2008-05-15,31.93,0.4,79.82499999999999
2008-05-16,32.51,0.4,81.27499999999999
2008-05-19,32.81,0.4,82.025
2008-05-20,32.56,0.4,81.4
2008-05-21,32.35,0.4,80.875
2008-05-22,32.42,0.4,81.05
2008-05-23,31.99,0.4,79.975
2008-05-27,32.28,0.4,80.7
2008-05-28,32.45,0.4,81.125
2008-05-29,32.82,0.4,82.05
2008-05-30,32.48,0.4,81.19999999999999
2008-06-02,32.13,0.4,80.325
2008-06-03,32.05,0.4,80.12499999999999
2008-06-04,31.89,0.4,79.725
2008-06-05,32.06,0.4,80.15
2008-06-06,31.22,0.4,78.05
2008-06-09,31.38,0.4,78.44999999999999
2008-06-10,31.24,0.4,78.1
2008-06-11,30.78,0.4,76.95
2008-06-12,30.8,0.4,77.0
2008-06-13,31.0,0.4,77.5
2008-06-16,30.27,0.4,75.675
2008-06-17,30.32,0.4,75.8
2008-06-18,30.0,0.4,75.0
2008-06-19,29.64,0.4,74.1
2008-06-20,29.21,0.4,73.02499999999999
2008-06-23,29.29,0.4,73.225
2008-06-24,29.23,0.4,73.075
2008-06-25,29.25,0.4,73.125
2008-06-26,28.83,0.4,72.07499999999999
2008-06-27,28.39,0.4,70.975
2008-06-30,28.45,0.4,71.125
2008-07-01,28.4,0.4,70.99999999999999
2008-07-02,28.72,0.4,71.8
2008-07-03,28.81,0.4,72.02499999999999
2008-07-07,28.7,0.4,71.75
2008-07-08,28.99,0.4,72.475
2008-07-09,29.0,0.4,72.5
2008-07-10,28.95,0.4,72.375
2008-07-11,28.93,0.4,72.32499999999999
2008-07-14,29.27,0.4,73.175
2008-07-15,29.42,0.4,73.55
2008-07-16,29.89,0.4,74.725
2008-07-17,29.91,0.4,74.77499999999999
2008-07-18,29.61,0.4,74.02499999999999
2008-07-21,28.93,0.4,72.32499999999999
2008-07-22,29.24,0.4,73.1
2008-07-23,29.8,0.4,74.5
2008-07-24,29.38,0.4,73.44999999999999
2008-07-25,29.38,0.4,73.44999999999999
2008-07-28,30.83,0.4,77.07499999999999
2008-07-29,31.46,0.4,78.64999999999999
2008-07-30,32.01,0.4,80.02499999999999
2008-07-31,31.82,0.4,79.55
2008-08-01,32.04,0.89,36.0
2008-08-04,32.1,0.89,36.06741573033708
2008-08-05,32.34,0.89,36.337078651685395
2008-08-06,32.28,0.89,36.26966292134831
2008-08-07,31.95,0.89,35.89887640449438
2008-08-08,32.8,0.89,36.85393258426966
2008-08-11,32.81,0.89,36.86516853932584
2008-08-12,32.67,0.89,36.70786516853933
2008-08-13,32.86,0.89,36.92134831460674
2008-08-14,32.69,0.89,36.73033707865168
2008-08-15,32.96,0.89,37.03370786516854
2008-08-18,32.67,0.89,36.70786516853933
2008-08-19,32.66,0.89,36.69662921348314
2008-08-20,32.8,0.89,36.85393258426966
2008-08-21,32.67,0.89,36.70786516853933
2008-08-22,32.58,0.89,36.60674157303371
2008-08-25,32.22,0.89,36.20224719101123
2008-08-26,32.07,0.89,36.03370786516854
2008-08-27,32.08,0.89,36.04494382022472
2008-08-28,32.08,0.89,36.04494382022472
2008-08-29,31.51,0.89,35.40449438202247
2008-09-02,31.7,0.89,35.61797752808989
2008-09-03,31.62,0.89,35.52808988764045
2008-09-04,31.73,0.89,35.651685393258425
2008-09-05,32.68,0.89,36.71910112359551
2008-09-08,33.18,0.89,37.28089887640449
2008-09-09,32.96,0.89,37.03370786516854
2008-09-10,32.79,0.89,36.842696629213485
2008-09-11,33.46,0.89,37.59550561797753
2008-09-12,33.34,0.89,37.46067415730337
2008-09-15,33.14,0.89,37.235955056179776
2008-09-16,33.54,0.89,37.68539325842696
2008-09-17,32.65,0.89,36.68539325842696
2008-09-18,33.74,0.89,37.91011235955057
2008-09-19,34.97,0.89,39.29213483146067
2008-09-22,33.09,0.89,37.17977528089888
2008-09-23,32.59,0.89,36.61797752808989
2008-09-24,32.6,0.89,36.62921348314607
2008-09-25,33.01,0.89,37.08988764044943
2008-09-26,32.93,0.89,37.0
2008-09-29,31.86,0.89,35.79775280898876
2008-09-30,32.75,0.89,36.79775280898876
2008-10-01,33.45,0.89,37.58426966292135
2008-10-02,33.54,0.89,37.68539325842696
2008-10-03,33.08,0.89,37.168539325842694
2008-10-06,31.73,0.89,35.651685393258425
2008-10-07,30.74,0.89,34.53932584269663
2008-10-08,29.97,0.89,33.674157303370784
2008-10-09,27.7,0.89,31.123595505617978
2008-10-10,27.25,0.89,30.617977528089888
2008-10-13,28.33,0.89,31.831460674157302
2008-10-14,27.91,0.89,31.359550561797754
2008-10-15,26.37,0.89,29.629213483146067
2008-10-16,27.5,0.89,30.89887640449438
2008-10-17,28.62,0.89,32.157303370786515
2008-10-20,29.59,0.89,33.247191011235955
2008-10-21,29.23,0.89,32.842696629213485
2008-10-22,28.18,0.89,31.662921348314605
2008-10-23,28.41,0.89,31.921348314606742
2008-10-24,27.1,0.89,30.449438202247194
2008-10-27,26.92,0.89,30.247191011235955
2008-10-28,28.88,0.89,32.44943820224719
2008-10-29,28.47,0.89,31.988764044943817
2008-10-30,28.95,0.89,32.52808988764045
2008-10-31,29.18,1.17,24.94017094017094
2008-11-03,29.31,1.17,25.05128205128205
2008-11-04,30.51,1.17,26.07692307692308
2008-11-05,29.23,1.17,24.982905982905987
2008-11-06,28.02,1.17,23.94871794871795
2008-11-07,28.49,1.17,24.35042735042735
2008-11-10,28.2,1.17,24.102564102564102
2008-11-11,28.04,1.17,23.965811965811966
2008-11-12,27.05,1.17,23.119658119658123
2008-11-13,28.11,1.17,24.025641025641026
2008-11-14,27.44,1.17,23.452991452991455
2008-11-17,26.83,1.17,22.931623931623932
2008-11-18,27.12,1.17,23.179487179487182
2008-11-19,25.99,1.17,22.213675213675213
2008-11-20,24.87,1.17,21.25641025641026
2008-11-21,26.56,1.17,22.700854700854702
2008-11-24,26.96,1.17,23.042735042735046
2008-11-25,26.87,1.17,22.96581196581197
2008-11-26,26.97,1.17,23.05128205128205
2008-11-28,27.21,1.17,23.25641025641026
2008-12-01,25.56,1.17,21.846153846153847
2008-12-02,26.15,1.17,22.35042735042735
2008-12-03,26.63,1.17,22.76068376068376
2008-12-04,26.11,1.17,22.31623931623932
2008-12-05,27.65,1.17,23.632478632478634
2008-12-08,27.68,1.17,23.65811965811966
2008-12-09,26.95,1.17,23.034188034188034
2008-12-10,26.87,1.17,22.96581196581197
2008-12-11,26.81,1.17,22.914529914529915
2008-12-12,26.96,1.17,23.042735042735046
2008-12-15,26.74,1.17,22.854700854700855
2008-12-16,27.31,1.17,23.34188034188034
2008-12-17,27.02,1.17,23.094017094017094
2008-12-18,26.73,1.17,22.846153846153847
2008-12-19,26.67,1.17,22.7948717948718
2008-12-22,26.86,1.17,22.957264957264957
2008-12-23,26.27,1.17,22.452991452991455
2008-12-24,26.47,1.17,22.623931623931625
2008-12-26,26.64,1.17,22.76923076923077
2008-12-29,26.52,1.17,22.666666666666668
2008-12-30,26.6,1.17,22.735042735042736
2008-12-31,26.85,1.17,22.948717948717952
2009-01-02,27.34,1.17,23.36752136752137
2009-01-05,27.62,1.17,23.60683760683761
2009-01-06,27.78,1.17,23.743589743589745
2009-01-07,27.76,1.17,23.72649572649573
2009-01-08,27.99,1.17,23.923076923076923
2009-01-09,27.78,1.17,23.743589743589745
2009-01-12,28.53,1.17,24.384615384615387
2009-01-13,28.82,1.17,24.632478632478634
2009-01-14,27.99,1.17,23.923076923076923
2009-01-15,28.07,1.17,23.99145299145299
2009-01-16,28.64,1.17,24.47863247863248
2009-01-20,28.22,1.17,24.11965811965812
2009-01-21,28.33,1.17,24.213675213675213
2009-01-22,28.91,1.17,24.70940170940171
2009-01-23,28.67,1.17,24.504273504273506
2009-01-26,28.85,1.17,24.65811965811966
2009-01-27,29.15,1.17,24.914529914529915
2009-01-28,29.57,1.17,25.273504273504276
2009-01-29,29.28,1.17,25.02564102564103
2009-01-30,28.05,1.17,23.974358974358978
2009-02-02,28.24,1.17,24.136752136752136
2009-02-03,28.74,1.17,24.564102564102566
2009-02-04,26.11,1.17,22.31623931623932
2009-02-05,26.0,1.17,22.222222222222225
2009-02-06,26.34,1.17,22.512820512820515
2009-02-09,25.88,1.17,22.11965811965812
2009-02-10,24.98,1.17,21.350427350427353
2009-02-11,25.11,1.17,21.461538461538463
2009-02-12,25.47,1.17,21.76923076923077
2009-02-13,25.2,1.17,21.53846153846154
2009-02-17,24.72,1.17,21.128205128205128
2009-02-18,24.32,1.17,20.786324786324787
2009-02-19,24.33,1.17,20.794871794871796
2009-02-20,23.51,1.17,20.094017094017097
2009-02-23,22.96,1.17,19.623931623931625
2009-02-24,23.72,1.17,20.273504273504273
2009-02-25,23.84,1.17,20.37606837606838
2009-02-26,22.87,1.17,19.54700854700855
2009-02-27,22.78,1.24,18.370967741935484
2009-03-02,22.12,1.24,17.838709677419356
2009-03-03,21.94,1.24,17.693548387096776
2009-03-04,21.95,1.24,17.701612903225804
2009-03-05,21.0,1.24,16.935483870967744
2009-03-06,21.62,1.24,17.435483870967744
2009-03-09,21.23,1.24,17.120967741935484
2009-03-10,21.8,1.24,17.580645161290324
2009-03-11,21.32,1.24,17.193548387096776
2009-03-12,22.26,1.24,17.951612903225808
2009-03-13,22.53,1.24,18.16935483870968
2009-03-16,22.87,1.24,18.443548387096776
2009-03-17,23.31,1.24,18.798387096774192
2009-03-18,22.29,1.24,17.975806451612904
2009-03-19,22.16,1.24,17.870967741935484
2009-03-20,22.14,1.24,17.85483870967742
2009-03-23,23.15,1.24,18.669354838709676
2009-03-24,23.17,1.24,18.685483870967744
2009-03-25,23.05,1.24,18.588709677419356
2009-03-26,23.07,1.24,18.60483870967742
2009-03-27,22.89,1.24,18.45967741935484
2009-03-30,21.84,1.24,17.612903225806452
2009-03-31,22.29,1.24,17.975806451612904
2009-04-01,22.81,1.24,18.39516129032258
2009-04-02,22.97,1.24,18.524193548387096
2009-04-03,23.0,1.24,18.548387096774192
2009-04-06,22.6,1.24,18.225806451612904
2009-04-07,22.46,1.24,18.112903225806452
2009-04-08,22.05,1.24,17.782258064516128
2009-04-09,22.35,1.24,18.0241935483871
2009-04-13,22.46,1.24,18.112903225806452
2009-04-14,22.41,1.24,18.072580645161292
2009-04-15,22.87,1.24,18.443548387096776
2009-04-16,22.65,1.24,18.266129032258064
2009-04-17,22.67,1.24,18.28225806451613
2009-04-20,22.47,1.24,18.120967741935484
2009-04-21,22.75,1.24,18.346774193548388
2009-04-22,22.44,1.24,18.096774193548388
2009-04-23,22.27,1.24,17.95967741935484
2009-04-24,22.26,1.24,17.951612903225808
2009-04-27,22.38,1.24,18.048387096774192
2009-04-28,22.8,1.24,18.387096774193548
2009-04-29,23.27,1.24,18.766129032258064
2009-04-30,23.4,1.24,18.870967741935484
2009-05-01,23.49,1.24,18.943548387096772
2009-05-04,24.26,1.24,19.56451612903226
2009-05-05,25.22,0.45,56.04444444444444
2009-05-06,25.0,0.45,55.55555555555556
2009-05-07,25.04,0.45,55.64444444444444
2009-05-08,25.53,0.45,56.733333333333334
2009-05-11,25.2,0.45,56.0
2009-05-12,25.41,0.45,56.46666666666667
2009-05-13,24.89,0.45,55.31111111111111
2009-05-14,25.1,0.45,55.77777777777778
2009-05-15,24.8,0.45,55.111111111111114
2009-05-18,25.06,0.45,55.68888888888888
2009-05-19,25.06,0.45,55.68888888888888
2009-05-20,24.85,0.45,55.22222222222222
2009-05-21,24.93,0.45,55.4
2009-05-22,25.46,0.45,56.577777777777776
2009-05-26,25.86,0.45,57.46666666666666
2009-05-27,25.46,0.45,56.577777777777776
2009-05-28,25.82,0.45,57.37777777777778
2009-05-29,26.11,0.45,58.02222222222222
2009-06-01,26.64,0.45,59.2
2009-06-02,27.0,0.45,60.0
2009-06-03,26.81,0.45,59.577777777777776
2009-06-04,27.04,0.45,60.08888888888889
2009-06-05,26.63,0.45,59.17777777777778
2009-06-08,26.59,0.45,59.08888888888889
2009-06-09,26.21,0.45,58.24444444444445
2009-06-10,25.85,0.45,57.44444444444444
2009-06-11,25.95,0.45,57.666666666666664
2009-06-12,25.94,0.45,57.644444444444446
2009-06-15,25.26,0.45,56.13333333333333
2009-06-16,24.81,0.45,55.133333333333326
2009-06-17,24.88,0.45,55.288888888888884
2009-06-18,25.85,0.45,57.44444444444444
2009-06-19,25.41,0.45,56.46666666666667
2009-06-22,25.25,0.45,56.11111111111111
2009-06-23,25.63,0.45,56.95555555555555
2009-06-24,25.74,0.45,57.199999999999996
2009-06-25,25.97,0.45,57.71111111111111
2009-06-26,25.56,0.45,56.8
2009-06-29,25.58,0.45,56.84444444444444
2009-06-30,25.34,0.45,56.31111111111111
2009-07-01,26.61,0.45,59.13333333333333
2009-07-02,25.96,0.45,57.68888888888889
2009-07-06,26.44,0.45,58.75555555555556
2009-07-07,25.75,0.45,57.22222222222222
2009-07-08,25.7,0.45,57.11111111111111
2009-07-09,25.8,0.45,57.333333333333336
2009-07-10,26.08,0.45,57.95555555555555
2009-07-13,26.88,0.45,59.73333333333333
2009-07-14,27.0,0.45,60.0
2009-07-15,27.53,0.45,61.17777777777778
2009-07-16,27.73,0.45,61.62222222222222
2009-07-17,27.43,0.45,60.955555555555556
2009-07-20,27.6,0.45,61.333333333333336
2009-07-21,27.58,0.45,61.288888888888884
2009-07-22,27.92,0.45,62.044444444444444
2009-07-23,28.37,0.45,63.044444444444444
2009-07-24,28.12,0.45,62.48888888888889
2009-07-27,28.26,0.45,62.800000000000004
2009-07-28,28.47,0.45,63.266666666666666
2009-07-29,28.54,0.45,63.42222222222222
2009-07-30,28.57,0.45,63.48888888888889
2009-07-31,28.34,0.45,62.977777777777774
2009-08-03,28.2,0.45,62.666666666666664
2009-08-04,28.34,0.45,62.977777777777774
2009-08-05,28.33,1.01,28.04950495049505
2009-08-06,28.36,1.01,28.07920792079208
2009-08-07,28.7,1.01,28.415841584158414
2009-08-10,28.63,1.01,28.346534653465344
2009-08-11,28.46,1.01,28.17821782178218
2009-08-12,28.5,1.01,28.217821782178216
2009-08-13,28.35,1.01,28.06930693069307
2009-08-14,28.1,1.01,27.821782178217823
2009-08-17,27.79,1.01,27.514851485148515
2009-08-18,27.94,1.01,27.663366336633665
2009-08-19,28.63,1.01,28.346534653465344
2009-08-20,28.35,1.01,28.06930693069307
2009-08-21,28.81,1.01,28.524752475247524
2009-08-24,28.4,1.01,28.11881188118812
2009-08-25,28.6,1.01,28.316831683168317
2009-08-26,28.46,1.01,28.17821782178218
2009-08-27,28.42,1.01,28.13861386138614
2009-08-28,28.34,1.01,28.059405940594058
2009-08-31,28.35,1.01,28.06930693069307
2009-09-01,28.07,1.01,27.792079207920793
2009-09-02,28.01,1.01,27.732673267326735
2009-09-03,27.99,1.01,27.71287128712871
2009-09-04,28.1,1.01,27.821782178217823
