date,HLT,HLT_EPS,PE Ratio
2016-05-20,42.15,0.31,135.96774193548387
2016-05-23,42.31,0.31,136.48387096774195
2016-05-24,42.76,0.31,137.93548387096774
2016-05-25,43.01,0.31,138.74193548387098
2016-05-26,42.07,0.31,135.70967741935485
2016-05-27,42.58,0.31,137.3548387096774
2016-05-31,42.64,0.31,137.5483870967742
2016-06-01,42.97,0.31,138.61290322580646
2016-06-02,44.34,0.31,143.03225806451613
2016-06-03,44.57,0.31,143.7741935483871
2016-06-06,45.16,0.31,145.6774193548387
2016-06-07,44.8,0.31,144.51612903225805
2016-06-08,44.57,0.31,143.7741935483871
2016-06-09,44.32,0.31,142.96774193548387
2016-06-10,43.46,0.31,140.19354838709677
2016-06-13,43.46,0.31,140.19354838709677
2016-06-14,43.38,0.31,139.93548387096774
2016-06-15,44.49,0.31,143.51612903225808
2016-06-16,44.61,0.31,143.90322580645162
2016-06-17,46.11,0.31,148.74193548387098
2016-06-20,47.52,0.31,153.29032258064518
2016-06-21,46.93,0.31,151.38709677419354
2016-06-22,46.93,0.31,151.38709677419354
2016-06-23,48.08,0.31,155.09677419354838
2016-06-24,44.84,0.31,144.6451612903226
2016-06-27,43.36,0.31,139.8709677419355
2016-06-28,44.16,0.31,142.4516129032258
2016-06-29,45.74,0.31,147.5483870967742
2016-06-30,46.23,0.31,149.1290322580645
2016-07-01,46.95,0.31,151.45161290322582
2016-07-05,45.92,0.31,148.1290322580645
2016-07-06,46.31,0.31,149.38709677419357
2016-07-07,46.87,0.31,151.19354838709677
2016-07-08,47.87,0.31,154.41935483870967
2016-07-11,48.14,0.31,155.29032258064515
2016-07-12,48.76,0.31,157.29032258064515
2016-07-13,48.47,0.31,156.3548387096774
2016-07-14,48.65,0.31,156.93548387096774
2016-07-15,48.82,0.31,157.48387096774195
2016-07-18,49.23,0.31,158.8064516129032
2016-07-19,49.02,0.31,158.12903225806454
2016-07-20,49.25,0.31,158.8709677419355
2016-07-21,49.19,0.31,158.6774193548387
2016-07-22,49.95,0.31,161.1290322580645
2016-07-25,49.12,0.31,158.4516129032258
2016-07-26,48.98,0.31,158.0
2016-07-27,47.54,0.25,190.16
2016-07-28,46.97,0.25,187.88
2016-07-29,47.59,0.25,190.36
2016-08-01,47.85,0.25,191.4
2016-08-02,46.93,0.25,187.72
2016-08-03,46.85,0.25,187.4
2016-08-04,47.36,0.25,189.44
2016-08-05,48.12,0.25,192.48
2016-08-08,48.88,0.25,195.52
2016-08-09,48.59,0.25,194.36
2016-08-10,48.35,0.25,193.4
2016-08-11,48.55,0.25,194.2
2016-08-12,49.06,0.25,196.24
2016-08-15,49.49,0.25,197.96
2016-08-16,50.01,0.25,200.04
2016-08-17,49.82,0.25,199.28
2016-08-18,49.56,0.25,198.24
2016-08-19,49.6,0.25,198.4
2016-08-22,49.56,0.25,198.24
2016-08-23,49.51,0.25,198.04
2016-08-24,49.6,0.25,198.4
2016-08-25,49.66,0.25,198.64
2016-08-26,49.29,0.25,197.16
2016-08-29,49.25,0.25,197.0
2016-08-30,48.8,0.25,195.2
2016-08-31,48.98,0.25,195.92
2016-09-01,48.78,0.25,195.12
2016-09-02,48.71,0.25,194.84
2016-09-06,48.49,0.25,193.96
2016-09-07,48.53,0.25,194.12
2016-09-08,48.04,0.25,192.16
2016-09-09,46.64,0.25,186.56
2016-09-12,47.3,0.25,189.2
2016-09-13,47.05,0.25,188.2
2016-09-14,47.46,0.25,189.84
2016-09-15,47.4,0.25,189.6
2016-09-16,47.26,0.25,189.04
2016-09-19,47.24,0.25,188.96
2016-09-20,47.83,0.25,191.32
2016-09-21,47.83,0.25,191.32
2016-09-22,48.37,0.25,193.48
2016-09-23,48.43,0.25,193.72
2016-09-26,47.09,0.25,188.36
2016-09-27,47.32,0.25,189.28
2016-09-28,46.91,0.25,187.64
2016-09-29,46.83,0.25,187.32
2016-09-30,47.05,0.25,188.2
2016-10-03,46.95,0.25,187.8
2016-10-04,46.85,0.25,187.4
2016-10-05,46.66,0.25,186.64
2016-10-06,46.23,0.25,184.92
2016-10-07,46.03,0.25,184.12
2016-10-10,46.85,0.25,187.4
2016-10-11,46.27,0.25,185.08
2016-10-12,46.68,0.25,186.72
2016-10-13,46.62,0.25,186.48
2016-10-14,46.97,0.25,187.88
2016-10-17,46.68,0.25,186.72
2016-10-18,47.26,0.25,189.04
2016-10-19,47.4,0.25,189.6
2016-10-20,47.2,0.25,188.8
2016-10-21,47.01,0.25,188.04
2016-10-24,47.07,0.25,188.28
2016-10-25,46.64,0.25,186.56
2016-10-26,45.8,0.18,254.44444444444443
2016-10-27,45.66,0.18,253.66666666666666
2016-10-28,45.66,0.18,253.66666666666666
2016-10-31,46.38,0.18,257.6666666666667
2016-11-01,46.05,0.18,255.83333333333331
2016-11-02,45.76,0.18,254.22222222222223
2016-11-03,45.72,0.18,254.0
2016-11-04,46.35,0.18,257.5
2016-11-07,47.01,0.18,261.1666666666667
2016-11-08,47.81,0.18,265.61111111111114
2016-11-09,48.45,0.18,269.1666666666667
2016-11-10,48.14,0.18,267.44444444444446
2016-11-11,48.65,0.18,270.27777777777777
2016-11-14,49.9,0.18,277.22222222222223
2016-11-15,50.25,0.18,279.1666666666667
2016-11-16,50.38,0.18,279.8888888888889
2016-11-17,50.42,0.18,280.11111111111114
2016-11-18,50.11,0.18,278.3888888888889
2016-11-21,50.54,0.18,280.77777777777777
2016-11-22,50.99,0.18,283.27777777777777
2016-11-23,51.36,0.18,285.3333333333333
2016-11-25,51.94,0.18,288.55555555555554
2016-11-28,50.91,0.18,282.8333333333333
2016-11-29,50.91,0.18,282.8333333333333
2016-11-30,51.44,0.18,285.77777777777777
2016-12-01,51.73,0.18,287.38888888888886
2016-12-02,51.83,0.18,287.94444444444446
2016-12-05,53.54,0.18,297.44444444444446
2016-12-06,53.99,0.18,299.94444444444446
2016-12-07,55.49,0.18,308.2777777777778
2016-12-08,53.84,0.18,299.11111111111114
2016-12-09,54.42,0.18,302.33333333333337
2016-12-12,53.33,0.18,296.27777777777777
2016-12-13,54.13,0.18,300.72222222222223
2016-12-14,54.75,0.18,304.1666666666667
2016-12-15,56.04,0.18,311.3333333333333
2016-12-16,56.49,0.18,313.83333333333337
2016-12-19,56.84,0.18,315.7777777777778
2016-12-20,56.92,0.18,316.22222222222223
2016-12-21,56.9,0.18,316.11111111111114
2016-12-22,56.33,0.18,312.94444444444446
2016-12-23,56.16,0.18,312.0
2016-12-27,56.29,0.18,312.72222222222223
2016-12-28,55.51,0.18,308.3888888888889
2016-12-29,55.92,0.18,310.6666666666667
2016-12-30,55.81,0.18,310.0555555555556
2017-01-03,56.2,0.18,312.22222222222223
2017-01-04,58.0,0.18,322.22222222222223
2017-01-05,57.32,0.18,318.44444444444446
2017-01-06,57.47,0.18,319.27777777777777
2017-01-09,56.96,0.18,316.44444444444446
2017-01-10,56.02,0.18,311.22222222222223
2017-01-11,56.0,0.18,311.11111111111114
2017-01-12,55.4,0.18,307.77777777777777
2017-01-13,56.22,0.18,312.3333333333333
2017-01-17,56.09,0.18,311.61111111111114
2017-01-18,56.95,0.18,316.3888888888889
2017-01-19,57.5,0.18,319.44444444444446
2017-01-20,57.7,0.18,320.5555555555556
2017-01-23,57.75,0.18,320.83333333333337
2017-01-24,58.1,0.18,322.77777777777777
2017-01-25,58.78,0.18,326.5555555555556
2017-01-26,58.75,0.18,326.3888888888889
2017-01-27,58.55,0.18,325.27777777777777
2017-01-30,58.04,0.18,322.44444444444446
2017-01-31,57.58,0.18,319.8888888888889
2017-02-01,57.35,0.18,318.61111111111114
2017-02-02,57.3,0.18,318.3333333333333
2017-02-03,57.8,0.18,321.1111111111111
2017-02-06,57.72,0.18,320.6666666666667
2017-02-07,57.81,0.18,321.1666666666667
2017-02-08,58.26,0.18,323.6666666666667
2017-02-09,58.64,0.18,325.77777777777777
2017-02-10,58.69,0.18,326.05555555555554
2017-02-13,58.85,0.18,326.94444444444446
2017-02-14,58.47,0.18,324.8333333333333
2017-02-15,59.46,0.32,185.8125
2017-02-16,59.24,0.32,185.125
2017-02-17,58.5,0.32,182.8125
2017-02-21,58.02,0.32,181.3125
2017-02-22,57.85,0.32,180.78125
2017-02-23,57.21,0.32,178.78125
2017-02-24,57.78,0.32,180.5625
2017-02-27,58.02,0.32,181.3125
2017-02-28,57.2,0.32,178.75
2017-03-01,57.7,0.32,180.3125
2017-03-02,58.17,0.32,181.78125
2017-03-03,57.75,0.32,180.46875
2017-03-06,57.31,0.32,179.09375
2017-03-07,56.64,0.32,177.0
2017-03-08,56.29,0.32,175.90625
2017-03-09,55.84,0.32,174.5
2017-03-10,56.48,0.32,176.5
2017-03-13,57.51,0.32,179.71875
2017-03-14,57.29,0.32,179.03125
2017-03-15,58.15,0.32,181.71875
2017-03-16,58.21,0.32,181.90625
2017-03-17,57.92,0.32,181.0
2017-03-20,57.5,0.32,179.6875
2017-03-21,56.69,0.32,177.15625
2017-03-22,57.7,0.32,180.3125
2017-03-23,58.32,0.32,182.25
2017-03-24,58.31,0.32,182.21875
2017-03-27,57.85,0.32,180.78125
2017-03-28,58.67,0.32,183.34375
2017-03-29,58.61,0.32,183.15625
2017-03-30,58.77,0.32,183.65625
2017-03-31,58.46,0.32,182.6875
2017-04-03,57.62,0.32,180.0625
2017-04-04,57.07,0.32,178.34375
2017-04-05,56.75,0.32,177.34375
2017-04-06,57.1,0.32,178.4375
2017-04-07,56.6,0.32,176.875
2017-04-10,57.18,0.32,178.6875
2017-04-11,57.48,0.32,179.625
2017-04-12,57.42,0.32,179.4375
2017-04-13,57.11,0.32,178.46875
2017-04-17,57.33,0.32,179.15625
2017-04-18,56.86,0.32,177.6875
2017-04-19,56.92,0.32,177.875
2017-04-20,57.59,0.32,179.96875
2017-04-21,57.35,0.32,179.21875
2017-04-24,58.04,0.32,181.375
2017-04-25,58.54,0.32,182.9375
2017-04-26,60.6,0.32,189.375
2017-04-27,60.24,0.32,188.25
2017-04-28,58.97,0.32,184.28125
2017-05-01,59.32,0.32,185.375
2017-05-02,61.49,0.22,279.5
2017-05-03,61.0,0.22,277.27272727272725
2017-05-04,60.5,0.22,275.0
2017-05-05,61.07,0.22,277.59090909090907
2017-05-08,60.68,0.22,275.8181818181818
2017-05-09,62.33,0.22,283.3181818181818
2017-05-10,62.12,0.22,282.3636363636364
2017-05-11,62.21,0.22,282.77272727272725
2017-05-12,62.1,0.22,282.27272727272725
2017-05-15,62.62,0.22,284.6363636363636
2017-05-16,62.43,0.22,283.77272727272725
2017-05-17,61.3,0.22,278.6363636363636
2017-05-18,62.44,0.22,283.8181818181818
2017-05-19,63.85,0.22,290.22727272727275
2017-05-22,65.25,0.22,296.59090909090907
2017-05-23,65.49,0.22,297.68181818181813
2017-05-24,65.48,0.22,297.6363636363636
2017-05-25,65.13,0.22,296.0454545454545
2017-05-26,65.34,0.22,297.0
2017-05-30,65.54,0.22,297.90909090909093
2017-05-31,66.47,0.22,302.1363636363636
2017-06-01,66.64,0.22,302.90909090909093
2017-06-02,67.41,0.22,306.4090909090909
2017-06-05,66.99,0.22,304.5
2017-06-06,65.76,0.22,298.90909090909093
2017-06-07,66.15,0.22,300.6818181818182
2017-06-08,65.02,0.22,295.5454545454545
2017-06-09,64.75,0.22,294.3181818181818
2017-06-12,65.85,0.22,299.3181818181818
2017-06-13,66.45,0.22,302.04545454545456
2017-06-14,66.25,0.22,301.1363636363636
2017-06-15,66.85,0.22,303.8636363636363
2017-06-16,66.41,0.22,301.8636363636364
2017-06-19,66.84,0.22,303.8181818181818
2017-06-20,65.88,0.22,299.45454545454544
2017-06-21,65.6,0.22,298.18181818181813
2017-06-22,65.2,0.22,296.3636363636364
2017-06-23,65.4,0.22,297.2727272727273
2017-06-26,65.23,0.22,296.5
2017-06-27,63.45,0.22,288.40909090909093
2017-06-28,63.36,0.22,288.0
2017-06-29,62.25,0.22,282.95454545454544
2017-06-30,61.85,0.22,281.1363636363636
2017-07-03,61.31,0.22,278.6818181818182
2017-07-05,61.51,0.22,279.59090909090907
2017-07-06,61.08,0.22,277.6363636363636
2017-07-07,61.76,0.22,280.7272727272727
2017-07-10,62.2,0.22,282.72727272727275
2017-07-11,62.46,0.22,283.90909090909093
2017-07-12,61.93,0.22,281.5
2017-07-13,62.08,0.22,282.1818181818182
2017-07-14,62.45,0.22,283.8636363636364
2017-07-17,62.62,0.22,284.6363636363636
2017-07-18,62.49,0.22,284.04545454545456
2017-07-19,62.12,0.22,282.3636363636364
2017-07-20,62.01,0.22,281.8636363636364
2017-07-21,62.47,0.22,283.95454545454544
2017-07-24,62.01,0.22,281.8636363636364
2017-07-25,63.08,0.22,286.7272727272727
2017-07-26,62.52,0.51,122.58823529411765
2017-07-27,62.56,0.51,122.66666666666667
2017-07-28,62.46,0.51,122.47058823529412
2017-07-31,62.53,0.51,122.6078431372549
2017-08-01,62.77,0.51,123.07843137254902
2017-08-02,61.98,0.51,121.52941176470587
2017-08-03,62.13,0.51,121.82352941176471
2017-08-04,62.98,0.51,123.49019607843137
2017-08-07,63.77,0.51,125.03921568627452
2017-08-08,62.08,0.51,121.72549019607843
2017-08-09,61.37,0.51,120.33333333333333
2017-08-10,61.0,0.51,119.6078431372549
2017-08-11,61.3,0.51,120.19607843137254
2017-08-14,61.75,0.51,121.07843137254902
2017-08-15,62.21,0.51,121.98039215686275
2017-08-16,62.44,0.51,122.4313725490196
2017-08-17,60.82,0.51,119.25490196078431
2017-08-18,61.06,0.51,119.72549019607844
2017-08-21,61.78,0.51,121.13725490196079
2017-08-22,63.32,0.51,124.15686274509804
2017-08-23,63.12,0.51,123.76470588235293
2017-08-24,62.91,0.51,123.35294117647058
2017-08-25,63.48,0.51,124.47058823529412
2017-08-28,63.17,0.51,123.86274509803921
2017-08-29,62.89,0.51,123.31372549019608
2017-08-30,64.32,0.51,126.11764705882351
2017-08-31,64.33,0.51,126.13725490196077
2017-09-01,64.59,0.51,126.64705882352942
2017-09-05,63.6,0.51,124.70588235294117
2017-09-06,63.67,0.51,124.84313725490196
2017-09-07,63.89,0.51,125.27450980392156
2017-09-08,65.14,0.51,127.72549019607843
2017-09-11,65.95,0.51,129.31372549019608
2017-09-12,66.07,0.51,129.54901960784312
2017-09-13,66.68,0.51,130.7450980392157
2017-09-14,66.52,0.51,130.43137254901958
2017-09-15,66.63,0.51,130.6470588235294
2017-09-18,66.56,0.51,130.50980392156862
2017-09-19,66.89,0.51,131.15686274509804
2017-09-20,67.04,0.51,131.45098039215688
2017-09-21,67.34,0.51,132.0392156862745
2017-09-22,68.19,0.51,133.70588235294116
2017-09-25,68.71,0.51,134.72549019607843
2017-09-26,69.5,0.51,136.27450980392157
2017-09-27,69.11,0.51,135.50980392156862
2017-09-28,69.36,0.51,136.0
2017-09-29,69.45,0.51,136.1764705882353
2017-10-02,69.43,0.51,136.1372549019608
2017-10-03,68.86,0.51,135.01960784313727
2017-10-04,68.91,0.51,135.1176470588235
2017-10-05,69.37,0.51,136.01960784313727
2017-10-06,69.48,0.51,136.23529411764707
2017-10-09,69.66,0.51,136.58823529411765
2017-10-10,69.92,0.51,137.09803921568627
2017-10-11,70.22,0.51,137.68627450980392
2017-10-12,70.38,0.51,138.0
2017-10-13,71.16,0.51,139.52941176470588
2017-10-16,71.13,0.51,139.47058823529412
2017-10-17,71.22,0.51,139.64705882352942
2017-10-18,71.06,0.51,139.33333333333334
2017-10-19,71.1,0.51,139.41176470588235
2017-10-20,71.04,0.51,139.29411764705884
2017-10-23,70.42,0.51,138.07843137254903
2017-10-24,71.14,0.51,139.49019607843138
2017-10-25,71.32,0.51,139.84313725490193
2017-10-26,72.48,0.56,129.42857142857142
2017-10-27,71.91,0.56,128.41071428571428
2017-10-30,72.65,0.56,129.73214285714286
2017-10-31,72.28,0.56,129.07142857142856
2017-11-01,72.44,0.56,129.35714285714283
2017-11-02,72.44,0.56,129.35714285714283
2017-11-03,73.16,0.56,130.6428571428571
2017-11-06,73.39,0.56,131.05357142857142
2017-11-07,72.61,0.56,129.66071428571428
2017-11-08,72.9,0.56,130.17857142857142
2017-11-09,72.05,0.56,128.66071428571428
2017-11-10,72.69,0.56,129.80357142857142
2017-11-13,72.62,0.56,129.67857142857142
2017-11-14,72.91,0.56,130.19642857142856
2017-11-15,73.38,0.56,131.03571428571428
2017-11-16,74.02,0.56,132.17857142857142
2017-11-17,74.11,0.56,132.3392857142857
2017-11-20,74.31,0.56,132.69642857142856
2017-11-21,75.64,0.56,135.07142857142856
2017-11-22,75.68,0.56,135.14285714285714
2017-11-24,75.76,0.56,135.28571428571428
2017-11-27,76.0,0.56,135.7142857142857
2017-11-28,76.13,0.56,135.94642857142856
2017-11-29,76.56,0.56,136.7142857142857
2017-11-30,77.56,0.56,138.5
2017-12-01,77.25,0.56,137.94642857142856
2017-12-04,77.66,0.56,138.67857142857142
2017-12-05,77.63,0.56,138.62499999999997
2017-12-06,76.75,0.56,137.05357142857142
2017-12-07,77.28,0.56,138.0
2017-12-08,78.38,0.56,139.9642857142857
2017-12-11,77.47,0.56,138.3392857142857
2017-12-12,77.0,0.56,137.5
2017-12-13,76.75,0.56,137.05357142857142
2017-12-14,76.02,0.56,135.74999999999997
2017-12-15,77.09,0.56,137.66071428571428
2017-12-18,78.09,0.56,139.44642857142856
2017-12-19,77.81,0.56,138.94642857142856
2017-12-20,78.35,0.56,139.91071428571425
2017-12-21,79.37,0.56,141.73214285714286
2017-12-22,79.35,0.56,141.69642857142856
2017-12-26,79.37,0.56,141.73214285714286
2017-12-27,80.15,0.56,143.125
2017-12-28,80.45,0.56,143.66071428571428
2017-12-29,79.86,0.56,142.60714285714283
2018-01-02,79.68,0.56,142.28571428571428
2018-01-03,80.85,0.56,144.37499999999997
2018-01-04,80.25,0.56,143.30357142857142
2018-01-05,79.29,0.56,141.58928571428572
2018-01-08,80.94,0.56,144.53571428571428
2018-01-09,81.93,0.56,146.30357142857142
2018-01-10,81.65,0.56,145.80357142857142
2018-01-11,83.07,0.56,148.3392857142857
2018-01-12,83.95,0.56,149.91071428571428
2018-01-16,83.4,0.56,148.92857142857142
2018-01-17,84.03,0.56,150.05357142857142
2018-01-18,83.95,0.56,149.91071428571428
2018-01-19,85.49,0.56,152.66071428571425
2018-01-22,85.77,0.56,153.16071428571428
2018-01-23,86.53,0.56,154.51785714285714
2018-01-24,85.79,0.56,153.19642857142856
2018-01-25,86.63,0.56,154.69642857142856
2018-01-26,87.69,0.56,156.5892857142857
2018-01-29,87.28,0.56,155.85714285714283
2018-01-30,86.41,0.56,154.30357142857142
2018-01-31,85.65,0.56,152.94642857142856
2018-02-01,85.76,0.56,153.14285714285714
2018-02-02,82.65,0.56,147.58928571428572
2018-02-05,79.91,0.56,142.69642857142856
2018-02-06,80.69,0.56,144.0892857142857
2018-02-07,82.02,0.56,146.4642857142857
2018-02-08,78.66,0.56,140.4642857142857
2018-02-09,80.43,0.56,143.625
2018-02-12,81.82,0.56,146.10714285714283
2018-02-13,83.21,0.56,148.5892857142857
2018-02-14,85.97,2.59,33.1930501930502
2018-02-15,84.56,2.59,32.64864864864865
2018-02-16,83.27,2.59,32.15057915057915
2018-02-20,84.31,2.59,32.552123552123554
2018-02-21,84.29,2.59,32.54440154440155
2018-02-22,83.38,2.59,32.19305019305019
2018-02-23,83.81,2.59,32.35907335907336
2018-02-26,82.14,2.59,31.714285714285715
2018-02-27,79.84,2.59,30.82625482625483
2018-02-28,80.79,2.59,31.193050193050198
2018-03-01,79.35,2.59,30.637065637065636
2018-03-02,78.9,2.59,30.463320463320468
2018-03-05,78.22,2.59,30.200772200772203
2018-03-06,78.94,2.59,30.47876447876448
2018-03-07,79.2,2.59,30.579150579150582
2018-03-08,79.21,2.59,30.583011583011583
2018-03-09,81.47,2.59,31.455598455598455
2018-03-12,81.13,2.59,31.324324324324323
2018-03-13,81.25,2.59,31.370656370656373
2018-03-14,81.24,2.59,31.366795366795365
2018-03-15,81.89,2.59,31.61776061776062
2018-03-16,81.51,2.59,31.471042471042473
2018-03-19,81.3,2.59,31.38996138996139
2018-03-20,81.35,2.59,31.409266409266408
2018-03-21,81.84,2.59,31.5984555984556
2018-03-22,80.44,2.59,31.057915057915057
2018-03-23,78.17,2.59,30.181467181467184
2018-03-26,79.98,2.59,30.880308880308885
2018-03-27,78.79,2.59,30.420849420849425
2018-03-28,78.31,2.59,30.235521235521237
2018-03-29,78.76,2.59,30.40926640926641
2018-04-02,77.07,2.59,29.756756756756754
2018-04-03,77.53,2.59,29.934362934362937
2018-04-04,78.03,2.59,30.127413127413128
2018-04-05,79.04,2.59,30.51737451737452
2018-04-06,77.51,2.59,29.926640926640932
2018-04-09,76.15,2.59,29.401544401544406
2018-04-10,75.01,2.59,28.961389961389965
2018-04-11,79.61,2.59,30.73745173745174
2018-04-12,79.95,2.59,30.86872586872587
2018-04-13,79.61,2.59,30.73745173745174
2018-04-16,80.53,2.59,31.092664092664094
2018-04-17,81.16,2.59,31.335907335907336
2018-04-18,82.18,2.59,31.729729729729733
2018-04-19,81.98,2.59,31.652509652509657
2018-04-20,82.33,2.59,31.787644787644787
2018-04-23,82.09,2.59,31.6949806949807
2018-04-24,82.04,2.59,31.67567567567568
2018-04-25,81.83,2.59,31.594594594594597
2018-04-26,81.93,0.51,160.64705882352942
2018-04-27,80.17,0.51,157.19607843137254
2018-04-30,78.84,0.51,154.58823529411765
2018-05-01,80.24,0.51,157.33333333333331
2018-05-02,79.45,0.51,155.7843137254902
2018-05-03,79.87,0.51,156.60784313725492
2018-05-04,81.16,0.51,159.13725490196077
2018-05-07,81.35,0.51,159.50980392156862
2018-05-08,82.43,0.51,161.62745098039215
2018-05-09,82.85,0.51,162.45098039215685
2018-05-10,82.76,0.51,162.27450980392157
2018-05-11,83.51,0.51,163.7450980392157
2018-05-14,82.97,0.51,162.68627450980392
2018-05-15,83.02,0.51,162.7843137254902
2018-05-16,84.2,0.51,165.09803921568627
2018-05-17,83.3,0.51,163.33333333333331
2018-05-18,83.84,0.51,164.3921568627451
2018-05-21,83.92,0.51,164.54901960784315
2018-05-22,82.76,0.51,162.27450980392157
2018-05-23,82.33,0.51,161.4313725490196
2018-05-24,82.03,0.51,160.84313725490196
2018-05-25,81.83,0.51,160.45098039215685
2018-05-29,80.33,0.51,157.50980392156862
2018-05-30,81.73,0.51,160.2549019607843
2018-05-31,80.71,0.51,158.2549019607843
2018-06-01,82.65,0.51,162.05882352941177
2018-06-04,83.19,0.51,163.11764705882354
2018-06-05,83.07,0.51,162.88235294117646
2018-06-06,84.68,0.51,166.03921568627453
2018-06-07,84.17,0.51,165.0392156862745
2018-06-08,84.14,0.51,164.98039215686273
2018-06-11,83.99,0.51,164.68627450980392
2018-06-12,83.81,0.51,164.33333333333334
2018-06-13,82.73,0.51,162.2156862745098
2018-06-14,82.93,0.51,162.60784313725492
2018-06-15,83.84,0.51,164.3921568627451
2018-06-18,84.33,0.51,165.35294117647058
2018-06-19,82.98,0.51,162.7058823529412
2018-06-20,82.01,0.51,160.80392156862746
2018-06-21,81.02,0.51,158.8627450980392
2018-06-22,80.87,0.51,158.5686274509804
2018-06-25,79.27,0.51,155.43137254901958
2018-06-26,79.19,0.51,155.27450980392157
2018-06-27,78.26,0.51,153.45098039215688
2018-06-28,78.25,0.51,153.4313725490196
2018-06-29,79.16,0.51,155.2156862745098
2018-07-02,79.3,0.51,155.49019607843135
2018-07-03,79.45,0.51,155.7843137254902
2018-07-05,79.69,0.51,156.2549019607843
2018-07-06,80.56,0.51,157.9607843137255
2018-07-09,80.94,0.51,158.70588235294116
2018-07-10,81.28,0.51,159.37254901960785
2018-07-11,80.61,0.51,158.05882352941177
2018-07-12,81.0,0.51,158.8235294117647
2018-07-13,80.97,0.51,158.76470588235293
2018-07-16,80.08,0.51,157.01960784313724
2018-07-17,81.07,0.51,158.96078431372547
2018-07-18,82.96,0.51,162.66666666666666
2018-07-19,82.14,0.51,161.05882352941177
2018-07-20,81.96,0.51,160.70588235294116
2018-07-23,81.61,0.51,160.01960784313724
2018-07-24,80.49,0.51,157.8235294117647
2018-07-25,80.37,0.71,113.19718309859157
2018-07-26,79.61,0.71,112.12676056338029
2018-07-27,78.45,0.71,110.49295774647888
2018-07-30,77.28,0.71,108.84507042253522
2018-07-31,78.66,0.71,110.78873239436619
2018-08-01,78.54,0.71,110.61971830985917
2018-08-02,78.44,0.71,110.47887323943662
2018-08-03,78.18,0.71,110.11267605633805
2018-08-06,78.13,0.71,110.04225352112675
2018-08-07,77.6,0.71,109.29577464788733
2018-08-08,76.89,0.71,108.29577464788733
2018-08-09,76.15,0.71,107.25352112676057
2018-08-10,75.65,0.71,106.5492957746479
2018-08-13,75.31,0.71,106.07042253521128
2018-08-14,76.54,0.71,107.80281690140846
2018-08-15,76.22,0.71,107.35211267605634
2018-08-16,77.24,0.71,108.78873239436619
2018-08-17,77.2,0.71,108.7323943661972
2018-08-20,76.29,0.71,107.45070422535213
2018-08-21,76.73,0.71,108.07042253521128
2018-08-22,77.2,0.71,108.7323943661972
2018-08-23,76.77,0.71,108.12676056338029
2018-08-24,77.11,0.71,108.60563380281691
2018-08-27,77.76,0.71,109.52112676056339
2018-08-28,77.47,0.71,109.11267605633803
2018-08-29,78.18,0.71,110.11267605633805
2018-08-30,77.58,0.71,109.26760563380282
2018-08-31,77.62,0.71,109.32394366197184
2018-09-04,77.16,0.71,108.67605633802818
2018-09-05,75.72,0.71,106.64788732394366
2018-09-06,75.69,0.71,106.6056338028169
2018-09-07,76.44,0.71,107.66197183098592
2018-09-10,76.59,0.71,107.87323943661973
2018-09-11,77.41,0.71,109.02816901408451
2018-09-12,77.96,0.71,109.80281690140845
2018-09-13,78.94,0.71,111.1830985915493
2018-09-14,80.06,0.71,112.7605633802817
2018-09-17,79.1,0.71,111.40845070422534
2018-09-18,79.39,0.71,111.8169014084507
2018-09-19,80.43,0.71,113.28169014084509
2018-09-20,81.08,0.71,114.19718309859155
2018-09-21,80.96,0.71,114.0281690140845
2018-09-24,80.16,0.71,112.90140845070422
2018-09-25,80.11,0.71,112.83098591549296
2018-09-26,80.66,0.71,113.6056338028169
2018-09-27,82.04,0.71,115.5492957746479
2018-09-28,80.78,0.71,113.77464788732395
2018-10-01,78.39,0.71,110.40845070422536
2018-10-02,77.08,0.71,108.56338028169014
2018-10-03,76.55,0.71,107.8169014084507
2018-10-04,75.41,0.71,106.21126760563381
2018-10-05,74.38,0.71,104.7605633802817
2018-10-08,74.95,0.71,105.56338028169014
2018-10-09,75.23,0.71,105.95774647887325
2018-10-10,73.4,0.71,103.38028169014086
2018-10-11,73.1,0.71,102.95774647887323
2018-10-12,73.62,0.71,103.69014084507043
2018-10-15,72.99,0.71,102.80281690140845
2018-10-16,74.63,0.71,105.11267605633803
2018-10-17,74.52,0.71,104.95774647887323
2018-10-18,72.05,0.71,101.47887323943662
2018-10-19,70.66,0.71,99.52112676056338
2018-10-22,70.16,0.71,98.8169014084507
2018-10-23,68.87,0.71,97.00000000000001
2018-10-24,63.82,0.55,116.03636363636363
2018-10-25,67.55,0.55,122.8181818181818
2018-10-26,68.27,0.55,124.12727272727271
2018-10-29,68.6,0.55,124.7272727272727
2018-10-30,68.7,0.55,124.9090909090909
2018-10-31,71.17,0.55,129.4
2018-11-01,72.65,0.55,132.0909090909091
2018-11-02,72.82,0.55,132.39999999999998
2018-11-05,72.4,0.55,131.63636363636363
2018-11-06,70.59,0.55,128.34545454545454
2018-11-07,72.97,0.55,132.67272727272726
2018-11-08,72.02,0.55,130.94545454545454
2018-11-09,71.16,0.55,129.38181818181818
2018-11-12,70.19,0.55,127.61818181818181
2018-11-13,70.86,0.55,128.83636363636361
2018-11-14,71.08,0.55,129.23636363636362
2018-11-15,72.89,0.55,132.52727272727273
