date,DISCA,DISCA_EPS,PE Ratio
2012-01-24,22.33,0.6,37.21666666666667
2012-01-25,22.73,0.6,37.88333333333333
2012-01-26,22.66,0.6,37.766666666666666
2012-01-27,22.31,0.6,37.18333333333333
2012-01-30,21.98,0.6,36.63333333333333
2012-01-31,21.91,0.6,36.516666666666666
2012-02-01,22.21,0.6,37.01666666666667
2012-02-02,22.33,0.6,37.21666666666667
2012-02-03,22.82,0.6,38.03333333333334
2012-02-06,22.81,0.6,38.016666666666666
2012-02-07,23.14,0.6,38.56666666666667
2012-02-08,23.17,0.6,38.616666666666674
2012-02-09,23.0,0.6,38.333333333333336
2012-02-10,22.89,0.6,38.150000000000006
2012-02-13,23.08,0.6,38.46666666666667
2012-02-14,23.1,0.6,38.50000000000001
2012-02-15,23.38,0.6,38.96666666666667
2012-02-16,22.96,0.6,38.26666666666667
2012-02-17,23.11,0.85,27.188235294117646
2012-02-21,22.8,0.85,26.823529411764707
2012-02-22,22.61,0.85,26.6
2012-02-23,22.57,0.85,26.55294117647059
2012-02-24,22.75,0.85,26.764705882352942
2012-02-27,22.77,0.85,26.788235294117648
2012-02-28,23.37,0.85,27.494117647058825
2012-02-29,23.84,0.85,28.04705882352941
2012-03-01,23.77,0.85,27.96470588235294
2012-03-02,24.2,0.85,28.470588235294116
2012-03-05,24.28,0.85,28.564705882352943
2012-03-06,23.8,0.85,28.0
2012-03-07,23.79,0.85,27.988235294117647
2012-03-08,24.06,0.85,28.305882352941175
2012-03-09,24.11,0.85,28.36470588235294
2012-03-12,23.87,0.85,28.082352941176474
2012-03-13,24.6,0.85,28.94117647058824
2012-03-14,24.48,0.85,28.8
2012-03-15,24.46,0.85,28.776470588235295
2012-03-16,24.49,0.85,28.811764705882354
2012-03-19,24.57,0.85,28.905882352941177
2012-03-20,24.23,0.85,28.50588235294118
2012-03-21,24.7,0.85,29.058823529411764
2012-03-22,24.62,0.85,28.964705882352945
2012-03-23,24.73,0.85,29.094117647058823
2012-03-26,24.94,0.85,29.341176470588238
2012-03-27,25.29,0.85,29.75294117647059
2012-03-28,25.23,0.85,29.68235294117647
2012-03-29,25.25,0.85,29.705882352941178
2012-03-30,25.86,0.85,30.423529411764704
2012-04-02,26.06,0.85,30.658823529411762
2012-04-03,26.1,0.85,30.705882352941178
2012-04-04,26.02,0.85,30.611764705882354
2012-04-05,26.44,0.85,31.10588235294118
2012-04-09,25.97,0.85,30.552941176470586
2012-04-10,25.42,0.85,29.90588235294118
2012-04-11,25.91,0.85,30.482352941176472
2012-04-12,26.21,0.85,30.83529411764706
2012-04-13,26.42,0.85,31.082352941176474
2012-04-16,26.52,0.85,31.2
2012-04-17,26.78,0.85,31.50588235294118
2012-04-18,26.65,0.85,31.352941176470587
2012-04-19,26.52,0.85,31.2
2012-04-20,26.81,0.85,31.541176470588233
2012-04-23,26.34,0.85,30.988235294117647
2012-04-24,26.31,0.85,30.95294117647059
2012-04-25,26.68,0.85,31.38823529411765
2012-04-26,27.27,0.85,32.082352941176474
2012-04-27,28.05,0.85,33.0
2012-04-30,27.81,0.85,32.71764705882353
2012-05-01,27.65,0.85,32.529411764705884
2012-05-02,27.68,0.85,32.56470588235294
2012-05-03,28.17,0.85,33.141176470588235
2012-05-04,27.31,0.85,32.12941176470588
2012-05-07,27.63,0.85,32.50588235294118
2012-05-08,25.96,0.57,45.543859649122815
2012-05-09,25.79,0.57,45.24561403508772
2012-05-10,25.95,0.57,45.526315789473685
2012-05-11,26.26,0.57,46.0701754385965
2012-05-14,25.86,0.57,45.36842105263158
2012-05-15,25.97,0.57,45.56140350877193
2012-05-16,26.16,0.57,45.89473684210527
2012-05-17,25.08,0.57,44.0
2012-05-18,24.72,0.57,43.36842105263158
2012-05-21,25.49,0.57,44.719298245614034
2012-05-22,25.3,0.57,44.385964912280706
2012-05-23,25.44,0.57,44.631578947368425
2012-05-24,25.71,0.57,45.10526315789474
2012-05-25,25.84,0.57,45.333333333333336
2012-05-29,26.09,0.57,45.771929824561404
2012-05-30,25.66,0.57,45.01754385964913
2012-05-31,25.6,0.57,44.91228070175439
2012-06-01,24.85,0.57,43.59649122807018
2012-06-04,24.78,0.57,43.47368421052632
2012-06-05,25.05,0.57,43.94736842105264
2012-06-06,25.7,0.57,45.08771929824562
2012-06-07,25.82,0.57,45.29824561403509
2012-06-08,26.07,0.57,45.736842105263165
2012-06-11,26.26,0.57,46.0701754385965
2012-06-12,26.64,0.57,46.736842105263165
2012-06-13,25.71,0.57,45.10526315789474
2012-06-14,25.58,0.57,44.877192982456144
2012-06-15,25.87,0.57,45.385964912280706
2012-06-18,26.16,0.57,45.89473684210527
2012-06-19,26.49,0.57,46.473684210526315
2012-06-20,26.84,0.57,47.08771929824562
2012-06-21,26.82,0.57,47.05263157894737
2012-06-22,27.08,0.57,47.50877192982456
2012-06-25,26.8,0.57,47.01754385964913
2012-06-26,27.01,0.57,47.385964912280706
2012-06-27,27.32,0.57,47.929824561403514
2012-06-28,27.13,0.57,47.59649122807018
2012-06-29,27.59,0.57,48.40350877192983
2012-07-02,28.03,0.57,49.17543859649123
2012-07-03,27.87,0.57,48.89473684210527
2012-07-05,27.47,0.57,48.192982456140356
2012-07-06,26.99,0.57,47.35087719298246
2012-07-09,26.3,0.57,46.140350877192986
2012-07-10,25.68,0.57,45.05263157894737
2012-07-11,25.56,0.57,44.8421052631579
2012-07-12,25.67,0.57,45.035087719298254
2012-07-13,25.75,0.57,45.17543859649123
2012-07-16,25.24,0.57,44.280701754385966
2012-07-17,25.88,0.57,45.40350877192983
2012-07-18,25.8,0.57,45.26315789473685
2012-07-19,26.08,0.57,45.75438596491228
2012-07-20,25.61,0.57,44.929824561403514
2012-07-23,25.17,0.57,44.15789473684211
2012-07-24,25.09,0.57,44.01754385964912
2012-07-25,25.24,0.57,44.280701754385966
2012-07-26,25.8,0.57,45.26315789473685
2012-07-27,26.58,0.57,46.631578947368425
2012-07-30,26.02,0.57,45.64912280701755
2012-07-31,25.87,0.77,33.5974025974026
2012-08-01,25.19,0.77,32.714285714285715
2012-08-02,25.68,0.77,33.35064935064935
2012-08-03,26.73,0.77,34.714285714285715
2012-08-06,27.13,0.77,35.23376623376623
2012-08-07,27.53,0.77,35.753246753246756
2012-08-08,27.58,0.77,35.81818181818181
2012-08-09,27.55,0.77,35.77922077922078
2012-08-10,27.89,0.77,36.22077922077922
2012-08-13,27.65,0.77,35.90909090909091
2012-08-14,27.15,0.77,35.259740259740255
2012-08-15,27.18,0.77,35.298701298701296
2012-08-16,27.1,0.77,35.1948051948052
2012-08-17,26.95,0.77,35.0
2012-08-20,26.78,0.77,34.77922077922078
2012-08-21,26.96,0.77,35.01298701298701
2012-08-22,27.0,0.77,35.064935064935064
2012-08-23,26.84,0.77,34.857142857142854
2012-08-24,27.25,0.77,35.38961038961039
2012-08-27,27.43,0.77,35.62337662337662
2012-08-28,27.36,0.77,35.53246753246753
2012-08-29,27.52,0.77,35.74025974025974
2012-08-30,27.69,0.77,35.96103896103896
2012-08-31,28.02,0.77,36.38961038961039
2012-09-04,28.25,0.77,36.688311688311686
2012-09-05,28.23,0.77,36.66233766233766
2012-09-06,28.71,0.77,37.285714285714285
2012-09-07,28.83,0.77,37.44155844155844
2012-09-10,28.73,0.77,37.311688311688314
2012-09-11,28.63,0.77,37.18181818181818
2012-09-12,28.95,0.77,37.5974025974026
2012-09-13,29.71,0.77,38.58441558441559
2012-09-14,30.02,0.77,38.98701298701299
2012-09-17,29.93,0.77,38.870129870129865
2012-09-18,29.9,0.77,38.83116883116883
2012-09-19,30.37,0.77,39.44155844155844
2012-09-20,30.44,0.77,39.532467532467535
2012-09-21,30.61,0.77,39.75324675324675
2012-09-24,30.27,0.77,39.31168831168831
2012-09-25,29.87,0.77,38.79220779220779
2012-09-26,29.78,0.77,38.675324675324674
2012-09-27,30.4,0.77,39.480519480519476
2012-09-28,30.45,0.77,39.54545454545455
2012-10-01,30.63,0.77,39.77922077922078
2012-10-02,30.57,0.77,39.701298701298704
2012-10-03,30.75,0.77,39.935064935064936
2012-10-04,31.2,0.77,40.51948051948052
2012-10-05,31.3,0.77,40.64935064935065
2012-10-08,31.0,0.77,40.25974025974026
2012-10-09,30.5,0.77,39.61038961038961
2012-10-10,30.61,0.77,39.75324675324675
2012-10-11,30.9,0.77,40.12987012987013
2012-10-12,31.04,0.77,40.31168831168831
2012-10-15,31.44,0.77,40.83116883116883
2012-10-16,31.61,0.77,41.05194805194805
2012-10-17,31.29,0.77,40.63636363636363
2012-10-18,31.56,0.77,40.98701298701298
2012-10-19,30.88,0.77,40.103896103896105
2012-10-22,31.04,0.77,40.31168831168831
2012-10-23,30.4,0.77,39.480519480519476
2012-10-24,30.17,0.77,39.18181818181818
2012-10-25,30.03,0.77,39.0
2012-10-26,29.73,0.77,38.61038961038961
2012-10-31,30.16,0.77,39.16883116883117
2012-11-01,31.3,0.77,40.64935064935065
2012-11-02,30.6,0.77,39.74025974025974
2012-11-05,30.38,0.77,39.45454545454545
2012-11-06,29.36,0.55,53.381818181818176
2012-11-07,29.02,0.55,52.76363636363636
2012-11-08,28.42,0.55,51.67272727272727
2012-11-09,28.85,0.55,52.45454545454545
2012-11-12,28.65,0.55,52.090909090909086
2012-11-13,29.01,0.55,52.74545454545454
2012-11-14,28.21,0.55,51.29090909090909
2012-11-15,28.25,0.55,51.36363636363636
2012-11-16,28.2,0.55,51.272727272727266
2012-11-19,29.06,0.55,52.83636363636363
2012-11-20,29.39,0.55,53.43636363636363
2012-11-21,29.32,0.55,53.309090909090905
2012-11-23,29.74,0.55,54.07272727272726
2012-11-26,29.58,0.55,53.781818181818174
2012-11-27,29.48,0.55,53.599999999999994
2012-11-28,30.13,0.55,54.781818181818174
2012-11-29,30.43,0.55,55.32727272727272
2012-11-30,30.87,0.55,56.127272727272725
2012-12-03,30.63,0.55,55.69090909090909
2012-12-04,30.92,0.55,56.21818181818182
2012-12-05,31.55,0.55,57.36363636363636
2012-12-06,31.6,0.55,57.45454545454545
2012-12-07,31.22,0.55,56.76363636363636
2012-12-10,30.92,0.55,56.21818181818182
2012-12-11,31.43,0.55,57.14545454545454
2012-12-12,31.42,0.55,57.127272727272725
2012-12-13,30.79,0.55,55.98181818181818
2012-12-14,31.08,0.55,56.5090909090909
2012-12-17,31.79,0.55,57.8
2012-12-18,32.5,0.55,59.090909090909086
2012-12-19,32.1,0.55,58.36363636363636
2012-12-20,32.44,0.55,58.98181818181817
2012-12-21,32.27,0.55,58.67272727272727
2012-12-24,32.3,0.55,58.72727272727272
2012-12-26,32.16,0.55,58.47272727272726
2012-12-27,31.88,0.55,57.963636363636354
2012-12-28,31.62,0.55,57.490909090909085
2012-12-31,32.44,0.55,58.98181818181817
2013-01-02,33.46,0.55,60.836363636363636
2013-01-03,33.48,0.55,60.87272727272726
2013-01-04,33.77,0.55,61.4
2013-01-07,33.68,0.55,61.23636363636363
2013-01-08,34.67,0.55,63.03636363636363
2013-01-09,34.62,0.55,62.94545454545454
2013-01-10,34.44,0.55,62.61818181818181
2013-01-11,34.83,0.55,63.32727272727272
2013-01-14,34.64,0.55,62.98181818181818
2013-01-15,34.28,0.55,62.32727272727272
2013-01-16,34.2,0.55,62.18181818181818
2013-01-17,34.41,0.55,62.563636363636355
2013-01-18,34.6,0.55,62.90909090909091
2013-01-22,34.63,0.55,62.96363636363636
2013-01-23,34.84,0.55,63.345454545454544
2013-01-24,34.89,0.55,63.43636363636363
2013-01-25,35.26,0.55,64.1090909090909
2013-01-28,35.17,0.55,63.945454545454545
2013-01-29,35.06,0.55,63.74545454545454
2013-01-30,35.18,0.55,63.96363636363636
2013-01-31,35.45,0.55,64.45454545454545
2013-02-01,35.93,0.55,65.32727272727273
2013-02-04,35.52,0.55,64.58181818181818
2013-02-05,35.92,0.55,65.30909090909091
2013-02-06,35.77,0.55,65.03636363636363
2013-02-07,36.09,0.55,65.61818181818182
2013-02-08,36.52,0.55,66.4
2013-02-11,36.25,0.55,65.9090909090909
2013-02-12,36.3,0.55,65.99999999999999
2013-02-13,36.55,0.55,66.45454545454544
2013-02-14,36.2,0.62,58.38709677419355
2013-02-15,35.92,0.62,57.935483870967744
2013-02-19,36.09,0.62,58.20967741935485
2013-02-20,35.6,0.62,57.41935483870968
2013-02-21,35.11,0.62,56.62903225806451
2013-02-22,36.01,0.62,58.08064516129032
2013-02-25,35.72,0.62,57.61290322580645
2013-02-26,36.26,0.62,58.483870967741936
2013-02-27,37.46,0.62,60.41935483870968
2013-02-28,37.48,0.62,60.4516129032258
2013-03-01,38.26,0.62,61.70967741935483
2013-03-04,38.63,0.62,62.30645161290323
2013-03-05,39.14,0.62,63.12903225806452
2013-03-06,38.5,0.62,62.096774193548384
2013-03-07,39.43,0.62,63.596774193548384
2013-03-08,39.81,0.62,64.20967741935485
2013-03-11,39.75,0.62,64.11290322580645
2013-03-12,39.81,0.62,64.20967741935485
2013-03-13,40.0,0.62,64.51612903225806
2013-03-14,40.22,0.62,64.87096774193549
2013-03-15,39.51,0.62,63.725806451612904
2013-03-18,39.56,0.62,63.80645161290323
2013-03-19,39.74,0.62,64.09677419354838
2013-03-20,40.35,0.62,65.08064516129032
2013-03-21,40.07,0.62,64.62903225806451
2013-03-22,40.43,0.62,65.20967741935483
2013-03-25,40.4,0.62,65.16129032258064
2013-03-26,40.64,0.62,65.54838709677419
2013-03-27,40.16,0.62,64.77419354838709
2013-03-28,40.24,0.62,64.90322580645162
2013-04-01,39.85,0.62,64.2741935483871
2013-04-02,40.21,0.62,64.85483870967742
2013-04-03,39.88,0.62,64.3225806451613
2013-04-04,39.69,0.62,64.01612903225806
2013-04-05,40.14,0.62,64.74193548387098
2013-04-08,40.31,0.62,65.01612903225806
2013-04-09,40.16,0.62,64.77419354838709
2013-04-10,41.1,0.62,66.29032258064517
2013-04-11,41.24,0.62,66.51612903225806
2013-04-12,41.41,0.62,66.79032258064515
2013-04-15,40.28,0.62,64.96774193548387
2013-04-16,40.57,0.62,65.43548387096774
2013-04-17,40.02,0.62,64.54838709677419
2013-04-18,39.16,0.62,63.16129032258064
2013-04-19,39.78,0.62,64.16129032258064
2013-04-22,39.97,0.62,64.46774193548387
2013-04-23,40.36,0.62,65.09677419354838
2013-04-24,40.44,0.62,65.2258064516129
2013-04-25,40.82,0.62,65.83870967741936
2013-04-26,40.48,0.62,65.29032258064515
2013-04-29,40.28,0.62,64.96774193548387
2013-04-30,40.28,0.62,64.96774193548387
2013-05-01,39.93,0.62,64.40322580645162
2013-05-02,40.62,0.62,65.51612903225806
2013-05-03,40.48,0.62,65.29032258064515
2013-05-06,40.38,0.62,65.12903225806453
2013-05-07,39.79,0.64,62.171875
2013-05-08,39.32,0.64,61.4375
2013-05-09,39.68,0.64,62.0
2013-05-10,40.2,0.64,62.8125
2013-05-13,39.64,0.64,61.9375
2013-05-14,40.02,0.64,62.53125000000001
2013-05-15,40.55,0.64,63.35937499999999
2013-05-16,40.26,0.64,62.90624999999999
2013-05-17,40.29,0.64,62.953125
2013-05-20,40.29,0.64,62.953125
2013-05-21,40.88,0.64,63.875
2013-05-22,40.44,0.64,63.18749999999999
2013-05-23,40.77,0.64,63.70312500000001
2013-05-24,40.64,0.64,63.5
2013-05-28,41.29,0.64,64.515625
2013-05-29,40.52,0.64,63.31250000000001
2013-05-30,40.82,0.64,63.78125
2013-05-31,40.3,0.64,62.96874999999999
2013-06-03,40.37,0.64,63.07812499999999
2013-06-04,40.21,0.64,62.828125
2013-06-05,38.77,0.64,60.57812500000001
2013-06-06,38.33,0.64,59.89062499999999
2013-06-07,39.03,0.64,60.984375
2013-06-10,37.99,0.64,59.359375
2013-06-11,37.75,0.64,58.984375
2013-06-12,37.59,0.64,58.73437500000001
2013-06-13,38.87,0.64,60.73437499999999
2013-06-14,39.03,0.64,60.984375
2013-06-17,39.37,0.64,61.51562499999999
2013-06-18,39.78,0.64,62.15625
2013-06-19,39.11,0.64,61.109375
2013-06-20,38.1,0.64,59.53125
2013-06-21,38.54,0.64,60.21875
2013-06-24,38.4,0.64,60.0
2013-06-25,38.56,0.64,60.25
2013-06-26,38.69,0.64,60.45312499999999
2013-06-27,39.18,0.64,61.21875
2013-06-28,39.47,0.64,61.671875
2013-07-01,39.75,0.64,62.109375
2013-07-02,40.12,0.64,62.68749999999999
2013-07-03,41.2,0.64,64.375
2013-07-05,41.45,0.64,64.765625
2013-07-08,41.91,0.64,65.484375
2013-07-09,41.85,0.64,65.390625
2013-07-10,42.34,0.64,66.15625
2013-07-11,43.17,0.64,67.453125
2013-07-12,43.47,0.64,67.921875
2013-07-15,43.15,0.64,67.421875
2013-07-16,43.09,0.64,67.328125
2013-07-17,43.27,0.64,67.609375
2013-07-18,43.68,0.64,68.25
2013-07-19,43.08,0.64,67.3125
2013-07-22,43.11,0.64,67.359375
2013-07-23,43.44,0.64,67.875
2013-07-24,43.24,0.64,67.5625
2013-07-25,43.47,0.64,67.921875
2013-07-26,43.46,0.64,67.90625
2013-07-29,43.13,0.64,67.390625
2013-07-30,41.39,0.83,49.867469879518076
2013-07-31,40.74,0.83,49.08433734939759
2013-08-01,41.86,0.83,50.433734939759034
2013-08-02,42.0,0.83,50.60240963855422
2013-08-05,42.12,0.83,50.74698795180723
2013-08-06,42.2,0.83,50.84337349397591
2013-08-07,42.27,0.83,50.927710843373504
2013-08-08,42.38,0.83,51.06024096385543
2013-08-09,42.48,0.83,51.18072289156626
2013-08-12,42.33,0.83,51.0
2013-08-13,42.66,0.83,51.39759036144578
2013-08-14,42.33,0.83,51.0
2013-08-15,41.06,0.83,49.4698795180723
2013-08-16,41.05,0.83,49.45783132530121
2013-08-19,40.99,0.83,49.385542168674704
2013-08-20,40.89,0.83,49.265060240963855
2013-08-21,40.59,0.83,48.90361445783133
2013-08-22,41.03,0.83,49.43373493975904
2013-08-23,41.17,0.83,49.60240963855422
2013-08-26,41.13,0.83,49.55421686746988
2013-08-27,40.0,0.83,48.19277108433735
2013-08-28,39.95,0.83,48.13253012048193
2013-08-29,39.87,0.83,48.036144578313255
2013-08-30,39.61,0.83,47.72289156626506
2013-09-03,39.52,0.83,47.61445783132531
2013-09-04,39.31,0.83,47.36144578313254
2013-09-05,39.65,0.83,47.7710843373494
2013-09-06,39.63,0.83,47.746987951807235
2013-09-09,40.09,0.83,48.30120481927712
2013-09-10,39.83,0.83,47.98795180722892
2013-09-11,40.01,0.83,48.204819277108435
2013-09-12,39.88,0.83,48.048192771084345
2013-09-13,39.77,0.83,47.915662650602414
2013-09-16,40.19,0.83,48.42168674698795
2013-09-17,40.62,0.83,48.93975903614458
2013-09-18,41.1,0.83,49.51807228915663
2013-09-19,41.78,0.83,50.337349397590366
2013-09-20,41.8,0.83,50.36144578313253
2013-09-23,41.18,0.83,49.6144578313253
2013-09-24,41.06,0.83,49.4698795180723
2013-09-25,41.37,0.83,49.8433734939759
2013-09-26,42.92,0.83,51.71084337349398
2013-09-27,43.35,0.83,52.22891566265061
2013-09-30,43.14,0.83,51.975903614457835
2013-10-01,42.53,0.83,51.24096385542169
2013-10-02,42.17,0.83,50.807228915662655
2013-10-03,41.51,0.83,50.01204819277108
2013-10-04,41.53,0.83,50.036144578313255
2013-10-07,40.76,0.83,49.10843373493976
2013-10-08,39.97,0.83,48.1566265060241
2013-10-09,39.82,0.83,47.975903614457835
2013-10-10,40.96,0.83,49.34939759036145
2013-10-11,41.15,0.83,49.57831325301205
2013-10-14,40.96,0.83,49.34939759036145
2013-10-15,40.43,0.83,48.71084337349398
2013-10-16,41.28,0.83,49.734939759036145
2013-10-17,41.58,0.83,50.096385542168676
2013-10-18,42.14,0.83,50.7710843373494
2013-10-21,42.31,0.83,50.975903614457835
2013-10-22,43.44,0.83,52.33734939759036
2013-10-23,43.18,0.83,52.02409638554217
2013-10-24,43.41,0.83,52.3012048192771
2013-10-25,43.77,0.83,52.73493975903615
2013-10-28,43.64,0.83,52.57831325301205
2013-10-29,43.64,0.83,52.57831325301205
2013-10-30,43.11,0.83,51.93975903614458
2013-10-31,45.41,0.71,63.95774647887324
2013-11-01,44.86,0.71,63.183098591549296
2013-11-04,44.49,0.71,62.66197183098592
2013-11-05,44.4,0.71,62.53521126760563
2013-11-06,43.77,0.71,61.64788732394367
2013-11-07,43.02,0.71,60.591549295774655
2013-11-08,43.62,0.71,61.436619718309856
2013-11-11,43.22,0.71,60.87323943661972
2013-11-12,43.13,0.71,60.74647887323945
2013-11-13,43.71,0.71,61.563380281690144
2013-11-14,43.86,0.71,61.774647887323944
2013-11-15,43.65,0.71,61.47887323943662
2013-11-18,43.65,0.71,61.47887323943662
2013-11-19,43.55,0.71,61.33802816901408
2013-11-20,43.55,0.71,61.33802816901408
2013-11-21,43.56,0.71,61.35211267605634
2013-11-22,43.88,0.71,61.802816901408455
2013-11-25,43.79,0.71,61.67605633802817
2013-11-26,44.23,0.71,62.29577464788732
2013-11-27,44.41,0.71,62.54929577464789
2013-11-29,44.59,0.71,62.802816901408455
2013-12-02,44.05,0.71,62.04225352112676
2013-12-03,43.64,0.71,61.46478873239437
2013-12-04,43.01,0.71,60.57746478873239
2013-12-05,42.92,0.71,60.45070422535212
2013-12-06,43.46,0.71,61.21126760563381
2013-12-09,43.64,0.71,61.46478873239437
2013-12-10,43.52,0.71,61.295774647887335
2013-12-11,43.19,0.71,60.83098591549296
2013-12-12,42.38,0.71,59.69014084507043
2013-12-13,42.13,0.71,59.33802816901409
2013-12-16,42.94,0.71,60.478873239436616
2013-12-17,42.77,0.71,60.23943661971832
2013-12-18,44.09,0.71,62.09859154929578
2013-12-19,44.11,0.71,62.12676056338029
2013-12-20,44.84,0.71,63.1549295774648
2013-12-23,45.18,0.71,63.63380281690141
2013-12-24,45.41,0.71,63.95774647887324
2013-12-26,45.32,0.71,63.83098591549296
2013-12-27,45.45,0.71,64.01408450704226
2013-12-30,46.22,0.71,65.09859154929578
2013-12-31,46.2,0.71,65.07042253521128
2014-01-02,45.53,0.71,64.12676056338029
2014-01-03,45.26,0.71,63.74647887323944
2014-01-06,44.7,0.71,62.95774647887325
2014-01-07,44.43,0.71,62.5774647887324
2014-01-08,43.23,0.71,60.88732394366197
2014-01-09,43.3,0.71,60.985915492957744
2014-01-10,42.93,0.71,60.46478873239437
2014-01-13,41.61,0.71,58.605633802816904
2014-01-14,42.23,0.71,59.478873239436616
2014-01-15,42.24,0.71,59.49295774647888
2014-01-16,41.91,0.71,59.028169014084504
2014-01-17,41.34,0.71,58.22535211267606
2014-01-21,41.19,0.71,58.014084507042256
2014-01-22,41.12,0.71,57.91549295774648
2014-01-23,40.92,0.71,57.633802816901415
2014-01-24,40.36,0.71,56.845070422535215
2014-01-27,39.5,0.71,55.63380281690141
2014-01-28,39.84,0.71,56.11267605633804
2014-01-29,40.05,0.71,56.40845070422535
2014-01-30,41.05,0.71,57.816901408450704
2014-01-31,40.77,0.71,57.422535211267615
2014-02-03,39.88,0.71,56.16901408450705
2014-02-04,39.87,0.71,56.154929577464785
2014-02-05,40.57,0.71,57.140845070422536
2014-02-06,41.87,0.71,58.971830985915496
2014-02-07,42.29,0.71,59.563380281690144
2014-02-10,42.1,0.71,59.29577464788733
2014-02-11,42.29,0.71,59.563380281690144
2014-02-12,42.34,0.71,59.633802816901415
2014-02-13,40.52,0.71,57.07042253521127
2014-02-14,41.3,0.71,58.16901408450704
2014-02-18,41.05,0.71,57.816901408450704
2014-02-19,41.46,0.71,58.3943661971831
2014-02-20,42.12,0.83,50.74698795180723
2014-02-21,42.31,0.83,50.975903614457835
2014-02-24,42.14,0.83,50.7710843373494
2014-02-25,41.74,0.83,50.28915662650603
2014-02-26,41.57,0.83,50.08433734939759
2014-02-27,41.97,0.83,50.566265060240966
2014-02-28,42.58,0.83,51.30120481927711
2014-03-03,41.94,0.83,50.53012048192771
2014-03-04,42.91,0.83,51.69879518072289
2014-03-05,43.29,0.83,52.1566265060241
2014-03-06,43.93,0.83,52.9277108433735
2014-03-07,43.7,0.83,52.65060240963856
2014-03-10,43.77,0.83,52.73493975903615
2014-03-11,43.25,0.83,52.10843373493976
2014-03-12,43.38,0.83,52.26506024096386
2014-03-13,42.97,0.83,51.7710843373494
2014-03-14,42.49,0.83,51.19277108433735
2014-03-17,42.46,0.83,51.1566265060241
2014-03-18,42.77,0.83,51.53012048192772
2014-03-19,42.77,0.83,51.53012048192772
2014-03-20,42.76,0.83,51.51807228915663
2014-03-21,43.19,0.83,52.036144578313255
2014-03-24,42.5,0.83,51.204819277108435
2014-03-25,42.42,0.83,51.108433734939766
2014-03-26,42.15,0.83,50.78313253012048
2014-03-27,41.78,0.83,50.337349397590366
2014-03-28,42.07,0.83,50.68674698795181
2014-03-31,42.26,0.83,50.91566265060241
2014-04-01,42.83,0.83,51.60240963855422
2014-04-02,43.03,0.83,51.84337349397591
2014-04-03,42.79,0.83,51.55421686746988
2014-04-04,42.43,0.83,51.12048192771085
2014-04-07,41.23,0.83,49.674698795180724
2014-04-08,41.09,0.83,49.50602409638555
2014-04-09,41.27,0.83,49.72289156626507
2014-04-10,40.56,0.83,48.867469879518076
2014-04-11,39.69,0.83,47.81927710843374
2014-04-14,39.38,0.83,47.445783132530124
2014-04-15,39.24,0.83,47.277108433734945
2014-04-16,39.79,0.83,47.93975903614458
2014-04-17,39.77,0.83,47.915662650602414
2014-04-21,39.58,0.83,47.68674698795181
2014-04-22,39.63,0.83,47.746987951807235
2014-04-23,39.61,0.83,47.72289156626506
2014-04-24,39.58,0.83,47.68674698795181
2014-04-25,39.15,0.83,47.16867469879518
2014-04-28,38.53,0.83,46.42168674698796
2014-04-29,38.68,0.83,46.60240963855422
2014-04-30,38.78,0.83,46.72289156626506
2014-05-01,38.9,0.83,46.867469879518076
2014-05-02,39.15,0.83,47.16867469879518
2014-05-05,39.74,0.83,47.87951807228916
2014-05-06,38.18,0.66,57.848484848484844
2014-05-07,37.16,0.66,56.3030303030303
2014-05-08,38.0,0.66,57.57575757575757
2014-05-09,37.33,0.66,56.560606060606055
2014-05-12,37.52,0.66,56.84848484848485
2014-05-13,37.2,0.66,56.36363636363637
2014-05-14,36.96,0.66,56.0
2014-05-15,37.15,0.66,56.28787878787878
2014-05-16,37.67,0.66,57.07575757575758
2014-05-19,37.64,0.66,57.03030303030303
2014-05-20,37.68,0.66,57.090909090909086
2014-05-21,37.97,0.66,57.530303030303024
2014-05-22,38.76,0.66,58.72727272727272
2014-05-23,39.96,0.66,60.54545454545455
2014-05-27,40.11,0.66,60.772727272727266
2014-05-28,40.39,0.66,61.196969696969695
2014-05-29,39.71,0.66,60.166666666666664
2014-05-30,39.33,0.66,59.590909090909086
2014-06-02,39.68,0.66,60.12121212121212
2014-06-03,39.77,0.66,60.25757575757576
2014-06-04,40.18,0.66,60.878787878787875
2014-06-05,41.02,0.66,62.151515151515156
2014-06-06,41.22,0.66,62.45454545454545
2014-06-09,41.06,0.66,62.21212121212121
2014-06-10,41.06,0.66,62.21212121212121
2014-06-11,40.2,0.66,60.909090909090914
2014-06-12,40.11,0.66,60.772727272727266
2014-06-13,39.71,0.66,60.166666666666664
2014-06-16,39.34,0.66,59.60606060606061
2014-06-17,39.42,0.66,59.72727272727273
2014-06-18,39.31,0.66,59.56060606060606
2014-06-19,38.66,0.66,58.57575757575757
2014-06-20,37.71,0.66,57.13636363636363
2014-06-23,38.04,0.66,57.63636363636363
2014-06-24,37.99,0.66,57.56060606060606
2014-06-25,38.1,0.66,57.72727272727273
2014-06-26,37.25,0.66,56.43939393939394
2014-06-27,37.84,0.66,57.333333333333336
2014-06-30,37.96,0.66,57.515151515151516
2014-07-01,38.42,0.66,58.21212121212121
2014-07-02,38.8,0.66,58.78787878787878
2014-07-03,39.13,0.66,59.28787878787879
2014-07-07,38.86,0.66,58.878787878787875
