date,CF,CF_EPS,PE Ratio
2013-02-04,45.78,1.27,36.04724409448819
2013-02-05,45.5,1.27,35.826771653543304
2013-02-06,45.18,1.27,35.574803149606296
2013-02-07,45.07,1.27,35.488188976377955
2013-02-08,45.23,1.27,35.61417322834645
2013-02-11,45.12,1.27,35.52755905511811
2013-02-12,44.07,1.27,34.7007874015748
2013-02-13,43.58,1.27,34.31496062992126
2013-02-14,43.57,1.27,34.30708661417323
2013-02-15,43.33,1.27,34.118110236220474
2013-02-19,43.71,1.27,34.41732283464567
2013-02-20,41.41,1.27,32.60629921259842
2013-02-21,40.79,1.27,32.118110236220474
2013-02-22,40.3,1.27,31.732283464566926
2013-02-25,39.45,1.27,31.062992125984255
2013-02-26,39.05,1.27,30.74803149606299
2013-02-27,39.77,1.48,26.871621621621625
2013-02-28,40.17,1.48,27.141891891891895
2013-03-01,40.3,1.48,27.22972972972973
2013-03-04,40.08,1.48,27.08108108108108
2013-03-05,40.31,1.48,27.236486486486488
2013-03-06,40.4,1.48,27.2972972972973
2013-03-07,40.55,1.48,27.398648648648646
2013-03-08,41.43,1.48,27.993243243243242
2013-03-11,41.63,1.48,28.12837837837838
2013-03-12,41.34,1.48,27.932432432432435
2013-03-13,40.78,1.48,27.554054054054056
2013-03-14,40.7,1.48,27.500000000000004
2013-03-15,40.78,1.48,27.554054054054056
2013-03-18,40.41,1.48,27.304054054054053
2013-03-19,39.28,1.48,26.54054054054054
2013-03-20,39.3,1.48,26.554054054054053
2013-03-21,38.77,1.48,26.195945945945947
2013-03-22,38.65,1.48,26.114864864864863
2013-03-25,38.3,1.48,25.878378378378375
2013-03-26,38.67,1.48,26.12837837837838
2013-03-27,38.35,1.48,25.912162162162165
2013-03-28,38.07,1.48,25.722972972972972
2013-04-01,38.0,1.48,25.675675675675677
2013-04-02,37.22,1.48,25.14864864864865
2013-04-03,37.48,1.48,25.324324324324323
2013-04-04,38.01,1.48,25.68243243243243
2013-04-05,37.99,1.48,25.66891891891892
2013-04-08,37.94,1.48,25.635135135135133
2013-04-09,38.2,1.48,25.810810810810814
2013-04-10,38.23,1.48,25.83108108108108
2013-04-11,37.7,1.48,25.472972972972975
2013-04-12,36.45,1.48,24.62837837837838
2013-04-15,35.1,1.48,23.716216216216218
2013-04-16,35.4,1.48,23.91891891891892
2013-04-17,34.57,1.48,23.35810810810811
2013-04-18,35.61,1.48,24.06081081081081
2013-04-19,35.83,1.48,24.20945945945946
2013-04-22,35.63,1.48,24.074324324324326
2013-04-23,35.88,1.48,24.243243243243246
2013-04-24,37.42,1.48,25.283783783783786
2013-04-25,38.24,1.48,25.83783783783784
2013-04-26,37.15,1.48,25.10135135135135
2013-04-29,37.76,1.48,25.513513513513512
2013-04-30,37.3,1.48,25.2027027027027
2013-05-01,36.69,1.48,24.79054054054054
2013-05-02,36.79,1.48,24.85810810810811
2013-05-03,36.8,1.48,24.864864864864863
2013-05-06,37.22,1.48,25.14864864864865
2013-05-07,37.44,1.48,25.297297297297295
2013-05-08,38.14,1.48,25.77027027027027
2013-05-09,39.0,1.29,30.232558139534884
2013-05-10,38.99,1.29,30.22480620155039
2013-05-13,38.33,1.29,29.71317829457364
2013-05-14,38.56,1.29,29.891472868217054
2013-05-15,38.02,1.29,29.472868217054266
2013-05-16,38.15,1.29,29.57364341085271
2013-05-17,38.1,1.29,29.53488372093023
2013-05-20,38.3,1.29,29.68992248062015
2013-05-21,37.71,1.29,29.232558139534884
2013-05-22,37.78,1.29,29.286821705426355
2013-05-23,37.78,1.29,29.286821705426355
2013-05-24,37.35,1.29,28.953488372093023
2013-05-28,37.78,1.29,29.286821705426355
2013-05-29,38.8,1.29,30.077519379844958
2013-05-30,38.94,1.29,30.186046511627904
2013-05-31,38.19,1.29,29.604651162790695
2013-06-03,38.71,1.29,30.007751937984494
2013-06-04,38.8,1.29,30.077519379844958
2013-06-05,38.36,1.29,29.73643410852713
2013-06-06,38.58,1.29,29.906976744186043
2013-06-07,38.88,1.29,30.13953488372093
2013-06-10,38.76,1.29,30.046511627906973
2013-06-11,37.55,1.29,29.108527131782942
2013-06-12,36.7,1.29,28.449612403100776
2013-06-13,37.13,1.29,28.782945736434108
2013-06-14,36.91,1.29,28.61240310077519
2013-06-17,36.98,1.29,28.666666666666664
2013-06-18,37.73,1.29,29.248062015503873
2013-06-19,37.95,1.29,29.41860465116279
2013-06-20,36.88,1.29,28.589147286821706
2013-06-21,36.53,1.29,28.31782945736434
2013-06-24,35.27,1.29,27.34108527131783
2013-06-25,34.97,1.29,27.108527131782942
2013-06-26,35.38,1.29,27.42635658914729
2013-06-27,35.08,1.29,27.1937984496124
2013-06-28,34.3,1.29,26.589147286821703
2013-07-01,34.06,1.29,26.4031007751938
2013-07-02,34.37,1.29,26.643410852713174
2013-07-03,35.0,1.29,27.131782945736433
2013-07-05,35.09,1.29,27.2015503875969
2013-07-08,35.38,1.29,27.42635658914729
2013-07-09,36.24,1.29,28.093023255813954
2013-07-10,36.17,1.29,28.038759689922482
2013-07-11,37.51,1.29,29.077519379844958
2013-07-12,36.83,1.29,28.550387596899224
2013-07-15,37.07,1.29,28.73643410852713
2013-07-16,36.23,1.29,28.085271317829456
2013-07-17,36.72,1.29,28.465116279069765
2013-07-18,36.59,1.29,28.36434108527132
2013-07-19,36.78,1.29,28.511627906976745
2013-07-22,36.51,1.29,28.302325581395348
2013-07-23,36.2,1.29,28.06201550387597
2013-07-24,35.95,1.29,27.868217054263567
2013-07-25,36.02,1.29,27.922480620155042
2013-07-26,36.2,1.29,28.06201550387597
2013-07-29,40.46,1.29,31.364341085271317
2013-07-30,39.45,1.29,30.581395348837212
2013-07-31,39.2,1.29,30.387596899224807
2013-08-01,39.2,1.29,30.387596899224807
2013-08-02,38.67,1.29,29.976744186046513
2013-08-05,38.62,1.29,29.937984496124027
2013-08-06,37.91,1.29,29.387596899224803
2013-08-07,37.98,1.67,22.74251497005988
2013-08-08,38.38,1.67,22.982035928143716
2013-08-09,37.65,1.67,22.54491017964072
2013-08-12,38.02,1.67,22.766467065868266
2013-08-13,38.01,1.67,22.760479041916167
2013-08-14,37.61,1.67,22.520958083832337
2013-08-15,38.1,1.67,22.814371257485032
2013-08-16,37.57,1.67,22.497005988023954
2013-08-19,37.3,1.67,22.335329341317365
2013-08-20,37.58,1.67,22.502994011976046
2013-08-21,38.2,1.67,22.87425149700599
2013-08-22,38.78,1.67,23.221556886227546
2013-08-23,38.86,1.67,23.269461077844312
2013-08-26,39.41,1.67,23.59880239520958
2013-08-27,38.69,1.67,23.16766467065868
2013-08-28,37.98,1.67,22.74251497005988
2013-08-29,37.87,1.67,22.676646706586826
2013-08-30,38.07,1.67,22.796407185628745
2013-09-03,38.33,1.67,22.952095808383234
2013-09-04,38.45,1.67,23.023952095808387
2013-09-05,38.5,1.67,23.05389221556886
2013-09-06,38.84,1.67,23.257485029940124
2013-09-09,39.16,1.67,23.449101796407184
2013-09-10,39.54,1.67,23.676646706586826
2013-09-11,39.64,1.67,23.736526946107787
2013-09-12,38.88,1.67,23.281437125748507
2013-09-13,38.77,1.67,23.21556886227545
2013-09-16,40.14,1.67,24.035928143712574
2013-09-17,40.15,1.67,24.04191616766467
2013-09-18,41.4,1.67,24.790419161676645
2013-09-19,41.22,1.67,24.682634730538922
2013-09-20,41.63,1.67,24.928143712574855
2013-09-23,41.58,1.67,24.898203592814372
2013-09-24,41.6,1.67,24.910179640718564
2013-09-25,42.8,1.67,25.62874251497006
2013-09-26,42.47,1.67,25.431137724550897
2013-09-27,42.1,1.67,25.209580838323355
2013-09-30,42.17,1.67,25.251497005988025
2013-10-01,42.19,1.67,25.263473053892216
2013-10-02,42.78,1.67,25.61676646706587
2013-10-03,42.36,1.67,25.365269461077844
2013-10-04,43.28,1.67,25.91616766467066
2013-10-07,42.91,1.67,25.694610778443113
2013-10-08,41.74,1.67,24.994011976047908
2013-10-09,41.29,1.67,24.724550898203592
2013-10-10,41.38,1.67,24.778443113772457
2013-10-11,40.91,1.67,24.49700598802395
2013-10-14,41.22,1.67,24.682634730538922
2013-10-15,41.03,1.67,24.568862275449103
2013-10-16,41.79,1.67,25.023952095808383
2013-10-17,41.91,1.67,25.095808383233532
2013-10-18,43.03,1.67,25.766467065868266
2013-10-21,43.19,1.67,25.862275449101798
2013-10-22,43.16,1.67,25.844311377245507
2013-10-23,42.51,1.67,25.45508982035928
2013-10-24,42.03,1.67,25.167664670658684
2013-10-25,41.92,1.67,25.10179640718563
2013-10-28,43.67,1.67,26.149700598802397
2013-10-29,43.24,1.67,25.892215568862277
2013-10-30,43.27,1.67,25.910179640718567
2013-10-31,43.12,1.67,25.820359281437124
2013-11-01,42.99,1.67,25.742514970059883
2013-11-04,43.53,1.67,26.065868263473057
2013-11-05,41.9,0.81,51.72839506172839
2013-11-06,42.33,0.81,52.25925925925925
2013-11-07,42.15,0.81,52.03703703703703
2013-11-08,43.87,0.81,54.16049382716049
2013-11-11,44.1,0.81,54.44444444444444
2013-11-12,43.66,0.81,53.90123456790123
2013-11-13,43.48,0.81,53.679012345679006
2013-11-14,43.74,0.81,54.0
2013-11-15,43.78,0.81,54.04938271604938
2013-11-18,43.26,0.81,53.407407407407405
2013-11-19,42.9,0.81,52.962962962962955
2013-11-20,42.89,0.81,52.95061728395061
2013-11-21,42.92,0.81,52.98765432098765
2013-11-22,43.04,0.81,53.1358024691358
2013-11-25,42.73,0.81,52.75308641975308
2013-11-26,42.87,0.81,52.92592592592592
2013-11-27,43.3,0.81,53.456790123456784
2013-11-29,43.48,0.81,53.679012345679006
2013-12-02,43.4,0.81,53.58024691358024
2013-12-03,42.84,0.81,52.88888888888889
2013-12-04,47.41,0.81,58.53086419753085
2013-12-05,47.12,0.81,58.172839506172835
2013-12-06,46.62,0.81,57.55555555555555
2013-12-09,46.32,0.81,57.18518518518518
2013-12-10,45.95,0.81,56.72839506172839
2013-12-11,45.62,0.81,56.32098765432098
2013-12-12,45.13,0.81,55.71604938271605
2013-12-13,45.11,0.81,55.691358024691354
2013-12-16,45.33,0.81,55.962962962962955
2013-12-17,45.93,0.81,56.7037037037037
2013-12-18,45.65,0.81,56.35802469135802
2013-12-19,45.6,0.81,56.2962962962963
2013-12-20,45.6,0.81,56.2962962962963
2013-12-23,46.22,0.81,57.06172839506172
2013-12-24,46.32,0.81,57.18518518518518
2013-12-26,46.53,0.81,57.44444444444444
2013-12-27,46.23,0.81,57.07407407407407
2013-12-30,46.36,0.81,57.23456790123456
2013-12-31,46.61,0.81,57.54320987654321
2014-01-02,46.74,0.81,57.7037037037037
2014-01-03,46.42,0.81,57.30864197530864
2014-01-06,45.8,0.81,56.5432098765432
2014-01-07,46.09,0.81,56.901234567901234
2014-01-08,46.71,0.81,57.666666666666664
2014-01-09,48.0,0.81,59.25925925925925
2014-01-10,49.23,0.81,60.77777777777777
2014-01-13,48.93,0.81,60.407407407407405
2014-01-14,49.13,0.81,60.65432098765432
2014-01-15,49.69,0.81,61.34567901234567
2014-01-16,49.69,0.81,61.34567901234567
2014-01-17,49.16,0.81,60.69135802469135
2014-01-21,49.3,0.81,60.86419753086419
2014-01-22,48.49,0.81,59.864197530864196
2014-01-23,47.93,0.81,59.172839506172835
2014-01-24,46.54,0.81,57.456790123456784
2014-01-27,46.36,0.81,57.23456790123456
2014-01-28,46.98,0.81,57.99999999999999
2014-01-29,45.91,0.81,56.679012345679006
2014-01-30,46.52,0.81,57.4320987654321
2014-01-31,46.17,0.81,57.0
2014-02-03,45.23,0.81,55.8395061728395
2014-02-04,44.98,0.81,55.53086419753085
2014-02-05,45.55,0.81,56.23456790123456
2014-02-06,45.99,0.81,56.77777777777778
2014-02-07,46.81,0.81,57.79012345679012
2014-02-10,46.58,0.81,57.50617283950616
2014-02-11,46.21,0.81,57.04938271604938
2014-02-12,45.74,0.81,56.46913580246913
2014-02-13,46.25,0.81,57.09876543209876
2014-02-14,46.33,0.81,57.197530864197525
2014-02-18,45.24,0.81,55.85185185185185
2014-02-19,47.52,0.81,58.666666666666664
2014-02-20,48.17,0.81,59.46913580246913
2014-02-21,48.59,0.81,59.98765432098765
2014-02-24,48.56,0.81,59.95061728395061
2014-02-25,48.59,0.81,59.98765432098765
2014-02-26,48.86,0.81,60.32098765432098
2014-02-27,49.81,1.15,43.31304347826087
2014-02-28,50.18,1.15,43.63478260869566
2014-03-03,51.17,1.15,44.49565217391305
2014-03-04,51.4,1.15,44.69565217391305
2014-03-05,52.56,1.15,45.70434782608696
2014-03-06,52.83,1.15,45.93913043478261
2014-03-07,52.22,1.15,45.40869565217392
2014-03-10,52.9,1.15,46.0
2014-03-11,51.5,1.15,44.78260869565218
2014-03-12,51.15,1.15,44.47826086956522
2014-03-13,50.31,1.15,43.74782608695653
2014-03-14,50.46,1.15,43.878260869565224
2014-03-17,50.18,1.15,43.63478260869566
2014-03-18,50.93,1.15,44.286956521739135
2014-03-19,50.46,1.15,43.878260869565224
2014-03-20,50.29,1.15,43.7304347826087
2014-03-21,50.8,1.15,44.173913043478265
2014-03-24,50.54,1.15,43.947826086956525
2014-03-25,50.94,1.15,44.29565217391305
2014-03-26,50.32,1.15,43.75652173913044
2014-03-27,50.94,1.15,44.29565217391305
2014-03-28,51.56,1.15,44.834782608695654
2014-03-31,52.13,1.15,45.3304347826087
2014-04-01,53.28,1.15,46.3304347826087
2014-04-02,53.09,1.15,46.16521739130435
2014-04-03,51.96,1.15,45.18260869565218
2014-04-04,51.12,1.15,44.45217391304348
2014-04-07,50.37,1.15,43.800000000000004
2014-04-08,50.89,1.15,44.252173913043485
2014-04-09,51.08,1.15,44.41739130434783
2014-04-10,49.15,1.15,42.73913043478261
2014-04-11,47.54,1.15,41.33913043478261
2014-04-14,48.2,1.15,41.913043478260875
2014-04-15,48.17,1.15,41.88695652173914
2014-04-16,49.54,1.15,43.07826086956522
2014-04-17,48.47,1.15,42.14782608695653
2014-04-21,48.24,1.15,41.947826086956525
2014-04-22,48.39,1.15,42.07826086956522
2014-04-23,48.64,1.15,42.29565217391305
2014-04-24,48.06,1.15,41.79130434782609
2014-04-25,48.14,1.15,41.86086956521739
2014-04-28,48.4,1.15,42.08695652173913
2014-04-29,48.89,1.15,42.513043478260876
2014-04-30,49.03,1.15,42.63478260869566
2014-05-01,48.4,1.15,42.08695652173913
2014-05-02,48.67,1.15,42.321739130434786
2014-05-05,48.9,1.15,42.52173913043478
2014-05-06,48.7,1.15,42.34782608695653
2014-05-07,48.97,1.15,42.582608695652176
2014-05-08,48.27,0.86,56.12790697674419
2014-05-09,47.13,0.86,54.80232558139535
2014-05-12,48.34,0.86,56.2093023255814
2014-05-13,49.79,0.86,57.895348837209305
2014-05-14,49.6,0.86,57.674418604651166
2014-05-15,47.84,0.86,55.62790697674419
2014-05-16,48.15,0.86,55.98837209302326
2014-05-19,49.25,0.86,57.26744186046512
2014-05-20,49.36,0.86,57.395348837209305
2014-05-21,49.1,0.86,57.093023255813954
2014-05-22,48.92,0.86,56.88372093023256
2014-05-23,49.33,0.86,57.360465116279066
2014-05-27,49.47,0.86,57.52325581395349
2014-05-28,48.37,0.86,56.24418604651163
2014-05-29,48.47,0.86,56.360465116279066
2014-05-30,48.66,0.86,56.581395348837205
2014-06-02,48.9,0.86,56.860465116279066
2014-06-03,48.89,0.86,56.848837209302324
2014-06-04,48.99,0.86,56.96511627906977
2014-06-05,48.98,0.86,56.95348837209302
2014-06-06,49.1,0.86,57.093023255813954
2014-06-09,48.75,0.86,56.68604651162791
2014-06-10,48.58,0.86,56.48837209302325
2014-06-11,47.85,0.86,55.639534883720934
2014-06-12,47.19,0.86,54.872093023255815
2014-06-13,47.05,0.86,54.70930232558139
2014-06-16,47.88,0.86,55.674418604651166
2014-06-17,48.31,0.86,56.174418604651166
2014-06-18,48.78,0.86,56.72093023255814
2014-06-19,49.2,0.86,57.2093023255814
2014-06-20,49.2,0.86,57.2093023255814
2014-06-23,49.11,0.86,57.104651162790695
2014-06-24,48.21,0.86,56.05813953488372
2014-06-25,48.35,0.86,56.22093023255814
2014-06-26,48.3,0.86,56.16279069767442
2014-06-27,48.05,0.86,55.872093023255815
2014-06-30,48.11,0.86,55.94186046511628
2014-07-01,48.82,0.86,56.76744186046512
2014-07-02,48.93,0.86,56.895348837209305
2014-07-03,49.08,0.86,57.06976744186046
2014-07-07,48.44,0.86,56.325581395348834
2014-07-08,49.0,0.86,56.97674418604651
2014-07-09,48.63,0.86,56.54651162790698
2014-07-10,48.09,0.86,55.918604651162795
2014-07-11,47.96,0.86,55.76744186046512
2014-07-14,48.21,0.86,56.05813953488372
2014-07-15,48.61,0.86,56.52325581395349
2014-07-16,49.07,0.86,57.05813953488372
2014-07-17,50.17,0.86,58.33720930232558
2014-07-18,50.51,0.86,58.73255813953488
2014-07-21,50.45,0.86,58.662790697674424
2014-07-22,50.77,0.86,59.03488372093024
2014-07-23,50.44,0.86,58.651162790697676
2014-07-24,50.91,0.86,59.19767441860465
2014-07-25,50.52,0.86,58.74418604651163
2014-07-28,51.0,0.86,59.30232558139535
2014-07-29,51.01,0.86,59.31395348837209
2014-07-30,50.92,0.86,59.2093023255814
2014-07-31,50.07,0.86,58.22093023255814
2014-08-01,50.52,0.86,58.74418604651163
2014-08-04,50.49,0.86,58.7093023255814
2014-08-05,49.93,0.86,58.05813953488372
2014-08-06,50.61,0.86,58.848837209302324
2014-08-07,48.76,1.22,39.967213114754095
2014-08-08,49.37,1.22,40.467213114754095
2014-08-11,49.39,1.22,40.48360655737705
2014-08-12,49.56,1.22,40.622950819672134
2014-08-13,49.24,1.22,40.36065573770492
2014-08-14,49.49,1.22,40.5655737704918
2014-08-15,50.48,1.22,41.377049180327866
2014-08-18,51.39,1.22,42.122950819672134
2014-08-19,51.31,1.22,42.05737704918033
2014-08-20,51.49,1.22,42.204918032786885
2014-08-21,51.74,1.22,42.40983606557377
2014-08-22,51.23,1.22,41.99180327868852
2014-08-25,51.58,1.22,42.278688524590166
2014-08-26,51.76,1.22,42.42622950819672
2014-08-27,51.94,1.22,42.57377049180328
2014-08-28,52.05,1.22,42.66393442622951
2014-08-29,51.53,1.22,42.23770491803279
2014-09-02,51.3,1.22,42.049180327868854
2014-09-03,51.14,1.22,41.91803278688525
2014-09-04,50.89,1.22,41.71311475409836
2014-09-05,50.78,1.22,41.622950819672134
2014-09-08,50.62,1.22,41.49180327868852
2014-09-09,50.19,1.22,41.13934426229508
2014-09-10,50.3,1.22,41.22950819672131
2014-09-11,50.15,1.22,41.10655737704918
2014-09-12,50.13,1.22,41.09016393442623
2014-09-15,50.41,1.22,41.31967213114754
2014-09-16,50.89,1.22,41.71311475409836
2014-09-17,51.26,1.22,42.01639344262295
2014-09-18,51.94,1.22,42.57377049180328
2014-09-19,51.68,1.22,42.36065573770492
2014-09-22,51.16,1.22,41.9344262295082
2014-09-23,53.87,1.22,44.15573770491803
2014-09-24,54.47,1.22,44.64754098360656
2014-09-25,54.21,1.22,44.4344262295082
2014-09-26,55.57,1.22,45.549180327868854
2014-09-29,55.72,1.22,45.67213114754098
2014-09-30,55.84,1.22,45.770491803278695
2014-10-01,53.85,1.22,44.13934426229508
2014-10-02,55.19,1.22,45.23770491803278
2014-10-03,55.0,1.22,45.08196721311476
2014-10-06,54.62,1.22,44.77049180327869
2014-10-07,56.55,1.22,46.35245901639344
2014-10-08,56.06,1.22,45.95081967213115
2014-10-09,54.21,1.22,44.4344262295082
2014-10-10,53.22,1.22,43.622950819672134
2014-10-13,50.56,1.22,41.442622950819676
2014-10-14,50.53,1.22,41.41803278688525
2014-10-15,50.85,1.22,41.68032786885246
2014-10-16,50.77,1.22,41.614754098360656
2014-10-17,48.99,1.22,40.15573770491804
2014-10-20,49.66,1.22,40.704918032786885
2014-10-21,50.58,1.22,41.459016393442624
2014-10-22,50.91,1.22,41.72950819672131
2014-10-23,51.14,1.22,41.91803278688525
2014-10-24,52.08,1.22,42.68852459016394
2014-10-27,51.0,1.22,41.80327868852459
2014-10-28,52.07,1.22,42.68032786885246
2014-10-29,51.48,1.22,42.19672131147541
2014-10-30,51.85,1.22,42.5
2014-10-31,52.0,1.22,42.622950819672134
2014-11-03,51.22,1.22,41.98360655737705
2014-11-04,50.49,1.22,41.385245901639344
2014-11-05,50.73,1.22,41.58196721311475
2014-11-06,50.3,0.52,96.73076923076923
2014-11-07,50.18,0.52,96.5
2014-11-10,50.88,0.52,97.84615384615385
2014-11-11,53.36,0.52,102.61538461538461
2014-11-12,53.28,0.52,102.46153846153847
2014-11-13,53.42,0.52,102.73076923076923
2014-11-14,53.22,0.52,102.34615384615384
2014-11-17,54.0,0.52,103.84615384615384
2014-11-18,53.94,0.52,103.73076923076923
2014-11-19,54.41,0.52,104.63461538461537
2014-11-20,54.61,0.52,105.01923076923076
2014-11-21,55.68,0.52,107.07692307692307
2014-11-24,55.43,0.52,106.59615384615384
2014-11-25,54.51,0.52,104.82692307692307
2014-11-26,54.33,0.52,104.48076923076923
2014-11-28,53.63,0.52,103.13461538461539
2014-12-01,53.42,0.52,102.73076923076923
2014-12-02,53.64,0.52,103.15384615384615
2014-12-03,54.0,0.52,103.84615384615384
2014-12-04,53.99,0.52,103.82692307692308
2014-12-05,53.67,0.52,103.21153846153847
2014-12-08,52.79,0.52,101.51923076923076
2014-12-09,52.14,0.52,100.26923076923077
2014-12-10,50.49,0.52,97.09615384615384
2014-12-11,50.38,0.52,96.88461538461539
2014-12-12,49.76,0.52,95.69230769230768
2014-12-15,49.6,0.52,95.38461538461539
2014-12-16,49.77,0.52,95.71153846153847
2014-12-17,51.35,0.52,98.75
2014-12-18,51.87,0.52,99.74999999999999
2014-12-19,53.19,0.52,102.28846153846153
2014-12-22,54.09,0.52,104.01923076923077
2014-12-23,55.73,0.52,107.17307692307692
2014-12-24,55.1,0.52,105.96153846153847
2014-12-26,54.92,0.52,105.61538461538461
2014-12-29,54.58,0.52,104.96153846153845
2014-12-30,54.7,0.52,105.1923076923077
2014-12-31,54.51,0.52,104.82692307692307
2015-01-02,55.58,0.52,106.88461538461537
2015-01-05,55.39,0.52,106.51923076923077
2015-01-06,56.54,0.52,108.73076923076923
2015-01-07,58.15,0.52,111.82692307692307
2015-01-08,58.96,0.52,113.38461538461539
2015-01-09,59.44,0.52,114.30769230769229
2015-01-12,59.52,0.52,114.46153846153847
2015-01-13,59.85,0.52,115.09615384615384
2015-01-14,57.87,0.52,111.28846153846153
2015-01-15,57.75,0.52,111.0576923076923
2015-01-16,59.53,0.52,114.48076923076923
2015-01-20,60.66,0.52,116.65384615384615
2015-01-21,60.45,0.52,116.25
2015-01-22,61.45,0.52,118.17307692307692
2015-01-23,60.35,0.52,116.0576923076923
2015-01-26,60.76,0.52,116.84615384615384
2015-01-27,61.24,0.52,117.76923076923077
2015-01-28,60.23,0.52,115.82692307692307
2015-01-29,61.36,0.52,118.0
2015-01-30,61.08,0.52,117.46153846153845
2015-02-02,60.95,0.52,117.21153846153847
2015-02-03,60.21,0.52,115.78846153846153
2015-02-04,59.41,0.52,114.24999999999999
2015-02-05,59.92,0.52,115.23076923076923
2015-02-06,59.33,0.52,114.09615384615384
2015-02-09,59.4,0.52,114.23076923076923
2015-02-10,59.61,0.52,114.63461538461537
2015-02-11,59.76,0.52,114.92307692307692
2015-02-12,60.52,0.52,116.38461538461539
2015-02-13,60.28,0.52,115.92307692307692
2015-02-17,59.74,0.52,114.88461538461539
2015-02-18,59.24,0.52,113.92307692307692
2015-02-19,60.88,0.52,117.07692307692308
2015-02-20,61.68,0.52,118.61538461538461
2015-02-23,62.54,0.52,120.26923076923076
2015-02-24,62.38,0.52,119.96153846153847
2015-02-25,61.45,0.52,118.17307692307692
2015-02-26,61.32,1.05,58.4
2015-02-27,61.25,1.05,58.33333333333333
2015-03-02,62.27,1.05,59.304761904761904
2015-03-03,62.25,1.05,59.285714285714285
2015-03-04,60.99,1.05,58.08571428571428
2015-03-05,60.66,1.05,57.771428571428565
2015-03-06,59.61,1.05,56.771428571428565
2015-03-09,60.85,1.05,57.95238095238095
2015-03-10,58.58,1.05,55.790476190476184
2015-03-11,58.15,1.05,55.38095238095238
2015-03-12,58.38,1.05,55.6
2015-03-13,58.53,1.05,55.74285714285714
2015-03-16,58.6,1.05,55.80952380952381
2015-03-17,57.89,1.05,55.13333333333333
2015-03-18,58.96,1.05,56.15238095238095
2015-03-19,58.01,1.05,55.24761904761905
2015-03-20,58.05,1.05,55.28571428571428
2015-03-23,58.0,1.05,55.238095238095234
2015-03-24,59.0,1.05,56.19047619047619
2015-03-25,58.75,1.05,55.95238095238095
2015-03-26,58.85,1.05,56.047619047619044
2015-03-27,57.73,1.05,54.980952380952374
2015-03-30,58.2,1.05,55.42857142857143
2015-03-31,56.74,1.05,54.03809523809524
2015-04-01,56.83,1.05,54.12380952380952
2015-04-02,56.04,1.05,53.37142857142857
2015-04-06,56.26,1.05,53.580952380952375
2015-04-07,56.25,1.05,53.57142857142857
2015-04-08,56.99,1.05,54.27619047619048
2015-04-09,56.96,1.05,54.24761904761905
2015-04-10,56.9,1.05,54.19047619047619
2015-04-13,56.8,1.05,54.09523809523809
2015-04-14,56.48,1.05,53.790476190476184
2015-04-15,57.34,1.05,54.60952380952381
2015-04-16,58.59,1.05,55.800000000000004
2015-04-17,58.25,1.05,55.476190476190474
2015-04-20,57.59,1.05,54.84761904761905
2015-04-21,57.16,1.05,54.43809523809523
2015-04-22,57.13,1.05,54.40952380952381
2015-04-23,57.95,1.05,55.19047619047619
2015-04-24,58.89,1.05,56.08571428571428
2015-04-27,57.71,1.05,54.96190476190476
2015-04-28,57.57,1.05,54.82857142857143
2015-04-29,58.3,1.05,55.52380952380952
2015-04-30,57.49,1.05,54.75238095238095
2015-05-01,58.9,1.05,56.095238095238095
2015-05-04,58.76,1.05,55.961904761904755
2015-05-05,58.04,1.05,55.27619047619047
2015-05-06,58.92,1.05,56.114285714285714
2015-05-07,60.02,0.96,62.520833333333336
2015-05-08,62.17,0.96,64.76041666666667
2015-05-11,61.68,0.96,64.25
2015-05-12,60.66,0.96,63.1875
2015-05-13,61.07,0.96,63.614583333333336
2015-05-14,60.86,0.96,63.395833333333336
2015-05-15,61.35,0.96,63.90625000000001
2015-05-18,61.51,0.96,64.07291666666667
2015-05-19,62.05,0.96,64.63541666666667
2015-05-20,62.19,0.96,64.78125
2015-05-21,63.42,0.96,66.0625
2015-05-22,64.18,0.96,66.85416666666667
2015-05-26,63.82,0.96,66.47916666666667
2015-05-27,64.27,0.96,66.94791666666667
2015-05-28,64.33,0.96,67.01041666666667
2015-05-29,63.18,0.96,65.8125
2015-06-01,63.32,0.96,65.95833333333334
2015-06-02,63.85,0.96,66.51041666666667
2015-06-03,64.36,0.96,67.04166666666667
2015-06-04,63.69,0.96,66.34375
2015-06-05,63.57,0.96,66.21875
2015-06-08,63.06,0.96,65.6875
2015-06-09,63.12,0.96,65.75
2015-06-10,64.08,0.96,66.75
2015-06-11,63.85,0.96,66.51041666666667
2015-06-12,63.23,0.96,65.86458333333333
2015-06-15,63.52,0.96,66.16666666666667
2015-06-16,64.16,0.96,66.83333333333333
2015-06-17,63.34,0.96,65.97916666666667
2015-06-18,64.25,0.96,66.92708333333334
2015-06-19,63.24,0.96,65.875
2015-06-22,64.19,0.96,66.86458333333333
2015-06-23,63.64,0.96,66.29166666666667
2015-06-24,63.1,0.96,65.72916666666667
2015-06-25,63.96,0.96,66.625
2015-06-26,63.81,0.96,66.46875
2015-06-29,62.56,0.96,65.16666666666667
2015-06-30,64.28,0.96,66.95833333333334
2015-07-01,65.1,0.96,67.8125
2015-07-02,64.54,0.96,67.22916666666667
2015-07-06,63.55,0.96,66.19791666666667
2015-07-07,62.11,0.96,64.69791666666667
2015-07-08,60.15,0.96,62.65625
