date,BLK,BLK_EPS,PE Ratio
2007-11-05,195.5,3.25,60.15384615384615
2007-11-06,196.8,3.25,60.55384615384616
2007-11-07,192.25,3.25,59.15384615384615
2007-11-08,190.9,5.24,36.43129770992366
2007-11-09,191.2,5.24,36.488549618320604
2007-11-12,188.97,5.24,36.06297709923664
2007-11-13,195.67,5.24,37.34160305343511
2007-11-14,196.2,5.24,37.44274809160305
2007-11-15,196.5,5.24,37.5
2007-11-16,192.24,5.24,36.68702290076336
2007-11-19,184.35,5.24,35.18129770992366
2007-11-20,187.75,5.24,35.83015267175573
2007-11-21,187.4,5.24,35.76335877862596
2007-11-23,190.6,5.24,36.37404580152671
2007-11-26,186.9,5.24,35.66793893129771
2007-11-27,192.0,5.24,36.6412213740458
2007-11-28,200.44,5.24,38.25190839694656
2007-11-29,197.63,5.24,37.71564885496183
2007-11-30,198.37,5.24,37.85687022900763
2007-12-03,203.46,5.24,38.82824427480916
2007-12-04,203.23,5.24,38.784351145038165
2007-12-05,202.0,5.24,38.54961832061068
2007-12-06,212.95,5.24,40.63931297709923
2007-12-07,213.16,5.24,40.679389312977094
2007-12-10,221.05,5.24,42.18511450381679
2007-12-11,213.75,5.24,40.791984732824424
2007-12-12,208.0,5.24,39.69465648854962
2007-12-13,208.97,5.24,39.87977099236641
2007-12-14,208.95,5.24,39.87595419847328
2007-12-17,203.24,5.24,38.786259541984734
2007-12-18,204.3,5.24,38.98854961832061
2007-12-19,206.4,5.24,39.38931297709924
2007-12-20,205.16,5.24,39.15267175572519
2007-12-21,216.15,5.24,41.25
2007-12-24,219.48,5.24,41.8854961832061
2007-12-26,222.03,5.24,42.37213740458015
2007-12-27,218.28,5.24,41.65648854961832
2007-12-28,219.35,5.24,41.86068702290076
2007-12-31,216.8,5.24,41.37404580152672
2008-01-02,215.31,5.24,41.08969465648855
2008-01-03,225.8,5.24,43.091603053435115
2008-01-04,210.98,5.24,40.26335877862595
2008-01-07,206.7,5.24,39.44656488549618
2008-01-08,201.13,5.24,38.38358778625954
2008-01-09,199.78,5.24,38.12595419847328
2008-01-10,208.83,5.24,39.853053435114504
2008-01-11,204.06,5.24,38.94274809160305
2008-01-14,208.4,5.24,39.770992366412216
2008-01-15,202.36,5.24,38.61832061068702
2008-01-16,203.7,5.24,38.87404580152671
2008-01-17,204.95,5.24,39.112595419847324
2008-01-18,201.5,5.24,38.45419847328244
2008-01-22,203.0,5.24,38.74045801526717
2008-01-23,208.01,5.24,39.69656488549618
2008-01-24,213.5,5.24,40.7442748091603
2008-01-25,208.05,5.24,39.704198473282446
2008-01-28,210.3,5.24,40.13358778625954
2008-01-29,219.45,5.24,41.87977099236641
2008-01-30,216.0,5.24,41.221374045801525
2008-01-31,220.4,5.24,42.06106870229008
2008-02-01,220.55,5.24,42.08969465648855
2008-02-04,219.8,5.24,41.94656488549619
2008-02-05,209.65,5.24,40.00954198473283
2008-02-06,204.57,5.24,39.040076335877856
2008-02-07,204.7,5.24,39.0648854961832
2008-02-08,204.9,5.24,39.103053435114504
2008-02-11,202.15,5.24,38.57824427480916
2008-02-12,206.65,5.24,39.43702290076336
2008-02-13,205.98,5.24,39.30916030534351
2008-02-14,198.63,5.24,37.90648854961832
2008-02-15,195.78,5.24,37.362595419847324
2008-02-19,188.36,5.24,35.94656488549619
2008-02-20,190.84,5.24,36.41984732824427
2008-02-21,188.03,5.24,35.88358778625954
2008-02-22,185.58,5.24,35.416030534351144
2008-02-25,193.52,5.24,36.93129770992366
2008-02-26,197.85,5.24,37.75763358778626
2008-02-27,201.3,5.24,38.416030534351144
2008-02-28,197.2,7.75,25.44516129032258
2008-02-29,193.25,7.75,24.93548387096774
2008-03-03,192.12,7.75,24.789677419354838
2008-03-04,198.95,7.75,25.67096774193548
2008-03-05,202.43,7.75,26.12
2008-03-06,184.99,7.75,23.86967741935484
2008-03-07,183.56,7.75,23.68516129032258
2008-03-10,177.6,7.75,22.916129032258063
2008-03-11,188.16,7.75,24.278709677419354
2008-03-12,183.48,7.75,23.674838709677417
2008-03-13,186.47,7.75,24.06064516129032
2008-03-14,178.99,7.75,23.095483870967744
2008-03-17,177.15,7.75,22.858064516129033
2008-03-18,186.86,7.75,24.110967741935486
2008-03-19,190.03,7.75,24.52
2008-03-20,206.1,7.75,26.593548387096774
2008-03-24,224.53,7.75,28.971612903225807
2008-03-25,226.72,7.75,29.254193548387097
2008-03-26,221.1,7.75,28.529032258064515
2008-03-27,202.52,7.75,26.131612903225808
2008-03-28,199.4,7.75,25.729032258064517
2008-03-31,204.18,7.75,26.345806451612905
2008-04-01,220.46,7.75,28.44645161290323
2008-04-02,218.9,7.75,28.24516129032258
2008-04-03,223.28,7.75,28.81032258064516
2008-04-04,219.98,7.75,28.384516129032257
2008-04-07,219.72,7.75,28.350967741935484
2008-04-08,222.23,7.75,28.674838709677417
2008-04-09,219.26,7.75,28.291612903225804
2008-04-10,220.39,7.75,28.437419354838706
2008-04-11,207.5,7.75,26.774193548387096
2008-04-14,202.85,7.75,26.174193548387095
2008-04-15,205.19,7.75,26.476129032258065
2008-04-16,205.4,7.75,26.503225806451614
2008-04-17,202.0,7.75,26.06451612903226
2008-04-18,204.35,7.75,26.36774193548387
2008-04-21,201.86,7.75,26.046451612903226
2008-04-22,194.57,7.75,25.105806451612903
2008-04-23,193.55,7.75,24.9741935483871
2008-04-24,202.5,7.75,26.129032258064516
2008-04-25,203.34,7.75,26.23741935483871
2008-04-28,202.67,7.75,26.15096774193548
2008-04-29,200.8,7.75,25.90967741935484
2008-04-30,201.79,7.75,26.037419354838708
2008-05-01,211.94,7.75,27.34709677419355
2008-05-02,216.25,7.75,27.903225806451612
2008-05-05,215.4,7.75,27.793548387096774
2008-05-06,218.95,7.75,28.251612903225805
2008-05-07,212.15,7.75,27.374193548387098
2008-05-08,214.43,7.75,27.668387096774193
2008-05-09,212.0,1.87,113.36898395721924
2008-05-12,215.85,1.87,115.42780748663101
2008-05-13,214.75,1.87,114.83957219251336
2008-05-14,213.22,1.87,114.02139037433155
2008-05-15,219.1,1.87,117.16577540106951
2008-05-16,216.4,1.87,115.72192513368984
2008-05-19,213.25,1.87,114.03743315508021
2008-05-20,206.65,1.87,110.50802139037432
2008-05-21,200.78,1.87,107.36898395721924
2008-05-22,203.36,1.87,108.74866310160428
2008-05-23,208.51,1.87,111.50267379679143
2008-05-27,214.61,1.87,114.76470588235294
2008-05-28,215.4,1.87,115.18716577540107
2008-05-29,221.5,1.87,118.44919786096256
2008-05-30,224.99,1.87,120.31550802139037
2008-06-02,220.13,1.87,117.71657754010694
2008-06-03,217.35,1.87,116.22994652406416
2008-06-04,216.03,1.87,115.52406417112299
2008-06-05,223.52,1.87,119.52941176470588
2008-06-06,213.51,1.87,114.17647058823528
2008-06-09,213.9,1.87,114.3850267379679
2008-06-10,211.99,1.87,113.36363636363636
2008-06-11,203.0,1.87,108.55614973262031
2008-06-12,202.95,1.87,108.52941176470587
2008-06-13,210.25,1.87,112.4331550802139
2008-06-16,208.69,1.87,111.59893048128342
2008-06-17,204.6,1.87,109.41176470588235
2008-06-18,204.96,1.87,109.60427807486631
2008-06-19,206.03,1.87,110.17647058823529
2008-06-20,197.0,1.87,105.3475935828877
2008-06-23,199.56,1.87,106.71657754010695
2008-06-24,194.12,1.87,103.80748663101603
2008-06-25,189.55,1.87,101.36363636363636
2008-06-26,180.7,1.87,96.63101604278074
2008-06-27,177.6,1.87,94.97326203208556
2008-06-30,177.0,1.87,94.65240641711229
2008-07-01,176.03,1.87,94.13368983957218
2008-07-02,168.1,1.87,89.89304812834224
2008-07-03,169.57,1.87,90.67914438502673
2008-07-07,164.21,1.87,87.81283422459893
2008-07-08,174.05,1.87,93.07486631016043
2008-07-09,166.68,1.87,89.13368983957218
2008-07-10,172.95,1.87,92.48663101604276
2008-07-11,174.71,1.87,93.42780748663101
2008-07-14,166.63,1.87,89.10695187165774
2008-07-15,164.18,1.87,87.79679144385027
2008-07-16,178.95,1.87,95.6951871657754
2008-07-17,208.26,1.87,111.36898395721924
2008-07-18,218.0,1.87,116.57754010695186
2008-07-21,213.2,1.87,114.01069518716577
2008-07-22,220.92,1.87,118.13903743315507
2008-07-23,222.57,1.87,119.02139037433155
2008-07-24,212.0,1.87,113.36898395721924
2008-07-25,218.3,1.87,116.7379679144385
2008-07-28,209.45,1.87,112.00534759358287
2008-07-29,221.2,1.87,118.28877005347593
2008-07-30,221.5,1.87,118.44919786096256
2008-07-31,216.71,1.87,115.88770053475936
2008-08-01,219.32,1.87,117.28342245989303
2008-08-04,217.4,1.87,116.2566844919786
2008-08-05,228.25,1.87,122.05882352941175
2008-08-06,223.6,1.87,119.57219251336898
2008-08-07,217.19,1.87,116.14438502673796
2008-08-08,222.58,3.99,55.78446115288221
2008-08-11,230.75,3.99,57.83208020050125
2008-08-12,224.57,3.99,56.28320802005012
2008-08-13,220.15,3.99,55.175438596491226
2008-08-14,217.5,3.99,54.51127819548872
2008-08-15,216.7,3.99,54.310776942355886
2008-08-18,210.3,3.99,52.70676691729323
2008-08-19,208.2,3.99,52.180451127819545
2008-08-20,210.6,3.99,52.78195488721804
2008-08-21,211.45,3.99,52.994987468671674
2008-08-22,213.3,3.99,53.45864661654135
2008-08-25,206.62,3.99,51.7844611528822
2008-08-26,207.7,3.99,52.05513784461152
2008-08-27,212.95,3.99,53.370927318295735
2008-08-28,218.75,3.99,54.82456140350877
2008-08-29,217.25,3.99,54.448621553884706
2008-09-02,219.7,3.99,55.06265664160401
2008-09-03,221.55,3.99,55.526315789473685
2008-09-04,210.91,3.99,52.859649122807014
2008-09-05,211.55,3.99,53.02005012531328
2008-09-08,223.72,3.99,56.070175438596486
2008-09-09,210.8,3.99,52.83208020050125
2008-09-10,216.4,3.99,54.235588972431074
2008-09-11,220.8,3.99,55.338345864661655
2008-09-12,203.0,3.99,50.87719298245614
2008-09-15,201.0,3.99,50.37593984962406
2008-09-16,212.08,3.99,53.152882205513784
2008-09-17,188.0,3.99,47.11779448621554
2008-09-18,207.83,3.99,52.08771929824562
2008-09-19,210.0,3.99,52.63157894736842
2008-09-22,188.75,3.99,47.30576441102757
2008-09-23,185.05,3.99,46.37844611528822
2008-09-24,196.91,3.99,49.35087719298245
2008-09-25,191.36,3.99,47.959899749373434
2008-09-26,201.01,3.99,50.37844611528821
2008-09-29,191.0,3.99,47.86967418546366
2008-09-30,194.5,3.99,48.746867167919795
2008-10-01,180.33,3.99,45.19548872180451
2008-10-02,172.05,3.99,43.1203007518797
2008-10-03,182.5,3.99,45.73934837092732
2008-10-06,172.0,3.99,43.10776942355889
2008-10-07,171.25,3.99,42.91979949874686
2008-10-08,167.0,3.99,41.854636591478695
2008-10-09,153.55,3.99,38.48370927318296
2008-10-10,159.0,3.99,39.849624060150376
2008-10-13,179.84,3.99,45.07268170426065
2008-10-14,169.22,3.99,42.4110275689223
2008-10-15,142.95,3.99,35.827067669172926
2008-10-16,146.37,3.99,36.68421052631579
2008-10-17,148.72,3.99,37.27318295739348
2008-10-20,143.22,3.99,35.89473684210526
2008-10-21,130.2,3.99,32.63157894736842
2008-10-22,119.87,3.99,30.042606516290725
2008-10-23,112.88,3.99,28.290726817042604
2008-10-24,116.5,3.99,29.19799498746867
2008-10-27,107.05,3.99,26.82957393483709
2008-10-28,127.99,3.99,32.07769423558897
2008-10-29,131.31,3.99,32.909774436090224
2008-10-30,129.77,3.99,32.523809523809526
2008-10-31,131.34,3.99,32.9172932330827
2008-11-03,137.69,3.99,34.50877192982456
2008-11-04,144.05,3.99,36.10275689223058
2008-11-05,136.57,3.99,34.228070175438596
2008-11-06,123.65,3.99,30.98997493734336
2008-11-07,125.59,5.67,22.149911816578484
2008-11-10,115.55,5.67,20.379188712522044
2008-11-11,115.0,5.67,20.282186948853617
2008-11-12,106.46,5.67,18.776014109347443
2008-11-13,118.69,5.67,20.932980599647266
2008-11-14,110.12,5.67,19.42151675485009
2008-11-17,106.4,5.67,18.765432098765434
2008-11-18,106.24,5.67,18.73721340388007
2008-11-19,98.88,5.67,17.43915343915344
2008-11-20,99.72,5.67,17.58730158730159
2008-11-21,108.9,5.67,19.20634920634921
2008-11-24,116.13,5.67,20.48148148148148
2008-11-25,117.43,5.67,20.710758377425044
2008-11-26,124.73,5.67,21.998236331569665
2008-11-28,125.71,5.67,22.171075837742503
2008-12-01,107.06,5.67,18.88183421516755
2008-12-02,113.36,5.67,19.992945326278658
2008-12-03,121.8,5.67,21.48148148148148
2008-12-04,115.74,5.67,20.41269841269841
2008-12-05,128.31,5.67,22.62962962962963
2008-12-08,138.13,5.67,24.361552028218693
2008-12-09,133.12,5.67,23.477954144620814
2008-12-10,132.72,5.67,23.40740740740741
2008-12-11,118.66,5.67,20.92768959435626
2008-12-12,120.16,5.67,21.192239858906525
2008-12-15,115.8,5.67,20.423280423280424
2008-12-16,129.22,5.67,22.790123456790123
2008-12-17,130.34,5.67,22.987654320987655
2008-12-18,127.21,5.67,22.43562610229277
2008-12-19,136.41,5.67,24.058201058201057
2008-12-22,133.29,5.67,23.507936507936506
2008-12-23,128.93,5.67,22.73897707231041
2008-12-24,128.25,5.67,22.61904761904762
2008-12-26,126.4,5.67,22.292768959435627
2008-12-29,124.2,5.67,21.904761904761905
2008-12-30,129.68,5.67,22.871252204585538
2008-12-31,134.15,5.67,23.659611992945326
2009-01-02,139.12,5.67,24.53615520282187
2009-01-05,138.78,5.67,24.476190476190478
2009-01-06,139.84,5.67,24.663139329805997
2009-01-07,130.79,5.67,23.067019400352734
2009-01-08,133.13,5.67,23.479717813051145
2009-01-09,127.3,5.67,22.451499118165785
2009-01-12,123.53,5.67,21.786596119929452
2009-01-13,126.99,5.67,22.396825396825395
2009-01-14,119.6,5.67,21.09347442680776
2009-01-15,116.67,5.67,20.576719576719576
2009-01-16,117.16,5.67,20.663139329805997
2009-01-20,103.44,5.67,18.243386243386244
2009-01-21,108.5,5.67,19.135802469135804
2009-01-22,107.27,5.67,18.918871252204585
2009-01-23,111.85,5.67,19.72663139329806
2009-01-26,107.05,5.67,18.880070546737212
2009-01-27,108.39,5.67,19.116402116402117
2009-01-28,119.5,5.67,21.075837742504408
2009-01-29,108.33,5.67,19.105820105820104
2009-01-30,108.8,5.67,19.188712522045854
2009-02-02,110.46,5.67,19.48148148148148
2009-02-03,109.26,5.67,19.269841269841272
2009-02-04,113.81,5.67,20.07231040564374
2009-02-05,116.28,5.67,20.50793650793651
2009-02-06,122.49,5.67,21.6031746031746
2009-02-09,118.82,5.67,20.95590828924162
2009-02-10,113.95,5.67,20.09700176366843
2009-02-11,114.06,5.67,20.116402116402117
2009-02-12,113.98,5.67,20.102292768959437
2009-02-13,111.61,5.67,19.68430335097002
2009-02-17,105.4,5.67,18.589065255731924
2009-02-18,106.55,5.67,18.79188712522046
2009-02-19,102.94,5.67,18.155202821869487
2009-02-20,103.07,5.67,18.178130511463845
2009-02-23,97.87,5.67,17.261022927689595
2009-02-24,107.05,5.67,18.880070546737212
2009-02-25,105.57,5.67,18.619047619047617
2009-02-26,100.74,5.67,17.767195767195766
2009-02-27,96.81,5.67,17.074074074074076
2009-03-02,92.32,6.07,15.209225700164742
2009-03-03,90.57,6.07,14.920922570016472
2009-03-04,96.34,6.07,15.871499176276771
2009-03-05,91.42,6.07,15.060955518945633
2009-03-06,92.4,6.07,15.222405271828666
2009-03-09,90.9,6.07,14.97528830313015
2009-03-10,100.5,6.07,16.556836902800658
2009-03-11,105.31,6.07,17.349258649093905
2009-03-12,111.2,6.07,18.319604612850082
2009-03-13,108.0,6.07,17.792421746293243
2009-03-16,103.9,6.07,17.116968698517297
2009-03-17,109.69,6.07,18.070840197693574
2009-03-18,121.99,6.07,20.097199341021415
2009-03-19,113.79,6.07,18.746293245469523
2009-03-20,113.96,6.07,18.774299835255352
2009-03-23,133.96,6.07,22.069192751235587
2009-03-24,128.44,6.07,21.15980230642504
2009-03-25,132.55,6.07,21.83690280065898
2009-03-26,136.69,6.07,22.518945634266885
2009-03-27,127.49,6.07,21.003294892915978
2009-03-30,124.89,6.07,20.57495881383855
2009-03-31,130.04,6.07,21.423393739703457
2009-04-01,130.69,6.07,21.530477759472817
2009-04-02,136.41,6.07,22.47281713344316
2009-04-03,138.0,6.07,22.73476112026359
2009-04-06,136.37,6.07,22.466227347611202
2009-04-07,128.58,6.07,21.182866556836903
2009-04-08,129.02,6.07,21.255354200988467
2009-04-09,138.04,6.07,22.74135090609555
2009-04-13,139.37,6.07,22.960461285008236
2009-04-14,132.19,6.07,21.777594728171334
2009-04-15,139.0,6.07,22.899505766062603
2009-04-16,136.6,6.07,22.50411861614497
2009-04-17,135.92,6.07,22.392092257001643
2009-04-20,123.59,6.07,20.360790774299836
2009-04-21,138.79,6.07,22.864909390444808
2009-04-22,136.18,6.07,22.434925864909392
2009-04-23,147.72,6.07,24.336079077429982
2009-04-24,151.16,6.07,24.90280065897858
2009-04-27,149.46,6.07,24.622734761120263
2009-04-28,146.84,6.07,24.191103789126853
2009-04-29,151.03,6.07,24.881383855024712
2009-04-30,146.52,6.07,24.13838550247117
2009-05-01,148.42,6.07,24.45140032948929
2009-05-04,157.99,6.07,26.028006589785832
2009-05-05,157.69,6.07,25.978583196046127
2009-05-06,155.64,6.07,25.64085667215815
2009-05-07,144.48,6.07,23.802306425041184
2009-05-08,148.35,0.63,235.47619047619045
2009-05-11,142.05,0.63,225.47619047619048
2009-05-12,143.03,0.63,227.03174603174602
2009-05-13,138.06,0.63,219.14285714285714
2009-05-14,140.03,0.63,222.26984126984127
2009-05-15,140.81,0.63,223.5079365079365
2009-05-18,144.31,0.63,229.06349206349208
2009-05-19,139.68,0.63,221.71428571428572
2009-05-20,137.16,0.63,217.7142857142857
2009-05-21,141.75,0.63,225.0
2009-05-22,147.72,0.63,234.47619047619048
2009-05-26,154.93,0.63,245.92063492063494
2009-05-27,149.11,0.63,236.6825396825397
2009-05-28,153.33,0.63,243.3809523809524
2009-05-29,159.5,0.63,253.17460317460316
2009-06-01,164.99,0.63,261.8888888888889
2009-06-02,167.45,0.63,265.7936507936508
2009-06-03,164.53,0.63,261.1587301587302
2009-06-04,165.15,0.63,262.14285714285717
2009-06-05,163.74,0.63,259.9047619047619
2009-06-08,169.36,0.63,268.82539682539687
2009-06-09,182.14,0.63,289.1111111111111
2009-06-10,178.52,0.63,283.3650793650794
2009-06-11,182.6,0.63,289.8412698412698
2009-06-12,176.56,0.63,280.25396825396825
2009-06-15,169.64,0.63,269.26984126984127
2009-06-16,169.45,0.63,268.968253968254
2009-06-17,167.25,0.63,265.4761904761905
2009-06-18,170.36,0.63,270.41269841269843
2009-06-19,174.96,0.63,277.7142857142857
2009-06-22,167.29,0.63,265.53968253968253
2009-06-23,167.81,0.63,266.36507936507934
2009-06-24,173.47,0.63,275.3492063492063
2009-06-25,175.3,0.63,278.25396825396825
2009-06-26,177.88,0.63,282.3492063492063
2009-06-29,175.95,0.63,279.2857142857143
2009-06-30,175.42,0.63,278.4444444444444
2009-07-01,172.85,0.63,274.36507936507934
2009-07-02,167.65,0.63,266.11111111111114
2009-07-06,166.23,0.63,263.85714285714283
2009-07-07,162.17,0.63,257.4126984126984
2009-07-08,161.39,0.63,256.17460317460313
2009-07-09,166.29,0.63,263.95238095238096
2009-07-10,166.16,0.63,263.74603174603175
2009-07-13,172.1,0.63,273.1746031746032
2009-07-14,172.71,0.63,274.14285714285717
2009-07-15,180.07,0.63,285.8253968253968
2009-07-16,179.12,0.63,284.3174603174603
2009-07-17,179.79,0.63,285.38095238095235
2009-07-20,184.82,0.63,293.36507936507934
2009-07-21,184.14,0.63,292.2857142857143
2009-07-22,185.51,0.63,294.46031746031747
2009-07-23,197.9,0.63,314.12698412698415
2009-07-24,192.18,0.63,305.04761904761904
2009-07-27,190.0,0.63,301.58730158730157
2009-07-28,190.16,0.63,301.8412698412698
2009-07-29,189.24,0.63,300.3809523809524
2009-07-30,191.36,0.63,303.74603174603175
2009-07-31,190.54,0.63,302.44444444444446
2009-08-03,195.62,0.63,310.5079365079365
2009-08-04,198.6,0.63,315.23809523809524
2009-08-05,200.63,0.63,318.46031746031747
2009-08-06,197.89,0.63,314.1111111111111
2009-08-07,202.46,2.25,89.98222222222222
2009-08-10,198.77,2.25,88.34222222222223
2009-08-11,198.76,2.25,88.33777777777777
2009-08-12,201.08,2.25,89.36888888888889
2009-08-13,198.59,2.25,88.26222222222222
2009-08-14,197.77,2.25,87.89777777777778
2009-08-17,188.96,2.25,83.98222222222222
2009-08-18,196.17,2.25,87.18666666666667
2009-08-19,196.64,2.25,87.39555555555555
2009-08-20,206.23,2.25,91.65777777777777
2009-08-21,207.5,2.25,92.22222222222223
2009-08-24,204.8,2.25,91.02222222222223
2009-08-25,202.36,2.25,89.93777777777778
2009-08-26,199.2,2.25,88.53333333333333
2009-08-27,200.25,2.25,89.0
2009-08-28,201.55,2.25,89.57777777777778
2009-08-31,199.57,2.25,88.69777777777777
2009-09-01,194.12,2.25,86.27555555555556
2009-09-02,192.38,2.25,85.50222222222222
2009-09-03,197.14,2.25,87.61777777777777
2009-09-04,195.45,2.25,86.86666666666666
2009-09-08,199.36,2.25,88.60444444444445
2009-09-09,202.01,2.25,89.78222222222222
2009-09-10,201.68,2.25,89.63555555555556
2009-09-11,201.77,2.25,89.67555555555556
2009-09-14,201.23,2.25,89.43555555555555
2009-09-15,200.67,2.25,89.18666666666667
2009-09-16,206.96,2.25,91.98222222222222
2009-09-17,202.43,2.25,89.9688888888889
2009-09-18,207.19,2.25,92.08444444444444
2009-09-21,204.32,2.25,90.80888888888889
2009-09-22,208.2,2.25,92.53333333333333
2009-09-23,211.03,2.25,93.7911111111111
2009-09-24,206.25,2.25,91.66666666666667
2009-09-25,203.75,2.25,90.55555555555556
2009-09-28,213.92,2.25,95.07555555555555
2009-09-29,214.12,2.25,95.16444444444444
2009-09-30,216.82,2.25,96.36444444444444
2009-10-01,208.8,2.25,92.80000000000001
2009-10-02,206.93,2.25,91.9688888888889
2009-10-05,213.1,2.25,94.71111111111111
2009-10-06,213.11,2.25,94.71555555555557
2009-10-07,213.5,2.25,94.88888888888889
2009-10-08,213.86,2.25,95.0488888888889
2009-10-09,216.55,2.25,96.24444444444445
2009-10-12,217.73,2.25,96.76888888888888
2009-10-13,213.79,2.25,95.01777777777778
2009-10-14,226.06,2.25,100.47111111111111
2009-10-15,226.16,2.25,100.51555555555555
2009-10-16,225.55,2.25,100.24444444444445
2009-10-19,230.43,2.25,102.41333333333334
2009-10-20,236.6,2.25,105.15555555555555
2009-10-21,233.81,2.25,103.91555555555556
2009-10-22,233.8,2.25,103.91111111111111
2009-10-23,231.2,2.25,102.75555555555555
2009-10-26,227.99,2.25,101.3288888888889
2009-10-27,221.9,2.25,98.62222222222222
2009-10-28,221.62,2.25,98.49777777777778
2009-10-29,225.26,2.25,100.11555555555555
2009-10-30,216.49,2.25,96.21777777777778
2009-11-02,220.71,2.25,98.09333333333333
2009-11-03,221.03,2.25,98.23555555555555
2009-11-04,220.35,2.25,97.93333333333334
2009-11-05,226.61,2.25,100.71555555555557
2009-11-06,227.51,4.58,49.674672489082965
2009-11-09,235.5,4.58,51.419213973799124
2009-11-10,232.08,4.58,50.672489082969435
2009-11-11,233.26,4.58,50.93013100436681
2009-11-12,231.25,4.58,50.49126637554585
2009-11-13,233.1,4.58,50.895196506550214
2009-11-16,238.95,4.58,52.17248908296943
2009-11-17,239.01,4.58,52.185589519650655
2009-11-18,235.8,4.58,51.48471615720524
2009-11-19,231.12,4.58,50.46288209606987
2009-11-20,225.66,4.58,49.2707423580786
2009-11-23,228.39,4.58,49.866812227074234
2009-11-24,229.19,4.58,50.04148471615721
2009-11-25,230.35,4.58,50.29475982532751
2009-11-27,221.19,4.58,48.29475982532751
2009-11-30,227.08,4.58,49.580786026200876
2009-12-01,226.74,4.58,49.506550218340614
2009-12-02,227.71,4.58,49.71834061135371
2009-12-03,225.0,4.58,49.12663755458515
2009-12-04,223.49,4.58,48.79694323144105
2009-12-07,221.53,4.58,48.36899563318777
2009-12-08,223.87,4.58,48.87991266375546
2009-12-09,227.0,4.58,49.56331877729257
2009-12-10,227.53,4.58,49.67903930131004
2009-12-11,226.01,4.58,49.3471615720524
2009-12-14,226.17,4.58,49.38209606986899
2009-12-15,226.92,4.58,49.545851528384276
2009-12-16,234.55,4.58,51.2117903930131
2009-12-17,234.9,4.58,51.2882096069869
2009-12-18,238.81,4.58,52.14192139737991
2009-12-21,240.8,4.58,52.5764192139738
2009-12-22,239.35,4.58,52.25982532751092
2009-12-23,238.68,4.58,52.11353711790393
2009-12-24,239.65,4.58,52.32532751091703
2009-12-28,239.37,4.58,52.26419213973799
2009-12-29,238.9,4.58,52.161572052401745
2009-12-30,237.27,4.58,51.8056768558952
2009-12-31,232.2,4.58,50.698689956331876
2010-01-04,238.58,4.58,52.09170305676856
2010-01-05,239.61,4.58,52.31659388646288
2010-01-06,234.67,4.58,51.237991266375545
2010-01-07,237.25,4.58,51.801310043668124
2010-01-08,238.92,4.58,52.16593886462882
2010-01-11,242.81,4.58,53.01528384279476
2010-01-12,238.47,4.58,52.06768558951965
2010-01-13,239.42,4.58,52.275109170305676
2010-01-14,237.9,4.58,51.943231441048034
2010-01-15,238.09,4.58,51.98471615720524
2010-01-19,240.01,4.58,52.403930131004365
2010-01-20,238.26,4.58,52.021834061135365
2010-01-21,230.24,4.58,50.27074235807861
2010-01-22,225.0,4.58,49.12663755458515
2010-01-25,226.46,4.58,49.44541484716157
2010-01-26,224.71,4.58,49.06331877729258
2010-01-27,226.77,4.58,49.51310043668122
2010-01-28,219.64,4.58,47.956331877729255
2010-01-29,213.82,4.58,46.685589519650655
2010-02-01,216.57,4.58,47.28602620087336
2010-02-02,216.0,4.58,47.161572052401745
2010-02-03,220.64,4.58,48.174672489082965
2010-02-04,211.25,4.58,46.124454148471614
2010-02-05,208.79,4.58,45.58733624454148
2010-02-08,204.66,4.58,44.685589519650655
2010-02-09,208.88,4.58,45.60698689956332
2010-02-10,211.13,4.58,46.098253275109165
2010-02-11,207.3,4.58,45.262008733624455
2010-02-12,207.16,4.58,45.23144104803493
2010-02-16,210.41,4.58,45.9410480349345
2010-02-17,213.09,4.58,46.52620087336245
2010-02-18,213.73,4.58,46.66593886462882
2010-02-19,215.51,4.58,47.05458515283843
2010-02-22,217.23,4.58,47.43013100436681
2010-02-23,214.87,4.58,46.914847161572055
2010-02-24,218.36,4.58,47.67685589519651
2010-02-25,218.3,4.58,47.66375545851528
2010-02-26,218.8,4.58,47.772925764192145
2010-03-01,218.0,4.58,47.59825327510917
2010-03-02,216.41,4.58,47.251091703056765
2010-03-03,216.08,4.58,47.17903930131005
2010-03-04,215.84,4.58,47.12663755458515
2010-03-05,219.83,4.58,47.99781659388646
2010-03-08,218.12,4.58,47.624454148471614
2010-03-09,216.97,4.58,47.37336244541485
2010-03-10,215.7,6.24,34.567307692307686
2010-03-11,210.41,6.24,33.71955128205128
2010-03-12,210.0,6.24,33.65384615384615
2010-03-15,212.17,6.24,34.00160256410256
2010-03-16,212.35,6.24,34.030448717948715
2010-03-17,222.8,6.24,35.705128205128204
2010-03-18,225.66,6.24,36.16346153846154
2010-03-19,224.35,6.24,35.95352564102564
2010-03-22,225.7,6.24,36.16987179487179
2010-03-23,227.0,6.24,36.378205128205124
2010-03-24,225.0,6.24,36.05769230769231
2010-03-25,225.41,6.24,36.12339743589743
2010-03-26,219.27,6.24,35.13942307692308
2010-03-29,220.05,6.24,35.26442307692308
2010-03-30,219.13,6.24,35.116987179487175
2010-03-31,217.76,6.24,34.8974358974359
2010-04-01,211.05,6.24,33.82211538461539
2010-04-05,206.0,6.24,33.01282051282051
2010-04-06,198.55,6.24,31.818910256410255
