date,HPE,HPE_EPS,PE Ratio
2018-04-19,17.41,0.9,19.344444444444445
2018-04-20,17.29,0.9,19.21111111111111
2018-04-23,17.42,0.9,19.355555555555558
2018-04-24,17.36,0.9,19.288888888888888
2018-04-25,17.31,0.9,19.23333333333333
2018-04-26,17.39,0.9,19.322222222222223
2018-04-27,17.35,0.9,19.27777777777778
2018-04-30,17.05,0.9,18.944444444444446
2018-05-01,17.18,0.9,19.08888888888889
2018-05-02,17.12,0.9,19.022222222222222
2018-05-03,16.9,0.9,18.777777777777775
2018-05-04,17.21,0.9,19.122222222222224
2018-05-07,17.3,0.9,19.22222222222222
2018-05-08,17.39,0.9,19.322222222222223
2018-05-09,17.6,0.9,19.555555555555557
2018-05-10,17.65,0.9,19.61111111111111
2018-05-11,17.67,0.9,19.633333333333336
2018-05-14,17.59,0.9,19.544444444444444
2018-05-15,17.4,0.9,19.333333333333332
2018-05-16,17.63,0.9,19.58888888888889
2018-05-17,17.67,0.9,19.633333333333336
2018-05-18,17.56,0.9,19.51111111111111
2018-05-21,17.51,0.9,19.455555555555556
2018-05-22,17.41,0.9,19.344444444444445
2018-05-23,15.58,0.9,17.31111111111111
2018-05-24,15.76,0.9,17.51111111111111
2018-05-25,15.52,0.9,17.244444444444444
2018-05-29,15.38,0.9,17.08888888888889
2018-05-30,15.57,0.9,17.3
2018-05-31,15.24,0.9,16.933333333333334
2018-06-01,15.53,0.9,17.255555555555553
2018-06-04,15.54,0.9,17.266666666666666
2018-06-05,16.06,0.9,17.84444444444444
2018-06-06,16.02,0.9,17.8
2018-06-07,15.92,0.51,31.215686274509803
2018-06-08,16.01,0.51,31.3921568627451
2018-06-11,16.02,0.51,31.41176470588235
2018-06-12,15.79,0.51,30.960784313725487
2018-06-13,15.79,0.51,30.960784313725487
2018-06-14,15.82,0.51,31.019607843137255
2018-06-15,15.95,0.51,31.274509803921568
2018-06-18,15.91,0.51,31.19607843137255
2018-06-19,15.9,0.51,31.176470588235293
2018-06-20,15.15,0.51,29.705882352941178
2018-06-21,15.42,0.51,30.235294117647058
2018-06-22,15.24,0.51,29.88235294117647
2018-06-25,15.07,0.51,29.54901960784314
2018-06-26,15.17,0.51,29.745098039215687
2018-06-27,14.72,0.51,28.862745098039216
2018-06-28,14.71,0.51,28.84313725490196
2018-06-29,14.61,0.51,28.64705882352941
2018-07-02,14.8,0.51,29.019607843137255
2018-07-03,14.77,0.51,28.96078431372549
2018-07-05,14.82,0.51,29.058823529411764
2018-07-06,14.98,0.51,29.372549019607842
2018-07-09,15.23,0.51,29.862745098039216
2018-07-10,15.5,0.51,30.392156862745097
2018-07-11,15.1,0.51,29.6078431372549
2018-07-12,15.39,0.51,30.176470588235293
2018-07-13,15.49,0.51,30.372549019607842
2018-07-16,15.64,0.51,30.666666666666668
2018-07-17,15.66,0.51,30.705882352941178
2018-07-18,15.93,0.51,31.235294117647058
2018-07-19,15.64,0.51,30.666666666666668
2018-07-20,15.47,0.51,30.333333333333336
2018-07-23,15.47,0.51,30.333333333333336
2018-07-24,15.3,0.51,30.0
2018-07-25,15.48,0.51,30.352941176470587
2018-07-26,15.69,0.51,30.76470588235294
2018-07-27,15.59,0.51,30.56862745098039
2018-07-30,15.45,0.51,30.294117647058822
2018-07-31,15.44,0.51,30.274509803921568
2018-08-01,15.45,0.51,30.294117647058822
2018-08-02,15.55,0.51,30.490196078431374
2018-08-03,15.98,0.51,31.333333333333332
2018-08-06,16.01,0.51,31.3921568627451
2018-08-07,16.13,0.51,31.627450980392155
2018-08-08,16.16,0.51,31.686274509803923
2018-08-09,16.11,0.51,31.588235294117645
2018-08-10,15.85,0.51,31.07843137254902
2018-08-13,15.66,0.51,30.705882352941178
2018-08-14,15.99,0.51,31.352941176470587
2018-08-15,16.03,0.51,31.43137254901961
2018-08-16,16.27,0.51,31.901960784313726
2018-08-17,16.67,0.51,32.68627450980392
2018-08-20,16.72,0.51,32.78431372549019
2018-08-21,15.78,0.51,30.941176470588232
2018-08-22,15.82,0.51,31.019607843137255
2018-08-23,16.1,0.51,31.568627450980394
2018-08-24,16.2,0.51,31.76470588235294
2018-08-27,16.45,0.51,32.25490196078431
2018-08-28,16.74,0.51,32.8235294117647
2018-08-29,16.71,0.51,32.76470588235294
2018-08-30,16.79,0.51,32.92156862745098
2018-08-31,16.53,0.51,32.411764705882355
2018-09-04,16.67,0.31,53.7741935483871
2018-09-05,16.59,0.31,53.516129032258064
2018-09-06,16.52,0.31,53.29032258064516
2018-09-07,16.53,0.31,53.322580645161295
2018-09-10,16.41,0.31,52.935483870967744
2018-09-11,16.45,0.31,53.064516129032256
2018-09-12,16.4,0.31,52.90322580645161
2018-09-13,16.54,0.31,53.354838709677416
2018-09-14,16.58,0.31,53.48387096774193
2018-09-17,16.28,0.31,52.51612903225807
2018-09-18,16.55,0.31,53.38709677419355
2018-09-19,16.64,0.31,53.67741935483871
2018-09-20,16.87,0.31,54.41935483870968
2018-09-21,17.02,0.31,54.90322580645161
2018-09-24,16.92,0.31,54.58064516129033
2018-09-25,16.55,0.31,53.38709677419355
2018-09-26,16.51,0.31,53.25806451612904
2018-09-27,16.28,0.31,52.51612903225807
2018-09-28,16.31,0.31,52.61290322580645
2018-10-01,16.18,0.31,52.193548387096776
2018-10-02,16.53,0.31,53.322580645161295
2018-10-03,16.75,0.31,54.03225806451613
2018-10-04,16.85,0.31,54.35483870967742
2018-10-05,16.14,0.31,52.06451612903226
2018-10-08,15.89,0.31,51.25806451612903
2018-10-09,15.69,0.31,50.61290322580645
2018-10-10,15.11,0.31,48.74193548387097
2018-10-11,14.63,0.31,47.193548387096776
2018-10-12,15.42,0.31,49.74193548387097
2018-10-15,15.34,0.31,49.483870967741936
2018-10-16,15.51,0.31,50.03225806451613
2018-10-17,15.52,0.31,50.064516129032256
2018-10-18,15.33,0.31,49.45161290322581
2018-10-19,15.44,0.31,49.806451612903224
2018-10-22,15.84,0.31,51.096774193548384
2018-10-23,15.65,0.31,50.483870967741936
2018-10-24,15.09,0.31,48.67741935483871
2018-10-25,15.15,0.31,48.87096774193549
2018-10-26,14.63,0.31,47.193548387096776
2018-10-29,14.57,0.31,47.0
2018-10-30,14.93,0.31,48.16129032258065
2018-10-31,15.25,0.31,49.193548387096776
2018-11-01,15.8,0.31,50.96774193548387
2018-11-02,15.89,0.31,51.25806451612903
2018-11-05,15.93,0.31,51.387096774193544
2018-11-06,15.88,0.31,51.225806451612904
2018-11-07,16.24,0.31,52.387096774193544
2018-11-08,16.25,0.31,52.41935483870968
2018-11-09,15.72,0.31,50.70967741935484
2018-11-12,15.28,0.31,49.29032258064516
2018-11-13,15.34,0.31,49.483870967741936
2018-11-14,15.15,0.31,48.87096774193549
2018-11-15,15.32,0.31,49.41935483870968
2018-11-16,15.2,0.31,49.03225806451613
2018-11-19,14.83,0.31,47.83870967741935
2018-11-20,14.53,0.31,46.87096774193548
2018-11-21,14.7,0.31,47.41935483870967
2018-11-23,14.54,0.31,46.90322580645161
2018-11-26,14.91,0.31,48.09677419354839
2018-11-27,15.06,0.31,48.58064516129033
2018-11-28,15.46,0.31,49.87096774193549
2018-11-29,15.12,0.31,48.774193548387096
2018-11-30,15.0,0.31,48.38709677419355
2018-12-03,15.5,0.31,50.0
2018-12-04,15.05,0.31,48.5483870967742
2018-12-06,16.02,0.31,51.67741935483871
2018-12-07,14.71,0.31,47.45161290322581
2018-12-10,14.57,0.31,47.0
2018-12-11,14.74,0.31,47.54838709677419
2018-12-12,14.64,-0.47,-31.148936170212767
2018-12-13,14.49,-0.47,-30.829787234042556
2018-12-14,14.22,-0.47,-30.255319148936174
2018-12-17,13.59,-0.47,-28.914893617021278
2018-12-18,13.63,-0.47,-29.000000000000004
2018-12-19,13.17,-0.47,-28.02127659574468
2018-12-20,12.65,-0.47,-26.914893617021278
2018-12-21,12.61,-0.47,-26.829787234042552
2018-12-24,12.27,-0.47,-26.106382978723406
2018-12-26,12.81,-0.47,-27.255319148936174
2018-12-27,13.1,-0.47,-27.872340425531917
2018-12-28,13.03,-0.47,-27.72340425531915
2018-12-31,13.21,-0.47,-28.106382978723406
2019-01-02,13.46,-0.47,-28.63829787234043
2019-01-03,13.18,-0.47,-28.04255319148936
2019-01-04,13.8,-0.47,-29.361702127659576
2019-01-07,14.07,-0.47,-29.93617021276596
2019-01-08,13.8,-0.47,-29.361702127659576
2019-01-09,14.06,-0.47,-29.914893617021278
2019-01-10,14.13,-0.47,-30.063829787234045
2019-01-11,14.24,-0.47,-30.297872340425535
2019-01-14,14.16,-0.47,-30.127659574468087
2019-01-15,14.44,-0.47,-30.72340425531915
2019-01-16,14.32,-0.47,-30.468085106382983
2019-01-17,14.27,-0.47,-30.361702127659576
2019-01-18,14.68,-0.47,-31.23404255319149
2019-01-22,14.45,-0.47,-30.74468085106383
2019-01-23,14.44,-0.47,-30.72340425531915
2019-01-24,14.76,-0.47,-31.404255319148938
2019-01-25,15.35,-0.47,-32.659574468085104
2019-01-28,15.66,-0.47,-33.319148936170215
2019-01-29,15.37,-0.47,-32.702127659574465
2019-01-30,15.52,-0.47,-33.02127659574468
2019-01-31,15.59,-0.47,-33.17021276595745
2019-02-01,15.69,-0.47,-33.38297872340426
2019-02-04,15.79,-0.47,-33.59574468085106
2019-02-05,15.89,-0.47,-33.808510638297875
2019-02-06,16.09,-0.47,-34.23404255319149
2019-02-07,15.85,-0.47,-33.72340425531915
2019-02-08,15.92,-0.47,-33.87234042553192
2019-02-11,15.84,-0.47,-33.70212765957447
2019-02-12,16.0,-0.47,-34.04255319148936
2019-02-13,16.05,-0.47,-34.14893617021277
2019-02-14,15.99,-0.47,-34.02127659574468
2019-02-15,16.09,-0.47,-34.23404255319149
2019-02-19,16.09,-0.47,-34.23404255319149
2019-02-20,16.05,-0.47,-34.14893617021277
2019-02-21,16.23,-0.47,-34.53191489361702
2019-02-22,16.32,-0.47,-34.72340425531915
2019-02-25,16.76,-0.47,-35.65957446808511
2019-02-26,16.8,-0.47,-35.74468085106383
2019-02-27,16.7,-0.47,-35.53191489361702
2019-02-28,16.38,-0.47,-34.851063829787236
2019-03-01,16.38,-0.47,-34.851063829787236
2019-03-04,16.16,-0.47,-34.38297872340426
2019-03-05,16.14,0.13,124.15384615384616
2019-03-06,15.96,0.13,122.76923076923077
2019-03-07,15.67,0.13,120.53846153846153
2019-03-08,15.61,0.13,120.07692307692307
2019-03-11,15.89,0.13,122.23076923076923
2019-03-12,15.31,0.13,117.76923076923077
2019-03-13,15.52,0.13,119.38461538461537
2019-03-14,15.66,0.13,120.46153846153845
2019-03-15,16.07,0.13,123.61538461538461
2019-03-18,15.84,0.13,121.84615384615384
2019-03-19,15.88,0.13,122.15384615384616
2019-03-20,15.87,0.13,122.07692307692307
2019-03-21,16.02,0.13,123.23076923076923
2019-03-22,15.29,0.13,117.6153846153846
2019-03-25,15.15,0.13,116.53846153846153
2019-03-26,15.31,0.13,117.76923076923077
2019-03-27,15.26,0.13,117.38461538461537
2019-03-28,15.26,0.13,117.38461538461537
2019-03-29,15.43,0.13,118.69230769230768
2019-04-01,15.9,0.13,122.3076923076923
2019-04-02,15.82,0.13,121.6923076923077
2019-04-03,15.85,0.13,121.92307692307692
2019-04-04,16.07,0.13,123.61538461538461
2019-04-05,16.15,0.13,124.23076923076921
2019-04-08,16.19,0.13,124.53846153846155
2019-04-09,15.95,0.13,122.69230769230768
2019-04-10,16.27,0.13,125.15384615384615
2019-04-11,16.27,0.13,125.15384615384615
2019-04-12,16.4,0.13,126.15384615384613
2019-04-15,16.49,0.13,126.84615384615383
2019-04-16,16.6,0.13,127.6923076923077
2019-04-17,16.57,0.13,127.46153846153845
2019-04-18,16.66,0.13,128.15384615384616
2019-04-22,16.59,0.13,127.61538461538461
2019-04-23,16.53,0.13,127.15384615384616
2019-04-24,16.27,0.13,125.15384615384615
2019-04-25,16.01,0.13,123.15384615384616
2019-04-26,15.77,0.13,121.3076923076923
2019-04-29,15.71,0.13,120.84615384615385
2019-04-30,15.81,0.13,121.61538461538461
2019-05-01,15.79,0.13,121.46153846153845
2019-05-02,15.74,0.13,121.07692307692308
2019-05-03,15.93,0.13,122.53846153846153
2019-05-06,15.66,0.13,120.46153846153845
2019-05-07,15.43,0.13,118.69230769230768
2019-05-08,15.35,0.13,118.07692307692307
2019-05-09,15.22,0.13,117.07692307692308
2019-05-10,14.79,0.13,113.76923076923076
2019-05-13,14.16,0.13,108.92307692307692
2019-05-14,14.24,0.13,109.53846153846153
2019-05-15,14.42,0.13,110.92307692307692
2019-05-16,14.53,0.13,111.76923076923076
2019-05-17,14.62,0.13,112.46153846153845
2019-05-20,14.75,0.13,113.46153846153845
2019-05-21,15.25,0.13,117.3076923076923
2019-05-22,14.71,0.13,113.15384615384616
2019-05-23,14.32,0.13,110.15384615384615
2019-05-24,14.39,0.13,110.6923076923077
2019-05-28,14.17,0.13,109.0
2019-05-29,14.13,0.13,108.6923076923077
2019-05-30,14.22,0.13,109.38461538461539
2019-05-31,13.72,0.3,45.733333333333334
2019-06-03,13.69,0.3,45.63333333333333
2019-06-04,14.13,0.3,47.1
2019-06-05,14.09,0.3,46.96666666666667
2019-06-06,13.99,0.3,46.63333333333333
2019-06-07,14.09,0.3,46.96666666666667
2019-06-10,14.26,0.3,47.53333333333333
2019-06-11,14.26,0.3,47.53333333333333
2019-06-12,14.14,0.3,47.13333333333334
2019-06-13,14.35,0.3,47.833333333333336
2019-06-14,14.15,0.3,47.16666666666667
2019-06-17,14.3,0.3,47.66666666666667
2019-06-18,14.59,0.3,48.63333333333333
2019-06-19,14.71,0.3,49.03333333333334
2019-06-20,15.0,0.3,50.0
2019-06-21,14.94,0.3,49.8
2019-06-24,15.01,0.3,50.03333333333333
2019-06-25,14.76,0.3,49.2
2019-06-26,14.96,0.3,49.866666666666674
2019-06-27,14.97,0.3,49.900000000000006
2019-06-28,14.95,0.3,49.833333333333336
2019-07-01,15.14,0.3,50.46666666666667
2019-07-02,15.08,0.3,50.266666666666666
2019-07-03,15.29,0.3,50.96666666666667
2019-07-05,15.17,0.3,50.56666666666667
2019-07-08,15.03,0.3,50.1
2019-07-09,14.87,0.3,49.56666666666666
2019-07-10,14.77,0.3,49.233333333333334
2019-07-11,14.6,0.3,48.666666666666664
2019-07-12,14.91,0.3,49.7
2019-07-15,14.96,0.3,49.866666666666674
2019-07-16,14.81,0.3,49.36666666666667
2019-07-17,14.69,0.3,48.96666666666667
2019-07-18,14.75,0.3,49.16666666666667
2019-07-19,14.84,0.3,49.46666666666667
2019-07-22,14.3,0.3,47.66666666666667
2019-07-23,14.61,0.3,48.7
2019-07-24,14.74,0.3,49.13333333333333
2019-07-25,14.51,0.3,48.36666666666667
2019-07-26,14.63,0.3,48.76666666666667
2019-07-29,14.66,0.3,48.86666666666667
2019-07-30,14.61,0.3,48.7
2019-07-31,14.37,0.3,47.9
2019-08-01,14.14,0.3,47.13333333333334
2019-08-02,13.27,0.3,44.233333333333334
2019-08-05,12.9,0.3,43.0
2019-08-06,13.07,0.3,43.56666666666667
2019-08-07,13.06,0.3,43.53333333333334
2019-08-08,13.55,0.3,45.16666666666667
2019-08-09,13.39,0.3,44.63333333333334
2019-08-12,13.08,0.3,43.6
2019-08-13,13.4,0.3,44.66666666666667
2019-08-14,12.86,0.3,42.86666666666667
2019-08-15,12.68,0.3,42.266666666666666
2019-08-16,12.8,0.3,42.66666666666667
2019-08-19,13.11,0.3,43.7
2019-08-20,12.94,0.3,43.13333333333333
2019-08-21,13.07,0.3,43.56666666666667
2019-08-22,13.25,0.3,44.16666666666667
2019-08-23,12.75,0.3,42.5
2019-08-26,12.94,0.3,43.13333333333333
2019-08-27,12.93,0.3,43.1
2019-08-28,13.37,0.3,44.56666666666666
2019-08-29,13.68,0.3,45.6
2019-08-30,13.82,-0.01,-1382.0
2019-09-03,13.49,-0.01,-1349.0
2019-09-04,13.75,-0.01,-1375.0
2019-09-05,14.4,-0.01,-1440.0
2019-09-06,14.57,-0.01,-1457.0
2019-09-09,14.95,-0.01,-1495.0
2019-09-10,15.09,-0.01,-1509.0
2019-09-11,15.37,-0.01,-1537.0
2019-09-12,15.36,-0.01,-1536.0
2019-09-13,15.32,-0.01,-1532.0
2019-09-16,15.12,-0.01,-1512.0
2019-09-17,14.99,-0.01,-1499.0
2019-09-18,14.74,-0.01,-1474.0
2019-09-19,14.85,-0.01,-1485.0
2019-09-20,14.43,-0.01,-1443.0
2019-09-23,14.4,-0.01,-1440.0
2019-09-24,14.25,-0.01,-1425.0
2019-09-25,14.59,-0.01,-1459.0
2019-09-26,14.63,-0.01,-1463.0
2019-09-27,15.0,-0.01,-1500.0
2019-09-30,15.17,-0.01,-1517.0
2019-10-01,14.65,-0.01,-1465.0
2019-10-02,14.44,-0.01,-1444.0
2019-10-03,14.5,-0.01,-1450.0
2019-10-04,14.4,-0.01,-1440.0
2019-10-07,14.35,-0.01,-1435.0
2019-10-08,13.85,-0.01,-1385.0
2019-10-09,14.07,-0.01,-1407.0
2019-10-10,14.11,-0.01,-1411.0
2019-10-11,14.35,-0.01,-1435.0
2019-10-14,14.95,-0.01,-1495.0
2019-10-15,15.14,-0.01,-1514.0
2019-10-16,15.09,-0.01,-1509.0
2019-10-17,15.21,-0.01,-1521.0
2019-10-18,15.35,-0.01,-1535.0
2019-10-21,15.97,-0.01,-1597.0
2019-10-22,15.95,-0.01,-1595.0
2019-10-23,16.02,-0.01,-1602.0
2019-10-24,15.89,-0.01,-1589.0
2019-10-25,16.16,-0.01,-1616.0
2019-10-28,16.43,-0.01,-1643.0
2019-10-29,16.46,-0.01,-1646.0
2019-10-30,16.31,-0.01,-1630.9999999999998
2019-10-31,16.41,-0.01,-1641.0
2019-11-01,16.5,-0.01,-1650.0
2019-11-04,16.65,-0.01,-1664.9999999999998
2019-11-05,16.83,-0.01,-1682.9999999999998
2019-11-06,16.94,-0.01,-1694.0
2019-11-07,17.18,-0.01,-1718.0
2019-11-08,17.43,-0.01,-1743.0
2019-11-11,17.46,-0.01,-1746.0
2019-11-12,17.34,-0.01,-1734.0
2019-11-13,17.23,-0.01,-1723.0
2019-11-14,17.03,-0.01,-1703.0
2019-11-15,17.23,-0.01,-1723.0
2019-11-18,17.28,-0.01,-1728.0
2019-11-19,17.44,-0.01,-1744.0
2019-11-20,17.12,-0.01,-1712.0
2019-11-21,17.08,-0.01,-1707.9999999999998
2019-11-22,17.12,-0.01,-1712.0
2019-11-25,17.45,-0.01,-1745.0
2019-11-26,15.97,-0.01,-1597.0
2019-11-27,15.94,-0.01,-1594.0
2019-11-29,15.83,-0.01,-1583.0
2019-12-02,15.76,-0.01,-1576.0
2019-12-03,15.61,-0.01,-1561.0
2019-12-04,15.74,-0.01,-1574.0
2019-12-05,15.93,-0.01,-1593.0
2019-12-06,15.91,-0.01,-1591.0
2019-12-09,15.89,-0.01,-1589.0
2019-12-10,15.84,-0.01,-1584.0
2019-12-11,15.87,-0.01,-1587.0
2019-12-12,16.4,-0.01,-1639.9999999999998
2019-12-13,16.03,0.36,44.527777777777786
2019-12-16,16.08,0.36,44.666666666666664
2019-12-17,15.84,0.36,44.0
2019-12-18,15.91,0.36,44.19444444444445
2019-12-19,15.74,0.36,43.72222222222222
2019-12-20,15.58,0.36,43.27777777777778
2019-12-23,15.84,0.36,44.0
2019-12-24,15.92,0.36,44.22222222222222
2019-12-26,15.96,0.36,44.333333333333336
2019-12-27,15.9,0.36,44.16666666666667
2019-12-30,15.78,0.36,43.833333333333336
2019-12-31,15.86,0.36,44.05555555555556
2020-01-02,16.17,0.36,44.91666666666667
2020-01-03,15.77,0.36,43.80555555555556
2020-01-06,15.72,0.36,43.66666666666667
2020-01-07,15.64,0.36,43.44444444444445
2020-01-08,15.76,0.36,43.77777777777778
2020-01-09,15.67,0.36,43.52777777777778
2020-01-10,15.47,0.36,42.97222222222223
2020-01-13,15.55,0.36,43.19444444444445
2020-01-14,15.54,0.36,43.166666666666664
2020-01-15,15.49,0.36,43.02777777777778
2020-01-16,15.77,0.36,43.80555555555556
2020-01-17,15.1,0.36,41.94444444444444
2020-01-21,14.9,0.36,41.38888888888889
2020-01-22,15.03,0.36,41.75
2020-01-23,15.16,0.36,42.111111111111114
2020-01-24,14.76,0.36,41.0
2020-01-27,14.52,0.36,40.333333333333336
2020-01-28,14.62,0.36,40.61111111111111
2020-01-29,14.42,0.36,40.05555555555556
2020-01-30,14.42,0.36,40.05555555555556
2020-01-31,13.93,0.36,38.69444444444444
2020-02-03,14.14,0.36,39.27777777777778
2020-02-04,14.42,0.36,40.05555555555556
2020-02-05,14.89,0.36,41.361111111111114
2020-02-06,14.92,0.36,41.44444444444444
2020-02-07,14.74,0.36,40.94444444444445
2020-02-10,14.77,0.36,41.02777777777778
2020-02-11,14.87,0.36,41.30555555555556
2020-02-12,15.03,0.36,41.75
2020-02-13,14.7,0.36,40.833333333333336
2020-02-14,14.44,0.36,40.111111111111114
2020-02-18,14.38,0.36,39.94444444444445
2020-02-19,14.47,0.36,40.19444444444445
2020-02-20,14.47,0.36,40.19444444444445
2020-02-21,14.18,0.36,39.38888888888889
2020-02-24,13.71,0.36,38.083333333333336
2020-02-25,13.33,0.36,37.02777777777778
2020-02-26,13.04,0.36,36.22222222222222
2020-02-27,12.58,0.36,34.94444444444444
2020-02-28,12.79,0.36,35.52777777777778
2020-03-02,12.89,0.36,35.80555555555556
2020-03-03,12.59,0.36,34.97222222222222
2020-03-04,12.26,0.36,34.05555555555556
2020-03-05,11.79,0.36,32.75
2020-03-06,11.99,0.36,33.30555555555556
2020-03-09,11.14,0.26,42.84615384615385
2020-03-10,11.52,0.26,44.30769230769231
2020-03-11,10.57,0.26,40.65384615384615
2020-03-12,9.12,0.26,35.07692307692307
2020-03-13,9.86,0.26,37.92307692307692
2020-03-16,8.35,0.26,32.11538461538461
2020-03-17,8.27,0.26,31.807692307692307
2020-03-18,8.53,0.26,32.80769230769231
2020-03-19,9.11,0.26,35.03846153846153
2020-03-20,8.63,0.26,33.19230769230769
2020-03-23,7.83,0.26,30.115384615384613
2020-03-24,8.94,0.26,34.38461538461538
2020-03-25,9.39,0.26,36.11538461538461
2020-03-26,10.53,0.26,40.49999999999999
2020-03-27,9.82,0.26,37.76923076923077
2020-03-30,10.05,0.26,38.65384615384615
2020-03-31,9.71,0.26,37.34615384615385
2020-04-01,9.58,0.26,36.84615384615385
2020-04-02,9.38,0.26,36.07692307692308
2020-04-03,9.3,0.26,35.769230769230774
2020-04-06,9.83,0.26,37.80769230769231
2020-04-07,9.66,0.26,37.15384615384615
2020-04-08,10.23,0.26,39.34615384615385
2020-04-09,10.53,0.26,40.49999999999999
2020-04-13,10.36,0.26,39.84615384615384
2020-04-14,10.36,0.26,39.84615384615384
2020-04-15,9.52,0.26,36.61538461538461
2020-04-16,9.32,0.26,35.84615384615385
2020-04-17,9.71,0.26,37.34615384615385
2020-04-20,9.36,0.26,36.0
2020-04-21,9.05,0.26,34.80769230769231
2020-04-22,9.03,0.26,34.730769230769226
2020-04-23,9.27,0.26,35.65384615384615
2020-04-24,9.53,0.26,36.65384615384615
2020-04-27,9.66,0.26,37.15384615384615
2020-04-28,9.8,0.26,37.69230769230769
2020-04-29,10.31,0.26,39.65384615384615
2020-04-30,10.06,0.26,38.69230769230769
2020-05-01,9.48,0.26,36.46153846153846
2020-05-04,9.38,0.26,36.07692307692308
2020-05-05,9.41,0.26,36.19230769230769
2020-05-06,9.35,0.26,35.96153846153846
2020-05-07,9.58,0.26,36.84615384615385
2020-05-08,10.25,0.26,39.42307692307692
2020-05-11,9.73,0.26,37.42307692307693
2020-05-12,9.48,0.26,36.46153846153846
2020-05-13,9.08,0.26,34.92307692307692
2020-05-14,9.17,0.26,35.26923076923077
2020-05-15,9.11,0.26,35.03846153846153
2020-05-18,9.99,0.26,38.42307692307692
2020-05-19,10.04,0.26,38.61538461538461
2020-05-20,10.28,0.26,39.53846153846153
2020-05-21,10.36,0.26,39.84615384615384
2020-05-22,9.17,0.26,35.26923076923077
2020-05-26,9.42,0.26,36.230769230769226
2020-05-27,9.76,0.26,37.53846153846153
2020-05-28,9.59,0.26,36.88461538461538
2020-05-29,9.71,0.26,37.34615384615385
2020-06-01,9.76,0.26,37.53846153846153
2020-06-02,9.95,-0.64,-15.546874999999998
2020-06-03,10.34,-0.64,-16.15625
2020-06-04,10.48,-0.64,-16.375
2020-06-05,11.11,-0.64,-17.359375
2020-06-08,11.59,-0.64,-18.109375
2020-06-09,11.02,-0.64,-17.21875
2020-06-10,10.7,-0.64,-16.71875
2020-06-11,9.75,-0.64,-15.234375
2020-06-12,10.15,-0.64,-15.859375
2020-06-15,10.21,-0.64,-15.953125000000002
2020-06-16,10.41,-0.64,-16.265625
2020-06-17,10.04,-0.64,-15.687499999999998
2020-06-18,10.14,-0.64,-15.84375
2020-06-19,9.82,-0.64,-15.34375
2020-06-22,9.71,-0.64,-15.171875000000002
2020-06-23,9.67,-0.64,-15.109375
2020-06-24,9.27,-0.64,-14.484374999999998
2020-06-25,9.47,-0.64,-14.796875
2020-06-26,9.5,-0.64,-14.84375
2020-06-29,9.58,-0.64,-14.96875
2020-06-30,9.73,-0.64,-15.203125
2020-07-01,9.42,-0.64,-14.71875
2020-07-02,9.41,-0.64,-14.703125
2020-07-06,9.59,-0.64,-14.984375
2020-07-07,9.07,-0.64,-14.171875
2020-07-08,9.21,-0.64,-14.390625000000002
2020-07-09,8.98,-0.64,-14.03125
2020-07-10,9.26,-0.64,-14.46875
2020-07-13,9.44,-0.64,-14.749999999999998
2020-07-14,9.51,-0.64,-14.859375
2020-07-15,9.64,-0.64,-15.0625
2020-07-16,9.72,-0.64,-15.1875
2020-07-17,9.67,-0.64,-15.109375
2020-07-20,9.55,-0.64,-14.921875
2020-07-21,9.66,-0.64,-15.09375
2020-07-22,9.75,-0.64,-15.234375
2020-07-23,9.82,-0.64,-15.34375
2020-07-24,9.62,-0.64,-15.031249999999998
2020-07-27,9.75,-0.64,-15.234375
2020-07-28,9.48,-0.64,-14.8125
2020-07-29,9.71,-0.64,-15.171875000000002
2020-07-30,9.62,-0.64,-15.031249999999998
2020-07-31,9.87,-0.64,-15.421874999999998
2020-08-03,9.89,-0.64,-15.453125
2020-08-04,9.96,-0.64,-15.562500000000002
2020-08-05,9.96,-0.64,-15.562500000000002
2020-08-06,10.1,-0.64,-15.78125
