date,NEE,NEE_EPS,PE Ratio
1984-04-05,9.03,0.42,21.5
1984-04-06,9.09,0.42,21.642857142857142
1984-04-09,9.03,0.42,21.5
1984-04-10,9.06,0.42,21.571428571428573
1984-04-11,9.09,0.42,21.642857142857142
1984-04-12,9.28,0.42,22.095238095238095
1984-04-13,9.28,0.42,22.095238095238095
1984-04-16,9.25,0.42,22.023809523809526
1984-04-17,9.34,0.42,22.238095238095237
1984-04-18,9.44,0.42,22.476190476190474
1984-04-19,9.44,0.42,22.476190476190474
1984-04-23,9.44,0.42,22.476190476190474
1984-04-24,9.59,0.42,22.833333333333332
1984-04-25,9.59,0.42,22.833333333333332
1984-04-26,9.56,0.42,22.761904761904763
1984-04-27,9.56,0.42,22.761904761904763
1984-04-30,9.53,0.42,22.69047619047619
1984-05-01,9.56,0.42,22.761904761904763
1984-05-02,9.59,0.42,22.833333333333332
1984-05-03,9.63,0.42,22.92857142857143
1984-05-04,9.53,0.42,22.69047619047619
1984-05-07,9.66,0.42,23.0
1984-05-08,9.63,0.42,22.92857142857143
1984-05-09,9.66,0.42,23.0
1984-05-10,9.66,0.42,23.0
1984-05-11,9.69,0.42,23.07142857142857
1984-05-14,9.72,0.42,23.142857142857146
1984-05-15,9.53,0.42,22.69047619047619
1984-05-16,9.56,0.42,22.761904761904763
1984-05-17,9.47,0.42,22.54761904761905
1984-05-18,9.41,0.42,22.404761904761905
1984-05-21,9.34,0.42,22.238095238095237
1984-05-22,9.06,0.42,21.571428571428573
1984-05-23,9.13,0.42,21.73809523809524
1984-05-24,9.06,0.42,21.571428571428573
1984-05-25,9.03,0.42,21.5
1984-05-29,9.03,0.42,21.5
1984-05-30,9.0,0.42,21.42857142857143
1984-05-31,8.97,0.42,21.35714285714286
1984-06-01,9.09,0.42,21.642857142857142
1984-06-04,9.06,0.42,21.571428571428573
1984-06-05,9.06,0.42,21.571428571428573
1984-06-06,9.06,0.42,21.571428571428573
1984-06-07,9.03,0.42,21.5
1984-06-08,9.03,0.42,21.5
1984-06-11,9.0,0.42,21.42857142857143
1984-06-12,8.94,0.42,21.285714285714285
1984-06-13,8.88,0.42,21.142857142857146
1984-06-14,8.88,0.42,21.142857142857146
1984-06-15,8.91,0.42,21.214285714285715
1984-06-18,8.88,0.42,21.142857142857146
1984-06-19,8.94,0.42,21.285714285714285
1984-06-20,9.09,0.42,21.642857142857142
1984-06-21,9.03,0.42,21.5
1984-06-22,9.03,0.42,21.5
1984-06-25,9.09,0.42,21.642857142857142
1984-06-26,9.06,0.42,21.571428571428573
1984-06-27,9.06,0.42,21.571428571428573
1984-06-28,9.09,0.42,21.642857142857142
1984-06-29,9.06,0.42,21.571428571428573
1984-07-02,8.97,0.42,21.35714285714286
1984-07-03,9.06,0.42,21.571428571428573
1984-07-05,9.09,0.42,21.642857142857142
1984-07-06,9.03,0.42,21.5
1984-07-09,9.13,0.42,21.73809523809524
1984-07-10,9.16,0.42,21.80952380952381
1984-07-11,9.19,0.42,21.88095238095238
1984-07-12,9.28,0.42,22.095238095238095
1984-07-13,9.34,0.42,22.238095238095237
1984-07-16,9.38,0.42,22.333333333333336
1984-07-17,9.44,0.42,22.476190476190474
1984-07-18,9.5,0.42,22.61904761904762
1984-07-19,9.38,0.42,22.333333333333336
1984-07-20,9.47,0.42,22.54761904761905
1984-07-23,9.31,0.42,22.166666666666668
1984-07-24,9.34,0.42,22.238095238095237
1984-07-25,9.5,0.42,22.61904761904762
1984-07-26,9.53,0.42,22.69047619047619
1984-07-27,9.44,0.42,22.476190476190474
1984-07-30,9.38,0.42,22.333333333333336
1984-07-31,9.41,0.42,22.404761904761905
1984-08-01,9.47,0.42,22.54761904761905
1984-08-02,9.63,0.42,22.92857142857143
1984-08-03,9.78,0.42,23.285714285714285
1984-08-06,9.88,0.42,23.523809523809526
1984-08-07,9.88,0.42,23.523809523809526
1984-08-08,9.81,0.42,23.357142857142858
1984-08-09,9.88,0.42,23.523809523809526
1984-08-10,9.81,0.42,23.357142857142858
1984-08-13,9.81,0.42,23.357142857142858
1984-08-14,9.75,0.42,23.214285714285715
1984-08-15,9.72,0.42,23.142857142857146
1984-08-16,9.72,0.42,23.142857142857146
1984-08-17,9.75,0.42,23.214285714285715
1984-08-20,9.69,0.42,23.07142857142857
1984-08-21,9.78,0.42,23.285714285714285
1984-08-22,9.63,0.42,22.92857142857143
1984-08-23,9.63,0.42,22.92857142857143
1984-08-24,9.63,0.42,22.92857142857143
1984-08-27,9.59,0.42,22.833333333333332
1984-08-28,9.63,0.42,22.92857142857143
1984-08-29,9.63,0.42,22.92857142857143
1984-08-30,9.59,0.42,22.833333333333332
1984-08-31,9.69,0.42,23.07142857142857
1984-09-04,9.63,0.42,22.92857142857143
1984-09-05,9.66,0.42,23.0
1984-09-06,9.69,0.42,23.07142857142857
1984-09-07,9.72,0.42,23.142857142857146
1984-09-10,9.69,0.42,23.07142857142857
1984-09-11,9.88,0.42,23.523809523809526
1984-09-12,9.81,0.42,23.357142857142858
1984-09-13,9.84,0.42,23.42857142857143
1984-09-14,9.84,0.42,23.42857142857143
1984-09-17,9.91,0.42,23.595238095238095
1984-09-18,9.94,0.42,23.666666666666668
1984-09-19,10.03,0.42,23.88095238095238
1984-09-20,10.19,0.42,24.261904761904763
1984-09-21,10.03,0.42,23.88095238095238
1984-09-24,10.06,0.42,23.952380952380956
1984-09-25,10.22,0.42,24.333333333333336
1984-09-26,10.31,0.42,24.54761904761905
1984-09-27,10.31,0.42,24.54761904761905
1984-09-28,10.31,0.42,24.54761904761905
1984-10-01,10.34,0.42,24.61904761904762
1984-10-02,10.38,0.42,24.714285714285715
1984-10-03,10.44,0.42,24.857142857142858
1984-10-04,10.47,0.42,24.92857142857143
1984-10-05,10.5,0.42,25.0
1984-10-08,10.56,0.42,25.142857142857146
1984-10-09,10.56,0.42,25.142857142857146
1984-10-10,10.47,0.42,24.92857142857143
1984-10-11,10.44,0.42,24.857142857142858
1984-10-12,10.47,0.42,24.92857142857143
1984-10-15,10.59,0.42,25.214285714285715
1984-10-16,10.69,0.42,25.452380952380953
1984-10-17,10.81,0.42,25.73809523809524
1984-10-18,11.0,0.42,26.19047619047619
1984-10-19,11.16,0.42,26.571428571428573
1984-10-22,11.19,0.42,26.642857142857142
1984-10-23,11.16,0.42,26.571428571428573
1984-10-24,11.09,0.42,26.404761904761905
1984-10-25,11.06,0.42,26.333333333333336
1984-10-26,11.03,0.42,26.261904761904763
1984-10-29,11.06,0.42,26.333333333333336
1984-10-30,11.06,0.42,26.333333333333336
1984-10-31,11.16,0.42,26.571428571428573
1984-11-01,11.25,0.42,26.78571428571429
1984-11-02,11.28,0.42,26.857142857142858
1984-11-05,11.28,0.42,26.857142857142858
1984-11-06,11.31,0.42,26.92857142857143
1984-11-07,11.34,0.42,27.0
1984-11-08,11.31,0.42,26.92857142857143
1984-11-09,11.31,0.42,26.92857142857143
1984-11-12,11.25,0.42,26.78571428571429
1984-11-13,11.22,0.42,26.714285714285715
1984-11-14,11.16,0.42,26.571428571428573
1984-11-15,11.03,0.42,26.261904761904763
1984-11-16,11.06,0.42,26.333333333333336
1984-11-19,11.0,0.42,26.19047619047619
1984-11-20,11.06,0.42,26.333333333333336
1984-11-21,11.13,0.42,26.500000000000004
1984-11-23,11.25,0.42,26.78571428571429
1984-11-26,11.0,0.42,26.19047619047619
1984-11-27,10.97,0.42,26.11904761904762
1984-11-28,10.97,0.42,26.11904761904762
1984-11-29,10.91,0.42,25.976190476190478
1984-11-30,10.94,0.42,26.047619047619047
1984-12-03,10.94,0.42,26.047619047619047
1984-12-04,10.88,0.42,25.90476190476191
1984-12-05,10.81,0.42,25.73809523809524
1984-12-06,10.91,0.42,25.976190476190478
1984-12-07,10.91,0.42,25.976190476190478
1984-12-10,10.88,0.42,25.90476190476191
1984-12-11,10.84,0.42,25.80952380952381
1984-12-12,10.88,0.42,25.90476190476191
1984-12-13,10.91,0.42,25.976190476190478
1984-12-14,10.84,0.42,25.80952380952381
1984-12-17,10.88,0.42,25.90476190476191
1984-12-18,10.97,0.42,26.11904761904762
1984-12-19,11.0,0.42,26.19047619047619
1984-12-20,11.0,0.42,26.19047619047619
1984-12-21,10.81,0.42,25.73809523809524
1984-12-24,11.0,0.42,26.19047619047619
1984-12-26,10.94,0.42,26.047619047619047
1984-12-27,11.03,0.42,26.261904761904763
1984-12-28,11.03,0.42,26.261904761904763
1984-12-31,11.19,0.42,26.642857142857142
1985-01-02,11.22,0.42,26.714285714285715
1985-01-03,11.13,0.42,26.500000000000004
1985-01-04,10.97,0.42,26.11904761904762
1985-01-07,11.06,0.42,26.333333333333336
1985-01-08,10.97,0.42,26.11904761904762
1985-01-09,11.0,0.42,26.19047619047619
1985-01-10,11.03,0.42,26.261904761904763
1985-01-11,11.0,0.42,26.19047619047619
1985-01-14,11.09,0.42,26.404761904761905
1985-01-15,11.16,0.42,26.571428571428573
1985-01-16,11.13,0.42,26.500000000000004
1985-01-17,11.16,0.42,26.571428571428573
1985-01-18,11.19,0.42,26.642857142857142
1985-01-21,11.13,0.42,26.500000000000004
1985-01-22,11.06,0.42,26.333333333333336
1985-01-23,11.19,0.42,26.642857142857142
1985-01-24,11.19,0.42,26.642857142857142
1985-01-25,11.16,0.42,26.571428571428573
1985-01-28,11.16,0.42,26.571428571428573
1985-01-29,11.16,0.42,26.571428571428573
1985-01-30,11.13,0.42,26.500000000000004
1985-01-31,11.06,0.42,26.333333333333336
1985-02-01,11.0,0.42,26.19047619047619
1985-02-04,11.0,0.42,26.19047619047619
1985-02-05,10.75,0.42,25.595238095238095
1985-02-06,10.81,0.42,25.73809523809524
1985-02-07,10.88,0.42,25.90476190476191
1985-02-08,11.0,0.42,26.19047619047619
1985-02-11,10.94,0.42,26.047619047619047
1985-02-12,11.13,0.42,26.500000000000004
1985-02-13,11.19,0.42,26.642857142857142
1985-02-14,11.19,0.42,26.642857142857142
1985-02-15,11.19,0.42,26.642857142857142
1985-02-19,11.25,0.42,26.78571428571429
1985-02-20,11.13,0.42,26.500000000000004
1985-02-21,11.19,0.42,26.642857142857142
1985-02-22,10.75,0.42,25.595238095238095
1985-02-25,10.63,0.42,25.309523809523814
1985-02-26,10.63,0.42,25.309523809523814
1985-02-27,10.5,0.42,25.0
1985-02-28,10.5,0.42,25.0
1985-03-01,10.56,0.42,25.142857142857146
1985-03-04,10.5,0.42,25.0
1985-03-05,10.5,0.42,25.0
1985-03-06,10.5,0.42,25.0
1985-03-07,10.5,0.42,25.0
1985-03-08,10.5,0.42,25.0
1985-03-11,10.38,0.42,24.714285714285715
1985-03-12,10.31,0.42,24.54761904761905
1985-03-13,10.38,0.42,24.714285714285715
1985-03-14,10.44,0.42,24.857142857142858
1985-03-15,10.44,0.42,24.857142857142858
1985-03-18,10.56,0.42,25.142857142857146
1985-03-19,10.81,0.42,25.73809523809524
1985-03-20,10.81,0.42,25.73809523809524
1985-03-21,10.75,0.42,25.595238095238095
1985-03-22,10.81,0.42,25.73809523809524
1985-03-25,10.75,0.42,25.595238095238095
1985-03-26,10.94,0.42,26.047619047619047
1985-03-27,11.25,0.42,26.78571428571429
1985-03-28,11.38,0.42,27.0952380952381
1985-03-29,11.75,0.42,27.976190476190478
1985-04-01,11.75,0.42,27.976190476190478
1985-04-02,11.63,0.42,27.690476190476193
1985-04-03,11.69,0.42,27.833333333333332
1985-04-04,11.69,0.42,27.833333333333332
1985-04-08,11.63,0.42,27.690476190476193
1985-04-09,11.69,0.42,27.833333333333332
1985-04-10,11.63,0.42,27.690476190476193
1985-04-11,11.69,0.42,27.833333333333332
1985-04-12,11.63,0.42,27.690476190476193
1985-04-15,11.63,0.42,27.690476190476193
1985-04-16,11.75,0.42,27.976190476190478
1985-04-17,11.81,0.42,28.11904761904762
1985-04-18,11.75,0.42,27.976190476190478
1985-04-19,11.94,0.42,28.428571428571427
1985-04-22,12.0,0.42,28.571428571428573
1985-04-23,12.25,0.42,29.166666666666668
1985-04-24,12.25,0.42,29.166666666666668
1985-04-25,12.31,0.42,29.30952380952381
1985-04-26,12.25,0.42,29.166666666666668
1985-04-29,12.06,0.42,28.714285714285715
1985-04-30,11.81,0.42,28.11904761904762
1985-05-01,11.88,0.42,28.28571428571429
1985-05-02,12.06,0.42,28.714285714285715
1985-05-03,12.13,0.42,28.880952380952383
1985-05-06,12.06,0.42,28.714285714285715
1985-05-07,12.06,0.42,28.714285714285715
1985-05-08,12.06,0.42,28.714285714285715
1985-05-09,12.19,0.42,29.023809523809522
1985-05-10,12.38,0.42,29.476190476190478
1985-05-13,12.44,0.42,29.61904761904762
1985-05-14,12.38,0.42,29.476190476190478
1985-05-15,12.31,0.42,29.30952380952381
1985-05-16,12.44,0.42,29.61904761904762
1985-05-17,12.5,0.42,29.761904761904763
1985-05-20,12.69,0.42,30.214285714285715
1985-05-21,12.63,0.42,30.071428571428573
1985-05-22,12.56,0.42,29.90476190476191
1985-05-23,12.5,0.42,29.761904761904763
1985-05-24,12.25,0.42,29.166666666666668
1985-05-28,12.19,0.42,29.023809523809522
1985-05-29,12.19,0.42,29.023809523809522
1985-05-30,12.06,0.42,28.714285714285715
1985-05-31,12.25,0.42,29.166666666666668
1985-06-03,12.38,0.42,29.476190476190478
1985-06-04,12.5,0.42,29.761904761904763
1985-06-05,12.63,0.42,30.071428571428573
1985-06-06,12.63,0.42,30.071428571428573
1985-06-07,12.63,0.42,30.071428571428573
1985-06-10,12.63,0.42,30.071428571428573
1985-06-11,12.75,0.42,30.357142857142858
1985-06-12,12.81,0.42,30.500000000000004
1985-06-13,12.81,0.42,30.500000000000004
1985-06-14,12.94,0.42,30.80952380952381
1985-06-17,12.88,0.42,30.66666666666667
1985-06-18,12.94,0.42,30.80952380952381
1985-06-19,12.88,0.42,30.66666666666667
1985-06-20,12.81,0.42,30.500000000000004
1985-06-21,12.81,0.42,30.500000000000004
1985-06-24,12.75,0.42,30.357142857142858
1985-06-25,12.75,0.42,30.357142857142858
1985-06-26,12.75,0.42,30.357142857142858
1985-06-27,12.75,0.42,30.357142857142858
1985-06-28,12.81,0.42,30.500000000000004
1985-07-01,13.0,0.42,30.952380952380953
1985-07-02,12.94,0.42,30.80952380952381
1985-07-03,12.94,0.42,30.80952380952381
1985-07-05,13.0,0.42,30.952380952380953
1985-07-08,13.38,0.42,31.85714285714286
1985-07-09,13.56,0.42,32.285714285714285
1985-07-10,13.69,0.42,32.595238095238095
1985-07-11,13.56,0.42,32.285714285714285
1985-07-12,13.63,0.42,32.452380952380956
1985-07-15,13.75,0.42,32.73809523809524
1985-07-16,13.88,0.42,33.04761904761905
1985-07-17,13.88,0.42,33.04761904761905
1985-07-18,13.88,0.42,33.04761904761905
1985-07-19,13.69,0.42,32.595238095238095
1985-07-22,13.19,0.42,31.404761904761905
1985-07-23,12.75,0.42,30.357142857142858
1985-07-24,12.19,0.42,29.023809523809522
1985-07-25,12.38,0.42,29.476190476190478
1985-07-26,12.06,0.42,28.714285714285715
1985-07-29,12.0,0.42,28.571428571428573
1985-07-30,12.13,0.42,28.880952380952383
1985-07-31,12.13,0.42,28.880952380952383
1985-08-01,12.38,0.42,29.476190476190478
1985-08-02,12.31,0.42,29.30952380952381
1985-08-05,12.25,0.42,29.166666666666668
1985-08-06,12.06,0.42,28.714285714285715
1985-08-07,11.94,0.42,28.428571428571427
1985-08-08,12.38,0.42,29.476190476190478
1985-08-09,12.44,0.42,29.61904761904762
1985-08-12,12.63,0.42,30.071428571428573
1985-08-13,12.63,0.42,30.071428571428573
1985-08-14,12.69,0.42,30.214285714285715
1985-08-15,12.69,0.42,30.214285714285715
1985-08-16,12.63,0.42,30.071428571428573
1985-08-19,12.63,0.42,30.071428571428573
1985-08-20,12.69,0.42,30.214285714285715
1985-08-21,12.5,0.42,29.761904761904763
1985-08-22,12.38,0.42,29.476190476190478
1985-08-23,12.44,0.42,29.61904761904762
1985-08-26,12.19,0.42,29.023809523809522
1985-08-27,12.19,0.42,29.023809523809522
1985-08-28,12.19,0.42,29.023809523809522
1985-08-29,12.19,0.42,29.023809523809522
1985-08-30,12.19,0.42,29.023809523809522
1985-09-03,12.25,0.42,29.166666666666668
1985-09-04,12.31,0.42,29.30952380952381
1985-09-05,12.25,0.42,29.166666666666668
1985-09-06,12.06,0.42,28.714285714285715
1985-09-09,12.19,0.42,29.023809523809522
1985-09-10,12.06,0.42,28.714285714285715
1985-09-11,11.88,0.42,28.28571428571429
1985-09-12,11.56,0.42,27.523809523809526
1985-09-13,11.75,0.42,27.976190476190478
1985-09-16,12.0,0.42,28.571428571428573
1985-09-17,12.0,0.42,28.571428571428573
1985-09-18,12.0,0.42,28.571428571428573
1985-09-19,12.0,0.42,28.571428571428573
1985-09-20,11.75,0.42,27.976190476190478
1985-09-23,11.75,0.42,27.976190476190478
1985-09-24,11.63,0.42,27.690476190476193
1985-09-25,11.5,0.42,27.380952380952383
1985-09-26,11.44,0.42,27.238095238095237
1985-09-30,11.44,0.42,27.238095238095237
1985-10-01,11.75,0.42,27.976190476190478
1985-10-02,11.69,0.42,27.833333333333332
1985-10-03,11.81,0.42,28.11904761904762
1985-10-04,11.88,0.42,28.28571428571429
1985-10-07,11.88,0.42,28.28571428571429
1985-10-08,12.0,0.42,28.571428571428573
1985-10-09,11.94,0.42,28.428571428571427
1985-10-10,12.0,0.42,28.571428571428573
1985-10-11,12.13,0.42,28.880952380952383
1985-10-14,12.25,0.42,29.166666666666668
1985-10-15,12.19,0.42,29.023809523809522
1985-10-16,12.25,0.42,29.166666666666668
1985-10-17,12.31,0.42,29.30952380952381
1985-10-18,12.19,0.42,29.023809523809522
1985-10-21,12.19,0.42,29.023809523809522
1985-10-22,12.5,0.42,29.761904761904763
1985-10-23,12.81,0.42,30.500000000000004
1985-10-24,12.88,0.42,30.66666666666667
1985-10-25,12.56,0.42,29.90476190476191
1985-10-28,12.31,0.42,29.30952380952381
1985-10-29,12.38,0.42,29.476190476190478
1985-10-30,12.5,0.42,29.761904761904763
1985-10-31,12.5,0.42,29.761904761904763
1985-11-01,12.44,0.42,29.61904761904762
1985-11-04,12.38,0.42,29.476190476190478
1985-11-05,12.38,0.42,29.476190476190478
1985-11-06,12.5,0.42,29.761904761904763
1985-11-07,12.63,0.42,30.071428571428573
1985-11-08,12.75,0.42,30.357142857142858
1985-11-11,13.06,0.42,31.0952380952381
1985-11-12,13.13,0.42,31.261904761904766
1985-11-13,13.06,0.42,31.0952380952381
1985-11-14,13.13,0.42,31.261904761904766
1985-11-15,13.0,0.42,30.952380952380953
1985-11-18,13.06,0.42,31.0952380952381
1985-11-19,13.06,0.42,31.0952380952381
1985-11-20,13.0,0.42,30.952380952380953
1985-11-21,13.13,0.42,31.261904761904766
1985-11-22,12.75,0.42,30.357142857142858
1985-11-25,12.63,0.42,30.071428571428573
1985-11-26,12.69,0.42,30.214285714285715
1985-11-27,12.63,0.42,30.071428571428573
1985-11-29,12.56,0.42,29.90476190476191
1985-12-02,12.44,0.42,29.61904761904762
1985-12-03,12.5,0.42,29.761904761904763
1985-12-04,12.69,0.42,30.214285714285715
1985-12-05,12.69,0.42,30.214285714285715
1985-12-06,12.69,0.42,30.214285714285715
1985-12-09,12.81,0.42,30.500000000000004
1985-12-10,13.06,0.42,31.0952380952381
1985-12-11,13.13,0.42,31.261904761904766
1985-12-12,13.0,0.42,30.952380952380953
1985-12-13,13.19,0.42,31.404761904761905
1985-12-16,13.81,0.42,32.88095238095239
1985-12-17,14.13,0.42,33.642857142857146
1985-12-18,14.25,0.42,33.92857142857143
1985-12-19,14.25,0.42,33.92857142857143
1985-12-20,14.5,0.42,34.523809523809526
1985-12-23,14.19,0.42,33.785714285714285
1985-12-24,14.06,0.42,33.47619047619048
1985-12-26,14.06,0.42,33.47619047619048
1985-12-27,14.13,0.42,33.642857142857146
1985-12-30,14.13,0.42,33.642857142857146
1985-12-31,14.13,0.42,33.642857142857146
1986-01-02,14.06,0.42,33.47619047619048
1986-01-03,14.06,0.42,33.47619047619048
1986-01-06,13.94,0.42,33.19047619047619
1986-01-07,14.13,0.42,33.642857142857146
1986-01-08,14.0,0.42,33.333333333333336
1986-01-09,13.63,0.42,32.452380952380956
1986-01-10,13.63,0.42,32.452380952380956
1986-01-13,13.63,0.42,32.452380952380956
1986-01-14,13.5,0.42,32.142857142857146
1986-01-15,13.56,0.42,32.285714285714285
1986-01-16,13.44,0.42,32.0
1986-01-17,13.5,0.42,32.142857142857146
1986-01-20,13.44,0.42,32.0
1986-01-21,13.56,0.42,32.285714285714285
1986-01-22,13.44,0.42,32.0
1986-01-23,13.5,0.42,32.142857142857146
1986-01-24,13.63,0.42,32.452380952380956
1986-01-27,13.88,0.42,33.04761904761905
1986-01-28,14.19,0.42,33.785714285714285
1986-01-29,14.19,0.42,33.785714285714285
1986-01-30,14.31,0.42,34.07142857142858
1986-01-31,14.44,0.42,34.38095238095238
1986-02-03,14.5,0.42,34.523809523809526
1986-02-04,14.31,0.42,34.07142857142858
1986-02-05,14.44,0.42,34.38095238095238
1986-02-06,14.38,0.42,34.23809523809524
1986-02-07,14.44,0.42,34.38095238095238
1986-02-10,14.56,0.42,34.66666666666667
1986-02-11,14.56,0.42,34.66666666666667
1986-02-12,14.69,0.42,34.976190476190474
1986-02-13,14.75,0.42,35.11904761904762
1986-02-14,15.0,0.42,35.714285714285715
1986-02-18,15.31,0.42,36.452380952380956
1986-02-19,15.44,0.42,36.76190476190476
1986-02-20,15.31,0.42,36.452380952380956
1986-02-21,15.5,0.42,36.904761904761905
1986-02-24,15.19,0.42,36.166666666666664
1986-02-25,15.06,0.42,35.85714285714286
1986-02-26,15.0,0.42,35.714285714285715
1986-02-27,15.06,0.42,35.85714285714286
1986-02-28,15.19,0.42,36.166666666666664
1986-03-03,14.94,0.42,35.57142857142857
1986-03-04,14.88,0.42,35.42857142857143
1986-03-05,14.81,0.42,35.261904761904766
1986-03-06,14.94,0.42,35.57142857142857
1986-03-07,14.75,0.42,35.11904761904762
1986-03-10,14.75,0.42,35.11904761904762
1986-03-11,14.88,0.42,35.42857142857143
1986-03-12,14.81,0.42,35.261904761904766
1986-03-13,14.69,0.42,34.976190476190474
1986-03-14,14.94,0.42,35.57142857142857
1986-03-17,14.75,0.42,35.11904761904762
1986-03-18,14.81,0.42,35.261904761904766
1986-03-19,14.63,0.42,34.833333333333336
1986-03-20,14.63,0.42,34.833333333333336
1986-03-21,14.75,0.42,35.11904761904762
1986-03-24,14.88,0.42,35.42857142857143
1986-03-25,15.0,0.42,35.714285714285715
1986-03-26,15.25,0.42,36.30952380952381
1986-03-27,15.25,0.42,36.30952380952381
1986-03-31,15.38,0.42,36.61904761904762
1986-04-01,15.31,0.42,36.452380952380956
1986-04-02,15.31,0.42,36.452380952380956
1986-04-03,15.38,0.42,36.61904761904762
1986-04-04,15.31,0.42,36.452380952380956
1986-04-07,15.13,0.42,36.023809523809526
1986-04-08,15.25,0.42,36.30952380952381
1986-04-09,15.44,0.42,36.76190476190476
1986-04-10,15.56,0.42,37.04761904761905
1986-04-11,15.69,0.42,37.357142857142854
1986-04-14,16.06,0.42,38.238095238095234
1986-04-15,16.44,0.42,39.142857142857146
1986-04-16,16.5,0.42,39.285714285714285
1986-04-17,16.63,0.42,39.595238095238095
1986-04-18,16.94,0.42,40.333333333333336
1986-04-21,16.94,0.42,40.333333333333336
1986-04-22,16.75,0.42,39.88095238095238
1986-04-23,16.63,0.42,39.595238095238095
1986-04-24,16.69,0.42,39.73809523809524
1986-04-25,16.56,0.42,39.42857142857142
1986-04-28,16.5,0.42,39.285714285714285
1986-04-29,16.31,0.42,38.83333333333333
1986-04-30,16.0,0.42,38.095238095238095
1986-05-01,15.81,0.42,37.642857142857146
1986-05-02,15.81,0.42,37.642857142857146
1986-05-05,16.0,0.42,38.095238095238095
1986-05-06,16.0,0.42,38.095238095238095
1986-05-07,16.0,0.42,38.095238095238095
1986-05-08,15.88,0.42,37.80952380952381
1986-05-09,15.94,0.42,37.952380952380956
1986-05-12,15.69,0.42,37.357142857142854
1986-05-13,15.56,0.42,37.04761904761905
1986-05-14,15.69,0.42,37.357142857142854
1986-05-15,15.44,0.42,36.76190476190476
1986-05-16,15.44,0.42,36.76190476190476
1986-05-19,15.25,0.42,36.30952380952381
1986-05-20,15.19,0.42,36.166666666666664
1986-05-21,15.38,0.42,36.61904761904762
1986-05-22,15.63,0.42,37.214285714285715
1986-05-23,15.31,0.42,36.452380952380956
1986-05-27,15.38,0.42,36.61904761904762
1986-05-28,15.5,0.42,36.904761904761905
1986-05-29,15.5,0.42,36.904761904761905
1986-05-30,15.5,0.42,36.904761904761905
1986-06-02,15.25,0.42,36.30952380952381
1986-06-03,15.31,0.42,36.452380952380956
1986-06-04,15.19,0.42,36.166666666666664
1986-06-05,15.19,0.42,36.166666666666664
1986-06-06,15.13,0.42,36.023809523809526
1986-06-09,14.94,0.42,35.57142857142857
1986-06-10,14.75,0.42,35.11904761904762
1986-06-11,14.81,0.42,35.261904761904766
1986-06-12,15.19,0.42,36.166666666666664
1986-06-13,15.38,0.42,36.61904761904762
1986-06-16,15.94,0.42,37.952380952380956
1986-06-17,15.81,0.42,37.642857142857146
1986-06-18,15.81,0.42,37.642857142857146
1986-06-19,15.56,0.42,37.04761904761905
1986-06-20,15.75,0.42,37.5
1986-06-23,15.63,0.42,37.214285714285715
1986-06-24,15.63,0.42,37.214285714285715
1986-06-25,15.75,0.42,37.5
1986-06-26,15.81,0.42,37.642857142857146
1986-06-27,15.81,0.42,37.642857142857146
1986-06-30,15.88,0.42,37.80952380952381
1986-07-01,15.88,0.42,37.80952380952381
1986-07-02,16.13,0.42,38.404761904761905
1986-07-03,16.25,0.42,38.69047619047619
1986-07-07,15.88,0.42,37.80952380952381
1986-07-08,16.0,0.42,38.095238095238095
1986-07-09,16.06,0.42,38.238095238095234
1986-07-10,16.06,0.42,38.238095238095234
1986-07-11,16.25,0.42,38.69047619047619
1986-07-14,16.5,0.42,39.285714285714285
1986-07-15,16.5,0.42,39.285714285714285
1986-07-16,16.5,0.42,39.285714285714285
1986-07-17,16.38,0.42,39.0
1986-07-18,16.44,0.42,39.142857142857146
1986-07-21,16.69,0.42,39.73809523809524
1986-07-22,16.75,0.42,39.88095238095238
1986-07-23,17.13,0.42,40.785714285714285
1986-07-24,17.5,0.42,41.66666666666667
1986-07-25,17.75,0.42,42.261904761904766
1986-07-28,17.25,0.42,41.07142857142857
1986-07-29,17.19,0.42,40.92857142857143
1986-07-30,17.31,0.42,41.214285714285715
1986-07-31,17.44,0.42,41.523809523809526
1986-08-01,17.5,0.42,41.66666666666667
1986-08-04,17.31,0.42,41.214285714285715
1986-08-05,17.31,0.42,41.214285714285715
1986-08-06,17.38,0.42,41.38095238095238
1986-08-07,17.5,0.42,41.66666666666667
1986-08-08,17.5,0.42,41.66666666666667
1986-08-11,17.88,0.42,42.57142857142857
1986-08-12,18.0,0.42,42.85714285714286
1986-08-13,18.44,0.42,43.90476190476191
1986-08-14,18.44,0.42,43.90476190476191
1986-08-15,18.69,0.42,44.50000000000001
1986-08-18,18.56,0.42,44.19047619047619
1986-08-19,18.56,0.42,44.19047619047619
1986-08-20,18.94,0.42,45.0952380952381
1986-08-21,18.69,0.42,44.50000000000001
1986-08-22,18.38,0.42,43.76190476190476
1986-08-25,17.56,0.42,41.80952380952381
1986-08-26,18.0,0.42,42.85714285714286
1986-08-27,17.94,0.42,42.71428571428572
1986-08-28,17.75,0.42,42.261904761904766
1986-08-29,17.69,0.42,42.11904761904762
1986-09-02,17.31,0.42,41.214285714285715
1986-09-03,17.25,0.42,41.07142857142857
1986-09-04,17.31,0.42,41.214285714285715
1986-09-05,17.06,0.42,40.61904761904762
1986-09-08,16.94,0.42,40.333333333333336
