date,UPS,UPS_EPS,PE Ratio
2011-01-06,72.49,0.99,73.22222222222221
2011-01-07,72.15,0.99,72.87878787878789
2011-01-10,72.14,0.99,72.86868686868686
2011-01-11,71.75,0.99,72.47474747474747
2011-01-12,71.95,0.99,72.67676767676768
2011-01-13,72.25,0.99,72.97979797979798
2011-01-14,72.48,0.99,73.21212121212122
2011-01-18,73.02,0.99,73.75757575757575
2011-01-19,72.18,0.99,72.90909090909092
2011-01-20,72.66,0.99,73.39393939393939
2011-01-21,72.89,0.99,73.62626262626263
2011-01-24,73.21,0.99,73.94949494949495
2011-01-25,72.83,0.99,73.56565656565657
2011-01-26,72.87,0.99,73.60606060606061
2011-01-27,72.91,0.99,73.64646464646465
2011-01-28,70.73,0.99,71.44444444444444
2011-01-31,71.62,0.99,72.34343434343435
2011-02-01,74.59,0.99,75.34343434343435
2011-02-02,74.04,0.99,74.7878787878788
2011-02-03,74.29,0.99,75.04040404040404
2011-02-04,74.34,0.99,75.0909090909091
2011-02-07,74.25,0.99,75.0
2011-02-08,74.47,0.99,75.22222222222223
2011-02-09,74.58,0.99,75.33333333333333
2011-02-10,74.77,0.99,75.52525252525253
2011-02-11,75.32,0.99,76.08080808080807
2011-02-14,74.8,0.99,75.55555555555556
2011-02-15,74.8,0.99,75.55555555555556
2011-02-16,75.66,0.99,76.42424242424242
2011-02-17,76.33,0.99,77.1010101010101
2011-02-18,76.47,0.99,77.24242424242424
2011-02-22,74.61,0.99,75.36363636363636
2011-02-23,73.47,0.99,74.21212121212122
2011-02-24,73.68,0.99,74.42424242424244
2011-02-25,73.46,0.99,74.2020202020202
2011-02-28,73.8,1.13,65.30973451327434
2011-03-01,72.35,1.13,64.02654867256638
2011-03-02,72.27,1.13,63.955752212389385
2011-03-03,73.46,1.13,65.00884955752213
2011-03-04,72.44,1.13,64.1061946902655
2011-03-07,71.8,1.13,63.53982300884956
2011-03-08,72.82,1.13,64.4424778761062
2011-03-09,73.25,1.13,64.82300884955752
2011-03-10,73.11,1.13,64.69911504424779
2011-03-11,74.09,1.13,65.56637168141594
2011-03-14,73.19,1.13,64.76991150442478
2011-03-15,71.81,1.13,63.54867256637169
2011-03-16,70.38,1.13,62.283185840707965
2011-03-17,71.61,1.13,63.37168141592921
2011-03-18,71.6,1.13,63.362831858407084
2011-03-21,72.84,1.13,64.46017699115045
2011-03-22,72.05,1.13,63.76106194690266
2011-03-23,71.62,1.13,63.380530973451336
2011-03-24,72.1,1.13,63.80530973451327
2011-03-25,72.04,1.13,63.752212389380546
2011-03-28,73.52,1.13,65.06194690265487
2011-03-29,73.85,1.13,65.35398230088495
2011-03-30,74.5,1.13,65.92920353982302
2011-03-31,74.32,1.13,65.76991150442478
2011-04-01,74.48,1.13,65.91150442477877
2011-04-04,74.74,1.13,66.14159292035399
2011-04-05,74.15,1.13,65.61946902654869
2011-04-06,74.47,1.13,65.90265486725664
2011-04-07,74.0,1.13,65.48672566371683
2011-04-08,73.25,1.13,64.82300884955752
2011-04-11,73.21,1.13,64.78761061946902
2011-04-12,73.23,1.13,64.80530973451329
2011-04-13,72.61,1.13,64.2566371681416
2011-04-14,72.41,1.13,64.07964601769912
2011-04-15,72.71,1.13,64.34513274336284
2011-04-18,71.92,1.13,63.64601769911505
2011-04-19,71.98,1.13,63.6991150442478
2011-04-20,72.71,1.13,64.34513274336284
2011-04-21,73.17,1.13,64.75221238938055
2011-04-25,73.64,1.13,65.16814159292036
2011-04-26,74.3,1.13,65.75221238938053
2011-04-27,74.27,1.13,65.72566371681417
2011-04-28,74.81,1.13,66.20353982300885
2011-04-29,74.97,1.13,66.34513274336284
2011-05-02,74.87,1.13,66.25663716814161
2011-05-03,75.09,1.13,66.45132743362832
2011-05-04,74.25,1.13,65.70796460176992
2011-05-05,73.96,0.89,83.10112359550561
2011-05-06,74.1,0.89,83.25842696629212
2011-05-09,73.7,0.89,82.80898876404494
2011-05-10,74.37,0.89,83.561797752809
2011-05-11,74.65,0.89,83.87640449438203
2011-05-12,74.34,0.89,83.52808988764045
2011-05-13,74.14,0.89,83.30337078651685
2011-05-16,73.8,0.89,82.92134831460673
2011-05-17,73.42,0.89,82.49438202247191
2011-05-18,73.84,0.89,82.96629213483146
2011-05-19,74.3,0.89,83.48314606741573
2011-05-20,74.05,0.89,83.20224719101122
2011-05-23,73.5,0.89,82.58426966292134
2011-05-24,72.91,0.89,81.92134831460673
2011-05-25,72.8,0.89,81.79775280898876
2011-05-26,72.97,0.89,81.98876404494382
2011-05-27,72.96,0.89,81.97752808988763
2011-05-31,73.49,0.89,82.57303370786516
2011-06-01,72.3,0.89,81.23595505617978
2011-06-02,72.32,0.89,81.25842696629212
2011-06-03,71.15,0.89,79.9438202247191
2011-06-06,70.36,0.89,79.0561797752809
2011-06-07,69.75,0.89,78.37078651685393
2011-06-08,69.26,0.89,77.82022471910113
2011-06-09,69.29,0.89,77.85393258426967
2011-06-10,68.5,0.89,76.96629213483146
2011-06-13,68.46,0.89,76.92134831460673
2011-06-14,69.21,0.89,77.76404494382021
2011-06-15,69.11,0.89,77.65168539325842
2011-06-16,69.05,0.89,77.58426966292134
2011-06-17,69.17,0.89,77.71910112359551
2011-06-20,69.3,0.89,77.86516853932584
2011-06-21,70.65,0.89,79.38202247191012
2011-06-22,71.11,0.89,79.89887640449437
2011-06-23,71.32,0.89,80.13483146067415
2011-06-24,71.12,0.89,79.91011235955057
2011-06-27,71.44,0.89,80.26966292134831
2011-06-28,72.05,0.89,80.95505617977528
2011-06-29,71.98,0.89,80.87640449438203
2011-06-30,72.93,0.89,81.9438202247191
2011-07-01,73.96,0.89,83.10112359550561
2011-07-05,73.78,0.89,82.89887640449439
2011-07-06,74.5,0.89,83.70786516853933
2011-07-07,75.37,0.89,84.68539325842697
2011-07-08,74.57,0.89,83.78651685393258
2011-07-11,73.74,0.89,82.85393258426966
2011-07-12,73.25,0.89,82.30337078651685
2011-07-13,73.42,0.89,82.49438202247191
2011-07-14,73.36,0.89,82.42696629213484
2011-07-15,73.08,0.89,82.11235955056179
2011-07-18,72.42,0.89,81.37078651685394
2011-07-19,73.4,0.89,82.47191011235955
2011-07-20,73.52,0.89,82.6067415730337
2011-07-21,74.4,0.89,83.59550561797754
2011-07-22,74.16,0.89,83.32584269662921
2011-07-25,74.05,0.89,83.20224719101122
2011-07-26,71.59,0.89,80.43820224719101
2011-07-27,70.21,0.89,78.8876404494382
2011-07-28,69.14,0.89,77.68539325842697
2011-07-29,69.22,0.89,77.7752808988764
2011-08-01,67.62,0.89,75.97752808988764
2011-08-02,66.28,0.89,74.47191011235955
2011-08-03,67.26,0.89,75.57303370786518
2011-08-04,65.23,0.89,73.29213483146067
2011-08-05,65.69,1.08,60.82407407407407
2011-08-08,62.4,1.08,57.77777777777777
2011-08-09,64.1,1.08,59.35185185185184
2011-08-10,61.99,1.08,57.398148148148145
2011-08-11,64.72,1.08,59.925925925925924
2011-08-12,65.2,1.08,60.37037037037037
2011-08-15,65.88,1.08,60.99999999999999
2011-08-16,65.2,1.08,60.37037037037037
2011-08-17,65.08,1.08,60.25925925925925
2011-08-18,62.28,1.08,57.666666666666664
2011-08-19,61.7,1.08,57.129629629629626
2011-08-22,62.0,1.08,57.407407407407405
2011-08-23,63.84,1.08,59.11111111111111
2011-08-24,64.82,1.08,60.018518518518505
2011-08-25,63.66,1.08,58.944444444444436
2011-08-26,64.7,1.08,59.907407407407405
2011-08-29,66.73,1.08,61.78703703703704
2011-08-30,67.23,1.08,62.25
2011-08-31,67.39,1.08,62.398148148148145
2011-09-01,66.67,1.08,61.73148148148148
2011-09-02,65.61,1.08,60.74999999999999
2011-09-06,64.35,1.08,59.58333333333332
2011-09-07,64.99,1.08,60.17592592592592
2011-09-08,64.9,1.08,60.092592592592595
2011-09-09,64.22,1.08,59.462962962962955
2011-09-12,63.87,1.08,59.138888888888886
2011-09-13,64.67,1.08,59.879629629629626
2011-09-14,66.16,1.08,61.25925925925925
2011-09-15,66.18,1.08,61.27777777777778
2011-09-16,66.59,1.08,61.657407407407405
2011-09-19,65.8,1.08,60.92592592592592
2011-09-20,66.21,1.08,61.30555555555554
2011-09-21,64.34,1.08,59.574074074074076
2011-09-22,62.17,1.08,57.56481481481481
2011-09-23,62.0,1.08,57.407407407407405
2011-09-26,63.21,1.08,58.52777777777777
2011-09-27,64.01,1.08,59.26851851851852
2011-09-28,63.15,1.08,58.472222222222214
2011-09-29,64.67,1.08,59.879629629629626
2011-09-30,63.15,1.08,58.472222222222214
2011-10-03,62.22,1.08,57.61111111111111
2011-10-04,64.06,1.08,59.31481481481481
2011-10-05,65.57,1.08,60.712962962962955
2011-10-06,66.52,1.08,61.59259259259259
2011-10-07,66.26,1.08,61.351851851851855
2011-10-10,67.86,1.08,62.83333333333333
2011-10-11,67.95,1.08,62.916666666666664
2011-10-12,68.56,1.08,63.48148148148148
2011-10-13,68.09,1.08,63.0462962962963
2011-10-14,68.96,1.08,63.85185185185184
2011-10-17,68.01,1.08,62.97222222222222
2011-10-18,69.25,1.08,64.12037037037037
2011-10-19,68.82,1.08,63.722222222222214
2011-10-20,69.2,1.08,64.07407407407408
2011-10-21,70.06,1.08,64.87037037037037
2011-10-24,70.87,1.08,65.62037037037037
2011-10-25,69.35,1.08,64.21296296296295
2011-10-26,69.38,1.08,64.24074074074073
2011-10-27,71.55,1.08,66.25
2011-10-28,71.49,1.08,66.19444444444443
2011-10-31,70.24,1.08,65.03703703703702
2011-11-01,68.6,1.08,63.51851851851851
2011-11-02,69.35,1.08,64.21296296296295
2011-11-03,70.56,1.08,65.33333333333333
2011-11-04,69.99,1.06,66.02830188679245
2011-11-07,70.46,1.06,66.47169811320754
2011-11-08,71.55,1.06,67.5
2011-11-09,68.99,1.06,65.08490566037734
2011-11-10,69.88,1.06,65.92452830188678
2011-11-11,70.78,1.06,66.77358490566037
2011-11-14,70.25,1.06,66.27358490566037
2011-11-15,70.57,1.06,66.5754716981132
2011-11-16,69.31,1.06,65.38679245283019
2011-11-17,68.93,1.06,65.02830188679246
2011-11-18,69.14,1.06,65.22641509433961
2011-11-21,68.22,1.06,64.35849056603773
2011-11-22,68.04,1.06,64.18867924528303
2011-11-23,66.9,1.06,63.113207547169814
2011-11-25,66.46,1.06,62.69811320754716
2011-11-28,68.24,1.06,64.37735849056602
2011-11-29,68.41,1.06,64.5377358490566
2011-11-30,71.75,1.06,67.68867924528301
2011-12-01,71.13,1.06,67.10377358490565
2011-12-02,71.07,1.06,67.04716981132074
2011-12-05,71.95,1.06,67.87735849056604
2011-12-06,71.8,1.06,67.73584905660377
2011-12-07,73.31,1.06,69.16037735849056
2011-12-08,72.02,1.06,67.94339622641509
2011-12-09,72.45,1.06,68.34905660377359
2011-12-12,71.84,1.06,67.77358490566037
2011-12-13,71.05,1.06,67.02830188679245
2011-12-14,70.64,1.06,66.64150943396226
2011-12-15,71.55,1.06,67.5
2011-12-16,71.76,1.06,67.69811320754717
2011-12-19,70.8,1.06,66.79245283018868
2011-12-20,72.56,1.06,68.45283018867924
2011-12-21,72.47,1.06,68.36792452830188
2011-12-22,73.0,1.06,68.86792452830188
2011-12-23,73.47,1.06,69.31132075471697
2011-12-27,73.49,1.06,69.33018867924527
2011-12-28,72.73,1.06,68.61320754716981
2011-12-29,73.53,1.06,69.36792452830188
2011-12-30,73.19,1.06,69.04716981132074
2012-01-03,74.16,1.06,69.96226415094338
2012-01-04,73.84,1.06,69.66037735849056
2012-01-05,73.12,1.06,68.9811320754717
2012-01-06,73.48,1.06,69.32075471698113
2012-01-09,73.45,1.06,69.29245283018868
2012-01-10,74.19,1.06,69.99056603773585
2012-01-11,74.61,1.06,70.38679245283018
2012-01-12,74.74,1.06,70.50943396226414
2012-01-13,74.16,1.06,69.96226415094338
2012-01-17,74.2,1.06,70.0
2012-01-18,74.93,1.06,70.68867924528303
2012-01-19,75.31,1.06,71.04716981132076
2012-01-20,75.42,1.06,71.15094339622641
2012-01-23,75.13,1.06,70.87735849056602
2012-01-24,75.0,1.06,70.75471698113208
2012-01-25,75.62,1.06,71.33962264150944
2012-01-26,75.84,1.06,71.54716981132076
2012-01-27,76.04,1.06,71.73584905660378
2012-01-30,76.15,1.06,71.83962264150944
2012-01-31,75.65,1.06,71.36792452830188
2012-02-01,76.78,1.06,72.43396226415094
2012-02-02,76.38,1.06,72.0566037735849
2012-02-03,76.7,1.06,72.35849056603773
2012-02-06,76.92,1.06,72.56603773584905
2012-02-07,77.29,1.06,72.91509433962264
2012-02-08,76.92,1.06,72.56603773584905
2012-02-09,76.57,1.06,72.23584905660377
2012-02-10,76.69,1.06,72.34905660377358
2012-02-13,77.16,1.06,72.79245283018867
2012-02-14,77.11,1.06,72.74528301886792
2012-02-15,76.73,1.06,72.38679245283019
2012-02-16,76.76,1.06,72.41509433962264
2012-02-17,76.76,1.06,72.41509433962264
2012-02-21,76.4,1.06,72.0754716981132
2012-02-22,75.9,1.06,71.60377358490567
2012-02-23,76.64,1.06,72.30188679245283
2012-02-24,76.5,1.06,72.16981132075472
2012-02-27,76.77,0.85,90.31764705882352
2012-02-28,76.86,0.85,90.4235294117647
2012-02-29,76.99,0.85,90.5764705882353
2012-03-01,76.89,0.85,90.45882352941177
2012-03-02,76.54,0.85,90.04705882352943
2012-03-05,76.32,0.85,89.78823529411764
2012-03-06,75.61,0.85,88.95294117647059
2012-03-07,76.0,0.85,89.41176470588236
2012-03-08,76.72,0.85,90.25882352941177
2012-03-09,77.16,0.85,90.7764705882353
2012-03-12,77.69,0.85,91.4
2012-03-13,78.37,0.85,92.2
2012-03-14,78.24,0.85,92.04705882352941
2012-03-15,78.94,0.85,92.87058823529412
2012-03-16,78.41,0.85,92.24705882352941
2012-03-19,81.11,0.85,95.4235294117647
2012-03-20,80.39,0.85,94.5764705882353
2012-03-21,80.51,0.85,94.71764705882354
2012-03-22,80.28,0.85,94.44705882352942
2012-03-23,79.71,0.85,93.77647058823528
2012-03-26,80.57,0.85,94.78823529411764
2012-03-27,80.39,0.85,94.5764705882353
2012-03-28,80.04,0.85,94.16470588235295
2012-03-29,79.85,0.85,93.94117647058823
2012-03-30,80.72,0.85,94.96470588235294
2012-04-02,80.67,0.85,94.90588235294118
2012-04-03,80.52,0.85,94.72941176470589
2012-04-04,79.86,0.85,93.95294117647059
2012-04-05,80.18,0.85,94.3294117647059
2012-04-09,79.19,0.85,93.16470588235295
2012-04-10,78.33,0.85,92.15294117647059
2012-04-11,78.79,0.85,92.69411764705883
2012-04-12,79.42,0.85,93.43529411764706
2012-04-13,79.56,0.85,93.60000000000001
2012-04-16,79.56,0.85,93.60000000000001
2012-04-17,80.3,0.85,94.47058823529412
2012-04-18,80.49,0.85,94.69411764705882
2012-04-19,79.86,0.85,93.95294117647059
2012-04-20,80.27,0.85,94.43529411764706
2012-04-23,79.03,0.85,92.9764705882353
2012-04-24,79.46,0.85,93.48235294117647
2012-04-25,79.65,0.85,93.70588235294119
2012-04-26,78.25,0.85,92.05882352941177
2012-04-27,78.44,0.85,92.28235294117647
2012-04-30,78.14,0.85,91.92941176470589
2012-05-01,78.47,0.85,92.31764705882352
2012-05-02,78.42,0.85,92.25882352941177
2012-05-03,78.07,0.85,91.84705882352941
2012-05-04,77.73,0.85,91.44705882352942
2012-05-07,77.8,1.01,77.02970297029702
2012-05-08,77.66,1.01,76.89108910891089
2012-05-09,77.15,1.01,76.38613861386139
2012-05-10,76.61,1.01,75.85148514851485
2012-05-11,76.43,1.01,75.67326732673268
2012-05-14,76.21,1.01,75.45544554455445
2012-05-15,76.08,1.01,75.32673267326733
2012-05-16,75.92,1.01,75.16831683168317
2012-05-17,74.81,1.01,74.06930693069307
2012-05-18,74.03,1.01,73.29702970297029
2012-05-21,74.64,1.01,73.9009900990099
2012-05-22,74.76,1.01,74.01980198019803
2012-05-23,75.0,1.01,74.25742574257426
2012-05-24,75.18,1.01,74.43564356435644
2012-05-25,74.94,1.01,74.1980198019802
2012-05-29,75.51,1.01,74.76237623762377
2012-05-30,74.61,1.01,73.87128712871286
2012-05-31,74.94,1.01,74.1980198019802
2012-06-01,73.25,1.01,72.52475247524752
2012-06-04,72.99,1.01,72.26732673267327
2012-06-05,72.8,1.01,72.07920792079207
2012-06-06,74.98,1.01,74.23762376237624
2012-06-07,75.47,1.01,74.72277227722772
2012-06-08,76.63,1.01,75.87128712871286
2012-06-11,75.83,1.01,75.07920792079207
2012-06-12,76.19,1.01,75.43564356435644
2012-06-13,76.27,1.01,75.51485148514851
2012-06-14,77.37,1.01,76.60396039603961
2012-06-15,77.53,1.01,76.76237623762377
2012-06-18,77.79,1.01,77.01980198019803
2012-06-19,78.16,1.01,77.38613861386138
2012-06-20,78.17,1.01,77.3960396039604
2012-06-21,77.1,1.01,76.33663366336633
2012-06-22,77.71,1.01,76.94059405940594
2012-06-25,76.44,1.01,75.68316831683168
2012-06-26,76.36,1.01,75.6039603960396
2012-06-27,76.79,1.01,76.02970297029704
2012-06-28,77.11,1.01,76.34653465346534
2012-06-29,78.76,1.01,77.98019801980199
2012-07-02,78.69,1.01,77.9108910891089
2012-07-03,79.47,1.01,78.68316831683168
2012-07-05,79.91,1.01,79.11881188118811
2012-07-06,79.37,1.01,78.58415841584159
2012-07-09,79.2,1.01,78.41584158415841
2012-07-10,78.58,1.01,77.8019801980198
2012-07-11,78.88,1.01,78.0990099009901
2012-07-12,78.59,1.01,77.81188118811882
2012-07-13,79.44,1.01,78.65346534653465
2012-07-16,79.17,1.01,78.38613861386139
2012-07-17,79.33,1.01,78.54455445544554
2012-07-18,80.21,1.01,79.41584158415841
2012-07-19,79.97,1.01,79.17821782178217
2012-07-20,78.45,1.01,77.67326732673267
2012-07-23,77.95,1.01,77.17821782178218
2012-07-24,74.34,1.01,73.60396039603961
2012-07-25,74.27,1.01,73.53465346534654
2012-07-26,74.87,1.01,74.12871287128714
2012-07-27,76.0,1.01,75.24752475247524
2012-07-30,76.23,1.01,75.47524752475248
2012-07-31,75.61,1.01,74.86138613861387
2012-08-01,75.15,1.01,74.40594059405942
2012-08-02,75.0,1.01,74.25742574257426
2012-08-03,75.76,1.16,65.31034482758622
2012-08-06,75.62,1.16,65.18965517241381
2012-08-07,76.09,1.16,65.5948275862069
2012-08-08,75.78,1.16,65.32758620689656
2012-08-09,76.03,1.16,65.54310344827587
2012-08-10,76.3,1.16,65.77586206896552
2012-08-13,76.15,1.16,65.64655172413794
2012-08-14,76.18,1.16,65.67241379310346
2012-08-15,76.58,1.16,66.01724137931035
2012-08-16,76.37,1.16,65.83620689655173
2012-08-17,76.49,1.16,65.9396551724138
2012-08-20,76.44,1.16,65.89655172413794
2012-08-21,75.9,1.16,65.43103448275863
2012-08-22,76.14,1.16,65.63793103448276
2012-08-23,75.68,1.16,65.24137931034484
2012-08-24,75.72,1.16,65.27586206896552
2012-08-27,75.26,1.16,64.8793103448276
2012-08-28,74.59,1.16,64.30172413793105
2012-08-29,74.3,1.16,64.05172413793103
2012-08-30,73.82,1.16,63.637931034482754
2012-08-31,73.81,1.16,63.629310344827594
2012-09-04,73.7,1.16,63.5344827586207
2012-09-05,71.94,1.16,62.01724137931035
2012-09-06,71.94,1.16,62.01724137931035
2012-09-07,72.6,1.16,62.58620689655172
2012-09-10,73.05,1.16,62.974137931034484
2012-09-11,73.54,1.16,63.39655172413794
2012-09-12,73.64,1.16,63.48275862068966
2012-09-13,74.73,1.16,64.42241379310346
2012-09-14,73.68,1.16,63.517241379310356
2012-09-17,74.23,1.16,63.99137931034483
2012-09-18,73.51,1.16,63.37068965517242
2012-09-19,74.27,1.16,64.02586206896552
2012-09-20,72.61,1.16,62.594827586206904
2012-09-21,71.88,1.16,61.96551724137931
2012-09-24,72.03,1.16,62.094827586206904
2012-09-25,72.07,1.16,62.12931034482759
2012-09-26,71.78,1.16,61.879310344827594
2012-09-27,72.02,1.16,62.08620689655172
2012-09-28,71.57,1.16,61.69827586206896
2012-10-01,72.01,1.16,62.07758620689656
2012-10-02,72.02,1.16,62.08620689655172
2012-10-03,73.39,1.16,63.26724137931035
2012-10-04,72.97,1.16,62.90517241379311
2012-10-05,73.1,1.16,63.01724137931034
2012-10-08,73.76,1.16,63.58620689655173
2012-10-09,73.02,1.16,62.94827586206897
2012-10-10,72.26,1.16,62.29310344827587
2012-10-11,72.3,1.16,62.327586206896555
2012-10-12,72.11,1.16,62.16379310344828
2012-10-15,72.59,1.16,62.57758620689656
2012-10-16,73.11,1.16,63.02586206896552
2012-10-17,73.29,1.16,63.18103448275863
2012-10-18,73.61,1.16,63.45689655172414
2012-10-19,72.3,1.16,62.327586206896555
2012-10-22,71.56,1.16,61.6896551724138
2012-10-23,73.73,1.16,63.56034482758621
2012-10-24,73.12,1.16,63.0344827586207
2012-10-25,73.2,1.16,63.10344827586208
2012-10-26,73.02,1.16,62.94827586206897
2012-10-31,73.25,1.16,63.146551724137936
2012-11-01,73.9,1.16,63.70689655172415
2012-11-02,73.48,0.49,149.9591836734694
2012-11-05,73.45,0.49,149.89795918367346
2012-11-06,73.57,0.49,150.14285714285714
2012-11-07,73.0,0.49,148.9795918367347
2012-11-08,72.59,0.49,148.14285714285714
2012-11-09,72.25,0.49,147.44897959183675
2012-11-12,72.3,0.49,147.55102040816325
2012-11-13,71.86,0.49,146.6530612244898
2012-11-14,70.3,0.49,143.46938775510205
2012-11-15,70.33,0.49,143.53061224489795
2012-11-16,70.02,0.49,142.89795918367346
2012-11-19,71.44,0.49,145.79591836734693
2012-11-20,71.34,0.49,145.59183673469389
2012-11-21,71.4,0.49,145.71428571428572
2012-11-23,71.98,0.49,146.8979591836735
2012-11-26,72.58,0.49,148.12244897959184
2012-11-27,72.16,0.49,147.26530612244898
2012-11-28,72.71,0.49,148.3877551020408
2012-11-29,73.56,0.49,150.12244897959184
2012-11-30,73.11,0.49,149.20408163265307
2012-12-03,72.27,0.49,147.48979591836735
2012-12-04,73.04,0.49,149.06122448979593
2012-12-05,73.5,0.49,150.0
2012-12-06,72.93,0.49,148.83673469387756
2012-12-07,73.17,0.49,149.3265306122449
2012-12-10,73.68,0.49,150.36734693877554
2012-12-11,73.76,0.49,150.53061224489798
2012-12-12,73.43,0.49,149.85714285714286
2012-12-13,73.35,0.49,149.6938775510204
2012-12-14,72.85,0.49,148.6734693877551
2012-12-17,73.36,0.49,149.71428571428572
2012-12-18,75.05,0.49,153.16326530612244
2012-12-19,75.61,0.49,154.3061224489796
2012-12-20,75.13,0.49,153.32653061224488
2012-12-21,74.84,0.49,152.73469387755102
2012-12-24,74.64,0.49,152.3265306122449
2012-12-26,74.26,0.49,151.55102040816328
2012-12-27,73.91,0.49,150.83673469387756
2012-12-28,72.83,0.49,148.6326530612245
2012-12-31,73.73,0.49,150.46938775510205
2013-01-02,76.31,0.49,155.73469387755102
2013-01-03,76.38,0.49,155.87755102040816
2013-01-04,76.57,0.49,156.26530612244898
2013-01-07,76.35,0.49,155.81632653061223
2013-01-08,76.14,0.49,155.3877551020408
2013-01-09,77.0,0.49,157.14285714285714
2013-01-10,78.2,0.49,159.59183673469389
2013-01-11,77.92,0.49,159.0204081632653
2013-01-14,79.24,0.49,161.7142857142857
2013-01-15,79.33,0.49,161.89795918367346
2013-01-16,79.66,0.49,162.57142857142856
2013-01-17,79.79,0.49,162.83673469387756
2013-01-18,80.25,0.49,163.77551020408163
2013-01-22,80.68,0.49,164.65306122448982
2013-01-23,80.34,0.49,163.9591836734694
2013-01-24,82.14,0.49,167.6326530612245
2013-01-25,82.45,0.49,168.26530612244898
2013-01-28,82.51,0.49,168.38775510204084
2013-01-29,82.21,0.49,167.77551020408163
2013-01-30,81.23,0.49,165.77551020408166
2013-01-31,79.29,0.49,161.81632653061226
2013-02-01,79.97,0.49,163.20408163265307
2013-02-04,79.91,0.49,163.08163265306123
2013-02-05,80.8,0.49,164.89795918367346
2013-02-06,80.91,0.49,165.12244897959184
2013-02-07,81.8,0.49,166.93877551020407
2013-02-08,82.38,0.49,168.12244897959184
2013-02-11,82.69,0.49,168.75510204081633
2013-02-12,82.31,0.49,167.9795918367347
2013-02-13,82.5,0.49,168.3673469387755
2013-02-14,82.69,0.49,168.75510204081633
2013-02-15,83.48,0.49,170.3673469387755
2013-02-19,84.76,0.49,172.9795918367347
2013-02-20,83.81,0.49,171.04081632653063
2013-02-21,82.61,0.49,168.59183673469389
2013-02-22,82.94,0.49,169.26530612244898
2013-02-25,81.94,0.49,167.22448979591837
2013-02-26,81.94,0.49,167.22448979591837
2013-02-27,82.83,0.49,169.0408163265306
2013-02-28,82.65,-1.82,-45.41208791208791
2013-03-01,82.87,-1.82,-45.532967032967036
2013-03-04,82.93,-1.82,-45.565934065934066
2013-03-05,84.07,-1.82,-46.192307692307686
2013-03-06,84.43,-1.82,-46.39010989010989
2013-03-07,84.3,-1.82,-46.318681318681314
2013-03-08,84.44,-1.82,-46.395604395604394
2013-03-11,84.68,-1.82,-46.52747252747253
2013-03-12,84.53,-1.82,-46.44505494505494
2013-03-13,85.18,-1.82,-46.8021978021978
2013-03-14,85.63,-1.82,-47.04945054945055
2013-03-15,85.47,-1.82,-46.96153846153846
2013-03-18,85.43,-1.82,-46.939560439560445
2013-03-19,85.08,-1.82,-46.747252747252745
2013-03-20,84.03,-1.82,-46.17032967032967
2013-03-21,83.0,-1.82,-45.604395604395606
2013-03-22,84.76,-1.82,-46.57142857142857
2013-03-25,84.61,-1.82,-46.489010989010985
2013-03-26,85.04,-1.82,-46.72527472527473
2013-03-27,85.43,-1.82,-46.939560439560445
2013-03-28,85.9,-1.82,-47.1978021978022
2013-04-01,84.47,-1.82,-46.41208791208791
2013-04-02,83.92,-1.82,-46.10989010989011
2013-04-03,83.33,-1.82,-45.785714285714285
2013-04-04,83.67,-1.82,-45.972527472527474
2013-04-05,83.54,-1.82,-45.901098901098905
2013-04-08,83.23,-1.82,-45.73076923076923
2013-04-09,83.55,-1.82,-45.9065934065934
2013-04-10,84.56,-1.82,-46.46153846153846
2013-04-11,84.32,-1.82,-46.32967032967032
2013-04-12,84.14,-1.82,-46.230769230769226
2013-04-15,82.41,-1.82,-45.280219780219774
2013-04-16,83.22,-1.82,-45.72527472527472
2013-04-17,82.52,-1.82,-45.340659340659336
2013-04-18,82.37,-1.82,-45.25824175824176
2013-04-19,82.99,-1.82,-45.598901098901095
2013-04-22,83.26,-1.82,-45.74725274725275
2013-04-23,83.74,-1.82,-46.01098901098901
2013-04-24,83.5,-1.82,-45.879120879120876
2013-04-25,85.42,-1.82,-46.934065934065934
2013-04-26,85.71,-1.82,-47.09340659340659
2013-04-29,86.27,-1.82,-47.4010989010989
2013-04-30,85.84,-1.82,-47.16483516483517
2013-05-01,84.82,-1.82,-46.6043956043956
2013-05-02,85.33,-1.82,-46.88461538461538
2013-05-03,86.09,1.09,78.98165137614679
2013-05-06,87.04,1.09,79.85321100917432
2013-05-07,88.66,1.09,81.3394495412844
2013-05-08,89.03,1.09,81.6788990825688
2013-05-09,88.23,1.09,80.94495412844036
2013-05-10,88.34,1.09,81.04587155963303
2013-05-13,88.04,1.09,80.77064220183486
2013-05-14,88.4,1.09,81.10091743119266
2013-05-15,88.6,1.09,81.28440366972475
2013-05-16,87.85,1.09,80.59633027522935
2013-05-17,88.7,1.09,81.37614678899082
2013-05-20,88.55,1.09,81.23853211009174
2013-05-21,88.78,1.09,81.44954128440367
2013-05-22,88.14,1.09,80.86238532110092
2013-05-23,87.31,1.09,80.10091743119266
2013-05-24,86.83,1.09,79.66055045871559
2013-05-28,86.75,1.09,79.58715596330275
2013-05-29,86.34,1.09,79.21100917431193
2013-05-30,86.36,1.09,79.22935779816513
2013-05-31,85.9,1.09,78.80733944954129
2013-06-03,86.25,1.09,79.12844036697247
2013-06-04,85.96,1.09,78.8623853211009
