date,MAA,MAA_EPS,PE Ratio
2009-07-02,35.29,0.615,57.38211382113821
2009-07-06,37.4,0.615,60.8130081300813
2009-07-07,35.93,0.615,58.422764227642276
2009-07-08,35.69,0.615,58.03252032520325
2009-07-09,35.12,0.615,57.105691056910565
2009-07-10,35.75,0.615,58.13008130081301
2009-07-13,36.28,0.615,58.99186991869919
2009-07-14,36.0,0.615,58.53658536585366
2009-07-15,37.07,0.615,60.27642276422765
2009-07-16,37.02,0.615,60.19512195121952
2009-07-17,35.87,0.615,58.325203252032516
2009-07-20,37.25,0.615,60.56910569105691
2009-07-21,36.78,0.615,59.80487804878049
2009-07-22,36.23,0.615,58.91056910569105
2009-07-23,37.2,0.615,60.487804878048784
2009-07-24,37.71,0.615,61.31707317073171
2009-07-27,38.0,0.615,61.78861788617886
2009-07-28,38.47,0.615,62.552845528455286
2009-07-29,38.58,0.615,62.731707317073166
2009-07-30,39.19,0.615,63.72357723577235
2009-07-31,39.67,0.615,64.50406504065042
2009-08-03,40.08,0.615,65.17073170731707
2009-08-04,41.43,0.615,67.36585365853658
2009-08-05,42.52,0.615,69.13821138211382
2009-08-06,42.8,0.615,69.59349593495935
2009-08-07,45.88,0.615,74.60162601626017
2009-08-10,44.62,0.615,72.55284552845528
2009-08-11,42.21,0.615,68.63414634146342
2009-08-12,42.5,0.615,69.10569105691057
2009-08-13,42.55,0.615,69.1869918699187
2009-08-14,42.39,0.615,68.92682926829268
2009-08-17,40.76,0.615,66.27642276422765
2009-08-18,40.88,0.615,66.47154471544717
2009-08-19,40.33,0.615,65.57723577235772
2009-08-20,41.47,0.615,67.4308943089431
2009-08-21,42.37,0.615,68.89430894308943
2009-08-24,42.5,0.615,69.10569105691057
2009-08-25,42.53,0.615,69.15447154471545
2009-08-26,42.82,0.615,69.6260162601626
2009-08-27,42.88,0.615,69.72357723577237
2009-08-28,43.76,0.615,71.15447154471545
2009-08-31,43.78,0.615,71.1869918699187
2009-09-01,42.02,0.615,68.32520325203252
2009-09-02,41.94,0.615,68.1951219512195
2009-09-03,42.6,0.615,69.26829268292683
2009-09-04,42.91,0.615,69.77235772357723
2009-09-08,44.12,0.615,71.73983739837398
2009-09-09,44.69,0.615,72.66666666666666
2009-09-10,45.35,0.615,73.739837398374
2009-09-11,44.89,0.615,72.9918699186992
2009-09-14,46.27,0.615,75.23577235772359
2009-09-15,47.37,0.615,77.02439024390243
2009-09-16,49.61,0.615,80.66666666666667
2009-09-17,49.25,0.615,80.08130081300813
2009-09-18,47.71,0.615,77.57723577235772
2009-09-21,46.67,0.615,75.88617886178862
2009-09-22,47.05,0.615,76.5040650406504
2009-09-23,45.33,0.615,73.70731707317073
2009-09-24,44.6,0.615,72.52032520325204
2009-09-25,45.28,0.615,73.6260162601626
2009-09-28,46.84,0.615,76.16260162601627
2009-09-29,45.72,0.615,74.34146341463415
2009-09-30,45.13,0.615,73.38211382113822
2009-10-01,43.69,0.615,71.04065040650406
2009-10-02,43.51,0.615,70.7479674796748
2009-10-05,44.38,0.615,72.16260162601627
2009-10-06,44.26,0.615,71.96747967479675
2009-10-07,43.95,0.615,71.46341463414635
2009-10-08,44.54,0.615,72.42276422764228
2009-10-09,44.25,0.615,71.95121951219512
2009-10-12,44.05,0.615,71.6260162601626
2009-10-13,42.12,0.615,68.48780487804878
2009-10-14,43.12,0.615,70.11382113821138
2009-10-15,43.83,0.615,71.26829268292683
2009-10-16,43.41,0.615,70.58536585365853
2009-10-19,44.83,0.615,72.89430894308943
2009-10-20,43.83,0.615,71.26829268292683
2009-10-21,43.5,0.615,70.73170731707317
2009-10-22,44.71,0.615,72.69918699186992
2009-10-23,44.53,0.615,72.40650406504065
2009-10-26,43.57,0.615,70.84552845528455
2009-10-27,42.75,0.615,69.51219512195122
2009-10-28,42.27,0.615,68.73170731707317
2009-10-29,44.15,0.615,71.78861788617886
2009-10-30,43.82,0.615,71.2520325203252
2009-11-02,44.42,0.615,72.22764227642277
2009-11-03,44.56,0.615,72.45528455284553
2009-11-04,43.95,0.615,71.46341463414635
2009-11-05,45.1,0.615,73.33333333333334
2009-11-06,45.99,0.615,74.78048780487805
2009-11-09,46.49,0.615,75.59349593495935
2009-11-10,44.75,0.615,72.76422764227642
2009-11-11,45.87,0.615,74.58536585365853
2009-11-12,44.78,0.615,72.8130081300813
2009-11-13,45.52,0.615,74.01626016260163
2009-11-16,46.44,0.615,75.51219512195122
2009-11-17,45.57,0.615,74.09756097560975
2009-11-18,46.38,0.615,75.41463414634147
2009-11-19,46.13,0.615,75.00813008130082
2009-11-20,45.52,0.615,74.01626016260163
2009-11-23,46.06,0.615,74.89430894308944
2009-11-24,45.74,0.615,74.3739837398374
2009-11-25,45.39,0.615,73.8048780487805
2009-11-27,44.76,0.615,72.78048780487805
2009-11-30,46.51,0.615,75.6260162601626
2009-12-01,46.64,0.615,75.83739837398375
2009-12-02,46.93,0.615,76.3089430894309
2009-12-03,45.97,0.615,74.7479674796748
2009-12-04,46.65,0.615,75.85365853658537
2009-12-07,45.98,0.615,74.76422764227642
2009-12-08,46.38,0.615,75.41463414634147
2009-12-09,46.15,0.615,75.04065040650407
2009-12-10,45.53,0.615,74.03252032520325
2009-12-11,46.43,0.615,75.4959349593496
2009-12-14,47.08,0.615,76.55284552845528
2009-12-15,46.76,0.615,76.03252032520325
2009-12-16,47.33,0.615,76.95934959349593
2009-12-17,47.32,0.615,76.9430894308943
2009-12-18,47.9,0.615,77.88617886178862
2009-12-21,48.51,0.615,78.8780487804878
2009-12-22,48.68,0.615,79.15447154471545
2009-12-23,48.29,0.615,78.52032520325203
2009-12-24,48.92,0.615,79.54471544715447
2009-12-28,49.3,0.615,80.16260162601625
2009-12-29,48.52,0.615,78.89430894308944
2009-12-30,49.01,0.615,79.6910569105691
2009-12-31,48.28,0.615,78.5040650406504
2010-01-04,48.19,0.615,78.35772357723577
2010-01-05,48.15,0.615,78.29268292682927
2010-01-06,48.31,0.615,78.5528455284553
2010-01-07,48.54,0.615,78.92682926829268
2010-01-08,48.22,0.615,78.40650406504065
2010-01-11,48.47,0.615,78.8130081300813
2010-01-12,48.09,0.615,78.19512195121952
2010-01-13,48.23,0.615,78.42276422764228
2010-01-14,48.12,0.615,78.24390243902438
2010-01-15,47.48,0.615,77.20325203252033
2010-01-19,48.1,0.615,78.21138211382114
2010-01-20,47.85,0.615,77.8048780487805
2010-01-21,46.56,0.615,75.70731707317074
2010-01-22,45.58,0.615,74.11382113821138
2010-01-25,45.74,0.615,74.3739837398374
2010-01-26,46.17,0.615,75.07317073170732
2010-01-27,46.52,0.615,75.64227642276424
2010-01-28,46.52,0.615,75.64227642276424
2010-01-29,46.92,0.615,76.29268292682927
2010-02-01,47.39,0.615,77.0569105691057
2010-02-02,47.91,0.615,77.90243902439023
2010-02-03,47.36,0.615,77.00813008130082
2010-02-04,46.75,0.615,76.01626016260163
2010-02-05,46.76,0.615,76.03252032520325
2010-02-08,46.2,0.615,75.1219512195122
2010-02-09,45.98,0.615,74.76422764227642
2010-02-10,45.97,0.615,74.7479674796748
2010-02-11,46.35,0.615,75.3658536585366
2010-02-12,46.48,0.615,75.57723577235772
2010-02-16,47.75,0.615,77.64227642276423
2010-02-17,48.74,0.615,79.2520325203252
2010-02-18,49.79,0.615,80.95934959349593
2010-02-19,49.53,0.615,80.53658536585367
2010-02-22,50.33,0.615,81.83739837398373
2010-02-23,51.05,0.615,83.0081300813008
2010-02-24,51.7,0.615,84.06504065040652
2010-02-25,52.61,0.0,inf
2010-02-26,51.94,0.0,inf
2010-03-01,52.21,0.0,inf
2010-03-02,52.01,0.0,inf
2010-03-03,50.98,0.0,inf
2010-03-04,51.42,0.0,inf
2010-03-05,53.07,0.0,inf
2010-03-08,53.38,0.0,inf
2010-03-09,53.78,0.0,inf
2010-03-10,53.42,0.0,inf
2010-03-11,53.37,0.0,inf
2010-03-12,53.66,0.0,inf
2010-03-15,53.52,0.0,inf
2010-03-16,54.44,0.0,inf
2010-03-17,54.85,0.0,inf
2010-03-18,54.62,0.0,inf
2010-03-19,54.41,0.0,inf
2010-03-22,54.9,0.0,inf
2010-03-23,54.38,0.0,inf
2010-03-24,54.12,0.0,inf
2010-03-25,53.82,0.0,inf
2010-03-26,53.64,0.0,inf
2010-03-29,54.04,0.0,inf
2010-03-30,53.25,0.0,inf
2010-03-31,51.79,0.0,inf
2010-04-01,51.24,0.0,inf
2010-04-05,51.47,0.0,inf
2010-04-06,51.99,0.0,inf
2010-04-07,51.41,0.0,inf
2010-04-08,51.15,0.0,inf
2010-04-09,52.22,0.0,inf
2010-04-12,52.03,0.0,inf
2010-04-13,52.23,0.0,inf
2010-04-14,52.23,0.0,inf
2010-04-15,51.21,0.0,inf
2010-04-16,50.52,0.0,inf
2010-04-19,51.19,0.0,inf
2010-04-20,51.68,0.0,inf
2010-04-21,53.02,0.0,inf
2010-04-22,53.42,0.0,inf
2010-04-23,53.83,0.0,inf
2010-04-26,54.43,0.0,inf
2010-04-27,53.7,0.0,inf
2010-04-28,54.03,0.0,inf
2010-04-29,56.13,0.0,inf
2010-04-30,55.27,0.0,inf
2010-05-03,57.22,0.0,inf
2010-05-04,56.3,0.0,inf
2010-05-05,55.84,0.0,inf
2010-05-06,54.0,0.21,257.14285714285717
2010-05-07,52.52,0.21,250.09523809523813
2010-05-10,55.24,0.21,263.0476190476191
2010-05-11,55.97,0.21,266.5238095238095
2010-05-12,56.77,0.21,270.33333333333337
2010-05-13,56.59,0.21,269.4761904761905
2010-05-14,55.86,0.21,266.0
2010-05-17,56.12,0.21,267.23809523809524
2010-05-18,54.71,0.21,260.5238095238095
2010-05-19,54.71,0.21,260.5238095238095
2010-05-20,52.05,0.21,247.85714285714286
2010-05-21,53.47,0.21,254.61904761904762
2010-05-24,52.17,0.21,248.42857142857144
2010-05-25,53.61,0.21,255.2857142857143
2010-05-26,53.65,0.21,255.47619047619048
2010-05-27,55.67,0.21,265.09523809523813
2010-05-28,54.63,0.21,260.14285714285717
2010-06-01,53.4,0.21,254.28571428571428
2010-06-02,53.86,0.21,256.4761904761905
2010-06-03,53.53,0.21,254.90476190476193
2010-06-04,51.07,0.21,243.1904761904762
2010-06-07,50.96,0.21,242.66666666666669
2010-06-08,51.55,0.21,245.47619047619048
2010-06-09,51.37,0.21,244.61904761904762
2010-06-10,52.71,0.21,251.0
2010-06-11,53.0,0.21,252.38095238095238
2010-06-14,53.25,0.21,253.57142857142858
2010-06-15,53.73,0.21,255.85714285714286
2010-06-16,53.6,0.21,255.23809523809524
2010-06-17,53.61,0.21,255.2857142857143
2010-06-18,53.66,0.21,255.52380952380952
2010-06-21,53.07,0.21,252.71428571428572
2010-06-22,52.07,0.21,247.95238095238096
2010-06-23,52.0,0.21,247.61904761904762
2010-06-24,51.72,0.21,246.28571428571428
2010-06-25,53.03,0.21,252.52380952380955
2010-06-28,52.12,0.21,248.19047619047618
2010-06-29,51.41,0.21,244.8095238095238
2010-06-30,51.47,0.21,245.0952380952381
2010-07-01,51.06,0.21,243.14285714285717
2010-07-02,50.59,0.21,240.90476190476193
2010-07-06,50.1,0.21,238.57142857142858
2010-07-07,52.19,0.21,248.52380952380952
2010-07-08,53.06,0.21,252.66666666666669
2010-07-09,53.27,0.21,253.66666666666669
2010-07-12,52.75,0.21,251.1904761904762
2010-07-13,53.27,0.21,253.66666666666669
2010-07-14,52.91,0.21,251.95238095238093
2010-07-15,52.81,0.21,251.4761904761905
2010-07-16,51.37,0.21,244.61904761904762
2010-07-19,51.91,0.21,247.19047619047618
2010-07-20,53.46,0.21,254.57142857142858
2010-07-21,52.57,0.21,250.33333333333334
2010-07-22,54.46,0.21,259.33333333333337
2010-07-23,54.68,0.21,260.3809523809524
2010-07-26,56.53,0.21,269.1904761904762
2010-07-27,56.7,0.21,270.0
2010-07-28,56.52,0.21,269.14285714285717
2010-07-29,56.38,0.21,268.4761904761905
2010-07-30,56.48,0.21,268.95238095238096
2010-08-02,58.06,0.21,276.4761904761905
2010-08-03,57.45,0.21,273.5714285714286
2010-08-04,57.83,0.21,275.3809523809524
2010-08-05,57.09,0.25,228.36
2010-08-06,56.72,0.25,226.88
2010-08-09,56.92,0.25,227.68
2010-08-10,56.75,0.25,227.0
2010-08-11,55.75,0.25,223.0
2010-08-12,54.88,0.25,219.52
2010-08-13,54.75,0.25,219.0
2010-08-16,54.68,0.25,218.72
2010-08-17,56.07,0.25,224.28
2010-08-18,56.5,0.25,226.0
2010-08-19,55.12,0.25,220.48
2010-08-20,54.71,0.25,218.84
2010-08-23,54.27,0.25,217.08
2010-08-24,54.45,0.25,217.8
2010-08-25,55.69,0.25,222.76
2010-08-26,55.6,0.25,222.4
2010-08-27,56.14,0.25,224.56
2010-08-30,55.85,0.25,223.4
2010-08-31,56.47,0.25,225.88
2010-09-01,58.5,0.25,234.0
2010-09-02,58.46,0.25,233.84
2010-09-03,58.72,0.25,234.88
2010-09-07,57.12,0.25,228.48
2010-09-08,57.0,0.25,228.0
2010-09-09,56.49,0.25,225.96
2010-09-10,57.01,0.25,228.04
2010-09-13,58.14,0.25,232.56
2010-09-14,57.72,0.25,230.88
2010-09-15,58.53,0.25,234.12
2010-09-16,58.54,0.25,234.16
2010-09-17,58.92,0.25,235.68
2010-09-20,60.74,0.25,242.96
2010-09-21,58.87,0.25,235.48
2010-09-22,58.19,0.25,232.76
2010-09-23,57.01,0.25,228.04
2010-09-24,58.79,0.25,235.16
2010-09-27,58.29,0.25,233.16
2010-09-28,58.38,0.25,233.52
2010-09-29,58.01,0.25,232.04
2010-09-30,58.28,0.25,233.12
2010-10-01,58.64,0.25,234.56
2010-10-04,58.91,0.25,235.64
2010-10-05,60.52,0.25,242.08
2010-10-06,60.39,0.25,241.56
2010-10-07,60.12,0.25,240.48
2010-10-08,60.16,0.25,240.64
2010-10-11,60.06,0.25,240.24
2010-10-12,60.43,0.25,241.72
2010-10-13,60.5,0.25,242.0
2010-10-14,60.34,0.25,241.36
2010-10-15,60.51,0.25,242.04
2010-10-18,61.49,0.25,245.96
2010-10-19,60.64,0.25,242.56
2010-10-20,62.04,0.25,248.16
2010-10-21,61.56,0.25,246.24
2010-10-22,61.76,0.25,247.04
2010-10-25,61.97,0.25,247.88
2010-10-26,61.13,0.25,244.52
2010-10-27,61.04,0.25,244.16
2010-10-28,60.44,0.25,241.76
2010-10-29,61.03,0.25,244.12
2010-11-01,61.54,0.25,246.16
2010-11-02,61.76,0.25,247.04
2010-11-03,61.67,0.25,246.68
2010-11-04,63.1,0.11,573.6363636363636
2010-11-05,63.48,0.11,577.090909090909
2010-11-08,63.2,0.11,574.5454545454546
2010-11-09,60.81,0.11,552.8181818181819
2010-11-10,61.88,0.11,562.5454545454546
2010-11-11,61.52,0.11,559.2727272727273
2010-11-12,61.37,0.11,557.9090909090909
2010-11-15,60.7,0.11,551.8181818181819
2010-11-16,59.34,0.11,539.4545454545455
2010-11-17,60.05,0.11,545.9090909090909
2010-11-18,60.54,0.11,550.3636363636364
2010-11-19,60.79,0.11,552.6363636363636
2010-11-22,60.47,0.11,549.7272727272727
2010-11-23,60.42,0.11,549.2727272727273
2010-11-24,61.35,0.11,557.7272727272727
2010-11-26,61.0,0.11,554.5454545454545
2010-11-29,61.33,0.11,557.5454545454545
2010-11-30,61.37,0.11,557.9090909090909
2010-12-01,61.73,0.11,561.1818181818181
2010-12-02,62.71,0.11,570.0909090909091
2010-12-03,62.79,0.11,570.8181818181818
2010-12-06,62.52,0.11,568.3636363636364
2010-12-07,62.95,0.11,572.2727272727273
2010-12-08,62.18,0.11,565.2727272727273
2010-12-09,61.88,0.11,562.5454545454546
2010-12-10,62.87,0.11,571.5454545454545
2010-12-13,62.69,0.11,569.9090909090909
2010-12-14,62.28,0.11,566.1818181818182
2010-12-15,61.67,0.11,560.6363636363636
2010-12-16,61.96,0.11,563.2727272727273
2010-12-17,62.31,0.11,566.4545454545455
2010-12-20,62.45,0.11,567.7272727272727
2010-12-21,62.75,0.11,570.4545454545455
2010-12-22,63.03,0.11,573.0
2010-12-23,62.7,0.11,570.0
2010-12-27,63.83,0.11,580.2727272727273
2010-12-28,64.23,0.11,583.909090909091
2010-12-29,64.02,0.11,582.0
2010-12-30,63.97,0.11,581.5454545454545
2010-12-31,63.49,0.11,577.1818181818182
2011-01-03,63.96,0.11,581.4545454545455
2011-01-04,62.12,0.11,564.7272727272727
2011-01-05,62.13,0.11,564.8181818181819
2011-01-06,62.45,0.11,567.7272727272727
2011-01-07,61.96,0.11,563.2727272727273
2011-01-10,61.86,0.11,562.3636363636364
2011-01-11,61.79,0.11,561.7272727272727
2011-01-12,61.73,0.11,561.1818181818181
2011-01-13,61.77,0.11,561.5454545454546
2011-01-14,61.75,0.11,561.3636363636364
2011-01-18,62.15,0.11,565.0
2011-01-19,61.0,0.11,554.5454545454545
2011-01-20,61.0,0.11,554.5454545454545
2011-01-21,61.18,0.11,556.1818181818181
2011-01-24,61.68,0.11,560.7272727272727
2011-01-25,62.79,0.11,570.8181818181818
2011-01-26,62.51,0.11,568.2727272727273
2011-01-27,63.14,0.11,574.0
2011-01-28,62.72,0.11,570.1818181818181
2011-01-31,63.75,0.11,579.5454545454545
2011-02-01,63.88,0.11,580.7272727272727
2011-02-02,63.25,0.11,575.0
2011-02-03,62.98,0.11,572.5454545454545
2011-02-04,61.54,0.11,559.4545454545455
2011-02-07,62.22,0.11,565.6363636363636
2011-02-08,62.27,0.11,566.0909090909091
2011-02-09,62.1,0.11,564.5454545454545
2011-02-10,61.88,0.11,562.5454545454546
2011-02-11,61.6,0.11,560.0
2011-02-14,61.91,0.11,562.8181818181818
2011-02-15,61.64,0.11,560.3636363636364
2011-02-16,61.77,0.11,561.5454545454546
2011-02-17,61.85,0.11,562.2727272727273
2011-02-18,62.42,0.11,567.4545454545455
2011-02-22,62.62,0.11,569.2727272727273
2011-02-23,62.03,0.11,563.9090909090909
2011-02-24,61.99,0.21,295.1904761904762
2011-02-25,63.33,0.21,301.57142857142856
2011-02-28,64.97,0.21,309.3809523809524
2011-03-01,62.84,0.21,299.23809523809524
2011-03-02,62.24,0.21,296.3809523809524
2011-03-03,62.59,0.21,298.0476190476191
2011-03-04,61.75,0.21,294.04761904761904
2011-03-07,60.92,0.21,290.09523809523813
2011-03-08,61.66,0.21,293.6190476190476
2011-03-09,62.45,0.21,297.3809523809524
2011-03-10,61.65,0.21,293.57142857142856
2011-03-11,62.35,0.21,296.9047619047619
2011-03-14,61.96,0.21,295.04761904761904
2011-03-15,61.59,0.21,293.28571428571433
2011-03-16,60.46,0.21,287.9047619047619
2011-03-17,61.23,0.21,291.57142857142856
2011-03-18,62.08,0.21,295.61904761904765
2011-03-21,62.2,0.21,296.1904761904762
2011-03-22,61.95,0.21,295.0
2011-03-23,61.3,0.21,291.9047619047619
2011-03-24,61.73,0.21,293.95238095238096
2011-03-25,62.32,0.21,296.76190476190476
2011-03-28,62.14,0.21,295.9047619047619
2011-03-29,62.39,0.21,297.09523809523813
2011-03-30,63.26,0.21,301.23809523809524
2011-03-31,64.2,0.21,305.7142857142857
2011-04-01,64.58,0.21,307.5238095238095
2011-04-04,64.92,0.21,309.14285714285717
2011-04-05,64.58,0.21,307.5238095238095
2011-04-06,64.37,0.21,306.5238095238096
2011-04-07,63.46,0.21,302.1904761904762
2011-04-08,63.14,0.21,300.6666666666667
2011-04-11,63.4,0.21,301.9047619047619
2011-04-12,63.5,0.21,302.3809523809524
2011-04-13,62.66,0.21,298.38095238095235
2011-04-14,63.24,0.21,301.14285714285717
2011-04-15,63.62,0.21,302.95238095238096
2011-04-18,63.1,0.21,300.4761904761905
2011-04-19,63.56,0.21,302.6666666666667
2011-04-20,64.6,0.21,307.6190476190476
2011-04-21,65.01,0.21,309.5714285714286
2011-04-25,65.26,0.21,310.7619047619048
2011-04-26,65.95,0.21,314.0476190476191
2011-04-27,66.52,0.21,316.76190476190476
2011-04-28,67.04,0.21,319.2380952380953
2011-04-29,66.85,0.21,318.3333333333333
2011-05-02,66.82,0.21,318.19047619047615
2011-05-03,66.53,0.21,316.80952380952385
2011-05-04,66.66,0.21,317.42857142857144
2011-05-05,66.83,0.25,267.32
2011-05-06,67.54,0.25,270.16
2011-05-09,67.17,0.25,268.68
2011-05-10,68.27,0.25,273.08
2011-05-11,67.01,0.25,268.04
2011-05-12,66.65,0.25,266.6
2011-05-13,66.1,0.25,264.4
2011-05-16,66.11,0.25,264.44
2011-05-17,65.98,0.25,263.92
2011-05-18,66.65,0.25,266.6
2011-05-19,66.79,0.25,267.16
2011-05-20,66.04,0.25,264.16
2011-05-23,65.29,0.25,261.16
2011-05-24,65.29,0.25,261.16
2011-05-25,65.81,0.25,263.24
2011-05-26,67.16,0.25,268.64
2011-05-27,67.28,0.25,269.12
2011-05-31,68.55,0.25,274.2
2011-06-01,66.39,0.25,265.56
2011-06-02,66.42,0.25,265.68
2011-06-03,67.18,0.25,268.72
2011-06-06,66.55,0.25,266.2
2011-06-07,67.28,0.25,269.12
2011-06-08,67.15,0.25,268.6
2011-06-09,66.9,0.25,267.6
2011-06-10,65.41,0.25,261.64
2011-06-13,65.71,0.25,262.84
2011-06-14,66.6,0.25,266.4
2011-06-15,65.7,0.25,262.8
2011-06-16,66.14,0.25,264.56
2011-06-17,67.07,0.25,268.28
2011-06-20,67.45,0.25,269.8
2011-06-21,68.07,0.25,272.28
2011-06-22,66.82,0.25,267.28
2011-06-23,65.14,0.25,260.56
2011-06-24,65.48,0.25,261.92
2011-06-27,65.79,0.25,263.16
2011-06-28,66.43,0.25,265.72
2011-06-29,67.05,0.25,268.2
2011-06-30,67.47,0.25,269.88
2011-07-01,68.66,0.25,274.64
2011-07-05,69.16,0.25,276.64
2011-07-06,69.98,0.25,279.92
2011-07-07,71.07,0.25,284.28
2011-07-08,71.14,0.25,284.56
2011-07-11,70.36,0.25,281.44
2011-07-12,70.83,0.25,283.32
2011-07-13,70.15,0.25,280.6
2011-07-14,69.58,0.25,278.32
2011-07-15,70.54,0.25,282.16
2011-07-18,70.65,0.25,282.6
2011-07-19,72.07,0.25,288.28
2011-07-20,72.16,0.25,288.64
2011-07-21,72.89,0.25,291.56
2011-07-22,73.25,0.25,293.0
2011-07-25,72.49,0.25,289.96
2011-07-26,72.26,0.25,289.04
2011-07-27,70.47,0.25,281.88
2011-07-28,70.33,0.25,281.32
2011-07-29,70.79,0.25,283.16
2011-08-01,70.78,0.25,283.12
2011-08-02,69.37,0.25,277.48
2011-08-03,68.2,0.25,272.8
2011-08-04,65.39,0.25,261.56
2011-08-05,62.11,0.25,248.44
2011-08-08,57.06,0.25,228.24
2011-08-09,63.71,0.2,318.55
2011-08-10,63.22,0.2,316.09999999999997
2011-08-11,65.81,0.2,329.05
2011-08-12,66.52,0.2,332.59999999999997
2011-08-15,68.41,0.2,342.04999999999995
2011-08-16,67.69,0.2,338.45
2011-08-17,68.17,0.2,340.84999999999997
2011-08-18,66.29,0.2,331.45
2011-08-19,65.62,0.2,328.1
2011-08-22,66.01,0.2,330.05
2011-08-23,68.17,0.2,340.84999999999997
2011-08-24,69.42,0.2,347.09999999999997
2011-08-25,66.82,0.2,334.09999999999997
2011-08-26,67.97,0.2,339.84999999999997
2011-08-29,70.27,0.2,351.34999999999997
2011-08-30,70.58,0.2,352.9
2011-08-31,71.48,0.2,357.4
2011-09-01,69.52,0.2,347.59999999999997
2011-09-02,68.21,0.2,341.04999999999995
2011-09-06,67.83,0.2,339.15
2011-09-07,69.89,0.2,349.45
2011-09-08,69.58,0.2,347.9
2011-09-09,67.23,0.2,336.15
2011-09-12,67.71,0.2,338.54999999999995
2011-09-13,68.66,0.2,343.29999999999995
2011-09-14,68.69,0.2,343.45
2011-09-15,68.94,0.2,344.7
2011-09-16,69.11,0.2,345.54999999999995
2011-09-19,66.74,0.2,333.69999999999993
2011-09-20,65.85,0.2,329.24999999999994
2011-09-21,62.18,0.2,310.9
2011-09-22,60.89,0.2,304.45
2011-09-23,61.91,0.2,309.54999999999995
2011-09-26,62.33,0.2,311.65
2011-09-27,63.05,0.2,315.24999999999994
2011-09-28,60.32,0.2,301.59999999999997
2011-09-29,61.52,0.2,307.6
2011-09-30,60.22,0.2,301.09999999999997
2011-10-03,56.57,0.2,282.84999999999997
2011-10-04,59.28,0.2,296.4
2011-10-05,58.16,0.2,290.79999999999995
2011-10-06,60.04,0.2,300.2
2011-10-07,57.9,0.2,289.5
2011-10-10,61.13,0.2,305.65
2011-10-11,59.03,0.2,295.15
2011-10-12,58.63,0.2,293.15
2011-10-13,58.4,0.2,292.0
2011-10-14,59.73,0.2,298.65
2011-10-17,58.17,0.2,290.84999999999997
2011-10-18,59.52,0.2,297.6
2011-10-19,58.58,0.2,292.9
2011-10-20,58.45,0.2,292.25
2011-10-21,59.09,0.2,295.45
2011-10-24,60.12,0.2,300.59999999999997
2011-10-25,59.4,0.2,297.0
2011-10-26,60.19,0.2,300.95
2011-10-27,62.69,0.2,313.45
2011-10-28,62.44,0.2,312.2
2011-10-31,62.4,0.2,312.0
2011-11-01,60.27,0.2,301.35
2011-11-02,61.63,0.2,308.15
2011-11-03,62.05,0.2,310.24999999999994
2011-11-04,61.46,0.37,166.10810810810813
2011-11-07,61.23,0.37,165.48648648648648
2011-11-08,61.56,0.37,166.3783783783784
2011-11-09,59.26,0.37,160.16216216216216
2011-11-10,60.01,0.37,162.1891891891892
2011-11-11,61.23,0.37,165.48648648648648
2011-11-14,60.07,0.37,162.35135135135135
2011-11-15,60.04,0.37,162.27027027027026
2011-11-16,59.62,0.37,161.13513513513513
2011-11-17,58.3,0.37,157.56756756756755
2011-11-18,58.36,0.37,157.72972972972974
2011-11-21,56.84,0.37,153.62162162162164
2011-11-22,57.26,0.37,154.75675675675674
2011-11-23,55.5,0.37,150.0
2011-11-25,55.35,0.37,149.5945945945946
2011-11-28,56.14,0.37,151.72972972972974
2011-11-29,55.81,0.37,150.83783783783784
2011-11-30,57.32,0.37,154.91891891891893
2011-12-01,57.1,0.37,154.32432432432432
2011-12-02,57.82,0.37,156.27027027027026
2011-12-05,58.07,0.37,156.94594594594594
2011-12-06,57.43,0.37,155.21621621621622
2011-12-07,58.37,0.37,157.75675675675674
2011-12-08,56.59,0.37,152.94594594594597
2011-12-09,57.26,0.37,154.75675675675674
2011-12-12,56.56,0.37,152.86486486486487
2011-12-13,57.0,0.37,154.05405405405406
2011-12-14,58.03,0.37,156.83783783783784
2011-12-15,59.78,0.37,161.56756756756758
2011-12-16,60.21,0.37,162.72972972972974
2011-12-19,59.67,0.37,161.2702702702703
2011-12-20,61.92,0.37,167.35135135135135
2011-12-21,62.41,0.37,168.67567567567568
2011-12-22,62.69,0.37,169.43243243243242
2011-12-23,62.91,0.37,170.02702702702703
2011-12-27,63.09,0.37,170.51351351351352
2011-12-28,62.43,0.37,168.72972972972974
2011-12-29,62.87,0.37,169.9189189189189
2011-12-30,62.55,0.37,169.05405405405403
2012-01-03,62.98,0.37,170.2162162162162
2012-01-04,62.13,0.37,167.91891891891893
2012-01-05,63.06,0.37,170.43243243243245
2012-01-06,62.74,0.37,169.56756756756758
2012-01-09,61.31,0.37,165.7027027027027
2012-01-10,61.18,0.37,165.35135135135135
2012-01-11,60.74,0.37,164.16216216216216
2012-01-12,58.8,0.37,158.9189189189189
2012-01-13,58.49,0.37,158.0810810810811
2012-01-17,58.89,0.37,159.16216216216216
2012-01-18,59.21,0.37,160.02702702702703
2012-01-19,60.15,0.37,162.56756756756758
2012-01-20,60.95,0.37,164.72972972972974
2012-01-23,61.79,0.37,167.0
2012-01-24,61.8,0.37,167.02702702702703
2012-01-25,62.66,0.37,169.35135135135135
2012-01-26,63.71,0.37,172.1891891891892
2012-01-27,64.06,0.37,173.13513513513513
