date,HST,HST_EPS,PE Ratio
2002-04-24,11.53,-0.07,-164.7142857142857
2002-04-25,11.66,-0.07,-166.57142857142856
2002-04-26,11.66,-0.07,-166.57142857142856
2002-04-29,11.57,-0.07,-165.28571428571428
2002-04-30,11.66,-0.07,-166.57142857142856
2002-05-01,11.8,-0.07,-168.57142857142856
2002-05-02,11.72,-0.07,-167.42857142857142
2002-05-03,11.59,-0.07,-165.57142857142856
2002-05-06,11.31,-0.08,-141.375
2002-05-07,11.47,-0.08,-143.375
2002-05-08,11.5,-0.08,-143.75
2002-05-09,11.11,-0.08,-138.875
2002-05-10,11.07,-0.08,-138.375
2002-05-13,11.11,-0.08,-138.875
2002-05-14,11.21,-0.08,-140.125
2002-05-15,11.5,-0.08,-143.75
2002-05-16,11.4,-0.08,-142.5
2002-05-17,11.44,-0.08,-143.0
2002-05-20,11.21,-0.08,-140.125
2002-05-21,10.89,-0.08,-136.125
2002-05-22,10.87,-0.08,-135.875
2002-05-23,11.49,-0.08,-143.625
2002-05-24,11.5,-0.08,-143.75
2002-05-28,11.6,-0.08,-145.0
2002-05-29,11.48,-0.08,-143.5
2002-05-30,11.44,-0.08,-143.0
2002-05-31,11.24,-0.08,-140.5
2002-06-03,11.24,-0.08,-140.5
2002-06-04,11.13,-0.08,-139.125
2002-06-05,11.26,-0.08,-140.75
2002-06-06,11.11,-0.08,-138.875
2002-06-07,11.16,-0.08,-139.5
2002-06-10,11.35,-0.08,-141.875
2002-06-11,11.29,-0.08,-141.125
2002-06-12,11.27,-0.08,-140.875
2002-06-13,11.15,-0.08,-139.375
2002-06-14,11.24,-0.08,-140.5
2002-06-17,11.36,-0.08,-142.0
2002-06-18,11.29,-0.08,-141.125
2002-06-19,11.24,-0.08,-140.5
2002-06-20,11.29,-0.08,-141.125
2002-06-21,11.21,-0.08,-140.125
2002-06-24,11.21,-0.08,-140.125
2002-06-25,11.31,-0.08,-141.375
2002-06-26,11.2,-0.08,-140.0
2002-06-27,11.06,-0.08,-138.25
2002-06-28,11.06,-0.08,-138.25
2002-07-01,10.98,-0.08,-137.25
2002-07-02,10.66,-0.08,-133.25
2002-07-03,10.43,-0.08,-130.375
2002-07-05,10.52,-0.08,-131.5
2002-07-08,10.49,-0.08,-131.125
2002-07-09,10.4,-0.08,-130.0
2002-07-10,10.3,-0.08,-128.75
2002-07-11,10.28,-0.08,-128.5
2002-07-12,10.13,-0.08,-126.62500000000001
2002-07-15,10.11,-0.08,-126.37499999999999
2002-07-16,10.19,-0.08,-127.37499999999999
2002-07-17,9.89,-0.08,-123.625
2002-07-18,9.75,-0.08,-121.875
2002-07-19,9.22,-0.08,-115.25
2002-07-22,9.17,-0.08,-114.625
2002-07-23,8.96,-0.08,-112.00000000000001
2002-07-24,9.08,-0.08,-113.5
2002-07-25,8.86,-0.08,-110.74999999999999
2002-07-26,9.52,-0.08,-118.99999999999999
2002-07-29,9.99,0.04,249.75
2002-07-30,10.18,0.04,254.5
2002-07-31,11.01,0.04,275.25
2002-08-01,9.9,0.04,247.5
2002-08-02,9.73,0.04,243.25
2002-08-05,9.32,0.04,233.0
2002-08-06,9.59,0.04,239.75
2002-08-07,9.89,0.04,247.25
2002-08-08,9.81,0.04,245.25
2002-08-09,9.74,0.04,243.5
2002-08-12,9.54,0.04,238.49999999999997
2002-08-13,9.59,0.04,239.75
2002-08-14,9.57,0.04,239.25
2002-08-15,9.59,0.04,239.75
2002-08-16,9.73,0.04,243.25
2002-08-19,9.59,0.04,239.75
2002-08-20,9.61,0.04,240.24999999999997
2002-08-21,9.79,0.04,244.74999999999997
2002-08-22,9.72,0.04,243.0
2002-08-23,9.93,0.04,248.25
2002-08-26,9.94,0.04,248.49999999999997
2002-08-27,9.84,0.04,246.0
2002-08-28,9.78,0.04,244.49999999999997
2002-08-29,9.61,0.04,240.24999999999997
2002-08-30,9.93,0.04,248.25
2002-09-03,9.59,0.04,239.75
2002-09-04,9.79,0.04,244.74999999999997
2002-09-05,9.54,0.04,238.49999999999997
2002-09-06,9.79,0.04,244.74999999999997
2002-09-09,9.54,0.04,238.49999999999997
2002-09-10,9.71,0.04,242.75000000000003
2002-09-11,9.72,0.04,243.0
2002-09-12,9.64,0.04,241.0
2002-09-13,9.81,0.04,245.25
2002-09-16,9.79,0.04,244.74999999999997
2002-09-17,9.79,0.04,244.74999999999997
2002-09-18,9.65,0.04,241.25
2002-09-19,9.7,0.04,242.49999999999997
2002-09-20,9.54,0.04,238.49999999999997
2002-09-23,9.2,0.04,229.99999999999997
2002-09-24,9.06,0.04,226.5
2002-09-25,9.04,0.04,225.99999999999997
2002-09-26,9.3,0.04,232.5
2002-09-27,9.17,0.04,229.25
2002-09-30,9.08,0.04,227.0
2002-10-01,9.05,0.04,226.25
2002-10-02,9.0,0.04,225.0
2002-10-03,8.81,0.04,220.25
2002-10-04,8.68,0.04,217.0
2002-10-07,8.31,0.04,207.75
2002-10-08,7.95,0.04,198.75
2002-10-09,7.63,0.04,190.75
2002-10-10,7.83,0.04,195.75
2002-10-11,7.98,0.04,199.5
2002-10-14,7.59,0.04,189.75
2002-10-15,7.83,0.04,195.75
2002-10-16,7.8,0.04,195.0
2002-10-17,8.01,0.04,200.25
2002-10-18,7.81,0.04,195.25
2002-10-21,7.83,-0.18,-43.5
2002-10-22,7.83,-0.18,-43.5
2002-10-23,8.03,-0.18,-44.61111111111111
2002-10-24,8.22,-0.18,-45.66666666666667
2002-10-25,8.28,-0.18,-46.0
2002-10-28,8.18,-0.18,-45.44444444444444
2002-10-29,7.98,-0.18,-44.333333333333336
2002-10-30,8.01,-0.18,-44.5
2002-10-31,8.03,-0.18,-44.61111111111111
2002-11-01,8.3,-0.18,-46.111111111111114
2002-11-04,8.32,-0.18,-46.22222222222223
2002-11-05,8.32,-0.18,-46.22222222222223
2002-11-06,8.52,-0.18,-47.333333333333336
2002-11-07,8.66,-0.18,-48.111111111111114
2002-11-08,8.46,-0.18,-47.00000000000001
2002-11-11,8.34,-0.18,-46.333333333333336
2002-11-12,8.62,-0.18,-47.888888888888886
2002-11-13,8.57,-0.18,-47.611111111111114
2002-11-14,8.71,-0.18,-48.38888888888889
2002-11-15,8.63,-0.18,-47.94444444444445
2002-11-18,8.81,-0.18,-48.94444444444445
2002-11-19,8.81,-0.18,-48.94444444444445
2002-11-20,8.89,-0.18,-49.38888888888889
2002-11-21,8.93,-0.18,-49.611111111111114
2002-11-22,9.06,-0.18,-50.333333333333336
2002-11-25,8.93,-0.18,-49.611111111111114
2002-11-26,8.8,-0.18,-48.88888888888889
2002-11-27,8.96,-0.18,-49.777777777777786
2002-11-29,8.96,-0.18,-49.777777777777786
2002-12-02,8.95,-0.18,-49.72222222222222
2002-12-03,8.81,-0.18,-48.94444444444445
2002-12-04,8.91,-0.18,-49.5
2002-12-05,8.56,-0.18,-47.55555555555556
2002-12-06,8.76,-0.18,-48.666666666666664
2002-12-09,8.87,-0.18,-49.27777777777778
2002-12-10,8.81,-0.18,-48.94444444444445
2002-12-11,8.69,-0.18,-48.27777777777778
2002-12-12,8.71,-0.18,-48.38888888888889
2002-12-13,8.42,-0.18,-46.77777777777778
2002-12-16,8.57,-0.18,-47.611111111111114
2002-12-17,8.39,-0.18,-46.611111111111114
2002-12-18,8.57,-0.18,-47.611111111111114
2002-12-19,8.55,-0.18,-47.50000000000001
2002-12-20,8.81,-0.18,-48.94444444444445
2002-12-23,8.7,-0.18,-48.33333333333333
2002-12-24,8.71,-0.18,-48.38888888888889
2002-12-26,8.71,-0.18,-48.38888888888889
2002-12-27,8.57,-0.18,-47.611111111111114
2002-12-30,8.61,-0.18,-47.83333333333333
2002-12-31,8.66,-0.18,-48.111111111111114
2003-01-02,8.71,-0.18,-48.38888888888889
2003-01-03,8.76,-0.18,-48.666666666666664
2003-01-06,8.88,-0.18,-49.33333333333334
2003-01-07,8.81,-0.18,-48.94444444444445
2003-01-08,8.52,-0.18,-47.333333333333336
2003-01-09,8.47,-0.18,-47.055555555555564
2003-01-10,8.38,-0.18,-46.555555555555564
2003-01-13,8.32,-0.18,-46.22222222222223
2003-01-14,8.55,-0.18,-47.50000000000001
2003-01-15,8.57,-0.18,-47.611111111111114
2003-01-16,8.48,-0.18,-47.111111111111114
2003-01-17,8.32,-0.18,-46.22222222222223
2003-01-21,8.08,-0.18,-44.88888888888889
2003-01-22,7.98,-0.18,-44.333333333333336
2003-01-23,7.95,-0.18,-44.16666666666667
2003-01-24,7.71,-0.18,-42.833333333333336
2003-01-27,7.73,-0.18,-42.94444444444445
2003-01-28,7.8,-0.18,-43.333333333333336
2003-01-29,7.78,-0.18,-43.22222222222223
2003-01-30,7.85,-0.18,-43.611111111111114
2003-01-31,7.98,-0.18,-44.333333333333336
2003-02-03,7.96,-0.18,-44.22222222222222
2003-02-04,7.98,-0.18,-44.333333333333336
2003-02-05,7.73,-0.18,-42.94444444444445
2003-02-06,7.82,-0.18,-43.44444444444445
2003-02-07,7.64,-0.18,-42.44444444444444
2003-02-10,7.64,-0.18,-42.44444444444444
2003-02-11,7.49,-0.18,-41.611111111111114
2003-02-12,7.35,-0.18,-40.833333333333336
2003-02-13,7.1,-0.18,-39.44444444444444
2003-02-14,7.0,-0.18,-38.88888888888889
2003-02-18,7.15,-0.18,-39.72222222222223
2003-02-19,7.39,-0.18,-41.05555555555556
2003-02-20,7.18,-0.18,-39.888888888888886
2003-02-21,7.43,-0.18,-41.27777777777778
2003-02-24,6.91,-0.18,-38.38888888888889
2003-02-25,6.83,-0.18,-37.94444444444444
2003-02-26,6.82,-0.18,-37.88888888888889
2003-02-27,6.75,-0.18,-37.5
2003-02-28,6.77,-0.18,-37.61111111111111
2003-03-03,6.79,-0.18,-37.72222222222222
2003-03-04,6.59,-0.18,-36.611111111111114
2003-03-05,6.45,-0.18,-35.833333333333336
2003-03-06,6.46,-0.18,-35.88888888888889
2003-03-07,6.55,-0.18,-36.388888888888886
2003-03-10,6.28,-0.18,-34.88888888888889
2003-03-11,6.24,-0.18,-34.66666666666667
2003-03-12,6.04,-0.18,-33.55555555555556
2003-03-13,6.07,-0.18,-33.72222222222223
2003-03-14,5.97,-0.18,-33.166666666666664
2003-03-17,6.29,-0.18,-34.94444444444444
2003-03-18,6.52,-0.18,-36.22222222222222
2003-03-19,6.86,-0.18,-38.111111111111114
2003-03-20,7.09,-0.18,-39.38888888888889
2003-03-21,7.46,-0.18,-41.44444444444444
2003-03-24,6.97,-0.18,-38.72222222222222
2003-03-25,6.86,-0.18,-38.111111111111114
2003-03-26,6.97,-0.18,-38.72222222222222
2003-03-27,6.83,-0.18,-37.94444444444444
2003-03-28,6.77,-0.18,-37.61111111111111
2003-03-31,6.77,-0.04,-169.25
2003-04-01,6.98,-0.04,-174.5
2003-04-02,7.24,-0.04,-181.0
2003-04-03,7.17,-0.04,-179.25
2003-04-04,7.04,-0.04,-176.0
2003-04-07,7.29,-0.04,-182.25
2003-04-08,6.95,-0.04,-173.75
2003-04-09,7.2,-0.04,-180.0
2003-04-10,7.05,-0.04,-176.25
2003-04-11,6.93,-0.04,-173.25
2003-04-14,7.1,-0.04,-177.5
2003-04-15,7.24,-0.04,-181.0
2003-04-16,7.34,-0.04,-183.5
2003-04-17,7.4,-0.04,-185.0
2003-04-21,7.62,-0.04,-190.5
2003-04-22,7.79,-0.04,-194.75
2003-04-23,7.88,-0.04,-197.0
2003-04-24,7.83,-0.04,-195.75
2003-04-25,7.69,-0.04,-192.25
2003-04-28,7.81,-0.04,-195.25
2003-04-29,7.84,-0.04,-196.0
2003-04-30,7.56,-0.04,-189.0
2003-05-01,7.64,-0.04,-191.0
2003-05-02,7.76,-0.04,-194.0
2003-05-05,7.85,-0.04,-196.25
2003-05-06,8.28,-0.04,-206.99999999999997
2003-05-07,8.09,-0.04,-202.25
2003-05-08,8.02,-0.04,-200.49999999999997
2003-05-09,8.13,-0.04,-203.25000000000003
2003-05-12,8.21,-0.19,-43.21052631578948
2003-05-13,8.14,-0.19,-42.8421052631579
2003-05-14,8.15,-0.19,-42.89473684210527
2003-05-15,8.17,-0.19,-43.0
2003-05-16,8.47,-0.19,-44.578947368421055
2003-05-19,8.26,-0.19,-43.473684210526315
2003-05-20,8.29,-0.19,-43.63157894736842
2003-05-21,8.26,-0.19,-43.473684210526315
2003-05-22,8.46,-0.19,-44.526315789473685
2003-05-23,8.34,-0.19,-43.89473684210526
2003-05-27,8.53,-0.19,-44.89473684210526
2003-05-28,8.71,-0.19,-45.8421052631579
2003-05-29,8.47,-0.19,-44.578947368421055
2003-05-30,8.81,-0.19,-46.36842105263158
2003-06-02,8.79,-0.19,-46.263157894736835
2003-06-03,8.78,-0.19,-46.21052631578947
2003-06-04,8.88,-0.19,-46.736842105263165
2003-06-05,8.93,-0.19,-47.0
2003-06-06,9.33,-0.19,-49.10526315789474
2003-06-09,9.13,-0.19,-48.05263157894737
2003-06-10,9.08,-0.19,-47.78947368421053
2003-06-11,9.27,-0.19,-48.78947368421052
2003-06-12,9.13,-0.19,-48.05263157894737
2003-06-13,8.91,-0.19,-46.89473684210526
2003-06-16,8.96,-0.19,-47.15789473684211
2003-06-17,8.93,-0.19,-47.0
2003-06-18,8.71,-0.19,-45.8421052631579
2003-06-19,8.54,-0.19,-44.94736842105263
2003-06-20,8.6,-0.19,-45.26315789473684
2003-06-23,8.49,-0.19,-44.68421052631579
2003-06-24,8.6,-0.19,-45.26315789473684
2003-06-25,8.58,-0.19,-45.1578947368421
2003-06-26,8.8,-0.19,-46.31578947368421
2003-06-27,8.93,-0.19,-47.0
2003-06-30,8.96,-0.19,-47.15789473684211
2003-07-01,8.96,-0.19,-47.15789473684211
2003-07-02,9.15,-0.19,-48.15789473684211
2003-07-03,9.17,-0.19,-48.26315789473684
2003-07-07,9.1,-0.19,-47.89473684210526
2003-07-08,9.27,-0.19,-48.78947368421052
2003-07-09,9.5,-0.19,-50.0
2003-07-10,9.54,-0.19,-50.210526315789465
2003-07-11,9.62,-0.19,-50.63157894736842
2003-07-14,9.78,-0.19,-51.473684210526315
2003-07-15,9.89,-0.19,-52.05263157894737
2003-07-16,9.89,-0.19,-52.05263157894737
2003-07-17,9.54,-0.19,-50.210526315789465
2003-07-18,9.54,-0.19,-50.210526315789465
2003-07-21,9.52,-0.19,-50.10526315789473
2003-07-22,9.69,-0.19,-51.0
2003-07-23,9.18,-0.19,-48.315789473684205
2003-07-24,9.33,-0.19,-49.10526315789474
2003-07-25,9.5,-0.19,-50.0
2003-07-28,9.57,-0.19,-50.36842105263158
2003-07-29,9.7,-0.19,-51.05263157894736
2003-07-30,9.79,-0.19,-51.52631578947368
2003-07-31,9.77,-0.19,-51.421052631578945
2003-08-01,9.79,-0.19,-51.52631578947368
2003-08-04,9.74,-0.12,-81.16666666666667
2003-08-05,9.77,-0.12,-81.41666666666667
2003-08-06,9.77,-0.12,-81.41666666666667
2003-08-07,9.76,-0.12,-81.33333333333333
2003-08-08,9.66,-0.12,-80.5
2003-08-11,9.73,-0.12,-81.08333333333334
2003-08-12,9.19,-0.12,-76.58333333333333
2003-08-13,9.15,-0.12,-76.25
2003-08-14,9.3,-0.12,-77.50000000000001
2003-08-15,9.27,-0.12,-77.25
2003-08-18,9.5,-0.12,-79.16666666666667
2003-08-19,9.65,-0.12,-80.41666666666667
2003-08-20,9.65,-0.12,-80.41666666666667
2003-08-21,9.77,-0.12,-81.41666666666667
2003-08-22,9.64,-0.12,-80.33333333333334
2003-08-25,9.53,-0.12,-79.41666666666666
2003-08-26,9.64,-0.12,-80.33333333333334
2003-08-27,9.84,-0.12,-82.0
2003-08-28,9.84,-0.12,-82.0
2003-08-29,9.81,-0.12,-81.75000000000001
2003-09-02,9.94,-0.12,-82.83333333333333
2003-09-03,10.05,-0.12,-83.75000000000001
2003-09-04,10.0,-0.12,-83.33333333333334
2003-09-05,9.94,-0.12,-82.83333333333333
2003-09-08,10.02,-0.12,-83.5
2003-09-09,9.85,-0.12,-82.08333333333333
2003-09-10,9.73,-0.12,-81.08333333333334
2003-09-11,9.79,-0.12,-81.58333333333333
2003-09-12,9.78,-0.12,-81.5
2003-09-15,9.74,-0.12,-81.16666666666667
2003-09-16,10.07,-0.12,-83.91666666666667
2003-09-17,9.91,-0.12,-82.58333333333334
2003-09-18,10.3,-0.12,-85.83333333333334
2003-09-19,10.36,-0.12,-86.33333333333333
2003-09-22,10.43,-0.12,-86.91666666666667
2003-09-23,10.62,-0.12,-88.5
2003-09-24,10.41,-0.12,-86.75
2003-09-25,10.31,-0.12,-85.91666666666667
2003-09-26,10.22,-0.12,-85.16666666666667
2003-09-29,10.36,-0.12,-86.33333333333333
2003-09-30,10.5,-0.12,-87.5
2003-10-01,10.8,-0.12,-90.00000000000001
2003-10-02,10.91,-0.12,-90.91666666666667
2003-10-03,11.11,-0.12,-92.58333333333333
2003-10-06,11.25,-0.12,-93.75
2003-10-07,11.43,-0.12,-95.25
2003-10-08,11.45,-0.12,-95.41666666666666
2003-10-09,11.48,-0.12,-95.66666666666667
2003-10-10,11.5,-0.12,-95.83333333333334
2003-10-13,11.57,-0.12,-96.41666666666667
2003-10-14,11.55,-0.12,-96.25000000000001
2003-10-15,11.4,-0.12,-95.0
2003-10-16,11.3,-0.12,-94.16666666666667
2003-10-17,11.16,-0.12,-93.0
2003-10-20,11.01,-0.12,-91.75
2003-10-21,11.0,-0.27,-40.74074074074074
2003-10-22,10.52,-0.27,-38.96296296296296
2003-10-23,10.69,-0.27,-39.59259259259259
2003-10-24,10.47,-0.27,-38.77777777777778
2003-10-27,10.57,-0.27,-39.148148148148145
2003-10-28,10.57,-0.27,-39.148148148148145
2003-10-29,10.51,-0.27,-38.925925925925924
2003-10-30,10.47,-0.27,-38.77777777777778
2003-10-31,10.23,-0.27,-37.888888888888886
2003-11-03,10.38,-0.27,-38.44444444444444
2003-11-04,10.38,-0.27,-38.44444444444444
2003-11-05,10.38,-0.27,-38.44444444444444
2003-11-06,10.54,-0.27,-39.03703703703703
2003-11-07,10.7,-0.27,-39.629629629629626
2003-11-10,10.72,-0.27,-39.7037037037037
2003-11-11,10.62,-0.27,-39.33333333333333
2003-11-12,10.67,-0.27,-39.51851851851852
2003-11-13,10.57,-0.27,-39.148148148148145
2003-11-14,10.54,-0.27,-39.03703703703703
2003-11-17,10.54,-0.27,-39.03703703703703
2003-11-18,10.58,-0.27,-39.18518518518518
2003-11-19,10.53,-0.27,-38.99999999999999
2003-11-20,10.4,-0.27,-38.51851851851852
2003-11-21,10.45,-0.27,-38.703703703703695
2003-11-24,10.59,-0.27,-39.22222222222222
2003-11-25,10.7,-0.27,-39.629629629629626
2003-11-26,10.89,-0.27,-40.333333333333336
2003-11-28,10.92,-0.27,-40.44444444444444
2003-12-01,11.23,-0.27,-41.59259259259259
2003-12-02,11.16,-0.27,-41.33333333333333
2003-12-03,11.38,-0.27,-42.148148148148145
2003-12-04,11.26,-0.27,-41.7037037037037
2003-12-05,11.21,-0.27,-41.51851851851852
2003-12-08,11.06,-0.27,-40.96296296296296
2003-12-09,10.97,-0.27,-40.629629629629626
2003-12-10,11.06,-0.27,-40.96296296296296
2003-12-11,11.13,-0.27,-41.22222222222222
2003-12-12,11.11,-0.27,-41.148148148148145
2003-12-15,11.24,-0.27,-41.629629629629626
2003-12-16,11.26,-0.27,-41.7037037037037
2003-12-17,11.32,-0.27,-41.925925925925924
2003-12-18,11.47,-0.27,-42.48148148148148
2003-12-19,11.5,-0.27,-42.59259259259259
2003-12-22,11.58,-0.27,-42.888888888888886
2003-12-23,11.59,-0.27,-42.925925925925924
2003-12-24,11.61,-0.27,-42.99999999999999
2003-12-26,11.73,-0.27,-43.44444444444444
2003-12-29,11.88,-0.27,-44.0
2003-12-30,11.95,-0.27,-44.25925925925925
2003-12-31,12.06,-0.27,-44.666666666666664
2004-01-02,11.99,-0.27,-44.407407407407405
2004-01-05,11.75,-0.27,-43.51851851851852
2004-01-06,12.05,-0.27,-44.629629629629626
2004-01-07,11.91,-0.27,-44.11111111111111
2004-01-08,11.96,-0.27,-44.2962962962963
2004-01-09,11.99,-0.27,-44.407407407407405
2004-01-12,12.21,-0.27,-45.22222222222222
2004-01-13,12.33,-0.27,-45.666666666666664
2004-01-14,12.48,-0.27,-46.22222222222222
2004-01-15,12.53,-0.27,-46.407407407407405
2004-01-16,12.44,-0.27,-46.07407407407407
2004-01-20,12.64,-0.27,-46.81481481481482
2004-01-21,12.66,-0.27,-46.888888888888886
2004-01-22,12.59,-0.27,-46.629629629629626
2004-01-23,12.61,-0.27,-46.703703703703695
2004-01-26,12.73,-0.27,-47.148148148148145
2004-01-27,12.55,-0.27,-46.48148148148148
2004-01-28,12.53,-0.27,-46.407407407407405
2004-01-29,12.48,-0.27,-46.22222222222222
2004-01-30,12.4,-0.27,-45.925925925925924
2004-02-02,12.48,-0.27,-46.22222222222222
2004-02-03,12.33,-0.27,-45.666666666666664
2004-02-04,12.03,-0.27,-44.55555555555555
2004-02-05,12.48,-0.27,-46.22222222222222
2004-02-06,12.68,-0.27,-46.96296296296296
2004-02-09,12.53,-0.27,-46.407407407407405
2004-02-10,12.51,-0.27,-46.33333333333333
2004-02-11,12.57,-0.27,-46.55555555555555
2004-02-12,12.48,-0.27,-46.22222222222222
2004-02-13,12.32,-0.27,-45.629629629629626
2004-02-17,12.23,-0.27,-45.2962962962963
2004-02-18,12.24,-0.27,-45.33333333333333
2004-02-19,12.24,-0.27,-45.33333333333333
2004-02-20,12.12,-0.27,-44.888888888888886
2004-02-23,12.12,-0.27,-44.888888888888886
2004-02-24,12.08,-0.27,-44.74074074074074
2004-02-25,12.09,-0.27,-44.77777777777777
2004-02-26,11.85,-0.27,-43.888888888888886
2004-02-27,11.9,-0.27,-44.07407407407407
2004-03-01,12.24,-0.27,-45.33333333333333
2004-03-02,12.29,-0.37,-33.21621621621622
2004-03-03,12.16,-0.37,-32.86486486486486
2004-03-04,12.22,-0.37,-33.02702702702703
2004-03-05,12.17,-0.37,-32.891891891891895
2004-03-08,12.26,-0.37,-33.13513513513514
2004-03-09,12.16,-0.37,-32.86486486486486
2004-03-10,11.94,-0.37,-32.27027027027027
2004-03-11,11.87,-0.37,-32.08108108108108
2004-03-12,12.1,-0.37,-32.7027027027027
2004-03-15,11.86,-0.37,-32.054054054054056
2004-03-16,12.01,-0.37,-32.45945945945946
2004-03-17,12.29,-0.37,-33.21621621621622
2004-03-18,12.22,-0.37,-33.02702702702703
2004-03-19,12.04,-0.37,-32.54054054054054
2004-03-22,11.7,-0.37,-31.62162162162162
2004-03-23,11.94,-0.37,-32.27027027027027
2004-03-24,11.71,-0.37,-31.648648648648653
2004-03-25,11.96,-0.37,-32.32432432432433
2004-03-26,12.0,-0.37,-32.432432432432435
2004-03-29,12.13,-0.37,-32.78378378378379
2004-03-30,12.45,-0.37,-33.648648648648646
2004-03-31,12.51,-0.37,-33.810810810810814
2004-04-01,12.63,-0.37,-34.13513513513514
2004-04-02,12.64,-0.37,-34.16216216216216
2004-04-05,12.35,-0.37,-33.37837837837838
2004-04-06,11.94,-0.37,-32.27027027027027
2004-04-07,12.19,-0.37,-32.945945945945944
2004-04-08,12.03,-0.37,-32.51351351351351
2004-04-12,11.75,-0.37,-31.756756756756758
2004-04-13,11.59,-0.37,-31.324324324324323
2004-04-14,11.53,-0.37,-31.16216216216216
2004-04-15,11.77,-0.37,-31.81081081081081
2004-04-16,11.91,-0.37,-32.18918918918919
2004-04-19,12.07,-0.37,-32.62162162162162
2004-04-20,11.61,-0.37,-31.37837837837838
2004-04-21,11.61,-0.37,-31.37837837837838
2004-04-22,12.06,-0.37,-32.5945945945946
2004-04-23,11.95,-0.37,-32.2972972972973
2004-04-26,11.94,-0.37,-32.27027027027027
2004-04-27,11.94,-0.37,-32.27027027027027
2004-04-28,11.94,-0.37,-32.27027027027027
2004-04-29,11.75,-0.37,-31.756756756756758
2004-04-30,11.65,-0.37,-31.486486486486488
2004-05-03,11.92,-0.37,-32.21621621621622
2004-05-04,11.86,-0.14,-84.71428571428571
2004-05-05,11.7,-0.14,-83.57142857142856
2004-05-06,11.65,-0.14,-83.21428571428571
2004-05-07,11.32,-0.14,-80.85714285714285
2004-05-10,11.15,-0.14,-79.64285714285714
2004-05-11,11.19,-0.14,-79.92857142857142
2004-05-12,11.13,-0.14,-79.5
2004-05-13,11.24,-0.14,-80.28571428571428
2004-05-14,11.44,-0.14,-81.71428571428571
2004-05-17,11.49,-0.14,-82.07142857142857
2004-05-18,11.55,-0.14,-82.5
2004-05-19,11.45,-0.14,-81.78571428571428
2004-05-20,11.6,-0.14,-82.85714285714285
2004-05-21,11.62,-0.14,-82.99999999999999
2004-05-24,11.58,-0.14,-82.71428571428571
2004-05-25,11.75,-0.14,-83.92857142857142
2004-05-26,11.71,-0.14,-83.64285714285714
2004-05-27,11.82,-0.14,-84.42857142857142
2004-05-28,12.0,-0.14,-85.71428571428571
2004-06-01,11.94,-0.14,-85.28571428571428
2004-06-02,12.11,-0.14,-86.49999999999999
2004-06-03,12.07,-0.14,-86.21428571428571
2004-06-04,12.33,-0.14,-88.07142857142857
2004-06-07,12.42,-0.14,-88.71428571428571
2004-06-08,12.33,-0.14,-88.07142857142857
2004-06-09,12.22,-0.14,-87.28571428571428
2004-06-10,12.04,-0.14,-85.99999999999999
2004-06-14,11.98,-0.14,-85.57142857142857
2004-06-15,12.04,-0.14,-85.99999999999999
2004-06-16,12.01,-0.14,-85.78571428571428
2004-06-17,12.05,-0.14,-86.07142857142857
2004-06-18,12.0,-0.14,-85.71428571428571
2004-06-21,12.02,-0.14,-85.85714285714285
2004-06-22,12.18,-0.14,-86.99999999999999
2004-06-23,12.33,-0.14,-88.07142857142857
2004-06-24,12.19,-0.14,-87.07142857142856
2004-06-25,12.28,-0.14,-87.71428571428571
2004-06-28,12.24,-0.14,-87.42857142857142
2004-06-29,12.0,-0.14,-85.71428571428571
2004-06-30,12.1,-0.14,-86.42857142857142
2004-07-01,12.28,-0.14,-87.71428571428571
2004-07-02,12.45,-0.14,-88.92857142857142
2004-07-06,12.28,-0.14,-87.71428571428571
2004-07-07,12.48,-0.14,-89.14285714285714
2004-07-08,12.29,-0.14,-87.78571428571428
2004-07-09,12.26,-0.14,-87.57142857142856
2004-07-12,12.43,-0.14,-88.78571428571428
2004-07-13,12.27,-0.14,-87.64285714285712
2004-07-14,12.33,-0.14,-88.07142857142857
2004-07-15,12.54,-0.14,-89.57142857142856
2004-07-16,12.56,-0.14,-89.71428571428571
2004-07-19,12.68,-0.14,-90.57142857142856
2004-07-20,12.51,-0.14,-89.35714285714285
2004-07-21,13.14,-0.14,-93.85714285714285
2004-07-22,12.91,-0.14,-92.21428571428571
2004-07-23,12.9,-0.14,-92.14285714285714
2004-07-26,12.7,-0.07,-181.4285714285714
2004-07-27,12.73,-0.07,-181.85714285714283
2004-07-28,12.73,-0.07,-181.85714285714283
2004-07-29,12.73,-0.07,-181.85714285714283
2004-07-30,12.68,-0.07,-181.1428571428571
2004-08-02,12.68,-0.07,-181.1428571428571
2004-08-03,12.59,-0.07,-179.85714285714283
2004-08-04,12.6,-0.07,-179.99999999999997
2004-08-05,12.38,-0.07,-176.85714285714286
2004-08-06,12.15,-0.07,-173.57142857142856
2004-08-09,12.12,-0.07,-173.1428571428571
2004-08-10,12.23,-0.07,-174.7142857142857
2004-08-11,12.27,-0.07,-175.28571428571425
2004-08-12,12.05,-0.07,-172.14285714285714
2004-08-13,11.97,-0.07,-171.0
2004-08-16,12.16,-0.07,-173.7142857142857
2004-08-17,12.49,-0.07,-178.42857142857142
2004-08-18,12.72,-0.07,-181.7142857142857
2004-08-19,12.45,-0.07,-177.85714285714283
2004-08-20,12.73,-0.07,-181.85714285714283
2004-08-23,12.87,-0.07,-183.85714285714283
