date,PM,PM_EPS,PE Ratio
2010-08-25,51.52,1.07,48.149532710280376
2010-08-26,51.06,1.07,47.7196261682243
2010-08-27,51.44,1.07,48.074766355140184
2010-08-30,51.43,1.07,48.06542056074766
2010-08-31,51.36,1.07,48.0
2010-09-01,52.97,1.07,49.50467289719626
2010-09-02,53.29,1.07,49.803738317757
2010-09-03,54.04,1.07,50.50467289719626
2010-09-07,53.64,1.07,50.13084112149532
2010-09-08,53.62,1.07,50.112149532710276
2010-09-09,53.75,1.07,50.23364485981308
2010-09-10,54.6,1.07,51.02803738317757
2010-09-13,54.77,1.07,51.18691588785047
2010-09-14,54.86,1.07,51.271028037383175
2010-09-15,55.54,1.07,51.90654205607476
2010-09-16,55.11,1.07,51.50467289719626
2010-09-17,55.12,1.07,51.51401869158878
2010-09-20,55.95,1.07,52.28971962616822
2010-09-21,56.04,1.07,52.37383177570093
2010-09-22,55.19,1.07,51.57943925233644
2010-09-23,55.11,1.07,51.50467289719626
2010-09-24,56.1,1.07,52.429906542056074
2010-09-27,55.46,1.07,51.83177570093458
2010-09-28,56.08,1.07,52.41121495327102
2010-09-29,56.32,1.07,52.63551401869159
2010-09-30,56.02,1.07,52.35514018691589
2010-10-01,55.55,1.07,51.915887850467286
2010-10-04,55.29,1.07,51.67289719626168
2010-10-05,55.35,1.07,51.72897196261682
2010-10-06,56.31,1.07,52.626168224299064
2010-10-07,56.29,1.07,52.60747663551401
2010-10-08,56.63,1.07,52.925233644859816
2010-10-11,56.42,1.07,52.72897196261682
2010-10-12,57.18,1.07,53.4392523364486
2010-10-13,57.36,1.07,53.60747663551402
2010-10-14,57.75,1.07,53.971962616822424
2010-10-15,58.54,1.07,54.71028037383177
2010-10-18,58.38,1.07,54.5607476635514
2010-10-19,57.07,1.07,53.336448598130836
2010-10-20,57.48,1.07,53.719626168224295
2010-10-21,57.56,1.07,53.794392523364486
2010-10-22,58.13,1.07,54.32710280373832
2010-10-25,59.47,1.07,55.57943925233644
2010-10-26,59.5,1.07,55.60747663551402
2010-10-27,58.98,1.07,55.1214953271028
2010-10-28,59.26,1.07,55.38317757009345
2010-10-29,58.51,1.07,54.6822429906542
2010-11-01,58.29,1.07,54.47663551401869
2010-11-02,58.46,1.07,54.63551401869159
2010-11-03,59.3,1.07,55.420560747663544
2010-11-04,60.82,1.07,56.8411214953271
2010-11-05,60.44,1.0,60.44
2010-11-08,60.22,1.0,60.22
2010-11-09,59.56,1.0,59.56
2010-11-10,59.61,1.0,59.61
2010-11-11,59.82,1.0,59.82
2010-11-12,59.64,1.0,59.64
2010-11-15,59.45,1.0,59.45
2010-11-16,58.54,1.0,58.54
2010-11-17,57.79,1.0,57.79
2010-11-18,59.45,1.0,59.45
2010-11-19,59.81,1.0,59.81
2010-11-22,59.48,1.0,59.48
2010-11-23,58.77,1.0,58.77
2010-11-24,59.21,1.0,59.21
2010-11-26,58.78,1.0,58.78
2010-11-29,57.82,1.0,57.82
2010-11-30,56.89,1.0,56.89
2010-12-01,57.7,1.0,57.7
2010-12-02,57.93,1.0,57.93
2010-12-03,58.12,1.0,58.12
2010-12-06,58.53,1.0,58.53
2010-12-07,59.4,1.0,59.4
2010-12-08,59.35,1.0,59.35
2010-12-09,59.39,1.0,59.39
2010-12-10,59.0,1.0,59.0
2010-12-13,58.7,1.0,58.7
2010-12-14,59.39,1.0,59.39
2010-12-15,59.41,1.0,59.41
2010-12-16,59.71,1.0,59.71
2010-12-17,59.69,1.0,59.69
2010-12-20,59.57,1.0,59.57
2010-12-21,58.48,1.0,58.48
2010-12-22,58.87,1.0,58.87
2010-12-23,58.67,1.0,58.67
2010-12-27,58.6,1.0,58.6
2010-12-28,58.53,1.0,58.53
2010-12-29,58.75,1.0,58.75
2010-12-30,58.49,1.0,58.49
2010-12-31,58.53,1.0,58.53
2011-01-03,58.67,1.0,58.67
2011-01-04,58.67,1.0,58.67
2011-01-05,58.5,1.0,58.5
2011-01-06,57.72,1.0,57.72
2011-01-07,56.42,1.0,56.42
2011-01-10,56.51,1.0,56.51
2011-01-11,56.02,1.0,56.02
2011-01-12,56.59,1.0,56.59
2011-01-13,56.5,1.0,56.5
2011-01-14,56.67,1.0,56.67
2011-01-18,56.22,1.0,56.22
2011-01-19,56.59,1.0,56.59
2011-01-20,56.49,1.0,56.49
2011-01-21,56.7,1.0,56.7
2011-01-24,57.1,1.0,57.1
2011-01-25,57.53,1.0,57.53
2011-01-26,57.38,1.0,57.38
2011-01-27,56.99,1.0,56.99
2011-01-28,56.6,1.0,56.6
2011-01-31,57.24,1.0,57.24
2011-02-01,57.72,1.0,57.72
2011-02-02,57.68,1.0,57.68
2011-02-03,58.01,1.0,58.01
2011-02-04,58.67,1.0,58.67
2011-02-07,59.0,1.0,59.0
2011-02-08,59.06,1.0,59.06
2011-02-09,59.54,1.0,59.54
2011-02-10,59.17,1.0,59.17
2011-02-11,59.62,1.0,59.62
2011-02-14,59.74,1.0,59.74
2011-02-15,59.89,1.0,59.89
2011-02-16,60.7,1.0,60.7
2011-02-17,60.84,1.0,60.84
2011-02-18,61.43,1.0,61.43
2011-02-22,61.54,1.0,61.54
2011-02-23,61.98,1.0,61.98
2011-02-24,62.29,1.0,62.29
2011-02-25,62.25,0.97,64.17525773195877
2011-02-28,62.78,0.97,64.72164948453609
2011-03-01,62.27,0.97,64.1958762886598
2011-03-02,62.92,0.97,64.8659793814433
2011-03-03,63.67,0.97,65.63917525773196
2011-03-04,63.5,0.97,65.4639175257732
2011-03-07,63.64,0.97,65.60824742268042
2011-03-08,64.25,0.97,66.23711340206185
2011-03-09,64.35,0.97,66.34020618556701
2011-03-10,63.76,0.97,65.73195876288659
2011-03-11,63.78,0.97,65.75257731958763
2011-03-14,63.58,0.97,65.54639175257732
2011-03-15,62.7,0.97,64.63917525773196
2011-03-16,61.87,0.97,63.78350515463917
2011-03-17,61.79,0.97,63.70103092783505
2011-03-18,61.72,0.97,63.628865979381445
2011-03-21,62.95,0.97,64.89690721649485
2011-03-22,63.34,0.97,65.29896907216495
2011-03-23,63.84,0.97,65.81443298969073
2011-03-24,64.52,0.97,66.51546391752576
2011-03-25,65.12,0.97,67.1340206185567
2011-03-28,65.17,0.97,67.18556701030928
2011-03-29,65.26,0.97,67.27835051546393
2011-03-30,65.7,0.97,67.7319587628866
2011-03-31,65.63,0.97,67.65979381443299
2011-04-01,64.93,0.97,66.93814432989691
2011-04-04,64.92,0.97,66.9278350515464
2011-04-05,65.55,0.97,67.57731958762886
2011-04-06,65.81,0.97,67.84536082474227
2011-04-07,65.68,0.97,67.71134020618558
2011-04-08,65.83,0.97,67.8659793814433
2011-04-11,66.83,0.97,68.89690721649484
2011-04-12,66.04,0.97,68.08247422680414
2011-04-13,66.11,0.97,68.15463917525773
2011-04-14,66.19,0.97,68.23711340206185
2011-04-15,66.56,0.97,68.61855670103093
2011-04-18,65.76,0.97,67.79381443298969
2011-04-19,66.13,0.97,68.17525773195877
2011-04-20,66.48,0.97,68.53608247422682
2011-04-21,67.61,0.97,69.70103092783505
2011-04-25,67.6,0.97,69.69072164948453
2011-04-26,67.59,0.97,69.68041237113403
2011-04-27,67.52,0.97,69.6082474226804
2011-04-28,69.03,0.97,71.16494845360825
2011-04-29,69.44,0.97,71.58762886597938
2011-05-02,69.31,0.97,71.45360824742268
2011-05-03,69.55,0.97,71.70103092783505
2011-05-04,69.35,0.97,71.49484536082474
2011-05-05,68.39,0.97,70.50515463917526
2011-05-06,68.6,1.07,64.11214953271028
2011-05-09,68.29,1.07,63.822429906542055
2011-05-10,68.28,1.07,63.81308411214953
2011-05-11,68.17,1.07,63.71028037383177
2011-05-12,68.21,1.07,63.74766355140186
2011-05-13,68.31,1.07,63.8411214953271
2011-05-16,68.44,1.07,63.9626168224299
2011-05-17,68.59,1.07,64.10280373831776
2011-05-18,69.28,1.07,64.74766355140187
2011-05-19,70.68,1.07,66.05607476635514
2011-05-20,70.19,1.07,65.59813084112149
2011-05-23,69.1,1.07,64.57943925233644
2011-05-24,69.86,1.07,65.28971962616822
2011-05-25,69.49,1.07,64.94392523364485
2011-05-26,70.3,1.07,65.70093457943925
2011-05-27,70.52,1.07,65.90654205607476
2011-05-31,71.75,1.07,67.05607476635514
2011-06-01,71.07,1.07,66.42056074766354
2011-06-02,69.91,1.07,65.33644859813083
2011-06-03,68.99,1.07,64.47663551401868
2011-06-06,68.32,1.07,63.85046728971962
2011-06-07,67.81,1.07,63.373831775700936
2011-06-08,68.04,1.07,63.58878504672897
2011-06-09,68.12,1.07,63.66355140186916
2011-06-10,67.35,1.07,62.94392523364485
2011-06-13,67.53,1.07,63.112149532710276
2011-06-14,68.92,1.07,64.41121495327103
2011-06-15,67.51,1.07,63.09345794392524
2011-06-16,67.52,1.07,63.102803738317746
2011-06-17,68.48,1.07,64.0
2011-06-20,69.08,1.07,64.5607476635514
2011-06-21,68.05,1.07,63.59813084112149
2011-06-22,66.65,1.07,62.28971962616823
2011-06-23,66.17,1.07,61.8411214953271
2011-06-24,65.1,1.07,60.841121495327094
2011-06-27,65.92,1.07,61.60747663551402
2011-06-28,65.89,1.07,61.57943925233644
2011-06-29,66.17,1.07,61.8411214953271
2011-06-30,66.77,1.07,62.4018691588785
2011-07-01,66.75,1.07,62.38317757009345
2011-07-05,67.19,1.07,62.79439252336448
2011-07-06,68.24,1.07,63.77570093457943
2011-07-07,69.14,1.07,64.61682242990653
2011-07-08,69.41,1.07,64.86915887850466
2011-07-11,68.68,1.07,64.18691588785047
2011-07-12,67.1,1.07,62.710280373831765
2011-07-13,66.84,1.07,62.467289719626166
2011-07-14,66.42,1.07,62.074766355140184
2011-07-15,66.93,1.07,62.55140186915888
2011-07-18,66.83,1.07,62.45794392523364
2011-07-19,68.51,1.07,64.02803738317758
2011-07-20,68.19,1.07,63.72897196261682
2011-07-21,71.49,1.07,66.81308411214953
2011-07-22,72.11,1.07,67.39252336448598
2011-07-25,72.13,1.07,67.41121495327101
2011-07-26,71.92,1.07,67.21495327102804
2011-07-27,71.77,1.07,67.07476635514018
2011-07-28,72.35,1.07,67.61682242990653
2011-07-29,71.17,1.07,66.51401869158879
2011-08-01,70.72,1.07,66.09345794392523
2011-08-02,69.75,1.07,65.18691588785046
2011-08-03,69.96,1.07,65.38317757009345
2011-08-04,67.4,1.07,62.99065420560748
2011-08-05,69.34,1.35,51.36296296296296
2011-08-08,66.27,1.35,49.08888888888888
2011-08-09,67.4,1.35,49.925925925925924
2011-08-10,64.9,1.35,48.074074074074076
2011-08-11,65.55,1.35,48.55555555555555
2011-08-12,66.63,1.35,49.35555555555555
2011-08-15,68.33,1.35,50.61481481481481
2011-08-16,67.7,1.35,50.148148148148145
2011-08-17,69.06,1.35,51.15555555555555
2011-08-18,68.5,1.35,50.74074074074074
2011-08-19,68.83,1.35,50.98518518518518
2011-08-22,68.72,1.35,50.9037037037037
2011-08-23,70.27,1.35,52.05185185185184
2011-08-24,70.14,1.35,51.955555555555556
2011-08-25,68.87,1.35,51.01481481481481
2011-08-26,69.2,1.35,51.25925925925926
2011-08-29,70.5,1.35,52.22222222222222
2011-08-30,70.12,1.35,51.94074074074074
2011-08-31,69.32,1.35,51.34814814814814
2011-09-01,69.3,1.35,51.33333333333333
2011-09-02,68.24,1.35,50.548148148148144
2011-09-06,67.81,1.35,50.22962962962963
2011-09-07,68.96,1.35,51.081481481481475
2011-09-08,68.55,1.35,50.77777777777777
2011-09-09,65.9,1.35,48.81481481481482
2011-09-12,66.02,1.35,48.9037037037037
2011-09-13,65.97,1.35,48.86666666666666
2011-09-14,67.59,1.35,50.06666666666666
2011-09-15,68.29,1.35,50.58518518518519
2011-09-16,69.08,1.35,51.170370370370364
2011-09-19,67.91,1.35,50.3037037037037
2011-09-20,68.28,1.35,50.577777777777776
2011-09-21,66.8,1.35,49.481481481481474
2011-09-22,64.96,1.35,48.11851851851851
2011-09-23,63.81,1.35,47.266666666666666
2011-09-26,64.58,1.35,47.837037037037035
2011-09-27,64.71,1.35,47.93333333333332
2011-09-28,63.38,1.35,46.94814814814815
2011-09-29,64.01,1.35,47.41481481481482
2011-09-30,62.38,1.35,46.20740740740741
2011-10-03,61.76,1.35,45.74814814814815
2011-10-04,62.8,1.35,46.51851851851851
2011-10-05,63.29,1.35,46.88148148148148
2011-10-06,64.58,1.35,47.837037037037035
2011-10-07,65.13,1.35,48.24444444444444
2011-10-10,66.05,1.35,48.925925925925924
2011-10-11,65.3,1.35,48.37037037037037
2011-10-12,66.31,1.35,49.11851851851852
2011-10-13,66.45,1.35,49.22222222222222
2011-10-14,67.4,1.35,49.925925925925924
2011-10-17,67.04,1.35,49.65925925925926
2011-10-18,66.31,1.35,49.11851851851852
2011-10-19,66.03,1.35,48.91111111111111
2011-10-20,68.19,1.35,50.511111111111106
2011-10-21,70.0,1.35,51.85185185185185
2011-10-24,69.48,1.35,51.46666666666667
2011-10-25,68.84,1.35,50.992592592592594
2011-10-26,70.8,1.35,52.444444444444436
2011-10-27,72.0,1.35,53.33333333333333
2011-10-28,72.12,1.35,53.422222222222224
2011-10-31,69.87,1.35,51.75555555555555
2011-11-01,68.76,1.35,50.93333333333334
2011-11-02,69.87,1.35,51.75555555555555
2011-11-03,70.79,1.37,51.67153284671533
2011-11-04,70.21,1.37,51.248175182481745
2011-11-07,70.5,1.37,51.459854014598534
2011-11-08,71.2,1.37,51.97080291970803
2011-11-09,69.62,1.37,50.81751824817518
2011-11-10,71.0,1.37,51.824817518248175
2011-11-11,71.64,1.37,52.29197080291971
2011-11-14,71.21,1.37,51.97810218978101
2011-11-15,71.52,1.37,52.20437956204379
2011-11-16,71.62,1.37,52.277372262773724
2011-11-17,72.08,1.37,52.61313868613138
2011-11-18,73.09,1.37,53.35036496350365
2011-11-21,72.0,1.37,52.55474452554744
2011-11-22,72.01,1.37,52.56204379562044
2011-11-23,71.02,1.37,51.83941605839416
2011-11-25,71.31,1.37,52.051094890510946
2011-11-28,73.09,1.37,53.35036496350365
2011-11-29,74.46,1.37,54.350364963503644
2011-11-30,76.24,1.37,55.64963503649634
2011-12-01,75.69,1.37,55.248175182481745
2011-12-02,75.47,1.37,55.08759124087591
2011-12-05,75.87,1.37,55.379562043795616
2011-12-06,75.58,1.37,55.16788321167883
2011-12-07,75.58,1.37,55.16788321167883
2011-12-08,74.56,1.37,54.42335766423357
2011-12-09,75.58,1.37,55.16788321167883
2011-12-12,75.15,1.37,54.85401459854015
2011-12-13,75.51,1.37,55.11678832116788
2011-12-14,74.86,1.37,54.64233576642335
2011-12-15,75.92,1.37,55.41605839416058
2011-12-16,75.6,1.37,55.18248175182481
2011-12-19,76.2,1.37,55.62043795620438
2011-12-20,76.7,1.37,55.98540145985401
2011-12-21,78.18,1.37,57.065693430656935
2011-12-22,77.85,1.37,56.82481751824817
2011-12-23,78.75,1.37,57.481751824817515
2011-12-27,78.83,1.37,57.54014598540145
2011-12-28,78.51,1.37,57.30656934306569
2011-12-29,79.1,1.37,57.73722627737225
2011-12-30,78.48,1.37,57.284671532846716
2012-01-03,78.59,1.37,57.36496350364963
2012-01-04,78.45,1.37,57.262773722627735
2012-01-05,78.21,1.37,57.0875912408759
2012-01-06,77.08,1.37,56.262773722627735
2012-01-09,76.86,1.37,56.10218978102189
2012-01-10,77.32,1.37,56.43795620437955
2012-01-11,76.6,1.37,55.91240875912408
2012-01-12,76.45,1.37,55.802919708029194
2012-01-13,77.32,1.37,56.43795620437955
2012-01-17,75.9,1.37,55.4014598540146
2012-01-18,73.26,1.37,53.47445255474452
2012-01-19,73.78,1.37,53.85401459854014
2012-01-20,74.52,1.37,54.3941605839416
2012-01-23,74.86,1.37,54.64233576642335
2012-01-24,74.15,1.37,54.12408759124087
2012-01-25,76.81,1.37,56.06569343065693
2012-01-26,76.38,1.37,55.75182481751824
2012-01-27,75.46,1.37,55.08029197080291
2012-01-30,74.9,1.37,54.67153284671533
2012-01-31,74.77,1.37,54.576642335766415
2012-02-01,75.75,1.37,55.29197080291971
2012-02-02,75.84,1.37,55.35766423357664
2012-02-03,76.62,1.37,55.92700729927007
2012-02-06,76.85,1.37,56.09489051094889
2012-02-07,77.6,1.37,56.64233576642335
2012-02-08,77.88,1.37,56.84671532846715
2012-02-09,80.06,1.37,58.43795620437956
2012-02-10,80.44,1.37,58.71532846715328
2012-02-13,81.61,1.37,59.569343065693424
2012-02-14,81.65,1.37,59.5985401459854
2012-02-15,81.55,1.37,59.52554744525547
2012-02-16,81.94,1.37,59.810218978102185
2012-02-17,81.74,1.37,59.664233576642324
2012-02-21,82.27,1.37,60.05109489051094
2012-02-22,82.29,1.37,60.065693430656935
2012-02-23,82.17,1.37,59.97810218978102
2012-02-24,83.02,1.1,75.47272727272727
2012-02-27,83.1,1.1,75.54545454545453
2012-02-28,83.86,1.1,76.23636363636363
2012-02-29,83.52,1.1,75.92727272727272
2012-03-01,84.23,1.1,76.57272727272726
2012-03-02,84.55,1.1,76.86363636363636
2012-03-05,85.42,1.1,77.65454545454546
2012-03-06,84.06,1.1,76.41818181818181
2012-03-07,84.07,1.1,76.42727272727271
2012-03-08,84.62,1.1,76.92727272727272
2012-03-09,84.61,1.1,76.91818181818181
2012-03-12,84.54,1.1,76.85454545454546
2012-03-13,85.71,1.1,77.91818181818181
2012-03-14,85.45,1.1,77.68181818181817
2012-03-15,85.9,1.1,78.0909090909091
2012-03-16,85.81,1.1,78.0090909090909
2012-03-19,86.34,1.1,78.49090909090908
2012-03-20,86.54,1.1,78.67272727272727
2012-03-21,86.12,1.1,78.29090909090908
2012-03-22,86.84,1.1,78.94545454545454
2012-03-23,86.83,1.1,78.93636363636362
2012-03-26,88.15,1.1,80.13636363636364
2012-03-27,87.52,1.1,79.56363636363635
2012-03-28,86.97,1.1,79.06363636363636
2012-03-29,86.65,1.1,78.77272727272727
2012-03-30,88.61,1.1,80.55454545454545
2012-04-02,89.38,1.1,81.25454545454545
2012-04-03,88.98,1.1,80.89090909090909
2012-04-04,89.49,1.1,81.35454545454544
2012-04-05,88.64,1.1,80.58181818181818
2012-04-09,88.37,1.1,80.33636363636363
2012-04-10,87.05,1.1,79.13636363636363
2012-04-11,87.52,1.1,79.56363636363635
2012-04-12,87.26,1.1,79.32727272727273
2012-04-13,87.84,1.1,79.85454545454544
2012-04-16,87.04,1.1,79.12727272727273
2012-04-17,87.45,1.1,79.5
2012-04-18,87.74,1.1,79.76363636363635
2012-04-19,86.75,1.1,78.86363636363636
2012-04-20,87.81,1.1,79.82727272727273
2012-04-23,86.94,1.1,79.03636363636363
2012-04-24,86.17,1.1,78.33636363636363
2012-04-25,87.64,1.1,79.67272727272727
2012-04-26,88.55,1.1,80.49999999999999
2012-04-27,89.81,1.1,81.64545454545454
2012-04-30,89.51,1.1,81.37272727272727
2012-05-01,90.0,1.1,81.81818181818181
2012-05-02,90.31,1.1,82.1
2012-05-03,89.96,1.1,81.78181818181817
2012-05-04,89.13,1.25,71.304
2012-05-07,88.28,1.25,70.624
2012-05-08,87.72,1.25,70.176
2012-05-09,85.64,1.25,68.512
2012-05-10,86.16,1.25,68.928
2012-05-11,86.15,1.25,68.92
2012-05-14,85.39,1.25,68.312
2012-05-15,84.72,1.25,67.776
2012-05-16,85.24,1.25,68.192
2012-05-17,84.2,1.25,67.36
2012-05-18,84.3,1.25,67.44
2012-05-21,84.74,1.25,67.792
2012-05-22,85.06,1.25,68.048
2012-05-23,84.33,1.25,67.464
2012-05-24,85.34,1.25,68.272
2012-05-25,85.38,1.25,68.304
2012-05-29,85.59,1.25,68.47200000000001
2012-05-30,84.88,1.25,67.904
2012-05-31,84.51,1.25,67.608
2012-06-01,82.79,1.25,66.232
2012-06-04,81.91,1.25,65.52799999999999
2012-06-05,81.91,1.25,65.52799999999999
2012-06-06,83.07,1.25,66.45599999999999
2012-06-07,83.6,1.25,66.88
2012-06-08,83.97,1.25,67.176
2012-06-11,84.38,1.25,67.50399999999999
2012-06-12,85.01,1.25,68.00800000000001
2012-06-13,85.7,1.25,68.56
2012-06-14,87.34,1.25,69.872
2012-06-15,87.73,1.25,70.184
2012-06-18,88.13,1.25,70.50399999999999
2012-06-19,88.52,1.25,70.816
2012-06-20,88.51,1.25,70.808
2012-06-21,85.6,1.25,68.47999999999999
2012-06-22,86.01,1.25,68.808
2012-06-25,83.99,1.25,67.192
2012-06-26,84.03,1.25,67.224
2012-06-27,84.9,1.25,67.92
2012-06-28,85.62,1.25,68.49600000000001
2012-06-29,87.26,1.25,69.808
2012-07-02,89.0,1.25,71.2
2012-07-03,89.49,1.25,71.592
2012-07-05,88.98,1.25,71.184
2012-07-06,89.45,1.25,71.56
2012-07-09,90.61,1.25,72.488
2012-07-10,90.7,1.25,72.56
2012-07-11,90.54,1.25,72.432
2012-07-12,89.9,1.25,71.92
2012-07-13,90.21,1.25,72.16799999999999
2012-07-16,90.84,1.25,72.672
2012-07-17,89.99,1.25,71.99199999999999
2012-07-18,89.41,1.25,71.52799999999999
2012-07-19,89.55,1.25,71.64
2012-07-20,88.89,1.25,71.112
2012-07-23,87.99,1.25,70.392
2012-07-24,87.69,1.25,70.152
2012-07-25,86.89,1.25,69.512
2012-07-26,88.6,1.25,70.88
2012-07-27,90.3,1.25,72.24
2012-07-30,91.18,1.25,72.944
2012-07-31,91.44,1.25,73.152
2012-08-01,90.64,1.25,72.512
2012-08-02,90.07,1.25,72.056
2012-08-03,91.93,1.36,67.59558823529412
2012-08-06,92.23,1.36,67.81617647058823
2012-08-07,91.32,1.36,67.1470588235294
2012-08-08,91.77,1.36,67.47794117647058
2012-08-09,91.38,1.36,67.19117647058823
2012-08-10,92.21,1.36,67.80147058823529
2012-08-13,92.43,1.36,67.96323529411765
2012-08-14,93.14,1.36,68.48529411764706
2012-08-15,92.97,1.36,68.36029411764706
2012-08-16,93.29,1.36,68.59558823529412
2012-08-17,93.38,1.36,68.66176470588235
2012-08-20,93.17,1.36,68.50735294117646
2012-08-21,91.71,1.36,67.43382352941175
2012-08-22,90.87,1.36,66.81617647058823
2012-08-23,88.69,1.36,65.21323529411764
2012-08-24,89.76,1.36,66.0
2012-08-27,90.09,1.36,66.24264705882352
2012-08-28,90.88,1.36,66.8235294117647
2012-08-29,90.78,1.36,66.75
2012-08-30,90.55,1.36,66.58088235294117
2012-08-31,89.3,1.36,65.66176470588235
2012-09-04,89.63,1.36,65.90441176470587
2012-09-05,89.09,1.36,65.50735294117646
2012-09-06,89.48,1.36,65.79411764705883
2012-09-07,88.83,1.36,65.31617647058823
2012-09-10,88.62,1.36,65.16176470588235
2012-09-11,88.38,1.36,64.98529411764704
2012-09-12,86.67,1.36,63.72794117647059
2012-09-13,90.15,1.36,66.28676470588235
2012-09-14,89.48,1.36,65.79411764705883
2012-09-17,90.69,1.36,66.68382352941175
2012-09-18,91.51,1.36,67.28676470588235
2012-09-19,91.64,1.36,67.38235294117646
2012-09-20,92.13,1.36,67.74264705882352
2012-09-21,92.14,1.36,67.75
2012-09-24,92.13,1.36,67.74264705882352
2012-09-25,90.08,1.36,66.23529411764706
2012-09-26,90.41,1.36,66.47794117647058
2012-09-27,90.66,1.36,66.66176470588235
2012-09-28,89.94,1.36,66.13235294117646
2012-10-01,90.71,1.36,66.6985294117647
2012-10-02,91.85,1.36,67.53676470588235
2012-10-03,92.77,1.36,68.21323529411764
2012-10-04,93.31,1.36,68.61029411764706
2012-10-05,93.74,1.36,68.92647058823529
2012-10-08,93.35,1.36,68.63970588235293
2012-10-09,91.5,1.36,67.27941176470588
2012-10-10,90.78,1.36,66.75
2012-10-11,90.84,1.36,66.79411764705883
2012-10-12,91.7,1.36,67.42647058823529
2012-10-15,92.06,1.36,67.69117647058823
2012-10-16,92.52,1.36,68.02941176470587
2012-10-17,91.85,1.36,67.53676470588235
2012-10-18,88.0,1.36,64.70588235294117
2012-10-19,88.12,1.36,64.79411764705883
2012-10-22,89.2,1.36,65.58823529411764
2012-10-23,87.91,1.36,64.63970588235293
2012-10-24,87.73,1.36,64.50735294117646
2012-10-25,87.73,1.36,64.50735294117646
2012-10-26,88.28,1.36,64.91176470588235
2012-10-31,88.56,1.36,65.11764705882352
2012-11-01,87.59,1.36,64.40441176470588
2012-11-02,86.93,1.33,65.3609022556391
2012-11-05,86.79,1.33,65.25563909774436
2012-11-06,87.39,1.33,65.70676691729324
2012-11-07,86.35,1.33,64.92481203007517
2012-11-08,85.55,1.33,64.32330827067669
2012-11-09,85.42,1.33,64.22556390977444
2012-11-12,84.98,1.33,63.89473684210526
2012-11-13,84.42,1.33,63.473684210526315
2012-11-14,82.39,1.33,61.94736842105263
2012-11-15,83.97,1.33,63.13533834586466
2012-11-16,84.93,1.33,63.85714285714286
2012-11-19,86.86,1.33,65.30827067669172
2012-11-20,88.1,1.33,66.2406015037594
2012-11-21,88.72,1.33,66.70676691729322
2012-11-23,90.41,1.33,67.97744360902254
2012-11-26,89.87,1.33,67.57142857142857
2012-11-27,89.13,1.33,67.01503759398496
2012-11-28,89.91,1.33,67.6015037593985
2012-11-29,90.33,1.33,67.9172932330827
2012-11-30,89.88,1.33,67.57894736842104
2012-12-03,89.8,1.33,67.5187969924812
2012-12-04,88.95,1.33,66.8796992481203
2012-12-05,88.53,1.33,66.56390977443608
2012-12-06,88.67,1.33,66.66917293233082
2012-12-07,89.47,1.33,67.27067669172932
2012-12-10,89.07,1.33,66.96992481203007
2012-12-11,88.46,1.33,66.51127819548871
2012-12-12,88.78,1.33,66.75187969924812
2012-12-13,88.2,1.33,66.3157894736842
2012-12-14,87.75,1.33,65.97744360902256
2012-12-17,87.39,1.33,65.70676691729324
2012-12-18,86.51,1.33,65.04511278195488
2012-12-19,84.65,1.33,63.64661654135338
2012-12-20,85.5,1.33,64.28571428571428
2012-12-21,84.95,1.33,63.87218045112782
2012-12-24,83.74,1.33,62.96240601503759
2012-12-26,82.95,1.33,62.368421052631575
2012-12-27,83.77,1.33,62.98496240601503
2012-12-28,82.65,1.33,62.142857142857146
2012-12-31,83.64,1.33,62.88721804511278
2013-01-02,86.74,1.33,65.21804511278195
2013-01-03,85.86,1.33,64.5563909774436
2013-01-04,86.52,1.33,65.05263157894736
2013-01-07,86.25,1.33,64.84962406015038
2013-01-08,86.09,1.33,64.72932330827068
2013-01-09,85.83,1.33,64.53383458646616
2013-01-10,87.29,1.33,65.63157894736842
2013-01-11,89.23,1.33,67.09022556390977
2013-01-14,89.07,1.33,66.96992481203007
2013-01-15,88.92,1.33,66.85714285714286
2013-01-16,88.34,1.33,66.42105263157895
2013-01-17,89.14,1.33,67.02255639097744
2013-01-18,89.98,1.33,67.65413533834587
2013-01-22,90.03,1.33,67.69172932330827
2013-01-23,88.84,1.33,66.796992481203
2013-01-24,89.76,1.33,67.48872180451127
2013-01-25,89.42,1.33,67.23308270676692
2013-01-28,89.0,1.33,66.9172932330827
2013-01-29,88.91,1.33,66.84962406015038
2013-01-30,87.65,1.33,65.90225563909775
2013-01-31,88.16,1.33,66.28571428571428
2013-02-01,88.13,1.33,66.26315789473684
2013-02-04,87.33,1.33,65.66165413533834
2013-02-05,87.96,1.33,66.13533834586465
2013-02-06,87.69,1.33,65.93233082706766
2013-02-07,89.82,1.33,67.53383458646616
2013-02-08,90.45,1.33,68.00751879699249
2013-02-11,90.35,1.33,67.93233082706766
2013-02-12,90.14,1.33,67.77443609022556
2013-02-13,90.99,1.33,68.41353383458646
2013-02-14,90.01,1.33,67.67669172932331
2013-02-15,89.99,1.33,67.66165413533834
2013-02-19,91.31,1.33,68.65413533834587
2013-02-20,92.09,1.33,69.2406015037594
2013-02-21,93.13,1.33,70.02255639097744
2013-02-22,93.42,1.27,73.55905511811024
2013-02-25,91.56,1.27,72.09448818897638
2013-02-26,91.6,1.27,72.1259842519685
2013-02-27,91.43,1.27,71.99212598425197
