date,FLT,FLT_EPS,PE Ratio
2013-08-30,103.11,0.89,115.85393258426966
2013-09-03,105.8,0.89,118.87640449438202
2013-09-04,103.99,0.89,116.84269662921348
2013-09-05,104.01,0.89,116.86516853932585
2013-09-06,103.33,0.89,116.10112359550561
2013-09-09,103.21,0.89,115.96629213483145
2013-09-10,106.09,0.89,119.20224719101124
2013-09-11,107.41,0.89,120.68539325842696
2013-09-12,107.24,0.89,120.4943820224719
2013-09-13,107.23,0.89,120.48314606741573
2013-09-16,108.47,0.89,121.87640449438202
2013-09-17,109.57,0.89,123.11235955056179
2013-09-18,110.98,0.89,124.69662921348315
2013-09-19,110.73,0.89,124.41573033707866
2013-09-20,110.68,0.89,124.35955056179776
2013-09-23,109.87,0.89,123.4494382022472
2013-09-24,110.42,0.89,124.06741573033707
2013-09-25,110.93,0.89,124.64044943820225
2013-09-26,110.1,0.89,123.70786516853931
2013-09-27,111.17,0.89,124.91011235955057
2013-09-30,110.16,0.89,123.7752808988764
2013-10-01,111.37,0.89,125.13483146067416
2013-10-02,113.6,0.89,127.64044943820224
2013-10-03,111.15,0.89,124.88764044943821
2013-10-04,112.04,0.89,125.88764044943821
2013-10-07,111.81,0.89,125.62921348314607
2013-10-08,104.57,0.89,117.4943820224719
2013-10-09,103.09,0.89,115.8314606741573
2013-10-10,107.08,0.89,120.31460674157303
2013-10-11,106.59,0.89,119.76404494382022
2013-10-14,106.1,0.89,119.2134831460674
2013-10-15,106.79,0.89,119.98876404494382
2013-10-16,110.41,0.89,124.0561797752809
2013-10-17,111.3,0.89,125.0561797752809
2013-10-18,112.49,0.89,126.39325842696628
2013-10-21,112.32,0.89,126.20224719101122
2013-10-22,113.36,0.89,127.37078651685393
2013-10-23,111.09,0.89,124.82022471910112
2013-10-24,110.41,0.89,124.0561797752809
2013-10-25,109.58,0.89,123.12359550561797
2013-10-28,108.47,0.89,121.87640449438202
2013-10-29,111.24,0.89,124.9887640449438
2013-10-30,107.16,0.89,120.40449438202246
2013-10-31,115.35,0.89,129.6067415730337
2013-11-01,114.16,0.89,128.2696629213483
2013-11-04,114.4,0.89,128.53932584269663
2013-11-05,116.27,0.89,130.64044943820224
2013-11-06,114.71,0.89,128.88764044943818
2013-11-07,111.18,0.89,124.92134831460675
2013-11-08,113.6,0.96,118.33333333333333
2013-11-11,114.86,0.96,119.64583333333334
2013-11-12,114.82,0.96,119.60416666666666
2013-11-13,116.99,0.96,121.86458333333333
2013-11-14,117.49,0.96,122.38541666666667
2013-11-15,118.2,0.96,123.12500000000001
2013-11-18,118.03,0.96,122.94791666666667
2013-11-19,116.08,0.96,120.91666666666667
2013-11-20,116.98,0.96,121.85416666666667
2013-11-21,119.36,0.96,124.33333333333334
2013-11-22,120.93,0.96,125.96875000000001
2013-11-25,120.72,0.96,125.75
2013-11-26,120.52,0.96,125.54166666666667
2013-11-27,121.2,0.96,126.25000000000001
2013-11-29,121.78,0.96,126.85416666666667
2013-12-02,122.7,0.96,127.81250000000001
2013-12-03,122.05,0.96,127.13541666666667
2013-12-04,121.99,0.96,127.07291666666667
2013-12-05,122.19,0.96,127.28125
2013-12-06,118.73,0.96,123.67708333333334
2013-12-09,118.31,0.96,123.23958333333334
2013-12-10,118.48,0.96,123.41666666666667
2013-12-11,116.78,0.96,121.64583333333334
2013-12-12,116.59,0.96,121.44791666666667
2013-12-13,118.12,0.96,123.04166666666667
2013-12-16,118.6,0.96,123.54166666666667
2013-12-17,118.15,0.96,123.07291666666667
2013-12-18,119.12,0.96,124.08333333333334
2013-12-19,117.06,0.96,121.9375
2013-12-20,117.87,0.96,122.78125000000001
2013-12-23,118.62,0.96,123.56250000000001
2013-12-24,118.09,0.96,123.01041666666667
2013-12-26,118.53,0.96,123.46875
2013-12-27,115.95,0.96,120.78125000000001
2013-12-30,114.27,0.96,119.03125
2013-12-31,117.17,0.96,122.05208333333334
2014-01-02,118.38,0.96,123.3125
2014-01-03,116.62,0.96,121.47916666666667
2014-01-06,116.11,0.96,120.94791666666667
2014-01-07,116.55,0.96,121.40625
2014-01-08,117.8,0.96,122.70833333333333
2014-01-09,115.87,0.96,120.69791666666667
2014-01-10,116.26,0.96,121.10416666666667
2014-01-13,113.5,0.96,118.22916666666667
2014-01-14,113.38,0.96,118.10416666666667
2014-01-15,110.21,0.96,114.80208333333333
2014-01-16,110.01,0.96,114.59375000000001
2014-01-17,107.71,0.96,112.19791666666667
2014-01-21,104.56,0.96,108.91666666666667
2014-01-22,106.28,0.96,110.70833333333334
2014-01-23,106.83,0.96,111.28125
2014-01-24,105.19,0.96,109.57291666666667
2014-01-27,101.69,0.96,105.92708333333333
2014-01-28,106.19,0.96,110.61458333333333
2014-01-29,106.36,0.96,110.79166666666667
2014-01-30,110.12,0.96,114.70833333333334
2014-01-31,106.32,0.96,110.75
2014-02-03,104.48,0.96,108.83333333333334
2014-02-04,107.48,0.96,111.95833333333334
2014-02-05,107.8,0.96,112.29166666666667
2014-02-06,114.94,0.96,119.72916666666667
2014-02-07,116.48,0.96,121.33333333333334
2014-02-10,113.55,0.96,118.28125
2014-02-11,115.06,0.96,119.85416666666667
2014-02-12,116.15,0.96,120.98958333333334
2014-02-13,116.53,0.96,121.38541666666667
2014-02-14,116.75,0.96,121.61458333333334
2014-02-18,119.36,0.96,124.33333333333334
2014-02-19,118.74,0.96,123.6875
2014-02-20,119.32,0.96,124.29166666666666
2014-02-21,120.89,0.96,125.92708333333334
2014-02-24,124.44,0.96,129.625
2014-02-25,127.28,0.96,132.58333333333334
2014-02-26,127.33,0.96,132.63541666666666
2014-02-27,130.57,0.96,136.01041666666666
2014-02-28,129.93,0.96,135.34375
2014-03-03,127.37,0.83,153.4578313253012
2014-03-04,129.96,0.83,156.57831325301206
2014-03-05,125.85,0.83,151.6265060240964
2014-03-06,126.53,0.83,152.44578313253012
2014-03-07,125.88,0.83,151.66265060240963
2014-03-10,124.07,0.83,149.48192771084337
2014-03-11,122.92,0.83,148.0963855421687
2014-03-12,120.89,0.83,145.65060240963857
2014-03-13,117.92,0.83,142.0722891566265
2014-03-14,118.05,0.83,142.2289156626506
2014-03-17,118.69,0.83,143.0
2014-03-18,120.48,0.83,145.1566265060241
2014-03-19,118.32,0.83,142.55421686746988
2014-03-20,119.79,0.83,144.32530120481928
2014-03-21,120.47,0.83,145.14457831325302
2014-03-24,117.59,0.83,141.67469879518075
2014-03-25,115.38,0.83,139.0120481927711
2014-03-26,114.27,0.83,137.67469879518072
2014-03-27,113.13,0.83,136.3012048192771
2014-03-28,113.36,0.83,136.57831325301206
2014-03-31,115.1,0.83,138.67469879518072
2014-04-01,117.68,0.83,141.7831325301205
2014-04-02,117.19,0.83,141.19277108433735
2014-04-03,114.83,0.83,138.34939759036146
2014-04-04,113.02,0.83,136.16867469879517
2014-04-07,109.9,0.83,132.40963855421688
2014-04-08,112.25,0.83,135.24096385542168
2014-04-09,115.57,0.83,139.24096385542168
2014-04-10,113.39,0.83,136.6144578313253
2014-04-11,109.57,0.83,132.0120481927711
2014-04-14,110.07,0.83,132.6144578313253
2014-04-15,110.22,0.83,132.79518072289156
2014-04-16,112.59,0.83,135.65060240963857
2014-04-17,114.96,0.83,138.50602409638554
2014-04-21,113.42,0.83,136.65060240963857
2014-04-22,115.45,0.83,139.0963855421687
2014-04-23,113.36,0.83,136.57831325301206
2014-04-24,113.56,0.83,136.81927710843374
2014-04-25,110.3,0.83,132.89156626506025
2014-04-28,108.75,0.83,131.02409638554218
2014-04-29,111.91,0.83,134.83132530120483
2014-04-30,114.13,0.83,137.50602409638554
2014-05-01,114.94,0.83,138.48192771084337
2014-05-02,120.45,0.83,145.12048192771084
2014-05-05,122.8,0.83,147.95180722891567
2014-05-06,122.2,0.83,147.22891566265062
2014-05-07,120.12,0.83,144.72289156626508
2014-05-08,120.6,0.83,145.3012048192771
2014-05-09,122.01,0.83,147.0
2014-05-12,124.29,0.91,136.58241758241758
2014-05-13,124.25,0.91,136.53846153846155
2014-05-14,122.46,0.91,134.57142857142856
2014-05-15,120.2,0.91,132.0879120879121
2014-05-16,121.33,0.91,133.32967032967034
2014-05-19,121.67,0.91,133.7032967032967
2014-05-20,119.95,0.91,131.8131868131868
2014-05-21,122.12,0.91,134.1978021978022
2014-05-22,123.59,0.91,135.8131868131868
2014-05-23,125.34,0.91,137.73626373626374
2014-05-27,126.65,0.91,139.17582417582418
2014-05-28,127.66,0.91,140.28571428571428
2014-05-29,127.46,0.91,140.06593406593404
2014-05-30,126.41,0.91,138.9120879120879
2014-06-02,126.78,0.91,139.3186813186813
2014-06-03,126.6,0.91,139.12087912087912
2014-06-04,127.14,0.91,139.71428571428572
2014-06-05,127.67,0.91,140.2967032967033
2014-06-06,130.97,0.91,143.9230769230769
2014-06-09,130.99,0.91,143.94505494505495
2014-06-10,130.6,0.91,143.5164835164835
2014-06-11,131.24,0.91,144.21978021978023
2014-06-12,131.77,0.91,144.8021978021978
2014-06-13,132.35,0.91,145.43956043956044
2014-06-16,133.12,0.91,146.28571428571428
2014-06-17,133.57,0.91,146.78021978021977
2014-06-18,133.73,0.91,146.95604395604394
2014-06-19,131.53,0.91,144.53846153846155
2014-06-20,131.3,0.91,144.2857142857143
2014-06-23,132.55,0.91,145.65934065934067
2014-06-24,131.1,0.91,144.06593406593404
2014-06-25,132.68,0.91,145.8021978021978
2014-06-26,131.57,0.91,144.58241758241758
2014-06-27,133.66,0.91,146.87912087912088
2014-06-30,131.8,0.91,144.83516483516485
2014-07-01,132.85,0.91,145.98901098901098
2014-07-02,130.99,0.91,143.94505494505495
2014-07-03,132.69,0.91,145.8131868131868
2014-07-07,131.02,0.91,143.97802197802199
2014-07-08,129.71,0.91,142.53846153846155
2014-07-09,129.75,0.91,142.58241758241758
2014-07-10,128.84,0.91,141.58241758241758
2014-07-11,129.68,0.91,142.5054945054945
2014-07-14,132.47,0.91,145.57142857142856
2014-07-15,132.24,0.91,145.3186813186813
2014-07-16,131.95,0.91,144.99999999999997
2014-07-17,128.64,0.91,141.36263736263734
2014-07-18,129.55,0.91,142.36263736263737
2014-07-21,130.27,0.91,143.15384615384616
2014-07-22,132.64,0.91,145.75824175824175
2014-07-23,132.77,0.91,145.90109890109892
2014-07-24,132.48,0.91,145.58241758241758
2014-07-25,131.72,0.91,144.74725274725273
2014-07-28,132.12,0.91,145.1868131868132
2014-07-29,134.24,0.91,147.51648351648353
2014-07-30,136.52,0.91,150.02197802197801
2014-07-31,132.79,0.91,145.9230769230769
2014-08-01,130.87,0.91,143.8131868131868
2014-08-04,133.34,0.91,146.52747252747253
2014-08-05,132.19,0.91,145.26373626373626
2014-08-06,130.05,1.06,122.68867924528303
2014-08-07,129.93,1.06,122.5754716981132
2014-08-08,131.08,1.06,123.66037735849058
2014-08-11,131.54,1.06,124.0943396226415
2014-08-12,129.44,1.06,122.11320754716981
2014-08-13,142.1,1.06,134.0566037735849
2014-08-14,142.39,1.06,134.33018867924525
2014-08-15,144.46,1.06,136.28301886792454
2014-08-18,147.15,1.06,138.82075471698113
2014-08-19,148.6,1.06,140.188679245283
2014-08-20,148.54,1.06,140.1320754716981
2014-08-21,148.08,1.06,139.69811320754718
2014-08-22,148.11,1.06,139.72641509433961
2014-08-25,147.86,1.06,139.49056603773585
2014-08-26,147.14,1.06,138.81132075471697
2014-08-27,145.0,1.06,136.79245283018867
2014-08-28,142.77,1.06,134.68867924528303
2014-08-29,143.69,1.06,135.5566037735849
2014-09-02,144.18,1.06,136.0188679245283
2014-09-03,141.84,1.06,133.81132075471697
2014-09-04,141.56,1.06,133.54716981132074
2014-09-05,142.24,1.06,134.18867924528303
2014-09-08,140.85,1.06,132.87735849056602
2014-09-09,139.68,1.06,131.77358490566039
2014-09-10,143.42,1.06,135.30188679245282
2014-09-11,141.61,1.06,133.5943396226415
2014-09-12,141.71,1.06,133.68867924528303
2014-09-15,141.25,1.06,133.25471698113208
2014-09-16,143.09,1.06,134.99056603773585
2014-09-17,144.7,1.06,136.50943396226413
2014-09-18,144.54,1.06,136.35849056603772
2014-09-19,142.05,1.06,134.00943396226415
2014-09-22,138.46,1.06,130.62264150943398
2014-09-23,138.25,1.06,130.4245283018868
2014-09-24,140.88,1.06,132.9056603773585
2014-09-25,137.98,1.06,130.1698113207547
2014-09-26,140.13,1.06,132.19811320754715
2014-09-29,141.86,1.06,133.83018867924528
2014-09-30,142.12,1.06,134.0754716981132
2014-10-01,139.1,1.06,131.22641509433961
2014-10-02,139.0,1.06,131.1320754716981
2014-10-03,140.34,1.06,132.39622641509433
2014-10-06,138.96,1.06,131.0943396226415
2014-10-07,135.5,1.06,127.83018867924528
2014-10-08,137.2,1.06,129.43396226415092
2014-10-09,132.84,1.06,125.32075471698113
2014-10-10,130.03,1.06,122.66981132075472
2014-10-13,123.44,1.06,116.45283018867924
2014-10-14,124.89,1.06,117.82075471698113
2014-10-15,130.13,1.06,122.76415094339622
2014-10-16,131.42,1.06,123.98113207547168
2014-10-17,133.3,1.06,125.75471698113208
2014-10-20,133.11,1.06,125.57547169811322
2014-10-21,136.54,1.06,128.81132075471697
2014-10-22,135.96,1.06,128.26415094339623
2014-10-23,138.47,1.06,130.6320754716981
2014-10-24,139.1,1.06,131.22641509433961
2014-10-27,138.55,1.06,130.70754716981133
2014-10-28,140.27,1.06,132.33018867924528
2014-10-29,139.94,1.06,132.01886792452828
2014-10-30,142.55,1.06,134.4811320754717
2014-10-31,150.56,1.06,142.0377358490566
2014-11-03,150.23,1.06,141.72641509433961
2014-11-04,148.53,1.06,140.12264150943395
2014-11-05,148.51,1.06,140.10377358490564
2014-11-06,150.47,1.06,141.95283018867923
2014-11-07,149.18,1.06,140.73584905660377
2014-11-10,149.9,1.15,130.34782608695653
2014-11-11,148.03,1.15,128.7217391304348
2014-11-12,147.4,1.15,128.17391304347828
2014-11-13,147.66,1.15,128.4
2014-11-14,146.72,1.15,127.58260869565218
2014-11-17,147.75,1.15,128.47826086956522
2014-11-18,148.31,1.15,128.96521739130435
2014-11-19,150.49,1.15,130.8608695652174
2014-11-20,155.08,1.15,134.8521739130435
2014-11-21,155.99,1.15,135.64347826086959
2014-11-24,156.05,1.15,135.69565217391306
2014-11-25,154.65,1.15,134.47826086956522
2014-11-26,155.21,1.15,134.96521739130438
2014-11-28,151.89,1.15,132.0782608695652
2014-12-01,146.54,1.15,127.42608695652174
2014-12-02,146.49,1.15,127.3826086956522
2014-12-03,149.27,1.15,129.8
2014-12-04,149.68,1.15,130.15652173913045
2014-12-05,152.71,1.15,132.7913043478261
2014-12-08,148.11,1.15,128.7913043478261
2014-12-09,148.7,1.15,129.30434782608697
2014-12-10,143.9,1.15,125.13043478260872
2014-12-11,142.98,1.15,124.33043478260869
2014-12-12,138.33,1.15,120.28695652173916
2014-12-15,138.48,1.15,120.41739130434783
2014-12-16,138.66,1.15,120.57391304347827
2014-12-17,148.06,1.15,128.74782608695654
2014-12-18,148.55,1.15,129.17391304347828
2014-12-19,148.87,1.15,129.45217391304348
2014-12-22,148.09,1.15,128.77391304347827
2014-12-23,150.1,1.15,130.52173913043478
2014-12-24,149.17,1.15,129.71304347826086
2014-12-26,149.18,1.15,129.7217391304348
2014-12-29,149.16,1.15,129.70434782608697
2014-12-30,148.96,1.15,129.53043478260872
2014-12-31,148.71,1.15,129.31304347826088
2015-01-02,150.26,1.15,130.66086956521738
2015-01-05,143.78,1.15,125.02608695652175
2015-01-06,142.25,1.15,123.69565217391305
2015-01-07,143.21,1.15,124.53043478260871
2015-01-08,146.12,1.15,127.0608695652174
2015-01-09,143.55,1.15,124.82608695652176
2015-01-12,141.41,1.15,122.96521739130435
2015-01-13,141.86,1.15,123.35652173913046
2015-01-14,139.79,1.15,121.55652173913043
2015-01-15,137.68,1.15,119.7217391304348
2015-01-16,139.72,1.15,121.49565217391306
2015-01-20,137.02,1.15,119.14782608695654
2015-01-21,137.4,1.15,119.47826086956523
2015-01-22,141.44,1.15,122.99130434782609
2015-01-23,142.96,1.15,124.31304347826088
2015-01-26,143.12,1.15,124.4521739130435
2015-01-27,140.77,1.15,122.40869565217393
2015-01-28,140.29,1.15,121.99130434782609
2015-01-29,141.26,1.15,122.83478260869565
2015-01-30,140.5,1.15,122.17391304347827
2015-02-02,143.06,1.15,124.4
2015-02-03,145.15,1.15,126.21739130434784
2015-02-04,147.32,1.15,128.10434782608695
2015-02-05,149.47,1.15,129.97391304347826
2015-02-06,150.04,1.15,130.4695652173913
2015-02-09,146.62,1.15,127.49565217391306
2015-02-10,146.19,1.15,127.12173913043479
2015-02-11,146.73,1.15,127.59130434782608
2015-02-12,149.22,1.15,129.75652173913045
2015-02-13,150.37,1.15,130.75652173913045
2015-02-17,152.82,1.15,132.88695652173914
2015-02-18,153.08,1.15,133.1130434782609
2015-02-19,154.13,1.15,134.02608695652174
2015-02-20,156.45,1.15,136.04347826086956
2015-02-23,155.65,1.15,135.34782608695653
2015-02-24,156.96,1.15,136.48695652173916
2015-02-25,156.94,1.15,136.4695652173913
2015-02-26,155.41,1.15,135.13913043478263
2015-02-27,153.43,1.15,133.41739130434783
2015-03-02,154.12,1.25,123.296
2015-03-03,154.77,1.25,123.816
2015-03-04,152.11,1.25,121.68800000000002
2015-03-05,155.42,1.25,124.33599999999998
2015-03-06,153.29,1.25,122.63199999999999
2015-03-09,152.16,1.25,121.728
2015-03-10,148.07,1.25,118.45599999999999
2015-03-11,149.05,1.25,119.24000000000001
2015-03-12,149.98,1.25,119.984
2015-03-13,148.21,1.25,118.56800000000001
2015-03-16,150.16,1.25,120.128
2015-03-17,150.04,1.25,120.032
2015-03-18,152.28,1.25,121.824
2015-03-19,151.51,1.25,121.208
2015-03-20,152.16,1.25,121.728
2015-03-23,150.67,1.25,120.53599999999999
2015-03-24,151.47,1.25,121.176
2015-03-25,148.66,1.25,118.928
2015-03-26,148.89,1.25,119.112
2015-03-27,148.56,1.25,118.848
2015-03-30,150.83,1.25,120.66400000000002
2015-03-31,150.92,1.25,120.73599999999999
2015-04-01,152.51,1.25,122.008
2015-04-02,153.01,1.25,122.40799999999999
2015-04-06,152.65,1.25,122.12
2015-04-07,154.71,1.25,123.768
2015-04-08,156.27,1.25,125.016
2015-04-09,156.53,1.25,125.224
2015-04-10,157.85,1.25,126.28
2015-04-13,157.39,1.25,125.91199999999999
2015-04-14,157.43,1.25,125.944
2015-04-15,158.61,1.25,126.888
2015-04-16,158.03,1.25,126.424
2015-04-17,156.22,1.25,124.976
2015-04-20,158.37,1.25,126.696
2015-04-21,158.24,1.25,126.59200000000001
2015-04-22,158.25,1.25,126.6
2015-04-23,162.66,1.25,130.128
2015-04-24,162.24,1.25,129.792
2015-04-27,163.46,1.25,130.768
2015-04-28,161.45,1.25,129.16
2015-04-29,163.22,1.25,130.576
2015-04-30,160.89,1.25,128.712
2015-05-01,159.13,1.25,127.304
2015-05-04,156.46,1.25,125.168
2015-05-05,154.64,1.25,123.71199999999999
2015-05-06,153.21,1.25,122.56800000000001
2015-05-07,153.36,1.25,122.68800000000002
2015-05-08,154.82,1.25,123.856
2015-05-11,153.64,1.03,149.1650485436893
2015-05-12,153.04,1.03,148.58252427184465
2015-05-13,153.32,1.03,148.85436893203882
2015-05-14,154.88,1.03,150.36893203883494
2015-05-15,154.34,1.03,149.84466019417476
2015-05-18,154.37,1.03,149.873786407767
2015-05-19,153.46,1.03,148.9902912621359
2015-05-20,152.02,1.03,147.59223300970874
2015-05-21,154.81,1.03,150.3009708737864
2015-05-22,154.25,1.03,149.75728155339806
2015-05-26,152.86,1.03,148.40776699029126
2015-05-27,153.63,1.03,149.15533980582524
2015-05-28,152.92,1.03,148.4660194174757
2015-05-29,152.14,1.03,147.70873786407765
2015-06-01,153.7,1.03,149.22330097087377
2015-06-02,154.17,1.03,149.6796116504854
2015-06-03,154.36,1.03,149.8640776699029
2015-06-04,151.3,1.03,146.89320388349515
2015-06-05,154.75,1.03,150.24271844660194
2015-06-08,152.72,1.03,148.27184466019418
2015-06-09,151.28,1.03,146.873786407767
2015-06-10,159.51,1.03,154.8640776699029
2015-06-11,161.37,1.03,156.66990291262135
2015-06-12,161.54,1.03,156.83495145631068
2015-06-15,161.36,1.03,156.6601941747573
2015-06-16,163.07,1.03,158.32038834951456
2015-06-17,160.75,1.03,156.06796116504853
2015-06-18,162.1,1.03,157.37864077669903
2015-06-19,161.39,1.03,156.6893203883495
2015-06-22,161.93,1.03,157.2135922330097
2015-06-23,161.99,1.03,157.27184466019418
2015-06-24,159.98,1.03,155.32038834951456
2015-06-25,160.11,1.03,155.4466019417476
2015-06-26,159.3,1.03,154.6601941747573
2015-06-29,155.34,1.03,150.81553398058253
2015-06-30,156.06,1.03,151.51456310679612
2015-07-01,155.99,1.03,151.4466019417476
2015-07-02,156.04,1.03,151.49514563106794
2015-07-06,155.42,1.03,150.89320388349512
2015-07-07,154.32,1.03,149.8252427184466
2015-07-08,152.96,1.03,148.50485436893203
2015-07-09,153.61,1.03,149.1359223300971
2015-07-10,154.25,1.03,149.75728155339806
2015-07-13,156.49,1.03,151.93203883495147
2015-07-14,156.56,1.03,152.0
2015-07-15,155.56,1.03,151.02912621359224
2015-07-16,156.0,1.03,151.45631067961165
2015-07-17,154.0,1.03,149.51456310679612
2015-07-20,155.58,1.03,151.04854368932038
2015-07-21,154.49,1.03,149.99029126213594
2015-07-22,153.5,1.03,149.02912621359224
2015-07-23,151.49,1.03,147.07766990291262
2015-07-24,152.07,1.03,147.64077669902912
2015-07-27,149.3,1.03,144.95145631067962
2015-07-28,151.68,1.03,147.2621359223301
2015-07-29,153.75,1.03,149.27184466019418
2015-07-30,154.29,1.03,149.79611650485435
2015-07-31,154.82,1.03,150.31067961165047
2015-08-03,154.36,1.03,149.8640776699029
2015-08-04,154.24,1.03,149.747572815534
2015-08-05,153.99,1.03,149.50485436893203
2015-08-06,159.01,1.03,154.37864077669903
2015-08-07,160.0,1.03,155.3398058252427
2015-08-10,160.58,1.07,150.07476635514018
2015-08-11,161.15,1.07,150.60747663551402
2015-08-12,161.38,1.07,150.82242990654206
2015-08-13,161.57,1.07,150.99999999999997
2015-08-14,162.51,1.07,151.87850467289718
2015-08-17,163.86,1.07,153.14018691588785
2015-08-18,162.28,1.07,151.66355140186914
2015-08-19,162.34,1.07,151.7196261682243
2015-08-20,156.74,1.07,146.48598130841123
2015-08-21,151.93,1.07,141.99065420560748
2015-08-24,145.51,1.07,135.99065420560746
2015-08-25,142.88,1.07,133.5327102803738
2015-08-26,147.29,1.07,137.65420560747663
2015-08-27,151.21,1.07,141.3177570093458
2015-08-28,151.34,1.07,141.4392523364486
2015-08-31,149.16,1.07,139.4018691588785
2015-09-01,144.72,1.07,135.25233644859813
2015-09-02,146.03,1.07,136.47663551401868
2015-09-03,149.71,1.07,139.9158878504673
2015-09-04,148.34,1.07,138.6355140186916
2015-09-08,153.49,1.07,143.44859813084113
2015-09-09,151.94,1.07,142.0
2015-09-10,151.31,1.07,141.411214953271
2015-09-11,152.23,1.07,142.27102803738316
2015-09-14,150.74,1.07,140.8785046728972
2015-09-15,153.49,1.07,143.44859813084113
2015-09-16,153.66,1.07,143.60747663551402
2015-09-17,154.57,1.07,144.45794392523362
2015-09-18,153.31,1.07,143.2803738317757
2015-09-21,156.54,1.07,146.29906542056074
2015-09-22,154.03,1.07,143.95327102803736
2015-09-23,153.99,1.07,143.9158878504673
2015-09-24,149.65,1.07,139.85981308411215
2015-09-25,150.52,1.07,140.6728971962617
2015-09-28,143.25,1.07,133.87850467289718
2015-09-29,140.62,1.07,131.42056074766356
2015-09-30,137.62,1.07,128.61682242990653
2015-10-01,137.94,1.07,128.91588785046727
2015-10-02,140.85,1.07,131.63551401869157
2015-10-05,144.24,1.07,134.80373831775702
2015-10-06,143.11,1.07,133.74766355140187
2015-10-07,145.57,1.07,136.0467289719626
2015-10-08,146.93,1.07,137.3177570093458
2015-10-09,147.2,1.07,137.5700934579439
2015-10-12,146.72,1.07,137.1214953271028
2015-10-13,145.59,1.07,136.06542056074767
2015-10-14,144.45,1.07,134.99999999999997
2015-10-15,145.17,1.07,135.67289719626166
2015-10-16,145.65,1.07,136.1214953271028
2015-10-19,146.86,1.07,137.25233644859813
2015-10-20,145.67,1.07,136.14018691588782
2015-10-21,144.59,1.07,135.1308411214953
2015-10-22,146.36,1.07,136.78504672897196
2015-10-23,148.51,1.07,138.79439252336448
2015-10-26,146.92,1.07,137.30841121495325
2015-10-27,141.3,1.07,132.05607476635515
2015-10-28,144.73,1.07,135.26168224299064
2015-10-29,144.67,1.07,135.2056074766355
2015-10-30,144.86,1.07,135.38317757009347
2015-11-02,144.95,1.07,135.46728971962614
2015-11-03,147.95,1.07,138.27102803738316
2015-11-04,144.0,1.07,134.57943925233644
2015-11-05,154.59,1.07,144.47663551401868
2015-11-06,156.4,1.07,146.16822429906543
2015-11-09,153.47,1.27,120.84251968503936
2015-11-10,154.19,1.27,121.40944881889763
2015-11-11,153.12,1.27,120.56692913385827
2015-11-12,150.63,1.27,118.60629921259842
2015-11-13,146.82,1.27,115.60629921259842
2015-11-16,148.52,1.27,116.94488188976379
2015-11-17,148.27,1.27,116.74803149606299
2015-11-18,151.72,1.27,119.46456692913385
2015-11-19,151.57,1.27,119.34645669291338
2015-11-20,152.21,1.27,119.85039370078741
2015-11-23,152.99,1.27,120.46456692913387
2015-11-24,154.72,1.27,121.8267716535433
2015-11-25,153.67,1.27,120.99999999999999
2015-11-27,152.74,1.27,120.26771653543308
2015-11-30,153.71,1.27,121.03149606299213
2015-12-01,153.49,1.27,120.85826771653544
2015-12-02,151.96,1.27,119.65354330708662
2015-12-03,148.95,1.27,117.28346456692913
2015-12-04,150.52,1.27,118.51968503937009
2015-12-07,147.51,1.27,116.14960629921259
2015-12-08,147.6,1.27,116.22047244094487
2015-12-09,146.0,1.27,114.96062992125984
2015-12-10,146.76,1.27,115.55905511811022
2015-12-11,139.81,1.27,110.08661417322834
2015-12-14,139.31,1.27,109.69291338582677
2015-12-15,141.49,1.27,111.40944881889764
2015-12-16,144.25,1.27,113.58267716535433
2015-12-17,142.79,1.27,112.43307086614172
2015-12-18,140.32,1.27,110.48818897637794
2015-12-21,141.38,1.27,111.32283464566929
2015-12-22,142.14,1.27,111.92125984251967
2015-12-23,145.41,1.27,114.49606299212599
2015-12-24,145.34,1.27,114.44094488188976
2015-12-28,143.85,1.27,113.26771653543307
2015-12-29,145.39,1.27,114.48031496062991
2015-12-30,143.12,1.27,112.69291338582677
2015-12-31,142.93,1.27,112.54330708661418
2016-01-04,140.63,1.27,110.73228346456692
2016-01-05,136.76,1.27,107.68503937007873
2016-01-06,132.66,1.27,104.45669291338582
2016-01-07,128.5,1.27,101.18110236220473
2016-01-08,129.26,1.27,101.77952755905511
2016-01-11,125.56,1.27,98.86614173228347
2016-01-12,124.29,1.27,97.86614173228347
2016-01-13,117.66,1.27,92.64566929133858
2016-01-14,120.02,1.27,94.50393700787401
2016-01-15,118.16,1.27,93.03937007874015
2016-01-19,114.85,1.27,90.43307086614173
2016-01-20,114.9,1.27,90.4724409448819
2016-01-21,116.75,1.27,91.92913385826772
2016-01-22,123.66,1.27,97.37007874015748
2016-01-25,119.01,1.27,93.70866141732284
2016-01-26,120.14,1.27,94.5984251968504
2016-01-27,118.02,1.27,92.92913385826772
2016-01-28,117.5,1.27,92.51968503937007
2016-01-29,122.84,1.27,96.7244094488189
2016-02-01,121.76,1.27,95.8740157480315
2016-02-02,117.75,1.27,92.71653543307086
2016-02-03,121.9,1.27,95.98425196850394
2016-02-04,124.75,1.27,98.22834645669292
2016-02-05,123.76,1.27,97.44881889763779
2016-02-08,117.37,1.27,92.41732283464567
2016-02-09,113.87,1.27,89.66141732283465
2016-02-10,114.99,1.27,90.54330708661416
