date,BXP,BXP_EPS,PE Ratio
2010-03-03,68.67,0.37,185.5945945945946
2010-03-04,69.17,0.37,186.94594594594597
2010-03-05,71.14,0.37,192.2702702702703
2010-03-08,72.58,0.37,196.16216216216216
2010-03-09,72.49,0.37,195.9189189189189
2010-03-10,73.46,0.37,198.54054054054052
2010-03-11,73.72,0.37,199.24324324324326
2010-03-12,74.0,0.37,200.0
2010-03-15,74.06,0.37,200.16216216216216
2010-03-16,75.69,0.37,204.56756756756755
2010-03-17,77.14,0.37,208.48648648648648
2010-03-18,76.74,0.37,207.4054054054054
2010-03-19,75.89,0.37,205.1081081081081
2010-03-22,76.26,0.37,206.10810810810813
2010-03-23,76.03,0.37,205.48648648648648
2010-03-24,76.15,0.37,205.81081081081084
2010-03-25,76.73,0.37,207.3783783783784
2010-03-26,76.19,0.37,205.9189189189189
2010-03-29,76.25,0.37,206.0810810810811
2010-03-30,76.24,0.37,206.05405405405403
2010-03-31,75.44,0.37,203.8918918918919
2010-04-01,75.47,0.37,203.97297297297297
2010-04-05,77.79,0.37,210.24324324324326
2010-04-06,79.41,0.37,214.6216216216216
2010-04-07,77.24,0.37,208.75675675675674
2010-04-08,76.95,0.37,207.972972972973
2010-04-09,78.35,0.37,211.75675675675674
2010-04-12,77.45,0.37,209.32432432432432
2010-04-13,79.97,0.37,216.13513513513513
2010-04-14,80.13,0.37,216.56756756756755
2010-04-15,78.04,0.37,210.91891891891893
2010-04-16,75.59,0.37,204.29729729729732
2010-04-19,76.09,0.37,205.64864864864867
2010-04-20,77.0,0.37,208.1081081081081
2010-04-21,77.94,0.37,210.64864864864865
2010-04-22,79.37,0.37,214.51351351351352
2010-04-23,80.11,0.37,216.51351351351352
2010-04-26,80.69,0.37,218.08108108108107
2010-04-27,78.12,0.37,211.13513513513516
2010-04-28,78.8,0.37,212.97297297297297
2010-04-29,83.39,0.37,225.3783783783784
2010-04-30,78.86,0.37,213.13513513513513
2010-05-03,81.51,0.37,220.29729729729732
2010-05-04,81.13,0.37,219.27027027027026
2010-05-05,80.72,0.37,218.16216216216216
2010-05-06,78.03,0.33,236.45454545454544
2010-05-07,76.09,0.33,230.57575757575756
2010-05-10,80.73,0.33,244.63636363636363
2010-05-11,81.16,0.33,245.9393939393939
2010-05-12,81.73,0.33,247.66666666666666
2010-05-13,80.76,0.33,244.72727272727272
2010-05-14,78.2,0.33,236.96969696969697
2010-05-17,78.45,0.33,237.72727272727272
2010-05-18,76.57,0.33,232.030303030303
2010-05-19,76.05,0.33,230.45454545454544
2010-05-20,72.72,0.33,220.36363636363635
2010-05-21,75.5,0.33,228.78787878787878
2010-05-24,73.63,0.33,223.1212121212121
2010-05-25,74.83,0.33,226.75757575757575
2010-05-26,73.84,0.33,223.75757575757575
2010-05-27,78.12,0.33,236.72727272727272
2010-05-28,76.68,0.33,232.36363636363637
2010-06-01,75.91,0.33,230.030303030303
2010-06-02,76.18,0.33,230.84848484848484
2010-06-03,75.66,0.33,229.27272727272725
2010-06-04,71.81,0.33,217.6060606060606
2010-06-07,72.12,0.33,218.54545454545456
2010-06-08,73.8,0.33,223.63636363636363
2010-06-09,74.62,0.33,226.12121212121212
2010-06-10,78.19,0.33,236.9393939393939
2010-06-11,79.02,0.33,239.45454545454544
2010-06-14,79.26,0.33,240.1818181818182
2010-06-15,81.08,0.33,245.6969696969697
2010-06-16,80.45,0.33,243.78787878787878
2010-06-17,79.97,0.33,242.33333333333331
2010-06-18,80.09,0.33,242.6969696969697
2010-06-21,79.39,0.33,240.57575757575756
2010-06-22,76.36,0.33,231.39393939393938
2010-06-23,76.53,0.33,231.9090909090909
2010-06-24,74.24,0.33,224.96969696969694
2010-06-25,76.74,0.33,232.54545454545453
2010-06-28,74.65,0.33,226.21212121212122
2010-06-29,72.34,0.33,219.21212121212122
2010-06-30,71.34,0.33,216.1818181818182
2010-07-01,71.25,0.33,215.9090909090909
2010-07-02,69.7,0.33,211.21212121212122
2010-07-06,69.08,0.33,209.33333333333331
2010-07-07,72.77,0.33,220.5151515151515
2010-07-08,73.85,0.33,223.78787878787875
2010-07-09,75.23,0.33,227.96969696969697
2010-07-12,75.51,0.33,228.8181818181818
2010-07-13,77.38,0.33,234.48484848484847
2010-07-14,77.01,0.33,233.36363636363637
2010-07-15,77.31,0.33,234.27272727272728
2010-07-16,74.71,0.33,226.39393939393938
2010-07-19,76.25,0.33,231.06060606060606
2010-07-20,77.97,0.33,236.27272727272725
2010-07-21,76.08,0.33,230.54545454545453
2010-07-22,79.14,0.33,239.8181818181818
2010-07-23,79.97,0.33,242.33333333333331
2010-07-26,81.75,0.33,247.72727272727272
2010-07-27,81.63,0.33,247.36363636363635
2010-07-28,81.54,0.33,247.0909090909091
2010-07-29,81.1,0.33,245.75757575757572
2010-07-30,81.9,0.33,248.1818181818182
2010-08-02,85.08,0.33,257.8181818181818
2010-08-03,84.11,0.33,254.87878787878788
2010-08-04,85.65,0.33,259.54545454545456
2010-08-05,84.89,0.33,257.24242424242425
2010-08-06,84.73,0.48,176.52083333333334
2010-08-09,85.87,0.48,178.89583333333334
2010-08-10,84.59,0.48,176.22916666666669
2010-08-11,82.86,0.48,172.625
2010-08-12,81.32,0.48,169.41666666666666
2010-08-13,81.02,0.48,168.79166666666666
2010-08-16,81.04,0.48,168.83333333333334
2010-08-17,83.65,0.48,174.27083333333334
2010-08-18,83.17,0.48,173.27083333333334
2010-08-19,81.24,0.48,169.25
2010-08-20,81.23,0.48,169.22916666666669
2010-08-23,81.53,0.48,169.85416666666669
2010-08-24,79.94,0.48,166.54166666666666
2010-08-25,81.39,0.48,169.5625
2010-08-26,80.65,0.48,168.02083333333334
2010-08-27,81.72,0.48,170.25
2010-08-30,81.06,0.48,168.875
2010-08-31,81.4,0.48,169.58333333333334
2010-09-01,84.47,0.48,175.97916666666666
2010-09-02,86.42,0.48,180.04166666666669
2010-09-03,87.85,0.48,183.02083333333331
2010-09-07,86.52,0.48,180.25
2010-09-08,86.8,0.48,180.83333333333334
2010-09-09,85.1,0.48,177.29166666666666
2010-09-10,85.2,0.48,177.5
2010-09-13,86.26,0.48,179.70833333333334
2010-09-14,86.4,0.48,180.00000000000003
2010-09-15,87.5,0.48,182.29166666666669
2010-09-16,86.77,0.48,180.77083333333334
2010-09-17,87.1,0.48,181.45833333333331
2010-09-20,88.88,0.48,185.16666666666666
2010-09-21,88.01,0.48,183.35416666666669
2010-09-22,86.54,0.48,180.29166666666669
2010-09-23,83.98,0.48,174.95833333333334
2010-09-24,85.78,0.48,178.70833333333334
2010-09-27,85.03,0.48,177.14583333333334
2010-09-28,84.96,0.48,177.0
2010-09-29,83.48,0.48,173.91666666666669
2010-09-30,83.12,0.48,173.16666666666669
2010-10-01,83.64,0.48,174.25
2010-10-04,83.57,0.48,174.10416666666666
2010-10-05,85.08,0.48,177.25
2010-10-06,84.81,0.48,176.6875
2010-10-07,84.99,0.48,177.0625
2010-10-08,84.86,0.48,176.79166666666669
2010-10-11,85.07,0.48,177.22916666666666
2010-10-12,85.85,0.48,178.85416666666666
2010-10-13,86.83,0.48,180.89583333333334
2010-10-14,87.17,0.48,181.60416666666669
2010-10-15,86.96,0.48,181.16666666666666
2010-10-18,88.45,0.48,184.27083333333334
2010-10-19,87.81,0.48,182.9375
2010-10-20,89.89,0.48,187.27083333333334
2010-10-21,90.14,0.48,187.79166666666669
2010-10-22,90.5,0.48,188.54166666666669
2010-10-25,90.73,0.48,189.02083333333334
2010-10-26,89.87,0.48,187.22916666666669
2010-10-27,87.34,0.48,181.95833333333334
2010-10-28,86.25,0.48,179.6875
2010-10-29,86.19,0.48,179.5625
2010-11-01,86.32,0.48,179.83333333333331
2010-11-02,87.4,0.48,182.08333333333334
2010-11-03,87.35,0.48,181.97916666666666
2010-11-04,88.64,0.48,184.66666666666669
2010-11-05,90.15,0.42,214.64285714285717
2010-11-08,89.33,0.42,212.6904761904762
2010-11-09,85.37,0.42,203.2619047619048
2010-11-10,86.32,0.42,205.52380952380952
2010-11-11,85.07,0.42,202.54761904761904
2010-11-12,84.7,0.42,201.66666666666669
2010-11-15,83.77,0.42,199.45238095238096
2010-11-16,81.56,0.42,194.1904761904762
2010-11-17,82.26,0.42,195.8571428571429
2010-11-18,83.53,0.42,198.88095238095238
2010-11-19,84.12,0.42,200.2857142857143
2010-11-22,84.06,0.42,200.14285714285717
2010-11-23,83.47,0.42,198.73809523809524
2010-11-24,84.96,0.42,202.28571428571428
2010-11-26,84.33,0.42,200.78571428571428
2010-11-29,84.19,0.42,200.45238095238096
2010-11-30,83.8,0.42,199.52380952380952
2010-12-01,84.91,0.42,202.16666666666666
2010-12-02,86.12,0.42,205.04761904761907
2010-12-03,86.19,0.42,205.21428571428572
2010-12-06,86.41,0.42,205.73809523809524
2010-12-07,86.41,0.42,205.73809523809524
2010-12-08,84.51,0.42,201.21428571428572
2010-12-09,82.7,0.42,196.90476190476193
2010-12-10,83.37,0.42,198.50000000000003
2010-12-13,84.05,0.42,200.11904761904762
2010-12-14,82.66,0.42,196.8095238095238
2010-12-15,81.95,0.42,195.11904761904762
2010-12-16,82.06,0.42,195.38095238095238
2010-12-17,83.12,0.42,197.90476190476193
2010-12-20,84.19,0.42,200.45238095238096
2010-12-21,84.74,0.42,201.76190476190476
2010-12-22,85.56,0.42,203.71428571428572
2010-12-23,85.41,0.42,203.35714285714286
2010-12-27,86.59,0.42,206.16666666666669
2010-12-28,86.89,0.42,206.88095238095238
2010-12-29,86.51,0.42,205.9761904761905
2010-12-30,86.53,0.42,206.02380952380955
2010-12-31,86.1,0.42,205.0
2011-01-03,89.18,0.42,212.33333333333337
2011-01-04,86.5,0.42,205.95238095238096
2011-01-05,87.08,0.42,207.33333333333334
2011-01-06,85.87,0.42,204.45238095238096
2011-01-07,84.93,0.42,202.21428571428575
2011-01-10,84.68,0.42,201.61904761904765
2011-01-11,84.66,0.42,201.57142857142858
2011-01-12,86.46,0.42,205.85714285714286
2011-01-13,87.21,0.42,207.64285714285714
2011-01-14,89.47,0.42,213.02380952380952
2011-01-18,90.58,0.42,215.66666666666666
2011-01-19,89.63,0.42,213.4047619047619
2011-01-20,89.95,0.42,214.16666666666669
2011-01-21,90.29,0.42,214.9761904761905
2011-01-24,90.52,0.42,215.52380952380952
2011-01-25,91.26,0.42,217.2857142857143
2011-01-26,92.33,0.42,219.83333333333334
2011-01-27,93.72,0.42,223.14285714285714
2011-01-28,92.71,0.42,220.73809523809524
2011-01-31,94.37,0.42,224.6904761904762
2011-02-01,93.77,0.42,223.26190476190476
2011-02-02,93.41,0.42,222.4047619047619
2011-02-03,93.98,0.42,223.7619047619048
2011-02-04,93.34,0.42,222.23809523809524
2011-02-07,94.69,0.42,225.45238095238096
2011-02-08,94.87,0.42,225.8809523809524
2011-02-09,94.75,0.42,225.5952380952381
2011-02-10,95.37,0.42,227.07142857142858
2011-02-11,95.9,0.42,228.33333333333334
2011-02-14,95.37,0.42,227.07142857142858
2011-02-15,95.47,0.42,227.30952380952382
2011-02-16,95.21,0.42,226.69047619047618
2011-02-17,94.51,0.42,225.02380952380955
2011-02-18,94.99,0.42,226.16666666666666
2011-02-22,94.0,0.42,223.80952380952382
2011-02-23,93.0,0.42,221.42857142857144
2011-02-24,92.45,0.42,220.11904761904762
2011-02-25,93.73,0.5,187.46
2011-02-28,95.92,0.5,191.84
2011-03-01,93.65,0.5,187.3
2011-03-02,92.69,0.5,185.38
2011-03-03,94.02,0.5,188.04
2011-03-04,92.73,0.5,185.46
2011-03-07,92.34,0.5,184.68
2011-03-08,93.37,0.5,186.74
2011-03-09,93.45,0.5,186.9
2011-03-10,91.57,0.5,183.14
2011-03-11,93.23,0.5,186.46
2011-03-14,92.04,0.5,184.08
2011-03-15,91.96,0.5,183.92
2011-03-16,90.41,0.5,180.82
2011-03-17,91.66,0.5,183.32
2011-03-18,91.52,0.5,183.04
2011-03-21,92.38,0.5,184.76
2011-03-22,92.2,0.5,184.4
2011-03-23,91.0,0.5,182.0
2011-03-24,91.43,0.5,182.86
2011-03-25,92.89,0.5,185.78
2011-03-28,93.2,0.5,186.4
2011-03-29,93.52,0.5,187.04
2011-03-30,93.94,0.5,187.88
2011-03-31,94.85,0.5,189.7
2011-04-01,96.54,0.5,193.08
2011-04-04,96.63,0.5,193.26
2011-04-05,96.61,0.5,193.22
2011-04-06,95.87,0.5,191.74
2011-04-07,94.85,0.5,189.7
2011-04-08,93.91,0.5,187.82
2011-04-11,94.77,0.5,189.54
2011-04-12,94.44,0.5,188.88
2011-04-13,94.06,0.5,188.12
2011-04-14,95.77,0.5,191.54
2011-04-15,97.14,0.5,194.28
2011-04-18,96.31,0.5,192.62
2011-04-19,97.16,0.5,194.32
2011-04-20,98.12,0.5,196.24
2011-04-21,98.91,0.5,197.82
2011-04-25,100.22,0.5,200.44
2011-04-26,100.95,0.5,201.9
2011-04-27,101.89,0.5,203.78
2011-04-28,103.78,0.5,207.56
2011-04-29,104.53,0.5,209.06
2011-05-02,104.1,0.5,208.2
2011-05-03,103.79,0.5,207.58
2011-05-04,104.51,0.5,209.02
2011-05-05,104.19,0.5,208.38
2011-05-06,103.33,0.5,206.66
2011-05-09,103.94,0.29,358.4137931034483
2011-05-10,105.71,0.29,364.51724137931035
2011-05-11,104.52,0.29,360.4137931034483
2011-05-12,104.0,0.29,358.62068965517244
2011-05-13,103.01,0.29,355.2068965517242
2011-05-16,104.59,0.29,360.65517241379314
2011-05-17,104.41,0.29,360.0344827586207
2011-05-18,105.71,0.29,364.51724137931035
2011-05-19,106.29,0.29,366.5172413793104
2011-05-20,104.51,0.29,360.3793103448276
2011-05-23,103.52,0.29,356.9655172413793
2011-05-24,103.27,0.29,356.1034482758621
2011-05-25,104.1,0.29,358.9655172413793
2011-05-26,105.78,0.29,364.7586206896552
2011-05-27,106.33,0.29,366.65517241379314
2011-05-31,108.35,0.29,373.62068965517244
2011-06-01,104.98,0.29,362.00000000000006
2011-06-02,104.49,0.29,360.3103448275862
2011-06-03,104.47,0.29,360.2413793103448
2011-06-06,103.21,0.29,355.8965517241379
2011-06-07,104.49,0.29,360.3103448275862
2011-06-08,104.43,0.29,360.1034482758621
2011-06-09,103.16,0.29,355.7241379310345
2011-06-10,101.19,0.29,348.93103448275866
2011-06-13,101.65,0.29,350.5172413793104
2011-06-14,103.15,0.29,355.68965517241384
2011-06-15,101.04,0.29,348.4137931034483
2011-06-16,102.74,0.29,354.2758620689655
2011-06-17,103.93,0.29,358.3793103448276
2011-06-20,105.68,0.29,364.4137931034483
2011-06-21,106.73,0.29,368.03448275862075
2011-06-22,106.76,0.29,368.1379310344828
2011-06-23,103.67,0.29,357.4827586206897
2011-06-24,102.61,0.29,353.82758620689657
2011-06-27,103.86,0.29,358.1379310344828
2011-06-28,104.3,0.29,359.65517241379314
2011-06-29,105.71,0.29,364.51724137931035
2011-06-30,106.16,0.29,366.0689655172414
2011-07-01,107.83,0.29,371.82758620689657
2011-07-05,109.76,0.29,378.4827586206897
2011-07-06,110.62,0.29,381.448275862069
2011-07-07,111.48,0.29,384.4137931034483
2011-07-08,110.75,0.29,381.89655172413796
2011-07-11,108.59,0.29,374.448275862069
2011-07-12,108.97,0.29,375.7586206896552
2011-07-13,108.46,0.29,374.0
2011-07-14,107.97,0.29,372.3103448275862
2011-07-15,109.46,0.29,377.44827586206895
2011-07-18,108.1,0.29,372.7586206896552
2011-07-19,110.99,0.29,382.7241379310345
2011-07-20,110.66,0.29,381.58620689655174
2011-07-21,112.36,0.29,387.448275862069
2011-07-22,112.27,0.29,387.1379310344828
2011-07-25,110.92,0.29,382.4827586206897
2011-07-26,110.37,0.29,380.58620689655174
2011-07-27,106.99,0.29,368.9310344827586
2011-07-28,107.21,0.29,369.6896551724138
2011-07-29,107.36,0.29,370.2068965517242
2011-08-01,105.96,0.29,365.3793103448276
2011-08-02,103.48,0.29,356.82758620689657
2011-08-03,103.12,0.29,355.58620689655174
2011-08-04,98.38,0.29,339.2413793103448
2011-08-05,96.91,0.29,334.1724137931035
2011-08-08,89.1,0.43,207.20930232558138
2011-08-09,97.12,0.43,225.86046511627907
2011-08-10,95.66,0.43,222.46511627906978
2011-08-11,100.31,0.43,233.27906976744188
2011-08-12,100.17,0.43,232.95348837209303
2011-08-15,103.26,0.43,240.13953488372096
2011-08-16,103.02,0.43,239.5813953488372
2011-08-17,104.09,0.43,242.06976744186048
2011-08-18,100.04,0.43,232.6511627906977
2011-08-19,98.78,0.43,229.72093023255815
2011-08-22,97.99,0.43,227.88372093023256
2011-08-23,100.31,0.43,233.27906976744188
2011-08-24,101.12,0.43,235.16279069767444
2011-08-25,99.53,0.43,231.46511627906978
2011-08-26,100.6,0.43,233.953488372093
2011-08-29,103.64,0.43,241.02325581395348
2011-08-30,103.47,0.43,240.62790697674419
2011-08-31,104.29,0.43,242.53488372093025
2011-09-01,102.44,0.43,238.2325581395349
2011-09-02,101.25,0.43,235.46511627906978
2011-09-06,101.77,0.43,236.67441860465115
2011-09-07,104.1,0.43,242.09302325581393
2011-09-08,103.55,0.43,240.81395348837208
2011-09-09,100.26,0.43,233.16279069767444
2011-09-12,100.45,0.43,233.6046511627907
2011-09-13,99.74,0.43,231.953488372093
2011-09-14,100.56,0.43,233.86046511627907
2011-09-15,102.76,0.43,238.97674418604652
2011-09-16,102.5,0.43,238.37209302325581
2011-09-19,99.52,0.43,231.44186046511626
2011-09-20,99.61,0.43,231.65116279069767
2011-09-21,95.05,0.43,221.04651162790697
2011-09-22,92.55,0.43,215.2325581395349
2011-09-23,92.42,0.43,214.93023255813955
2011-09-26,93.0,0.43,216.27906976744185
2011-09-27,93.16,0.43,216.65116279069767
2011-09-28,90.81,0.43,211.18604651162792
2011-09-29,92.68,0.43,215.53488372093025
2011-09-30,89.1,0.43,207.20930232558138
2011-10-03,84.72,0.43,197.02325581395348
2011-10-04,86.54,0.43,201.2558139534884
2011-10-05,85.46,0.43,198.74418604651163
2011-10-06,87.7,0.43,203.95348837209303
2011-10-07,85.47,0.43,198.7674418604651
2011-10-10,90.53,0.43,210.53488372093022
2011-10-11,88.86,0.43,206.65116279069767
2011-10-12,89.92,0.43,209.11627906976744
2011-10-13,89.9,0.43,209.06976744186048
2011-10-14,92.34,0.43,214.74418604651163
2011-10-17,90.56,0.43,210.6046511627907
2011-10-18,92.64,0.43,215.4418604651163
2011-10-19,90.07,0.43,209.46511627906975
2011-10-20,90.85,0.43,211.27906976744185
2011-10-21,92.98,0.43,216.2325581395349
2011-10-24,94.98,0.43,220.88372093023258
2011-10-25,92.99,0.43,216.25581395348837
2011-10-26,94.11,0.43,218.86046511627907
2011-10-27,99.15,0.43,230.58139534883722
2011-10-28,99.84,0.43,232.18604651162792
2011-10-31,98.99,0.43,230.20930232558138
2011-11-01,97.18,0.43,226.00000000000003
2011-11-02,98.33,0.43,228.67441860465115
2011-11-03,99.4,0.43,231.16279069767444
2011-11-04,98.81,0.43,229.79069767441862
2011-11-07,98.9,0.43,230.00000000000003
2011-11-08,100.45,0.47,213.72340425531917
2011-11-09,95.8,0.47,203.82978723404256
2011-11-10,95.39,0.47,202.95744680851064
2011-11-11,98.09,0.47,208.7021276595745
2011-11-14,95.6,0.47,203.40425531914894
2011-11-15,96.39,0.47,205.08510638297872
2011-11-16,95.29,0.47,202.74468085106386
2011-11-17,93.77,0.47,199.51063829787233
2011-11-18,95.13,0.47,202.40425531914894
2011-11-21,92.5,0.47,196.8085106382979
2011-11-22,92.13,0.47,196.0212765957447
2011-11-23,88.82,0.47,188.9787234042553
2011-11-25,89.15,0.47,189.6808510638298
2011-11-28,90.29,0.47,192.10638297872342
2011-11-29,89.96,0.47,191.40425531914894
2011-11-30,95.38,0.47,202.93617021276597
2011-12-01,93.57,0.47,199.08510638297872
2011-12-02,93.73,0.47,199.42553191489364
2011-12-05,95.23,0.47,202.61702127659578
2011-12-06,94.91,0.47,201.93617021276597
2011-12-07,95.87,0.47,203.97872340425533
2011-12-08,93.79,0.47,199.55319148936172
2011-12-09,95.49,0.47,203.17021276595744
2011-12-12,93.35,0.47,198.61702127659575
2011-12-13,92.54,0.47,196.8936170212766
2011-12-14,93.65,0.47,199.2553191489362
2011-12-15,95.04,0.47,202.21276595744683
2011-12-16,95.96,0.47,204.17021276595744
2011-12-19,95.11,0.47,202.36170212765958
2011-12-20,98.39,0.47,209.34042553191492
2011-12-21,97.9,0.47,208.29787234042556
2011-12-22,100.03,0.47,212.82978723404256
2011-12-23,101.01,0.47,214.9148936170213
2011-12-27,101.59,0.47,216.14893617021278
2011-12-28,99.07,0.47,210.7872340425532
2011-12-29,100.03,0.47,212.82978723404256
2011-12-30,99.6,0.47,211.91489361702128
2012-01-03,101.32,0.47,215.5744680851064
2012-01-04,99.33,0.47,211.3404255319149
2012-01-05,99.5,0.47,211.70212765957447
2012-01-06,99.22,0.47,211.10638297872342
2012-01-09,98.64,0.47,209.87234042553192
2012-01-10,99.58,0.47,211.87234042553192
2012-01-11,99.89,0.47,212.53191489361703
2012-01-12,98.21,0.47,208.95744680851064
2012-01-13,97.49,0.47,207.4255319148936
2012-01-17,98.7,0.47,210.00000000000003
2012-01-18,99.18,0.47,211.0212765957447
2012-01-19,99.76,0.47,212.2553191489362
2012-01-20,99.86,0.47,212.468085106383
2012-01-23,100.72,0.47,214.29787234042553
2012-01-24,101.95,0.47,216.9148936170213
2012-01-25,103.75,0.47,220.74468085106383
2012-01-26,103.68,0.47,220.59574468085108
2012-01-27,104.24,0.47,221.7872340425532
2012-01-30,102.55,0.47,218.19148936170214
2012-01-31,104.05,0.47,221.38297872340425
2012-02-01,106.14,0.47,225.82978723404256
2012-02-02,106.21,0.47,225.9787234042553
2012-02-03,107.57,0.47,228.87234042553192
2012-02-06,107.25,0.47,228.19148936170214
2012-02-07,106.3,0.47,226.17021276595744
2012-02-08,106.0,0.47,225.53191489361703
2012-02-09,104.74,0.47,222.85106382978722
2012-02-10,103.78,0.47,220.8085106382979
2012-02-13,104.47,0.47,222.27659574468086
2012-02-14,103.13,0.47,219.4255319148936
2012-02-15,102.78,0.47,218.6808510638298
2012-02-16,104.8,0.47,222.97872340425533
2012-02-17,104.84,0.47,223.06382978723406
2012-02-21,103.34,0.47,219.87234042553195
2012-02-22,101.76,0.47,216.51063829787236
2012-02-23,103.13,0.47,219.4255319148936
2012-02-24,102.62,0.47,218.34042553191492
2012-02-27,102.42,0.47,217.9148936170213
2012-02-28,101.81,0.69,147.55072463768118
2012-02-29,101.55,0.69,147.17391304347828
2012-03-01,102.47,0.69,148.5072463768116
2012-03-02,102.46,0.69,148.4927536231884
2012-03-05,103.02,0.69,149.30434782608697
2012-03-06,102.55,0.69,148.62318840579712
2012-03-07,103.06,0.69,149.36231884057972
2012-03-08,101.91,0.69,147.69565217391306
2012-03-09,102.31,0.69,148.2753623188406
2012-03-12,103.77,0.69,150.3913043478261
2012-03-13,105.71,0.69,153.20289855072465
2012-03-14,105.08,0.69,152.28985507246378
2012-03-15,104.74,0.69,151.79710144927537
2012-03-16,105.94,0.69,153.53623188405797
2012-03-19,105.17,0.69,152.42028985507247
2012-03-20,105.08,0.69,152.28985507246378
2012-03-21,104.35,0.69,151.23188405797103
2012-03-22,103.38,0.69,149.82608695652175
2012-03-23,104.01,0.69,150.73913043478262
2012-03-26,104.48,0.69,151.42028985507247
2012-03-27,104.14,0.69,150.92753623188406
2012-03-28,104.33,0.69,151.20289855072465
2012-03-29,103.86,0.69,150.52173913043478
2012-03-30,104.99,0.69,152.15942028985506
2012-04-02,105.21,0.69,152.47826086956522
2012-04-03,104.85,0.69,151.95652173913044
2012-04-04,103.61,0.69,150.1594202898551
2012-04-05,102.76,0.69,148.9275362318841
2012-04-09,101.39,0.69,146.94202898550725
2012-04-10,99.03,0.69,143.52173913043478
2012-04-11,100.45,0.69,145.57971014492756
2012-04-12,102.01,0.69,147.84057971014494
2012-04-13,100.3,0.69,145.36231884057972
2012-04-16,101.9,0.69,147.68115942028987
2012-04-17,103.64,0.69,150.20289855072465
2012-04-18,103.08,0.69,149.3913043478261
2012-04-19,103.34,0.69,149.768115942029
2012-04-20,105.02,0.69,152.20289855072465
2012-04-23,104.46,0.69,151.3913043478261
2012-04-24,106.16,0.69,153.85507246376812
2012-04-25,106.78,0.69,154.7536231884058
2012-04-26,107.46,0.69,155.73913043478262
2012-04-27,107.8,0.69,156.23188405797103
2012-04-30,108.25,0.69,156.8840579710145
2012-05-01,109.75,0.69,159.05797101449278
2012-05-02,109.41,0.69,158.56521739130434
2012-05-03,107.9,0.69,156.3768115942029
2012-05-04,107.95,0.69,156.44927536231884
2012-05-07,108.43,0.69,157.1449275362319
2012-05-08,108.34,0.33,328.3030303030303
2012-05-09,107.82,0.33,326.7272727272727
2012-05-10,108.2,0.33,327.8787878787879
2012-05-11,108.31,0.33,328.2121212121212
2012-05-14,107.52,0.33,325.8181818181818
2012-05-15,106.5,0.33,322.7272727272727
2012-05-16,104.89,0.33,317.8484848484848
2012-05-17,101.71,0.33,308.2121212121212
2012-05-18,100.87,0.33,305.6666666666667
2012-05-21,103.5,0.33,313.6363636363636
2012-05-22,103.28,0.33,312.96969696969694
2012-05-23,103.6,0.33,313.9393939393939
2012-05-24,104.05,0.33,315.30303030303025
2012-05-25,103.85,0.33,314.6969696969697
2012-05-29,105.33,0.33,319.1818181818182
2012-05-30,102.67,0.33,311.1212121212121
2012-05-31,102.93,0.33,311.90909090909093
2012-06-01,101.31,0.33,307.0
2012-06-04,100.27,0.33,303.8484848484848
2012-06-05,101.59,0.33,307.8484848484849
2012-06-06,104.13,0.33,315.5454545454545
2012-06-07,103.85,0.33,314.6969696969697
2012-06-08,105.2,0.33,318.78787878787875
2012-06-11,101.89,0.33,308.75757575757575
2012-06-12,102.06,0.33,309.27272727272725
2012-06-13,101.5,0.33,307.57575757575756
2012-06-14,103.21,0.33,312.75757575757575
2012-06-15,104.03,0.33,315.24242424242425
2012-06-18,104.94,0.33,318.0
2012-06-19,105.31,0.33,319.1212121212121
2012-06-20,105.54,0.33,319.8181818181818
2012-06-21,103.64,0.33,314.06060606060606
2012-06-22,103.31,0.33,313.06060606060606
2012-06-25,104.09,0.33,315.42424242424244
2012-06-26,104.1,0.33,315.45454545454544
2012-06-27,103.85,0.33,314.6969696969697
2012-06-28,104.86,0.33,317.75757575757575
2012-06-29,108.37,0.33,328.3939393939394
2012-07-02,109.57,0.33,332.030303030303
2012-07-03,110.25,0.33,334.09090909090907
2012-07-05,109.37,0.33,331.42424242424244
2012-07-06,110.18,0.33,333.8787878787879
2012-07-09,109.63,0.33,332.2121212121212
2012-07-10,108.45,0.33,328.6363636363636
2012-07-11,108.95,0.33,330.1515151515151
2012-07-12,108.9,0.33,330.0
2012-07-13,110.59,0.33,335.1212121212121
2012-07-16,110.5,0.33,334.8484848484848
2012-07-17,111.95,0.33,339.24242424242425
2012-07-18,111.02,0.33,336.4242424242424
2012-07-19,110.35,0.33,334.3939393939394
2012-07-20,109.93,0.33,333.1212121212121
2012-07-23,109.07,0.33,330.5151515151515
2012-07-24,108.54,0.33,328.90909090909093
2012-07-25,108.72,0.33,329.45454545454544
2012-07-26,110.11,0.33,333.66666666666663
2012-07-27,110.79,0.33,335.72727272727275
2012-07-30,110.42,0.33,334.6060606060606
2012-07-31,110.9,0.33,336.06060606060606
2012-08-01,111.2,0.33,336.96969696969694
2012-08-02,111.81,0.33,338.8181818181818
2012-08-03,113.0,0.33,342.42424242424244
2012-08-06,113.17,0.33,342.93939393939394
2012-08-07,112.53,0.33,341.0
2012-08-08,110.79,0.54,205.16666666666666
2012-08-09,110.52,0.54,204.66666666666666
2012-08-10,110.7,0.54,205.0
2012-08-13,111.0,0.54,205.55555555555554
2012-08-14,110.56,0.54,204.74074074074073
