date,WU,WU_EPS,PE Ratio
2009-06-05,16.93,0.32,52.90625
2009-06-08,17.15,0.32,53.59374999999999
2009-06-09,17.03,0.32,53.21875
2009-06-10,17.83,0.32,55.71874999999999
2009-06-11,17.29,0.32,54.03124999999999
2009-06-12,17.25,0.32,53.90625
2009-06-15,16.78,0.32,52.4375
2009-06-16,16.52,0.32,51.625
2009-06-17,16.45,0.32,51.40625
2009-06-18,16.36,0.32,51.125
2009-06-19,16.14,0.32,50.4375
2009-06-22,15.67,0.32,48.96875
2009-06-23,15.94,0.32,49.8125
2009-06-24,15.98,0.32,49.9375
2009-06-25,16.39,0.32,51.21875
2009-06-26,16.43,0.32,51.34375
2009-06-29,16.65,0.32,52.03124999999999
2009-06-30,16.4,0.32,51.24999999999999
2009-07-01,16.64,0.32,52.0
2009-07-02,15.38,0.32,48.0625
2009-07-06,15.59,0.32,48.71875
2009-07-07,15.26,0.32,47.6875
2009-07-08,15.58,0.32,48.6875
2009-07-09,16.49,0.32,51.53124999999999
2009-07-10,16.19,0.32,50.59375
2009-07-13,16.89,0.32,52.78125
2009-07-14,16.73,0.32,52.28125
2009-07-15,17.38,0.32,54.31249999999999
2009-07-16,17.98,0.32,56.1875
2009-07-17,18.0,0.32,56.25
2009-07-20,18.25,0.32,57.03125
2009-07-21,17.54,0.32,54.81249999999999
2009-07-22,17.73,0.32,55.40625
2009-07-23,18.25,0.32,57.03125
2009-07-24,18.46,0.32,57.6875
2009-07-27,18.69,0.32,58.40625
2009-07-28,18.43,0.32,57.59375
2009-07-29,18.05,0.32,56.40625
2009-07-30,18.23,0.32,56.96875
2009-07-31,17.48,0.32,54.625
2009-08-03,17.76,0.32,55.50000000000001
2009-08-04,17.92,0.63,28.444444444444446
2009-08-05,17.52,0.63,27.80952380952381
2009-08-06,17.62,0.63,27.96825396825397
2009-08-07,18.07,0.63,28.682539682539684
2009-08-10,18.03,0.63,28.61904761904762
2009-08-11,17.62,0.63,27.96825396825397
2009-08-12,18.03,0.63,28.61904761904762
2009-08-13,18.05,0.63,28.650793650793652
2009-08-14,17.94,0.63,28.476190476190478
2009-08-17,17.45,0.63,27.698412698412696
2009-08-18,17.72,0.63,28.126984126984127
2009-08-19,17.91,0.63,28.428571428571427
2009-08-20,18.04,0.63,28.634920634920633
2009-08-21,18.58,0.63,29.49206349206349
2009-08-24,18.53,0.63,29.412698412698415
2009-08-25,18.49,0.63,29.349206349206348
2009-08-26,18.59,0.63,29.507936507936506
2009-08-27,18.89,0.63,29.984126984126984
2009-08-28,18.77,0.63,29.793650793650794
2009-08-31,18.04,0.63,28.634920634920633
2009-09-01,17.71,0.63,28.11111111111111
2009-09-02,17.83,0.63,28.301587301587297
2009-09-03,18.25,0.63,28.96825396825397
2009-09-04,18.18,0.63,28.857142857142858
2009-09-08,18.2,0.63,28.88888888888889
2009-09-09,18.46,0.63,29.301587301587304
2009-09-10,18.57,0.63,29.476190476190478
2009-09-11,18.87,0.63,29.952380952380953
2009-09-14,19.06,0.63,30.253968253968253
2009-09-15,18.75,0.63,29.761904761904763
2009-09-16,19.2,0.63,30.476190476190474
2009-09-17,19.48,0.63,30.92063492063492
2009-09-18,19.56,0.63,31.047619047619044
2009-09-21,19.49,0.63,30.936507936507933
2009-09-22,20.56,0.63,32.63492063492063
2009-09-23,19.59,0.63,31.095238095238095
2009-09-24,19.4,0.63,30.79365079365079
2009-09-25,19.08,0.63,30.28571428571428
2009-09-28,19.73,0.63,31.317460317460316
2009-09-29,19.26,0.63,30.571428571428573
2009-09-30,18.92,0.63,30.031746031746035
2009-10-01,18.45,0.63,29.285714285714285
2009-10-02,18.17,0.63,28.841269841269845
2009-10-05,18.16,0.63,28.825396825396826
2009-10-06,18.77,0.63,29.793650793650794
2009-10-07,18.66,0.63,29.61904761904762
2009-10-08,18.96,0.63,30.095238095238095
2009-10-09,19.06,0.63,30.253968253968253
2009-10-12,19.17,0.63,30.42857142857143
2009-10-13,19.2,0.63,30.476190476190474
2009-10-14,19.83,0.63,31.476190476190474
2009-10-15,19.86,0.63,31.523809523809522
2009-10-16,19.78,0.63,31.3968253968254
2009-10-19,19.68,0.63,31.238095238095237
2009-10-20,19.61,0.63,31.126984126984127
2009-10-21,19.16,0.63,30.41269841269841
2009-10-22,19.32,0.63,30.666666666666668
2009-10-23,18.79,0.63,29.825396825396822
2009-10-26,18.83,0.63,29.888888888888886
2009-10-27,18.67,0.63,29.634920634920636
2009-10-28,18.21,0.63,28.904761904761905
2009-10-29,18.63,0.63,29.57142857142857
2009-10-30,18.17,0.89,20.415730337078653
2009-11-02,18.59,0.89,20.8876404494382
2009-11-03,18.52,0.89,20.808988764044944
2009-11-04,18.41,0.89,20.685393258426966
2009-11-05,18.96,0.89,21.303370786516854
2009-11-06,18.81,0.89,21.134831460674157
2009-11-09,19.51,0.89,21.921348314606742
2009-11-10,19.64,0.89,22.06741573033708
2009-11-11,19.58,0.89,21.999999999999996
2009-11-12,19.32,0.89,21.707865168539325
2009-11-13,19.44,0.89,21.842696629213485
2009-11-16,20.02,0.89,22.49438202247191
2009-11-17,19.82,0.89,22.269662921348313
2009-11-18,19.67,0.89,22.10112359550562
2009-11-19,19.28,0.89,21.662921348314608
2009-11-20,18.83,0.89,21.157303370786515
2009-11-23,18.98,0.89,21.325842696629213
2009-11-24,18.92,0.89,21.258426966292138
2009-11-25,18.91,0.89,21.247191011235955
2009-11-27,18.5,0.89,20.786516853932582
2009-11-30,18.45,0.89,20.730337078651683
2009-12-01,18.49,0.89,20.775280898876403
2009-12-02,18.4,0.89,20.674157303370784
2009-12-03,17.84,0.89,20.04494382022472
2009-12-04,18.14,0.89,20.382022471910112
2009-12-07,18.24,0.89,20.494382022471907
2009-12-08,18.05,0.89,20.280898876404496
2009-12-09,18.19,0.89,20.43820224719101
2009-12-10,19.0,0.89,21.34831460674157
2009-12-11,19.07,0.89,21.426966292134832
2009-12-14,19.21,0.89,21.58426966292135
2009-12-15,18.97,0.89,21.314606741573034
2009-12-16,19.23,0.89,21.60674157303371
2009-12-17,19.03,0.89,21.382022471910112
2009-12-18,19.13,0.89,21.49438202247191
2009-12-21,19.24,0.89,21.617977528089884
2009-12-22,19.39,0.89,21.786516853932586
2009-12-23,19.44,0.89,21.842696629213485
2009-12-24,19.25,0.89,21.629213483146067
2009-12-28,19.1,0.89,21.460674157303373
2009-12-29,19.07,0.89,21.426966292134832
2009-12-30,19.02,0.89,21.370786516853933
2009-12-31,18.85,0.89,21.179775280898877
2010-01-04,19.09,0.89,21.44943820224719
2010-01-05,19.01,0.89,21.359550561797754
2010-01-06,19.0,0.89,21.34831460674157
2010-01-07,19.61,0.89,22.033707865168537
2010-01-08,19.8,0.89,22.247191011235955
2010-01-11,19.97,0.89,22.43820224719101
2010-01-12,19.85,0.89,22.303370786516854
2010-01-13,20.13,0.89,22.617977528089884
2010-01-14,19.88,0.89,22.337078651685392
2010-01-15,19.53,0.89,21.9438202247191
2010-01-19,19.86,0.89,22.314606741573034
2010-01-20,19.5,0.89,21.91011235955056
2010-01-21,19.43,0.89,21.831460674157302
2010-01-22,18.8,0.89,21.123595505617978
2010-01-25,18.63,0.89,20.93258426966292
2010-01-26,18.31,0.89,20.573033707865168
2010-01-27,18.35,0.89,20.617977528089888
2010-01-28,18.25,0.89,20.50561797752809
2010-01-29,18.54,0.89,20.831460674157302
2010-02-01,18.58,0.89,20.87640449438202
2010-02-02,18.85,0.89,21.179775280898877
2010-02-03,17.17,0.89,19.292134831460675
2010-02-04,16.54,0.89,18.584269662921347
2010-02-05,16.5,0.89,18.53932584269663
2010-02-08,16.16,0.89,18.157303370786515
2010-02-09,16.14,0.89,18.134831460674157
2010-02-10,16.44,0.89,18.471910112359552
2010-02-11,16.16,0.89,18.157303370786515
2010-02-12,16.12,0.89,18.1123595505618
2010-02-16,16.5,0.89,18.53932584269663
2010-02-17,16.4,0.89,18.42696629213483
2010-02-18,16.46,0.89,18.49438202247191
2010-02-19,16.35,0.89,18.370786516853933
2010-02-22,16.18,0.89,18.179775280898877
2010-02-23,16.04,0.89,18.02247191011236
2010-02-24,16.0,0.89,17.97752808988764
2010-02-25,15.96,0.89,17.93258426966292
2010-02-26,15.78,1.21,13.041322314049587
2010-03-01,16.0,1.21,13.223140495867769
2010-03-02,15.84,1.21,13.090909090909092
2010-03-03,15.71,1.21,12.983471074380166
2010-03-04,16.02,1.21,13.239669421487603
2010-03-05,16.31,1.21,13.479338842975206
2010-03-08,16.22,1.21,13.40495867768595
2010-03-09,16.33,1.21,13.49586776859504
2010-03-10,16.51,1.21,13.644628099173556
2010-03-11,16.77,1.21,13.859504132231406
2010-03-12,16.91,1.21,13.975206611570249
2010-03-15,16.71,1.21,13.809917355371901
2010-03-16,16.24,1.21,13.421487603305785
2010-03-17,16.8,1.21,13.884297520661159
2010-03-18,16.8,1.21,13.884297520661159
2010-03-19,16.66,1.21,13.768595041322314
2010-03-22,16.91,1.21,13.975206611570249
2010-03-23,17.06,1.21,14.099173553719007
2010-03-24,16.88,1.21,13.950413223140496
2010-03-25,16.97,1.21,14.024793388429751
2010-03-26,17.05,1.21,14.090909090909092
2010-03-29,17.19,1.21,14.206611570247935
2010-03-30,17.0,1.21,14.049586776859504
2010-03-31,16.96,1.21,14.016528925619836
2010-04-01,17.06,1.21,14.099173553719007
2010-04-05,17.37,1.21,14.355371900826448
2010-04-06,17.5,1.21,14.462809917355372
2010-04-07,17.24,1.21,14.24793388429752
2010-04-08,17.41,1.21,14.388429752066116
2010-04-09,17.49,1.21,14.454545454545453
2010-04-12,17.47,1.21,14.438016528925619
2010-04-13,17.49,1.21,14.454545454545453
2010-04-14,17.64,1.21,14.578512396694215
2010-04-15,17.53,1.21,14.487603305785125
2010-04-16,17.24,1.21,14.24793388429752
2010-04-19,17.3,1.21,14.297520661157026
2010-04-20,17.4,1.21,14.380165289256198
2010-04-21,17.44,1.21,14.41322314049587
2010-04-22,17.45,1.21,14.421487603305785
2010-04-23,17.78,1.21,14.69421487603306
2010-04-26,17.91,1.21,14.801652892561984
2010-04-27,19.0,1.21,15.702479338842975
2010-04-28,18.62,1.21,15.388429752066116
2010-04-29,18.68,1.21,15.43801652892562
2010-04-30,18.25,1.21,15.082644628099175
2010-05-03,18.22,1.21,15.057851239669422
2010-05-04,17.78,1.21,14.69421487603306
2010-05-05,17.58,1.21,14.528925619834709
2010-05-06,17.22,0.3,57.4
2010-05-07,16.55,0.3,55.16666666666667
2010-05-10,17.24,0.3,57.46666666666666
2010-05-11,16.79,0.3,55.96666666666667
2010-05-12,17.06,0.3,56.86666666666667
2010-05-13,17.01,0.3,56.70000000000001
2010-05-14,16.64,0.3,55.46666666666667
2010-05-17,16.62,0.3,55.400000000000006
2010-05-18,16.19,0.3,53.966666666666676
2010-05-19,16.05,0.3,53.50000000000001
2010-05-20,15.47,0.3,51.56666666666667
2010-05-21,15.9,0.3,53.0
2010-05-24,15.58,0.3,51.93333333333334
2010-05-25,15.69,0.3,52.3
2010-05-26,15.66,0.3,52.2
2010-05-27,16.26,0.3,54.20000000000001
2010-05-28,15.96,0.3,53.2
2010-06-01,15.69,0.3,52.3
2010-06-02,15.76,0.3,52.53333333333333
2010-06-03,16.15,0.3,53.83333333333333
2010-06-04,15.63,0.3,52.1
2010-06-07,15.31,0.3,51.03333333333334
2010-06-08,15.44,0.3,51.46666666666667
2010-06-09,15.51,0.3,51.7
2010-06-10,16.07,0.3,53.56666666666667
2010-06-11,16.09,0.3,53.63333333333333
2010-06-14,15.93,0.3,53.1
2010-06-15,16.38,0.3,54.6
2010-06-16,16.23,0.3,54.1
2010-06-17,16.27,0.3,54.233333333333334
2010-06-18,16.2,0.3,54.0
2010-06-21,16.0,0.3,53.333333333333336
2010-06-22,15.78,0.3,52.6
2010-06-23,15.8,0.3,52.66666666666667
2010-06-24,15.53,0.3,51.766666666666666
2010-06-25,16.0,0.3,53.333333333333336
2010-06-28,15.74,0.3,52.46666666666667
2010-06-29,14.94,0.3,49.8
2010-06-30,14.91,0.3,49.7
2010-07-01,15.03,0.3,50.1
2010-07-02,14.9,0.3,49.66666666666667
2010-07-06,15.06,0.3,50.2
2010-07-07,15.79,0.3,52.63333333333333
2010-07-08,15.63,0.3,52.1
2010-07-09,15.87,0.3,52.9
2010-07-12,15.9,0.3,53.0
2010-07-13,16.0,0.3,53.333333333333336
2010-07-14,15.96,0.3,53.2
2010-07-15,15.98,0.3,53.26666666666667
2010-07-16,15.34,0.3,51.13333333333333
2010-07-19,15.37,0.3,51.233333333333334
2010-07-20,15.69,0.3,52.3
2010-07-21,15.44,0.3,51.46666666666667
2010-07-22,16.04,0.3,53.46666666666667
2010-07-23,16.31,0.3,54.36666666666667
2010-07-26,16.68,0.3,55.6
2010-07-27,16.69,0.3,55.63333333333334
2010-07-28,16.47,0.3,54.9
2010-07-29,16.41,0.3,54.7
2010-07-30,16.23,0.3,54.1
2010-08-02,16.28,0.3,54.26666666666667
2010-08-03,16.03,0.3,53.43333333333334
2010-08-04,16.13,0.63,25.6031746031746
2010-08-05,16.22,0.63,25.746031746031743
2010-08-06,16.29,0.63,25.857142857142854
2010-08-09,16.54,0.63,26.253968253968253
2010-08-10,16.5,0.63,26.19047619047619
2010-08-11,16.05,0.63,25.476190476190478
2010-08-12,16.06,0.63,25.49206349206349
2010-08-13,15.98,0.63,25.365079365079367
2010-08-16,16.1,0.63,25.555555555555557
2010-08-17,16.18,0.63,25.682539682539684
2010-08-18,16.26,0.63,25.80952380952381
2010-08-19,16.06,0.63,25.49206349206349
2010-08-20,15.94,0.63,25.3015873015873
2010-08-23,15.84,0.63,25.142857142857142
2010-08-24,15.57,0.63,24.714285714285715
2010-08-25,15.85,0.63,25.158730158730158
2010-08-26,15.77,0.63,25.03174603174603
2010-08-27,16.03,0.63,25.444444444444446
2010-08-30,15.97,0.63,25.34920634920635
2010-08-31,15.68,0.63,24.88888888888889
2010-09-01,16.24,0.63,25.777777777777775
2010-09-02,16.46,0.63,26.126984126984127
2010-09-03,16.48,0.63,26.158730158730158
2010-09-07,16.18,0.63,25.682539682539684
2010-09-08,16.23,0.63,25.761904761904763
2010-09-09,16.31,0.63,25.888888888888886
2010-09-10,16.36,0.63,25.96825396825397
2010-09-13,16.75,0.63,26.58730158730159
2010-09-14,17.08,0.63,27.111111111111107
2010-09-15,17.13,0.63,27.19047619047619
2010-09-16,17.15,0.63,27.22222222222222
2010-09-17,16.98,0.63,26.952380952380953
2010-09-20,17.48,0.63,27.746031746031747
2010-09-21,17.31,0.63,27.476190476190474
2010-09-22,17.13,0.63,27.19047619047619
2010-09-23,16.95,0.63,26.904761904761905
2010-09-24,17.55,0.63,27.857142857142858
2010-09-27,17.65,0.63,28.015873015873012
2010-09-28,17.36,0.63,27.555555555555554
2010-09-29,17.4,0.63,27.619047619047617
2010-09-30,17.67,0.63,28.04761904761905
2010-10-01,17.68,0.63,28.063492063492063
2010-10-04,17.41,0.63,27.634920634920636
2010-10-05,17.97,0.63,28.523809523809522
2010-10-06,17.67,0.63,28.04761904761905
2010-10-07,17.58,0.63,27.9047619047619
2010-10-08,17.74,0.63,28.158730158730155
2010-10-11,17.86,0.63,28.349206349206348
2010-10-12,17.74,0.63,28.158730158730155
2010-10-13,17.65,0.63,28.015873015873012
2010-10-14,17.76,0.63,28.190476190476193
2010-10-15,17.89,0.63,28.3968253968254
2010-10-18,18.02,0.63,28.6031746031746
2010-10-19,17.68,0.63,28.063492063492063
2010-10-20,17.96,0.63,28.50793650793651
2010-10-21,17.96,0.63,28.50793650793651
2010-10-22,17.9,0.63,28.41269841269841
2010-10-25,18.11,0.63,28.746031746031743
2010-10-26,17.91,0.63,28.428571428571427
2010-10-27,18.27,0.63,29.0
2010-10-28,18.26,0.63,28.984126984126988
2010-10-29,17.59,0.63,27.92063492063492
2010-11-01,17.61,0.63,27.952380952380953
2010-11-02,17.45,0.63,27.698412698412696
2010-11-03,17.44,0.63,27.682539682539684
2010-11-04,18.18,0.63,28.857142857142858
2010-11-05,18.24,1.0,18.24
2010-11-08,18.2,1.0,18.2
2010-11-09,18.5,1.0,18.5
2010-11-10,18.77,1.0,18.77
2010-11-11,18.62,1.0,18.62
2010-11-12,18.11,1.0,18.11
2010-11-15,18.09,1.0,18.09
2010-11-16,17.62,1.0,17.62
2010-11-17,17.51,1.0,17.51
2010-11-18,17.83,1.0,17.83
2010-11-19,18.09,1.0,18.09
2010-11-22,18.22,1.0,18.22
2010-11-23,17.95,1.0,17.95
2010-11-24,18.27,1.0,18.27
2010-11-26,18.15,1.0,18.15
2010-11-29,17.86,1.0,17.86
2010-11-30,17.64,1.0,17.64
2010-12-01,18.03,1.0,18.03
2010-12-02,18.23,1.0,18.23
2010-12-03,18.25,1.0,18.25
2010-12-06,18.36,1.0,18.36
2010-12-07,18.34,1.0,18.34
2010-12-08,18.65,1.0,18.65
2010-12-09,18.6,1.0,18.6
2010-12-10,18.71,1.0,18.71
2010-12-13,18.76,1.0,18.76
2010-12-14,18.81,1.0,18.81
2010-12-15,18.55,1.0,18.55
2010-12-16,18.29,1.0,18.29
2010-12-17,18.28,1.0,18.28
2010-12-20,18.35,1.0,18.35
2010-12-21,18.39,1.0,18.39
2010-12-22,18.47,1.0,18.47
2010-12-23,18.26,1.0,18.26
2010-12-27,18.48,1.0,18.48
2010-12-28,18.28,1.0,18.28
2010-12-29,18.4,1.0,18.4
2010-12-30,18.55,1.0,18.55
2010-12-31,18.57,1.0,18.57
2011-01-03,18.74,1.0,18.74
2011-01-04,18.61,1.0,18.61
2011-01-05,18.94,1.0,18.94
2011-01-06,19.37,1.0,19.37
2011-01-07,19.19,1.0,19.19
2011-01-10,19.02,1.0,19.02
2011-01-11,19.24,1.0,19.24
2011-01-12,19.15,1.0,19.15
2011-01-13,19.11,1.0,19.11
2011-01-14,19.26,1.0,19.26
2011-01-18,19.29,1.0,19.29
2011-01-19,19.09,1.0,19.09
2011-01-20,19.18,1.0,19.18
2011-01-21,19.31,1.0,19.31
2011-01-24,19.7,1.0,19.7
2011-01-25,19.7,1.0,19.7
2011-01-26,20.14,1.0,20.14
2011-01-27,20.34,1.0,20.34
2011-01-28,19.75,1.0,19.75
2011-01-31,20.28,1.0,20.28
2011-02-01,20.29,1.0,20.29
2011-02-02,20.77,1.0,20.77
2011-02-03,20.68,1.0,20.68
2011-02-04,20.96,1.0,20.96
2011-02-07,21.17,1.0,21.17
2011-02-08,21.38,1.0,21.38
2011-02-09,21.01,1.0,21.01
2011-02-10,21.24,1.0,21.24
2011-02-11,21.4,1.0,21.4
2011-02-14,21.47,1.0,21.47
2011-02-15,21.31,1.0,21.31
2011-02-16,21.48,1.0,21.48
2011-02-17,21.5,1.0,21.5
2011-02-18,21.66,1.0,21.66
2011-02-22,21.11,1.0,21.11
2011-02-23,20.95,1.0,20.95
2011-02-24,21.0,1.0,21.0
2011-02-25,21.72,1.37,15.854014598540143
2011-02-28,21.99,1.37,16.051094890510946
2011-03-01,21.5,1.37,15.693430656934305
2011-03-02,21.64,1.37,15.795620437956204
2011-03-03,21.89,1.37,15.978102189781021
2011-03-04,21.72,1.37,15.854014598540143
2011-03-07,21.61,1.37,15.773722627737225
2011-03-08,21.71,1.37,15.846715328467152
2011-03-09,21.6,1.37,15.766423357664234
2011-03-10,21.15,1.37,15.43795620437956
2011-03-11,21.16,1.37,15.445255474452553
2011-03-14,20.95,1.37,15.291970802919707
2011-03-15,20.79,1.37,15.175182481751824
2011-03-16,20.42,1.37,14.905109489051094
2011-03-17,20.59,1.37,15.02919708029197
2011-03-18,21.09,1.37,15.394160583941604
2011-03-21,21.33,1.37,15.569343065693428
2011-03-22,21.4,1.37,15.620437956204377
2011-03-23,21.49,1.37,15.686131386861312
2011-03-24,21.72,1.37,15.854014598540143
2011-03-25,21.76,1.37,15.883211678832117
2011-03-28,21.84,1.37,15.941605839416058
2011-03-29,21.19,1.37,15.467153284671532
2011-03-30,21.12,1.37,15.416058394160583
2011-03-31,20.77,1.37,15.160583941605838
2011-04-01,20.77,1.37,15.160583941605838
2011-04-04,20.81,1.37,15.189781021897808
2011-04-05,20.68,1.37,15.094890510948904
2011-04-06,20.99,1.37,15.321167883211677
2011-04-07,20.97,1.37,15.306569343065691
2011-04-08,20.76,1.37,15.153284671532846
2011-04-11,20.83,1.37,15.204379562043794
2011-04-12,20.68,1.37,15.094890510948904
2011-04-13,20.9,1.37,15.255474452554742
2011-04-14,20.95,1.37,15.291970802919707
2011-04-15,21.05,1.37,15.364963503649633
2011-04-18,21.01,1.37,15.335766423357665
2011-04-19,21.17,1.37,15.452554744525548
2011-04-20,21.3,1.37,15.547445255474452
2011-04-21,21.36,1.37,15.591240875912407
2011-04-25,21.33,1.37,15.569343065693428
2011-04-26,21.53,1.37,15.715328467153284
2011-04-27,21.3,1.37,15.547445255474452
2011-04-28,21.45,1.37,15.656934306569342
2011-04-29,21.25,1.37,15.510948905109489
2011-05-02,21.24,1.37,15.503649635036494
2011-05-03,20.95,1.37,15.291970802919707
2011-05-04,20.74,0.32,64.8125
2011-05-05,20.64,0.32,64.5
2011-05-06,20.72,0.32,64.75
2011-05-09,20.84,0.32,65.125
2011-05-10,21.03,0.32,65.71875
2011-05-11,20.87,0.32,65.21875
2011-05-12,21.0,0.32,65.625
2011-05-13,20.7,0.32,64.6875
2011-05-16,20.58,0.32,64.3125
2011-05-17,20.56,0.32,64.25
2011-05-18,20.67,0.32,64.59375
2011-05-19,20.72,0.32,64.75
2011-05-20,20.6,0.32,64.375
2011-05-23,20.25,0.32,63.28125
2011-05-24,20.4,0.32,63.74999999999999
2011-05-25,20.57,0.32,64.28125
2011-05-26,20.4,0.32,63.74999999999999
2011-05-27,20.38,0.32,63.68749999999999
2011-05-31,20.56,0.32,64.25
2011-06-01,20.23,0.32,63.21875
2011-06-02,20.35,0.32,63.59375
2011-06-03,19.8,0.32,61.875
2011-06-06,19.98,0.32,62.4375
2011-06-07,20.13,0.32,62.90624999999999
2011-06-08,19.81,0.32,61.90624999999999
2011-06-09,20.0,0.32,62.5
2011-06-10,19.63,0.32,61.34374999999999
2011-06-13,19.76,0.32,61.75000000000001
2011-06-14,20.11,0.32,62.84375
2011-06-15,19.77,0.32,61.78125
2011-06-16,19.64,0.32,61.375
2011-06-17,19.73,0.32,61.65625
2011-06-20,19.8,0.32,61.875
2011-06-21,19.97,0.32,62.40624999999999
2011-06-22,19.59,0.32,61.21875
2011-06-23,19.42,0.32,60.68750000000001
2011-06-24,19.23,0.32,60.09375
2011-06-27,19.35,0.32,60.46875
2011-06-28,19.62,0.32,61.3125
2011-06-29,19.91,0.32,62.21875
2011-06-30,20.03,0.32,62.59375
2011-07-01,20.24,0.32,63.24999999999999
2011-07-05,19.34,0.32,60.4375
2011-07-06,19.54,0.32,61.06249999999999
2011-07-07,19.68,0.32,61.5
2011-07-08,19.77,0.32,61.78125
2011-07-11,19.45,0.32,60.78125
2011-07-12,19.2,0.32,60.0
2011-07-13,19.14,0.32,59.8125
2011-07-14,19.0,0.32,59.375
2011-07-15,19.09,0.32,59.65625
2011-07-18,19.13,0.32,59.78124999999999
2011-07-19,19.42,0.32,60.68750000000001
2011-07-20,19.22,0.32,60.06249999999999
2011-07-21,19.38,0.32,60.56249999999999
2011-07-22,19.37,0.32,60.53125
2011-07-25,19.24,0.32,60.12499999999999
2011-07-26,20.29,0.32,63.40624999999999
2011-07-27,19.56,0.32,61.12499999999999
2011-07-28,19.36,0.32,60.5
2011-07-29,19.41,0.32,60.65625
2011-08-01,19.08,0.32,59.62499999999999
2011-08-02,18.48,0.42,44.0
2011-08-03,18.89,0.42,44.97619047619048
2011-08-04,17.86,0.42,42.523809523809526
2011-08-05,17.84,0.42,42.476190476190474
2011-08-08,16.47,0.42,39.214285714285715
2011-08-09,16.76,0.42,39.90476190476191
2011-08-10,16.41,0.42,39.07142857142858
2011-08-11,17.19,0.42,40.92857142857143
2011-08-12,16.93,0.42,40.30952380952381
2011-08-15,17.14,0.42,40.80952380952381
2011-08-16,17.02,0.42,40.523809523809526
2011-08-17,16.89,0.42,40.214285714285715
2011-08-18,16.04,0.42,38.19047619047619
2011-08-19,15.81,0.42,37.642857142857146
2011-08-22,15.91,0.42,37.88095238095238
2011-08-23,16.52,0.42,39.333333333333336
2011-08-24,16.5,0.42,39.285714285714285
2011-08-25,16.09,0.42,38.30952380952381
2011-08-26,16.26,0.42,38.71428571428572
2011-08-29,16.49,0.42,39.26190476190476
2011-08-30,16.46,0.42,39.1904761904762
2011-08-31,16.52,0.42,39.333333333333336
2011-09-01,16.54,0.42,39.38095238095238
2011-09-02,16.0,0.42,38.095238095238095
2011-09-06,15.64,0.42,37.23809523809524
2011-09-07,16.16,0.42,38.476190476190474
2011-09-08,16.04,0.42,38.19047619047619
2011-09-09,15.55,0.42,37.023809523809526
2011-09-12,15.79,0.42,37.595238095238095
2011-09-13,16.03,0.42,38.16666666666667
2011-09-14,16.32,0.42,38.85714285714286
2011-09-15,16.49,0.42,39.26190476190476
2011-09-16,16.48,0.42,39.23809523809524
2011-09-19,16.26,0.42,38.71428571428572
2011-09-20,16.23,0.42,38.642857142857146
2011-09-21,16.04,0.42,38.19047619047619
2011-09-22,15.26,0.42,36.333333333333336
2011-09-23,15.1,0.42,35.952380952380956
2011-09-26,15.5,0.42,36.904761904761905
2011-09-27,15.99,0.42,38.07142857142858
2011-09-28,15.81,0.42,37.642857142857146
2011-09-29,15.83,0.42,37.69047619047619
2011-09-30,15.29,0.42,36.404761904761905
2011-10-03,14.89,0.42,35.452380952380956
2011-10-04,15.11,0.42,35.976190476190474
2011-10-05,15.28,0.42,36.38095238095238
2011-10-06,15.67,0.42,37.30952380952381
2011-10-07,15.82,0.42,37.66666666666667
2011-10-10,16.38,0.42,39.0
2011-10-11,16.43,0.42,39.11904761904762
2011-10-12,16.65,0.42,39.64285714285714
2011-10-13,16.46,0.42,39.1904761904762
2011-10-14,16.75,0.42,39.88095238095238
2011-10-17,16.56,0.42,39.42857142857142
2011-10-18,17.02,0.42,40.523809523809526
2011-10-19,16.54,0.42,39.38095238095238
2011-10-20,16.7,0.42,39.76190476190476
2011-10-21,17.19,0.42,40.92857142857143
2011-10-24,17.58,0.42,41.857142857142854
2011-10-25,17.07,0.42,40.642857142857146
2011-10-26,17.25,0.42,41.07142857142857
2011-10-27,17.99,0.42,42.83333333333333
2011-10-28,18.01,0.42,42.88095238095239
2011-10-31,17.47,0.42,41.595238095238095
2011-11-01,16.96,0.42,40.38095238095239
2011-11-02,17.3,0.42,41.1904761904762
2011-11-03,17.56,0.38,46.21052631578947
2011-11-04,17.36,0.38,45.68421052631579
2011-11-07,17.38,0.38,45.73684210526316
2011-11-08,17.64,0.38,46.421052631578945
2011-11-09,17.02,0.38,44.78947368421053
2011-11-10,16.76,0.38,44.10526315789474
2011-11-11,17.3,0.38,45.526315789473685
2011-11-14,16.94,0.38,44.578947368421055
2011-11-15,17.06,0.38,44.89473684210526
2011-11-16,16.44,0.38,43.26315789473684
2011-11-17,16.18,0.38,42.578947368421055
2011-11-18,16.2,0.38,42.63157894736842
2011-11-21,16.31,0.38,42.921052631578945
2011-11-22,16.45,0.38,43.28947368421053
2011-11-23,16.2,0.38,42.63157894736842
2011-11-25,16.3,0.38,42.89473684210527
2011-11-28,16.69,0.38,43.92105263157895
2011-11-29,16.72,0.38,44.0
2011-11-30,17.44,0.38,45.89473684210527
2011-12-01,17.43,0.38,45.868421052631575
2011-12-02,17.55,0.38,46.18421052631579
2011-12-05,17.8,0.38,46.8421052631579
2011-12-06,17.85,0.38,46.97368421052632
2011-12-07,17.86,0.38,47.0
2011-12-08,17.7,0.38,46.57894736842105
2011-12-09,18.18,0.38,47.84210526315789
2011-12-12,17.58,0.38,46.263157894736835
