date,SHW,SHW_EPS,PE Ratio
1995-03-24,17.13,0.41,41.78048780487805
1995-03-27,16.88,0.41,41.170731707317074
1995-03-28,16.81,0.41,41.0
1995-03-29,16.81,0.41,41.0
1995-03-30,16.81,0.41,41.0
1995-03-31,16.94,0.41,41.31707317073171
1995-04-03,17.0,0.41,41.463414634146346
1995-04-04,17.0,0.41,41.463414634146346
1995-04-05,16.88,0.41,41.170731707317074
1995-04-06,16.81,0.41,41.0
1995-04-07,17.13,0.41,41.78048780487805
1995-04-10,17.06,0.41,41.609756097560975
1995-04-11,17.0,0.41,41.463414634146346
1995-04-12,17.13,0.41,41.78048780487805
1995-04-13,17.19,0.41,41.926829268292686
1995-04-17,17.38,0.41,42.390243902439025
1995-04-18,17.19,0.41,41.926829268292686
1995-04-19,17.25,0.41,42.07317073170732
1995-04-20,17.44,0.41,42.53658536585366
1995-04-21,17.56,0.41,42.829268292682926
1995-04-24,17.75,0.41,43.29268292682927
1995-04-25,17.69,0.41,43.14634146341464
1995-04-26,17.69,0.41,43.14634146341464
1995-04-27,17.88,0.41,43.609756097560975
1995-04-28,17.81,0.41,43.4390243902439
1995-05-01,18.19,0.41,44.365853658536594
1995-05-02,18.44,0.41,44.97560975609757
1995-05-03,18.13,0.41,44.21951219512195
1995-05-04,18.0,0.41,43.90243902439025
1995-05-05,17.81,0.11,161.9090909090909
1995-05-08,18.25,0.11,165.9090909090909
1995-05-09,18.38,0.11,167.0909090909091
1995-05-10,18.63,0.11,169.36363636363635
1995-05-11,18.5,0.11,168.1818181818182
1995-05-12,18.5,0.11,168.1818181818182
1995-05-15,18.69,0.11,169.9090909090909
1995-05-16,19.0,0.11,172.72727272727272
1995-05-17,18.5,0.11,168.1818181818182
1995-05-18,17.69,0.11,160.81818181818184
1995-05-19,17.75,0.11,161.36363636363637
1995-05-22,18.31,0.11,166.45454545454544
1995-05-23,18.13,0.11,164.8181818181818
1995-05-24,18.44,0.11,167.63636363636365
1995-05-25,18.25,0.11,165.9090909090909
1995-05-26,17.88,0.11,162.54545454545453
1995-05-30,18.0,0.11,163.63636363636363
1995-05-31,18.38,0.11,167.0909090909091
1995-06-01,18.38,0.11,167.0909090909091
1995-06-02,18.31,0.11,166.45454545454544
1995-06-05,18.44,0.11,167.63636363636365
1995-06-06,18.31,0.11,166.45454545454544
1995-06-07,18.25,0.11,165.9090909090909
1995-06-08,18.13,0.11,164.8181818181818
1995-06-09,18.13,0.11,164.8181818181818
1995-06-12,18.31,0.11,166.45454545454544
1995-06-13,18.25,0.11,165.9090909090909
1995-06-14,18.25,0.11,165.9090909090909
1995-06-15,18.06,0.11,164.18181818181816
1995-06-16,18.19,0.11,165.36363636363637
1995-06-19,17.88,0.11,162.54545454545453
1995-06-20,18.31,0.11,166.45454545454544
1995-06-21,18.0,0.11,163.63636363636363
1995-06-22,18.13,0.11,164.8181818181818
1995-06-23,17.75,0.11,161.36363636363637
1995-06-26,17.5,0.11,159.0909090909091
1995-06-27,17.5,0.11,159.0909090909091
1995-06-28,17.5,0.11,159.0909090909091
1995-06-29,17.94,0.11,163.0909090909091
1995-06-30,17.81,0.11,161.9090909090909
1995-07-03,17.69,0.11,160.81818181818184
1995-07-05,17.63,0.11,160.27272727272725
1995-07-06,17.94,0.11,163.0909090909091
1995-07-07,18.06,0.11,164.18181818181816
1995-07-10,18.06,0.11,164.18181818181816
1995-07-11,18.0,0.11,163.63636363636363
1995-07-12,18.0,0.11,163.63636363636363
1995-07-13,17.94,0.11,163.0909090909091
1995-07-14,18.25,0.11,165.9090909090909
1995-07-17,18.5,0.11,168.1818181818182
1995-07-18,18.25,0.11,165.9090909090909
1995-07-19,18.0,0.11,163.63636363636363
1995-07-20,18.13,0.11,164.8181818181818
1995-07-21,18.06,0.11,164.18181818181816
1995-07-24,18.19,0.11,165.36363636363637
1995-07-25,18.5,0.11,168.1818181818182
1995-07-26,18.5,0.11,168.1818181818182
1995-07-27,18.38,0.11,167.0909090909091
1995-07-28,18.44,0.11,167.63636363636365
1995-07-31,18.25,0.11,165.9090909090909
1995-08-01,18.25,0.11,165.9090909090909
1995-08-02,18.25,0.11,165.9090909090909
1995-08-03,18.06,0.11,164.18181818181816
1995-08-04,17.94,0.11,163.0909090909091
1995-08-07,17.81,0.11,161.9090909090909
1995-08-08,17.75,0.11,161.36363636363637
1995-08-09,17.69,0.11,160.81818181818184
1995-08-10,17.44,0.11,158.54545454545456
1995-08-11,17.31,0.43,40.25581395348837
1995-08-14,17.44,0.43,40.55813953488372
1995-08-15,17.5,0.43,40.69767441860465
1995-08-16,17.56,0.43,40.837209302325576
1995-08-17,17.5,0.43,40.69767441860465
1995-08-18,17.44,0.43,40.55813953488372
1995-08-21,17.5,0.43,40.69767441860465
1995-08-22,17.56,0.43,40.837209302325576
1995-08-23,17.38,0.43,40.41860465116279
1995-08-24,17.38,0.43,40.41860465116279
1995-08-25,17.88,0.43,41.581395348837205
1995-08-28,18.06,0.43,42.0
1995-08-29,18.06,0.43,42.0
1995-08-30,18.0,0.43,41.86046511627907
1995-08-31,17.94,0.43,41.720930232558146
1995-09-01,18.0,0.43,41.86046511627907
1995-09-05,18.06,0.43,42.0
1995-09-06,18.31,0.43,42.581395348837205
1995-09-07,18.19,0.43,42.30232558139535
1995-09-08,18.25,0.43,42.44186046511628
1995-09-11,18.25,0.43,42.44186046511628
1995-09-12,17.5,0.43,40.69767441860465
1995-09-13,17.69,0.43,41.139534883720934
1995-09-14,17.5,0.43,40.69767441860465
1995-09-15,17.63,0.43,41.0
1995-09-18,17.81,0.43,41.41860465116279
1995-09-19,18.0,0.43,41.86046511627907
1995-09-20,17.5,0.43,40.69767441860465
1995-09-21,17.38,0.43,40.41860465116279
1995-09-22,17.25,0.43,40.116279069767444
1995-09-25,17.31,0.43,40.25581395348837
1995-09-26,17.19,0.43,39.97674418604652
1995-09-27,17.31,0.43,40.25581395348837
1995-09-28,17.75,0.43,41.27906976744186
1995-09-29,17.5,0.43,40.69767441860465
1995-10-02,17.5,0.43,40.69767441860465
1995-10-03,17.5,0.43,40.69767441860465
1995-10-04,17.25,0.43,40.116279069767444
1995-10-05,17.63,0.43,41.0
1995-10-06,17.81,0.43,41.41860465116279
1995-10-09,17.75,0.43,41.27906976744186
1995-10-10,17.75,0.43,41.27906976744186
1995-10-11,17.88,0.43,41.581395348837205
1995-10-12,17.94,0.43,41.720930232558146
1995-10-13,18.19,0.43,42.30232558139535
1995-10-16,18.13,0.43,42.16279069767442
1995-10-17,18.25,0.43,42.44186046511628
1995-10-18,18.44,0.43,42.88372093023256
1995-10-19,18.5,0.43,43.02325581395349
1995-10-20,18.31,0.43,42.581395348837205
1995-10-23,18.25,0.43,42.44186046511628
1995-10-24,18.13,0.43,42.16279069767442
1995-10-25,17.88,0.43,41.581395348837205
1995-10-26,17.88,0.43,41.581395348837205
1995-10-27,17.94,0.43,41.720930232558146
1995-10-30,18.63,0.43,43.325581395348834
1995-10-31,18.81,0.43,43.74418604651162
1995-11-01,18.63,0.43,43.325581395348834
1995-11-02,18.56,0.43,43.16279069767442
1995-11-03,18.81,0.43,43.74418604651162
1995-11-06,18.75,0.43,43.604651162790695
1995-11-07,19.0,0.43,44.18604651162791
1995-11-08,19.06,0.43,44.325581395348834
1995-11-09,19.06,0.43,44.325581395348834
1995-11-10,19.31,0.43,44.906976744186046
1995-11-13,19.25,0.44,43.75
1995-11-14,19.63,0.44,44.61363636363636
1995-11-15,19.5,0.44,44.31818181818182
1995-11-16,19.75,0.44,44.88636363636363
1995-11-17,19.88,0.44,45.18181818181818
1995-11-20,19.75,0.44,44.88636363636363
1995-11-21,19.88,0.44,45.18181818181818
1995-11-22,19.88,0.44,45.18181818181818
1995-11-24,19.75,0.44,44.88636363636363
1995-11-27,20.06,0.44,45.590909090909086
1995-11-28,20.0,0.44,45.45454545454545
1995-11-29,20.06,0.44,45.590909090909086
1995-11-30,19.81,0.44,45.022727272727266
1995-12-01,20.0,0.44,45.45454545454545
1995-12-04,20.06,0.44,45.590909090909086
1995-12-05,19.94,0.44,45.31818181818182
1995-12-06,20.06,0.44,45.590909090909086
1995-12-07,19.69,0.44,44.75
1995-12-08,19.69,0.44,44.75
1995-12-11,19.75,0.44,44.88636363636363
1995-12-12,19.44,0.44,44.18181818181819
1995-12-13,19.56,0.44,44.45454545454545
1995-12-14,19.63,0.44,44.61363636363636
1995-12-15,19.69,0.44,44.75
1995-12-18,19.5,0.44,44.31818181818182
1995-12-19,19.75,0.44,44.88636363636363
1995-12-20,19.94,0.44,45.31818181818182
1995-12-21,20.06,0.44,45.590909090909086
1995-12-22,20.25,0.44,46.02272727272727
1995-12-26,20.25,0.44,46.02272727272727
1995-12-27,20.75,0.44,47.15909090909091
1995-12-28,20.44,0.44,46.45454545454546
1995-12-29,20.38,0.44,46.31818181818181
1996-01-02,20.31,0.44,46.15909090909091
1996-01-03,20.94,0.44,47.59090909090909
1996-01-04,20.38,0.44,46.31818181818181
1996-01-05,20.63,0.44,46.88636363636363
1996-01-08,20.56,0.44,46.72727272727273
1996-01-09,19.5,0.44,44.31818181818182
1996-01-10,19.81,0.44,45.022727272727266
1996-01-11,20.06,0.44,45.590909090909086
1996-01-12,19.88,0.44,45.18181818181818
1996-01-15,20.19,0.44,45.88636363636364
1996-01-16,20.44,0.44,46.45454545454546
1996-01-17,20.56,0.44,46.72727272727273
1996-01-18,20.44,0.44,46.45454545454546
1996-01-19,20.38,0.44,46.31818181818181
1996-01-22,20.38,0.44,46.31818181818181
1996-01-23,20.63,0.44,46.88636363636363
1996-01-24,20.81,0.44,47.29545454545454
1996-01-25,20.81,0.44,47.29545454545454
1996-01-26,20.63,0.44,46.88636363636363
1996-01-29,20.75,0.44,47.15909090909091
1996-01-30,20.94,0.44,47.59090909090909
1996-01-31,21.06,0.44,47.86363636363636
1996-02-01,21.19,0.44,48.159090909090914
1996-02-02,21.25,0.44,48.29545454545455
1996-02-05,21.44,0.44,48.72727272727273
1996-02-06,21.25,0.44,48.29545454545455
1996-02-07,21.44,0.44,48.72727272727273
1996-02-08,21.25,0.44,48.29545454545455
1996-02-09,21.31,0.44,48.43181818181818
1996-02-12,22.13,0.44,50.29545454545454
1996-02-13,22.13,0.44,50.29545454545454
1996-02-14,21.94,0.44,49.86363636363637
1996-02-15,21.88,0.44,49.72727272727273
1996-02-16,21.94,0.44,49.86363636363637
1996-02-20,21.56,0.44,49.0
1996-02-21,21.69,0.44,49.29545454545455
1996-02-22,22.5,0.44,51.13636363636363
1996-02-23,22.19,0.44,50.43181818181819
1996-02-26,21.63,0.44,49.15909090909091
1996-02-27,21.5,0.44,48.86363636363637
1996-02-28,21.56,0.44,49.0
1996-02-29,21.19,0.44,48.159090909090914
1996-03-01,21.5,0.44,48.86363636363637
1996-03-04,21.56,0.44,49.0
1996-03-05,22.0,0.44,50.0
1996-03-06,21.88,0.44,49.72727272727273
1996-03-07,21.94,0.44,49.86363636363637
1996-03-08,21.06,0.44,47.86363636363636
1996-03-11,21.13,0.44,48.02272727272727
1996-03-12,21.13,0.44,48.02272727272727
1996-03-13,21.63,0.44,49.15909090909091
1996-03-14,21.81,0.44,49.56818181818181
1996-03-15,21.69,0.44,49.29545454545455
1996-03-18,21.88,0.44,49.72727272727273
1996-03-19,21.75,0.44,49.43181818181818
1996-03-20,21.75,0.44,49.43181818181818
1996-03-21,21.88,0.44,49.72727272727273
1996-03-22,21.88,0.44,49.72727272727273
1996-03-25,21.56,0.44,49.0
1996-03-26,21.94,0.44,49.86363636363637
1996-03-27,21.81,0.44,49.56818181818181
1996-03-28,21.94,0.44,49.86363636363637
1996-03-29,22.19,0.44,50.43181818181819
1996-04-01,22.44,0.44,51.0
1996-04-02,22.38,0.44,50.86363636363636
1996-04-03,22.25,0.44,50.56818181818182
1996-04-04,22.31,0.44,50.70454545454545
1996-04-08,21.81,0.44,49.56818181818181
1996-04-09,21.69,0.44,49.29545454545455
1996-04-10,21.44,0.44,48.72727272727273
1996-04-11,21.13,0.44,48.02272727272727
1996-04-12,21.13,0.44,48.02272727272727
1996-04-15,21.38,0.44,48.590909090909086
1996-04-16,21.88,0.44,49.72727272727273
1996-04-17,21.56,0.44,49.0
1996-04-18,21.94,0.44,49.86363636363637
1996-04-19,21.94,0.44,49.86363636363637
1996-04-22,21.88,0.44,49.72727272727273
1996-04-23,22.06,0.44,50.13636363636363
1996-04-24,22.25,0.44,50.56818181818182
1996-04-25,22.44,0.44,51.0
1996-04-26,22.69,0.44,51.56818181818182
1996-04-29,23.44,0.44,53.27272727272727
1996-04-30,23.38,0.44,53.13636363636363
1996-05-01,23.38,0.44,53.13636363636363
1996-05-02,22.94,0.44,52.13636363636364
1996-05-03,22.81,0.44,51.840909090909086
1996-05-06,23.0,0.44,52.27272727272727
1996-05-07,23.0,0.44,52.27272727272727
1996-05-08,23.13,0.44,52.56818181818181
1996-05-09,23.06,0.44,52.40909090909091
1996-05-10,22.88,0.44,52.0
1996-05-13,22.94,0.44,52.13636363636364
1996-05-14,22.88,0.44,52.0
1996-05-15,22.88,0.44,52.0
1996-05-16,22.69,0.44,51.56818181818182
1996-05-17,22.94,0.44,52.13636363636364
1996-05-20,22.69,0.44,51.56818181818182
1996-05-21,23.0,0.44,52.27272727272727
1996-05-22,23.38,0.44,53.13636363636363
1996-05-23,22.75,0.44,51.70454545454545
1996-05-24,23.06,0.44,52.40909090909091
1996-05-28,22.69,0.44,51.56818181818182
1996-05-29,22.44,0.44,51.0
1996-05-30,22.81,0.44,51.840909090909086
1996-05-31,22.44,0.44,51.0
1996-06-03,22.38,0.44,50.86363636363636
1996-06-04,22.44,0.44,51.0
1996-06-05,22.81,0.44,51.840909090909086
1996-06-06,22.44,0.44,51.0
1996-06-07,22.56,0.44,51.272727272727266
1996-06-10,22.69,0.44,51.56818181818182
1996-06-11,22.38,0.44,50.86363636363636
1996-06-12,21.81,0.44,49.56818181818181
1996-06-13,21.63,0.44,49.15909090909091
1996-06-14,21.63,0.44,49.15909090909091
1996-06-17,22.19,0.44,50.43181818181819
1996-06-18,22.19,0.44,50.43181818181819
1996-06-19,22.38,0.44,50.86363636363636
1996-06-20,22.19,0.44,50.43181818181819
1996-06-21,22.13,0.44,50.29545454545454
1996-06-24,22.44,0.44,51.0
1996-06-25,23.19,0.44,52.70454545454546
1996-06-26,22.75,0.44,51.70454545454545
1996-06-27,23.19,0.44,52.70454545454546
1996-06-28,23.25,0.44,52.84090909090909
1996-07-01,23.25,0.44,52.84090909090909
1996-07-02,23.25,0.44,52.84090909090909
1996-07-03,23.31,0.44,52.97727272727273
1996-07-05,22.75,0.44,51.70454545454545
1996-07-08,22.81,0.44,51.840909090909086
1996-07-09,23.38,0.44,53.13636363636363
1996-07-10,23.5,0.44,53.40909090909091
1996-07-11,23.44,0.44,53.27272727272727
1996-07-12,23.19,0.44,52.70454545454546
1996-07-15,22.81,0.44,51.840909090909086
1996-07-16,22.63,0.44,51.43181818181818
1996-07-17,22.13,0.44,50.29545454545454
1996-07-18,22.69,0.44,51.56818181818182
1996-07-19,22.19,0.44,50.43181818181819
1996-07-22,22.13,0.44,50.29545454545454
1996-07-23,21.88,0.44,49.72727272727273
1996-07-24,21.63,0.44,49.15909090909091
1996-07-25,21.69,0.44,49.29545454545455
1996-07-26,21.88,0.44,49.72727272727273
1996-07-29,21.88,0.44,49.72727272727273
1996-07-30,22.19,0.44,50.43181818181819
1996-07-31,22.56,0.44,51.272727272727266
1996-08-01,23.25,0.44,52.84090909090909
1996-08-02,23.38,0.44,53.13636363636363
1996-08-05,23.0,0.44,52.27272727272727
1996-08-06,23.0,0.44,52.27272727272727
1996-08-07,23.13,0.44,52.56818181818181
1996-08-08,23.19,0.44,52.70454545454546
1996-08-09,23.13,0.44,52.56818181818181
1996-08-12,23.5,0.44,53.40909090909091
1996-08-13,23.0,0.44,52.27272727272727
1996-08-14,22.88,0.44,52.0
1996-08-15,22.81,0.44,51.840909090909086
1996-08-16,22.75,0.44,51.70454545454545
1996-08-19,22.63,0.44,51.43181818181818
1996-08-20,22.69,0.44,51.56818181818182
1996-08-21,22.38,0.44,50.86363636363636
1996-08-22,22.63,0.44,51.43181818181818
1996-08-23,22.44,0.44,51.0
1996-08-26,22.38,0.44,50.86363636363636
1996-08-27,22.5,0.44,51.13636363636363
1996-08-28,22.44,0.44,51.0
1996-08-29,22.0,0.44,50.0
1996-08-30,21.88,0.44,49.72727272727273
1996-09-03,21.69,0.44,49.29545454545455
1996-09-04,21.69,0.44,49.29545454545455
1996-09-05,21.5,0.44,48.86363636363637
1996-09-06,21.5,0.44,48.86363636363637
1996-09-09,21.75,0.44,49.43181818181818
1996-09-10,22.25,0.44,50.56818181818182
1996-09-11,22.38,0.44,50.86363636363636
1996-09-12,22.5,0.44,51.13636363636363
1996-09-13,23.0,0.44,52.27272727272727
1996-09-16,23.38,0.44,53.13636363636363
1996-09-17,23.19,0.44,52.70454545454546
1996-09-18,22.94,0.44,52.13636363636364
1996-09-19,22.69,0.44,51.56818181818182
1996-09-20,23.19,0.44,52.70454545454546
1996-09-23,23.06,0.44,52.40909090909091
1996-09-24,22.94,0.44,52.13636363636364
1996-09-25,22.94,0.44,52.13636363636364
1996-09-26,22.75,0.44,51.70454545454545
1996-09-27,23.13,0.44,52.56818181818181
1996-09-30,23.19,0.44,52.70454545454546
1996-10-01,23.13,0.44,52.56818181818181
1996-10-02,23.19,0.44,52.70454545454546
1996-10-03,23.56,0.44,53.54545454545454
1996-10-04,24.0,0.44,54.54545454545455
1996-10-07,24.0,0.44,54.54545454545455
1996-10-08,24.5,0.44,55.68181818181818
1996-10-09,24.38,0.44,55.40909090909091
1996-10-10,24.44,0.44,55.54545454545455
1996-10-11,24.94,0.44,56.68181818181819
1996-10-14,25.0,0.44,56.81818181818182
1996-10-15,25.44,0.44,57.81818181818182
1996-10-16,26.13,0.44,59.38636363636363
1996-10-17,26.31,0.44,59.79545454545454
1996-10-18,26.0,0.44,59.09090909090909
1996-10-21,25.75,0.44,58.52272727272727
1996-10-22,25.56,0.44,58.090909090909086
1996-10-23,26.19,0.44,59.52272727272727
1996-10-24,25.75,0.44,58.52272727272727
1996-10-25,25.69,0.44,58.38636363636364
1996-10-28,25.25,0.44,57.38636363636363
1996-10-29,25.25,0.44,57.38636363636363
1996-10-30,25.0,0.44,56.81818181818182
1996-10-31,25.06,0.44,56.95454545454545
1996-11-01,25.31,0.44,57.522727272727266
1996-11-04,25.81,0.44,58.65909090909091
1996-11-05,26.31,0.44,59.79545454545454
1996-11-06,27.0,0.44,61.36363636363637
1996-11-07,27.56,0.44,62.63636363636363
1996-11-08,27.5,0.44,62.5
1996-11-11,27.19,0.44,61.79545454545455
1996-11-12,27.31,0.44,62.06818181818181
1996-11-13,27.25,0.44,61.93181818181818
1996-11-14,27.25,0.44,61.93181818181818
1996-11-15,27.88,0.44,63.36363636363636
1996-11-18,28.0,0.44,63.63636363636363
1996-11-19,28.5,0.44,64.77272727272727
1996-11-20,28.31,0.44,64.3409090909091
1996-11-21,28.38,0.44,64.5
1996-11-22,27.94,0.44,63.5
1996-11-25,27.75,0.44,63.06818181818182
1996-11-26,28.63,0.44,65.06818181818181
1996-11-27,28.63,0.44,65.06818181818181
1996-11-29,28.38,0.44,64.5
1996-12-02,28.13,0.44,63.93181818181818
1996-12-03,27.81,0.44,63.20454545454545
1996-12-04,27.63,0.44,62.79545454545454
1996-12-05,27.69,0.44,62.93181818181819
1996-12-06,27.44,0.44,62.36363636363637
1996-12-09,27.63,0.44,62.79545454545454
1996-12-10,27.44,0.44,62.36363636363637
1996-12-11,27.19,0.44,61.79545454545455
1996-12-12,26.69,0.44,60.659090909090914
1996-12-13,26.88,0.44,61.090909090909086
1996-12-16,26.06,0.44,59.22727272727273
1996-12-17,26.56,0.44,60.36363636363636
1996-12-18,27.0,0.44,61.36363636363637
1996-12-19,27.38,0.44,62.22727272727273
1996-12-20,27.44,0.44,62.36363636363637
1996-12-23,27.63,0.44,62.79545454545454
1996-12-24,27.56,0.44,62.63636363636363
1996-12-26,27.63,0.44,62.79545454545454
1996-12-27,28.06,0.44,63.772727272727266
1996-12-30,28.5,0.44,64.77272727272727
1996-12-31,28.0,0.44,63.63636363636363
1997-01-02,27.69,0.44,62.93181818181819
1997-01-03,28.0,0.44,63.63636363636363
1997-01-06,26.0,0.44,59.09090909090909
1997-01-07,27.5,0.44,62.5
1997-01-08,27.38,0.44,62.22727272727273
1997-01-09,27.44,0.44,62.36363636363637
1997-01-10,27.56,0.44,62.63636363636363
1997-01-13,27.5,0.44,62.5
1997-01-14,27.69,0.44,62.93181818181819
1997-01-15,27.5,0.44,62.5
1997-01-16,27.5,0.44,62.5
1997-01-17,27.88,0.44,63.36363636363636
1997-01-20,27.63,0.44,62.79545454545454
1997-01-21,27.5,0.44,62.5
1997-01-22,27.44,0.44,62.36363636363637
1997-01-23,27.5,0.44,62.5
1997-01-24,27.25,0.44,61.93181818181818
1997-01-27,27.06,0.44,61.5
1997-01-28,27.13,0.44,61.65909090909091
1997-01-29,27.69,0.44,62.93181818181819
1997-01-30,27.94,0.44,63.5
1997-01-31,27.75,0.44,63.06818181818182
1997-02-03,27.63,0.44,62.79545454545454
1997-02-04,27.75,0.44,63.06818181818182
1997-02-05,27.13,0.44,61.65909090909091
1997-02-06,27.44,0.44,62.36363636363637
1997-02-07,28.06,0.44,63.772727272727266
1997-02-10,28.19,0.44,64.06818181818183
1997-02-11,28.25,0.44,64.20454545454545
1997-02-12,29.06,0.44,66.04545454545455
1997-02-13,28.69,0.44,65.20454545454545
1997-02-14,28.94,0.44,65.77272727272728
1997-02-18,29.0,0.44,65.9090909090909
1997-02-19,28.81,0.44,65.47727272727272
1997-02-20,28.88,0.44,65.63636363636364
1997-02-21,28.88,0.44,65.63636363636364
1997-02-24,28.94,0.44,65.77272727272728
1997-02-25,28.81,0.44,65.47727272727272
1997-02-26,28.63,0.44,65.06818181818181
1997-02-27,28.19,0.44,64.06818181818183
1997-02-28,28.06,0.44,63.772727272727266
1997-03-03,28.13,0.44,63.93181818181818
1997-03-04,28.0,0.44,63.63636363636363
1997-03-05,28.38,0.44,64.5
1997-03-06,28.0,0.44,63.63636363636363
1997-03-07,28.13,0.44,63.93181818181818
1997-03-10,28.31,0.44,64.3409090909091
1997-03-11,28.25,0.44,64.20454545454545
1997-03-12,28.31,0.44,64.3409090909091
1997-03-13,27.69,0.44,62.93181818181819
1997-03-14,27.81,0.44,63.20454545454545
1997-03-17,28.25,0.44,64.20454545454545
1997-03-18,27.75,0.44,63.06818181818182
1997-03-19,27.88,0.44,63.36363636363636
1997-03-20,27.56,0.44,62.63636363636363
1997-03-21,27.56,0.44,62.63636363636363
1997-03-24,27.75,0.44,63.06818181818182
1997-03-25,28.0,0.44,63.63636363636363
1997-03-26,28.19,0.44,64.06818181818183
1997-03-27,27.75,0.44,63.06818181818182
1997-03-31,27.0,0.44,61.36363636363637
1997-04-01,26.5,0.44,60.22727272727273
1997-04-02,26.63,0.44,60.52272727272727
1997-04-03,26.25,0.44,59.65909090909091
1997-04-04,26.13,0.44,59.38636363636363
1997-04-07,26.5,0.44,60.22727272727273
1997-04-08,26.63,0.44,60.52272727272727
1997-04-09,26.38,0.44,59.95454545454545
1997-04-10,25.75,0.44,58.52272727272727
1997-04-11,24.88,0.44,56.54545454545454
1997-04-14,25.13,0.44,57.11363636363636
1997-04-15,26.38,0.44,59.95454545454545
1997-04-16,27.0,0.44,61.36363636363637
1997-04-17,27.38,0.44,62.22727272727273
1997-04-18,27.5,0.44,62.5
1997-04-21,27.38,0.44,62.22727272727273
1997-04-22,28.13,0.44,63.93181818181818
1997-04-23,28.25,0.44,64.20454545454545
1997-04-24,29.13,0.44,66.20454545454545
1997-04-25,29.0,0.44,65.9090909090909
1997-04-28,29.38,0.44,66.77272727272727
1997-04-29,31.13,0.44,70.75
1997-04-30,30.25,0.44,68.75
1997-05-01,30.5,0.44,69.31818181818181
1997-05-02,30.25,0.44,68.75
1997-05-05,31.88,0.44,72.45454545454545
1997-05-06,31.13,0.44,70.75
1997-05-07,31.25,0.44,71.02272727272727
1997-05-08,31.0,0.44,70.45454545454545
1997-05-09,31.13,0.44,70.75
1997-05-12,31.25,0.44,71.02272727272727
1997-05-13,31.0,0.44,70.45454545454545
1997-05-14,30.63,0.44,69.61363636363636
1997-05-15,30.63,0.44,69.61363636363636
1997-05-16,30.38,0.44,69.04545454545455
1997-05-19,30.38,0.44,69.04545454545455
1997-05-20,30.38,0.44,69.04545454545455
1997-05-21,29.75,0.44,67.61363636363636
1997-05-22,29.5,0.44,67.04545454545455
1997-05-23,29.5,0.44,67.04545454545455
1997-05-27,29.88,0.44,67.9090909090909
1997-05-28,30.0,0.44,68.18181818181819
1997-05-29,29.88,0.44,67.9090909090909
1997-05-30,30.0,0.44,68.18181818181819
1997-06-02,29.5,0.44,67.04545454545455
1997-06-03,30.0,0.44,68.18181818181819
1997-06-04,29.88,0.44,67.9090909090909
1997-06-05,30.25,0.44,68.75
1997-06-06,30.88,0.44,70.18181818181817
1997-06-09,30.63,0.44,69.61363636363636
1997-06-10,30.5,0.44,69.31818181818181
1997-06-11,30.75,0.44,69.88636363636364
1997-06-12,31.0,0.44,70.45454545454545
1997-06-13,30.88,0.44,70.18181818181817
1997-06-16,31.13,0.44,70.75
1997-06-17,31.38,0.44,71.31818181818181
1997-06-18,31.5,0.44,71.5909090909091
1997-06-19,32.13,0.44,73.02272727272728
1997-06-20,32.0,0.44,72.72727272727273
1997-06-23,30.38,0.44,69.04545454545455
1997-06-24,31.19,0.44,70.88636363636364
1997-06-25,31.31,0.44,71.1590909090909
1997-06-26,30.5,0.44,69.31818181818181
1997-06-27,30.94,0.44,70.31818181818183
1997-06-30,30.88,0.44,70.18181818181817
1997-07-01,31.31,0.44,71.1590909090909
1997-07-02,31.75,0.44,72.1590909090909
1997-07-03,32.06,0.44,72.86363636363637
1997-07-07,32.38,0.44,73.5909090909091
1997-07-08,31.56,0.44,71.72727272727272
1997-07-09,31.25,0.44,71.02272727272727
1997-07-10,31.75,0.44,72.1590909090909
1997-07-11,31.88,0.44,72.45454545454545
1997-07-14,32.19,0.44,73.1590909090909
1997-07-15,31.5,0.44,71.5909090909091
1997-07-16,32.69,0.44,74.29545454545455
1997-07-17,32.25,0.44,73.29545454545455
1997-07-18,31.5,0.44,71.5909090909091
1997-07-21,31.63,0.44,71.88636363636364
1997-07-22,31.81,0.44,72.29545454545455
1997-07-23,31.44,0.44,71.45454545454545
1997-07-24,31.94,0.44,72.5909090909091
1997-07-25,31.56,0.44,71.72727272727272
1997-07-28,31.25,0.44,71.02272727272727
1997-07-29,30.75,0.44,69.88636363636364
1997-07-30,31.5,0.44,71.5909090909091
1997-07-31,32.06,0.44,72.86363636363637
1997-08-01,32.13,0.44,73.02272727272728
1997-08-04,32.44,0.44,73.72727272727272
1997-08-05,32.13,0.44,73.02272727272728
1997-08-06,31.88,0.44,72.45454545454545
1997-08-07,31.75,0.44,72.1590909090909
1997-08-08,31.0,0.44,70.45454545454545
1997-08-11,30.81,0.44,70.02272727272727
1997-08-12,30.75,0.44,69.88636363636364
1997-08-13,30.75,0.44,69.88636363636364
1997-08-14,30.75,0.44,69.88636363636364
1997-08-15,30.31,0.44,68.88636363636363
1997-08-18,30.06,0.44,68.31818181818181
1997-08-19,30.13,0.44,68.47727272727272
1997-08-20,30.44,0.44,69.18181818181819
1997-08-21,30.19,0.44,68.61363636363636
1997-08-22,30.19,0.44,68.61363636363636
1997-08-25,29.75,0.44,67.61363636363636
1997-08-26,29.75,0.44,67.61363636363636
1997-08-27,28.13,0.44,63.93181818181818
1997-08-28,27.38,0.44,62.22727272727273
1997-08-29,27.44,0.44,62.36363636363637
