date,DOV,DOV_EPS,PE Ratio
2008-09-24,28.19,1.76,16.017045454545457
2008-09-25,28.25,1.76,16.051136363636363
2008-09-26,28.11,1.76,15.971590909090908
2008-09-29,26.05,1.76,14.801136363636363
2008-09-30,27.18,1.76,15.443181818181818
2008-10-01,26.62,1.76,15.125
2008-10-02,24.55,1.76,13.948863636363637
2008-10-03,23.96,1.76,13.613636363636363
2008-10-06,23.54,1.76,13.375
2008-10-07,21.72,1.76,12.34090909090909
2008-10-08,22.26,1.76,12.647727272727273
2008-10-09,21.02,1.76,11.943181818181818
2008-10-10,21.99,1.76,12.494318181818182
2008-10-13,22.89,1.76,13.005681818181818
2008-10-14,23.09,1.76,13.119318181818182
2008-10-15,20.63,1.76,11.721590909090908
2008-10-16,21.58,1.76,12.261363636363635
2008-10-17,20.85,1.76,11.84659090909091
2008-10-20,21.11,1.76,11.994318181818182
2008-10-21,20.33,1.76,11.551136363636363
2008-10-22,18.78,2.77,6.7797833935018055
2008-10-23,18.28,2.77,6.599277978339351
2008-10-24,17.61,2.77,6.35740072202166
2008-10-27,17.56,2.77,6.339350180505415
2008-10-28,19.54,2.77,7.054151624548736
2008-10-29,19.63,2.77,7.086642599277978
2008-10-30,21.06,2.77,7.602888086642599
2008-10-31,21.3,2.77,7.689530685920578
2008-11-03,21.59,2.77,7.794223826714801
2008-11-04,22.0,2.77,7.9422382671480145
2008-11-05,21.25,2.77,7.671480144404332
2008-11-06,20.16,2.77,7.277978339350181
2008-11-07,20.67,2.77,7.462093862815885
2008-11-10,20.51,2.77,7.404332129963899
2008-11-11,20.07,2.77,7.245487364620939
2008-11-12,19.08,2.77,6.888086642599277
2008-11-13,20.9,2.77,7.5451263537906135
2008-11-14,19.58,2.77,7.068592057761732
2008-11-17,19.19,2.77,6.927797833935019
2008-11-18,19.07,2.77,6.884476534296029
2008-11-19,17.77,2.77,6.415162454873646
2008-11-20,16.07,2.77,5.8014440433212995
2008-11-21,17.07,2.77,6.162454873646209
2008-11-24,18.51,2.77,6.68231046931408
2008-11-25,18.37,2.77,6.631768953068592
2008-11-26,19.55,2.77,7.0577617328519855
2008-11-28,20.0,2.77,7.2202166064981945
2008-12-01,18.23,2.77,6.581227436823105
2008-12-02,19.12,2.77,6.902527075812275
2008-12-03,19.05,2.77,6.877256317689531
2008-12-04,18.58,2.77,6.7075812274368225
2008-12-05,18.24,2.77,6.584837545126353
2008-12-08,19.44,2.77,7.018050541516246
2008-12-09,19.39,2.77,7.0
2008-12-10,19.67,2.77,7.101083032490975
2008-12-11,19.14,2.77,6.909747292418773
2008-12-12,19.86,2.77,7.169675090252707
2008-12-15,19.59,2.77,7.072202166064982
2008-12-16,20.77,2.77,7.498194945848375
2008-12-17,21.01,2.77,7.584837545126354
2008-12-18,20.68,2.77,7.465703971119133
2008-12-19,21.29,2.77,7.6859205776173285
2008-12-22,20.6,2.77,7.436823104693142
2008-12-23,20.38,2.77,7.35740072202166
2008-12-24,20.53,2.77,7.411552346570398
2008-12-26,20.86,2.77,7.530685920577617
2008-12-29,20.6,2.77,7.436823104693142
2008-12-30,21.49,2.77,7.75812274368231
2008-12-31,22.07,2.77,7.9675090252707585
2009-01-02,23.35,2.77,8.429602888086643
2009-01-05,23.9,2.77,8.628158844765343
2009-01-06,23.92,2.77,8.635379061371841
2009-01-07,23.2,2.77,8.375451263537906
2009-01-08,23.48,2.77,8.47653429602888
2009-01-09,22.22,2.77,8.021660649819495
2009-01-12,21.43,2.77,7.736462093862816
2009-01-13,21.56,2.77,7.783393501805054
2009-01-14,20.64,2.77,7.451263537906137
2009-01-15,20.85,2.77,7.527075812274369
2009-01-16,20.91,2.77,7.548736462093863
2009-01-20,19.75,2.77,7.129963898916968
2009-01-21,20.91,2.77,7.548736462093863
2009-01-22,20.26,2.77,7.314079422382672
2009-01-23,20.2,2.77,7.292418772563177
2009-01-26,19.77,2.77,7.137184115523466
2009-01-27,20.38,2.77,7.35740072202166
2009-01-28,21.48,2.77,7.754512635379061
2009-01-29,20.1,2.77,7.256317689530686
2009-01-30,18.96,2.77,6.844765342960289
2009-02-02,19.0,2.77,6.859205776173285
2009-02-03,19.92,2.77,7.191335740072203
2009-02-04,20.04,2.77,7.234657039711191
2009-02-05,20.28,2.77,7.32129963898917
2009-02-06,20.59,2.77,7.433212996389892
2009-02-09,20.89,2.77,7.541516245487365
2009-02-10,19.85,2.77,7.166064981949459
2009-02-11,19.98,2.77,7.212996389891697
2009-02-12,19.74,2.77,7.1263537906137175
2009-02-13,19.9,2.77,7.184115523465703
2009-02-17,19.18,2.77,6.924187725631769
2009-02-18,18.87,2.77,6.812274368231047
2009-02-19,18.51,2.77,6.68231046931408
2009-02-20,18.28,3.69,4.953929539295394
2009-02-23,17.2,3.69,4.661246612466124
2009-02-24,17.59,3.69,4.766937669376694
2009-02-25,17.22,3.69,4.666666666666666
2009-02-26,17.02,3.69,4.612466124661246
2009-02-27,16.72,3.69,4.531165311653116
2009-03-02,15.64,3.69,4.238482384823849
2009-03-03,15.65,3.69,4.2411924119241196
2009-03-04,16.12,3.69,4.368563685636857
2009-03-05,15.04,3.69,4.075880758807588
2009-03-06,14.96,3.69,4.05420054200542
2009-03-09,14.79,3.69,4.008130081300813
2009-03-10,15.89,3.69,4.306233062330623
2009-03-11,16.14,3.69,4.373983739837398
2009-03-12,16.64,3.69,4.509485094850949
2009-03-13,16.64,3.69,4.509485094850949
2009-03-16,16.74,3.69,4.536585365853658
2009-03-17,16.85,3.69,4.56639566395664
2009-03-18,17.54,3.69,4.753387533875339
2009-03-19,17.47,3.69,4.734417344173441
2009-03-20,16.76,3.69,4.542005420054201
2009-03-23,18.07,3.69,4.897018970189702
2009-03-24,18.03,3.69,4.886178861788618
2009-03-25,17.75,3.69,4.8102981029810294
2009-03-26,18.56,3.69,5.029810298102981
2009-03-27,18.14,3.69,4.915989159891599
2009-03-30,17.26,3.69,4.6775067750677515
2009-03-31,17.68,3.69,4.791327913279133
2009-04-01,17.94,3.69,4.861788617886179
2009-04-02,19.38,3.69,5.252032520325203
2009-04-03,19.87,3.69,5.384823848238483
2009-04-06,19.72,3.69,5.3441734417344176
2009-04-07,19.47,3.69,5.276422764227642
2009-04-08,19.68,3.69,5.333333333333333
2009-04-09,21.69,3.69,5.878048780487806
2009-04-13,21.18,3.69,5.739837398373984
2009-04-14,21.34,3.69,5.7831978319783195
2009-04-15,20.43,3.69,5.536585365853658
2009-04-16,21.57,3.69,5.845528455284553
2009-04-17,21.56,3.69,5.842818428184281
2009-04-20,20.42,3.69,5.533875338753388
2009-04-21,21.31,3.69,5.775067750677507
2009-04-22,21.45,0.33,65.0
2009-04-23,20.77,0.33,62.93939393939394
2009-04-24,21.34,0.33,64.66666666666666
2009-04-27,20.34,0.33,61.63636363636363
2009-04-28,19.95,0.33,60.454545454545446
2009-04-29,20.83,0.33,63.12121212121211
2009-04-30,20.63,0.33,62.51515151515151
2009-05-01,20.74,0.33,62.848484848484844
2009-05-04,21.5,0.33,65.15151515151514
2009-05-05,21.22,0.33,64.3030303030303
2009-05-06,21.83,0.33,66.15151515151514
2009-05-07,21.77,0.33,65.96969696969697
2009-05-08,22.81,0.33,69.12121212121211
2009-05-11,22.2,0.33,67.27272727272727
2009-05-12,21.91,0.33,66.39393939393939
2009-05-13,20.75,0.33,62.878787878787875
2009-05-14,20.77,0.33,62.93939393939394
2009-05-15,20.88,0.33,63.272727272727266
2009-05-18,21.69,0.33,65.72727272727273
2009-05-19,21.64,0.33,65.57575757575758
2009-05-20,21.36,0.33,64.72727272727272
2009-05-21,20.65,0.33,62.57575757575757
2009-05-22,20.71,0.33,62.75757575757576
2009-05-26,21.31,0.33,64.57575757575756
2009-05-27,20.7,0.33,62.72727272727272
2009-05-28,20.79,0.33,62.99999999999999
2009-05-29,21.08,0.33,63.87878787878787
2009-06-01,22.48,0.33,68.12121212121212
2009-06-02,23.25,0.33,70.45454545454545
2009-06-03,22.93,0.33,69.48484848484848
2009-06-04,23.67,0.33,71.72727272727273
2009-06-05,23.92,0.33,72.48484848484848
2009-06-08,23.8,0.33,72.12121212121212
2009-06-09,24.03,0.33,72.81818181818181
2009-06-10,23.94,0.33,72.54545454545455
2009-06-11,24.27,0.33,73.54545454545455
2009-06-12,24.24,0.33,73.45454545454545
2009-06-15,23.31,0.33,70.63636363636363
2009-06-16,22.97,0.33,69.6060606060606
2009-06-17,22.91,0.33,69.42424242424242
2009-06-18,22.57,0.33,68.39393939393939
2009-06-19,22.5,0.33,68.18181818181817
2009-06-22,21.41,0.33,64.87878787878788
2009-06-23,21.4,0.33,64.84848484848484
2009-06-24,21.42,0.33,64.9090909090909
2009-06-25,22.09,0.33,66.93939393939394
2009-06-26,22.14,0.33,67.0909090909091
2009-06-29,22.49,0.33,68.15151515151514
2009-06-30,22.18,0.33,67.2121212121212
2009-07-01,22.4,0.33,67.87878787878788
2009-07-02,21.6,0.33,65.45454545454545
2009-07-06,21.42,0.33,64.9090909090909
2009-07-07,20.81,0.33,63.060606060606055
2009-07-08,20.58,0.33,62.36363636363635
2009-07-09,20.61,0.33,62.45454545454545
2009-07-10,21.13,0.33,64.03030303030303
2009-07-13,21.43,0.33,64.93939393939394
2009-07-14,21.67,0.33,65.66666666666667
2009-07-15,22.29,0.33,67.54545454545455
2009-07-16,22.74,0.33,68.9090909090909
2009-07-17,22.6,0.33,68.48484848484848
2009-07-20,23.25,0.33,70.45454545454545
2009-07-21,23.33,0.33,70.69696969696969
2009-07-22,23.58,0.33,71.45454545454544
2009-07-23,24.48,0.33,74.18181818181817
2009-07-24,23.54,0.87,27.057471264367816
2009-07-27,23.13,0.87,26.586206896551722
2009-07-28,22.8,0.87,26.20689655172414
2009-07-29,22.42,0.87,25.77011494252874
2009-07-30,22.52,0.87,25.885057471264368
2009-07-31,22.8,0.87,26.20689655172414
2009-08-03,23.11,0.87,26.563218390804597
2009-08-04,23.25,0.87,26.724137931034484
2009-08-05,22.8,0.87,26.20689655172414
2009-08-06,22.75,0.87,26.149425287356323
2009-08-07,23.03,0.87,26.471264367816094
2009-08-10,22.57,0.87,25.942528735632184
2009-08-11,22.37,0.87,25.71264367816092
2009-08-12,22.9,0.87,26.321839080459768
2009-08-13,23.25,0.87,26.724137931034484
2009-08-14,22.97,0.87,26.402298850574713
2009-08-17,22.33,0.87,25.666666666666664
2009-08-18,22.8,0.87,26.20689655172414
2009-08-19,22.97,0.87,26.402298850574713
2009-08-20,23.12,0.87,26.57471264367816
2009-08-21,23.81,0.87,27.367816091954023
2009-08-24,23.84,0.87,27.402298850574713
2009-08-25,24.14,0.87,27.74712643678161
2009-08-26,23.83,0.87,27.39080459770115
2009-08-27,24.01,0.87,27.59770114942529
2009-08-28,23.71,0.87,27.25287356321839
2009-08-31,23.19,0.87,26.655172413793107
2009-09-01,22.68,0.87,26.06896551724138
2009-09-02,22.61,0.87,25.988505747126435
2009-09-03,22.85,0.87,26.264367816091955
2009-09-04,23.41,0.87,26.908045977011493
2009-09-08,23.56,0.87,27.080459770114942
2009-09-09,24.41,0.87,28.057471264367816
2009-09-10,24.84,0.87,28.551724137931036
2009-09-11,25.1,0.87,28.85057471264368
2009-09-14,25.45,0.87,29.25287356321839
2009-09-15,25.53,0.87,29.344827586206897
2009-09-16,25.82,0.87,29.67816091954023
2009-09-17,25.92,0.87,29.793103448275865
2009-09-18,26.39,0.87,30.333333333333336
2009-09-21,25.93,0.87,29.804597701149426
2009-09-22,26.06,0.87,29.954022988505745
2009-09-23,25.61,0.87,29.436781609195403
2009-09-24,25.33,0.87,29.11494252873563
2009-09-25,25.26,0.87,29.03448275862069
2009-09-28,25.71,0.87,29.551724137931036
2009-09-29,25.92,0.87,29.793103448275865
2009-09-30,25.98,0.87,29.862068965517242
2009-10-01,24.82,0.87,28.52873563218391
2009-10-02,24.66,0.87,28.344827586206897
2009-10-05,25.29,0.87,29.068965517241377
2009-10-06,25.44,0.87,29.24137931034483
2009-10-07,25.39,0.87,29.183908045977013
2009-10-08,25.91,0.87,29.7816091954023
2009-10-09,26.42,0.87,30.367816091954026
2009-10-12,26.48,0.87,30.436781609195403
2009-10-13,26.17,0.87,30.080459770114945
2009-10-14,26.9,0.87,30.919540229885055
2009-10-15,27.04,0.87,31.080459770114942
2009-10-16,26.71,0.87,30.70114942528736
2009-10-19,26.97,0.87,31.0
2009-10-20,26.88,0.87,30.89655172413793
2009-10-21,26.69,0.87,30.678160919540232
2009-10-22,27.18,0.87,31.24137931034483
2009-10-23,25.92,1.45,17.875862068965517
2009-10-26,26.13,1.45,18.020689655172415
2009-10-27,25.47,1.45,17.56551724137931
2009-10-28,25.13,1.45,17.33103448275862
2009-10-29,26.0,1.45,17.931034482758623
2009-10-30,25.26,1.45,17.420689655172417
2009-11-02,25.55,1.45,17.620689655172416
2009-11-03,25.92,1.45,17.875862068965517
2009-11-04,25.94,1.45,17.889655172413793
2009-11-05,26.9,1.45,18.551724137931036
2009-11-06,26.89,1.45,18.544827586206896
2009-11-09,27.73,1.45,19.124137931034483
2009-11-10,27.85,1.45,19.20689655172414
2009-11-11,27.91,1.45,19.248275862068965
2009-11-12,27.52,1.45,18.979310344827585
2009-11-13,27.68,1.45,19.089655172413792
2009-11-16,28.74,1.45,19.820689655172412
2009-11-17,28.54,1.45,19.682758620689654
2009-11-18,28.45,1.45,19.620689655172413
2009-11-19,28.05,1.45,19.344827586206897
2009-11-20,27.73,1.45,19.124137931034483
2009-11-23,27.99,1.45,19.303448275862067
2009-11-24,28.0,1.45,19.310344827586206
2009-11-25,27.91,1.45,19.248275862068965
2009-11-27,27.2,1.45,18.75862068965517
2009-11-30,27.4,1.45,18.896551724137932
2009-12-01,27.7,1.45,19.103448275862068
2009-12-02,27.7,1.45,19.103448275862068
2009-12-03,27.42,1.45,18.910344827586208
2009-12-04,27.89,1.45,19.23448275862069
2009-12-07,28.14,1.45,19.406896551724138
2009-12-08,27.57,1.45,19.013793103448275
2009-12-09,27.42,1.45,18.910344827586208
2009-12-10,27.48,1.45,18.951724137931034
2009-12-11,27.53,1.45,18.986206896551725
2009-12-14,27.89,1.45,19.23448275862069
2009-12-15,27.73,1.45,19.124137931034483
2009-12-16,27.76,1.45,19.144827586206898
2009-12-17,27.5,1.45,18.96551724137931
2009-12-18,27.21,1.45,18.76551724137931
2009-12-21,27.45,1.45,18.93103448275862
2009-12-22,27.81,1.45,19.179310344827584
2009-12-23,28.03,1.45,19.33103448275862
2009-12-24,28.52,1.45,19.66896551724138
2009-12-28,28.46,1.45,19.627586206896552
2009-12-29,28.25,1.45,19.482758620689655
2009-12-30,28.27,1.45,19.49655172413793
2009-12-31,27.89,1.45,19.23448275862069
2010-01-04,28.4,1.45,19.586206896551722
2010-01-05,28.26,1.45,19.489655172413794
2010-01-06,28.6,1.45,19.724137931034484
2010-01-07,29.23,1.45,20.158620689655173
2010-01-08,30.06,1.45,20.73103448275862
2010-01-11,30.43,1.45,20.986206896551725
2010-01-12,30.53,1.45,21.055172413793105
2010-01-13,30.82,1.45,21.255172413793105
2010-01-14,31.12,1.45,21.462068965517243
2010-01-15,30.56,1.45,21.075862068965517
2010-01-19,30.77,1.45,21.220689655172414
2010-01-20,30.47,1.45,21.013793103448275
2010-01-21,30.06,1.45,20.73103448275862
2010-01-22,29.34,1.45,20.23448275862069
2010-01-25,28.99,1.45,19.99310344827586
2010-01-26,28.8,1.45,19.862068965517242
2010-01-27,28.7,1.45,19.79310344827586
2010-01-28,28.5,1.45,19.655172413793103
2010-01-29,28.74,1.45,19.820689655172412
2010-02-01,29.14,1.45,20.09655172413793
2010-02-02,29.71,1.45,20.489655172413794
2010-02-03,29.58,1.45,20.4
2010-02-04,28.66,1.45,19.76551724137931
2010-02-05,27.81,1.45,19.179310344827584
2010-02-08,27.52,1.45,18.979310344827585
2010-02-09,28.19,1.45,19.44137931034483
2010-02-10,28.21,1.45,19.455172413793104
2010-02-11,28.74,1.45,19.820689655172412
2010-02-12,28.64,1.45,19.751724137931035
2010-02-16,29.26,1.45,20.179310344827588
2010-02-17,29.8,1.45,20.551724137931036
2010-02-18,30.46,1.45,21.00689655172414
2010-02-19,30.89,2.0,15.445
2010-02-22,30.85,2.0,15.425
2010-02-23,30.12,2.0,15.06
2010-02-24,29.96,2.0,14.98
2010-02-25,29.9,2.0,14.95
2010-02-26,30.34,2.0,15.17
2010-03-01,30.67,2.0,15.335
2010-03-02,30.94,2.0,15.47
2010-03-03,30.78,2.0,15.39
2010-03-04,30.88,2.0,15.44
2010-03-05,31.52,2.0,15.76
2010-03-08,31.28,2.0,15.64
2010-03-09,31.18,2.0,15.59
2010-03-10,31.06,2.0,15.53
2010-03-11,31.11,2.0,15.555
2010-03-12,31.12,2.0,15.56
2010-03-15,31.0,2.0,15.5
2010-03-16,31.08,2.0,15.54
2010-03-17,31.46,2.0,15.73
2010-03-18,31.57,2.0,15.785
2010-03-19,31.19,2.0,15.595
2010-03-22,31.12,2.0,15.56
2010-03-23,31.76,2.0,15.88
2010-03-24,31.1,2.0,15.55
2010-03-25,30.96,2.0,15.48
2010-03-26,30.88,2.0,15.44
2010-03-29,31.26,2.0,15.63
2010-03-30,31.59,2.0,15.795
2010-03-31,31.34,2.0,15.67
2010-04-01,31.51,2.0,15.755
2010-04-05,31.87,2.0,15.935
2010-04-06,31.94,2.0,15.97
2010-04-07,31.73,2.0,15.865
2010-04-08,31.6,2.0,15.8
2010-04-09,32.19,2.0,16.095
2010-04-12,32.06,2.0,16.03
2010-04-13,32.09,2.0,16.045
2010-04-14,32.64,2.0,16.32
2010-04-15,32.52,2.0,16.26
2010-04-16,32.03,2.0,16.015
2010-04-19,32.01,2.0,16.005
2010-04-20,32.34,2.0,16.17
2010-04-21,32.77,2.0,16.385
2010-04-22,33.68,2.0,16.84
2010-04-23,36.33,0.65,55.89230769230769
2010-04-26,35.94,0.65,55.29230769230769
2010-04-27,34.68,0.65,53.35384615384615
2010-04-28,34.88,0.65,53.66153846153846
2010-04-29,35.43,0.65,54.5076923076923
2010-04-30,35.0,0.65,53.84615384615385
2010-05-03,35.8,0.65,55.07692307692307
2010-05-04,34.8,0.65,53.53846153846153
2010-05-05,34.59,0.65,53.21538461538462
2010-05-06,32.67,0.65,50.261538461538464
2010-05-07,32.2,0.65,49.53846153846154
2010-05-10,34.15,0.65,52.53846153846153
2010-05-11,33.83,0.65,52.04615384615384
2010-05-12,34.7,0.65,53.38461538461539
2010-05-13,34.07,0.65,52.41538461538462
2010-05-14,33.17,0.65,51.03076923076923
2010-05-17,33.18,0.65,51.04615384615384
2010-05-18,32.34,0.65,49.753846153846155
2010-05-19,31.63,0.65,48.661538461538456
2010-05-20,29.64,0.65,45.6
2010-05-21,29.8,0.65,45.84615384615385
2010-05-24,29.49,0.65,45.36923076923077
2010-05-25,29.27,0.65,45.03076923076923
2010-05-26,29.33,0.65,45.123076923076916
2010-05-27,30.57,0.65,47.03076923076923
2010-05-28,30.09,0.65,46.29230769230769
2010-06-01,29.31,0.65,45.09230769230769
2010-06-02,30.27,0.65,46.569230769230764
2010-06-03,30.71,0.65,47.246153846153845
2010-06-04,28.86,0.65,44.4
2010-06-07,28.14,0.65,43.292307692307695
2010-06-08,28.35,0.65,43.61538461538461
2010-06-09,28.62,0.65,44.03076923076923
2010-06-10,29.93,0.65,46.04615384615384
2010-06-11,30.26,0.65,46.55384615384615
2010-06-14,30.44,0.65,46.83076923076923
2010-06-15,31.47,0.65,48.41538461538461
2010-06-16,31.1,0.65,47.84615384615385
2010-06-17,30.8,0.65,47.38461538461539
2010-06-18,30.59,0.65,47.06153846153846
2010-06-21,31.05,0.65,47.76923076923077
2010-06-22,29.82,0.65,45.87692307692308
2010-06-23,29.73,0.65,45.738461538461536
2010-06-24,29.03,0.65,44.66153846153846
2010-06-25,29.59,0.65,45.52307692307692
2010-06-28,29.35,0.65,45.15384615384615
2010-06-29,28.09,0.65,43.215384615384615
2010-06-30,28.01,0.65,43.09230769230769
2010-07-01,27.69,0.65,42.6
2010-07-02,27.56,0.65,42.4
2010-07-06,27.93,0.65,42.96923076923077
2010-07-07,28.9,0.65,44.46153846153846
2010-07-08,29.22,0.65,44.95384615384615
2010-07-09,29.61,0.65,45.55384615384615
2010-07-12,29.13,0.65,44.81538461538461
2010-07-13,29.75,0.65,45.76923076923077
2010-07-14,29.82,0.65,45.87692307692308
2010-07-15,29.56,0.65,45.47692307692307
2010-07-16,28.54,0.65,43.90769230769231
2010-07-19,28.89,0.65,44.44615384615385
2010-07-20,29.28,0.65,45.04615384615385
2010-07-21,29.7,0.65,45.692307692307686
2010-07-22,30.86,0.65,47.47692307692307
2010-07-23,32.0,1.57,20.38216560509554
2010-07-26,32.54,1.57,20.726114649681527
2010-07-27,31.77,1.57,20.235668789808916
2010-07-28,31.73,1.57,20.21019108280255
2010-07-29,32.0,1.57,20.38216560509554
2010-07-30,32.16,1.57,20.484076433121015
2010-08-02,32.77,1.57,20.872611464968156
2010-08-03,32.55,1.57,20.732484076433117
2010-08-04,33.09,1.57,21.07643312101911
2010-08-05,32.88,1.57,20.94267515923567
2010-08-06,32.97,1.57,21.0
2010-08-09,32.85,1.57,20.923566878980893
2010-08-10,33.15,1.57,21.11464968152866
2010-08-11,31.41,1.57,20.00636942675159
2010-08-12,31.24,1.57,19.89808917197452
2010-08-13,31.11,1.57,19.81528662420382
2010-08-16,31.1,1.57,19.808917197452228
2010-08-17,31.83,1.57,20.27388535031847
2010-08-18,31.85,1.57,20.286624203821656
2010-08-19,31.14,1.57,19.8343949044586
2010-08-20,30.96,1.57,19.719745222929937
2010-08-23,30.42,1.57,19.37579617834395
2010-08-24,29.8,1.57,18.980891719745223
2010-08-25,29.66,1.57,18.89171974522293
2010-08-26,29.73,1.57,18.936305732484076
2010-08-27,30.4,1.57,19.363057324840764
2010-08-30,29.81,1.57,18.987261146496813
2010-08-31,30.0,1.57,19.108280254777068
2010-09-01,31.95,1.57,20.350318471337577
2010-09-02,32.48,1.57,20.687898089171973
2010-09-03,32.99,1.57,21.012738853503183
2010-09-07,32.6,1.57,20.764331210191084
2010-09-08,32.65,1.57,20.796178343949045
2010-09-09,32.8,1.57,20.89171974522293
2010-09-10,32.98,1.57,21.00636942675159
2010-09-13,33.5,1.57,21.337579617834393
2010-09-14,33.78,1.57,21.515923566878982
2010-09-15,33.65,1.57,21.433121019108277
2010-09-16,33.41,1.57,21.28025477707006
2010-09-17,33.91,1.57,21.59872611464968
2010-09-20,34.75,1.57,22.133757961783438
2010-09-21,34.44,1.57,21.936305732484072
2010-09-22,33.95,1.57,21.624203821656053
2010-09-23,33.29,1.57,21.203821656050955
2010-09-24,34.73,1.57,22.12101910828025
2010-09-27,34.17,1.57,21.764331210191084
2010-09-28,34.5,1.57,21.97452229299363
2010-09-29,34.78,1.57,22.152866242038215
2010-09-30,35.0,1.57,22.292993630573246
2010-10-01,35.21,1.57,22.426751592356688
2010-10-04,34.94,1.57,22.254777070063692
2010-10-05,36.41,1.57,23.19108280254777
2010-10-06,36.18,1.57,23.044585987261147
2010-10-07,36.66,1.57,23.350318471337577
2010-10-08,36.56,1.57,23.286624203821656
2010-10-11,36.25,1.57,23.08917197452229
2010-10-12,36.23,1.57,23.076433121019104
2010-10-13,36.66,1.57,23.350318471337577
2010-10-14,36.22,1.57,23.070063694267514
2010-10-15,36.21,1.57,23.063694267515924
2010-10-18,35.92,1.57,22.878980891719745
2010-10-19,35.31,1.57,22.49044585987261
2010-10-20,36.06,1.57,22.96815286624204
2010-10-21,36.73,1.57,23.394904458598724
2010-10-22,35.65,2.76,12.916666666666668
2010-10-25,35.8,2.76,12.971014492753623
2010-10-26,35.64,2.76,12.913043478260871
2010-10-27,35.44,2.76,12.840579710144928
2010-10-28,35.47,2.76,12.85144927536232
2010-10-29,35.59,2.76,12.894927536231886
2010-11-01,35.88,2.76,13.000000000000002
2010-11-02,36.15,2.76,13.097826086956522
2010-11-03,36.23,2.76,13.126811594202898
2010-11-04,37.01,2.76,13.409420289855072
2010-11-05,36.92,2.76,13.3768115942029
2010-11-08,36.56,2.76,13.246376811594205
2010-11-09,36.45,2.76,13.206521739130437
2010-11-10,36.77,2.76,13.322463768115945
2010-11-11,36.92,2.76,13.3768115942029
2010-11-12,36.61,2.76,13.26449275362319
2010-11-15,36.79,2.76,13.329710144927537
2010-11-16,35.88,2.76,13.000000000000002
2010-11-17,35.77,2.76,12.960144927536234
2010-11-18,36.41,2.76,13.192028985507246
2010-11-19,36.78,2.76,13.32608695652174
2010-11-22,37.33,2.76,13.52536231884058
2010-11-23,36.57,2.76,13.250000000000002
2010-11-24,37.97,2.76,13.757246376811596
2010-11-26,37.34,2.76,13.528985507246379
2010-11-29,37.02,2.76,13.413043478260871
2010-11-30,36.74,2.76,13.311594202898553
2010-12-01,38.08,2.76,13.797101449275363
2010-12-02,38.73,2.76,14.032608695652174
2010-12-03,38.74,2.76,14.036231884057973
2010-12-06,38.52,2.76,13.956521739130437
2010-12-07,38.62,2.76,13.992753623188406
2010-12-08,38.97,2.76,14.119565217391305
2010-12-09,38.93,2.76,14.105072463768117
2010-12-10,39.18,2.76,14.195652173913045
2010-12-13,38.75,2.76,14.03985507246377
2010-12-14,38.7,2.76,14.021739130434785
2010-12-15,38.56,2.76,13.971014492753625
2010-12-16,38.66,2.76,14.007246376811594
2010-12-17,38.45,2.76,13.931159420289857
2010-12-20,38.26,2.76,13.86231884057971
2010-12-21,38.5,2.76,13.949275362318842
2010-12-22,39.52,2.76,14.318840579710146
2010-12-23,39.34,2.76,14.253623188405799
2010-12-27,39.18,2.76,14.195652173913045
2010-12-28,39.3,2.76,14.23913043478261
2010-12-29,39.22,2.76,14.210144927536232
2010-12-30,39.27,2.76,14.22826086956522
2010-12-31,39.18,2.76,14.195652173913045
2011-01-03,39.63,2.76,14.358695652173916
2011-01-04,39.41,2.76,14.278985507246377
2011-01-05,39.02,2.76,14.137681159420293
2011-01-06,38.58,2.76,13.978260869565219
2011-01-07,38.47,2.76,13.93840579710145
2011-01-10,38.5,2.76,13.949275362318842
2011-01-11,38.77,2.76,14.047101449275365
2011-01-12,39.47,2.76,14.30072463768116
2011-01-13,39.59,2.76,14.344202898550726
2011-01-14,39.95,2.76,14.474637681159422
2011-01-18,40.05,2.76,14.51086956521739
2011-01-19,39.01,2.76,14.134057971014492
2011-01-20,38.02,2.76,13.775362318840582
2011-01-21,37.98,2.76,13.76086956521739
2011-01-24,38.18,2.76,13.833333333333334
2011-01-25,38.53,2.76,13.960144927536234
2011-01-26,39.81,2.76,14.423913043478263
2011-01-27,39.87,2.76,14.445652173913043
2011-01-28,41.66,2.76,15.094202898550725
2011-01-31,42.97,2.76,15.568840579710146
2011-02-01,44.06,2.76,15.963768115942031
2011-02-02,43.69,2.76,15.829710144927537
2011-02-03,43.38,2.76,15.717391304347828
2011-02-04,43.77,2.76,15.858695652173916
2011-02-07,44.14,2.76,15.992753623188408
2011-02-08,44.3,2.76,16.05072463768116
2011-02-09,44.3,2.76,16.05072463768116
2011-02-10,44.64,2.76,16.17391304347826
2011-02-11,44.67,3.79,11.786279683377309
2011-02-14,45.39,3.79,11.976253298153035
2011-02-15,44.56,3.79,11.757255936675461
2011-02-16,44.66,3.79,11.783641160949868
2011-02-17,45.14,3.79,11.910290237467018
2011-02-18,45.42,3.79,11.984168865435356
2011-02-22,43.9,3.79,11.58311345646438
2011-02-23,42.57,3.79,11.232189973614776
2011-02-24,42.57,3.79,11.232189973614776
2011-02-25,42.94,3.79,11.32981530343008
2011-02-28,43.07,3.79,11.364116094986807
2011-03-01,42.66,3.79,11.25593667546174
2011-03-02,43.33,3.79,11.432717678100264
2011-03-03,44.66,3.79,11.783641160949868
2011-03-04,43.99,3.79,11.606860158311346
