date,CHD,CHD_EPS,PE Ratio
2013-11-27,32.86,0.38,86.47368421052632
2013-11-29,32.63,0.38,85.86842105263159
2013-12-02,32.63,0.38,85.86842105263159
2013-12-03,33.05,0.38,86.9736842105263
2013-12-04,33.01,0.38,86.86842105263158
2013-12-05,32.85,0.38,86.44736842105263
2013-12-06,33.46,0.38,88.05263157894737
2013-12-09,33.45,0.38,88.02631578947368
2013-12-10,33.03,0.38,86.92105263157895
2013-12-11,33.06,0.38,87.0
2013-12-12,32.74,0.38,86.15789473684211
2013-12-13,32.88,0.38,86.52631578947368
2013-12-16,32.86,0.38,86.47368421052632
2013-12-17,32.72,0.38,86.10526315789474
2013-12-18,33.22,0.38,87.42105263157895
2013-12-19,32.88,0.38,86.52631578947368
2013-12-20,33.24,0.38,87.47368421052632
2013-12-23,33.12,0.38,87.1578947368421
2013-12-24,33.19,0.38,87.34210526315789
2013-12-26,33.15,0.38,87.23684210526315
2013-12-27,33.29,0.38,87.60526315789474
2013-12-30,33.32,0.38,87.6842105263158
2013-12-31,33.14,0.38,87.21052631578948
2014-01-02,32.75,0.38,86.1842105263158
2014-01-03,32.76,0.38,86.21052631578947
2014-01-06,32.85,0.38,86.44736842105263
2014-01-07,32.97,0.38,86.76315789473684
2014-01-08,32.68,0.38,86.0
2014-01-09,32.76,0.38,86.21052631578947
2014-01-10,32.89,0.38,86.55263157894737
2014-01-13,32.63,0.38,85.86842105263159
2014-01-14,32.97,0.38,86.76315789473684
2014-01-15,32.95,0.38,86.71052631578948
2014-01-16,33.01,0.38,86.86842105263158
2014-01-17,32.76,0.38,86.21052631578947
2014-01-21,32.78,0.38,86.26315789473685
2014-01-22,32.76,0.38,86.21052631578947
2014-01-23,32.79,0.38,86.28947368421052
2014-01-24,32.53,0.38,85.60526315789474
2014-01-27,32.36,0.38,85.15789473684211
2014-01-28,32.6,0.38,85.78947368421053
2014-01-29,31.82,0.38,83.73684210526316
2014-01-30,32.25,0.38,84.86842105263158
2014-01-31,32.29,0.38,84.97368421052632
2014-02-03,31.03,0.38,81.65789473684211
2014-02-04,31.88,0.38,83.89473684210526
2014-02-05,31.53,0.38,82.97368421052632
2014-02-06,31.67,0.38,83.3421052631579
2014-02-07,31.98,0.38,84.15789473684211
2014-02-10,32.35,0.38,85.13157894736842
2014-02-11,32.49,0.38,85.5
2014-02-12,32.22,0.38,84.78947368421052
2014-02-13,32.19,0.38,84.71052631578947
2014-02-14,32.65,0.38,85.92105263157895
2014-02-18,32.73,0.38,86.13157894736841
2014-02-19,32.78,0.38,86.26315789473685
2014-02-20,33.13,0.38,87.1842105263158
2014-02-21,33.08,0.33,100.24242424242424
2014-02-24,33.72,0.33,102.18181818181817
2014-02-25,33.66,0.33,101.99999999999999
2014-02-26,33.72,0.33,102.18181818181817
2014-02-27,33.88,0.33,102.66666666666667
2014-02-28,33.99,0.33,103.0
2014-03-03,34.06,0.33,103.21212121212122
2014-03-04,34.33,0.33,104.03030303030302
2014-03-05,34.12,0.33,103.39393939393938
2014-03-06,34.13,0.33,103.42424242424242
2014-03-07,34.21,0.33,103.66666666666667
2014-03-10,34.24,0.33,103.75757575757576
2014-03-11,34.2,0.33,103.63636363636364
2014-03-12,34.08,0.33,103.27272727272727
2014-03-13,33.96,0.33,102.9090909090909
2014-03-14,34.19,0.33,103.6060606060606
2014-03-17,34.38,0.33,104.18181818181819
2014-03-18,34.29,0.33,103.9090909090909
2014-03-19,33.99,0.33,103.0
2014-03-20,34.01,0.33,103.06060606060605
2014-03-21,33.81,0.33,102.45454545454545
2014-03-24,33.96,0.33,102.9090909090909
2014-03-25,34.12,0.33,103.39393939393938
2014-03-26,34.17,0.33,103.54545454545455
2014-03-27,34.08,0.33,103.27272727272727
2014-03-28,34.06,0.33,103.21212121212122
2014-03-31,34.54,0.33,104.66666666666666
2014-04-01,34.28,0.33,103.87878787878788
2014-04-02,34.29,0.33,103.9090909090909
2014-04-03,34.33,0.33,104.03030303030302
2014-04-04,33.98,0.33,102.96969696969695
2014-04-07,34.16,0.33,103.5151515151515
2014-04-08,34.34,0.33,104.06060606060606
2014-04-09,34.53,0.33,104.63636363636364
2014-04-10,34.11,0.33,103.36363636363636
2014-04-11,33.96,0.33,102.9090909090909
2014-04-14,34.17,0.33,103.54545454545455
2014-04-15,34.22,0.33,103.69696969696969
2014-04-16,34.54,0.33,104.66666666666666
2014-04-17,34.59,0.33,104.81818181818183
2014-04-21,34.65,0.33,104.99999999999999
2014-04-22,34.26,0.33,103.81818181818181
2014-04-23,34.22,0.33,103.69696969696969
2014-04-24,34.21,0.33,103.66666666666667
2014-04-25,34.36,0.33,104.12121212121211
2014-04-28,34.78,0.33,105.39393939393939
2014-04-29,34.53,0.33,104.63636363636364
2014-04-30,34.51,0.33,104.57575757575756
2014-05-01,34.04,0.36,94.55555555555556
2014-05-02,34.27,0.36,95.19444444444446
2014-05-05,34.08,0.36,94.66666666666667
2014-05-06,33.86,0.36,94.05555555555556
2014-05-07,34.02,0.36,94.50000000000001
2014-05-08,33.87,0.36,94.08333333333333
2014-05-09,34.05,0.36,94.58333333333333
2014-05-12,33.92,0.36,94.22222222222223
2014-05-13,33.92,0.36,94.22222222222223
2014-05-14,33.72,0.36,93.66666666666667
2014-05-15,33.79,0.36,93.86111111111111
2014-05-16,33.87,0.36,94.08333333333333
2014-05-19,33.9,0.36,94.16666666666667
2014-05-20,33.93,0.36,94.25
2014-05-21,34.13,0.36,94.80555555555557
2014-05-22,34.03,0.36,94.52777777777779
2014-05-23,34.16,0.36,94.88888888888889
2014-05-27,34.06,0.36,94.61111111111111
2014-05-28,34.09,0.36,94.69444444444446
2014-05-29,34.45,0.36,95.69444444444446
2014-05-30,34.62,0.36,96.16666666666666
2014-06-02,34.42,0.36,95.61111111111111
2014-06-03,34.31,0.36,95.30555555555557
2014-06-04,34.63,0.36,96.19444444444446
2014-06-05,34.76,0.36,96.55555555555556
2014-06-06,34.73,0.36,96.47222222222221
2014-06-09,34.99,0.36,97.19444444444446
2014-06-10,34.76,0.36,96.55555555555556
2014-06-11,34.78,0.36,96.61111111111111
2014-06-12,34.65,0.36,96.25
2014-06-13,34.57,0.36,96.02777777777779
2014-06-16,34.81,0.36,96.69444444444446
2014-06-17,34.72,0.36,96.44444444444444
2014-06-18,34.86,0.36,96.83333333333333
2014-06-19,35.2,0.36,97.77777777777779
2014-06-20,35.03,0.36,97.30555555555556
2014-06-23,34.74,0.36,96.50000000000001
2014-06-24,34.67,0.36,96.30555555555556
2014-06-25,34.8,0.36,96.66666666666666
2014-06-26,34.7,0.36,96.3888888888889
2014-06-27,34.74,0.36,96.50000000000001
2014-06-30,34.97,0.36,97.13888888888889
2014-07-01,35.09,0.36,97.47222222222223
2014-07-02,34.53,0.36,95.91666666666667
2014-07-03,34.08,0.36,94.66666666666667
2014-07-07,33.91,0.36,94.19444444444444
2014-07-08,33.81,0.36,93.91666666666667
2014-07-09,34.09,0.36,94.69444444444446
2014-07-10,34.02,0.36,94.50000000000001
2014-07-11,33.86,0.36,94.05555555555556
2014-07-14,33.74,0.36,93.72222222222223
2014-07-15,34.06,0.36,94.61111111111111
2014-07-16,33.92,0.36,94.22222222222223
2014-07-17,33.72,0.36,93.66666666666667
2014-07-18,33.89,0.36,94.1388888888889
2014-07-21,33.81,0.36,93.91666666666667
2014-07-22,33.36,0.36,92.66666666666667
2014-07-23,33.33,0.36,92.58333333333333
2014-07-24,33.31,0.36,92.52777777777779
2014-07-25,33.09,0.36,91.91666666666669
2014-07-28,33.06,0.36,91.83333333333334
2014-07-29,33.06,0.36,91.83333333333334
2014-07-30,32.75,0.36,90.97222222222223
2014-07-31,32.09,0.36,89.1388888888889
2014-08-01,32.83,0.32,102.59374999999999
2014-08-04,32.79,0.32,102.46875
2014-08-05,32.97,0.32,103.03125
2014-08-06,33.24,0.32,103.875
2014-08-07,33.06,0.32,103.3125
2014-08-08,33.19,0.32,103.71874999999999
2014-08-11,33.62,0.32,105.06249999999999
2014-08-12,33.51,0.32,104.71874999999999
2014-08-13,33.53,0.32,104.78125
2014-08-14,33.72,0.32,105.375
2014-08-15,33.65,0.32,105.15625
2014-08-18,33.87,0.32,105.84374999999999
2014-08-19,34.0,0.32,106.25
2014-08-20,34.0,0.32,106.25
2014-08-21,34.1,0.32,106.5625
2014-08-22,33.88,0.32,105.875
2014-08-25,34.06,0.32,106.4375
2014-08-26,33.99,0.32,106.21875
2014-08-27,34.04,0.32,106.375
2014-08-28,33.99,0.32,106.21875
2014-08-29,34.12,0.32,106.62499999999999
2014-09-02,34.35,0.32,107.34375
2014-09-03,34.28,0.32,107.125
2014-09-04,34.63,0.32,108.21875
2014-09-05,34.6,0.32,108.125
2014-09-08,34.51,0.32,107.84374999999999
2014-09-09,34.52,0.32,107.87500000000001
2014-09-10,34.91,0.32,109.09374999999999
2014-09-11,34.9,0.32,109.0625
2014-09-12,34.67,0.32,108.34375
2014-09-15,34.79,0.32,108.71875
2014-09-16,35.02,0.32,109.43750000000001
2014-09-17,35.17,0.32,109.90625
2014-09-18,35.06,0.32,109.5625
2014-09-19,35.06,0.32,109.5625
2014-09-22,35.3,0.32,110.31249999999999
2014-09-23,34.9,0.32,109.0625
2014-09-24,35.33,0.32,110.40624999999999
2014-09-25,35.03,0.32,109.46875
2014-09-26,35.23,0.32,110.09374999999999
2014-09-29,35.36,0.32,110.5
2014-09-30,35.08,0.32,109.62499999999999
2014-10-01,34.83,0.32,108.84374999999999
2014-10-02,34.72,0.32,108.5
2014-10-03,34.9,0.32,109.0625
2014-10-06,34.63,0.32,108.21875
2014-10-07,34.72,0.32,108.5
2014-10-08,35.24,0.32,110.125
2014-10-09,34.69,0.32,108.40624999999999
2014-10-10,34.56,0.32,108.0
2014-10-13,34.08,0.32,106.49999999999999
2014-10-14,34.14,0.32,106.6875
2014-10-15,33.99,0.32,106.21875
2014-10-16,33.99,0.32,106.21875
2014-10-17,34.19,0.32,106.84374999999999
2014-10-20,34.79,0.32,108.71875
2014-10-21,35.4,0.32,110.625
2014-10-22,35.28,0.32,110.25
2014-10-23,35.22,0.32,110.0625
2014-10-24,35.61,0.32,111.28125
2014-10-27,35.96,0.32,112.375
2014-10-28,36.08,0.32,112.74999999999999
2014-10-29,36.17,0.32,113.03125
2014-10-30,36.16,0.32,112.99999999999999
2014-10-31,36.21,0.32,113.15625
2014-11-03,36.06,0.43,83.86046511627907
2014-11-04,36.78,0.43,85.53488372093024
2014-11-05,36.62,0.43,85.16279069767441
2014-11-06,36.52,0.43,84.93023255813954
2014-11-07,36.63,0.43,85.18604651162791
2014-11-10,36.74,0.43,85.44186046511628
2014-11-11,37.04,0.43,86.13953488372093
2014-11-12,37.17,0.43,86.44186046511628
2014-11-13,37.13,0.43,86.34883720930233
2014-11-14,36.76,0.43,85.48837209302326
2014-11-17,36.95,0.43,85.93023255813954
2014-11-18,37.12,0.43,86.32558139534883
2014-11-19,37.53,0.43,87.27906976744187
2014-11-20,37.31,0.43,86.76744186046513
2014-11-21,37.26,0.43,86.65116279069767
2014-11-24,37.26,0.43,86.65116279069767
2014-11-25,37.33,0.43,86.81395348837209
2014-11-26,37.46,0.43,87.11627906976744
2014-11-28,38.36,0.43,89.20930232558139
2014-12-01,38.0,0.43,88.37209302325581
2014-12-02,37.87,0.43,88.06976744186046
2014-12-03,37.83,0.43,87.9767441860465
2014-12-04,38.16,0.43,88.74418604651162
2014-12-05,38.42,0.43,89.34883720930233
2014-12-08,38.72,0.43,90.04651162790698
2014-12-09,38.61,0.43,89.79069767441861
2014-12-10,38.38,0.43,89.25581395348838
2014-12-11,38.4,0.43,89.30232558139535
2014-12-12,38.0,0.43,88.37209302325581
2014-12-15,37.97,0.43,88.30232558139535
2014-12-16,37.92,0.43,88.18604651162791
2014-12-17,38.54,0.43,89.62790697674419
2014-12-18,39.19,0.43,91.13953488372093
2014-12-19,39.22,0.43,91.20930232558139
2014-12-22,39.34,0.43,91.48837209302326
2014-12-23,40.26,0.43,93.62790697674419
2014-12-24,40.08,0.43,93.20930232558139
2014-12-26,40.09,0.43,93.23255813953489
2014-12-29,40.05,0.43,93.13953488372093
2014-12-30,39.82,0.43,92.6046511627907
2014-12-31,39.4,0.43,91.62790697674419
2015-01-02,39.54,0.43,91.95348837209302
2015-01-05,39.11,0.43,90.95348837209302
2015-01-06,38.78,0.43,90.18604651162791
2015-01-07,39.22,0.43,91.20930232558139
2015-01-08,39.99,0.43,93.0
2015-01-09,39.86,0.43,92.69767441860465
2015-01-12,39.74,0.43,92.4186046511628
2015-01-13,39.83,0.43,92.62790697674419
2015-01-14,40.08,0.43,93.20930232558139
2015-01-15,40.41,0.43,93.9767441860465
2015-01-16,41.17,0.43,95.74418604651163
2015-01-20,41.24,0.43,95.90697674418605
2015-01-21,41.15,0.43,95.69767441860465
2015-01-22,41.7,0.43,96.97674418604652
2015-01-23,40.99,0.43,95.32558139534885
2015-01-26,41.38,0.43,96.23255813953489
2015-01-27,41.01,0.43,95.37209302325581
2015-01-28,40.81,0.43,94.90697674418605
2015-01-29,41.33,0.43,96.11627906976744
2015-01-30,40.46,0.43,94.09302325581396
2015-02-02,41.04,0.43,95.44186046511628
2015-02-03,41.35,0.43,96.16279069767442
2015-02-04,41.8,0.43,97.20930232558139
2015-02-05,41.62,0.43,96.7906976744186
2015-02-06,40.98,0.43,95.30232558139534
2015-02-09,40.91,0.43,95.13953488372093
2015-02-10,41.45,0.43,96.39534883720931
2015-02-11,41.63,0.43,96.8139534883721
2015-02-12,41.68,0.43,96.93023255813954
2015-02-13,42.01,0.43,97.69767441860465
2015-02-17,42.16,0.43,98.04651162790697
2015-02-18,42.38,0.43,98.55813953488372
2015-02-19,42.11,0.43,97.93023255813954
2015-02-20,42.69,0.39,109.46153846153845
2015-02-23,42.95,0.39,110.12820512820514
2015-02-24,43.07,0.39,110.43589743589743
2015-02-25,42.76,0.39,109.64102564102564
2015-02-26,42.72,0.39,109.53846153846153
2015-02-27,42.57,0.39,109.15384615384615
2015-03-02,42.77,0.39,109.66666666666667
2015-03-03,42.74,0.39,109.58974358974359
2015-03-04,42.45,0.39,108.84615384615385
2015-03-05,42.63,0.39,109.3076923076923
2015-03-06,41.88,0.39,107.38461538461539
2015-03-09,42.33,0.39,108.53846153846153
2015-03-10,41.81,0.39,107.2051282051282
2015-03-11,42.02,0.39,107.74358974358975
2015-03-12,42.46,0.39,108.87179487179488
2015-03-13,42.18,0.39,108.15384615384615
2015-03-16,42.75,0.39,109.61538461538461
2015-03-17,42.51,0.39,108.99999999999999
2015-03-18,42.66,0.39,109.38461538461537
2015-03-19,42.67,0.39,109.41025641025641
2015-03-20,43.07,0.39,110.43589743589743
2015-03-23,43.09,0.39,110.48717948717949
2015-03-24,42.76,0.39,109.64102564102564
2015-03-25,42.49,0.39,108.94871794871796
2015-03-26,42.1,0.39,107.94871794871794
2015-03-27,42.49,0.39,108.94871794871796
2015-03-30,42.97,0.39,110.17948717948717
2015-03-31,42.71,0.39,109.51282051282051
2015-04-01,42.7,0.39,109.48717948717949
2015-04-02,42.88,0.39,109.94871794871796
2015-04-06,43.12,0.39,110.56410256410255
2015-04-07,42.78,0.39,109.6923076923077
2015-04-08,42.99,0.39,110.23076923076923
2015-04-09,42.97,0.39,110.17948717948717
2015-04-10,42.95,0.39,110.12820512820514
2015-04-13,42.81,0.39,109.76923076923077
2015-04-14,43.29,0.39,111.0
2015-04-15,42.87,0.39,109.92307692307692
2015-04-16,42.88,0.39,109.94871794871796
2015-04-17,42.53,0.39,109.05128205128204
2015-04-20,42.15,0.39,108.07692307692307
2015-04-21,42.04,0.39,107.7948717948718
2015-04-22,41.88,0.39,107.38461538461539
2015-04-23,41.92,0.39,107.48717948717949
2015-04-24,41.97,0.39,107.61538461538461
2015-04-27,41.75,0.39,107.05128205128204
2015-04-28,41.76,0.39,107.07692307692307
2015-04-29,41.31,0.39,105.92307692307692
2015-04-30,40.58,0.39,104.05128205128204
2015-05-01,40.97,0.39,105.05128205128204
2015-05-04,41.15,0.39,105.51282051282051
2015-05-05,40.83,0.39,104.69230769230768
2015-05-06,40.89,0.39,104.84615384615384
2015-05-07,41.33,0.4,103.32499999999999
2015-05-08,41.62,0.4,104.04999999999998
2015-05-11,41.76,0.4,104.39999999999999
2015-05-12,41.69,0.4,104.225
2015-05-13,41.4,0.4,103.49999999999999
2015-05-14,41.73,0.4,104.32499999999999
2015-05-15,41.81,0.4,104.525
2015-05-18,42.08,0.4,105.19999999999999
2015-05-19,42.34,0.4,105.85000000000001
2015-05-20,42.44,0.4,106.1
2015-05-21,42.31,0.4,105.775
2015-05-22,42.22,0.4,105.55
2015-05-26,42.06,0.4,105.15
2015-05-27,42.17,0.4,105.425
2015-05-28,42.26,0.4,105.64999999999999
2015-05-29,41.99,0.4,104.975
2015-06-01,42.27,0.4,105.675
2015-06-02,41.95,0.4,104.875
2015-06-03,42.19,0.4,105.475
2015-06-04,41.65,0.4,104.12499999999999
2015-06-05,41.31,0.4,103.275
2015-06-08,41.3,0.4,103.24999999999999
2015-06-09,41.54,0.4,103.85
2015-06-10,41.8,0.4,104.49999999999999
2015-06-11,41.96,0.4,104.89999999999999
2015-06-12,41.67,0.4,104.175
2015-06-15,41.17,0.4,102.925
2015-06-16,41.4,0.4,103.49999999999999
2015-06-17,41.6,0.4,104.0
2015-06-18,41.79,0.4,104.475
2015-06-19,41.79,0.4,104.475
2015-06-22,41.92,0.4,104.8
2015-06-23,41.64,0.4,104.1
2015-06-24,41.32,0.4,103.3
2015-06-25,41.4,0.4,103.49999999999999
2015-06-26,41.41,0.4,103.52499999999999
2015-06-29,40.52,0.4,101.3
2015-06-30,40.56,0.4,101.4
2015-07-01,41.37,0.4,103.42499999999998
2015-07-02,41.06,0.4,102.65
2015-07-06,40.9,0.4,102.24999999999999
2015-07-07,41.78,0.4,104.45
2015-07-08,41.79,0.4,104.475
2015-07-09,41.59,0.4,103.97500000000001
2015-07-10,42.06,0.4,105.15
2015-07-13,42.44,0.4,106.1
2015-07-14,42.41,0.4,106.02499999999999
2015-07-15,42.4,0.4,105.99999999999999
2015-07-16,42.9,0.4,107.24999999999999
2015-07-17,42.49,0.4,106.225
2015-07-20,42.85,0.4,107.125
2015-07-21,42.36,0.4,105.89999999999999
2015-07-22,42.56,0.4,106.4
2015-07-23,42.39,0.4,105.975
2015-07-24,42.24,0.4,105.6
2015-07-27,42.31,0.4,105.775
2015-07-28,42.76,0.4,106.89999999999999
2015-07-29,43.16,0.4,107.89999999999999
2015-07-30,43.39,0.4,108.475
2015-07-31,43.17,0.4,107.925
2015-08-03,43.7,0.4,109.25
2015-08-04,44.01,0.28,157.17857142857142
2015-08-05,44.74,0.28,159.78571428571428
2015-08-06,44.67,0.28,159.53571428571428
2015-08-07,44.52,0.28,159.0
2015-08-10,44.59,0.28,159.25
2015-08-11,44.22,0.28,157.92857142857142
2015-08-12,44.54,0.28,159.07142857142856
2015-08-13,44.63,0.28,159.39285714285714
2015-08-14,44.83,0.28,160.10714285714283
2015-08-17,45.16,0.28,161.28571428571425
2015-08-18,45.29,0.28,161.74999999999997
2015-08-19,44.88,0.28,160.28571428571428
2015-08-20,44.33,0.28,158.32142857142856
2015-08-21,43.35,0.28,154.82142857142856
2015-08-24,42.49,0.28,151.75
2015-08-25,41.47,0.28,148.10714285714283
2015-08-26,42.49,0.28,151.75
2015-08-27,43.27,0.28,154.53571428571428
2015-08-28,43.42,0.28,155.07142857142856
2015-08-31,43.14,0.28,154.07142857142856
2015-09-01,41.96,0.28,149.85714285714283
2015-09-02,42.42,0.28,151.5
2015-09-03,43.01,0.28,153.60714285714283
2015-09-04,42.47,0.28,151.67857142857142
2015-09-08,43.26,0.28,154.49999999999997
2015-09-09,42.62,0.28,152.2142857142857
2015-09-10,42.49,0.28,151.75
2015-09-11,42.04,0.28,150.14285714285714
2015-09-14,41.72,0.28,148.99999999999997
2015-09-15,42.12,0.28,150.42857142857142
2015-09-16,42.24,0.28,150.85714285714286
2015-09-17,42.42,0.28,151.5
2015-09-18,41.95,0.28,149.82142857142856
2015-09-21,42.4,0.28,151.42857142857142
2015-09-22,41.99,0.28,149.9642857142857
2015-09-23,42.05,0.28,150.17857142857142
2015-09-24,42.38,0.28,151.35714285714286
2015-09-25,42.81,0.28,152.89285714285714
2015-09-28,42.22,0.28,150.78571428571428
2015-09-29,42.26,0.28,150.92857142857142
2015-09-30,41.95,0.28,149.82142857142856
2015-10-01,41.9,0.28,149.6428571428571
2015-10-02,42.56,0.28,152.0
2015-10-05,43.2,0.28,154.28571428571428
2015-10-06,42.78,0.28,152.78571428571428
2015-10-07,43.25,0.28,154.4642857142857
2015-10-08,43.53,0.28,155.4642857142857
2015-10-09,43.81,0.28,156.4642857142857
2015-10-12,44.15,0.28,157.67857142857142
2015-10-13,43.97,0.28,157.03571428571428
2015-10-14,43.48,0.28,155.28571428571425
2015-10-15,43.76,0.28,156.28571428571428
2015-10-16,44.19,0.28,157.82142857142856
2015-10-19,44.11,0.28,157.53571428571428
2015-10-20,44.05,0.28,157.32142857142856
2015-10-21,43.9,0.28,156.78571428571428
2015-10-22,44.33,0.28,158.32142857142856
2015-10-23,43.9,0.28,156.78571428571428
2015-10-26,43.6,0.28,155.7142857142857
2015-10-27,43.29,0.28,154.60714285714283
2015-10-28,43.74,0.28,156.2142857142857
2015-10-29,43.24,0.28,154.42857142857142
2015-10-30,43.04,0.28,153.7142857142857
2015-11-02,42.7,0.45,94.8888888888889
2015-11-03,42.06,0.45,93.46666666666667
2015-11-04,41.93,0.45,93.17777777777778
2015-11-05,41.51,0.45,92.24444444444444
2015-11-06,40.95,0.45,91.0
2015-11-09,40.66,0.45,90.35555555555554
2015-11-10,41.62,0.45,92.48888888888888
2015-11-11,41.72,0.45,92.71111111111111
2015-11-12,41.29,0.45,91.75555555555555
2015-11-13,41.26,0.45,91.68888888888888
2015-11-16,41.79,0.45,92.86666666666666
2015-11-17,41.74,0.45,92.75555555555556
2015-11-18,42.42,0.45,94.26666666666667
2015-11-19,42.83,0.45,95.17777777777778
2015-11-20,42.87,0.45,95.26666666666667
2015-11-23,43.15,0.45,95.88888888888889
2015-11-24,43.31,0.45,96.24444444444444
2015-11-25,43.47,0.45,96.6
2015-11-27,43.56,0.45,96.8
2015-11-30,42.88,0.45,95.28888888888889
2015-12-01,43.43,0.45,96.5111111111111
2015-12-02,42.88,0.45,95.28888888888889
2015-12-03,42.61,0.45,94.68888888888888
2015-12-04,43.37,0.45,96.37777777777777
2015-12-07,43.54,0.45,96.75555555555555
2015-12-08,43.45,0.45,96.55555555555556
2015-12-09,42.97,0.45,95.48888888888888
2015-12-10,42.47,0.45,94.37777777777778
2015-12-11,41.92,0.45,93.15555555555555
2015-12-14,41.99,0.45,93.31111111111112
2015-12-15,42.26,0.45,93.91111111111111
2015-12-16,42.77,0.45,95.04444444444445
2015-12-17,42.62,0.45,94.71111111111111
2015-12-18,41.61,0.45,92.46666666666667
2015-12-21,42.06,0.45,93.46666666666667
2015-12-22,42.67,0.45,94.82222222222222
2015-12-23,43.4,0.45,96.44444444444444
2015-12-24,43.22,0.45,96.04444444444444
2015-12-28,42.67,0.45,94.82222222222222
2015-12-29,43.13,0.45,95.84444444444445
2015-12-30,43.06,0.45,95.6888888888889
2015-12-31,42.44,0.45,94.3111111111111
2016-01-04,41.76,0.45,92.8
2016-01-05,41.4,0.45,92.0
2016-01-06,41.21,0.45,91.57777777777778
2016-01-07,40.54,0.45,90.08888888888889
2016-01-08,41.03,0.45,91.17777777777778
2016-01-11,41.31,0.45,91.8
2016-01-12,41.87,0.45,93.04444444444444
2016-01-13,39.33,0.45,87.39999999999999
2016-01-14,39.12,0.45,86.93333333333332
2016-01-15,39.47,0.45,87.71111111111111
2016-01-19,39.48,0.45,87.73333333333332
2016-01-20,39.26,0.45,87.24444444444444
2016-01-21,39.61,0.45,88.02222222222223
2016-01-22,40.54,0.45,90.08888888888889
2016-01-25,39.72,0.45,88.26666666666667
2016-01-26,40.15,0.45,89.22222222222221
2016-01-27,40.26,0.45,89.46666666666665
2016-01-28,40.79,0.45,90.64444444444445
2016-01-29,42.0,0.45,93.33333333333333
2016-02-01,42.54,0.45,94.53333333333333
2016-02-02,42.89,0.45,95.31111111111112
2016-02-03,43.54,0.45,96.75555555555555
2016-02-04,43.37,0.45,96.37777777777777
2016-02-05,43.45,0.45,96.55555555555556
2016-02-08,43.63,0.45,96.95555555555556
2016-02-09,44.24,0.45,98.31111111111112
2016-02-10,44.21,0.45,98.24444444444444
2016-02-11,43.31,0.45,96.24444444444444
2016-02-12,44.29,0.45,98.42222222222222
2016-02-16,44.82,0.45,99.6
2016-02-17,44.94,0.45,99.86666666666666
2016-02-18,44.76,0.45,99.46666666666665
2016-02-19,44.71,0.41,109.04878048780489
2016-02-22,45.08,0.41,109.95121951219512
2016-02-23,45.46,0.41,110.87804878048782
2016-02-24,45.81,0.41,111.73170731707319
2016-02-25,46.11,0.41,112.46341463414635
2016-02-26,45.85,0.41,111.82926829268294
2016-02-29,45.38,0.41,110.68292682926831
2016-03-01,45.49,0.41,110.95121951219514
2016-03-02,45.67,0.41,111.39024390243904
2016-03-03,45.88,0.41,111.90243902439026
2016-03-04,45.89,0.41,111.92682926829269
2016-03-07,45.33,0.41,110.5609756097561
2016-03-08,45.47,0.41,110.90243902439025
2016-03-09,45.08,0.41,109.95121951219512
2016-03-10,45.15,0.41,110.1219512195122
2016-03-11,45.49,0.41,110.95121951219514
2016-03-14,45.3,0.41,110.48780487804878
2016-03-15,45.76,0.41,111.60975609756098
2016-03-16,45.95,0.41,112.07317073170734
2016-03-17,45.99,0.41,112.17073170731709
2016-03-18,45.87,0.41,111.8780487804878
2016-03-21,46.0,0.41,112.19512195121952
2016-03-22,45.74,0.41,111.56097560975611
2016-03-23,45.79,0.41,111.6829268292683
2016-03-24,45.72,0.41,111.51219512195122
2016-03-28,45.99,0.41,112.17073170731709
2016-03-29,46.15,0.41,112.5609756097561
2016-03-30,46.06,0.41,112.34146341463416
2016-03-31,46.09,0.41,112.41463414634148
2016-04-01,46.85,0.41,114.26829268292684
2016-04-04,46.27,0.41,112.85365853658539
2016-04-05,46.97,0.41,114.5609756097561
2016-04-06,47.21,0.41,115.14634146341464
2016-04-07,46.96,0.41,114.53658536585367
2016-04-08,47.06,0.41,114.78048780487806
2016-04-11,46.72,0.41,113.95121951219512
2016-04-12,46.87,0.41,114.3170731707317
2016-04-13,46.74,0.41,114.00000000000001
2016-04-14,46.51,0.41,113.4390243902439
2016-04-15,46.96,0.41,114.53658536585367
2016-04-18,46.64,0.41,113.75609756097562
2016-04-19,47.13,0.41,114.95121951219514
2016-04-20,46.63,0.41,113.73170731707319
2016-04-21,45.65,0.41,111.34146341463415
2016-04-22,46.01,0.41,112.21951219512195
2016-04-25,46.24,0.41,112.78048780487806
2016-04-26,46.03,0.41,112.26829268292684
2016-04-27,46.15,0.41,112.5609756097561
2016-04-28,46.39,0.41,113.14634146341464
2016-04-29,46.35,0.41,113.04878048780489
2016-05-02,46.74,0.41,114.00000000000001
2016-05-03,46.83,0.41,114.21951219512195
2016-05-04,46.95,0.41,114.51219512195124
2016-05-05,47.56,0.43,110.6046511627907
2016-05-06,48.42,0.43,112.6046511627907
2016-05-09,48.54,0.43,112.88372093023256
2016-05-10,48.97,0.43,113.88372093023256
2016-05-11,48.37,0.43,112.48837209302326
2016-05-12,48.69,0.43,113.23255813953487
2016-05-13,48.28,0.43,112.27906976744187
2016-05-16,48.23,0.43,112.16279069767441
2016-05-17,47.79,0.43,111.13953488372093
2016-05-18,48.49,0.43,112.76744186046513
2016-05-19,49.54,0.43,115.20930232558139
2016-05-20,48.24,0.43,112.18604651162791
