date,HSY,HSY_EPS,PE Ratio
1988-05-09,5.81,0.07,82.99999999999999
1988-05-10,5.78,0.07,82.57142857142857
1988-05-11,5.69,0.07,81.28571428571428
1988-05-12,5.78,0.07,82.57142857142857
1988-05-13,5.97,0.07,85.28571428571428
1988-05-16,5.94,0.07,84.85714285714286
1988-05-17,5.75,0.07,82.14285714285714
1988-05-18,5.59,0.07,79.85714285714285
1988-05-19,5.66,0.07,80.85714285714285
1988-05-20,5.59,0.07,79.85714285714285
1988-05-23,5.53,0.07,79.0
1988-05-24,5.72,0.07,81.71428571428571
1988-05-25,5.66,0.07,80.85714285714285
1988-05-26,5.75,0.07,82.14285714285714
1988-05-27,5.72,0.07,81.71428571428571
1988-05-31,5.81,0.07,82.99999999999999
1988-06-01,5.97,0.07,85.28571428571428
1988-06-02,5.84,0.07,83.42857142857142
1988-06-03,5.84,0.07,83.42857142857142
1988-06-06,5.94,0.07,84.85714285714286
1988-06-07,6.03,0.07,86.14285714285714
1988-06-08,6.06,0.07,86.57142857142856
1988-06-09,5.91,0.07,84.42857142857142
1988-06-10,5.88,0.07,83.99999999999999
1988-06-13,5.97,0.07,85.28571428571428
1988-06-14,6.0,0.07,85.71428571428571
1988-06-15,6.0,0.07,85.71428571428571
1988-06-16,5.88,0.07,83.99999999999999
1988-06-17,5.81,0.07,82.99999999999999
1988-06-20,5.78,0.07,82.57142857142857
1988-06-21,5.88,0.07,83.99999999999999
1988-06-22,6.25,0.07,89.28571428571428
1988-06-23,6.13,0.07,87.57142857142856
1988-06-24,6.09,0.07,86.99999999999999
1988-06-27,6.0,0.07,85.71428571428571
1988-06-28,6.22,0.07,88.85714285714285
1988-06-29,6.13,0.07,87.57142857142856
1988-06-30,6.16,0.07,88.0
1988-07-01,6.06,0.07,86.57142857142856
1988-07-05,6.16,0.07,88.0
1988-07-06,6.06,0.07,86.57142857142856
1988-07-07,5.97,0.07,85.28571428571428
1988-07-08,5.94,0.07,84.85714285714286
1988-07-11,6.06,0.07,86.57142857142856
1988-07-12,6.0,0.07,85.71428571428571
1988-07-13,6.06,0.07,86.57142857142856
1988-07-14,6.03,0.07,86.14285714285714
1988-07-15,6.09,0.07,86.99999999999999
1988-07-18,6.0,0.07,85.71428571428571
1988-07-19,6.0,0.07,85.71428571428571
1988-07-20,6.09,0.07,86.99999999999999
1988-07-21,6.0,0.07,85.71428571428571
1988-07-22,5.94,0.07,84.85714285714286
1988-07-25,6.03,0.07,86.14285714285714
1988-07-26,5.97,0.07,85.28571428571428
1988-07-27,5.91,0.07,84.42857142857142
1988-07-28,6.0,0.07,85.71428571428571
1988-07-29,6.16,0.07,88.0
1988-08-01,6.09,0.07,86.99999999999999
1988-08-02,6.13,0.07,87.57142857142856
1988-08-03,6.09,0.07,86.99999999999999
1988-08-04,6.0,0.07,85.71428571428571
1988-08-05,5.97,0.07,85.28571428571428
1988-08-08,6.16,0.07,88.0
1988-08-09,6.22,0.07,88.85714285714285
1988-08-10,6.09,0.07,86.99999999999999
1988-08-11,6.13,0.07,87.57142857142856
1988-08-12,6.06,0.07,86.57142857142856
1988-08-15,6.0,0.07,85.71428571428571
1988-08-16,6.0,0.07,85.71428571428571
1988-08-17,6.06,0.07,86.57142857142856
1988-08-18,5.97,0.07,85.28571428571428
1988-08-19,5.97,0.07,85.28571428571428
1988-08-22,5.84,0.07,83.42857142857142
1988-08-23,5.72,0.07,81.71428571428571
1988-08-24,5.88,0.07,83.99999999999999
1988-08-25,5.78,0.07,82.57142857142857
1988-08-26,5.84,0.07,83.42857142857142
1988-08-29,5.91,0.07,84.42857142857142
1988-08-30,5.97,0.07,85.28571428571428
1988-08-31,5.94,0.07,84.85714285714286
1988-09-01,5.91,0.07,84.42857142857142
1988-09-02,6.03,0.07,86.14285714285714
1988-09-06,6.13,0.07,87.57142857142856
1988-09-07,6.06,0.07,86.57142857142856
1988-09-08,6.06,0.07,86.57142857142856
1988-09-09,6.09,0.07,86.99999999999999
1988-09-12,6.13,0.07,87.57142857142856
1988-09-13,6.25,0.07,89.28571428571428
1988-09-14,6.25,0.07,89.28571428571428
1988-09-15,6.16,0.07,88.0
1988-09-16,6.16,0.07,88.0
1988-09-19,6.13,0.07,87.57142857142856
1988-09-20,6.13,0.07,87.57142857142856
1988-09-21,6.19,0.07,88.42857142857143
1988-09-22,6.22,0.07,88.85714285714285
1988-09-23,6.25,0.07,89.28571428571428
1988-09-26,6.25,0.07,89.28571428571428
1988-09-27,6.25,0.07,89.28571428571428
1988-09-28,6.28,0.07,89.71428571428571
1988-09-29,6.34,0.07,90.57142857142856
1988-09-30,6.25,0.07,89.28571428571428
1988-10-03,6.25,0.07,89.28571428571428
1988-10-04,6.38,0.07,91.14285714285714
1988-10-05,6.56,0.07,93.7142857142857
1988-10-06,6.5,0.07,92.85714285714285
1988-10-07,6.59,0.07,94.14285714285714
1988-10-10,6.59,0.07,94.14285714285714
1988-10-11,6.69,0.07,95.57142857142857
1988-10-12,6.59,0.07,94.14285714285714
1988-10-13,6.63,0.07,94.71428571428571
1988-10-14,6.59,0.07,94.14285714285714
1988-10-17,6.63,0.07,94.71428571428571
1988-10-18,6.78,0.07,96.85714285714285
1988-10-19,6.84,0.07,97.71428571428571
1988-10-20,7.0,0.07,99.99999999999999
1988-10-21,7.09,0.07,101.28571428571428
1988-10-24,7.03,0.07,100.42857142857142
1988-10-25,6.94,0.07,99.14285714285714
1988-10-26,6.81,0.07,97.28571428571428
1988-10-27,6.75,0.07,96.42857142857142
1988-10-28,6.81,0.07,97.28571428571428
1988-10-31,6.84,0.07,97.71428571428571
1988-11-01,6.72,0.07,95.99999999999999
1988-11-02,6.66,0.07,95.14285714285714
1988-11-03,6.75,0.07,96.42857142857142
1988-11-04,6.66,0.07,95.14285714285714
1988-11-07,6.44,0.07,92.0
1988-11-08,6.44,0.07,92.0
1988-11-09,6.38,0.07,91.14285714285714
1988-11-10,6.44,0.07,92.0
1988-11-11,6.34,0.07,90.57142857142856
1988-11-14,6.22,0.07,88.85714285714285
1988-11-15,6.25,0.07,89.28571428571428
1988-11-16,6.25,0.07,89.28571428571428
1988-11-17,6.22,0.07,88.85714285714285
1988-11-18,6.28,0.07,89.71428571428571
1988-11-21,6.22,0.07,88.85714285714285
1988-11-22,6.16,0.07,88.0
1988-11-23,6.19,0.07,88.42857142857143
1988-11-25,6.13,0.07,87.57142857142856
1988-11-28,6.19,0.07,88.42857142857143
1988-11-29,6.16,0.07,88.0
1988-11-30,6.25,0.07,89.28571428571428
1988-12-01,6.19,0.07,88.42857142857143
1988-12-02,6.16,0.07,88.0
1988-12-05,6.22,0.07,88.85714285714285
1988-12-06,6.41,0.07,91.57142857142857
1988-12-07,6.38,0.07,91.14285714285714
1988-12-08,6.31,0.07,90.14285714285712
1988-12-09,6.44,0.07,92.0
1988-12-12,6.41,0.07,91.57142857142857
1988-12-13,6.38,0.07,91.14285714285714
1988-12-14,6.31,0.07,90.14285714285712
1988-12-15,6.22,0.07,88.85714285714285
1988-12-16,6.28,0.07,89.71428571428571
1988-12-19,6.31,0.07,90.14285714285712
1988-12-20,6.47,0.07,92.42857142857142
1988-12-21,6.56,0.07,93.7142857142857
1988-12-22,6.53,0.07,93.28571428571428
1988-12-23,6.56,0.07,93.7142857142857
1988-12-27,6.5,0.07,92.85714285714285
1988-12-28,6.5,0.07,92.85714285714285
1988-12-29,6.47,0.07,92.42857142857142
1988-12-30,6.5,0.07,92.85714285714285
1989-01-03,6.38,0.07,91.14285714285714
1989-01-04,6.56,0.07,93.7142857142857
1989-01-05,6.59,0.07,94.14285714285714
1989-01-06,6.47,0.07,92.42857142857142
1989-01-09,6.47,0.07,92.42857142857142
1989-01-10,6.41,0.07,91.57142857142857
1989-01-11,6.34,0.07,90.57142857142856
1989-01-12,6.41,0.07,91.57142857142857
1989-01-13,6.47,0.07,92.42857142857142
1989-01-16,6.41,0.07,91.57142857142857
1989-01-17,6.41,0.07,91.57142857142857
1989-01-18,6.41,0.07,91.57142857142857
1989-01-19,6.44,0.07,92.0
1989-01-20,6.41,0.07,91.57142857142857
1989-01-23,6.31,0.07,90.14285714285712
1989-01-24,6.31,0.07,90.14285714285712
1989-01-25,6.25,0.07,89.28571428571428
1989-01-26,6.38,0.07,91.14285714285714
1989-01-27,6.41,0.07,91.57142857142857
1989-01-30,6.44,0.07,92.0
1989-01-31,6.41,0.07,91.57142857142857
1989-02-01,6.44,0.07,92.0
1989-02-02,6.53,0.07,93.28571428571428
1989-02-03,6.5,0.07,92.85714285714285
1989-02-06,6.59,0.07,94.14285714285714
1989-02-07,6.72,0.07,95.99999999999999
1989-02-08,6.69,0.07,95.57142857142857
1989-02-09,6.56,0.07,93.7142857142857
1989-02-10,6.5,0.07,92.85714285714285
1989-02-13,6.63,0.07,94.71428571428571
1989-02-14,6.66,0.07,95.14285714285714
1989-02-15,6.66,0.07,95.14285714285714
1989-02-16,6.56,0.07,93.7142857142857
1989-02-17,6.66,0.07,95.14285714285714
1989-02-21,6.53,0.07,93.28571428571428
1989-02-22,6.41,0.07,91.57142857142857
1989-02-23,6.34,0.07,90.57142857142856
1989-02-24,6.34,0.07,90.57142857142856
1989-02-27,6.25,0.07,89.28571428571428
1989-02-28,6.34,0.07,90.57142857142856
1989-03-01,6.28,0.07,89.71428571428571
1989-03-02,6.38,0.07,91.14285714285714
1989-03-03,6.31,0.07,90.14285714285712
1989-03-06,6.53,0.07,93.28571428571428
1989-03-07,6.56,0.07,93.7142857142857
1989-03-08,6.63,0.07,94.71428571428571
1989-03-09,6.59,0.07,94.14285714285714
1989-03-10,6.47,0.07,92.42857142857142
1989-03-13,6.47,0.07,92.42857142857142
1989-03-14,6.44,0.07,92.0
1989-03-15,6.44,0.07,92.0
1989-03-16,6.63,0.07,94.71428571428571
1989-03-17,6.44,0.07,92.0
1989-03-20,6.34,0.07,90.57142857142856
1989-03-21,6.34,0.07,90.57142857142856
1989-03-22,6.38,0.07,91.14285714285714
1989-03-23,6.41,0.07,91.57142857142857
1989-03-27,6.41,0.07,91.57142857142857
1989-03-28,6.47,0.07,92.42857142857142
1989-03-29,6.5,0.07,92.85714285714285
1989-03-30,6.5,0.07,92.85714285714285
1989-03-31,6.63,0.07,94.71428571428571
1989-04-03,6.56,0.07,93.7142857142857
1989-04-04,6.75,0.07,96.42857142857142
1989-04-05,6.75,0.07,96.42857142857142
1989-04-06,6.72,0.07,95.99999999999999
1989-04-07,6.72,0.07,95.99999999999999
1989-04-10,6.81,0.07,97.28571428571428
1989-04-11,7.03,0.07,100.42857142857142
1989-04-12,6.94,0.07,99.14285714285714
1989-04-13,6.91,0.07,98.71428571428571
1989-04-14,7.0,0.07,99.99999999999999
1989-04-17,6.94,0.07,99.14285714285714
1989-04-18,7.09,0.07,101.28571428571428
1989-04-19,7.09,0.07,101.28571428571428
1989-04-20,7.03,0.07,100.42857142857142
1989-04-21,7.22,0.07,103.14285714285712
1989-04-24,7.16,0.07,102.28571428571428
1989-04-25,7.16,0.07,102.28571428571428
1989-04-26,7.19,0.07,102.71428571428571
1989-04-27,7.22,0.07,103.14285714285712
1989-04-28,7.09,0.07,101.28571428571428
1989-05-01,7.03,0.07,100.42857142857142
1989-05-02,6.88,0.07,98.28571428571428
1989-05-03,6.88,0.07,98.28571428571428
1989-05-04,7.19,0.07,102.71428571428571
1989-05-05,7.09,0.07,101.28571428571428
1989-05-08,7.22,0.07,103.14285714285712
1989-05-09,7.25,0.07,103.57142857142856
1989-05-10,7.22,0.07,103.14285714285712
1989-05-11,7.13,0.07,101.85714285714285
1989-05-12,7.31,0.07,104.42857142857142
1989-05-15,7.25,0.07,103.57142857142856
1989-05-16,7.16,0.07,102.28571428571428
1989-05-17,7.25,0.07,103.57142857142856
1989-05-18,7.25,0.07,103.57142857142856
1989-05-19,7.19,0.07,102.71428571428571
1989-05-22,7.22,0.07,103.14285714285712
1989-05-23,6.97,0.07,99.57142857142856
1989-05-24,7.06,0.07,100.85714285714285
1989-05-25,7.13,0.07,101.85714285714285
1989-05-26,7.22,0.07,103.14285714285712
1989-05-30,7.16,0.07,102.28571428571428
1989-05-31,7.16,0.07,102.28571428571428
1989-06-01,7.09,0.07,101.28571428571428
1989-06-02,7.25,0.07,103.57142857142856
1989-06-05,7.44,0.07,106.28571428571428
1989-06-06,7.66,0.07,109.42857142857142
1989-06-07,7.72,0.07,110.28571428571428
1989-06-08,7.63,0.07,108.99999999999999
1989-06-09,7.66,0.07,109.42857142857142
1989-06-12,7.69,0.07,109.85714285714285
1989-06-13,7.66,0.07,109.42857142857142
1989-06-14,7.63,0.07,108.99999999999999
1989-06-15,7.75,0.07,110.71428571428571
1989-06-16,7.75,0.07,110.71428571428571
1989-06-19,7.69,0.07,109.85714285714285
1989-06-20,7.94,0.07,113.42857142857142
1989-06-21,8.03,0.07,114.7142857142857
1989-06-22,8.25,0.07,117.85714285714285
1989-06-23,8.41,0.07,120.14285714285714
1989-06-26,8.28,0.07,118.28571428571426
1989-06-27,8.13,0.07,116.14285714285714
1989-06-28,8.03,0.07,114.7142857142857
1989-06-29,7.72,0.07,110.28571428571428
1989-06-30,8.28,0.07,118.28571428571426
1989-07-03,8.28,0.07,118.28571428571426
1989-07-05,8.22,0.07,117.42857142857143
1989-07-06,8.16,0.07,116.57142857142857
1989-07-07,8.25,0.07,117.85714285714285
1989-07-10,8.25,0.07,117.85714285714285
1989-07-11,8.38,0.07,119.71428571428571
1989-07-12,8.31,0.07,118.71428571428571
1989-07-13,8.38,0.07,119.71428571428571
1989-07-14,8.38,0.07,119.71428571428571
1989-07-17,8.28,0.07,118.28571428571426
1989-07-18,8.28,0.07,118.28571428571426
1989-07-19,8.34,0.07,119.14285714285712
1989-07-20,8.25,0.07,117.85714285714285
1989-07-21,8.38,0.07,119.71428571428571
1989-07-24,8.13,0.07,116.14285714285714
1989-07-25,8.22,0.07,117.42857142857143
1989-07-26,8.56,0.07,122.28571428571428
1989-07-27,8.72,0.07,124.57142857142857
1989-07-28,8.69,0.07,124.14285714285712
1989-07-31,8.75,0.07,124.99999999999999
1989-08-01,8.63,0.07,123.28571428571429
1989-08-02,8.59,0.07,122.7142857142857
1989-08-03,8.69,0.07,124.14285714285712
1989-08-04,8.59,0.07,122.7142857142857
1989-08-07,8.66,0.07,123.71428571428571
1989-08-08,8.56,0.07,122.28571428571428
1989-08-09,8.31,0.07,118.71428571428571
1989-08-10,8.28,0.07,118.28571428571426
1989-08-11,8.19,0.07,116.99999999999999
1989-08-14,8.09,0.07,115.57142857142856
1989-08-15,8.06,0.07,115.14285714285714
1989-08-16,8.09,0.07,115.57142857142856
1989-08-17,7.94,0.07,113.42857142857142
1989-08-18,8.13,0.07,116.14285714285714
1989-08-21,7.91,0.07,112.99999999999999
1989-08-22,7.97,0.07,113.85714285714285
1989-08-23,7.94,0.07,113.42857142857142
1989-08-24,8.06,0.07,115.14285714285714
1989-08-25,8.19,0.07,116.99999999999999
1989-08-28,8.34,0.07,119.14285714285712
1989-08-29,8.25,0.07,117.85714285714285
1989-08-30,8.31,0.07,118.71428571428571
1989-08-31,8.25,0.07,117.85714285714285
1989-09-01,8.31,0.07,118.71428571428571
1989-09-05,8.25,0.07,117.85714285714285
1989-09-06,8.16,0.07,116.57142857142857
1989-09-07,8.22,0.07,117.42857142857143
1989-09-08,8.19,0.07,116.99999999999999
1989-09-11,8.16,0.07,116.57142857142857
1989-09-12,8.19,0.07,116.99999999999999
1989-09-13,8.13,0.07,116.14285714285714
1989-09-14,7.94,0.07,113.42857142857142
1989-09-15,8.0,0.07,114.28571428571428
1989-09-18,7.94,0.07,113.42857142857142
1989-09-19,8.16,0.07,116.57142857142857
1989-09-20,8.25,0.07,117.85714285714285
1989-09-21,8.25,0.07,117.85714285714285
1989-09-22,8.28,0.07,118.28571428571426
1989-09-25,8.13,0.07,116.14285714285714
1989-09-26,8.22,0.07,117.42857142857143
1989-09-27,8.19,0.07,116.99999999999999
1989-09-28,8.25,0.07,117.85714285714285
1989-09-29,8.25,0.07,117.85714285714285
1989-10-02,8.31,0.07,118.71428571428571
1989-10-03,8.38,0.07,119.71428571428571
1989-10-04,8.44,0.07,120.57142857142856
1989-10-05,8.34,0.07,119.14285714285712
1989-10-06,8.5,0.07,121.42857142857142
1989-10-09,8.53,0.07,121.85714285714283
1989-10-10,8.69,0.07,124.14285714285712
1989-10-11,9.03,0.07,128.99999999999997
1989-10-12,8.88,0.07,126.85714285714286
1989-10-13,8.16,0.07,116.57142857142857
1989-10-16,8.5,0.07,121.42857142857142
1989-10-17,8.63,0.07,123.28571428571429
1989-10-18,8.75,0.07,124.99999999999999
1989-10-19,8.81,0.07,125.85714285714285
1989-10-20,8.88,0.07,126.85714285714286
1989-10-23,8.75,0.07,124.99999999999999
1989-10-24,8.63,0.07,123.28571428571429
1989-10-25,8.59,0.07,122.7142857142857
1989-10-26,8.56,0.07,122.28571428571428
1989-10-27,8.47,0.07,121.0
1989-10-30,8.41,0.07,120.14285714285714
1989-10-31,8.56,0.07,122.28571428571428
1989-11-01,8.5,0.07,121.42857142857142
1989-11-02,8.5,0.07,121.42857142857142
1989-11-03,8.5,0.07,121.42857142857142
1989-11-06,8.34,0.07,119.14285714285712
1989-11-07,8.41,0.07,120.14285714285714
1989-11-08,8.5,0.07,121.42857142857142
1989-11-09,8.47,0.07,121.0
1989-11-10,8.56,0.07,122.28571428571428
1989-11-13,8.59,0.07,122.7142857142857
1989-11-14,8.56,0.07,122.28571428571428
1989-11-15,8.78,0.07,125.4285714285714
1989-11-16,8.91,0.07,127.28571428571428
1989-11-17,9.13,0.07,130.42857142857142
1989-11-20,8.88,0.07,126.85714285714286
1989-11-21,8.72,0.07,124.57142857142857
1989-11-22,8.72,0.07,124.57142857142857
1989-11-24,8.88,0.07,126.85714285714286
1989-11-27,8.81,0.07,125.85714285714285
1989-11-28,8.78,0.07,125.4285714285714
1989-11-29,8.59,0.07,122.7142857142857
1989-11-30,8.63,0.07,123.28571428571429
1989-12-01,8.84,0.07,126.28571428571428
1989-12-04,8.66,0.07,123.71428571428571
1989-12-05,8.47,0.07,121.0
1989-12-06,8.63,0.07,123.28571428571429
1989-12-07,8.69,0.07,124.14285714285712
1989-12-08,8.78,0.07,125.4285714285714
1989-12-11,8.72,0.07,124.57142857142857
1989-12-12,8.81,0.07,125.85714285714285
1989-12-13,8.78,0.07,125.4285714285714
1989-12-14,8.75,0.07,124.99999999999999
1989-12-15,8.81,0.07,125.85714285714285
1989-12-18,8.66,0.07,123.71428571428571
1989-12-19,8.88,0.07,126.85714285714286
1989-12-20,8.84,0.07,126.28571428571428
1989-12-21,8.94,0.07,127.7142857142857
1989-12-22,8.88,0.07,126.85714285714286
1989-12-26,8.81,0.07,125.85714285714285
1989-12-27,8.94,0.07,127.7142857142857
1989-12-28,8.91,0.07,127.28571428571428
1989-12-29,8.97,0.07,128.14285714285714
1990-01-02,9.06,0.07,129.42857142857142
1990-01-03,9.0,0.07,128.57142857142856
1990-01-04,8.94,0.07,127.7142857142857
1990-01-05,8.88,0.07,126.85714285714286
1990-01-08,8.84,0.07,126.28571428571428
1990-01-09,8.63,0.07,123.28571428571429
1990-01-10,8.59,0.07,122.7142857142857
1990-01-11,8.59,0.07,122.7142857142857
1990-01-12,8.47,0.07,121.0
1990-01-15,8.38,0.07,119.71428571428571
1990-01-16,8.44,0.07,120.57142857142856
1990-01-17,8.34,0.07,119.14285714285712
1990-01-18,8.38,0.07,119.71428571428571
1990-01-19,8.38,0.07,119.71428571428571
1990-01-22,8.16,0.07,116.57142857142857
1990-01-23,8.28,0.07,118.28571428571426
1990-01-24,8.19,0.07,116.99999999999999
1990-01-25,8.03,0.07,114.7142857142857
1990-01-26,8.06,0.07,115.14285714285714
1990-01-29,7.94,0.07,113.42857142857142
1990-01-30,7.72,0.07,110.28571428571428
1990-01-31,7.97,0.07,113.85714285714285
1990-02-01,8.0,0.07,114.28571428571428
1990-02-02,8.0,0.07,114.28571428571428
1990-02-05,7.94,0.07,113.42857142857142
1990-02-06,7.91,0.07,112.99999999999999
1990-02-07,8.03,0.07,114.7142857142857
1990-02-08,7.88,0.07,112.57142857142856
1990-02-09,7.94,0.07,113.42857142857142
1990-02-12,7.75,0.07,110.71428571428571
1990-02-13,7.75,0.07,110.71428571428571
1990-02-14,7.69,0.07,109.85714285714285
1990-02-15,7.59,0.07,108.42857142857142
1990-02-16,7.53,0.07,107.57142857142857
1990-02-20,7.5,0.07,107.14285714285714
1990-02-21,7.22,0.07,103.14285714285712
1990-02-22,7.34,0.07,104.85714285714285
1990-02-23,7.38,0.07,105.42857142857142
1990-02-26,7.31,0.07,104.42857142857142
1990-02-27,7.28,0.07,104.0
1990-02-28,7.25,0.07,103.57142857142856
1990-03-01,7.53,0.07,107.57142857142857
1990-03-02,7.53,0.07,107.57142857142857
1990-03-05,7.56,0.07,107.99999999999999
1990-03-06,7.69,0.07,109.85714285714285
1990-03-07,7.84,0.07,111.99999999999999
1990-03-08,7.91,0.07,112.99999999999999
1990-03-09,7.88,0.07,112.57142857142856
1990-03-12,7.84,0.07,111.99999999999999
1990-03-13,7.69,0.07,109.85714285714285
1990-03-14,7.72,0.07,110.28571428571428
1990-03-15,7.78,0.07,111.14285714285714
1990-03-16,7.94,0.07,113.42857142857142
1990-03-19,8.0,0.07,114.28571428571428
1990-03-20,7.91,0.07,112.99999999999999
1990-03-21,7.88,0.07,112.57142857142856
1990-03-22,7.69,0.07,109.85714285714285
1990-03-23,7.75,0.07,110.71428571428571
1990-03-26,7.72,0.07,110.28571428571428
1990-03-27,7.81,0.07,111.57142857142856
1990-03-28,7.69,0.07,109.85714285714285
1990-03-29,7.91,0.07,112.99999999999999
1990-03-30,7.94,0.07,113.42857142857142
1990-04-02,7.84,0.07,111.99999999999999
1990-04-03,8.03,0.07,114.7142857142857
1990-04-04,8.0,0.07,114.28571428571428
1990-04-05,8.06,0.07,115.14285714285714
1990-04-06,8.16,0.07,116.57142857142857
1990-04-09,8.41,0.07,120.14285714285714
1990-04-10,8.47,0.07,121.0
1990-04-11,8.41,0.07,120.14285714285714
1990-04-12,8.41,0.07,120.14285714285714
1990-04-16,8.44,0.07,120.57142857142856
1990-04-17,8.31,0.07,118.71428571428571
1990-04-18,8.09,0.07,115.57142857142856
1990-04-19,7.94,0.07,113.42857142857142
1990-04-20,7.84,0.07,111.99999999999999
1990-04-23,7.78,0.07,111.14285714285714
1990-04-24,7.81,0.07,111.57142857142856
1990-04-25,7.81,0.07,111.57142857142856
1990-04-26,7.94,0.07,113.42857142857142
1990-04-27,7.81,0.07,111.57142857142856
1990-04-30,8.06,0.07,115.14285714285714
1990-05-01,8.03,0.07,114.7142857142857
1990-05-02,8.16,0.07,116.57142857142857
1990-05-03,8.19,0.07,116.99999999999999
1990-05-04,8.25,0.07,117.85714285714285
1990-05-07,8.31,0.07,118.71428571428571
1990-05-08,8.5,0.07,121.42857142857142
1990-05-09,8.44,0.07,120.57142857142856
1990-05-10,8.53,0.07,121.85714285714283
1990-05-11,8.75,0.07,124.99999999999999
1990-05-14,8.66,0.07,123.71428571428571
1990-05-15,8.59,0.07,122.7142857142857
1990-05-16,8.63,0.07,123.28571428571429
1990-05-17,8.59,0.07,122.7142857142857
1990-05-18,8.63,0.07,123.28571428571429
1990-05-21,8.59,0.07,122.7142857142857
1990-05-22,8.69,0.07,124.14285714285712
1990-05-23,8.69,0.07,124.14285714285712
1990-05-24,8.66,0.07,123.71428571428571
1990-05-25,8.66,0.07,123.71428571428571
1990-05-29,8.75,0.07,124.99999999999999
1990-05-30,8.72,0.07,124.57142857142857
1990-05-31,8.75,0.07,124.99999999999999
1990-06-01,8.75,0.07,124.99999999999999
1990-06-04,8.84,0.07,126.28571428571428
1990-06-05,8.81,0.07,125.85714285714285
1990-06-06,8.94,0.07,127.7142857142857
1990-06-07,8.97,0.07,128.14285714285714
1990-06-08,8.84,0.07,126.28571428571428
1990-06-11,8.75,0.07,124.99999999999999
1990-06-12,8.88,0.07,126.85714285714286
1990-06-13,9.0,0.07,128.57142857142856
1990-06-14,9.0,0.07,128.57142857142856
1990-06-15,9.13,0.07,130.42857142857142
1990-06-18,8.94,0.07,127.7142857142857
1990-06-19,9.09,0.07,129.85714285714283
1990-06-20,9.09,0.07,129.85714285714283
1990-06-21,9.09,0.07,129.85714285714283
1990-06-22,9.19,0.07,131.28571428571428
1990-06-25,8.91,0.07,127.28571428571428
1990-06-26,9.13,0.07,130.42857142857142
1990-06-27,9.34,0.07,133.42857142857142
1990-06-28,9.5,0.07,135.7142857142857
1990-06-29,9.41,0.07,134.42857142857142
1990-07-02,9.44,0.07,134.85714285714283
1990-07-03,9.38,0.07,134.0
1990-07-05,9.19,0.07,131.28571428571428
1990-07-06,9.38,0.07,134.0
1990-07-09,9.5,0.07,135.7142857142857
1990-07-10,9.59,0.07,136.99999999999997
1990-07-11,9.81,0.07,140.14285714285714
1990-07-12,9.75,0.07,139.28571428571428
1990-07-13,9.81,0.07,140.14285714285714
1990-07-16,9.75,0.07,139.28571428571428
1990-07-17,9.75,0.07,139.28571428571428
1990-07-18,9.63,0.07,137.57142857142858
1990-07-19,9.59,0.07,136.99999999999997
1990-07-20,9.56,0.07,136.57142857142856
1990-07-23,9.47,0.07,135.28571428571428
1990-07-24,9.38,0.07,134.0
1990-07-25,9.66,0.07,138.0
1990-07-26,9.72,0.07,138.85714285714286
1990-07-27,9.78,0.07,139.7142857142857
1990-07-30,9.81,0.07,140.14285714285714
1990-07-31,9.66,0.07,138.0
1990-08-01,9.53,0.07,136.1428571428571
1990-08-02,9.22,0.07,131.71428571428572
1990-08-03,9.06,0.07,129.42857142857142
1990-08-06,8.81,0.07,125.85714285714285
1990-08-07,9.0,0.07,128.57142857142856
1990-08-08,9.34,0.07,133.42857142857142
1990-08-09,9.47,0.07,135.28571428571428
1990-08-10,9.28,0.07,132.57142857142856
1990-08-13,9.31,0.07,133.0
1990-08-14,9.38,0.07,134.0
1990-08-15,9.5,0.07,135.7142857142857
1990-08-16,9.06,0.07,129.42857142857142
1990-08-17,8.75,0.07,124.99999999999999
1990-08-20,8.75,0.07,124.99999999999999
1990-08-21,8.63,0.07,123.28571428571429
1990-08-22,8.47,0.07,121.0
1990-08-23,8.44,0.07,120.57142857142856
1990-08-24,8.56,0.07,122.28571428571428
1990-08-27,8.88,0.07,126.85714285714286
1990-08-28,8.91,0.07,127.28571428571428
1990-08-29,9.38,0.07,134.0
1990-08-30,9.34,0.07,133.42857142857142
1990-08-31,9.5,0.07,135.7142857142857
1990-09-04,9.25,0.07,132.14285714285714
1990-09-05,9.19,0.07,131.28571428571428
1990-09-06,8.94,0.07,127.7142857142857
1990-09-07,9.13,0.07,130.42857142857142
1990-09-10,9.03,0.07,128.99999999999997
1990-09-11,9.13,0.07,130.42857142857142
1990-09-12,9.16,0.07,130.85714285714283
1990-09-13,9.09,0.07,129.85714285714283
1990-09-14,8.97,0.07,128.14285714285714
1990-09-17,8.97,0.07,128.14285714285714
1990-09-18,9.03,0.07,128.99999999999997
1990-09-19,9.03,0.07,128.99999999999997
1990-09-20,8.84,0.07,126.28571428571428
1990-09-21,8.84,0.07,126.28571428571428
1990-09-24,8.53,0.07,121.85714285714283
1990-09-25,8.81,0.07,125.85714285714285
1990-09-26,8.72,0.07,124.57142857142857
1990-09-27,8.72,0.07,124.57142857142857
1990-09-28,9.03,0.07,128.99999999999997
1990-10-01,9.47,0.07,135.28571428571428
1990-10-02,9.19,0.07,131.28571428571428
1990-10-03,9.16,0.07,130.85714285714283
1990-10-04,9.31,0.07,133.0
1990-10-05,9.38,0.07,134.0
1990-10-08,9.38,0.07,134.0
1990-10-09,9.0,0.07,128.57142857142856
1990-10-10,8.88,0.07,126.85714285714286
