date,IEX,IEX_EPS,PE Ratio
2010-08-18,32.15,0.95,33.8421052631579
2010-08-19,31.27,0.95,32.915789473684214
2010-08-20,31.29,0.95,32.93684210526316
2010-08-23,31.01,0.95,32.642105263157895
2010-08-24,30.13,0.95,31.71578947368421
2010-08-25,30.2,0.95,31.789473684210527
2010-08-26,29.92,0.95,31.494736842105265
2010-08-27,30.69,0.95,32.30526315789474
2010-08-30,29.86,0.95,31.431578947368422
2010-08-31,29.79,0.95,31.357894736842105
2010-09-01,31.27,0.95,32.915789473684214
2010-09-02,32.22,0.95,33.915789473684214
2010-09-03,32.75,0.95,34.473684210526315
2010-09-07,32.34,0.95,34.0421052631579
2010-09-08,32.57,0.95,34.28421052631579
2010-09-09,32.71,0.95,34.43157894736842
2010-09-10,32.85,0.95,34.578947368421055
2010-09-13,33.64,0.95,35.410526315789475
2010-09-14,33.52,0.95,35.284210526315796
2010-09-15,33.64,0.95,35.410526315789475
2010-09-16,33.94,0.95,35.72631578947368
2010-09-17,34.27,0.95,36.073684210526324
2010-09-20,35.09,0.95,36.93684210526316
2010-09-21,35.04,0.95,36.88421052631579
2010-09-22,34.72,0.95,36.54736842105263
2010-09-23,34.14,0.95,35.93684210526316
2010-09-24,35.21,0.95,37.06315789473685
2010-09-27,34.99,0.95,36.83157894736843
2010-09-28,35.52,0.95,37.38947368421053
2010-09-29,35.32,0.95,37.178947368421056
2010-09-30,35.51,0.95,37.37894736842105
2010-10-01,35.89,0.95,37.77894736842106
2010-10-04,35.17,0.95,37.021052631578954
2010-10-05,36.42,0.95,38.33684210526316
2010-10-06,36.2,0.95,38.10526315789474
2010-10-07,36.07,0.95,37.968421052631584
2010-10-08,36.42,0.95,38.33684210526316
2010-10-11,36.49,0.95,38.410526315789475
2010-10-12,36.26,0.95,38.16842105263158
2010-10-13,36.7,0.95,38.631578947368425
2010-10-14,36.83,0.95,38.76842105263158
2010-10-15,36.55,0.95,38.473684210526315
2010-10-18,37.08,0.95,39.03157894736842
2010-10-19,35.53,0.95,37.400000000000006
2010-10-20,36.25,0.95,38.15789473684211
2010-10-21,36.47,0.95,38.38947368421053
2010-10-22,36.43,0.95,38.347368421052636
2010-10-25,36.71,0.95,38.642105263157895
2010-10-26,36.25,0.95,38.15789473684211
2010-10-27,36.13,0.95,38.03157894736842
2010-10-28,36.09,0.95,37.98947368421053
2010-10-29,36.08,0.95,37.97894736842105
2010-11-01,36.1,0.95,38.0
2010-11-02,36.87,0.95,38.810526315789474
2010-11-03,37.04,0.95,38.98947368421053
2010-11-04,37.76,1.42,26.591549295774648
2010-11-05,37.88,1.42,26.67605633802817
2010-11-08,37.69,1.42,26.54225352112676
2010-11-09,37.54,1.42,26.43661971830986
2010-11-10,37.86,1.42,26.661971830985916
2010-11-11,37.58,1.42,26.464788732394368
2010-11-12,37.16,1.42,26.16901408450704
2010-11-15,37.49,1.42,26.401408450704228
2010-11-16,36.86,1.42,25.95774647887324
2010-11-17,36.78,1.42,25.901408450704228
2010-11-18,37.32,1.42,26.281690140845072
2010-11-19,37.45,1.42,26.373239436619723
2010-11-22,37.55,1.42,26.443661971830984
2010-11-23,36.92,1.42,26.000000000000004
2010-11-24,37.94,1.42,26.718309859154928
2010-11-26,37.68,1.42,26.535211267605636
2010-11-29,37.13,1.42,26.147887323943664
2010-11-30,37.47,1.42,26.387323943661972
2010-12-01,38.46,1.42,27.084507042253524
2010-12-02,39.18,1.42,27.591549295774648
2010-12-03,39.28,1.42,27.661971830985916
2010-12-06,38.87,1.42,27.373239436619716
2010-12-07,38.99,1.42,27.457746478873243
2010-12-08,38.87,1.42,27.373239436619716
2010-12-09,38.72,1.42,27.267605633802816
2010-12-10,39.52,1.42,27.83098591549296
2010-12-13,39.7,1.42,27.957746478873243
2010-12-14,39.76,1.42,28.0
2010-12-15,39.43,1.42,27.76760563380282
2010-12-16,39.63,1.42,27.908450704225356
2010-12-17,39.96,1.42,28.140845070422536
2010-12-20,39.94,1.42,28.12676056338028
2010-12-21,40.04,1.42,28.19718309859155
2010-12-22,39.99,1.42,28.16197183098592
2010-12-23,39.62,1.42,27.901408450704224
2010-12-27,39.49,1.42,27.80985915492958
2010-12-28,39.34,1.42,27.70422535211268
2010-12-29,39.18,1.42,27.591549295774648
2010-12-30,39.4,1.42,27.746478873239436
2010-12-31,39.12,1.42,27.549295774647888
2011-01-03,39.73,1.42,27.97887323943662
2011-01-04,38.66,1.42,27.225352112676056
2011-01-05,38.57,1.42,27.161971830985916
2011-01-06,38.59,1.42,27.17605633802817
2011-01-07,38.45,1.42,27.0774647887324
2011-01-10,38.7,1.42,27.253521126760567
2011-01-11,38.9,1.42,27.3943661971831
2011-01-12,39.27,1.42,27.65492957746479
2011-01-13,39.02,1.42,27.478873239436624
2011-01-14,39.48,1.42,27.80281690140845
2011-01-18,39.9,1.42,28.098591549295776
2011-01-19,39.34,1.42,27.70422535211268
2011-01-20,38.47,1.42,27.091549295774648
2011-01-21,38.28,1.42,26.95774647887324
2011-01-24,39.05,1.42,27.5
2011-01-25,39.19,1.42,27.598591549295776
2011-01-26,39.67,1.42,27.936619718309863
2011-01-27,39.81,1.42,28.035211267605636
2011-01-28,38.95,1.42,27.429577464788736
2011-01-31,39.66,1.42,27.929577464788732
2011-02-01,40.41,1.42,28.45774647887324
2011-02-02,40.34,1.42,28.408450704225356
2011-02-03,40.19,1.42,28.302816901408452
2011-02-04,40.72,1.42,28.676056338028168
2011-02-07,41.25,1.42,29.049295774647888
2011-02-08,41.18,1.42,29.0
2011-02-09,41.2,1.42,29.014084507042256
2011-02-10,41.98,1.42,29.56338028169014
2011-02-11,42.18,1.42,29.704225352112676
2011-02-14,42.05,1.42,29.612676056338028
2011-02-15,41.79,1.42,29.429577464788732
2011-02-16,41.89,1.42,29.500000000000004
2011-02-17,41.94,1.42,29.535211267605632
2011-02-18,42.12,1.42,29.661971830985916
2011-02-22,40.89,1.42,28.795774647887328
2011-02-23,39.82,1.42,28.042253521126764
2011-02-24,39.77,1.42,28.00704225352113
2011-02-25,41.07,1.93,21.27979274611399
2011-02-28,41.24,1.93,21.367875647668395
2011-03-01,40.63,1.93,21.051813471502594
2011-03-02,40.84,1.93,21.160621761658035
2011-03-03,42.06,1.93,21.79274611398964
2011-03-04,41.49,1.93,21.497409326424872
2011-03-07,40.7,1.93,21.088082901554408
2011-03-08,41.46,1.93,21.481865284974095
2011-03-09,41.57,1.93,21.538860103626945
2011-03-10,41.11,1.93,21.300518134715027
2011-03-11,41.75,1.93,21.63212435233161
2011-03-14,41.57,1.93,21.538860103626945
2011-03-15,41.15,1.93,21.321243523316063
2011-03-16,40.74,1.93,21.10880829015544
2011-03-17,41.22,1.93,21.357512953367877
2011-03-18,41.66,1.93,21.585492227979273
2011-03-21,42.58,1.93,22.06217616580311
2011-03-22,42.08,1.93,21.803108808290155
2011-03-23,41.9,1.93,21.70984455958549
2011-03-24,42.37,1.93,21.95336787564767
2011-03-25,43.01,1.93,22.28497409326425
2011-03-28,42.6,1.93,22.072538860103627
2011-03-29,42.78,1.93,22.16580310880829
2011-03-30,42.91,1.93,22.233160621761655
2011-03-31,43.65,1.93,22.616580310880828
2011-04-01,44.45,1.93,23.031088082901558
2011-04-04,44.64,1.93,23.129533678756477
2011-04-05,45.16,1.93,23.398963730569946
2011-04-06,45.29,1.93,23.466321243523318
2011-04-07,44.67,1.93,23.145077720207254
2011-04-08,44.33,1.93,22.968911917098445
2011-04-11,43.78,1.93,22.6839378238342
2011-04-12,43.34,1.93,22.4559585492228
2011-04-13,43.24,1.93,22.40414507772021
2011-04-14,43.64,1.93,22.611398963730572
2011-04-15,43.88,1.93,22.73575129533679
2011-04-18,43.21,1.93,22.38860103626943
2011-04-19,43.65,1.93,22.616580310880828
2011-04-20,44.54,1.93,23.077720207253886
2011-04-21,46.73,1.93,24.212435233160623
2011-04-25,46.72,1.93,24.207253886010363
2011-04-26,47.08,1.93,24.39378238341969
2011-04-27,46.71,1.93,24.202072538860104
2011-04-28,46.57,1.93,24.129533678756477
2011-04-29,46.92,1.93,24.310880829015545
2011-05-02,46.57,1.93,24.129533678756477
2011-05-03,45.97,0.58,79.25862068965517
2011-05-04,45.15,0.58,77.8448275862069
2011-05-05,44.83,0.58,77.29310344827586
2011-05-06,45.13,0.58,77.81034482758622
2011-05-09,45.86,0.58,79.06896551724138
2011-05-10,46.07,0.58,79.43103448275863
2011-05-11,45.56,0.58,78.55172413793105
2011-05-12,45.74,0.58,78.86206896551725
2011-05-13,44.65,0.58,76.98275862068965
2011-05-16,44.43,0.58,76.60344827586208
2011-05-17,43.63,0.58,75.22413793103449
2011-05-18,44.75,0.58,77.15517241379311
2011-05-19,44.79,0.58,77.22413793103449
2011-05-20,44.58,0.58,76.86206896551724
2011-05-23,43.82,0.58,75.55172413793105
2011-05-24,43.66,0.58,75.27586206896552
2011-05-25,44.03,0.58,75.91379310344828
2011-05-26,44.13,0.58,76.08620689655173
2011-05-27,44.69,0.58,77.05172413793103
2011-05-31,45.34,0.58,78.17241379310346
2011-06-01,43.62,0.58,75.20689655172414
2011-06-02,43.62,0.58,75.20689655172414
2011-06-03,42.9,0.58,73.96551724137932
2011-06-06,42.6,0.58,73.44827586206897
2011-06-07,42.83,0.58,73.8448275862069
2011-06-08,42.78,0.58,73.75862068965517
2011-06-09,42.9,0.58,73.96551724137932
2011-06-10,42.35,0.58,73.01724137931035
2011-06-13,42.43,0.58,73.15517241379311
2011-06-14,43.34,0.58,74.72413793103449
2011-06-15,42.72,0.58,73.65517241379311
2011-06-16,42.42,0.58,73.13793103448276
2011-06-17,42.99,0.58,74.12068965517243
2011-06-20,43.24,0.58,74.55172413793105
2011-06-21,44.1,0.58,76.0344827586207
2011-06-22,44.41,0.58,76.56896551724138
2011-06-23,44.11,0.58,76.05172413793103
2011-06-24,43.49,0.58,74.98275862068967
2011-06-27,43.39,0.58,74.8103448275862
2011-06-28,44.28,0.58,76.3448275862069
2011-06-29,45.01,0.58,77.60344827586206
2011-06-30,45.85,0.58,79.05172413793105
2011-07-01,46.23,0.58,79.70689655172414
2011-07-05,46.17,0.58,79.60344827586208
2011-07-06,46.72,0.58,80.55172413793103
2011-07-07,46.94,0.58,80.93103448275862
2011-07-08,46.9,0.58,80.86206896551724
2011-07-11,45.38,0.58,78.24137931034484
2011-07-12,44.96,0.58,77.51724137931035
2011-07-13,44.79,0.58,77.22413793103449
2011-07-14,43.96,0.58,75.79310344827587
2011-07-15,44.22,0.58,76.24137931034483
2011-07-18,44.01,0.58,75.87931034482759
2011-07-19,46.32,0.58,79.86206896551725
2011-07-20,46.45,0.58,80.08620689655173
2011-07-21,44.76,0.58,77.17241379310344
2011-07-22,44.7,0.58,77.0689655172414
2011-07-25,44.6,0.58,76.89655172413794
2011-07-26,43.35,0.58,74.74137931034484
2011-07-27,41.73,0.58,71.94827586206897
2011-07-28,41.57,0.58,71.67241379310346
2011-07-29,41.48,0.58,71.51724137931035
2011-08-01,41.63,0.58,71.77586206896552
2011-08-02,40.25,0.58,69.39655172413794
2011-08-03,40.38,0.58,69.62068965517243
2011-08-04,37.86,0.58,65.27586206896552
2011-08-05,37.74,0.58,65.06896551724138
2011-08-08,34.38,1.19,28.890756302521012
2011-08-09,36.25,1.19,30.46218487394958
2011-08-10,34.53,1.19,29.01680672268908
2011-08-11,36.62,1.19,30.77310924369748
2011-08-12,36.5,1.19,30.672268907563026
2011-08-15,37.3,1.19,31.34453781512605
2011-08-16,36.6,1.19,30.756302521008404
2011-08-17,36.14,1.19,30.369747899159666
2011-08-18,33.82,1.19,28.420168067226893
2011-08-19,32.77,1.19,27.537815126050425
2011-08-22,32.98,1.19,27.71428571428571
2011-08-23,34.3,1.19,28.823529411764707
2011-08-24,35.24,1.19,29.613445378151262
2011-08-25,34.29,1.19,28.81512605042017
2011-08-26,35.52,1.19,29.848739495798323
2011-08-29,36.5,1.19,30.672268907563026
2011-08-30,36.94,1.19,31.04201680672269
2011-08-31,37.18,1.19,31.2436974789916
2011-09-01,36.18,1.19,30.403361344537817
2011-09-02,34.68,1.19,29.142857142857142
2011-09-06,34.09,1.19,28.647058823529417
2011-09-07,34.96,1.19,29.378151260504204
2011-09-08,34.48,1.19,28.974789915966387
2011-09-09,33.18,1.19,27.88235294117647
2011-09-12,32.61,1.19,27.403361344537817
2011-09-13,33.6,1.19,28.23529411764706
2011-09-14,34.32,1.19,28.840336134453782
2011-09-15,34.99,1.19,29.403361344537817
2011-09-16,34.57,1.19,29.050420168067227
2011-09-19,34.3,1.19,28.823529411764707
2011-09-20,34.0,1.19,28.571428571428573
2011-09-21,32.08,1.19,26.95798319327731
2011-09-22,30.4,1.19,25.54621848739496
2011-09-23,31.11,1.19,26.142857142857142
2011-09-26,31.81,1.19,26.73109243697479
2011-09-27,33.25,1.19,27.941176470588236
2011-09-28,32.15,1.19,27.016806722689076
2011-09-29,32.66,1.19,27.445378151260503
2011-09-30,31.16,1.19,26.184873949579835
2011-10-03,29.8,1.19,25.042016806722692
2011-10-04,31.66,1.19,26.605042016806724
2011-10-05,32.73,1.19,27.504201680672267
2011-10-06,33.45,1.19,28.109243697478995
2011-10-07,31.9,1.19,26.80672268907563
2011-10-10,32.65,1.19,27.436974789915965
2011-10-11,33.1,1.19,27.815126050420172
2011-10-12,34.32,1.19,28.840336134453782
2011-10-13,34.41,1.19,28.91596638655462
2011-10-14,34.88,1.19,29.3109243697479
2011-10-17,34.13,1.19,28.680672268907568
2011-10-18,35.7,1.19,30.000000000000004
2011-10-19,34.8,1.19,29.243697478991596
2011-10-20,33.98,1.19,28.554621848739494
2011-10-21,34.63,1.19,29.100840336134457
2011-10-24,35.81,1.19,30.09243697478992
2011-10-25,35.01,1.19,29.42016806722689
2011-10-26,35.61,1.19,29.92436974789916
2011-10-27,36.51,1.19,30.680672268907564
2011-10-28,36.18,1.19,30.403361344537817
2011-10-31,35.45,1.77,20.028248587570623
2011-11-01,34.45,1.77,19.463276836158194
2011-11-02,35.29,1.77,19.937853107344633
2011-11-03,36.58,1.77,20.666666666666664
2011-11-04,36.03,1.77,20.35593220338983
2011-11-07,35.83,1.77,20.242937853107343
2011-11-08,36.33,1.77,20.525423728813557
2011-11-09,34.79,1.77,19.65536723163842
2011-11-10,35.07,1.77,19.8135593220339
2011-11-11,35.83,1.77,20.242937853107343
2011-11-14,35.24,1.77,19.909604519774014
2011-11-15,35.5,1.77,20.056497175141242
2011-11-16,35.23,1.77,19.903954802259886
2011-11-17,34.09,1.77,19.25988700564972
2011-11-18,34.67,1.77,19.587570621468927
2011-11-21,33.95,1.77,19.18079096045198
2011-11-22,34.07,1.77,19.24858757062147
2011-11-23,33.15,1.77,18.728813559322035
2011-11-25,32.84,1.77,18.553672316384183
2011-11-28,34.27,1.77,19.361581920903955
2011-11-29,34.47,1.77,19.47457627118644
2011-11-30,36.46,1.77,20.598870056497177
2011-12-01,36.05,1.77,20.367231638418076
2011-12-02,36.48,1.77,20.610169491525422
2011-12-05,36.92,1.77,20.858757062146893
2011-12-06,36.93,1.77,20.864406779661017
2011-12-07,37.13,1.77,20.977401129943505
2011-12-08,36.1,1.77,20.395480225988702
2011-12-09,37.03,1.77,20.92090395480226
2011-12-12,36.58,1.77,20.666666666666664
2011-12-13,36.23,1.77,20.468926553672315
2011-12-14,35.45,1.77,20.028248587570623
2011-12-15,35.63,1.77,20.12994350282486
2011-12-16,35.73,1.77,20.1864406779661
2011-12-19,35.13,1.77,19.847457627118644
2011-12-20,36.29,1.77,20.502824858757062
2011-12-21,36.08,1.77,20.38418079096045
2011-12-22,36.22,1.77,20.46327683615819
2011-12-23,36.55,1.77,20.64971751412429
2011-12-27,36.24,1.77,20.474576271186443
2011-12-28,35.91,1.77,20.288135593220336
2011-12-29,36.97,1.77,20.887005649717512
2011-12-30,37.11,1.77,20.966101694915253
2012-01-03,37.3,1.77,21.073446327683612
2012-01-04,37.41,1.77,21.13559322033898
2012-01-05,38.09,1.77,21.519774011299436
2012-01-06,38.0,1.77,21.468926553672315
2012-01-09,38.09,1.77,21.519774011299436
2012-01-10,38.63,1.77,21.82485875706215
2012-01-11,38.62,1.77,21.81920903954802
2012-01-12,38.86,1.77,21.954802259887003
2012-01-13,38.87,1.77,21.960451977401128
2012-01-17,39.11,1.77,22.096045197740114
2012-01-18,39.6,1.77,22.372881355932204
2012-01-19,40.11,1.77,22.661016949152543
2012-01-20,39.8,1.77,22.48587570621469
2012-01-23,39.51,1.77,22.322033898305083
2012-01-24,39.47,1.77,22.29943502824859
2012-01-25,39.89,1.77,22.53672316384181
2012-01-26,39.97,1.77,22.581920903954803
2012-01-27,39.96,1.77,22.576271186440678
2012-01-30,40.02,1.77,22.610169491525426
2012-01-31,40.52,1.77,22.89265536723164
2012-02-01,41.58,1.77,23.491525423728813
2012-02-02,41.77,1.77,23.598870056497177
2012-02-03,42.64,1.77,24.09039548022599
2012-02-06,42.7,1.77,24.124293785310737
2012-02-07,42.06,1.77,23.762711864406782
2012-02-08,41.73,1.77,23.576271186440675
2012-02-09,42.55,1.77,24.03954802259887
2012-02-10,41.56,1.77,23.480225988700568
2012-02-13,42.48,1.77,23.999999999999996
2012-02-14,42.54,1.77,24.033898305084744
2012-02-15,42.51,1.77,24.01694915254237
2012-02-16,42.89,1.77,24.231638418079097
2012-02-17,42.73,1.77,24.141242937853104
2012-02-21,42.86,1.77,24.214689265536723
2012-02-22,42.61,1.77,24.073446327683616
2012-02-23,42.8,1.77,24.180790960451976
2012-02-24,42.5,2.34,18.162393162393162
2012-02-27,42.47,2.34,18.14957264957265
2012-02-28,42.34,2.34,18.094017094017097
2012-02-29,41.8,2.34,17.863247863247864
2012-03-01,41.68,2.34,17.811965811965813
2012-03-02,40.99,2.34,17.51709401709402
2012-03-05,40.79,2.34,17.431623931623932
2012-03-06,39.48,2.34,16.871794871794872
2012-03-07,40.08,2.34,17.128205128205128
2012-03-08,40.88,2.34,17.470085470085472
2012-03-09,41.59,2.34,17.773504273504276
2012-03-12,41.66,2.34,17.803418803418804
2012-03-13,42.81,2.34,18.294871794871796
2012-03-14,42.58,2.34,18.196581196581196
2012-03-15,42.83,2.34,18.303418803418804
2012-03-16,42.55,2.34,18.183760683760685
2012-03-19,42.52,2.34,18.170940170940174
2012-03-20,41.93,2.34,17.91880341880342
2012-03-21,41.6,2.34,17.77777777777778
2012-03-22,40.74,2.34,17.410256410256412
2012-03-23,41.15,2.34,17.585470085470085
2012-03-26,41.74,2.34,17.837606837606838
2012-03-27,41.97,2.34,17.935897435897438
2012-03-28,42.29,2.34,18.072649572649574
2012-03-29,42.13,2.34,18.004273504273506
2012-03-30,42.13,2.34,18.004273504273506
2012-04-02,42.42,2.34,18.12820512820513
2012-04-03,42.5,2.34,18.162393162393162
2012-04-04,42.42,2.34,18.12820512820513
2012-04-05,41.86,2.34,17.88888888888889
2012-04-09,41.0,2.34,17.521367521367523
2012-04-10,39.94,2.34,17.068376068376068
2012-04-11,40.34,2.34,17.239316239316242
2012-04-12,41.28,2.34,17.641025641025642
2012-04-13,40.73,2.34,17.405982905982906
2012-04-16,41.4,2.34,17.692307692307693
2012-04-17,42.3,2.34,18.076923076923077
2012-04-18,41.5,2.34,17.735042735042736
2012-04-19,40.8,2.34,17.435897435897434
2012-04-20,41.49,2.34,17.730769230769234
2012-04-23,40.91,2.34,17.482905982905983
2012-04-24,41.47,2.34,17.72222222222222
2012-04-25,42.54,2.34,18.17948717948718
2012-04-26,42.71,2.34,18.252136752136753
2012-04-27,43.91,2.34,18.764957264957264
2012-04-30,43.31,2.34,18.508547008547012
2012-05-01,43.33,2.34,18.517094017094017
2012-05-02,43.34,2.34,18.521367521367523
2012-05-03,43.12,2.34,18.427350427350426
2012-05-04,42.31,2.34,18.081196581196583
2012-05-07,42.47,2.34,18.14957264957265
2012-05-08,42.17,0.63,66.93650793650794
2012-05-09,41.62,0.63,66.06349206349206
2012-05-10,41.68,0.63,66.15873015873015
2012-05-11,42.01,0.63,66.68253968253968
2012-05-14,41.29,0.63,65.53968253968254
2012-05-15,40.7,0.63,64.60317460317461
2012-05-16,40.14,0.63,63.714285714285715
2012-05-17,38.89,0.63,61.73015873015873
2012-05-18,38.75,0.63,61.507936507936506
2012-05-21,39.45,0.63,62.61904761904762
2012-05-22,39.48,0.63,62.666666666666664
2012-05-23,40.39,0.63,64.11111111111111
2012-05-24,40.44,0.63,64.19047619047619
2012-05-25,40.1,0.63,63.65079365079365
2012-05-29,40.8,0.63,64.76190476190476
2012-05-30,40.23,0.63,63.857142857142854
2012-05-31,39.73,0.63,63.063492063492056
2012-06-01,38.47,0.63,61.06349206349206
2012-06-04,37.88,0.63,60.126984126984134
2012-06-05,38.19,0.63,60.61904761904761
2012-06-06,39.02,0.63,61.936507936507944
2012-06-07,39.1,0.63,62.06349206349206
2012-06-08,39.21,0.63,62.23809523809524
2012-06-11,38.43,0.63,61.0
2012-06-12,39.01,0.63,61.92063492063492
2012-06-13,38.15,0.63,60.55555555555555
2012-06-14,38.15,0.63,60.55555555555555
2012-06-15,38.41,0.63,60.96825396825396
2012-06-18,38.89,0.63,61.73015873015873
2012-06-19,40.19,0.63,63.79365079365079
2012-06-20,39.66,0.63,62.95238095238095
2012-06-21,38.22,0.63,60.666666666666664
2012-06-22,38.53,0.63,61.15873015873016
2012-06-25,37.43,0.63,59.41269841269841
2012-06-26,37.58,0.63,59.650793650793645
2012-06-27,37.94,0.63,60.22222222222222
2012-06-28,37.68,0.63,59.80952380952381
2012-06-29,38.98,0.63,61.873015873015866
2012-07-02,38.77,0.63,61.539682539682545
2012-07-03,39.81,0.63,63.1904761904762
2012-07-05,39.77,0.63,63.126984126984134
2012-07-06,38.96,0.63,61.84126984126984
2012-07-09,38.06,0.63,60.41269841269842
2012-07-10,37.3,0.63,59.2063492063492
2012-07-11,36.5,0.63,57.93650793650794
2012-07-12,36.45,0.63,57.85714285714286
2012-07-13,37.24,0.63,59.111111111111114
2012-07-16,36.46,0.63,57.87301587301587
2012-07-17,36.0,0.63,57.142857142857146
2012-07-18,37.38,0.63,59.333333333333336
2012-07-19,37.66,0.63,59.77777777777777
2012-07-20,37.59,0.63,59.66666666666667
2012-07-23,36.79,0.63,58.39682539682539
2012-07-24,36.57,0.63,58.04761904761905
2012-07-25,36.1,0.63,57.301587301587304
2012-07-26,37.41,0.63,59.38095238095237
2012-07-27,38.89,0.63,61.73015873015873
2012-07-30,38.3,0.63,60.79365079365079
2012-07-31,38.15,0.63,60.55555555555555
2012-08-01,37.48,1.28,29.281249999999996
2012-08-02,37.4,1.28,29.21875
2012-08-03,39.45,1.28,30.8203125
2012-08-06,39.41,1.28,30.789062499999996
2012-08-07,40.22,1.28,31.421875
2012-08-08,39.8,1.28,31.093749999999996
2012-08-09,39.78,1.28,31.078125
2012-08-10,39.9,1.28,31.171875
2012-08-13,39.96,1.28,31.21875
2012-08-14,40.1,1.28,31.328125
2012-08-15,40.4,1.28,31.5625
2012-08-16,40.62,1.28,31.734374999999996
2012-08-17,41.16,1.28,32.15625
2012-08-20,41.08,1.28,32.09375
2012-08-21,41.01,1.28,32.0390625
2012-08-22,40.54,1.28,31.671875
2012-08-23,40.27,1.28,31.460937500000004
2012-08-24,40.23,1.28,31.429687499999996
2012-08-27,40.13,1.28,31.3515625
2012-08-28,39.69,1.28,31.007812499999996
2012-08-29,39.65,1.28,30.9765625
2012-08-30,39.53,1.28,30.8828125
2012-08-31,39.86,1.28,31.140625
2012-09-04,40.27,1.28,31.460937500000004
2012-09-05,39.85,1.28,31.1328125
2012-09-06,41.12,1.28,32.125
2012-09-07,41.5,1.28,32.421875
2012-09-10,41.32,1.28,32.28125
2012-09-11,41.2,1.28,32.1875
2012-09-12,41.24,1.28,32.21875
2012-09-13,40.99,1.28,32.0234375
2012-09-14,41.51,1.28,32.4296875
2012-09-17,41.2,1.28,32.1875
2012-09-18,41.54,1.28,32.453125
2012-09-19,42.45,1.28,33.1640625
2012-09-20,42.28,1.28,33.03125
2012-09-21,42.3,1.28,33.046875
2012-09-24,41.7,1.28,32.578125
2012-09-25,41.51,1.28,32.4296875
2012-09-26,41.25,1.28,32.2265625
2012-09-27,41.92,1.28,32.75
2012-09-28,41.77,1.28,32.6328125
2012-10-01,41.7,1.28,32.578125
2012-10-02,41.35,1.28,32.3046875
2012-10-03,41.43,1.28,32.3671875
2012-10-04,41.62,1.28,32.515625
2012-10-05,41.67,1.28,32.5546875
2012-10-08,41.49,1.28,32.4140625
2012-10-09,40.5,1.28,31.640625
2012-10-10,40.38,1.28,31.546875
2012-10-11,40.2,1.28,31.40625
2012-10-12,39.95,1.28,31.2109375
2012-10-15,40.41,1.28,31.570312499999996
2012-10-16,41.0,1.28,32.03125
2012-10-17,41.79,1.28,32.6484375
2012-10-18,41.42,1.28,32.359375
2012-10-19,40.69,1.28,31.789062499999996
2012-10-22,40.41,1.28,31.570312499999996
2012-10-23,41.5,1.28,32.421875
2012-10-24,41.45,1.28,32.3828125
2012-10-25,42.18,1.28,32.953125
2012-10-26,42.26,1.28,33.015625
2012-10-31,42.53,1.28,33.2265625
2012-11-01,43.93,1.28,34.3203125
2012-11-02,43.07,0.6,71.78333333333333
2012-11-05,43.47,0.6,72.45
2012-11-06,43.78,0.6,72.96666666666667
2012-11-07,42.78,0.6,71.30000000000001
2012-11-08,42.2,0.6,70.33333333333334
2012-11-09,42.65,0.6,71.08333333333333
2012-11-12,42.5,0.6,70.83333333333334
2012-11-13,42.52,0.6,70.86666666666667
2012-11-14,41.68,0.6,69.46666666666667
2012-11-15,41.77,0.6,69.61666666666667
2012-11-16,42.01,0.6,70.01666666666667
2012-11-19,42.87,0.6,71.45
2012-11-20,43.16,0.6,71.93333333333334
2012-11-21,43.32,0.6,72.2
2012-11-23,44.14,0.6,73.56666666666668
2012-11-26,43.89,0.6,73.15
2012-11-27,44.03,0.6,73.38333333333334
2012-11-28,44.59,0.6,74.31666666666668
2012-11-29,45.01,0.6,75.01666666666667
2012-11-30,44.95,0.6,74.91666666666667
2012-12-03,44.7,0.6,74.50000000000001
2012-12-04,44.73,0.6,74.55
2012-12-05,44.85,0.6,74.75
2012-12-06,45.08,0.6,75.13333333333334
2012-12-07,45.35,0.6,75.58333333333334
2012-12-10,45.9,0.6,76.5
2012-12-11,45.98,0.6,76.63333333333333
2012-12-12,45.5,0.6,75.83333333333334
2012-12-13,45.08,0.6,75.13333333333334
2012-12-14,45.0,0.6,75.0
2012-12-17,45.36,0.6,75.60000000000001
2012-12-18,46.0,0.6,76.66666666666667
2012-12-19,46.02,0.6,76.7
2012-12-20,46.44,0.6,77.4
2012-12-21,46.26,0.6,77.1
2012-12-24,46.21,0.6,77.01666666666667
2012-12-26,46.16,0.6,76.93333333333334
2012-12-27,46.13,0.6,76.88333333333334
2012-12-28,45.92,0.6,76.53333333333335
2012-12-31,46.53,0.6,77.55000000000001
2013-01-02,47.93,0.6,79.88333333333334
2013-01-03,48.04,0.6,80.06666666666666
2013-01-04,48.09,0.6,80.15
2013-01-07,48.34,0.6,80.56666666666668
2013-01-08,48.08,0.6,80.13333333333334
2013-01-09,48.17,0.6,80.28333333333335
2013-01-10,47.55,0.6,79.25
2013-01-11,47.64,0.6,79.4
2013-01-14,47.98,0.6,79.96666666666667
2013-01-15,48.27,0.6,80.45
2013-01-16,48.51,0.6,80.85
2013-01-17,49.58,0.6,82.63333333333334
2013-01-18,49.69,0.6,82.81666666666666
2013-01-22,49.14,0.6,81.9
2013-01-23,49.18,0.6,81.96666666666667
2013-01-24,49.5,0.6,82.5
2013-01-25,49.72,0.6,82.86666666666667
2013-01-28,49.31,0.6,82.18333333333334
2013-01-29,49.81,0.6,83.01666666666668
2013-01-30,49.61,0.6,82.68333333333334
2013-01-31,49.89,0.6,83.15
