date,MDT,MDT_EPS,PE Ratio
1999-10-28,35.44,0.32,110.74999999999999
1999-10-29,34.5,0.32,107.8125
1999-11-01,35.63,0.32,111.34375
1999-11-02,36.25,0.32,113.28125
1999-11-03,37.69,0.32,117.78124999999999
1999-11-04,37.69,0.32,117.78124999999999
1999-11-05,37.88,0.32,118.375
1999-11-08,36.94,0.32,115.43749999999999
1999-11-09,35.13,0.32,109.78125
1999-11-10,35.38,0.32,110.5625
1999-11-11,36.75,0.32,114.84375
1999-11-12,36.13,0.32,112.90625
1999-11-15,37.25,0.32,116.40625
1999-11-16,38.38,0.32,119.9375
1999-11-17,39.0,0.32,121.875
1999-11-18,39.88,0.32,124.625
1999-11-19,38.69,0.32,120.90624999999999
1999-11-22,39.0,0.32,121.875
1999-11-23,38.0,0.32,118.75
1999-11-24,38.63,0.32,120.71875
1999-11-26,38.88,0.32,121.5
1999-11-29,38.44,0.32,120.12499999999999
1999-11-30,38.81,0.32,121.28125
1999-12-01,38.0,0.32,118.75
1999-12-02,39.42,0.32,123.1875
1999-12-03,39.94,0.32,124.81249999999999
1999-12-06,39.0,0.32,121.875
1999-12-07,36.69,0.32,114.65624999999999
1999-12-08,36.5,0.32,114.0625
1999-12-09,36.63,0.32,114.46875
1999-12-10,36.06,0.32,112.6875
1999-12-13,34.94,0.32,109.18749999999999
1999-12-14,35.31,0.32,110.34375
1999-12-15,36.0,0.32,112.5
1999-12-16,34.75,0.32,108.59375
1999-12-17,33.56,0.32,104.875
1999-12-20,33.63,0.32,105.09375
1999-12-21,34.31,0.32,107.21875
1999-12-22,35.5,0.32,110.9375
1999-12-23,37.25,0.32,116.40625
1999-12-27,37.44,0.32,116.99999999999999
1999-12-28,36.13,0.32,112.90625
1999-12-29,37.5,0.32,117.1875
1999-12-30,36.69,0.32,114.65624999999999
1999-12-31,36.44,0.32,113.87499999999999
2000-01-03,34.25,0.32,107.03125
2000-01-04,34.5,0.32,107.8125
2000-01-05,36.63,0.32,114.46875
2000-01-06,38.0,0.32,118.75
2000-01-07,42.25,0.32,132.03125
2000-01-10,41.94,0.32,131.0625
2000-01-11,42.13,0.32,131.65625
2000-01-12,42.06,0.32,131.4375
2000-01-13,43.5,0.32,135.9375
2000-01-14,43.88,0.32,137.125
2000-01-18,44.38,0.32,138.6875
2000-01-19,44.94,0.32,140.4375
2000-01-20,44.0,0.32,137.5
2000-01-21,43.56,0.32,136.125
2000-01-24,43.06,0.32,134.5625
2000-01-25,44.56,0.32,139.25
2000-01-26,46.13,0.32,144.15625
2000-01-27,46.44,0.32,145.125
2000-01-28,44.81,0.32,140.03125
2000-01-31,45.75,0.32,142.96875
2000-02-01,46.38,0.32,144.9375
2000-02-02,45.0,0.32,140.625
2000-02-03,45.75,0.32,142.96875
2000-02-04,48.06,0.32,150.1875
2000-02-07,49.25,0.32,153.90625
2000-02-08,49.63,0.32,155.09375
2000-02-09,48.88,0.32,152.75
2000-02-10,48.0,0.32,150.0
2000-02-11,46.0,0.32,143.75
2000-02-14,46.38,0.32,144.9375
2000-02-15,45.44,0.32,142.0
2000-02-16,44.25,0.32,138.28125
2000-02-17,46.56,0.32,145.5
2000-02-18,47.69,0.32,149.03125
2000-02-22,49.19,0.32,153.71875
2000-02-23,48.5,0.32,151.5625
2000-02-24,49.5,0.32,154.6875
2000-02-25,47.44,0.32,148.25
2000-02-28,48.0,0.32,150.0
2000-02-29,48.44,0.32,151.375
2000-03-01,49.13,0.32,153.53125
2000-03-02,49.0,0.32,153.125
2000-03-03,51.38,0.32,160.5625
2000-03-06,49.5,0.32,154.6875
2000-03-07,49.5,0.32,154.6875
2000-03-08,48.94,0.32,152.9375
2000-03-09,50.0,0.32,156.25
2000-03-10,51.25,0.32,160.15625
2000-03-13,50.19,0.32,156.84375
2000-03-14,46.88,0.32,146.5
2000-03-15,49.0,0.32,153.125
2000-03-16,52.63,0.32,164.46875
2000-03-17,52.69,0.32,164.65625
2000-03-20,53.38,0.32,166.8125
2000-03-21,53.25,0.32,166.40625
2000-03-22,54.75,0.32,171.09375
2000-03-23,56.06,0.32,175.1875
2000-03-24,55.0,0.32,171.875
2000-03-27,57.0,0.32,178.125
2000-03-28,55.81,0.32,174.40625
2000-03-29,55.44,0.32,173.25
2000-03-30,51.0,0.32,159.375
2000-03-31,51.44,0.32,160.75
2000-04-03,55.13,0.32,172.28125
2000-04-04,55.88,0.32,174.625
2000-04-05,55.88,0.32,174.625
2000-04-06,55.94,0.32,174.8125
2000-04-07,56.06,0.32,175.1875
2000-04-10,57.69,0.32,180.28125
2000-04-11,55.75,0.32,174.21875
2000-04-12,54.06,0.32,168.9375
2000-04-13,51.13,0.32,159.78125
2000-04-14,48.56,0.32,151.75
2000-04-17,48.25,0.32,150.78125
2000-04-18,52.31,0.32,163.46875
2000-04-19,52.5,0.32,164.0625
2000-04-20,52.44,0.32,163.875
2000-04-24,53.88,0.32,168.375
2000-04-25,53.0,0.32,165.625
2000-04-26,53.0,0.32,165.625
2000-04-27,54.88,0.32,171.5
2000-04-28,51.94,0.32,162.3125
2000-05-01,52.25,0.32,163.28125
2000-05-02,54.13,0.32,169.15625
2000-05-03,53.94,0.32,168.5625
2000-05-04,54.5,0.32,170.3125
2000-05-05,55.94,0.32,174.8125
2000-05-08,55.88,0.32,174.625
2000-05-09,54.38,0.32,169.9375
2000-05-10,54.56,0.32,170.5
2000-05-11,55.31,0.32,172.84375
2000-05-12,53.91,0.32,168.46875
2000-05-15,56.13,0.32,175.40625
2000-05-16,57.0,0.32,178.125
2000-05-17,56.63,0.32,176.96875
2000-05-18,55.31,0.32,172.84375
2000-05-19,52.88,0.32,165.25
2000-05-22,50.31,0.32,157.21875
2000-05-23,47.88,0.32,149.625
2000-05-24,49.31,0.32,154.09375
2000-05-25,50.06,0.32,156.4375
2000-05-26,49.38,0.32,154.3125
2000-05-30,51.56,0.32,161.125
2000-05-31,51.63,0.32,161.34375
2000-06-01,50.5,0.32,157.8125
2000-06-02,49.13,0.32,153.53125
2000-06-05,49.75,0.32,155.46875
2000-06-06,50.31,0.32,157.21875
2000-06-07,48.38,0.32,151.1875
2000-06-08,47.25,0.32,147.65625
2000-06-09,48.5,0.32,151.5625
2000-06-12,48.28,0.32,150.875
2000-06-13,49.16,0.32,153.625
2000-06-14,50.41,0.32,157.53125
2000-06-15,50.56,0.32,158.0
2000-06-16,49.94,0.32,156.0625
2000-06-19,50.72,0.32,158.5
2000-06-20,50.66,0.32,158.3125
2000-06-21,50.41,0.32,157.53125
2000-06-22,48.0,0.32,150.0
2000-06-23,47.56,0.32,148.625
2000-06-26,47.81,0.32,149.40625
2000-06-27,47.0,0.32,146.875
2000-06-28,47.55,0.32,148.59375
2000-06-29,47.94,0.32,149.8125
2000-06-30,49.81,0.32,155.65625
2000-07-03,48.81,0.32,152.53125
2000-07-05,48.0,0.32,150.0
2000-07-06,48.75,0.32,152.34375
2000-07-07,50.06,0.32,156.4375
2000-07-10,50.5,0.32,157.8125
2000-07-11,51.25,0.32,160.15625
2000-07-12,50.19,0.32,156.84375
2000-07-13,50.75,0.32,158.59375
2000-07-14,50.25,0.32,157.03125
2000-07-17,50.88,0.32,159.0
2000-07-18,52.06,0.32,162.6875
2000-07-19,50.5,0.32,157.8125
2000-07-20,51.44,0.32,160.75
2000-07-21,50.5,0.32,157.8125
2000-07-24,52.31,0.32,163.46875
2000-07-25,52.56,0.32,164.25
2000-07-26,51.75,0.32,161.71875
2000-07-27,54.0,0.32,168.75
2000-07-28,52.0,0.32,162.5
2000-07-31,51.06,0.32,159.5625
2000-08-01,54.69,0.32,170.90625
2000-08-02,54.56,0.32,170.5
2000-08-03,55.0,0.32,171.875
2000-08-04,55.75,0.32,174.21875
2000-08-07,55.88,0.32,174.625
2000-08-08,55.44,0.32,173.25
2000-08-09,56.25,0.32,175.78125
2000-08-10,56.25,0.32,175.78125
2000-08-11,55.0,0.32,171.875
2000-08-14,54.31,0.32,169.71875
2000-08-15,53.75,0.32,167.96875
2000-08-16,54.5,0.32,170.3125
2000-08-17,52.5,0.32,164.0625
2000-08-18,50.81,0.32,158.78125
2000-08-21,51.0,0.32,159.375
2000-08-22,49.69,0.32,155.28125
2000-08-23,50.88,0.32,159.0
2000-08-24,50.94,0.32,159.1875
2000-08-25,51.69,0.32,161.53125
2000-08-28,51.88,0.32,162.125
2000-08-29,52.13,0.32,162.90625
2000-08-30,53.13,0.32,166.03125
2000-08-31,51.27,0.32,160.21875
2000-09-01,51.94,0.32,162.3125
2000-09-05,51.13,0.32,159.78125
2000-09-06,51.25,0.32,160.15625
2000-09-07,51.69,0.32,161.53125
2000-09-08,51.69,0.32,161.53125
2000-09-11,51.5,0.32,160.9375
2000-09-12,50.13,0.32,156.65625
2000-09-13,49.63,0.32,155.09375
2000-09-14,50.0,0.32,156.25
2000-09-15,49.94,0.32,156.0625
2000-09-18,49.06,0.32,153.3125
2000-09-19,48.25,0.32,150.78125
2000-09-20,47.5,0.32,148.4375
2000-09-21,49.0,0.32,153.125
2000-09-22,49.63,0.32,155.09375
2000-09-25,50.0,0.32,156.25
2000-09-26,49.25,0.32,153.90625
2000-09-27,49.0,0.32,153.125
2000-09-28,50.5,0.32,157.8125
2000-09-29,51.81,0.32,161.90625
2000-10-02,51.44,0.32,160.75
2000-10-03,52.88,0.32,165.25
2000-10-04,51.94,0.32,162.3125
2000-10-05,52.94,0.32,165.4375
2000-10-06,52.5,0.32,164.0625
2000-10-09,52.63,0.32,164.46875
2000-10-10,52.88,0.32,165.25
2000-10-11,51.94,0.32,162.3125
2000-10-12,53.25,0.32,166.40625
2000-10-13,52.0,0.32,162.5
2000-10-16,52.06,0.32,162.6875
2000-10-17,53.25,0.32,166.40625
2000-10-18,53.94,0.32,168.5625
2000-10-19,53.44,0.32,167.0
2000-10-20,51.75,0.32,161.71875
2000-10-23,51.0,0.32,159.375
2000-10-24,51.0,0.32,159.375
2000-10-25,52.13,0.32,162.90625
2000-10-26,51.63,0.32,161.34375
2000-10-27,51.88,0.32,162.125
2000-10-30,53.56,0.32,167.375
2000-10-31,54.31,0.32,169.71875
2000-11-01,55.0,0.32,171.875
2000-11-02,55.38,0.32,173.0625
2000-11-03,56.13,0.32,175.40625
2000-11-06,57.0,0.32,178.125
2000-11-07,55.81,0.32,174.40625
2000-11-08,56.25,0.32,175.78125
2000-11-09,56.06,0.32,175.1875
2000-11-10,55.5,0.32,173.4375
2000-11-13,54.69,0.32,170.90625
2000-11-14,55.19,0.32,172.46875
2000-11-15,55.19,0.32,172.46875
2000-11-16,51.5,0.32,160.9375
2000-11-17,48.0,0.32,150.0
2000-11-20,49.56,0.32,154.875
2000-11-21,51.13,0.32,159.78125
2000-11-22,52.19,0.32,163.09375
2000-11-24,52.88,0.32,165.25
2000-11-27,53.56,0.32,167.375
2000-11-28,54.06,0.32,168.9375
2000-11-29,54.25,0.32,169.53125
2000-11-30,53.25,0.32,166.40625
2000-12-01,53.94,0.32,168.5625
2000-12-04,55.5,0.32,173.4375
2000-12-05,55.44,0.32,173.25
2000-12-06,54.94,0.32,171.6875
2000-12-07,55.5,0.32,173.4375
2000-12-08,56.06,0.32,175.1875
2000-12-11,54.69,0.32,170.90625
2000-12-12,53.94,0.32,168.5625
2000-12-13,56.0,0.32,175.0
2000-12-14,58.5,0.32,182.8125
2000-12-15,56.44,0.32,176.375
2000-12-18,55.63,0.32,173.84375
2000-12-19,55.25,0.32,172.65625
2000-12-20,54.0,0.32,168.75
2000-12-21,55.38,0.32,173.0625
2000-12-22,58.13,0.32,181.65625
2000-12-26,59.0,0.32,184.375
2000-12-27,61.0,0.32,190.625
2000-12-28,61.0,0.32,190.625
2000-12-29,60.38,0.32,188.6875
2001-01-02,59.5,0.32,185.9375
2001-01-03,58.88,0.32,184.0
2001-01-04,54.75,0.32,171.09375
2001-01-05,53.69,0.32,167.78125
2001-01-08,53.38,0.32,166.8125
2001-01-09,53.5,0.32,167.1875
2001-01-10,52.63,0.32,164.46875
2001-01-11,52.88,0.32,165.25
2001-01-12,54.81,0.32,171.28125
2001-01-16,55.19,0.32,172.46875
2001-01-17,54.0,0.32,168.75
2001-01-18,54.63,0.32,170.71875
2001-01-19,54.88,0.32,171.5
2001-01-22,55.69,0.32,174.03125
2001-01-23,55.06,0.32,172.0625
2001-01-24,53.63,0.32,167.59375
2001-01-25,54.63,0.32,170.71875
2001-01-26,54.94,0.32,171.6875
2001-01-29,54.6,0.32,170.625
2001-01-30,54.55,0.32,170.46875
2001-01-31,54.0,0.32,168.75
2001-02-01,54.09,0.32,169.03125
2001-02-02,53.59,0.32,167.46875
2001-02-05,53.11,0.32,165.96875
2001-02-06,51.88,0.32,162.125
2001-02-07,50.75,0.32,158.59375
2001-02-08,51.78,0.32,161.8125
2001-02-09,51.78,0.32,161.8125
2001-02-12,52.3,0.32,163.4375
2001-02-13,52.4,0.32,163.75
2001-02-14,51.76,0.32,161.75
2001-02-15,50.77,0.32,158.65625
2001-02-16,51.05,0.32,159.53125
2001-02-20,51.38,0.32,160.5625
2001-02-21,51.5,0.32,160.9375
2001-02-22,50.0,0.32,156.25
2001-02-23,48.95,0.32,152.96875
2001-02-26,51.2,0.32,160.0
2001-02-27,51.93,0.32,162.28125
2001-02-28,51.18,0.32,159.9375
2001-03-01,49.2,0.32,153.75
2001-03-02,49.12,0.32,153.5
2001-03-05,49.2,0.32,153.75
2001-03-06,49.3,0.32,154.0625
2001-03-07,48.99,0.32,153.09375
2001-03-08,50.35,0.32,157.34375
2001-03-09,50.5,0.32,157.8125
2001-03-12,47.74,0.32,149.1875
2001-03-13,46.88,0.32,146.5
2001-03-14,44.93,0.32,140.40625
2001-03-15,48.02,0.32,150.0625
2001-03-16,46.5,0.32,145.3125
2001-03-19,46.72,0.32,146.0
2001-03-20,47.3,0.32,147.8125
2001-03-21,45.95,0.32,143.59375
2001-03-22,43.22,0.32,135.0625
2001-03-23,44.25,0.32,138.28125
2001-03-26,44.01,0.32,137.53125
2001-03-27,45.44,0.32,142.0
2001-03-28,46.55,0.32,145.46875
2001-03-29,46.77,0.32,146.15625
2001-03-30,45.74,0.32,142.9375
2001-04-02,44.17,0.32,138.03125
2001-04-03,41.88,0.32,130.875
2001-04-04,40.71,0.32,127.21875
2001-04-05,43.59,0.32,136.21875
2001-04-06,42.51,0.32,132.84375
2001-04-09,42.33,0.32,132.28125
2001-04-10,41.95,0.32,131.09375
2001-04-11,40.99,0.32,128.09375
2001-04-12,43.0,0.32,134.375
2001-04-16,43.25,0.32,135.15625
2001-04-17,45.15,0.32,141.09375
2001-04-18,45.42,0.32,141.9375
2001-04-19,46.97,0.32,146.78125
2001-04-20,46.15,0.32,144.21875
2001-04-23,45.8,0.32,143.125
2001-04-24,44.0,0.32,137.5
2001-04-25,44.29,0.32,138.40625
2001-04-26,42.86,0.32,133.9375
2001-04-27,44.25,0.32,138.28125
2001-04-30,44.6,0.32,139.375
2001-05-01,45.12,0.32,141.0
2001-05-02,45.51,0.32,142.21875
2001-05-03,44.61,0.32,139.40625
2001-05-04,45.71,0.32,142.84375
2001-05-07,44.79,0.32,139.96875
2001-05-08,43.86,0.32,137.0625
2001-05-09,43.56,0.32,136.125
2001-05-10,43.45,0.32,135.78125
2001-05-11,42.64,0.32,133.25
2001-05-14,42.97,0.32,134.28125
2001-05-15,43.26,0.32,135.1875
2001-05-16,44.12,0.32,137.875
2001-05-17,45.82,0.32,143.1875
2001-05-18,44.95,0.32,140.46875
2001-05-21,43.86,0.32,137.0625
2001-05-22,44.49,0.32,139.03125
2001-05-23,41.76,0.32,130.5
2001-05-24,42.28,0.32,132.125
2001-05-25,42.5,0.32,132.8125
2001-05-29,42.95,0.32,134.21875
2001-05-30,43.0,0.32,134.375
2001-05-31,42.98,0.32,134.3125
2001-06-01,43.0,0.32,134.375
2001-06-04,43.7,0.32,136.5625
2001-06-05,44.48,0.32,139.0
2001-06-06,44.7,0.32,139.6875
2001-06-07,44.75,0.32,139.84375
2001-06-08,44.52,0.32,139.125
2001-06-11,44.92,0.32,140.375
2001-06-12,44.1,0.32,137.8125
2001-06-13,44.62,0.32,139.4375
2001-06-14,43.9,0.32,137.1875
2001-06-15,43.72,0.32,136.625
2001-06-18,45.02,0.32,140.6875
2001-06-19,46.71,0.32,145.96875
2001-06-20,48.5,0.32,151.5625
2001-06-21,48.15,0.32,150.46875
2001-06-22,47.4,0.32,148.125
2001-06-25,47.1,0.32,147.1875
2001-06-26,46.85,0.32,146.40625
2001-06-27,45.88,0.32,143.375
2001-06-28,47.8,0.32,149.375
2001-06-29,46.01,0.32,143.78125
2001-07-02,46.93,0.32,146.65625
2001-07-03,47.09,0.32,147.15625
2001-07-05,46.93,0.32,146.65625
2001-07-06,46.32,0.32,144.75
2001-07-09,46.3,0.32,144.6875
2001-07-10,47.75,0.32,149.21875
2001-07-11,45.15,0.32,141.09375
2001-07-12,45.9,0.32,143.4375
2001-07-13,46.5,0.32,145.3125
2001-07-16,46.87,0.32,146.46875
2001-07-17,47.1,0.32,147.1875
2001-07-18,47.3,0.32,147.8125
2001-07-19,47.61,0.32,148.78125
2001-07-20,48.58,0.32,151.8125
2001-07-23,48.59,0.32,151.84375
2001-07-24,47.52,0.32,148.5
2001-07-25,48.0,0.32,150.0
2001-07-26,48.17,0.32,150.53125
2001-07-27,48.55,0.32,151.71875
2001-07-30,48.38,0.32,151.1875
2001-07-31,48.03,0.32,150.09375
2001-08-01,46.1,0.32,144.0625
2001-08-02,46.39,0.32,144.96875
2001-08-03,45.87,0.32,143.34375
2001-08-06,46.55,0.32,145.46875
2001-08-07,45.96,0.32,143.625
2001-08-08,44.66,0.32,139.5625
2001-08-09,45.7,0.32,142.8125
2001-08-10,45.13,0.32,141.03125
2001-08-13,44.95,0.32,140.46875
2001-08-14,43.1,0.32,134.6875
2001-08-15,43.93,0.32,137.28125
2001-08-16,44.11,0.32,137.84375
2001-08-17,44.35,0.32,138.59375
2001-08-20,44.68,0.32,139.625
2001-08-21,45.55,0.32,142.34375
2001-08-22,45.5,0.32,142.1875
2001-08-23,45.5,0.32,142.1875
2001-08-24,46.55,0.32,145.46875
2001-08-27,46.75,0.32,146.09375
2001-08-28,46.52,0.32,145.375
2001-08-29,46.9,0.32,146.5625
2001-08-30,46.15,0.32,144.21875
2001-08-31,45.54,0.32,142.3125
2001-09-04,45.41,0.32,141.90625
2001-09-05,44.95,0.32,140.46875
2001-09-06,42.86,0.32,133.9375
2001-09-07,42.76,0.32,133.625
2001-09-10,42.54,0.32,132.9375
2001-09-17,40.76,0.32,127.37499999999999
2001-09-18,39.9,0.32,124.6875
2001-09-19,38.99,0.32,121.84375
2001-09-20,39.8,0.32,124.37499999999999
2001-09-21,39.04,0.32,122.0
2001-09-24,40.96,0.32,128.0
2001-09-25,41.17,0.32,128.65625
2001-09-26,41.0,0.32,128.125
2001-09-27,42.57,0.32,133.03125
2001-09-28,43.5,0.32,135.9375
2001-10-01,44.0,0.32,137.5
2001-10-02,44.25,0.32,138.28125
2001-10-03,44.4,0.32,138.75
2001-10-04,44.29,0.32,138.40625
2001-10-05,44.54,0.32,139.1875
2001-10-08,44.36,0.32,138.625
2001-10-09,44.63,0.32,139.46875
2001-10-10,44.6,0.32,139.375
2001-10-11,44.64,0.32,139.5
2001-10-12,44.9,0.32,140.3125
2001-10-15,45.2,0.32,141.25
2001-10-16,45.04,0.32,140.75
2001-10-17,43.88,0.32,137.125
2001-10-18,43.09,0.32,134.65625
2001-10-19,43.6,0.32,136.25
2001-10-22,44.11,0.32,137.84375
2001-10-23,43.26,0.32,135.1875
2001-10-24,42.64,0.32,133.25
2001-10-25,43.5,0.32,135.9375
2001-10-26,42.25,0.32,132.03125
2001-10-29,41.15,0.32,128.59375
2001-10-30,40.38,0.32,126.1875
2001-10-31,40.3,0.32,125.93749999999999
2001-11-01,40.9,0.32,127.8125
2001-11-02,40.46,0.32,126.4375
2001-11-05,40.52,0.32,126.62500000000001
2001-11-06,39.71,0.32,124.09375
2001-11-07,39.9,0.32,124.6875
2001-11-08,41.47,0.32,129.59375
2001-11-09,41.23,0.32,128.84375
2001-11-12,41.27,0.32,128.96875
2001-11-13,41.39,0.32,129.34375
2001-11-14,41.19,0.32,128.71875
2001-11-15,41.95,0.32,131.09375
2001-11-16,41.82,0.32,130.6875
2001-11-19,41.0,0.32,128.125
2001-11-20,42.25,0.32,132.03125
2001-11-21,43.9,0.32,137.1875
2001-11-23,44.12,0.32,137.875
2001-11-26,44.06,0.32,137.6875
2001-11-27,44.04,0.32,137.625
2001-11-28,45.78,0.32,143.0625
2001-11-29,46.45,0.32,145.15625
2001-11-30,47.28,0.32,147.75
2001-12-03,47.5,0.32,148.4375
2001-12-04,46.96,0.32,146.75
2001-12-05,48.2,0.32,150.625
2001-12-06,48.42,0.32,151.3125
2001-12-07,48.0,0.32,150.0
2001-12-10,47.1,0.32,147.1875
2001-12-11,46.84,0.32,146.375
2001-12-12,47.11,0.32,147.21875
2001-12-13,47.5,0.32,148.4375
2001-12-14,48.85,0.32,152.65625
2001-12-17,50.12,0.32,156.625
2001-12-18,48.79,0.32,152.46875
2001-12-19,49.7,0.32,155.3125
2001-12-20,50.03,0.32,156.34375
2001-12-21,50.55,0.32,157.96875
2001-12-24,50.69,0.32,158.40625
2001-12-26,51.07,0.32,159.59375
2001-12-27,51.24,0.32,160.125
2001-12-28,51.23,0.32,160.09375
2001-12-31,51.21,0.32,160.03125
2002-01-02,50.0,0.32,156.25
2002-01-03,49.51,0.32,154.71875
2002-01-04,48.99,0.32,153.09375
2002-01-07,48.6,0.32,151.875
2002-01-08,48.61,0.32,151.90625
2002-01-09,48.28,0.32,150.875
2002-01-10,48.74,0.32,152.3125
2002-01-11,49.36,0.32,154.25
2002-01-14,48.63,0.32,151.96875
2002-01-15,48.61,0.32,151.90625
2002-01-16,48.56,0.32,151.75
2002-01-17,49.03,0.32,153.21875
2002-01-18,48.48,0.32,151.5
2002-01-22,49.09,0.32,153.40625
2002-01-23,49.19,0.32,153.71875
2002-01-24,49.0,0.32,153.125
2002-01-25,48.58,0.32,151.8125
2002-01-28,47.56,0.32,148.625
2002-01-29,47.14,0.32,147.3125
2002-01-30,47.79,0.32,149.34375
2002-01-31,49.27,0.32,153.96875
2002-02-01,49.46,0.32,154.5625
2002-02-04,48.52,0.32,151.625
2002-02-05,49.07,0.32,153.34375
2002-02-06,47.95,0.32,149.84375
2002-02-07,47.49,0.32,148.40625
2002-02-08,47.43,0.32,148.21875
2002-02-11,47.36,0.32,148.0
2002-02-12,48.29,0.32,150.90625
2002-02-13,47.81,0.32,149.40625
2002-02-14,48.13,0.32,150.40625
2002-02-15,48.28,0.32,150.875
2002-02-19,47.55,0.32,148.59375
2002-02-20,47.23,0.32,147.59375
2002-02-21,47.37,0.32,148.03125
2002-02-22,45.92,0.32,143.5
2002-02-25,45.5,0.32,142.1875
2002-02-26,44.61,0.32,139.40625
2002-02-27,45.57,0.32,142.40625
2002-02-28,44.54,0.32,139.1875
2002-03-01,44.23,0.32,138.21875
2002-03-04,45.14,0.32,141.0625
2002-03-05,44.42,0.32,138.8125
2002-03-06,44.32,0.32,138.5
2002-03-07,44.75,0.32,139.84375
2002-03-08,44.56,0.32,139.25
2002-03-11,44.8,0.32,140.0
2002-03-12,44.95,0.32,140.46875
2002-03-13,44.68,0.32,139.625
2002-03-14,45.1,0.32,140.9375
2002-03-15,46.08,0.32,144.0
2002-03-18,45.93,0.32,143.53125
2002-03-19,46.04,0.32,143.875
2002-03-20,45.2,0.32,141.25
2002-03-21,45.56,0.32,142.375
2002-03-22,44.71,0.32,139.71875
2002-03-25,44.42,0.32,138.8125
2002-03-26,44.03,0.32,137.59375
2002-03-27,44.55,0.32,139.21875
2002-03-28,45.21,0.32,141.28125
2002-04-01,44.6,0.32,139.375
2002-04-02,44.27,0.32,138.34375
2002-04-03,44.12,0.32,137.875
2002-04-04,43.95,0.32,137.34375
2002-04-05,44.0,0.32,137.5
2002-04-08,44.3,0.32,138.4375
2002-04-09,45.53,0.32,142.28125
2002-04-10,46.35,0.32,144.84375
2002-04-11,45.57,0.32,142.40625
2002-04-12,46.1,0.32,144.0625
2002-04-15,46.22,0.32,144.4375
2002-04-16,46.7,0.32,145.9375
2002-04-17,47.31,0.32,147.84375
2002-04-18,47.42,0.32,148.1875
2002-04-19,47.55,0.32,148.59375
2002-04-22,46.93,0.32,146.65625
2002-04-23,45.8,0.32,143.125
2002-04-24,45.52,0.32,142.25
2002-04-25,44.6,0.32,139.375
2002-04-26,43.81,0.32,136.90625
2002-04-29,44.3,0.32,138.4375
2002-04-30,44.69,0.32,139.65625
2002-05-01,44.8,0.32,140.0
2002-05-02,44.19,0.32,138.09375
2002-05-03,44.12,0.32,137.875
2002-05-06,44.01,0.32,137.53125
2002-05-07,42.63,0.32,133.21875
2002-05-08,43.65,0.32,136.40625
2002-05-09,43.37,0.32,135.53125
2002-05-10,42.83,0.32,133.84375
2002-05-13,43.55,0.32,136.09375
2002-05-14,43.88,0.32,137.125
2002-05-15,44.18,0.32,138.0625
2002-05-16,44.29,0.32,138.40625
2002-05-17,45.3,0.32,141.5625
2002-05-20,45.27,0.32,141.46875
2002-05-21,45.87,0.32,143.34375
2002-05-22,46.04,0.32,143.875
2002-05-23,47.45,0.32,148.28125
2002-05-24,46.87,0.32,146.46875
2002-05-28,46.37,0.32,144.90625
2002-05-29,46.41,0.32,145.03125
2002-05-30,46.75,0.32,146.09375
2002-05-31,46.15,0.32,144.21875
2002-06-03,45.05,0.32,140.78125
2002-06-04,45.08,0.32,140.875
2002-06-05,45.61,0.32,142.53125
2002-06-06,45.57,0.32,142.40625
2002-06-07,45.53,0.32,142.28125
2002-06-10,45.72,0.32,142.875
2002-06-11,45.68,0.32,142.75
2002-06-12,45.3,0.32,141.5625
2002-06-13,44.04,0.32,137.625
2002-06-14,42.91,0.32,134.09375
2002-06-17,44.49,0.32,139.03125
2002-06-18,45.06,0.32,140.8125
2002-06-19,45.3,0.32,141.5625
2002-06-20,44.06,0.32,137.6875
2002-06-21,43.21,0.32,135.03125
2002-06-24,42.9,0.32,134.0625
2002-06-25,41.7,0.32,130.3125
2002-06-26,41.06,0.32,128.3125
2002-06-27,43.3,0.32,135.3125
2002-06-28,42.85,0.32,133.90625
2002-07-01,41.44,0.32,129.5
2002-07-02,40.45,0.32,126.40625
2002-07-03,40.14,0.32,125.4375
2002-07-05,41.3,0.32,129.0625
2002-07-08,40.46,0.32,126.4375
2002-07-09,39.41,0.32,123.15624999999999
2002-07-10,36.0,0.32,112.5
2002-07-11,37.82,0.32,118.1875
2002-07-12,38.68,0.32,120.875
2002-07-15,38.38,0.32,119.9375
2002-07-16,37.7,0.32,117.8125
2002-07-17,39.38,0.32,123.0625
2002-07-18,37.55,0.32,117.34374999999999
2002-07-19,36.2,0.32,113.125
2002-07-22,34.3,0.32,107.18749999999999
2002-07-23,33.74,0.32,105.4375
2002-07-24,35.23,0.32,110.09374999999999
2002-07-25,37.08,0.32,115.87499999999999
2002-07-26,37.25,0.32,116.40625
2002-07-29,38.89,0.32,121.53125
2002-07-30,39.47,0.32,123.34375
2002-07-31,40.4,0.32,126.25
2002-08-01,39.6,0.32,123.75
2002-08-02,38.98,0.32,121.81249999999999
2002-08-05,37.71,0.32,117.84375
2002-08-06,37.84,0.32,118.25000000000001
2002-08-07,39.87,0.32,124.59374999999999
2002-08-08,40.81,0.32,127.53125
2002-08-09,41.4,0.32,129.375
2002-08-12,40.8,0.32,127.49999999999999
2002-08-13,39.52,0.32,123.50000000000001
2002-08-14,40.83,0.32,127.59374999999999
2002-08-15,41.5,0.32,129.6875
2002-08-16,41.15,0.32,128.59375
2002-08-19,41.8,0.32,130.625
2002-08-20,42.4,0.32,132.5
