date,CBRE,CBRE_EPS,PE Ratio
2009-06-25,9.13,-0.12,-76.08333333333334
2009-06-26,9.37,-0.12,-78.08333333333333
2009-06-29,9.44,-0.12,-78.66666666666667
2009-06-30,9.36,-0.12,-78.0
2009-07-01,8.93,-0.12,-74.41666666666667
2009-07-02,8.52,-0.12,-71.0
2009-07-06,8.53,-0.12,-71.08333333333333
2009-07-07,7.95,-0.12,-66.25
2009-07-08,8.35,-0.12,-69.58333333333333
2009-07-09,8.09,-0.12,-67.41666666666667
2009-07-10,8.09,-0.12,-67.41666666666667
2009-07-13,8.36,-0.12,-69.66666666666667
2009-07-14,8.58,-0.12,-71.5
2009-07-15,9.22,-0.12,-76.83333333333334
2009-07-16,9.31,-0.12,-77.58333333333334
2009-07-17,9.3,-0.12,-77.50000000000001
2009-07-20,9.69,-0.12,-80.75
2009-07-21,9.63,-0.12,-80.25000000000001
2009-07-22,9.5,-0.12,-79.16666666666667
2009-07-23,9.78,-0.12,-81.5
2009-07-24,9.86,-0.12,-82.16666666666667
2009-07-27,10.47,-0.12,-87.25000000000001
2009-07-28,10.42,-0.12,-86.83333333333334
2009-07-29,9.93,-0.12,-82.75
2009-07-30,10.45,-0.12,-87.08333333333333
2009-07-31,10.9,-0.12,-90.83333333333334
2009-08-03,11.33,-0.12,-94.41666666666667
2009-08-04,11.46,-0.12,-95.50000000000001
2009-08-05,12.05,-0.12,-100.41666666666667
2009-08-06,11.39,-0.12,-94.91666666666667
2009-08-07,12.01,-0.12,-100.08333333333333
2009-08-10,11.5,0.04,287.5
2009-08-11,11.03,0.04,275.75
2009-08-12,11.24,0.04,281.0
2009-08-13,11.44,0.04,286.0
2009-08-14,11.15,0.04,278.75
2009-08-17,10.63,0.04,265.75
2009-08-18,11.19,0.04,279.75
2009-08-19,11.21,0.04,280.25
2009-08-20,12.02,0.04,300.5
2009-08-21,12.11,0.04,302.75
2009-08-24,11.68,0.04,292.0
2009-08-25,11.82,0.04,295.5
2009-08-26,11.77,0.04,294.25
2009-08-27,11.97,0.04,299.25
2009-08-28,12.01,0.04,300.25
2009-08-31,11.84,0.04,296.0
2009-09-01,10.72,0.04,268.0
2009-09-02,10.76,0.04,269.0
2009-09-03,11.0,0.04,275.0
2009-09-04,11.38,0.04,284.5
2009-09-08,11.12,0.04,278.0
2009-09-09,11.45,0.04,286.25
2009-09-10,11.37,0.04,284.25
2009-09-11,11.8,0.04,295.0
2009-09-14,11.98,0.04,299.5
2009-09-15,12.3,0.04,307.5
2009-09-16,13.05,0.04,326.25
2009-09-17,12.53,0.04,313.25
2009-09-18,12.48,0.04,312.0
2009-09-21,12.04,0.04,301.0
2009-09-22,12.43,0.04,310.75
2009-09-23,12.19,0.04,304.75
2009-09-24,11.68,0.04,292.0
2009-09-25,11.43,0.04,285.75
2009-09-28,12.04,0.04,301.0
2009-09-29,11.77,0.04,294.25
2009-09-30,11.74,0.04,293.5
2009-10-01,10.94,0.04,273.5
2009-10-02,10.76,0.04,269.0
2009-10-05,11.29,0.04,282.25
2009-10-06,11.53,0.04,288.25
2009-10-07,11.35,0.04,283.75
2009-10-08,11.93,0.04,298.25
2009-10-09,12.23,0.04,305.75
2009-10-12,12.15,0.04,303.75
2009-10-13,11.97,0.04,299.25
2009-10-14,12.54,0.04,313.5
2009-10-15,12.73,0.04,318.25
2009-10-16,12.4,0.04,310.0
2009-10-19,13.0,0.04,325.0
2009-10-20,12.97,0.04,324.25
2009-10-21,13.26,0.04,331.5
2009-10-22,13.62,0.04,340.5
2009-10-23,13.0,0.04,325.0
2009-10-26,12.69,0.04,317.25
2009-10-27,12.25,0.04,306.25
2009-10-28,11.46,0.04,286.5
2009-10-29,11.3,0.04,282.5
2009-10-30,10.35,0.04,258.75
2009-11-02,10.56,0.04,264.0
2009-11-03,10.78,0.04,269.5
2009-11-04,10.33,0.04,258.25
2009-11-05,10.7,0.04,267.5
2009-11-06,10.73,0.04,268.25
2009-11-09,11.14,0.06,185.66666666666669
2009-11-10,10.9,0.06,181.66666666666669
2009-11-11,11.0,0.06,183.33333333333334
2009-11-12,10.61,0.06,176.83333333333334
2009-11-13,11.06,0.06,184.33333333333334
2009-11-16,11.56,0.06,192.66666666666669
2009-11-17,11.61,0.06,193.5
2009-11-18,11.57,0.06,192.83333333333334
2009-11-19,11.21,0.06,186.83333333333334
2009-11-20,11.13,0.06,185.50000000000003
2009-11-23,11.21,0.06,186.83333333333334
2009-11-24,11.25,0.06,187.5
2009-11-25,11.25,0.06,187.5
2009-11-27,10.82,0.06,180.33333333333334
2009-11-30,11.43,0.06,190.5
2009-12-01,11.59,0.06,193.16666666666669
2009-12-02,12.27,0.06,204.5
2009-12-03,12.01,0.06,200.16666666666666
2009-12-04,12.39,0.06,206.50000000000003
2009-12-07,12.13,0.06,202.16666666666669
2009-12-08,12.02,0.06,200.33333333333334
2009-12-09,11.9,0.06,198.33333333333334
2009-12-10,12.05,0.06,200.83333333333334
2009-12-11,12.19,0.06,203.16666666666666
2009-12-14,12.69,0.06,211.5
2009-12-15,12.63,0.06,210.50000000000003
2009-12-16,12.92,0.06,215.33333333333334
2009-12-17,12.68,0.06,211.33333333333334
2009-12-18,13.05,0.06,217.50000000000003
2009-12-21,13.18,0.06,219.66666666666666
2009-12-22,13.51,0.06,225.16666666666669
2009-12-23,13.81,0.06,230.16666666666669
2009-12-24,13.9,0.06,231.66666666666669
2009-12-28,13.71,0.06,228.50000000000003
2009-12-29,13.8,0.06,230.00000000000003
2009-12-30,14.04,0.06,234.0
2009-12-31,13.57,0.06,226.16666666666669
2010-01-04,13.82,0.06,230.33333333333334
2010-01-05,14.15,0.06,235.83333333333334
2010-01-06,14.03,0.06,233.83333333333334
2010-01-07,14.17,0.06,236.16666666666669
2010-01-08,14.2,0.06,236.66666666666666
2010-01-11,14.06,0.06,234.33333333333334
2010-01-12,13.58,0.06,226.33333333333334
2010-01-13,13.95,0.06,232.5
2010-01-14,13.48,0.06,224.66666666666669
2010-01-15,13.38,0.06,223.00000000000003
2010-01-19,13.3,0.06,221.66666666666669
2010-01-20,13.58,0.06,226.33333333333334
2010-01-21,13.04,0.06,217.33333333333331
2010-01-22,12.47,0.06,207.83333333333334
2010-01-25,12.68,0.06,211.33333333333334
2010-01-26,12.63,0.06,210.50000000000003
2010-01-27,12.8,0.06,213.33333333333334
2010-01-28,12.53,0.06,208.83333333333334
2010-01-29,12.3,0.06,205.00000000000003
2010-02-01,12.77,0.06,212.83333333333334
2010-02-02,13.49,0.06,224.83333333333334
2010-02-03,13.69,0.06,228.16666666666666
2010-02-04,12.68,0.06,211.33333333333334
2010-02-05,12.34,0.06,205.66666666666669
2010-02-08,12.16,0.06,202.66666666666669
2010-02-09,12.28,0.06,204.66666666666666
2010-02-10,12.25,0.06,204.16666666666669
2010-02-11,12.73,0.06,212.16666666666669
2010-02-12,12.64,0.06,210.66666666666669
2010-02-16,13.22,0.06,220.33333333333334
2010-02-17,12.94,0.06,215.66666666666666
2010-02-18,13.27,0.06,221.16666666666666
2010-02-19,13.42,0.06,223.66666666666669
2010-02-22,13.32,0.06,222.0
2010-02-23,12.89,0.06,214.83333333333334
2010-02-24,13.11,0.06,218.5
2010-02-25,13.15,0.06,219.16666666666669
2010-02-26,13.2,0.06,220.0
2010-03-01,13.6,0.25,54.4
2010-03-02,13.65,0.25,54.6
2010-03-03,13.57,0.25,54.28
2010-03-04,13.58,0.25,54.32
2010-03-05,14.05,0.25,56.2
2010-03-08,14.12,0.25,56.48
2010-03-09,14.15,0.25,56.6
2010-03-10,13.95,0.25,55.8
2010-03-11,13.83,0.25,55.32
2010-03-12,14.04,0.25,56.16
2010-03-15,13.9,0.25,55.6
2010-03-16,14.42,0.25,57.68
2010-03-17,14.93,0.25,59.72
2010-03-18,14.99,0.25,59.96
2010-03-19,14.73,0.25,58.92
2010-03-22,14.51,0.25,58.04
2010-03-23,14.5,0.25,58.0
2010-03-24,14.18,0.25,56.72
2010-03-25,14.45,0.25,57.8
2010-03-26,14.95,0.25,59.8
2010-03-29,15.98,0.25,63.92
2010-03-30,15.71,0.25,62.84
2010-03-31,15.85,0.25,63.4
2010-04-01,16.58,0.25,66.32
2010-04-05,16.48,0.25,65.92
2010-04-06,16.53,0.25,66.12
2010-04-07,16.23,0.25,64.92
2010-04-08,16.64,0.25,66.56
2010-04-09,16.96,0.25,67.84
2010-04-12,16.79,0.25,67.16
2010-04-13,16.82,0.25,67.28
2010-04-14,17.35,0.25,69.4
2010-04-15,17.2,0.25,68.8
2010-04-16,16.49,0.25,65.96
2010-04-19,16.54,0.25,66.16
2010-04-20,16.87,0.25,67.48
2010-04-21,17.11,0.25,68.44
2010-04-22,17.34,0.25,69.36
2010-04-23,17.66,0.25,70.64
2010-04-26,17.49,0.25,69.96
2010-04-27,16.6,0.25,66.4
2010-04-28,17.24,0.25,68.96
2010-04-29,17.58,0.25,70.32
2010-04-30,17.32,0.25,69.28
2010-05-03,17.68,0.25,70.72
2010-05-04,17.17,0.25,68.68
2010-05-05,16.85,0.25,67.4
2010-05-06,15.85,0.25,63.4
2010-05-07,15.2,0.25,60.8
2010-05-10,16.8,0.0,inf
2010-05-11,16.54,0.0,inf
2010-05-12,16.95,0.0,inf
2010-05-13,16.65,0.0,inf
2010-05-14,15.98,0.0,inf
2010-05-17,15.82,0.0,inf
2010-05-18,15.19,0.0,inf
2010-05-19,15.11,0.0,inf
2010-05-20,14.1,0.0,inf
2010-05-21,15.02,0.0,inf
2010-05-24,14.81,0.0,inf
2010-05-25,15.09,0.0,inf
2010-05-26,15.04,0.0,inf
2010-05-27,16.35,0.0,inf
2010-05-28,15.83,0.0,inf
2010-06-01,15.11,0.0,inf
2010-06-02,15.77,0.0,inf
2010-06-03,16.0,0.0,inf
2010-06-04,14.88,0.0,inf
2010-06-07,14.05,0.0,inf
2010-06-08,13.95,0.0,inf
2010-06-09,14.12,0.0,inf
2010-06-10,14.73,0.0,inf
2010-06-11,14.89,0.0,inf
2010-06-14,15.18,0.0,inf
2010-06-15,15.74,0.0,inf
2010-06-16,15.93,0.0,inf
2010-06-17,15.9,0.0,inf
2010-06-18,15.56,0.0,inf
2010-06-21,15.39,0.0,inf
2010-06-22,14.93,0.0,inf
2010-06-23,15.05,0.0,inf
2010-06-24,14.56,0.0,inf
2010-06-25,14.95,0.0,inf
2010-06-28,14.7,0.0,inf
2010-06-29,13.95,0.0,inf
2010-06-30,13.61,0.0,inf
2010-07-01,13.55,0.0,inf
2010-07-02,13.28,0.0,inf
2010-07-06,13.01,0.0,inf
2010-07-07,13.7,0.0,inf
2010-07-08,13.75,0.0,inf
2010-07-09,13.9,0.0,inf
2010-07-12,13.93,0.0,inf
2010-07-13,14.02,0.0,inf
2010-07-14,13.93,0.0,inf
2010-07-15,14.15,0.0,inf
2010-07-16,13.7,0.0,inf
2010-07-19,13.8,0.0,inf
2010-07-20,14.09,0.0,inf
2010-07-21,13.92,0.0,inf
2010-07-22,14.68,0.0,inf
2010-07-23,15.19,0.0,inf
2010-07-26,15.57,0.0,inf
2010-07-27,15.41,0.0,inf
2010-07-28,16.58,0.0,inf
2010-07-29,16.48,0.0,inf
2010-07-30,17.0,0.0,inf
2010-08-02,17.38,0.0,inf
2010-08-03,16.97,0.0,inf
2010-08-04,17.17,0.0,inf
2010-08-05,16.94,0.0,inf
2010-08-06,16.97,0.0,inf
2010-08-09,17.19,0.15,114.60000000000001
2010-08-10,17.28,0.15,115.20000000000002
2010-08-11,16.55,0.15,110.33333333333334
2010-08-12,16.2,0.15,108.0
2010-08-13,16.15,0.15,107.66666666666666
2010-08-16,16.15,0.15,107.66666666666666
2010-08-17,16.69,0.15,111.26666666666668
2010-08-18,16.86,0.15,112.4
2010-08-19,16.42,0.15,109.46666666666668
2010-08-20,16.34,0.15,108.93333333333334
2010-08-23,16.24,0.15,108.26666666666667
2010-08-24,15.96,0.15,106.4
2010-08-25,16.28,0.15,108.53333333333335
2010-08-26,15.96,0.15,106.4
2010-08-27,16.49,0.15,109.93333333333332
2010-08-30,15.93,0.15,106.2
2010-08-31,16.42,0.15,109.46666666666668
2010-09-01,17.04,0.15,113.6
2010-09-02,17.73,0.15,118.2
2010-09-03,17.95,0.15,119.66666666666667
2010-09-07,17.97,0.15,119.8
2010-09-08,18.3,0.15,122.00000000000001
2010-09-09,18.08,0.15,120.53333333333333
2010-09-10,18.25,0.15,121.66666666666667
2010-09-13,18.37,0.15,122.46666666666668
2010-09-14,18.1,0.15,120.66666666666669
2010-09-15,18.51,0.15,123.40000000000002
2010-09-16,18.09,0.15,120.60000000000001
2010-09-17,18.26,0.15,121.73333333333335
2010-09-20,18.75,0.15,125.0
2010-09-21,18.52,0.15,123.46666666666667
2010-09-22,18.16,0.15,121.06666666666668
2010-09-23,17.74,0.15,118.26666666666667
2010-09-24,18.81,0.15,125.39999999999999
2010-09-27,18.52,0.15,123.46666666666667
2010-09-28,18.87,0.15,125.80000000000001
2010-09-29,18.43,0.15,122.86666666666667
2010-09-30,18.28,0.15,121.86666666666667
2010-10-01,18.13,0.15,120.86666666666666
2010-10-04,17.69,0.15,117.93333333333335
2010-10-05,18.03,0.15,120.20000000000002
2010-10-06,18.59,0.15,123.93333333333334
2010-10-07,18.64,0.15,124.26666666666668
2010-10-08,18.85,0.15,125.66666666666669
2010-10-11,18.74,0.15,124.93333333333332
2010-10-12,19.21,0.15,128.0666666666667
2010-10-13,19.92,0.15,132.8
2010-10-14,19.53,0.15,130.20000000000002
2010-10-15,18.95,0.15,126.33333333333333
2010-10-18,19.06,0.15,127.06666666666666
2010-10-19,18.33,0.15,122.19999999999999
2010-10-20,18.84,0.15,125.60000000000001
2010-10-21,18.56,0.15,123.73333333333333
2010-10-22,18.88,0.15,125.86666666666666
2010-10-25,18.86,0.15,125.73333333333333
2010-10-26,18.9,0.15,126.0
2010-10-27,18.34,0.15,122.26666666666667
2010-10-28,18.32,0.15,122.13333333333334
2010-10-29,18.35,0.15,122.33333333333334
2010-11-01,18.6,0.15,124.00000000000001
2010-11-02,18.64,0.15,124.26666666666668
2010-11-03,18.88,0.15,125.86666666666666
2010-11-04,19.69,0.15,131.26666666666668
2010-11-05,19.85,0.15,132.33333333333334
2010-11-08,19.9,0.15,132.66666666666666
2010-11-09,19.5,0.18,108.33333333333334
2010-11-10,20.19,0.18,112.16666666666667
2010-11-11,20.16,0.18,112.0
2010-11-12,19.8,0.18,110.00000000000001
2010-11-15,19.92,0.18,110.66666666666669
2010-11-16,19.04,0.18,105.77777777777777
2010-11-17,18.91,0.18,105.05555555555556
2010-11-18,18.97,0.18,105.38888888888889
2010-11-19,18.55,0.18,103.05555555555556
2010-11-22,18.78,0.18,104.33333333333334
2010-11-23,18.52,0.18,102.88888888888889
2010-11-24,18.95,0.18,105.27777777777777
2010-11-26,19.08,0.18,106.0
2010-11-29,18.96,0.18,105.33333333333334
2010-11-30,19.19,0.18,106.61111111111113
2010-12-01,19.08,0.18,106.0
2010-12-02,19.38,0.18,107.66666666666667
2010-12-03,19.92,0.18,110.66666666666669
2010-12-06,19.98,0.18,111.0
2010-12-07,20.05,0.18,111.3888888888889
2010-12-08,19.82,0.18,110.11111111111111
2010-12-09,19.7,0.18,109.44444444444444
2010-12-10,20.2,0.18,112.22222222222223
2010-12-13,20.17,0.18,112.05555555555557
2010-12-14,20.4,0.18,113.33333333333333
2010-12-15,20.24,0.18,112.44444444444444
2010-12-16,20.45,0.18,113.61111111111111
2010-12-17,20.5,0.18,113.8888888888889
2010-12-20,20.89,0.18,116.05555555555556
2010-12-21,21.31,0.18,118.38888888888889
2010-12-22,21.28,0.18,118.22222222222223
2010-12-23,20.94,0.18,116.33333333333334
2010-12-27,21.01,0.18,116.72222222222223
2010-12-28,20.7,0.18,115.0
2010-12-29,20.74,0.18,115.22222222222221
2010-12-30,20.78,0.18,115.44444444444446
2010-12-31,20.48,0.18,113.77777777777779
2011-01-03,21.01,0.18,116.72222222222223
2011-01-04,20.43,0.18,113.5
2011-01-05,20.62,0.18,114.55555555555557
2011-01-06,20.74,0.18,115.22222222222221
2011-01-07,20.7,0.18,115.0
2011-01-10,20.58,0.18,114.33333333333333
2011-01-11,20.86,0.18,115.88888888888889
2011-01-12,21.16,0.18,117.55555555555556
2011-01-13,21.31,0.18,118.38888888888889
2011-01-14,21.97,0.18,122.05555555555556
2011-01-18,22.44,0.18,124.66666666666667
2011-01-19,22.01,0.18,122.27777777777779
2011-01-20,22.07,0.18,122.61111111111111
2011-01-21,22.59,0.18,125.5
2011-01-24,21.93,0.18,121.83333333333334
2011-01-25,21.75,0.18,120.83333333333334
2011-01-26,21.8,0.18,121.11111111111111
2011-01-27,22.09,0.18,122.72222222222223
2011-01-28,21.88,0.18,121.55555555555556
2011-01-31,22.19,0.18,123.27777777777779
2011-02-01,22.91,0.18,127.27777777777779
2011-02-02,24.04,0.18,133.55555555555554
2011-02-03,23.78,0.18,132.11111111111111
2011-02-04,23.95,0.18,133.05555555555554
2011-02-07,23.74,0.18,131.88888888888889
2011-02-08,23.92,0.18,132.8888888888889
2011-02-09,23.88,0.18,132.66666666666666
2011-02-10,24.02,0.18,133.44444444444446
2011-02-11,24.53,0.18,136.2777777777778
2011-02-14,24.63,0.18,136.83333333333334
2011-02-15,25.34,0.18,140.77777777777777
2011-02-16,25.54,0.18,141.88888888888889
2011-02-17,25.27,0.18,140.38888888888889
2011-02-18,25.46,0.18,141.44444444444446
2011-02-22,24.59,0.18,136.61111111111111
2011-02-23,24.36,0.18,135.33333333333334
2011-02-24,24.21,0.18,134.5
2011-02-25,24.89,0.18,138.2777777777778
2011-02-28,25.04,0.18,139.11111111111111
2011-03-01,24.59,0.3,81.96666666666667
2011-03-02,24.6,0.3,82.00000000000001
2011-03-03,25.45,0.3,84.83333333333333
2011-03-04,25.07,0.3,83.56666666666668
2011-03-07,24.71,0.3,82.36666666666667
2011-03-08,25.53,0.3,85.10000000000001
2011-03-09,26.58,0.3,88.6
2011-03-10,25.8,0.3,86.0
2011-03-11,27.3,0.3,91.0
2011-03-14,27.19,0.3,90.63333333333334
2011-03-15,25.95,0.3,86.5
2011-03-16,25.46,0.3,84.86666666666667
2011-03-17,26.15,0.3,87.16666666666667
2011-03-18,26.65,0.3,88.83333333333333
2011-03-21,27.37,0.3,91.23333333333333
2011-03-22,27.32,0.3,91.06666666666668
2011-03-23,26.96,0.3,89.86666666666667
2011-03-24,27.83,0.3,92.76666666666667
2011-03-25,27.19,0.3,90.63333333333334
2011-03-28,26.94,0.3,89.80000000000001
2011-03-29,27.61,0.3,92.03333333333333
2011-03-30,27.02,0.3,90.06666666666666
2011-03-31,26.7,0.3,89.0
2011-04-01,27.66,0.3,92.2
2011-04-04,27.75,0.3,92.5
2011-04-05,28.15,0.3,93.83333333333333
2011-04-06,27.68,0.3,92.26666666666667
2011-04-07,27.53,0.3,91.76666666666668
2011-04-08,27.47,0.3,91.56666666666666
2011-04-11,27.43,0.3,91.43333333333334
2011-04-12,27.47,0.3,91.56666666666666
2011-04-13,27.81,0.3,92.7
2011-04-14,28.26,0.3,94.2
2011-04-15,28.91,0.3,96.36666666666667
2011-04-18,28.64,0.3,95.46666666666667
2011-04-19,29.01,0.3,96.7
2011-04-20,29.66,0.3,98.86666666666667
2011-04-21,29.7,0.3,99.0
2011-04-25,28.57,0.3,95.23333333333333
2011-04-26,28.55,0.3,95.16666666666667
2011-04-27,26.75,0.3,89.16666666666667
2011-04-28,26.51,0.3,88.36666666666667
2011-04-29,26.71,0.3,89.03333333333335
2011-05-02,27.03,0.3,90.10000000000001
2011-05-03,26.46,0.3,88.2
2011-05-04,26.3,0.3,87.66666666666667
2011-05-05,26.53,0.3,88.43333333333334
2011-05-06,26.73,0.3,89.10000000000001
2011-05-09,27.24,0.3,90.8
2011-05-10,27.81,0.11,252.8181818181818
2011-05-11,26.5,0.11,240.9090909090909
2011-05-12,26.37,0.11,239.72727272727275
2011-05-13,25.94,0.11,235.81818181818184
2011-05-16,26.13,0.11,237.54545454545453
2011-05-17,26.02,0.11,236.54545454545453
2011-05-18,27.02,0.11,245.63636363636363
2011-05-19,27.06,0.11,246.0
2011-05-20,26.72,0.11,242.9090909090909
2011-05-23,25.99,0.11,236.27272727272725
2011-05-24,25.92,0.11,235.63636363636365
2011-05-25,26.51,0.11,241.0
2011-05-26,26.93,0.11,244.8181818181818
2011-05-27,26.51,0.11,241.0
2011-05-31,26.43,0.11,240.27272727272728
2011-06-01,25.46,0.11,231.45454545454547
2011-06-02,26.24,0.11,238.54545454545453
2011-06-03,25.59,0.11,232.63636363636363
2011-06-06,24.79,0.11,225.36363636363635
2011-06-07,25.38,0.11,230.72727272727272
2011-06-08,24.89,0.11,226.27272727272728
2011-06-09,25.19,0.11,229.0
2011-06-10,24.3,0.11,220.9090909090909
2011-06-13,23.6,0.11,214.54545454545456
2011-06-14,24.28,0.11,220.72727272727275
2011-06-15,22.94,0.11,208.54545454545456
2011-06-16,22.91,0.11,208.27272727272728
2011-06-17,23.98,0.11,218.0
2011-06-20,23.86,0.11,216.9090909090909
2011-06-21,24.78,0.11,225.27272727272728
2011-06-22,24.08,0.11,218.9090909090909
2011-06-23,24.3,0.11,220.9090909090909
2011-06-24,23.29,0.11,211.72727272727272
2011-06-27,23.95,0.11,217.72727272727272
2011-06-28,24.83,0.11,225.72727272727272
2011-06-29,25.18,0.11,228.9090909090909
2011-06-30,25.11,0.11,228.27272727272728
2011-07-01,25.39,0.11,230.8181818181818
2011-07-05,25.39,0.11,230.8181818181818
2011-07-06,25.46,0.11,231.45454545454547
2011-07-07,26.06,0.11,236.9090909090909
2011-07-08,25.28,0.11,229.81818181818184
2011-07-11,23.9,0.11,217.27272727272725
2011-07-12,23.48,0.11,213.45454545454547
2011-07-13,23.49,0.11,213.54545454545453
2011-07-14,22.8,0.11,207.27272727272728
2011-07-15,23.29,0.11,211.72727272727272
2011-07-18,23.07,0.11,209.72727272727272
2011-07-19,23.52,0.11,213.8181818181818
2011-07-20,23.26,0.11,211.45454545454547
2011-07-21,23.64,0.11,214.9090909090909
2011-07-22,23.77,0.11,216.0909090909091
2011-07-25,23.68,0.11,215.27272727272728
2011-07-26,23.51,0.11,213.72727272727275
2011-07-27,22.92,0.11,208.36363636363637
2011-07-28,21.05,0.11,191.36363636363637
2011-07-29,21.8,0.11,198.1818181818182
2011-08-01,21.95,0.11,199.54545454545453
2011-08-02,20.81,0.11,189.18181818181816
2011-08-03,20.49,0.11,186.27272727272725
2011-08-04,18.9,0.11,171.8181818181818
2011-08-05,18.27,0.11,166.0909090909091
2011-08-08,16.51,0.11,150.0909090909091
2011-08-09,17.47,0.19,91.94736842105263
2011-08-10,16.67,0.19,87.73684210526316
2011-08-11,16.96,0.19,89.26315789473685
2011-08-12,16.62,0.19,87.47368421052632
2011-08-15,16.97,0.19,89.3157894736842
2011-08-16,16.15,0.19,84.99999999999999
2011-08-17,16.07,0.19,84.57894736842105
2011-08-18,14.6,0.19,76.84210526315789
2011-08-19,13.72,0.19,72.21052631578948
2011-08-22,13.77,0.19,72.47368421052632
2011-08-23,14.68,0.19,77.26315789473684
2011-08-24,15.15,0.19,79.73684210526316
2011-08-25,13.76,0.19,72.42105263157895
2011-08-26,14.17,0.19,74.57894736842105
2011-08-29,14.88,0.19,78.31578947368422
2011-08-30,14.65,0.19,77.10526315789474
2011-08-31,15.16,0.19,79.78947368421052
2011-09-01,14.91,0.19,78.47368421052632
2011-09-02,14.35,0.19,75.52631578947368
2011-09-06,13.96,0.19,73.47368421052632
2011-09-07,15.3,0.19,80.52631578947368
2011-09-08,14.68,0.19,77.26315789473684
2011-09-09,14.05,0.19,73.94736842105263
2011-09-12,14.12,0.19,74.3157894736842
2011-09-13,14.23,0.19,74.89473684210526
2011-09-14,14.82,0.19,78.0
2011-09-15,15.27,0.19,80.36842105263158
2011-09-16,15.14,0.19,79.6842105263158
2011-09-19,14.35,0.19,75.52631578947368
2011-09-20,14.04,0.19,73.89473684210526
2011-09-21,13.22,0.19,69.57894736842105
2011-09-22,12.78,0.19,67.26315789473684
2011-09-23,13.37,0.19,70.36842105263158
2011-09-26,13.82,0.19,72.73684210526316
2011-09-27,13.94,0.19,73.36842105263158
2011-09-28,13.93,0.19,73.3157894736842
2011-09-29,14.41,0.19,75.84210526315789
2011-09-30,13.46,0.19,70.8421052631579
2011-10-03,13.09,0.19,68.89473684210526
2011-10-04,13.51,0.19,71.10526315789474
2011-10-05,13.84,0.19,72.84210526315789
2011-10-06,14.39,0.19,75.73684210526316
2011-10-07,13.51,0.19,71.10526315789474
2011-10-10,14.15,0.19,74.47368421052632
2011-10-11,13.95,0.19,73.42105263157895
2011-10-12,15.17,0.19,79.84210526315789
2011-10-13,15.0,0.19,78.94736842105263
2011-10-14,15.22,0.19,80.10526315789474
2011-10-17,14.33,0.19,75.42105263157895
2011-10-18,15.32,0.19,80.63157894736842
2011-10-19,14.4,0.19,75.78947368421052
2011-10-20,14.59,0.19,76.78947368421052
2011-10-21,15.29,0.19,80.47368421052632
2011-10-24,16.74,0.19,88.10526315789473
2011-10-25,16.09,0.19,84.6842105263158
2011-10-26,15.94,0.19,83.89473684210526
2011-10-27,17.12,0.19,90.10526315789474
2011-10-28,18.98,0.19,99.89473684210526
2011-10-31,17.78,0.19,93.57894736842105
2011-11-01,17.05,0.19,89.73684210526316
2011-11-02,17.46,0.19,91.89473684210526
2011-11-03,17.4,0.19,91.57894736842104
2011-11-04,16.67,0.19,87.73684210526316
2011-11-07,16.83,0.19,88.57894736842104
2011-11-08,16.93,0.19,89.10526315789474
2011-11-09,15.84,0.21,75.42857142857143
2011-11-10,15.94,0.21,75.90476190476191
2011-11-11,16.32,0.21,77.71428571428572
2011-11-14,15.84,0.21,75.42857142857143
2011-11-15,16.19,0.21,77.0952380952381
2011-11-16,15.74,0.21,74.95238095238096
2011-11-17,15.26,0.21,72.66666666666667
2011-11-18,15.11,0.21,71.95238095238095
2011-11-21,14.71,0.21,70.04761904761905
2011-11-22,14.8,0.21,70.47619047619048
2011-11-23,14.48,0.21,68.95238095238096
2011-11-25,14.62,0.21,69.61904761904762
2011-11-28,15.34,0.21,73.04761904761905
2011-11-29,15.13,0.21,72.04761904761905
2011-11-30,16.81,0.21,80.04761904761905
2011-12-01,16.5,0.21,78.57142857142857
2011-12-02,16.51,0.21,78.61904761904763
2011-12-05,17.09,0.21,81.38095238095238
2011-12-06,16.58,0.21,78.95238095238095
2011-12-07,16.04,0.21,76.38095238095238
2011-12-08,15.06,0.21,71.71428571428572
2011-12-09,15.48,0.21,73.71428571428572
2011-12-12,15.22,0.21,72.47619047619048
2011-12-13,14.76,0.21,70.28571428571429
2011-12-14,14.54,0.21,69.23809523809524
2011-12-15,15.1,0.21,71.90476190476191
2011-12-16,15.04,0.21,71.61904761904762
2011-12-19,14.33,0.21,68.23809523809524
2011-12-20,15.14,0.21,72.0952380952381
2011-12-21,15.42,0.21,73.42857142857143
2011-12-22,15.41,0.21,73.38095238095238
2011-12-23,15.39,0.21,73.28571428571429
2011-12-27,15.3,0.21,72.85714285714286
2011-12-28,14.75,0.21,70.23809523809524
2011-12-29,15.16,0.21,72.19047619047619
2011-12-30,15.22,0.21,72.47619047619048
2012-01-03,16.03,0.21,76.33333333333334
2012-01-04,16.05,0.21,76.42857142857143
2012-01-05,16.22,0.21,77.23809523809524
2012-01-06,15.96,0.21,76.0
2012-01-09,15.92,0.21,75.80952380952381
2012-01-10,16.57,0.21,78.90476190476191
2012-01-11,17.55,0.21,83.57142857142858
2012-01-12,17.43,0.21,83.0
2012-01-13,17.02,0.21,81.04761904761905
2012-01-17,16.86,0.21,80.28571428571429
2012-01-18,17.05,0.21,81.19047619047619
2012-01-19,17.61,0.21,83.85714285714286
