date,FB,FB_EPS,PE Ratio
2017-06-07,153.12,1.04,147.23076923076923
2017-06-08,154.71,1.04,148.7596153846154
2017-06-09,149.6,1.04,143.84615384615384
2017-06-12,148.44,1.04,142.73076923076923
2017-06-13,150.68,1.04,144.8846153846154
2017-06-14,150.25,1.04,144.47115384615384
2017-06-15,149.8,1.04,144.03846153846155
2017-06-16,150.64,1.04,144.84615384615384
2017-06-19,152.87,1.04,146.9903846153846
2017-06-20,152.25,1.04,146.39423076923077
2017-06-21,153.91,1.04,147.9903846153846
2017-06-22,153.4,1.04,147.5
2017-06-23,155.07,1.04,149.10576923076923
2017-06-26,153.59,1.04,147.6826923076923
2017-06-27,150.58,1.04,144.78846153846155
2017-06-28,153.24,1.04,147.34615384615384
2017-06-29,151.04,1.04,145.23076923076923
2017-06-30,150.98,1.04,145.1730769230769
2017-07-03,148.43,1.04,142.72115384615384
2017-07-05,150.34,1.04,144.5576923076923
2017-07-06,148.82,1.04,143.09615384615384
2017-07-07,151.44,1.04,145.6153846153846
2017-07-10,153.5,1.04,147.59615384615384
2017-07-11,155.27,1.04,149.29807692307693
2017-07-12,158.9,1.04,152.78846153846155
2017-07-13,159.26,1.04,153.13461538461536
2017-07-14,159.97,1.04,153.81730769230768
2017-07-17,159.73,1.04,153.58653846153845
2017-07-18,162.86,1.04,156.59615384615387
2017-07-19,164.14,1.04,157.82692307692307
2017-07-20,164.53,1.04,158.20192307692307
2017-07-21,164.43,1.04,158.10576923076923
2017-07-24,166.0,1.04,159.6153846153846
2017-07-25,165.28,1.04,158.9230769230769
2017-07-26,165.61,1.04,159.2403846153846
2017-07-27,170.44,1.32,129.12121212121212
2017-07-28,172.45,1.32,130.64393939393938
2017-07-31,169.25,1.32,128.21969696969697
2017-08-01,169.86,1.32,128.6818181818182
2017-08-02,169.3,1.32,128.25757575757575
2017-08-03,168.59,1.32,127.71969696969697
2017-08-04,169.62,1.32,128.5
2017-08-07,171.98,1.32,130.28787878787878
2017-08-08,171.23,1.32,129.71969696969697
2017-08-09,171.18,1.32,129.6818181818182
2017-08-10,167.4,1.32,126.81818181818181
2017-08-11,168.08,1.32,127.33333333333334
2017-08-14,170.75,1.32,129.3560606060606
2017-08-15,171.0,1.32,129.54545454545453
2017-08-16,170.0,1.32,128.78787878787878
2017-08-17,166.91,1.32,126.44696969696969
2017-08-18,167.41,1.32,126.82575757575756
2017-08-21,167.78,1.32,127.1060606060606
2017-08-22,169.64,1.32,128.5151515151515
2017-08-23,168.71,1.32,127.81060606060606
2017-08-24,167.74,1.32,127.07575757575758
2017-08-25,166.32,1.32,125.99999999999999
2017-08-28,167.24,1.32,126.6969696969697
2017-08-29,168.05,1.32,127.31060606060606
2017-08-30,169.92,1.32,128.72727272727272
2017-08-31,171.97,1.32,130.28030303030303
2017-09-01,172.02,1.32,130.3181818181818
2017-09-05,170.72,1.32,129.33333333333331
2017-09-06,172.09,1.32,130.37121212121212
2017-09-07,173.21,1.32,131.21969696969697
2017-09-08,170.95,1.32,129.50757575757575
2017-09-11,173.51,1.32,131.4469696969697
2017-09-12,172.96,1.32,131.03030303030303
2017-09-13,173.05,1.32,131.09848484848484
2017-09-14,170.96,1.32,129.5151515151515
2017-09-15,171.64,1.32,130.030303030303
2017-09-18,170.01,1.32,128.79545454545453
2017-09-19,172.52,1.32,130.6969696969697
2017-09-20,172.17,1.32,130.43181818181816
2017-09-21,171.11,1.32,129.62878787878788
2017-09-22,170.54,1.32,129.1969696969697
2017-09-25,162.87,1.32,123.38636363636364
2017-09-26,164.21,1.32,124.40151515151516
2017-09-27,167.68,1.32,127.03030303030303
2017-09-28,168.73,1.32,127.82575757575756
2017-09-29,170.87,1.32,129.4469696969697
2017-10-02,169.47,1.32,128.38636363636363
2017-10-03,169.96,1.32,128.75757575757575
2017-10-04,168.42,1.32,127.59090909090908
2017-10-05,171.24,1.32,129.72727272727272
2017-10-06,172.23,1.32,130.47727272727272
2017-10-09,172.5,1.32,130.6818181818182
2017-10-10,171.59,1.32,129.99242424242425
2017-10-11,172.74,1.32,130.86363636363637
2017-10-12,172.55,1.32,130.71969696969697
2017-10-13,173.74,1.32,131.62121212121212
2017-10-16,174.52,1.32,132.21212121212122
2017-10-17,176.11,1.32,133.41666666666666
2017-10-18,176.03,1.32,133.3560606060606
2017-10-19,174.56,1.32,132.24242424242425
2017-10-20,174.98,1.32,132.56060606060603
2017-10-23,171.27,1.32,129.75
2017-10-24,171.8,1.32,130.15151515151516
2017-10-25,170.6,1.32,129.24242424242422
2017-10-26,170.63,1.32,129.2651515151515
2017-10-27,177.88,1.32,134.75757575757575
2017-10-30,179.87,1.32,136.2651515151515
2017-10-31,180.06,1.32,136.4090909090909
2017-11-01,182.66,1.32,138.37878787878788
2017-11-02,178.92,1.59,112.52830188679243
2017-11-03,178.92,1.59,112.52830188679243
2017-11-06,180.17,1.59,113.31446540880502
2017-11-07,180.25,1.59,113.36477987421384
2017-11-08,179.56,1.59,112.93081761006289
2017-11-09,179.3,1.59,112.76729559748428
2017-11-10,178.46,1.59,112.23899371069183
2017-11-13,178.77,1.59,112.43396226415095
2017-11-14,178.07,1.59,111.99371069182389
2017-11-15,177.95,1.59,111.91823899371067
2017-11-16,179.59,1.59,112.9496855345912
2017-11-17,179.0,1.59,112.57861635220125
2017-11-20,178.74,1.59,112.41509433962264
2017-11-21,181.86,1.59,114.37735849056604
2017-11-22,180.87,1.59,113.75471698113208
2017-11-24,182.78,1.59,114.95597484276729
2017-11-27,183.03,1.59,115.11320754716981
2017-11-28,182.42,1.59,114.72955974842766
2017-11-29,175.13,1.59,110.1446540880503
2017-11-30,177.18,1.59,111.43396226415094
2017-12-01,175.1,1.59,110.12578616352201
2017-12-04,171.47,1.59,107.84276729559748
2017-12-05,172.83,1.59,108.69811320754717
2017-12-06,176.06,1.59,110.72955974842768
2017-12-07,180.14,1.59,113.29559748427671
2017-12-08,179.0,1.59,112.57861635220125
2017-12-11,179.04,1.59,112.60377358490565
2017-12-12,176.96,1.59,111.29559748427673
2017-12-13,178.3,1.59,112.13836477987421
2017-12-14,178.39,1.59,112.1949685534591
2017-12-15,180.18,1.59,113.32075471698113
2017-12-18,180.82,1.59,113.72327044025157
2017-12-19,179.51,1.59,112.89937106918238
2017-12-20,177.89,1.59,111.88050314465407
2017-12-21,177.45,1.59,111.60377358490565
2017-12-22,177.2,1.59,111.44654088050314
2017-12-26,175.99,1.59,110.68553459119497
2017-12-27,177.62,1.59,111.71069182389937
2017-12-28,177.92,1.59,111.89937106918238
2017-12-29,176.46,1.59,110.98113207547169
2018-01-02,181.42,1.59,114.10062893081759
2018-01-03,184.67,1.59,116.1446540880503
2018-01-04,184.33,1.59,115.93081761006289
2018-01-05,186.85,1.59,117.51572327044025
2018-01-08,188.28,1.59,118.41509433962264
2018-01-09,187.87,1.59,118.15723270440252
2018-01-10,187.84,1.59,118.13836477987421
2018-01-11,187.77,1.59,118.09433962264151
2018-01-12,179.37,1.59,112.81132075471697
2018-01-16,178.39,1.59,112.1949685534591
2018-01-17,177.6,1.59,111.69811320754717
2018-01-18,179.8,1.59,113.08176100628931
2018-01-19,181.29,1.59,114.0188679245283
2018-01-22,185.37,1.59,116.58490566037736
2018-01-23,189.35,1.59,119.0880503144654
2018-01-24,186.55,1.59,117.32704402515724
2018-01-25,187.48,1.59,117.91194968553458
2018-01-26,190.0,1.59,119.49685534591194
2018-01-29,185.98,1.59,116.96855345911949
2018-01-30,187.12,1.59,117.68553459119497
2018-01-31,186.89,1.59,117.54088050314463
2018-02-01,193.09,2.21,87.3710407239819
2018-02-02,190.28,2.21,86.09954751131222
2018-02-05,181.26,2.21,82.01809954751131
2018-02-06,185.31,2.21,83.85067873303167
2018-02-07,180.18,2.21,81.52941176470588
2018-02-08,171.58,2.21,77.63800904977376
2018-02-09,176.11,2.21,79.68778280542988
2018-02-12,176.41,2.21,79.82352941176471
2018-02-13,173.15,2.21,78.34841628959276
2018-02-14,179.52,2.21,81.23076923076924
2018-02-15,179.96,2.21,81.42986425339367
2018-02-16,177.36,2.21,80.25339366515838
2018-02-20,176.01,2.21,79.64253393665157
2018-02-21,177.91,2.21,80.50226244343891
2018-02-22,178.99,2.21,80.99095022624435
2018-02-23,183.29,2.21,82.9366515837104
2018-02-26,184.93,2.21,83.67873303167421
2018-02-27,181.46,2.21,82.10859728506787
2018-02-28,178.32,2.21,80.68778280542986
2018-03-01,175.94,2.21,79.61085972850678
2018-03-02,176.62,2.21,79.9185520361991
2018-03-05,180.4,2.21,81.62895927601811
2018-03-06,179.78,2.21,81.34841628959276
2018-03-07,183.71,2.21,83.12669683257919
2018-03-08,182.34,2.21,82.50678733031674
2018-03-09,185.23,2.21,83.81447963800905
2018-03-12,184.76,2.21,83.60180995475113
2018-03-13,181.88,2.21,82.29864253393666
2018-03-14,184.19,2.21,83.34389140271493
2018-03-15,183.86,2.21,83.19457013574662
2018-03-16,185.09,2.21,83.75113122171946
2018-03-19,172.56,2.21,78.08144796380091
2018-03-20,168.15,2.21,76.08597285067874
2018-03-21,169.39,2.21,76.6470588235294
2018-03-22,164.89,2.21,74.61085972850678
2018-03-23,159.39,2.21,72.12217194570135
2018-03-26,160.06,2.21,72.42533936651584
2018-03-27,152.22,2.21,68.87782805429865
2018-03-28,153.03,2.21,69.24434389140272
2018-03-29,159.79,2.21,72.30316742081448
2018-04-02,155.39,2.21,70.31221719457012
2018-04-03,156.11,2.21,70.63800904977376
2018-04-04,155.1,2.21,70.18099547511312
2018-04-05,159.34,2.21,72.09954751131222
2018-04-06,157.2,2.21,71.13122171945702
2018-04-09,157.93,2.21,71.46153846153847
2018-04-10,165.04,2.21,74.67873303167421
2018-04-11,166.32,2.21,75.2579185520362
2018-04-12,163.87,2.21,74.14932126696833
2018-04-13,164.52,2.21,74.44343891402715
2018-04-16,164.83,2.21,74.58371040723982
2018-04-17,168.66,2.21,76.31674208144797
2018-04-18,166.36,2.21,75.27601809954751
2018-04-19,168.1,2.21,76.06334841628959
2018-04-20,166.28,2.21,75.23981900452489
2018-04-23,165.84,2.21,75.04072398190046
2018-04-24,159.69,2.21,72.2579185520362
2018-04-25,159.69,2.21,72.2579185520362
2018-04-26,174.16,1.69,103.05325443786982
2018-04-27,173.59,1.69,102.71597633136095
2018-04-30,172.0,1.69,101.77514792899409
2018-05-01,173.86,1.69,102.87573964497042
2018-05-02,176.07,1.69,104.18343195266272
2018-05-03,174.02,1.69,102.97041420118344
2018-05-04,176.61,1.69,104.50295857988166
2018-05-07,177.97,1.69,105.3076923076923
2018-05-08,178.92,1.69,105.8698224852071
2018-05-09,182.66,1.69,108.0828402366864
2018-05-10,185.53,1.69,109.7810650887574
2018-05-11,186.99,1.69,110.6449704142012
2018-05-14,186.64,1.69,110.4378698224852
2018-05-15,184.32,1.69,109.06508875739645
2018-05-16,183.2,1.69,108.40236686390533
2018-05-17,183.76,1.69,108.73372781065089
2018-05-18,182.68,1.69,108.09467455621302
2018-05-21,184.49,1.69,109.16568047337279
2018-05-22,183.8,1.69,108.75739644970415
2018-05-23,186.9,1.69,110.59171597633137
2018-05-24,185.93,1.69,110.01775147928994
2018-05-25,184.92,1.69,109.42011834319526
2018-05-29,185.74,1.69,109.90532544378699
2018-05-30,187.67,1.69,111.04733727810651
2018-05-31,191.78,1.69,113.47928994082841
2018-06-01,193.99,1.69,114.78698224852072
2018-06-04,193.28,1.69,114.36686390532545
2018-06-05,192.94,1.69,114.16568047337279
2018-06-06,191.34,1.69,113.21893491124261
2018-06-07,188.18,1.69,111.3491124260355
2018-06-08,189.1,1.69,111.89349112426035
2018-06-11,191.54,1.69,113.33727810650888
2018-06-12,192.4,1.69,113.84615384615385
2018-06-13,192.41,1.69,113.85207100591717
2018-06-14,196.81,1.69,116.45562130177515
2018-06-15,195.85,1.69,115.88757396449704
2018-06-18,198.31,1.69,117.34319526627219
2018-06-19,197.49,1.69,116.85798816568048
2018-06-20,202.0,1.69,119.52662721893492
2018-06-21,201.5,1.69,119.23076923076924
2018-06-22,201.74,1.69,119.37278106508877
2018-06-25,196.35,1.69,116.18343195266272
2018-06-26,199.0,1.69,117.75147928994083
2018-06-27,195.84,1.69,115.88165680473374
2018-06-28,196.23,1.69,116.11242603550295
2018-06-29,194.32,1.69,114.98224852071006
2018-07-02,197.36,1.69,116.7810650887574
2018-07-03,192.73,1.69,114.0414201183432
2018-07-05,198.45,1.69,117.42603550295858
2018-07-06,203.23,1.69,120.25443786982248
2018-07-09,204.74,1.69,121.14792899408285
2018-07-10,203.54,1.69,120.43786982248521
2018-07-11,202.54,1.69,119.84615384615384
2018-07-12,206.92,1.69,122.4378698224852
2018-07-13,207.32,1.69,122.67455621301775
2018-07-16,207.23,1.69,122.62130177514793
2018-07-17,209.99,1.69,124.2544378698225
2018-07-18,209.36,1.69,123.88165680473374
2018-07-19,208.09,1.69,123.1301775147929
2018-07-20,209.94,1.69,124.22485207100593
2018-07-23,210.91,1.69,124.79881656804734
2018-07-24,214.67,1.69,127.02366863905326
2018-07-25,217.5,1.69,128.698224852071
2018-07-26,176.26,1.74,101.29885057471265
2018-07-27,174.89,1.74,100.51149425287356
2018-07-30,171.06,1.74,98.3103448275862
2018-07-31,172.58,1.74,99.18390804597702
2018-08-01,171.65,1.74,98.64942528735632
2018-08-02,176.37,1.74,101.36206896551724
2018-08-03,177.78,1.74,102.17241379310344
2018-08-06,185.69,1.74,106.7183908045977
2018-08-07,183.81,1.74,105.63793103448276
2018-08-08,185.18,1.74,106.42528735632185
2018-08-09,183.09,1.74,105.22413793103449
2018-08-10,180.26,1.74,103.59770114942528
2018-08-13,180.05,1.74,103.47701149425288
2018-08-14,181.11,1.74,104.08620689655173
2018-08-15,179.53,1.74,103.17816091954023
2018-08-16,174.7,1.74,100.40229885057471
2018-08-17,173.8,1.74,99.88505747126437
2018-08-20,172.5,1.74,99.13793103448276
2018-08-21,172.62,1.74,99.20689655172414
2018-08-22,173.64,1.74,99.79310344827586
2018-08-23,172.9,1.74,99.36781609195403
2018-08-24,174.65,1.74,100.37356321839081
2018-08-27,177.46,1.74,101.98850574712644
2018-08-28,176.26,1.74,101.29885057471265
2018-08-29,175.9,1.74,101.0919540229885
2018-08-30,177.64,1.74,102.0919540229885
2018-08-31,175.73,1.74,100.99425287356321
2018-09-04,171.16,1.74,98.36781609195403
2018-09-05,167.18,1.74,96.08045977011494
2018-09-06,162.53,1.74,93.4080459770115
2018-09-07,163.04,1.74,93.70114942528735
2018-09-10,164.18,1.74,94.35632183908046
2018-09-11,165.94,1.74,95.36781609195403
2018-09-12,162.0,1.74,93.10344827586206
2018-09-13,161.36,1.74,92.73563218390805
2018-09-14,162.32,1.74,93.28735632183907
2018-09-17,160.58,1.74,92.28735632183908
2018-09-18,160.3,1.74,92.1264367816092
2018-09-19,163.06,1.74,93.71264367816092
2018-09-20,166.02,1.74,95.41379310344828
2018-09-21,162.93,1.74,93.63793103448276
2018-09-24,165.41,1.74,95.0632183908046
2018-09-25,164.91,1.74,94.77586206896551
2018-09-26,166.95,1.74,95.94827586206895
2018-09-27,168.84,1.74,97.0344827586207
2018-09-28,164.46,1.74,94.51724137931035
2018-10-01,162.44,1.74,93.35632183908046
2018-10-02,159.33,1.74,91.56896551724138
2018-10-03,162.43,1.74,93.35057471264368
2018-10-04,158.85,1.74,91.29310344827586
2018-10-05,157.33,1.74,90.41954022988506
2018-10-08,157.25,1.74,90.3735632183908
2018-10-09,157.9,1.74,90.74712643678161
2018-10-10,151.38,1.74,87.0
2018-10-11,153.35,1.74,88.13218390804597
2018-10-12,153.74,1.74,88.35632183908046
2018-10-15,153.52,1.74,88.22988505747126
2018-10-16,158.78,1.74,91.25287356321839
2018-10-17,159.42,1.74,91.62068965517241
2018-10-18,154.92,1.74,89.03448275862068
2018-10-19,154.05,1.74,88.5344827586207
2018-10-22,154.78,1.74,88.95402298850574
2018-10-23,154.39,1.74,88.72988505747125
2018-10-24,146.04,1.74,83.93103448275862
2018-10-25,150.95,1.74,86.75287356321839
2018-10-26,145.37,1.74,83.54597701149426
2018-10-29,142.09,1.74,81.66091954022988
2018-10-30,146.22,1.74,84.03448275862068
2018-10-31,151.79,1.76,86.24431818181817
2018-11-01,151.75,1.76,86.2215909090909
2018-11-02,150.35,1.76,85.42613636363636
2018-11-05,148.68,1.76,84.47727272727273
2018-11-06,149.94,1.76,85.19318181818181
2018-11-07,151.53,1.76,86.0965909090909
2018-11-08,147.87,1.76,84.01704545454545
2018-11-09,144.96,1.76,82.36363636363637
2018-11-12,141.55,1.76,80.42613636363637
2018-11-13,142.16,1.76,80.77272727272727
2018-11-14,144.22,1.76,81.94318181818181
2018-11-15,143.85,1.76,81.73295454545455
2018-11-16,139.53,1.76,79.2784090909091
2018-11-19,131.55,1.76,74.74431818181819
2018-11-20,132.43,1.76,75.24431818181819
2018-11-21,134.82,1.76,76.60227272727272
2018-11-23,131.73,1.76,74.8465909090909
2018-11-26,136.38,1.76,77.48863636363636
2018-11-27,135.0,1.76,76.70454545454545
2018-11-28,136.76,1.76,77.70454545454545
2018-11-29,138.68,1.76,78.79545454545455
2018-11-30,140.61,1.76,79.89204545454547
2018-12-03,141.09,1.76,80.16477272727273
2018-12-04,137.93,1.76,78.36931818181819
2018-12-06,139.63,1.76,79.33522727272727
2018-12-07,137.42,1.76,78.07954545454545
2018-12-10,141.85,1.76,80.5965909090909
2018-12-11,142.08,1.76,80.72727272727273
2018-12-12,144.5,1.76,82.10227272727273
2018-12-13,145.01,1.76,82.39204545454545
2018-12-14,144.06,1.76,81.85227272727273
2018-12-17,140.19,1.76,79.6534090909091
2018-12-18,143.66,1.76,81.625
2018-12-19,133.24,1.76,75.70454545454545
2018-12-20,133.4,1.76,75.79545454545455
2018-12-21,124.95,1.76,70.99431818181819
2018-12-24,124.06,1.76,70.48863636363636
2018-12-26,134.18,1.76,76.23863636363637
2018-12-27,134.52,1.76,76.43181818181819
2018-12-28,133.2,1.76,75.68181818181817
2018-12-31,131.09,1.76,74.48295454545455
2019-01-02,135.68,1.76,77.0909090909091
2019-01-03,131.74,1.76,74.85227272727273
2019-01-04,137.95,1.76,78.38068181818181
2019-01-07,138.05,1.76,78.4375
2019-01-08,142.53,1.76,80.98295454545455
2019-01-09,144.23,1.76,81.94886363636363
2019-01-10,144.2,1.76,81.93181818181817
2019-01-11,143.8,1.76,81.70454545454547
2019-01-14,145.39,1.76,82.60795454545453
2019-01-15,148.95,1.76,84.63068181818181
2019-01-16,147.54,1.76,83.82954545454545
2019-01-17,148.3,1.76,84.26136363636364
2019-01-18,150.04,1.76,85.25
2019-01-22,147.57,1.76,83.8465909090909
2019-01-23,144.3,1.76,81.98863636363637
2019-01-24,145.83,1.76,82.85795454545455
2019-01-25,149.01,1.76,84.66477272727272
2019-01-28,147.47,1.76,83.78977272727272
2019-01-29,144.19,1.76,81.92613636363636
2019-01-30,150.42,1.76,85.46590909090908
2019-01-31,166.69,2.38,70.03781512605042
2019-02-01,165.71,2.38,69.62605042016807
2019-02-04,169.25,2.38,71.11344537815127
2019-02-05,171.16,2.38,71.91596638655463
2019-02-06,170.49,2.38,71.63445378151262
2019-02-07,166.38,2.38,69.90756302521008
2019-02-08,167.33,2.38,70.30672268907564
2019-02-11,165.79,2.38,69.65966386554622
2019-02-12,165.04,2.38,69.34453781512605
2019-02-13,164.07,2.38,68.93697478991596
2019-02-14,163.95,2.38,68.88655462184873
2019-02-15,162.5,2.38,68.27731092436976
2019-02-19,162.29,2.38,68.1890756302521
2019-02-20,162.56,2.38,68.30252100840336
2019-02-21,160.04,2.38,67.24369747899159
2019-02-22,161.89,2.38,68.02100840336134
2019-02-25,164.62,2.38,69.16806722689076
2019-02-26,164.13,2.38,68.96218487394958
2019-02-27,162.81,2.38,68.4075630252101
2019-02-28,161.45,2.38,67.83613445378151
2019-03-01,162.28,2.38,68.18487394957984
2019-03-04,167.37,2.38,70.32352941176471
2019-03-05,171.26,2.38,71.95798319327731
2019-03-06,172.51,2.38,72.48319327731092
2019-03-07,169.13,2.38,71.06302521008404
2019-03-08,169.6,2.38,71.26050420168067
2019-03-11,172.07,2.38,72.2983193277311
2019-03-12,171.92,2.38,72.23529411764706
2019-03-13,173.37,2.38,72.84453781512606
2019-03-14,170.17,2.38,71.5
2019-03-15,165.98,2.38,69.73949579831933
2019-03-18,160.47,2.38,67.42436974789916
2019-03-19,161.57,2.38,67.88655462184875
2019-03-20,165.44,2.38,69.51260504201682
2019-03-21,166.08,2.38,69.78151260504202
2019-03-22,164.34,2.38,69.05042016806723
2019-03-25,166.29,2.38,69.86974789915966
2019-03-26,167.68,2.38,70.45378151260505
2019-03-27,165.87,2.38,69.69327731092437
2019-03-28,165.55,2.38,69.55882352941177
2019-03-29,166.69,2.38,70.03781512605042
2019-04-01,168.7,2.38,70.88235294117646
2019-04-02,174.2,2.38,73.19327731092437
2019-04-03,173.54,2.38,72.91596638655462
2019-04-04,176.02,2.38,73.95798319327731
2019-04-05,175.72,2.38,73.83193277310924
2019-04-08,174.93,2.38,73.5
2019-04-09,177.58,2.38,74.61344537815127
2019-04-10,177.82,2.38,74.71428571428571
2019-04-11,177.51,2.38,74.58403361344537
2019-04-12,179.1,2.38,75.25210084033614
2019-04-15,179.65,2.38,75.48319327731093
2019-04-16,178.87,2.38,75.15546218487395
2019-04-17,178.78,2.38,75.11764705882354
2019-04-18,178.28,2.38,74.90756302521008
2019-04-22,181.44,2.38,76.23529411764706
2019-04-23,183.78,2.38,77.21848739495799
2019-04-24,182.58,2.38,76.71428571428572
2019-04-25,193.26,1.57608,122.62067915334246
2019-04-26,191.49,1.57608,121.49763971372013
2019-04-29,194.78,1.57608,123.58509720318766
2019-04-30,193.4,1.57608,122.7095071316177
2019-05-01,193.03,1.57608,122.47474747474749
2019-05-02,192.53,1.57608,122.15750469519314
2019-05-03,195.47,1.57608,124.02289223897264
2019-05-06,193.88,1.57608,123.01406019998986
2019-05-07,189.77,1.57608,120.4063245520532
2019-05-08,189.54,1.57608,120.2603928734582
2019-05-09,188.65,1.57608,119.6957007258515
2019-05-10,188.34,1.57608,119.4990102025278
2019-05-13,181.54,1.57608,115.1845084005888
2019-05-14,180.73,1.57608,114.67057509771078
2019-05-15,186.27,1.57608,118.18562509517285
2019-05-16,186.99,1.57608,118.6424546977311
2019-05-17,185.3,1.57608,117.57017410283743
2019-05-20,182.72,1.57608,115.93320136033704
2019-05-21,184.82,1.57608,117.26562103446525
2019-05-22,185.32,1.57608,117.58286381401959
2019-05-23,180.87,1.57608,114.759403075986
2019-05-24,181.06,1.57608,114.87995533221664
2019-05-28,184.31,1.57608,116.94203339931984
2019-05-29,182.19,1.57608,115.59692401400945
2019-05-30,183.01,1.57608,116.11720217247856
2019-05-31,177.47,1.57608,112.6021521750165
2019-06-03,164.15,1.57608,104.15080452768896
2019-06-04,167.5,1.57608,106.27633115070302
2019-06-05,168.17,1.57608,106.70143647530583
2019-06-06,168.33,1.57608,106.80295416476322
2019-06-07,173.35,1.57608,109.98807167148875
2019-06-10,174.82,1.57608,110.92076544337851
2019-06-11,178.1,1.57608,113.00187807725496
2019-06-12,175.04,1.57608,111.06035226638242
2019-06-13,177.47,1.57608,112.6021521750165
2019-06-14,181.33,1.57608,115.051266433176
2019-06-17,189.01,1.57608,119.9241155271306
2019-06-18,188.47,1.57608,119.58149332521192
2019-06-19,187.48,1.57608,118.95335262169434
2019-06-20,189.53,1.57608,120.25404801786712
2019-06-21,191.14,1.57608,121.27556976803207
2019-06-24,192.6,1.57608,122.20191868433075
2019-06-25,188.84,1.57608,119.81625298208213
2019-06-26,187.66,1.57608,119.0675600223339
2019-06-27,189.5,1.57608,120.23501345109386
2019-06-28,193.0,1.57608,122.45571290797422
2019-07-01,193.0,1.57608,122.45571290797422
2019-07-02,195.0,1.57608,123.72468402619157
2019-07-03,197.2,1.57608,125.12055225623065
2019-07-05,196.4,1.57608,124.61296380894372
2019-07-08,195.76,1.57608,124.20689305111415
2019-07-09,199.21,1.57608,126.3958682300391
2019-07-10,202.73,1.57608,128.62925739810163
2019-07-11,201.23,1.57608,127.67752905943861
2019-07-12,204.87,1.57608,129.98705649459419
2019-07-15,203.91,1.57608,129.37795035784987
2019-07-16,203.84,1.57608,129.33353636871226
2019-07-17,201.8,1.57608,128.03918582813057
2019-07-18,200.78,1.57608,127.39201055783971
2019-07-19,198.36,1.57608,125.85655550479673
2019-07-22,202.32,1.57608,128.36911831886707
2019-07-23,202.36,1.57608,128.39449774123142
2019-07-24,204.66,1.57608,129.85381452718136
2019-07-25,200.71,1.28653,156.0087988620553
2019-07-26,199.75,1.28653,155.26260561354962
2019-07-29,195.94,1.28653,152.30115115854275
2019-07-30,197.04,1.28653,153.15616425578884
2019-07-31,194.23,1.28653,150.97199443464203
2019-08-01,192.73,1.28653,149.8060674838519
2019-08-02,189.02,1.28653,146.92234149223106
2019-08-05,181.73,1.28653,141.2559365113911
2019-08-06,184.51,1.28653,143.4167877935221
2019-08-07,185.15,1.28653,143.91424995919257
2019-08-08,190.16,1.28653,147.80844597483153
2019-08-09,187.85,1.28653,146.01291847061475
2019-08-12,185.37,1.28653,144.08525257864179
2019-08-13,188.45,1.28653,146.4792892509308
2019-08-14,179.71,1.28653,139.68582155099378
2019-08-15,182.59,1.28653,141.92440129651078
2019-08-16,183.7,1.28653,142.78718724009545
2019-08-19,186.17,1.28653,144.70708028572983
2019-08-20,183.81,1.28653,142.87268854982005
2019-08-21,183.55,1.28653,142.67059454501646
2019-08-22,182.04,1.28653,141.49689474788772
2019-08-23,177.75,1.28653,138.162343668628
2019-08-26,180.36,1.28653,140.19105656300283
2019-08-27,181.3,1.28653,140.9217041188313
2019-08-28,181.76,1.28653,141.2792550504069
2019-08-29,185.57,1.28653,144.24070950541378
2019-08-30,185.67,1.28653,144.3184379687998
2019-09-03,182.39,1.28653,141.76894436973876
2019-09-04,187.14,1.28653,145.4610463805741
2019-09-05,190.9,1.28653,148.383636603888
2019-09-06,187.49,1.28653,145.73309600242513
2019-09-09,188.76,1.28653,146.72024748742743
2019-09-10,186.17,1.28653,144.70708028572983
2019-09-11,188.49,1.28653,146.51038063628522
2019-09-12,187.47,1.28653,145.71755030974793
2019-09-13,187.19,1.28653,145.49991061226712
2019-09-16,186.22,1.28653,144.74594451742283
2019-09-17,188.08,1.28653,146.1916939364026
2019-09-18,188.14,1.28653,146.23833101443418
2019-09-19,190.14,1.28653,147.7929002821543
2019-09-20,189.93,1.28653,147.6296705090437
2019-09-23,186.82,1.28653,145.21231529773888
2019-09-24,181.28,1.28653,140.9061584261541
2019-09-25,182.8,1.28653,142.0876310696214
2019-09-26,180.11,1.28653,139.99673540453782
2019-09-27,177.1,1.28653,137.65710865661896
2019-09-30,178.08,1.28653,138.41884759780186
2019-10-01,175.81,1.28653,136.6544114789395
2019-10-02,174.6,1.28653,135.71389707196877
2019-10-03,179.38,1.28653,139.42931762181993
2019-10-04,180.45,1.28653,140.26101218005022
2019-10-07,179.68,1.28653,139.66250301197798
2019-10-08,177.75,1.28653,138.162343668628
2019-10-09,179.85,1.28653,139.79464139973416
2019-10-10,180.03,1.28653,139.934552633829
2019-10-11,184.19,1.28653,143.1680567106869
2019-10-14,183.28,1.28653,142.46072769387422
2019-10-15,188.89,1.28653,146.82129448982923
2019-10-16,189.55,1.28653,147.3343023481769
2019-10-17,190.39,1.28653,147.98722144061932
2019-10-18,185.85,1.28653,144.4583492028946
2019-10-21,189.76,1.28653,147.4975321212875
2019-10-22,182.34,1.28653,141.73008013804576
2019-10-23,186.15,1.28653,144.69153459305264
2019-10-24,186.38,1.28653,144.87031005884046
2019-10-25,187.89,1.28653,146.04400985596916
2019-10-28,189.4,1.28653,147.21770965309787
2019-10-29,189.31,1.28653,147.14775403605046
