date,DISCK,DISCK_EPS,PE Ratio
2013-11-26,40.11,0.71,56.49295774647887
2013-11-27,40.24,0.71,56.676056338028175
2013-11-29,40.38,0.71,56.87323943661973
2013-12-02,40.06,0.71,56.422535211267615
2013-12-03,39.51,0.71,55.647887323943664
2013-12-04,38.94,0.71,54.84507042253521
2013-12-05,38.81,0.71,54.66197183098592
2013-12-06,39.42,0.71,55.521126760563384
2013-12-09,39.46,0.71,55.5774647887324
2013-12-10,39.29,0.71,55.33802816901409
2013-12-11,39.03,0.71,54.971830985915496
2013-12-12,38.26,0.71,53.88732394366197
2013-12-13,38.2,0.71,53.802816901408455
2013-12-16,38.73,0.71,54.54929577464789
2013-12-17,38.8,0.71,54.647887323943664
2013-12-18,39.82,0.71,56.08450704225353
2013-12-19,39.86,0.71,56.140845070422536
2013-12-20,40.45,0.71,56.9718309859155
2013-12-23,40.72,0.71,57.352112676056336
2013-12-24,40.92,0.71,57.633802816901415
2013-12-26,41.15,0.71,57.95774647887324
2013-12-27,41.17,0.71,57.98591549295775
2013-12-30,41.79,0.71,58.859154929577464
2013-12-31,41.93,0.71,59.056338028169016
2014-01-02,41.26,0.71,58.11267605633803
2014-01-03,41.06,0.71,57.83098591549297
2014-01-06,40.37,0.71,56.859154929577464
2014-01-07,39.99,0.71,56.32394366197184
2014-01-08,39.07,0.71,55.02816901408451
2014-01-09,39.22,0.71,55.23943661971831
2014-01-10,38.78,0.71,54.61971830985916
2014-01-13,37.61,0.71,52.971830985915496
2014-01-14,37.86,0.71,53.32394366197183
2014-01-15,37.92,0.71,53.40845070422536
2014-01-16,37.66,0.71,53.04225352112676
2014-01-17,37.26,0.71,52.478873239436616
2014-01-21,37.06,0.71,52.19718309859155
2014-01-22,37.15,0.71,52.32394366197183
2014-01-23,36.99,0.71,52.09859154929578
2014-01-24,36.79,0.71,51.816901408450704
2014-01-27,35.88,0.71,50.53521126760564
2014-01-28,36.06,0.71,50.7887323943662
2014-01-29,36.3,0.71,51.12676056338028
2014-01-30,36.99,0.71,52.09859154929578
2014-01-31,36.86,0.71,51.91549295774648
2014-02-03,36.15,0.71,50.91549295774648
2014-02-04,36.26,0.71,51.070422535211264
2014-02-05,36.7,0.71,51.69014084507043
2014-02-06,37.67,0.71,53.056338028169016
2014-02-07,38.01,0.71,53.53521126760563
2014-02-10,37.9,0.71,53.38028169014085
2014-02-11,38.03,0.71,53.563380281690144
2014-02-12,38.04,0.71,53.5774647887324
2014-02-13,36.42,0.71,51.29577464788733
2014-02-14,37.39,0.71,52.66197183098592
2014-02-18,37.31,0.71,52.549295774647895
2014-02-19,37.71,0.71,53.11267605633803
2014-02-20,38.28,0.83,46.12048192771085
2014-02-21,38.67,0.83,46.59036144578314
2014-02-24,38.58,0.83,46.48192771084337
2014-02-25,38.25,0.83,46.08433734939759
2014-02-26,38.03,0.83,45.81927710843374
2014-02-27,38.16,0.83,45.97590361445783
2014-02-28,38.56,0.83,46.45783132530121
2014-03-03,38.22,0.83,46.04819277108434
2014-03-04,39.1,0.83,47.108433734939766
2014-03-05,39.21,0.83,47.24096385542169
2014-03-06,39.88,0.83,48.048192771084345
2014-03-07,39.65,0.83,47.7710843373494
2014-03-10,40.0,0.83,48.19277108433735
2014-03-11,39.43,0.83,47.506024096385545
2014-03-12,39.63,0.83,47.746987951807235
2014-03-13,39.08,0.83,47.08433734939759
2014-03-14,38.87,0.83,46.83132530120482
2014-03-17,38.67,0.83,46.59036144578314
2014-03-18,38.83,0.83,46.78313253012048
2014-03-19,38.7,0.83,46.62650602409639
2014-03-20,38.51,0.83,46.397590361445786
2014-03-21,38.9,0.83,46.867469879518076
2014-03-24,38.44,0.83,46.31325301204819
2014-03-25,38.29,0.83,46.13253012048193
2014-03-26,38.07,0.83,45.867469879518076
2014-03-27,37.86,0.83,45.6144578313253
2014-03-28,38.25,0.83,46.08433734939759
2014-03-31,38.53,0.83,46.42168674698796
2014-04-01,39.2,0.83,47.22891566265061
2014-04-02,39.36,0.83,47.42168674698795
2014-04-03,39.29,0.83,47.337349397590366
2014-04-04,38.81,0.83,46.75903614457832
2014-04-07,37.72,0.83,45.445783132530124
2014-04-08,37.45,0.83,45.12048192771085
2014-04-09,37.78,0.83,45.51807228915663
2014-04-10,37.16,0.83,44.77108433734939
2014-04-11,36.42,0.83,43.87951807228916
2014-04-14,36.13,0.83,43.53012048192772
2014-04-15,35.88,0.83,43.22891566265061
2014-04-16,36.35,0.83,43.79518072289157
2014-04-17,36.38,0.83,43.83132530120483
2014-04-21,36.22,0.83,43.63855421686747
2014-04-22,36.29,0.83,43.72289156626506
2014-04-23,36.08,0.83,43.46987951807229
2014-04-24,35.99,0.83,43.36144578313253
2014-04-25,35.77,0.83,43.09638554216868
2014-04-28,35.06,0.83,42.24096385542169
2014-04-29,34.97,0.83,42.13253012048193
2014-04-30,35.06,0.83,42.24096385542169
2014-05-01,35.31,0.83,42.5421686746988
2014-05-02,35.37,0.83,42.6144578313253
2014-05-05,35.76,0.83,43.08433734939759
2014-05-06,34.15,0.66,51.742424242424235
2014-05-07,33.47,0.66,50.71212121212121
2014-05-08,34.1,0.66,51.666666666666664
2014-05-09,33.49,0.66,50.74242424242424
2014-05-12,33.89,0.66,51.348484848484844
2014-05-13,33.65,0.66,50.98484848484848
2014-05-14,33.56,0.66,50.84848484848485
2014-05-15,33.6,0.66,50.90909090909091
2014-05-16,33.95,0.66,51.439393939393945
2014-05-19,34.33,0.66,52.01515151515151
2014-05-20,34.25,0.66,51.89393939393939
2014-05-21,36.01,0.66,54.560606060606055
2014-05-22,36.44,0.66,55.212121212121204
2014-05-23,37.56,0.66,56.90909090909091
2014-05-27,37.92,0.66,57.45454545454545
2014-05-28,38.4,0.66,58.18181818181818
2014-05-29,37.84,0.66,57.333333333333336
2014-05-30,37.47,0.66,56.772727272727266
2014-06-02,38.3,0.66,58.030303030303024
2014-06-03,38.62,0.66,58.51515151515151
2014-06-04,38.79,0.66,58.772727272727266
2014-06-05,39.24,0.66,59.45454545454545
2014-06-06,39.38,0.66,59.666666666666664
2014-06-09,39.41,0.66,59.712121212121204
2014-06-10,39.34,0.66,59.60606060606061
2014-06-11,38.72,0.66,58.666666666666664
2014-06-12,38.65,0.66,58.560606060606055
2014-06-13,38.25,0.66,57.95454545454545
2014-06-16,38.13,0.66,57.77272727272727
2014-06-17,38.19,0.66,57.86363636363636
2014-06-18,38.01,0.66,57.590909090909086
2014-06-19,37.45,0.66,56.74242424242424
2014-06-20,36.65,0.66,55.530303030303024
2014-06-23,36.8,0.66,55.75757575757575
2014-06-24,36.79,0.66,55.742424242424235
2014-06-25,36.71,0.66,55.62121212121212
2014-06-26,36.04,0.66,54.6060606060606
2014-06-27,36.15,0.66,54.772727272727266
2014-06-30,36.29,0.66,54.984848484848484
2014-07-01,37.2,0.66,56.36363636363637
2014-07-02,37.56,0.66,56.90909090909091
2014-07-03,37.9,0.66,57.42424242424242
2014-07-07,37.71,0.66,57.13636363636363
2014-07-08,37.65,0.66,57.04545454545454
2014-07-09,38.56,0.66,58.42424242424242
2014-07-10,38.54,0.66,58.39393939393939
2014-07-11,38.92,0.66,58.96969696969697
2014-07-14,38.49,0.66,58.31818181818182
2014-07-15,38.7,0.66,58.63636363636364
2014-07-16,41.04,0.66,62.18181818181818
2014-07-17,41.73,0.66,63.22727272727272
2014-07-18,42.0,0.66,63.63636363636363
2014-07-21,41.58,0.66,62.99999999999999
2014-07-22,41.17,0.66,62.378787878787875
2014-07-23,40.7,0.66,61.66666666666667
2014-07-24,40.64,0.66,61.57575757575757
2014-07-25,40.76,0.66,61.75757575757575
2014-07-28,40.88,0.66,61.93939393939394
2014-07-29,40.72,0.66,61.696969696969695
2014-07-30,41.31,0.66,62.59090909090909
2014-07-31,42.05,1.09,38.57798165137614
2014-08-01,40.92,1.09,37.54128440366972
2014-08-04,41.58,1.09,38.146788990825684
2014-08-05,41.4,1.09,37.981651376146786
2014-08-06,40.61,1.09,37.25688073394495
2014-08-07,39.78,1.09,36.49541284403669
2014-08-08,40.96,1.09,37.57798165137614
2014-08-11,40.97,1.09,37.58715596330275
2014-08-12,40.73,1.09,37.366972477064216
2014-08-13,40.94,1.09,37.55963302752293
2014-08-14,40.96,1.09,37.57798165137614
2014-08-15,41.62,1.09,38.183486238532105
2014-08-18,42.36,1.09,38.862385321100916
2014-08-19,42.73,1.09,39.20183486238532
2014-08-20,43.2,1.09,39.63302752293578
2014-08-21,43.19,1.09,39.62385321100917
2014-08-22,43.06,1.09,39.5045871559633
2014-08-25,42.79,1.09,39.25688073394495
2014-08-26,43.09,1.09,39.53211009174312
2014-08-27,42.92,1.09,39.37614678899082
2014-08-28,42.91,1.09,39.366972477064216
2014-08-29,42.97,1.09,39.42201834862385
2014-09-02,43.61,1.09,40.0091743119266
2014-09-03,43.14,1.09,39.57798165137614
2014-09-04,43.03,1.09,39.477064220183486
2014-09-05,42.63,1.09,39.11009174311926
2014-09-08,42.16,1.09,38.678899082568805
2014-09-09,40.25,1.09,36.92660550458715
2014-09-10,40.32,1.09,36.99082568807339
2014-09-11,39.92,1.09,36.62385321100917
2014-09-12,38.8,1.09,35.596330275229356
2014-09-15,38.53,1.09,35.34862385321101
2014-09-16,38.97,1.09,35.752293577981646
2014-09-17,39.35,1.09,36.100917431192656
2014-09-18,39.42,1.09,36.1651376146789
2014-09-19,39.52,1.09,36.25688073394495
2014-09-22,38.57,1.09,35.38532110091743
2014-09-23,37.67,1.09,34.559633027522935
2014-09-24,37.54,1.09,34.44036697247706
2014-09-25,37.6,1.09,34.49541284403669
2014-09-26,38.19,1.09,35.03669724770642
2014-09-29,37.21,1.09,34.137614678899084
2014-09-30,37.28,1.09,34.20183486238532
2014-10-01,36.02,1.09,33.04587155963303
2014-10-02,36.05,1.09,33.07339449541284
2014-10-03,36.77,1.09,33.73394495412844
2014-10-06,36.57,1.09,33.55045871559633
2014-10-07,35.41,1.09,32.486238532110086
2014-10-08,36.01,1.09,33.03669724770642
2014-10-09,34.94,1.09,32.05504587155963
2014-10-10,34.53,1.09,31.678899082568805
2014-10-13,33.46,1.09,30.69724770642202
2014-10-14,33.84,1.09,31.045871559633028
2014-10-15,33.85,1.09,31.05504587155963
2014-10-16,33.97,1.09,31.165137614678894
2014-10-17,34.38,1.09,31.541284403669724
2014-10-20,34.16,1.09,31.3394495412844
2014-10-21,35.9,1.09,32.93577981651376
2014-10-22,34.48,1.09,31.633027522935773
2014-10-23,35.69,1.09,32.74311926605504
2014-10-24,36.19,1.09,33.20183486238532
2014-10-27,36.19,1.09,33.20183486238532
2014-10-28,37.05,1.09,33.990825688073386
2014-10-29,36.66,1.09,33.63302752293578
2014-10-30,35.95,1.09,32.981651376146786
2014-10-31,34.99,1.09,32.10091743119266
2014-11-03,35.17,1.09,32.26605504587156
2014-11-04,33.37,-0.46,-72.54347826086956
2014-11-05,34.49,-0.46,-74.97826086956522
2014-11-06,32.87,-0.46,-71.45652173913042
2014-11-07,32.34,-0.46,-70.30434782608697
2014-11-10,31.95,-0.46,-69.45652173913044
2014-11-11,31.54,-0.46,-68.56521739130434
2014-11-12,31.38,-0.46,-68.21739130434783
2014-11-13,32.0,-0.46,-69.56521739130434
2014-11-14,32.32,-0.46,-70.26086956521739
2014-11-17,31.47,-0.46,-68.41304347826086
2014-11-18,32.69,-0.46,-71.06521739130434
2014-11-19,32.49,-0.46,-70.6304347826087
2014-11-20,33.48,-0.46,-72.78260869565216
2014-11-21,33.18,-0.46,-72.13043478260869
2014-11-24,33.8,-0.46,-73.4782608695652
2014-11-25,33.92,-0.46,-73.73913043478261
2014-11-26,33.86,-0.46,-73.6086956521739
2014-11-28,34.01,-0.46,-73.93478260869564
2014-12-01,33.98,-0.46,-73.8695652173913
2014-12-02,34.31,-0.46,-74.58695652173913
2014-12-03,34.69,-0.46,-75.41304347826086
2014-12-04,33.94,-0.46,-73.78260869565217
2014-12-05,33.32,-0.46,-72.43478260869566
2014-12-08,33.23,-0.46,-72.2391304347826
2014-12-09,33.96,-0.46,-73.82608695652173
2014-12-10,33.15,-0.46,-72.06521739130434
2014-12-11,33.19,-0.46,-72.15217391304347
2014-12-12,32.54,-0.46,-70.73913043478261
2014-12-15,31.95,-0.46,-69.45652173913044
2014-12-16,32.29,-0.46,-70.19565217391303
2014-12-17,33.52,-0.46,-72.86956521739131
2014-12-18,34.57,-0.46,-75.15217391304347
2014-12-19,34.54,-0.46,-75.08695652173913
2014-12-22,34.0,-0.46,-73.91304347826086
2014-12-23,34.2,-0.46,-74.34782608695653
2014-12-24,33.99,-0.46,-73.8913043478261
2014-12-26,33.81,-0.46,-73.5
2014-12-29,34.46,-0.46,-74.91304347826087
2014-12-30,34.22,-0.46,-74.39130434782608
2014-12-31,33.72,-0.46,-73.30434782608695
2015-01-02,33.44,-0.46,-72.69565217391303
2015-01-05,32.13,-0.46,-69.84782608695653
2015-01-06,31.12,-0.46,-67.65217391304348
2015-01-07,31.32,-0.46,-68.08695652173913
2015-01-08,31.43,-0.46,-68.32608695652173
2015-01-09,31.17,-0.46,-67.76086956521739
2015-01-12,30.88,-0.46,-67.13043478260869
2015-01-13,30.33,-0.46,-65.93478260869564
2015-01-14,29.17,-0.46,-63.41304347826087
2015-01-15,28.46,-0.46,-61.869565217391305
2015-01-16,28.54,-0.46,-62.04347826086956
2015-01-20,28.23,-0.46,-61.369565217391305
2015-01-21,28.4,-0.46,-61.7391304347826
2015-01-22,28.88,-0.46,-62.78260869565217
2015-01-23,28.98,-0.46,-63.0
2015-01-26,29.14,-0.46,-63.34782608695652
2015-01-27,29.35,-0.46,-63.80434782608695
2015-01-28,28.88,-0.46,-62.78260869565217
2015-01-29,28.77,-0.46,-62.54347826086956
2015-01-30,27.88,-0.46,-60.60869565217391
2015-02-02,28.1,-0.46,-61.08695652173913
2015-02-03,28.38,-0.46,-61.69565217391304
2015-02-04,28.95,-0.46,-62.93478260869565
2015-02-05,28.38,-0.46,-61.69565217391304
2015-02-06,28.91,-0.46,-62.847826086956516
2015-02-09,29.13,-0.46,-63.326086956521735
2015-02-10,29.87,-0.46,-64.93478260869566
2015-02-11,29.55,-0.46,-64.23913043478261
2015-02-12,29.52,-0.46,-64.17391304347825
2015-02-13,30.32,-0.46,-65.91304347826086
2015-02-17,30.03,-0.46,-65.28260869565217
2015-02-18,29.98,-0.46,-65.17391304347827
2015-02-19,29.96,0.38,78.84210526315789
2015-02-20,29.51,0.38,77.65789473684211
2015-02-23,30.34,0.38,79.84210526315789
2015-02-24,30.71,0.38,80.8157894736842
2015-02-25,31.38,0.38,82.57894736842105
2015-02-26,30.84,0.38,81.15789473684211
2015-02-27,30.51,0.38,80.28947368421053
2015-03-02,31.08,0.38,81.78947368421052
2015-03-03,32.54,0.38,85.63157894736842
2015-03-04,32.17,0.38,84.65789473684211
2015-03-05,32.15,0.38,84.60526315789473
2015-03-06,31.77,0.38,83.60526315789474
2015-03-09,31.52,0.38,82.94736842105263
2015-03-10,31.17,0.38,82.02631578947368
2015-03-11,31.35,0.38,82.5
2015-03-12,31.21,0.38,82.13157894736842
2015-03-13,30.97,0.38,81.5
2015-03-16,31.39,0.38,82.60526315789474
2015-03-17,31.04,0.38,81.68421052631578
2015-03-18,30.73,0.38,80.86842105263158
2015-03-19,30.66,0.38,80.6842105263158
2015-03-20,31.38,0.38,82.57894736842105
2015-03-23,31.24,0.38,82.21052631578947
2015-03-24,31.15,0.38,81.97368421052632
2015-03-25,30.16,0.38,79.36842105263158
2015-03-26,29.69,0.38,78.13157894736842
2015-03-27,29.77,0.38,78.34210526315789
2015-03-30,29.79,0.38,78.39473684210526
2015-03-31,29.48,0.38,77.57894736842105
2015-04-01,29.82,0.38,78.47368421052632
2015-04-02,30.65,0.38,80.6578947368421
2015-04-06,31.62,0.38,83.21052631578948
2015-04-07,31.69,0.38,83.39473684210526
2015-04-08,31.77,0.38,83.60526315789474
2015-04-09,32.09,0.38,84.44736842105264
2015-04-10,31.82,0.38,83.73684210526316
2015-04-13,31.67,0.38,83.3421052631579
2015-04-14,31.43,0.38,82.71052631578947
2015-04-15,31.91,0.38,83.97368421052632
2015-04-16,31.76,0.38,83.57894736842105
2015-04-17,31.15,0.38,81.97368421052632
2015-04-20,32.17,0.38,84.65789473684211
2015-04-21,31.77,0.38,83.60526315789474
2015-04-22,31.69,0.38,83.39473684210526
2015-04-23,31.8,0.38,83.6842105263158
2015-04-24,31.02,0.38,81.63157894736842
2015-04-27,30.44,0.38,80.10526315789474
2015-04-28,29.93,0.38,78.76315789473684
2015-04-29,30.17,0.38,79.39473684210526
2015-04-30,30.23,0.38,79.55263157894737
2015-05-01,30.5,0.38,80.26315789473684
2015-05-04,30.9,0.38,81.3157894736842
2015-05-05,30.34,0.38,79.84210526315789
2015-05-06,29.59,0.38,77.86842105263158
2015-05-07,29.08,0.38,76.52631578947368
2015-05-08,28.91,0.38,76.07894736842105
2015-05-11,28.53,0.38,75.07894736842105
2015-05-12,29.38,0.38,77.3157894736842
2015-05-13,29.09,0.38,76.55263157894737
2015-05-14,29.16,0.38,76.73684210526315
2015-05-15,29.46,0.38,77.52631578947368
2015-05-18,30.64,0.38,80.63157894736842
2015-05-19,30.9,0.38,81.3157894736842
2015-05-20,31.07,0.38,81.76315789473684
2015-05-21,31.0,0.38,81.57894736842105
2015-05-22,30.96,0.38,81.47368421052632
2015-05-26,30.61,0.38,80.55263157894737
2015-05-27,31.01,0.38,81.60526315789474
2015-05-28,31.02,0.38,81.63157894736842
2015-05-29,31.45,0.38,82.76315789473684
2015-06-01,31.44,0.38,82.73684210526316
2015-06-02,31.58,0.38,83.10526315789473
2015-06-03,31.5,0.38,82.89473684210526
2015-06-04,31.46,0.38,82.78947368421053
2015-06-05,31.89,0.38,83.92105263157895
2015-06-08,31.42,0.38,82.6842105263158
2015-06-09,30.93,0.38,81.39473684210526
2015-06-10,30.92,0.38,81.36842105263159
2015-06-11,30.77,0.38,80.97368421052632
2015-06-12,30.38,0.38,79.94736842105263
2015-06-15,30.6,0.38,80.52631578947368
2015-06-16,30.83,0.38,81.13157894736841
2015-06-17,31.27,0.38,82.28947368421052
2015-06-18,31.79,0.38,83.6578947368421
2015-06-19,31.95,0.38,84.07894736842105
2015-06-22,31.93,0.38,84.02631578947368
2015-06-23,32.0,0.38,84.21052631578948
2015-06-24,31.76,0.38,83.57894736842105
2015-06-25,31.65,0.38,83.28947368421052
2015-06-26,31.55,0.38,83.02631578947368
2015-06-29,31.0,0.38,81.57894736842105
2015-06-30,31.08,0.38,81.78947368421052
2015-07-01,31.09,0.38,81.8157894736842
2015-07-02,31.25,0.38,82.23684210526315
2015-07-06,31.0,0.38,81.57894736842105
2015-07-07,31.62,0.38,83.21052631578948
2015-07-08,30.85,0.38,81.1842105263158
2015-07-09,30.56,0.38,80.42105263157895
2015-07-10,31.32,0.38,82.42105263157895
2015-07-13,31.46,0.38,82.78947368421053
2015-07-14,31.89,0.38,83.92105263157895
2015-07-15,31.94,0.38,84.05263157894737
2015-07-16,32.68,0.38,86.0
2015-07-17,31.0,0.38,81.57894736842105
2015-07-20,30.24,0.38,79.57894736842104
2015-07-21,29.46,0.38,77.52631578947368
2015-07-22,29.91,0.38,78.71052631578948
2015-07-23,29.66,0.38,78.05263157894737
2015-07-24,29.5,0.38,77.63157894736842
2015-07-27,29.1,0.38,76.57894736842105
2015-07-28,28.89,0.38,76.02631578947368
2015-07-29,29.34,0.38,77.21052631578947
2015-07-30,29.67,0.38,78.07894736842105
2015-07-31,30.3,0.38,79.73684210526316
2015-08-03,30.01,0.38,78.97368421052632
2015-08-04,30.06,0.38,79.10526315789473
2015-08-05,26.72,0.44,60.72727272727273
2015-08-06,27.97,0.44,63.56818181818181
2015-08-07,27.75,0.44,63.06818181818182
2015-08-10,27.96,0.44,63.54545454545455
2015-08-11,27.25,0.44,61.93181818181818
2015-08-12,27.49,0.44,62.47727272727273
2015-08-13,27.25,0.44,61.93181818181818
2015-08-14,27.12,0.44,61.63636363636364
2015-08-17,27.67,0.44,62.88636363636364
2015-08-18,27.75,0.44,63.06818181818182
2015-08-19,27.6,0.44,62.727272727272734
2015-08-20,26.27,0.44,59.70454545454545
2015-08-21,25.99,0.44,59.06818181818181
2015-08-24,24.86,0.44,56.5
2015-08-25,24.21,0.44,55.02272727272727
2015-08-26,25.1,0.44,57.04545454545455
2015-08-27,25.32,0.44,57.54545454545455
2015-08-28,25.71,0.44,58.43181818181819
2015-08-31,25.36,0.44,57.63636363636363
2015-09-01,25.23,0.44,57.34090909090909
2015-09-02,25.5,0.44,57.95454545454545
2015-09-03,25.84,0.44,58.72727272727273
2015-09-04,25.23,0.44,57.34090909090909
2015-09-08,25.81,0.44,58.65909090909091
2015-09-09,25.34,0.44,57.59090909090909
2015-09-10,25.46,0.44,57.86363636363637
2015-09-11,25.38,0.44,57.68181818181818
2015-09-14,24.82,0.44,56.40909090909091
2015-09-15,25.34,0.44,57.59090909090909
2015-09-16,25.93,0.44,58.93181818181818
2015-09-17,26.26,0.44,59.68181818181819
2015-09-18,26.24,0.44,59.63636363636363
2015-09-21,26.63,0.44,60.52272727272727
2015-09-22,25.97,0.44,59.02272727272727
2015-09-23,25.93,0.44,58.93181818181818
2015-09-24,26.0,0.44,59.09090909090909
2015-09-25,25.95,0.44,58.97727272727273
2015-09-28,25.88,0.44,58.81818181818181
2015-09-29,24.7,0.44,56.13636363636363
2015-09-30,24.29,0.44,55.20454545454545
2015-10-01,23.83,0.44,54.15909090909091
2015-10-02,24.39,0.44,55.43181818181818
2015-10-05,25.33,0.44,57.56818181818181
2015-10-06,25.73,0.44,58.47727272727273
2015-10-07,26.42,0.44,60.04545454545455
2015-10-08,27.03,0.44,61.43181818181819
2015-10-09,27.26,0.44,61.95454545454546
2015-10-12,27.21,0.44,61.84090909090909
2015-10-13,27.09,0.44,61.56818181818182
2015-10-14,26.58,0.44,60.40909090909091
2015-10-15,27.11,0.44,61.61363636363636
2015-10-16,26.71,0.44,60.70454545454545
2015-10-19,26.73,0.44,60.75
2015-10-20,27.2,0.44,61.81818181818181
2015-10-21,26.88,0.44,61.090909090909086
2015-10-22,27.65,0.44,62.840909090909086
2015-10-23,27.81,0.44,63.20454545454545
2015-10-26,27.56,0.44,62.63636363636363
2015-10-27,26.94,0.44,61.22727272727273
2015-10-28,27.68,0.44,62.90909090909091
2015-10-29,27.46,0.44,62.409090909090914
2015-10-30,27.52,0.44,62.54545454545455
2015-11-02,27.99,0.44,63.61363636363636
2015-11-03,29.06,0.43,67.5813953488372
2015-11-04,28.61,0.43,66.53488372093024
2015-11-05,27.94,0.43,64.97674418604652
2015-11-06,27.53,0.43,64.0232558139535
2015-11-09,27.57,0.43,64.11627906976744
2015-11-10,28.55,0.43,66.39534883720931
2015-11-11,29.22,0.43,67.95348837209302
2015-11-12,28.87,0.43,67.13953488372093
2015-11-13,28.68,0.43,66.69767441860465
2015-11-16,29.16,0.43,67.81395348837209
2015-11-17,28.7,0.43,66.74418604651163
2015-11-18,29.45,0.43,68.48837209302326
2015-11-19,28.86,0.43,67.11627906976744
2015-11-20,29.06,0.43,67.5813953488372
2015-11-23,29.19,0.43,67.88372093023256
2015-11-24,29.25,0.43,68.02325581395348
2015-11-25,29.32,0.43,68.18604651162791
2015-11-27,29.46,0.43,68.51162790697674
2015-11-30,29.58,0.43,68.7906976744186
2015-12-01,29.53,0.43,68.67441860465117
2015-12-02,28.78,0.43,66.93023255813954
2015-12-03,28.68,0.43,66.69767441860465
2015-12-04,29.4,0.43,68.37209302325581
2015-12-07,29.39,0.43,68.34883720930233
2015-12-08,28.18,0.43,65.53488372093024
2015-12-09,27.29,0.43,63.46511627906977
2015-12-10,27.19,0.43,63.23255813953489
2015-12-11,26.25,0.43,61.04651162790698
2015-12-14,25.35,0.43,58.95348837209303
2015-12-15,25.48,0.43,59.25581395348837
2015-12-16,26.11,0.43,60.72093023255814
2015-12-17,25.38,0.43,59.02325581395349
2015-12-18,24.98,0.43,58.093023255813954
2015-12-21,25.13,0.43,58.44186046511628
2015-12-22,25.53,0.43,59.372093023255815
2015-12-23,25.73,0.43,59.83720930232558
2015-12-24,25.55,0.43,59.418604651162795
2015-12-28,25.35,0.43,58.95348837209303
2015-12-29,25.38,0.43,59.02325581395349
2015-12-30,25.06,0.43,58.27906976744186
2015-12-31,25.22,0.43,58.651162790697676
2016-01-04,25.16,0.43,58.51162790697675
2016-01-05,25.27,0.43,58.76744186046512
2016-01-06,25.1,0.43,58.372093023255815
2016-01-07,24.32,0.43,56.55813953488372
2016-01-08,25.0,0.43,58.139534883720934
2016-01-11,24.85,0.43,57.79069767441861
2016-01-12,25.25,0.43,58.72093023255814
2016-01-13,24.62,0.43,57.25581395348838
2016-01-14,25.42,0.43,59.116279069767444
2016-01-15,25.07,0.43,58.30232558139535
2016-01-19,25.22,0.43,58.651162790697676
2016-01-20,25.02,0.43,58.18604651162791
2016-01-21,25.54,0.43,59.395348837209305
2016-01-22,26.43,0.43,61.46511627906977
2016-01-25,25.92,0.43,60.27906976744187
2016-01-26,27.12,0.43,63.06976744186047
2016-01-27,26.79,0.43,62.30232558139535
2016-01-28,26.44,0.43,61.48837209302326
2016-01-29,27.21,0.43,63.27906976744186
2016-02-01,27.39,0.43,63.697674418604656
2016-02-02,26.06,0.43,60.604651162790695
2016-02-03,26.89,0.43,62.53488372093023
2016-02-04,27.19,0.43,63.23255813953489
2016-02-05,26.59,0.43,61.83720930232558
2016-02-08,25.39,0.43,59.04651162790698
2016-02-09,24.33,0.43,56.581395348837205
2016-02-10,24.28,0.43,56.46511627906977
2016-02-11,23.81,0.43,55.372093023255815
2016-02-12,24.44,0.43,56.83720930232558
2016-02-16,25.03,0.43,58.2093023255814
2016-02-17,26.01,0.43,60.48837209302326
2016-02-18,25.27,0.34,74.3235294117647
2016-02-19,24.94,0.34,73.35294117647058
2016-02-22,25.71,0.34,75.61764705882352
2016-02-23,24.69,0.34,72.61764705882352
2016-02-24,24.82,0.34,73.0
2016-02-25,24.57,0.34,72.26470588235294
2016-02-26,24.58,0.34,72.29411764705881
2016-02-29,24.65,0.34,72.49999999999999
2016-03-01,25.77,0.34,75.79411764705881
2016-03-02,26.0,0.34,76.47058823529412
2016-03-03,26.82,0.34,78.88235294117646
2016-03-04,26.73,0.34,78.61764705882352
2016-03-07,27.09,0.34,79.67647058823529
2016-03-08,26.24,0.34,77.17647058823529
2016-03-09,26.62,0.34,78.29411764705883
2016-03-10,26.57,0.34,78.1470588235294
2016-03-11,27.32,0.34,80.35294117647058
2016-03-14,26.67,0.34,78.44117647058823
2016-03-15,26.29,0.34,77.3235294117647
2016-03-16,27.02,0.34,79.47058823529412
2016-03-17,27.6,0.34,81.17647058823529
2016-03-18,28.0,0.34,82.35294117647058
2016-03-21,27.9,0.34,82.05882352941175
2016-03-22,27.33,0.34,80.38235294117646
2016-03-23,26.44,0.34,77.76470588235294
2016-03-24,26.53,0.34,78.02941176470588
2016-03-28,26.63,0.34,78.3235294117647
2016-03-29,26.64,0.34,78.35294117647058
2016-03-30,26.64,0.34,78.35294117647058
2016-03-31,27.0,0.34,79.41176470588235
2016-04-01,27.48,0.34,80.8235294117647
2016-04-04,27.62,0.34,81.23529411764706
2016-04-05,27.49,0.34,80.85294117647058
2016-04-06,27.7,0.34,81.47058823529412
2016-04-07,26.96,0.34,79.29411764705883
2016-04-08,27.38,0.34,80.52941176470587
2016-04-11,27.51,0.34,80.91176470588235
2016-04-12,27.64,0.34,81.29411764705883
2016-04-13,27.85,0.34,81.91176470588235
2016-04-14,27.61,0.34,81.20588235294117
2016-04-15,27.59,0.34,81.1470588235294
2016-04-18,27.81,0.34,81.79411764705881
2016-04-19,27.68,0.34,81.41176470588235
