date,ZBRA,ZBRA_EPS,PE Ratio
1996-08-01,7.56,0.13,58.153846153846146
1996-08-02,7.78,0.13,59.84615384615385
1996-08-05,7.72,0.13,59.38461538461538
1996-08-06,7.72,0.13,59.38461538461538
1996-08-07,8.17,0.13,62.84615384615385
1996-08-08,9.06,0.13,69.6923076923077
1996-08-09,8.67,0.13,66.6923076923077
1996-08-12,8.44,0.13,64.92307692307692
1996-08-13,8.33,0.13,64.07692307692308
1996-08-14,8.5,0.14,60.71428571428571
1996-08-15,8.5,0.14,60.71428571428571
1996-08-16,8.5,0.14,60.71428571428571
1996-08-19,8.56,0.14,61.14285714285714
1996-08-20,8.44,0.14,60.28571428571428
1996-08-21,8.39,0.14,59.92857142857142
1996-08-22,8.83,0.14,63.07142857142857
1996-08-23,8.94,0.14,63.85714285714285
1996-08-26,9.31,0.14,66.5
1996-08-27,9.22,0.14,65.85714285714286
1996-08-28,9.39,0.14,67.07142857142857
1996-08-29,9.28,0.14,66.28571428571428
1996-08-30,9.39,0.14,67.07142857142857
1996-09-03,9.0,0.14,64.28571428571428
1996-09-04,9.61,0.14,68.64285714285714
1996-09-05,9.39,0.14,67.07142857142857
1996-09-06,9.56,0.14,68.28571428571428
1996-09-09,10.89,0.14,77.78571428571428
1996-09-10,11.22,0.14,80.14285714285714
1996-09-11,11.11,0.14,79.35714285714285
1996-09-12,11.06,0.14,79.0
1996-09-13,11.11,0.14,79.35714285714285
1996-09-16,11.06,0.14,79.0
1996-09-17,11.17,0.14,79.78571428571428
1996-09-18,11.67,0.14,83.35714285714285
1996-09-19,11.5,0.14,82.14285714285714
1996-09-20,11.0,0.14,78.57142857142857
1996-09-23,10.5,0.14,74.99999999999999
1996-09-24,10.94,0.14,78.14285714285714
1996-09-25,10.94,0.14,78.14285714285714
1996-09-26,11.11,0.14,79.35714285714285
1996-09-27,11.44,0.14,81.71428571428571
1996-09-30,11.39,0.14,81.35714285714285
1996-10-01,11.11,0.14,79.35714285714285
1996-10-02,11.22,0.14,80.14285714285714
1996-10-03,10.89,0.14,77.78571428571428
1996-10-04,10.67,0.14,76.21428571428571
1996-10-07,11.06,0.14,79.0
1996-10-08,10.94,0.14,78.14285714285714
1996-10-09,10.67,0.14,76.21428571428571
1996-10-10,11.47,0.14,81.92857142857143
1996-10-11,12.42,0.14,88.71428571428571
1996-10-14,13.0,0.14,92.85714285714285
1996-10-15,12.94,0.14,92.42857142857142
1996-10-16,12.78,0.14,91.28571428571428
1996-10-17,13.72,0.14,98.0
1996-10-18,14.0,0.14,99.99999999999999
1996-10-21,13.33,0.14,95.21428571428571
1996-10-22,13.0,0.14,92.85714285714285
1996-10-23,12.78,0.14,91.28571428571428
1996-10-24,13.39,0.14,95.64285714285714
1996-10-25,13.22,0.14,94.42857142857143
1996-10-28,12.78,0.14,91.28571428571428
1996-10-29,12.72,0.14,90.85714285714285
1996-10-30,12.78,0.14,91.28571428571428
1996-10-31,12.83,0.14,91.64285714285714
1996-11-01,12.89,0.14,92.07142857142857
1996-11-04,13.22,0.14,94.42857142857143
1996-11-05,13.11,0.14,93.64285714285712
1996-11-06,13.11,0.14,93.64285714285712
1996-11-07,13.06,0.14,93.28571428571428
1996-11-08,13.17,0.14,94.07142857142856
1996-11-11,13.39,0.14,95.64285714285714
1996-11-12,13.22,0.14,94.42857142857143
1996-11-13,13.11,0.14,93.64285714285712
1996-11-14,13.22,0.14,94.42857142857143
1996-11-15,13.14,0.14,93.85714285714285
1996-11-18,13.22,0.14,94.42857142857143
1996-11-19,13.0,0.14,92.85714285714285
1996-11-20,13.33,0.14,95.21428571428571
1996-11-21,11.33,0.14,80.92857142857142
1996-11-22,12.0,0.14,85.71428571428571
1996-11-25,11.94,0.14,85.28571428571428
1996-11-26,11.75,0.14,83.92857142857142
1996-11-27,11.56,0.14,82.57142857142857
1996-11-29,11.44,0.14,81.71428571428571
1996-12-02,11.11,0.14,79.35714285714285
1996-12-03,10.94,0.14,78.14285714285714
1996-12-04,11.28,0.14,80.57142857142856
1996-12-05,11.28,0.14,80.57142857142856
1996-12-06,10.89,0.14,77.78571428571428
1996-12-09,11.17,0.14,79.78571428571428
1996-12-10,11.17,0.14,79.78571428571428
1996-12-11,10.94,0.14,78.14285714285714
1996-12-12,10.83,0.14,77.35714285714285
1996-12-13,10.28,0.14,73.42857142857142
1996-12-16,10.56,0.14,75.42857142857143
1996-12-17,10.67,0.14,76.21428571428571
1996-12-18,10.83,0.14,77.35714285714285
1996-12-19,10.67,0.14,76.21428571428571
1996-12-20,10.67,0.14,76.21428571428571
1996-12-23,10.33,0.14,73.78571428571428
1996-12-24,10.33,0.14,73.78571428571428
1996-12-26,10.44,0.14,74.57142857142856
1996-12-27,10.33,0.14,73.78571428571428
1996-12-30,10.39,0.14,74.21428571428571
1996-12-31,10.39,0.14,74.21428571428571
1997-01-02,10.33,0.14,73.78571428571428
1997-01-03,10.72,0.14,76.57142857142857
1997-01-06,10.89,0.14,77.78571428571428
1997-01-07,11.89,0.14,84.92857142857143
1997-01-08,11.67,0.14,83.35714285714285
1997-01-09,12.11,0.14,86.49999999999999
1997-01-10,11.22,0.14,80.14285714285714
1997-01-13,11.22,0.14,80.14285714285714
1997-01-14,11.22,0.14,80.14285714285714
1997-01-15,11.33,0.14,80.92857142857142
1997-01-16,11.22,0.14,80.14285714285714
1997-01-17,10.89,0.14,77.78571428571428
1997-01-20,10.78,0.14,76.99999999999999
1997-01-21,10.89,0.14,77.78571428571428
1997-01-22,11.33,0.14,80.92857142857142
1997-01-23,11.5,0.14,82.14285714285714
1997-01-24,11.44,0.14,81.71428571428571
1997-01-27,10.39,0.14,74.21428571428571
1997-01-28,10.89,0.14,77.78571428571428
1997-01-29,10.89,0.14,77.78571428571428
1997-01-30,11.56,0.14,82.57142857142857
1997-01-31,11.78,0.14,84.14285714285712
1997-02-03,11.72,0.14,83.71428571428571
1997-02-04,11.33,0.14,80.92857142857142
1997-02-05,11.39,0.14,81.35714285714285
1997-02-06,11.11,0.14,79.35714285714285
1997-02-07,11.0,0.14,78.57142857142857
1997-02-10,11.0,0.14,78.57142857142857
1997-02-11,10.89,0.14,77.78571428571428
1997-02-12,10.89,0.14,77.78571428571428
1997-02-13,10.56,0.14,75.42857142857143
1997-02-14,10.56,0.14,75.42857142857143
1997-02-18,10.78,0.14,76.99999999999999
1997-02-19,10.33,0.14,73.78571428571428
1997-02-20,10.44,0.14,74.57142857142856
1997-02-21,9.89,0.14,70.64285714285714
1997-02-24,10.0,0.14,71.42857142857142
1997-02-25,9.89,0.14,70.64285714285714
1997-02-26,9.5,0.14,67.85714285714285
1997-02-27,10.11,0.14,72.21428571428571
1997-02-28,9.89,0.14,70.64285714285714
1997-03-03,9.94,0.14,70.99999999999999
1997-03-04,10.22,0.14,73.0
1997-03-05,10.22,0.14,73.0
1997-03-06,10.44,0.14,74.57142857142856
1997-03-07,10.47,0.14,74.78571428571428
1997-03-10,10.67,0.14,76.21428571428571
1997-03-11,10.5,0.14,74.99999999999999
1997-03-12,11.0,0.14,78.57142857142857
1997-03-13,10.78,0.14,76.99999999999999
1997-03-14,11.11,0.14,79.35714285714285
1997-03-17,10.56,0.14,75.42857142857143
1997-03-18,10.56,0.14,75.42857142857143
1997-03-19,10.78,0.14,76.99999999999999
1997-03-20,10.56,0.14,75.42857142857143
1997-03-21,10.44,0.14,74.57142857142856
1997-03-24,10.67,0.14,76.21428571428571
1997-03-25,10.94,0.14,78.14285714285714
1997-03-26,11.11,0.14,79.35714285714285
1997-03-27,10.67,0.14,76.21428571428571
1997-03-31,10.22,0.14,73.0
1997-04-01,10.44,0.14,74.57142857142856
1997-04-02,9.89,0.14,70.64285714285714
1997-04-03,9.89,0.14,70.64285714285714
1997-04-04,10.11,0.14,72.21428571428571
1997-04-07,9.89,0.14,70.64285714285714
1997-04-08,9.83,0.14,70.21428571428571
1997-04-09,10.11,0.14,72.21428571428571
1997-04-10,10.0,0.14,71.42857142857142
1997-04-11,9.56,0.14,68.28571428571428
1997-04-14,10.0,0.14,71.42857142857142
1997-04-15,9.94,0.14,70.99999999999999
1997-04-16,9.72,0.14,69.42857142857143
1997-04-17,9.72,0.14,69.42857142857143
1997-04-18,10.22,0.14,73.0
1997-04-21,10.33,0.14,73.78571428571428
1997-04-22,10.22,0.14,73.0
1997-04-23,10.22,0.14,73.0
1997-04-24,10.22,0.14,73.0
1997-04-25,10.22,0.14,73.0
1997-04-28,9.94,0.14,70.99999999999999
1997-04-29,9.78,0.14,69.85714285714285
1997-04-30,10.22,0.14,73.0
1997-05-01,10.06,0.14,71.85714285714285
1997-05-02,10.11,0.14,72.21428571428571
1997-05-05,12.0,0.14,85.71428571428571
1997-05-06,12.0,0.14,85.71428571428571
1997-05-07,11.89,0.14,84.92857142857143
1997-05-08,11.67,0.14,83.35714285714285
1997-05-09,12.33,0.14,88.07142857142857
1997-05-12,12.28,0.14,87.71428571428571
1997-05-13,12.33,0.14,88.07142857142857
1997-05-14,12.69,0.14,90.64285714285712
1997-05-15,13.11,0.14,93.64285714285712
1997-05-16,12.56,0.14,89.71428571428571
1997-05-19,12.44,0.14,88.85714285714285
1997-05-20,12.61,0.14,90.07142857142856
1997-05-21,12.67,0.14,90.49999999999999
1997-05-22,12.56,0.14,89.71428571428571
1997-05-23,12.28,0.14,87.71428571428571
1997-05-27,12.94,0.14,92.42857142857142
1997-05-28,12.94,0.14,92.42857142857142
1997-05-29,13.28,0.14,94.85714285714285
1997-05-30,13.67,0.14,97.64285714285714
1997-06-02,13.78,0.14,98.42857142857142
1997-06-03,13.33,0.14,95.21428571428571
1997-06-04,13.67,0.14,97.64285714285714
1997-06-05,14.0,0.14,99.99999999999999
1997-06-06,13.56,0.14,96.85714285714285
1997-06-09,12.89,0.14,92.07142857142857
1997-06-10,12.78,0.14,91.28571428571428
1997-06-11,13.22,0.14,94.42857142857143
1997-06-12,12.89,0.14,92.07142857142857
1997-06-13,12.78,0.14,91.28571428571428
1997-06-16,13.72,0.14,98.0
1997-06-17,13.72,0.14,98.0
1997-06-18,13.78,0.14,98.42857142857142
1997-06-19,14.22,0.14,101.57142857142857
1997-06-20,13.22,0.14,94.42857142857143
1997-06-23,12.56,0.14,89.71428571428571
1997-06-24,12.94,0.14,92.42857142857142
1997-06-25,12.33,0.14,88.07142857142857
1997-06-26,12.61,0.14,90.07142857142856
1997-06-27,12.67,0.14,90.49999999999999
1997-06-30,12.39,0.14,88.5
1997-07-01,12.33,0.14,88.07142857142857
1997-07-02,12.33,0.14,88.07142857142857
1997-07-03,12.44,0.14,88.85714285714285
1997-07-07,12.19,0.14,87.07142857142856
1997-07-08,12.56,0.14,89.71428571428571
1997-07-09,12.56,0.14,89.71428571428571
1997-07-10,12.67,0.14,90.49999999999999
1997-07-11,13.33,0.14,95.21428571428571
1997-07-14,12.94,0.14,92.42857142857142
1997-07-15,13.39,0.14,95.64285714285714
1997-07-16,14.17,0.14,101.21428571428571
1997-07-17,14.44,0.14,103.14285714285712
1997-07-18,14.44,0.14,103.14285714285712
1997-07-21,14.72,0.14,105.14285714285714
1997-07-22,14.67,0.14,104.78571428571428
1997-07-23,14.5,0.14,103.57142857142856
1997-07-24,14.0,0.14,99.99999999999999
1997-07-25,13.33,0.14,95.21428571428571
1997-07-28,13.67,0.14,97.64285714285714
1997-07-29,14.22,0.14,101.57142857142857
1997-07-30,14.0,0.14,99.99999999999999
1997-07-31,13.86,0.14,98.99999999999999
1997-08-01,14.67,0.14,104.78571428571428
1997-08-04,14.0,0.14,99.99999999999999
1997-08-05,14.0,0.14,99.99999999999999
1997-08-06,14.22,0.14,101.57142857142857
1997-08-07,14.11,0.14,100.78571428571428
1997-08-08,13.89,0.14,99.21428571428571
1997-08-11,13.67,0.14,97.64285714285714
1997-08-12,12.08,0.14,86.28571428571428
1997-08-13,12.72,0.14,90.85714285714285
1997-08-14,12.67,0.14,90.49999999999999
1997-08-15,12.67,0.14,90.49999999999999
1997-08-18,12.44,0.14,88.85714285714285
1997-08-19,13.17,0.14,94.07142857142856
1997-08-20,13.11,0.14,93.64285714285712
1997-08-21,13.17,0.14,94.07142857142856
1997-08-22,12.72,0.14,90.85714285714285
1997-08-25,12.28,0.14,87.71428571428571
1997-08-26,12.39,0.14,88.5
1997-08-27,12.56,0.14,89.71428571428571
1997-08-28,13.11,0.14,93.64285714285712
1997-08-29,13.06,0.14,93.28571428571428
1997-09-02,13.22,0.14,94.42857142857143
1997-09-03,13.17,0.14,94.07142857142856
1997-09-04,13.89,0.14,99.21428571428571
1997-09-05,13.94,0.14,99.57142857142856
1997-09-08,14.0,0.14,99.99999999999999
1997-09-09,13.94,0.14,99.57142857142856
1997-09-10,14.06,0.14,100.42857142857142
1997-09-11,13.83,0.14,98.78571428571428
1997-09-12,14.28,0.14,101.99999999999999
1997-09-15,13.94,0.14,99.57142857142856
1997-09-16,13.97,0.14,99.78571428571428
1997-09-17,14.11,0.14,100.78571428571428
1997-09-18,13.5,0.14,96.42857142857142
1997-09-19,13.69,0.14,97.78571428571428
1997-09-22,14.28,0.14,101.99999999999999
1997-09-23,14.67,0.14,104.78571428571428
1997-09-24,14.83,0.14,105.92857142857142
1997-09-25,15.56,0.14,111.14285714285714
1997-09-26,15.44,0.14,110.28571428571428
1997-09-29,15.39,0.14,109.92857142857142
1997-09-30,15.89,0.14,113.5
1997-10-01,15.61,0.14,111.49999999999999
1997-10-02,15.61,0.14,111.49999999999999
1997-10-03,15.67,0.14,111.92857142857142
1997-10-06,15.81,0.14,112.92857142857142
1997-10-07,16.06,0.14,114.7142857142857
1997-10-08,15.67,0.14,111.92857142857142
1997-10-09,15.61,0.14,111.49999999999999
1997-10-10,16.08,0.14,114.85714285714283
1997-10-13,16.83,0.14,120.2142857142857
1997-10-14,16.72,0.14,119.4285714285714
1997-10-15,16.56,0.14,118.28571428571426
1997-10-16,14.72,0.14,105.14285714285714
1997-10-17,15.11,0.14,107.92857142857142
1997-10-20,15.22,0.14,108.71428571428571
1997-10-21,15.33,0.14,109.49999999999999
1997-10-22,15.28,0.14,109.14285714285712
1997-10-23,14.5,0.14,103.57142857142856
1997-10-24,15.0,0.14,107.14285714285714
1997-10-27,14.11,0.14,100.78571428571428
1997-10-28,13.94,0.14,99.57142857142856
1997-10-29,13.83,0.14,98.78571428571428
1997-10-30,13.83,0.14,98.78571428571428
1997-10-31,13.89,0.14,99.21428571428571
1997-11-03,13.97,0.14,99.78571428571428
1997-11-04,14.03,0.14,100.2142857142857
1997-11-05,13.89,0.14,99.21428571428571
1997-11-06,13.83,0.14,98.78571428571428
1997-11-07,13.44,0.14,95.99999999999999
1997-11-10,13.61,0.14,97.2142857142857
1997-11-11,13.56,0.14,96.85714285714285
1997-11-12,13.33,0.14,95.21428571428571
1997-11-13,13.33,0.14,95.21428571428571
1997-11-14,13.67,0.14,97.64285714285714
1997-11-17,14.39,0.14,102.78571428571428
1997-11-18,14.72,0.14,105.14285714285714
1997-11-19,14.44,0.14,103.14285714285712
1997-11-20,15.0,0.14,107.14285714285714
1997-11-21,14.78,0.14,105.57142857142856
1997-11-24,14.33,0.14,102.35714285714285
1997-11-25,14.39,0.14,102.78571428571428
1997-11-26,14.53,0.14,103.78571428571428
1997-11-28,14.17,0.14,101.21428571428571
1997-12-01,14.67,0.14,104.78571428571428
1997-12-02,15.11,0.14,107.92857142857142
1997-12-03,14.75,0.14,105.35714285714285
1997-12-04,14.75,0.14,105.35714285714285
1997-12-05,14.67,0.14,104.78571428571428
1997-12-08,15.06,0.14,107.57142857142857
1997-12-09,15.06,0.14,107.57142857142857
1997-12-10,14.89,0.14,106.35714285714285
1997-12-11,14.82,0.14,105.85714285714285
1997-12-12,14.64,0.14,104.57142857142857
1997-12-15,14.33,0.14,102.35714285714285
1997-12-16,14.44,0.14,103.14285714285712
1997-12-17,14.33,0.14,102.35714285714285
1997-12-18,14.33,0.14,102.35714285714285
1997-12-19,14.17,0.14,101.21428571428571
1997-12-22,13.61,0.14,97.2142857142857
1997-12-23,13.39,0.14,95.64285714285714
1997-12-24,13.44,0.14,95.99999999999999
1997-12-26,13.44,0.14,95.99999999999999
1997-12-29,13.56,0.14,96.85714285714285
1997-12-30,13.22,0.14,94.42857142857143
1997-12-31,13.22,0.14,94.42857142857143
1998-01-02,13.22,0.14,94.42857142857143
1998-01-05,13.08,0.14,93.42857142857142
1998-01-06,13.11,0.14,93.64285714285712
1998-01-07,13.03,0.14,93.07142857142856
1998-01-08,13.0,0.14,92.85714285714285
1998-01-09,11.83,0.14,84.49999999999999
1998-01-12,11.81,0.14,84.35714285714285
1998-01-13,12.28,0.14,87.71428571428571
1998-01-14,11.61,0.14,82.92857142857142
1998-01-15,11.56,0.14,82.57142857142857
1998-01-16,12.44,0.14,88.85714285714285
1998-01-20,12.61,0.14,90.07142857142856
1998-01-21,12.72,0.14,90.85714285714285
1998-01-22,12.69,0.14,90.64285714285712
1998-01-23,12.81,0.14,91.5
1998-01-26,12.56,0.14,89.71428571428571
1998-01-27,12.39,0.14,88.5
1998-01-28,12.28,0.14,87.71428571428571
1998-01-29,12.33,0.14,88.07142857142857
1998-01-30,12.33,0.14,88.07142857142857
1998-02-02,12.89,0.14,92.07142857142857
1998-02-03,13.11,0.14,93.64285714285712
1998-02-04,14.06,0.14,100.42857142857142
1998-02-05,13.72,0.14,98.0
1998-02-06,14.11,0.14,100.78571428571428
1998-02-09,14.22,0.14,101.57142857142857
1998-02-10,13.78,0.14,98.42857142857142
1998-02-11,13.81,0.14,98.64285714285714
1998-02-12,13.83,0.14,98.78571428571428
1998-02-13,13.83,0.14,98.78571428571428
1998-02-17,13.72,0.14,98.0
1998-02-18,13.72,0.14,98.0
1998-02-19,13.5,0.14,96.42857142857142
1998-02-20,13.0,0.14,92.85714285714285
1998-02-23,13.61,0.14,97.2142857142857
1998-02-24,12.61,0.14,90.07142857142856
1998-02-25,12.89,0.14,92.07142857142857
1998-02-26,13.11,0.14,93.64285714285712
1998-02-27,12.83,0.14,91.64285714285714
1998-03-02,12.89,0.14,92.07142857142857
1998-03-03,12.78,0.14,91.28571428571428
1998-03-04,12.83,0.14,91.64285714285714
1998-03-05,14.75,0.14,105.35714285714285
1998-03-06,15.56,0.14,111.14285714285714
1998-03-09,15.61,0.14,111.49999999999999
1998-03-10,16.0,0.14,114.28571428571428
1998-03-11,15.94,0.14,113.85714285714285
1998-03-12,15.56,0.14,111.14285714285714
1998-03-13,15.39,0.14,109.92857142857142
1998-03-16,15.33,0.14,109.49999999999999
1998-03-17,15.5,0.14,110.71428571428571
1998-03-18,16.0,0.14,114.28571428571428
1998-03-19,15.89,0.14,113.5
1998-03-20,16.03,0.14,114.5
1998-03-23,16.5,0.14,117.85714285714285
1998-03-24,16.5,0.14,117.85714285714285
1998-03-25,16.33,0.14,116.64285714285712
1998-03-26,16.67,0.14,119.07142857142857
1998-03-27,16.78,0.14,119.85714285714285
1998-03-30,16.5,0.14,117.85714285714285
1998-03-31,17.11,0.14,122.2142857142857
1998-04-01,17.33,0.14,123.78571428571426
1998-04-02,17.0,0.14,121.42857142857142
1998-04-03,16.5,0.14,117.85714285714285
1998-04-06,16.28,0.14,116.28571428571428
1998-04-07,16.11,0.14,115.07142857142856
1998-04-08,15.94,0.14,113.85714285714285
1998-04-09,17.0,0.14,121.42857142857142
1998-04-13,16.44,0.14,117.42857142857143
1998-04-14,16.72,0.14,119.4285714285714
1998-04-15,16.83,0.14,120.2142857142857
1998-04-16,16.56,0.14,118.28571428571426
1998-04-17,16.56,0.14,118.28571428571426
1998-04-20,17.06,0.14,121.85714285714283
1998-04-21,17.22,0.14,122.99999999999999
1998-04-22,16.89,0.14,120.64285714285714
1998-04-23,17.22,0.14,122.99999999999999
1998-04-24,17.22,0.14,122.99999999999999
1998-04-27,16.89,0.14,120.64285714285714
1998-04-28,17.33,0.14,123.78571428571426
1998-04-29,17.17,0.14,122.64285714285714
1998-04-30,17.22,0.14,122.99999999999999
1998-05-01,17.31,0.14,123.64285714285712
1998-05-04,17.58,0.14,125.57142857142854
1998-05-05,17.44,0.14,124.57142857142857
1998-05-06,17.0,0.14,121.42857142857142
1998-05-07,17.0,0.14,121.42857142857142
1998-05-08,17.22,0.14,122.99999999999999
1998-05-11,17.28,0.14,123.42857142857143
1998-05-12,17.67,0.14,126.21428571428571
1998-05-13,17.44,0.14,124.57142857142857
1998-05-14,16.89,0.14,120.64285714285714
1998-05-15,16.89,0.14,120.64285714285714
1998-05-18,16.75,0.14,119.64285714285712
1998-05-19,17.11,0.14,122.2142857142857
1998-05-20,17.08,0.14,121.99999999999997
1998-05-21,17.1,0.14,122.14285714285714
1998-05-22,16.78,0.14,119.85714285714285
1998-05-26,15.92,0.14,113.71428571428571
1998-05-27,16.78,0.14,119.85714285714285
1998-05-28,17.13,0.14,122.35714285714283
1998-05-29,17.06,0.14,121.85714285714283
1998-06-01,16.94,0.14,121.0
1998-06-02,16.89,0.14,120.64285714285714
1998-06-03,16.86,0.14,120.42857142857142
1998-06-04,16.89,0.14,120.64285714285714
1998-06-05,16.94,0.14,121.0
1998-06-08,17.17,0.14,122.64285714285714
1998-06-09,17.11,0.14,122.2142857142857
1998-06-10,17.33,0.14,123.78571428571426
1998-06-11,16.78,0.14,119.85714285714285
1998-06-12,16.33,0.14,116.64285714285712
1998-06-15,15.78,0.14,112.7142857142857
1998-06-16,16.31,0.14,116.49999999999999
1998-06-17,16.0,0.14,114.28571428571428
1998-06-18,16.22,0.14,115.85714285714283
1998-06-19,15.67,0.14,111.92857142857142
1998-06-22,15.72,0.14,112.28571428571428
1998-06-23,16.78,0.14,119.85714285714285
1998-06-24,17.17,0.14,122.64285714285714
1998-06-25,17.22,0.14,122.99999999999999
1998-06-26,17.28,0.14,123.42857142857143
1998-06-29,18.36,0.14,131.14285714285714
1998-06-30,19.0,0.14,135.7142857142857
1998-07-01,18.67,0.14,133.35714285714286
1998-07-02,17.89,0.14,127.78571428571428
1998-07-06,17.67,0.14,126.21428571428571
1998-07-07,17.81,0.14,127.2142857142857
1998-07-08,17.78,0.14,127.0
1998-07-09,17.44,0.14,124.57142857142857
1998-07-10,17.19,0.14,122.78571428571428
1998-07-13,17.39,0.14,124.21428571428571
1998-07-14,17.0,0.14,121.42857142857142
1998-07-15,17.19,0.14,122.78571428571428
1998-07-16,17.06,0.14,121.85714285714283
1998-07-17,17.44,0.14,124.57142857142857
1998-07-20,17.25,0.14,123.21428571428571
1998-07-21,16.89,0.14,120.64285714285714
1998-07-22,16.83,0.14,120.2142857142857
1998-07-23,16.5,0.14,117.85714285714285
1998-07-24,16.44,0.14,117.42857142857143
1998-07-27,15.67,0.14,111.92857142857142
1998-07-28,15.92,0.14,113.71428571428571
1998-07-29,15.44,0.14,110.28571428571428
1998-07-30,15.36,0.14,109.7142857142857
1998-07-31,14.42,0.14,102.99999999999999
1998-08-03,14.75,0.14,105.35714285714285
1998-08-04,14.42,0.14,102.99999999999999
1998-08-05,15.14,0.14,108.14285714285714
1998-08-06,15.56,0.14,111.14285714285714
1998-08-07,16.44,0.14,117.42857142857143
1998-08-10,15.61,0.14,111.49999999999999
1998-08-11,14.94,0.14,106.7142857142857
1998-08-12,15.61,0.14,111.49999999999999
1998-08-13,15.56,0.14,111.14285714285714
1998-08-14,14.89,0.14,106.35714285714285
1998-08-17,14.78,0.14,105.57142857142856
1998-08-18,15.5,0.14,110.71428571428571
1998-08-19,15.0,0.14,107.14285714285714
1998-08-20,14.56,0.14,104.0
1998-08-21,15.08,0.14,107.71428571428571
1998-08-24,14.89,0.14,106.35714285714285
1998-08-25,14.78,0.14,105.57142857142856
1998-08-26,14.67,0.14,104.78571428571428
1998-08-27,14.5,0.14,103.57142857142856
1998-08-28,14.36,0.14,102.57142857142856
1998-08-31,13.81,0.14,98.64285714285714
1998-09-01,14.11,0.14,100.78571428571428
1998-09-02,13.53,0.14,96.64285714285712
1998-09-03,13.11,0.14,93.64285714285712
1998-09-04,12.92,0.14,92.28571428571428
1998-09-08,13.64,0.14,97.42857142857142
1998-09-09,12.78,0.14,91.28571428571428
1998-09-10,12.25,0.14,87.49999999999999
1998-09-11,12.69,0.14,90.64285714285712
1998-09-14,12.64,0.14,90.28571428571428
1998-09-15,12.89,0.14,92.07142857142857
1998-09-16,12.61,0.14,90.07142857142856
1998-09-17,12.33,0.14,88.07142857142857
1998-09-18,12.36,0.14,88.28571428571428
1998-09-21,12.19,0.14,87.07142857142856
1998-09-22,13.0,0.14,92.85714285714285
1998-09-23,14.06,0.14,100.42857142857142
1998-09-24,14.06,0.14,100.42857142857142
1998-09-25,14.42,0.14,102.99999999999999
1998-09-28,15.31,0.14,109.35714285714285
1998-09-29,15.39,0.14,109.92857142857142
1998-09-30,14.89,0.14,106.35714285714285
1998-10-01,14.83,0.14,105.92857142857142
1998-10-02,14.86,0.14,106.14285714285712
1998-10-05,14.11,0.14,100.78571428571428
1998-10-06,13.83,0.14,98.78571428571428
1998-10-07,13.67,0.14,97.64285714285714
1998-10-08,12.86,0.14,91.85714285714285
1998-10-09,12.89,0.14,92.07142857142857
1998-10-12,13.5,0.14,96.42857142857142
1998-10-13,14.22,0.14,101.57142857142857
1998-10-14,14.22,0.14,101.57142857142857
1998-10-15,13.83,0.14,98.78571428571428
1998-10-16,14.58,0.14,104.14285714285714
1998-10-19,14.56,0.14,104.0
1998-10-20,14.25,0.14,101.78571428571428
1998-10-21,14.89,0.14,106.35714285714285
1998-10-22,13.33,0.14,95.21428571428571
1998-10-23,13.06,0.14,93.28571428571428
1998-10-26,12.78,0.14,91.28571428571428
1998-10-27,13.0,0.14,92.85714285714285
1998-10-28,12.94,0.14,92.42857142857142
1998-10-29,13.89,0.14,99.21428571428571
1998-10-30,14.56,0.14,104.0
1998-11-02,15.61,0.14,111.49999999999999
1998-11-03,15.89,0.14,113.5
1998-11-04,16.17,0.14,115.5
1998-11-05,15.78,0.14,112.7142857142857
1998-11-06,15.56,0.14,111.14285714285714
1998-11-09,14.78,0.14,105.57142857142856
1998-11-10,14.72,0.14,105.14285714285714
1998-11-11,14.67,0.14,104.78571428571428
1998-11-12,14.72,0.14,105.14285714285714
1998-11-13,14.81,0.14,105.78571428571428
1998-11-16,14.78,0.14,105.57142857142856
1998-11-17,14.89,0.14,106.35714285714285
1998-11-18,14.5,0.14,103.57142857142856
1998-11-19,15.11,0.14,107.92857142857142
1998-11-20,14.78,0.14,105.57142857142856
1998-11-23,14.78,0.14,105.57142857142856
1998-11-24,14.78,0.14,105.57142857142856
1998-11-25,14.89,0.14,106.35714285714285
1998-11-27,14.83,0.14,105.92857142857142
1998-11-30,14.92,0.14,106.57142857142856
1998-12-01,14.89,0.14,106.35714285714285
1998-12-02,14.86,0.14,106.14285714285712
1998-12-03,14.78,0.14,105.57142857142856
1998-12-04,14.78,0.14,105.57142857142856
1998-12-07,15.11,0.14,107.92857142857142
1998-12-08,15.58,0.14,111.28571428571428
1998-12-09,14.83,0.14,105.92857142857142
1998-12-10,13.5,0.14,96.42857142857142
1998-12-11,12.47,0.14,89.07142857142857
1998-12-14,12.72,0.14,90.85714285714285
1998-12-15,12.67,0.14,90.49999999999999
1998-12-16,12.67,0.14,90.49999999999999
1998-12-17,12.94,0.14,92.42857142857142
1998-12-18,12.75,0.14,91.07142857142857
1998-12-21,12.33,0.14,88.07142857142857
1998-12-22,11.33,0.14,80.92857142857142
1998-12-23,12.0,0.14,85.71428571428571
1998-12-24,12.33,0.14,88.07142857142857
1998-12-28,12.67,0.14,90.49999999999999
1998-12-29,12.75,0.14,91.07142857142857
1998-12-30,12.89,0.14,92.07142857142857
1998-12-31,12.78,0.14,91.28571428571428
1999-01-04,13.06,0.14,93.28571428571428
1999-01-05,13.28,0.14,94.85714285714285
