date,PH,PH_EPS,PE Ratio
2014-05-23,123.1,1.62,75.98765432098764
2014-05-27,124.79,1.62,77.03086419753086
2014-05-28,124.39,1.62,76.78395061728395
2014-05-29,124.67,1.62,76.95679012345678
2014-05-30,125.23,1.62,77.30246913580247
2014-06-02,125.76,1.62,77.62962962962963
2014-06-03,125.72,1.62,77.60493827160494
2014-06-04,125.84,1.62,77.67901234567901
2014-06-05,127.39,1.62,78.6358024691358
2014-06-06,128.2,1.62,79.1358024691358
2014-06-09,129.41,1.62,79.88271604938271
2014-06-10,129.52,1.62,79.95061728395062
2014-06-11,128.9,1.62,79.5679012345679
2014-06-12,126.82,1.62,78.28395061728394
2014-06-13,127.17,1.62,78.5
2014-06-16,127.18,1.62,78.50617283950618
2014-06-17,127.24,1.62,78.5432098765432
2014-06-18,127.99,1.62,79.00617283950616
2014-06-19,127.48,1.62,78.69135802469135
2014-06-20,127.72,1.62,78.8395061728395
2014-06-23,126.99,1.62,78.38888888888889
2014-06-24,125.71,1.62,77.59876543209876
2014-06-25,125.92,1.62,77.72839506172839
2014-06-26,125.65,1.62,77.56172839506172
2014-06-27,125.63,1.62,77.54938271604938
2014-06-30,125.73,1.62,77.61111111111111
2014-07-01,126.87,1.62,78.31481481481481
2014-07-02,126.25,1.62,77.93209876543209
2014-07-03,127.37,1.62,78.62345679012346
2014-07-07,125.94,1.62,77.74074074074073
2014-07-08,124.74,1.62,76.99999999999999
2014-07-09,124.48,1.62,76.8395061728395
2014-07-10,122.78,1.62,75.79012345679011
2014-07-11,123.02,1.62,75.93827160493827
2014-07-14,123.02,1.62,75.93827160493827
2014-07-15,123.49,1.62,76.22839506172839
2014-07-16,124.62,1.62,76.92592592592592
2014-07-17,121.92,1.62,75.25925925925925
2014-07-18,123.43,1.62,76.19135802469135
2014-07-21,123.01,1.62,75.9320987654321
2014-07-22,123.62,1.62,76.30864197530865
2014-07-23,123.29,1.62,76.10493827160494
2014-07-24,123.33,1.62,76.12962962962962
2014-07-25,122.93,1.62,75.88271604938272
2014-07-28,121.7,1.62,75.12345679012346
2014-07-29,117.74,1.62,72.679012345679
2014-07-30,117.61,1.62,72.59876543209876
2014-07-31,114.95,1.62,70.95679012345678
2014-08-01,114.15,1.62,70.46296296296296
2014-08-04,115.57,1.62,71.33950617283949
2014-08-05,115.02,1.62,70.99999999999999
2014-08-06,109.55,1.62,67.62345679012346
2014-08-07,109.85,1.62,67.80864197530863
2014-08-08,111.56,1.62,68.86419753086419
2014-08-11,111.76,1.62,68.98765432098766
2014-08-12,112.48,1.62,69.4320987654321
2014-08-13,113.19,1.62,69.87037037037037
2014-08-14,113.52,1.62,70.07407407407406
2014-08-15,112.78,1.62,69.61728395061728
2014-08-18,114.57,1.62,70.72222222222221
2014-08-19,115.32,1.62,71.18518518518518
2014-08-20,117.8,1.62,72.71604938271604
2014-08-21,117.05,1.62,72.25308641975307
2014-08-22,116.15,2.02,57.5
2014-08-25,117.02,2.02,57.930693069306926
2014-08-26,116.04,2.02,57.445544554455445
2014-08-27,115.9,2.02,57.37623762376238
2014-08-28,114.75,2.02,56.806930693069305
2014-08-29,115.5,2.02,57.17821782178218
2014-09-02,116.0,2.02,57.42574257425743
2014-09-03,115.41,2.02,57.133663366336634
2014-09-04,117.04,2.02,57.940594059405946
2014-09-05,118.05,2.02,58.44059405940594
2014-09-08,117.58,2.02,58.20792079207921
2014-09-09,118.39,2.02,58.60891089108911
2014-09-10,118.44,2.02,58.633663366336634
2014-09-11,118.35,2.02,58.589108910891085
2014-09-12,117.78,2.02,58.306930693069305
2014-09-15,117.1,2.02,57.97029702970297
2014-09-16,116.99,2.02,57.915841584158414
2014-09-17,116.61,2.02,57.727722772277225
2014-09-18,117.26,2.02,58.04950495049505
2014-09-19,116.63,2.02,57.73762376237624
2014-09-22,114.74,2.02,56.8019801980198
2014-09-23,113.69,2.02,56.28217821782178
2014-09-24,114.64,2.02,56.75247524752475
2014-09-25,112.84,2.02,55.86138613861386
2014-09-26,113.87,2.02,56.37128712871287
2014-09-29,114.03,2.02,56.45049504950495
2014-09-30,114.15,2.02,56.50990099009901
2014-10-01,111.67,2.02,55.28217821782178
2014-10-02,111.13,2.02,55.01485148514851
2014-10-03,112.23,2.02,55.55940594059406
2014-10-06,112.27,2.02,55.57920792079208
2014-10-07,109.71,2.02,54.31188118811881
2014-10-08,112.41,2.02,55.648514851485146
2014-10-09,109.53,2.02,54.222772277227726
2014-10-10,108.98,2.02,53.95049504950495
2014-10-13,103.09,2.02,51.03465346534654
2014-10-14,104.19,2.02,51.57920792079208
2014-10-15,102.96,2.02,50.97029702970297
2014-10-16,105.1,2.02,52.02970297029702
2014-10-17,104.42,2.02,51.693069306930695
2014-10-20,106.83,2.02,52.886138613861384
2014-10-21,111.29,2.02,55.0940594059406
2014-10-22,109.14,2.02,54.02970297029703
2014-10-23,116.39,2.02,57.618811881188115
2014-10-24,116.57,2.02,57.70792079207921
2014-10-27,117.24,2.02,58.039603960396036
2014-10-28,122.95,2.02,60.866336633663366
2014-10-29,123.97,2.02,61.37128712871287
2014-10-30,124.67,2.02,61.71782178217822
2014-10-31,127.03,1.88,67.56914893617022
2014-11-03,126.77,1.88,67.43085106382979
2014-11-04,126.38,1.88,67.22340425531915
2014-11-05,127.78,1.88,67.96808510638299
2014-11-06,127.96,1.88,68.06382978723404
2014-11-07,128.5,1.88,68.35106382978724
2014-11-10,128.43,1.88,68.31382978723406
2014-11-11,128.08,1.88,68.1276595744681
2014-11-12,128.57,1.88,68.38829787234043
2014-11-13,126.97,1.88,67.5372340425532
2014-11-14,128.44,1.88,68.31914893617022
2014-11-17,128.62,1.88,68.41489361702128
2014-11-18,130.47,1.88,69.39893617021276
2014-11-19,129.24,1.88,68.74468085106383
2014-11-20,130.43,1.88,69.3776595744681
2014-11-21,131.84,1.88,70.1276595744681
2014-11-24,132.63,1.88,70.54787234042553
2014-11-25,132.78,1.88,70.62765957446808
2014-11-26,131.69,1.88,70.04787234042553
2014-11-28,129.03,1.88,68.63297872340426
2014-12-01,127.66,1.88,67.90425531914894
2014-12-02,128.65,1.88,68.43085106382979
2014-12-03,131.49,1.88,69.94148936170214
2014-12-04,129.77,1.88,69.02659574468086
2014-12-05,129.95,1.88,69.12234042553192
2014-12-08,127.71,1.88,67.93085106382979
2014-12-09,128.54,1.88,68.37234042553192
2014-12-10,125.23,1.88,66.61170212765958
2014-12-11,126.08,1.88,67.06382978723404
2014-12-12,123.08,1.88,65.46808510638299
2014-12-15,121.92,1.88,64.85106382978724
2014-12-16,121.33,1.88,64.5372340425532
2014-12-17,123.51,1.88,65.6968085106383
2014-12-18,126.67,1.88,67.37765957446808
2014-12-19,128.27,1.88,68.22872340425533
2014-12-22,129.66,1.88,68.96808510638299
2014-12-23,131.06,1.88,69.71276595744682
2014-12-24,130.85,1.88,69.60106382978724
2014-12-26,130.79,1.88,69.56914893617021
2014-12-29,130.82,1.88,69.58510638297872
2014-12-30,130.32,1.88,69.31914893617021
2014-12-31,128.95,1.88,68.59042553191489
2015-01-02,129.16,1.88,68.70212765957447
2015-01-05,123.62,1.88,65.75531914893618
2015-01-06,121.81,1.88,64.79255319148936
2015-01-07,122.76,1.88,65.29787234042554
2015-01-08,126.64,1.88,67.36170212765958
2015-01-09,125.85,1.88,66.94148936170212
2015-01-12,125.79,1.88,66.90957446808511
2015-01-13,124.17,1.88,66.04787234042554
2015-01-14,122.37,1.88,65.0904255319149
2015-01-15,119.93,1.88,63.79255319148937
2015-01-16,120.0,1.88,63.829787234042556
2015-01-20,121.12,1.88,64.42553191489363
2015-01-21,122.11,1.88,64.95212765957447
2015-01-22,122.99,1.88,65.42021276595744
2015-01-23,121.97,1.88,64.87765957446808
2015-01-26,122.76,1.88,65.29787234042554
2015-01-27,121.35,1.88,64.54787234042553
2015-01-28,117.07,1.88,62.27127659574468
2015-01-29,118.6,1.88,63.08510638297872
2015-01-30,116.46,1.88,61.9468085106383
2015-02-02,119.64,1.88,63.63829787234043
2015-02-03,121.25,1.88,64.49468085106383
2015-02-04,119.72,1.88,63.68085106382979
2015-02-05,120.33,1.88,64.00531914893617
2015-02-06,120.58,1.84,65.53260869565217
2015-02-09,120.84,1.84,65.67391304347827
2015-02-10,121.31,1.84,65.92934782608695
2015-02-11,120.37,1.84,65.41847826086956
2015-02-12,121.83,1.84,66.21195652173913
2015-02-13,124.06,1.84,67.42391304347827
2015-02-17,123.2,1.84,66.95652173913044
2015-02-18,122.85,1.84,66.76630434782608
2015-02-19,123.25,1.84,66.9836956521739
2015-02-20,123.69,1.84,67.22282608695652
2015-02-23,123.14,1.84,66.92391304347827
2015-02-24,123.53,1.84,67.13586956521739
2015-02-25,123.44,1.84,67.08695652173913
2015-02-26,123.21,1.84,66.96195652173913
2015-02-27,122.69,1.84,66.67934782608695
2015-03-02,123.77,1.84,67.26630434782608
2015-03-03,123.37,1.84,67.04891304347827
2015-03-04,121.48,1.84,66.02173913043478
2015-03-05,122.22,1.84,66.42391304347825
2015-03-06,118.27,1.84,64.27717391304347
2015-03-09,118.41,1.84,64.35326086956522
2015-03-10,116.85,1.84,63.50543478260869
2015-03-11,117.64,1.84,63.93478260869565
2015-03-12,118.41,1.84,64.35326086956522
2015-03-13,117.72,1.84,63.97826086956521
2015-03-16,120.04,1.84,65.23913043478261
2015-03-17,119.43,1.84,64.90760869565217
2015-03-18,121.64,1.84,66.1086956521739
2015-03-19,119.57,1.84,64.9836956521739
2015-03-20,120.18,1.84,65.31521739130434
2015-03-23,119.04,1.84,64.69565217391305
2015-03-24,119.53,1.84,64.96195652173913
2015-03-25,116.99,1.84,63.58152173913043
2015-03-26,117.36,1.84,63.78260869565217
2015-03-27,118.15,1.84,64.21195652173913
2015-03-30,119.31,1.84,64.84239130434783
2015-03-31,118.78,1.84,64.55434782608695
2015-04-01,118.41,1.84,64.35326086956522
2015-04-02,118.0,1.84,64.13043478260869
2015-04-06,121.46,1.84,66.01086956521739
2015-04-07,119.94,1.84,65.18478260869564
2015-04-08,119.71,1.84,65.05978260869564
2015-04-09,119.77,1.84,65.09239130434783
2015-04-10,120.53,1.84,65.50543478260869
2015-04-13,120.5,1.84,65.48913043478261
2015-04-14,121.18,1.84,65.8586956521739
2015-04-15,123.5,1.84,67.1195652173913
2015-04-16,123.32,1.84,67.02173913043478
2015-04-17,121.47,1.84,66.01630434782608
2015-04-20,122.83,1.84,66.75543478260869
2015-04-21,122.14,1.84,66.38043478260869
2015-04-22,123.47,1.84,67.10326086956522
2015-04-23,123.43,1.84,67.08152173913044
2015-04-24,122.49,1.84,66.57065217391303
2015-04-27,124.89,1.84,67.875
2015-04-28,120.28,1.84,65.3695652173913
2015-04-29,119.68,1.84,65.04347826086956
2015-04-30,119.36,1.84,64.8695652173913
2015-05-01,120.7,1.84,65.59782608695652
2015-05-04,121.63,1.84,66.10326086956522
2015-05-05,122.22,1.84,66.42391304347825
2015-05-06,121.06,1.84,65.79347826086956
2015-05-07,120.96,1.84,65.73913043478261
2015-05-08,121.49,2.05,59.26341463414634
2015-05-11,122.29,2.05,59.653658536585375
2015-05-12,121.62,2.05,59.32682926829269
2015-05-13,123.17,2.05,60.082926829268295
2015-05-14,124.59,2.05,60.775609756097566
2015-05-15,122.33,2.05,59.67317073170732
2015-05-18,122.71,2.05,59.858536585365854
2015-05-19,122.11,2.05,59.56585365853659
2015-05-20,122.71,2.05,59.858536585365854
2015-05-21,125.15,2.05,61.04878048780488
2015-05-22,124.74,2.05,60.84878048780488
2015-05-26,122.63,2.05,59.81951219512195
2015-05-27,123.35,2.05,60.170731707317074
2015-05-28,122.27,2.05,59.643902439024394
2015-05-29,120.43,2.05,58.746341463414645
2015-06-01,120.46,2.05,58.7609756097561
2015-06-02,120.65,2.05,58.85365853658537
2015-06-03,121.25,2.05,59.146341463414636
2015-06-04,119.53,2.05,58.307317073170736
2015-06-05,119.77,2.05,58.424390243902444
2015-06-08,118.92,2.05,58.00975609756098
2015-06-09,119.16,2.05,58.12682926829269
2015-06-10,120.21,2.05,58.639024390243904
2015-06-11,120.21,2.05,58.639024390243904
2015-06-12,119.17,2.05,58.13170731707318
2015-06-15,118.2,2.05,57.65853658536586
2015-06-16,118.06,2.05,57.59024390243903
2015-06-17,118.36,2.05,57.736585365853664
2015-06-18,118.84,2.05,57.97073170731708
2015-06-19,118.52,2.05,57.81463414634147
2015-06-22,119.13,2.05,58.112195121951224
2015-06-23,118.84,2.05,57.97073170731708
2015-06-24,119.54,2.05,58.31219512195123
2015-06-25,118.24,2.05,57.678048780487806
2015-06-26,118.17,2.05,57.643902439024394
2015-06-29,115.68,2.05,56.429268292682934
2015-06-30,116.33,2.05,56.74634146341464
2015-07-01,117.15,2.05,57.14634146341464
2015-07-02,116.31,2.05,56.736585365853664
2015-07-06,115.31,2.05,56.248780487804886
2015-07-07,115.65,2.05,56.41463414634147
2015-07-08,112.75,2.05,55.00000000000001
2015-07-09,113.01,2.05,55.12682926829269
2015-07-10,113.24,2.05,55.239024390243905
2015-07-13,113.89,2.05,55.556097560975616
2015-07-14,114.62,2.05,55.91219512195123
2015-07-15,113.04,2.05,55.14146341463415
2015-07-16,114.09,2.05,55.653658536585375
2015-07-17,113.2,2.05,55.21951219512196
2015-07-20,113.6,2.05,55.41463414634146
2015-07-21,112.07,2.05,54.66829268292683
2015-07-22,111.5,2.05,54.39024390243903
2015-07-23,110.92,2.05,54.10731707317074
2015-07-24,110.03,2.05,53.67317073170732
2015-07-27,109.16,2.05,53.24878048780488
2015-07-28,109.75,2.05,53.53658536585366
2015-07-29,111.73,2.05,54.50243902439025
2015-07-30,112.58,2.05,54.91707317073171
2015-07-31,112.75,2.05,55.00000000000001
2015-08-03,112.41,2.05,54.834146341463416
2015-08-04,107.9,2.05,52.63414634146342
2015-08-05,110.8,2.05,54.04878048780488
2015-08-06,111.02,2.05,54.15609756097561
2015-08-07,111.2,2.05,54.243902439024396
2015-08-10,114.79,2.05,55.99512195121952
2015-08-11,112.59,2.05,54.9219512195122
2015-08-12,113.23,2.05,55.23414634146342
2015-08-13,113.28,2.05,55.25853658536586
2015-08-14,113.67,2.05,55.44878048780488
2015-08-17,112.61,2.05,54.931707317073176
2015-08-18,112.75,2.05,55.00000000000001
2015-08-19,111.3,2.05,54.29268292682927
2015-08-20,108.16,2.05,52.7609756097561
2015-08-21,106.01,2.05,51.712195121951225
2015-08-24,102.65,2.05,50.07317073170732
2015-08-25,100.42,2.05,48.98536585365854
2015-08-26,103.08,1.31,78.68702290076335
2015-08-27,107.21,1.31,81.83969465648855
2015-08-28,106.98,1.31,81.66412213740458
2015-08-31,107.66,1.31,82.18320610687022
2015-09-01,105.68,1.31,80.67175572519083
2015-09-02,106.56,1.31,81.34351145038168
2015-09-03,105.28,1.31,80.36641221374046
2015-09-04,103.8,1.31,79.23664122137404
2015-09-08,107.01,1.31,81.68702290076335
2015-09-09,105.47,1.31,80.51145038167938
2015-09-10,105.15,1.31,80.26717557251908
2015-09-11,106.25,1.31,81.10687022900763
2015-09-14,104.94,1.31,80.10687022900763
2015-09-15,108.17,1.31,82.57251908396947
2015-09-16,108.85,1.31,83.09160305343511
2015-09-17,106.68,1.31,81.43511450381679
2015-09-18,101.94,1.31,77.81679389312977
2015-09-21,102.48,1.31,78.22900763358778
2015-09-22,101.72,1.31,77.64885496183206
2015-09-23,100.59,1.31,76.78625954198473
2015-09-24,97.91,1.31,74.74045801526717
2015-09-25,96.72,1.31,73.83206106870229
2015-09-28,94.87,1.31,72.41984732824427
2015-09-29,96.5,1.31,73.66412213740458
2015-09-30,97.3,1.31,74.27480916030534
2015-10-01,96.05,1.31,73.32061068702289
2015-10-02,98.14,1.31,74.91603053435114
2015-10-05,102.13,1.31,77.96183206106869
2015-10-06,102.48,1.31,78.22900763358778
2015-10-07,104.04,1.31,79.41984732824427
2015-10-08,106.81,1.31,81.53435114503817
2015-10-09,105.86,1.31,80.80916030534351
2015-10-12,106.33,1.31,81.16793893129771
2015-10-13,103.56,1.31,79.05343511450381
2015-10-14,102.3,1.31,78.09160305343511
2015-10-15,102.37,1.31,78.14503816793894
2015-10-16,100.62,1.31,76.80916030534351
2015-10-19,100.05,1.31,76.3740458015267
2015-10-20,102.14,1.31,77.96946564885496
2015-10-21,101.75,1.31,77.67175572519083
2015-10-22,100.77,1.31,76.9236641221374
2015-10-23,103.07,1.31,78.6793893129771
2015-10-26,101.79,1.31,77.70229007633588
2015-10-27,101.49,1.31,77.47328244274809
2015-10-28,102.98,1.31,78.61068702290076
2015-10-29,104.51,1.31,79.77862595419847
2015-10-30,104.7,1.31,79.92366412213741
2015-11-02,106.8,1.31,81.5267175572519
2015-11-03,107.13,1.42,75.44366197183099
2015-11-04,105.8,1.42,74.50704225352113
2015-11-05,106.19,1.42,74.78169014084507
2015-11-06,104.87,1.42,73.85211267605635
2015-11-09,102.6,1.42,72.25352112676056
2015-11-10,102.2,1.42,71.9718309859155
2015-11-11,102.57,1.42,72.23239436619718
2015-11-12,99.31,1.42,69.93661971830987
2015-11-13,99.85,1.42,70.3169014084507
2015-11-16,101.9,1.42,71.7605633802817
2015-11-17,100.87,1.42,71.03521126760565
2015-11-18,102.55,1.42,72.21830985915493
2015-11-19,103.71,1.42,73.03521126760563
2015-11-20,103.73,1.42,73.04929577464789
2015-11-23,103.28,1.42,72.73239436619718
2015-11-24,103.59,1.42,72.95070422535211
2015-11-25,103.75,1.42,73.06338028169014
2015-11-27,103.7,1.42,73.02816901408451
2015-11-30,104.66,1.42,73.70422535211267
2015-12-01,103.5,1.42,72.88732394366197
2015-12-02,101.95,1.42,71.79577464788733
2015-12-03,101.31,1.42,71.34507042253522
2015-12-04,102.44,1.42,72.14084507042254
2015-12-07,100.23,1.42,70.58450704225353
2015-12-08,97.75,1.42,68.8380281690141
2015-12-09,97.68,1.42,68.7887323943662
2015-12-10,98.0,1.42,69.01408450704226
2015-12-11,95.56,1.42,67.29577464788733
2015-12-14,95.49,1.42,67.24647887323944
2015-12-15,95.69,1.42,67.38732394366197
2015-12-16,98.72,1.42,69.52112676056338
2015-12-17,95.19,1.42,67.03521126760563
2015-12-18,93.62,1.42,65.92957746478874
2015-12-21,94.18,1.42,66.32394366197184
2015-12-22,96.49,1.42,67.95070422535211
2015-12-23,99.48,1.42,70.05633802816902
2015-12-24,99.85,1.42,70.3169014084507
2015-12-28,98.63,1.42,69.45774647887323
2015-12-29,99.52,1.42,70.08450704225352
2015-12-30,98.34,1.42,69.25352112676057
2015-12-31,96.98,1.42,68.29577464788733
2016-01-04,96.66,1.42,68.07042253521126
2016-01-05,95.06,1.42,66.94366197183099
2016-01-06,93.8,1.42,66.05633802816901
2016-01-07,92.21,1.42,64.93661971830986
2016-01-08,90.55,1.42,63.767605633802816
2016-01-11,90.37,1.42,63.64084507042254
2016-01-12,90.51,1.42,63.73943661971832
2016-01-13,89.72,1.42,63.183098591549296
2016-01-14,90.65,1.42,63.838028169014095
2016-01-15,87.99,1.42,61.96478873239437
2016-01-19,87.87,1.42,61.880281690140855
2016-01-20,86.51,1.42,60.922535211267615
2016-01-21,87.95,1.42,61.93661971830986
2016-01-22,89.82,1.42,63.25352112676056
2016-01-25,88.12,1.42,62.05633802816902
2016-01-26,91.77,1.42,64.62676056338029
2016-01-27,91.69,1.42,64.57042253521126
2016-01-28,94.08,1.42,66.25352112676056
2016-01-29,97.16,1.42,68.4225352112676
2016-02-01,96.37,1.42,67.86619718309859
2016-02-02,95.33,1.42,67.13380281690141
2016-02-03,97.73,1.36,71.86029411764706
2016-02-04,101.13,1.36,74.36029411764704
2016-02-05,101.51,1.36,74.63970588235294
2016-02-08,101.09,1.36,74.33088235294117
2016-02-09,99.73,1.36,73.33088235294117
2016-02-10,96.07,1.36,70.63970588235293
2016-02-11,96.89,1.36,71.24264705882352
2016-02-12,97.25,1.36,71.50735294117646
2016-02-16,99.65,1.36,73.2720588235294
2016-02-17,101.03,1.36,74.28676470588235
2016-02-18,100.76,1.36,74.08823529411765
2016-02-19,99.89,1.36,73.4485294117647
2016-02-22,102.77,1.36,75.56617647058823
2016-02-23,100.77,1.36,74.09558823529412
2016-02-24,101.17,1.36,74.38970588235294
2016-02-25,101.63,1.36,74.72794117647058
2016-02-26,102.21,1.36,75.15441176470587
2016-02-29,101.2,1.36,74.41176470588235
2016-03-01,104.57,1.36,76.88970588235293
2016-03-02,105.76,1.36,77.76470588235294
2016-03-03,106.68,1.36,78.44117647058823
2016-03-04,106.36,1.36,78.20588235294117
2016-03-07,108.36,1.36,79.67647058823529
2016-03-08,106.52,1.36,78.3235294117647
2016-03-09,107.23,1.36,78.84558823529412
2016-03-10,106.67,1.36,78.43382352941175
2016-03-11,108.4,1.36,79.70588235294117
2016-03-14,108.46,1.36,79.74999999999999
2016-03-15,108.23,1.36,79.58088235294117
2016-03-16,109.94,1.36,80.83823529411764
2016-03-17,112.52,1.36,82.73529411764704
2016-03-18,112.38,1.36,82.63235294117646
2016-03-21,112.32,1.36,82.58823529411764
2016-03-22,112.08,1.36,82.41176470588235
2016-03-23,110.62,1.36,81.33823529411764
2016-03-24,110.95,1.36,81.58088235294117
2016-03-28,110.3,1.36,81.10294117647058
2016-03-29,111.11,1.36,81.6985294117647
2016-03-30,110.99,1.36,81.61029411764704
2016-03-31,111.08,1.36,81.67647058823529
2016-04-01,111.82,1.36,82.2205882352941
2016-04-04,109.78,1.36,80.72058823529412
2016-04-05,108.85,1.36,80.03676470588235
2016-04-06,109.49,1.36,80.50735294117646
2016-04-07,109.03,1.36,80.16911764705881
2016-04-08,109.91,1.36,80.81617647058823
2016-04-11,110.49,1.36,81.24264705882352
2016-04-12,111.53,1.36,82.00735294117646
2016-04-13,112.21,1.36,82.50735294117646
2016-04-14,112.27,1.36,82.55147058823529
2016-04-15,113.72,1.36,83.61764705882352
2016-04-18,113.38,1.36,83.36764705882352
2016-04-19,114.05,1.36,83.86029411764704
2016-04-20,113.49,1.36,83.4485294117647
2016-04-21,112.85,1.36,82.97794117647058
2016-04-22,114.01,1.36,83.83088235294117
2016-04-25,113.41,1.36,83.38970588235293
2016-04-26,114.36,1.36,84.08823529411764
2016-04-27,116.92,1.36,85.97058823529412
2016-04-28,115.44,1.36,84.88235294117646
2016-04-29,116.02,1.36,85.30882352941175
2016-05-02,115.5,1.36,84.92647058823529
2016-05-03,113.68,1.36,83.58823529411765
2016-05-04,111.1,1.36,81.69117647058823
2016-05-05,111.95,1.38,81.12318840579711
2016-05-06,112.59,1.38,81.58695652173914
2016-05-09,111.05,1.38,80.47101449275362
2016-05-10,113.32,1.38,82.11594202898551
2016-05-11,112.86,1.38,81.78260869565219
2016-05-12,112.54,1.38,81.55072463768117
2016-05-13,109.77,1.38,79.54347826086956
2016-05-16,112.25,1.38,81.34057971014494
2016-05-17,111.91,1.38,81.09420289855073
2016-05-18,110.48,1.38,80.05797101449276
2016-05-19,109.0,1.38,78.98550724637681
2016-05-20,109.47,1.38,79.32608695652175
2016-05-23,109.6,1.38,79.42028985507247
2016-05-24,110.8,1.38,80.28985507246377
2016-05-25,112.96,1.38,81.85507246376812
2016-05-26,113.64,1.38,82.34782608695653
2016-05-27,113.98,1.38,82.59420289855073
2016-05-31,114.84,1.38,83.21739130434783
2016-06-01,115.4,1.38,83.62318840579711
2016-06-02,115.88,1.38,83.97101449275362
2016-06-03,116.0,1.38,84.05797101449276
2016-06-06,116.26,1.38,84.24637681159422
2016-06-07,116.12,1.38,84.14492753623189
2016-06-08,116.6,1.38,84.4927536231884
2016-06-09,115.36,1.38,83.59420289855073
2016-06-10,112.7,1.38,81.66666666666667
2016-06-13,111.57,1.38,80.84782608695652
2016-06-14,111.89,1.38,81.07971014492755
2016-06-15,111.62,1.38,80.8840579710145
2016-06-16,111.51,1.38,80.80434782608697
2016-06-17,112.18,1.38,81.28985507246378
2016-06-20,113.78,1.38,82.44927536231884
2016-06-21,113.39,1.38,82.16666666666667
2016-06-22,113.01,1.38,81.8913043478261
2016-06-23,114.01,1.38,82.61594202898551
2016-06-24,105.91,1.38,76.7463768115942
2016-06-27,100.53,1.38,72.84782608695653
2016-06-28,102.4,1.38,74.20289855072465
2016-06-29,104.06,1.38,75.40579710144928
2016-06-30,108.05,1.38,78.29710144927536
2016-07-01,109.34,1.38,79.23188405797103
2016-07-05,107.07,1.38,77.58695652173913
2016-07-06,108.39,1.38,78.54347826086958
2016-07-07,108.22,1.38,78.42028985507247
2016-07-08,111.33,1.38,80.67391304347827
2016-07-11,111.89,1.38,81.07971014492755
2016-07-12,113.25,1.38,82.06521739130436
2016-07-13,113.08,1.38,81.94202898550725
2016-07-14,113.82,1.38,82.47826086956522
2016-07-15,113.68,1.38,82.3768115942029
2016-07-18,113.1,1.38,81.95652173913044
2016-07-19,112.44,1.38,81.47826086956522
2016-07-20,113.14,1.38,81.98550724637681
2016-07-21,112.28,1.38,81.36231884057972
2016-07-22,113.14,1.38,81.98550724637681
2016-07-25,112.5,1.38,81.5217391304348
2016-07-26,114.77,1.38,83.16666666666667
2016-07-27,114.93,1.38,83.28260869565219
2016-07-28,114.47,1.38,82.94927536231884
2016-07-29,114.19,1.38,82.7463768115942
2016-08-01,113.25,1.38,82.06521739130436
2016-08-02,113.03,1.38,81.90579710144928
2016-08-03,113.78,1.38,82.44927536231884
2016-08-04,118.96,1.38,86.20289855072464
2016-08-05,121.11,1.38,87.76086956521739
2016-08-08,122.67,1.38,88.8913043478261
2016-08-09,121.93,1.38,88.35507246376812
2016-08-10,122.17,1.38,88.52898550724639
2016-08-11,123.61,1.38,89.57246376811595
2016-08-12,122.81,1.38,88.99275362318842
2016-08-15,124.12,1.38,89.94202898550725
2016-08-16,124.11,1.38,89.93478260869566
2016-08-17,124.36,1.38,90.11594202898551
2016-08-18,124.04,1.38,89.8840579710145
2016-08-19,124.37,1.38,90.12318840579711
2016-08-22,124.07,1.38,89.90579710144928
2016-08-23,124.51,1.38,90.22463768115944
2016-08-24,123.32,1.38,89.36231884057972
2016-08-25,123.56,1.38,89.53623188405798
2016-08-26,123.24,1.8,68.46666666666667
2016-08-29,123.74,1.8,68.74444444444444
2016-08-30,123.2,1.8,68.44444444444444
2016-08-31,122.53,1.8,68.07222222222222
2016-09-01,122.86,1.8,68.25555555555556
2016-09-02,123.51,1.8,68.61666666666667
2016-09-06,123.22,1.8,68.45555555555555
2016-09-07,124.14,1.8,68.96666666666667
2016-09-08,124.35,1.8,69.08333333333333
2016-09-09,120.78,1.8,67.1
2016-09-12,122.86,1.8,68.25555555555556
2016-09-13,120.84,1.8,67.13333333333334
2016-09-14,120.85,1.8,67.13888888888889
2016-09-15,122.56,1.8,68.08888888888889
2016-09-16,121.52,1.8,67.5111111111111
2016-09-19,122.39,1.8,67.99444444444444
2016-09-20,122.03,1.8,67.79444444444444
2016-09-21,123.45,1.8,68.58333333333333
2016-09-22,123.96,1.8,68.86666666666666
2016-09-23,121.93,1.8,67.7388888888889
2016-09-26,121.35,1.8,67.41666666666666
2016-09-27,122.69,1.8,68.16111111111111
2016-09-28,124.78,1.8,69.32222222222222
2016-09-29,123.99,1.8,68.88333333333333
2016-09-30,125.53,1.8,69.7388888888889
2016-10-03,124.7,1.8,69.27777777777777
2016-10-04,123.65,1.8,68.69444444444444
2016-10-05,127.41,1.8,70.78333333333333
2016-10-06,126.92,1.8,70.5111111111111
2016-10-07,124.66,1.8,69.25555555555555
2016-10-10,125.09,1.8,69.49444444444444
2016-10-11,123.07,1.8,68.37222222222222
2016-10-12,123.93,1.8,68.85000000000001
2016-10-13,123.42,1.8,68.56666666666666
2016-10-14,124.54,1.8,69.1888888888889
2016-10-17,124.39,1.8,69.10555555555555
2016-10-18,122.82,1.8,68.23333333333333
2016-10-19,123.73,1.8,68.7388888888889
