date,HON,HON_EPS,PE Ratio
1990-12-03,6.67,0.28,23.82142857142857
1990-12-04,6.64,0.28,23.71428571428571
1990-12-05,6.55,0.28,23.39285714285714
1990-12-06,6.67,0.28,23.82142857142857
1990-12-07,6.41,0.28,22.892857142857142
1990-12-10,6.41,0.28,22.892857142857142
1990-12-11,6.35,0.28,22.678571428571423
1990-12-12,6.52,0.28,23.28571428571428
1990-12-13,6.52,0.28,23.28571428571428
1990-12-14,6.38,0.28,22.785714285714285
1990-12-17,6.44,0.28,23.0
1990-12-18,6.44,0.28,23.0
1990-12-19,6.47,0.28,23.107142857142854
1990-12-20,6.49,0.28,23.178571428571427
1990-12-21,6.58,0.28,23.499999999999996
1990-12-24,6.55,0.28,23.39285714285714
1990-12-26,6.52,0.28,23.28571428571428
1990-12-27,6.41,0.28,22.892857142857142
1990-12-28,6.41,0.28,22.892857142857142
1990-12-31,6.44,0.28,23.0
1991-01-02,6.67,0.28,23.82142857142857
1991-01-03,6.64,0.28,23.71428571428571
1991-01-04,6.61,0.28,23.607142857142858
1991-01-07,6.44,0.28,23.0
1991-01-08,6.41,0.28,22.892857142857142
1991-01-09,6.32,0.28,22.57142857142857
1991-01-10,6.38,0.28,22.785714285714285
1991-01-11,6.35,0.28,22.678571428571423
1991-01-14,6.17,0.28,22.035714285714285
1991-01-15,6.23,0.28,22.25
1991-01-16,6.32,0.28,22.57142857142857
1991-01-17,6.76,0.28,24.14285714285714
1991-01-18,6.88,0.28,24.57142857142857
1991-01-21,6.73,0.28,24.035714285714285
1991-01-22,6.49,0.28,23.178571428571427
1991-01-23,6.76,0.28,24.14285714285714
1991-01-24,6.91,0.28,24.678571428571427
1991-01-25,6.94,0.28,24.785714285714285
1991-01-28,7.12,0.28,25.428571428571427
1991-01-29,7.21,0.28,25.749999999999996
1991-01-30,7.09,0.28,25.32142857142857
1991-01-31,6.91,0.28,24.678571428571427
1991-02-01,6.85,0.28,24.46428571428571
1991-02-04,7.15,0.28,25.535714285714285
1991-02-05,7.18,0.28,25.64285714285714
1991-02-06,7.24,0.28,25.857142857142854
1991-02-07,7.57,0.28,27.035714285714285
1991-02-08,7.3,0.28,26.07142857142857
1991-02-11,7.15,0.28,25.535714285714285
1991-02-12,7.18,0.28,25.64285714285714
1991-02-13,7.42,0.28,26.499999999999996
1991-02-14,7.15,0.28,25.535714285714285
1991-02-15,7.36,0.28,26.285714285714285
1991-02-19,7.15,0.28,25.535714285714285
1991-02-20,7.06,0.28,25.21428571428571
1991-02-21,7.09,0.28,25.32142857142857
1991-02-22,7.15,0.28,25.535714285714285
1991-02-25,7.15,0.28,25.535714285714285
1991-02-26,7.03,0.28,25.107142857142854
1991-02-27,7.12,0.28,25.428571428571427
1991-02-28,7.09,0.28,25.32142857142857
1991-03-01,7.15,0.28,25.535714285714285
1991-03-04,7.18,0.28,25.64285714285714
1991-03-05,7.24,0.28,25.857142857142854
1991-03-06,7.3,0.28,26.07142857142857
1991-03-07,7.15,0.28,25.535714285714285
1991-03-08,7.15,0.28,25.535714285714285
1991-03-11,7.03,0.28,25.107142857142854
1991-03-12,7.09,0.28,25.32142857142857
1991-03-13,7.12,0.28,25.428571428571427
1991-03-14,7.12,0.28,25.428571428571427
1991-03-15,7.12,0.28,25.428571428571427
1991-03-18,7.06,0.28,25.21428571428571
1991-03-19,6.97,0.28,24.89285714285714
1991-03-20,7.06,0.28,25.21428571428571
1991-03-21,6.91,0.28,24.678571428571427
1991-03-22,6.79,0.28,24.249999999999996
1991-03-25,6.73,0.28,24.035714285714285
1991-03-26,6.64,0.28,23.71428571428571
1991-03-27,6.79,0.28,24.249999999999996
1991-03-28,6.91,0.28,24.678571428571427
1991-04-01,6.94,0.28,24.785714285714285
1991-04-02,7.03,0.28,25.107142857142854
1991-04-03,7.06,0.28,25.21428571428571
1991-04-04,6.94,0.28,24.785714285714285
1991-04-05,6.88,0.28,24.57142857142857
1991-04-08,6.88,0.28,24.57142857142857
1991-04-09,6.7,0.28,23.928571428571427
1991-04-10,6.67,0.28,23.82142857142857
1991-04-11,6.73,0.28,24.035714285714285
1991-04-12,6.97,0.28,24.89285714285714
1991-04-15,6.88,0.28,24.57142857142857
1991-04-16,7.03,0.28,25.107142857142854
1991-04-17,7.15,0.28,25.535714285714285
1991-04-18,7.09,0.28,25.32142857142857
1991-04-19,7.09,0.28,25.32142857142857
1991-04-22,7.03,0.28,25.107142857142854
1991-04-23,6.97,0.28,24.89285714285714
1991-04-24,6.79,0.28,24.249999999999996
1991-04-25,6.85,0.28,24.46428571428571
1991-04-26,6.94,0.28,24.785714285714285
1991-04-29,6.85,0.28,24.46428571428571
1991-04-30,7.06,0.28,25.21428571428571
1991-05-01,6.91,0.28,24.678571428571427
1991-05-02,7.03,0.28,25.107142857142854
1991-05-03,7.12,0.28,25.428571428571427
1991-05-06,7.09,0.28,25.32142857142857
1991-05-07,6.97,0.28,24.89285714285714
1991-05-08,7.12,0.28,25.428571428571427
1991-05-09,7.06,0.28,25.21428571428571
1991-05-10,7.09,0.28,25.32142857142857
1991-05-13,7.03,0.28,25.107142857142854
1991-05-14,6.85,0.28,24.46428571428571
1991-05-15,6.7,0.28,23.928571428571427
1991-05-16,6.64,0.28,23.71428571428571
1991-05-17,6.67,0.28,23.82142857142857
1991-05-20,6.67,0.28,23.82142857142857
1991-05-21,6.7,0.28,23.928571428571427
1991-05-22,6.67,0.28,23.82142857142857
1991-05-23,6.64,0.28,23.71428571428571
1991-05-24,6.58,0.28,23.499999999999996
1991-05-28,6.67,0.28,23.82142857142857
1991-05-29,6.85,0.28,24.46428571428571
1991-05-30,7.15,0.28,25.535714285714285
1991-05-31,7.12,0.28,25.428571428571427
1991-06-03,7.12,0.28,25.428571428571427
1991-06-04,7.09,0.28,25.32142857142857
1991-06-05,7.06,0.28,25.21428571428571
1991-06-06,7.0,0.28,24.999999999999996
1991-06-07,6.76,0.28,24.14285714285714
1991-06-10,6.82,0.28,24.357142857142854
1991-06-11,6.79,0.28,24.249999999999996
1991-06-12,6.85,0.28,24.46428571428571
1991-06-13,6.82,0.28,24.357142857142854
1991-06-14,6.88,0.28,24.57142857142857
1991-06-17,6.91,0.28,24.678571428571427
1991-06-18,6.91,0.28,24.678571428571427
1991-06-19,6.88,0.28,24.57142857142857
1991-06-20,6.94,0.28,24.785714285714285
1991-06-21,7.06,0.28,25.21428571428571
1991-06-24,7.12,0.28,25.428571428571427
1991-06-25,7.12,0.28,25.428571428571427
1991-06-26,7.0,0.28,24.999999999999996
1991-06-27,7.92,0.28,28.28571428571428
1991-06-28,7.87,0.28,28.107142857142854
1991-07-01,8.13,0.28,29.035714285714285
1991-07-02,8.25,0.28,29.46428571428571
1991-07-03,8.1,0.28,28.928571428571423
1991-07-05,8.07,0.28,28.82142857142857
1991-07-08,8.1,0.28,28.928571428571423
1991-07-09,8.31,0.28,29.678571428571427
1991-07-10,8.52,0.28,30.428571428571423
1991-07-11,8.61,0.28,30.749999999999996
1991-07-12,8.67,0.28,30.96428571428571
1991-07-15,8.64,0.28,30.857142857142858
1991-07-16,8.97,0.28,32.035714285714285
1991-07-17,9.03,0.28,32.24999999999999
1991-07-18,9.06,0.28,32.357142857142854
1991-07-19,9.0,0.28,32.14285714285714
1991-07-22,8.67,0.28,30.96428571428571
1991-07-23,8.67,0.28,30.96428571428571
1991-07-24,8.61,0.28,30.749999999999996
1991-07-25,8.85,0.28,31.607142857142854
1991-07-26,9.0,0.28,32.14285714285714
1991-07-29,9.09,0.28,32.46428571428571
1991-07-30,9.33,0.28,33.32142857142857
1991-07-31,9.27,0.28,33.107142857142854
1991-08-01,9.24,0.28,33.0
1991-08-02,9.33,0.28,33.32142857142857
1991-08-05,9.03,0.28,32.24999999999999
1991-08-06,9.18,0.28,32.785714285714285
1991-08-07,9.06,0.28,32.357142857142854
1991-08-08,9.09,0.28,32.46428571428571
1991-08-09,9.0,0.28,32.14285714285714
1991-08-12,8.94,0.28,31.928571428571423
1991-08-13,8.97,0.28,32.035714285714285
1991-08-14,9.0,0.28,32.14285714285714
1991-08-15,9.0,0.28,32.14285714285714
1991-08-16,9.06,0.28,32.357142857142854
1991-08-19,8.79,0.28,31.392857142857135
1991-08-20,8.91,0.28,31.82142857142857
1991-08-21,9.0,0.28,32.14285714285714
1991-08-22,9.12,0.28,32.57142857142856
1991-08-23,9.35,0.28,33.39285714285714
1991-08-26,9.3,0.28,33.214285714285715
1991-08-27,9.15,0.28,32.67857142857142
1991-08-28,9.3,0.28,33.214285714285715
1991-08-29,9.24,0.28,33.0
1991-08-30,9.15,0.28,32.67857142857142
1991-09-03,9.12,0.28,32.57142857142856
1991-09-04,9.18,0.28,32.785714285714285
1991-09-05,9.18,0.28,32.785714285714285
1991-09-06,9.15,0.28,32.67857142857142
1991-09-09,9.21,0.28,32.892857142857146
1991-09-10,9.27,0.28,33.107142857142854
1991-09-11,9.09,0.28,32.46428571428571
1991-09-12,9.15,0.28,32.67857142857142
1991-09-13,9.03,0.28,32.24999999999999
1991-09-16,8.91,0.28,31.82142857142857
1991-09-17,8.73,0.28,31.178571428571427
1991-09-18,8.76,0.28,31.28571428571428
1991-09-19,8.79,0.28,31.392857142857135
1991-09-20,8.82,0.28,31.499999999999996
1991-09-23,8.82,0.28,31.499999999999996
1991-09-24,8.91,0.28,31.82142857142857
1991-09-25,8.97,0.28,32.035714285714285
1991-09-26,8.91,0.28,31.82142857142857
1991-09-27,8.67,0.28,30.96428571428571
1991-09-30,8.64,0.28,30.857142857142858
1991-10-01,8.73,0.28,31.178571428571427
1991-10-02,8.64,0.28,30.857142857142858
1991-10-03,8.4,0.28,30.0
1991-10-04,8.34,0.28,29.78571428571428
1991-10-07,8.34,0.28,29.78571428571428
1991-10-08,8.61,0.28,30.749999999999996
1991-10-09,9.62,0.28,34.357142857142854
1991-10-10,9.21,0.28,32.892857142857146
1991-10-11,9.47,0.28,33.82142857142857
1991-10-14,9.44,0.28,33.71428571428571
1991-10-15,9.47,0.28,33.82142857142857
1991-10-16,9.65,0.28,34.464285714285715
1991-10-17,9.56,0.28,34.14285714285714
1991-10-18,9.71,0.28,34.67857142857143
1991-10-21,9.68,0.28,34.57142857142857
1991-10-22,9.71,0.28,34.67857142857143
1991-10-23,9.71,0.28,34.67857142857143
1991-10-24,9.53,0.28,34.03571428571428
1991-10-25,9.56,0.28,34.14285714285714
1991-10-28,9.53,0.28,34.03571428571428
1991-10-29,9.83,0.28,35.107142857142854
1991-10-30,9.83,0.28,35.107142857142854
1991-10-31,9.89,0.28,35.32142857142857
1991-11-01,9.77,0.28,34.89285714285714
1991-11-04,9.71,0.28,34.67857142857143
1991-11-05,9.8,0.28,35.0
1991-11-06,10.01,0.28,35.74999999999999
1991-11-07,10.01,0.28,35.74999999999999
1991-11-08,9.92,0.28,35.42857142857142
1991-11-11,9.83,0.28,35.107142857142854
1991-11-12,9.95,0.28,35.53571428571428
1991-11-13,10.07,0.28,35.964285714285715
1991-11-14,10.25,0.28,36.607142857142854
1991-11-15,9.68,0.28,34.57142857142857
1991-11-18,9.74,0.28,34.785714285714285
1991-11-19,9.59,0.28,34.24999999999999
1991-11-20,9.33,0.28,33.32142857142857
1991-11-21,9.3,0.28,33.214285714285715
1991-11-22,9.18,0.28,32.785714285714285
1991-11-25,9.27,0.28,33.107142857142854
1991-11-26,9.3,0.28,33.214285714285715
1991-11-27,9.3,0.28,33.214285714285715
1991-11-29,9.27,0.28,33.107142857142854
1991-12-02,9.35,0.28,33.39285714285714
1991-12-03,9.3,0.28,33.214285714285715
1991-12-04,9.38,0.28,33.5
1991-12-05,9.38,0.28,33.5
1991-12-06,9.24,0.28,33.0
1991-12-09,9.3,0.28,33.214285714285715
1991-12-10,9.06,0.28,32.357142857142854
1991-12-11,9.06,0.28,32.357142857142854
1991-12-12,9.06,0.28,32.357142857142854
1991-12-13,9.09,0.28,32.46428571428571
1991-12-16,9.03,0.28,32.24999999999999
1991-12-17,8.88,0.28,31.714285714285715
1991-12-18,8.7,0.28,31.071428571428566
1991-12-19,8.79,0.28,31.392857142857135
1991-12-20,9.0,0.28,32.14285714285714
1991-12-23,9.06,0.28,32.357142857142854
1991-12-24,9.77,0.28,34.89285714285714
1991-12-26,9.8,0.28,35.0
1991-12-27,9.83,0.28,35.107142857142854
1991-12-30,10.52,0.28,37.57142857142857
1991-12-31,10.46,0.28,37.357142857142854
1992-01-02,10.01,0.28,35.74999999999999
1992-01-03,10.13,0.28,36.17857142857143
1992-01-06,10.28,0.28,36.71428571428571
1992-01-07,10.37,0.28,37.03571428571428
1992-01-08,10.64,0.28,38.0
1992-01-09,10.9,0.28,38.92857142857142
1992-01-10,10.7,0.28,38.21428571428571
1992-01-13,10.67,0.28,38.107142857142854
1992-01-14,10.84,0.28,38.71428571428571
1992-01-15,11.11,0.28,39.67857142857142
1992-01-16,11.11,0.28,39.67857142857142
1992-01-17,11.02,0.28,39.357142857142854
1992-01-20,11.05,0.28,39.464285714285715
1992-01-21,11.11,0.28,39.67857142857142
1992-01-22,11.05,0.28,39.464285714285715
1992-01-23,10.9,0.28,38.92857142857142
1992-01-24,10.99,0.28,39.25
1992-01-27,11.02,0.28,39.357142857142854
1992-01-28,11.32,0.28,40.42857142857142
1992-01-29,11.56,0.28,41.285714285714285
1992-01-30,11.59,0.28,41.39285714285714
1992-01-31,11.8,0.28,42.14285714285714
1992-02-03,11.74,0.28,41.92857142857142
1992-02-04,11.74,0.28,41.92857142857142
1992-02-05,11.8,0.28,42.14285714285714
1992-02-06,11.89,0.28,42.464285714285715
1992-02-07,11.74,0.28,41.92857142857142
1992-02-10,11.86,0.28,42.357142857142854
1992-02-11,11.92,0.28,42.57142857142857
1992-02-12,12.01,0.28,42.89285714285714
1992-02-13,12.1,0.28,43.21428571428571
1992-02-14,12.13,0.28,43.32142857142857
1992-02-18,12.1,0.28,43.21428571428571
1992-02-19,11.89,0.28,42.464285714285715
