date,TEL,TEL_EPS,PE Ratio
2009-10-14,23.86,0.14,170.42857142857142
2009-10-15,23.88,0.14,170.57142857142856
2009-10-16,23.64,0.14,168.85714285714283
2009-10-19,24.06,0.14,171.85714285714283
2009-10-20,23.95,0.14,171.07142857142856
2009-10-21,23.89,0.14,170.64285714285714
2009-10-22,23.87,0.14,170.5
2009-10-23,23.26,0.14,166.14285714285714
2009-10-26,22.64,0.14,161.7142857142857
2009-10-27,22.15,0.14,158.2142857142857
2009-10-28,21.4,0.14,152.85714285714283
2009-10-29,22.05,0.14,157.5
2009-10-30,21.25,0.14,151.78571428571428
2009-11-02,21.44,0.14,153.14285714285714
2009-11-03,21.71,0.14,155.07142857142856
2009-11-04,22.51,0.14,160.78571428571428
2009-11-05,22.99,0.14,164.2142857142857
2009-11-06,22.77,0.14,162.6428571428571
2009-11-09,22.95,0.14,163.92857142857142
2009-11-10,22.94,0.14,163.85714285714286
2009-11-11,23.59,0.14,168.49999999999997
2009-11-12,23.68,0.14,169.14285714285714
2009-11-13,24.12,0.14,172.28571428571428
2009-11-16,24.35,0.14,173.92857142857142
2009-11-17,24.6,0.14,175.7142857142857
2009-11-18,24.39,0.27,90.33333333333333
2009-11-19,23.98,0.27,88.81481481481481
2009-11-20,23.84,0.27,88.29629629629629
2009-11-23,24.01,0.27,88.92592592592592
2009-11-24,23.65,0.27,87.59259259259258
2009-11-25,23.76,0.27,88.0
2009-11-27,23.46,0.27,86.88888888888889
2009-11-30,23.21,0.27,85.96296296296296
2009-12-01,23.72,0.27,87.85185185185185
2009-12-02,23.79,0.27,88.1111111111111
2009-12-03,23.7,0.27,87.77777777777777
2009-12-04,23.8,0.27,88.14814814814814
2009-12-07,23.83,0.27,88.25925925925925
2009-12-08,23.06,0.27,85.40740740740739
2009-12-09,23.68,0.27,87.7037037037037
2009-12-10,23.49,0.27,86.99999999999999
2009-12-11,23.92,0.27,88.5925925925926
2009-12-14,23.83,0.27,88.25925925925925
2009-12-15,23.69,0.27,87.74074074074073
2009-12-16,23.52,0.27,87.1111111111111
2009-12-17,23.09,0.27,85.51851851851852
2009-12-18,23.26,0.27,86.14814814814815
2009-12-21,23.74,0.27,87.92592592592591
2009-12-22,23.8,0.27,88.14814814814814
2009-12-23,23.95,0.27,88.7037037037037
2009-12-24,24.15,0.27,89.44444444444443
2009-12-28,24.08,0.27,89.18518518518518
2009-12-29,23.98,0.27,88.81481481481481
2009-12-30,24.5,0.27,90.74074074074073
2009-12-31,24.55,0.27,90.92592592592592
2010-01-04,25.03,0.27,92.7037037037037
2010-01-05,24.66,0.27,91.33333333333333
2010-01-06,25.16,0.27,93.18518518518518
2010-01-07,24.69,0.27,91.44444444444444
2010-01-08,25.0,0.27,92.59259259259258
2010-01-11,24.78,0.27,91.77777777777777
2010-01-12,24.74,0.27,91.62962962962962
2010-01-13,25.52,0.27,94.5185185185185
2010-01-14,25.66,0.27,95.03703703703704
2010-01-15,25.24,0.27,93.48148148148147
2010-01-19,25.46,0.27,94.29629629629629
2010-01-20,25.56,0.27,94.66666666666666
2010-01-21,25.8,0.27,95.55555555555556
2010-01-22,24.98,0.27,92.51851851851852
2010-01-25,25.09,0.27,92.92592592592592
2010-01-26,25.37,0.27,93.96296296296296
2010-01-27,25.75,0.27,95.37037037037037
2010-01-28,25.27,0.47,53.765957446808514
2010-01-29,24.88,0.47,52.93617021276596
2010-02-01,25.53,0.47,54.319148936170215
2010-02-02,25.67,0.47,54.61702127659575
2010-02-03,25.44,0.47,54.12765957446809
2010-02-04,24.79,0.47,52.74468085106383
2010-02-05,24.6,0.47,52.3404255319149
2010-02-08,24.68,0.47,52.51063829787234
2010-02-09,24.89,0.47,52.957446808510646
2010-02-10,24.69,0.47,52.53191489361703
2010-02-11,25.13,0.47,53.46808510638298
2010-02-12,25.3,0.47,53.829787234042556
2010-02-16,25.82,0.47,54.93617021276596
2010-02-17,26.21,0.47,55.765957446808514
2010-02-18,26.17,0.47,55.68085106382979
2010-02-19,26.4,0.47,56.170212765957444
2010-02-22,26.17,0.47,55.68085106382979
2010-02-23,25.63,0.47,54.53191489361702
2010-02-24,26.33,0.47,56.02127659574468
2010-02-25,25.74,0.47,54.765957446808514
2010-02-26,25.63,0.47,54.53191489361702
2010-03-01,26.39,0.47,56.14893617021277
2010-03-02,25.82,0.47,54.93617021276596
2010-03-03,25.86,0.47,55.02127659574468
2010-03-04,25.86,0.47,55.02127659574468
2010-03-05,25.79,0.47,54.87234042553192
2010-03-08,25.89,0.47,55.08510638297873
2010-03-09,25.77,0.47,54.829787234042556
2010-03-10,26.78,0.47,56.97872340425533
2010-03-11,26.51,0.47,56.404255319148945
2010-03-12,26.64,0.47,56.68085106382979
2010-03-15,26.53,0.47,56.446808510638306
2010-03-16,26.71,0.47,56.829787234042556
2010-03-17,27.41,0.47,58.319148936170215
2010-03-18,27.28,0.47,58.04255319148937
2010-03-19,27.5,0.47,58.51063829787234
2010-03-22,27.58,0.47,58.680851063829785
2010-03-23,28.22,0.47,60.04255319148936
2010-03-24,28.17,0.47,59.936170212765965
2010-03-25,27.88,0.47,59.319148936170215
2010-03-26,27.68,0.47,58.8936170212766
2010-03-29,27.72,0.47,58.97872340425532
2010-03-30,27.89,0.47,59.340425531914896
2010-03-31,27.48,0.47,58.468085106382986
2010-04-01,27.6,0.47,58.72340425531915
2010-04-05,28.05,0.47,59.68085106382979
2010-04-06,28.28,0.47,60.17021276595745
2010-04-07,28.54,0.47,60.72340425531915
2010-04-08,28.66,0.47,60.97872340425532
2010-04-09,29.05,0.47,61.808510638297875
2010-04-12,28.85,0.47,61.382978723404264
2010-04-13,28.43,0.47,60.48936170212766
2010-04-14,29.19,0.47,62.10638297872341
2010-04-15,29.03,0.47,61.765957446808514
2010-04-16,28.49,0.47,60.61702127659574
2010-04-19,28.34,0.47,60.297872340425535
2010-04-20,29.35,0.47,62.446808510638306
2010-04-21,28.92,0.47,61.53191489361703
2010-04-22,28.97,0.47,61.638297872340424
2010-04-23,29.57,0.47,62.91489361702128
2010-04-26,30.1,0.47,64.04255319148938
2010-04-27,29.2,0.47,62.12765957446809
2010-04-28,30.76,0.47,65.4468085106383
2010-04-29,32.31,0.68,47.51470588235294
2010-04-30,32.12,0.68,47.23529411764705
2010-05-03,32.85,0.68,48.30882352941176
2010-05-04,31.59,0.68,46.455882352941174
2010-05-05,30.55,0.68,44.92647058823529
2010-05-06,29.01,0.68,42.661764705882355
2010-05-07,27.98,0.68,41.147058823529406
2010-05-10,29.55,0.68,43.455882352941174
2010-05-11,30.35,0.68,44.63235294117647
2010-05-12,31.82,0.68,46.79411764705882
2010-05-13,30.48,0.68,44.8235294117647
2010-05-14,28.99,0.68,42.632352941176464
2010-05-17,29.28,0.68,43.05882352941176
2010-05-18,27.94,0.68,41.088235294117645
2010-05-19,28.25,0.68,41.54411764705882
2010-05-20,27.4,0.68,40.29411764705882
2010-05-21,27.93,0.68,41.0735294117647
2010-05-24,28.15,0.68,41.397058823529406
2010-05-25,28.04,0.68,41.23529411764706
2010-05-26,27.75,0.68,40.80882352941176
2010-05-27,29.23,0.68,42.98529411764706
2010-05-28,28.82,0.68,42.38235294117647
2010-06-01,28.01,0.68,41.19117647058823
2010-06-02,29.07,0.68,42.75
2010-06-03,29.17,0.68,42.89705882352941
2010-06-04,28.13,0.68,41.36764705882352
2010-06-07,26.89,0.68,39.54411764705882
2010-06-08,26.88,0.68,39.52941176470588
2010-06-09,27.27,0.68,40.10294117647059
2010-06-10,28.17,0.68,41.4264705882353
2010-06-11,28.83,0.68,42.397058823529406
2010-06-14,28.68,0.68,42.17647058823529
2010-06-15,28.94,0.68,42.55882352941176
2010-06-16,28.89,0.68,42.48529411764706
2010-06-17,28.76,0.68,42.294117647058826
2010-06-18,28.82,0.68,42.38235294117647
2010-06-21,29.37,0.68,43.19117647058823
2010-06-22,28.76,0.68,42.294117647058826
2010-06-23,28.62,0.68,42.088235294117645
2010-06-24,27.64,0.68,40.64705882352941
2010-06-25,27.55,0.68,40.51470588235294
2010-06-28,27.26,0.68,40.088235294117645
2010-06-29,25.65,0.68,37.720588235294116
2010-06-30,25.38,0.68,37.3235294117647
2010-07-01,24.61,0.68,36.19117647058823
2010-07-02,24.58,0.68,36.147058823529406
2010-07-06,24.39,0.68,35.86764705882353
2010-07-07,25.33,0.68,37.24999999999999
2010-07-08,24.85,0.68,36.544117647058826
2010-07-09,25.08,0.68,36.882352941176464
2010-07-12,25.28,0.68,37.17647058823529
2010-07-13,25.92,0.68,38.11764705882353
2010-07-14,25.55,0.68,37.5735294117647
2010-07-15,25.54,0.68,37.55882352941176
2010-07-16,25.37,0.68,37.30882352941176
2010-07-19,25.5,0.68,37.5
2010-07-20,25.49,0.68,37.48529411764705
2010-07-21,25.46,0.68,37.44117647058823
2010-07-22,25.76,0.68,37.88235294117647
2010-07-23,26.04,0.72,36.166666666666664
2010-07-26,26.86,0.72,37.30555555555556
2010-07-27,27.17,0.72,37.736111111111114
2010-07-28,26.77,0.72,37.18055555555556
2010-07-29,27.08,0.72,37.61111111111111
2010-07-30,27.0,0.72,37.5
2010-08-02,27.33,0.72,37.958333333333336
2010-08-03,26.89,0.72,37.34722222222222
2010-08-04,27.88,0.72,38.72222222222222
2010-08-05,27.75,0.72,38.54166666666667
2010-08-06,28.07,0.72,38.986111111111114
2010-08-09,28.44,0.72,39.5
2010-08-10,27.98,0.72,38.861111111111114
2010-08-11,27.19,0.72,37.76388888888889
2010-08-12,26.66,0.72,37.02777777777778
2010-08-13,26.73,0.72,37.125
2010-08-16,26.6,0.72,36.94444444444445
2010-08-17,26.75,0.72,37.15277777777778
2010-08-18,26.81,0.72,37.23611111111111
2010-08-19,26.57,0.72,36.90277777777778
2010-08-20,26.23,0.72,36.43055555555556
2010-08-23,25.48,0.72,35.38888888888889
2010-08-24,25.23,0.72,35.04166666666667
2010-08-25,25.39,0.72,35.26388888888889
2010-08-26,25.05,0.72,34.79166666666667
2010-08-27,24.94,0.72,34.63888888888889
2010-08-30,24.92,0.72,34.611111111111114
2010-08-31,24.52,0.72,34.05555555555556
2010-09-01,25.1,0.72,34.861111111111114
2010-09-02,25.78,0.72,35.80555555555556
2010-09-03,26.46,0.72,36.75
2010-09-07,25.89,0.72,35.958333333333336
2010-09-08,26.62,0.72,36.97222222222222
2010-09-09,26.04,0.72,36.166666666666664
2010-09-10,26.35,0.72,36.59722222222223
2010-09-13,26.75,0.72,37.15277777777778
2010-09-14,26.89,0.72,37.34722222222222
2010-09-15,27.18,0.72,37.75
2010-09-16,27.08,0.72,37.61111111111111
2010-09-17,27.34,0.72,37.97222222222222
2010-09-20,28.05,0.72,38.958333333333336
2010-09-21,28.4,0.72,39.44444444444444
2010-09-22,28.2,0.72,39.166666666666664
2010-09-23,28.01,0.72,38.90277777777778
2010-09-24,29.26,0.72,40.63888888888889
2010-09-27,28.97,0.72,40.236111111111114
2010-09-28,29.09,0.72,40.40277777777778
2010-09-29,29.69,0.72,41.236111111111114
2010-09-30,29.22,0.72,40.583333333333336
2010-10-01,29.83,0.72,41.43055555555556
2010-10-04,29.42,0.72,40.861111111111114
2010-10-05,29.81,0.72,41.40277777777778
2010-10-06,29.92,0.72,41.55555555555556
2010-10-07,29.58,0.72,41.083333333333336
2010-10-08,29.95,0.72,41.59722222222222
2010-10-11,30.39,0.72,42.208333333333336
2010-10-12,30.13,0.72,41.84722222222222
2010-10-13,30.55,0.72,42.43055555555556
2010-10-14,30.68,0.72,42.611111111111114
2010-10-15,30.79,0.72,42.76388888888889
2010-10-18,30.83,0.72,42.81944444444444
2010-10-19,30.72,0.72,42.666666666666664
2010-10-20,31.11,0.72,43.208333333333336
2010-10-21,31.73,0.72,44.06944444444445
2010-10-22,31.4,0.72,43.611111111111114
2010-10-25,31.71,0.72,44.04166666666667
2010-10-26,31.33,0.72,43.513888888888886
2010-10-27,30.99,0.72,43.041666666666664
2010-10-28,31.4,0.72,43.611111111111114
2010-10-29,31.68,0.72,44.0
2010-11-01,31.67,0.72,43.986111111111114
2010-11-02,31.77,0.72,44.125
2010-11-03,32.12,0.72,44.61111111111111
2010-11-04,32.7,0.72,45.41666666666667
2010-11-05,33.1,0.72,45.97222222222223
2010-11-08,33.73,0.72,46.84722222222222
2010-11-09,32.88,0.72,45.66666666666667
2010-11-10,32.82,0.67,48.98507462686567
2010-11-11,32.15,0.67,47.98507462686567
2010-11-12,31.87,0.67,47.56716417910447
2010-11-15,31.66,0.67,47.253731343283576
2010-11-16,31.01,0.67,46.28358208955224
2010-11-17,30.98,0.67,46.23880597014925
2010-11-18,31.68,0.67,47.28358208955223
2010-11-19,31.97,0.67,47.71641791044776
2010-11-22,31.69,0.67,47.298507462686565
2010-11-23,30.96,0.67,46.208955223880594
2010-11-24,31.75,0.67,47.38805970149254
2010-11-26,31.37,0.67,46.82089552238806
2010-11-29,30.82,0.67,46.0
2010-11-30,30.42,0.67,45.40298507462686
2010-12-01,31.93,0.67,47.656716417910445
2010-12-02,33.1,0.67,49.40298507462686
2010-12-03,33.05,0.67,49.328358208955216
2010-12-06,32.81,0.67,48.97014925373134
2010-12-07,33.37,0.67,49.805970149253724
2010-12-08,33.55,0.67,50.07462686567163
2010-12-09,33.78,0.67,50.417910447761194
2010-12-10,33.55,0.67,50.07462686567163
2010-12-13,33.95,0.67,50.67164179104478
2010-12-14,34.73,0.67,51.83582089552238
2010-12-15,34.78,0.67,51.91044776119403
2010-12-16,34.88,0.67,52.059701492537314
2010-12-17,35.34,0.67,52.74626865671642
2010-12-20,35.17,0.67,52.492537313432834
2010-12-21,35.16,0.67,52.4776119402985
2010-12-22,35.43,0.67,52.88059701492537
2010-12-23,35.63,0.67,53.17910447761194
2010-12-27,35.26,0.67,52.62686567164179
2010-12-28,34.96,0.67,52.179104477611936
2010-12-29,35.03,0.67,52.28358208955224
2010-12-30,35.26,0.67,52.62686567164179
2010-12-31,35.4,0.67,52.83582089552238
2011-01-03,36.24,0.67,54.08955223880597
2011-01-04,35.5,0.67,52.98507462686567
2011-01-05,35.19,0.67,52.522388059701484
2011-01-06,35.14,0.67,52.44776119402985
2011-01-07,35.23,0.67,52.5820895522388
2011-01-10,35.87,0.67,53.537313432835816
2011-01-11,35.86,0.67,53.52238805970149
2011-01-12,36.2,0.67,54.02985074626866
2011-01-13,36.33,0.67,54.22388059701492
2011-01-14,36.58,0.67,54.59701492537313
2011-01-18,36.78,0.67,54.8955223880597
2011-01-19,36.03,0.67,53.776119402985074
2011-01-20,36.02,0.67,53.76119402985075
2011-01-21,36.45,0.67,54.40298507462687
2011-01-24,37.14,0.67,55.43283582089552
2011-01-25,37.06,0.67,55.3134328358209
2011-01-26,37.05,0.67,55.29850746268656
2011-01-27,36.07,0.67,53.83582089552239
2011-01-28,35.51,0.67,52.99999999999999
2011-01-31,36.23,0.67,54.07462686567163
2011-02-01,37.2,0.67,55.52238805970149
2011-02-02,37.01,0.67,55.23880597014925
2011-02-03,36.57,0.67,54.582089552238806
2011-02-04,36.89,0.67,55.059701492537314
2011-02-07,36.97,0.67,55.179104477611936
2011-02-08,37.24,0.67,55.582089552238806
2011-02-09,37.74,0.67,56.32835820895522
2011-02-10,38.09,0.67,56.85074626865672
2011-02-11,38.51,0.67,57.4776119402985
2011-02-14,38.37,0.67,57.2686567164179
2011-02-15,37.49,0.67,55.95522388059702
2011-02-16,37.64,0.67,56.179104477611936
2011-02-17,37.89,0.67,56.55223880597015
2011-02-18,37.72,0.67,56.298507462686565
2011-02-22,36.1,0.67,53.88059701492537
2011-02-23,35.22,0.67,52.56716417910447
2011-02-24,35.49,0.67,52.97014925373134
2011-02-25,35.69,0.67,53.2686567164179
2011-02-28,36.04,0.67,53.7910447761194
2011-03-01,35.99,0.67,53.71641791044776
2011-03-02,36.27,0.67,54.134328358208954
2011-03-03,36.75,0.67,54.850746268656714
2011-03-04,36.78,0.67,54.8955223880597
2011-03-07,36.32,0.67,54.208955223880594
2011-03-08,36.23,0.67,54.07462686567163
2011-03-09,35.4,0.67,52.83582089552238
2011-03-10,34.25,0.67,51.11940298507462
2011-03-11,34.65,0.67,51.71641791044775
2011-03-14,34.18,0.67,51.014925373134325
2011-03-15,33.63,0.67,50.19402985074627
2011-03-16,32.33,0.67,48.253731343283576
2011-03-17,32.96,0.67,49.19402985074627
2011-03-18,33.19,0.67,49.537313432835816
2011-03-21,33.74,0.67,50.35820895522388
2011-03-22,34.17,0.67,51.0
2011-03-23,34.14,0.67,50.95522388059701
2011-03-24,34.64,0.67,51.70149253731343
2011-03-25,34.13,0.67,50.940298507462686
2011-03-28,34.27,0.67,51.149253731343286
2011-03-29,34.6,0.67,51.64179104477612
2011-03-30,34.65,0.67,51.71641791044775
2011-03-31,34.82,0.67,51.97014925373134
2011-04-01,35.02,0.67,52.268656716417915
2011-04-04,34.86,0.67,52.02985074626865
2011-04-05,34.27,0.67,51.149253731343286
2011-04-06,33.58,0.67,50.11940298507462
2011-04-07,33.92,0.67,50.62686567164179
2011-04-08,33.92,0.67,50.62686567164179
2011-04-11,33.69,0.67,50.28358208955223
2011-04-12,33.7,0.67,50.298507462686565
2011-04-13,34.9,0.67,52.089552238805965
2011-04-14,35.27,0.67,52.64179104477612
2011-04-15,35.61,0.67,53.14925373134328
2011-04-18,35.25,0.67,52.61194029850746
2011-04-19,35.11,0.67,52.40298507462686
2011-04-20,35.72,0.67,53.31343283582089
2011-04-21,35.0,0.67,52.23880597014925
2011-04-25,34.87,0.67,52.044776119402975
2011-04-26,35.03,0.61,57.42622950819673
2011-04-27,35.47,0.61,58.147540983606554
2011-04-28,35.39,0.61,58.016393442622956
2011-04-29,35.85,0.61,58.770491803278695
2011-05-02,36.2,0.61,59.344262295081975
2011-05-03,36.04,0.61,59.08196721311475
2011-05-04,35.61,0.61,58.377049180327866
2011-05-05,36.26,0.61,59.44262295081967
2011-05-06,37.03,0.61,60.704918032786885
2011-05-09,37.2,0.61,60.98360655737706
2011-05-10,37.9,0.61,62.131147540983605
2011-05-11,37.59,0.61,61.62295081967214
2011-05-12,37.7,0.61,61.8032786885246
2011-05-13,36.69,0.61,60.147540983606554
2011-05-16,36.58,0.61,59.967213114754095
2011-05-17,36.02,0.61,59.04918032786886
2011-05-18,36.21,0.61,59.360655737704924
2011-05-19,36.73,0.61,60.213114754098356
2011-05-20,37.09,0.61,60.8032786885246
2011-05-23,36.37,0.61,59.62295081967213
2011-05-24,35.8,0.61,58.68852459016393
2011-05-25,35.6,0.61,58.360655737704924
2011-05-26,36.05,0.61,59.0983606557377
2011-05-27,36.56,0.61,59.934426229508205
2011-05-31,36.83,0.61,60.377049180327866
2011-06-01,36.59,0.61,59.98360655737706
2011-06-02,36.53,0.61,59.885245901639344
2011-06-03,36.11,0.61,59.19672131147541
2011-06-06,36.34,0.61,59.57377049180329
2011-06-07,35.9,0.61,58.85245901639344
2011-06-08,35.19,0.61,57.68852459016393
2011-06-09,35.51,0.61,58.213114754098356
2011-06-10,35.0,0.61,57.37704918032787
2011-06-13,35.25,0.61,57.786885245901644
2011-06-14,35.5,0.61,58.196721311475414
2011-06-15,34.55,0.61,56.639344262295076
2011-06-16,33.85,0.61,55.49180327868853
2011-06-17,33.83,0.61,55.459016393442624
2011-06-20,34.3,0.61,56.229508196721305
2011-06-21,34.97,0.61,57.32786885245901
2011-06-22,34.93,0.61,57.26229508196722
2011-06-23,34.5,0.61,56.55737704918033
2011-06-24,34.67,0.61,56.8360655737705
2011-06-27,34.61,0.61,56.73770491803279
2011-06-28,35.45,0.61,58.11475409836066
2011-06-29,36.23,0.61,59.393442622950815
2011-06-30,36.76,0.61,60.26229508196721
2011-07-01,37.9,0.61,62.131147540983605
2011-07-05,38.0,0.61,62.295081967213115
2011-07-06,37.93,0.61,62.18032786885246
2011-07-07,38.23,0.61,62.67213114754098
2011-07-08,37.73,0.61,61.85245901639344
2011-07-11,36.72,0.61,60.19672131147541
2011-07-12,35.95,0.61,58.934426229508205
2011-07-13,35.99,0.61,59.00000000000001
2011-07-14,35.28,0.61,57.8360655737705
2011-07-15,35.2,0.61,57.70491803278689
2011-07-18,34.48,0.61,56.52459016393442
2011-07-19,35.35,0.61,57.95081967213115
2011-07-20,36.13,0.61,59.22950819672132
2011-07-21,36.17,0.61,59.29508196721312
2011-07-22,36.41,0.73,49.87671232876712
2011-07-25,36.26,0.73,49.671232876712324
2011-07-26,36.34,0.73,49.780821917808225
2011-07-27,35.4,0.73,48.49315068493151
2011-07-28,34.64,0.73,47.45205479452055
2011-07-29,34.43,0.73,47.16438356164384
2011-08-01,33.61,0.73,46.04109589041096
2011-08-02,32.85,0.73,45.0
2011-08-03,32.63,0.73,44.6986301369863
2011-08-04,30.91,0.73,42.34246575342466
2011-08-05,30.49,0.73,41.76712328767123
2011-08-08,28.03,0.73,38.397260273972606
2011-08-09,29.04,0.73,39.78082191780822
2011-08-10,28.43,0.73,38.945205479452056
2011-08-11,30.23,0.73,41.41095890410959
2011-08-12,30.67,0.73,42.01369863013699
2011-08-15,31.51,0.73,43.16438356164384
2011-08-16,30.98,0.73,42.43835616438356
2011-08-17,30.8,0.73,42.19178082191781
2011-08-18,28.56,0.73,39.12328767123287
2011-08-19,28.09,0.73,38.47945205479452
2011-08-22,28.01,0.73,38.369863013698634
2011-08-23,29.0,0.73,39.726027397260275
2011-08-24,29.63,0.73,40.58904109589041
2011-08-25,28.95,0.73,39.657534246575345
2011-08-26,29.66,0.73,40.63013698630137
2011-08-29,31.06,0.73,42.54794520547945
2011-08-30,31.12,0.73,42.63013698630137
2011-08-31,30.62,0.73,41.945205479452056
2011-09-01,30.6,0.73,41.917808219178085
2011-09-02,29.31,0.73,40.150684931506845
2011-09-06,28.76,0.73,39.397260273972606
2011-09-07,29.65,0.73,40.61643835616438
2011-09-08,29.26,0.73,40.08219178082192
2011-09-09,28.09,0.73,38.47945205479452
2011-09-12,27.95,0.73,38.28767123287671
2011-09-13,28.91,0.73,39.6027397260274
2011-09-14,29.46,0.73,40.35616438356165
2011-09-15,29.86,0.73,40.9041095890411
2011-09-16,29.48,0.73,40.38356164383562
2011-09-19,29.29,0.73,40.12328767123287
2011-09-20,28.48,0.73,39.013698630136986
2011-09-21,28.2,0.73,38.63013698630137
2011-09-22,27.86,0.73,38.16438356164384
2011-09-23,27.93,0.73,38.26027397260274
2011-09-26,28.31,0.73,38.78082191780822
2011-09-27,28.77,0.73,39.41095890410959
2011-09-28,28.94,0.73,39.64383561643836
2011-09-29,29.11,0.73,39.87671232876713
2011-09-30,28.14,0.73,38.54794520547945
2011-10-03,27.25,0.73,37.32876712328767
2011-10-04,28.3,0.73,38.76712328767123
2011-10-05,28.9,0.73,39.58904109589041
2011-10-06,29.88,0.73,40.93150684931507
2011-10-07,29.5,0.73,40.41095890410959
2011-10-10,30.75,0.73,42.12328767123288
2011-10-11,30.69,0.73,42.041095890410965
2011-10-12,32.86,0.73,45.013698630136986
2011-10-13,33.79,0.73,46.28767123287671
2011-10-14,34.25,0.73,46.917808219178085
2011-10-17,33.94,0.73,46.49315068493151
2011-10-18,34.54,0.73,47.31506849315068
2011-10-19,33.3,0.73,45.61643835616438
2011-10-20,33.11,0.73,45.35616438356164
2011-10-21,33.87,0.73,46.3972602739726
2011-10-24,34.87,0.73,47.76712328767123
2011-10-25,33.98,0.73,46.54794520547945
2011-10-26,34.71,0.73,47.54794520547946
2011-10-27,36.69,0.73,50.26027397260274
2011-10-28,36.34,0.73,49.780821917808225
2011-10-31,35.55,0.73,48.698630136986296
2011-11-01,34.63,0.73,47.43835616438356
2011-11-02,35.51,0.73,48.64383561643835
2011-11-03,35.74,0.73,48.95890410958904
2011-11-04,35.11,0.73,48.0958904109589
2011-11-07,35.18,0.73,48.19178082191781
2011-11-08,35.78,0.73,49.013698630136986
2011-11-09,33.95,0.73,46.5068493150685
2011-11-10,33.86,0.73,46.38356164383562
2011-11-11,34.64,0.73,47.45205479452055
2011-11-14,34.49,0.73,47.24657534246576
2011-11-15,34.65,0.73,47.465753424657535
2011-11-16,34.26,0.73,46.93150684931507
2011-11-17,33.49,0.73,45.87671232876713
2011-11-18,32.9,0.87,37.81609195402299
2011-11-21,32.07,0.87,36.86206896551724
2011-11-22,31.33,0.87,36.01149425287356
2011-11-23,30.33,0.87,34.86206896551724
2011-11-25,30.11,0.87,34.60919540229885
2011-11-28,30.88,0.87,35.49425287356322
2011-11-29,31.08,0.87,35.724137931034484
2011-11-30,31.71,0.87,36.44827586206897
2011-12-01,31.28,0.87,35.95402298850575
2011-12-02,31.42,0.87,36.11494252873563
2011-12-05,32.06,0.87,36.850574712643684
2011-12-06,32.71,0.87,37.59770114942529
2011-12-07,33.06,0.87,38.0
2011-12-08,32.17,0.87,36.97701149425288
2011-12-09,33.02,0.87,37.95402298850575
2011-12-12,31.97,0.87,36.747126436781606
2011-12-13,31.15,0.87,35.804597701149426
2011-12-14,30.33,0.87,34.86206896551724
2011-12-15,30.27,0.87,34.793103448275865
2011-12-16,30.45,0.87,35.0
2011-12-19,29.77,0.87,34.2183908045977
2011-12-20,31.12,0.87,35.770114942528735
2011-12-21,30.6,0.87,35.17241379310345
2011-12-22,31.19,0.87,35.85057471264368
2011-12-23,31.29,0.87,35.96551724137931
2011-12-27,31.13,0.87,35.7816091954023
2011-12-28,30.49,0.87,35.04597701149425
2011-12-29,31.12,0.87,35.770114942528735
2011-12-30,30.81,0.87,35.41379310344828
2012-01-03,31.48,0.87,36.18390804597701
2012-01-04,31.57,0.87,36.287356321839084
2012-01-05,31.92,0.87,36.689655172413794
2012-01-06,32.36,0.87,37.195402298850574
2012-01-09,32.81,0.87,37.71264367816092
2012-01-10,34.16,0.87,39.26436781609195
2012-01-11,34.27,0.87,39.390804597701155
2012-01-12,34.69,0.87,39.8735632183908
2012-01-13,34.45,0.87,39.59770114942529
2012-01-17,34.86,0.87,40.06896551724138
2012-01-18,35.98,0.87,41.35632183908046
2012-01-19,36.64,0.87,42.11494252873563
2012-01-20,36.03,0.87,41.41379310344828
2012-01-23,35.91,0.87,41.275862068965516
2012-01-24,35.71,0.87,41.04597701149425
2012-01-25,34.68,0.87,39.86206896551724
2012-01-26,34.57,0.87,39.735632183908045
2012-01-27,34.3,0.59,58.13559322033898
2012-01-30,33.88,0.59,57.42372881355933
2012-01-31,34.1,0.59,57.79661016949153
2012-02-01,34.69,0.59,58.79661016949152
2012-02-02,34.55,0.59,58.559322033898304
2012-02-03,35.27,0.59,59.77966101694916
2012-02-06,35.15,0.59,59.57627118644068
2012-02-07,35.27,0.59,59.77966101694916
2012-02-08,35.28,0.59,59.79661016949153
2012-02-09,35.52,0.59,60.203389830508485
2012-02-10,35.11,0.59,59.50847457627119
2012-02-13,35.23,0.59,59.71186440677966
2012-02-14,34.83,0.59,59.03389830508475
2012-02-15,34.73,0.59,58.86440677966102
2012-02-16,35.5,0.59,60.16949152542373
2012-02-17,36.01,0.59,61.03389830508475
2012-02-21,36.05,0.59,61.101694915254235
2012-02-22,35.66,0.59,60.440677966101696
2012-02-23,35.68,0.59,60.47457627118644
2012-02-24,35.97,0.59,60.96610169491525
2012-02-27,36.1,0.59,61.186440677966104
2012-02-28,36.09,0.59,61.16949152542374
2012-02-29,36.55,0.59,61.94915254237288
2012-03-01,37.14,0.59,62.949152542372886
2012-03-02,36.65,0.59,62.11864406779661
2012-03-05,35.8,0.59,60.67796610169491
2012-03-06,34.82,0.59,59.016949152542374
2012-03-07,34.98,0.59,59.28813559322034
2012-03-08,35.51,0.59,60.186440677966104
2012-03-09,36.05,0.59,61.101694915254235
2012-03-12,35.91,0.59,60.86440677966102
2012-03-13,36.32,0.59,61.55932203389831
2012-03-14,35.88,0.59,60.8135593220339
2012-03-15,36.83,0.59,62.42372881355932
