date,BKR,BKR_EPS,PE Ratio
2003-08-11,32.95,0.4,82.375
2003-08-12,32.94,0.4,82.35
2003-08-13,33.0,0.4,82.5
2003-08-14,32.91,0.4,82.27499999999999
2003-08-15,33.06,0.4,82.65
2003-08-18,33.37,0.4,83.42499999999998
2003-08-19,33.21,0.4,83.02499999999999
2003-08-20,33.81,0.4,84.525
2003-08-21,34.16,0.4,85.39999999999999
2003-08-22,33.37,0.4,83.42499999999998
2003-08-25,33.1,0.4,82.75
2003-08-26,33.01,0.4,82.52499999999999
2003-08-27,32.68,0.4,81.69999999999999
2003-08-28,33.37,0.4,83.42499999999998
2003-08-29,33.46,0.4,83.64999999999999
2003-09-02,33.03,0.4,82.575
2003-09-03,32.86,0.4,82.14999999999999
2003-09-04,32.28,0.4,80.7
2003-09-05,32.06,0.4,80.15
2003-09-08,32.49,0.4,81.225
2003-09-09,31.74,0.4,79.35
2003-09-10,31.42,0.4,78.55
2003-09-11,31.25,0.4,78.125
2003-09-12,31.16,0.4,77.89999999999999
2003-09-15,30.98,0.4,77.45
2003-09-16,31.09,0.4,77.725
2003-09-17,30.65,0.4,76.62499999999999
2003-09-18,31.13,0.4,77.82499999999999
2003-09-19,31.64,0.4,79.1
2003-09-22,30.9,0.4,77.24999999999999
2003-09-23,30.73,0.4,76.825
2003-09-24,30.87,0.4,77.175
2003-09-25,30.34,0.4,75.85
2003-09-26,29.61,0.4,74.02499999999999
2003-09-29,29.74,0.4,74.35
2003-09-30,29.59,0.4,73.975
2003-10-01,30.52,0.4,76.3
2003-10-02,30.58,0.4,76.44999999999999
2003-10-03,31.14,0.4,77.85
2003-10-06,31.03,0.4,77.575
2003-10-07,30.85,0.4,77.125
2003-10-08,31.05,0.4,77.625
2003-10-09,31.05,0.4,77.625
2003-10-10,31.28,0.4,78.2
2003-10-13,30.73,0.4,76.825
2003-10-14,30.6,0.4,76.5
2003-10-15,30.14,0.4,75.35
2003-10-16,30.43,0.4,76.07499999999999
2003-10-17,29.91,0.4,74.77499999999999
2003-10-20,29.8,0.4,74.5
2003-10-21,30.25,0.4,75.625
2003-10-22,29.18,0.4,72.94999999999999
2003-10-23,28.9,0.4,72.24999999999999
2003-10-24,28.2,0.4,70.5
2003-10-27,28.02,0.4,70.05
2003-10-28,28.14,0.4,70.35
2003-10-29,27.1,0.4,67.75
2003-10-30,27.73,0.4,69.325
2003-10-31,28.26,0.4,70.65
2003-11-03,28.0,0.4,70.0
2003-11-04,28.58,0.4,71.44999999999999
2003-11-05,28.89,0.4,72.225
2003-11-06,29.17,0.4,72.925
2003-11-07,29.38,0.4,73.44999999999999
2003-11-10,29.08,0.4,72.69999999999999
2003-11-11,29.08,0.4,72.69999999999999
2003-11-12,29.32,0.4,73.3
2003-11-13,29.48,0.4,73.7
2003-11-14,29.65,0.4,74.12499999999999
2003-11-17,29.0,0.4,72.5
2003-11-18,28.79,0.4,71.975
2003-11-19,28.86,0.4,72.14999999999999
2003-11-20,28.75,0.4,71.875
2003-11-21,28.5,0.4,71.25
2003-11-24,28.36,0.4,70.89999999999999
2003-11-25,28.33,0.4,70.82499999999999
2003-11-26,28.84,0.4,72.1
2003-11-28,28.86,0.4,72.14999999999999
2003-12-01,28.93,0.4,72.32499999999999
2003-12-02,29.5,0.4,73.75
2003-12-03,28.86,0.4,72.14999999999999
2003-12-04,29.59,0.4,73.975
2003-12-05,30.14,0.4,75.35
2003-12-08,30.38,0.4,75.94999999999999
2003-12-09,30.37,0.4,75.925
2003-12-10,30.0,0.4,75.0
2003-12-11,30.03,0.4,75.075
2003-12-12,30.98,0.4,77.45
2003-12-15,30.5,0.4,76.25
2003-12-16,30.58,0.4,76.44999999999999
2003-12-17,30.35,0.4,75.875
2003-12-18,32.13,0.4,80.325
2003-12-19,31.7,0.4,79.25
2003-12-22,32.18,0.4,80.44999999999999
2003-12-23,31.52,0.4,78.8
2003-12-24,32.26,0.4,80.64999999999999
2003-12-26,32.03,0.4,80.075
2003-12-29,32.49,0.4,81.225
2003-12-30,32.56,0.4,81.4
2003-12-31,32.16,0.4,80.39999999999999
2004-01-02,31.8,0.4,79.5
2004-01-05,32.65,0.4,81.62499999999999
2004-01-06,32.68,0.4,81.69999999999999
2004-01-07,32.0,0.4,80.0
2004-01-08,32.6,0.4,81.5
2004-01-09,33.11,0.4,82.77499999999999
2004-01-12,32.7,0.4,81.75
2004-01-13,32.92,0.4,82.3
2004-01-14,32.5,0.4,81.25
2004-01-15,32.12,0.4,80.29999999999998
2004-01-16,33.03,0.4,82.575
2004-01-20,34.14,0.4,85.35
2004-01-21,34.72,0.4,86.8
2004-01-22,34.55,0.4,86.37499999999999
2004-01-23,35.86,0.4,89.64999999999999
2004-01-26,35.91,0.4,89.77499999999999
2004-01-27,35.81,0.4,89.525
2004-01-28,36.08,0.4,90.19999999999999
2004-01-29,35.55,0.4,88.87499999999999
2004-01-30,35.08,0.4,87.69999999999999
2004-02-02,35.83,0.4,89.57499999999999
2004-02-03,35.5,0.4,88.75
2004-02-04,35.45,0.4,88.625
2004-02-05,34.85,0.4,87.125
2004-02-06,34.83,0.4,87.07499999999999
2004-02-09,34.7,0.4,86.75
2004-02-10,35.08,0.4,87.69999999999999
2004-02-11,35.68,0.4,89.19999999999999
2004-02-12,36.94,0.4,92.35
2004-02-13,36.2,0.4,90.5
2004-02-17,36.48,0.4,91.19999999999999
2004-02-18,36.14,0.4,90.35
2004-02-19,36.03,0.4,90.075
2004-02-20,36.0,0.4,90.0
2004-02-23,36.05,0.4,90.12499999999999
2004-02-24,36.65,0.4,91.62499999999999
2004-02-25,36.99,0.4,92.475
2004-02-26,37.33,0.4,93.32499999999999
2004-02-27,37.62,0.4,94.04999999999998
2004-03-01,38.42,0.4,96.05
2004-03-02,38.27,0.4,95.675
2004-03-03,38.05,0.4,95.12499999999999
2004-03-04,37.49,0.4,93.725
2004-03-05,37.29,0.4,93.225
2004-03-08,37.28,0.4,93.2
2004-03-09,37.0,0.4,92.5
2004-03-10,35.76,0.4,89.39999999999999
2004-03-11,35.14,0.4,87.85
2004-03-12,35.41,0.4,88.52499999999999
2004-03-15,35.55,0.4,88.87499999999999
2004-03-16,35.34,0.4,88.35000000000001
2004-03-17,36.99,0.4,92.475
2004-03-18,37.7,0.4,94.25
2004-03-19,36.39,0.4,90.975
2004-03-22,36.0,0.4,90.0
2004-03-23,35.48,0.4,88.69999999999999
2004-03-24,34.36,0.4,85.89999999999999
2004-03-25,34.72,0.4,86.8
2004-03-26,35.15,0.4,87.87499999999999
2004-03-29,34.98,0.4,87.44999999999999
2004-03-30,36.13,0.4,90.325
2004-03-31,36.48,0.4,91.19999999999999
2004-04-01,35.46,0.4,88.64999999999999
2004-04-02,35.75,0.4,89.375
2004-04-05,35.71,0.4,89.27499999999999
2004-04-06,35.19,0.4,87.975
2004-04-07,35.32,0.4,88.3
2004-04-08,35.83,0.4,89.57499999999999
2004-04-12,36.8,0.4,91.99999999999999
2004-04-13,35.85,0.4,89.625
2004-04-14,35.68,0.4,89.19999999999999
2004-04-15,36.35,0.4,90.875
2004-04-16,36.72,0.4,91.8
2004-04-19,36.76,0.4,91.89999999999999
2004-04-20,36.05,0.4,90.12499999999999
2004-04-21,35.78,0.4,89.45
2004-04-22,36.8,0.4,91.99999999999999
2004-04-23,36.75,0.4,91.875
2004-04-26,36.55,0.4,91.37499999999999
2004-04-27,38.27,0.4,95.675
2004-04-28,37.45,0.4,93.625
2004-04-29,36.3,0.4,90.74999999999999
2004-04-30,36.68,0.4,91.69999999999999
2004-05-03,37.62,0.4,94.04999999999998
2004-05-04,37.53,0.4,93.825
2004-05-05,37.39,0.4,93.475
2004-05-06,37.04,0.4,92.6
2004-05-07,35.9,0.4,89.74999999999999
2004-05-10,34.86,0.4,87.14999999999999
2004-05-11,34.93,0.4,87.32499999999999
2004-05-12,35.28,0.4,88.2
2004-05-13,35.08,0.4,87.69999999999999
2004-05-14,35.34,0.4,88.35000000000001
2004-05-17,35.55,0.4,88.87499999999999
2004-05-18,34.67,0.4,86.675
2004-05-19,34.35,0.4,85.875
2004-05-20,34.04,0.4,85.1
2004-05-21,33.84,0.4,84.60000000000001
2004-05-24,34.91,0.4,87.27499999999999
2004-05-25,35.25,0.4,88.125
2004-05-26,34.28,0.4,85.7
2004-05-27,33.73,0.4,84.32499999999999
2004-05-28,34.03,0.4,85.075
2004-06-01,34.3,0.4,85.74999999999999
2004-06-02,34.43,0.4,86.07499999999999
2004-06-03,33.71,0.4,84.27499999999999
2004-06-04,33.79,0.4,84.475
2004-06-07,34.57,0.4,86.425
2004-06-08,34.55,0.4,86.37499999999999
2004-06-09,34.13,0.4,85.325
2004-06-10,34.6,0.4,86.5
2004-06-14,34.39,0.4,85.975
2004-06-15,35.32,0.4,88.3
2004-06-16,36.2,0.4,90.5
2004-06-17,36.75,0.4,91.875
2004-06-18,36.66,0.4,91.64999999999999
2004-06-21,36.31,0.4,90.775
2004-06-22,36.68,0.4,91.69999999999999
2004-06-23,36.9,0.4,92.24999999999999
2004-06-24,36.52,0.4,91.3
2004-06-25,37.15,0.4,92.87499999999999
2004-06-28,36.67,0.4,91.675
2004-06-29,37.08,0.4,92.69999999999999
2004-06-30,37.65,0.4,94.12499999999999
2004-07-01,37.65,0.4,94.12499999999999
2004-07-02,37.73,0.4,94.32499999999999
2004-07-06,37.8,0.4,94.49999999999999
2004-07-07,38.44,0.4,96.1
2004-07-08,38.08,0.4,95.19999999999999
2004-07-09,38.64,0.4,96.6
2004-07-12,38.39,0.4,95.975
2004-07-13,38.22,0.4,95.55
2004-07-14,38.83,0.4,97.07499999999999
2004-07-15,39.83,0.4,99.57499999999999
2004-07-16,40.16,0.4,100.39999999999999
2004-07-19,40.21,0.4,100.52499999999999
2004-07-20,39.69,0.4,99.225
2004-07-21,39.1,0.4,97.75
2004-07-22,39.64,0.4,99.1
2004-07-23,39.29,0.4,98.225
2004-07-26,38.96,0.4,97.39999999999999
2004-07-27,39.23,0.4,98.07499999999999
2004-07-28,39.54,0.4,98.85
2004-07-29,39.58,0.4,98.94999999999999
2004-07-30,40.3,0.4,100.74999999999999
2004-08-02,40.21,0.4,100.52499999999999
2004-08-03,40.77,0.4,101.925
2004-08-04,40.21,0.4,100.52499999999999
2004-08-05,39.7,0.4,99.25
2004-08-06,38.39,0.4,95.975
2004-08-09,39.37,0.4,98.42499999999998
2004-08-10,39.37,0.4,98.42499999999998
2004-08-11,39.38,0.4,98.45
2004-08-12,38.78,0.4,96.95
2004-08-13,38.95,0.4,97.375
2004-08-16,39.22,0.4,98.05
2004-08-17,38.5,0.4,96.25
2004-08-18,38.69,0.4,96.725
2004-08-19,39.0,0.4,97.5
2004-08-20,39.35,0.4,98.375
2004-08-23,38.76,0.4,96.89999999999999
2004-08-24,38.57,0.4,96.425
2004-08-25,38.8,0.4,96.99999999999999
2004-08-26,39.48,0.4,98.69999999999999
2004-08-27,39.58,0.4,98.94999999999999
2004-08-30,38.92,0.4,97.3
2004-08-31,39.33,0.4,98.32499999999999
2004-09-01,40.26,0.4,100.64999999999999
2004-09-02,40.46,0.4,101.14999999999999
2004-09-03,41.28,0.4,103.2
2004-09-07,40.7,0.4,101.75
2004-09-08,40.77,0.4,101.925
2004-09-09,41.53,0.4,103.825
2004-09-10,41.09,0.4,102.72500000000001
2004-09-13,41.69,0.4,104.225
2004-09-14,41.83,0.4,104.57499999999999
2004-09-15,41.7,0.4,104.25
2004-09-16,41.41,0.4,103.52499999999999
2004-09-17,42.34,0.4,105.85000000000001
2004-09-20,42.49,0.4,106.225
2004-09-21,43.24,0.4,108.1
2004-09-22,43.19,0.4,107.975
2004-09-23,42.63,0.4,106.575
2004-09-24,43.17,0.4,107.925
2004-09-27,42.92,0.4,107.3
2004-09-28,44.09,0.4,110.22500000000001
2004-09-29,43.39,0.4,108.475
2004-09-30,43.72,0.4,109.3
2004-10-01,44.57,0.4,111.425
2004-10-04,44.08,0.4,110.19999999999999
2004-10-05,44.05,0.4,110.12499999999999
2004-10-06,44.89,0.4,112.225
2004-10-07,44.71,0.4,111.77499999999999
2004-10-08,44.76,0.4,111.89999999999999
2004-10-11,43.6,0.4,109.0
2004-10-12,42.89,0.4,107.225
2004-10-13,42.53,0.4,106.325
2004-10-14,42.97,0.4,107.425
2004-10-15,42.91,0.4,107.27499999999999
2004-10-18,41.9,0.4,104.74999999999999
2004-10-19,42.0,0.4,105.0
2004-10-20,43.45,0.4,108.625
2004-10-21,44.09,0.4,110.22500000000001
2004-10-22,43.39,0.4,108.475
2004-10-25,43.18,0.4,107.94999999999999
2004-10-26,44.2,0.4,110.5
2004-10-27,43.0,0.4,107.5
2004-10-28,41.95,0.4,104.875
2004-10-29,42.83,0.4,107.07499999999999
2004-11-01,42.49,0.4,106.225
2004-11-02,41.53,0.4,103.825
2004-11-03,42.54,0.4,106.35
2004-11-04,42.21,0.4,105.52499999999999
2004-11-05,42.2,0.4,105.5
2004-11-08,40.75,0.4,101.875
2004-11-09,40.7,0.4,101.75
2004-11-10,41.4,0.4,103.49999999999999
2004-11-11,41.21,0.4,103.02499999999999
2004-11-12,42.16,0.4,105.39999999999999
2004-11-15,41.04,0.4,102.6
2004-11-16,41.23,0.4,103.07499999999999
2004-11-17,42.22,0.4,105.55
2004-11-18,43.16,0.4,107.89999999999999
2004-11-19,43.61,0.4,109.02499999999999
2004-11-22,43.66,0.4,109.14999999999999
2004-11-23,44.16,0.4,110.39999999999999
2004-11-24,44.69,0.4,111.725
2004-11-26,44.77,0.4,111.925
2004-11-29,44.34,0.4,110.85000000000001
2004-11-30,44.33,0.4,110.82499999999999
2004-12-01,42.36,0.4,105.89999999999999
2004-12-02,41.26,0.4,103.14999999999999
2004-12-03,41.94,0.4,104.85
2004-12-06,41.91,0.4,104.77499999999999
2004-12-07,40.74,0.4,101.85
2004-12-08,40.28,0.4,100.7
2004-12-09,41.09,0.4,102.72500000000001
2004-12-10,41.49,0.4,103.725
2004-12-13,42.22,0.4,105.55
2004-12-14,42.77,0.4,106.925
2004-12-15,43.34,0.4,108.35000000000001
2004-12-16,42.76,0.4,106.89999999999999
2004-12-17,42.78,0.4,106.95
2004-12-20,43.31,0.4,108.275
2004-12-21,43.91,0.4,109.77499999999999
2004-12-22,42.91,0.4,107.27499999999999
2004-12-23,43.14,0.4,107.85
2004-12-27,42.13,0.4,105.325
2004-12-28,42.36,0.4,105.89999999999999
2004-12-29,42.91,0.4,107.27499999999999
2004-12-30,42.74,0.4,106.85
2004-12-31,42.67,0.4,106.675
2005-01-03,41.35,0.4,103.375
2005-01-04,41.46,0.4,103.64999999999999
2005-01-05,41.32,0.4,103.3
2005-01-06,41.86,0.4,104.64999999999999
2005-01-07,41.35,0.4,103.375
2005-01-10,41.43,0.4,103.57499999999999
2005-01-11,41.2,0.4,103.0
2005-01-12,41.75,0.4,104.375
2005-01-13,41.92,0.4,104.8
2005-01-14,42.27,0.4,105.675
2005-01-18,42.58,0.4,106.44999999999999
2005-01-19,42.67,0.4,106.675
2005-01-20,42.51,0.4,106.27499999999999
2005-01-21,42.4,0.4,105.99999999999999
2005-01-24,42.44,0.4,106.1
2005-01-25,42.6,0.4,106.5
2005-01-26,42.97,0.4,107.425
2005-01-27,43.64,0.4,109.1
2005-01-28,42.56,0.4,106.4
2005-01-31,43.3,0.4,108.24999999999999
2005-02-01,43.78,0.4,109.45
2005-02-02,44.24,0.4,110.6
2005-02-03,44.38,0.4,110.95
2005-02-04,44.2,0.4,110.5
2005-02-07,43.91,0.4,109.77499999999999
2005-02-08,44.25,0.4,110.625
2005-02-09,44.63,0.4,111.575
2005-02-10,46.02,0.4,115.05
2005-02-11,46.98,0.4,117.44999999999999
2005-02-14,46.79,0.4,116.975
2005-02-15,46.49,0.4,116.225
2005-02-16,47.35,0.4,118.375
2005-02-17,46.11,0.4,115.27499999999999
2005-02-18,46.74,0.4,116.85
2005-02-22,46.03,0.4,115.075
2005-02-23,47.09,0.4,117.72500000000001
2005-02-24,47.48,0.4,118.69999999999999
2005-02-25,47.7,0.4,119.25
2005-02-28,47.28,0.4,118.2
2005-03-01,45.7,0.4,114.25
2005-03-02,45.85,0.4,114.625
2005-03-03,47.31,0.4,118.275
2005-03-04,47.26,0.4,118.14999999999999
2005-03-07,46.92,0.4,117.3
2005-03-08,46.68,0.4,116.69999999999999
2005-03-09,44.93,0.4,112.32499999999999
2005-03-10,44.4,0.4,110.99999999999999
2005-03-11,44.46,0.4,111.14999999999999
2005-03-14,44.93,0.4,112.32499999999999
2005-03-15,44.3,0.4,110.74999999999999
2005-03-16,44.09,0.4,110.22500000000001
2005-03-17,43.56,0.4,108.9
2005-03-18,43.68,0.4,109.19999999999999
2005-03-21,43.8,0.4,109.49999999999999
2005-03-22,43.87,0.4,109.67499999999998
2005-03-23,42.68,0.4,106.69999999999999
2005-03-24,42.87,0.4,107.17499999999998
2005-03-28,43.48,0.4,108.69999999999999
2005-03-29,42.94,0.4,107.35
2005-03-30,43.1,0.4,107.75
2005-03-31,44.49,0.4,111.225
2005-04-01,45.55,0.4,113.87499999999999
2005-04-04,44.73,0.4,111.82499999999999
2005-04-05,44.88,0.4,112.2
2005-04-06,45.72,0.4,114.3
2005-04-07,45.41,0.4,113.52499999999999
2005-04-08,44.66,0.4,111.64999999999999
2005-04-11,44.8,0.4,111.99999999999999
2005-04-12,44.0,0.4,110.0
2005-04-13,43.33,0.4,108.32499999999999
2005-04-14,43.26,0.4,108.14999999999999
2005-04-15,43.06,0.4,107.65
2005-04-18,44.01,0.4,110.02499999999999
2005-04-19,45.02,0.4,112.55
2005-04-20,44.08,0.4,110.19999999999999
2005-04-21,45.57,0.4,113.925
2005-04-22,46.0,0.4,115.0
2005-04-25,46.48,0.4,116.19999999999999
2005-04-26,45.12,0.4,112.79999999999998
2005-04-27,43.88,0.4,109.7
2005-04-28,43.85,0.4,109.625
2005-04-29,44.12,0.4,110.29999999999998
2005-05-02,45.33,0.4,113.32499999999999
2005-05-03,43.83,0.4,109.57499999999999
2005-05-04,44.71,0.4,111.77499999999999
2005-05-05,44.85,0.4,112.125
2005-05-06,45.11,0.4,112.77499999999999
2005-05-09,45.49,0.4,113.725
2005-05-10,44.52,0.4,111.3
2005-05-11,44.38,0.4,110.95
2005-05-12,42.66,0.4,106.64999999999999
2005-05-13,42.51,0.4,106.27499999999999
2005-05-16,43.05,0.4,107.62499999999999
2005-05-17,43.36,0.4,108.39999999999999
2005-05-18,43.2,0.4,108.0
2005-05-19,44.3,0.4,110.74999999999999
2005-05-20,43.97,0.4,109.925
2005-05-23,44.55,0.4,111.37499999999999
2005-05-24,44.74,0.4,111.85
2005-05-25,45.51,0.4,113.77499999999999
2005-05-26,45.61,0.4,114.02499999999999
2005-05-27,46.2,0.4,115.5
2005-05-31,46.19,0.4,115.475
2005-06-01,46.57,0.4,116.425
2005-06-02,46.72,0.4,116.8
2005-06-03,47.02,0.4,117.55
2005-06-06,47.5,0.4,118.75
2005-06-07,46.76,0.4,116.89999999999999
2005-06-08,47.0,0.4,117.5
2005-06-09,48.84,0.4,122.10000000000001
2005-06-10,48.56,0.4,121.4
2005-06-13,49.24,0.4,123.1
2005-06-14,48.97,0.4,122.425
2005-06-15,49.76,0.4,124.39999999999999
2005-06-16,50.68,0.4,126.69999999999999
2005-06-17,51.55,0.4,128.87499999999997
2005-06-20,51.56,0.4,128.9
2005-06-21,50.6,0.4,126.5
2005-06-22,50.91,0.4,127.27499999999999
2005-06-23,51.01,0.4,127.52499999999999
2005-06-24,50.4,0.4,125.99999999999999
2005-06-27,51.95,0.4,129.875
2005-06-28,50.67,0.4,126.675
2005-06-29,50.76,0.4,126.89999999999999
2005-06-30,51.16,0.4,127.89999999999999
2005-07-01,51.57,0.4,128.92499999999998
2005-07-05,53.12,0.4,132.79999999999998
2005-07-06,52.9,0.4,132.25
2005-07-07,53.14,0.4,132.85
2005-07-08,52.39,0.4,130.975
2005-07-11,52.98,0.4,132.45
2005-07-12,53.48,0.4,133.7
2005-07-13,52.92,0.4,132.29999999999998
2005-07-14,52.03,0.4,130.075
2005-07-15,51.67,0.4,129.17499999999998
2005-07-18,51.54,0.4,128.85
2005-07-19,53.41,0.4,133.52499999999998
2005-07-20,52.5,0.4,131.25
2005-07-21,52.44,0.4,131.1
2005-07-22,55.05,0.4,137.62499999999997
2005-07-25,56.8,0.4,141.99999999999997
2005-07-26,56.21,0.4,140.525
2005-07-27,57.02,0.4,142.55
2005-07-28,57.33,0.4,143.325
2005-07-29,56.54,0.4,141.35
2005-08-01,57.02,0.4,142.55
2005-08-02,57.97,0.4,144.92499999999998
2005-08-03,58.12,0.4,145.29999999999998
2005-08-04,58.02,0.4,145.05
2005-08-05,57.38,0.4,143.45
2005-08-08,58.16,0.4,145.39999999999998
2005-08-09,57.83,0.4,144.575
2005-08-10,58.44,0.4,146.1
2005-08-11,59.16,0.4,147.89999999999998
2005-08-12,58.55,0.4,146.37499999999997
2005-08-15,58.03,0.4,145.075
2005-08-16,56.98,0.4,142.45
2005-08-17,55.83,0.4,139.575
2005-08-18,55.29,0.4,138.225
2005-08-19,55.94,0.4,139.85
2005-08-22,55.52,0.4,138.8
2005-08-23,56.16,0.4,140.39999999999998
2005-08-24,56.7,0.4,141.75
2005-08-25,56.32,0.4,140.79999999999998
2005-08-26,55.54,0.4,138.85
2005-08-29,56.09,0.4,140.225
2005-08-30,57.23,0.4,143.075
2005-08-31,58.75,0.4,146.875
2005-09-01,59.19,0.4,147.975
2005-09-02,57.93,0.4,144.825
2005-09-06,58.85,0.4,147.125
2005-09-07,58.5,0.4,146.25
2005-09-08,58.2,0.4,145.5
2005-09-09,59.31,0.4,148.275
2005-09-12,57.76,0.4,144.39999999999998
2005-09-13,57.8,0.4,144.49999999999997
2005-09-14,58.7,0.4,146.75
2005-09-15,58.69,0.4,146.725
2005-09-16,58.8,0.4,146.99999999999997
2005-09-19,60.75,0.4,151.875
2005-09-20,60.49,0.4,151.225
2005-09-21,60.79,0.4,151.975
2005-09-22,60.4,0.4,151.0
2005-09-23,59.17,0.4,147.92499999999998
2005-09-26,60.4,0.4,151.0
2005-09-27,60.51,0.4,151.27499999999998
2005-09-28,60.38,0.4,150.95
2005-09-29,60.72,0.4,151.79999999999998
2005-09-30,59.68,0.4,149.2
2005-10-03,59.11,0.4,147.77499999999998
2005-10-04,57.43,0.4,143.575
2005-10-05,55.52,0.4,138.8
2005-10-06,54.46,0.4,136.15
2005-10-07,55.0,0.4,137.5
2005-10-10,54.66,0.4,136.64999999999998
2005-10-11,55.49,0.4,138.725
2005-10-12,54.55,0.4,136.37499999999997
2005-10-13,53.38,0.4,133.45
2005-10-14,53.97,0.4,134.92499999999998
2005-10-17,54.1,0.4,135.25
2005-10-18,51.52,0.4,128.8
2005-10-19,52.85,0.4,132.125
2005-10-20,51.2,0.4,128.0
2005-10-21,51.9,0.4,129.75
2005-10-24,53.55,0.4,133.87499999999997
2005-10-25,55.97,0.4,139.92499999999998
2005-10-26,56.6,0.4,141.5
2005-10-27,55.4,0.4,138.5
2005-10-28,55.1,0.4,137.75
2005-10-31,54.96,0.4,137.4
2005-11-01,56.09,0.4,140.225
2005-11-02,57.4,0.4,143.5
2005-11-03,58.64,0.4,146.6
2005-11-04,56.93,0.4,142.325
2005-11-07,55.89,0.4,139.725
2005-11-08,55.45,0.4,138.625
2005-11-09,53.88,0.4,134.7
2005-11-10,52.73,0.4,131.825
2005-11-11,52.83,0.4,132.075
2005-11-14,53.09,0.4,132.725
2005-11-15,52.47,0.4,131.17499999999998
2005-11-16,54.07,0.4,135.17499999999998
2005-11-17,55.34,0.4,138.35
2005-11-18,55.67,0.4,139.17499999999998
2005-11-21,57.0,0.4,142.5
2005-11-22,57.93,0.4,144.825
2005-11-23,58.28,0.4,145.7
2005-11-25,58.51,0.4,146.27499999999998
2005-11-28,56.89,0.4,142.225
2005-11-29,56.73,0.4,141.825
2005-11-30,57.35,0.4,143.375
2005-12-01,59.58,0.4,148.95
2005-12-02,59.41,0.4,148.52499999999998
2005-12-05,59.83,0.4,149.575
2005-12-06,59.68,0.4,149.2
2005-12-07,60.34,0.4,150.85
2005-12-08,62.39,0.4,155.975
2005-12-09,61.97,0.4,154.92499999999998
2005-12-12,62.76,0.4,156.89999999999998
2005-12-13,61.44,0.4,153.6
2005-12-14,62.7,0.4,156.75
2005-12-15,62.55,0.4,156.37499999999997
2005-12-16,61.27,0.4,153.175
2005-12-19,60.12,0.4,150.29999999999998
2005-12-20,61.16,0.4,152.89999999999998
2005-12-21,62.08,0.4,155.2
2005-12-22,62.22,0.4,155.54999999999998
2005-12-23,62.4,0.4,156.0
2005-12-27,60.63,0.4,151.575
2005-12-28,61.25,0.4,153.125
2005-12-29,60.63,0.4,151.575
2005-12-30,60.78,0.4,151.95
2006-01-03,63.93,0.4,159.825
2006-01-04,64.6,0.4,161.49999999999997
2006-01-05,64.27,0.4,160.67499999999998
2006-01-06,67.03,0.4,167.575
2006-01-09,66.89,0.4,167.225
2006-01-10,67.95,0.4,169.875
2006-01-11,69.02,0.4,172.54999999999998
2006-01-12,68.28,0.4,170.7
2006-01-13,68.4,0.4,171.0
2006-01-17,69.1,0.4,172.74999999999997
2006-01-18,69.34,0.4,173.35
2006-01-19,72.47,0.4,181.17499999999998
2006-01-20,73.91,0.4,184.77499999999998
2006-01-23,76.4,0.4,191.0
2006-01-24,75.06,0.4,187.65
2006-01-25,72.96,0.4,182.39999999999998
2006-01-26,73.46,0.4,183.64999999999998
2006-01-27,74.43,0.4,186.07500000000002
2006-01-30,77.4,0.4,193.5
2006-01-31,77.44,0.4,193.6
2006-02-01,74.55,0.4,186.37499999999997
2006-02-02,74.03,0.4,185.075
2006-02-03,73.93,0.4,184.82500000000002
2006-02-06,75.92,0.4,189.79999999999998
2006-02-07,71.97,0.4,179.92499999999998
2006-02-08,72.12,0.4,180.3
2006-02-09,69.85,0.4,174.62499999999997
2006-02-10,70.07,0.4,175.17499999999998
2006-02-13,69.26,0.4,173.15
2006-02-14,67.19,0.4,167.975
2006-02-15,66.17,0.4,165.42499999999998
2006-02-16,69.15,0.4,172.875
2006-02-17,68.53,0.4,171.325
2006-02-21,72.85,0.4,182.12499999999997
2006-02-22,69.03,0.4,172.575
2006-02-23,69.22,0.4,173.04999999999998
2006-02-24,69.46,0.4,173.64999999999998
2006-02-27,67.84,0.4,169.6
2006-02-28,67.95,0.4,169.875
2006-03-01,68.63,0.4,171.575
2006-03-02,70.24,0.4,175.59999999999997
2006-03-03,70.12,0.4,175.3
2006-03-06,66.68,0.4,166.70000000000002
2006-03-07,64.96,0.4,162.39999999999998
2006-03-08,65.59,0.4,163.975
2006-03-09,64.76,0.4,161.9
2006-03-10,65.07,0.4,162.67499999999998
2006-03-13,66.41,0.4,166.02499999999998
2006-03-14,67.87,0.4,169.675
2006-03-15,68.14,0.4,170.35
2006-03-16,68.13,0.4,170.325
2006-03-17,67.08,0.4,167.7
2006-03-20,64.43,0.4,161.07500000000002
2006-03-21,64.92,0.4,162.29999999999998
2006-03-22,65.39,0.4,163.475
2006-03-23,66.51,0.4,166.275
2006-03-24,66.84,0.4,167.1
2006-03-27,66.94,0.4,167.35
2006-03-28,68.65,0.4,171.625
2006-03-29,69.33,0.4,173.325
2006-03-30,69.46,0.4,173.64999999999998
2006-03-31,68.4,0.4,171.0
2006-04-03,67.75,0.4,169.375
2006-04-04,68.94,0.4,172.35
2006-04-05,70.07,0.4,175.17499999999998
2006-04-06,70.93,0.4,177.32500000000002
2006-04-07,69.5,0.4,173.75
2006-04-10,72.54,0.4,181.35
2006-04-11,70.97,0.4,177.42499999999998
2006-04-12,70.88,0.4,177.2
2006-04-13,71.53,0.4,178.825
2006-04-17,72.65,0.4,181.625
