date,AMCR,AMCR_EPS,PE Ratio
2014-06-20,9.7,-0.0026,-3730.7692307692305
2014-06-23,9.85,-0.0026,-3788.4615384615386
2014-06-24,9.85,-0.0026,-3788.4615384615386
2014-06-25,9.85,-0.0026,-3788.4615384615386
2014-06-26,9.85,-0.0026,-3788.4615384615386
2014-06-27,9.85,-0.0026,-3788.4615384615386
2014-06-30,9.85,-0.0026,-3788.4615384615386
2014-07-01,9.85,-0.0026,-3788.4615384615386
2014-07-02,9.85,-0.0026,-3788.4615384615386
2014-07-03,9.85,-0.0026,-3788.4615384615386
2014-07-07,9.85,-0.0026,-3788.4615384615386
2014-07-08,9.85,-0.0026,-3788.4615384615386
2014-07-09,9.85,-0.0026,-3788.4615384615386
2014-07-10,9.85,-0.0026,-3788.4615384615386
2014-07-11,9.85,-0.0026,-3788.4615384615386
2014-07-14,9.74,-0.0026,-3746.153846153846
2014-07-15,9.74,-0.0026,-3746.153846153846
2014-07-16,9.74,-0.0026,-3746.153846153846
2014-07-17,9.51,-0.0026,-3657.6923076923076
2014-07-18,9.51,-0.0026,-3657.6923076923076
2014-07-21,9.51,-0.0026,-3657.6923076923076
2014-07-22,9.51,-0.0026,-3657.6923076923076
2014-07-23,9.51,-0.0026,-3657.6923076923076
2014-07-24,9.51,-0.0026,-3657.6923076923076
2014-07-25,9.51,-0.0026,-3657.6923076923076
2014-07-28,9.51,-0.0026,-3657.6923076923076
2014-07-29,9.51,-0.0026,-3657.6923076923076
2014-07-30,9.51,-0.0026,-3657.6923076923076
2014-07-31,9.51,-0.0026,-3657.6923076923076
2014-08-01,9.51,-0.0026,-3657.6923076923076
2014-08-04,9.51,-0.0026,-3657.6923076923076
2014-08-05,9.51,-0.0026,-3657.6923076923076
2014-08-06,9.51,-0.0026,-3657.6923076923076
2014-08-07,9.51,-0.0026,-3657.6923076923076
2014-08-08,9.51,-0.0026,-3657.6923076923076
2014-08-11,9.51,-0.0026,-3657.6923076923076
2014-08-12,9.51,-0.0026,-3657.6923076923076
2014-08-13,9.51,-0.0026,-3657.6923076923076
2014-08-14,9.51,-0.0026,-3657.6923076923076
2014-08-15,9.51,-0.0026,-3657.6923076923076
2014-08-18,9.51,-0.0026,-3657.6923076923076
2014-08-19,9.51,-0.0026,-3657.6923076923076
2014-08-20,9.51,-0.0026,-3657.6923076923076
2014-08-21,9.51,-0.0026,-3657.6923076923076
2014-08-22,9.51,-0.0026,-3657.6923076923076
2014-08-25,9.51,-0.0026,-3657.6923076923076
2014-08-26,9.51,-0.0026,-3657.6923076923076
2014-08-27,9.51,-0.0026,-3657.6923076923076
2014-08-28,9.51,-0.0026,-3657.6923076923076
2014-08-29,9.51,-0.0026,-3657.6923076923076
2014-09-02,9.51,-0.0026,-3657.6923076923076
2014-09-03,9.51,-0.0026,-3657.6923076923076
2014-09-04,9.51,-0.0026,-3657.6923076923076
2014-09-05,9.51,-0.0026,-3657.6923076923076
2014-09-08,10.28,-0.0026,-3953.846153846154
2014-09-09,10.28,-0.0026,-3953.846153846154
2014-09-10,10.28,-0.0026,-3953.846153846154
2014-09-11,10.28,-0.0026,-3953.846153846154
2014-09-12,10.28,-0.0026,-3953.846153846154
2014-09-15,10.28,-0.0026,-3953.846153846154
2014-09-16,10.28,-0.0026,-3953.846153846154
2014-09-17,10.28,-0.0026,-3953.846153846154
2014-09-18,10.28,-0.0026,-3953.846153846154
2014-09-19,10.28,-0.0026,-3953.846153846154
2014-09-22,10.28,-0.0026,-3953.846153846154
2014-09-23,10.28,-0.0026,-3953.846153846154
2014-09-24,10.28,-0.0026,-3953.846153846154
2014-09-25,10.28,-0.0026,-3953.846153846154
2014-09-26,10.28,-0.0026,-3953.846153846154
2014-09-29,10.28,-0.0026,-3953.846153846154
2014-09-30,10.28,-0.0026,-3953.846153846154
2014-10-01,10.28,-0.0026,-3953.846153846154
2014-10-02,10.28,-0.0026,-3953.846153846154
2014-10-03,10.28,-0.0026,-3953.846153846154
2014-10-06,10.28,-0.0026,-3953.846153846154
2014-10-07,10.28,-0.0026,-3953.846153846154
2014-10-08,10.28,-0.0026,-3953.846153846154
2014-10-09,9.84,-0.0026,-3784.6153846153848
2014-10-10,9.84,-0.0026,-3784.6153846153848
2014-10-13,9.84,-0.0026,-3784.6153846153848
2014-10-14,9.84,-0.0026,-3784.6153846153848
2014-10-15,9.84,-0.0026,-3784.6153846153848
2014-10-16,9.84,-0.0026,-3784.6153846153848
2014-10-17,9.84,-0.0026,-3784.6153846153848
2014-10-20,9.84,-0.0026,-3784.6153846153848
2014-10-21,9.84,-0.0026,-3784.6153846153848
2014-10-22,9.84,-0.0026,-3784.6153846153848
2014-10-23,9.84,-0.0026,-3784.6153846153848
2014-10-24,9.84,-0.0026,-3784.6153846153848
2014-10-27,9.84,-0.0026,-3784.6153846153848
2014-10-28,9.84,-0.0026,-3784.6153846153848
2014-10-29,9.84,-0.0026,-3784.6153846153848
2014-10-30,9.84,-0.0026,-3784.6153846153848
2014-10-31,9.84,-0.0026,-3784.6153846153848
2014-11-03,9.84,-0.0026,-3784.6153846153848
2014-11-04,9.84,-0.0026,-3784.6153846153848
2014-11-05,10.09,-0.0026,-3880.769230769231
2014-11-06,10.34,-0.0026,-3976.923076923077
2014-11-07,10.34,-0.0026,-3976.923076923077
2014-11-10,10.34,-0.0026,-3976.923076923077
2014-11-11,10.43,-0.0026,-4011.5384615384614
2014-11-12,10.43,-0.0026,-4011.5384615384614
2014-11-13,10.43,-0.0026,-4011.5384615384614
2014-11-14,10.43,-0.0026,-4011.5384615384614
2014-11-17,10.43,-0.0026,-4011.5384615384614
2014-11-18,10.43,-0.0026,-4011.5384615384614
2014-11-19,10.43,-0.0026,-4011.5384615384614
2014-11-20,10.43,-0.0026,-4011.5384615384614
2014-11-21,10.43,-0.0026,-4011.5384615384614
2014-11-24,10.43,-0.0026,-4011.5384615384614
2014-11-25,10.43,-0.0026,-4011.5384615384614
2014-11-26,10.43,-0.0026,-4011.5384615384614
2014-11-28,10.43,-0.0026,-4011.5384615384614
2014-12-01,10.43,-0.0026,-4011.5384615384614
2014-12-02,10.43,-0.0026,-4011.5384615384614
2014-12-03,10.43,-0.0026,-4011.5384615384614
2014-12-04,10.43,-0.0026,-4011.5384615384614
2014-12-05,10.43,-0.0026,-4011.5384615384614
2014-12-08,10.43,-0.0026,-4011.5384615384614
2014-12-09,10.43,-0.0026,-4011.5384615384614
2014-12-10,10.49,-0.0026,-4034.6153846153848
2014-12-11,10.49,-0.0026,-4034.6153846153848
2014-12-12,10.49,-0.0026,-4034.6153846153848
2014-12-15,10.49,-0.0026,-4034.6153846153848
2014-12-16,10.49,-0.0026,-4034.6153846153848
2014-12-17,10.59,-0.0026,-4073.0769230769233
2014-12-18,10.59,-0.0026,-4073.0769230769233
2014-12-19,10.59,-0.0026,-4073.0769230769233
2014-12-22,10.59,-0.0026,-4073.0769230769233
2014-12-23,10.59,-0.0026,-4073.0769230769233
2014-12-24,10.59,-0.0026,-4073.0769230769233
2014-12-26,10.59,-0.0026,-4073.0769230769233
2014-12-29,11.2,-0.0026,-4307.692307692308
2014-12-30,11.2,-0.0026,-4307.692307692308
2014-12-31,11.2,-0.0026,-4307.692307692308
2015-01-02,11.2,-0.0026,-4307.692307692308
2015-01-05,11.2,-0.0026,-4307.692307692308
2015-01-06,11.2,-0.0026,-4307.692307692308
2015-01-07,10.72,-0.0026,-4123.076923076924
2015-01-08,10.72,-0.0026,-4123.076923076924
2015-01-09,10.72,-0.0026,-4123.076923076924
2015-01-12,10.72,-0.0026,-4123.076923076924
2015-01-13,10.72,-0.0026,-4123.076923076924
2015-01-14,10.72,-0.0026,-4123.076923076924
2015-01-15,10.72,-0.0026,-4123.076923076924
2015-01-16,10.72,-0.0026,-4123.076923076924
2015-01-20,10.72,-0.0026,-4123.076923076924
2015-01-21,10.72,-0.0026,-4123.076923076924
2015-01-22,10.72,-0.0026,-4123.076923076924
2015-01-23,10.72,-0.0026,-4123.076923076924
2015-01-26,10.72,-0.0026,-4123.076923076924
2015-01-27,10.72,-0.0026,-4123.076923076924
2015-01-28,9.98,-0.0026,-3838.461538461539
2015-01-29,9.83,-0.0026,-3780.769230769231
2015-01-30,9.83,-0.0026,-3780.769230769231
2015-02-02,9.83,-0.0026,-3780.769230769231
2015-02-03,9.83,-0.0026,-3780.769230769231
2015-02-04,9.98,-0.0026,-3838.461538461539
2015-02-05,9.98,-0.0026,-3838.461538461539
2015-02-06,9.98,-0.0026,-3838.461538461539
2015-02-09,10.19,-0.0026,-3919.230769230769
2015-02-10,10.24,-0.0026,-3938.4615384615386
2015-02-11,10.24,-0.0026,-3938.4615384615386
2015-02-12,10.24,-0.0026,-3938.4615384615386
2015-02-13,10.24,-0.0026,-3938.4615384615386
2015-02-17,10.24,-0.0026,-3938.4615384615386
2015-02-18,10.24,-0.0026,-3938.4615384615386
2015-02-19,10.24,-0.0026,-3938.4615384615386
2015-02-20,10.24,-0.0026,-3938.4615384615386
2015-02-23,10.24,-0.0026,-3938.4615384615386
2015-02-24,10.24,-0.0026,-3938.4615384615386
2015-02-25,10.24,-0.0026,-3938.4615384615386
2015-02-26,10.24,-0.0026,-3938.4615384615386
2015-02-27,10.24,-0.0026,-3938.4615384615386
2015-03-02,10.24,-0.0026,-3938.4615384615386
2015-03-03,10.24,-0.0026,-3938.4615384615386
2015-03-04,10.24,-0.0026,-3938.4615384615386
2015-03-05,10.24,-0.0026,-3938.4615384615386
2015-03-06,10.24,-0.0026,-3938.4615384615386
2015-03-09,10.24,-0.0026,-3938.4615384615386
2015-03-10,10.24,-0.0026,-3938.4615384615386
2015-03-11,10.24,-0.0026,-3938.4615384615386
2015-03-12,10.24,-0.0026,-3938.4615384615386
2015-03-13,10.24,-0.0026,-3938.4615384615386
2015-03-16,10.24,-0.0026,-3938.4615384615386
2015-03-17,10.8,-0.0026,-4153.846153846154
2015-03-18,10.8,-0.0026,-4153.846153846154
2015-03-19,10.8,-0.0026,-4153.846153846154
2015-03-20,10.8,-0.0026,-4153.846153846154
2015-03-23,10.8,-0.0026,-4153.846153846154
2015-03-24,10.8,-0.0026,-4153.846153846154
2015-03-25,10.8,-0.0026,-4153.846153846154
2015-03-26,10.8,-0.0026,-4153.846153846154
2015-03-27,10.8,-0.0026,-4153.846153846154
2015-03-30,10.8,-0.0026,-4153.846153846154
2015-03-31,10.61,-0.0026,-4080.769230769231
2015-04-01,10.61,-0.0026,-4080.769230769231
2015-04-02,10.61,-0.0026,-4080.769230769231
2015-04-06,10.61,-0.0026,-4080.769230769231
2015-04-07,10.61,-0.0026,-4080.769230769231
2015-04-08,10.61,-0.0026,-4080.769230769231
2015-04-09,10.61,-0.0026,-4080.769230769231
2015-04-10,10.61,-0.0026,-4080.769230769231
2015-04-13,10.61,-0.0026,-4080.769230769231
2015-04-14,10.61,-0.0026,-4080.769230769231
2015-04-15,10.61,-0.0026,-4080.769230769231
2015-04-16,10.61,-0.0026,-4080.769230769231
2015-04-17,10.61,-0.0026,-4080.769230769231
2015-04-20,10.61,-0.0026,-4080.769230769231
2015-04-21,10.61,-0.0026,-4080.769230769231
2015-04-22,10.61,-0.0026,-4080.769230769231
2015-04-23,10.61,-0.0026,-4080.769230769231
2015-04-24,10.61,-0.0026,-4080.769230769231
2015-04-27,10.61,-0.0026,-4080.769230769231
2015-04-28,10.61,-0.0026,-4080.769230769231
2015-04-29,10.61,-0.0026,-4080.769230769231
2015-04-30,10.61,-0.0026,-4080.769230769231
2015-05-01,10.61,-0.0026,-4080.769230769231
2015-05-04,10.61,-0.0026,-4080.769230769231
2015-05-05,10.61,-0.0026,-4080.769230769231
2015-05-06,10.61,-0.0026,-4080.769230769231
2015-05-07,10.45,-0.0026,-4019.230769230769
2015-05-08,10.61,-0.0026,-4080.769230769231
2015-05-11,10.61,-0.0026,-4080.769230769231
2015-05-12,10.61,-0.0026,-4080.769230769231
2015-05-13,10.61,-0.0026,-4080.769230769231
2015-05-14,10.61,-0.0026,-4080.769230769231
2015-05-15,10.61,-0.0026,-4080.769230769231
2015-05-18,10.61,-0.0026,-4080.769230769231
2015-05-19,10.61,-0.0026,-4080.769230769231
2015-05-20,10.61,-0.0026,-4080.769230769231
2015-05-21,10.61,-0.0026,-4080.769230769231
2015-05-22,10.61,-0.0026,-4080.769230769231
2015-05-26,10.61,-0.0026,-4080.769230769231
2015-05-27,10.61,-0.0026,-4080.769230769231
2015-05-28,10.61,-0.0026,-4080.769230769231
2015-05-29,10.61,-0.0026,-4080.769230769231
2015-06-01,10.61,-0.0026,-4080.769230769231
2015-06-02,10.61,-0.0026,-4080.769230769231
2015-06-03,10.61,-0.0026,-4080.769230769231
2015-06-04,10.61,-0.0026,-4080.769230769231
2015-06-05,10.61,-0.0026,-4080.769230769231
2015-06-08,10.61,-0.0026,-4080.769230769231
2015-06-09,10.61,-0.0026,-4080.769230769231
2015-06-10,10.61,-0.0026,-4080.769230769231
2015-06-11,10.61,-0.0026,-4080.769230769231
2015-06-12,10.61,-0.0026,-4080.769230769231
2015-06-15,10.61,-0.0026,-4080.769230769231
2015-06-16,10.61,-0.0026,-4080.769230769231
2015-06-17,10.61,-0.0026,-4080.769230769231
2015-06-18,10.61,-0.0026,-4080.769230769231
2015-06-19,10.61,-0.0026,-4080.769230769231
2015-06-22,10.61,-0.0026,-4080.769230769231
2015-06-23,10.61,-0.0026,-4080.769230769231
2015-06-24,10.61,-0.0026,-4080.769230769231
2015-06-25,10.61,-0.0026,-4080.769230769231
2015-06-26,10.61,-0.0026,-4080.769230769231
2015-06-29,10.61,-0.0026,-4080.769230769231
2015-06-30,10.61,-0.0026,-4080.769230769231
2015-07-01,10.61,-0.0026,-4080.769230769231
2015-07-02,10.61,-0.0026,-4080.769230769231
2015-07-06,10.61,-0.0026,-4080.769230769231
2015-07-07,10.61,-0.0026,-4080.769230769231
2015-07-08,10.61,-0.0026,-4080.769230769231
2015-07-09,10.61,-0.0026,-4080.769230769231
2015-07-10,10.61,-0.0026,-4080.769230769231
2015-07-13,10.61,-0.0026,-4080.769230769231
2015-07-14,10.61,-0.0026,-4080.769230769231
2015-07-15,10.61,-0.0026,-4080.769230769231
2015-07-16,10.61,-0.0026,-4080.769230769231
2015-07-17,10.61,-0.0026,-4080.769230769231
2015-07-20,10.61,-0.0026,-4080.769230769231
2015-07-21,10.61,-0.0026,-4080.769230769231
2015-07-22,10.48,-0.0026,-4030.769230769231
2015-07-23,10.48,-0.0026,-4030.769230769231
2015-07-24,10.48,-0.0026,-4030.769230769231
2015-07-27,10.48,-0.0026,-4030.769230769231
2015-07-28,10.4,-0.0026,-4000.0000000000005
2015-07-29,10.4,-0.0026,-4000.0000000000005
2015-07-30,10.4,-0.0026,-4000.0000000000005
2015-07-31,10.4,-0.0026,-4000.0000000000005
2015-08-03,10.3,-0.0026,-3961.538461538462
2015-08-04,10.3,-0.0026,-3961.538461538462
2015-08-05,10.3,-0.0026,-3961.538461538462
2015-08-06,10.3,-0.0026,-3961.538461538462
2015-08-07,10.3,-0.0026,-3961.538461538462
2015-08-10,10.3,-0.0026,-3961.538461538462
2015-08-11,10.3,-0.0026,-3961.538461538462
2015-08-12,10.3,-0.0026,-3961.538461538462
2015-08-13,10.3,-0.0026,-3961.538461538462
2015-08-14,10.3,-0.0026,-3961.538461538462
2015-08-17,10.3,-0.0026,-3961.538461538462
2015-08-18,10.3,-0.0026,-3961.538461538462
2015-08-19,10.3,-0.0026,-3961.538461538462
2015-08-20,10.3,-0.0026,-3961.538461538462
2015-08-21,10.3,-0.0026,-3961.538461538462
2015-08-24,10.3,-0.0026,-3961.538461538462
2015-08-25,10.3,-0.0026,-3961.538461538462
2015-08-26,10.3,-0.0026,-3961.538461538462
2015-08-27,9.4,-0.0026,-3615.3846153846157
2015-08-28,9.4,-0.0026,-3615.3846153846157
2015-08-31,9.4,-0.0026,-3615.3846153846157
2015-09-01,9.4,-0.0026,-3615.3846153846157
2015-09-02,9.4,-0.0026,-3615.3846153846157
2015-09-03,9.4,-0.0026,-3615.3846153846157
2015-09-04,9.4,-0.0026,-3615.3846153846157
2015-09-08,9.4,-0.0026,-3615.3846153846157
2015-09-09,9.4,-0.0026,-3615.3846153846157
2015-09-10,9.4,-0.0026,-3615.3846153846157
2015-09-11,9.4,-0.0026,-3615.3846153846157
2015-09-14,9.4,-0.0026,-3615.3846153846157
2015-09-15,9.4,-0.0026,-3615.3846153846157
2015-09-16,9.4,-0.0026,-3615.3846153846157
2015-09-17,9.4,-0.0026,-3615.3846153846157
2015-09-18,9.4,-0.0026,-3615.3846153846157
2015-09-21,9.4,-0.0026,-3615.3846153846157
2015-09-22,9.4,-0.0026,-3615.3846153846157
2015-09-23,9.4,-0.0026,-3615.3846153846157
2015-09-24,9.4,-0.0026,-3615.3846153846157
2015-09-25,9.4,-0.0026,-3615.3846153846157
2015-09-28,9.4,-0.0026,-3615.3846153846157
2015-09-29,9.4,-0.0026,-3615.3846153846157
2015-09-30,9.4,-0.0026,-3615.3846153846157
2015-10-01,9.4,-0.0026,-3615.3846153846157
2015-10-02,9.4,-0.0026,-3615.3846153846157
2015-10-05,9.4,-0.0026,-3615.3846153846157
2015-10-06,9.4,-0.0026,-3615.3846153846157
2015-10-07,9.4,-0.0026,-3615.3846153846157
2015-10-08,9.4,-0.0026,-3615.3846153846157
2015-10-09,9.4,-0.0026,-3615.3846153846157
2015-10-12,9.4,-0.0026,-3615.3846153846157
2015-10-13,9.4,-0.0026,-3615.3846153846157
2015-10-14,9.4,-0.0026,-3615.3846153846157
2015-10-15,9.44,-0.0026,-3630.769230769231
2015-10-16,9.44,-0.0026,-3630.769230769231
2015-10-19,9.44,-0.0026,-3630.769230769231
2015-10-20,9.44,-0.0026,-3630.769230769231
2015-10-21,9.44,-0.0026,-3630.769230769231
2015-10-22,9.44,-0.0026,-3630.769230769231
2015-10-23,9.44,-0.0026,-3630.769230769231
2015-10-26,9.44,-0.0026,-3630.769230769231
2015-10-27,9.44,-0.0026,-3630.769230769231
2015-10-28,9.44,-0.0026,-3630.769230769231
2015-10-29,9.44,-0.0026,-3630.769230769231
2015-10-30,9.44,-0.0026,-3630.769230769231
2015-11-02,9.44,-0.0026,-3630.769230769231
2015-11-03,9.44,-0.0026,-3630.769230769231
2015-11-04,9.44,-0.0026,-3630.769230769231
2015-11-05,9.43,-0.0026,-3626.923076923077
2015-11-06,9.43,-0.0026,-3626.923076923077
2015-11-09,9.43,-0.0026,-3626.923076923077
2015-11-10,9.43,-0.0026,-3626.923076923077
2015-11-11,9.43,-0.0026,-3626.923076923077
2015-11-12,9.66,-0.0026,-3715.3846153846157
2015-11-13,9.66,-0.0026,-3715.3846153846157
2015-11-16,9.66,-0.0026,-3715.3846153846157
2015-11-17,9.66,-0.0026,-3715.3846153846157
2015-11-18,9.66,-0.0026,-3715.3846153846157
2015-11-19,9.66,-0.0026,-3715.3846153846157
2015-11-20,9.66,-0.0026,-3715.3846153846157
2015-11-23,9.66,-0.0026,-3715.3846153846157
2015-11-24,9.66,-0.0026,-3715.3846153846157
2015-11-25,9.66,-0.0026,-3715.3846153846157
2015-11-27,9.66,-0.0026,-3715.3846153846157
2015-11-30,9.66,-0.0026,-3715.3846153846157
2015-12-01,9.66,-0.0026,-3715.3846153846157
2015-12-02,9.66,-0.0026,-3715.3846153846157
2015-12-03,9.66,-0.0026,-3715.3846153846157
2015-12-04,9.66,-0.0026,-3715.3846153846157
2015-12-07,9.66,-0.0026,-3715.3846153846157
2015-12-08,9.66,-0.0026,-3715.3846153846157
2015-12-09,9.53,-0.0026,-3665.3846153846152
2015-12-10,9.53,-0.0026,-3665.3846153846152
2015-12-11,9.53,-0.0026,-3665.3846153846152
2015-12-14,9.53,-0.0026,-3665.3846153846152
2015-12-15,9.53,-0.0026,-3665.3846153846152
2015-12-16,9.53,-0.0026,-3665.3846153846152
2015-12-17,9.53,-0.0026,-3665.3846153846152
2015-12-18,9.53,-0.0026,-3665.3846153846152
2015-12-21,9.36,-0.0026,-3600.0
2015-12-22,9.53,-0.0026,-3665.3846153846152
2015-12-23,9.53,-0.0026,-3665.3846153846152
2015-12-24,9.53,-0.0026,-3665.3846153846152
2015-12-28,9.53,-0.0026,-3665.3846153846152
2015-12-29,9.53,-0.0026,-3665.3846153846152
2015-12-30,9.53,-0.0026,-3665.3846153846152
2015-12-31,9.65,-0.0026,-3711.538461538462
2016-01-04,9.65,-0.0026,-3711.538461538462
2016-01-05,9.44,-0.0026,-3630.769230769231
2016-01-06,9.44,-0.0026,-3630.769230769231
2016-01-07,9.44,-0.0026,-3630.769230769231
2016-01-08,9.44,-0.0026,-3630.769230769231
2016-01-11,9.05,-0.0026,-3480.7692307692314
2016-01-12,8.7,-0.0026,-3346.153846153846
2016-01-13,8.7,-0.0026,-3346.153846153846
2016-01-14,8.7,-0.0026,-3346.153846153846
2016-01-15,8.7,-0.0026,-3346.153846153846
2016-01-19,8.7,-0.0026,-3346.153846153846
2016-01-20,8.7,-0.0026,-3346.153846153846
2016-01-21,8.7,-0.0026,-3346.153846153846
2016-01-22,8.7,-0.0026,-3346.153846153846
2016-01-25,8.7,-0.0026,-3346.153846153846
2016-01-26,8.7,-0.0026,-3346.153846153846
2016-01-27,8.7,-0.0026,-3346.153846153846
2016-01-28,8.7,-0.0026,-3346.153846153846
2016-01-29,8.7,-0.0026,-3346.153846153846
2016-02-01,8.7,-0.0026,-3346.153846153846
2016-02-02,8.7,-0.0026,-3346.153846153846
2016-02-03,8.7,-0.0026,-3346.153846153846
2016-02-04,8.7,-0.0026,-3346.153846153846
2016-02-05,8.7,-0.0026,-3346.153846153846
2016-02-08,8.7,-0.0026,-3346.153846153846
2016-02-09,8.7,-0.0026,-3346.153846153846
2016-02-10,8.7,-0.0026,-3346.153846153846
2016-02-11,8.7,-0.0026,-3346.153846153846
2016-02-12,8.7,-0.0026,-3346.153846153846
2016-02-16,8.7,-0.0026,-3346.153846153846
2016-02-17,8.7,-0.0026,-3346.153846153846
2016-02-18,8.7,-0.0026,-3346.153846153846
2016-02-19,8.7,-0.0026,-3346.153846153846
2016-02-22,8.7,-0.0026,-3346.153846153846
2016-02-23,8.7,-0.0026,-3346.153846153846
2016-02-24,8.7,-0.0026,-3346.153846153846
2016-02-25,8.7,-0.0026,-3346.153846153846
2016-02-26,8.7,-0.0026,-3346.153846153846
2016-02-29,8.7,-0.0026,-3346.153846153846
2016-03-01,8.7,-0.0026,-3346.153846153846
2016-03-02,8.7,-0.0026,-3346.153846153846
2016-03-03,8.7,-0.0026,-3346.153846153846
2016-03-04,8.7,-0.0026,-3346.153846153846
2016-03-07,8.7,-0.0026,-3346.153846153846
2016-03-08,8.7,-0.0026,-3346.153846153846
2016-03-09,8.7,-0.0026,-3346.153846153846
2016-03-10,10.47,-0.0026,-4026.923076923077
2016-03-11,10.47,-0.0026,-4026.923076923077
2016-03-14,10.47,-0.0026,-4026.923076923077
2016-03-15,10.47,-0.0026,-4026.923076923077
2016-03-16,10.47,-0.0026,-4026.923076923077
2016-03-17,10.47,-0.0026,-4026.923076923077
2016-03-18,10.47,-0.0026,-4026.923076923077
2016-03-21,10.47,-0.0026,-4026.923076923077
2016-03-22,10.47,-0.0026,-4026.923076923077
2016-03-23,10.47,-0.0026,-4026.923076923077
2016-03-24,10.47,-0.0026,-4026.923076923077
2016-03-28,10.47,-0.0026,-4026.923076923077
2016-03-29,10.47,-0.0026,-4026.923076923077
2016-03-30,10.47,-0.0026,-4026.923076923077
2016-03-31,10.47,-0.0026,-4026.923076923077
2016-04-01,10.47,-0.0026,-4026.923076923077
2016-04-04,10.47,-0.0026,-4026.923076923077
2016-04-05,10.47,-0.0026,-4026.923076923077
2016-04-06,10.47,-0.0026,-4026.923076923077
2016-04-07,10.85,-0.0026,-4173.076923076923
2016-04-08,10.85,-0.0026,-4173.076923076923
2016-04-11,11.0,-0.0026,-4230.769230769231
2016-04-12,11.0,-0.0026,-4230.769230769231
2016-04-13,11.0,-0.0026,-4230.769230769231
2016-04-14,11.0,-0.0026,-4230.769230769231
2016-04-15,11.0,-0.0026,-4230.769230769231
2016-04-18,11.0,-0.0026,-4230.769230769231
2016-04-19,11.0,-0.0026,-4230.769230769231
2016-04-20,11.0,-0.0026,-4230.769230769231
2016-04-21,11.0,-0.0026,-4230.769230769231
2016-04-22,11.0,-0.0026,-4230.769230769231
2016-04-25,11.0,-0.0026,-4230.769230769231
2016-04-26,11.0,-0.0026,-4230.769230769231
2016-04-27,11.0,-0.0026,-4230.769230769231
2016-04-28,11.0,-0.0026,-4230.769230769231
2016-04-29,11.0,-0.0026,-4230.769230769231
2016-05-02,11.0,-0.0026,-4230.769230769231
2016-05-03,11.0,-0.0026,-4230.769230769231
2016-05-04,11.76,-0.0026,-4523.076923076923
2016-05-05,11.76,-0.0026,-4523.076923076923
2016-05-06,11.76,-0.0026,-4523.076923076923
2016-05-09,11.76,-0.0026,-4523.076923076923
2016-05-10,11.76,-0.0026,-4523.076923076923
2016-05-11,11.76,-0.0026,-4523.076923076923
2016-05-12,11.76,-0.0026,-4523.076923076923
2016-05-13,11.76,-0.0026,-4523.076923076923
2016-05-16,11.76,-0.0026,-4523.076923076923
2016-05-17,11.76,-0.0026,-4523.076923076923
2016-05-18,11.76,-0.0026,-4523.076923076923
2016-05-19,11.76,-0.0026,-4523.076923076923
2016-05-20,11.76,-0.0026,-4523.076923076923
2016-05-23,11.76,-0.0026,-4523.076923076923
2016-05-24,11.76,-0.0026,-4523.076923076923
2016-05-25,11.76,-0.0026,-4523.076923076923
2016-05-26,11.76,-0.0026,-4523.076923076923
2016-05-27,11.76,-0.0026,-4523.076923076923
2016-05-31,11.76,-0.0026,-4523.076923076923
2016-06-01,11.76,-0.0026,-4523.076923076923
2016-06-02,11.76,-0.0026,-4523.076923076923
2016-06-03,11.76,-0.0026,-4523.076923076923
2016-06-06,11.76,-0.0026,-4523.076923076923
2016-06-07,11.92,-0.0026,-4584.615384615385
2016-06-08,11.92,-0.0026,-4584.615384615385
2016-06-09,11.18,-0.0026,-4300.0
2016-06-10,11.18,-0.0026,-4300.0
2016-06-13,11.18,-0.0026,-4300.0
2016-06-14,11.18,-0.0026,-4300.0
2016-06-15,11.18,-0.0026,-4300.0
2016-06-16,11.18,-0.0026,-4300.0
2016-06-17,11.18,-0.0026,-4300.0
2016-06-20,11.18,-0.0026,-4300.0
2016-06-21,11.18,-0.0026,-4300.0
2016-06-22,11.18,-0.0026,-4300.0
2016-06-23,11.18,-0.0026,-4300.0
2016-06-24,11.18,-0.0026,-4300.0
2016-06-27,11.18,-0.0026,-4300.0
2016-06-28,11.18,-0.0026,-4300.0
2016-06-29,11.18,-0.0026,-4300.0
2016-06-30,11.18,-0.0026,-4300.0
2016-07-01,11.1,-0.0026,-4269.2307692307695
2016-07-05,11.1,-0.0026,-4269.2307692307695
2016-07-06,11.1,-0.0026,-4269.2307692307695
2016-07-07,11.1,-0.0026,-4269.2307692307695
2016-07-08,11.1,-0.0026,-4269.2307692307695
2016-07-11,11.1,-0.0026,-4269.2307692307695
2016-07-12,11.1,-0.0026,-4269.2307692307695
2016-07-13,11.1,-0.0026,-4269.2307692307695
2016-07-14,11.1,-0.0026,-4269.2307692307695
2016-07-15,11.1,-0.0026,-4269.2307692307695
2016-07-18,11.1,-0.0026,-4269.2307692307695
2016-07-19,11.1,-0.0026,-4269.2307692307695
2016-07-20,11.1,-0.0026,-4269.2307692307695
2016-07-21,11.1,-0.0026,-4269.2307692307695
2016-07-22,11.1,-0.0026,-4269.2307692307695
2016-07-25,11.1,-0.0026,-4269.2307692307695
2016-07-26,11.1,-0.0026,-4269.2307692307695
2016-07-27,11.1,-0.0026,-4269.2307692307695
2016-07-28,11.25,-0.0026,-4326.923076923077
