date,D,D_EPS,PE Ratio
2000-08-23,26.19,0.15,174.60000000000002
2000-08-24,25.84,0.15,172.26666666666668
2000-08-25,25.25,0.15,168.33333333333334
2000-08-28,25.44,0.15,169.60000000000002
2000-08-29,25.34,0.15,168.93333333333334
2000-08-30,25.69,0.15,171.26666666666668
2000-08-31,26.45,0.15,176.33333333333334
2000-09-01,26.51,0.15,176.73333333333335
2000-09-05,26.97,0.15,179.8
2000-09-06,27.31,0.15,182.06666666666666
2000-09-07,27.72,0.15,184.8
2000-09-08,28.58,0.15,190.53333333333333
2000-09-11,29.38,0.15,195.86666666666667
2000-09-12,28.94,0.15,192.93333333333334
2000-09-13,29.19,0.15,194.60000000000002
2000-09-14,29.13,0.15,194.2
2000-09-15,29.45,0.15,196.33333333333334
2000-09-18,29.55,0.15,197.0
2000-09-19,27.91,0.15,186.06666666666666
2000-09-20,27.34,0.15,182.26666666666668
2000-09-21,27.28,0.15,181.86666666666667
2000-09-22,27.5,0.15,183.33333333333334
2000-09-25,27.5,0.15,183.33333333333334
2000-09-26,28.28,0.15,188.53333333333336
2000-09-27,28.57,0.15,190.46666666666667
2000-09-28,28.78,0.15,191.86666666666667
2000-09-29,29.04,0.15,193.6
2000-10-02,28.59,0.15,190.6
2000-10-03,27.66,0.15,184.4
2000-10-04,26.47,0.15,176.46666666666667
2000-10-05,25.5,0.15,170.0
2000-10-06,26.84,0.15,178.93333333333334
2000-10-09,27.03,0.15,180.20000000000002
2000-10-10,27.81,0.15,185.4
2000-10-11,27.97,0.15,186.46666666666667
2000-10-12,28.0,0.15,186.66666666666669
2000-10-13,28.59,0.15,190.6
2000-10-16,29.13,0.15,194.2
2000-10-17,29.22,0.15,194.8
2000-10-18,28.53,0.15,190.20000000000002
2000-10-19,29.0,0.15,193.33333333333334
2000-10-20,29.53,0.15,196.86666666666667
2000-10-23,29.69,0.15,197.93333333333334
2000-10-24,29.53,0.15,196.86666666666667
2000-10-25,29.19,0.15,194.60000000000002
2000-10-26,28.5,0.15,190.0
2000-10-27,29.13,0.15,194.2
2000-10-30,29.94,0.15,199.60000000000002
2000-10-31,29.78,0.15,198.53333333333336
2000-11-01,30.28,0.15,201.86666666666667
2000-11-02,29.63,0.15,197.53333333333333
2000-11-03,29.0,0.15,193.33333333333334
2000-11-06,29.0,0.15,193.33333333333334
2000-11-07,29.03,0.15,193.53333333333336
2000-11-08,28.88,0.15,192.53333333333333
2000-11-09,29.03,0.15,193.53333333333336
2000-11-10,29.5,0.15,196.66666666666669
2000-11-13,29.84,0.15,198.93333333333334
2000-11-14,29.25,0.57,51.31578947368421
2000-11-15,29.66,0.57,52.035087719298254
2000-11-16,30.38,0.57,53.29824561403509
2000-11-17,31.34,0.57,54.982456140350884
2000-11-20,31.44,0.57,55.15789473684211
2000-11-21,29.75,0.57,52.192982456140356
2000-11-22,30.0,0.57,52.631578947368425
2000-11-24,30.16,0.57,52.91228070175439
2000-11-27,29.91,0.57,52.47368421052632
2000-11-28,29.94,0.57,52.52631578947369
2000-11-29,30.22,0.57,53.01754385964912
2000-11-30,30.0,0.57,52.631578947368425
2000-12-01,29.63,0.57,51.98245614035088
2000-12-04,30.06,0.57,52.73684210526316
2000-12-05,29.28,0.57,51.36842105263158
2000-12-06,29.38,0.57,51.54385964912281
2000-12-07,29.97,0.57,52.578947368421055
2000-12-08,30.09,0.57,52.78947368421053
2000-12-11,30.03,0.57,52.684210526315795
2000-12-12,30.09,0.57,52.78947368421053
2000-12-13,30.81,0.57,54.05263157894737
2000-12-14,30.5,0.57,53.50877192982457
2000-12-15,30.75,0.57,53.94736842105264
2000-12-18,31.03,0.57,54.438596491228076
2000-12-19,31.03,0.57,54.438596491228076
2000-12-20,31.88,0.57,55.929824561403514
2000-12-21,32.34,0.57,56.73684210526317
2000-12-22,32.69,0.57,57.35087719298246
2000-12-26,33.63,0.57,59.00000000000001
2000-12-27,33.56,0.57,58.87719298245615
2000-12-28,33.47,0.57,58.71929824561404
2000-12-29,33.5,0.57,58.77192982456141
2001-01-02,32.78,0.57,57.50877192982457
2001-01-03,30.22,0.57,53.01754385964912
2001-01-04,28.0,0.57,49.12280701754386
2001-01-05,28.22,0.57,49.50877192982456
2001-01-08,29.34,0.57,51.47368421052632
2001-01-09,29.31,0.57,51.42105263157895
2001-01-10,29.38,0.57,51.54385964912281
2001-01-11,28.22,0.57,49.50877192982456
2001-01-12,29.13,0.57,51.10526315789474
2001-01-16,28.22,0.57,49.50877192982456
2001-01-17,29.03,0.57,50.929824561403514
2001-01-18,29.5,0.57,51.75438596491229
2001-01-19,30.28,0.57,53.12280701754386
2001-01-22,30.5,0.57,53.50877192982457
2001-01-23,31.0,0.57,54.385964912280706
2001-01-24,31.34,0.57,54.982456140350884
2001-01-25,31.81,0.57,55.80701754385965
2001-01-26,31.44,0.57,55.15789473684211
2001-01-29,31.53,0.57,55.31578947368422
2001-01-30,31.0,0.57,54.385964912280706
2001-01-31,30.9,0.57,54.21052631578947
2001-02-01,30.5,0.57,53.50877192982457
2001-02-02,30.81,0.57,54.05263157894737
2001-02-05,31.07,0.57,54.50877192982457
2001-02-06,31.12,0.57,54.596491228070185
2001-02-07,31.62,0.57,55.47368421052632
2001-02-08,32.15,0.57,56.40350877192983
2001-02-09,32.9,0.57,57.719298245614034
2001-02-12,32.69,0.57,57.35087719298246
2001-02-13,32.37,0.57,56.78947368421053
2001-02-14,32.34,0.57,56.73684210526317
2001-02-15,32.33,0.57,56.719298245614034
2001-02-16,32.58,0.57,57.15789473684211
2001-02-20,33.21,0.57,58.26315789473685
2001-02-21,32.98,0.57,57.859649122807014
2001-02-22,33.2,0.57,58.245614035087726
2001-02-23,32.66,0.57,57.29824561403509
2001-02-26,32.96,0.57,57.82456140350878
2001-02-27,33.1,0.57,58.0701754385965
2001-02-28,32.78,0.57,57.50877192982457
2001-03-01,32.58,0.57,57.15789473684211
2001-03-02,32.6,0.57,57.192982456140356
2001-03-05,32.72,0.57,57.40350877192983
2001-03-06,32.8,0.57,57.54385964912281
2001-03-07,33.21,0.57,58.26315789473685
2001-03-08,33.74,0.57,59.192982456140356
2001-03-09,33.45,0.57,58.6842105263158
2001-03-12,32.6,0.57,57.192982456140356
2001-03-13,32.0,0.57,56.140350877192986
2001-03-14,31.15,0.57,54.64912280701755
2001-03-15,32.13,0.57,56.36842105263159
2001-03-16,32.05,0.57,56.228070175438596
2001-03-19,31.95,0.57,56.05263157894737
2001-03-20,31.31,0.57,54.929824561403514
2001-03-21,30.59,0.57,53.66666666666667
2001-03-22,30.15,0.57,52.89473684210527
2001-03-23,29.83,0.57,52.333333333333336
2001-03-26,30.38,0.57,53.29824561403509
2001-03-27,31.48,0.57,55.2280701754386
2001-03-28,31.46,0.57,55.192982456140356
2001-03-29,31.62,0.57,55.47368421052632
2001-03-30,32.24,0.57,56.56140350877194
2001-04-02,32.88,0.57,57.6842105263158
2001-04-03,33.44,0.57,58.666666666666664
2001-04-04,33.65,0.57,59.03508771929825
2001-04-05,33.67,0.57,59.0701754385965
2001-04-06,32.95,0.57,57.80701754385966
2001-04-09,33.67,0.57,59.0701754385965
2001-04-10,34.2,0.57,60.00000000000001
2001-04-11,34.04,0.57,59.71929824561404
2001-04-12,33.75,0.57,59.21052631578948
2001-04-16,33.5,0.57,58.77192982456141
2001-04-17,34.25,0.57,60.08771929824562
2001-04-18,33.81,0.57,59.31578947368422
2001-04-19,32.9,0.57,57.719298245614034
2001-04-20,33.05,0.57,57.98245614035088
2001-04-23,34.44,0.57,60.421052631578945
2001-04-24,34.78,0.57,61.01754385964913
2001-04-25,34.5,0.57,60.52631578947369
2001-04-26,34.75,0.57,60.96491228070176
2001-04-27,34.12,0.57,59.85964912280702
2001-04-30,34.24,0.57,60.0701754385965
2001-05-01,33.74,0.57,59.192982456140356
2001-05-02,33.04,0.57,57.96491228070176
2001-05-03,32.75,0.57,57.4561403508772
2001-05-04,33.22,0.57,58.280701754385966
2001-05-07,33.05,0.57,57.98245614035088
2001-05-08,32.64,0.33,98.9090909090909
2001-05-09,32.63,0.33,98.87878787878788
2001-05-10,32.87,0.33,99.6060606060606
2001-05-11,32.9,0.33,99.69696969696969
2001-05-14,33.41,0.33,101.24242424242422
2001-05-15,33.22,0.33,100.66666666666666
2001-05-16,33.52,0.33,101.57575757575758
2001-05-17,33.38,0.33,101.15151515151516
2001-05-18,33.04,0.33,100.12121212121211
2001-05-21,33.49,0.33,101.48484848484848
2001-05-22,33.29,0.33,100.87878787878788
2001-05-23,33.69,0.33,102.09090909090908
2001-05-24,33.65,0.33,101.96969696969695
2001-05-25,32.88,0.33,99.63636363636364
2001-05-29,32.75,0.33,99.24242424242424
2001-05-30,32.99,0.33,99.96969696969697
2001-05-31,33.15,0.33,100.45454545454544
2001-06-01,32.9,0.33,99.69696969696969
2001-06-04,32.79,0.33,99.36363636363636
2001-06-05,32.19,0.33,97.54545454545453
2001-06-06,30.98,0.33,93.87878787878788
2001-06-07,31.0,0.33,93.93939393939394
2001-06-08,31.25,0.33,94.69696969696969
2001-06-11,31.96,0.33,96.84848484848484
2001-06-12,32.17,0.33,97.48484848484848
2001-06-13,31.03,0.33,94.03030303030303
2001-06-14,30.61,0.33,92.75757575757575
2001-06-15,31.05,0.33,94.0909090909091
2001-06-18,31.34,0.33,94.96969696969697
2001-06-19,31.53,0.33,95.54545454545455
2001-06-20,31.34,0.33,94.96969696969697
2001-06-21,30.13,0.33,91.3030303030303
2001-06-22,30.63,0.33,92.81818181818181
2001-06-25,30.44,0.33,92.24242424242424
2001-06-26,30.28,0.33,91.75757575757575
2001-06-27,30.57,0.33,92.63636363636363
2001-06-28,30.18,0.33,91.45454545454545
2001-06-29,30.07,0.33,91.12121212121212
2001-07-02,29.94,0.33,90.72727272727273
2001-07-03,29.88,0.33,90.54545454545453
2001-07-05,30.8,0.33,93.33333333333333
2001-07-06,31.11,0.33,94.27272727272727
2001-07-09,31.26,0.33,94.72727272727273
2001-07-10,31.22,0.33,94.6060606060606
2001-07-11,30.34,0.33,91.93939393939394
2001-07-12,30.84,0.33,93.45454545454545
2001-07-13,30.9,0.33,93.63636363636363
2001-07-16,30.88,0.33,93.57575757575756
2001-07-17,30.75,0.33,93.18181818181817
2001-07-18,30.75,0.33,93.18181818181817
2001-07-19,30.56,0.33,92.6060606060606
2001-07-20,29.99,0.33,90.87878787878788
2001-07-23,29.53,0.33,89.48484848484848
2001-07-24,28.63,0.33,86.75757575757575
2001-07-25,29.88,0.33,90.54545454545453
2001-07-26,30.1,0.33,91.21212121212122
2001-07-27,29.75,0.33,90.15151515151514
2001-07-30,30.22,0.33,91.57575757575756
2001-07-31,30.25,0.33,91.66666666666666
2001-08-01,30.49,0.33,92.39393939393939
2001-08-02,31.12,0.33,94.3030303030303
2001-08-03,31.05,0.31,100.16129032258065
2001-08-06,30.37,0.31,97.96774193548387
2001-08-07,30.65,0.31,98.87096774193547
2001-08-08,30.07,0.31,97.0
2001-08-09,30.3,0.31,97.74193548387098
2001-08-10,30.75,0.31,99.19354838709677
2001-08-13,30.6,0.31,98.70967741935485
2001-08-14,30.56,0.31,98.58064516129032
2001-08-15,30.56,0.31,98.58064516129032
2001-08-16,30.88,0.31,99.61290322580645
2001-08-17,31.0,0.31,100.0
2001-08-20,31.37,0.31,101.19354838709678
2001-08-21,31.02,0.31,100.06451612903226
2001-08-22,31.25,0.31,100.80645161290323
2001-08-23,31.5,0.31,101.61290322580645
2001-08-24,31.7,0.31,102.25806451612902
2001-08-27,31.88,0.31,102.83870967741936
2001-08-28,31.76,0.31,102.45161290322581
2001-08-29,31.48,0.31,101.54838709677419
2001-08-30,31.38,0.31,101.2258064516129
2001-08-31,31.48,0.31,101.54838709677419
2001-09-04,31.61,0.31,101.96774193548387
2001-09-05,31.25,0.31,100.80645161290323
2001-09-06,31.36,0.31,101.16129032258064
2001-09-07,31.32,0.31,101.03225806451613
2001-09-10,30.13,0.31,97.19354838709677
2001-09-17,30.12,0.31,97.16129032258065
2001-09-18,30.75,0.31,99.19354838709677
2001-09-19,30.6,0.31,98.70967741935485
2001-09-20,29.88,0.31,96.38709677419355
2001-09-21,29.49,0.31,95.12903225806451
2001-09-24,29.5,0.31,95.16129032258064
2001-09-25,28.71,0.31,92.61290322580645
2001-09-26,28.4,0.31,91.61290322580645
2001-09-27,28.45,0.31,91.77419354838709
2001-09-28,29.67,0.31,95.70967741935485
2001-10-01,29.85,0.31,96.29032258064517
2001-10-02,30.0,0.31,96.7741935483871
2001-10-03,30.72,0.31,99.09677419354838
2001-10-04,31.03,0.31,100.0967741935484
2001-10-05,31.25,0.31,100.80645161290323
2001-10-08,30.76,0.31,99.22580645161291
2001-10-09,30.42,0.31,98.12903225806453
2001-10-10,30.55,0.31,98.54838709677419
2001-10-11,30.23,0.31,97.51612903225806
2001-10-12,29.93,0.31,96.54838709677419
2001-10-15,29.7,0.31,95.80645161290322
2001-10-16,30.48,0.31,98.3225806451613
2001-10-17,30.3,0.31,97.74193548387098
2001-10-18,29.89,0.31,96.41935483870968
2001-10-19,30.57,0.31,98.61290322580645
2001-10-22,30.56,0.31,98.58064516129032
2001-10-23,30.31,0.31,97.77419354838709
2001-10-24,30.15,0.31,97.25806451612902
2001-10-25,30.65,0.31,98.87096774193547
2001-10-26,30.55,0.31,98.54838709677419
2001-10-29,30.64,0.31,98.83870967741936
2001-10-30,30.63,0.31,98.80645161290322
2001-10-31,30.56,0.31,98.58064516129032
2001-11-01,30.88,0.31,99.61290322580645
2001-11-02,30.42,0.31,98.12903225806453
2001-11-05,30.95,0.69,44.85507246376812
2001-11-06,30.93,0.69,44.82608695652174
2001-11-07,30.35,0.69,43.98550724637682
2001-11-08,31.19,0.69,45.20289855072464
2001-11-09,31.36,0.69,45.44927536231884
2001-11-12,31.27,0.69,45.31884057971015
2001-11-13,31.4,0.69,45.507246376811594
2001-11-14,30.27,0.69,43.869565217391305
2001-11-15,29.92,0.69,43.36231884057972
2001-11-16,29.93,0.69,43.3768115942029
2001-11-19,29.6,0.69,42.89855072463769
2001-11-20,30.17,0.69,43.72463768115943
2001-11-21,29.72,0.69,43.072463768115945
2001-11-23,29.98,0.69,43.44927536231884
2001-11-26,29.89,0.69,43.31884057971015
2001-11-27,29.96,0.69,43.42028985507247
2001-11-28,29.28,0.69,42.434782608695656
2001-11-29,29.42,0.69,42.637681159420296
2001-11-30,29.23,0.69,42.36231884057971
2001-12-03,29.04,0.69,42.08695652173913
2001-12-04,29.11,0.69,42.18840579710145
2001-12-05,29.12,0.69,42.20289855072464
2001-12-06,28.6,0.69,41.44927536231884
2001-12-07,29.25,0.69,42.39130434782609
2001-12-10,28.86,0.69,41.82608695652174
2001-12-11,28.1,0.69,40.72463768115943
2001-12-12,28.6,0.69,41.44927536231884
2001-12-13,28.63,0.69,41.492753623188406
2001-12-14,28.5,0.69,41.30434782608696
2001-12-17,28.05,0.69,40.652173913043484
2001-12-18,28.6,0.69,41.44927536231884
2001-12-19,29.48,0.69,42.72463768115942
2001-12-20,29.13,0.69,42.21739130434783
2001-12-21,29.03,0.69,42.072463768115945
2001-12-24,29.15,0.69,42.2463768115942
2001-12-26,29.41,0.69,42.6231884057971
2001-12-27,29.28,0.69,42.434782608695656
2001-12-28,29.8,0.69,43.18840579710145
2001-12-31,30.05,0.69,43.550724637681164
2002-01-02,30.38,0.69,44.02898550724638
2002-01-03,30.25,0.69,43.84057971014493
2002-01-04,30.08,0.69,43.594202898550726
2002-01-07,30.43,0.69,44.10144927536232
2002-01-08,29.68,0.69,43.014492753623195
2002-01-09,29.75,0.69,43.11594202898551
2002-01-10,30.0,0.69,43.47826086956522
2002-01-11,29.52,0.69,42.78260869565218
2002-01-14,29.64,0.69,42.95652173913044
2002-01-15,29.75,0.69,43.11594202898551
2002-01-16,29.92,0.69,43.36231884057972
2002-01-17,29.43,0.69,42.652173913043484
2002-01-18,29.13,0.69,42.21739130434783
2002-01-22,28.75,0.69,41.66666666666667
2002-01-23,28.95,0.69,41.95652173913044
2002-01-24,28.9,0.69,41.88405797101449
2002-01-25,29.2,0.69,42.31884057971015
2002-01-28,29.3,0.69,42.46376811594203
2002-01-29,28.67,0.69,41.550724637681164
2002-01-30,28.88,0.69,41.85507246376812
2002-01-31,29.43,0.69,42.652173913043484
2002-02-01,29.42,0.69,42.637681159420296
2002-02-04,29.25,0.69,42.39130434782609
2002-02-05,28.94,0.69,41.94202898550725
2002-02-06,28.78,0.69,41.710144927536234
2002-02-07,28.72,0.69,41.6231884057971
2002-02-08,28.75,0.69,41.66666666666667
2002-02-11,29.02,0.69,42.05797101449276
2002-02-12,29.09,0.69,42.15942028985508
2002-02-13,29.4,0.69,42.608695652173914
2002-02-14,29.33,0.69,42.507246376811594
2002-02-15,29.28,0.69,42.434782608695656
2002-02-19,28.91,0.69,41.89855072463769
2002-02-20,28.91,0.69,41.89855072463769
2002-02-21,28.95,0.69,41.95652173913044
2002-02-22,29.44,0.69,42.66666666666667
2002-02-25,29.35,0.69,42.536231884057976
2002-02-26,29.15,0.69,42.2463768115942
2002-02-27,29.0,0.69,42.02898550724638
2002-02-28,29.14,0.69,42.231884057971016
2002-03-01,29.57,0.69,42.85507246376812
2002-03-04,30.02,0.69,43.507246376811594
2002-03-05,30.11,0.69,43.63768115942029
2002-03-06,30.99,0.69,44.91304347826087
2002-03-07,31.28,0.69,45.333333333333336
2002-03-08,31.1,0.69,45.072463768115945
2002-03-11,31.15,-0.09,-346.1111111111111
2002-03-12,30.67,-0.09,-340.7777777777778
2002-03-13,30.3,-0.09,-336.6666666666667
2002-03-14,30.67,-0.09,-340.7777777777778
2002-03-15,31.0,-0.09,-344.44444444444446
2002-03-18,31.4,-0.09,-348.8888888888889
2002-03-19,31.38,-0.09,-348.6666666666667
2002-03-20,31.2,-0.09,-346.6666666666667
2002-03-21,32.15,-0.09,-357.22222222222223
2002-03-22,32.15,-0.09,-357.22222222222223
2002-03-25,32.08,-0.09,-356.44444444444446
2002-03-26,32.08,-0.09,-356.44444444444446
2002-03-27,32.58,-0.09,-362.0
2002-03-28,32.58,-0.09,-362.0
2002-04-01,32.47,-0.09,-360.77777777777777
2002-04-02,32.6,-0.09,-362.22222222222223
2002-04-03,32.49,-0.09,-361.00000000000006
2002-04-04,33.1,-0.09,-367.7777777777778
2002-04-05,32.94,-0.09,-366.0
2002-04-08,33.0,-0.09,-366.6666666666667
2002-04-09,33.03,-0.09,-367.0
2002-04-10,33.3,-0.09,-370.0
2002-04-11,32.95,-0.09,-366.11111111111114
2002-04-12,32.87,-0.09,-365.22222222222223
2002-04-15,32.3,-0.09,-358.88888888888886
2002-04-16,32.6,-0.09,-362.22222222222223
2002-04-17,32.77,-0.09,-364.11111111111114
2002-04-18,33.35,-0.09,-370.5555555555556
2002-04-19,33.42,-0.09,-371.33333333333337
2002-04-22,33.13,-0.09,-368.11111111111114
2002-04-23,32.95,-0.09,-366.11111111111114
2002-04-24,33.22,-0.09,-369.1111111111111
2002-04-25,33.05,-0.09,-367.22222222222223
2002-04-26,32.71,-0.09,-363.44444444444446
2002-04-29,33.2,-0.09,-368.8888888888889
2002-04-30,33.21,-0.09,-369.0
2002-05-01,32.88,-0.09,-365.33333333333337
2002-05-02,33.15,-0.09,-368.3333333333333
2002-05-03,33.31,0.6,55.51666666666667
2002-05-06,33.11,0.6,55.18333333333334
2002-05-07,32.61,0.6,54.35
2002-05-08,32.88,0.6,54.800000000000004
2002-05-09,32.47,0.6,54.11666666666667
2002-05-10,32.38,0.6,53.966666666666676
2002-05-13,32.61,0.6,54.35
2002-05-14,32.85,0.6,54.75000000000001
2002-05-15,32.38,0.6,53.966666666666676
2002-05-16,30.82,0.6,51.36666666666667
2002-05-17,31.23,0.6,52.050000000000004
2002-05-20,31.5,0.6,52.5
2002-05-21,32.05,0.6,53.416666666666664
2002-05-22,32.85,0.6,54.75000000000001
2002-05-23,33.13,0.6,55.216666666666676
2002-05-24,33.07,0.6,55.11666666666667
2002-05-28,33.15,0.6,55.25
2002-05-29,32.92,0.6,54.866666666666674
2002-05-30,32.54,0.6,54.233333333333334
2002-05-31,32.39,0.6,53.983333333333334
2002-06-03,31.76,0.6,52.93333333333334
2002-06-04,32.05,0.6,53.416666666666664
2002-06-05,31.75,0.6,52.91666666666667
2002-06-06,30.9,0.6,51.5
2002-06-07,31.26,0.6,52.1
2002-06-10,31.96,0.6,53.26666666666667
2002-06-11,31.95,0.6,53.25
2002-06-12,32.26,0.6,53.766666666666666
2002-06-13,32.53,0.6,54.21666666666667
2002-06-14,32.29,0.6,53.81666666666667
2002-06-17,32.47,0.6,54.11666666666667
2002-06-18,32.79,0.6,54.65
2002-06-19,32.48,0.6,54.13333333333333
2002-06-20,32.31,0.6,53.85000000000001
2002-06-21,32.5,0.6,54.16666666666667
2002-06-24,32.15,0.6,53.583333333333336
2002-06-25,32.25,0.6,53.75
2002-06-26,32.19,0.6,53.65
2002-06-27,32.49,0.6,54.150000000000006
2002-06-28,33.1,0.6,55.16666666666667
2002-07-01,32.6,0.6,54.333333333333336
2002-07-02,32.13,0.6,53.550000000000004
2002-07-03,32.0,0.6,53.333333333333336
2002-07-05,32.13,0.6,53.550000000000004
2002-07-08,32.15,0.6,53.583333333333336
2002-07-09,31.57,0.6,52.61666666666667
2002-07-10,29.86,0.6,49.766666666666666
2002-07-11,30.8,0.6,51.333333333333336
2002-07-12,29.94,0.6,49.900000000000006
2002-07-15,30.49,0.6,50.81666666666666
2002-07-16,29.44,0.6,49.06666666666667
2002-07-17,29.04,0.6,48.4
2002-07-18,29.5,0.6,49.16666666666667
2002-07-19,28.2,0.6,47.0
2002-07-22,27.56,0.6,45.93333333333333
2002-07-23,24.99,0.6,41.65
2002-07-24,27.17,0.6,45.28333333333334
2002-07-25,28.16,0.6,46.93333333333334
2002-07-26,27.39,0.6,45.650000000000006
2002-07-29,28.81,0.6,48.016666666666666
2002-07-30,30.2,0.6,50.333333333333336
2002-07-31,29.72,0.6,49.53333333333333
2002-08-01,29.18,0.6,48.63333333333333
2002-08-02,29.04,0.6,48.4
2002-08-05,28.94,0.6,48.233333333333334
2002-08-06,29.78,0.6,49.63333333333334
2002-08-07,30.03,0.49,61.28571428571429
2002-08-08,30.28,0.49,61.79591836734694
2002-08-09,30.59,0.49,62.42857142857143
2002-08-12,31.15,0.49,63.57142857142857
2002-08-13,30.6,0.49,62.44897959183674
2002-08-14,31.6,0.49,64.48979591836735
2002-08-15,31.82,0.49,64.93877551020408
2002-08-16,31.73,0.49,64.75510204081633
2002-08-19,31.88,0.49,65.06122448979592
2002-08-20,31.75,0.49,64.79591836734694
2002-08-21,32.61,0.49,66.55102040816327
2002-08-22,32.55,0.49,66.42857142857143
2002-08-23,32.4,0.49,66.12244897959184
2002-08-26,32.92,0.49,67.18367346938776
2002-08-27,32.25,0.49,65.81632653061224
2002-08-28,31.74,0.49,64.77551020408163
2002-08-29,31.1,0.49,63.46938775510205
2002-08-30,31.36,0.49,64.0
2002-09-03,30.76,0.49,62.775510204081634
2002-09-04,30.95,0.49,63.16326530612245
2002-09-05,30.78,0.49,62.81632653061225
2002-09-06,30.91,0.49,63.08163265306123
2002-09-09,30.65,0.49,62.55102040816326
2002-09-10,29.39,0.49,59.9795918367347
2002-09-11,29.32,0.49,59.83673469387755
2002-09-12,28.04,0.49,57.224489795918366
2002-09-13,29.0,0.49,59.183673469387756
2002-09-16,26.17,0.49,53.40816326530613
2002-09-17,24.88,0.49,50.775510204081634
2002-09-18,25.55,0.49,52.142857142857146
2002-09-19,25.25,0.49,51.53061224489796
2002-09-20,25.0,0.49,51.02040816326531
2002-09-23,24.58,0.49,50.16326530612245
2002-09-24,24.34,0.49,49.673469387755105
2002-09-25,24.67,0.49,50.34693877551021
2002-09-26,25.45,0.49,51.93877551020408
2002-09-27,25.22,0.49,51.46938775510204
2002-09-30,25.37,0.49,51.775510204081634
2002-10-01,26.0,0.49,53.06122448979592
2002-10-02,25.68,0.49,52.40816326530612
2002-10-03,25.15,0.49,51.326530612244895
2002-10-04,24.11,0.49,49.20408163265306
2002-10-07,23.88,0.49,48.73469387755102
2002-10-08,20.92,0.49,42.693877551020414
2002-10-09,18.25,0.49,37.244897959183675
2002-10-10,19.43,0.49,39.6530612244898
2002-10-11,19.84,0.49,40.48979591836735
2002-10-14,19.67,0.49,40.142857142857146
2002-10-15,20.58,0.49,42.0
2002-10-16,20.0,0.49,40.816326530612244
2002-10-17,20.23,0.49,41.285714285714285
2002-10-18,20.59,0.49,42.02040816326531
2002-10-21,21.17,0.49,43.204081632653065
2002-10-22,21.03,0.49,42.91836734693878
2002-10-23,22.4,0.49,45.714285714285715
2002-10-24,22.59,0.49,46.10204081632653
2002-10-25,22.83,0.49,46.59183673469388
2002-10-28,23.33,0.49,47.61224489795918
2002-10-29,23.24,0.49,47.42857142857142
2002-10-30,23.67,0.49,48.30612244897959
2002-10-31,24.0,0.49,48.97959183673469
2002-11-01,24.38,0.49,49.755102040816325
2002-11-04,25.0,0.49,51.02040816326531
2002-11-05,25.5,0.49,52.04081632653061
2002-11-06,25.09,0.49,51.204081632653065
2002-11-07,23.99,0.49,48.95918367346938
2002-11-08,23.96,0.77,31.116883116883116
2002-11-11,23.93,0.77,31.077922077922075
2002-11-12,23.34,0.77,30.31168831168831
2002-11-13,23.33,0.77,30.298701298701296
2002-11-14,24.16,0.77,31.376623376623375
2002-11-15,24.74,0.77,32.12987012987013
2002-11-18,24.61,0.77,31.96103896103896
2002-11-19,24.84,0.77,32.25974025974026
2002-11-20,24.75,0.77,32.14285714285714
2002-11-21,25.05,0.77,32.532467532467535
2002-11-22,26.05,0.77,33.83116883116883
2002-11-25,25.82,0.77,33.532467532467535
2002-11-26,25.01,0.77,32.48051948051948
2002-11-27,25.33,0.77,32.896103896103895
2002-11-29,25.48,0.77,33.09090909090909
2002-12-02,25.1,0.77,32.5974025974026
2002-12-03,25.06,0.77,32.54545454545454
2002-12-04,25.05,0.77,32.532467532467535
2002-12-05,25.08,0.77,32.57142857142857
2002-12-06,25.12,0.77,32.62337662337662
2002-12-09,25.01,0.77,32.48051948051948
2002-12-10,25.69,0.77,33.36363636363637
2002-12-11,26.32,0.77,34.18181818181818
2002-12-12,26.49,0.77,34.4025974025974
2002-12-13,27.0,0.77,35.064935064935064
2002-12-16,27.0,0.77,35.064935064935064
2002-12-17,26.83,0.77,34.84415584415584
2002-12-18,26.99,0.77,35.05194805194805
2002-12-19,26.98,0.77,35.03896103896104
2002-12-20,27.65,0.77,35.90909090909091
2002-12-23,27.21,0.77,35.33766233766234
2002-12-24,27.31,0.77,35.467532467532465
2002-12-26,27.54,0.77,35.76623376623377
2002-12-27,26.97,0.77,35.02597402597402
2002-12-30,27.58,0.77,35.81818181818181
2002-12-31,27.45,0.77,35.649350649350644
2003-01-02,27.89,0.77,36.22077922077922
2003-01-03,27.85,0.77,36.16883116883117
2003-01-06,29.31,0.77,38.064935064935064
2003-01-07,28.6,0.77,37.142857142857146
2003-01-08,28.23,0.77,36.66233766233766
2003-01-09,28.42,0.77,36.909090909090914
2003-01-10,28.24,0.77,36.675324675324674
2003-01-13,28.11,0.77,36.506493506493506
2003-01-14,28.07,0.77,36.45454545454545
2003-01-15,27.84,0.77,36.15584415584416
2003-01-16,27.7,0.77,35.97402597402597
2003-01-17,27.25,0.77,35.38961038961039
2003-01-21,26.88,0.77,34.90909090909091
2003-01-22,26.5,0.77,34.41558441558441
2003-01-23,27.22,0.77,35.35064935064935
2003-01-24,26.84,0.77,34.857142857142854
2003-01-27,25.92,0.77,33.66233766233766
2003-01-28,27.03,0.77,35.103896103896105
2003-01-29,27.15,0.77,35.259740259740255
2003-01-30,26.63,0.77,34.58441558441558
2003-01-31,27.09,0.77,35.18181818181818
