date,REG,REG_EPS,PE Ratio
2000-11-15,21.63,0.42,51.5
2000-11-16,21.5,0.42,51.19047619047619
2000-11-17,21.44,0.42,51.04761904761905
2000-11-20,21.31,0.42,50.738095238095234
2000-11-21,21.31,0.42,50.738095238095234
2000-11-22,21.56,0.42,51.333333333333336
2000-11-24,21.63,0.42,51.5
2000-11-27,21.69,0.42,51.642857142857146
2000-11-28,21.38,0.42,50.904761904761905
2000-11-29,21.63,0.42,51.5
2000-11-30,21.75,0.42,51.785714285714285
2000-12-01,22.06,0.42,52.523809523809526
2000-12-04,22.0,0.42,52.38095238095238
2000-12-05,22.94,0.42,54.61904761904763
2000-12-06,22.94,0.42,54.61904761904763
2000-12-07,22.56,0.42,53.714285714285715
2000-12-08,23.0,0.42,54.761904761904766
2000-12-11,23.19,0.42,55.21428571428572
2000-12-12,23.63,0.42,56.26190476190476
2000-12-13,23.44,0.42,55.80952380952382
2000-12-14,23.5,0.42,55.952380952380956
2000-12-15,23.38,0.42,55.666666666666664
2000-12-18,23.56,0.42,56.095238095238095
2000-12-19,23.06,0.42,54.904761904761905
2000-12-20,23.06,0.42,54.904761904761905
2000-12-21,23.06,0.42,54.904761904761905
2000-12-22,23.31,0.42,55.5
2000-12-26,23.5,0.42,55.952380952380956
2000-12-27,23.63,0.42,56.26190476190476
2000-12-28,23.75,0.42,56.54761904761905
2000-12-29,23.69,0.42,56.40476190476191
2001-01-02,23.69,0.42,56.40476190476191
2001-01-03,23.75,0.42,56.54761904761905
2001-01-04,23.69,0.42,56.40476190476191
2001-01-05,23.31,0.42,55.5
2001-01-08,23.19,0.42,55.21428571428572
2001-01-09,22.94,0.42,54.61904761904763
2001-01-10,23.0,0.42,54.761904761904766
2001-01-11,23.19,0.42,55.21428571428572
2001-01-12,23.06,0.42,54.904761904761905
2001-01-16,23.38,0.42,55.666666666666664
2001-01-17,23.38,0.42,55.666666666666664
2001-01-18,23.31,0.42,55.5
2001-01-19,23.38,0.42,55.666666666666664
2001-01-22,23.56,0.42,56.095238095238095
2001-01-23,24.0,0.42,57.142857142857146
2001-01-24,23.75,0.42,56.54761904761905
2001-01-25,23.56,0.42,56.095238095238095
2001-01-26,23.56,0.42,56.095238095238095
2001-01-29,23.64,0.42,56.28571428571429
2001-01-30,23.95,0.42,57.023809523809526
2001-01-31,24.25,0.42,57.73809523809524
2001-02-01,24.1,0.42,57.38095238095239
2001-02-02,24.31,0.42,57.88095238095238
2001-02-05,24.69,0.42,58.78571428571429
2001-02-06,24.19,0.42,57.5952380952381
2001-02-07,24.22,0.42,57.666666666666664
2001-02-08,24.02,0.42,57.19047619047619
2001-02-09,23.91,0.42,56.92857142857143
2001-02-12,24.47,0.42,58.26190476190476
2001-02-13,24.05,0.42,57.261904761904766
2001-02-14,24.15,0.42,57.5
2001-02-15,24.08,0.42,57.33333333333333
2001-02-16,24.0,0.42,57.142857142857146
2001-02-20,23.85,0.42,56.78571428571429
2001-02-21,23.81,0.42,56.69047619047619
2001-02-22,23.7,0.42,56.42857142857143
2001-02-23,23.21,0.42,55.261904761904766
2001-02-26,23.8,0.42,56.66666666666667
2001-02-27,23.85,0.42,56.78571428571429
2001-02-28,23.95,0.42,57.023809523809526
2001-03-01,24.08,0.42,57.33333333333333
2001-03-02,24.35,0.42,57.97619047619048
2001-03-05,24.33,0.42,57.92857142857142
2001-03-06,24.5,0.42,58.333333333333336
2001-03-07,24.64,0.42,58.66666666666667
2001-03-08,24.45,0.42,58.214285714285715
2001-03-09,24.45,0.42,58.214285714285715
2001-03-12,24.29,0.42,57.833333333333336
2001-03-13,24.0,0.42,57.142857142857146
2001-03-14,24.02,0.42,57.19047619047619
2001-03-15,23.8,0.42,56.66666666666667
2001-03-16,23.57,0.42,56.11904761904762
2001-03-19,23.87,0.42,56.833333333333336
2001-03-20,24.01,0.42,57.16666666666667
2001-03-21,23.63,0.42,56.26190476190476
2001-03-22,23.42,0.42,55.761904761904766
2001-03-23,23.66,0.42,56.333333333333336
2001-03-26,24.41,0.42,58.11904761904762
2001-03-27,24.5,0.42,58.333333333333336
2001-03-28,24.02,0.42,57.19047619047619
2001-03-29,24.15,0.42,57.5
2001-03-30,25.0,0.42,59.523809523809526
2001-04-02,24.65,0.42,58.69047619047619
2001-04-03,24.64,0.42,58.66666666666667
2001-04-04,24.45,0.42,58.214285714285715
2001-04-05,24.55,0.42,58.452380952380956
2001-04-06,24.4,0.42,58.095238095238095
2001-04-09,24.55,0.42,58.452380952380956
2001-04-10,24.59,0.42,58.54761904761905
2001-04-11,24.14,0.42,57.47619047619048
2001-04-12,24.5,0.42,58.333333333333336
2001-04-16,24.49,0.42,58.30952380952381
2001-04-17,24.48,0.42,58.28571428571429
2001-04-18,24.49,0.42,58.30952380952381
2001-04-19,24.5,0.42,58.333333333333336
2001-04-20,24.45,0.42,58.214285714285715
2001-04-23,24.24,0.42,57.714285714285715
2001-04-24,24.3,0.42,57.85714285714286
2001-04-25,24.2,0.42,57.61904761904762
2001-04-26,24.22,0.42,57.666666666666664
2001-04-27,24.5,0.42,58.333333333333336
2001-04-30,24.95,0.42,59.404761904761905
2001-05-01,24.6,0.42,58.57142857142858
2001-05-02,24.5,0.42,58.333333333333336
2001-05-03,24.12,0.42,57.42857142857143
2001-05-04,24.19,0.42,57.5952380952381
2001-05-07,24.16,0.42,57.523809523809526
2001-05-08,24.06,0.42,57.285714285714285
2001-05-09,23.41,0.42,55.73809523809524
2001-05-10,23.3,0.42,55.47619047619048
2001-05-11,23.53,0.42,56.023809523809526
2001-05-14,23.55,0.42,56.07142857142858
2001-05-15,23.89,0.36,66.36111111111111
2001-05-16,23.77,0.36,66.02777777777779
2001-05-17,23.85,0.36,66.25
2001-05-18,23.8,0.36,66.11111111111111
2001-05-21,23.93,0.36,66.47222222222223
2001-05-22,24.24,0.36,67.33333333333333
2001-05-23,24.21,0.36,67.25
2001-05-24,24.25,0.36,67.36111111111111
2001-05-25,24.13,0.36,67.02777777777777
2001-05-29,24.17,0.36,67.1388888888889
2001-05-30,24.06,0.36,66.83333333333333
2001-05-31,24.21,0.36,67.25
2001-06-01,24.62,0.36,68.3888888888889
2001-06-04,24.8,0.36,68.8888888888889
2001-06-05,25.25,0.36,70.13888888888889
2001-06-06,25.23,0.36,70.08333333333334
2001-06-07,25.28,0.36,70.22222222222223
2001-06-08,25.25,0.36,70.13888888888889
2001-06-11,25.12,0.36,69.77777777777779
2001-06-12,25.35,0.36,70.41666666666667
2001-06-13,25.39,0.36,70.52777777777779
2001-06-14,25.38,0.36,70.5
2001-06-15,25.35,0.36,70.41666666666667
2001-06-18,25.2,0.36,70.0
2001-06-19,25.19,0.36,69.97222222222223
2001-06-20,25.43,0.36,70.63888888888889
2001-06-21,25.38,0.36,70.5
2001-06-22,25.43,0.36,70.63888888888889
2001-06-25,25.25,0.36,70.13888888888889
2001-06-26,25.31,0.36,70.30555555555556
2001-06-27,25.45,0.36,70.69444444444444
2001-06-28,25.43,0.36,70.63888888888889
2001-06-29,25.4,0.36,70.55555555555556
2001-07-02,25.22,0.36,70.05555555555556
2001-07-03,25.48,0.36,70.77777777777779
2001-07-05,25.33,0.36,70.36111111111111
2001-07-06,25.28,0.36,70.22222222222223
2001-07-09,25.14,0.36,69.83333333333334
2001-07-10,25.0,0.36,69.44444444444444
2001-07-11,25.1,0.36,69.72222222222223
2001-07-12,25.1,0.36,69.72222222222223
2001-07-13,25.12,0.36,69.77777777777779
2001-07-16,25.2,0.36,70.0
2001-07-17,25.55,0.36,70.97222222222223
2001-07-18,25.45,0.36,70.69444444444444
2001-07-19,25.6,0.36,71.11111111111111
2001-07-20,25.5,0.36,70.83333333333334
2001-07-23,25.4,0.36,70.55555555555556
2001-07-24,25.44,0.36,70.66666666666667
2001-07-25,25.47,0.36,70.75
2001-07-26,25.61,0.36,71.13888888888889
2001-07-27,25.63,0.36,71.19444444444444
2001-07-30,25.76,0.36,71.55555555555556
2001-07-31,25.72,0.36,71.44444444444444
2001-08-01,25.6,0.36,71.11111111111111
2001-08-02,25.65,0.36,71.25
2001-08-03,25.8,0.36,71.66666666666667
2001-08-06,25.97,0.36,72.13888888888889
2001-08-07,26.19,0.36,72.75
2001-08-08,26.06,0.36,72.38888888888889
2001-08-09,25.51,0.36,70.86111111111111
2001-08-10,25.31,0.36,70.30555555555556
2001-08-13,25.44,0.36,70.66666666666667
2001-08-14,25.49,0.34,74.9705882352941
2001-08-15,25.48,0.34,74.94117647058823
2001-08-16,25.84,0.34,76.0
2001-08-17,25.76,0.34,75.76470588235294
2001-08-20,26.0,0.34,76.47058823529412
2001-08-21,26.1,0.34,76.76470588235294
2001-08-22,26.1,0.34,76.76470588235294
2001-08-23,26.3,0.34,77.35294117647058
2001-08-24,26.16,0.34,76.94117647058823
2001-08-27,26.13,0.34,76.85294117647058
2001-08-28,26.06,0.34,76.6470588235294
2001-08-29,25.51,0.34,75.02941176470588
2001-08-30,25.48,0.34,74.94117647058823
2001-08-31,25.48,0.34,74.94117647058823
2001-09-04,25.47,0.34,74.91176470588235
2001-09-05,25.52,0.34,75.05882352941175
2001-09-06,25.24,0.34,74.23529411764704
2001-09-07,25.1,0.34,73.82352941176471
2001-09-10,25.1,0.34,73.82352941176471
2001-09-17,24.42,0.34,71.82352941176471
2001-09-18,24.19,0.34,71.1470588235294
2001-09-19,24.03,0.34,70.67647058823529
2001-09-20,23.8,0.34,70.0
2001-09-21,23.01,0.34,67.67647058823529
2001-09-24,23.78,0.34,69.94117647058823
2001-09-25,23.72,0.34,69.76470588235293
2001-09-26,24.56,0.34,72.23529411764704
2001-09-27,25.0,0.34,73.52941176470588
2001-09-28,25.75,0.34,75.73529411764706
2001-10-01,25.3,0.34,74.41176470588235
2001-10-02,25.69,0.34,75.55882352941177
2001-10-03,24.95,0.34,73.38235294117646
2001-10-04,25.29,0.34,74.38235294117646
2001-10-05,25.42,0.34,74.76470588235294
2001-10-08,25.5,0.34,75.0
2001-10-09,25.4,0.34,74.70588235294117
2001-10-10,25.48,0.34,74.94117647058823
2001-10-11,25.7,0.34,75.58823529411764
2001-10-12,25.52,0.34,75.05882352941175
2001-10-15,25.75,0.34,75.73529411764706
2001-10-16,25.74,0.34,75.70588235294116
2001-10-17,25.6,0.34,75.29411764705883
2001-10-18,25.45,0.34,74.85294117647058
2001-10-19,25.38,0.34,74.6470588235294
2001-10-22,25.31,0.34,74.44117647058823
2001-10-23,25.22,0.34,74.17647058823529
2001-10-24,25.07,0.34,73.73529411764706
2001-10-25,25.16,0.34,74.0
2001-10-26,25.06,0.34,73.70588235294117
2001-10-29,24.99,0.34,73.49999999999999
2001-10-30,24.9,0.34,73.23529411764704
2001-10-31,24.75,0.34,72.79411764705881
2001-11-01,25.22,0.34,74.17647058823529
2001-11-02,25.15,0.34,73.9705882352941
2001-11-05,25.54,0.34,75.11764705882352
2001-11-06,26.0,0.34,76.47058823529412
2001-11-07,25.4,0.34,74.70588235294117
2001-11-08,25.5,0.34,75.0
2001-11-09,25.56,0.34,75.17647058823529
2001-11-12,25.56,0.34,75.17647058823529
2001-11-13,25.49,0.34,74.9705882352941
2001-11-14,25.65,0.41,62.5609756097561
2001-11-15,25.7,0.41,62.6829268292683
2001-11-16,25.55,0.41,62.31707317073171
2001-11-19,25.43,0.41,62.024390243902445
2001-11-20,25.48,0.41,62.146341463414636
2001-11-21,25.69,0.41,62.65853658536586
2001-11-23,25.9,0.41,63.170731707317074
2001-11-26,26.0,0.41,63.41463414634147
2001-11-27,25.88,0.41,63.1219512195122
2001-11-28,25.94,0.41,63.268292682926834
2001-11-29,26.41,0.41,64.41463414634147
2001-11-30,26.0,0.41,63.41463414634147
2001-12-03,26.17,0.41,63.82926829268293
2001-12-04,26.92,0.41,65.65853658536587
2001-12-05,27.01,0.41,65.87804878048782
2001-12-06,27.19,0.41,66.31707317073172
2001-12-07,27.02,0.41,65.90243902439025
2001-12-10,26.61,0.41,64.90243902439025
2001-12-11,26.61,0.41,64.90243902439025
2001-12-12,26.56,0.41,64.78048780487805
2001-12-13,26.4,0.41,64.39024390243902
2001-12-14,26.55,0.41,64.75609756097562
2001-12-17,27.2,0.41,66.34146341463415
2001-12-18,27.48,0.41,67.02439024390245
2001-12-19,27.32,0.41,66.63414634146342
2001-12-20,27.0,0.41,65.85365853658537
2001-12-21,26.8,0.41,65.3658536585366
2001-12-24,27.0,0.41,65.85365853658537
2001-12-26,27.0,0.41,65.85365853658537
2001-12-27,27.15,0.41,66.21951219512195
2001-12-28,27.34,0.41,66.6829268292683
2001-12-31,27.75,0.41,67.6829268292683
2002-01-02,27.1,0.41,66.09756097560977
2002-01-03,27.62,0.41,67.3658536585366
2002-01-04,27.65,0.41,67.4390243902439
2002-01-07,27.76,0.41,67.70731707317074
2002-01-08,27.8,0.41,67.8048780487805
2002-01-09,27.79,0.41,67.78048780487805
2002-01-10,27.81,0.41,67.82926829268293
2002-01-11,27.81,0.41,67.82926829268293
2002-01-14,28.0,0.41,68.29268292682927
2002-01-15,28.1,0.41,68.53658536585367
2002-01-16,28.05,0.41,68.41463414634147
2002-01-17,28.6,0.41,69.75609756097562
2002-01-18,28.2,0.41,68.78048780487805
2002-01-22,28.1,0.41,68.53658536585367
2002-01-23,28.17,0.41,68.70731707317074
2002-01-24,28.28,0.41,68.97560975609757
2002-01-25,28.15,0.41,68.65853658536585
2002-01-28,28.09,0.41,68.51219512195122
2002-01-29,28.19,0.41,68.75609756097562
2002-01-30,28.7,0.41,70.0
2002-01-31,28.7,0.41,70.0
2002-02-01,28.8,0.41,70.2439024390244
2002-02-04,28.75,0.41,70.1219512195122
2002-02-05,28.85,0.41,70.3658536585366
2002-02-06,28.75,0.41,70.1219512195122
2002-02-07,28.7,0.41,70.0
2002-02-08,28.14,0.41,68.63414634146342
2002-02-11,28.6,0.41,69.75609756097562
2002-02-12,28.62,0.41,69.8048780487805
2002-02-13,28.58,0.41,69.70731707317073
2002-02-14,28.42,0.41,69.31707317073172
2002-02-15,28.51,0.41,69.53658536585367
2002-02-19,28.4,0.41,69.26829268292683
2002-02-20,28.63,0.41,69.82926829268293
2002-02-21,28.3,0.41,69.02439024390245
2002-02-22,28.5,0.41,69.51219512195122
2002-02-25,28.48,0.41,69.46341463414635
2002-02-26,28.4,0.41,69.26829268292683
2002-02-27,28.53,0.41,69.58536585365854
2002-02-28,28.3,0.41,69.02439024390245
2002-03-01,28.3,0.41,69.02439024390245
2002-03-04,28.79,0.41,70.21951219512195
2002-03-05,28.9,0.41,70.48780487804878
2002-03-06,28.95,0.41,70.60975609756098
2002-03-07,29.1,0.41,70.97560975609757
2002-03-08,29.18,0.41,71.17073170731707
2002-03-11,28.62,0.41,69.8048780487805
2002-03-12,28.74,0.41,70.09756097560975
2002-03-13,28.85,0.41,70.3658536585366
2002-03-14,29.1,0.41,70.97560975609757
2002-03-15,29.22,0.41,71.26829268292683
2002-03-18,29.08,0.41,70.92682926829268
2002-03-19,29.35,0.41,71.58536585365854
2002-03-20,29.2,0.41,71.21951219512195
2002-03-21,29.5,0.41,71.95121951219512
2002-03-22,29.25,0.41,71.34146341463415
2002-03-25,29.2,0.41,71.21951219512195
2002-03-26,29.27,0.41,71.39024390243902
2002-03-27,29.18,0.41,71.17073170731707
2002-03-28,29.02,0.41,70.78048780487805
2002-04-01,29.2,0.41,71.21951219512195
2002-04-02,28.95,0.41,70.60975609756098
2002-04-03,28.73,0.41,70.07317073170732
2002-04-04,28.59,0.41,69.73170731707317
2002-04-05,28.87,0.41,70.41463414634147
2002-04-08,29.0,0.41,70.73170731707317
2002-04-09,29.15,0.41,71.09756097560975
2002-04-10,29.4,0.41,71.70731707317073
2002-04-11,29.38,0.41,71.65853658536585
2002-04-12,29.65,0.41,72.3170731707317
2002-04-15,29.6,0.41,72.19512195121952
2002-04-16,29.65,0.41,72.3170731707317
2002-04-17,29.5,0.41,71.95121951219512
2002-04-18,29.45,0.41,71.82926829268293
2002-04-19,29.3,0.41,71.46341463414635
2002-04-22,29.15,0.41,71.09756097560975
2002-04-23,28.92,0.41,70.53658536585367
2002-04-24,29.11,0.41,71.0
2002-04-25,29.25,0.41,71.34146341463415
2002-04-26,29.02,0.41,70.78048780487805
2002-04-29,29.13,0.41,71.04878048780488
2002-04-30,29.4,0.41,71.70731707317073
2002-05-01,29.79,0.41,72.65853658536585
2002-05-02,30.2,0.41,73.65853658536585
2002-05-03,30.2,0.41,73.65853658536585
2002-05-06,30.1,0.41,73.41463414634147
2002-05-07,29.9,0.41,72.92682926829268
2002-05-08,29.99,0.41,73.14634146341463
2002-05-09,29.15,0.41,71.09756097560975
2002-05-10,28.61,0.41,69.78048780487805
2002-05-13,28.8,0.41,70.2439024390244
2002-05-14,28.8,0.41,70.2439024390244
2002-05-15,29.23,0.27,108.25925925925925
2002-05-16,29.35,0.27,108.7037037037037
2002-05-17,29.3,0.27,108.51851851851852
2002-05-20,29.3,0.27,108.51851851851852
2002-05-21,29.2,0.27,108.14814814814814
2002-05-22,28.97,0.27,107.29629629629629
2002-05-23,29.45,0.27,109.07407407407406
2002-05-24,29.4,0.27,108.88888888888887
2002-05-28,29.2,0.27,108.14814814814814
2002-05-29,29.4,0.27,108.88888888888887
2002-05-30,29.34,0.27,108.66666666666666
2002-05-31,29.36,0.27,108.74074074074073
2002-06-03,29.5,0.27,109.25925925925925
2002-06-04,29.45,0.27,109.07407407407406
2002-06-05,29.4,0.27,108.88888888888887
2002-06-06,29.35,0.27,108.7037037037037
2002-06-07,29.27,0.27,108.4074074074074
2002-06-10,29.25,0.27,108.33333333333333
2002-06-11,29.38,0.27,108.81481481481481
2002-06-12,29.3,0.27,108.51851851851852
2002-06-13,29.08,0.27,107.7037037037037
2002-06-14,29.35,0.27,108.7037037037037
2002-06-17,30.15,0.27,111.66666666666666
2002-06-18,29.99,0.27,111.07407407407406
2002-06-19,29.9,0.27,110.74074074074073
2002-06-20,29.8,0.27,110.37037037037037
2002-06-21,30.25,0.27,112.03703703703702
2002-06-24,30.22,0.27,111.92592592592591
2002-06-25,30.22,0.27,111.92592592592591
2002-06-26,30.04,0.27,111.25925925925925
2002-06-27,29.82,0.27,110.44444444444444
2002-06-28,29.65,0.27,109.8148148148148
2002-07-01,30.03,0.27,111.22222222222221
2002-07-02,30.46,0.27,112.81481481481481
2002-07-03,30.22,0.27,111.92592592592591
2002-07-05,30.8,0.27,114.07407407407408
2002-07-08,29.81,0.27,110.40740740740739
2002-07-09,30.0,0.27,111.1111111111111
2002-07-10,29.45,0.27,109.07407407407406
2002-07-11,29.23,0.27,108.25925925925925
2002-07-12,29.12,0.27,107.85185185185185
2002-07-15,29.4,0.27,108.88888888888887
2002-07-16,29.65,0.27,109.8148148148148
2002-07-17,29.45,0.27,109.07407407407406
2002-07-18,28.85,0.27,106.85185185185185
2002-07-19,28.5,0.27,105.55555555555554
2002-07-22,28.03,0.27,103.81481481481481
2002-07-23,26.8,0.27,99.25925925925925
2002-07-24,27.06,0.27,100.22222222222221
2002-07-25,28.5,0.27,105.55555555555554
2002-07-26,29.13,0.27,107.88888888888887
2002-07-29,31.25,0.27,115.74074074074073
2002-07-30,31.26,0.27,115.77777777777777
2002-07-31,31.5,0.27,116.66666666666666
2002-08-01,30.97,0.27,114.7037037037037
2002-08-02,30.85,0.27,114.25925925925925
2002-08-05,30.2,0.27,111.85185185185185
2002-08-06,29.94,0.27,110.88888888888889
2002-08-07,30.4,0.27,112.59259259259258
2002-08-08,30.6,0.27,113.33333333333333
2002-08-09,30.71,0.27,113.74074074074073
2002-08-12,30.9,0.27,114.44444444444443
2002-08-13,30.85,0.27,114.25925925925925
2002-08-14,30.9,0.25,123.6
2002-08-15,31.0,0.25,124.0
2002-08-16,31.32,0.25,125.28
2002-08-19,30.87,0.25,123.48
2002-08-20,30.57,0.25,122.28
2002-08-21,30.97,0.25,123.88
2002-08-22,30.77,0.25,123.08
2002-08-23,30.75,0.25,123.0
2002-08-26,31.08,0.25,124.32
2002-08-27,31.03,0.25,124.12
2002-08-28,31.8,0.25,127.2
2002-08-29,31.3,0.25,125.2
2002-08-30,31.75,0.25,127.0
2002-09-03,31.38,0.25,125.52
2002-09-04,31.5,0.25,126.0
2002-09-05,30.93,0.25,123.72
2002-09-06,31.15,0.25,124.6
2002-09-09,31.05,0.25,124.2
2002-09-10,31.0,0.25,124.0
2002-09-11,31.0,0.25,124.0
2002-09-12,30.9,0.25,123.6
2002-09-13,30.91,0.25,123.64
2002-09-16,30.73,0.25,122.92
2002-09-17,30.6,0.25,122.4
2002-09-18,30.66,0.25,122.64
2002-09-19,30.5,0.25,122.0
2002-09-20,30.6,0.25,122.4
2002-09-23,30.58,0.25,122.32
2002-09-24,30.45,0.25,121.8
2002-09-25,30.25,0.25,121.0
2002-09-26,30.5,0.25,122.0
2002-09-27,30.6,0.25,122.4
2002-09-30,31.0,0.25,124.0
2002-10-01,30.7,0.25,122.8
2002-10-02,30.69,0.25,122.76
2002-10-03,30.62,0.25,122.48
2002-10-04,30.5,0.25,122.0
2002-10-07,30.28,0.25,121.12
2002-10-08,29.91,0.25,119.64
2002-10-09,29.24,0.25,116.96
2002-10-10,29.88,0.25,119.52
2002-10-11,30.61,0.25,122.44
2002-10-14,29.8,0.25,119.2
2002-10-15,30.58,0.25,122.32
2002-10-16,30.16,0.25,120.64
2002-10-17,30.45,0.25,121.8
2002-10-18,30.1,0.25,120.4
2002-10-21,30.31,0.25,121.24
2002-10-22,30.26,0.25,121.04
2002-10-23,30.23,0.25,120.92
2002-10-24,30.95,0.25,123.8
2002-10-25,31.15,0.25,124.6
2002-10-28,31.22,0.25,124.88
2002-10-29,30.78,0.25,123.12
2002-10-30,31.12,0.25,124.48
2002-10-31,31.26,0.25,125.04
2002-11-01,31.8,0.25,127.2
2002-11-04,32.02,0.25,128.08
2002-11-05,32.08,0.25,128.32
2002-11-06,31.9,0.25,127.6
2002-11-07,31.78,0.25,127.12
2002-11-08,31.39,0.25,125.56
2002-11-11,31.06,0.25,124.24
2002-11-12,31.45,0.25,125.8
2002-11-13,31.25,0.36,86.80555555555556
2002-11-14,31.57,0.36,87.69444444444444
2002-11-15,31.0,0.36,86.11111111111111
2002-11-18,30.98,0.36,86.05555555555556
2002-11-19,30.97,0.36,86.02777777777777
2002-11-20,30.82,0.36,85.61111111111111
2002-11-21,30.99,0.36,86.08333333333333
2002-11-22,30.77,0.36,85.47222222222223
2002-11-25,31.01,0.36,86.1388888888889
2002-11-26,30.75,0.36,85.41666666666667
2002-11-27,30.97,0.36,86.02777777777777
2002-11-29,30.9,0.36,85.83333333333333
2002-12-02,31.05,0.36,86.25
2002-12-03,30.85,0.36,85.69444444444446
2002-12-04,31.15,0.36,86.52777777777777
2002-12-05,31.02,0.36,86.16666666666667
2002-12-06,31.08,0.36,86.33333333333333
2002-12-09,31.1,0.36,86.3888888888889
2002-12-10,31.2,0.36,86.66666666666667
2002-12-11,31.12,0.36,86.44444444444446
2002-12-12,30.98,0.36,86.05555555555556
2002-12-13,31.02,0.36,86.16666666666667
2002-12-16,31.35,0.36,87.08333333333334
2002-12-17,31.27,0.36,86.86111111111111
2002-12-18,31.14,0.36,86.5
2002-12-19,31.06,0.36,86.27777777777777
2002-12-20,31.25,0.36,86.80555555555556
2002-12-23,31.45,0.36,87.36111111111111
2002-12-24,31.83,0.36,88.41666666666667
2002-12-26,31.89,0.36,88.58333333333334
2002-12-27,31.95,0.36,88.75
2002-12-30,32.05,0.36,89.02777777777777
2002-12-31,32.4,0.36,90.0
2003-01-02,32.45,0.36,90.1388888888889
2003-01-03,32.45,0.36,90.1388888888889
2003-01-06,32.63,0.36,90.6388888888889
2003-01-07,32.3,0.36,89.72222222222221
2003-01-08,32.01,0.36,88.91666666666667
2003-01-09,31.96,0.36,88.77777777777779
2003-01-10,31.85,0.36,88.47222222222223
2003-01-13,31.7,0.36,88.05555555555556
2003-01-14,31.57,0.36,87.69444444444444
2003-01-15,31.74,0.36,88.16666666666667
2003-01-16,31.43,0.36,87.30555555555556
2003-01-17,31.17,0.36,86.58333333333334
2003-01-21,31.09,0.36,86.36111111111111
2003-01-22,30.98,0.36,86.05555555555556
2003-01-23,30.98,0.36,86.05555555555556
2003-01-24,30.87,0.36,85.75
2003-01-27,30.6,0.36,85.0
2003-01-28,30.6,0.36,85.0
2003-01-29,30.95,0.36,85.97222222222223
2003-01-30,31.1,0.36,86.3888888888889
2003-01-31,31.68,0.36,88.0
2003-02-03,31.57,0.36,87.69444444444444
2003-02-04,31.66,0.36,87.94444444444444
2003-02-05,31.77,0.36,88.25
2003-02-06,32.11,0.36,89.19444444444444
2003-02-07,32.03,0.36,88.97222222222223
2003-02-10,31.93,0.36,88.69444444444444
2003-02-11,31.79,0.36,88.30555555555556
2003-02-12,31.69,0.36,88.02777777777779
2003-02-13,31.58,0.36,87.72222222222221
2003-02-14,31.27,0.36,86.86111111111111
2003-02-18,31.6,0.36,87.77777777777779
2003-02-19,31.64,0.36,87.8888888888889
2003-02-20,31.74,0.36,88.16666666666667
2003-02-21,32.24,0.36,89.55555555555557
2003-02-24,32.12,0.36,89.22222222222221
2003-02-25,32.33,0.36,89.80555555555556
2003-02-26,32.2,0.36,89.44444444444446
2003-02-27,32.25,0.36,89.58333333333334
2003-02-28,32.17,0.36,89.36111111111111
2003-03-03,32.25,0.36,89.58333333333334
2003-03-04,32.33,0.36,89.80555555555556
2003-03-05,32.37,0.36,89.91666666666666
2003-03-06,32.54,0.36,90.38888888888889
2003-03-07,32.51,0.36,90.30555555555556
2003-03-10,32.1,0.36,89.16666666666667
2003-03-11,32.41,0.36,90.02777777777777
2003-03-12,32.39,0.36,89.97222222222223
2003-03-13,32.65,0.36,90.69444444444444
2003-03-14,32.52,0.36,90.33333333333334
2003-03-17,32.93,0.36,91.47222222222223
2003-03-18,32.88,0.36,91.33333333333334
2003-03-19,33.12,0.36,92.0
2003-03-20,33.3,0.36,92.5
2003-03-21,33.4,0.36,92.77777777777777
2003-03-24,32.75,0.36,90.97222222222223
2003-03-25,32.77,0.36,91.02777777777779
2003-03-26,32.74,0.36,90.94444444444446
2003-03-27,32.58,0.36,90.5
2003-03-28,32.64,0.36,90.66666666666667
2003-03-31,32.95,0.36,91.52777777777779
2003-04-01,33.35,0.36,92.6388888888889
2003-04-02,33.37,0.36,92.69444444444444
2003-04-03,33.3,0.36,92.5
2003-04-04,33.05,0.36,91.80555555555556
2003-04-07,33.0,0.36,91.66666666666667
2003-04-08,33.61,0.36,93.36111111111111
2003-04-09,33.7,0.36,93.61111111111113
2003-04-10,33.48,0.36,93.0
2003-04-11,33.45,0.36,92.91666666666667
2003-04-14,33.8,0.36,93.88888888888889
2003-04-15,33.8,0.36,93.88888888888889
2003-04-16,33.96,0.36,94.33333333333334
2003-04-17,33.96,0.36,94.33333333333334
2003-04-21,34.08,0.36,94.66666666666667
2003-04-22,34.45,0.36,95.69444444444446
2003-04-23,34.2,0.36,95.00000000000001
2003-04-24,33.9,0.36,94.16666666666667
2003-04-25,33.74,0.36,93.72222222222223
2003-04-28,33.4,0.36,92.77777777777777
2003-04-29,33.4,0.36,92.77777777777777
2003-04-30,33.0,0.36,91.66666666666667
2003-05-01,33.23,0.36,92.30555555555556
2003-05-02,33.64,0.36,93.44444444444444
2003-05-05,34.15,0.36,94.86111111111111
2003-05-06,34.31,0.36,95.30555555555557
2003-05-07,33.98,0.36,94.38888888888889
2003-05-08,34.4,0.36,95.55555555555556
2003-05-09,34.6,0.36,96.11111111111111
2003-05-12,34.78,0.36,96.61111111111111
2003-05-13,34.73,0.36,96.47222222222221
2003-05-14,34.9,0.36,96.94444444444444
2003-05-15,33.61,0.24,140.04166666666666
2003-05-16,33.89,0.24,141.20833333333334
2003-05-19,33.65,0.24,140.20833333333334
