date,CXO,CXO_EPS,PE Ratio
2010-02-02,47.44,-0.31,-153.03225806451613
2010-02-03,46.38,-0.31,-149.61290322580646
2010-02-04,44.92,-0.31,-144.90322580645162
2010-02-05,44.27,-0.31,-142.80645161290323
2010-02-08,44.59,-0.31,-143.83870967741936
2010-02-09,45.58,-0.31,-147.03225806451613
2010-02-10,45.29,-0.31,-146.09677419354838
2010-02-11,46.0,-0.31,-148.38709677419354
2010-02-12,45.41,-0.31,-146.48387096774192
2010-02-16,46.68,-0.31,-150.58064516129033
2010-02-17,46.96,-0.31,-151.48387096774195
2010-02-18,47.52,-0.31,-153.29032258064518
2010-02-19,47.75,-0.31,-154.03225806451613
2010-02-22,45.76,-0.31,-147.61290322580643
2010-02-23,45.16,-0.31,-145.6774193548387
2010-02-24,45.48,-0.31,-146.70967741935482
2010-02-25,46.79,-0.31,-150.93548387096774
2010-02-26,46.45,-0.12,-387.08333333333337
2010-03-01,48.03,-0.12,-400.25
2010-03-02,49.05,-0.12,-408.75
2010-03-03,49.65,-0.12,-413.75
2010-03-04,48.77,-0.12,-406.4166666666667
2010-03-05,50.04,-0.12,-417.0
2010-03-08,48.45,-0.12,-403.75000000000006
2010-03-09,49.55,-0.12,-412.9166666666667
2010-03-10,49.53,-0.12,-412.75
2010-03-11,50.2,-0.12,-418.33333333333337
2010-03-12,50.16,-0.12,-418.0
2010-03-15,50.14,-0.12,-417.83333333333337
2010-03-16,50.17,-0.12,-418.08333333333337
2010-03-17,51.34,-0.12,-427.83333333333337
2010-03-18,48.37,-0.12,-403.0833333333333
2010-03-19,48.16,-0.12,-401.3333333333333
2010-03-22,48.93,-0.12,-407.75
2010-03-23,49.76,-0.12,-414.6666666666667
2010-03-24,49.77,-0.12,-414.75000000000006
2010-03-25,48.36,-0.12,-403.0
2010-03-26,48.26,-0.12,-402.1666666666667
2010-03-29,49.7,-0.12,-414.1666666666667
2010-03-30,49.77,-0.12,-414.75000000000006
2010-03-31,50.36,-0.12,-419.6666666666667
2010-04-01,52.17,-0.12,-434.75000000000006
2010-04-05,53.55,-0.12,-446.25
2010-04-06,53.19,-0.12,-443.25
2010-04-07,54.05,-0.12,-450.4166666666667
2010-04-08,53.61,-0.12,-446.75
2010-04-09,54.64,-0.12,-455.33333333333337
2010-04-12,53.45,-0.12,-445.4166666666667
2010-04-13,53.47,-0.12,-445.5833333333333
2010-04-14,54.57,-0.12,-454.75
2010-04-15,55.28,-0.12,-460.6666666666667
2010-04-16,53.92,-0.12,-449.33333333333337
2010-04-19,53.39,-0.12,-444.9166666666667
2010-04-20,54.38,-0.12,-453.1666666666667
2010-04-21,53.8,-0.12,-448.3333333333333
2010-04-22,54.57,-0.12,-454.75
2010-04-23,56.54,-0.12,-471.1666666666667
2010-04-26,56.79,-0.12,-473.25
2010-04-27,54.45,-0.12,-453.75000000000006
2010-04-28,53.97,-0.12,-449.75
2010-04-29,54.7,-0.12,-455.83333333333337
2010-04-30,56.82,-0.12,-473.5
2010-05-03,58.87,-0.12,-490.5833333333333
2010-05-04,57.14,-0.12,-476.1666666666667
2010-05-05,54.48,-0.12,-454.0
2010-05-06,51.18,-0.12,-426.5
2010-05-07,49.05,0.76,64.53947368421052
2010-05-10,53.73,0.76,70.69736842105263
2010-05-11,53.84,0.76,70.8421052631579
2010-05-12,55.4,0.76,72.89473684210526
2010-05-13,55.71,0.76,73.30263157894737
2010-05-14,54.07,0.76,71.14473684210526
2010-05-17,51.25,0.76,67.4342105263158
2010-05-18,51.59,0.76,67.88157894736842
2010-05-19,50.39,0.76,66.30263157894737
2010-05-20,46.88,0.76,61.684210526315795
2010-05-21,48.0,0.76,63.1578947368421
2010-05-24,46.88,0.76,61.684210526315795
2010-05-25,47.42,0.76,62.39473684210527
2010-05-26,48.8,0.76,64.21052631578947
2010-05-27,51.81,0.76,68.17105263157895
2010-05-28,52.05,0.76,68.48684210526315
2010-06-01,51.92,0.76,68.3157894736842
2010-06-02,57.18,0.76,75.23684210526315
2010-06-03,59.57,0.76,78.38157894736842
2010-06-04,54.25,0.76,71.38157894736842
2010-06-07,53.42,0.76,70.28947368421053
2010-06-08,54.92,0.76,72.26315789473685
2010-06-09,55.1,0.76,72.5
2010-06-10,58.1,0.76,76.44736842105263
2010-06-11,58.84,0.76,77.42105263157895
2010-06-14,59.7,0.76,78.55263157894737
2010-06-15,60.96,0.76,80.21052631578948
2010-06-16,60.58,0.76,79.71052631578947
2010-06-17,59.61,0.76,78.4342105263158
2010-06-18,59.61,0.76,78.4342105263158
2010-06-21,58.72,0.76,77.26315789473684
2010-06-22,57.28,0.76,75.36842105263158
2010-06-23,56.84,0.76,74.78947368421053
2010-06-24,56.15,0.76,73.88157894736842
2010-06-25,59.1,0.76,77.76315789473685
2010-06-28,58.43,0.76,76.88157894736842
2010-06-29,55.62,0.76,73.18421052631578
2010-06-30,55.33,0.76,72.80263157894737
2010-07-01,54.03,0.76,71.09210526315789
2010-07-02,53.9,0.76,70.92105263157895
2010-07-06,54.0,0.76,71.05263157894737
2010-07-07,55.78,0.76,73.39473684210526
2010-07-08,55.1,0.76,72.5
2010-07-09,54.64,0.76,71.89473684210526
2010-07-12,54.18,0.76,71.28947368421052
2010-07-13,55.1,0.76,72.5
2010-07-14,55.19,0.76,72.61842105263158
2010-07-15,54.98,0.76,72.34210526315789
2010-07-16,53.07,0.76,69.82894736842105
2010-07-19,53.29,0.76,70.11842105263158
2010-07-20,57.29,0.76,75.38157894736842
2010-07-21,57.05,0.76,75.0657894736842
2010-07-22,57.7,0.76,75.92105263157895
2010-07-23,60.94,0.76,80.18421052631578
2010-07-26,61.16,0.76,80.47368421052632
2010-07-27,60.04,0.76,79.0
2010-07-28,60.48,0.76,79.57894736842104
2010-07-29,60.89,0.76,80.11842105263158
2010-07-30,59.98,0.76,78.92105263157895
2010-08-02,62.11,0.76,81.72368421052632
2010-08-03,62.36,0.76,82.05263157894737
2010-08-04,62.25,0.76,81.90789473684211
2010-08-05,62.39,0.76,82.09210526315789
2010-08-06,63.08,-0.08,-788.5
2010-08-09,63.19,-0.08,-789.875
2010-08-10,62.57,-0.08,-782.125
2010-08-11,59.8,-0.08,-747.5
2010-08-12,60.53,-0.08,-756.625
2010-08-13,60.6,-0.08,-757.5
2010-08-16,60.27,-0.08,-753.375
2010-08-17,62.38,-0.08,-779.75
2010-08-18,61.27,-0.08,-765.875
2010-08-19,60.56,-0.08,-757.0
2010-08-20,60.56,-0.08,-757.0
2010-08-23,61.16,-0.08,-764.4999999999999
2010-08-24,59.39,-0.08,-742.375
2010-08-25,58.0,-0.08,-725.0
2010-08-26,57.64,-0.08,-720.5
2010-08-27,58.69,-0.08,-733.625
2010-08-30,58.62,-0.08,-732.75
2010-08-31,58.42,-0.08,-730.25
2010-09-01,61.62,-0.08,-770.25
2010-09-02,62.45,-0.08,-780.625
2010-09-03,64.16,-0.08,-801.9999999999999
2010-09-07,63.35,-0.08,-791.875
2010-09-08,64.15,-0.08,-801.875
2010-09-09,63.36,-0.08,-792.0
2010-09-10,63.8,-0.08,-797.5
2010-09-13,65.95,-0.08,-824.375
2010-09-14,65.01,-0.08,-812.625
2010-09-15,64.8,-0.08,-810.0
2010-09-16,64.21,-0.08,-802.6249999999999
2010-09-17,63.16,-0.08,-789.4999999999999
2010-09-20,64.58,-0.08,-807.25
2010-09-21,64.49,-0.08,-806.1249999999999
2010-09-22,62.62,-0.08,-782.75
2010-09-23,62.84,-0.08,-785.5
2010-09-24,64.45,-0.08,-805.625
2010-09-27,63.24,-0.08,-790.5
2010-09-28,64.26,-0.08,-803.25
2010-09-29,65.64,-0.08,-820.5
2010-09-30,66.17,-0.08,-827.125
2010-10-01,67.49,-0.08,-843.6249999999999
2010-10-04,67.23,-0.08,-840.375
2010-10-05,68.9,-0.08,-861.25
2010-10-06,69.24,-0.08,-865.4999999999999
2010-10-07,67.88,-0.08,-848.4999999999999
2010-10-08,68.54,-0.08,-856.7500000000001
2010-10-11,68.78,-0.08,-859.75
2010-10-12,68.26,-0.08,-853.25
2010-10-13,69.76,-0.08,-872.0
2010-10-14,69.15,-0.08,-864.375
2010-10-15,69.25,-0.08,-865.625
2010-10-18,69.39,-0.08,-867.375
2010-10-19,66.98,-0.08,-837.25
2010-10-20,67.57,-0.08,-844.6249999999999
2010-10-21,67.52,-0.08,-843.9999999999999
2010-10-22,68.32,-0.08,-853.9999999999999
2010-10-25,68.33,-0.08,-854.125
2010-10-26,68.44,-0.08,-855.5
2010-10-27,68.55,-0.08,-856.875
2010-10-28,68.49,-0.08,-856.1249999999999
2010-10-29,68.67,-0.08,-858.375
2010-11-01,69.96,-0.08,-874.4999999999999
2010-11-02,71.46,-0.08,-893.2499999999999
2010-11-03,71.86,-0.08,-898.25
2010-11-04,76.97,2.35,32.7531914893617
2010-11-05,76.92,2.35,32.731914893617024
2010-11-08,77.73,2.35,33.07659574468085
2010-11-09,77.91,2.35,33.1531914893617
2010-11-10,78.1,2.35,33.234042553191486
2010-11-11,80.05,2.35,34.06382978723404
2010-11-12,76.2,2.35,32.42553191489362
2010-11-15,75.16,2.35,31.98297872340425
2010-11-16,75.64,2.35,32.18723404255319
2010-11-17,76.17,2.35,32.41276595744681
2010-11-18,77.47,2.35,32.96595744680851
2010-11-19,78.91,2.35,33.578723404255314
2010-11-22,79.58,2.35,33.86382978723404
2010-11-23,78.53,2.35,33.41702127659575
2010-11-24,81.14,2.35,34.52765957446808
2010-11-26,81.11,2.35,34.51489361702127
2010-11-29,82.38,2.35,35.055319148936164
2010-11-30,82.75,2.35,35.212765957446805
2010-12-01,83.45,2.35,35.51063829787234
2010-12-02,85.33,2.35,36.31063829787234
2010-12-03,85.91,2.35,36.55744680851063
2010-12-06,87.01,2.35,37.02553191489362
2010-12-07,86.86,2.35,36.96170212765957
2010-12-08,82.8,2.35,35.234042553191486
2010-12-09,84.76,2.35,36.06808510638298
2010-12-10,83.64,2.35,35.59148936170212
2010-12-13,82.81,2.35,35.238297872340425
2010-12-14,83.07,2.35,35.34893617021276
2010-12-15,84.06,2.35,35.770212765957446
2010-12-16,84.14,2.35,35.804255319148936
2010-12-17,84.71,2.35,36.04680851063829
2010-12-20,86.42,2.35,36.774468085106385
2010-12-21,88.43,2.35,37.62978723404255
2010-12-22,88.08,2.35,37.48085106382978
2010-12-23,87.15,2.35,37.08510638297872
2010-12-27,86.88,2.35,36.97021276595744
2010-12-28,87.42,2.35,37.2
2010-12-29,87.68,2.35,37.310638297872345
2010-12-30,87.2,2.35,37.1063829787234
2010-12-31,87.67,2.35,37.306382978723406
2011-01-03,88.91,2.35,37.83404255319149
2011-01-04,88.01,2.35,37.45106382978724
2011-01-05,86.51,2.35,36.81276595744681
2011-01-06,85.5,2.35,36.38297872340426
2011-01-07,86.3,2.35,36.723404255319146
2011-01-10,87.32,2.35,37.157446808510635
2011-01-11,88.65,2.35,37.72340425531915
2011-01-12,91.75,2.35,39.04255319148936
2011-01-13,91.97,2.35,39.136170212765954
2011-01-14,94.11,2.35,40.04680851063829
2011-01-18,95.02,2.35,40.43404255319149
2011-01-19,92.45,2.35,39.340425531914896
2011-01-20,90.0,2.35,38.29787234042553
2011-01-21,90.11,2.35,38.34468085106383
2011-01-24,89.11,2.35,37.91914893617021
2011-01-25,86.98,2.35,37.01276595744681
2011-01-26,90.32,2.35,38.43404255319148
2011-01-27,87.65,2.35,37.297872340425535
2011-01-28,91.25,2.35,38.82978723404255
2011-01-31,96.25,2.35,40.95744680851064
2011-02-01,96.0,2.35,40.85106382978723
2011-02-02,96.41,2.35,41.02553191489361
2011-02-03,96.51,2.35,41.06808510638298
2011-02-04,95.62,2.35,40.68936170212766
2011-02-07,96.02,2.35,40.8595744680851
2011-02-08,97.09,2.35,41.314893617021276
2011-02-09,97.32,2.35,41.4127659574468
2011-02-10,98.45,2.35,41.8936170212766
2011-02-11,99.03,2.35,42.14042553191489
2011-02-14,100.96,2.35,42.96170212765957
2011-02-15,101.71,2.35,43.280851063829786
2011-02-16,104.34,2.35,44.4
2011-02-17,105.23,2.35,44.77872340425532
2011-02-18,105.52,2.35,44.90212765957447
2011-02-22,106.92,2.35,45.49787234042553
2011-02-23,108.2,2.35,46.04255319148936
2011-02-24,107.53,2.35,45.757446808510636
2011-02-25,109.79,1.98,55.449494949494955
2011-02-28,106.52,1.98,53.7979797979798
2011-03-01,106.53,1.98,53.803030303030305
2011-03-02,108.3,1.98,54.696969696969695
2011-03-03,108.49,1.98,54.792929292929294
2011-03-04,108.85,1.98,54.974747474747474
2011-03-07,108.58,1.98,54.83838383838384
2011-03-08,104.64,1.98,52.84848484848485
2011-03-09,101.67,1.98,51.34848484848485
2011-03-10,100.36,1.98,50.686868686868685
2011-03-11,101.06,1.98,51.04040404040404
2011-03-14,102.5,1.98,51.76767676767677
2011-03-15,102.88,1.98,51.95959595959596
2011-03-16,101.89,1.98,51.45959595959596
2011-03-17,104.81,1.98,52.93434343434343
2011-03-18,104.31,1.98,52.68181818181819
2011-03-21,108.33,1.98,54.71212121212121
2011-03-22,108.16,1.98,54.62626262626262
2011-03-23,104.66,1.98,52.858585858585855
2011-03-24,105.4,1.98,53.23232323232324
2011-03-25,105.86,1.98,53.464646464646464
2011-03-28,104.35,1.98,52.7020202020202
2011-03-29,106.34,1.98,53.707070707070706
2011-03-30,106.78,1.98,53.92929292929293
2011-03-31,107.3,1.98,54.19191919191919
2011-04-01,107.3,1.98,54.19191919191919
2011-04-04,109.4,1.98,55.25252525252525
2011-04-05,106.99,1.98,54.035353535353536
2011-04-06,104.7,1.98,52.87878787878788
2011-04-07,104.32,1.98,52.686868686868685
2011-04-08,106.19,1.98,53.63131313131313
2011-04-11,103.08,1.98,52.06060606060606
2011-04-12,98.85,1.98,49.92424242424242
2011-04-13,98.9,1.98,49.949494949494955
2011-04-14,100.09,1.98,50.55050505050505
2011-04-15,102.1,1.98,51.56565656565656
2011-04-18,100.31,1.98,50.661616161616166
2011-04-19,101.89,1.98,51.45959595959596
2011-04-20,104.87,1.98,52.96464646464647
2011-04-21,105.29,1.98,53.17676767676768
2011-04-25,105.7,1.98,53.38383838383839
2011-04-26,106.15,1.98,53.611111111111114
2011-04-27,105.96,1.98,53.515151515151516
2011-04-28,105.89,1.98,53.47979797979798
2011-04-29,106.85,1.98,53.964646464646464
2011-05-02,104.2,1.98,52.62626262626263
2011-05-03,100.5,1.98,50.75757575757576
2011-05-04,97.53,1.98,49.25757575757576
2011-05-05,94.0,1.98,47.474747474747474
2011-05-06,94.34,-0.48,-196.54166666666669
2011-05-09,96.02,-0.48,-200.04166666666666
2011-05-10,96.36,-0.48,-200.75
2011-05-11,92.46,-0.48,-192.625
2011-05-12,91.92,-0.48,-191.5
2011-05-13,90.53,-0.48,-188.60416666666669
2011-05-16,89.66,-0.48,-186.79166666666666
2011-05-17,90.72,-0.48,-189.0
2011-05-18,92.53,-0.48,-192.77083333333334
2011-05-19,91.72,-0.48,-191.08333333333334
2011-05-20,91.38,-0.48,-190.375
2011-05-23,88.86,-0.48,-185.125
2011-05-24,90.45,-0.48,-188.4375
2011-05-25,93.71,-0.48,-195.22916666666666
2011-05-26,94.16,-0.48,-196.16666666666666
2011-05-27,95.13,-0.48,-198.1875
2011-05-31,94.61,-0.48,-197.10416666666669
2011-06-01,91.89,-0.48,-191.4375
2011-06-02,91.34,-0.48,-190.29166666666669
2011-06-03,91.17,-0.48,-189.9375
2011-06-06,89.02,-0.48,-185.45833333333334
2011-06-07,87.93,-0.48,-183.18750000000003
2011-06-08,87.23,-0.48,-181.72916666666669
2011-06-09,89.62,-0.48,-186.70833333333334
2011-06-10,88.2,-0.48,-183.75
2011-06-13,86.54,-0.48,-180.29166666666669
2011-06-14,88.05,-0.48,-183.4375
2011-06-15,86.32,-0.48,-179.83333333333331
2011-06-16,85.27,-0.48,-177.64583333333334
2011-06-17,84.79,-0.48,-176.64583333333334
2011-06-20,84.65,-0.48,-176.35416666666669
2011-06-21,86.91,-0.48,-181.0625
2011-06-22,86.84,-0.48,-180.91666666666669
2011-06-23,86.17,-0.48,-179.52083333333334
2011-06-24,85.73,-0.48,-178.60416666666669
2011-06-27,85.31,-0.48,-177.72916666666669
2011-06-28,88.95,-0.48,-185.3125
2011-06-29,90.45,-0.48,-188.4375
2011-06-30,91.85,-0.48,-191.35416666666666
2011-07-01,91.81,-0.48,-191.27083333333334
2011-07-05,93.82,-0.48,-195.45833333333331
2011-07-06,92.6,-0.48,-192.91666666666666
2011-07-07,95.72,-0.48,-199.41666666666669
2011-07-08,94.09,-0.48,-196.02083333333334
2011-07-11,91.16,-0.48,-189.91666666666666
2011-07-12,90.87,-0.48,-189.31250000000003
2011-07-13,91.35,-0.48,-190.3125
2011-07-14,89.94,-0.48,-187.375
2011-07-15,95.4,-0.48,-198.75000000000003
2011-07-18,94.52,-0.48,-196.91666666666666
2011-07-19,95.31,-0.48,-198.5625
2011-07-20,97.56,-0.48,-203.25
2011-07-21,96.98,-0.48,-202.04166666666669
2011-07-22,97.88,-0.48,-203.91666666666666
2011-07-25,96.84,-0.48,-201.75000000000003
2011-07-26,96.23,-0.48,-200.47916666666669
2011-07-27,94.12,-0.48,-196.08333333333334
2011-07-28,94.62,-0.48,-197.12500000000003
2011-07-29,93.58,-0.48,-194.95833333333334
2011-08-01,94.05,-0.48,-195.9375
2011-08-02,91.81,-0.48,-191.27083333333334
2011-08-03,92.72,-0.48,-193.16666666666669
2011-08-04,86.43,-0.48,-180.06250000000003
2011-08-05,82.87,2.68,30.921641791044777
2011-08-08,74.5,2.68,27.798507462686565
2011-08-09,79.07,2.68,29.50373134328358
2011-08-10,80.98,2.68,30.21641791044776
2011-08-11,85.59,2.68,31.936567164179102
2011-08-12,84.1,2.68,31.380597014925367
2011-08-15,87.52,2.68,32.656716417910445
2011-08-16,84.26,2.68,31.440298507462686
2011-08-17,85.3,2.68,31.828358208955223
2011-08-18,82.27,2.68,30.697761194029848
2011-08-19,82.28,2.68,30.70149253731343
2011-08-22,80.89,2.68,30.18283582089552
2011-08-23,82.96,2.68,30.95522388059701
2011-08-24,83.69,2.68,31.227611940298505
2011-08-25,81.48,2.68,30.402985074626866
2011-08-26,82.24,2.68,30.686567164179102
2011-08-29,85.59,2.68,31.936567164179102
2011-08-30,86.11,2.68,32.13059701492537
2011-08-31,86.95,2.68,32.44402985074627
2011-09-01,87.02,2.68,32.47014925373134
2011-09-02,85.59,2.68,31.936567164179102
2011-09-06,84.78,2.68,31.634328358208954
2011-09-07,88.94,2.68,33.1865671641791
2011-09-08,86.93,2.68,32.4365671641791
2011-09-09,83.61,2.68,31.197761194029848
2011-09-12,82.78,2.68,30.888059701492537
2011-09-13,83.01,2.68,30.973880597014926
2011-09-14,85.25,2.68,31.80970149253731
2011-09-15,87.01,2.68,32.46641791044776
2011-09-16,88.71,2.68,33.100746268656714
2011-09-19,85.79,2.68,32.01119402985075
2011-09-20,87.02,2.68,32.47014925373134
2011-09-21,82.57,2.68,30.809701492537307
2011-09-22,76.41,2.68,28.511194029850742
2011-09-23,75.21,2.68,28.06343283582089
2011-09-26,78.6,2.68,29.32835820895522
2011-09-27,78.72,2.68,29.37313432835821
2011-09-28,74.28,2.68,27.71641791044776
2011-09-29,74.19,2.68,27.68283582089552
2011-09-30,71.14,2.68,26.544776119402982
2011-10-03,67.25,2.68,25.09328358208955
2011-10-04,69.75,2.68,26.026119402985074
2011-10-05,73.14,2.68,27.291044776119403
2011-10-06,77.05,2.68,28.749999999999996
2011-10-07,75.35,2.68,28.115671641791042
2011-10-10,80.39,2.68,29.996268656716417
2011-10-11,78.48,2.68,29.28358208955224
2011-10-12,77.98,2.68,29.097014925373134
2011-10-13,79.16,2.68,29.537313432835816
2011-10-14,83.83,2.68,31.279850746268654
2011-10-17,81.47,2.68,30.399253731343283
2011-10-18,85.08,2.68,31.746268656716417
2011-10-19,86.11,2.68,32.13059701492537
2011-10-20,86.54,2.68,32.291044776119406
2011-10-21,89.15,2.68,33.264925373134325
2011-10-24,91.61,2.68,34.18283582089552
2011-10-25,88.93,2.68,33.18283582089552
2011-10-26,92.19,2.68,34.39925373134328
2011-10-27,98.3,2.68,36.679104477611936
2011-10-28,99.87,2.68,37.264925373134325
2011-10-31,94.72,2.68,35.34328358208955
2011-11-01,92.36,2.68,34.46268656716418
2011-11-02,96.06,2.68,35.84328358208955
2011-11-03,99.49,3.47,28.671469740634002
2011-11-04,98.02,3.47,28.247838616714695
2011-11-07,98.3,3.47,28.32853025936599
2011-11-08,99.6,3.47,28.70317002881844
2011-11-09,95.17,3.47,27.42651296829971
2011-11-10,96.76,3.47,27.88472622478386
2011-11-11,97.38,3.47,28.063400576368874
2011-11-14,96.57,3.47,27.829971181556193
2011-11-15,97.07,3.47,27.974063400576366
2011-11-16,98.58,3.47,28.40922190201729
2011-11-17,95.59,3.47,27.54755043227666
2011-11-18,95.27,3.47,27.455331412103742
2011-11-21,94.42,3.47,27.21037463976945
2011-11-22,92.92,3.47,26.778097982708932
2011-11-23,90.64,3.47,26.121037463976943
2011-11-25,90.43,3.47,26.060518731988473
2011-11-28,94.45,3.47,27.21902017291066
2011-11-29,96.57,3.47,27.829971181556193
2011-11-30,101.62,3.47,29.285302593659942
2011-12-01,101.51,3.47,29.253602305475503
2011-12-02,102.38,3.47,29.504322766570603
2011-12-05,102.9,3.47,29.654178674351584
2011-12-06,103.1,3.47,29.71181556195965
2011-12-07,102.52,3.47,29.54466858789625
2011-12-08,98.56,3.47,28.40345821325648
2011-12-09,100.58,3.47,28.98559077809798
2011-12-12,98.27,3.47,28.31988472622478
2011-12-13,96.89,3.47,27.922190201729105
2011-12-14,91.4,3.47,26.340057636887607
2011-12-15,90.99,3.47,26.221902017291065
2011-12-16,93.48,3.47,26.939481268011527
2011-12-19,90.93,3.47,26.204610951008647
2011-12-20,93.64,3.47,26.985590778097983
2011-12-21,93.17,3.47,26.85014409221902
2011-12-22,95.09,3.47,27.403458213256485
2011-12-23,93.82,3.47,27.03746397694524
2011-12-27,95.07,3.47,27.397694524495673
2011-12-28,92.99,3.47,26.798270893371754
2011-12-29,93.57,3.47,26.965417867435153
2011-12-30,93.75,3.47,27.017291066282418
2012-01-03,97.48,3.47,28.09221902017291
2012-01-04,102.09,3.47,29.420749279538903
2012-01-05,101.91,3.47,29.36887608069164
2012-01-06,101.03,3.47,29.11527377521614
2012-01-09,100.97,3.47,29.097982708933717
2012-01-10,102.41,3.47,29.51296829971181
2012-01-11,101.37,3.47,29.213256484149856
2012-01-12,100.97,3.47,29.097982708933717
2012-01-13,99.69,3.47,28.72910662824207
2012-01-17,100.92,3.47,29.0835734870317
2012-01-18,100.94,3.47,29.089337175792505
2012-01-19,100.74,3.47,29.031700288184435
2012-01-20,100.25,3.47,28.890489913544666
2012-01-23,101.94,3.47,29.37752161383285
2012-01-24,102.02,3.47,29.400576368876077
2012-01-25,107.63,3.47,31.017291066282418
2012-01-26,106.25,3.47,30.61959654178674
2012-01-27,106.6,3.47,30.720461095100863
2012-01-30,105.68,3.47,30.455331412103746
2012-01-31,106.66,3.47,30.737752161383284
2012-02-01,107.39,3.47,30.948126801152736
2012-02-02,108.48,3.47,31.262247838616712
2012-02-03,108.49,3.47,31.265129682997117
2012-02-06,109.73,3.47,31.622478386167145
2012-02-07,112.33,3.47,32.371757925072046
2012-02-08,111.02,3.47,31.99423631123919
2012-02-09,112.65,3.47,32.46397694524496
2012-02-10,110.73,3.47,31.910662824207492
2012-02-13,111.13,3.47,32.02593659942363
2012-02-14,112.68,3.47,32.472622478386164
2012-02-15,112.9,3.47,32.53602305475504
2012-02-16,115.65,3.47,33.32853025936599
2012-02-17,114.75,3.47,33.06916426512968
2012-02-21,115.84,3.47,33.383285302593656
2012-02-22,116.0,3.47,33.429394812680115
2012-02-23,112.25,3.47,32.34870317002882
2012-02-24,113.43,-0.81,-140.03703703703704
2012-02-27,112.96,-0.81,-139.45679012345678
2012-02-28,109.55,-0.81,-135.2469135802469
2012-02-29,106.84,-0.81,-131.90123456790124
2012-03-01,109.78,-0.81,-135.53086419753086
2012-03-02,106.89,-0.81,-131.96296296296296
2012-03-05,104.24,-0.81,-128.69135802469134
2012-03-06,102.76,-0.81,-126.86419753086419
2012-03-07,102.52,-0.81,-126.56790123456788
2012-03-08,103.65,-0.81,-127.96296296296296
2012-03-09,102.64,-0.81,-126.71604938271604
2012-03-12,99.69,-0.81,-123.07407407407406
2012-03-13,99.34,-0.81,-122.64197530864197
2012-03-14,99.82,-0.81,-123.23456790123456
2012-03-15,99.67,-0.81,-123.04938271604938
2012-03-16,101.74,-0.81,-125.60493827160492
2012-03-19,103.59,-0.81,-127.88888888888889
2012-03-20,100.13,-0.81,-123.61728395061726
2012-03-21,101.36,-0.81,-125.1358024691358
2012-03-22,97.29,-0.81,-120.11111111111111
2012-03-23,99.92,-0.81,-123.35802469135803
2012-03-26,103.01,-0.81,-127.17283950617283
2012-03-27,101.39,-0.81,-125.17283950617283
2012-03-28,100.46,-0.81,-124.02469135802467
2012-03-29,99.52,-0.81,-122.86419753086419
2012-03-30,102.08,-0.81,-126.02469135802468
2012-04-02,103.76,-0.81,-128.09876543209876
2012-04-03,102.81,-0.81,-126.92592592592592
2012-04-04,100.92,-0.81,-124.59259259259258
2012-04-05,99.34,-0.81,-122.64197530864197
2012-04-09,97.84,-0.81,-120.79012345679011
2012-04-10,96.29,-0.81,-118.87654320987654
2012-04-11,95.21,-0.81,-117.54320987654319
2012-04-12,98.7,-0.81,-121.85185185185185
2012-04-13,97.54,-0.81,-120.41975308641975
2012-04-16,96.91,-0.81,-119.64197530864196
2012-04-17,97.58,-0.81,-120.46913580246913
2012-04-18,97.83,-0.81,-120.77777777777777
2012-04-19,99.63,-0.81,-122.99999999999999
2012-04-20,98.17,-0.81,-121.19753086419753
2012-04-23,99.17,-0.81,-122.43209876543209
2012-04-24,98.7,-0.81,-121.85185185185185
2012-04-25,104.2,-0.81,-128.64197530864197
2012-04-26,107.11,-0.81,-132.23456790123456
2012-04-27,108.2,-0.81,-133.58024691358025
2012-04-30,107.18,-0.81,-132.320987654321
2012-05-01,107.1,-0.81,-132.2222222222222
2012-05-02,105.23,-0.81,-129.91358024691357
2012-05-03,99.5,0.3,331.6666666666667
2012-05-04,96.32,0.3,321.06666666666666
2012-05-07,93.25,0.3,310.83333333333337
2012-05-08,92.12,0.3,307.0666666666667
2012-05-09,90.07,0.3,300.23333333333335
2012-05-10,91.32,0.3,304.4
2012-05-11,89.17,0.3,297.23333333333335
2012-05-14,92.02,0.3,306.73333333333335
2012-05-15,89.61,0.3,298.7
2012-05-16,88.5,0.3,295.0
2012-05-17,86.49,0.3,288.3
2012-05-18,85.9,0.3,286.33333333333337
2012-05-21,90.26,0.3,300.8666666666667
2012-05-22,89.64,0.3,298.8
2012-05-23,90.51,0.3,301.70000000000005
2012-05-24,88.85,0.3,296.1666666666667
2012-05-25,89.67,0.3,298.90000000000003
2012-05-29,93.58,0.3,311.93333333333334
2012-05-30,88.05,0.3,293.5
2012-05-31,87.74,0.3,292.46666666666664
2012-06-01,83.78,0.3,279.2666666666667
2012-06-04,85.01,0.3,283.3666666666667
2012-06-05,87.45,0.3,291.5
2012-06-06,91.65,0.3,305.50000000000006
2012-06-07,91.98,0.3,306.6
2012-06-08,92.26,0.3,307.53333333333336
2012-06-11,88.17,0.3,293.90000000000003
2012-06-12,90.76,0.3,302.53333333333336
2012-06-13,89.68,0.3,298.9333333333334
2012-06-14,89.77,0.3,299.23333333333335
2012-06-15,91.14,0.3,303.8
2012-06-18,88.86,0.3,296.2
2012-06-19,89.37,0.3,297.90000000000003
2012-06-20,86.12,0.3,287.0666666666667
2012-06-21,79.86,0.3,266.2
2012-06-22,81.08,0.3,270.26666666666665
