date,NWL,NWL_EPS,PE Ratio
1981-02-12,0.94,0.19,4.947368421052631
1981-02-13,0.93,0.19,4.894736842105264
1981-02-17,0.95,0.19,5.0
1981-02-18,0.92,0.19,4.842105263157895
1981-02-19,0.88,0.19,4.631578947368421
1981-02-20,0.88,0.19,4.631578947368421
1981-02-23,0.9,0.19,4.7368421052631575
1981-02-24,0.88,0.19,4.631578947368421
1981-02-25,0.83,0.19,4.368421052631579
1981-02-26,0.84,0.19,4.421052631578947
1981-02-27,0.84,0.19,4.421052631578947
1981-03-02,0.87,0.19,4.578947368421052
1981-03-03,0.84,0.19,4.421052631578947
1981-03-04,0.87,0.19,4.578947368421052
1981-03-05,0.86,0.19,4.526315789473684
1981-03-06,0.88,0.19,4.631578947368421
1981-03-09,0.86,0.19,4.526315789473684
1981-03-10,0.84,0.19,4.421052631578947
1981-03-11,0.84,0.19,4.421052631578947
1981-03-12,0.83,0.19,4.368421052631579
1981-03-13,0.82,0.19,4.315789473684211
1981-03-16,0.84,0.19,4.421052631578947
1981-03-17,0.84,0.19,4.421052631578947
1981-03-18,0.87,0.19,4.578947368421052
1981-03-19,0.88,0.19,4.631578947368421
1981-03-20,0.89,0.19,4.684210526315789
1981-03-23,0.89,0.19,4.684210526315789
1981-03-24,0.88,0.19,4.631578947368421
1981-03-25,0.88,0.19,4.631578947368421
1981-03-26,0.88,0.19,4.631578947368421
1981-03-27,0.9,0.19,4.7368421052631575
1981-03-30,0.94,0.19,4.947368421052631
1981-03-31,0.95,0.19,5.0
1981-04-01,1.01,0.19,5.315789473684211
1981-04-02,0.97,0.19,5.105263157894736
1981-04-03,0.98,0.19,5.157894736842105
1981-04-06,0.96,0.19,5.052631578947368
1981-04-07,0.98,0.19,5.157894736842105
1981-04-08,1.0,0.19,5.2631578947368425
1981-04-09,0.97,0.19,5.105263157894736
1981-04-10,0.97,0.19,5.105263157894736
1981-04-13,0.96,0.19,5.052631578947368
1981-04-14,0.95,0.19,5.0
1981-04-15,0.97,0.19,5.105263157894736
1981-04-16,0.98,0.19,5.157894736842105
1981-04-20,0.98,0.19,5.157894736842105
1981-04-21,0.99,0.19,5.2105263157894735
1981-04-22,1.03,0.19,5.421052631578948
1981-04-23,1.05,0.19,5.526315789473684
1981-04-24,1.07,0.19,5.631578947368421
1981-04-27,1.05,0.19,5.526315789473684
1981-04-28,1.06,0.19,5.578947368421053
1981-04-29,1.05,0.19,5.526315789473684
1981-04-30,1.03,0.19,5.421052631578948
1981-05-01,1.02,0.19,5.368421052631579
1981-05-04,1.01,0.19,5.315789473684211
1981-05-05,0.99,0.19,5.2105263157894735
1981-05-06,0.98,0.19,5.157894736842105
1981-05-07,0.96,0.19,5.052631578947368
1981-05-08,0.98,0.19,5.157894736842105
1981-05-11,0.97,0.19,5.105263157894736
1981-05-12,0.93,0.19,4.894736842105264
1981-05-13,0.98,0.19,5.157894736842105
1981-05-14,1.03,0.19,5.421052631578948
1981-05-15,1.05,0.19,5.526315789473684
1981-05-18,1.07,0.19,5.631578947368421
1981-05-19,1.05,0.19,5.526315789473684
1981-05-20,1.03,0.19,5.421052631578948
1981-05-21,1.01,0.19,5.315789473684211
1981-05-22,1.0,0.19,5.2631578947368425
1981-05-26,1.03,0.19,5.421052631578948
1981-05-27,1.03,0.19,5.421052631578948
1981-05-28,1.02,0.19,5.368421052631579
1981-05-29,1.08,0.19,5.684210526315789
1981-06-01,1.08,0.19,5.684210526315789
1981-06-02,1.06,0.19,5.578947368421053
1981-06-03,1.06,0.19,5.578947368421053
1981-06-04,1.07,0.19,5.631578947368421
1981-06-05,1.1,0.19,5.7894736842105265
1981-06-08,1.08,0.19,5.684210526315789
1981-06-09,1.09,0.19,5.736842105263158
1981-06-10,1.11,0.19,5.842105263157896
1981-06-11,1.13,0.19,5.947368421052631
1981-06-12,1.16,0.19,6.105263157894736
1981-06-15,1.16,0.19,6.105263157894736
1981-06-16,1.17,0.19,6.157894736842104
1981-06-17,1.13,0.19,5.947368421052631
1981-06-18,1.11,0.19,5.842105263157896
1981-06-19,1.09,0.19,5.736842105263158
1981-06-22,1.09,0.19,5.736842105263158
1981-06-23,1.09,0.19,5.736842105263158
1981-06-24,1.09,0.19,5.736842105263158
1981-06-25,1.08,0.19,5.684210526315789
1981-06-26,1.12,0.19,5.894736842105264
1981-06-29,1.12,0.19,5.894736842105264
1981-06-30,1.12,0.19,5.894736842105264
1981-07-01,1.09,0.19,5.736842105263158
1981-07-02,1.09,0.19,5.736842105263158
1981-07-06,1.09,0.19,5.736842105263158
1981-07-07,1.07,0.19,5.631578947368421
1981-07-08,1.07,0.19,5.631578947368421
1981-07-09,1.07,0.19,5.631578947368421
1981-07-10,1.06,0.19,5.578947368421053
1981-07-13,1.08,0.19,5.684210526315789
1981-07-14,1.08,0.19,5.684210526315789
1981-07-15,1.09,0.19,5.736842105263158
1981-07-16,1.07,0.19,5.631578947368421
1981-07-17,1.09,0.19,5.736842105263158
1981-07-20,1.08,0.19,5.684210526315789
1981-07-21,1.09,0.19,5.736842105263158
1981-07-22,1.07,0.19,5.631578947368421
1981-07-23,1.06,0.19,5.578947368421053
1981-07-24,1.08,0.19,5.684210526315789
1981-07-27,1.06,0.19,5.578947368421053
1981-07-28,1.06,0.19,5.578947368421053
1981-07-29,1.06,0.19,5.578947368421053
1981-07-30,1.08,0.19,5.684210526315789
1981-07-31,1.07,0.19,5.631578947368421
1981-08-03,1.08,0.19,5.684210526315789
1981-08-04,1.06,0.19,5.578947368421053
1981-08-05,1.09,0.19,5.736842105263158
1981-08-06,1.07,0.19,5.631578947368421
1981-08-07,1.09,0.19,5.736842105263158
1981-08-10,1.07,0.19,5.631578947368421
1981-08-11,1.07,0.19,5.631578947368421
1981-08-12,1.07,0.19,5.631578947368421
1981-08-13,1.06,0.19,5.578947368421053
1981-08-14,1.06,0.19,5.578947368421053
1981-08-17,1.06,0.19,5.578947368421053
1981-08-18,1.04,0.19,5.473684210526316
1981-08-19,1.05,0.19,5.526315789473684
1981-08-20,1.06,0.19,5.578947368421053
1981-08-21,1.05,0.19,5.526315789473684
1981-08-24,1.0,0.19,5.2631578947368425
1981-08-25,0.98,0.19,5.157894736842105
1981-08-26,0.98,0.19,5.157894736842105
1981-08-27,0.97,0.19,5.105263157894736
1981-08-28,0.98,0.19,5.157894736842105
1981-08-31,0.96,0.19,5.052631578947368
1981-09-01,0.94,0.19,4.947368421052631
1981-09-02,0.95,0.19,5.0
1981-09-03,0.96,0.19,5.052631578947368
1981-09-04,0.95,0.19,5.0
1981-09-08,0.95,0.19,5.0
1981-09-09,0.96,0.19,5.052631578947368
1981-09-10,0.97,0.19,5.105263157894736
1981-09-11,0.96,0.19,5.052631578947368
1981-09-14,0.98,0.19,5.157894736842105
1981-09-15,0.97,0.19,5.105263157894736
1981-09-16,0.95,0.19,5.0
1981-09-17,0.95,0.19,5.0
1981-09-18,0.96,0.19,5.052631578947368
1981-09-21,0.98,0.19,5.157894736842105
1981-09-22,0.98,0.19,5.157894736842105
1981-09-23,0.95,0.19,5.0
1981-09-24,0.94,0.19,4.947368421052631
1981-09-25,0.92,0.19,4.842105263157895
1981-09-28,0.9,0.19,4.7368421052631575
1981-09-29,0.92,0.19,4.842105263157895
1981-09-30,0.91,0.19,4.7894736842105265
1981-10-01,0.91,0.19,4.7894736842105265
1981-10-02,0.92,0.19,4.842105263157895
1981-10-05,0.95,0.19,5.0
1981-10-06,1.0,0.19,5.2631578947368425
1981-10-07,1.0,0.19,5.2631578947368425
1981-10-08,0.99,0.19,5.2105263157894735
1981-10-09,0.98,0.19,5.157894736842105
1981-10-12,0.97,0.19,5.105263157894736
1981-10-13,0.98,0.19,5.157894736842105
1981-10-14,0.99,0.19,5.2105263157894735
1981-10-15,0.99,0.19,5.2105263157894735
1981-10-16,0.99,0.19,5.2105263157894735
1981-10-19,0.99,0.19,5.2105263157894735
1981-10-20,0.98,0.19,5.157894736842105
1981-10-21,1.0,0.19,5.2631578947368425
1981-10-22,0.99,0.19,5.2105263157894735
1981-10-23,0.98,0.19,5.157894736842105
1981-10-26,1.05,0.19,5.526315789473684
1981-10-27,1.09,0.19,5.736842105263158
1981-10-28,1.06,0.19,5.578947368421053
1981-10-29,1.05,0.19,5.526315789473684
1981-10-30,1.06,0.19,5.578947368421053
1981-11-02,1.05,0.19,5.526315789473684
1981-11-03,1.02,0.19,5.368421052631579
1981-11-04,1.01,0.19,5.315789473684211
1981-11-05,1.01,0.19,5.315789473684211
1981-11-06,0.97,0.19,5.105263157894736
1981-11-09,0.98,0.19,5.157894736842105
1981-11-10,0.98,0.19,5.157894736842105
1981-11-11,0.97,0.19,5.105263157894736
1981-11-12,0.95,0.19,5.0
1981-11-13,0.97,0.19,5.105263157894736
1981-11-16,0.96,0.19,5.052631578947368
1981-11-17,0.98,0.19,5.157894736842105
1981-11-18,0.98,0.19,5.157894736842105
1981-11-19,0.95,0.19,5.0
1981-11-20,0.95,0.19,5.0
1981-11-23,0.95,0.19,5.0
1981-11-24,0.95,0.19,5.0
1981-11-25,0.98,0.19,5.157894736842105
1981-11-27,0.96,0.19,5.052631578947368
1981-11-30,0.96,0.19,5.052631578947368
1981-12-01,0.98,0.19,5.157894736842105
1981-12-02,0.99,0.19,5.2105263157894735
1981-12-03,1.0,0.19,5.2631578947368425
1981-12-04,1.0,0.19,5.2631578947368425
1981-12-07,1.01,0.19,5.315789473684211
1981-12-08,1.01,0.19,5.315789473684211
1981-12-09,0.99,0.19,5.2105263157894735
1981-12-10,1.02,0.19,5.368421052631579
1981-12-11,1.02,0.19,5.368421052631579
1981-12-14,0.98,0.19,5.157894736842105
1981-12-15,0.98,0.19,5.157894736842105
1981-12-16,0.98,0.19,5.157894736842105
1981-12-17,0.96,0.19,5.052631578947368
1981-12-18,0.95,0.19,5.0
1981-12-21,0.95,0.19,5.0
1981-12-22,0.94,0.19,4.947368421052631
1981-12-23,0.94,0.19,4.947368421052631
1981-12-24,0.92,0.19,4.842105263157895
1981-12-28,0.91,0.19,4.7894736842105265
1981-12-29,0.89,0.19,4.684210526315789
1981-12-30,0.88,0.19,4.631578947368421
1981-12-31,0.91,0.19,4.7894736842105265
1982-01-04,0.9,0.19,4.7368421052631575
1982-01-05,0.89,0.19,4.684210526315789
1982-01-06,0.9,0.19,4.7368421052631575
1982-01-07,0.91,0.19,4.7894736842105265
1982-01-08,0.95,0.19,5.0
1982-01-11,0.95,0.19,5.0
1982-01-12,0.94,0.19,4.947368421052631
1982-01-13,0.94,0.19,4.947368421052631
1982-01-14,0.91,0.19,4.7894736842105265
1982-01-15,0.9,0.19,4.7368421052631575
1982-01-18,0.92,0.19,4.842105263157895
1982-01-19,0.91,0.19,4.7894736842105265
1982-01-20,0.91,0.19,4.7894736842105265
1982-01-21,0.91,0.19,4.7894736842105265
1982-01-22,0.94,0.19,4.947368421052631
1982-01-25,0.93,0.19,4.894736842105264
1982-01-26,0.92,0.19,4.842105263157895
1982-01-27,0.92,0.19,4.842105263157895
1982-01-28,0.94,0.19,4.947368421052631
1982-01-29,0.97,0.19,5.105263157894736
1982-02-01,0.98,0.19,5.157894736842105
1982-02-02,1.0,0.19,5.2631578947368425
1982-02-03,0.95,0.19,5.0
1982-02-04,0.94,0.19,4.947368421052631
1982-02-05,0.94,0.19,4.947368421052631
1982-02-08,0.89,0.19,4.684210526315789
1982-02-09,0.89,0.19,4.684210526315789
1982-02-10,0.89,0.19,4.684210526315789
1982-02-11,0.9,0.19,4.7368421052631575
1982-02-12,0.91,0.19,4.7894736842105265
1982-02-16,0.91,0.19,4.7894736842105265
1982-02-17,0.91,0.19,4.7894736842105265
1982-02-18,0.91,0.19,4.7894736842105265
1982-02-19,0.94,0.19,4.947368421052631
1982-02-22,0.94,0.19,4.947368421052631
1982-02-23,0.94,0.19,4.947368421052631
1982-02-24,0.95,0.19,5.0
1982-02-25,0.94,0.19,4.947368421052631
1982-02-26,0.94,0.19,4.947368421052631
1982-03-01,0.94,0.19,4.947368421052631
1982-03-02,0.89,0.19,4.684210526315789
1982-03-03,0.86,0.19,4.526315789473684
1982-03-04,0.86,0.19,4.526315789473684
1982-03-05,0.86,0.19,4.526315789473684
1982-03-08,0.84,0.19,4.421052631578947
1982-03-09,0.84,0.19,4.421052631578947
1982-03-10,0.84,0.19,4.421052631578947
1982-03-11,0.8,0.19,4.2105263157894735
1982-03-12,0.84,0.19,4.421052631578947
1982-03-15,0.84,0.19,4.421052631578947
1982-03-16,0.88,0.19,4.631578947368421
1982-03-17,0.88,0.19,4.631578947368421
1982-03-18,0.91,0.19,4.7894736842105265
1982-03-19,0.92,0.19,4.842105263157895
1982-03-22,0.91,0.19,4.7894736842105265
1982-03-23,0.93,0.19,4.894736842105264
1982-03-24,0.94,0.19,4.947368421052631
1982-03-25,0.94,0.19,4.947368421052631
1982-03-26,0.94,0.19,4.947368421052631
1982-03-29,0.94,0.19,4.947368421052631
1982-03-30,0.94,0.19,4.947368421052631
1982-03-31,0.96,0.19,5.052631578947368
1982-04-01,0.95,0.19,5.0
1982-04-02,0.95,0.19,5.0
1982-04-05,0.95,0.19,5.0
1982-04-06,0.95,0.19,5.0
1982-04-07,0.96,0.19,5.052631578947368
1982-04-08,0.96,0.19,5.052631578947368
1982-04-12,0.95,0.19,5.0
1982-04-13,0.95,0.19,5.0
1982-04-14,0.95,0.19,5.0
1982-04-15,0.95,0.19,5.0
1982-04-16,0.95,0.19,5.0
1982-04-19,0.95,0.19,5.0
1982-04-20,0.95,0.19,5.0
1982-04-21,0.95,0.19,5.0
1982-04-22,0.97,0.19,5.105263157894736
1982-04-23,0.97,0.19,5.105263157894736
1982-04-26,0.98,0.19,5.157894736842105
1982-04-27,0.97,0.19,5.105263157894736
1982-04-28,0.94,0.19,4.947368421052631
1982-04-29,0.94,0.19,4.947368421052631
1982-04-30,0.94,0.19,4.947368421052631
1982-05-03,0.95,0.19,5.0
1982-05-04,0.94,0.19,4.947368421052631
1982-05-05,0.94,0.19,4.947368421052631
1982-05-06,0.94,0.19,4.947368421052631
1982-05-07,0.94,0.19,4.947368421052631
1982-05-10,0.94,0.19,4.947368421052631
1982-05-11,0.95,0.19,5.0
1982-05-12,0.95,0.19,5.0
1982-05-13,0.95,0.19,5.0
1982-05-14,0.95,0.19,5.0
1982-05-17,0.97,0.19,5.105263157894736
1982-05-18,0.95,0.19,5.0
1982-05-19,0.95,0.19,5.0
1982-05-20,0.95,0.19,5.0
1982-05-21,0.95,0.19,5.0
1982-05-24,0.95,0.19,5.0
1982-05-25,0.97,0.19,5.105263157894736
1982-05-26,0.89,0.19,4.684210526315789
1982-05-27,0.85,0.19,4.473684210526316
1982-05-28,0.91,0.19,4.7894736842105265
1982-06-01,0.87,0.19,4.578947368421052
1982-06-02,0.84,0.19,4.421052631578947
1982-06-03,0.83,0.19,4.368421052631579
1982-06-04,0.83,0.19,4.368421052631579
1982-06-07,0.81,0.19,4.2631578947368425
1982-06-08,0.81,0.19,4.2631578947368425
1982-06-09,0.8,0.19,4.2105263157894735
1982-06-10,0.8,0.19,4.2105263157894735
1982-06-11,0.81,0.19,4.2631578947368425
1982-06-14,0.79,0.19,4.157894736842105
1982-06-15,0.8,0.19,4.2105263157894735
1982-06-16,0.81,0.19,4.2631578947368425
1982-06-17,0.83,0.19,4.368421052631579
1982-06-18,0.83,0.19,4.368421052631579
1982-06-21,0.83,0.19,4.368421052631579
1982-06-22,0.83,0.19,4.368421052631579
1982-06-23,0.83,0.19,4.368421052631579
1982-06-24,0.83,0.19,4.368421052631579
1982-06-25,0.83,0.19,4.368421052631579
1982-06-28,0.83,0.19,4.368421052631579
1982-06-29,0.82,0.19,4.315789473684211
1982-06-30,0.83,0.19,4.368421052631579
1982-07-01,0.85,0.19,4.473684210526316
1982-07-02,0.85,0.19,4.473684210526316
1982-07-06,0.84,0.19,4.421052631578947
1982-07-07,0.84,0.19,4.421052631578947
1982-07-08,0.82,0.19,4.315789473684211
1982-07-09,0.84,0.19,4.421052631578947
1982-07-12,0.84,0.19,4.421052631578947
1982-07-13,0.84,0.19,4.421052631578947
1982-07-14,0.83,0.19,4.368421052631579
1982-07-15,0.83,0.19,4.368421052631579
1982-07-16,0.86,0.19,4.526315789473684
1982-07-19,0.83,0.19,4.368421052631579
1982-07-20,0.83,0.19,4.368421052631579
1982-07-21,0.84,0.19,4.421052631578947
1982-07-22,0.82,0.19,4.315789473684211
1982-07-23,0.83,0.19,4.368421052631579
1982-07-26,0.83,0.19,4.368421052631579
1982-07-27,0.83,0.19,4.368421052631579
1982-07-28,0.83,0.19,4.368421052631579
1982-07-29,0.84,0.19,4.421052631578947
1982-07-30,0.83,0.19,4.368421052631579
1982-08-02,0.83,0.19,4.368421052631579
1982-08-03,0.84,0.19,4.421052631578947
1982-08-04,0.84,0.19,4.421052631578947
1982-08-05,0.83,0.19,4.368421052631579
1982-08-06,0.81,0.19,4.2631578947368425
1982-08-09,0.82,0.19,4.315789473684211
1982-08-10,0.83,0.19,4.368421052631579
