date,PRU,PRU_EPS,PE Ratio
2006-08-14,71.96,-16.33,-4.406613594611145
2006-08-15,72.6,-16.33,-4.445805266380894
2006-08-16,72.42,-16.33,-4.434782608695652
2006-08-17,72.09,-16.33,-4.414574402939376
2006-08-18,72.98,-16.33,-4.469075321494183
2006-08-21,72.89,-16.33,-4.4635639926515625
2006-08-22,71.87,-16.33,-4.401102265768525
2006-08-23,71.98,-16.33,-4.407838334353951
2006-08-24,72.8,-16.33,-4.458052663808941
2006-08-25,72.89,-16.33,-4.4635639926515625
2006-08-28,73.72,-16.33,-4.5143906919779555
2006-08-29,73.75,-16.33,-4.516227801592162
2006-08-30,73.03,-16.33,-4.4721371708511946
2006-08-31,73.41,-16.33,-4.495407225964483
2006-09-01,73.15,-16.33,-4.479485609308023
2006-09-05,72.83,-16.33,-4.459889773423148
2006-09-06,72.1,-16.33,-4.415186772810777
2006-09-07,71.47,-16.33,-4.376607470912432
2006-09-08,72.0,-16.33,-4.409063074096755
2006-09-11,73.05,-16.33,-4.473361910593999
2006-09-12,73.09,-16.33,-4.475811390079609
2006-09-13,72.8,-16.33,-4.458052663808941
2006-09-14,73.0,-16.33,-4.470300061236988
2006-09-15,73.94,-16.33,-4.527862829148806
2006-09-18,73.89,-16.33,-4.524800979791795
2006-09-19,73.73,-16.33,-4.515003061849358
2006-09-20,74.9,-16.33,-4.58665033680343
2006-09-21,74.57,-16.33,-4.566442131047152
2006-09-22,75.15,-16.33,-4.601959583588489
2006-09-25,76.09,-16.33,-4.659522351500307
2006-09-26,75.34,-16.33,-4.613594611145133
2006-09-27,75.7,-16.33,-4.6356399265156165
2006-09-28,76.92,-16.33,-4.7103490508267
2006-09-29,76.25,-16.33,-4.669320269442744
2006-10-02,76.31,-16.33,-4.672994488671158
2006-10-03,76.03,-16.33,-4.655848132271893
2006-10-04,77.16,-16.33,-4.725045927740355
2006-10-05,77.65,-16.33,-4.75505205143907
2006-10-06,77.38,-16.33,-4.738518064911206
2006-10-09,77.27,-16.33,-4.731781996325781
2006-10-10,76.87,-16.33,-4.707287201469688
2006-10-11,77.63,-16.33,-4.753827311696265
2006-10-12,77.29,-16.33,-4.733006736068586
2006-10-13,77.79,-16.33,-4.763625229638703
2006-10-16,77.45,-16.33,-4.742804654011024
2006-10-17,77.55,-16.33,-4.748928352725046
2006-10-18,78.44,-16.33,-4.803429271279853
2006-10-19,77.92,-16.33,-4.771586037966933
2006-10-20,77.26,-16.33,-4.731169626454379
2006-10-23,77.87,-16.33,-4.768524188609921
2006-10-24,77.52,-16.33,-4.747091243110839
2006-10-25,78.36,-16.33,-4.7985303123086345
2006-10-26,78.62,-16.33,-4.814451928965096
2006-10-27,77.58,-16.33,-4.7507654623392535
2006-10-30,77.54,-16.33,-4.7483159828536445
2006-10-31,76.93,-16.33,-4.710961420698102
2006-11-01,76.32,-16.33,-4.67360685854256
2006-11-02,78.93,19.68,4.010670731707317
2006-11-03,78.51,19.68,3.9893292682926833
2006-11-06,79.26,19.68,4.027439024390244
2006-11-07,79.44,19.68,4.036585365853658
2006-11-08,79.3,19.68,4.029471544715447
2006-11-09,78.1,19.68,3.9684959349593494
2006-11-10,78.03,19.68,3.964939024390244
2006-11-13,79.25,19.68,4.0269308943089435
2006-11-14,79.58,19.68,4.04369918699187
2006-11-15,81.0,19.68,4.115853658536586
2006-11-16,82.15,19.68,4.174288617886179
2006-11-17,81.54,19.68,4.1432926829268295
2006-11-20,81.45,19.68,4.138719512195122
2006-11-21,80.72,19.68,4.1016260162601625
2006-11-22,80.47,19.68,4.088922764227642
2006-11-24,80.29,19.68,4.079776422764228
2006-11-27,79.26,19.68,4.027439024390244
2006-11-28,79.77,19.68,4.053353658536585
2006-11-29,80.23,19.68,4.076727642276423
2006-11-30,81.48,19.68,4.140243902439025
2006-12-01,81.86,19.68,4.159552845528455
2006-12-04,82.24,19.68,4.178861788617886
2006-12-05,84.28,19.68,4.282520325203252
2006-12-06,86.59,19.68,4.39989837398374
2006-12-07,86.84,19.68,4.412601626016261
2006-12-08,86.24,19.68,4.382113821138211
2006-12-11,86.31,19.68,4.385670731707317
2006-12-12,86.67,19.68,4.403963414634147
2006-12-13,86.09,19.68,4.3744918699187
2006-12-14,86.24,19.68,4.382113821138211
2006-12-15,86.05,19.68,4.372459349593496
2006-12-18,85.43,19.68,4.340955284552846
2006-12-19,86.31,19.68,4.385670731707317
2006-12-20,86.34,19.68,4.38719512195122
2006-12-21,85.31,19.68,4.334857723577236
2006-12-22,85.4,19.68,4.3394308943089435
2006-12-26,85.95,19.68,4.367378048780488
2006-12-27,86.16,19.68,4.378048780487805
2006-12-28,85.91,19.68,4.3653455284552845
2006-12-29,85.86,19.68,4.362804878048781
2007-01-03,86.25,19.68,4.382621951219512
2007-01-04,85.9,19.68,4.364837398373984
2007-01-05,85.69,19.68,4.354166666666667
2007-01-08,86.22,19.68,4.3810975609756095
2007-01-09,85.88,19.68,4.363821138211382
2007-01-10,86.94,19.68,4.4176829268292686
2007-01-11,87.78,19.68,4.460365853658537
2007-01-12,87.68,19.68,4.455284552845529
2007-01-16,88.61,19.68,4.502540650406504
2007-01-17,87.98,19.68,4.470528455284553
2007-01-18,88.05,19.68,4.474085365853658
2007-01-19,88.56,19.68,4.5
2007-01-22,88.18,19.68,4.48069105691057
2007-01-23,88.16,19.68,4.479674796747967
2007-01-24,88.67,19.68,4.505589430894309
2007-01-25,87.57,19.68,4.449695121951219
2007-01-26,87.95,19.68,4.46900406504065
2007-01-29,88.16,19.68,4.479674796747967
2007-01-30,88.97,19.68,4.520833333333333
2007-01-31,89.13,19.68,4.528963414634146
2007-02-01,90.01,19.68,4.573678861788618
2007-02-02,90.33,19.68,4.589939024390244
2007-02-05,89.86,19.68,4.566056910569106
2007-02-06,89.73,19.68,4.559451219512195
2007-02-07,90.37,19.68,4.591971544715448
2007-02-08,92.14,19.68,4.681910569105691
2007-02-09,91.33,19.68,4.640752032520325
2007-02-12,91.05,19.68,4.626524390243902
2007-02-13,91.73,19.68,4.661077235772358
2007-02-14,92.55,19.68,4.702743902439025
2007-02-15,91.84,19.68,4.666666666666667
2007-02-16,92.51,19.68,4.700711382113822
2007-02-20,93.1,19.68,4.730691056910569
2007-02-21,92.63,19.68,4.706808943089431
2007-02-22,92.69,19.68,4.709857723577236
2007-02-23,92.45,19.68,4.697662601626017
2007-02-26,92.37,19.68,4.69359756097561
2007-02-27,90.21,19.68,4.583841463414634
2007-02-28,90.94,1.63,55.79141104294479
2007-03-01,90.38,1.63,55.4478527607362
2007-03-02,89.91,1.63,55.15950920245399
2007-03-05,89.28,1.63,54.77300613496933
2007-03-06,89.75,1.63,55.061349693251536
2007-03-07,89.56,1.63,54.944785276073624
2007-03-08,90.29,1.63,55.39263803680982
2007-03-09,90.31,1.63,55.40490797546013
2007-03-12,90.17,1.63,55.31901840490798
2007-03-13,87.91,1.63,53.93251533742331
2007-03-14,88.66,1.63,54.39263803680982
2007-03-15,89.15,1.63,54.69325153374234
2007-03-16,88.65,1.63,54.38650306748467
2007-03-19,89.79,1.63,55.085889570552155
2007-03-20,90.21,1.63,55.34355828220859
2007-03-21,91.14,1.63,55.91411042944786
2007-03-22,91.04,1.63,55.85276073619632
2007-03-23,91.23,1.63,55.96932515337424
2007-03-26,91.05,1.63,55.858895705521476
2007-03-27,90.6,1.63,55.58282208588957
2007-03-28,89.97,1.63,55.196319018404914
2007-03-29,90.11,1.63,55.28220858895706
2007-03-30,90.26,1.63,55.37423312883436
2007-04-02,90.21,1.63,55.34355828220859
2007-04-03,91.41,1.63,56.079754601226995
2007-04-04,91.61,1.63,56.20245398773007
2007-04-05,91.66,1.63,56.23312883435583
2007-04-09,91.68,1.63,56.245398773006144
2007-04-10,91.63,1.63,56.214723926380366
2007-04-11,91.35,1.63,56.04294478527607
2007-04-12,91.98,1.63,56.429447852760745
2007-04-13,92.07,1.63,56.484662576687114
2007-04-16,93.0,1.63,57.05521472392638
2007-04-17,93.23,1.63,57.196319018404914
2007-04-18,93.96,1.63,57.644171779141104
2007-04-19,93.65,1.63,57.45398773006136
2007-04-20,94.23,1.63,57.80981595092025
2007-04-23,93.88,1.63,57.59509202453988
2007-04-24,94.08,1.63,57.717791411042946
2007-04-25,95.74,1.63,58.736196319018404
2007-04-26,95.41,1.63,58.533742331288344
2007-04-27,95.45,1.63,58.55828220858896
2007-04-30,95.0,1.63,58.28220858895706
2007-05-01,95.22,1.63,58.41717791411043
2007-05-02,96.8,1.63,59.38650306748467
2007-05-03,99.65,2.1,47.452380952380956
2007-05-04,100.61,2.1,47.909523809523805
2007-05-07,101.25,2.1,48.214285714285715
2007-05-08,101.02,2.1,48.1047619047619
2007-05-09,101.61,2.1,48.385714285714286
2007-05-10,101.51,2.1,48.338095238095235
2007-05-11,102.28,2.1,48.7047619047619
2007-05-14,101.78,2.1,48.46666666666667
2007-05-15,101.44,2.1,48.304761904761904
2007-05-16,101.92,2.1,48.53333333333333
2007-05-17,102.3,2.1,48.71428571428571
2007-05-18,102.92,2.1,49.009523809523806
2007-05-21,103.17,2.1,49.128571428571426
2007-05-22,102.72,2.1,48.91428571428571
2007-05-23,101.35,2.1,48.26190476190476
2007-05-24,100.31,2.1,47.766666666666666
2007-05-25,100.37,2.1,47.7952380952381
2007-05-29,101.53,2.1,48.34761904761905
2007-05-30,101.73,2.1,48.44285714285714
2007-05-31,102.02,2.1,48.580952380952375
2007-06-01,101.63,2.1,48.39523809523809
2007-06-04,100.75,2.1,47.976190476190474
2007-06-05,100.57,2.1,47.890476190476186
2007-06-06,99.46,2.1,47.36190476190475
2007-06-07,97.49,2.1,46.42380952380952
2007-06-08,99.09,2.1,47.18571428571428
2007-06-11,99.49,2.1,47.37619047619047
2007-06-12,98.36,2.1,46.838095238095235
2007-06-13,100.81,2.1,48.00476190476191
2007-06-14,100.77,2.1,47.98571428571428
2007-06-15,101.69,2.1,48.423809523809524
2007-06-18,102.16,2.1,48.647619047619045
2007-06-19,102.81,2.1,48.957142857142856
2007-06-20,100.35,2.1,47.78571428571428
2007-06-21,99.51,2.1,47.385714285714286
2007-06-22,97.25,2.1,46.30952380952381
2007-06-25,97.04,2.1,46.20952380952381
2007-06-26,96.86,2.1,46.12380952380952
2007-06-27,98.44,2.1,46.87619047619047
2007-06-28,97.91,2.1,46.62380952380952
2007-06-29,97.23,2.1,46.3
2007-07-02,98.59,2.1,46.94761904761905
2007-07-03,98.71,2.1,47.0047619047619
2007-07-05,97.61,2.1,46.48095238095238
2007-07-06,97.87,2.1,46.60476190476191
2007-07-09,97.36,2.1,46.36190476190476
2007-07-10,94.73,2.1,45.10952380952381
2007-07-11,95.98,2.1,45.7047619047619
2007-07-12,96.55,2.1,45.976190476190474
2007-07-13,97.05,2.1,46.21428571428571
2007-07-16,97.12,2.1,46.24761904761905
2007-07-17,96.22,2.1,45.819047619047616
2007-07-18,95.78,2.1,45.60952380952381
2007-07-19,96.57,2.1,45.98571428571428
2007-07-20,94.63,2.1,45.061904761904756
2007-07-23,96.19,2.1,45.804761904761904
2007-07-24,94.16,2.1,44.838095238095235
2007-07-25,93.69,2.1,44.614285714285714
2007-07-26,91.61,2.1,43.62380952380952
2007-07-27,89.76,2.1,42.74285714285714
2007-07-30,89.52,2.1,42.628571428571426
2007-07-31,88.63,2.1,42.2047619047619
2007-08-01,88.0,2.1,41.904761904761905
2007-08-02,89.45,1.86,48.09139784946237
2007-08-03,85.18,1.86,45.795698924731184
2007-08-06,86.96,1.86,46.75268817204301
2007-08-07,86.53,1.86,46.52150537634408
2007-08-08,90.49,1.86,48.6505376344086
2007-08-09,86.72,1.86,46.62365591397849
2007-08-10,86.67,1.86,46.596774193548384
2007-08-13,87.58,1.86,47.086021505376344
2007-08-14,84.52,1.86,45.44086021505376
2007-08-15,84.28,1.86,45.31182795698925
2007-08-16,84.6,1.86,45.48387096774193
2007-08-17,90.15,1.86,48.46774193548387
2007-08-20,88.32,1.86,47.48387096774193
2007-08-21,89.25,1.86,47.983870967741936
2007-08-22,89.83,1.86,48.29569892473118
2007-08-23,88.18,1.86,47.40860215053763
2007-08-24,90.69,1.86,48.758064516129025
2007-08-27,89.92,1.86,48.344086021505376
2007-08-28,86.21,1.86,46.34946236559139
2007-08-29,89.84,1.86,48.3010752688172
2007-08-30,88.49,1.86,47.5752688172043
2007-08-31,89.78,1.86,48.26881720430107
2007-09-04,90.03,1.86,48.40322580645161
2007-09-05,88.35,1.86,47.49999999999999
2007-09-06,87.46,1.86,47.02150537634408
2007-09-07,86.43,1.86,46.46774193548387
2007-09-10,86.26,1.86,46.376344086021504
2007-09-11,87.56,1.86,47.0752688172043
2007-09-12,88.13,1.86,47.38172043010752
2007-09-13,91.07,1.86,48.96236559139784
2007-09-14,91.74,1.86,49.32258064516129
2007-09-17,90.76,1.86,48.795698924731184
2007-09-18,95.2,1.86,51.18279569892473
2007-09-19,94.97,1.86,51.05913978494623
2007-09-20,93.6,1.86,50.32258064516128
2007-09-21,94.93,1.86,51.03763440860215
2007-09-24,92.23,1.86,49.586021505376344
2007-09-25,92.01,1.86,49.46774193548387
2007-09-26,94.33,1.86,50.71505376344086
2007-09-27,96.8,1.86,52.04301075268817
2007-09-28,97.58,1.86,52.46236559139785
2007-10-01,100.13,1.86,53.83333333333333
2007-10-02,99.08,1.86,53.26881720430107
2007-10-03,98.21,1.86,52.8010752688172
2007-10-04,98.3,1.86,52.84946236559139
2007-10-05,99.6,1.86,53.548387096774185
2007-10-08,98.51,1.86,52.96236559139785
2007-10-09,99.58,1.86,53.537634408602145
2007-10-10,99.99,1.86,53.758064516129025
2007-10-11,100.78,1.86,54.18279569892473
2007-10-12,101.09,1.86,54.3494623655914
2007-10-15,98.7,1.86,53.064516129032256
2007-10-16,98.46,1.86,52.93548387096774
2007-10-17,98.05,1.86,52.71505376344086
2007-10-18,98.35,1.86,52.8763440860215
2007-10-19,95.88,1.86,51.548387096774185
2007-10-22,97.03,1.86,52.166666666666664
2007-10-23,97.22,1.86,52.26881720430107
2007-10-24,95.41,1.86,51.29569892473118
2007-10-25,95.61,1.86,51.40322580645161
2007-10-26,97.99,1.86,52.68279569892473
2007-10-29,96.28,1.86,51.76344086021505
2007-10-30,95.43,1.86,51.306451612903224
2007-10-31,96.72,1.86,52.0
2007-11-01,98.04,1.89,51.87301587301588
2007-11-02,97.07,1.89,51.35978835978836
2007-11-05,95.48,1.89,50.518518518518526
2007-11-06,96.02,1.89,50.804232804232804
2007-11-07,92.87,1.89,49.13756613756614
2007-11-08,94.61,1.89,50.058201058201064
2007-11-09,93.35,1.89,49.39153439153439
2007-11-12,94.64,1.89,50.074074074074076
2007-11-13,97.07,1.89,51.35978835978836
2007-11-14,99.39,1.89,52.58730158730159
2007-11-15,97.33,1.89,51.4973544973545
2007-11-16,97.73,1.89,51.708994708994716
2007-11-19,95.22,1.89,50.38095238095238
2007-11-20,95.25,1.89,50.3968253968254
2007-11-21,92.08,1.89,48.71957671957672
2007-11-23,93.87,1.89,49.66666666666667
2007-11-26,89.46,1.89,47.333333333333336
2007-11-27,91.76,1.89,48.55026455026456
2007-11-28,94.38,1.89,49.93650793650794
2007-11-29,93.3,1.89,49.36507936507937
2007-11-30,94.14,1.89,49.80952380952381
2007-12-03,93.27,1.89,49.34920634920635
2007-12-04,93.76,1.89,49.608465608465615
2007-12-05,97.0,1.89,51.32275132275132
2007-12-06,98.07,1.89,51.888888888888886
2007-12-07,96.51,1.89,51.06349206349207
2007-12-10,97.14,1.89,51.3968253968254
2007-12-11,93.42,1.89,49.42857142857143
2007-12-12,94.81,1.89,50.164021164021165
2007-12-13,95.07,1.89,50.301587301587304
2007-12-14,93.76,1.89,49.608465608465615
2007-12-17,92.45,1.89,48.91534391534392
2007-12-18,93.11,1.89,49.264550264550266
2007-12-19,92.81,1.89,49.10582010582011
2007-12-20,91.89,1.89,48.61904761904762
2007-12-21,93.59,1.89,49.518518518518526
2007-12-24,95.31,1.89,50.42857142857143
2007-12-26,95.23,1.89,50.38624338624339
2007-12-27,92.7,1.89,49.04761904761905
2007-12-28,92.86,1.89,49.13227513227513
2007-12-31,93.04,1.89,49.227513227513235
2008-01-02,91.05,1.89,48.17460317460318
2008-01-03,91.3,1.89,48.30687830687831
2008-01-04,90.45,1.89,47.85714285714286
2008-01-07,90.68,1.89,47.97883597883599
2008-01-08,87.36,1.89,46.22222222222222
2008-01-09,88.82,1.89,46.99470899470899
2008-01-10,91.16,1.89,48.232804232804234
2008-01-11,91.36,1.89,48.33862433862434
2008-01-14,91.21,1.89,48.25925925925926
2008-01-15,89.25,1.89,47.22222222222222
2008-01-16,87.14,1.89,46.10582010582011
2008-01-17,84.3,1.89,44.6031746031746
2008-01-18,80.0,1.89,42.32804232804233
2008-01-22,80.3,1.89,42.48677248677249
2008-01-23,80.59,1.89,42.640211640211646
2008-01-24,81.06,1.89,42.88888888888889
2008-01-25,79.38,1.89,42.0
2008-01-28,82.76,1.89,43.78835978835979
2008-01-29,84.13,1.89,44.51322751322751
2008-01-30,82.1,1.89,43.439153439153436
2008-01-31,84.07,1.89,44.48148148148148
2008-02-01,85.29,1.89,45.126984126984134
2008-02-04,84.09,1.89,44.492063492063494
2008-02-05,78.18,1.89,41.36507936507937
2008-02-06,77.4,1.89,40.952380952380956
2008-02-07,71.39,1.89,37.77248677248677
2008-02-08,71.87,1.89,38.02645502645503
2008-02-11,67.36,1.89,35.64021164021164
2008-02-12,69.03,1.89,36.523809523809526
2008-02-13,71.32,1.89,37.735449735449734
2008-02-14,70.62,1.89,37.36507936507937
2008-02-15,71.61,1.89,37.88888888888889
2008-02-19,70.84,1.89,37.48148148148149
2008-02-20,71.74,1.89,37.957671957671955
2008-02-21,72.35,1.89,38.28042328042328
2008-02-22,73.49,1.89,38.883597883597886
2008-02-25,74.76,1.89,39.55555555555556
2008-02-26,75.47,1.89,39.93121693121693
2008-02-27,77.48,1.73,44.78612716763006
2008-02-28,75.16,1.73,43.44508670520231
2008-02-29,72.97,1.73,42.179190751445084
2008-03-03,71.87,1.73,41.54335260115607
2008-03-04,71.55,1.73,41.358381502890175
2008-03-05,71.28,1.73,41.202312138728324
2008-03-06,68.81,1.73,39.77456647398844
2008-03-07,69.22,1.73,40.01156069364162
2008-03-10,67.82,1.73,39.20231213872832
2008-03-11,72.74,1.73,42.04624277456647
2008-03-12,70.79,1.73,40.919075144508675
2008-03-13,70.83,1.73,40.94219653179191
2008-03-14,68.68,1.73,39.699421965317924
2008-03-17,68.79,1.73,39.76300578034682
2008-03-18,72.65,1.73,41.994219653179194
2008-03-19,71.47,1.73,41.3121387283237
2008-03-20,76.1,1.73,43.98843930635838
2008-03-24,78.09,1.73,45.138728323699425
2008-03-25,77.18,1.73,44.612716763005785
2008-03-26,76.22,1.73,44.05780346820809
2008-03-27,75.83,1.73,43.83236994219653
2008-03-28,75.45,1.73,43.612716763005785
2008-03-31,78.25,1.73,45.23121387283237
2008-04-01,80.87,1.73,46.7456647398844
2008-04-02,80.32,1.73,46.42774566473988
2008-04-03,81.27,1.73,46.97687861271676
2008-04-04,81.49,1.73,47.104046242774565
2008-04-07,82.21,1.73,47.520231213872826
2008-04-08,81.14,1.73,46.90173410404624
2008-04-09,79.74,1.73,46.092485549132945
2008-04-10,79.56,1.73,45.98843930635838
2008-04-11,77.98,1.73,45.075144508670526
2008-04-14,76.09,1.73,43.982658959537574
2008-04-15,76.34,1.73,44.127167630057805
2008-04-16,77.27,1.73,44.664739884393065
2008-04-17,77.04,1.73,44.53179190751445
2008-04-18,78.08,1.73,45.13294797687861
2008-04-21,77.33,1.73,44.69942196531792
2008-04-22,76.17,1.73,44.028901734104046
2008-04-23,74.87,1.73,43.27745664739885
2008-04-24,75.81,1.73,43.820809248554916
2008-04-25,76.14,1.73,44.01156069364162
2008-04-28,75.75,1.73,43.786127167630056
2008-04-29,75.61,1.73,43.70520231213873
2008-04-30,75.71,1.73,43.763005780346816
2008-05-01,77.28,0.68,113.6470588235294
2008-05-02,77.67,0.68,114.22058823529412
2008-05-05,76.88,0.68,113.05882352941175
2008-05-06,76.45,0.68,112.42647058823529
2008-05-07,74.04,0.68,108.88235294117648
2008-05-08,72.68,0.68,106.88235294117648
2008-05-09,72.48,0.68,106.58823529411765
2008-05-12,75.23,0.68,110.63235294117646
2008-05-13,73.86,0.68,108.61764705882352
2008-05-14,74.97,0.68,110.24999999999999
2008-05-15,76.46,0.68,112.44117647058822
2008-05-16,75.3,0.68,110.73529411764704
2008-05-19,76.38,0.68,112.3235294117647
2008-05-20,75.46,0.68,110.9705882352941
2008-05-21,73.84,0.68,108.58823529411764
2008-05-22,74.88,0.68,110.11764705882352
2008-05-23,74.2,0.68,109.11764705882352
2008-05-27,74.92,0.68,110.17647058823529
2008-05-28,74.21,0.68,109.13235294117645
2008-05-29,75.86,0.68,111.55882352941175
2008-05-30,74.7,0.68,109.85294117647058
2008-06-02,73.35,0.68,107.86764705882351
2008-06-03,74.23,0.68,109.16176470588235
2008-06-04,74.48,0.68,109.52941176470588
2008-06-05,74.95,0.68,110.22058823529412
2008-06-06,71.63,0.68,105.33823529411764
2008-06-09,70.55,0.68,103.74999999999999
2008-06-10,71.11,0.68,104.5735294117647
2008-06-11,68.13,0.68,100.19117647058822
2008-06-12,69.34,0.68,101.97058823529412
2008-06-13,71.06,0.68,104.5
2008-06-16,70.56,0.68,103.76470588235294
2008-06-17,69.38,0.68,102.02941176470587
2008-06-18,69.08,0.68,101.58823529411764
2008-06-19,70.16,0.68,103.17647058823528
2008-06-20,67.73,0.68,99.60294117647058
2008-06-23,66.02,0.68,97.08823529411764
2008-06-24,67.07,0.68,98.63235294117645
2008-06-25,68.17,0.68,100.25
2008-06-26,65.04,0.68,95.64705882352942
2008-06-27,63.76,0.68,93.76470588235293
2008-06-30,59.74,0.68,87.85294117647058
2008-07-01,61.86,0.68,90.97058823529412
2008-07-02,61.66,0.68,90.67647058823528
2008-07-03,60.96,0.68,89.6470588235294
2008-07-07,59.31,0.68,87.22058823529412
2008-07-08,63.27,0.68,93.04411764705883
2008-07-09,60.31,0.68,88.69117647058823
2008-07-10,58.97,0.68,86.72058823529412
2008-07-11,57.59,0.68,84.69117647058823
2008-07-14,57.32,0.68,84.29411764705881
2008-07-15,56.07,0.68,82.45588235294117
2008-07-16,60.09,0.68,88.36764705882352
2008-07-17,61.87,0.68,90.98529411764704
2008-07-18,61.67,0.68,90.69117647058823
2008-07-21,61.56,0.68,90.52941176470588
2008-07-22,66.62,0.68,97.97058823529412
2008-07-23,68.72,0.68,101.05882352941175
2008-07-24,65.11,0.68,95.74999999999999
2008-07-25,64.38,0.68,94.67647058823528
2008-07-28,61.78,0.68,90.85294117647058
2008-07-29,66.35,0.68,97.5735294117647
2008-07-30,66.68,0.68,98.05882352941177
2008-07-31,68.97,1.82,37.895604395604394
2008-08-01,69.3,1.82,38.07692307692307
2008-08-04,69.64,1.82,38.26373626373626
2008-08-05,73.37,1.82,40.31318681318682
2008-08-06,73.08,1.82,40.15384615384615
2008-08-07,72.89,1.82,40.04945054945055
2008-08-08,75.45,1.82,41.456043956043956
2008-08-11,75.46,1.82,41.46153846153846
2008-08-12,73.04,1.82,40.13186813186813
2008-08-13,71.37,1.82,39.214285714285715
2008-08-14,72.13,1.82,39.63186813186813
2008-08-15,73.75,1.82,40.52197802197802
2008-08-18,72.06,1.82,39.59340659340659
2008-08-19,69.69,1.82,38.29120879120879
2008-08-20,70.78,1.82,38.89010989010989
2008-08-21,70.88,1.82,38.94505494505494
2008-08-22,72.09,1.82,39.60989010989011
2008-08-25,69.92,1.82,38.417582417582416
2008-08-26,70.42,1.82,38.69230769230769
2008-08-27,71.83,1.82,39.467032967032964
2008-08-28,74.53,1.82,40.95054945054945
2008-08-29,73.71,1.82,40.49999999999999
2008-09-02,77.44,1.82,42.54945054945055
2008-09-03,79.5,1.82,43.68131868131868
2008-09-04,76.96,1.82,42.28571428571428
2008-09-05,78.74,1.82,43.26373626373626
2008-09-08,84.92,1.82,46.65934065934066
2008-09-09,79.8,1.82,43.84615384615384
2008-09-10,79.78,1.82,43.83516483516483
2008-09-11,82.26,1.82,45.1978021978022
2008-09-12,80.59,1.82,44.28021978021978
2008-09-15,72.54,1.82,39.85714285714286
2008-09-16,79.18,1.82,43.50549450549451
2008-09-17,73.96,1.82,40.637362637362635
2008-09-18,83.99,1.82,46.14835164835164
2008-09-19,86.25,1.82,47.39010989010989
2008-09-22,77.76,1.82,42.72527472527473
2008-09-23,74.72,1.82,41.05494505494505
2008-09-24,73.38,1.82,40.318681318681314
2008-09-25,74.07,1.82,40.69780219780219
2008-09-26,73.52,1.82,40.395604395604394
2008-09-29,64.75,1.82,35.57692307692307
2008-09-30,72.0,1.82,39.56043956043956
2008-10-01,64.8,1.82,35.6043956043956
2008-10-02,57.65,1.82,31.675824175824175
2008-10-03,55.87,1.82,30.697802197802197
2008-10-06,52.2,1.82,28.681318681318682
2008-10-07,46.51,1.82,25.554945054945055
2008-10-08,43.29,1.82,23.785714285714285
2008-10-09,33.27,1.82,18.28021978021978
2008-10-10,36.13,1.82,19.851648351648354
2008-10-13,49.95,1.82,27.445054945054945
2008-10-14,54.1,1.82,29.725274725274726
2008-10-15,46.03,1.82,25.291208791208792
2008-10-16,41.25,1.82,22.664835164835164
2008-10-17,41.78,1.82,22.956043956043956
2008-10-20,41.15,1.82,22.60989010989011
2008-10-21,37.96,1.82,20.857142857142858
2008-10-22,33.75,1.82,18.543956043956044
2008-10-23,32.45,1.82,17.829670329670332
2008-10-24,34.46,1.82,18.934065934065934
2008-10-27,32.25,1.82,17.71978021978022
2008-10-28,36.5,1.82,20.054945054945055
2008-10-29,35.25,1.82,19.36813186813187
2008-10-30,28.87,-0.7,-41.24285714285715
2008-10-31,30.0,-0.7,-42.85714285714286
2008-11-03,34.5,-0.7,-49.28571428571429
2008-11-04,41.03,-0.7,-58.61428571428572
2008-11-05,39.01,-0.7,-55.72857142857143
2008-11-06,32.53,-0.7,-46.471428571428575
2008-11-07,34.82,-0.7,-49.74285714285715
2008-11-10,30.95,-0.7,-44.214285714285715
2008-11-11,27.61,-0.7,-39.44285714285714
2008-11-12,26.54,-0.7,-37.91428571428572
2008-11-13,25.14,-0.7,-35.91428571428572
2008-11-14,25.24,-0.7,-36.05714285714286
2008-11-17,20.89,-0.7,-29.842857142857145
2008-11-18,19.91,-0.7,-28.442857142857147
2008-11-19,17.01,-0.7,-24.300000000000004
2008-11-20,13.73,-0.7,-19.614285714285717
2008-11-21,16.3,-0.7,-23.28571428571429
2008-11-24,18.95,-0.7,-27.071428571428573
2008-11-25,19.99,-0.7,-28.557142857142857
2008-11-26,20.22,-0.7,-28.885714285714286
2008-11-28,21.7,-0.7,-31.0
2008-12-01,17.15,-0.7,-24.5
2008-12-02,19.11,-0.7,-27.3
2008-12-03,20.54,-0.7,-29.342857142857145
2008-12-04,21.17,-0.7,-30.242857142857147
2008-12-05,28.52,-0.7,-40.74285714285715
2008-12-08,28.14,-0.7,-40.2
2008-12-09,28.64,-0.7,-40.91428571428572
2008-12-10,28.29,-0.7,-40.41428571428572
2008-12-11,27.28,-0.7,-38.971428571428575
2008-12-12,26.8,-0.7,-38.28571428571429
2008-12-15,24.61,-0.7,-35.15714285714286
2008-12-16,29.8,-0.7,-42.57142857142858
2008-12-17,29.18,-0.7,-41.68571428571429
2008-12-18,30.74,-0.7,-43.91428571428572
2008-12-19,29.23,-0.7,-41.75714285714286
2008-12-22,26.35,-0.7,-37.642857142857146
2008-12-23,26.93,-0.7,-38.471428571428575
2008-12-24,26.85,-0.7,-38.35714285714286
2008-12-26,26.78,-0.7,-38.25714285714286
2008-12-29,27.13,-0.7,-38.75714285714286
2008-12-30,29.25,-0.7,-41.78571428571429
