date,FDX,FDX_EPS,PE Ratio
1989-04-04,11.28,-1.29,-8.744186046511627
1989-04-05,11.34,-1.29,-8.790697674418604
1989-04-06,11.44,-1.29,-8.868217054263566
1989-04-07,11.34,-1.29,-8.790697674418604
1989-04-10,11.28,-1.29,-8.744186046511627
1989-04-11,11.31,-1.29,-8.767441860465116
1989-04-12,11.28,-1.29,-8.744186046511627
1989-04-13,11.38,-1.29,-8.821705426356589
1989-04-14,11.72,-1.29,-9.085271317829458
1989-04-17,11.63,-1.29,-9.015503875968992
1989-04-18,11.91,-1.29,-9.232558139534884
1989-04-19,11.56,-1.29,-8.96124031007752
1989-04-20,11.47,-1.29,-8.891472868217054
1989-04-21,11.69,-1.29,-9.062015503875969
1989-04-24,11.69,-1.29,-9.062015503875969
1989-04-25,11.5,-1.29,-8.914728682170542
1989-04-26,11.38,-1.29,-8.821705426356589
1989-04-27,11.22,-1.29,-8.69767441860465
1989-04-28,10.88,-1.29,-8.434108527131784
1989-05-01,10.84,-1.29,-8.403100775193797
1989-05-02,10.94,-1.29,-8.480620155038759
1989-05-03,10.69,-1.29,-8.286821705426355
1989-05-04,10.84,-1.29,-8.403100775193797
1989-05-05,10.81,-1.29,-8.37984496124031
1989-05-08,10.94,-1.29,-8.480620155038759
1989-05-09,11.0,-1.29,-8.527131782945736
1989-05-10,10.97,-1.29,-8.503875968992249
1989-05-11,11.06,-1.29,-8.573643410852714
1989-05-12,11.31,-1.29,-8.767441860465116
1989-05-15,11.34,-1.29,-8.790697674418604
1989-05-16,11.31,-1.29,-8.767441860465116
1989-05-17,11.53,-1.29,-8.937984496124031
1989-05-18,11.47,-1.29,-8.891472868217054
1989-05-19,11.56,-1.29,-8.96124031007752
1989-05-22,11.66,-1.29,-9.03875968992248
1989-05-23,11.63,-1.29,-9.015503875968992
1989-05-24,11.66,-1.29,-9.03875968992248
1989-05-25,11.69,-1.29,-9.062015503875969
1989-05-26,11.91,-1.29,-9.232558139534884
1989-05-30,11.94,-1.29,-9.25581395348837
1989-05-31,11.78,-1.29,-9.131782945736433
1989-06-01,11.94,-1.29,-9.25581395348837
1989-06-02,11.97,-1.29,-9.279069767441861
1989-06-05,11.81,-1.29,-9.155038759689923
1989-06-06,11.81,-1.29,-9.155038759689923
1989-06-07,11.78,-1.29,-9.131782945736433
1989-06-08,11.78,-1.29,-9.131782945736433
1989-06-09,11.72,-1.29,-9.085271317829458
1989-06-12,11.75,-1.29,-9.108527131782946
1989-06-13,11.69,-1.29,-9.062015503875969
1989-06-14,11.69,-1.29,-9.062015503875969
1989-06-15,11.44,-1.29,-8.868217054263566
1989-06-16,11.34,-1.29,-8.790697674418604
1989-06-19,11.13,-1.29,-8.627906976744187
1989-06-20,11.09,-1.29,-8.5968992248062
1989-06-21,10.94,-1.29,-8.480620155038759
1989-06-22,11.0,-1.29,-8.527131782945736
1989-06-23,11.06,-1.29,-8.573643410852714
1989-06-26,11.06,-1.29,-8.573643410852714
1989-06-27,11.22,-1.29,-8.69767441860465
1989-06-28,11.03,-1.29,-8.550387596899224
1989-06-29,10.75,-1.29,-8.333333333333334
1989-06-30,10.75,-1.29,-8.333333333333334
1989-07-03,10.84,-1.29,-8.403100775193797
1989-07-05,10.81,-1.29,-8.37984496124031
1989-07-06,10.81,-1.29,-8.37984496124031
1989-07-07,10.94,-1.29,-8.480620155038759
1989-07-10,11.22,-1.29,-8.69767441860465
1989-07-11,11.41,-1.29,-8.844961240310077
1989-07-12,11.41,-1.29,-8.844961240310077
1989-07-13,11.44,-1.29,-8.868217054263566
1989-07-14,11.56,-1.29,-8.96124031007752
1989-07-17,11.59,-1.29,-8.984496124031008
1989-07-18,11.56,-1.29,-8.96124031007752
1989-07-19,11.63,-1.29,-9.015503875968992
1989-07-20,11.63,-1.29,-9.015503875968992
1989-07-21,11.63,-1.29,-9.015503875968992
1989-07-24,11.53,-1.29,-8.937984496124031
1989-07-25,11.56,-1.29,-8.96124031007752
1989-07-26,11.75,-1.29,-9.108527131782946
1989-07-27,11.84,-1.29,-9.178294573643411
1989-07-28,12.38,-1.29,-9.596899224806203
1989-07-31,12.81,-1.29,-9.930232558139535
1989-08-01,12.88,-1.29,-9.984496124031008
1989-08-02,12.81,-1.29,-9.930232558139535
1989-08-03,12.69,-1.29,-9.837209302325581
1989-08-04,12.53,-1.29,-9.713178294573643
1989-08-07,13.0,-1.29,-10.077519379844961
1989-08-08,12.84,-1.29,-9.953488372093023
1989-08-09,12.91,-1.29,-10.007751937984496
1989-08-10,12.88,-1.29,-9.984496124031008
1989-08-11,13.25,-1.29,-10.271317829457365
1989-08-14,13.75,-1.29,-10.65891472868217
1989-08-15,13.63,-1.29,-10.565891472868218
1989-08-16,14.09,-1.29,-10.922480620155039
1989-08-17,14.19,-1.29,-11.0
1989-08-18,14.25,-1.29,-11.046511627906977
1989-08-21,13.88,-1.29,-10.75968992248062
1989-08-22,13.94,-1.29,-10.806201550387597
1989-08-23,13.91,-1.29,-10.782945736434108
1989-08-24,14.03,-1.29,-10.875968992248062
1989-08-25,13.81,-1.29,-10.705426356589147
1989-08-28,13.84,-1.29,-10.728682170542635
1989-08-29,13.97,-1.29,-10.829457364341085
1989-08-30,13.94,-1.29,-10.806201550387597
1989-08-31,13.81,-1.29,-10.705426356589147
1989-09-01,13.75,-1.29,-10.65891472868217
1989-09-05,13.75,-1.29,-10.65891472868217
1989-09-06,13.56,-1.29,-10.511627906976745
1989-09-07,13.5,-1.29,-10.465116279069766
1989-09-08,13.5,-1.29,-10.465116279069766
1989-09-11,13.38,-1.29,-10.372093023255815
1989-09-12,13.28,-1.29,-10.294573643410851
1989-09-13,13.19,-1.29,-10.224806201550386
1989-09-14,12.91,-1.29,-10.007751937984496
1989-09-15,13.06,-1.29,-10.124031007751938
1989-09-18,12.97,-1.29,-10.054263565891473
1989-09-19,12.91,-1.29,-10.007751937984496
1989-09-20,13.0,-1.29,-10.077519379844961
1989-09-21,13.63,-1.29,-10.565891472868218
1989-09-22,13.56,-1.29,-10.511627906976745
1989-09-25,13.5,-1.29,-10.465116279069766
1989-09-26,13.25,-1.29,-10.271317829457365
1989-09-27,13.28,-1.29,-10.294573643410851
1989-09-28,13.38,-1.29,-10.372093023255815
1989-09-29,13.38,-1.29,-10.372093023255815
1989-10-02,13.81,-1.29,-10.705426356589147
1989-10-03,14.47,-1.29,-11.217054263565892
1989-10-04,14.19,-1.29,-11.0
1989-10-05,13.97,-1.29,-10.829457364341085
1989-10-06,14.03,-1.29,-10.875968992248062
1989-10-09,14.25,-1.29,-11.046511627906977
1989-10-10,14.09,-1.29,-10.922480620155039
1989-10-11,13.88,-1.29,-10.75968992248062
1989-10-12,13.69,-1.29,-10.612403100775193
1989-10-13,13.25,-1.29,-10.271317829457365
1989-10-16,13.19,-1.29,-10.224806201550386
1989-10-17,12.94,-1.29,-10.031007751937985
1989-10-18,13.13,-1.29,-10.178294573643411
1989-10-19,13.44,-1.29,-10.41860465116279
1989-10-20,13.31,-1.29,-10.317829457364342
1989-10-23,12.88,-1.29,-9.984496124031008
1989-10-24,12.75,-1.29,-9.883720930232558
1989-10-25,13.03,-1.29,-10.100775193798448
1989-10-26,13.0,-1.29,-10.077519379844961
1989-10-27,12.78,-1.29,-9.906976744186046
1989-10-30,12.53,-1.29,-9.713178294573643
1989-10-31,12.47,-1.29,-9.666666666666666
1989-11-01,12.34,-1.29,-9.565891472868216
1989-11-02,12.16,-1.29,-9.426356589147286
1989-11-03,12.25,-1.29,-9.496124031007751
1989-11-06,11.72,-1.29,-9.085271317829458
1989-11-07,11.72,-1.29,-9.085271317829458
1989-11-08,11.72,-1.29,-9.085271317829458
1989-11-09,11.75,-1.29,-9.108527131782946
1989-11-10,12.13,-1.29,-9.4031007751938
1989-11-13,12.44,-1.29,-9.643410852713178
1989-11-14,12.0,-1.29,-9.30232558139535
1989-11-15,12.22,-1.29,-9.472868217054264
1989-11-16,12.22,-1.29,-9.472868217054264
1989-11-17,12.28,-1.29,-9.51937984496124
1989-11-20,12.0,-1.29,-9.30232558139535
1989-11-21,11.81,-1.29,-9.155038759689923
1989-11-22,12.06,-1.29,-9.348837209302326
1989-11-24,12.09,-1.29,-9.372093023255813
1989-11-27,12.13,-1.29,-9.4031007751938
1989-11-28,12.28,-1.29,-9.51937984496124
1989-11-29,12.19,-1.29,-9.449612403100774
1989-11-30,11.84,-1.29,-9.178294573643411
1989-12-01,11.75,-1.29,-9.108527131782946
1989-12-04,11.75,-1.29,-9.108527131782946
1989-12-05,11.72,-1.29,-9.085271317829458
1989-12-06,11.44,-1.29,-8.868217054263566
1989-12-07,11.28,-1.29,-8.744186046511627
1989-12-08,11.47,-1.29,-8.891472868217054
1989-12-11,11.56,-1.29,-8.96124031007752
1989-12-12,11.59,-1.29,-8.984496124031008
1989-12-13,11.53,-1.29,-8.937984496124031
1989-12-14,11.38,-1.29,-8.821705426356589
1989-12-15,11.41,-1.29,-8.844961240310077
1989-12-18,11.13,-1.29,-8.627906976744187
1989-12-19,10.97,-1.29,-8.503875968992249
1989-12-20,11.28,-1.29,-8.744186046511627
1989-12-21,11.19,-1.29,-8.674418604651162
1989-12-22,11.25,-1.29,-8.720930232558139
1989-12-26,11.16,-1.29,-8.651162790697674
1989-12-27,11.19,-1.29,-8.674418604651162
1989-12-28,11.38,-1.29,-8.821705426356589
1989-12-29,11.44,-1.29,-8.868217054263566
1990-01-02,12.03,-1.29,-9.325581395348836
1990-01-03,12.19,-1.29,-9.449612403100774
1990-01-04,12.09,-1.29,-9.372093023255813
1990-01-05,11.78,-1.29,-9.131782945736433
1990-01-08,11.81,-1.29,-9.155038759689923
1990-01-09,11.78,-1.29,-9.131782945736433
1990-01-10,11.63,-1.29,-9.015503875968992
1990-01-11,11.78,-1.29,-9.131782945736433
1990-01-12,11.59,-1.29,-8.984496124031008
1990-01-15,11.47,-1.29,-8.891472868217054
1990-01-16,11.69,-1.29,-9.062015503875969
1990-01-17,11.5,-1.29,-8.914728682170542
1990-01-18,11.69,-1.29,-9.062015503875969
1990-01-19,11.69,-1.29,-9.062015503875969
1990-01-22,11.06,-1.29,-8.573643410852714
1990-01-23,11.19,-1.29,-8.674418604651162
1990-01-24,11.13,-1.29,-8.627906976744187
1990-01-25,11.13,-1.29,-8.627906976744187
1990-01-26,11.16,-1.29,-8.651162790697674
1990-01-29,11.16,-1.29,-8.651162790697674
1990-01-30,11.06,-1.29,-8.573643410852714
1990-01-31,11.25,-1.29,-8.720930232558139
1990-02-01,11.22,-1.29,-8.69767441860465
1990-02-02,11.44,-1.29,-8.868217054263566
1990-02-05,11.41,-1.29,-8.844961240310077
1990-02-06,11.5,-1.29,-8.914728682170542
1990-02-07,11.38,-1.29,-8.821705426356589
1990-02-08,11.69,-1.29,-9.062015503875969
1990-02-09,11.78,-1.29,-9.131782945736433
1990-02-12,11.66,-1.29,-9.03875968992248
1990-02-13,11.75,-1.29,-9.108527131782946
1990-02-14,11.75,-1.29,-9.108527131782946
1990-02-15,11.66,-1.29,-9.03875968992248
1990-02-16,11.56,-1.29,-8.96124031007752
1990-02-20,11.63,-1.29,-9.015503875968992
1990-02-21,11.63,-1.29,-9.015503875968992
1990-02-22,11.72,-1.29,-9.085271317829458
1990-02-23,11.81,-1.29,-9.155038759689923
1990-02-26,12.88,-1.29,-9.984496124031008
1990-02-27,12.66,-1.29,-9.813953488372093
1990-02-28,12.5,-1.29,-9.689922480620154
1990-03-01,12.5,-1.29,-9.689922480620154
1990-03-02,12.53,-1.29,-9.713178294573643
1990-03-05,12.5,-1.29,-9.689922480620154
1990-03-06,13.06,-1.29,-10.124031007751938
1990-03-07,13.19,-1.29,-10.224806201550386
1990-03-08,13.22,-1.29,-10.248062015503876
1990-03-09,13.13,-1.29,-10.178294573643411
1990-03-12,13.44,-1.29,-10.41860465116279
1990-03-13,13.72,-1.29,-10.635658914728682
1990-03-14,13.63,-1.29,-10.565891472868218
1990-03-15,13.22,-1.29,-10.248062015503876
1990-03-16,13.47,-1.29,-10.44186046511628
1990-03-19,13.75,-1.29,-10.65891472868217
1990-03-20,14.25,-1.29,-11.046511627906977
1990-03-21,13.81,-1.29,-10.705426356589147
1990-03-22,13.47,-1.29,-10.44186046511628
1990-03-23,13.81,-1.29,-10.705426356589147
1990-03-26,14.25,-1.29,-11.046511627906977
1990-03-27,14.31,-1.29,-11.093023255813954
1990-03-28,14.09,-1.29,-10.922480620155039
1990-03-29,14.09,-1.29,-10.922480620155039
1990-03-30,13.94,-1.29,-10.806201550387597
1990-04-02,13.84,-1.29,-10.728682170542635
1990-04-03,13.94,-1.29,-10.806201550387597
1990-04-04,14.06,-1.29,-10.89922480620155
1990-04-05,13.94,-1.29,-10.806201550387597
1990-04-06,13.84,-1.29,-10.728682170542635
1990-04-09,14.03,-1.29,-10.875968992248062
1990-04-10,14.13,-1.29,-10.953488372093023
1990-04-11,14.16,-1.29,-10.976744186046512
1990-04-12,14.38,-1.29,-11.147286821705427
1990-04-16,14.31,-1.29,-11.093023255813954
1990-04-17,14.31,-1.29,-11.093023255813954
1990-04-18,14.03,-1.29,-10.875968992248062
1990-04-19,14.03,-1.29,-10.875968992248062
1990-04-20,14.0,-1.29,-10.852713178294573
1990-04-23,13.72,-1.29,-10.635658914728682
1990-04-24,13.63,-1.29,-10.565891472868218
1990-04-25,13.75,-1.29,-10.65891472868217
1990-04-26,13.78,-1.29,-10.682170542635658
1990-04-27,13.69,-1.29,-10.612403100775193
1990-04-30,13.69,-1.29,-10.612403100775193
1990-05-01,13.94,-1.29,-10.806201550387597
1990-05-02,14.03,-1.29,-10.875968992248062
1990-05-03,13.56,-1.29,-10.511627906976745
1990-05-04,13.31,-1.29,-10.317829457364342
1990-05-07,13.5,-1.29,-10.465116279069766
1990-05-08,13.41,-1.29,-10.395348837209303
1990-05-09,13.03,-1.29,-10.100775193798448
1990-05-10,13.13,-1.29,-10.178294573643411
1990-05-11,13.44,-1.29,-10.41860465116279
1990-05-14,13.78,-1.29,-10.682170542635658
1990-05-15,13.66,-1.29,-10.589147286821705
1990-05-16,13.63,-1.29,-10.565891472868218
1990-05-17,13.56,-1.29,-10.511627906976745
1990-05-18,13.28,-1.29,-10.294573643410851
1990-05-21,13.03,-1.29,-10.100775193798448
1990-05-22,11.75,-1.29,-9.108527131782946
1990-05-23,11.69,-1.29,-9.062015503875969
1990-05-24,11.5,-1.29,-8.914728682170542
1990-05-25,11.44,-1.29,-8.868217054263566
1990-05-29,11.78,-1.29,-9.131782945736433
1990-05-30,11.63,-1.29,-9.015503875968992
1990-05-31,11.56,-1.29,-8.96124031007752
1990-06-01,11.81,-1.29,-9.155038759689923
1990-06-04,12.06,-1.29,-9.348837209302326
1990-06-05,12.13,-1.29,-9.4031007751938
1990-06-06,12.06,-1.29,-9.348837209302326
1990-06-07,12.06,-1.29,-9.348837209302326
1990-06-08,11.88,-1.29,-9.209302325581396
1990-06-11,11.91,-1.29,-9.232558139534884
1990-06-12,11.97,-1.29,-9.279069767441861
1990-06-13,11.91,-1.29,-9.232558139534884
1990-06-14,11.78,-1.29,-9.131782945736433
1990-06-15,12.13,-1.29,-9.4031007751938
1990-06-18,12.06,-1.29,-9.348837209302326
1990-06-19,12.19,-1.29,-9.449612403100774
1990-06-20,12.13,-1.29,-9.4031007751938
1990-06-21,12.16,-1.29,-9.426356589147286
1990-06-22,12.19,-1.29,-9.449612403100774
1990-06-25,11.91,-1.29,-9.232558139534884
1990-06-26,11.53,-1.29,-8.937984496124031
1990-06-27,11.47,-1.29,-8.891472868217054
1990-06-28,11.31,-1.29,-8.767441860465116
1990-06-29,11.31,-1.29,-8.767441860465116
1990-07-02,11.28,-1.29,-8.744186046511627
1990-07-03,11.25,-1.29,-8.720930232558139
1990-07-05,11.22,-1.29,-8.69767441860465
1990-07-06,11.38,-1.29,-8.821705426356589
1990-07-09,11.31,-1.29,-8.767441860465116
1990-07-10,11.13,-1.29,-8.627906976744187
1990-07-11,11.16,-1.29,-8.651162790697674
1990-07-12,11.38,-1.29,-8.821705426356589
1990-07-13,11.84,-1.29,-9.178294573643411
1990-07-16,11.84,-1.29,-9.178294573643411
1990-07-17,11.81,-1.29,-9.155038759689923
1990-07-18,11.69,-1.29,-9.062015503875969
1990-07-19,11.5,-1.29,-8.914728682170542
1990-07-20,11.25,-1.29,-8.720930232558139
1990-07-23,11.13,-1.29,-8.627906976744187
1990-07-24,10.94,-1.29,-8.480620155038759
1990-07-25,10.81,-1.29,-8.37984496124031
1990-07-26,10.94,-1.29,-8.480620155038759
1990-07-27,10.66,-1.29,-8.263565891472869
1990-07-30,10.5,-1.29,-8.13953488372093
1990-07-31,10.41,-1.29,-8.069767441860465
1990-08-01,10.06,-1.29,-7.798449612403101
1990-08-02,9.91,-1.29,-7.682170542635659
1990-08-03,9.75,-1.29,-7.558139534883721
1990-08-06,9.22,-1.29,-7.147286821705427
1990-08-07,9.28,-1.29,-7.193798449612403
1990-08-08,9.31,-1.29,-7.217054263565892
1990-08-09,9.63,-1.29,-7.465116279069768
1990-08-10,9.91,-1.29,-7.682170542635659
1990-08-13,9.59,-1.29,-7.434108527131783
1990-08-14,9.5,-1.29,-7.364341085271318
1990-08-15,9.38,-1.29,-7.271317829457365
1990-08-16,9.03,-1.29,-6.999999999999999
1990-08-17,8.59,-1.29,-6.65891472868217
1990-08-20,8.75,-1.29,-6.782945736434108
1990-08-21,8.78,-1.29,-6.8062015503875966
1990-08-22,8.88,-1.29,-6.883720930232559
1990-08-23,9.0,-1.29,-6.976744186046512
1990-08-24,9.34,-1.29,-7.240310077519379
1990-08-27,9.88,-1.29,-7.658914728682171
1990-08-28,9.75,-1.29,-7.558139534883721
1990-08-29,9.81,-1.29,-7.604651162790698
1990-08-30,9.63,-1.29,-7.465116279069768
1990-08-31,9.81,-1.29,-7.604651162790698
1990-09-04,9.81,-1.29,-7.604651162790698
1990-09-05,9.72,-1.29,-7.534883720930233
1990-09-06,9.63,-1.29,-7.465116279069768
1990-09-07,9.53,-1.29,-7.387596899224805
1990-09-10,9.41,-1.29,-7.294573643410852
1990-09-11,9.5,-1.29,-7.364341085271318
1990-09-12,9.47,-1.29,-7.34108527131783
1990-09-13,9.41,-1.29,-7.294573643410852
1990-09-14,9.34,-1.29,-7.240310077519379
1990-09-17,9.38,-1.29,-7.271317829457365
1990-09-18,9.25,-1.29,-7.170542635658914
1990-09-19,9.06,-1.29,-7.023255813953488
1990-09-20,9.09,-1.29,-7.046511627906977
1990-09-21,9.19,-1.29,-7.124031007751937
1990-09-24,8.94,-1.29,-6.930232558139534
1990-09-25,9.13,-1.29,-7.077519379844961
1990-09-26,9.06,-1.29,-7.023255813953488
1990-09-27,8.94,-1.29,-6.930232558139534
1990-09-28,9.06,-1.29,-7.023255813953488
1990-10-01,9.28,-1.29,-7.193798449612403
1990-10-02,9.31,-1.29,-7.217054263565892
1990-10-03,9.19,-1.29,-7.124031007751937
1990-10-04,9.22,-1.29,-7.147286821705427
1990-10-05,9.19,-1.29,-7.124031007751937
1990-10-08,9.44,-1.29,-7.317829457364341
1990-10-09,9.13,-1.29,-7.077519379844961
1990-10-10,9.34,-1.29,-7.240310077519379
1990-10-11,9.44,-1.29,-7.317829457364341
1990-10-12,9.75,-1.29,-7.558139534883721
1990-10-15,9.56,-1.29,-7.410852713178294
1990-10-16,9.38,-1.29,-7.271317829457365
1990-10-17,9.31,-1.29,-7.217054263565892
1990-10-18,9.81,-1.29,-7.604651162790698
1990-10-19,9.91,-1.29,-7.682170542635659
1990-10-22,10.06,-1.29,-7.798449612403101
1990-10-23,9.63,-1.29,-7.465116279069768
1990-10-24,8.97,-1.29,-6.953488372093023
1990-10-25,8.66,-1.29,-6.713178294573643
1990-10-26,8.63,-1.29,-6.689922480620155
1990-10-29,8.47,-1.29,-6.565891472868217
1990-10-30,8.34,-1.29,-6.465116279069767
1990-10-31,8.25,-1.29,-6.395348837209302
1990-11-01,8.34,-1.29,-6.465116279069767
1990-11-02,8.31,-1.29,-6.441860465116279
1990-11-05,8.69,-1.29,-6.736434108527131
1990-11-06,8.44,-1.29,-6.542635658914728
1990-11-07,8.25,-1.29,-6.395348837209302
1990-11-08,8.41,-1.29,-6.51937984496124
1990-11-09,8.38,-1.29,-6.496124031007752
1990-11-12,8.69,-1.29,-6.736434108527131
1990-11-13,8.63,-1.29,-6.689922480620155
1990-11-14,8.72,-1.29,-6.759689922480621
1990-11-15,8.56,-1.29,-6.635658914728682
1990-11-16,8.47,-1.29,-6.565891472868217
1990-11-19,8.44,-1.29,-6.542635658914728
1990-11-20,8.22,-1.29,-6.372093023255815
1990-11-21,8.03,-1.29,-6.224806201550387
1990-11-23,7.81,-1.29,-6.054263565891472
1990-11-26,8.06,-1.29,-6.248062015503876
1990-11-27,8.13,-1.29,-6.302325581395349
1990-11-28,8.03,-1.29,-6.224806201550387
1990-11-29,7.78,-1.29,-6.0310077519379846
1990-11-30,7.47,-1.29,-5.790697674418604
1990-12-03,7.63,-1.29,-5.9147286821705425
1990-12-04,7.69,-1.29,-5.961240310077519
1990-12-05,7.91,-1.29,-6.131782945736434
1990-12-06,8.06,-1.29,-6.248062015503876
1990-12-07,8.09,-1.29,-6.271317829457364
1990-12-10,8.22,-1.29,-6.372093023255815
1990-12-11,8.03,-1.29,-6.224806201550387
1990-12-12,8.13,-1.29,-6.302325581395349
1990-12-13,8.25,-1.29,-6.395348837209302
1990-12-14,8.19,-1.29,-6.348837209302325
1990-12-17,8.09,-1.29,-6.271317829457364
1990-12-18,8.16,-1.29,-6.325581395348837
1990-12-19,8.5,-1.29,-6.589147286821706
1990-12-20,8.38,-1.29,-6.496124031007752
1990-12-21,8.75,-1.29,-6.782945736434108
1990-12-24,8.78,-1.29,-6.8062015503875966
1990-12-26,8.75,-1.29,-6.782945736434108
1990-12-27,8.56,-1.29,-6.635658914728682
1990-12-28,8.44,-1.29,-6.542635658914728
1990-12-31,8.47,-1.29,-6.565891472868217
1991-01-02,8.5,-1.29,-6.589147286821706
1991-01-03,8.5,-1.29,-6.589147286821706
1991-01-04,8.5,-1.29,-6.589147286821706
1991-01-07,8.31,-1.29,-6.441860465116279
1991-01-08,8.19,-1.29,-6.348837209302325
1991-01-09,8.25,-1.29,-6.395348837209302
1991-01-10,8.38,-1.29,-6.496124031007752
1991-01-11,8.28,-1.29,-6.41860465116279
1991-01-14,8.13,-1.29,-6.302325581395349
1991-01-15,8.22,-1.29,-6.372093023255815
1991-01-16,8.38,-1.29,-6.496124031007752
1991-01-17,8.63,-1.29,-6.689922480620155
1991-01-18,9.25,-1.29,-7.170542635658914
1991-01-21,9.41,-1.29,-7.294573643410852
1991-01-22,9.25,-1.29,-7.170542635658914
1991-01-23,9.63,-1.29,-7.465116279069768
1991-01-24,9.94,-1.29,-7.705426356589147
1991-01-25,9.56,-1.29,-7.410852713178294
1991-01-28,9.75,-1.29,-7.558139534883721
1991-01-29,9.72,-1.29,-7.534883720930233
1991-01-30,10.53,-1.29,-8.162790697674417
1991-01-31,10.69,-1.29,-8.286821705426355
1991-02-01,10.81,-1.29,-8.37984496124031
1991-02-04,11.13,-1.29,-8.627906976744187
1991-02-05,10.66,-1.29,-8.263565891472869
1991-02-06,10.81,-1.29,-8.37984496124031
1991-02-07,10.44,-1.29,-8.093023255813954
1991-02-08,10.16,-1.29,-7.875968992248062
1991-02-11,10.84,-1.29,-8.403100775193797
1991-02-12,10.69,-1.29,-8.286821705426355
1991-02-13,10.5,-1.29,-8.13953488372093
1991-02-14,10.47,-1.29,-8.116279069767442
1991-02-15,10.69,-1.29,-8.286821705426355
1991-02-19,10.69,-1.29,-8.286821705426355
1991-02-20,10.34,-1.29,-8.015503875968992
1991-02-21,10.25,-1.29,-7.945736434108527
1991-02-22,10.16,-1.29,-7.875968992248062
1991-02-25,10.16,-1.29,-7.875968992248062
1991-02-26,10.09,-1.29,-7.821705426356589
1991-02-27,10.41,-1.29,-8.069767441860465
1991-02-28,10.31,-1.29,-7.992248062015504
1991-03-01,10.09,-1.29,-7.821705426356589
1991-03-04,9.78,-1.29,-7.581395348837209
1991-03-05,10.03,-1.29,-7.775193798449612
1991-03-06,9.97,-1.29,-7.728682170542636
1991-03-07,10.03,-1.29,-7.775193798449612
1991-03-08,10.13,-1.29,-7.852713178294574
1991-03-11,10.09,-1.29,-7.821705426356589
1991-03-12,9.88,-1.29,-7.658914728682171
1991-03-13,9.84,-1.29,-7.627906976744185
1991-03-14,9.91,-1.29,-7.682170542635659
1991-03-15,9.97,-1.29,-7.728682170542636
1991-03-18,9.84,-1.29,-7.627906976744185
1991-03-19,9.03,-1.29,-6.999999999999999
1991-03-20,8.94,-1.29,-6.930232558139534
1991-03-21,8.91,-1.29,-6.906976744186046
1991-03-22,8.78,-1.29,-6.8062015503875966
1991-03-25,8.78,-1.29,-6.8062015503875966
1991-03-26,8.94,-1.29,-6.930232558139534
1991-03-27,8.97,-1.29,-6.953488372093023
1991-03-28,9.06,-1.29,-7.023255813953488
1991-04-01,8.81,-1.29,-6.829457364341086
1991-04-02,8.88,-1.29,-6.883720930232559
1991-04-03,8.63,-1.29,-6.689922480620155
1991-04-04,8.72,-1.29,-6.759689922480621
1991-04-05,8.72,-1.29,-6.759689922480621
1991-04-08,8.72,-1.29,-6.759689922480621
1991-04-09,8.63,-1.29,-6.689922480620155
1991-04-10,8.59,-1.29,-6.65891472868217
1991-04-11,8.34,-1.29,-6.465116279069767
1991-04-12,8.25,-1.29,-6.395348837209302
1991-04-15,8.13,-1.29,-6.302325581395349
1991-04-16,8.34,-1.29,-6.465116279069767
1991-04-17,8.63,-1.29,-6.689922480620155
1991-04-18,8.81,-1.29,-6.829457364341086
1991-04-19,8.75,-1.29,-6.782945736434108
1991-04-22,8.84,-1.29,-6.852713178294573
1991-04-23,8.72,-1.29,-6.759689922480621
1991-04-24,8.69,-1.29,-6.736434108527131
1991-04-25,8.75,-1.29,-6.782945736434108
1991-04-26,8.75,-1.29,-6.782945736434108
1991-04-29,8.75,-1.29,-6.782945736434108
1991-04-30,8.81,-1.29,-6.829457364341086
1991-05-01,8.75,-1.29,-6.782945736434108
1991-05-02,8.88,-1.29,-6.883720930232559
1991-05-03,9.16,-1.29,-7.10077519379845
1991-05-06,9.47,-1.29,-7.34108527131783
1991-05-07,9.5,-1.29,-7.364341085271318
1991-05-08,9.69,-1.29,-7.511627906976743
1991-05-09,10.41,-1.29,-8.069767441860465
1991-05-10,10.0,-1.29,-7.751937984496124
1991-05-13,9.91,-1.29,-7.682170542635659
1991-05-14,9.69,-1.29,-7.511627906976743
1991-05-15,9.34,-1.29,-7.240310077519379
1991-05-16,9.28,-1.29,-7.193798449612403
1991-05-17,9.28,-1.29,-7.193798449612403
1991-05-20,9.28,-1.29,-7.193798449612403
1991-05-21,9.34,-1.29,-7.240310077519379
1991-05-22,9.59,-1.29,-7.434108527131783
1991-05-23,9.5,-1.29,-7.364341085271318
1991-05-24,9.53,-1.29,-7.387596899224805
1991-05-28,9.56,-1.29,-7.410852713178294
1991-05-29,9.56,-1.29,-7.410852713178294
1991-05-30,9.69,-1.29,-7.511627906976743
1991-05-31,10.03,-1.29,-7.775193798449612
1991-06-03,10.31,-1.29,-7.992248062015504
1991-06-04,10.91,-1.29,-8.45736434108527
1991-06-05,10.41,-1.29,-8.069767441860465
1991-06-06,10.16,-1.29,-7.875968992248062
1991-06-07,9.97,-1.29,-7.728682170542636
1991-06-10,9.97,-1.29,-7.728682170542636
1991-06-11,10.13,-1.29,-7.852713178294574
1991-06-12,9.91,-1.29,-7.682170542635659
1991-06-13,10.0,-1.29,-7.751937984496124
1991-06-14,10.34,-1.29,-8.015503875968992
1991-06-17,10.22,-1.29,-7.922480620155039
1991-06-18,9.94,-1.29,-7.705426356589147
