date,WM,WM_EPS,PE Ratio
2005-02-02,29.7,0.51,58.23529411764706
2005-02-03,29.65,0.51,58.13725490196078
2005-02-04,29.87,0.51,58.568627450980394
2005-02-07,30.05,0.51,58.92156862745098
2005-02-08,30.28,0.51,59.372549019607845
2005-02-09,29.69,0.51,58.21568627450981
2005-02-10,29.77,0.51,58.37254901960784
2005-02-11,29.77,0.51,58.37254901960784
2005-02-14,30.09,0.51,59.0
2005-02-15,30.0,0.51,58.8235294117647
2005-02-16,30.04,0.51,58.90196078431372
2005-02-17,30.01,0.48,62.520833333333336
2005-02-18,30.0,0.48,62.5
2005-02-22,29.43,0.48,61.3125
2005-02-23,29.31,0.48,61.0625
2005-02-24,29.42,0.48,61.29166666666667
2005-02-25,29.56,0.48,61.583333333333336
2005-02-28,29.24,0.48,60.916666666666664
2005-03-01,29.69,0.48,61.85416666666667
2005-03-02,29.78,0.48,62.04166666666667
2005-03-03,29.52,0.48,61.5
2005-03-04,29.91,0.48,62.3125
2005-03-07,29.93,0.48,62.35416666666667
2005-03-08,29.8,0.48,62.083333333333336
2005-03-09,29.68,0.48,61.833333333333336
2005-03-10,29.66,0.48,61.79166666666667
2005-03-11,29.41,0.48,61.270833333333336
2005-03-14,29.3,0.48,61.04166666666667
2005-03-15,29.3,0.48,61.04166666666667
2005-03-16,29.04,0.48,60.5
2005-03-17,28.95,0.48,60.3125
2005-03-18,29.1,0.48,60.62500000000001
2005-03-21,29.27,0.48,60.97916666666667
2005-03-22,29.39,0.48,61.22916666666667
2005-03-23,29.36,0.48,61.166666666666664
2005-03-24,29.08,0.48,60.58333333333333
2005-03-28,29.24,0.48,60.916666666666664
2005-03-29,29.11,0.48,60.645833333333336
2005-03-30,29.2,0.48,60.833333333333336
2005-03-31,28.85,0.48,60.10416666666667
2005-04-01,28.92,0.48,60.25000000000001
2005-04-04,29.16,0.48,60.75
2005-04-05,29.5,0.48,61.458333333333336
2005-04-06,29.49,0.48,61.4375
2005-04-07,29.7,0.48,61.875
2005-04-08,29.55,0.48,61.56250000000001
2005-04-11,29.77,0.48,62.020833333333336
2005-04-12,29.89,0.48,62.270833333333336
2005-04-13,29.23,0.48,60.895833333333336
2005-04-14,28.84,0.48,60.083333333333336
2005-04-15,28.05,0.48,58.43750000000001
2005-04-18,28.07,0.48,58.47916666666667
2005-04-19,27.86,0.48,58.041666666666664
2005-04-20,27.54,0.48,57.375
2005-04-21,27.4,0.48,57.083333333333336
2005-04-22,27.5,0.48,57.29166666666667
2005-04-25,27.68,0.48,57.66666666666667
2005-04-26,27.43,0.48,57.145833333333336
2005-04-27,28.12,0.48,58.583333333333336
2005-04-28,28.06,0.23,121.99999999999999
2005-04-29,28.49,0.23,123.8695652173913
2005-05-02,28.4,0.23,123.4782608695652
2005-05-03,28.8,0.23,125.21739130434783
2005-05-04,29.34,0.23,127.56521739130434
2005-05-05,29.25,0.23,127.17391304347825
2005-05-06,29.2,0.23,126.95652173913042
2005-05-09,29.26,0.23,127.21739130434783
2005-05-10,29.06,0.23,126.34782608695652
2005-05-11,29.23,0.23,127.08695652173913
2005-05-12,29.0,0.23,126.08695652173913
2005-05-13,28.96,0.23,125.91304347826087
2005-05-16,29.08,0.23,126.43478260869564
2005-05-17,28.92,0.23,125.73913043478261
2005-05-18,29.49,0.23,128.2173913043478
2005-05-19,29.4,0.23,127.82608695652172
2005-05-20,29.44,0.23,128.0
2005-05-23,29.47,0.23,128.1304347826087
2005-05-24,29.32,0.23,127.47826086956522
2005-05-25,29.16,0.23,126.78260869565217
2005-05-26,29.53,0.23,128.3913043478261
2005-05-27,29.62,0.23,128.7826086956522
2005-05-31,29.49,0.23,128.2173913043478
2005-06-01,29.61,0.23,128.7391304347826
2005-06-02,29.58,0.23,128.6086956521739
2005-06-03,29.69,0.23,129.08695652173913
2005-06-06,29.56,0.23,128.52173913043478
2005-06-07,29.18,0.23,126.8695652173913
2005-06-08,29.15,0.23,126.7391304347826
2005-06-09,29.14,0.23,126.69565217391305
2005-06-10,29.02,0.23,126.17391304347825
2005-06-13,29.17,0.23,126.82608695652173
2005-06-14,29.38,0.23,127.7391304347826
2005-06-15,29.15,0.23,126.7391304347826
2005-06-16,29.18,0.23,126.8695652173913
2005-06-17,29.15,0.23,126.7391304347826
2005-06-20,28.9,0.23,125.65217391304347
2005-06-21,28.64,0.23,124.52173913043478
2005-06-22,28.51,0.23,123.95652173913044
2005-06-23,28.29,0.23,122.99999999999999
2005-06-24,27.97,0.23,121.6086956521739
2005-06-27,28.32,0.23,123.13043478260869
2005-06-28,28.79,0.23,125.17391304347825
2005-06-29,28.44,0.23,123.65217391304348
2005-06-30,28.34,0.23,123.21739130434781
2005-07-01,28.45,0.23,123.69565217391303
2005-07-05,28.5,0.23,123.91304347826086
2005-07-06,28.25,0.23,122.82608695652173
2005-07-07,28.05,0.23,121.95652173913044
2005-07-08,28.1,0.23,122.17391304347827
2005-07-11,27.98,0.23,121.65217391304347
2005-07-12,27.99,0.23,121.69565217391303
2005-07-13,27.92,0.23,121.3913043478261
2005-07-14,27.77,0.23,120.7391304347826
2005-07-15,27.8,0.23,120.8695652173913
2005-07-18,27.95,0.23,121.52173913043477
2005-07-19,28.89,0.23,125.6086956521739
2005-07-20,28.85,0.23,125.43478260869566
2005-07-21,28.83,0.23,125.3478260869565
2005-07-22,29.35,0.23,127.6086956521739
2005-07-25,29.09,0.23,126.4782608695652
2005-07-26,28.95,0.23,125.8695652173913
2005-07-27,29.53,0.23,128.3913043478261
2005-07-28,27.52,0.92,29.913043478260867
2005-07-29,28.12,0.92,30.565217391304348
2005-08-01,28.18,0.92,30.630434782608695
2005-08-02,28.25,0.92,30.706521739130434
2005-08-03,27.94,0.92,30.369565217391305
2005-08-04,27.8,0.92,30.217391304347824
2005-08-05,27.63,0.92,30.032608695652172
2005-08-08,27.6,0.92,30.0
2005-08-09,27.75,0.92,30.163043478260867
2005-08-10,27.44,0.92,29.82608695652174
2005-08-11,27.36,0.92,29.739130434782606
2005-08-12,27.21,0.92,29.57608695652174
2005-08-15,27.65,0.92,30.054347826086953
2005-08-16,27.5,0.92,29.891304347826086
2005-08-17,27.53,0.92,29.92391304347826
2005-08-18,27.55,0.92,29.945652173913043
2005-08-19,27.72,0.92,30.130434782608692
2005-08-22,27.81,0.92,30.228260869565215
2005-08-23,27.45,0.92,29.83695652173913
2005-08-24,27.37,0.92,29.75
2005-08-25,27.5,0.92,29.891304347826086
2005-08-26,27.41,0.92,29.793478260869563
2005-08-29,27.39,0.92,29.77173913043478
2005-08-30,27.04,0.92,29.391304347826086
2005-08-31,27.43,0.92,29.815217391304348
2005-09-01,27.78,0.92,30.195652173913043
2005-09-02,27.69,0.92,30.097826086956523
2005-09-06,28.08,0.92,30.521739130434778
2005-09-07,28.31,0.92,30.77173913043478
2005-09-08,28.4,0.92,30.8695652173913
2005-09-09,28.46,0.92,30.934782608695652
2005-09-12,28.42,0.92,30.891304347826086
2005-09-13,28.37,0.92,30.83695652173913
2005-09-14,28.16,0.92,30.60869565217391
2005-09-15,28.22,0.92,30.673913043478258
2005-09-16,28.2,0.92,30.652173913043477
2005-09-19,27.57,0.92,29.967391304347824
2005-09-20,27.35,0.92,29.72826086956522
2005-09-21,27.2,0.92,29.565217391304344
2005-09-22,28.1,0.92,30.543478260869566
2005-09-23,28.07,0.92,30.51086956521739
2005-09-26,28.13,0.92,30.57608695652174
2005-09-27,28.26,0.92,30.717391304347828
2005-09-28,28.28,0.92,30.73913043478261
2005-09-29,28.4,0.92,30.8695652173913
2005-09-30,28.61,0.92,31.09782608695652
2005-10-03,28.79,0.92,31.293478260869563
2005-10-04,28.62,0.92,31.108695652173914
2005-10-05,28.19,0.92,30.641304347826086
2005-10-06,28.07,0.92,30.51086956521739
2005-10-07,27.83,0.92,30.249999999999996
2005-10-10,27.47,0.92,29.85869565217391
2005-10-11,27.26,0.92,29.630434782608695
2005-10-12,27.25,0.92,29.619565217391305
2005-10-13,27.26,0.92,29.630434782608695
2005-10-14,27.31,0.92,29.68478260869565
2005-10-17,27.37,0.92,29.75
2005-10-18,27.3,0.92,29.67391304347826
2005-10-19,27.35,0.92,29.72826086956522
2005-10-20,27.09,0.92,29.445652173913043
2005-10-21,27.45,0.92,29.83695652173913
2005-10-24,28.01,0.92,30.445652173913043
2005-10-25,27.74,0.92,30.152173913043477
2005-10-26,27.55,0.92,29.945652173913043
2005-10-27,28.48,0.57,49.96491228070176
2005-10-28,29.96,0.57,52.56140350877194
2005-10-31,29.51,0.57,51.77192982456141
2005-11-01,29.31,0.57,51.42105263157895
2005-11-02,30.05,0.57,52.71929824561404
2005-11-03,29.7,0.57,52.10526315789474
2005-11-04,29.85,0.57,52.36842105263159
2005-11-07,30.07,0.57,52.75438596491229
2005-11-08,30.03,0.57,52.684210526315795
2005-11-09,30.15,0.57,52.89473684210527
2005-11-10,30.25,0.57,53.07017543859649
2005-11-11,30.46,0.57,53.438596491228076
2005-11-14,30.61,0.57,53.70175438596492
2005-11-15,30.59,0.57,53.66666666666667
2005-11-16,30.5,0.57,53.50877192982457
2005-11-17,30.67,0.57,53.80701754385966
2005-11-18,30.55,0.57,53.59649122807018
2005-11-21,30.75,0.57,53.94736842105264
2005-11-22,30.5,0.57,53.50877192982457
2005-11-23,30.4,0.57,53.333333333333336
2005-11-25,30.4,0.57,53.333333333333336
2005-11-28,30.2,0.57,52.982456140350884
2005-11-29,30.18,0.57,52.94736842105264
2005-11-30,29.91,0.57,52.47368421052632
2005-12-01,30.39,0.57,53.31578947368422
2005-12-02,30.46,0.57,53.438596491228076
2005-12-05,29.95,0.57,52.54385964912281
2005-12-06,30.34,0.57,53.2280701754386
2005-12-07,30.12,0.57,52.842105263157904
2005-12-08,29.81,0.57,52.29824561403509
2005-12-09,29.98,0.57,52.59649122807018
2005-12-12,29.89,0.57,52.438596491228076
2005-12-13,29.99,0.57,52.6140350877193
2005-12-14,30.82,0.57,54.07017543859649
2005-12-15,30.78,0.57,54.00000000000001
2005-12-16,31.01,0.57,54.40350877192983
2005-12-19,30.77,0.57,53.982456140350884
2005-12-20,30.61,0.57,53.70175438596492
2005-12-21,30.57,0.57,53.631578947368425
2005-12-22,30.54,0.57,53.578947368421055
2005-12-23,30.71,0.57,53.877192982456144
2005-12-27,30.51,0.57,53.52631578947369
2005-12-28,30.43,0.57,53.385964912280706
2005-12-29,30.42,0.57,53.36842105263159
2005-12-30,30.35,0.57,53.245614035087726
2006-01-03,30.67,0.57,53.80701754385966
2006-01-04,30.27,0.57,53.10526315789474
2006-01-05,30.39,0.57,53.31578947368422
2006-01-06,30.54,0.57,53.578947368421055
2006-01-09,31.04,0.57,54.4561403508772
2006-01-10,31.6,0.57,55.438596491228076
2006-01-11,31.21,0.57,54.75438596491229
2006-01-12,31.31,0.57,54.929824561403514
2006-01-13,31.66,0.57,55.543859649122815
2006-01-17,31.59,0.57,55.42105263157895
2006-01-18,31.89,0.57,55.94736842105264
2006-01-19,31.81,0.57,55.80701754385965
2006-01-20,31.27,0.57,54.85964912280702
2006-01-23,31.27,0.57,54.85964912280702
2006-01-24,31.65,0.57,55.526315789473685
2006-01-25,31.66,0.57,55.543859649122815
2006-01-26,31.76,0.57,55.71929824561404
2006-01-27,31.56,0.57,55.36842105263158
2006-01-30,31.55,0.57,55.35087719298246
2006-01-31,31.58,0.57,55.40350877192983
2006-02-01,31.67,0.57,55.56140350877194
2006-02-02,31.39,0.57,55.0701754385965
2006-02-03,31.65,0.57,55.526315789473685
2006-02-06,32.42,0.57,56.87719298245615
2006-02-07,32.5,0.57,57.01754385964913
2006-02-08,32.54,0.57,57.08771929824562
2006-02-09,32.67,0.57,57.31578947368422
2006-02-10,33.58,0.57,58.91228070175439
2006-02-13,33.04,0.57,57.96491228070176
2006-02-14,33.43,0.57,58.64912280701755
2006-02-15,33.54,0.57,58.8421052631579
2006-02-16,33.76,0.57,59.228070175438596
2006-02-17,33.85,0.57,59.38596491228071
2006-02-21,33.9,0.54,62.77777777777777
2006-02-22,34.13,0.54,63.2037037037037
2006-02-23,34.0,0.54,62.96296296296296
2006-02-24,33.88,0.54,62.74074074074074
2006-02-27,33.85,0.54,62.68518518518518
2006-02-28,33.26,0.54,61.59259259259259
2006-03-01,33.7,0.54,62.40740740740741
2006-03-02,33.59,0.54,62.2037037037037
2006-03-03,33.35,0.54,61.75925925925926
2006-03-06,33.37,0.54,61.79629629629629
2006-03-07,33.7,0.54,62.40740740740741
2006-03-08,33.95,0.54,62.870370370370374
2006-03-09,33.67,0.54,62.35185185185185
2006-03-10,33.87,0.54,62.722222222222214
2006-03-13,34.23,0.54,63.38888888888888
2006-03-14,34.43,0.54,63.75925925925925
2006-03-15,34.38,0.54,63.666666666666664
2006-03-16,34.59,0.54,64.05555555555556
2006-03-17,34.54,0.54,63.962962962962955
2006-03-20,34.31,0.54,63.53703703703704
2006-03-21,34.16,0.54,63.259259259259245
2006-03-22,34.27,0.54,63.46296296296296
2006-03-23,34.23,0.54,63.38888888888888
2006-03-24,34.3,0.54,63.51851851851851
2006-03-27,34.24,0.54,63.407407407407405
2006-03-28,34.25,0.54,63.425925925925924
2006-03-29,34.68,0.54,64.22222222222221
2006-03-30,34.9,0.54,64.62962962962962
2006-03-31,35.3,0.54,65.37037037037037
2006-04-03,35.58,0.54,65.88888888888889
2006-04-04,35.88,0.54,66.44444444444444
2006-04-05,36.0,0.54,66.66666666666666
2006-04-06,35.77,0.54,66.24074074074075
2006-04-07,35.48,0.54,65.7037037037037
2006-04-10,35.71,0.54,66.12962962962963
2006-04-11,36.02,0.54,66.70370370370371
2006-04-12,35.84,0.54,66.37037037037037
2006-04-13,36.12,0.54,66.88888888888889
2006-04-17,35.75,0.54,66.2037037037037
2006-04-18,36.15,0.54,66.94444444444444
2006-04-19,36.68,0.54,67.92592592592592
2006-04-20,36.77,0.54,68.0925925925926
2006-04-21,36.62,0.54,67.81481481481481
2006-04-24,36.51,0.54,67.6111111111111
2006-04-25,36.58,0.54,67.74074074074073
2006-04-26,37.32,0.54,69.1111111111111
2006-04-27,38.04,0.34,111.88235294117646
2006-04-28,37.46,0.34,110.17647058823529
2006-05-01,37.19,0.34,109.38235294117645
2006-05-02,37.64,0.34,110.70588235294117
2006-05-03,37.7,0.34,110.88235294117646
2006-05-04,37.81,0.34,111.20588235294117
2006-05-05,38.06,0.34,111.94117647058823
2006-05-08,38.08,0.34,111.99999999999999
2006-05-09,38.18,0.34,112.29411764705881
2006-05-10,37.9,0.34,111.4705882352941
2006-05-11,37.48,0.34,110.23529411764704
2006-05-12,37.0,0.34,108.8235294117647
2006-05-15,36.55,0.34,107.49999999999999
2006-05-16,36.75,0.34,108.08823529411764
2006-05-17,36.2,0.34,106.47058823529412
2006-05-18,36.31,0.34,106.79411764705883
2006-05-19,36.71,0.34,107.97058823529412
2006-05-22,36.52,0.34,107.41176470588235
2006-05-23,36.29,0.34,106.73529411764704
2006-05-24,35.63,0.34,104.79411764705883
2006-05-25,35.69,0.34,104.9705882352941
2006-05-26,36.2,0.34,106.47058823529412
2006-05-30,36.07,0.34,106.08823529411764
2006-05-31,36.62,0.34,107.70588235294116
2006-06-01,36.82,0.34,108.29411764705881
2006-06-02,37.0,0.34,108.8235294117647
2006-06-05,36.02,0.34,105.94117647058823
2006-06-06,36.66,0.34,107.82352941176468
2006-06-07,36.87,0.34,108.44117647058822
2006-06-08,36.48,0.34,107.29411764705881
2006-06-09,36.69,0.34,107.91176470588233
2006-06-12,35.8,0.34,105.29411764705881
2006-06-13,34.88,0.34,102.58823529411765
2006-06-14,34.53,0.34,101.55882352941175
2006-06-15,34.85,0.34,102.5
2006-06-16,34.92,0.34,102.70588235294117
2006-06-19,34.2,0.34,100.58823529411765
2006-06-20,34.55,0.34,101.61764705882351
2006-06-21,35.34,0.34,103.94117647058823
2006-06-22,35.03,0.34,103.02941176470588
2006-06-23,35.05,0.34,103.08823529411764
2006-06-26,35.39,0.34,104.08823529411764
2006-06-27,35.11,0.34,103.26470588235293
2006-06-28,35.26,0.34,103.70588235294116
2006-06-29,35.58,0.34,104.6470588235294
2006-06-30,35.88,0.34,105.52941176470588
2006-07-03,35.64,0.34,104.8235294117647
2006-07-05,34.84,0.34,102.47058823529412
2006-07-06,34.9,0.34,102.6470588235294
2006-07-07,34.63,0.34,101.8529411764706
2006-07-10,34.74,0.34,102.17647058823529
2006-07-11,34.94,0.34,102.76470588235293
2006-07-12,34.83,0.34,102.44117647058822
2006-07-13,34.12,0.34,100.35294117647058
2006-07-14,33.56,0.34,98.70588235294117
2006-07-17,34.06,0.34,100.17647058823529
2006-07-18,34.48,0.34,101.41176470588233
2006-07-19,34.57,0.34,101.67647058823529
2006-07-20,33.77,0.34,99.32352941176471
2006-07-21,33.52,0.34,98.58823529411765
2006-07-24,33.75,0.34,99.26470588235293
2006-07-25,34.89,0.34,102.61764705882352
2006-07-26,34.54,0.34,101.58823529411764
2006-07-27,34.31,0.34,100.91176470588235
2006-07-28,34.74,0.71,48.929577464788736
2006-07-31,34.38,0.71,48.422535211267615
2006-08-01,33.79,0.71,47.59154929577465
2006-08-02,34.8,0.71,49.01408450704225
2006-08-03,35.2,0.71,49.5774647887324
2006-08-04,35.18,0.71,49.54929577464789
2006-08-07,34.57,0.71,48.690140845070424
2006-08-08,34.84,0.71,49.07042253521127
2006-08-09,33.86,0.71,47.690140845070424
2006-08-10,34.38,0.71,48.422535211267615
2006-08-11,33.87,0.71,47.70422535211267
2006-08-14,34.1,0.71,48.02816901408451
2006-08-15,34.81,0.71,49.02816901408451
2006-08-16,34.98,0.71,49.267605633802816
2006-08-17,34.97,0.71,49.25352112676057
2006-08-18,34.36,0.71,48.3943661971831
2006-08-21,34.11,0.71,48.04225352112676
2006-08-22,34.13,0.71,48.07042253521127
2006-08-23,33.8,0.71,47.6056338028169
2006-08-24,33.38,0.71,47.01408450704226
2006-08-25,33.16,0.71,46.70422535211267
2006-08-28,33.28,0.71,46.87323943661972
2006-08-29,33.24,0.71,46.81690140845071
2006-08-30,33.9,0.71,47.74647887323944
2006-08-31,34.28,0.71,48.28169014084507
2006-09-01,34.41,0.71,48.46478873239436
2006-09-05,34.52,0.71,48.61971830985916
2006-09-06,34.37,0.71,48.40845070422535
2006-09-07,33.37,0.71,47.0
2006-09-08,33.42,0.71,47.07042253521127
2006-09-11,33.69,0.71,47.45070422535211
2006-09-12,34.16,0.71,48.112676056338024
2006-09-13,34.23,0.71,48.2112676056338
2006-09-14,34.6,0.71,48.73239436619719
2006-09-15,35.37,0.71,49.816901408450704
2006-09-18,35.17,0.71,49.53521126760564
2006-09-19,35.35,0.71,49.7887323943662
2006-09-20,35.65,0.71,50.2112676056338
2006-09-21,35.34,0.71,49.77464788732395
2006-09-22,35.35,0.71,49.7887323943662
2006-09-25,35.75,0.71,50.35211267605634
2006-09-26,35.86,0.71,50.50704225352113
2006-09-27,36.6,0.71,51.549295774647895
2006-09-28,37.2,0.71,52.3943661971831
2006-09-29,36.68,0.71,51.66197183098592
2006-10-02,36.65,0.71,51.61971830985915
2006-10-03,36.54,0.71,51.46478873239437
2006-10-04,36.54,0.71,51.46478873239437
2006-10-05,36.79,0.71,51.816901408450704
2006-10-06,37.1,0.71,52.25352112676057
2006-10-09,37.26,0.71,52.478873239436616
2006-10-10,37.49,0.71,52.802816901408455
2006-10-11,37.71,0.71,53.11267605633803
2006-10-12,38.1,0.71,53.66197183098592
2006-10-13,38.16,0.71,53.74647887323943
2006-10-16,38.29,0.71,53.929577464788736
2006-10-17,37.74,0.71,53.15492957746479
2006-10-18,37.79,0.71,53.225352112676056
2006-10-19,37.08,0.71,52.225352112676056
2006-10-20,37.37,0.71,52.63380281690141
2006-10-23,37.71,0.71,53.11267605633803
2006-10-24,37.53,0.71,52.85915492957747
2006-10-25,37.38,0.58,64.44827586206897
2006-10-26,37.64,0.58,64.89655172413794
2006-10-27,37.32,0.58,64.3448275862069
2006-10-30,37.31,0.58,64.32758620689656
2006-10-31,37.48,0.58,64.62068965517241
2006-11-01,37.31,0.58,64.32758620689656
2006-11-02,37.38,0.58,64.44827586206897
2006-11-03,37.42,0.58,64.51724137931035
2006-11-06,37.96,0.58,65.44827586206897
2006-11-07,37.99,0.58,65.50000000000001
2006-11-08,38.28,0.58,66.0
2006-11-09,38.35,0.58,66.12068965517243
2006-11-10,38.52,0.58,66.41379310344828
2006-11-13,38.33,0.58,66.08620689655173
2006-11-14,38.03,0.58,65.56896551724138
2006-11-15,38.2,0.58,65.86206896551725
2006-11-16,38.46,0.58,66.3103448275862
2006-11-17,38.21,0.58,65.87931034482759
2006-11-20,37.91,0.58,65.36206896551724
2006-11-21,37.82,0.58,65.20689655172414
2006-11-22,37.58,0.58,64.79310344827586
2006-11-24,37.71,0.58,65.01724137931035
2006-11-27,36.75,0.58,63.362068965517246
2006-11-28,37.12,0.58,64.0
2006-11-29,37.07,0.58,63.91379310344828
2006-11-30,36.61,0.58,63.12068965517242
2006-12-01,36.45,0.58,62.844827586206904
2006-12-04,37.2,0.58,64.13793103448276
2006-12-05,37.37,0.58,64.43103448275862
2006-12-06,37.8,0.58,65.17241379310344
2006-12-07,37.68,0.58,64.96551724137932
2006-12-08,37.54,0.58,64.72413793103449
2006-12-11,37.45,0.58,64.5689655172414
2006-12-12,37.35,0.58,64.39655172413794
2006-12-13,37.4,0.58,64.48275862068965
2006-12-14,37.3,0.58,64.3103448275862
2006-12-15,36.97,0.58,63.74137931034483
2006-12-18,36.45,0.58,62.844827586206904
2006-12-19,36.05,0.58,62.1551724137931
2006-12-20,36.09,0.58,62.22413793103449
2006-12-21,36.21,0.58,62.431034482758626
2006-12-22,35.74,0.58,61.62068965517242
2006-12-26,36.25,0.58,62.50000000000001
2006-12-27,36.82,0.58,63.48275862068966
2006-12-28,36.75,0.58,63.362068965517246
2006-12-29,36.77,0.58,63.39655172413794
2007-01-03,37.03,0.58,63.844827586206904
2007-01-04,36.57,0.58,63.05172413793104
2007-01-05,35.98,0.58,62.03448275862069
2007-01-08,36.07,0.58,62.1896551724138
2007-01-09,35.69,0.58,61.53448275862069
2007-01-10,36.68,0.58,63.24137931034483
2007-01-11,37.04,0.58,63.862068965517246
2007-01-12,36.9,0.58,63.62068965517241
2007-01-16,36.93,0.58,63.67241379310345
2007-01-17,36.96,0.58,63.72413793103449
2007-01-18,36.85,0.58,63.5344827586207
2007-01-19,36.91,0.58,63.637931034482754
2007-01-22,37.35,0.58,64.39655172413794
2007-01-23,37.6,0.58,64.82758620689656
2007-01-24,37.79,0.58,65.15517241379311
2007-01-25,37.12,0.58,64.0
2007-01-26,37.46,0.58,64.58620689655173
2007-01-29,37.71,0.58,65.01724137931035
2007-01-30,37.94,0.58,65.41379310344827
2007-01-31,37.98,0.58,65.48275862068965
2007-02-01,37.69,0.58,64.98275862068965
2007-02-02,37.85,0.58,65.25862068965517
2007-02-05,38.29,0.58,66.01724137931035
2007-02-06,38.06,0.58,65.62068965517243
2007-02-07,38.41,0.58,66.22413793103448
2007-02-08,35.43,0.58,61.08620689655173
2007-02-09,35.25,0.58,60.77586206896552
2007-02-12,34.93,0.58,60.224137931034484
2007-02-13,35.02,0.58,60.379310344827594
2007-02-14,35.3,0.58,60.86206896551724
2007-02-15,35.65,0.5,71.3
2007-02-16,35.68,0.5,71.36
2007-02-20,35.38,0.5,70.76
2007-02-21,35.03,0.5,70.06
2007-02-22,34.0,0.5,68.0
2007-02-23,34.63,0.5,69.26
2007-02-26,34.52,0.5,69.04
2007-02-27,33.83,0.5,67.66
2007-02-28,34.05,0.5,68.1
2007-03-01,33.75,0.5,67.5
2007-03-02,33.39,0.5,66.78
2007-03-05,33.41,0.5,66.82
2007-03-06,33.81,0.5,67.62
2007-03-07,33.77,0.5,67.54
2007-03-08,33.84,0.5,67.68
2007-03-09,33.92,0.5,67.84
2007-03-12,33.71,0.5,67.42
2007-03-13,32.84,0.5,65.68
2007-03-14,33.36,0.5,66.72
2007-03-15,33.62,0.5,67.24
2007-03-16,33.52,0.5,67.04
2007-03-19,34.01,0.5,68.02
2007-03-20,34.1,0.5,68.2
2007-03-21,34.4,0.5,68.8
2007-03-22,34.33,0.5,68.66
2007-03-23,34.93,0.5,69.86
2007-03-26,35.15,0.5,70.3
2007-03-27,34.51,0.5,69.02
2007-03-28,34.07,0.5,68.14
2007-03-29,34.72,0.5,69.44
2007-03-30,34.41,0.5,68.82
2007-04-02,34.65,0.5,69.3
2007-04-03,34.99,0.5,69.98
2007-04-04,34.73,0.5,69.46
2007-04-05,34.53,0.5,69.06
2007-04-09,34.43,0.5,68.86
2007-04-10,34.63,0.5,69.26
2007-04-11,34.29,0.5,68.58
2007-04-12,34.16,0.5,68.32
2007-04-13,33.98,0.5,67.96
2007-04-16,34.3,0.5,68.6
2007-04-17,34.46,0.5,68.92
2007-04-18,35.02,0.5,70.04
2007-04-19,34.75,0.5,69.5
2007-04-20,34.85,0.5,69.7
2007-04-23,35.57,0.5,71.14
2007-04-24,35.25,0.5,70.5
2007-04-25,35.41,0.5,70.82
2007-04-26,35.35,0.5,70.7
2007-04-27,38.13,0.46,82.8913043478261
2007-04-30,37.41,0.46,81.32608695652173
2007-05-01,37.52,0.46,81.56521739130434
2007-05-02,37.65,0.46,81.84782608695652
2007-05-03,38.24,0.46,83.1304347826087
2007-05-04,38.0,0.46,82.6086956521739
2007-05-07,38.25,0.46,83.15217391304347
2007-05-08,37.98,0.46,82.56521739130434
2007-05-09,38.45,0.46,83.58695652173914
2007-05-10,38.39,0.46,83.45652173913044
2007-05-11,38.73,0.46,84.19565217391303
2007-05-14,38.61,0.46,83.93478260869564
2007-05-15,38.07,0.46,82.76086956521739
2007-05-16,38.48,0.46,83.65217391304347
2007-05-17,38.37,0.46,83.41304347826086
2007-05-18,38.65,0.46,84.02173913043478
2007-05-21,38.91,0.46,84.58695652173913
2007-05-22,39.06,0.46,84.91304347826087
2007-05-23,39.33,0.46,85.49999999999999
2007-05-24,38.46,0.46,83.6086956521739
2007-05-25,38.94,0.46,84.65217391304347
2007-05-29,39.29,0.46,85.41304347826086
2007-05-30,39.06,0.46,84.91304347826087
2007-05-31,38.67,0.46,84.06521739130434
2007-06-01,39.7,0.46,86.30434782608695
2007-06-04,39.96,0.46,86.8695652173913
2007-06-05,39.87,0.46,86.67391304347825
2007-06-06,39.77,0.46,86.45652173913044
2007-06-07,38.87,0.46,84.49999999999999
2007-06-08,39.11,0.46,85.02173913043478
2007-06-11,39.14,0.46,85.08695652173913
2007-06-12,38.39,0.46,83.45652173913044
2007-06-13,39.18,0.46,85.17391304347825
2007-06-14,39.12,0.46,85.04347826086956
2007-06-15,39.47,0.46,85.80434782608695
2007-06-18,39.35,0.46,85.54347826086956
2007-06-19,39.43,0.46,85.71739130434783
2007-06-20,39.54,0.46,85.95652173913042
2007-06-21,39.77,0.46,86.45652173913044
2007-06-22,39.16,0.46,85.13043478260869
2007-06-25,38.63,0.46,83.97826086956522
2007-06-26,39.01,0.46,84.80434782608695
2007-06-27,38.83,0.46,84.41304347826086
2007-06-28,39.15,0.46,85.1086956521739
2007-06-29,39.05,0.46,84.89130434782608
2007-07-02,39.74,0.46,86.3913043478261
2007-07-03,39.74,0.46,86.3913043478261
2007-07-05,39.44,0.46,85.7391304347826
2007-07-06,39.61,0.46,86.1086956521739
2007-07-09,39.58,0.46,86.04347826086956
2007-07-10,38.5,0.46,83.69565217391305
2007-07-11,38.73,0.46,84.19565217391303
2007-07-12,39.36,0.46,85.56521739130434
2007-07-13,39.7,0.46,86.30434782608695
2007-07-16,39.45,0.46,85.76086956521739
2007-07-17,39.5,0.46,85.8695652173913
2007-07-18,39.39,0.46,85.63043478260869
2007-07-19,39.81,0.46,86.54347826086956
