date,MTB,MTB_EPS,PE Ratio
1988-11-21,5.06,0.18,28.11111111111111
1988-11-22,5.08,0.18,28.222222222222225
1988-11-23,5.08,0.18,28.222222222222225
1988-11-25,5.05,0.18,28.055555555555557
1988-11-28,5.09,0.18,28.27777777777778
1988-11-29,5.06,0.18,28.11111111111111
1988-11-30,5.19,0.18,28.833333333333336
1988-12-01,5.1,0.18,28.333333333333332
1988-12-02,5.1,0.18,28.333333333333332
1988-12-05,5.1,0.18,28.333333333333332
1988-12-06,5.15,0.18,28.611111111111114
1988-12-07,5.13,0.18,28.5
1988-12-08,5.13,0.18,28.5
1988-12-09,5.11,0.18,28.388888888888893
1988-12-12,5.11,0.18,28.388888888888893
1988-12-13,5.14,0.18,28.555555555555554
1988-12-14,5.15,0.18,28.611111111111114
1988-12-15,5.1,0.18,28.333333333333332
1988-12-16,5.1,0.18,28.333333333333332
1988-12-19,5.1,0.18,28.333333333333332
1988-12-20,5.18,0.18,28.77777777777778
1988-12-21,5.2,0.18,28.88888888888889
1988-12-22,5.14,0.18,28.555555555555554
1988-12-23,5.19,0.18,28.833333333333336
1988-12-27,5.14,0.18,28.555555555555554
1988-12-28,5.15,0.18,28.611111111111114
1988-12-29,5.15,0.18,28.611111111111114
1988-12-30,5.23,0.18,29.05555555555556
1989-01-03,5.2,0.18,28.88888888888889
1989-01-04,5.25,0.18,29.166666666666668
1989-01-05,5.26,0.18,29.22222222222222
1989-01-06,5.24,0.18,29.111111111111114
1989-01-09,5.28,0.18,29.333333333333336
1989-01-10,5.28,0.18,29.333333333333336
1989-01-11,5.28,0.18,29.333333333333336
1989-01-12,5.28,0.18,29.333333333333336
1989-01-13,5.3,0.18,29.444444444444443
1989-01-16,5.43,0.18,30.166666666666668
1989-01-17,5.38,0.18,29.88888888888889
1989-01-18,5.35,0.18,29.72222222222222
1989-01-19,5.38,0.18,29.88888888888889
1989-01-20,5.38,0.18,29.88888888888889
1989-01-23,5.38,0.18,29.88888888888889
1989-01-24,5.43,0.18,30.166666666666668
1989-01-25,5.45,0.18,30.27777777777778
1989-01-26,5.43,0.18,30.166666666666668
1989-01-27,5.5,0.18,30.555555555555557
1989-01-30,5.53,0.18,30.722222222222225
1989-01-31,5.61,0.18,31.166666666666668
1989-02-01,5.58,0.18,31.0
1989-02-02,5.56,0.18,30.88888888888889
1989-02-03,5.55,0.18,30.833333333333332
1989-02-06,5.53,0.18,30.722222222222225
1989-02-07,5.51,0.18,30.61111111111111
1989-02-08,5.58,0.18,31.0
1989-02-09,5.55,0.18,30.833333333333332
1989-02-10,5.59,0.18,31.055555555555557
1989-02-13,5.56,0.18,30.88888888888889
1989-02-14,5.6,0.18,31.11111111111111
1989-02-15,5.65,0.18,31.388888888888893
1989-02-16,5.7,0.18,31.666666666666668
1989-02-17,5.7,0.18,31.666666666666668
1989-02-21,5.64,0.18,31.333333333333332
1989-02-22,5.56,0.18,30.88888888888889
1989-02-23,5.5,0.18,30.555555555555557
1989-02-24,5.5,0.18,30.555555555555557
1989-02-27,5.45,0.18,30.27777777777778
1989-02-28,5.45,0.18,30.27777777777778
1989-03-01,5.44,0.18,30.222222222222225
1989-03-02,5.46,0.18,30.333333333333336
1989-03-03,5.5,0.18,30.555555555555557
1989-03-06,5.46,0.18,30.333333333333336
1989-03-07,5.48,0.18,30.444444444444446
1989-03-08,5.46,0.18,30.333333333333336
1989-03-09,5.46,0.18,30.333333333333336
1989-03-10,5.5,0.18,30.555555555555557
1989-03-13,5.5,0.18,30.555555555555557
1989-03-14,5.56,0.18,30.88888888888889
1989-03-15,5.53,0.18,30.722222222222225
1989-03-16,5.58,0.18,31.0
1989-03-17,5.6,0.18,31.11111111111111
1989-03-20,5.56,0.18,30.88888888888889
1989-03-21,5.58,0.18,31.0
1989-03-22,5.58,0.18,31.0
1989-03-23,5.64,0.18,31.333333333333332
1989-03-27,5.65,0.18,31.388888888888893
1989-03-28,5.65,0.18,31.388888888888893
1989-03-29,5.71,0.18,31.72222222222222
1989-03-30,5.73,0.18,31.833333333333336
1989-03-31,5.83,0.18,32.38888888888889
1989-04-03,5.8,0.18,32.22222222222222
1989-04-04,5.79,0.18,32.16666666666667
1989-04-05,5.79,0.18,32.16666666666667
1989-04-06,5.8,0.18,32.22222222222222
1989-04-07,5.8,0.18,32.22222222222222
1989-04-10,5.8,0.18,32.22222222222222
1989-04-11,5.8,0.18,32.22222222222222
1989-04-12,5.78,0.18,32.111111111111114
1989-04-13,5.74,0.18,31.888888888888893
1989-04-14,5.7,0.18,31.666666666666668
1989-04-17,5.68,0.18,31.555555555555554
1989-04-18,5.71,0.18,31.72222222222222
1989-04-19,5.75,0.18,31.944444444444446
1989-04-20,5.75,0.18,31.944444444444446
1989-04-21,5.79,0.18,32.16666666666667
1989-04-24,5.8,0.18,32.22222222222222
1989-04-25,5.74,0.18,31.888888888888893
1989-04-26,5.73,0.18,31.833333333333336
1989-04-27,5.6,0.18,31.11111111111111
1989-04-28,5.66,0.18,31.444444444444446
1989-05-01,5.64,0.18,31.333333333333332
1989-05-02,5.63,0.18,31.27777777777778
1989-05-03,5.66,0.18,31.444444444444446
1989-05-04,5.7,0.18,31.666666666666668
1989-05-05,5.75,0.18,31.944444444444446
1989-05-08,5.79,0.18,32.16666666666667
1989-05-09,5.79,0.18,32.16666666666667
1989-05-10,5.8,0.18,32.22222222222222
1989-05-11,5.8,0.18,32.22222222222222
1989-05-12,5.78,0.18,32.111111111111114
1989-05-15,5.81,0.18,32.27777777777778
1989-05-16,5.8,0.18,32.22222222222222
1989-05-17,5.81,0.18,32.27777777777778
1989-05-18,5.84,0.18,32.44444444444444
1989-05-19,5.85,0.18,32.5
1989-05-22,5.91,0.18,32.833333333333336
1989-05-23,5.94,0.18,33.0
1989-05-24,5.94,0.18,33.0
1989-05-25,5.96,0.18,33.111111111111114
1989-05-26,5.99,0.18,33.27777777777778
1989-05-30,6.01,0.18,33.388888888888886
1989-05-31,6.01,0.18,33.388888888888886
1989-06-01,6.13,0.18,34.05555555555556
1989-06-02,6.13,0.18,34.05555555555556
1989-06-05,6.13,0.18,34.05555555555556
1989-06-06,6.13,0.18,34.05555555555556
1989-06-07,6.14,0.18,34.11111111111111
1989-06-08,6.1,0.18,33.888888888888886
1989-06-09,6.13,0.18,34.05555555555556
1989-06-12,6.13,0.18,34.05555555555556
1989-06-13,6.14,0.18,34.11111111111111
1989-06-14,6.18,0.18,34.333333333333336
1989-06-15,6.28,0.18,34.88888888888889
1989-06-16,6.3,0.18,35.0
1989-06-19,6.3,0.18,35.0
1989-06-20,6.33,0.18,35.16666666666667
1989-06-21,6.3,0.18,35.0
1989-06-22,6.3,0.18,35.0
1989-06-23,6.29,0.18,34.94444444444444
1989-06-26,6.35,0.18,35.27777777777778
1989-06-27,6.36,0.18,35.333333333333336
1989-06-28,6.39,0.18,35.5
1989-06-29,6.38,0.18,35.44444444444444
1989-06-30,6.39,0.18,35.5
1989-07-03,6.41,0.18,35.611111111111114
1989-07-05,6.54,0.18,36.333333333333336
1989-07-06,6.49,0.18,36.05555555555556
1989-07-07,6.45,0.18,35.833333333333336
1989-07-10,6.44,0.18,35.77777777777778
1989-07-11,6.44,0.18,35.77777777777778
1989-07-12,6.44,0.18,35.77777777777778
1989-07-13,6.49,0.18,36.05555555555556
1989-07-14,6.46,0.18,35.88888888888889
1989-07-17,6.46,0.18,35.88888888888889
1989-07-18,6.49,0.18,36.05555555555556
1989-07-19,6.48,0.18,36.00000000000001
1989-07-20,6.48,0.18,36.00000000000001
1989-07-21,6.48,0.18,36.00000000000001
1989-07-24,6.5,0.18,36.111111111111114
1989-07-25,6.54,0.18,36.333333333333336
1989-07-26,6.56,0.18,36.44444444444444
1989-07-27,6.54,0.18,36.333333333333336
1989-07-28,6.7,0.18,37.22222222222222
1989-07-31,6.7,0.18,37.22222222222222
1989-08-01,6.68,0.18,37.111111111111114
1989-08-02,6.7,0.18,37.22222222222222
1989-08-03,6.7,0.18,37.22222222222222
1989-08-04,6.93,0.18,38.5
1989-08-07,6.9,0.18,38.333333333333336
1989-08-08,6.93,0.18,38.5
1989-08-09,6.86,0.18,38.111111111111114
1989-08-10,6.9,0.18,38.333333333333336
1989-08-11,7.14,0.18,39.666666666666664
1989-08-14,7.18,0.18,39.888888888888886
1989-08-15,7.18,0.18,39.888888888888886
1989-08-16,7.15,0.18,39.72222222222223
1989-08-17,7.13,0.18,39.611111111111114
1989-08-18,7.16,0.18,39.77777777777778
1989-08-21,7.1,0.18,39.44444444444444
1989-08-22,7.08,0.18,39.333333333333336
1989-08-23,7.04,0.18,39.111111111111114
1989-08-24,7.05,0.18,39.166666666666664
1989-08-25,7.01,0.18,38.94444444444444
1989-08-28,7.0,0.18,38.88888888888889
1989-08-29,6.95,0.18,38.611111111111114
1989-08-30,6.95,0.18,38.611111111111114
1989-08-31,6.95,0.18,38.611111111111114
1989-09-01,6.9,0.18,38.333333333333336
1989-09-05,6.85,0.18,38.05555555555556
1989-09-06,6.8,0.18,37.77777777777778
1989-09-07,6.81,0.18,37.833333333333336
1989-09-08,6.85,0.18,38.05555555555556
1989-09-11,6.89,0.18,38.27777777777778
1989-09-12,6.84,0.18,38.0
1989-09-13,6.84,0.18,38.0
1989-09-14,6.81,0.18,37.833333333333336
1989-09-15,6.85,0.18,38.05555555555556
1989-09-18,6.9,0.18,38.333333333333336
1989-09-19,6.9,0.18,38.333333333333336
1989-09-20,6.94,0.18,38.55555555555556
1989-09-21,6.94,0.18,38.55555555555556
1989-09-22,6.91,0.18,38.38888888888889
1989-09-25,6.89,0.18,38.27777777777778
1989-09-26,6.84,0.18,38.0
1989-09-27,6.84,0.18,38.0
1989-09-28,6.8,0.18,37.77777777777778
1989-09-29,6.89,0.18,38.27777777777778
1989-10-02,7.05,0.18,39.166666666666664
1989-10-03,7.1,0.18,39.44444444444444
1989-10-04,7.13,0.18,39.611111111111114
1989-10-05,7.16,0.18,39.77777777777778
1989-10-06,7.2,0.18,40.0
1989-10-09,7.2,0.18,40.0
1989-10-10,7.15,0.18,39.72222222222223
1989-10-11,7.14,0.18,39.666666666666664
1989-10-12,7.14,0.18,39.666666666666664
1989-10-13,7.1,0.18,39.44444444444444
1989-10-16,6.98,0.18,38.77777777777778
1989-10-17,7.01,0.18,38.94444444444444
1989-10-18,6.98,0.18,38.77777777777778
1989-10-19,6.93,0.18,38.5
1989-10-20,6.95,0.18,38.611111111111114
1989-10-23,7.0,0.18,38.88888888888889
1989-10-24,6.98,0.18,38.77777777777778
1989-10-25,6.93,0.18,38.5
1989-10-26,6.9,0.18,38.333333333333336
1989-10-27,6.89,0.18,38.27777777777778
1989-10-30,6.88,0.18,38.22222222222222
1989-10-31,6.84,0.18,38.0
1989-11-01,6.84,0.18,38.0
1989-11-02,6.8,0.18,37.77777777777778
1989-11-03,6.8,0.18,37.77777777777778
1989-11-06,6.76,0.18,37.55555555555556
1989-11-07,6.75,0.18,37.5
1989-11-08,6.74,0.18,37.44444444444445
1989-11-09,6.76,0.18,37.55555555555556
1989-11-10,6.79,0.18,37.72222222222222
1989-11-13,6.78,0.18,37.66666666666667
1989-11-14,6.75,0.18,37.5
1989-11-15,6.69,0.18,37.16666666666667
1989-11-16,6.69,0.18,37.16666666666667
1989-11-17,6.73,0.18,37.38888888888889
1989-11-20,6.71,0.18,37.27777777777778
1989-11-21,6.71,0.18,37.27777777777778
1989-11-22,6.71,0.18,37.27777777777778
1989-11-24,6.73,0.18,37.38888888888889
1989-11-27,6.7,0.18,37.22222222222222
1989-11-28,6.73,0.18,37.38888888888889
1989-11-29,6.73,0.18,37.38888888888889
1989-11-30,6.69,0.18,37.16666666666667
1989-12-01,6.63,0.18,36.833333333333336
1989-12-04,6.59,0.18,36.611111111111114
1989-12-05,6.54,0.18,36.333333333333336
1989-12-06,6.49,0.18,36.05555555555556
1989-12-07,6.4,0.18,35.55555555555556
1989-12-08,6.4,0.18,35.55555555555556
1989-12-11,6.38,0.18,35.44444444444444
1989-12-12,6.33,0.18,35.16666666666667
1989-12-13,6.25,0.18,34.72222222222222
1989-12-14,6.19,0.18,34.38888888888889
1989-12-15,6.14,0.18,34.11111111111111
1989-12-18,6.13,0.18,34.05555555555556
1989-12-19,6.11,0.18,33.94444444444445
1989-12-20,6.05,0.18,33.611111111111114
1989-12-21,6.24,0.18,34.66666666666667
1989-12-22,6.2,0.18,34.44444444444445
1989-12-26,6.23,0.18,34.611111111111114
1989-12-27,6.26,0.18,34.77777777777778
1989-12-28,6.35,0.18,35.27777777777778
1989-12-29,6.58,0.18,36.55555555555556
1990-01-02,6.56,0.18,36.44444444444444
1990-01-03,6.56,0.18,36.44444444444444
1990-01-04,6.6,0.18,36.666666666666664
1990-01-05,6.75,0.18,37.5
1990-01-08,6.73,0.18,37.38888888888889
1990-01-09,6.71,0.18,37.27777777777778
1990-01-10,6.69,0.18,37.16666666666667
1990-01-11,6.66,0.18,37.0
1990-01-12,6.61,0.18,36.72222222222223
1990-01-15,6.55,0.18,36.388888888888886
1990-01-16,6.53,0.18,36.27777777777778
1990-01-17,6.53,0.18,36.27777777777778
1990-01-18,6.49,0.18,36.05555555555556
1990-01-19,6.49,0.18,36.05555555555556
1990-01-22,6.49,0.18,36.05555555555556
1990-01-23,6.46,0.18,35.88888888888889
1990-01-24,6.38,0.18,35.44444444444444
1990-01-25,6.39,0.18,35.5
1990-01-26,6.33,0.18,35.16666666666667
1990-01-29,6.41,0.18,35.611111111111114
1990-01-30,6.45,0.18,35.833333333333336
1990-01-31,6.43,0.18,35.72222222222222
1990-02-01,6.44,0.18,35.77777777777778
1990-02-02,6.5,0.18,36.111111111111114
1990-02-05,6.49,0.18,36.05555555555556
1990-02-06,6.48,0.18,36.00000000000001
1990-02-07,6.45,0.18,35.833333333333336
1990-02-08,6.45,0.18,35.833333333333336
1990-02-09,6.5,0.18,36.111111111111114
1990-02-12,6.53,0.18,36.27777777777778
1990-02-13,6.51,0.18,36.166666666666664
1990-02-14,6.5,0.18,36.111111111111114
1990-02-15,6.5,0.18,36.111111111111114
1990-02-16,6.41,0.18,35.611111111111114
1990-02-20,6.4,0.18,35.55555555555556
1990-02-21,6.4,0.18,35.55555555555556
1990-02-22,6.44,0.18,35.77777777777778
1990-02-23,6.4,0.18,35.55555555555556
1990-02-26,6.38,0.18,35.44444444444444
1990-02-27,6.34,0.18,35.22222222222222
1990-02-28,6.35,0.18,35.27777777777778
1990-03-01,6.39,0.18,35.5
1990-03-02,6.4,0.18,35.55555555555556
1990-03-05,6.4,0.18,35.55555555555556
1990-03-06,6.4,0.18,35.55555555555556
1990-03-07,6.44,0.18,35.77777777777778
1990-03-08,6.44,0.18,35.77777777777778
1990-03-09,6.48,0.18,36.00000000000001
1990-03-12,6.48,0.18,36.00000000000001
1990-03-13,6.49,0.18,36.05555555555556
1990-03-14,6.49,0.18,36.05555555555556
1990-03-15,6.55,0.18,36.388888888888886
1990-03-16,6.51,0.18,36.166666666666664
1990-03-19,6.51,0.18,36.166666666666664
1990-03-20,6.49,0.18,36.05555555555556
1990-03-21,6.51,0.18,36.166666666666664
1990-03-22,6.5,0.18,36.111111111111114
1990-03-23,6.55,0.18,36.388888888888886
1990-03-26,6.53,0.18,36.27777777777778
1990-03-27,6.48,0.18,36.00000000000001
1990-03-28,6.48,0.18,36.00000000000001
1990-03-29,6.53,0.18,36.27777777777778
1990-03-30,6.55,0.18,36.388888888888886
1990-04-02,6.58,0.18,36.55555555555556
1990-04-03,6.55,0.18,36.388888888888886
1990-04-04,6.48,0.18,36.00000000000001
1990-04-05,6.4,0.18,35.55555555555556
1990-04-06,6.39,0.18,35.5
1990-04-09,6.39,0.18,35.5
1990-04-10,6.35,0.18,35.27777777777778
1990-04-11,6.34,0.18,35.22222222222222
1990-04-12,6.33,0.18,35.16666666666667
1990-04-16,6.28,0.18,34.88888888888889
1990-04-17,6.35,0.18,35.27777777777778
1990-04-18,6.35,0.18,35.27777777777778
1990-04-19,6.33,0.18,35.16666666666667
1990-04-20,6.35,0.18,35.27777777777778
1990-04-23,6.31,0.18,35.05555555555556
1990-04-24,6.31,0.18,35.05555555555556
1990-04-25,6.45,0.18,35.833333333333336
1990-04-26,6.45,0.18,35.833333333333336
1990-04-27,6.45,0.18,35.833333333333336
1990-04-30,6.49,0.18,36.05555555555556
1990-05-01,6.48,0.18,36.00000000000001
1990-05-02,6.43,0.18,35.72222222222222
1990-05-03,6.41,0.18,35.611111111111114
1990-05-04,6.41,0.18,35.611111111111114
1990-05-07,6.43,0.18,35.72222222222222
1990-05-08,6.41,0.18,35.611111111111114
1990-05-09,6.45,0.18,35.833333333333336
1990-05-10,6.46,0.18,35.88888888888889
1990-05-11,6.49,0.18,36.05555555555556
1990-05-14,6.53,0.18,36.27777777777778
1990-05-15,6.54,0.18,36.333333333333336
1990-05-16,6.51,0.18,36.166666666666664
1990-05-17,6.55,0.18,36.388888888888886
1990-05-18,6.55,0.18,36.388888888888886
1990-05-21,6.54,0.18,36.333333333333336
1990-05-22,6.59,0.18,36.611111111111114
1990-05-23,6.63,0.18,36.833333333333336
1990-05-24,6.63,0.18,36.833333333333336
1990-05-25,6.61,0.18,36.72222222222223
1990-05-29,6.65,0.18,36.94444444444445
1990-05-30,6.59,0.18,36.611111111111114
1990-05-31,6.56,0.18,36.44444444444444
1990-06-01,6.59,0.18,36.611111111111114
1990-06-04,6.6,0.18,36.666666666666664
1990-06-05,6.6,0.18,36.666666666666664
1990-06-06,6.6,0.18,36.666666666666664
1990-06-07,6.59,0.18,36.611111111111114
1990-06-08,6.6,0.18,36.666666666666664
1990-06-11,6.6,0.18,36.666666666666664
1990-06-12,6.63,0.18,36.833333333333336
1990-06-13,6.63,0.18,36.833333333333336
1990-06-14,6.59,0.18,36.611111111111114
1990-06-15,6.56,0.18,36.44444444444444
1990-06-18,6.56,0.18,36.44444444444444
1990-06-19,6.53,0.18,36.27777777777778
1990-06-20,6.44,0.18,35.77777777777778
1990-06-21,6.36,0.18,35.333333333333336
1990-06-22,6.29,0.18,34.94444444444444
1990-06-25,6.21,0.18,34.5
1990-06-26,6.2,0.18,34.44444444444445
1990-06-27,6.2,0.18,34.44444444444445
1990-06-28,6.19,0.18,34.38888888888889
1990-06-29,6.24,0.18,34.66666666666667
1990-07-02,6.3,0.18,35.0
1990-07-03,6.29,0.18,34.94444444444444
1990-07-05,6.2,0.18,34.44444444444445
1990-07-06,6.26,0.18,34.77777777777778
1990-07-09,6.24,0.18,34.66666666666667
1990-07-10,6.24,0.18,34.66666666666667
1990-07-11,6.24,0.18,34.66666666666667
1990-07-12,6.24,0.18,34.66666666666667
1990-07-13,6.26,0.18,34.77777777777778
1990-07-16,6.25,0.18,34.72222222222222
1990-07-17,6.24,0.18,34.66666666666667
1990-07-18,6.23,0.18,34.611111111111114
1990-07-19,6.23,0.18,34.611111111111114
1990-07-20,6.16,0.18,34.22222222222222
1990-07-23,6.16,0.18,34.22222222222222
1990-07-24,6.13,0.18,34.05555555555556
1990-07-25,6.04,0.18,33.55555555555556
1990-07-26,6.01,0.18,33.388888888888886
1990-07-27,6.0,0.18,33.333333333333336
1990-07-30,5.76,0.18,32.0
1990-07-31,5.83,0.18,32.38888888888889
1990-08-01,5.84,0.18,32.44444444444444
1990-08-02,5.83,0.18,32.38888888888889
1990-08-03,5.81,0.18,32.27777777777778
1990-08-06,5.73,0.18,31.833333333333336
1990-08-07,5.66,0.18,31.444444444444446
1990-08-08,5.68,0.18,31.555555555555554
1990-08-09,5.68,0.18,31.555555555555554
1990-08-10,5.65,0.18,31.388888888888893
1990-08-13,5.7,0.18,31.666666666666668
1990-08-14,5.65,0.18,31.388888888888893
1990-08-15,5.65,0.18,31.388888888888893
1990-08-16,5.64,0.18,31.333333333333332
1990-08-17,5.56,0.18,30.88888888888889
1990-08-20,5.5,0.18,30.555555555555557
1990-08-21,5.25,0.18,29.166666666666668
1990-08-22,5.2,0.18,28.88888888888889
1990-08-23,5.13,0.18,28.5
1990-08-24,5.2,0.18,28.88888888888889
1990-08-27,5.38,0.18,29.88888888888889
1990-08-28,5.39,0.18,29.944444444444443
1990-08-29,5.4,0.18,30.000000000000004
1990-08-30,5.38,0.18,29.88888888888889
1990-08-31,5.4,0.18,30.000000000000004
1990-09-04,5.36,0.18,29.777777777777782
1990-09-05,5.38,0.18,29.88888888888889
1990-09-06,5.38,0.18,29.88888888888889
1990-09-07,5.35,0.18,29.72222222222222
1990-09-10,5.4,0.18,30.000000000000004
1990-09-11,5.35,0.18,29.72222222222222
1990-09-12,5.34,0.18,29.666666666666668
1990-09-13,5.34,0.18,29.666666666666668
1990-09-14,5.34,0.18,29.666666666666668
1990-09-17,5.3,0.18,29.444444444444443
1990-09-18,5.36,0.18,29.777777777777782
1990-09-19,5.36,0.18,29.777777777777782
1990-09-20,5.34,0.18,29.666666666666668
1990-09-21,5.28,0.18,29.333333333333336
1990-09-24,5.15,0.18,28.611111111111114
1990-09-25,5.11,0.18,28.388888888888893
1990-09-26,4.96,0.18,27.555555555555557
1990-09-27,4.96,0.18,27.555555555555557
1990-09-28,4.98,0.18,27.66666666666667
1990-10-01,5.05,0.18,28.055555555555557
1990-10-02,5.1,0.18,28.333333333333332
1990-10-03,5.05,0.18,28.055555555555557
1990-10-04,5.01,0.18,27.833333333333332
1990-10-05,5.01,0.18,27.833333333333332
1990-10-08,5.01,0.18,27.833333333333332
1990-10-09,5.0,0.18,27.77777777777778
1990-10-10,5.04,0.18,28.0
1990-10-11,4.95,0.18,27.500000000000004
1990-10-12,4.9,0.18,27.222222222222225
1990-10-15,4.95,0.18,27.500000000000004
1990-10-16,4.9,0.18,27.222222222222225
1990-10-17,4.9,0.18,27.222222222222225
1990-10-18,4.88,0.18,27.11111111111111
1990-10-19,4.91,0.18,27.27777777777778
1990-10-22,4.9,0.18,27.222222222222225
1990-10-23,4.85,0.18,26.944444444444443
1990-10-24,4.85,0.18,26.944444444444443
1990-10-25,4.85,0.18,26.944444444444443
1990-10-26,4.85,0.18,26.944444444444443
1990-10-29,4.8,0.18,26.666666666666668
1990-10-30,4.8,0.18,26.666666666666668
1990-10-31,4.73,0.18,26.277777777777782
1990-11-01,4.75,0.18,26.38888888888889
1990-11-02,4.89,0.18,27.166666666666664
1990-11-05,4.9,0.18,27.222222222222225
1990-11-06,4.9,0.18,27.222222222222225
1990-11-07,5.0,0.18,27.77777777777778
1990-11-08,4.98,0.18,27.66666666666667
1990-11-09,4.9,0.18,27.222222222222225
1990-11-12,5.03,0.18,27.944444444444446
1990-11-13,5.06,0.18,28.11111111111111
1990-11-14,5.13,0.18,28.5
1990-11-15,5.15,0.18,28.611111111111114
1990-11-16,5.11,0.18,28.388888888888893
1990-11-19,5.16,0.18,28.666666666666668
1990-11-20,5.2,0.18,28.88888888888889
1990-11-21,5.23,0.18,29.05555555555556
1990-11-23,5.23,0.18,29.05555555555556
1990-11-26,5.21,0.18,28.944444444444446
1990-11-27,5.21,0.18,28.944444444444446
1990-11-28,5.19,0.18,28.833333333333336
1990-11-29,5.25,0.18,29.166666666666668
1990-11-30,5.3,0.18,29.444444444444443
1990-12-03,5.48,0.18,30.444444444444446
1990-12-04,5.45,0.18,30.27777777777778
1990-12-05,5.5,0.18,30.555555555555557
1990-12-06,5.6,0.18,31.11111111111111
1990-12-07,5.6,0.18,31.11111111111111
1990-12-10,5.55,0.18,30.833333333333332
1990-12-11,5.5,0.18,30.555555555555557
1990-12-12,5.5,0.18,30.555555555555557
1990-12-13,5.5,0.18,30.555555555555557
1990-12-14,5.46,0.18,30.333333333333336
1990-12-17,5.45,0.18,30.27777777777778
1990-12-18,5.4,0.18,30.000000000000004
1990-12-19,5.45,0.18,30.27777777777778
1990-12-20,5.45,0.18,30.27777777777778
1990-12-21,5.43,0.18,30.166666666666668
1990-12-24,5.41,0.18,30.055555555555557
1990-12-26,5.45,0.18,30.27777777777778
1990-12-27,5.46,0.18,30.333333333333336
1990-12-28,5.5,0.18,30.555555555555557
1990-12-31,5.48,0.18,30.444444444444446
1991-01-02,5.48,0.18,30.444444444444446
1991-01-03,5.51,0.18,30.61111111111111
1991-01-04,5.55,0.18,30.833333333333332
1991-01-07,5.48,0.18,30.444444444444446
1991-01-08,5.48,0.18,30.444444444444446
1991-01-09,5.5,0.18,30.555555555555557
1991-01-10,5.44,0.18,30.222222222222225
1991-01-11,5.35,0.18,29.72222222222222
1991-01-14,5.35,0.18,29.72222222222222
1991-01-15,5.3,0.18,29.444444444444443
1991-01-16,5.3,0.18,29.444444444444443
1991-01-17,5.3,0.18,29.444444444444443
1991-01-18,5.3,0.18,29.444444444444443
1991-01-21,5.3,0.18,29.444444444444443
1991-01-22,5.25,0.18,29.166666666666668
1991-01-23,5.25,0.18,29.166666666666668
1991-01-24,5.25,0.18,29.166666666666668
1991-01-25,5.3,0.18,29.444444444444443
1991-01-28,5.3,0.18,29.444444444444443
1991-01-29,5.35,0.18,29.72222222222222
1991-01-30,5.38,0.18,29.88888888888889
1991-01-31,5.5,0.18,30.555555555555557
1991-02-01,5.6,0.18,31.11111111111111
1991-02-04,5.95,0.18,33.05555555555556
1991-02-05,6.1,0.18,33.888888888888886
1991-02-06,6.15,0.18,34.16666666666667
1991-02-07,6.08,0.18,33.77777777777778
1991-02-08,6.1,0.18,33.888888888888886
1991-02-11,6.15,0.18,34.16666666666667
1991-02-12,6.18,0.18,34.333333333333336
1991-02-13,6.15,0.18,34.16666666666667
1991-02-14,6.14,0.18,34.11111111111111
1991-02-15,6.2,0.18,34.44444444444445
1991-02-19,6.34,0.18,35.22222222222222
1991-02-20,6.28,0.18,34.88888888888889
1991-02-21,6.26,0.18,34.77777777777778
1991-02-22,6.25,0.18,34.72222222222222
1991-02-25,6.28,0.18,34.88888888888889
1991-02-26,6.35,0.18,35.27777777777778
1991-02-27,6.28,0.18,34.88888888888889
1991-02-28,6.3,0.18,35.0
1991-03-01,6.3,0.18,35.0
1991-03-04,6.48,0.18,36.00000000000001
1991-03-05,6.53,0.18,36.27777777777778
1991-03-06,6.54,0.18,36.333333333333336
1991-03-07,6.53,0.18,36.27777777777778
1991-03-08,6.58,0.18,36.55555555555556
1991-03-11,6.65,0.18,36.94444444444445
1991-03-12,6.63,0.18,36.833333333333336
1991-03-13,6.55,0.18,36.388888888888886
1991-03-14,6.91,0.18,38.38888888888889
1991-03-15,6.9,0.18,38.333333333333336
1991-03-18,6.96,0.18,38.66666666666667
1991-03-19,6.93,0.18,38.5
1991-03-20,6.94,0.18,38.55555555555556
1991-03-21,6.9,0.18,38.333333333333336
1991-03-22,6.94,0.18,38.55555555555556
1991-03-25,7.0,0.18,38.88888888888889
1991-03-26,7.1,0.18,39.44444444444444
1991-03-27,7.11,0.18,39.5
1991-03-28,7.08,0.18,39.333333333333336
1991-04-01,7.13,0.18,39.611111111111114
1991-04-02,7.11,0.18,39.5
1991-04-03,7.13,0.18,39.611111111111114
1991-04-04,7.15,0.18,39.72222222222223
1991-04-05,7.2,0.18,40.0
1991-04-08,7.23,0.18,40.16666666666667
1991-04-09,7.28,0.18,40.44444444444445
1991-04-10,7.28,0.18,40.44444444444445
1991-04-11,7.4,0.18,41.111111111111114
1991-04-12,7.4,0.18,41.111111111111114
1991-04-15,7.45,0.18,41.38888888888889
1991-04-16,7.7,0.18,42.77777777777778
1991-04-17,7.7,0.18,42.77777777777778
1991-04-18,7.7,0.18,42.77777777777778
1991-04-19,7.63,0.18,42.38888888888889
1991-04-22,7.6,0.18,42.22222222222222
1991-04-23,7.6,0.18,42.22222222222222
1991-04-24,7.65,0.18,42.5
1991-04-25,7.61,0.18,42.27777777777778
1991-04-26,7.65,0.18,42.5
1991-04-29,7.63,0.18,42.38888888888889
1991-04-30,7.73,0.18,42.94444444444445
