date,AVGO,AVGO_EPS,PE Ratio
2014-08-15,74.79,0.64,116.85937500000001
2014-08-18,75.37,0.64,117.765625
2014-08-19,75.62,0.64,118.15625
2014-08-20,76.38,0.64,119.34374999999999
2014-08-21,76.27,0.64,119.17187499999999
2014-08-22,76.21,0.64,119.07812499999999
2014-08-25,75.77,0.64,118.39062499999999
2014-08-26,75.96,0.64,118.68749999999999
2014-08-27,76.16,0.64,118.99999999999999
2014-08-28,76.36,0.64,119.3125
2014-08-29,82.09,0.64,128.265625
2014-09-02,85.02,0.64,132.84375
2014-09-03,85.39,0.64,133.421875
2014-09-04,86.09,0.64,134.515625
2014-09-05,87.88,0.64,137.3125
2014-09-08,88.19,0.64,137.796875
2014-09-09,88.41,0.64,138.140625
2014-09-10,89.0,0.64,139.0625
2014-09-11,89.07,0.64,139.171875
2014-09-12,87.85,-0.22,-399.3181818181818
2014-09-15,86.71,-0.22,-394.1363636363636
2014-09-16,87.92,-0.22,-399.6363636363636
2014-09-17,87.74,-0.22,-398.8181818181818
2014-09-18,89.52,-0.22,-406.9090909090909
2014-09-19,89.1,-0.22,-405.0
2014-09-22,87.18,-0.22,-396.2727272727273
2014-09-23,87.56,-0.22,-398.0
2014-09-24,89.02,-0.22,-404.6363636363636
2014-09-25,86.46,-0.22,-392.99999999999994
2014-09-26,87.5,-0.22,-397.72727272727275
2014-09-29,87.11,-0.22,-395.95454545454544
2014-09-30,87.0,-0.22,-395.45454545454544
2014-10-01,85.54,-0.22,-388.81818181818187
2014-10-02,83.21,-0.22,-378.2272727272727
2014-10-03,83.47,-0.22,-379.4090909090909
2014-10-06,82.88,-0.22,-376.7272727272727
2014-10-07,81.03,-0.22,-368.3181818181818
2014-10-08,83.3,-0.22,-378.6363636363636
2014-10-09,80.6,-0.22,-366.3636363636363
2014-10-10,71.36,-0.22,-324.3636363636364
2014-10-13,69.04,-0.22,-313.81818181818187
2014-10-14,72.02,-0.22,-327.3636363636363
2014-10-15,72.55,-0.22,-329.77272727272725
2014-10-16,75.6,-0.22,-343.6363636363636
2014-10-17,77.15,-0.22,-350.6818181818182
2014-10-20,77.99,-0.22,-354.5
2014-10-21,82.38,-0.22,-374.45454545454544
2014-10-22,80.86,-0.22,-367.54545454545456
2014-10-23,81.38,-0.22,-369.9090909090909
2014-10-24,81.85,-0.22,-372.0454545454545
2014-10-27,81.57,-0.22,-370.77272727272725
2014-10-28,84.2,-0.22,-382.72727272727275
2014-10-29,84.88,-0.22,-385.8181818181818
2014-10-30,82.39,-0.22,-374.5
2014-10-31,86.25,-0.22,-392.04545454545456
2014-11-03,86.34,-0.22,-392.4545454545455
2014-11-04,85.36,-0.22,-388.0
2014-11-05,86.71,-0.22,-394.1363636363636
2014-11-06,87.63,-0.22,-398.3181818181818
2014-11-07,85.04,-0.22,-386.54545454545456
2014-11-10,85.91,-0.22,-390.5
2014-11-11,86.16,-0.22,-391.6363636363636
2014-11-12,87.05,-0.22,-395.6818181818182
2014-11-13,87.45,-0.22,-397.5
2014-11-14,89.02,-0.22,-404.6363636363636
2014-11-17,88.52,-0.22,-402.3636363636363
2014-11-18,91.41,-0.22,-415.5
2014-11-19,89.25,-0.22,-405.6818181818182
2014-11-20,89.93,-0.22,-408.7727272727273
2014-11-21,90.21,-0.22,-410.0454545454545
2014-11-24,91.14,-0.22,-414.27272727272725
2014-11-25,91.15,-0.22,-414.31818181818187
2014-11-26,93.78,-0.22,-426.27272727272725
2014-11-28,93.4,-0.22,-424.54545454545456
2014-12-01,90.95,-0.22,-413.40909090909093
2014-12-02,92.2,-0.22,-419.0909090909091
2014-12-03,95.13,-0.22,-432.4090909090909
2014-12-04,103.07,-0.22,-468.49999999999994
2014-12-05,103.99,-0.22,-472.68181818181813
2014-12-08,100.71,-0.22,-457.77272727272725
2014-12-09,102.64,-0.22,-466.54545454545456
2014-12-10,99.25,-0.22,-451.1363636363636
2014-12-11,100.55,-0.22,-457.0454545454545
2014-12-12,99.2,-0.22,-450.90909090909093
2014-12-15,98.21,-0.22,-446.4090909090909
2014-12-16,97.33,-0.22,-442.4090909090909
2014-12-17,98.99,-0.22,-449.95454545454544
2014-12-18,101.65,-0.22,-462.04545454545456
2014-12-19,100.15,-0.22,-455.22727272727275
2014-12-22,101.41,-0.22,-460.95454545454544
2014-12-23,100.78,-0.22,-458.0909090909091
2014-12-24,100.72,-0.22,-457.8181818181818
2014-12-26,100.62,-0.22,-457.3636363636364
2014-12-29,101.29,-0.22,-460.40909090909093
2014-12-30,100.85,-0.22,-458.4090909090909
2014-12-31,100.59,-0.22,-457.22727272727275
2015-01-02,100.09,-0.22,-454.9545454545455
2015-01-05,98.49,-0.22,-447.68181818181813
2015-01-06,96.25,-0.22,-437.5
2015-01-07,98.85,-0.22,-449.3181818181818
2015-01-08,103.79,-0.22,-471.7727272727273
2015-01-09,104.9,-0.22,-476.81818181818187
2015-01-12,103.16,-0.22,-468.9090909090909
2015-01-13,102.58,-0.22,-466.27272727272725
2015-01-14,103.39,-0.22,-469.95454545454544
2015-01-15,101.32,-0.22,-460.5454545454545
2015-01-16,103.82,-0.22,-471.9090909090909
2015-01-20,104.87,-0.22,-476.6818181818182
2015-01-21,105.38,-0.22,-479.0
2015-01-22,105.2,-0.22,-478.1818181818182
2015-01-23,106.98,-0.22,-486.2727272727273
2015-01-26,106.73,-0.22,-485.1363636363636
2015-01-27,104.79,-0.22,-476.31818181818187
2015-01-28,105.0,-0.22,-477.27272727272725
2015-01-29,106.53,-0.22,-484.22727272727275
2015-01-30,102.88,-0.22,-467.6363636363636
2015-02-02,102.42,-0.22,-465.54545454545456
2015-02-03,103.2,-0.22,-469.0909090909091
2015-02-04,104.8,-0.22,-476.3636363636364
2015-02-05,106.2,-0.22,-482.72727272727275
2015-02-06,104.74,-0.22,-476.09090909090907
2015-02-09,102.24,-0.22,-464.7272727272727
2015-02-10,107.04,-0.22,-486.54545454545456
2015-02-11,107.94,-0.22,-490.6363636363636
2015-02-12,109.7,-0.22,-498.6363636363636
2015-02-13,110.15,-0.22,-500.6818181818182
2015-02-17,110.87,-0.22,-503.9545454545455
2015-02-18,110.0,-0.22,-500.0
2015-02-19,110.9,-0.22,-504.0909090909091
2015-02-20,112.06,-0.22,-509.3636363636364
2015-02-23,112.85,-0.22,-512.9545454545454
2015-02-24,113.18,-0.22,-514.4545454545455
2015-02-25,112.68,-0.22,-512.1818181818182
2015-02-26,129.25,-0.22,-587.5
2015-02-27,127.62,-0.22,-580.0909090909091
2015-03-02,129.02,-0.22,-586.4545454545455
2015-03-03,128.22,-0.22,-582.8181818181818
2015-03-04,129.4,-0.22,-588.1818181818182
2015-03-05,130.57,-0.22,-593.5
2015-03-06,127.89,-0.22,-581.3181818181819
2015-03-09,127.12,-0.22,-577.8181818181819
2015-03-10,125.12,-0.22,-568.7272727272727
2015-03-11,124.66,-0.22,-566.6363636363636
2015-03-12,126.12,-0.22,-573.2727272727273
2015-03-13,125.0,-0.22,-568.1818181818181
2015-03-16,129.87,-0.22,-590.3181818181819
2015-03-17,129.1,-0.22,-586.8181818181818
2015-03-18,130.44,-0.22,-592.9090909090909
2015-03-19,132.04,-0.22,-600.1818181818181
2015-03-20,133.29,-0.22,-605.8636363636364
2015-03-23,134.44,-0.22,-611.0909090909091
2015-03-24,133.12,-0.22,-605.0909090909091
2015-03-25,124.43,-0.22,-565.5909090909091
2015-03-26,124.71,-0.22,-566.8636363636364
2015-03-27,128.21,-0.22,-582.7727272727273
2015-03-30,130.55,-0.22,-593.409090909091
2015-03-31,126.98,-0.22,-577.1818181818182
2015-04-01,125.63,-0.22,-571.0454545454545
2015-04-02,125.02,-0.22,-568.2727272727273
2015-04-06,125.83,-0.22,-571.9545454545455
2015-04-07,125.65,-0.22,-571.1363636363636
2015-04-08,126.79,-0.22,-576.3181818181819
2015-04-09,127.22,-0.22,-578.2727272727273
2015-04-10,126.82,-0.22,-576.4545454545454
2015-04-13,125.35,-0.22,-569.7727272727273
2015-04-14,123.98,-0.22,-563.5454545454545
2015-04-15,125.9,-0.22,-572.2727272727273
2015-04-16,125.33,-0.22,-569.6818181818181
2015-04-17,121.85,-0.22,-553.8636363636364
2015-04-20,123.03,-0.22,-559.2272727272727
2015-04-21,123.1,-0.22,-559.5454545454545
2015-04-22,127.9,-0.22,-581.3636363636364
2015-04-23,124.07,-0.22,-563.9545454545454
2015-04-24,119.5,-0.22,-543.1818181818181
2015-04-27,120.15,-0.22,-546.1363636363636
2015-04-28,117.45,-0.22,-533.8636363636364
2015-04-29,117.03,-0.22,-531.9545454545455
2015-04-30,116.88,-0.22,-531.2727272727273
2015-05-01,122.8,-0.22,-558.1818181818181
2015-05-04,121.16,-0.22,-550.7272727272727
2015-05-05,116.79,-0.22,-530.8636363636364
2015-05-06,116.78,-0.22,-530.8181818181819
2015-05-07,122.48,-0.22,-556.7272727272727
2015-05-08,123.33,-0.22,-560.5909090909091
2015-05-11,122.81,-0.22,-558.2272727272727
2015-05-12,122.95,-0.22,-558.8636363636364
2015-05-13,123.13,-0.22,-559.6818181818181
2015-05-14,126.94,-0.22,-577.0
2015-05-15,127.87,-0.22,-581.2272727272727
2015-05-18,130.18,-0.22,-591.7272727272727
2015-05-19,129.47,-0.22,-588.5
2015-05-20,129.11,-0.22,-586.8636363636364
2015-05-21,129.59,-0.22,-589.0454545454545
2015-05-22,132.64,-0.22,-602.9090909090909
2015-05-26,131.3,-0.22,-596.8181818181819
2015-05-27,141.49,-0.22,-643.1363636363636
2015-05-28,142.38,-0.22,-647.1818181818181
2015-05-29,148.07,-0.22,-673.0454545454545
2015-06-01,146.62,-0.22,-666.4545454545455
2015-06-02,144.16,-0.22,-655.2727272727273
2015-06-03,143.06,-0.22,-650.2727272727273
2015-06-04,141.2,-0.22,-641.8181818181818
2015-06-05,143.81,-0.22,-653.6818181818182
2015-06-08,138.63,-0.22,-630.1363636363636
2015-06-09,140.21,-0.22,-637.3181818181819
2015-06-10,142.86,1.23,116.14634146341464
2015-06-11,141.99,1.23,115.43902439024392
2015-06-12,140.47,1.23,114.20325203252033
2015-06-15,143.12,1.23,116.35772357723577
2015-06-16,141.99,1.23,115.43902439024392
2015-06-17,140.69,1.23,114.3821138211382
2015-06-18,143.0,1.23,116.26016260162602
2015-06-19,142.89,1.23,116.17073170731706
2015-06-22,143.28,1.23,116.48780487804878
2015-06-23,141.64,1.23,115.15447154471543
2015-06-24,139.97,1.23,113.79674796747967
2015-06-25,139.23,1.23,113.1951219512195
2015-06-26,135.15,1.23,109.87804878048782
2015-06-29,132.01,1.23,107.32520325203251
2015-06-30,132.93,1.23,108.07317073170732
2015-07-01,135.5,1.23,110.16260162601627
2015-07-02,137.64,1.23,111.90243902439023
2015-07-06,134.2,1.23,109.10569105691056
2015-07-07,132.84,1.23,108.0
2015-07-08,128.05,1.23,104.10569105691059
2015-07-09,124.68,1.23,101.3658536585366
2015-07-10,129.84,1.23,105.5609756097561
2015-07-13,129.18,1.23,105.02439024390245
2015-07-14,132.3,1.23,107.56097560975611
2015-07-15,131.72,1.23,107.08943089430895
2015-07-16,134.7,1.23,109.51219512195121
2015-07-17,133.66,1.23,108.66666666666667
2015-07-20,134.64,1.23,109.46341463414633
2015-07-21,134.51,1.23,109.35772357723576
2015-07-22,129.59,1.23,105.35772357723577
2015-07-23,131.97,1.23,107.29268292682927
2015-07-24,128.48,1.23,104.45528455284553
2015-07-27,124.65,1.23,101.34146341463415
2015-07-28,128.42,1.23,104.40650406504064
2015-07-29,128.58,1.23,104.53658536585367
2015-07-30,127.65,1.23,103.78048780487805
2015-07-31,125.14,1.23,101.73983739837398
2015-08-03,125.8,1.23,102.27642276422765
2015-08-04,123.47,1.23,100.3821138211382
2015-08-05,124.75,1.23,101.42276422764228
2015-08-06,123.27,1.23,100.21951219512195
2015-08-07,122.55,1.23,99.63414634146342
2015-08-10,127.28,1.23,103.47967479674797
2015-08-11,124.21,1.23,100.98373983739837
2015-08-12,125.73,1.23,102.21951219512195
2015-08-13,124.19,1.23,100.96747967479675
2015-08-14,121.96,1.23,99.15447154471545
2015-08-17,125.52,1.23,102.04878048780488
2015-08-18,122.24,1.23,99.3821138211382
2015-08-19,121.45,1.23,98.739837398374
2015-08-20,115.03,1.23,93.52032520325203
2015-08-21,111.45,1.23,90.60975609756098
2015-08-24,109.94,1.23,89.3821138211382
2015-08-25,108.51,1.23,88.21951219512195
2015-08-26,116.2,1.23,94.47154471544715
2015-08-27,126.26,1.23,102.65040650406505
2015-08-28,127.62,1.23,103.75609756097562
2015-08-31,125.97,1.23,102.41463414634147
2015-09-01,119.37,1.23,97.04878048780488
2015-09-02,124.04,1.23,100.84552845528457
2015-09-03,123.77,1.23,100.6260162601626
2015-09-04,121.15,1.23,98.4959349593496
2015-09-08,129.16,1.23,105.0081300813008
2015-09-09,127.17,1.23,103.39024390243902
2015-09-10,128.72,1.17,110.01709401709402
2015-09-11,131.08,1.17,112.03418803418805
2015-09-14,131.19,1.17,112.12820512820514
2015-09-15,134.38,1.17,114.85470085470085
2015-09-16,131.49,1.17,112.3846153846154
2015-09-17,130.61,1.17,111.63247863247865
2015-09-18,127.59,1.17,109.05128205128206
2015-09-21,127.26,1.17,108.76923076923077
2015-09-22,124.7,1.17,106.5811965811966
2015-09-23,125.54,1.17,107.29914529914531
2015-09-24,124.1,1.17,106.06837606837607
2015-09-25,126.74,1.17,108.32478632478633
2015-09-28,120.85,1.17,103.2905982905983
2015-09-29,119.67,1.17,102.28205128205128
2015-09-30,125.01,1.17,106.84615384615385
2015-10-01,122.14,1.17,104.3931623931624
2015-10-02,123.33,1.17,105.41025641025641
2015-10-05,121.22,1.17,103.60683760683762
2015-10-06,117.11,1.17,100.0940170940171
2015-10-07,118.64,1.17,101.40170940170941
2015-10-08,116.69,1.17,99.73504273504274
2015-10-09,116.91,1.17,99.92307692307692
2015-10-12,117.68,1.17,100.5811965811966
2015-10-13,113.42,1.17,96.94017094017094
2015-10-14,117.46,1.17,100.3931623931624
2015-10-15,121.87,1.17,104.16239316239317
2015-10-16,121.07,1.17,103.47863247863248
2015-10-19,118.96,1.17,101.67521367521367
2015-10-20,119.89,1.17,102.47008547008548
2015-10-21,120.5,1.17,102.991452991453
2015-10-22,125.34,1.17,107.12820512820514
2015-10-23,129.58,1.17,110.75213675213676
2015-10-26,123.61,1.17,105.64957264957266
2015-10-27,121.49,1.17,103.83760683760684
2015-10-28,127.09,1.17,108.62393162393164
2015-10-29,120.09,1.17,102.64102564102565
2015-10-30,123.13,1.17,105.23931623931624
2015-11-02,123.8,1.17,105.81196581196582
2015-11-03,122.14,1.17,104.3931623931624
2015-11-04,124.11,1.17,106.07692307692308
2015-11-05,121.06,1.17,103.47008547008548
2015-11-06,129.67,1.17,110.82905982905983
2015-11-09,126.5,1.17,108.11965811965813
2015-11-10,119.86,1.17,102.44444444444446
2015-11-11,119.95,1.17,102.52136752136752
2015-11-12,119.85,1.17,102.43589743589743
2015-11-13,117.54,1.17,100.46153846153847
2015-11-16,121.47,1.17,103.82051282051283
2015-11-17,122.06,1.17,104.32478632478633
2015-11-18,125.92,1.17,107.62393162393163
2015-11-19,125.21,1.17,107.01709401709402
2015-11-20,126.4,1.17,108.03418803418805
2015-11-23,124.41,1.17,106.33333333333334
2015-11-24,128.34,1.17,109.69230769230771
2015-11-25,128.39,1.17,109.73504273504273
2015-11-27,130.04,1.17,111.14529914529915
2015-11-30,130.45,1.17,111.49572649572649
2015-12-01,132.89,1.17,113.58119658119658
2015-12-02,132.21,1.17,113.00000000000001
2015-12-03,144.78,1.17,123.74358974358975
2015-12-04,147.56,1.17,126.11965811965813
2015-12-07,148.83,1.17,127.20512820512822
2015-12-08,147.78,1.17,126.30769230769232
2015-12-09,145.65,1.17,124.4871794871795
2015-12-10,147.33,1.17,125.92307692307695
2015-12-11,144.42,1.17,123.43589743589743
2015-12-14,142.51,1.17,121.80341880341881
2015-12-15,143.27,1.17,122.45299145299147
2015-12-16,143.88,1.17,122.97435897435898
2015-12-17,140.48,1.17,120.06837606837607
2015-12-18,140.2,1.17,119.82905982905983
2015-12-21,145.8,1.17,124.61538461538463
2015-12-22,145.1,1.17,124.01709401709402
2015-12-23,146.51,1.17,125.22222222222223
2015-12-24,146.32,1.17,125.05982905982906
2015-12-28,146.35,1.17,125.08547008547009
2015-12-29,147.94,1.17,126.44444444444446
2015-12-30,147.37,1.17,125.95726495726497
2015-12-31,145.15,1.17,124.05982905982907
2016-01-04,142.28,1.17,121.60683760683762
2016-01-05,137.52,1.17,117.53846153846156
2016-01-06,133.29,1.17,113.92307692307692
2016-01-07,129.05,1.17,110.29914529914531
2016-01-08,128.2,1.17,109.57264957264957
2016-01-11,128.04,1.17,109.43589743589743
2016-01-12,129.92,1.17,111.04273504273503
2016-01-13,123.31,1.17,105.3931623931624
2016-01-14,125.19,1.17,107.0
2016-01-15,119.97,1.17,102.53846153846155
2016-01-19,120.07,1.17,102.62393162393163
2016-01-20,123.83,1.17,105.83760683760684
2016-01-21,124.53,1.17,106.43589743589745
2016-01-22,124.51,1.17,106.41880341880344
2016-01-25,124.49,1.17,106.4017094017094
2016-01-26,124.39,1.17,106.31623931623932
2016-01-27,122.35,1.17,104.57264957264957
2016-01-28,126.37,1.17,108.00854700854701
2016-01-29,133.71,1.17,114.2820512820513
2016-02-01,137.68,1.17,117.67521367521368
2016-02-02,133.24,1.17,113.8803418803419
2016-02-03,131.36,1.17,112.27350427350429
2016-02-04,136.12,1.17,116.34188034188035
2016-02-05,128.36,1.17,109.70940170940173
2016-02-08,121.86,1.17,104.15384615384616
2016-02-09,119.71,1.17,102.31623931623932
2016-02-10,119.2,1.17,101.88034188034189
2016-02-11,116.31,1.17,99.41025641025642
2016-02-12,121.66,1.17,103.98290598290599
2016-02-16,126.24,1.17,107.8974358974359
2016-02-17,130.68,1.17,111.69230769230771
2016-02-18,127.07,1.17,108.6068376068376
2016-02-19,128.67,1.17,109.97435897435896
2016-02-22,130.64,1.17,111.65811965811966
2016-02-23,128.16,1.17,109.53846153846155
2016-02-24,130.34,1.17,111.40170940170941
2016-02-25,132.47,1.17,113.22222222222223
2016-02-26,133.11,1.17,113.76923076923079
2016-02-29,133.97,1.17,114.50427350427351
2016-03-01,138.43,1.17,118.31623931623933
2016-03-02,136.97,1.17,117.06837606837607
2016-03-03,137.33,1.17,117.37606837606839
2016-03-04,146.06,1.17,124.83760683760684
2016-03-07,143.51,1.17,122.65811965811966
2016-03-08,139.63,1.17,119.34188034188034
2016-03-09,141.96,1.17,121.33333333333334
2016-03-10,144.42,1.41,102.42553191489361
2016-03-11,148.82,1.41,105.54609929078015
2016-03-14,148.14,1.41,105.06382978723404
2016-03-15,148.47,1.41,105.29787234042554
2016-03-16,148.63,1.41,105.4113475177305
2016-03-17,151.55,1.41,107.4822695035461
2016-03-18,152.49,1.41,108.14893617021278
2016-03-21,152.89,1.41,108.43262411347517
2016-03-22,154.76,1.41,109.75886524822695
2016-03-23,152.99,1.41,108.50354609929079
2016-03-24,153.0,1.41,108.51063829787235
2016-03-28,153.1,1.41,108.58156028368795
2016-03-29,154.13,1.41,109.31205673758866
2016-03-30,156.93,1.41,111.29787234042554
2016-03-31,154.5,1.41,109.57446808510639
2016-04-01,157.8,1.41,111.91489361702129
2016-04-04,156.01,1.41,110.64539007092199
2016-04-05,155.03,1.41,109.95035460992908
2016-04-06,157.54,1.41,111.73049645390071
2016-04-07,154.97,1.41,109.90780141843972
2016-04-08,156.15,1.41,110.74468085106383
2016-04-11,155.61,1.41,110.36170212765958
2016-04-12,155.43,1.41,110.2340425531915
2016-04-13,159.48,1.41,113.1063829787234
2016-04-14,158.82,1.41,112.63829787234043
2016-04-15,155.49,1.41,110.27659574468086
2016-04-18,155.9,1.41,110.56737588652483
2016-04-19,151.07,1.41,107.1418439716312
2016-04-20,153.23,1.41,108.67375886524823
2016-04-21,151.35,1.41,107.34042553191489
2016-04-22,150.33,1.41,106.61702127659576
2016-04-25,149.1,1.41,105.74468085106383
2016-04-26,150.76,1.41,106.92198581560284
2016-04-27,151.53,1.41,107.46808510638299
2016-04-28,147.99,1.41,104.95744680851065
2016-04-29,145.75,1.41,103.36879432624114
2016-05-02,146.08,1.41,103.60283687943264
2016-05-03,143.2,1.41,101.56028368794325
2016-05-04,142.07,1.41,100.75886524822695
2016-05-05,142.58,1.41,101.12056737588654
2016-05-06,141.89,1.41,100.63120567375886
2016-05-09,142.4,1.41,100.99290780141845
2016-05-10,144.61,1.41,102.56028368794328
2016-05-11,143.85,1.41,102.02127659574468
2016-05-12,141.04,1.41,100.02836879432624
2016-05-13,140.05,1.41,99.32624113475178
2016-05-16,142.65,1.41,101.17021276595746
2016-05-17,141.17,1.41,100.12056737588652
2016-05-18,143.88,1.41,102.04255319148936
2016-05-19,142.74,1.41,101.2340425531915
2016-05-20,146.73,1.41,104.06382978723404
2016-05-23,148.1,1.41,105.0354609929078
2016-05-24,151.42,1.41,107.39007092198581
2016-05-25,153.57,1.41,108.91489361702128
2016-05-26,153.02,1.41,108.52482269503547
2016-05-27,153.3,1.41,108.72340425531917
2016-05-31,154.36,1.41,109.47517730496456
2016-06-01,154.77,1.41,109.76595744680853
2016-06-02,154.91,1.41,109.86524822695036
2016-06-03,162.56,1.41,115.29078014184398
2016-06-06,162.84,1.41,115.48936170212767
2016-06-07,164.84,1.41,116.90780141843973
2016-06-08,163.7,1.41,116.09929078014184
2016-06-09,164.14,-2.31,-71.05627705627705
2016-06-10,160.82,-2.31,-69.61904761904762
2016-06-13,160.01,-2.31,-69.26839826839826
2016-06-14,158.99,-2.31,-68.82683982683983
2016-06-15,158.4,-2.31,-68.57142857142857
2016-06-16,158.63,-2.31,-68.67099567099567
2016-06-17,156.0,-2.31,-67.53246753246754
2016-06-20,156.93,-2.31,-67.93506493506494
2016-06-21,155.81,-2.31,-67.45021645021644
2016-06-22,155.14,-2.31,-67.16017316017316
2016-06-23,158.62,-2.31,-68.66666666666667
2016-06-24,148.72,-2.31,-64.38095238095238
2016-06-27,143.63,-2.31,-62.17748917748917
2016-06-28,149.77,-2.31,-64.83549783549783
2016-06-29,155.0,-2.31,-67.0995670995671
2016-06-30,155.4,-2.31,-67.27272727272728
2016-07-01,154.22,-2.31,-66.76190476190476
2016-07-05,150.76,-2.31,-65.26406926406926
2016-07-06,150.63,-2.31,-65.20779220779221
2016-07-07,150.99,-2.31,-65.36363636363636
2016-07-08,155.14,-2.31,-67.16017316017316
2016-07-11,157.36,-2.31,-68.12121212121212
2016-07-12,158.59,-2.31,-68.65367965367966
2016-07-13,157.41,-2.31,-68.14285714285714
2016-07-14,160.79,-2.31,-69.6060606060606
2016-07-15,161.16,-2.31,-69.76623376623377
2016-07-18,162.33,-2.31,-70.27272727272728
2016-07-19,160.53,-2.31,-69.49350649350649
2016-07-20,162.67,-2.31,-70.41991341991341
2016-07-21,160.41,-2.31,-69.44155844155844
2016-07-22,159.67,-2.31,-69.12121212121211
2016-07-25,159.78,-2.31,-69.16883116883116
2016-07-26,163.44,-2.31,-70.75324675324676
2016-07-27,165.66,-2.31,-71.71428571428571
2016-07-28,164.23,-2.31,-71.09523809523809
2016-07-29,161.98,-2.31,-70.12121212121211
2016-08-01,163.51,-2.31,-70.78354978354977
2016-08-02,162.89,-2.31,-70.5151515151515
2016-08-03,164.11,-2.31,-71.04329004329004
2016-08-04,166.99,-2.31,-72.29004329004329
2016-08-05,170.12,-2.31,-73.64502164502164
2016-08-08,168.35,-2.31,-72.87878787878788
2016-08-09,171.17,-2.31,-74.0995670995671
2016-08-10,171.85,-2.31,-74.39393939393939
2016-08-11,172.09,-2.31,-74.4978354978355
2016-08-12,172.47,-2.31,-74.66233766233766
2016-08-15,175.54,-2.31,-75.99134199134198
2016-08-16,172.4,-2.31,-74.63203463203463
2016-08-17,173.03,-2.31,-74.9047619047619
2016-08-18,173.93,-2.31,-75.2943722943723
2016-08-19,174.93,-2.31,-75.72727272727273
2016-08-22,175.93,-2.31,-76.16017316017316
2016-08-23,177.34,-2.31,-76.77056277056278
2016-08-24,175.3,-2.31,-75.88744588744589
2016-08-25,176.04,-2.31,-76.20779220779221
2016-08-26,177.16,-2.31,-76.6926406926407
2016-08-29,177.4,-2.31,-76.7965367965368
2016-08-30,177.0,-2.31,-76.62337662337661
2016-08-31,176.42,-2.31,-76.37229437229436
2016-09-01,177.09,-2.31,-76.66233766233766
2016-09-02,173.11,-2.31,-74.93939393939394
2016-09-06,171.1,-2.31,-74.06926406926407
2016-09-07,168.9,-2.31,-73.11688311688312
2016-09-08,168.38,-2.31,-72.89177489177489
2016-09-09,160.78,-2.31,-69.6017316017316
2016-09-12,164.48,-2.31,-71.2034632034632
2016-09-13,165.24,-2.31,-71.53246753246754
2016-09-14,169.61,-2.31,-73.42424242424242
2016-09-15,172.72,-2.31,-74.77056277056276
2016-09-16,171.24,-2.31,-74.12987012987013
2016-09-19,170.73,-2.31,-73.9090909090909
2016-09-20,168.23,-2.31,-72.82683982683982
2016-09-21,169.83,-2.31,-73.51948051948052
2016-09-22,168.84,-2.31,-73.0909090909091
2016-09-23,166.65,-2.31,-72.14285714285714
2016-09-26,166.69,-2.31,-72.16017316017316
2016-09-27,170.86,-2.31,-73.96536796536797
2016-09-28,170.7,-2.31,-73.8961038961039
2016-09-29,172.46,-2.31,-74.65800865800865
2016-09-30,172.52,-2.31,-74.68398268398269
2016-10-03,170.07,-2.31,-73.62337662337661
2016-10-04,169.05,-2.31,-73.18181818181819
2016-10-05,173.48,-2.31,-75.0995670995671
2016-10-06,174.19,-2.31,-75.4069264069264
2016-10-07,174.21,-2.31,-75.41558441558442
2016-10-10,174.77,-2.31,-75.65800865800865
2016-10-11,171.17,-2.31,-74.0995670995671
2016-10-12,170.47,-2.31,-73.7965367965368
2016-10-13,168.94,-2.31,-73.13419913419914
2016-10-14,170.09,-2.31,-73.63203463203463
2016-10-17,168.88,-2.31,-73.1082251082251
2016-10-18,172.17,-2.31,-74.53246753246752
2016-10-19,171.87,-2.31,-74.40259740259741
2016-10-20,173.41,-2.31,-75.06926406926407
2016-10-21,172.92,-2.31,-74.85714285714285
2016-10-24,176.55,-2.31,-76.42857142857143
2016-10-25,173.65,-2.31,-75.17316017316017
2016-10-26,173.0,-2.31,-74.89177489177489
2016-10-27,172.24,-2.31,-74.56277056277057
2016-10-28,169.35,-2.31,-73.31168831168831
2016-10-31,170.28,-2.31,-73.71428571428571
2016-11-01,168.8,-2.31,-73.07359307359307
2016-11-02,172.56,-2.31,-74.7012987012987
2016-11-03,172.99,-2.31,-74.88744588744589
2016-11-04,172.17,-2.31,-74.53246753246752
2016-11-07,176.96,-2.31,-76.60606060606061
2016-11-08,177.0,-2.31,-76.62337662337661
2016-11-09,173.42,-2.31,-75.07359307359306
2016-11-10,167.94,-2.31,-72.7012987012987
2016-11-11,167.54,-2.31,-72.52813852813853
2016-11-14,163.78,-2.31,-70.9004329004329
2016-11-15,166.45,-2.31,-72.05627705627705
2016-11-16,167.83,-2.31,-72.65367965367966
2016-11-17,167.04,-2.31,-72.3116883116883
2016-11-18,168.16,-2.31,-72.7965367965368
2016-11-21,172.58,-2.31,-74.70995670995671
2016-11-22,177.02,-2.31,-76.63203463203463
2016-11-23,177.08,-2.31,-76.65800865800867
2016-11-25,176.75,-2.31,-76.51515151515152
2016-11-28,174.65,-2.31,-75.60606060606061
2016-11-29,175.45,-2.31,-75.95238095238095
2016-11-30,170.49,-2.31,-73.8051948051948
2016-12-01,162.79,-2.31,-70.47186147186147
2016-12-02,164.22,-2.31,-71.0909090909091
2016-12-05,166.13,-2.31,-71.91774891774891
2016-12-06,164.76,-2.31,-71.32467532467533
2016-12-07,168.55,-2.31,-72.96536796536797
2016-12-08,170.71,-2.31,-73.9004329004329
