date,REGN,REGN_EPS,PE Ratio
1997-05-23,11.25,-0.35,-32.142857142857146
1997-05-27,11.13,-0.35,-31.800000000000004
1997-05-28,11.0,-0.35,-31.42857142857143
1997-05-29,10.63,-0.35,-30.371428571428577
1997-05-30,10.63,-0.35,-30.371428571428577
1997-06-02,10.5,-0.35,-30.000000000000004
1997-06-03,10.63,-0.35,-30.371428571428577
1997-06-04,10.88,-0.35,-31.08571428571429
1997-06-05,10.88,-0.35,-31.08571428571429
1997-06-06,11.0,-0.35,-31.42857142857143
1997-06-09,10.63,-0.35,-30.371428571428577
1997-06-10,10.88,-0.35,-31.08571428571429
1997-06-11,10.5,-0.35,-30.000000000000004
1997-06-12,10.25,-0.35,-29.28571428571429
1997-06-13,10.0,-0.35,-28.571428571428573
1997-06-16,10.25,-0.35,-29.28571428571429
1997-06-17,10.63,-0.35,-30.371428571428577
1997-06-18,10.25,-0.35,-29.28571428571429
1997-06-19,10.25,-0.35,-29.28571428571429
1997-06-20,10.13,-0.35,-28.942857142857147
1997-06-23,10.13,-0.35,-28.942857142857147
1997-06-24,10.13,-0.35,-28.942857142857147
1997-06-25,10.0,-0.35,-28.571428571428573
1997-06-26,10.44,-0.35,-29.82857142857143
1997-06-27,10.13,-0.35,-28.942857142857147
1997-06-30,10.13,-0.35,-28.942857142857147
1997-07-01,10.0,-0.35,-28.571428571428573
1997-07-02,10.13,-0.35,-28.942857142857147
1997-07-03,9.81,-0.35,-28.028571428571432
1997-07-07,9.63,-0.35,-27.51428571428572
1997-07-08,9.5,-0.35,-27.142857142857146
1997-07-09,9.75,-0.35,-27.857142857142858
1997-07-10,9.75,-0.35,-27.857142857142858
1997-07-11,9.75,-0.35,-27.857142857142858
1997-07-14,9.75,-0.35,-27.857142857142858
1997-07-15,10.0,-0.35,-28.571428571428573
1997-07-16,10.5,-0.35,-30.000000000000004
1997-07-17,9.88,-0.35,-28.22857142857143
1997-07-18,9.75,-0.35,-27.857142857142858
1997-07-21,9.63,-0.35,-27.51428571428572
1997-07-22,9.25,-0.35,-26.42857142857143
1997-07-23,9.13,-0.35,-26.08571428571429
1997-07-24,10.5,-0.35,-30.000000000000004
1997-07-25,10.13,-0.35,-28.942857142857147
1997-07-28,9.88,-0.35,-28.22857142857143
1997-07-29,10.13,-0.35,-28.942857142857147
1997-07-30,9.69,-0.35,-27.685714285714287
1997-07-31,10.0,-0.35,-28.571428571428573
1997-08-01,10.25,-0.35,-29.28571428571429
1997-08-04,10.13,-0.35,-28.942857142857147
1997-08-05,10.25,-0.35,-29.28571428571429
1997-08-06,9.88,-0.35,-28.22857142857143
1997-08-07,10.0,-0.35,-28.571428571428573
1997-08-08,9.63,-0.35,-27.51428571428572
1997-08-11,9.75,-0.35,-27.857142857142858
1997-08-12,9.38,-0.35,-26.800000000000004
1997-08-13,9.31,-0.35,-26.6
1997-08-14,9.38,-0.35,-26.800000000000004
1997-08-15,9.13,-0.35,-26.08571428571429
1997-08-18,9.88,-0.35,-28.22857142857143
1997-08-19,9.5,-0.35,-27.142857142857146
1997-08-20,9.38,-0.35,-26.800000000000004
1997-08-21,9.38,-0.35,-26.800000000000004
1997-08-22,9.38,-0.35,-26.800000000000004
1997-08-25,9.13,-0.35,-26.08571428571429
1997-08-26,8.88,-0.35,-25.371428571428574
1997-08-27,9.25,-0.35,-26.42857142857143
1997-08-28,9.25,-0.35,-26.42857142857143
1997-08-29,9.25,-0.35,-26.42857142857143
1997-09-02,9.0,-0.35,-25.714285714285715
1997-09-03,9.0,-0.35,-25.714285714285715
1997-09-04,9.0,-0.35,-25.714285714285715
1997-09-05,9.0,-0.35,-25.714285714285715
1997-09-08,8.88,-0.35,-25.371428571428574
1997-09-09,8.88,-0.35,-25.371428571428574
1997-09-10,8.75,-0.35,-25.0
1997-09-11,8.75,-0.35,-25.0
1997-09-12,8.88,-0.35,-25.371428571428574
1997-09-15,9.0,-0.35,-25.714285714285715
1997-09-16,9.03,-0.35,-25.8
1997-09-17,10.0,-0.35,-28.571428571428573
1997-09-18,10.13,-0.35,-28.942857142857147
1997-09-19,10.38,-0.35,-29.657142857142862
1997-09-22,10.13,-0.35,-28.942857142857147
1997-09-23,10.06,-0.35,-28.742857142857147
1997-09-24,10.06,-0.35,-28.742857142857147
1997-09-25,10.03,-0.35,-28.65714285714286
1997-09-26,10.0,-0.35,-28.571428571428573
1997-09-29,9.81,-0.35,-28.028571428571432
1997-09-30,11.19,-0.35,-31.97142857142857
1997-10-01,10.0,-0.35,-28.571428571428573
1997-10-02,10.5,-0.35,-30.000000000000004
1997-10-03,10.88,-0.35,-31.08571428571429
1997-10-06,11.19,-0.35,-31.97142857142857
1997-10-07,11.5,-0.35,-32.85714285714286
1997-10-08,11.94,-0.35,-34.114285714285714
1997-10-09,13.0,-0.35,-37.142857142857146
1997-10-10,12.63,-0.35,-36.08571428571429
1997-10-13,11.75,-0.35,-33.57142857142858
1997-10-14,12.5,-0.35,-35.714285714285715
1997-10-15,12.38,-0.35,-35.371428571428574
1997-10-16,11.63,-0.35,-33.228571428571435
1997-10-17,11.38,-0.35,-32.51428571428572
1997-10-20,10.75,-0.35,-30.714285714285715
1997-10-21,11.5,-0.35,-32.85714285714286
1997-10-22,11.81,-0.35,-33.74285714285715
1997-10-23,11.5,-0.35,-32.85714285714286
1997-10-24,11.13,-0.35,-31.800000000000004
1997-10-27,10.38,-0.35,-29.657142857142862
1997-10-28,10.63,-0.35,-30.371428571428577
1997-10-29,10.75,-0.35,-30.714285714285715
1997-10-30,10.5,-0.35,-30.000000000000004
1997-10-31,10.44,-0.35,-29.82857142857143
1997-11-03,11.0,-0.35,-31.42857142857143
1997-11-04,10.94,-0.35,-31.257142857142856
1997-11-05,11.38,-0.35,-32.51428571428572
1997-11-06,11.0,-0.35,-31.42857142857143
1997-11-07,10.38,-0.35,-29.657142857142862
1997-11-10,10.88,-0.35,-31.08571428571429
1997-11-11,10.69,-0.35,-30.542857142857144
1997-11-12,10.38,-0.35,-29.657142857142862
1997-11-13,10.13,-0.35,-28.942857142857147
1997-11-14,10.44,-0.35,-29.82857142857143
1997-11-17,10.25,-0.35,-29.28571428571429
1997-11-18,10.25,-0.35,-29.28571428571429
1997-11-19,10.06,-0.35,-28.742857142857147
1997-11-20,10.06,-0.35,-28.742857142857147
1997-11-21,10.13,-0.35,-28.942857142857147
1997-11-24,9.5,-0.35,-27.142857142857146
1997-11-25,9.13,-0.35,-26.08571428571429
1997-11-26,9.88,-0.35,-28.22857142857143
1997-11-28,9.88,-0.35,-28.22857142857143
1997-12-01,10.38,-0.35,-29.657142857142862
1997-12-02,9.88,-0.35,-28.22857142857143
1997-12-03,9.75,-0.35,-27.857142857142858
1997-12-04,9.81,-0.35,-28.028571428571432
1997-12-05,10.13,-0.35,-28.942857142857147
1997-12-08,9.75,-0.35,-27.857142857142858
1997-12-09,9.5,-0.35,-27.142857142857146
1997-12-10,9.19,-0.35,-26.257142857142856
1997-12-11,8.75,-0.35,-25.0
1997-12-12,9.31,-0.35,-26.6
1997-12-15,9.13,-0.35,-26.08571428571429
1997-12-16,9.56,-0.35,-27.314285714285717
1997-12-17,9.0,-0.35,-25.714285714285715
1997-12-18,8.75,-0.35,-25.0
1997-12-19,8.75,-0.35,-25.0
1997-12-22,8.88,-0.35,-25.371428571428574
1997-12-23,9.0,-0.35,-25.714285714285715
1997-12-24,9.0,-0.35,-25.714285714285715
1997-12-26,8.5,-0.35,-24.28571428571429
1997-12-29,8.5,-0.35,-24.28571428571429
1997-12-30,8.75,-0.35,-25.0
1997-12-31,8.56,-0.35,-24.45714285714286
1998-01-02,8.88,-0.35,-25.371428571428574
1998-01-05,9.0,-0.35,-25.714285714285715
1998-01-06,8.5,-0.35,-24.28571428571429
1998-01-07,8.25,-0.35,-23.571428571428573
1998-01-08,8.25,-0.35,-23.571428571428573
1998-01-09,8.69,-0.35,-24.82857142857143
1998-01-12,8.38,-0.35,-23.942857142857147
1998-01-13,8.38,-0.35,-23.942857142857147
1998-01-14,8.56,-0.35,-24.45714285714286
1998-01-15,8.38,-0.35,-23.942857142857147
1998-01-16,8.13,-0.35,-23.22857142857143
1998-01-20,8.5,-0.35,-24.28571428571429
1998-01-21,7.88,-0.35,-22.514285714285716
1998-01-22,7.94,-0.35,-22.685714285714287
1998-01-23,7.94,-0.35,-22.685714285714287
1998-01-26,7.5,-0.35,-21.42857142857143
1998-01-27,7.44,-0.35,-21.25714285714286
1998-01-28,7.13,-0.35,-20.371428571428574
1998-01-29,7.0,-0.35,-20.0
1998-01-30,7.0,-0.35,-20.0
1998-02-02,7.38,-0.35,-21.085714285714285
1998-02-03,7.5,-0.35,-21.42857142857143
1998-02-04,7.5,-0.35,-21.42857142857143
1998-02-05,7.13,-0.35,-20.371428571428574
1998-02-06,7.13,-0.35,-20.371428571428574
1998-02-09,7.38,-0.35,-21.085714285714285
1998-02-10,7.5,-0.35,-21.42857142857143
1998-02-11,9.5,-0.35,-27.142857142857146
1998-02-12,8.94,-0.35,-25.542857142857144
1998-02-13,8.56,-0.35,-24.45714285714286
1998-02-17,8.81,-0.35,-25.171428571428574
1998-02-18,8.69,-0.35,-24.82857142857143
1998-02-19,8.88,-0.35,-25.371428571428574
1998-02-20,8.63,-0.35,-24.657142857142862
1998-02-23,8.44,-0.35,-24.114285714285714
1998-02-24,8.38,-0.35,-23.942857142857147
1998-02-25,8.5,-0.35,-24.28571428571429
1998-02-26,8.25,-0.35,-23.571428571428573
1998-02-27,8.13,-0.35,-23.22857142857143
1998-03-02,7.75,-0.35,-22.142857142857146
1998-03-03,7.63,-0.35,-21.8
1998-03-04,7.5,-0.35,-21.42857142857143
1998-03-05,7.52,-0.35,-21.485714285714288
1998-03-06,7.63,-0.35,-21.8
1998-03-09,7.56,-0.35,-21.6
1998-03-10,7.56,-0.35,-21.6
1998-03-11,7.81,-0.35,-22.314285714285713
1998-03-12,8.5,-0.35,-24.28571428571429
1998-03-13,8.88,-0.35,-25.371428571428574
1998-03-16,8.63,-0.35,-24.657142857142862
1998-03-17,8.5,-0.35,-24.28571428571429
1998-03-18,8.56,-0.35,-24.45714285714286
1998-03-19,8.5,-0.35,-24.28571428571429
1998-03-20,8.25,-0.35,-23.571428571428573
1998-03-23,7.88,-0.35,-22.514285714285716
1998-03-24,7.94,-0.35,-22.685714285714287
1998-03-25,7.75,-0.35,-22.142857142857146
1998-03-26,7.56,-0.35,-21.6
1998-03-27,7.5,-0.35,-21.42857142857143
1998-03-30,7.5,-0.35,-21.42857142857143
1998-03-31,7.38,-0.35,-21.085714285714285
1998-04-01,7.31,-0.35,-20.885714285714286
1998-04-02,7.63,-0.35,-21.8
1998-04-03,8.13,-0.35,-23.22857142857143
1998-04-06,8.25,-0.35,-23.571428571428573
1998-04-07,8.38,-0.35,-23.942857142857147
1998-04-08,9.5,-0.35,-27.142857142857146
1998-04-09,9.94,-0.35,-28.400000000000002
1998-04-13,9.5,-0.35,-27.142857142857146
1998-04-14,9.25,-0.35,-26.42857142857143
1998-04-15,9.97,-0.35,-28.48571428571429
1998-04-16,9.88,-0.35,-28.22857142857143
1998-04-17,9.75,-0.35,-27.857142857142858
1998-04-20,10.13,-0.35,-28.942857142857147
1998-04-21,10.94,-0.35,-31.257142857142856
1998-04-22,10.56,-0.35,-30.171428571428574
1998-04-23,9.61,-0.35,-27.457142857142856
1998-04-24,9.63,-0.35,-27.51428571428572
1998-04-27,9.31,-0.35,-26.6
1998-04-28,9.44,-0.35,-26.97142857142857
1998-04-29,9.88,-0.35,-28.22857142857143
1998-04-30,9.81,-0.35,-28.028571428571432
1998-05-01,9.88,-0.35,-28.22857142857143
1998-05-04,10.5,-0.35,-30.000000000000004
1998-05-05,10.0,-0.35,-28.571428571428573
1998-05-06,9.69,-0.35,-27.685714285714287
1998-05-07,9.38,-0.35,-26.800000000000004
1998-05-08,9.94,-0.35,-28.400000000000002
1998-05-11,9.38,-0.35,-26.800000000000004
1998-05-12,9.63,-0.35,-27.51428571428572
1998-05-13,9.63,-0.35,-27.51428571428572
1998-05-14,9.25,-0.35,-26.42857142857143
1998-05-15,9.56,-0.35,-27.314285714285717
1998-05-18,9.63,-0.35,-27.51428571428572
1998-05-19,9.75,-0.35,-27.857142857142858
1998-05-20,9.44,-0.35,-26.97142857142857
1998-05-21,9.75,-0.35,-27.857142857142858
1998-05-22,9.75,-0.35,-27.857142857142858
1998-05-26,9.38,-0.35,-26.800000000000004
1998-05-27,9.25,-0.35,-26.42857142857143
1998-05-28,9.5,-0.35,-27.142857142857146
1998-05-29,9.34,-0.35,-26.685714285714287
1998-06-01,9.63,-0.35,-27.51428571428572
1998-06-02,9.31,-0.35,-26.6
1998-06-03,9.25,-0.35,-26.42857142857143
1998-06-04,9.75,-0.35,-27.857142857142858
1998-06-05,9.13,-0.35,-26.08571428571429
1998-06-08,9.31,-0.35,-26.6
1998-06-09,9.25,-0.35,-26.42857142857143
1998-06-10,9.0,-0.35,-25.714285714285715
1998-06-11,9.59,-0.35,-27.400000000000002
1998-06-12,9.0,-0.35,-25.714285714285715
1998-06-15,8.75,-0.35,-25.0
1998-06-16,9.0,-0.35,-25.714285714285715
1998-06-17,9.13,-0.35,-26.08571428571429
1998-06-18,8.94,-0.35,-25.542857142857144
1998-06-19,8.5,-0.35,-24.28571428571429
1998-06-22,8.5,-0.35,-24.28571428571429
1998-06-23,8.38,-0.35,-23.942857142857147
1998-06-24,8.63,-0.35,-24.657142857142862
1998-06-25,9.0,-0.35,-25.714285714285715
1998-06-26,8.88,-0.35,-25.371428571428574
1998-06-29,8.94,-0.35,-25.542857142857144
1998-06-30,9.22,-0.35,-26.342857142857145
1998-07-01,9.5,-0.35,-27.142857142857146
1998-07-02,9.06,-0.35,-25.88571428571429
1998-07-06,9.0,-0.35,-25.714285714285715
1998-07-07,9.25,-0.35,-26.42857142857143
1998-07-08,9.0,-0.35,-25.714285714285715
1998-07-09,9.25,-0.35,-26.42857142857143
1998-07-10,9.25,-0.35,-26.42857142857143
1998-07-13,9.0,-0.35,-25.714285714285715
1998-07-14,9.0,-0.35,-25.714285714285715
1998-07-15,9.13,-0.35,-26.08571428571429
1998-07-16,9.05,-0.35,-25.85714285714286
1998-07-17,8.06,-0.35,-23.028571428571432
1998-07-20,7.88,-0.35,-22.514285714285716
1998-07-21,8.0,-0.35,-22.857142857142858
1998-07-22,8.0,-0.35,-22.857142857142858
1998-07-23,7.94,-0.35,-22.685714285714287
1998-07-24,7.94,-0.35,-22.685714285714287
1998-07-27,8.0,-0.35,-22.857142857142858
1998-07-28,7.97,-0.35,-22.771428571428572
1998-07-29,8.44,-0.35,-24.114285714285714
1998-07-30,8.31,-0.35,-23.742857142857147
1998-07-31,8.0,-0.35,-22.857142857142858
1998-08-03,7.75,-0.35,-22.142857142857146
1998-08-04,7.44,-0.35,-21.25714285714286
1998-08-05,7.41,-0.35,-21.171428571428574
1998-08-06,7.56,-0.35,-21.6
1998-08-07,7.63,-0.35,-21.8
1998-08-10,7.88,-0.35,-22.514285714285716
1998-08-11,7.25,-0.35,-20.714285714285715
1998-08-12,7.19,-0.35,-20.542857142857144
1998-08-13,7.22,-0.35,-20.62857142857143
1998-08-14,7.13,-0.35,-20.371428571428574
1998-08-17,7.06,-0.35,-20.17142857142857
1998-08-18,7.06,-0.35,-20.17142857142857
1998-08-19,7.05,-0.35,-20.142857142857142
1998-08-20,6.72,-0.35,-19.2
1998-08-21,6.75,-0.35,-19.28571428571429
1998-08-24,6.81,-0.35,-19.457142857142856
1998-08-25,6.88,-0.35,-19.65714285714286
1998-08-26,6.31,-0.35,-18.02857142857143
1998-08-27,6.25,-0.35,-17.857142857142858
1998-08-28,6.69,-0.35,-19.114285714285717
1998-08-31,6.56,-0.35,-18.742857142857144
1998-09-01,6.13,-0.35,-17.514285714285716
1998-09-02,6.75,-0.35,-19.28571428571429
1998-09-03,6.13,-0.35,-17.514285714285716
1998-09-04,5.88,-0.35,-16.8
1998-09-08,6.59,-0.35,-18.82857142857143
1998-09-09,6.38,-0.35,-18.228571428571428
1998-09-10,6.63,-0.35,-18.942857142857143
1998-09-11,6.75,-0.35,-19.28571428571429
1998-09-14,7.13,-0.35,-20.371428571428574
1998-09-15,7.31,-0.35,-20.885714285714286
1998-09-16,8.25,-0.35,-23.571428571428573
1998-09-17,8.0,-0.35,-22.857142857142858
1998-09-18,7.94,-0.35,-22.685714285714287
1998-09-21,7.88,-0.35,-22.514285714285716
1998-09-22,7.86,-0.35,-22.45714285714286
1998-09-23,8.25,-0.35,-23.571428571428573
1998-09-24,8.06,-0.35,-23.028571428571432
1998-09-25,8.31,-0.35,-23.742857142857147
1998-09-28,8.16,-0.35,-23.314285714285717
1998-09-29,7.94,-0.35,-22.685714285714287
1998-09-30,7.69,-0.35,-21.971428571428575
1998-10-01,6.63,-0.35,-18.942857142857143
1998-10-02,7.0,-0.35,-20.0
1998-10-05,7.25,-0.35,-20.714285714285715
1998-10-06,7.13,-0.35,-20.371428571428574
1998-10-07,7.13,-0.35,-20.371428571428574
1998-10-08,7.13,-0.35,-20.371428571428574
1998-10-09,7.19,-0.35,-20.542857142857144
1998-10-12,7.13,-0.35,-20.371428571428574
1998-10-13,6.06,-0.35,-17.314285714285713
1998-10-14,6.0,-0.35,-17.142857142857142
1998-10-15,6.13,-0.35,-17.514285714285716
1998-10-16,6.5,-0.35,-18.571428571428573
1998-10-19,7.5,-0.35,-21.42857142857143
1998-10-20,7.38,-0.35,-21.085714285714285
1998-10-21,7.38,-0.35,-21.085714285714285
1998-10-22,8.0,-0.35,-22.857142857142858
1998-10-23,8.25,-0.35,-23.571428571428573
1998-10-26,8.5,-0.35,-24.28571428571429
1998-10-27,7.5,-0.35,-21.42857142857143
1998-10-28,8.31,-0.35,-23.742857142857147
1998-10-29,8.56,-0.35,-24.45714285714286
1998-10-30,8.25,-0.35,-23.571428571428573
1998-11-02,8.44,-0.35,-24.114285714285714
1998-11-03,8.13,-0.35,-23.22857142857143
1998-11-04,7.5,-0.35,-21.42857142857143
1998-11-05,7.88,-0.35,-22.514285714285716
1998-11-06,8.5,-0.35,-24.28571428571429
1998-11-09,8.13,-0.35,-23.22857142857143
1998-11-10,7.81,-0.35,-22.314285714285713
1998-11-11,7.77,-0.35,-22.2
1998-11-12,7.75,-0.35,-22.142857142857146
1998-11-13,7.5,-0.35,-21.42857142857143
1998-11-16,7.75,-0.35,-22.142857142857146
1998-11-17,7.63,-0.35,-21.8
1998-11-18,7.94,-0.35,-22.685714285714287
1998-11-19,8.0,-0.35,-22.857142857142858
1998-11-20,8.13,-0.35,-23.22857142857143
1998-11-23,8.31,-0.35,-23.742857142857147
1998-11-24,8.38,-0.35,-23.942857142857147
1998-11-25,8.13,-0.35,-23.22857142857143
1998-11-27,8.13,-0.35,-23.22857142857143
1998-11-30,8.25,-0.35,-23.571428571428573
1998-12-01,8.13,-0.35,-23.22857142857143
1998-12-02,7.75,-0.35,-22.142857142857146
1998-12-03,7.94,-0.35,-22.685714285714287
1998-12-04,7.94,-0.35,-22.685714285714287
1998-12-07,7.81,-0.35,-22.314285714285713
1998-12-08,7.69,-0.35,-21.971428571428575
1998-12-09,7.88,-0.35,-22.514285714285716
1998-12-10,7.13,-0.35,-20.371428571428574
1998-12-11,7.63,-0.35,-21.8
1998-12-14,7.19,-0.35,-20.542857142857144
1998-12-15,7.38,-0.35,-21.085714285714285
1998-12-16,7.25,-0.35,-20.714285714285715
1998-12-17,6.94,-0.35,-19.82857142857143
1998-12-18,7.5,-0.35,-21.42857142857143
1998-12-21,7.25,-0.35,-20.714285714285715
1998-12-22,6.75,-0.35,-19.28571428571429
1998-12-23,6.63,-0.35,-18.942857142857143
1998-12-24,6.88,-0.35,-19.65714285714286
1998-12-28,6.75,-0.35,-19.28571428571429
1998-12-29,6.69,-0.35,-19.114285714285717
1998-12-30,6.75,-0.35,-19.28571428571429
1998-12-31,7.38,-0.35,-21.085714285714285
1999-01-04,7.94,-0.35,-22.685714285714287
1999-01-05,7.94,-0.35,-22.685714285714287
1999-01-06,8.13,-0.35,-23.22857142857143
1999-01-07,8.0,-0.35,-22.857142857142858
1999-01-08,7.5,-0.35,-21.42857142857143
1999-01-11,7.44,-0.35,-21.25714285714286
1999-01-12,7.25,-0.35,-20.714285714285715
1999-01-13,7.5,-0.35,-21.42857142857143
1999-01-14,6.97,-0.35,-19.914285714285715
1999-01-15,7.88,-0.35,-22.514285714285716
1999-01-19,7.5,-0.35,-21.42857142857143
1999-01-20,8.0,-0.35,-22.857142857142858
1999-01-21,7.75,-0.35,-22.142857142857146
1999-01-22,8.06,-0.35,-23.028571428571432
1999-01-25,7.75,-0.35,-22.142857142857146
1999-01-26,8.13,-0.35,-23.22857142857143
1999-01-27,7.69,-0.35,-21.971428571428575
1999-01-28,7.88,-0.35,-22.514285714285716
1999-01-29,8.0,-0.35,-22.857142857142858
1999-02-01,7.56,-0.35,-21.6
1999-02-02,9.88,-0.35,-28.22857142857143
1999-02-03,8.5,-0.35,-24.28571428571429
1999-02-04,9.0,-0.35,-25.714285714285715
1999-02-05,8.25,-0.35,-23.571428571428573
1999-02-08,8.31,-0.35,-23.742857142857147
1999-02-09,7.81,-0.35,-22.314285714285713
1999-02-10,7.75,-0.35,-22.142857142857146
1999-02-11,8.31,-0.35,-23.742857142857147
1999-02-12,8.13,-0.35,-23.22857142857143
1999-02-16,8.25,-0.35,-23.571428571428573
1999-02-17,7.94,-0.35,-22.685714285714287
1999-02-18,7.77,-0.35,-22.2
1999-02-19,7.75,-0.35,-22.142857142857146
1999-02-22,7.63,-0.35,-21.8
1999-02-23,7.63,-0.35,-21.8
1999-02-24,7.5,-0.35,-21.42857142857143
1999-02-25,7.63,-0.35,-21.8
1999-02-26,7.75,-0.35,-22.142857142857146
1999-03-01,7.69,-0.35,-21.971428571428575
1999-03-02,7.63,-0.35,-21.8
1999-03-03,7.63,-0.35,-21.8
1999-03-04,7.69,-0.35,-21.971428571428575
1999-03-05,7.63,-0.35,-21.8
1999-03-08,7.56,-0.35,-21.6
1999-03-09,7.38,-0.35,-21.085714285714285
1999-03-10,7.56,-0.35,-21.6
1999-03-11,7.75,-0.35,-22.142857142857146
1999-03-12,7.75,-0.35,-22.142857142857146
1999-03-15,7.88,-0.35,-22.514285714285716
1999-03-16,7.63,-0.35,-21.8
1999-03-17,7.31,-0.35,-20.885714285714286
1999-03-18,7.38,-0.35,-21.085714285714285
1999-03-19,7.31,-0.35,-20.885714285714286
1999-03-22,7.25,-0.35,-20.714285714285715
1999-03-23,6.63,-0.35,-18.942857142857143
1999-03-24,6.56,-0.35,-18.742857142857144
1999-03-25,6.73,-0.35,-19.22857142857143
1999-03-26,6.5,-0.35,-18.571428571428573
1999-03-29,6.56,-0.35,-18.742857142857144
1999-03-30,6.5,-0.35,-18.571428571428573
1999-03-31,6.63,-0.35,-18.942857142857143
1999-04-01,6.56,-0.35,-18.742857142857144
1999-04-05,6.5,-0.35,-18.571428571428573
1999-04-06,6.0,-0.35,-17.142857142857142
1999-04-07,5.56,-0.35,-15.885714285714286
1999-04-08,5.75,-0.35,-16.42857142857143
1999-04-09,6.38,-0.35,-18.228571428571428
1999-04-12,6.34,-0.35,-18.114285714285714
1999-04-13,6.25,-0.35,-17.857142857142858
1999-04-14,6.31,-0.35,-18.02857142857143
1999-04-15,6.72,-0.35,-19.2
1999-04-16,6.56,-0.35,-18.742857142857144
1999-04-19,5.94,-0.35,-16.971428571428575
1999-04-20,6.0,-0.35,-17.142857142857142
1999-04-21,6.13,-0.35,-17.514285714285716
1999-04-22,6.0,-0.35,-17.142857142857142
1999-04-23,6.25,-0.35,-17.857142857142858
1999-04-26,6.69,-0.35,-19.114285714285717
1999-04-27,6.88,-0.35,-19.65714285714286
1999-04-28,6.63,-0.35,-18.942857142857143
1999-04-29,6.5,-0.35,-18.571428571428573
1999-04-30,6.63,-0.35,-18.942857142857143
1999-05-03,6.63,-0.35,-18.942857142857143
1999-05-04,6.38,-0.35,-18.228571428571428
1999-05-05,6.31,-0.35,-18.02857142857143
1999-05-06,6.38,-0.35,-18.228571428571428
1999-05-07,6.38,-0.35,-18.228571428571428
1999-05-10,6.33,-0.35,-18.085714285714285
1999-05-11,6.38,-0.35,-18.228571428571428
1999-05-12,6.25,-0.35,-17.857142857142858
1999-05-13,6.81,-0.35,-19.457142857142856
1999-05-14,6.56,-0.35,-18.742857142857144
1999-05-17,6.56,-0.35,-18.742857142857144
1999-05-18,6.94,-0.35,-19.82857142857143
1999-05-19,6.97,-0.35,-19.914285714285715
1999-05-20,6.63,-0.35,-18.942857142857143
1999-05-21,7.19,-0.35,-20.542857142857144
1999-05-24,7.13,-0.35,-20.371428571428574
1999-05-25,7.13,-0.35,-20.371428571428574
1999-05-26,7.13,-0.35,-20.371428571428574
1999-05-27,6.88,-0.35,-19.65714285714286
1999-05-28,7.13,-0.35,-20.371428571428574
1999-06-01,7.13,-0.35,-20.371428571428574
1999-06-02,7.0,-0.35,-20.0
1999-06-03,6.88,-0.35,-19.65714285714286
1999-06-04,7.0,-0.35,-20.0
1999-06-07,6.94,-0.35,-19.82857142857143
1999-06-08,6.88,-0.35,-19.65714285714286
1999-06-09,6.75,-0.35,-19.28571428571429
1999-06-10,6.69,-0.35,-19.114285714285717
1999-06-11,6.63,-0.35,-18.942857142857143
1999-06-14,6.44,-0.35,-18.400000000000002
1999-06-15,6.38,-0.35,-18.228571428571428
1999-06-16,6.81,-0.35,-19.457142857142856
1999-06-17,6.56,-0.35,-18.742857142857144
1999-06-18,6.91,-0.35,-19.742857142857144
1999-06-21,6.81,-0.35,-19.457142857142856
1999-06-22,7.0,-0.35,-20.0
1999-06-23,7.0,-0.35,-20.0
1999-06-24,7.06,-0.35,-20.17142857142857
1999-06-25,7.25,-0.35,-20.714285714285715
1999-06-28,7.44,-0.35,-21.25714285714286
1999-06-29,8.0,-0.35,-22.857142857142858
1999-06-30,7.81,-0.35,-22.314285714285713
1999-07-01,8.5,-0.35,-24.28571428571429
1999-07-02,8.38,-0.35,-23.942857142857147
1999-07-06,8.34,-0.35,-23.82857142857143
1999-07-07,8.38,-0.35,-23.942857142857147
1999-07-08,8.63,-0.35,-24.657142857142862
1999-07-09,8.63,-0.35,-24.657142857142862
1999-07-12,8.63,-0.35,-24.657142857142862
1999-07-13,8.63,-0.35,-24.657142857142862
1999-07-14,8.5,-0.35,-24.28571428571429
1999-07-15,8.0,-0.35,-22.857142857142858
1999-07-16,8.19,-0.35,-23.4
1999-07-19,8.13,-0.35,-23.22857142857143
1999-07-20,8.16,-0.35,-23.314285714285717
1999-07-21,8.63,-0.35,-24.657142857142862
1999-07-22,8.78,-0.35,-25.085714285714285
1999-07-23,8.56,-0.35,-24.45714285714286
1999-07-26,8.56,-0.35,-24.45714285714286
1999-07-27,8.56,-0.35,-24.45714285714286
1999-07-28,8.56,-0.35,-24.45714285714286
1999-07-29,8.13,-0.35,-23.22857142857143
1999-07-30,8.38,-0.35,-23.942857142857147
1999-08-02,8.63,-0.35,-24.657142857142862
1999-08-03,8.59,-0.35,-24.542857142857144
1999-08-04,8.63,-0.35,-24.657142857142862
1999-08-05,8.63,-0.35,-24.657142857142862
1999-08-06,8.56,-0.35,-24.45714285714286
1999-08-09,8.78,-0.35,-25.085714285714285
1999-08-10,8.63,-0.35,-24.657142857142862
1999-08-11,9.0,-0.35,-25.714285714285715
1999-08-12,9.38,-0.35,-26.800000000000004
1999-08-13,9.5,-0.35,-27.142857142857146
1999-08-16,9.81,-0.35,-28.028571428571432
1999-08-17,9.63,-0.35,-27.51428571428572
1999-08-18,9.5,-0.35,-27.142857142857146
1999-08-19,9.44,-0.35,-26.97142857142857
1999-08-20,9.5,-0.35,-27.142857142857146
