date,ALXN,ALXN_EPS,PE Ratio
2002-09-12,3.0,-0.11,-27.272727272727273
2002-09-13,3.04,-0.11,-27.636363636363637
2002-09-16,2.99,-0.11,-27.181818181818183
2002-09-17,3.02,-0.11,-27.454545454545453
2002-09-18,3.25,-0.11,-29.545454545454547
2002-09-19,2.99,-0.11,-27.181818181818183
2002-09-20,3.0,-0.11,-27.272727272727273
2002-09-23,2.8,-0.11,-25.454545454545453
2002-09-24,2.83,-0.11,-25.727272727272727
2002-09-25,2.92,-0.11,-26.545454545454543
2002-09-26,3.08,-0.11,-28.0
2002-09-27,2.93,-0.11,-26.636363636363637
2002-09-30,2.9,-0.11,-26.363636363636363
2002-10-01,3.0,-0.11,-27.272727272727273
2002-10-02,3.18,-0.11,-28.90909090909091
2002-10-03,3.26,-0.11,-29.636363636363633
2002-10-04,3.1,-0.11,-28.181818181818183
2002-10-07,3.14,-0.11,-28.545454545454547
2002-10-08,3.14,-0.11,-28.545454545454547
2002-10-09,3.0,-0.11,-27.272727272727273
2002-10-10,3.04,-0.11,-27.636363636363637
2002-10-11,3.01,-0.11,-27.363636363636363
2002-10-14,3.05,-0.11,-27.727272727272727
2002-10-15,3.0,-0.11,-27.272727272727273
2002-10-16,3.0,-0.11,-27.272727272727273
2002-10-17,3.0,-0.11,-27.272727272727273
2002-10-18,2.91,-0.11,-26.454545454545457
2002-10-21,2.85,-0.11,-25.90909090909091
2002-10-22,2.72,-0.11,-24.72727272727273
2002-10-23,2.7,-0.11,-24.545454545454547
2002-10-24,2.42,-0.11,-22.0
2002-10-25,2.4,-0.11,-21.818181818181817
2002-10-28,2.51,-0.11,-22.818181818181817
2002-10-29,2.5,-0.11,-22.727272727272727
2002-10-30,2.52,-0.11,-22.90909090909091
2002-10-31,2.55,-0.11,-23.18181818181818
2002-11-01,2.46,-0.11,-22.363636363636363
2002-11-04,2.45,-0.11,-22.272727272727273
2002-11-05,2.44,-0.11,-22.18181818181818
2002-11-06,2.51,-0.11,-22.818181818181817
2002-11-07,2.56,-0.11,-23.272727272727273
2002-11-08,2.54,-0.11,-23.09090909090909
2002-11-11,2.49,-0.11,-22.636363636363637
2002-11-12,2.43,-0.11,-22.090909090909093
2002-11-13,2.52,-0.11,-22.90909090909091
2002-11-14,2.77,-0.11,-25.181818181818183
2002-11-15,2.77,-0.11,-25.181818181818183
2002-11-18,3.79,-0.11,-34.45454545454545
2002-11-19,3.7,-0.11,-33.63636363636364
2002-11-20,3.73,-0.11,-33.90909090909091
2002-11-21,3.78,-0.11,-34.36363636363636
2002-11-22,4.39,-0.11,-39.90909090909091
2002-11-25,4.42,-0.11,-40.18181818181818
2002-11-26,4.39,-0.11,-39.90909090909091
2002-11-27,4.37,-0.11,-39.72727272727273
2002-11-29,4.38,-0.11,-39.81818181818182
2002-12-02,4.31,-0.11,-39.18181818181818
2002-12-03,4.09,-0.11,-37.18181818181818
2002-12-04,4.12,-0.11,-37.45454545454545
2002-12-05,4.0,-0.11,-36.36363636363637
2002-12-06,3.98,-0.11,-36.18181818181818
2002-12-09,3.87,-0.11,-35.18181818181818
2002-12-10,3.81,-0.11,-34.63636363636363
2002-12-11,3.95,-0.29,-13.620689655172415
2002-12-12,3.9,-0.29,-13.448275862068966
2002-12-13,3.83,-0.29,-13.206896551724139
2002-12-16,3.83,-0.29,-13.206896551724139
2002-12-17,3.84,-0.29,-13.241379310344827
2002-12-18,3.74,-0.29,-12.896551724137932
2002-12-19,3.58,-0.29,-12.344827586206897
2002-12-20,3.75,-0.29,-12.931034482758621
2002-12-23,3.67,-0.29,-12.655172413793103
2002-12-24,3.7,-0.29,-12.758620689655174
2002-12-26,3.74,-0.29,-12.896551724137932
2002-12-27,3.58,-0.29,-12.344827586206897
2002-12-30,3.55,-0.29,-12.241379310344827
2002-12-31,3.53,-0.29,-12.172413793103448
2003-01-02,3.63,-0.29,-12.517241379310345
2003-01-03,3.64,-0.29,-12.551724137931036
2003-01-06,3.65,-0.29,-12.586206896551724
2003-01-07,3.63,-0.29,-12.517241379310345
2003-01-08,3.51,-0.29,-12.10344827586207
2003-01-09,3.59,-0.29,-12.379310344827587
2003-01-10,3.6,-0.29,-12.413793103448278
2003-01-13,3.6,-0.29,-12.413793103448278
2003-01-14,3.66,-0.29,-12.620689655172415
2003-01-15,3.59,-0.29,-12.379310344827587
2003-01-16,3.61,-0.29,-12.448275862068966
2003-01-17,3.55,-0.29,-12.241379310344827
2003-01-21,3.4,-0.29,-11.724137931034484
2003-01-22,3.36,-0.29,-11.586206896551724
2003-01-23,3.28,-0.29,-11.310344827586206
2003-01-24,3.17,-0.29,-10.931034482758621
2003-01-27,3.06,-0.29,-10.551724137931036
2003-01-28,3.18,-0.29,-10.965517241379311
2003-01-29,3.15,-0.29,-10.862068965517242
2003-01-30,3.08,-0.29,-10.620689655172415
2003-01-31,3.15,-0.29,-10.862068965517242
2003-02-03,2.99,-0.29,-10.310344827586208
2003-02-04,2.89,-0.29,-9.965517241379311
2003-02-05,2.85,-0.29,-9.827586206896553
2003-02-06,2.85,-0.29,-9.827586206896553
2003-02-07,2.88,-0.29,-9.931034482758621
2003-02-10,2.9,-0.29,-10.0
2003-02-11,2.79,-0.29,-9.620689655172415
2003-02-12,2.76,-0.29,-9.517241379310345
2003-02-13,2.8,-0.29,-9.655172413793103
2003-02-14,2.8,-0.29,-9.655172413793103
2003-02-18,2.89,-0.29,-9.965517241379311
2003-02-19,2.84,-0.29,-9.793103448275863
2003-02-20,2.85,-0.29,-9.827586206896553
2003-02-21,2.91,-0.29,-10.03448275862069
2003-02-24,2.86,-0.29,-9.862068965517242
2003-02-25,2.87,-0.29,-9.896551724137932
2003-02-26,2.8,-0.29,-9.655172413793103
2003-02-27,2.81,-0.29,-9.689655172413794
2003-02-28,2.75,-0.29,-9.482758620689657
2003-03-03,2.83,-0.29,-9.758620689655173
2003-03-04,2.69,-0.29,-9.275862068965518
2003-03-05,2.63,-0.29,-9.068965517241379
2003-03-06,2.65,-0.29,-9.13793103448276
2003-03-07,2.59,-0.29,-8.931034482758621
2003-03-10,2.62,-0.29,-9.03448275862069
2003-03-11,2.75,-0.29,-9.482758620689657
2003-03-12,2.63,-0.29,-9.068965517241379
2003-03-13,2.66,-0.29,-9.17241379310345
2003-03-14,2.66,-0.29,-9.17241379310345
2003-03-17,2.95,-0.3,-9.833333333333334
2003-03-18,3.16,-0.3,-10.533333333333335
2003-03-19,3.2,-0.3,-10.666666666666668
2003-03-20,3.37,-0.3,-11.233333333333334
2003-03-21,3.36,-0.3,-11.2
2003-03-24,3.3,-0.3,-11.0
2003-03-25,3.23,-0.3,-10.766666666666667
2003-03-26,3.13,-0.3,-10.433333333333334
2003-03-27,3.08,-0.3,-10.266666666666667
2003-03-28,3.09,-0.3,-10.3
2003-03-31,3.04,-0.3,-10.133333333333335
2003-04-01,3.19,-0.3,-10.633333333333333
2003-04-02,3.4,-0.3,-11.333333333333334
2003-04-03,3.56,-0.3,-11.866666666666667
2003-04-04,3.53,-0.3,-11.766666666666666
2003-04-07,3.26,-0.3,-10.866666666666667
2003-04-08,3.3,-0.3,-11.0
2003-04-09,3.27,-0.3,-10.9
2003-04-10,3.25,-0.3,-10.833333333333334
2003-04-11,3.27,-0.3,-10.9
2003-04-14,3.28,-0.3,-10.933333333333334
2003-04-15,3.33,-0.3,-11.100000000000001
2003-04-16,3.18,-0.3,-10.600000000000001
2003-04-17,3.31,-0.3,-11.033333333333333
2003-04-21,3.24,-0.3,-10.8
2003-04-22,3.39,-0.3,-11.3
2003-04-23,3.52,-0.3,-11.733333333333334
2003-04-24,3.34,-0.3,-11.133333333333333
2003-04-25,3.23,-0.3,-10.766666666666667
2003-04-28,3.35,-0.3,-11.166666666666668
2003-04-29,3.31,-0.3,-11.033333333333333
2003-04-30,3.29,-0.3,-10.966666666666667
2003-05-01,3.37,-0.3,-11.233333333333334
2003-05-02,3.48,-0.3,-11.6
2003-05-05,3.4,-0.3,-11.333333333333334
2003-05-06,3.35,-0.3,-11.166666666666668
2003-05-07,3.23,-0.3,-10.766666666666667
2003-05-08,3.25,-0.3,-10.833333333333334
2003-05-09,3.3,-0.3,-11.0
2003-05-12,3.38,-0.3,-11.266666666666667
2003-05-13,3.51,-0.3,-11.7
2003-05-14,3.56,-0.3,-11.866666666666667
2003-05-15,3.54,-0.3,-11.8
2003-05-16,3.46,-0.3,-11.533333333333333
2003-05-19,3.43,-0.3,-11.433333333333334
2003-05-20,3.38,-0.3,-11.266666666666667
2003-05-21,3.38,-0.3,-11.266666666666667
2003-05-22,3.32,-0.3,-11.066666666666666
2003-05-23,3.3,-0.3,-11.0
2003-05-27,3.55,-0.3,-11.833333333333334
2003-05-28,3.47,-0.3,-11.566666666666668
2003-05-29,3.42,-0.3,-11.4
2003-05-30,3.5,-0.3,-11.666666666666668
2003-06-02,3.53,-0.3,-11.766666666666666
2003-06-03,3.67,-0.3,-12.233333333333334
2003-06-04,3.82,-0.3,-12.733333333333333
2003-06-05,4.34,-0.3,-14.466666666666667
2003-06-06,4.48,-0.3,-14.933333333333335
2003-06-09,4.47,-0.3,-14.9
2003-06-10,4.48,-0.3,-14.933333333333335
2003-06-11,4.55,-0.3,-15.166666666666666
2003-06-12,4.78,-0.3,-15.933333333333335
2003-06-13,4.75,-0.25,-19.0
2003-06-16,4.9,-0.25,-19.6
2003-06-17,5.0,-0.25,-20.0
2003-06-18,4.62,-0.25,-18.48
2003-06-19,4.33,-0.25,-17.32
2003-06-20,4.34,-0.25,-17.36
2003-06-23,4.23,-0.25,-16.92
2003-06-24,4.07,-0.25,-16.28
2003-06-25,4.08,-0.25,-16.32
2003-06-26,4.2,-0.25,-16.8
2003-06-27,4.36,-0.25,-17.44
2003-06-30,4.25,-0.25,-17.0
2003-07-01,4.21,-0.25,-16.84
2003-07-02,4.34,-0.25,-17.36
2003-07-03,4.32,-0.25,-17.28
2003-07-07,4.43,-0.25,-17.72
2003-07-08,4.8,-0.25,-19.2
2003-07-09,4.66,-0.25,-18.64
2003-07-10,4.71,-0.25,-18.84
2003-07-11,4.86,-0.25,-19.44
2003-07-14,4.76,-0.25,-19.04
2003-07-15,4.7,-0.25,-18.8
2003-07-16,4.64,-0.25,-18.56
2003-07-17,4.46,-0.25,-17.84
2003-07-18,4.4,-0.25,-17.6
2003-07-21,4.37,-0.25,-17.48
2003-07-22,4.5,-0.25,-18.0
2003-07-23,4.43,-0.25,-17.72
2003-07-24,4.26,-0.25,-17.04
2003-07-25,4.18,-0.25,-16.72
2003-07-28,4.31,-0.25,-17.24
2003-07-29,4.35,-0.25,-17.4
2003-07-30,4.19,-0.25,-16.76
2003-07-31,4.2,-0.25,-16.8
2003-08-01,4.0,-0.25,-16.0
2003-08-04,4.0,-0.25,-16.0
2003-08-05,3.15,-0.25,-12.6
2003-08-06,3.12,-0.25,-12.48
2003-08-07,3.18,-0.25,-12.72
2003-08-08,3.16,-0.25,-12.64
2003-08-11,3.1,-0.25,-12.4
2003-08-12,3.14,-0.25,-12.56
2003-08-13,3.15,-0.25,-12.6
2003-08-14,3.27,-0.25,-13.08
2003-08-15,3.38,-0.25,-13.52
2003-08-18,3.58,-0.25,-14.32
2003-08-19,3.73,-0.25,-14.92
2003-08-20,3.69,-0.25,-14.76
2003-08-21,3.73,-0.25,-14.92
2003-08-22,3.6,-0.25,-14.4
2003-08-25,3.57,-0.25,-14.28
2003-08-26,3.44,-0.25,-13.76
2003-08-27,3.5,-0.25,-14.0
2003-08-28,3.53,-0.25,-14.12
2003-08-29,3.52,-0.25,-14.08
2003-09-02,3.55,-0.25,-14.2
2003-09-03,3.54,-0.25,-14.16
2003-09-04,3.78,-0.25,-15.12
2003-09-05,3.75,-0.25,-15.0
2003-09-08,3.88,-0.25,-15.52
2003-09-09,3.93,-0.25,-15.72
2003-09-10,3.64,-0.25,-14.56
2003-09-11,3.63,-0.25,-14.52
2003-09-12,3.78,-0.25,-15.12
2003-09-15,3.85,-0.25,-15.4
2003-09-16,4.02,-0.25,-16.08
2003-09-17,4.03,-0.25,-16.12
2003-09-18,4.14,-0.25,-16.56
2003-09-19,4.38,-0.25,-17.52
2003-09-22,4.33,-0.25,-17.32
2003-09-23,4.42,-0.25,-17.68
2003-09-24,4.25,-0.25,-17.0
2003-09-25,4.23,-0.25,-16.92
2003-09-26,4.13,-0.25,-16.52
2003-09-29,4.11,-0.25,-16.44
2003-09-30,4.23,-0.25,-16.92
2003-10-01,4.42,-0.25,-17.68
2003-10-02,5.0,-0.25,-20.0
2003-10-03,5.07,-0.25,-20.28
2003-10-06,4.95,-0.25,-19.8
2003-10-07,5.23,-0.25,-20.92
2003-10-08,4.94,-0.25,-19.76
2003-10-09,5.13,-0.25,-20.52
2003-10-10,5.06,-0.25,-20.24
2003-10-13,5.13,-0.25,-20.52
2003-10-14,5.09,-0.25,-20.36
2003-10-15,4.79,-0.25,-19.16
2003-10-16,4.82,-0.25,-19.28
2003-10-17,4.5,-0.25,-18.0
2003-10-20,4.6,-0.25,-18.4
2003-10-21,4.63,-0.25,-18.52
2003-10-22,4.35,-0.25,-17.4
2003-10-23,4.35,-0.25,-17.4
2003-10-24,4.52,-0.25,-18.08
2003-10-27,4.41,-0.3,-14.700000000000001
2003-10-28,4.54,-0.3,-15.133333333333335
2003-10-29,4.67,-0.3,-15.566666666666666
2003-10-30,4.46,-0.3,-14.866666666666667
2003-10-31,4.63,-0.3,-15.433333333333334
2003-11-03,4.56,-0.3,-15.2
2003-11-04,4.8,-0.3,-16.0
2003-11-05,4.87,-0.3,-16.233333333333334
2003-11-06,4.78,-0.3,-15.933333333333335
2003-11-07,4.51,-0.3,-15.033333333333333
2003-11-10,4.16,-0.3,-13.866666666666667
2003-11-11,4.3,-0.3,-14.333333333333334
2003-11-12,4.4,-0.3,-14.666666666666668
2003-11-13,4.58,-0.3,-15.266666666666667
2003-11-14,4.35,-0.3,-14.5
2003-11-17,4.12,-0.3,-13.733333333333334
2003-11-18,4.24,-0.3,-14.133333333333335
2003-11-19,4.23,-0.3,-14.100000000000001
2003-11-20,4.28,-0.3,-14.266666666666667
2003-11-21,4.29,-0.3,-14.3
2003-11-24,4.69,-0.3,-15.633333333333335
2003-11-25,4.6,-0.3,-15.333333333333332
2003-11-26,4.66,-0.3,-15.533333333333335
2003-11-28,4.69,-0.3,-15.633333333333335
2003-12-01,4.94,-0.3,-16.46666666666667
2003-12-02,5.03,-0.3,-16.76666666666667
2003-12-03,4.68,-0.3,-15.6
2003-12-04,4.75,-0.3,-15.833333333333334
2003-12-05,4.73,-0.3,-15.76666666666667
2003-12-08,4.6,-0.3,-15.333333333333332
2003-12-09,4.51,-0.3,-15.033333333333333
2003-12-10,4.38,-0.3,-14.6
2003-12-11,4.51,-0.3,-15.033333333333333
2003-12-12,4.49,-0.25,-17.96
2003-12-15,4.31,-0.25,-17.24
2003-12-16,4.26,-0.25,-17.04
2003-12-17,4.25,-0.25,-17.0
2003-12-18,4.22,-0.25,-16.88
2003-12-19,4.21,-0.25,-16.84
2003-12-22,4.24,-0.25,-16.96
2003-12-23,4.25,-0.25,-17.0
2003-12-24,4.27,-0.25,-17.08
2003-12-26,4.25,-0.25,-17.0
2003-12-29,4.34,-0.25,-17.36
2003-12-30,4.26,-0.25,-17.04
2003-12-31,4.25,-0.25,-17.0
2004-01-02,4.31,-0.25,-17.24
2004-01-05,4.39,-0.25,-17.56
2004-01-06,4.33,-0.25,-17.32
2004-01-07,4.46,-0.25,-17.84
2004-01-08,4.55,-0.25,-18.2
2004-01-09,4.65,-0.25,-18.6
2004-01-12,4.6,-0.25,-18.4
2004-01-13,4.52,-0.25,-18.08
2004-01-14,4.6,-0.25,-18.4
2004-01-15,4.72,-0.25,-18.88
2004-01-16,4.71,-0.25,-18.84
2004-01-20,4.75,-0.25,-19.0
2004-01-21,4.78,-0.25,-19.12
2004-01-22,4.55,-0.25,-18.2
2004-01-23,4.67,-0.25,-18.68
2004-01-26,4.76,-0.25,-19.04
2004-01-27,4.79,-0.25,-19.16
2004-01-28,4.63,-0.25,-18.52
2004-01-29,4.57,-0.25,-18.28
2004-01-30,4.54,-0.25,-18.16
2004-02-02,4.73,-0.25,-18.92
2004-02-03,5.33,-0.25,-21.32
2004-02-04,4.87,-0.25,-19.48
2004-02-05,5.01,-0.25,-20.04
2004-02-06,5.09,-0.25,-20.36
2004-02-09,5.26,-0.25,-21.04
2004-02-10,5.59,-0.25,-22.36
2004-02-11,5.61,-0.25,-22.44
2004-02-12,5.48,-0.25,-21.92
2004-02-13,5.5,-0.25,-22.0
2004-02-17,5.48,-0.25,-21.92
2004-02-18,5.51,-0.25,-22.04
2004-02-19,5.35,-0.25,-21.4
2004-02-20,5.5,-0.25,-22.0
2004-02-23,5.55,-0.25,-22.2
2004-02-24,5.82,-0.25,-23.28
2004-02-25,5.73,-0.25,-22.92
2004-02-26,5.75,-0.25,-23.0
2004-02-27,5.72,-0.25,-22.88
2004-03-01,5.73,-0.25,-22.92
2004-03-02,6.05,-0.25,-24.2
2004-03-03,6.14,-0.25,-24.56
2004-03-04,6.16,-0.25,-24.64
2004-03-05,6.36,-0.25,-25.44
2004-03-08,6.38,-0.25,-25.52
2004-03-09,6.08,-0.25,-24.32
2004-03-10,5.73,-0.25,-22.92
2004-03-11,5.64,-0.25,-22.56
2004-03-12,6.11,-0.25,-24.44
2004-03-15,5.73,-0.21,-27.28571428571429
2004-03-16,5.67,-0.21,-27.0
2004-03-17,5.77,-0.21,-27.476190476190474
2004-03-18,5.84,-0.21,-27.80952380952381
2004-03-19,5.57,-0.21,-26.523809523809526
2004-03-22,5.42,-0.21,-25.80952380952381
2004-03-23,5.54,-0.21,-26.380952380952383
2004-03-24,5.24,-0.21,-24.952380952380953
2004-03-25,5.57,-0.21,-26.523809523809526
2004-03-26,5.52,-0.21,-26.285714285714285
2004-03-29,5.88,-0.21,-28.0
2004-03-30,5.99,-0.21,-28.523809523809526
2004-03-31,5.94,-0.21,-28.28571428571429
2004-04-01,6.0,-0.21,-28.571428571428573
2004-04-02,5.96,-0.21,-28.380952380952383
2004-04-05,6.13,-0.21,-29.19047619047619
2004-04-06,5.87,-0.21,-27.952380952380953
2004-04-07,5.98,-0.21,-28.476190476190478
2004-04-08,5.88,-0.21,-28.0
2004-04-12,5.88,-0.21,-28.0
2004-04-13,5.7,-0.21,-27.142857142857146
2004-04-14,5.73,-0.21,-27.28571428571429
2004-04-15,5.9,-0.21,-28.0952380952381
2004-04-16,5.94,-0.21,-28.28571428571429
2004-04-19,6.02,-0.21,-28.666666666666664
2004-04-20,5.85,-0.21,-27.857142857142858
2004-04-21,5.95,-0.21,-28.333333333333336
2004-04-22,6.12,-0.21,-29.142857142857146
2004-04-23,6.09,-0.21,-29.0
2004-04-26,6.18,-0.21,-29.428571428571427
2004-04-27,6.15,-0.21,-29.28571428571429
2004-04-28,6.02,-0.21,-28.666666666666664
2004-04-29,5.95,-0.21,-28.333333333333336
2004-04-30,5.63,-0.21,-26.80952380952381
2004-05-03,5.7,-0.21,-27.142857142857146
2004-05-04,5.62,-0.21,-26.761904761904763
2004-05-05,5.68,-0.21,-27.047619047619047
2004-05-06,5.56,-0.21,-26.476190476190474
2004-05-07,5.44,-0.21,-25.90476190476191
2004-05-10,5.24,-0.21,-24.952380952380953
2004-05-11,5.24,-0.21,-24.952380952380953
2004-05-12,5.25,-0.21,-25.0
2004-05-13,5.22,-0.21,-24.857142857142858
2004-05-14,5.22,-0.21,-24.857142857142858
2004-05-17,5.09,-0.21,-24.238095238095237
2004-05-18,5.17,-0.21,-24.61904761904762
2004-05-19,5.07,-0.21,-24.142857142857146
2004-05-20,4.98,-0.21,-23.71428571428572
2004-05-21,4.98,-0.21,-23.71428571428572
2004-05-24,4.97,-0.21,-23.666666666666668
2004-05-25,5.13,-0.21,-24.42857142857143
2004-05-26,5.21,-0.21,-24.80952380952381
2004-05-27,5.12,-0.21,-24.380952380952383
2004-05-28,5.01,-0.21,-23.857142857142858
2004-06-01,5.19,-0.21,-24.714285714285715
2004-06-02,5.16,-0.21,-24.571428571428573
2004-06-03,5.0,-0.21,-23.80952380952381
2004-06-04,5.02,-0.17,-29.529411764705877
2004-06-07,5.14,-0.17,-30.235294117647054
2004-06-08,4.78,-0.17,-28.11764705882353
2004-06-09,4.48,-0.17,-26.35294117647059
2004-06-10,4.45,-0.17,-26.176470588235293
2004-06-14,4.45,-0.17,-26.176470588235293
2004-06-15,4.48,-0.17,-26.35294117647059
2004-06-16,4.48,-0.17,-26.35294117647059
2004-06-17,4.49,-0.17,-26.41176470588235
2004-06-18,4.58,-0.17,-26.941176470588236
2004-06-21,4.57,-0.17,-26.88235294117647
2004-06-22,4.55,-0.17,-26.76470588235294
2004-06-23,4.8,-0.17,-28.235294117647054
2004-06-24,4.78,-0.17,-28.11764705882353
2004-06-25,4.8,-0.17,-28.235294117647054
2004-06-28,4.64,-0.17,-27.29411764705882
2004-06-29,4.61,-0.17,-27.11764705882353
2004-06-30,4.65,-0.17,-27.352941176470587
2004-07-01,4.55,-0.17,-26.76470588235294
2004-07-02,4.52,-0.17,-26.58823529411764
2004-07-06,4.42,-0.17,-25.999999999999996
2004-07-07,4.33,-0.17,-25.470588235294116
2004-07-08,4.2,-0.17,-24.705882352941178
2004-07-09,4.22,-0.17,-24.823529411764703
2004-07-12,4.16,-0.17,-24.470588235294116
2004-07-13,4.1,-0.17,-24.117647058823525
2004-07-14,4.09,-0.17,-24.05882352941176
2004-07-15,4.1,-0.17,-24.117647058823525
2004-07-16,3.92,-0.17,-23.05882352941176
2004-07-19,4.02,-0.17,-23.647058823529406
2004-07-20,4.2,-0.17,-24.705882352941178
2004-07-21,3.98,-0.17,-23.41176470588235
2004-07-22,4.0,-0.17,-23.52941176470588
2004-07-23,3.91,-0.17,-23.0
2004-07-26,3.8,-0.17,-22.352941176470587
2004-07-27,3.86,-0.17,-22.705882352941174
2004-07-28,3.96,-0.17,-23.294117647058822
2004-07-29,3.92,-0.17,-23.05882352941176
2004-07-30,3.98,-0.17,-23.41176470588235
2004-08-02,3.93,-0.17,-23.11764705882353
2004-08-03,3.86,-0.17,-22.705882352941174
2004-08-04,3.75,-0.17,-22.058823529411764
2004-08-05,3.64,-0.17,-21.41176470588235
2004-08-06,3.39,-0.17,-19.941176470588236
2004-08-09,3.4,-0.17,-19.999999999999996
2004-08-10,3.63,-0.17,-21.352941176470587
2004-08-11,3.77,-0.17,-22.176470588235293
2004-08-12,3.77,-0.17,-22.176470588235293
2004-08-13,3.77,-0.17,-22.176470588235293
2004-08-16,3.83,-0.17,-22.52941176470588
2004-08-17,3.93,-0.17,-23.11764705882353
2004-08-18,4.12,-0.17,-24.235294117647058
2004-08-19,3.9,-0.17,-22.941176470588232
2004-08-20,4.07,-0.17,-23.941176470588236
2004-08-23,3.92,-0.17,-23.05882352941176
2004-08-24,4.05,-0.17,-23.823529411764703
2004-08-25,4.13,-0.17,-24.294117647058822
2004-08-26,4.0,-0.17,-23.52941176470588
2004-08-27,4.16,-0.17,-24.470588235294116
2004-08-30,4.02,-0.17,-23.647058823529406
2004-08-31,4.09,-0.17,-24.05882352941176
2004-09-01,4.03,-0.17,-23.705882352941178
2004-09-02,4.09,-0.17,-24.05882352941176
2004-09-03,3.94,-0.17,-23.176470588235293
2004-09-07,4.04,-0.17,-23.76470588235294
2004-09-08,4.03,-0.17,-23.705882352941178
2004-09-09,4.1,-0.17,-24.117647058823525
2004-09-10,4.25,-0.17,-24.999999999999996
2004-09-13,4.38,-0.17,-25.76470588235294
2004-09-14,4.44,-0.17,-26.11764705882353
2004-09-15,4.46,-0.17,-26.235294117647058
2004-09-16,4.58,-0.17,-26.941176470588236
2004-09-17,4.51,-0.17,-26.52941176470588
2004-09-20,4.47,-0.17,-26.29411764705882
2004-09-21,4.6,-0.17,-27.05882352941176
2004-09-22,4.32,-0.17,-25.41176470588235
2004-09-23,4.29,-0.17,-25.235294117647058
2004-09-24,4.48,-0.17,-26.35294117647059
2004-09-27,4.28,-0.17,-25.176470588235293
2004-09-28,4.5,-0.23,-19.565217391304348
2004-09-29,4.52,-0.23,-19.652173913043477
2004-09-30,4.5,-0.23,-19.565217391304348
2004-10-01,4.68,-0.23,-20.34782608695652
2004-10-04,4.71,-0.23,-20.478260869565215
2004-10-05,4.55,-0.23,-19.782608695652172
2004-10-06,4.72,-0.23,-20.52173913043478
2004-10-07,4.48,-0.23,-19.47826086956522
2004-10-08,4.44,-0.23,-19.304347826086957
2004-10-11,4.59,-0.23,-19.956521739130434
2004-10-12,4.5,-0.23,-19.565217391304348
2004-10-13,4.28,-0.23,-18.608695652173914
2004-10-14,4.24,-0.23,-18.434782608695652
2004-10-15,4.36,-0.23,-18.956521739130434
2004-10-18,4.52,-0.23,-19.652173913043477
2004-10-19,4.35,-0.23,-18.913043478260867
2004-10-20,4.33,-0.23,-18.82608695652174
2004-10-21,4.34,-0.23,-18.869565217391305
2004-10-22,4.25,-0.23,-18.478260869565215
2004-10-25,4.22,-0.23,-18.34782608695652
2004-10-26,4.34,-0.23,-18.869565217391305
2004-10-27,4.54,-0.23,-19.73913043478261
2004-10-28,4.52,-0.23,-19.652173913043477
2004-10-29,4.46,-0.23,-19.391304347826086
2004-11-01,4.56,-0.23,-19.826086956521735
2004-11-02,4.37,-0.23,-19.0
2004-11-03,4.52,-0.23,-19.652173913043477
2004-11-04,4.82,-0.23,-20.956521739130434
2004-11-05,5.0,-0.23,-21.73913043478261
2004-11-08,5.05,-0.23,-21.956521739130434
2004-11-09,5.08,-0.23,-22.08695652173913
2004-11-10,5.21,-0.23,-22.652173913043477
2004-11-11,5.18,-0.23,-22.52173913043478
2004-11-12,5.28,-0.23,-22.956521739130434
2004-11-15,5.27,-0.23,-22.913043478260867
2004-11-16,5.16,-0.23,-22.434782608695652
2004-11-17,5.19,-0.23,-22.565217391304348
2004-11-18,5.17,-0.23,-22.478260869565215
2004-11-19,4.99,-0.23,-21.695652173913043
2004-11-22,5.2,-0.23,-22.608695652173914
2004-11-23,5.21,-0.23,-22.652173913043477
2004-11-24,5.16,-0.23,-22.434782608695652
2004-11-26,5.09,-0.23,-22.130434782608695
2004-11-29,5.06,-0.23,-21.999999999999996
2004-11-30,5.17,-0.23,-22.478260869565215
2004-12-01,5.29,-0.23,-23.0
2004-12-02,5.27,-0.23,-22.913043478260867
2004-12-03,5.5,-0.23,-23.913043478260867
2004-12-06,5.6,-0.2,-27.999999999999996
2004-12-07,5.54,-0.2,-27.7
2004-12-08,5.63,-0.2,-28.15
2004-12-09,5.59,-0.2,-27.95
2004-12-10,5.55,-0.2,-27.749999999999996
2004-12-13,5.75,-0.2,-28.75
2004-12-14,5.96,-0.2,-29.799999999999997
2004-12-15,6.14,-0.2,-30.699999999999996
2004-12-16,6.13,-0.2,-30.65
2004-12-17,6.23,-0.2,-31.150000000000002
2004-12-20,6.23,-0.2,-31.150000000000002
2004-12-21,6.14,-0.2,-30.699999999999996
2004-12-22,6.1,-0.2,-30.499999999999996
2004-12-23,6.11,-0.2,-30.55
2004-12-27,6.08,-0.2,-30.4
2004-12-28,6.22,-0.2,-31.099999999999998
2004-12-29,6.27,-0.2,-31.349999999999998
2004-12-30,6.29,-0.2,-31.45
2004-12-31,6.3,-0.2,-31.499999999999996
2005-01-03,6.09,-0.2,-30.45
2005-01-04,5.86,-0.2,-29.3
2005-01-05,5.84,-0.2,-29.2
2005-01-06,6.0,-0.2,-30.0
2005-01-07,5.93,-0.2,-29.65
2005-01-10,5.96,-0.2,-29.799999999999997
2005-01-11,5.8,-0.2,-28.999999999999996
2005-01-12,5.76,-0.2,-28.799999999999997
2005-01-13,5.66,-0.2,-28.3
2005-01-14,5.66,-0.2,-28.3
