date,ZION,ZION_EPS,PE Ratio
2009-06-05,14.47,0.114106,126.81191173119731
2009-06-08,14.32,0.114106,125.49734457434316
2009-06-09,14.65,0.114106,128.38939231942229
2009-06-10,14.17,0.114106,124.182777417489
2009-06-11,14.68,0.114106,128.65230575079312
2009-06-12,14.78,0.114106,129.52868385536254
2009-06-15,14.98,0.114106,131.28144006450142
2009-06-16,13.83,0.114106,121.20309186195293
2009-06-17,12.9,0.114106,113.05277548945718
2009-06-18,13.2,0.114106,115.68190980316547
2009-06-19,13.34,0.114106,116.90883914956268
2009-06-22,11.91,0.114106,104.37663225421976
2009-06-23,11.76,0.114106,103.0620650973656
2009-06-24,11.86,0.114106,103.93844320193504
2009-06-25,12.17,0.114106,106.65521532610029
2009-06-26,11.9,0.114106,104.28899444376282
2009-06-29,12.24,0.114106,107.2686799992989
2009-06-30,11.56,0.114106,101.30930888822674
2009-07-01,11.35,0.114106,99.46891486863092
2009-07-02,11.06,0.114106,96.92741836537957
2009-07-06,11.13,0.114106,97.54088303857817
2009-07-07,11.02,0.114106,96.57686712355178
2009-07-08,10.95,0.114106,95.96340245035317
2009-07-09,11.35,0.114106,99.46891486863092
2009-07-10,11.0,0.114106,96.4015915026379
2009-07-13,11.94,0.114106,104.63954568559059
2009-07-14,11.76,0.114106,103.0620650973656
2009-07-15,12.32,0.114106,107.96978248295444
2009-07-16,12.4,0.114106,108.67088496661
2009-07-17,11.56,0.114106,101.30930888822674
2009-07-20,12.22,0.114106,107.09340437838502
2009-07-21,10.68,0.114106,93.5971815680157
2009-07-22,11.0,0.114106,96.4015915026379
2009-07-23,11.33,0.114106,99.29363924771704
2009-07-24,11.2,0.114106,98.15434771177677
2009-07-27,12.65,0.114106,110.86183022803358
2009-07-28,12.8,0.114106,112.17639738488775
2009-07-29,12.55,0.114106,109.98545212346416
2009-07-30,13.46,0.114106,117.96049287504601
2009-07-31,13.58,0.114106,119.01214660052933
2009-08-03,14.15,0.114106,124.00750179657511
2009-08-04,15.15,0.114106,132.77128284226947
2009-08-05,15.2,0.114106,133.20947189455418
2009-08-06,15.51,0.114106,135.92624401871944
2009-08-07,17.06,0.114106,149.5101046395457
2009-08-10,17.93,0.115012,155.89677598859248
2009-08-11,16.43,0.115012,142.85465864431538
2009-08-12,16.23,0.115012,141.1157096650784
2009-08-13,16.86,0.115012,146.59339894967482
2009-08-14,16.95,0.115012,147.37592599033144
2009-08-17,15.94,0.115012,138.59423364518483
2009-08-18,16.37,0.115012,142.3329739505443
2009-08-19,16.67,0.115012,144.94139741939972
2009-08-20,17.57,0.115012,152.76666782596598
2009-08-21,18.22,0.115012,158.41825200848606
2009-08-24,17.57,0.115012,152.76666782596598
2009-08-25,17.56,0.115012,152.67972037700412
2009-08-26,17.42,0.115012,151.4624560915383
2009-08-27,17.44,0.115012,151.636350989462
2009-08-28,18.12,0.115012,157.5487775188676
2009-08-31,17.68,0.115012,153.7230897645463
2009-09-01,16.43,0.115012,142.85465864431538
2009-09-02,16.28,0.115012,141.55044690988768
2009-09-03,16.39,0.115012,142.50686884846797
2009-09-04,16.74,0.115012,145.55002956213264
2009-09-08,16.07,0.115012,139.72455048168888
2009-09-09,16.18,0.115012,140.68097242026917
2009-09-10,15.94,0.115012,138.59423364518483
2009-09-11,15.89,0.115012,138.15949640037562
2009-09-14,16.36,0.115012,142.24602650158243
2009-09-15,18.12,0.115012,157.5487775188676
2009-09-16,19.31,0.115012,167.89552394532743
2009-09-17,18.27,0.115012,158.8529892532953
2009-09-18,18.4,0.115012,159.9833060897993
2009-09-21,18.2,0.115012,158.24435711056236
2009-09-22,19.07,0.115012,165.8087851702431
2009-09-23,18.64,0.115012,162.07004486488367
2009-09-24,17.75,0.115012,154.33172190727925
2009-09-25,17.78,0.115012,154.59256425416478
2009-09-28,18.19,0.115012,158.15740966160052
2009-09-29,18.19,0.115012,158.15740966160052
2009-09-30,17.97,0.115012,156.24456578443986
2009-10-01,16.38,0.115012,142.41992139950614
2009-10-02,16.68,0.115012,145.02834486836156
2009-10-05,17.13,0.115012,148.94098007164467
2009-10-06,17.36,0.115012,150.94077139776718
2009-10-07,17.34,0.115012,150.76687649984348
2009-10-08,17.14,0.115012,149.02792752060654
2009-10-09,17.27,0.115012,150.15824435711056
2009-10-12,17.0,0.115012,147.81066323514068
2009-10-13,18.02,0.115012,156.67930302924913
2009-10-14,18.65,0.115012,162.1569923138455
2009-10-15,18.82,0.115012,163.6350989461969
2009-10-16,18.17,0.115012,157.98351476367685
2009-10-19,18.33,0.115012,159.37467394706638
2009-10-20,17.23,0.115012,149.81045456126319
2009-10-21,16.73,0.115012,145.4630821131708
2009-10-22,17.38,0.115012,151.11466629569088
2009-10-23,16.82,0.115012,146.24560915382742
2009-10-26,15.65,0.115012,136.07275762529127
2009-10-27,15.29,0.115012,132.94264946266475
2009-10-28,14.57,0.115012,126.68243313741175
2009-10-29,15.08,0.115012,131.11675303446597
2009-10-30,14.16,0.115012,123.117587729976
2009-11-02,14.05,0.115012,122.16116579139569
2009-11-03,14.4,0.115012,125.20432650506034
2009-11-04,13.65,0.115012,118.68326783292179
2009-11-05,14.05,0.115012,122.16116579139569
2009-11-06,13.83,0.115012,120.24832191423504
2009-11-09,14.35,0.119248,120.33744800751374
2009-11-10,13.26,0.119248,111.19683348986985
2009-11-11,13.24,0.119248,111.0291157922984
2009-11-12,12.94,0.119248,108.51335032872667
2009-11-13,13.11,0.119248,109.93895075808398
2009-11-16,13.38,0.119248,112.20313967529854
2009-11-17,13.46,0.119248,112.87401046558433
2009-11-18,13.32,0.119248,111.69998658258419
2009-11-19,12.74,0.119248,106.8361733530122
2009-11-20,12.55,0.119248,105.24285522608345
2009-11-23,14.12,0.119248,118.40869448544208
2009-11-24,13.35,0.119248,111.95156312894136
2009-11-25,13.08,0.119248,109.68737421172682
2009-11-27,12.62,0.119248,105.82986716758352
2009-11-30,13.15,0.119248,110.27438615322689
2009-12-01,13.16,0.119248,110.35824500201261
2009-12-02,13.34,0.119248,111.86770428015564
2009-12-03,12.59,0.119248,105.57829062122634
2009-12-04,13.06,0.119248,109.51965651415537
2009-12-07,13.26,0.119248,111.19683348986985
2009-12-08,13.74,0.119248,115.2220582315846
2009-12-09,13.98,0.119248,117.23467060244197
2009-12-10,13.52,0.119248,113.37716355829866
2009-12-11,13.59,0.119248,113.96417549979873
2009-12-14,13.76,0.119248,115.38977592915603
2009-12-15,13.05,0.119248,109.43579766536965
2009-12-16,12.91,0.119248,108.26177378236952
2009-12-17,12.7,0.119248,106.5007379578693
2009-12-18,13.12,0.119248,110.0228096068697
2009-12-21,13.21,0.119248,110.77753924594123
2009-12-22,13.22,0.119248,110.86139809472695
2009-12-23,12.92,0.119248,108.34563263115523
2009-12-24,12.9,0.119248,108.17791493358379
2009-12-28,12.76,0.119248,107.00389105058365
2009-12-29,12.75,0.119248,106.92003220179792
2009-12-30,12.8,0.119248,107.33932644572656
2009-12-31,12.83,0.119248,107.59090299208371
2010-01-04,13.33,0.119248,111.78384543136991
2010-01-05,13.8,0.119248,115.72521132429894
2010-01-06,15.0,0.119248,125.7882731785858
2010-01-07,16.68,0.119248,139.8765597745874
2010-01-08,16.41,0.119248,137.61237085737287
2010-01-11,16.51,0.119248,138.4509593452301
2010-01-12,16.05,0.119248,134.5934523010868
2010-01-13,16.35,0.119248,137.10921776465852
2010-01-14,16.71,0.119248,140.12813632094458
2010-01-15,16.26,0.119248,136.354488125587
2010-01-19,17.11,0.119248,143.48249027237352
2010-01-20,17.92,0.119248,150.27505702401717
2010-01-21,18.36,0.119248,153.96484637058902
2010-01-22,17.66,0.119248,148.09472695558836
2010-01-25,17.92,0.119248,150.27505702401717
2010-01-26,19.08,0.119248,160.00268348316112
2010-01-27,18.94,0.119248,158.82865960016102
2010-01-28,19.34,0.119248,162.18301355158997
2010-01-29,18.97,0.119248,159.08023614651816
2010-02-01,19.92,0.119248,167.04682678116194
2010-02-02,19.91,0.119248,166.96296793237622
2010-02-03,18.62,0.119248,156.14517643901783
2010-02-04,17.49,0.119248,146.66912652623103
2010-02-05,18.0,0.119248,150.94592781430296
2010-02-08,17.99,0.119248,150.8620689655172
2010-02-09,18.21,0.119248,152.70696363880316
2010-02-10,18.52,0.119248,155.3065879511606
2010-02-11,18.17,0.119248,152.37152824366026
2010-02-12,17.85,0.119248,149.6880450825171
2010-02-16,18.26,0.119248,153.12625788273178
2010-02-17,18.05,0.119248,151.36522205823158
2010-02-18,17.72,0.119248,148.59788004830267
2010-02-19,18.44,0.119248,154.6357171608748
2010-02-22,18.87,0.119248,158.24164765866095
2010-02-23,18.18,0.119248,152.455387092446
2010-02-24,18.67,0.119248,156.56447068294648
2010-02-25,18.44,0.119248,154.6357171608748
2010-02-26,18.54,0.119248,155.47430564873204
2010-03-01,18.3,-0.27,-67.77777777777777
2010-03-02,18.64,-0.27,-69.03703703703704
2010-03-03,18.4,-0.27,-68.14814814814814
2010-03-04,18.08,-0.27,-66.96296296296295
2010-03-05,18.74,-0.27,-69.40740740740739
2010-03-08,18.93,-0.27,-70.1111111111111
2010-03-09,19.26,-0.27,-71.33333333333333
2010-03-10,20.49,-0.27,-75.88888888888887
2010-03-11,21.43,-0.27,-79.37037037037037
2010-03-12,20.99,-0.27,-77.74074074074073
2010-03-15,21.24,-0.27,-78.66666666666666
2010-03-16,22.22,-0.27,-82.29629629629629
2010-03-17,23.19,-0.27,-85.88888888888889
2010-03-18,22.73,-0.27,-84.18518518518518
2010-03-19,22.11,-0.27,-81.88888888888889
2010-03-22,22.61,-0.27,-83.74074074074073
2010-03-23,22.82,-0.27,-84.51851851851852
2010-03-24,23.06,-0.27,-85.40740740740739
2010-03-25,22.64,-0.27,-83.85185185185185
2010-03-26,22.23,-0.27,-82.33333333333333
2010-03-29,21.75,-0.27,-80.55555555555556
2010-03-30,21.66,-0.27,-80.22222222222221
2010-03-31,21.84,-0.27,-80.88888888888889
2010-04-01,21.88,-0.27,-81.03703703703702
2010-04-05,23.21,-0.27,-85.96296296296296
2010-04-06,24.27,-0.27,-89.88888888888889
2010-04-07,23.75,-0.27,-87.96296296296296
2010-04-08,23.96,-0.27,-88.74074074074073
2010-04-09,23.93,-0.27,-88.62962962962962
2010-04-12,24.9,-0.27,-92.22222222222221
2010-04-13,24.57,-0.27,-91.0
2010-04-14,26.36,-0.27,-97.62962962962962
2010-04-15,26.14,-0.27,-96.81481481481481
2010-04-16,25.53,-0.27,-94.55555555555556
2010-04-19,25.43,-0.27,-94.18518518518518
2010-04-20,27.42,-0.27,-101.55555555555556
2010-04-21,28.87,-0.27,-106.92592592592592
2010-04-22,29.6,-0.27,-109.62962962962963
2010-04-23,30.0,-0.27,-111.1111111111111
2010-04-26,28.78,-0.27,-106.5925925925926
2010-04-27,27.75,-0.27,-102.77777777777777
2010-04-28,27.66,-0.27,-102.44444444444444
2010-04-29,28.86,-0.27,-106.88888888888889
2010-04-30,28.73,-0.27,-106.4074074074074
2010-05-03,29.0,-0.27,-107.4074074074074
2010-05-04,27.77,-0.27,-102.85185185185185
2010-05-05,27.86,-0.27,-103.18518518518518
2010-05-06,26.44,-0.27,-97.92592592592592
2010-05-07,25.57,-0.27,-94.7037037037037
2010-05-10,27.83,0.151073,184.21557789942608
2010-05-11,27.74,0.151073,183.61983941538193
2010-05-12,28.88,0.151073,191.16586021327436
2010-05-13,28.5,0.151073,188.65051994731022
2010-05-14,27.33,0.151073,180.90591965473644
2010-05-17,27.3,0.151073,180.70734016005505
2010-05-18,26.08,0.151073,172.63177404301229
2010-05-19,24.42,0.151073,161.64370867064267
2010-05-20,22.79,0.151073,150.85422279295437
2010-05-21,23.8,0.151073,157.5397324472275
2010-05-24,22.91,0.151073,151.6485407716799
2010-05-25,23.11,0.151073,152.97240406955575
2010-05-26,23.96,0.151073,158.59882308552818
2010-05-27,24.86,0.151073,164.55620792596955
2010-05-28,23.95,0.151073,158.53262992063438
2010-06-01,23.15,0.151073,153.23717672913094
2010-06-02,23.78,0.151073,157.40734611743991
2010-06-03,23.56,0.151073,155.95109648977643
2010-06-04,22.35,0.151073,147.9417235376275
2010-06-07,21.48,0.151073,142.1829181918675
2010-06-08,22.52,0.151073,149.06700734082196
2010-06-09,22.79,0.151073,150.85422279295437
2010-06-10,23.56,0.151073,155.95109648977643
2010-06-11,23.68,0.151073,156.74541446850196
2010-06-14,23.4,0.151073,154.89200585147574
2010-06-15,24.24,0.151073,160.45223170255437
2010-06-16,24.17,0.151073,159.98887954829783
2010-06-17,23.67,0.151073,156.6792213036082
2010-06-18,23.98,0.151073,158.73120941531576
2010-06-21,23.91,0.151073,158.26785726105922
2010-06-22,23.63,0.151073,156.414448644033
2010-06-23,23.35,0.151073,154.5610400270068
2010-06-24,22.95,0.151073,151.91331343125506
2010-06-25,23.82,0.151073,157.67211877701507
2010-06-28,23.55,0.151073,155.88490332488266
2010-06-29,21.94,0.151073,145.22780377698197
2010-06-30,21.57,0.151073,142.77865667591163
2010-07-01,21.73,0.151073,143.83774731421232
2010-07-02,20.75,0.151073,137.35081715462061
2010-07-06,20.88,0.151073,138.2113282982399
2010-07-07,22.31,0.151073,147.6769508780523
2010-07-08,22.38,0.151073,148.14030303230888
2010-07-09,23.25,0.151073,153.89910837806886
2010-07-12,23.18,0.151073,153.43575622381232
2010-07-13,24.2,0.151073,160.1874590429792
2010-07-14,23.33,0.151073,154.4286536972192
2010-07-15,23.15,0.151073,153.23717672913094
2010-07-16,21.69,0.151073,143.57297465463716
2010-07-19,21.42,0.151073,141.78575920250475
2010-07-20,19.51,0.151073,129.14286470779027
2010-07-21,19.42,0.151073,128.54712622374615
2010-07-22,20.17,0.151073,133.51161359078063
2010-07-23,20.55,0.151073,136.02695385674474
2010-07-26,21.34,0.151073,141.2562138833544
2010-07-27,21.42,0.151073,141.78575920250475
2010-07-28,21.26,0.151073,140.72666856420406
2010-07-29,22.05,0.151073,145.9559285908137
2010-07-30,22.19,0.151073,146.8826328993268
2010-08-02,22.89,0.151073,151.51615444189233
2010-08-03,22.61,0.151073,149.6627458248661
2010-08-04,22.62,0.151073,149.7289389897599
2010-08-05,22.11,0.151073,146.35308758017646
2010-08-06,21.64,0.151073,143.24200883016817
2010-08-09,21.84,-4.8,-4.55
2010-08-10,21.46,-4.8,-4.470833333333334
2010-08-11,20.12,-4.8,-4.191666666666667
2010-08-12,20.19,-4.8,-4.206250000000001
2010-08-13,19.89,-4.8,-4.143750000000001
2010-08-16,19.95,-4.8,-4.15625
2010-08-17,20.31,-4.8,-4.23125
2010-08-18,19.99,-4.8,-4.164583333333333
2010-08-19,19.35,-4.8,-4.031250000000001
2010-08-20,19.14,-4.8,-3.9875000000000003
2010-08-23,18.82,-4.8,-3.9208333333333334
2010-08-24,18.32,-4.8,-3.816666666666667
2010-08-25,18.27,-4.8,-3.80625
2010-08-26,18.14,-4.8,-3.779166666666667
2010-08-27,18.71,-4.8,-3.897916666666667
2010-08-30,18.24,-4.8,-3.8
2010-08-31,18.42,-4.8,-3.8375000000000004
2010-09-01,19.27,-4.8,-4.014583333333333
2010-09-02,19.71,-4.8,-4.10625
2010-09-03,20.33,-4.8,-4.235416666666667
2010-09-07,19.54,-4.8,-4.070833333333334
2010-09-08,19.79,-4.8,-4.122916666666667
2010-09-09,20.31,-4.8,-4.23125
2010-09-10,19.84,-4.8,-4.133333333333334
2010-09-13,21.31,-4.8,-4.439583333333333
2010-09-14,20.84,-4.8,-4.341666666666667
2010-09-15,20.94,-4.8,-4.362500000000001
2010-09-16,20.86,-4.8,-4.345833333333333
2010-09-17,21.45,-4.8,-4.46875
2010-09-20,22.0,-4.8,-4.583333333333334
2010-09-21,21.58,-4.8,-4.495833333333334
2010-09-22,20.62,-4.8,-4.295833333333333
2010-09-23,20.1,-4.8,-4.187500000000001
2010-09-24,20.89,-4.8,-4.352083333333334
2010-09-27,20.68,-4.8,-4.308333333333334
2010-09-28,20.67,-4.8,-4.30625
2010-09-29,21.06,-4.8,-4.3875
2010-09-30,21.36,-4.8,-4.45
2010-10-01,21.21,-4.8,-4.41875
2010-10-04,21.14,-4.8,-4.404166666666667
2010-10-05,21.91,-4.8,-4.564583333333333
2010-10-06,21.95,-4.8,-4.572916666666667
2010-10-07,21.76,-4.8,-4.533333333333334
2010-10-08,21.89,-4.8,-4.560416666666667
2010-10-11,21.8,-4.8,-4.541666666666667
2010-10-12,22.12,-4.8,-4.608333333333333
2010-10-13,21.82,-4.8,-4.545833333333333
2010-10-14,21.36,-4.8,-4.45
2010-10-15,20.72,-4.8,-4.316666666666666
2010-10-18,21.35,-4.8,-4.447916666666667
2010-10-19,21.86,-4.8,-4.554166666666667
2010-10-20,21.79,-4.8,-4.539583333333334
2010-10-21,21.55,-4.8,-4.489583333333334
2010-10-22,21.69,-4.8,-4.518750000000001
2010-10-25,21.37,-4.8,-4.452083333333333
2010-10-26,21.43,-4.8,-4.464583333333334
2010-10-27,21.31,-4.8,-4.439583333333333
2010-10-28,21.09,-4.8,-4.39375
2010-10-29,20.75,-4.8,-4.322916666666667
2010-11-01,20.46,-4.8,-4.2625
2010-11-02,20.2,-4.8,-4.208333333333333
2010-11-03,20.76,-4.8,-4.325
2010-11-04,21.37,-4.8,-4.452083333333333
2010-11-05,22.03,-4.8,-4.589583333333334
2010-11-08,21.86,-4.8,-4.554166666666667
2010-11-09,21.35,-0.45,-47.44444444444445
2010-11-10,22.0,-0.45,-48.888888888888886
2010-11-11,21.92,-0.45,-48.711111111111116
2010-11-12,21.36,-0.45,-47.46666666666666
2010-11-15,21.64,-0.45,-48.08888888888889
2010-11-16,20.97,-0.45,-46.599999999999994
2010-11-17,20.72,-0.45,-46.044444444444444
2010-11-18,20.69,-0.45,-45.97777777777778
2010-11-19,20.5,-0.45,-45.55555555555556
2010-11-22,20.03,-0.45,-44.51111111111111
2010-11-23,19.55,-0.45,-43.44444444444444
2010-11-24,19.45,-0.45,-43.22222222222222
2010-11-26,19.5,-0.45,-43.333333333333336
2010-11-29,19.25,-0.45,-42.77777777777778
2010-11-30,19.45,-0.45,-43.22222222222222
2010-12-01,19.87,-0.45,-44.15555555555556
2010-12-02,21.09,-0.45,-46.86666666666667
2010-12-03,21.29,-0.45,-47.31111111111111
2010-12-06,21.39,-0.45,-47.53333333333333
2010-12-07,21.28,-0.45,-47.28888888888889
2010-12-08,22.45,-0.45,-49.888888888888886
2010-12-09,23.15,-0.45,-51.44444444444444
2010-12-10,23.36,-0.45,-51.91111111111111
2010-12-13,22.84,-0.45,-50.75555555555555
2010-12-14,22.69,-0.45,-50.422222222222224
2010-12-15,22.15,-0.45,-49.222222222222214
2010-12-16,22.32,-0.45,-49.6
2010-12-17,22.27,-0.45,-49.48888888888889
2010-12-20,22.55,-0.45,-50.111111111111114
2010-12-21,23.02,-0.45,-51.15555555555555
2010-12-22,23.68,-0.45,-52.62222222222222
2010-12-23,23.74,-0.45,-52.75555555555555
2010-12-27,24.1,-0.45,-53.55555555555556
2010-12-28,24.46,-0.45,-54.355555555555554
2010-12-29,24.27,-0.45,-53.93333333333333
2010-12-30,24.27,-0.45,-53.93333333333333
2010-12-31,24.23,-0.45,-53.84444444444444
2011-01-03,25.17,-0.45,-55.93333333333334
2011-01-04,24.76,-0.45,-55.022222222222226
2011-01-05,24.9,-0.45,-55.33333333333333
2011-01-06,24.83,-0.45,-55.17777777777777
2011-01-07,24.57,-0.45,-54.6
2011-01-10,24.13,-0.45,-53.62222222222222
2011-01-11,24.31,-0.45,-54.02222222222222
2011-01-12,24.02,-0.45,-53.37777777777777
2011-01-13,23.8,-0.45,-52.888888888888886
2011-01-14,24.59,-0.45,-54.644444444444446
2011-01-18,24.38,-0.45,-54.17777777777778
2011-01-19,23.93,-0.45,-53.17777777777778
2011-01-20,23.74,-0.45,-52.75555555555555
2011-01-21,24.31,-0.45,-54.02222222222222
2011-01-24,23.75,-0.45,-52.77777777777778
2011-01-25,23.54,-0.45,-52.31111111111111
2011-01-26,23.29,-0.45,-51.75555555555555
2011-01-27,23.76,-0.45,-52.800000000000004
2011-01-28,23.43,-0.45,-52.06666666666666
2011-01-31,23.58,-0.45,-52.39999999999999
2011-02-01,24.31,-0.45,-54.02222222222222
2011-02-02,24.22,-0.45,-53.822222222222216
2011-02-03,24.21,-0.45,-53.8
2011-02-04,24.6,-0.45,-54.66666666666667
2011-02-07,25.28,-0.45,-56.17777777777778
2011-02-08,25.4,-0.45,-56.44444444444444
2011-02-09,25.28,-0.45,-56.17777777777778
2011-02-10,24.61,-0.45,-54.68888888888888
2011-02-11,24.96,-0.45,-55.46666666666667
2011-02-14,24.71,-0.45,-54.91111111111111
2011-02-15,24.6,-0.45,-54.66666666666667
2011-02-16,24.63,-0.45,-54.73333333333333
2011-02-17,24.54,-0.45,-54.53333333333333
2011-02-18,24.1,-0.45,-53.55555555555556
2011-02-22,23.09,-0.45,-51.31111111111111
2011-02-23,23.25,-0.45,-51.666666666666664
2011-02-24,23.08,-0.45,-51.288888888888884
2011-02-25,23.48,-0.45,-52.17777777777778
2011-02-28,23.36,-0.45,-51.91111111111111
2011-03-01,22.83,-0.61,-37.42622950819672
2011-03-02,22.61,-0.61,-37.0655737704918
2011-03-03,22.84,-0.61,-37.442622950819676
2011-03-04,22.69,-0.61,-37.196721311475414
2011-03-07,22.49,-0.61,-36.868852459016395
2011-03-08,23.14,-0.61,-37.9344262295082
2011-03-09,23.37,-0.61,-38.31147540983607
2011-03-10,22.93,-0.61,-37.59016393442623
2011-03-11,23.35,-0.61,-38.278688524590166
2011-03-14,23.1,-0.61,-37.868852459016395
2011-03-15,22.74,-0.61,-37.27868852459016
2011-03-16,22.27,-0.61,-36.50819672131148
2011-03-17,22.53,-0.61,-36.9344262295082
2011-03-18,22.83,-0.61,-37.42622950819672
2011-03-21,23.03,-0.61,-37.75409836065574
2011-03-22,23.4,-0.61,-38.36065573770492
2011-03-23,22.82,-0.61,-37.40983606557377
2011-03-24,23.07,-0.61,-37.81967213114754
2011-03-25,23.23,-0.61,-38.08196721311476
2011-03-28,22.77,-0.61,-37.32786885245902
2011-03-29,22.97,-0.61,-37.65573770491803
2011-03-30,23.13,-0.61,-37.91803278688524
2011-03-31,23.06,-0.61,-37.803278688524586
2011-04-01,23.52,-0.61,-38.557377049180324
2011-04-04,23.95,-0.61,-39.26229508196721
2011-04-05,24.28,-0.61,-39.80327868852459
2011-04-06,24.6,-0.61,-40.32786885245902
2011-04-07,24.31,-0.61,-39.85245901639344
2011-04-08,24.22,-0.61,-39.704918032786885
2011-04-11,24.16,-0.61,-39.60655737704918
2011-04-12,24.24,-0.61,-39.73770491803278
2011-04-13,23.76,-0.61,-38.95081967213115
2011-04-14,23.44,-0.61,-38.42622950819673
2011-04-15,23.19,-0.61,-38.016393442622956
2011-04-18,22.96,-0.61,-37.63934426229508
2011-04-19,23.85,-0.61,-39.09836065573771
2011-04-20,23.47,-0.61,-38.47540983606557
2011-04-21,23.66,-0.61,-38.786885245901644
2011-04-25,24.02,-0.61,-39.377049180327866
2011-04-26,24.38,-0.61,-39.967213114754095
2011-04-27,24.44,-0.61,-40.06557377049181
2011-04-28,24.56,-0.61,-40.26229508196721
2011-04-29,24.44,-0.61,-40.06557377049181
2011-05-02,24.34,-0.61,-39.90163934426229
2011-05-03,24.44,-0.61,-40.06557377049181
2011-05-04,24.35,-0.61,-39.91803278688525
2011-05-05,23.94,-0.61,-39.24590163934427
2011-05-06,23.82,-0.61,-39.049180327868854
2011-05-09,23.8,-0.61,-39.016393442622956
2011-05-10,24.18,0.08,302.25
2011-05-11,24.05,0.08,300.625
2011-05-12,23.59,0.08,294.875
2011-05-13,23.12,0.08,289.0
2011-05-16,23.15,0.08,289.375
2011-05-17,23.65,0.08,295.625
2011-05-18,23.78,0.08,297.25
2011-05-19,23.73,0.08,296.625
2011-05-20,23.31,0.08,291.375
2011-05-23,23.05,0.08,288.125
2011-05-24,23.17,0.08,289.625
2011-05-25,23.11,0.08,288.875
2011-05-26,23.15,0.08,289.375
2011-05-27,23.71,0.08,296.375
2011-05-31,23.83,0.08,297.875
2011-06-01,22.97,0.08,287.125
2011-06-02,23.06,0.08,288.25
2011-06-03,22.89,0.08,286.125
2011-06-06,22.16,0.08,277.0
2011-06-07,21.78,0.08,272.25
2011-06-08,22.02,0.08,275.25
2011-06-09,22.19,0.08,277.375
2011-06-10,22.03,0.08,275.375
2011-06-13,22.24,0.08,278.0
2011-06-14,22.57,0.08,282.125
2011-06-15,22.35,0.08,279.375
2011-06-16,22.39,0.08,279.875
2011-06-17,23.14,0.08,289.25
2011-06-20,23.16,0.08,289.5
2011-06-21,23.34,0.08,291.75
2011-06-22,23.01,0.08,287.625
2011-06-23,22.72,0.08,284.0
2011-06-24,22.39,0.08,279.875
2011-06-27,22.76,0.08,284.5
2011-06-28,23.09,0.08,288.625
2011-06-29,24.09,0.08,301.125
2011-06-30,24.01,0.08,300.125
2011-07-01,24.42,0.08,305.25
2011-07-05,24.1,0.08,301.25
2011-07-06,24.04,0.08,300.5
2011-07-07,24.48,0.08,306.0
2011-07-08,24.42,0.08,305.25
2011-07-11,23.71,0.08,296.375
2011-07-12,23.77,0.08,297.125
2011-07-13,23.81,0.08,297.625
2011-07-14,22.97,0.08,287.125
2011-07-15,23.17,0.08,289.625
2011-07-18,22.79,0.08,284.875
2011-07-19,22.64,0.08,283.0
2011-07-20,23.01,0.08,287.625
2011-07-21,23.41,0.08,292.625
2011-07-22,23.44,0.08,293.0
2011-07-25,23.4,0.08,292.5
2011-07-26,22.93,0.08,286.625
2011-07-27,22.16,0.08,277.0
2011-07-28,22.08,0.08,276.0
2011-07-29,21.9,0.08,273.75
2011-08-01,21.82,0.08,272.75
2011-08-02,20.84,0.08,260.5
2011-08-03,20.9,0.08,261.25
2011-08-04,19.4,0.08,242.49999999999997
2011-08-05,19.13,0.08,239.12499999999997
2011-08-08,17.33,0.08,216.62499999999997
2011-08-09,18.02,0.16,112.625
2011-08-10,16.06,0.16,100.37499999999999
2011-08-11,17.06,0.16,106.62499999999999
2011-08-12,16.49,0.16,103.06249999999999
2011-08-15,17.36,0.16,108.5
2011-08-16,16.88,0.16,105.49999999999999
2011-08-17,17.03,0.16,106.4375
2011-08-18,15.75,0.16,98.4375
2011-08-19,15.1,0.16,94.375
2011-08-22,15.04,0.16,93.99999999999999
2011-08-23,15.68,0.16,98.0
2011-08-24,16.32,0.16,102.0
2011-08-25,15.89,0.16,99.3125
2011-08-26,16.25,0.16,101.5625
2011-08-29,17.26,0.16,107.87500000000001
2011-08-30,17.19,0.16,107.4375
2011-08-31,17.44,0.16,109.0
2011-09-01,16.67,0.16,104.18750000000001
2011-09-02,16.18,0.16,101.125
2011-09-06,15.99,0.16,99.9375
2011-09-07,16.93,0.16,105.8125
2011-09-08,16.65,0.16,104.06249999999999
2011-09-09,16.13,0.16,100.81249999999999
2011-09-12,16.39,0.16,102.4375
2011-09-13,16.62,0.16,103.875
2011-09-14,16.91,0.16,105.6875
2011-09-15,17.47,0.16,109.18749999999999
2011-09-16,17.32,0.16,108.25
2011-09-19,16.4,0.16,102.49999999999999
2011-09-20,16.38,0.16,102.37499999999999
2011-09-21,15.36,0.16,96.0
2011-09-22,14.74,0.16,92.125
2011-09-23,14.83,0.16,92.6875
2011-09-26,15.81,0.16,98.8125
2011-09-27,15.63,0.16,97.6875
2011-09-28,14.75,0.16,92.1875
2011-09-29,15.05,0.16,94.0625
2011-09-30,14.08,0.16,88.0
2011-10-03,13.68,0.16,85.5
2011-10-04,14.74,0.16,92.125
2011-10-05,14.79,0.16,92.43749999999999
2011-10-06,15.88,0.16,99.25
2011-10-07,15.43,0.16,96.4375
2011-10-10,16.15,0.16,100.93749999999999
2011-10-11,16.64,0.16,104.0
