date,DPZ,DPZ_EPS,PE Ratio
2007-02-20,32.09,1.18,27.19491525423729
2007-02-21,32.3,1.18,27.372881355932204
2007-02-22,32.3,1.18,27.372881355932204
2007-02-23,31.95,0.0,inf
2007-02-26,31.7,0.0,inf
2007-02-27,31.08,0.0,inf
2007-02-28,30.86,0.0,inf
2007-03-01,31.17,0.0,inf
2007-03-02,30.83,0.0,inf
2007-03-05,30.46,0.0,inf
2007-03-06,30.83,0.0,inf
2007-03-07,30.93,0.0,inf
2007-03-08,31.27,0.0,inf
2007-03-09,31.35,0.0,inf
2007-03-12,31.5,0.0,inf
2007-03-13,30.85,0.0,inf
2007-03-14,30.9,0.0,inf
2007-03-15,31.49,0.0,inf
2007-03-16,31.3,0.0,inf
2007-03-19,31.81,0.0,inf
2007-03-20,31.97,0.0,inf
2007-03-21,31.93,0.0,inf
2007-03-22,31.85,0.0,inf
2007-03-23,32.08,0.0,inf
2007-03-26,32.0,0.0,inf
2007-03-27,32.0,0.0,inf
2007-03-28,32.0,0.0,inf
2007-03-29,32.09,0.0,inf
2007-03-30,32.47,0.0,inf
2007-04-02,32.97,0.0,inf
2007-04-03,33.49,0.0,inf
2007-04-04,33.54,0.0,inf
2007-04-05,33.52,0.0,inf
2007-04-09,33.57,0.0,inf
2007-04-10,33.56,0.0,inf
2007-04-11,33.16,0.0,inf
2007-04-12,33.16,0.0,inf
2007-04-13,33.1,0.0,inf
2007-04-16,33.66,0.0,inf
2007-04-17,33.51,0.0,inf
2007-04-18,33.63,0.0,inf
2007-04-19,32.62,0.0,inf
2007-04-20,33.26,0.0,inf
2007-04-23,33.21,0.0,inf
2007-04-24,32.7,0.0,inf
2007-04-25,32.81,0.0,inf
2007-04-26,33.06,0.0,inf
2007-04-27,32.92,0.0,inf
2007-04-30,32.25,0.0,inf
2007-05-01,32.6,0.0,inf
2007-05-02,32.07,0.13,246.69230769230768
2007-05-03,31.99,0.13,246.07692307692307
2007-05-04,32.37,0.13,248.99999999999997
2007-05-07,19.63,0.13,151.0
2007-05-08,19.86,0.13,152.76923076923077
2007-05-09,20.12,0.13,154.76923076923077
2007-05-10,19.75,0.13,151.9230769230769
2007-05-11,20.01,0.13,153.92307692307693
2007-05-14,20.21,0.13,155.46153846153845
2007-05-15,19.94,0.13,153.3846153846154
2007-05-16,19.89,0.13,153.0
2007-05-17,19.64,0.13,151.07692307692307
2007-05-18,19.59,0.13,150.69230769230768
2007-05-21,19.7,0.13,151.53846153846152
2007-05-22,19.79,0.13,152.23076923076923
2007-05-23,19.67,0.13,151.30769230769232
2007-05-24,19.58,0.13,150.61538461538458
2007-05-25,19.63,0.13,151.0
2007-05-29,19.57,0.13,150.53846153846155
2007-05-30,19.45,0.13,149.6153846153846
2007-05-31,19.62,0.13,150.92307692307693
2007-06-01,19.7,0.13,151.53846153846152
2007-06-04,19.88,0.13,152.9230769230769
2007-06-05,19.81,0.13,152.38461538461536
2007-06-06,19.6,0.13,150.76923076923077
2007-06-07,19.33,0.13,148.69230769230768
2007-06-08,19.46,0.13,149.6923076923077
2007-06-11,19.27,0.13,148.23076923076923
2007-06-12,19.1,0.13,146.92307692307693
2007-06-13,19.08,0.13,146.76923076923075
2007-06-14,18.82,0.13,144.76923076923077
2007-06-15,18.82,0.13,144.76923076923077
2007-06-18,18.63,0.13,143.3076923076923
2007-06-19,18.86,0.13,145.07692307692307
2007-06-20,18.67,0.13,143.6153846153846
2007-06-21,18.33,0.13,140.99999999999997
2007-06-22,18.37,0.13,141.30769230769232
2007-06-25,18.0,0.13,138.46153846153845
2007-06-26,18.04,0.13,138.76923076923075
2007-06-27,18.31,0.13,140.84615384615384
2007-06-28,18.36,0.13,141.23076923076923
2007-06-29,18.27,0.13,140.53846153846152
2007-07-02,18.38,0.13,141.38461538461536
2007-07-03,18.43,0.13,141.76923076923077
2007-07-05,18.62,0.13,143.23076923076923
2007-07-06,18.8,0.13,144.6153846153846
2007-07-09,18.76,0.13,144.30769230769232
2007-07-10,18.47,0.13,142.07692307692307
2007-07-11,18.73,0.13,144.07692307692307
2007-07-12,18.83,0.13,144.84615384615384
2007-07-13,18.79,0.13,144.53846153846152
2007-07-16,18.69,0.13,143.76923076923077
2007-07-17,18.62,0.13,143.23076923076923
2007-07-18,18.39,0.13,141.46153846153845
2007-07-19,18.52,0.13,142.46153846153845
2007-07-20,18.31,0.13,140.84615384615384
2007-07-23,18.28,0.13,140.6153846153846
2007-07-24,21.21,0.17,124.76470588235294
2007-07-25,20.71,0.17,121.8235294117647
2007-07-26,19.96,0.17,117.41176470588235
2007-07-27,19.5,0.17,114.70588235294117
2007-07-30,19.29,0.17,113.4705882352941
2007-07-31,19.15,0.17,112.64705882352939
2007-08-01,18.97,0.17,111.58823529411764
2007-08-02,19.02,0.17,111.88235294117646
2007-08-03,17.73,0.17,104.29411764705881
2007-08-06,18.05,0.17,106.17647058823529
2007-08-07,17.76,0.17,104.47058823529412
2007-08-08,16.95,0.17,99.70588235294116
2007-08-09,15.8,0.17,92.94117647058823
2007-08-10,17.13,0.17,100.76470588235293
2007-08-13,17.66,0.17,103.88235294117646
2007-08-14,17.39,0.17,102.29411764705883
2007-08-15,16.99,0.17,99.94117647058822
2007-08-16,17.59,0.17,103.47058823529412
2007-08-17,17.72,0.17,104.23529411764704
2007-08-20,17.69,0.17,104.05882352941177
2007-08-21,17.54,0.17,103.17647058823528
2007-08-22,17.81,0.17,104.76470588235293
2007-08-23,17.35,0.17,102.05882352941177
2007-08-24,17.74,0.17,104.35294117647057
2007-08-27,17.35,0.17,102.05882352941177
2007-08-28,16.93,0.17,99.58823529411764
2007-08-29,17.52,0.17,103.05882352941175
2007-08-30,17.27,0.17,101.58823529411764
2007-08-31,17.59,0.17,103.47058823529412
2007-09-04,17.66,0.17,103.88235294117646
2007-09-05,17.61,0.17,103.58823529411764
2007-09-06,17.67,0.17,103.94117647058823
2007-09-07,17.14,0.17,100.8235294117647
2007-09-10,16.84,0.17,99.05882352941175
2007-09-11,17.03,0.17,100.17647058823529
2007-09-12,16.83,0.17,98.99999999999999
2007-09-13,16.81,0.17,98.88235294117645
2007-09-14,16.94,0.17,99.6470588235294
2007-09-17,16.65,0.17,97.94117647058822
2007-09-18,17.2,0.17,101.17647058823528
2007-09-19,17.56,0.17,103.29411764705881
2007-09-20,17.19,0.17,101.11764705882354
2007-09-21,17.18,0.17,101.05882352941175
2007-09-24,16.84,0.17,99.05882352941175
2007-09-25,16.57,0.17,97.47058823529412
2007-09-26,16.72,0.17,98.35294117647058
2007-09-27,16.65,0.17,97.94117647058822
2007-09-28,16.59,0.17,97.58823529411764
2007-10-01,17.17,0.17,101.0
2007-10-02,17.25,0.17,101.47058823529412
2007-10-03,17.25,0.17,101.47058823529412
2007-10-04,16.94,0.17,99.6470588235294
2007-10-05,17.21,0.17,101.23529411764706
2007-10-08,16.89,0.17,99.35294117647058
2007-10-09,16.94,0.17,99.6470588235294
2007-10-10,16.88,0.17,99.29411764705881
2007-10-11,16.81,0.17,98.88235294117645
2007-10-12,16.75,0.17,98.52941176470587
2007-10-15,16.56,0.17,97.41176470588233
2007-10-16,14.29,0.35,40.82857142857143
2007-10-17,14.63,0.35,41.800000000000004
2007-10-18,14.74,0.35,42.11428571428572
2007-10-19,14.46,0.35,41.31428571428572
2007-10-22,14.48,0.35,41.371428571428574
2007-10-23,15.02,0.35,42.91428571428572
2007-10-24,15.3,0.35,43.71428571428572
2007-10-25,15.17,0.35,43.34285714285715
2007-10-26,15.18,0.35,43.371428571428574
2007-10-29,14.82,0.35,42.34285714285715
2007-10-30,14.68,0.35,41.94285714285714
2007-10-31,15.44,0.35,44.114285714285714
2007-11-01,15.05,0.35,43.00000000000001
2007-11-02,14.74,0.35,42.11428571428572
2007-11-05,14.51,0.35,41.45714285714286
2007-11-06,14.41,0.35,41.17142857142858
2007-11-07,13.68,0.35,39.08571428571429
2007-11-08,14.18,0.35,40.51428571428572
2007-11-09,13.76,0.35,39.31428571428572
2007-11-12,14.01,0.35,40.02857142857143
2007-11-13,14.26,0.35,40.74285714285715
2007-11-14,14.06,0.35,40.17142857142858
2007-11-15,13.86,0.35,39.6
2007-11-16,13.89,0.35,39.68571428571429
2007-11-19,13.83,0.35,39.51428571428572
2007-11-20,13.56,0.35,38.74285714285715
2007-11-21,13.25,0.35,37.85714285714286
2007-11-23,13.54,0.35,38.68571428571428
2007-11-26,13.44,0.35,38.4
2007-11-27,13.34,0.35,38.114285714285714
2007-11-28,13.8,0.35,39.42857142857143
2007-11-29,13.79,0.35,39.4
2007-11-30,13.86,0.35,39.6
2007-12-03,13.57,0.35,38.77142857142857
2007-12-04,13.31,0.35,38.02857142857143
2007-12-05,13.25,0.35,37.85714285714286
2007-12-06,13.79,0.35,39.4
2007-12-07,13.73,0.35,39.228571428571435
2007-12-10,13.84,0.35,39.542857142857144
2007-12-11,13.45,0.35,38.42857142857143
2007-12-12,13.35,0.35,38.142857142857146
2007-12-13,13.11,0.35,37.457142857142856
2007-12-14,12.77,0.35,36.48571428571429
2007-12-17,12.84,0.35,36.68571428571429
2007-12-18,12.94,0.35,36.971428571428575
2007-12-19,12.75,0.35,36.42857142857143
2007-12-20,13.0,0.35,37.142857142857146
2007-12-21,13.04,0.35,37.25714285714286
2007-12-24,13.56,0.35,38.74285714285715
2007-12-26,13.47,0.35,38.48571428571429
2007-12-27,13.77,0.35,39.34285714285714
2007-12-28,13.16,0.35,37.6
2007-12-31,13.23,0.35,37.800000000000004
2008-01-02,12.8,0.35,36.57142857142858
2008-01-03,12.09,0.35,34.542857142857144
2008-01-04,11.72,0.35,33.48571428571429
2008-01-07,12.02,0.35,34.34285714285714
2008-01-08,11.59,0.35,33.114285714285714
2008-01-09,11.81,0.35,33.74285714285715
2008-01-10,12.33,0.35,35.22857142857143
2008-01-11,11.86,0.35,33.885714285714286
2008-01-14,12.07,0.35,34.48571428571429
2008-01-15,11.87,0.35,33.91428571428571
2008-01-16,12.13,0.35,34.65714285714286
2008-01-17,12.13,0.35,34.65714285714286
2008-01-18,12.13,0.35,34.65714285714286
2008-01-22,12.17,0.35,34.77142857142857
2008-01-23,13.6,0.35,38.85714285714286
2008-01-24,13.26,0.35,37.885714285714286
2008-01-25,13.25,0.35,37.85714285714286
2008-01-28,13.3,0.35,38.00000000000001
2008-01-29,13.33,0.35,38.08571428571429
2008-01-30,13.08,0.35,37.371428571428574
2008-01-31,13.61,0.35,38.885714285714286
2008-02-01,14.22,0.35,40.62857142857143
2008-02-04,13.82,0.35,39.48571428571429
2008-02-05,13.75,0.35,39.285714285714285
2008-02-06,13.49,0.35,38.542857142857144
2008-02-07,13.9,0.35,39.714285714285715
2008-02-08,13.61,0.35,38.885714285714286
2008-02-11,13.36,0.35,38.17142857142857
2008-02-12,13.68,0.35,39.08571428571429
2008-02-13,14.08,0.35,40.228571428571435
2008-02-14,13.63,0.35,38.94285714285715
2008-02-15,13.53,0.35,38.65714285714286
2008-02-19,13.49,0.35,38.542857142857144
2008-02-20,13.81,0.35,39.45714285714286
2008-02-21,13.42,0.35,38.34285714285714
2008-02-22,13.29,0.35,37.97142857142857
2008-02-25,13.01,0.35,37.17142857142857
2008-02-26,13.74,0.61,22.524590163934427
2008-02-27,14.06,0.61,23.049180327868854
2008-02-28,13.54,0.61,22.196721311475407
2008-02-29,13.25,0.61,21.721311475409838
2008-03-03,13.33,0.61,21.852459016393443
2008-03-04,13.34,0.61,21.868852459016395
2008-03-05,13.39,0.61,21.95081967213115
2008-03-06,13.04,0.61,21.37704918032787
2008-03-07,12.88,0.61,21.114754098360656
2008-03-10,13.02,0.61,21.34426229508197
2008-03-11,13.34,0.61,21.868852459016395
2008-03-12,13.38,0.61,21.934426229508198
2008-03-13,13.36,0.61,21.901639344262296
2008-03-14,13.01,0.61,21.327868852459016
2008-03-17,13.14,0.61,21.54098360655738
2008-03-18,13.37,0.61,21.918032786885245
2008-03-19,13.36,0.61,21.901639344262296
2008-03-20,14.51,0.61,23.78688524590164
2008-03-24,14.92,0.61,24.459016393442624
2008-03-25,14.35,0.61,23.524590163934427
2008-03-26,14.04,0.61,23.01639344262295
2008-03-27,13.84,0.61,22.688524590163933
2008-03-28,13.23,0.61,21.688524590163937
2008-03-31,13.49,0.61,22.114754098360656
2008-04-01,14.03,0.61,23.0
2008-04-02,14.02,0.61,22.983606557377048
2008-04-03,14.11,0.61,23.131147540983605
2008-04-04,14.13,0.61,23.16393442622951
2008-04-07,14.09,0.61,23.098360655737704
2008-04-08,13.93,0.61,22.83606557377049
2008-04-09,13.16,0.61,21.57377049180328
2008-04-10,13.2,0.61,21.639344262295083
2008-04-11,12.84,0.61,21.049180327868854
2008-04-14,12.77,0.61,20.934426229508198
2008-04-15,12.59,0.61,20.639344262295083
2008-04-16,12.74,0.61,20.885245901639344
2008-04-17,12.63,0.61,20.704918032786885
2008-04-18,13.05,0.61,21.393442622950822
2008-04-21,13.0,0.61,21.311475409836067
2008-04-22,12.65,0.61,20.737704918032787
2008-04-23,12.84,0.61,21.049180327868854
2008-04-24,12.94,0.61,21.21311475409836
2008-04-25,13.09,0.61,21.459016393442624
2008-04-28,12.69,0.61,20.80327868852459
2008-04-29,12.9,0.24,53.75
2008-04-30,13.28,0.24,55.333333333333336
2008-05-01,13.51,0.24,56.29166666666667
2008-05-02,13.52,0.24,56.333333333333336
2008-05-05,13.51,0.24,56.29166666666667
2008-05-06,13.46,0.24,56.083333333333336
2008-05-07,13.14,0.24,54.75000000000001
2008-05-08,13.1,0.24,54.583333333333336
2008-05-09,13.05,0.24,54.37500000000001
2008-05-12,13.51,0.24,56.29166666666667
2008-05-13,13.7,0.24,57.083333333333336
2008-05-14,13.66,0.24,56.91666666666667
2008-05-15,13.6,0.24,56.666666666666664
2008-05-16,13.07,0.24,54.458333333333336
2008-05-19,12.95,0.24,53.958333333333336
2008-05-20,12.9,0.24,53.75
2008-05-21,12.7,0.24,52.916666666666664
2008-05-22,12.83,0.24,53.458333333333336
2008-05-23,12.75,0.24,53.125
2008-05-27,12.98,0.24,54.083333333333336
2008-05-28,13.23,0.24,55.12500000000001
2008-05-29,13.62,0.24,56.75
2008-05-30,13.46,0.24,56.083333333333336
2008-06-02,13.06,0.24,54.41666666666667
2008-06-03,13.12,0.24,54.666666666666664
2008-06-04,13.44,0.24,56.0
2008-06-05,13.73,0.24,57.208333333333336
2008-06-06,13.02,0.24,54.25
2008-06-09,12.93,0.24,53.875
2008-06-10,13.12,0.24,54.666666666666664
2008-06-11,12.65,0.24,52.708333333333336
2008-06-12,12.61,0.24,52.541666666666664
2008-06-13,12.89,0.24,53.708333333333336
2008-06-16,12.86,0.24,53.583333333333336
2008-06-17,12.64,0.24,52.66666666666667
2008-06-18,12.32,0.24,51.333333333333336
2008-06-19,12.39,0.24,51.62500000000001
2008-06-20,12.14,0.24,50.583333333333336
2008-06-23,11.8,0.24,49.16666666666667
2008-06-24,12.09,0.24,50.375
2008-06-25,12.73,0.24,53.04166666666667
2008-06-26,11.79,0.24,49.125
2008-06-27,11.85,0.24,49.375
2008-06-30,11.5,0.24,47.91666666666667
2008-07-01,11.09,0.24,46.208333333333336
2008-07-02,10.59,0.24,44.125
2008-07-03,11.11,0.24,46.291666666666664
2008-07-07,11.07,0.24,46.125
2008-07-08,11.74,0.24,48.91666666666667
2008-07-09,11.03,0.24,45.958333333333336
2008-07-10,10.67,0.24,44.458333333333336
2008-07-11,10.58,0.24,44.083333333333336
2008-07-14,10.23,0.24,42.625
2008-07-15,10.27,0.24,42.791666666666664
2008-07-16,10.88,0.24,45.333333333333336
2008-07-17,10.6,0.24,44.166666666666664
2008-07-18,10.59,0.24,44.125
2008-07-21,10.39,0.24,43.29166666666667
2008-07-22,12.63,0.56,22.553571428571427
2008-07-23,13.36,0.56,23.857142857142854
2008-07-24,12.77,0.56,22.803571428571427
2008-07-25,12.98,0.56,23.178571428571427
2008-07-28,12.76,0.56,22.785714285714285
2008-07-29,13.07,0.56,23.33928571428571
2008-07-30,12.99,0.56,23.19642857142857
2008-07-31,12.96,0.56,23.142857142857142
2008-08-01,12.94,0.56,23.107142857142854
2008-08-04,12.82,0.56,22.892857142857142
2008-08-05,13.4,0.56,23.928571428571427
2008-08-06,13.46,0.56,24.035714285714285
2008-08-07,13.1,0.56,23.39285714285714
2008-08-08,13.53,0.56,24.16071428571428
2008-08-11,13.71,0.56,24.482142857142858
2008-08-12,13.6,0.56,24.28571428571428
2008-08-13,13.43,0.56,23.982142857142854
2008-08-14,13.74,0.56,24.535714285714285
2008-08-15,13.98,0.56,24.96428571428571
2008-08-18,13.76,0.56,24.57142857142857
2008-08-19,13.31,0.56,23.767857142857142
2008-08-20,13.2,0.56,23.57142857142857
2008-08-21,13.0,0.56,23.21428571428571
2008-08-22,13.7,0.56,24.46428571428571
2008-08-25,13.41,0.56,23.94642857142857
2008-08-26,13.41,0.56,23.94642857142857
2008-08-27,13.31,0.56,23.767857142857142
2008-08-28,13.61,0.56,24.303571428571423
2008-08-29,13.4,0.56,23.928571428571427
2008-09-02,13.48,0.56,24.07142857142857
2008-09-03,13.43,0.56,23.982142857142854
2008-09-04,13.07,0.56,23.33928571428571
2008-09-05,13.11,0.56,23.41071428571428
2008-09-08,13.5,0.56,24.107142857142854
2008-09-09,13.24,0.56,23.642857142857142
2008-09-10,13.35,0.56,23.83928571428571
2008-09-11,13.49,0.56,24.08928571428571
2008-09-12,13.14,0.56,23.46428571428571
2008-09-15,13.04,0.56,23.28571428571428
2008-09-16,13.36,0.56,23.857142857142854
2008-09-17,12.59,0.56,22.482142857142854
2008-09-18,12.66,0.56,22.607142857142854
2008-09-19,13.37,0.56,23.874999999999996
2008-09-22,12.59,0.56,22.482142857142854
2008-09-23,12.65,0.56,22.58928571428571
2008-09-24,12.21,0.56,21.803571428571427
2008-09-25,12.26,0.56,21.89285714285714
2008-09-26,12.3,0.56,21.96428571428571
2008-09-29,11.47,0.56,20.482142857142858
2008-09-30,12.14,0.56,21.678571428571427
2008-10-01,11.97,0.56,21.375
2008-10-02,11.32,0.56,20.21428571428571
2008-10-03,10.73,0.56,19.160714285714285
2008-10-06,10.09,0.56,18.017857142857142
2008-10-07,9.75,0.56,17.410714285714285
2008-10-08,9.77,0.56,17.44642857142857
2008-10-09,9.39,0.56,16.767857142857142
2008-10-10,9.53,0.56,17.01785714285714
2008-10-13,10.0,0.56,17.857142857142854
2008-10-14,7.45,0.74,10.067567567567568
2008-10-15,6.72,0.74,9.08108108108108
2008-10-16,6.49,0.74,8.77027027027027
2008-10-17,6.43,0.74,8.68918918918919
2008-10-20,6.4,0.74,8.64864864864865
2008-10-21,5.99,0.74,8.094594594594595
2008-10-22,5.84,0.74,7.891891891891892
2008-10-23,5.6,0.74,7.5675675675675675
2008-10-24,5.25,0.74,7.094594594594595
2008-10-27,4.97,0.74,6.716216216216216
2008-10-28,4.97,0.74,6.716216216216216
2008-10-29,4.91,0.74,6.635135135135135
2008-10-30,5.63,0.74,7.608108108108108
2008-10-31,5.95,0.74,8.04054054054054
2008-11-03,5.8,0.74,7.837837837837838
2008-11-04,5.92,0.74,8.0
2008-11-05,5.28,0.74,7.135135135135136
2008-11-06,5.09,0.74,6.878378378378378
2008-11-07,5.04,0.74,6.8108108108108105
2008-11-10,4.8,0.74,6.486486486486486
2008-11-11,4.4,0.74,5.9459459459459465
2008-11-12,3.96,0.74,5.351351351351352
2008-11-13,4.3,0.74,5.8108108108108105
2008-11-14,3.87,0.74,5.22972972972973
2008-11-17,3.91,0.74,5.283783783783784
2008-11-18,3.82,0.74,5.162162162162162
2008-11-19,3.09,0.74,4.175675675675675
2008-11-20,2.83,0.74,3.8243243243243246
2008-11-21,3.03,0.74,4.094594594594595
2008-11-24,2.89,0.74,3.9054054054054057
2008-11-25,3.54,0.74,4.783783783783784
2008-11-26,3.88,0.74,5.243243243243243
2008-11-28,3.86,0.74,5.216216216216216
2008-12-01,3.17,0.74,4.283783783783783
2008-12-02,3.42,0.74,4.621621621621622
2008-12-03,3.65,0.74,4.9324324324324325
2008-12-04,3.48,0.74,4.702702702702703
2008-12-05,3.78,0.74,5.108108108108108
2008-12-08,4.08,0.74,5.513513513513514
2008-12-09,3.96,0.74,5.351351351351352
2008-12-10,4.24,0.74,5.72972972972973
2008-12-11,4.18,0.74,5.648648648648648
2008-12-12,4.53,0.74,6.121621621621622
2008-12-15,4.11,0.74,5.554054054054054
2008-12-16,4.32,0.74,5.837837837837839
2008-12-17,4.28,0.74,5.783783783783784
2008-12-18,4.42,0.74,5.972972972972973
2008-12-19,4.58,0.74,6.1891891891891895
2008-12-22,4.39,0.74,5.9324324324324325
2008-12-23,4.28,0.74,5.783783783783784
2008-12-24,4.31,0.74,5.824324324324324
2008-12-26,4.38,0.74,5.918918918918918
2008-12-29,4.4,0.74,5.9459459459459465
2008-12-30,4.69,0.74,6.337837837837839
2008-12-31,4.71,0.74,6.364864864864865
2009-01-02,5.02,0.74,6.783783783783783
2009-01-05,5.17,0.74,6.986486486486487
2009-01-06,5.73,0.74,7.743243243243244
2009-01-07,6.03,0.74,8.14864864864865
2009-01-08,6.26,0.74,8.45945945945946
2009-01-09,6.13,0.74,8.283783783783784
2009-01-12,6.53,0.74,8.824324324324325
2009-01-13,6.18,0.74,8.35135135135135
2009-01-14,5.79,0.74,7.824324324324325
2009-01-15,5.9,0.74,7.972972972972974
2009-01-16,6.22,0.74,8.405405405405405
2009-01-20,5.44,0.74,7.351351351351352
2009-01-21,6.11,0.74,8.256756756756758
2009-01-22,5.99,0.74,8.094594594594595
2009-01-23,6.65,0.74,8.986486486486488
2009-01-26,7.02,0.74,9.486486486486486
2009-01-27,7.12,0.74,9.621621621621621
2009-01-28,7.09,0.74,9.58108108108108
2009-01-29,6.87,0.74,9.283783783783784
2009-01-30,6.69,0.74,9.04054054054054
2009-02-02,6.93,0.74,9.364864864864865
2009-02-03,7.07,0.74,9.554054054054054
2009-02-04,6.87,0.74,9.283783783783784
2009-02-05,6.97,0.74,9.41891891891892
2009-02-06,7.0,0.74,9.45945945945946
2009-02-09,7.0,0.74,9.45945945945946
2009-02-10,6.59,0.74,8.905405405405405
2009-02-11,6.52,0.74,8.81081081081081
2009-02-12,6.51,0.74,8.797297297297296
2009-02-13,6.45,0.74,8.716216216216216
2009-02-17,6.04,0.74,8.162162162162163
2009-02-18,5.94,0.74,8.027027027027028
2009-02-19,6.22,0.74,8.405405405405405
2009-02-20,6.55,0.74,8.85135135135135
2009-02-23,6.49,0.74,8.77027027027027
2009-02-24,6.15,0.93,6.612903225806452
2009-02-25,6.4,0.93,6.881720430107527
2009-02-26,6.52,0.93,7.010752688172042
2009-02-27,6.83,0.93,7.344086021505376
2009-03-02,6.7,0.93,7.204301075268817
2009-03-03,6.33,0.93,6.806451612903225
2009-03-04,6.44,0.93,6.924731182795699
2009-03-05,5.91,0.93,6.354838709677419
2009-03-06,5.88,0.93,6.32258064516129
2009-03-09,5.73,0.93,6.161290322580645
2009-03-10,6.11,0.93,6.56989247311828
2009-03-11,6.2,0.93,6.666666666666666
2009-03-12,6.28,0.93,6.752688172043011
2009-03-13,6.42,0.93,6.903225806451612
2009-03-16,6.23,0.93,6.698924731182796
2009-03-17,6.37,0.93,6.849462365591398
2009-03-18,6.62,0.93,7.118279569892473
2009-03-19,6.55,0.93,7.043010752688171
2009-03-20,6.45,0.93,6.935483870967742
2009-03-23,6.72,0.93,7.225806451612902
2009-03-24,6.65,0.93,7.150537634408602
2009-03-25,6.78,0.93,7.290322580645161
2009-03-26,7.05,0.93,7.580645161290322
2009-03-27,6.82,0.93,7.333333333333333
2009-03-30,6.64,0.93,7.139784946236558
2009-03-31,6.55,0.93,7.043010752688171
2009-04-01,6.42,0.93,6.903225806451612
2009-04-02,6.76,0.93,7.268817204301075
2009-04-03,7.03,0.93,7.559139784946236
2009-04-06,6.75,0.93,7.258064516129032
2009-04-07,6.67,0.93,7.172043010752688
2009-04-08,6.87,0.93,7.387096774193548
2009-04-09,7.38,0.93,7.935483870967741
2009-04-13,7.36,0.93,7.913978494623656
2009-04-14,7.18,0.93,7.720430107526881
2009-04-15,7.1,0.93,7.634408602150537
2009-04-16,7.25,0.93,7.795698924731182
2009-04-17,7.05,0.93,7.580645161290322
2009-04-20,6.65,0.93,7.150537634408602
2009-04-21,7.2,0.93,7.741935483870967
2009-04-22,7.41,0.93,7.967741935483871
2009-04-23,7.92,0.93,8.516129032258064
2009-04-24,8.38,0.93,9.010752688172044
2009-04-27,8.49,0.93,9.129032258064516
2009-04-28,8.62,0.93,9.268817204301074
2009-04-29,9.21,0.93,9.903225806451614
2009-04-30,9.44,0.42,22.476190476190474
2009-05-01,9.49,0.42,22.595238095238095
2009-05-04,9.3,0.42,22.142857142857146
2009-05-05,9.13,0.42,21.73809523809524
2009-05-06,8.85,0.42,21.071428571428573
2009-05-07,8.42,0.42,20.047619047619047
2009-05-08,9.2,0.42,21.904761904761905
2009-05-11,8.94,0.42,21.285714285714285
2009-05-12,8.69,0.42,20.69047619047619
2009-05-13,8.14,0.42,19.380952380952383
2009-05-14,8.14,0.42,19.380952380952383
2009-05-15,8.06,0.42,19.190476190476193
2009-05-18,8.68,0.42,20.666666666666668
2009-05-19,8.88,0.42,21.142857142857146
2009-05-20,8.71,0.42,20.73809523809524
2009-05-21,8.4,0.42,20.0
2009-05-22,8.27,0.42,19.69047619047619
2009-05-26,8.87,0.42,21.119047619047617
2009-05-27,8.75,0.42,20.833333333333336
2009-05-28,8.79,0.42,20.928571428571427
2009-05-29,9.06,0.42,21.571428571428573
2009-06-01,9.67,0.42,23.023809523809526
2009-06-02,9.3,0.42,22.142857142857146
2009-06-03,9.05,0.42,21.54761904761905
2009-06-04,9.09,0.42,21.642857142857142
2009-06-05,8.9,0.42,21.190476190476193
2009-06-08,8.39,0.42,19.976190476190478
2009-06-09,8.52,0.42,20.285714285714285
2009-06-10,8.24,0.42,19.61904761904762
2009-06-11,7.87,0.42,18.73809523809524
2009-06-12,7.89,0.42,18.785714285714285
2009-06-15,7.72,0.42,18.38095238095238
2009-06-16,7.77,0.42,18.5
2009-06-17,7.69,0.42,18.30952380952381
2009-06-18,7.87,0.42,18.73809523809524
2009-06-19,7.56,0.42,18.0
2009-06-22,7.45,0.42,17.73809523809524
2009-06-23,7.4,0.42,17.61904761904762
2009-06-24,7.25,0.42,17.261904761904763
2009-06-25,7.35,0.42,17.5
2009-06-26,7.59,0.42,18.071428571428573
2009-06-29,7.48,0.42,17.80952380952381
2009-06-30,7.49,0.42,17.833333333333336
2009-07-01,7.96,0.42,18.952380952380953
2009-07-02,7.65,0.42,18.214285714285715
2009-07-06,7.6,0.42,18.095238095238095
2009-07-07,7.52,0.42,17.904761904761905
2009-07-08,7.63,0.42,18.166666666666668
2009-07-09,7.48,0.42,17.80952380952381
2009-07-10,7.63,0.42,18.166666666666668
2009-07-13,7.81,0.42,18.595238095238095
2009-07-14,8.17,0.42,19.452380952380953
2009-07-15,8.2,0.42,19.523809523809522
2009-07-16,7.97,0.42,18.976190476190478
2009-07-17,7.91,0.42,18.833333333333336
2009-07-20,8.09,0.42,19.261904761904763
2009-07-21,8.37,0.42,19.928571428571427
2009-07-22,8.44,0.67,12.597014925373132
2009-07-23,8.33,0.67,12.432835820895521
2009-07-24,8.31,0.67,12.402985074626866
2009-07-27,8.3,0.67,12.388059701492537
2009-07-28,8.24,0.67,12.298507462686567
2009-07-29,8.14,0.67,12.149253731343284
2009-07-30,8.3,0.67,12.388059701492537
2009-07-31,8.22,0.67,12.26865671641791
2009-08-03,8.3,0.67,12.388059701492537
2009-08-04,8.25,0.67,12.313432835820894
2009-08-05,8.25,0.67,12.313432835820894
2009-08-06,8.08,0.67,12.059701492537313
