date,AMP,AMP_EPS,PE Ratio
2008-02-14,51.58,0.83,62.144578313253014
2008-02-15,52.27,0.83,62.975903614457835
2008-02-19,52.19,0.83,62.87951807228916
2008-02-20,53.06,0.83,63.9277108433735
2008-02-21,52.29,0.83,63.0
2008-02-22,52.45,0.83,63.19277108433736
2008-02-25,53.2,0.83,64.09638554216868
2008-02-26,54.17,0.83,65.26506024096386
2008-02-27,54.66,0.83,65.855421686747
2008-02-28,54.06,0.83,65.13253012048193
2008-02-29,50.64,1.08,46.888888888888886
2008-03-03,50.5,1.08,46.75925925925926
2008-03-04,50.53,1.08,46.78703703703704
2008-03-05,50.32,1.08,46.59259259259259
2008-03-06,48.23,1.08,44.657407407407405
2008-03-07,48.78,1.08,45.166666666666664
2008-03-10,47.08,1.08,43.59259259259259
2008-03-11,51.12,1.08,47.33333333333333
2008-03-12,49.72,1.08,46.03703703703703
2008-03-13,50.46,1.08,46.72222222222222
2008-03-14,48.78,1.08,45.166666666666664
2008-03-17,49.0,1.08,45.37037037037037
2008-03-18,51.44,1.08,47.629629629629626
2008-03-19,50.22,1.08,46.49999999999999
2008-03-20,54.2,1.08,50.18518518518518
2008-03-24,54.53,1.08,50.49074074074074
2008-03-25,54.68,1.08,50.629629629629626
2008-03-26,52.83,1.08,48.916666666666664
2008-03-27,51.61,1.08,47.78703703703703
2008-03-28,50.57,1.08,46.82407407407407
2008-03-31,51.85,1.08,48.00925925925926
2008-04-01,54.74,1.08,50.68518518518518
2008-04-02,54.64,1.08,50.59259259259259
2008-04-03,55.65,1.08,51.52777777777777
2008-04-04,54.57,1.08,50.52777777777777
2008-04-07,54.78,1.08,50.72222222222222
2008-04-08,53.59,1.08,49.620370370370374
2008-04-09,52.85,1.08,48.93518518518518
2008-04-10,53.07,1.08,49.138888888888886
2008-04-11,51.12,1.08,47.33333333333333
2008-04-14,49.81,1.08,46.12037037037037
2008-04-15,50.82,1.08,47.05555555555555
2008-04-16,51.5,1.08,47.68518518518518
2008-04-17,51.49,1.08,47.675925925925924
2008-04-18,52.16,1.08,48.29629629629629
2008-04-21,51.4,1.08,47.59259259259259
2008-04-22,50.29,1.08,46.56481481481481
2008-04-23,47.05,1.08,43.56481481481481
2008-04-24,47.85,1.08,44.30555555555556
2008-04-25,47.9,1.08,44.35185185185185
2008-04-28,47.46,1.08,43.94444444444444
2008-04-29,47.17,1.08,43.675925925925924
2008-04-30,47.49,1.08,43.97222222222222
2008-05-01,50.13,1.08,46.416666666666664
2008-05-02,50.46,1.08,46.72222222222222
2008-05-05,49.32,1.08,45.666666666666664
2008-05-06,49.9,0.83,60.12048192771084
2008-05-07,48.48,0.83,58.40963855421687
2008-05-08,47.93,0.83,57.746987951807235
2008-05-09,48.58,0.83,58.53012048192771
2008-05-12,50.08,0.83,60.337349397590366
2008-05-13,50.12,0.83,60.3855421686747
2008-05-14,50.52,0.83,60.867469879518076
2008-05-15,50.65,0.83,61.02409638554217
2008-05-16,49.83,0.83,60.036144578313255
2008-05-19,49.76,0.83,59.95180722891566
2008-05-20,48.15,0.83,58.01204819277108
2008-05-21,46.54,0.83,56.07228915662651
2008-05-22,46.89,0.83,56.49397590361446
2008-05-23,46.18,0.83,55.63855421686747
2008-05-27,46.03,0.83,55.45783132530121
2008-05-28,46.18,0.83,55.63855421686747
2008-05-29,47.02,0.83,56.65060240963856
2008-05-30,47.26,0.83,56.93975903614458
2008-06-02,46.28,0.83,55.75903614457832
2008-06-03,46.46,0.83,55.975903614457835
2008-06-04,46.64,0.83,56.19277108433735
2008-06-05,47.84,0.83,57.638554216867476
2008-06-06,45.77,0.83,55.14457831325302
2008-06-09,45.36,0.83,54.65060240963856
2008-06-10,45.7,0.83,55.06024096385543
2008-06-11,44.1,0.83,53.13253012048193
2008-06-12,45.19,0.83,54.44578313253012
2008-06-13,46.53,0.83,56.06024096385543
2008-06-16,46.84,0.83,56.43373493975904
2008-06-17,45.7,0.83,55.06024096385543
2008-06-18,45.7,0.83,55.06024096385543
2008-06-19,46.14,0.83,55.59036144578314
2008-06-20,44.58,0.83,53.71084337349398
2008-06-23,44.05,0.83,53.0722891566265
2008-06-24,44.17,0.83,53.216867469879524
2008-06-25,44.39,0.83,53.48192771084338
2008-06-26,43.06,0.83,51.87951807228916
2008-06-27,41.82,0.83,50.385542168674704
2008-06-30,40.67,0.83,49.00000000000001
2008-07-01,41.42,0.83,49.90361445783133
2008-07-02,40.09,0.83,48.30120481927712
2008-07-03,39.88,0.83,48.048192771084345
2008-07-07,39.4,0.83,47.46987951807229
2008-07-08,41.75,0.83,50.30120481927711
2008-07-09,39.66,0.83,47.78313253012048
2008-07-10,39.3,0.83,47.34939759036144
2008-07-11,39.11,0.83,47.12048192771085
2008-07-14,37.2,0.83,44.81927710843374
2008-07-15,36.6,0.83,44.096385542168676
2008-07-16,40.0,0.83,48.19277108433735
2008-07-17,41.04,0.83,49.445783132530124
2008-07-18,39.79,0.83,47.93975903614458
2008-07-21,38.88,0.83,46.84337349397591
2008-07-22,40.66,0.83,48.98795180722892
2008-07-23,40.51,0.83,48.80722891566265
2008-07-24,41.62,0.83,50.144578313253014
2008-07-25,41.19,0.83,49.626506024096386
2008-07-28,40.16,0.83,48.3855421686747
2008-07-29,42.64,0.83,51.37349397590362
2008-07-30,43.19,0.83,52.036144578313255
2008-07-31,42.5,0.83,51.204819277108435
2008-08-01,42.8,0.83,51.566265060240966
2008-08-04,41.53,0.93,44.655913978494624
2008-08-05,43.76,0.93,47.05376344086021
2008-08-06,43.17,0.93,46.41935483870968
2008-08-07,41.67,0.93,44.806451612903224
2008-08-08,43.38,0.93,46.645161290322584
2008-08-11,44.29,0.93,47.62365591397849
2008-08-12,42.14,0.93,45.31182795698925
2008-08-13,42.33,0.93,45.51612903225806
2008-08-14,43.61,0.93,46.89247311827957
2008-08-15,44.67,0.93,48.03225806451613
2008-08-18,43.7,0.93,46.98924731182796
2008-08-19,42.64,0.93,45.84946236559139
2008-08-20,43.22,0.93,46.47311827956989
2008-08-21,42.94,0.93,46.17204301075268
2008-08-22,44.4,0.93,47.74193548387096
2008-08-25,43.09,0.93,46.333333333333336
2008-08-26,43.24,0.93,46.494623655913976
2008-08-27,44.05,0.93,47.36559139784946
2008-08-28,45.6,0.93,49.03225806451613
2008-08-29,44.95,0.93,48.333333333333336
2008-09-02,45.06,0.93,48.45161290322581
2008-09-03,45.78,0.93,49.225806451612904
2008-09-04,44.17,0.93,47.494623655913976
2008-09-05,44.37,0.93,47.70967741935483
2008-09-08,46.73,0.93,50.247311827956985
2008-09-09,42.77,0.93,45.98924731182796
2008-09-10,42.44,0.93,45.634408602150536
2008-09-11,43.73,0.93,47.02150537634408
2008-09-12,44.7,0.93,48.064516129032256
2008-09-15,41.82,0.93,44.96774193548387
2008-09-16,42.06,0.93,45.225806451612904
2008-09-17,37.83,0.93,40.677419354838705
2008-09-18,39.55,0.93,42.526881720430104
2008-09-19,43.5,0.93,46.774193548387096
2008-09-22,41.25,0.93,44.354838709677416
2008-09-23,40.25,0.93,43.27956989247311
2008-09-24,40.75,0.93,43.817204301075265
2008-09-25,41.28,0.93,44.387096774193544
2008-09-26,40.4,0.93,43.44086021505376
2008-09-29,35.9,0.93,38.60215053763441
2008-09-30,38.2,0.93,41.075268817204304
2008-10-01,38.83,0.93,41.75268817204301
2008-10-02,33.53,0.93,36.053763440860216
2008-10-03,32.95,0.93,35.43010752688172
2008-10-06,31.79,0.93,34.18279569892473
2008-10-07,28.34,0.93,30.473118279569892
2008-10-08,25.81,0.93,27.75268817204301
2008-10-09,20.6,0.93,22.150537634408604
2008-10-10,21.62,0.93,23.247311827956988
2008-10-13,25.52,0.93,27.44086021505376
2008-10-14,30.3,0.93,32.58064516129032
2008-10-15,25.79,0.93,27.731182795698924
2008-10-16,23.85,0.93,25.64516129032258
2008-10-17,24.79,0.93,26.65591397849462
2008-10-20,26.63,0.93,28.634408602150536
2008-10-21,25.75,0.93,27.688172043010752
2008-10-22,21.82,0.93,23.462365591397848
2008-10-23,21.79,0.93,23.43010752688172
2008-10-24,21.43,0.93,23.043010752688172
2008-10-27,20.15,0.93,21.666666666666664
2008-10-28,23.83,0.93,25.623655913978492
2008-10-29,21.79,0.93,23.43010752688172
2008-10-30,19.0,0.93,20.43010752688172
2008-10-31,21.6,0.93,23.225806451612904
2008-11-03,21.72,0.93,23.354838709677416
2008-11-04,23.46,0.93,25.225806451612904
2008-11-05,21.75,-0.27,-80.55555555555556
2008-11-06,19.65,-0.27,-72.77777777777777
2008-11-07,21.03,-0.27,-77.88888888888889
2008-11-10,19.44,-0.27,-72.0
2008-11-11,17.91,-0.27,-66.33333333333333
2008-11-12,17.39,-0.27,-64.4074074074074
2008-11-13,19.74,-0.27,-73.1111111111111
2008-11-14,18.0,-0.27,-66.66666666666666
2008-11-17,16.31,-0.27,-60.4074074074074
2008-11-18,16.0,-0.27,-59.25925925925925
2008-11-19,13.96,-0.27,-51.7037037037037
2008-11-20,12.92,-0.27,-47.85185185185185
2008-11-21,12.37,-0.27,-45.81481481481481
2008-11-24,15.81,-0.27,-58.55555555555555
2008-11-25,16.98,-0.27,-62.888888888888886
2008-11-26,17.81,-0.27,-65.96296296296295
2008-11-28,18.46,-0.27,-68.37037037037037
2008-12-01,15.44,-0.27,-57.185185185185176
2008-12-02,17.01,-0.27,-63.0
2008-12-03,17.39,-0.27,-64.4074074074074
2008-12-04,16.8,-0.27,-62.22222222222222
2008-12-05,21.31,-0.27,-78.92592592592591
2008-12-08,20.57,-0.27,-76.18518518518518
2008-12-09,20.34,-0.27,-75.33333333333333
2008-12-10,21.21,-0.27,-78.55555555555556
2008-12-11,20.23,-0.27,-74.92592592592592
2008-12-12,20.47,-0.27,-75.81481481481481
2008-12-15,18.78,-0.27,-69.55555555555556
2008-12-16,21.8,-0.27,-80.74074074074073
2008-12-17,21.94,-0.27,-81.25925925925925
2008-12-18,21.04,-0.27,-77.92592592592592
2008-12-19,22.85,-0.27,-84.62962962962963
2008-12-22,20.56,-0.27,-76.14814814814814
2008-12-23,19.99,-0.27,-74.03703703703702
2008-12-24,20.56,-0.27,-76.14814814814814
2008-12-26,20.05,-0.27,-74.25925925925925
2008-12-29,19.75,-0.27,-73.14814814814814
2008-12-30,21.91,-0.27,-81.14814814814814
2008-12-31,23.36,-0.27,-86.5185185185185
2009-01-02,24.0,-0.27,-88.88888888888889
2009-01-05,24.14,-0.27,-89.4074074074074
2009-01-06,25.1,-0.27,-92.96296296296296
2009-01-07,23.0,-0.27,-85.18518518518518
2009-01-08,23.8,-0.27,-88.14814814814814
2009-01-09,22.8,-0.27,-84.44444444444444
2009-01-12,20.94,-0.27,-77.55555555555556
2009-01-13,21.6,-0.27,-80.0
2009-01-14,20.08,-0.27,-74.37037037037035
2009-01-15,19.97,-0.27,-73.96296296296295
2009-01-16,21.31,-0.27,-78.92592592592591
2009-01-20,17.58,-0.27,-65.1111111111111
2009-01-21,20.51,-0.27,-75.96296296296296
2009-01-22,19.18,-0.27,-71.03703703703704
2009-01-23,19.46,-0.27,-72.07407407407408
2009-01-26,19.92,-0.27,-73.77777777777779
2009-01-27,20.48,-0.27,-75.85185185185185
2009-01-28,22.12,-0.27,-81.92592592592592
2009-01-29,21.24,-0.27,-78.66666666666666
2009-01-30,20.15,-0.27,-74.62962962962962
2009-02-02,21.34,-0.27,-79.03703703703704
2009-02-03,20.83,-0.27,-77.14814814814814
2009-02-04,20.78,-0.27,-76.96296296296296
2009-02-05,21.87,-0.27,-81.0
2009-02-06,21.68,-0.27,-80.29629629629629
2009-02-09,21.83,-0.27,-80.85185185185183
2009-02-10,19.87,-0.27,-73.5925925925926
2009-02-11,20.81,-0.27,-77.07407407407406
2009-02-12,20.94,-0.27,-77.55555555555556
2009-02-13,20.46,-0.27,-75.77777777777777
2009-02-17,18.04,-0.27,-66.81481481481481
2009-02-18,18.61,-0.27,-68.92592592592592
2009-02-19,17.09,-0.27,-63.29629629629629
2009-02-20,17.15,-0.27,-63.51851851851851
2009-02-23,15.99,-0.27,-59.22222222222222
2009-02-24,17.75,-0.27,-65.74074074074073
2009-02-25,16.88,-0.27,-62.51851851851851
2009-02-26,16.7,-0.27,-61.85185185185185
2009-02-27,15.94,-0.27,-59.03703703703703
2009-03-02,14.99,-1.54,-9.733766233766234
2009-03-03,14.57,-1.54,-9.46103896103896
2009-03-04,15.47,-1.54,-10.045454545454545
2009-03-05,14.21,-1.54,-9.227272727272728
2009-03-06,14.2,-1.54,-9.220779220779221
2009-03-09,13.8,-1.54,-8.96103896103896
2009-03-10,15.69,-1.54,-10.188311688311687
2009-03-11,16.67,-1.54,-10.824675324675326
2009-03-12,17.74,-1.54,-11.519480519480519
2009-03-13,17.91,-1.54,-11.62987012987013
2009-03-16,16.87,-1.54,-10.954545454545455
2009-03-17,18.28,-1.54,-11.87012987012987
2009-03-18,20.17,-1.54,-13.097402597402597
2009-03-19,19.39,-1.54,-12.590909090909092
2009-03-20,18.73,-1.54,-12.162337662337663
2009-03-23,21.86,-1.54,-14.194805194805195
2009-03-24,20.6,-1.54,-13.376623376623376
2009-03-25,21.3,-1.54,-13.831168831168831
2009-03-26,21.5,-1.54,-13.96103896103896
2009-03-27,20.71,-1.54,-13.448051948051948
2009-03-30,18.89,-1.54,-12.266233766233766
2009-03-31,20.49,-1.54,-13.305194805194803
2009-04-01,21.0,-1.54,-13.636363636363637
2009-04-02,21.77,-1.54,-14.136363636363635
2009-04-03,22.84,-1.54,-14.831168831168831
2009-04-06,22.11,-1.54,-14.357142857142856
2009-04-07,20.63,-1.54,-13.396103896103895
2009-04-08,22.01,-1.54,-14.292207792207792
2009-04-09,24.18,-1.54,-15.7012987012987
2009-04-13,24.31,-1.54,-15.785714285714285
2009-04-14,22.15,-1.54,-14.383116883116882
2009-04-15,23.51,-1.54,-15.266233766233768
2009-04-16,24.62,-1.54,-15.987012987012987
2009-04-17,24.86,-1.54,-16.142857142857142
2009-04-20,23.77,-1.54,-15.435064935064934
2009-04-21,24.2,-1.54,-15.714285714285714
2009-04-22,25.35,-1.54,-16.461038961038962
2009-04-23,26.17,-1.54,-16.993506493506494
2009-04-24,26.44,-1.54,-17.16883116883117
2009-04-27,25.88,-1.54,-16.805194805194805
2009-04-28,24.86,-1.54,-16.142857142857142
2009-04-29,26.32,-1.54,-17.09090909090909
2009-04-30,26.35,-1.54,-17.11038961038961
2009-05-01,26.45,-1.54,-17.175324675324674
2009-05-04,26.86,-1.54,-17.441558441558442
2009-05-05,26.23,-1.54,-17.032467532467532
2009-05-06,27.6,0.66,41.81818181818182
2009-05-07,26.9,0.66,40.75757575757575
2009-05-08,29.02,0.66,43.96969696969697
2009-05-11,26.11,0.66,39.560606060606055
2009-05-12,25.66,0.66,38.878787878787875
2009-05-13,24.46,0.66,37.06060606060606
2009-05-14,25.06,0.66,37.96969696969697
2009-05-15,25.4,0.66,38.484848484848484
2009-05-18,27.44,0.66,41.57575757575758
2009-05-19,28.94,0.66,43.84848484848485
2009-05-20,28.06,0.66,42.51515151515151
2009-05-21,28.37,0.66,42.984848484848484
2009-05-22,28.73,0.66,43.53030303030303
2009-05-26,29.72,0.66,45.030303030303024
2009-05-27,28.65,0.66,43.40909090909091
2009-05-28,29.48,0.66,44.666666666666664
2009-05-29,30.2,0.66,45.75757575757576
2009-06-01,30.93,0.66,46.86363636363636
2009-06-02,29.97,0.66,45.40909090909091
2009-06-03,29.39,0.66,44.53030303030303
2009-06-04,30.55,0.66,46.28787878787879
2009-06-05,29.65,0.66,44.92424242424242
2009-06-08,28.54,0.66,43.24242424242424
2009-06-09,28.39,0.66,43.015151515151516
2009-06-10,26.33,0.66,39.89393939393939
2009-06-11,25.69,0.66,38.92424242424242
2009-06-12,24.32,0.66,36.848484848484844
2009-06-15,24.78,0.66,37.54545454545455
2009-06-16,24.41,0.66,36.984848484848484
2009-06-17,23.85,0.66,36.13636363636364
2009-06-18,23.84,0.66,36.12121212121212
2009-06-19,24.0,0.66,36.36363636363636
2009-06-22,22.79,0.66,34.530303030303024
2009-06-23,23.01,0.66,34.86363636363637
2009-06-24,23.95,0.66,36.28787878787878
2009-06-25,24.03,0.66,36.40909090909091
2009-06-26,23.89,0.66,36.196969696969695
2009-06-29,24.15,0.66,36.590909090909086
2009-06-30,24.27,0.66,36.77272727272727
2009-07-01,24.61,0.66,37.28787878787878
2009-07-02,23.34,0.66,35.36363636363636
2009-07-06,23.73,0.66,35.95454545454545
2009-07-07,22.57,0.66,34.196969696969695
2009-07-08,22.01,0.66,33.34848484848485
2009-07-09,22.53,0.66,34.13636363636363
2009-07-10,22.14,0.66,33.54545454545455
2009-07-13,23.43,0.66,35.5
2009-07-14,23.51,0.66,35.621212121212125
2009-07-15,24.4,0.66,36.96969696969697
2009-07-16,24.69,0.66,37.40909090909091
2009-07-17,24.63,0.66,37.31818181818181
2009-07-20,24.95,0.66,37.8030303030303
2009-07-21,25.1,0.66,38.03030303030303
2009-07-22,24.99,0.66,37.86363636363636
2009-07-23,26.17,0.66,39.65151515151515
2009-07-24,25.77,0.66,39.04545454545454
2009-07-27,27.22,0.66,41.24242424242424
2009-07-28,26.69,0.66,40.43939393939394
2009-07-29,26.58,0.66,40.272727272727266
2009-07-30,28.04,0.66,42.484848484848484
2009-07-31,27.8,0.66,42.12121212121212
2009-08-03,27.72,0.66,41.99999999999999
2009-08-04,28.31,0.66,42.89393939393939
2009-08-05,28.79,0.41,70.21951219512195
2009-08-06,28.0,0.41,68.29268292682927
2009-08-07,29.6,0.41,72.19512195121952
2009-08-10,29.12,0.41,71.02439024390245
2009-08-11,27.82,0.41,67.85365853658537
2009-08-12,28.72,0.41,70.04878048780488
2009-08-13,29.17,0.41,71.14634146341464
2009-08-14,28.86,0.41,70.39024390243902
2009-08-17,27.36,0.41,66.73170731707317
2009-08-18,28.04,0.41,68.39024390243902
2009-08-19,28.03,0.41,68.3658536585366
2009-08-20,29.15,0.41,71.09756097560975
2009-08-21,29.82,0.41,72.73170731707317
2009-08-24,29.66,0.41,72.34146341463415
2009-08-25,30.36,0.41,74.04878048780488
2009-08-26,29.82,0.41,72.73170731707317
2009-08-27,30.06,0.41,73.3170731707317
2009-08-28,30.2,0.41,73.65853658536585
2009-08-31,30.03,0.41,73.2439024390244
2009-09-01,28.25,0.41,68.90243902439025
2009-09-02,28.01,0.41,68.31707317073172
2009-09-03,28.91,0.41,70.51219512195122
2009-09-04,29.0,0.41,70.73170731707317
2009-09-08,29.57,0.41,72.1219512195122
2009-09-09,30.1,0.41,73.41463414634147
2009-09-10,31.0,0.41,75.60975609756098
2009-09-11,30.25,0.41,73.78048780487805
2009-09-14,31.63,0.41,77.14634146341464
2009-09-15,31.72,0.41,77.3658536585366
2009-09-16,33.06,0.41,80.63414634146342
2009-09-17,32.63,0.41,79.58536585365854
2009-09-18,32.76,0.41,79.90243902439025
2009-09-21,32.27,0.41,78.70731707317074
2009-09-22,32.88,0.41,80.19512195121952
2009-09-23,32.09,0.41,78.26829268292684
2009-09-24,31.27,0.41,76.26829268292683
2009-09-25,30.94,0.41,75.46341463414635
2009-09-28,32.73,0.41,79.82926829268293
2009-09-29,32.34,0.41,78.87804878048782
2009-09-30,36.33,0.41,88.60975609756098
2009-10-01,36.97,0.41,90.17073170731707
2009-10-02,36.43,0.41,88.85365853658537
2009-10-05,36.2,0.41,88.29268292682929
2009-10-06,36.48,0.41,88.97560975609755
2009-10-07,36.75,0.41,89.63414634146342
2009-10-08,36.92,0.41,90.04878048780489
2009-10-09,36.67,0.41,89.43902439024392
2009-10-12,36.91,0.41,90.02439024390243
2009-10-13,35.83,0.41,87.39024390243902
2009-10-14,37.63,0.41,91.78048780487806
2009-10-15,37.26,0.41,90.8780487804878
2009-10-16,36.1,0.41,88.04878048780489
2009-10-19,36.5,0.41,89.02439024390245
2009-10-20,35.68,0.41,87.02439024390245
2009-10-21,35.49,0.41,86.56097560975611
2009-10-22,38.24,0.41,93.26829268292684
2009-10-23,37.07,0.41,90.41463414634147
2009-10-26,36.63,0.41,89.34146341463416
2009-10-27,36.06,0.41,87.95121951219514
2009-10-28,35.23,0.41,85.92682926829268
2009-10-29,35.49,0.41,86.56097560975611
2009-10-30,34.67,0.41,84.56097560975611
2009-11-02,35.2,0.41,85.85365853658537
2009-11-03,35.24,1.0,35.24
2009-11-04,36.99,1.0,36.99
2009-11-05,37.23,1.0,37.23
2009-11-06,37.83,1.0,37.83
2009-11-09,39.17,1.0,39.17
2009-11-10,38.68,1.0,38.68
2009-11-11,39.14,1.0,39.14
2009-11-12,38.43,1.0,38.43
2009-11-13,39.09,1.0,39.09
2009-11-16,38.8,1.0,38.8
2009-11-17,38.32,1.0,38.32
2009-11-18,38.46,1.0,38.46
2009-11-19,37.8,1.0,37.8
2009-11-20,37.57,1.0,37.57
2009-11-23,38.31,1.0,38.31
2009-11-24,38.14,1.0,38.14
2009-11-25,38.14,1.0,38.14
2009-11-27,37.05,1.0,37.05
2009-11-30,38.12,1.0,38.12
2009-12-01,38.92,1.0,38.92
2009-12-02,38.87,1.0,38.87
2009-12-03,38.22,1.0,38.22
2009-12-04,38.39,1.0,38.39
2009-12-07,37.97,1.0,37.97
2009-12-08,37.42,1.0,37.42
2009-12-09,37.28,1.0,37.28
2009-12-10,37.69,1.0,37.69
2009-12-11,38.44,1.0,38.44
2009-12-14,39.04,1.0,39.04
2009-12-15,38.4,1.0,38.4
2009-12-16,38.0,1.0,38.0
2009-12-17,37.81,1.0,37.81
2009-12-18,37.99,1.0,37.99
2009-12-21,38.42,1.0,38.42
2009-12-22,38.86,1.0,38.86
2009-12-23,39.22,1.0,39.22
2009-12-24,39.52,1.0,39.52
2009-12-28,39.48,1.0,39.48
2009-12-29,39.14,1.0,39.14
2009-12-30,39.06,1.0,39.06
2009-12-31,38.82,1.0,38.82
2010-01-04,39.88,1.0,39.88
2010-01-05,40.81,1.0,40.81
2010-01-06,41.38,1.0,41.38
2010-01-07,41.69,1.0,41.69
2010-01-08,41.84,1.0,41.84
2010-01-11,42.38,1.0,42.38
2010-01-12,41.7,1.0,41.7
2010-01-13,42.21,1.0,42.21
2010-01-14,42.02,1.0,42.02
2010-01-15,41.62,1.0,41.62
2010-01-19,42.06,1.0,42.06
2010-01-20,41.9,1.0,41.9
2010-01-21,40.75,1.0,40.75
2010-01-22,39.76,1.0,39.76
2010-01-25,40.43,1.0,40.43
2010-01-26,40.1,1.0,40.1
2010-01-27,40.91,1.0,40.91
2010-01-28,39.97,1.0,39.97
2010-01-29,38.24,1.0,38.24
2010-02-01,39.76,1.0,39.76
2010-02-02,39.98,1.0,39.98
2010-02-03,39.19,1.0,39.19
2010-02-04,37.62,1.0,37.62
2010-02-05,37.93,1.0,37.93
2010-02-08,37.23,1.0,37.23
2010-02-09,37.93,1.0,37.93
2010-02-10,38.54,1.0,38.54
2010-02-11,38.06,1.0,38.06
2010-02-12,38.26,1.0,38.26
2010-02-16,39.26,1.0,39.26
2010-02-17,39.82,1.0,39.82
2010-02-18,39.78,1.0,39.78
2010-02-19,40.14,1.0,40.14
2010-02-22,40.48,1.0,40.48
2010-02-23,39.77,1.0,39.77
2010-02-24,40.65,0.95,42.78947368421053
2010-02-25,40.17,0.95,42.284210526315796
2010-02-26,40.03,0.95,42.13684210526316
2010-03-01,40.29,0.95,42.410526315789475
2010-03-02,40.5,0.95,42.631578947368425
2010-03-03,40.66,0.95,42.8
2010-03-04,41.26,0.95,43.43157894736842
2010-03-05,42.9,0.95,45.1578947368421
2010-03-08,43.04,0.95,45.305263157894736
2010-03-09,42.8,0.95,45.05263157894737
2010-03-10,42.85,0.95,45.10526315789474
2010-03-11,42.85,0.95,45.10526315789474
2010-03-12,43.33,0.95,45.61052631578947
2010-03-15,43.45,0.95,45.736842105263165
2010-03-16,43.97,0.95,46.28421052631579
2010-03-17,44.88,0.95,47.2421052631579
2010-03-18,44.82,0.95,47.178947368421056
2010-03-19,44.18,0.95,46.50526315789474
2010-03-22,44.39,0.95,46.72631578947369
2010-03-23,44.69,0.95,47.04210526315789
2010-03-24,44.68,0.95,47.03157894736842
2010-03-25,44.7,0.95,47.05263157894738
2010-03-26,43.96,0.95,46.27368421052632
2010-03-29,44.5,0.95,46.8421052631579
2010-03-30,45.27,0.95,47.65263157894737
2010-03-31,45.36,0.95,47.747368421052634
2010-04-01,46.17,0.95,48.6
2010-04-05,46.24,0.95,48.67368421052632
2010-04-06,45.99,0.95,48.410526315789475
2010-04-07,45.29,0.95,47.67368421052632
2010-04-08,46.01,0.95,48.43157894736842
2010-04-09,46.16,0.95,48.589473684210525
2010-04-12,46.72,0.95,49.178947368421056
2010-04-13,47.59,0.95,50.09473684210527
2010-04-14,48.33,0.95,50.873684210526314
2010-04-15,48.22,0.95,50.757894736842104
2010-04-16,47.12,0.95,49.6
2010-04-19,47.67,0.95,50.178947368421056
2010-04-20,48.45,0.95,51.00000000000001
2010-04-21,48.37,0.95,50.91578947368421
2010-04-22,48.58,0.95,51.136842105263156
2010-04-23,49.05,0.95,51.63157894736842
2010-04-26,48.51,0.95,51.06315789473684
2010-04-27,44.93,0.95,47.294736842105266
2010-04-28,46.47,0.95,48.915789473684214
2010-04-29,48.1,0.95,50.631578947368425
2010-04-30,46.36,0.95,48.800000000000004
2010-05-03,47.5,0.95,50.0
2010-05-04,45.92,0.8,57.4
2010-05-05,45.51,0.8,56.887499999999996
2010-05-06,43.68,0.8,54.599999999999994
2010-05-07,42.54,0.8,53.175
2010-05-10,45.65,0.8,57.06249999999999
2010-05-11,46.18,0.8,57.724999999999994
2010-05-12,46.32,0.8,57.9
2010-05-13,45.25,0.8,56.5625
2010-05-14,43.39,0.8,54.2375
2010-05-17,43.18,0.8,53.974999999999994
2010-05-18,41.41,0.8,51.762499999999996
2010-05-19,41.24,0.8,51.55
2010-05-20,38.51,0.8,48.137499999999996
2010-05-21,40.41,0.8,50.512499999999996
2010-05-24,39.01,0.8,48.762499999999996
2010-05-25,38.45,0.8,48.0625
2010-05-26,38.72,0.8,48.4
2010-05-27,40.94,0.8,51.175
2010-05-28,39.79,0.8,49.7375
2010-06-01,38.79,0.8,48.4875
2010-06-02,40.3,0.8,50.37499999999999
2010-06-03,40.24,0.8,50.3
2010-06-04,38.41,0.8,48.012499999999996
2010-06-07,37.53,0.8,46.9125
2010-06-08,38.12,0.8,47.64999999999999
2010-06-09,37.89,0.8,47.3625
2010-06-10,39.07,0.8,48.8375
2010-06-11,39.47,0.8,49.3375
2010-06-14,39.48,0.8,49.349999999999994
2010-06-15,40.55,0.8,50.68749999999999
2010-06-16,40.74,0.8,50.925
2010-06-17,39.93,0.8,49.912499999999994
2010-06-18,39.76,0.8,49.699999999999996
2010-06-21,39.75,0.8,49.6875
2010-06-22,39.11,0.8,48.887499999999996
2010-06-23,38.65,0.8,48.31249999999999
2010-06-24,37.76,0.8,47.199999999999996
2010-06-25,38.49,0.8,48.1125
2010-06-28,38.05,0.8,47.56249999999999
2010-06-29,35.99,0.8,44.9875
2010-06-30,36.13,0.8,45.1625
2010-07-01,35.83,0.8,44.787499999999994
2010-07-02,36.18,0.8,45.224999999999994
2010-07-06,36.47,0.8,45.5875
2010-07-07,38.14,0.8,47.675
2010-07-08,38.22,0.8,47.775
2010-07-09,39.0,0.8,48.75
2010-07-12,38.61,0.8,48.262499999999996
2010-07-13,39.58,0.8,49.474999999999994
2010-07-14,39.42,0.8,49.275
2010-07-15,39.2,0.8,49.0
2010-07-16,37.55,0.8,46.93749999999999
2010-07-19,37.7,0.8,47.125
2010-07-20,38.38,0.8,47.975
2010-07-21,37.31,0.8,46.6375
2010-07-22,38.83,0.8,48.537499999999994
2010-07-23,38.65,0.8,48.31249999999999
2010-07-26,38.5,0.8,48.125
